Orthogroup	Pram	Pray
OG0001163	Pram.g_01624	Pray.g_01567
OG0001164	Pram.g_01627	Pray.g_01563
OG0001165	Pram.g_01630	Pray.g_01560
OG0001166	Pram.g_01651	Pray.g_01540
OG0001167	Pram.g_01669	Pray.g_01523
OG0001168	Pram.g_01671	Pray.g_01521
OG0001169	Pram.g_01673	Pray.g_01519
OG0001170	Pram.g_01675	Pray.g_01517
OG0001171	Pram.g_01685	Pray.g_01508
OG0001172	Pram.g_01700	Pray.g_01237
OG0001173	Pram.g_01701	Pray.g_01238
OG0001174	Pram.g_01709	Pray.g_01246
OG0001175	Pram.g_01710	Pray.g_01247
OG0001176	Pram.g_01718	Pray.g_01254
OG0001177	Pram.g_01720	Pray.g_01257
OG0001178	Pram.g_01637	Pray.g_01262
OG0001179	Pram.g_01753	Pray.g_01290
OG0001180	Pram.g_01776	Pray.g_01312
OG0001181	Pram.g_01780	Pray.g_01316
OG0001182	Pram.g_01788	Pray.g_01323
OG0001183	Pram.g_01794	Pray.g_01328
OG0001184	Pram.g_01812	Pray.g_01344
OG0001185	Pram.g_01828	Pray.g_01358
OG0001186	Pram.g_01852	Pray.g_01382
OG0001187	Pram.g_01855	Pray.g_01386
OG0001188	Pram.g_01857	Pray.g_01389
OG0001189	Pram.g_01874	Pray.g_01406
OG0001190	Pram.g_01879	Pray.g_01410
OG0001191	Pram.g_01889	Pray.g_01420
OG0001192	Pram.g_01894	Pray.g_01425
OG0001193	Pram.g_01907	Pray.g_01435
OG0001194	Pram.g_01908	Pray.g_01436
OG0001195	Pram.g_01909	Pray.g_01437
OG0001196	Pram.g_01926	Pray.g_01450
OG0001197	Pram.g_01928	Pray.g_01451
OG0001198	Pram.g_01935	Pray.g_01458
OG0001199	Pram.g_00059	Pray.g_00215
OG0001200	Pram.g_00061	Pray.g_00213
OG0001201	Pram.g_00092	Pray.g_00181
OG0001202	Pram.g_00184	Pray.g_00680
OG0001203	Pram.g_00225	Pray.g_00719
OG0001204	Pram.g_00231	Pray.g_00724
OG0001205	Pram.g_00380	Pray.g_00935
OG0001206	Pram.g_00401	Pray.g_00952
OG0001207	Pram.g_00413	Pray.g_00967
OG0001208	Pram.g_00418	Pray.g_00972
OG0001209	Pram.g_00473	Pray.g_01226
OG0001210	Pram.g_00477	Pray.g_01221
OG0001211	Pram.g_00487	Pray.g_01211
OG0001212	Pram.g_00533	Pray.g_01167
OG0001213	Pram.g_00569	Pray.g_01134
OG0001215	Pram.g_00781	Pray.g_01073
OG0001216	Pram.g_00803	Pray.g_01038
OG0001217	Pram.g_01539	Pray.g_00293
OG0001218	Pram.g_01196	Pray.g_00300
OG0001219	Pram.g_00911	Pray.g_00337
OG0001220	Pram.g_00865	Pray.g_00400
OG0001221	Pram.g_00745	Pray.g_00463
OG0001222	Pram.g_00988	Pray.g_00503
OG0001223	Pram.g_00960	Pray.g_00529
OG0001224	Pram.g_00892	Pray.g_00580
OG0001225	Pram.g_00890	Pray.g_00582
OG0001226	Pram.g_00577	Pray.g_00608
OG0001227	Pram.g_01188	Pray.g_00626
OG0001228	Pram.g_01089	Pray.g_00018
OG0001229	Pram.g_01542	Pray.g_01831
OG0001230	Pram.g_01388	Pray.g_01730
OG0001231	Pram.g_00357	Pray.g_01625
OG0001232	Pram.g_01655	Pray.g_01536
OG0001233	Pram.g_01676	Pray.g_01516
OG0001234	Pram.g_01712	Pray.g_01249
OG0001235	Pram.g_01716	Pray.g_01259
OG0001236	Pram.g_01809	Pray.g_01341
OG0001237	Pram.g_01813	Pray.g_01345
OG0001238	Pram.g_01890	Pray.g_01421
OG0001239	Pram.g_00056	Pray.g_00218
OG0001240	Pram.g_00077	Pray.g_00196
OG0001241	Pram.g_00086	Pray.g_00188
OG0001242	Pram.g_00105	Pray.g_00170
OG0001243	Pram.g_00112	Pray.g_00164
OG0001244	Pram.g_00127	Pray.g_00148
OG0001245	Pram.g_01177	Pray.g_00858
OG0001246	Pram.g_00680	Pray.g_00995
OG0001247	Pram.g_00774	Pray.g_01080
OG0001248	Pram.g_00776	Pray.g_01078
OG0001249	Pram.g_00325	Pray.g_00326
OG0001250	Pram.g_00851	Pray.g_00389
OG0001251	Pram.g_00714	Pray.g_00437
OG0001252	Pram.g_00897	Pray.g_00575
OG0001253	Pram.g_00579	Pray.g_00627
OG0001254	Pram.g_01548	Pray.g_00095
OG0001255	Pram.g_01157	Pray.g_00080
OG0001256	Pram.g_01289	Pray.g_01632
OG0001258	Pram.g_01628	Pray.g_01562
OG0001259	Pram.g_01674	Pray.g_01518
OG0001261	Pram.g_01761	Pray.g_01298
OG0001262	Pram.g_01872	Pray.g_01404
OG0001263	Pram.g_00114	Pray.g_00161
OG0001265	Pram.g_00104	Pray.g_00171
OG0001266	Pram.g_00188	Pray.g_00684
OG0001267	Pram.g_00268	Pray.g_00759
OG0001268	Pram.g_00334	Pray.g_00817
OG0001269	Pram.g_00864	Pray.g_00837
OG0001270	Pram.g_00369	Pray.g_00924
OG0001271	Pram.g_00408	Pray.g_00962
OG0001272	Pram.g_00422	Pray.g_00976
OG0001273	Pram.g_01079	Pray.g_01132
OG0001274	Pram.g_00211	Pray.g_01060
OG0001275	Pram.g_00969	Pray.g_00539
OG0001276	Pram.g_00980	Pray.g_00559
OG0001278	Pram.g_01085	Pray.g_00013
OG0001279	Pram.g_01253	Pray.g_01926
OG0001280	Pram.g_01229	Pray.g_01871
OG0001281	Pram.g_01235	Pray.g_01865
OG0001282	Pram.g_01467	Pray.g_01828
OG0001283	Pram.g_01922	Pray.g_01809
OG0001284	Pram.g_01302	Pray.g_01652
OG0001285	Pram.g_01658	Pray.g_01533
OG0001286	Pram.g_01774	Pray.g_01310
OG0001287	Pram.g_01835	Pray.g_01366
OG0001288	Pram.g_01845	Pray.g_01375
OG0001289	Pram.g_00071	Pray.g_00202
OG0001290	Pram.g_00085	Pray.g_00189
OG0001291	Pram.g_00122	Pray.g_00154
OG0001292	Pram.g_00236	Pray.g_00729
OG0001293	Pram.g_00249	Pray.g_00741
OG0001296	Pram.g_00446	Pray.g_01000
OG0001297	Pram.g_00451	Pray.g_01005
OG0001298	Pram.g_00515	Pray.g_01185
OG0001299	Pram.g_01043	Pray.g_01097
OG0001300	Pram.g_00785	Pray.g_01070
OG0001301	Pram.g_00790	Pray.g_01067
OG0001302	Pram.g_00908	Pray.g_00335
OG0001304	Pram.g_00993	Pray.g_00569
OG0001305	Pram.g_00884	Pray.g_00588
OG0001306	Pram.g_01155	Pray.g_00078
OG0001307	Pram.g_01477	Pray.g_01846
OG0001308	Pram.g_01368	Pray.g_01712
OG0001309	Pram.g_01272	Pray.g_01628
OG0001310	Pram.g_01645	Pray.g_01547
OG0001311	Pram.g_00982	Pray.g_00561
OG0001312	Pram.g_00920	Pray.g_00492
OG0001314	Pram.g_00622, Pram.g_00647	Pray.g_00285
OG0001315	Pram.g_01553	Pray.g_00227
OG0001316	Pram.g_00126	Pray.g_00149
OG0001317	Pram.g_00221	Pray.g_00715
OG0001318	Pram.g_00245	Pray.g_00737
OG0001319	Pram.g_00261	Pray.g_00752
OG0001320	Pram.g_01597, Pram.g_00618, Pram.g_00662	Pray.g_00860
OG0001321	Pram.g_00386	Pray.g_00941
OG0001322	Pram.g_00387	Pray.g_00942
OG0001323	Pram.g_00457	Pray.g_01010
OG0001324	Pram.g_00786	Pray.g_01069
OG0001325	Pram.g_01025	Pray.g_01035
OG0001327	Pram.g_00723	Pray.g_00600
OG0001328	Pram.g_01214	Pray.g_00625
OG0001329	Pram.g_01598	Pray.g_00104
OG0001330	Pram.g_01276	Pray.g_01896
OG0001331	Pram.g_01462	Pray.g_01823
OG0001332	Pram.g_01331	Pray.g_01679
OG0001333	Pram.g_01670	Pray.g_01522
OG0001334	Pram.g_01797	Pray.g_01331
OG0001335	Pram.g_01798	Pray.g_01332
OG0001336	Pram.g_01923	Pray.g_01447
OG0001339	Pram.g_00088	Pray.g_00186
OG0001340	Pram.g_00321	Pray.g_00806
OG0001341	Pram.g_01533	Pray.g_00291
OG0001342	Pram.g_01544, Pram.g_00644	Pray.g_00330
OG0001343	Pram.g_00711	Pray.g_00434
OG0001344	Pram.g_01135	Pray.g_00059
OG0001346	Pram.g_01231	Pray.g_01869
OG0001349	Pram.g_01401	Pray.g_01741
OG0001351	Pram.g_00394	Pray.g_00944
OG0001352	Pram.g_00770	Pray.g_01083
OG0001353	Pram.g_00841	Pray.g_00380
OG0001354	Pram.g_00953	Pray.g_00521
OG0001355	Pram.g_01003	Pray.g_01596
OG0001358	Pram.g_00558	Pray.g_01143
OG0001359	Pram.g_00712	Pray.g_00435
OG0001361	Pram.g_01121	Pray.g_00047
OG0001362	Pram.g_01364	Pray.g_01708
OG0001363	Pram.g_01362	Pray.g_01706
OG0001364	Pram.g_01800	Pray.g_01334
OG0001365	Pram.g_01883	Pray.g_01414
OG0001369	Pram.g_00076	Pray.g_00197
OG0001371	Pram.g_00769	Pray.g_01084
OG0001372	Pram.g_01517	Pray.g_00299
OG0001375	Pram.g_00710	Pray.g_00433
OG0001379	Pram.g_01224	Pray.g_01876
OG0001380	Pram.g_01198	Pray.g_01841
OG0001381	Pram.g_01165	Pray.g_01835
OG0001382	Pram.g_01200	Pray.g_01611
OG0001397	Pram.g_01363	Pray.g_01707
OG0001398	Pram.g_01256	Pray.g_01599
OG0001402	Pram.g_00563	Pray.g_00307
OG0001403	Pram.g_00017	Pray.g_01492
OG0001404	Pram.g_00053	Pray.g_00221
OG0001405	Pram.g_00314	Pray.g_00804
OG0001407	Pram.g_01202	Pray.g_00606
OG0001409	Pram.g_01131	Pray.g_00056
OG0001410	Pram.g_01476	Pray.g_01845
OG0001411	Pram.g_01422	Pray.g_01784
OG0001414	Pram.g_00216	Pray.g_00710
OG0001415	Pram.g_00218	Pray.g_00712
OG0001418	Pram.g_00775	Pray.g_01079
OG0001421	Pram.g_01288	Pray.g_01631
OG0001423	Pram.g_00613	Pray.g_01751
OG0001424	Pram.g_00681	Pray.g_00438
OG0001425	Pram.g_01893	Pray.g_01424
OG0001429	Pram.g_00912	Pray.g_00338
OG0001430	Pram.g_01197	Pray.g_01901
OG0001431	Pram.g_00629, Pram.g_01186	Pray.g_01898
OG0001437	Pram.g_00217	Pray.g_00711
OG0001440	Pram.g_01587	Pray.g_00910
OG0001441	Pram.g_00459	Pray.g_01012
OG0001446	Pram.g_01536	Pray.g_00210
OG0001448	Pram.g_00392	Pray.g_00844
OG0001450	Pram.g_00778	Pray.g_01076
OG0001451	Pram.g_00877	Pray.g_00409
OG0001453	Pram.g_01487	Pray.g_00533
OG0001460	Pram.g_01623	Pray.g_00310
OG0001463	Pram.g_00275	Pray.g_00765
OG0001464	Pram.g_00322	Pray.g_00807
OG0001465	Pram.g_00797	Pray.g_01061
OG0001466	Pram.g_00631	Pray.g_00282
OG0001467	Pram.g_01470	Pray.g_00327
OG0001468	Pram.g_00702	Pray.g_00598
OG0001472	Pram.g_00658	Pray.g_01629
OG0001481	Pram.g_01213	Pray.g_00851
OG0001483	Pram.g_01510	Pray.g_01575
OG0001485	Pram.g_01554	Pray.g_01595
OG0001486	Pram.g_01142	Pray.g_00066
OG0001490	Pram.g_01588	Pray.g_00907
OG0001491	Pram.g_00905	Pray.g_00333
OG0001500	Pram.g_00251	Pray.g_00743
OG0001501	Pram.g_00720	Pray.g_01058
OG0001503	Pram.g_00690	Pray.g_00090
OG0001505	Pram.g_01414	Pray.g_01796
OG0001506	Pram.g_01333	Pray.g_01681
OG0001521	Pram.g_00903	Pray.g_00292
OG0001522	Pram.g_00842	Pray.g_00381
OG0001523	Pram.g_01551	Pray.g_00093
OG0001524	Pram.g_01552	Pray.g_00092
OG0001526	Pram.g_00041	Pray.g_01232
OG0001549	Pram.g_00875	Pray.g_00407
OG0001552	Pram.g_01286	Pray.g_00248
OG0001557	Pram.g_00750	Pray.g_00468
OG0001565	Pram.g_01576	Pray.g_00909
OG0001566	Pram.g_00766	Pray.g_01087
OG0001569	Pram.g_00625	Pray.g_00633
OG0001571	Pram.g_00648	Pray.g_00114
OG0001581	Pram.g_01246	Pray.g_00145
OG0001583	Pram.g_00904	Pray.g_00332
OG0001584	Pram.g_01032	Pray.g_00484
OG0001587	Pram.g_01692	Pray.g_01230
OG0001595	Pram.g_00051	Pray.g_00222
OG0001596	Pram.g_00060	Pray.g_00214
OG0001597	Pram.g_01337	Pray.g_00839
OG0001599	Pram.g_00399	Pray.g_00950
OG0001600	Pram.g_00448	Pray.g_01002
OG0001601	Pram.g_00764	Pray.g_01089
OG0001603	Pram.g_00907	Pray.g_00334
OG0001604	Pram.g_00742	Pray.g_00460
OG0001606	Pram.g_00698	Pray.g_00613
OG0001607	Pram.g_01509	Pray.g_00091
OG0001608	Pram.g_00996	Pray.g_01838
OG0001609	Pram.g_01335	Pray.g_01683
OG0001610	Pram.g_01332	Pray.g_01680
OG0001611	Pram.g_01563	Pray.g_01617
OG0001613	Pram.g_01792	Pray.g_01326
OG0001629	Pram.g_00660	Pray.g_00303
OG0001630	Pram.g_00718	Pray.g_00441
OG0001631	Pram.g_00650	Pray.g_00603
OG0001649	Pram.g_00695	Pray.g_00604
OG0001661	Pram.g_00637	Pray.g_00905
OG0001662	Pram.g_01508	Pray.g_00127
OG0001663	Pram.g_01158	Pray.g_00081
OG0001664	Pram.g_01210	Pray.g_01937
OG0001665	Pram.g_01166	Pray.g_01934
OG0001685	Pram.g_00581	Pray.g_00411
OG0001686	Pram.g_01179	Pray.g_00551
OG0001687	Pram.g_00398	Pray.g_00597
OG0001689	Pram.g_01843	Pray.g_01373
OG0001696	Pram.g_00878	Pray.g_00410
OG0001697	Pram.g_00906	Pray.g_00419
OG0001699	Pram.g_00362	Pray.g_01574
OG0001701	Pram.g_00042	Pray.g_01233
OG0001705	Pram.g_01694	Pray.g_00881
OG0001707	Pram.g_01187	Pray.g_00620
OG0001708	Pram.g_01159	Pray.g_00082
OG0001709	Pram.g_01400	Pray.g_01742
OG0001725	Pram.g_00628	Pray.g_00867
OG0001743	Pram.g_01515	Pray.g_00129
OG0001778	Pram.g_00666	Pray.g_01899
OG0001780	Pram.g_01421	Pray.g_01772
OG0001834	Pram.g_01442	Pray.g_01775
OG0001922	Pram.g_01399	Pray.g_01855
OG0001987	Pram.g_01593	Pray.g_01907
OG0001989	Pram.g_01205	Pray.g_01840
OG0001992	Pram.g_01251	Pray.g_00305
OG0002030	Pram.g_01532	Pray.g_01852
OG0002034	Pram.g_00572	Pray.g_00005
OG0002062	Pram.g_00630	Pray.g_00267
OG0002098	Pram.g_01493	Pray.g_01780
OG0002321	Pram.g_01419	Pray.g_01774
OG0002565	Pram.g_00598, Pram.g_00600	Pray.g_01943
OG0002783	Pram.g_01482	Pray.g_01050
OG0003494	Pram.g_01486	Pray.g_01773
