Orthogroup	Syaa	Prat
OG0001126	Syaa.g_00864	Prat.g_00955
OG0001127	Syaa.g_00865	Prat.g_00956
OG0001128	Syaa.g_00868	Prat.g_00957
OG0001129	Syaa.g_00870	Prat.g_00958
OG0001130	Syaa.g_00871	Prat.g_00959
OG0001131	Syaa.g_01108	Prat.g_01204
OG0001132	Syaa.g_01468	Prat.g_01479
OG0001133	Syaa.g_01656	Prat.g_01211
OG0001134	Syaa.g_01028	Prat.g_01495, Prat.g_01561
OG0001136	Syaa.g_00767	Prat.g_01158
OG0001137	Syaa.g_00786	Prat.g_01147
OG0001138	Syaa.g_01002	Prat.g_01126
OG0001139	Syaa.g_01000	Prat.g_01124
OG0001141	Syaa.g_00998	Prat.g_01123
OG0001142	Syaa.g_00997	Prat.g_01122
OG0001143	Syaa.g_00987	Prat.g_01115
OG0001144	Syaa.g_00978	Prat.g_01110
OG0001145	Syaa.g_00748	Prat.g_01241
OG0001146	Syaa.g_00729	Prat.g_01253
OG0001147	Syaa.g_01837	Prat.g_01287
OG0001148	Syaa.g_02061	Prat.g_01293
OG0001149	Syaa.g_02062	Prat.g_01294
OG0001150	Syaa.g_02063	Prat.g_01295
OG0001151	Syaa.g_02076	Prat.g_01306
OG0001152	Syaa.g_02077	Prat.g_01307
OG0001153	Syaa.g_01811	Prat.g_01387
OG0001154	Syaa.g_01812	Prat.g_01388
OG0001156	Syaa.g_00623	Prat.g_01410
OG0001157	Syaa.g_00622	Prat.g_01411
OG0001158	Syaa.g_00619	Prat.g_01412
OG0001159	Syaa.g_00618	Prat.g_01413
OG0001160	Syaa.g_00574	Prat.g_01439
OG0001161	Syaa.g_02620	Prat.g_01502
OG0001162	Syaa.g_01203	Prat.g_01500
OG0001163	Syaa.g_00566	Prat.g_01583
OG0001164	Syaa.g_00560	Prat.g_01587
OG0001165	Syaa.g_00555	Prat.g_01590
OG0001166	Syaa.g_00527	Prat.g_01610
OG0001167	Syaa.g_00673	Prat.g_01628
OG0001168	Syaa.g_00672	Prat.g_01630
OG0001169	Syaa.g_00670	Prat.g_01632
OG0001170	Syaa.g_00668	Prat.g_01634
OG0001171	Syaa.g_00655	Prat.g_01645
OG0001172	Syaa.g_02347	Prat.g_01660
OG0001173	Syaa.g_02346	Prat.g_01661
OG0001174	Syaa.g_02338	Prat.g_01669
OG0001175	Syaa.g_02337	Prat.g_01670
OG0001176	Syaa.g_02314	Prat.g_01678
OG0001177	Syaa.g_02316	Prat.g_01680
OG0001178	Syaa.g_00546	Prat.g_01597
OG0001179	Syaa.g_02268	Prat.g_01710
OG0001180	Syaa.g_02243	Prat.g_01732
OG0001181	Syaa.g_02239	Prat.g_01736
OG0001182	Syaa.g_02230	Prat.g_01745
OG0001183	Syaa.g_02224	Prat.g_01749
OG0001184	Syaa.g_00151	Prat.g_01766
OG0001186	Syaa.g_00081	Prat.g_01807
OG0001187	Syaa.g_00082	Prat.g_01810
OG0001188	Syaa.g_00075	Prat.g_01812
OG0001189	Syaa.g_00057	Prat.g_01829
OG0001190	Syaa.g_02592	Prat.g_01834
OG0001191	Syaa.g_02605	Prat.g_01844
OG0001192	Syaa.g_02612	Prat.g_01849
OG0001193	Syaa.g_02658	Prat.g_01863
OG0001194	Syaa.g_02660	Prat.g_01864
OG0001195	Syaa.g_02661	Prat.g_01865
OG0001196	Syaa.g_02741	Prat.g_01881
OG0001197	Syaa.g_02743	Prat.g_01883
OG0001198	Syaa.g_02755	Prat.g_01890
OG0001200	Syaa.g_00345	Prat.g_00073
OG0001201	Syaa.g_02381	Prat.g_00105
OG0001202	Syaa.g_02528	Prat.g_00201
OG0001203	Syaa.g_02106	Prat.g_00243
OG0001205	Syaa.g_00713	Prat.g_00406
OG0001206	Syaa.g_01855	Prat.g_00425
OG0001207	Syaa.g_02058	Prat.g_00436
OG0001208	Syaa.g_02049	Prat.g_00442
OG0001209	Syaa.g_01977	Prat.g_00497
OG0001210	Syaa.g_01967	Prat.g_00501
OG0001211	Syaa.g_01950	Prat.g_00511
OG0001212	Syaa.g_01892	Prat.g_00558
OG0001213	Syaa.g_01646	Prat.g_00593
OG0001214	Syaa.g_01631	Prat.g_01088
OG0001215	Syaa.g_00914	Prat.g_00764
OG0001216	Syaa.g_01238	Prat.g_00790
OG0001217	Syaa.g_01559	Prat.g_01486
OG0001218	Syaa.g_01820	Prat.g_01217
OG0001219	Syaa.g_01404	Prat.g_00863
OG0001220	Syaa.g_00812	Prat.g_00984
OG0001221	Syaa.g_01111	Prat.g_00728
OG0001222	Syaa.g_01371	Prat.g_00944
OG0001223	Syaa.g_01326	Prat.g_00914
OG0001224	Syaa.g_00874	Prat.g_00961
OG0001225	Syaa.g_00876	Prat.g_00963
OG0001226	Syaa.g_01579	Prat.g_00078
OG0001227	Syaa.g_02622	Prat.g_01197
OG0001228	Syaa.g_00695	Prat.g_01106
OG0001229	Syaa.g_00899	Prat.g_01228
OG0001230	Syaa.g_01764	Prat.g_01343
OG0001232	Syaa.g_00508	Prat.g_01614
OG0001233	Syaa.g_00667	Prat.g_01635
OG0001234	Syaa.g_02333	Prat.g_01672
OG0001235	Syaa.g_02323	Prat.g_01676
OG0001236	Syaa.g_00154	Prat.g_01763
OG0001238	Syaa.g_02607	Prat.g_01845
OG0001239	Syaa.g_00350	Prat.g_00068
OG0001240	Syaa.g_02364	Prat.g_00090
OG0001241	Syaa.g_02374	Prat.g_00099
OG0001243	Syaa.g_02415	Prat.g_00125
OG0001244	Syaa.g_02445	Prat.g_00140
OG0001245	Syaa.g_01492	Prat.g_00671
OG0001246	Syaa.g_02023	Prat.g_01485, Prat.g_00467
OG0001247	Syaa.g_01207	Prat.g_00757
OG0001248	Syaa.g_01204	Prat.g_00759
OG0001250	Syaa.g_00832	Prat.g_00997
OG0001251	Syaa.g_02667	Prat.g_00695
OG0001253	Syaa.g_01467	Prat.g_01480
OG0001254	Syaa.g_01029	Prat.g_01559
OG0001255	Syaa.g_01696	Prat.g_01172
OG0001256	Syaa.g_00567	Prat.g_01446
OG0001258	Syaa.g_00557	Prat.g_01588
OG0001259	Syaa.g_00669	Prat.g_01633
OG0001260	Syaa.g_00642	Prat.g_01651
OG0001261	Syaa.g_02259	Prat.g_01717
OG0001262	Syaa.g_00059	Prat.g_01827
OG0001263	Syaa.g_02418	Prat.g_00127
OG0001265	Syaa.g_02405	Prat.g_00117
OG0001266	Syaa.g_02532	Prat.g_00205
OG0001267	Syaa.g_00262	Prat.g_00287
OG0001268	Syaa.g_02176	Prat.g_00353
OG0001269	Syaa.g_01499	Prat.g_00985
OG0001270	Syaa.g_00701	Prat.g_00394
OG0001271	Syaa.g_01845	Prat.g_00431
OG0001272	Syaa.g_02045	Prat.g_00446
OG0001273	Syaa.g_01639	Prat.g_01095
OG0001274	Syaa.g_02563	Prat.g_00228
OG0001275	Syaa.g_01311	Prat.g_00922
OG0001276	Syaa.g_01295	Prat.g_00936
OG0001277	Syaa.g_02724	Prat.g_00817
OG0001278	Syaa.g_00966	Prat.g_01102
OG0001279	Syaa.g_01749	Prat.g_00828
OG0001280	Syaa.g_00738	Prat.g_01248
OG0001281	Syaa.g_00728	Prat.g_01254
OG0001282	Syaa.g_02060	Prat.g_01292
OG0001283	Syaa.g_02734	Prat.g_01877
OG0001284	Syaa.g_00583	Prat.g_01433
OG0001286	Syaa.g_02245	Prat.g_01730
OG0001287	Syaa.g_00121	Prat.g_01790
OG0001289	Syaa.g_00327	Prat.g_00085
OG0001290	Syaa.g_02373	Prat.g_00098
OG0001291	Syaa.g_02428	Prat.g_00135
OG0001292	Syaa.g_00310	Prat.g_00254
OG0001293	Syaa.g_00288	Prat.g_00268
OG0001294	Syaa.g_01076	Prat.g_01546
OG0001295	Syaa.g_01964	Prat.g_01215
OG0001296	Syaa.g_02017	Prat.g_00472
OG0001297	Syaa.g_02013	Prat.g_00477
OG0001298	Syaa.g_01913	Prat.g_00541
OG0001299	Syaa.g_01070	Prat.g_01057
OG0001300	Syaa.g_00905	Prat.g_00768
OG0001301	Syaa.g_00891	Prat.g_00773
OG0001302	Syaa.g_01600	Prat.g_00859
OG0001303	Syaa.g_01402	Prat.g_01550
OG0001304	Syaa.g_01281	Prat.g_00949
OG0001305	Syaa.g_00885	Prat.g_00969
OG0001306	Syaa.g_00753	Prat.g_01170
OG0001309	Syaa.g_02005	Prat.g_00481
OG0001310	Syaa.g_00535	Prat.g_01604
OG0001311	Syaa.g_01293	Prat.g_00938
OG0001312	Syaa.g_01391	Prat.g_00872
OG0001316	Syaa.g_02434	Prat.g_00139
OG0001317	Syaa.g_02112	Prat.g_00239
OG0001318	Syaa.g_00296	Prat.g_00263
OG0001319	Syaa.g_00273	Prat.g_00280
OG0001321	Syaa.g_00719	Prat.g_00413
OG0001322	Syaa.g_00720	Prat.g_00414
OG0001324	Syaa.g_00904	Prat.g_00769
OG0001325	Syaa.g_01243	Prat.g_00793
OG0001327	Syaa.g_01083	Prat.g_00704
OG0001330	Syaa.g_00746	Prat.g_01468
OG0001331	Syaa.g_02065	Prat.g_01297
OG0001334	Syaa.g_02216	Prat.g_01752
OG0001335	Syaa.g_02215	Prat.g_01753
OG0001336	Syaa.g_02735	Prat.g_01878
OG0001337	Syaa.g_02219, Syaa.g_02200	Prat.g_00339
OG0001338	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195	Prat.g_00342
OG0001339	Syaa.g_02376	Prat.g_00101
OG0001340	Syaa.g_02199	Prat.g_00340
OG0001341	Syaa.g_00897	Prat.g_01225
OG0001343	Syaa.g_02664	Prat.g_00692
OG0001344	Syaa.g_00775	Prat.g_01152
OG0001346	Syaa.g_00734	Prat.g_01250
OG0001348	Syaa.g_00847	Prat.g_00827
OG0001351	Syaa.g_01863	Prat.g_00416
OG0001352	Syaa.g_01987	Prat.g_00753
OG0001353	Syaa.g_00841	Prat.g_01005
OG0001354	Syaa.g_01338	Prat.g_00906
OG0001359	Syaa.g_02663	Prat.g_00693
OG0001361	Syaa.g_00800	Prat.g_01138
OG0001362	Syaa.g_01789	Prat.g_01367
OG0001363	Syaa.g_01791	Prat.g_01369
OG0001364	Syaa.g_00171	Prat.g_01755
OG0001368	Syaa.g_00317	Prat.g_00632, Prat.g_00818
OG0001369	Syaa.g_02363	Prat.g_01269
OG0001370	Syaa.g_02140, Syaa.g_01218	Prat.g_00422
OG0001375	Syaa.g_02665	Prat.g_00691
OG0001379	Syaa.g_00744	Prat.g_01243
OG0001394	Syaa.g_01118	Prat.g_00732
OG0001398	Syaa.g_01424	Prat.g_00810
OG0001401	Syaa.g_00837	Prat.g_00850
OG0001402	Syaa.g_01658	Prat.g_00588
OG0001404	Syaa.g_00355	Prat.g_00065
OG0001405	Syaa.g_02213	Prat.g_00333
OG0001407	Syaa.g_01986	Prat.g_01521
OG0001416	Syaa.g_00731	Prat.g_00421
OG0001419	Syaa.g_01985	Prat.g_01522
OG0001421	Syaa.g_01583, Syaa.g_01469	Prat.g_01447
OG0001422	Syaa.g_00743	Prat.g_00660, Prat.g_00659
OG0001428	Syaa.g_02481	Prat.g_00173
OG0001430	Syaa.g_02584	Prat.g_01216
OG0001434	Syaa.g_01123	Prat.g_00737
OG0001435	Syaa.g_01090	Prat.g_00711
OG0001438	Syaa.g_00247	Prat.g_00301
OG0001441	Syaa.g_02000	Prat.g_00484
OG0001443	Syaa.g_02617	Prat.g_01227
OG0001448	Syaa.g_00423	Prat.g_00658
OG0001452	Syaa.g_00301	Prat.g_00697
OG0001461	Syaa.g_02328	Prat.g_00378
OG0001465	Syaa.g_01211	Prat.g_00779
OG0001467	Syaa.g_01601	Prat.g_01290
OG0001468	Syaa.g_01597	Prat.g_00679
OG0001477	Syaa.g_00893	Prat.g_01514, Prat.g_01515
OG0001487	Syaa.g_01819	Prat.g_01395
OG0001488	Syaa.g_00791	Prat.g_01143
OG0001489	Syaa.g_02234	Prat.g_01741
OG0001494	Syaa.g_00483	Prat.g_01271
OG0001495	Syaa.g_02317	Prat.g_01681
OG0001496	Syaa.g_00895	Prat.g_01512
OG0001497	Syaa.g_00894	Prat.g_01513
OG0001498	Syaa.g_02148	Prat.g_00371
OG0001499	Syaa.g_01698	Prat.g_00667
OG0001510	Syaa.g_00116	Prat.g_01794
OG0001511	Syaa.g_02389	Prat.g_00109
OG0001512	Syaa.g_02105	Prat.g_01231
OG0001514	Syaa.g_00896	Prat.g_01511
OG0001515	Syaa.g_00909	Prat.g_00766
OG0001516	Syaa.g_01067	Prat.g_01060
OG0001517	Syaa.g_02181	Prat.g_01328, Prat.g_00349
OG0001518	Syaa.g_02609	Prat.g_01847
OG0001519	Syaa.g_02619	Prat.g_01852
OG0001523	Syaa.g_02713	Prat.g_01555
OG0001524	Syaa.g_02714	Prat.g_01554
OG0001527	Syaa.g_01936	Prat.g_00526
OG0001529	Syaa.g_00050	Prat.g_00043
OG0001530	Syaa.g_02387	Prat.g_00108
OG0001531	Syaa.g_02104	Prat.g_00244
OG0001532	Syaa.g_01001	Prat.g_01125
OG0001534	Syaa.g_01280	Prat.g_00950
OG0001535	Syaa.g_01297	Prat.g_00935
OG0001536	Syaa.g_01362	Prat.g_00892
OG0001537	Syaa.g_01112	Prat.g_00729
OG0001538	Syaa.g_01159	Prat.g_01032
OG0001539	Syaa.g_01085	Prat.g_00706
OG0001540	Syaa.g_02420	Prat.g_00129
OG0001541	Syaa.g_02490	Prat.g_00181
OG0001542	Syaa.g_02499	Prat.g_00187
OG0001543	Syaa.g_02547	Prat.g_01221
OG0001544	Syaa.g_02618	Prat.g_01851
OG0001545	Syaa.g_02723	Prat.g_01868
OG0001548	Syaa.g_01573	Prat.g_00643
OG0001549	Syaa.g_00806	Prat.g_00975
OG0001552	Syaa.g_01229	Prat.g_01449
OG0001557	Syaa.g_01119	Prat.g_00733
OG0001558	Syaa.g_00022	Prat.g_00846
OG0001559	Syaa.g_02386	Prat.g_00107
OG0001560	Syaa.g_02372	Prat.g_00097
OG0001561	Syaa.g_01291	Prat.g_00940
OG0001562	Syaa.g_01305	Prat.g_00927
OG0001563	Syaa.g_02250	Prat.g_01725
OG0001574	Syaa.g_01938	Prat.g_00524
OG0001575	Syaa.g_01933	Prat.g_00529
OG0001577	Syaa.g_00765	Prat.g_01160
OG0001579	Syaa.g_02207	Prat.g_00337
OG0001580	Syaa.g_02580	Prat.g_00050
OG0001589	Syaa.g_00664	Prat.g_01638
OG0001591	Syaa.g_01078	Prat.g_00746
OG0001592	Syaa.g_02581	Prat.g_00049
OG0001602	Syaa.g_01210	Prat.g_00778
OG0001607	Syaa.g_01519	Prat.g_00624
OG0001613	Syaa.g_02227	Prat.g_01747
OG0001614	Syaa.g_00130	Prat.g_01782
OG0001616	Syaa.g_01024	Prat.g_01133
OG0001617	Syaa.g_00901	Prat.g_00770
OG0001619	Syaa.g_01374	Prat.g_00882
OG0001620	Syaa.g_02169	Prat.g_00357
OG0001621	Syaa.g_00300	Prat.g_00259
OG0001622	Syaa.g_02733	Prat.g_01876
OG0001625	Syaa.g_00294	Prat.g_00265
OG0001636	Syaa.g_00043	Prat.g_00035
OG0001639	Syaa.g_00626	Prat.g_01406
OG0001640	Syaa.g_00862	Prat.g_00954
OG0001642	Syaa.g_00814	Prat.g_00986
OG0001643	Syaa.g_01628	Prat.g_01085
OG0001644	Syaa.g_01263	Prat.g_00806
OG0001652	Syaa.g_00018	Prat.g_00844
OG0001654	Syaa.g_00628	Prat.g_01404
OG0001655	Syaa.g_01723, Syaa.g_01223	Prat.g_01230
OG0001656	Syaa.g_02209	Prat.g_00336
OG0001657	Syaa.g_02464	Prat.g_00155
OG0001658	Syaa.g_02591	Prat.g_00045
OG0001671	Syaa.g_02552	Prat.g_00837
OG0001673	Syaa.g_02114	Prat.g_00237
OG0001678	Syaa.g_02348	Prat.g_01659
OG0001691	Syaa.g_01665	Prat.g_00952
OG0001692	Syaa.g_01769	Prat.g_01347
OG0001693	Syaa.g_00880	Prat.g_00625
OG0001694	Syaa.g_00260	Prat.g_00289
OG0001703	Syaa.g_02057	Prat.g_00437
OG0001713	Syaa.g_00783	Prat.g_01149
OG0001717	Syaa.g_02476	Prat.g_00168
OG0001729	Syaa.g_02100	Prat.g_00247
OG0001731	Syaa.g_00599	Prat.g_01419
OG0001737	Syaa.g_00241	Prat.g_00836
OG0001749	Syaa.g_00459	Prat.g_01325
OG0001752	Syaa.g_00639	Prat.g_01653
OG0001761	Syaa.g_01679	Prat.g_00578
OG0001769	Syaa.g_01614	Prat.g_01222
OG0001770	Syaa.g_00115	Prat.g_01553
OG0001771	Syaa.g_01514	Prat.g_01576
OG0001803	Syaa.g_00709	Prat.g_00402
OG0001810	Syaa.g_02432	Prat.g_00832
OG0001813	Syaa.g_02646	Prat.g_01855
OG0001816	Syaa.g_01082	Prat.g_00703
OG0001907	Syaa.g_02441	Prat.g_01459
OG0001916	Syaa.g_02034	Prat.g_00457
OG0001974	Syaa.g_02587	Prat.g_01491
OG0001996	Syaa.g_00036	Prat.g_00030
OG0002001	Syaa.g_02453	Prat.g_01568
OG0002096	Syaa.g_00492	Prat.g_00782
OG0002237	Syaa.g_01641	Prat.g_01096
OG0002247	Syaa.g_01923	Prat.g_00535
OG0002285	Syaa.g_01388	Prat.g_00875
OG0002296	Syaa.g_01799	Prat.g_01377
OG0002445	Syaa.g_02306	Prat.g_01279
OG0002490	Syaa.g_00468	Prat.g_01527, Prat.g_01531
OG0002794	Syaa.g_00484	Prat.g_01270
OG0003034	Syaa.g_00460	Prat.g_01313
OG0003169	Syaa.g_01829	Prat.g_01574
