Orthogroup	Syaa	Syar
OG0001115	Syaa.g_01337	Syar.g_02519
OG0001116	Syaa.g_01335	Syar.g_02517
OG0001117	Syaa.g_01334	Syar.g_02516
OG0001118	Syaa.g_01333	Syar.g_02515
OG0001119	Syaa.g_01331	Syar.g_02513
OG0001120	Syaa.g_01328	Syar.g_02507
OG0001122	Syaa.g_01301	Syar.g_01803
OG0001123	Syaa.g_01294	Syar.g_01796
OG0001124	Syaa.g_01292	Syar.g_01793
OG0001125	Syaa.g_01290	Syar.g_01791
OG0001126	Syaa.g_00864	Syar.g_01375
OG0001127	Syaa.g_00865	Syar.g_01374
OG0001128	Syaa.g_00868	Syar.g_01371
OG0001129	Syaa.g_00870	Syar.g_01369
OG0001130	Syaa.g_00871	Syar.g_01368
OG0001131	Syaa.g_01108	Syar.g_02448
OG0001132	Syaa.g_01468	Syar.g_00684
OG0001133	Syaa.g_01656	Syar.g_02249
OG0001134	Syaa.g_01028	Syar.g_02235
OG0001136	Syaa.g_00767	Syar.g_01536
OG0001137	Syaa.g_00786	Syar.g_01944
OG0001138	Syaa.g_01002	Syar.g_01977
OG0001139	Syaa.g_01000	Syar.g_01980
OG0001140	Syaa.g_00999	Syar.g_01981
OG0001141	Syaa.g_00998	Syar.g_01982
OG0001142	Syaa.g_00997	Syar.g_01983
OG0001143	Syaa.g_00987	Syar.g_01698
OG0001144	Syaa.g_00978	Syar.g_01707
OG0001145	Syaa.g_00748	Syar.g_02769
OG0001146	Syaa.g_00729	Syar.g_02782
OG0001147	Syaa.g_01837	Syar.g_01276
OG0001148	Syaa.g_02061	Syar.g_01459
OG0001149	Syaa.g_02062	Syar.g_01458
OG0001150	Syaa.g_02063	Syar.g_01457
OG0001151	Syaa.g_02076	Syar.g_01238
OG0001152	Syaa.g_02077	Syar.g_01237
OG0001153	Syaa.g_01811	Syar.g_01398
OG0001154	Syaa.g_01812	Syar.g_01397
OG0001156	Syaa.g_00623	Syar.g_01185
OG0001157	Syaa.g_00622	Syar.g_01184
OG0001158	Syaa.g_00619	Syar.g_01183
OG0001159	Syaa.g_00618	Syar.g_01182
OG0001160	Syaa.g_00574	Syar.g_02908
OG0001161	Syaa.g_02620	Syar.g_00382
OG0001162	Syaa.g_01203	Syar.g_03081
OG0001163	Syaa.g_00566	Syar.g_02917
OG0001164	Syaa.g_00560	Syar.g_02922
OG0001165	Syaa.g_00555	Syar.g_02927
OG0001166	Syaa.g_00527	Syar.g_02959
OG0001167	Syaa.g_00673	Syar.g_02982
OG0001168	Syaa.g_00672	Syar.g_02983
OG0001169	Syaa.g_00670	Syar.g_02985
OG0001170	Syaa.g_00668	Syar.g_02987
OG0001171	Syaa.g_00655	Syar.g_02999
OG0001172	Syaa.g_02347	Syar.g_00143
OG0001173	Syaa.g_02346	Syar.g_00142
OG0001174	Syaa.g_02338	Syar.g_00134
OG0001175	Syaa.g_02337	Syar.g_00133
OG0001176	Syaa.g_02314	Syar.g_01025
OG0001177	Syaa.g_02316	Syar.g_01023
OG0001178	Syaa.g_00546	Syar.g_02943
OG0001179	Syaa.g_02268	Syar.g_01055
OG0001181	Syaa.g_02239	Syar.g_01082
OG0001182	Syaa.g_02230	Syar.g_01090
OG0001183	Syaa.g_02224	Syar.g_01096
OG0001184	Syaa.g_00151	Syar.g_00653
OG0001186	Syaa.g_00081	Syar.g_00562
OG0001187	Syaa.g_00082	Syar.g_00548
OG0001188	Syaa.g_00075	Syar.g_00546
OG0001189	Syaa.g_00057	Syar.g_00525
OG0001190	Syaa.g_02592	Syar.g_00330
OG0001191	Syaa.g_02605	Syar.g_00349
OG0001192	Syaa.g_02612	Syar.g_00356
OG0001193	Syaa.g_02658	Syar.g_00711
OG0001194	Syaa.g_02660	Syar.g_00622
OG0001195	Syaa.g_02661	Syar.g_00623
OG0001196	Syaa.g_02741	Syar.g_00453
OG0001197	Syaa.g_02743	Syar.g_00455
OG0001198	Syaa.g_02755	Syar.g_00467
OG0001199	Syaa.g_00347	Syar.g_03045
OG0001200	Syaa.g_00345	Syar.g_03047
OG0001201	Syaa.g_02381	Syar.g_03120
OG0001202	Syaa.g_02528	Syar.g_00991
OG0001203	Syaa.g_02106	Syar.g_03021
OG0001204	Syaa.g_00316	Syar.g_00154
OG0001205	Syaa.g_00713	Syar.g_02869
OG0001207	Syaa.g_02058	Syar.g_01462
OG0001208	Syaa.g_02049	Syar.g_01471
OG0001211	Syaa.g_01950	Syar.g_02323
OG0001212	Syaa.g_01892	Syar.g_02027
OG0001213	Syaa.g_01646	Syar.g_02239
OG0001214	Syaa.g_01631	Syar.g_02420
OG0001215	Syaa.g_00914	Syar.g_00965
OG0001216	Syaa.g_01238	Syar.g_01909
OG0001217	Syaa.g_01559	Syar.g_02852
OG0001218	Syaa.g_01820	Syar.g_01388
OG0001219	Syaa.g_01404	Syar.g_02585
OG0001222	Syaa.g_01371	Syar.g_02552
OG0001223	Syaa.g_01326	Syar.g_02505
OG0001224	Syaa.g_00874	Syar.g_01361
OG0001225	Syaa.g_00876	Syar.g_01929
OG0001226	Syaa.g_01579	Syar.g_03054
OG0001227	Syaa.g_02622	Syar.g_02213
OG0001230	Syaa.g_01764	Syar.g_02816
OG0001231	Syaa.g_00017	Syar.g_00485
OG0001232	Syaa.g_00508	Syar.g_02968
OG0001233	Syaa.g_00667	Syar.g_02988
OG0001235	Syaa.g_02323	Syar.g_01019
OG0001236	Syaa.g_00154	Syar.g_00657
OG0001238	Syaa.g_02607	Syar.g_00351
OG0001239	Syaa.g_00350	Syar.g_03043
OG0001240	Syaa.g_02364	Syar.g_03101
OG0001241	Syaa.g_02374	Syar.g_03112
OG0001242	Syaa.g_02407	Syar.g_00043
OG0001243	Syaa.g_02415	Syar.g_00051
OG0001244	Syaa.g_02445	Syar.g_00075
OG0001245	Syaa.g_01492	Syar.g_00999
OG0001246	Syaa.g_02023	Syar.g_01910
OG0001247	Syaa.g_01207	Syar.g_02024
OG0001248	Syaa.g_01204	Syar.g_02059
OG0001250	Syaa.g_00832	Syar.g_03240
OG0001251	Syaa.g_02667	Syar.g_02575
OG0001252	Syaa.g_00867	Syar.g_01372
OG0001253	Syaa.g_01467	Syar.g_02015
OG0001254	Syaa.g_01029	Syar.g_02233
OG0001255	Syaa.g_01696	Syar.g_01746
OG0001256	Syaa.g_00567	Syar.g_02915
OG0001257	Syaa.g_00405, Syaa.g_01418	Syar.g_00807
OG0001258	Syaa.g_00557	Syar.g_02925
OG0001259	Syaa.g_00669	Syar.g_02986
OG0001260	Syaa.g_00642	Syar.g_03007
OG0001262	Syaa.g_00059	Syar.g_00527
OG0001263	Syaa.g_02418	Syar.g_00054
OG0001265	Syaa.g_02405	Syar.g_00041
OG0001266	Syaa.g_02532	Syar.g_00987
OG0001267	Syaa.g_00262	Syar.g_00225
OG0001268	Syaa.g_02176	Syar.g_01124
OG0001269	Syaa.g_01499	Syar.g_00688
OG0001270	Syaa.g_00701	Syar.g_01175
OG0001271	Syaa.g_01845	Syar.g_01270
OG0001272	Syaa.g_02045	Syar.g_01475
OG0001273	Syaa.g_01639	Syar.g_02413
OG0001274	Syaa.g_02563	Syar.g_00929
OG0001275	Syaa.g_01311	Syar.g_02490
OG0001276	Syaa.g_01295	Syar.g_01797
OG0001277	Syaa.g_02724	Syar.g_02250
OG0001278	Syaa.g_00966	Syar.g_01720
OG0001279	Syaa.g_01749	Syar.g_02841
OG0001280	Syaa.g_00738	Syar.g_03317
OG0001281	Syaa.g_00728	Syar.g_02783
OG0001282	Syaa.g_02060	Syar.g_01460, Syar.g_01351
OG0001283	Syaa.g_02734	Syar.g_00447
OG0001284	Syaa.g_00583	Syar.g_02900
OG0001286	Syaa.g_02245	Syar.g_01077
OG0001287	Syaa.g_00121	Syar.g_00606
OG0001289	Syaa.g_00327	Syar.g_03080
OG0001290	Syaa.g_02373	Syar.g_03111
OG0001291	Syaa.g_02428	Syar.g_00064
OG0001292	Syaa.g_00310	Syar.g_00160
OG0001293	Syaa.g_00288	Syar.g_00198
OG0001294	Syaa.g_01076	Syar.g_01687
OG0001295	Syaa.g_01964	Syar.g_00693
OG0001296	Syaa.g_02017	Syar.g_01506
OG0001297	Syaa.g_02013	Syar.g_01510
OG0001298	Syaa.g_01913	Syar.g_02210
OG0001299	Syaa.g_01070	Syar.g_01915
OG0001303	Syaa.g_01402	Syar.g_02583
OG0001304	Syaa.g_01281	Syar.g_01557
OG0001305	Syaa.g_00885	Syar.g_01937
OG0001306	Syaa.g_00753	Syar.g_01521
OG0001309	Syaa.g_02005	Syar.g_00360
OG0001310	Syaa.g_00535	Syar.g_02951
OG0001311	Syaa.g_01293	Syar.g_01795
OG0001312	Syaa.g_01391	Syar.g_02569
OG0001315	Syaa.g_02226	Syar.g_01094
OG0001317	Syaa.g_02112	Syar.g_03025
OG0001318	Syaa.g_00296	Syar.g_00186
OG0001319	Syaa.g_00273	Syar.g_00215
OG0001325	Syaa.g_01243	Syar.g_01577
OG0001326	Syaa.g_00396, Syaa.g_02672	Syar.g_00632
OG0001327	Syaa.g_01083	Syar.g_01674
OG0001331	Syaa.g_02065	Syar.g_01455
OG0001334	Syaa.g_02216	Syar.g_03166
OG0001336	Syaa.g_02735	Syar.g_00448
OG0001337	Syaa.g_02219, Syaa.g_02200	Syar.g_01112
OG0001338	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195	Syar.g_03232
OG0001339	Syaa.g_02376	Syar.g_03114
OG0001343	Syaa.g_02664	Syar.g_03210
OG0001345	Syaa.g_00803	Syar.g_01958
OG0001346	Syaa.g_00734	Syar.g_02778
OG0001347	Syaa.g_00195	Syar.g_00565
OG0001347	Syaa.g_00445	Syar.g_02401
OG0001348	Syaa.g_00847	Syar.g_02259
OG0001349	Syaa.g_00437	Syar.g_02764
OG0001351	Syaa.g_01863	Syar.g_01420
OG0001353	Syaa.g_00841	Syar.g_01809
OG0001354	Syaa.g_01338	Syar.g_02520
OG0001355	Syaa.g_01524	Syar.g_01912
OG0001358	Syaa.g_01663	Syar.g_02262
OG0001359	Syaa.g_02663	Syar.g_03211
OG0001360	Syaa.g_00805	Syar.g_01961
OG0001361	Syaa.g_00800	Syar.g_01955
OG0001364	Syaa.g_00171	Syar.g_00284
OG0001366	Syaa.g_01369, Syaa.g_00473, Syaa.g_00524	Syar.g_02962
OG0001370	Syaa.g_02140, Syaa.g_01218, Syaa.g_02680	Syar.g_00013
OG0001373	Syaa.g_02671	Syar.g_00631
OG0001374	Syaa.g_02679	Syar.g_00642
OG0001376	Syaa.g_02614	Syar.g_02600
OG0001377	Syaa.g_02613	Syar.g_02599
OG0001378	Syaa.g_00700	Syar.g_01174
OG0001379	Syaa.g_00744	Syar.g_02772
OG0001382	Syaa.g_01866	Syar.g_02834, Syar.g_03204
OG0001383	Syaa.g_02101	Syar.g_03016
OG0001385	Syaa.g_02668	Syar.g_00628
OG0001386	Syaa.g_02669	Syar.g_00629
OG0001387	Syaa.g_02670	Syar.g_00630
OG0001388	Syaa.g_02673	Syar.g_00635
OG0001389	Syaa.g_02674	Syar.g_00636
OG0001390	Syaa.g_02675	Syar.g_00637
OG0001391	Syaa.g_02676	Syar.g_00638
OG0001392	Syaa.g_02677	Syar.g_00640
OG0001393	Syaa.g_02678	Syar.g_00641
OG0001394	Syaa.g_01118	Syar.g_02608
OG0001395	Syaa.g_01267	Syar.g_01561
OG0001396	Syaa.g_00196	Syar.g_00566
OG0001396	Syaa.g_01018, Syaa.g_00444	Syar.g_02402
OG0001401	Syaa.g_00837	Syar.g_01813
OG0001402	Syaa.g_01658	Syar.g_02252
OG0001406	Syaa.g_02615	Syar.g_02601
OG0001408	Syaa.g_00953	Syar.g_02042
OG0001411	Syaa.g_00457	Syar.g_02761, Syar.g_02360
OG0001412	Syaa.g_00442	Syar.g_02400
OG0001412	Syaa.g_00194	Syar.g_00564
OG0001413	Syaa.g_01590	Syar.g_02063
OG0001416	Syaa.g_00731	Syar.g_00433
OG0001417	Syaa.g_01339	Syar.g_01885
OG0001420	Syaa.g_01991	Syar.g_02680
OG0001428	Syaa.g_02481	Syar.g_00108
OG0001430	Syaa.g_02584	Syar.g_03306
OG0001432	Syaa.g_00930	Syar.g_02064, Syar.g_02123
OG0001433	Syaa.g_00849	Syar.g_00173
OG0001434	Syaa.g_01123	Syar.g_02613
OG0001435	Syaa.g_01090	Syar.g_01621
OG0001438	Syaa.g_00247	Syar.g_00240
OG0001439	Syaa.g_00221	Syar.g_00824
OG0001441	Syaa.g_02000	Syar.g_02691
OG0001442	Syaa.g_01138	Syar.g_02622
OG0001443	Syaa.g_02617	Syar.g_00378
OG0001444	Syaa.g_02357	Syar.g_03096
OG0001447	Syaa.g_02416	Syar.g_00052
OG0001449	Syaa.g_02098, Syaa.g_01042	Syar.g_01897
OG0001452	Syaa.g_00301	Syar.g_00167
OG0001453	Syaa.g_01319	Syar.g_02498
OG0001454	Syaa.g_01580	Syar.g_02065, Syar.g_02122
OG0001456	Syaa.g_02687	Syar.g_00643
OG0001457	Syaa.g_02688	Syar.g_00644
OG0001458	Syaa.g_02689	Syar.g_00645
OG0001459	Syaa.g_01040	Syar.g_00418, Syar.g_02047
OG0001460	Syaa.g_00850	Syar.g_00172
OG0001461	Syaa.g_02328	Syar.g_02478
OG0001467	Syaa.g_01601	Syar.g_01745
OG0001470	Syaa.g_00693	Syar.g_02358, Syar.g_02369
OG0001471	Syaa.g_00226	Syar.g_00830
OG0001474	Syaa.g_02175	Syar.g_01125
OG0001475	Syaa.g_00691	Syar.g_02370
OG0001477	Syaa.g_00893	Syar.g_02277
OG0001479	Syaa.g_02178	Syar.g_01122
OG0001480	Syaa.g_00810	Syar.g_02013
OG0001482	Syaa.g_01329	Syar.g_02511
OG0001486	Syaa.g_00768	Syar.g_01537
OG0001487	Syaa.g_01819	Syar.g_01389
OG0001488	Syaa.g_00791	Syar.g_01948
OG0001489	Syaa.g_02234	Syar.g_01087
OG0001492	Syaa.g_00969	Syar.g_01717
OG0001493	Syaa.g_00961	Syar.g_01725
OG0001495	Syaa.g_02317	Syar.g_01022
OG0001496	Syaa.g_00895	Syar.g_02279
OG0001497	Syaa.g_00894	Syar.g_02278
OG0001498	Syaa.g_02148	Syar.g_01163
OG0001502	Syaa.g_00819	Syar.g_01840
OG0001504	Syaa.g_01039	Syar.g_02046
OG0001505	Syaa.g_00495	Syar.g_02696
OG0001507	Syaa.g_02137	Syar.g_03257, Syar.g_01540
OG0001508	Syaa.g_00694	Syar.g_02372
OG0001509	Syaa.g_00440	Syar.g_02405
OG0001509	Syaa.g_00197	Syar.g_00570
OG0001510	Syaa.g_00116	Syar.g_00601
OG0001511	Syaa.g_02389	Syar.g_03129
OG0001512	Syaa.g_02105	Syar.g_03020
OG0001513	Syaa.g_00150	Syar.g_00995
OG0001514	Syaa.g_00896	Syar.g_02280
OG0001515	Syaa.g_00909	Syar.g_02594
OG0001516	Syaa.g_01067	Syar.g_01918
OG0001517	Syaa.g_02181	Syar.g_01119
OG0001518	Syaa.g_02609	Syar.g_00353
OG0001519	Syaa.g_02619	Syar.g_00380, Syar.g_00002
OG0001520	Syaa.g_01929	Syar.g_02053
OG0001527	Syaa.g_01936	Syar.g_02309
OG0001528	Syaa.g_00692	Syar.g_02371
OG0001529	Syaa.g_00050	Syar.g_00518
OG0001530	Syaa.g_02387	Syar.g_03127
OG0001531	Syaa.g_02104	Syar.g_03019
OG0001532	Syaa.g_01001	Syar.g_01978
OG0001533	Syaa.g_01868, Syaa.g_01857	Syar.g_01173
OG0001534	Syaa.g_01280	Syar.g_01558
OG0001535	Syaa.g_01297	Syar.g_01799
OG0001536	Syaa.g_01362	Syar.g_02544
OG0001537	Syaa.g_01112	Syar.g_02602
OG0001538	Syaa.g_01159	Syar.g_02644
OG0001539	Syaa.g_01085	Syar.g_01626
OG0001540	Syaa.g_02420	Syar.g_00056
OG0001541	Syaa.g_02490	Syar.g_00117
OG0001542	Syaa.g_02499	Syar.g_00128
OG0001543	Syaa.g_02547	Syar.g_00949
OG0001544	Syaa.g_02618	Syar.g_00379, Syar.g_00001
OG0001545	Syaa.g_02723	Syar.g_00865
OG0001546	Syaa.g_01997	Syar.g_03276
OG0001547	Syaa.g_01420	Syar.g_01855
OG0001549	Syaa.g_00806	Syar.g_02838
OG0001554	Syaa.g_02590	Syar.g_00327
OG0001556	Syaa.g_01008	Syar.g_00177
OG0001557	Syaa.g_01119	Syar.g_02609
OG0001558	Syaa.g_00022	Syar.g_00488
OG0001559	Syaa.g_02386	Syar.g_03126
OG0001560	Syaa.g_02372	Syar.g_03110
OG0001561	Syaa.g_01291	Syar.g_01792
OG0001562	Syaa.g_01305	Syar.g_02484
OG0001563	Syaa.g_02250	Syar.g_01072
OG0001567	Syaa.g_01421	Syar.g_01847
OG0001568	Syaa.g_01416	Syar.g_01866
OG0001570	Syaa.g_01693	Syar.g_02858
OG0001573	Syaa.g_01013	Syar.g_02700
OG0001574	Syaa.g_01938	Syar.g_02311
OG0001575	Syaa.g_01933	Syar.g_02306
OG0001577	Syaa.g_00765	Syar.g_01534
OG0001578	Syaa.g_00369, Syaa.g_01576, Syaa.g_01036	Syar.g_00863
OG0001580	Syaa.g_02580	Syar.g_00895
OG0001590	Syaa.g_01640	Syar.g_02412
OG0001591	Syaa.g_01078	Syar.g_01685
OG0001592	Syaa.g_02581	Syar.g_00310
OG0001613	Syaa.g_02227	Syar.g_01093
OG0001614	Syaa.g_00130	Syar.g_00617
OG0001616	Syaa.g_01024	Syar.g_01964
OG0001617	Syaa.g_00901	Syar.g_01972
OG0001618	Syaa.g_01254	Syar.g_01571
OG0001619	Syaa.g_01374	Syar.g_02556
OG0001620	Syaa.g_02169	Syar.g_01131
OG0001621	Syaa.g_00300	Syar.g_00169
OG0001622	Syaa.g_02733	Syar.g_00446
OG0001623	Syaa.g_02194	Syar.g_01694, Syar.g_01104
OG0001624	Syaa.g_01587	Syar.g_02145
OG0001624	Syaa.g_02623	Syar.g_01312, Syar.g_02156
OG0001625	Syaa.g_00294	Syar.g_00192
OG0001627	Syaa.g_00629	Syar.g_01215
OG0001634	Syaa.g_01073	Syar.g_01691
OG0001636	Syaa.g_00043	Syar.g_00510
OG0001637	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651	Syar.g_00971, Syar.g_02007
OG0001638	Syaa.g_00538	Syar.g_03132
OG0001639	Syaa.g_00626	Syar.g_01212
OG0001640	Syaa.g_00862	Syar.g_01377
OG0001641	Syaa.g_01321	Syar.g_02500
OG0001642	Syaa.g_00814	Syar.g_01387
OG0001643	Syaa.g_01628	Syar.g_02423
OG0001644	Syaa.g_01263	Syar.g_01876
OG0001645	Syaa.g_01965	Syar.g_02340
OG0001645	Syaa.g_01491, Syaa.g_00938	Syar.g_00803
OG0001647	Syaa.g_00271	Syar.g_00217
OG0001652	Syaa.g_00018	Syar.g_00486
OG0001653	Syaa.g_02360	Syar.g_03099
OG0001654	Syaa.g_00628	Syar.g_01214
OG0001657	Syaa.g_02464	Syar.g_00089
OG0001658	Syaa.g_02591	Syar.g_00329
OG0001659	Syaa.g_01006	Syar.g_01973
OG0001660	Syaa.g_02158, Syaa.g_02395	Syar.g_00029, Syar.g_01150, Syar.g_01155
OG0001671	Syaa.g_02552	Syar.g_00943
OG0001672	Syaa.g_00339	Syar.g_03053
OG0001673	Syaa.g_02114	Syar.g_03028
OG0001675	Syaa.g_01307	Syar.g_02486
OG0001677	Syaa.g_02223, Syaa.g_01003	Syar.g_01097
OG0001678	Syaa.g_02348	Syar.g_00144
OG0001680	Syaa.g_00788, Syaa.g_00533	Syar.g_02953
OG0001682	Syaa.g_01581, Syaa.g_01247	Syar.g_01573
OG0001692	Syaa.g_01769	Syar.g_02812
OG0001694	Syaa.g_00260	Syar.g_00227
OG0001695	Syaa.g_02708	Syar.g_00864
OG0001702	Syaa.g_00322	Syar.g_03087
OG0001703	Syaa.g_02057	Syar.g_01463
OG0001712	Syaa.g_01487	Syar.g_01846
OG0001713	Syaa.g_00783	Syar.g_02147
OG0001714	Syaa.g_00084	Syar.g_00576
OG0001715	Syaa.g_01563	Syar.g_00804
OG0001716	Syaa.g_00817	Syar.g_01642, Syar.g_00805
OG0001717	Syaa.g_02476	Syar.g_00103
OG0001729	Syaa.g_02100	Syar.g_03015
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syar.g_00837, Syar.g_00806
OG0001731	Syaa.g_00599	Syar.g_02884
OG0001732	Syaa.g_00984	Syar.g_00464, Syar.g_01702
OG0001733	Syaa.g_01080	Syar.g_00179
OG0001734	Syaa.g_00816	Syar.g_00188
OG0001735	Syaa.g_01060	Syar.g_02469
OG0001737	Syaa.g_00241	Syar.g_00855
OG0001738	Syaa.g_00204	Syar.g_00717
OG0001739	Syaa.g_02706	Syar.g_00862
OG0001741	Syaa.g_01565	Syar.g_01311, Syar.g_02155
OG0001749	Syaa.g_00186, Syaa.g_00459	Syar.g_00264
OG0001750	Syaa.g_02358	Syar.g_03097, Syar.g_01648
OG0001751	Syaa.g_02115	Syar.g_03029
OG0001752	Syaa.g_00639	Syar.g_03009, Syar.g_03214
OG0001754	Syaa.g_00647	Syar.g_00973
OG0001755	Syaa.g_02006	Syar.g_01515
OG0001761	Syaa.g_01679	Syar.g_01703, Syar.g_00182
OG0001762	Syaa.g_01314	Syar.g_02493
OG0001763	Syaa.g_01327	Syar.g_02506
OG0001764	Syaa.g_01412	Syar.g_01870
OG0001766	Syaa.g_00230	Syar.g_00902
OG0001767	Syaa.g_00179	Syar.g_02733
OG0001768	Syaa.g_02505	Syar.g_02918
OG0001769	Syaa.g_01614	Syar.g_02437
OG0001771	Syaa.g_01514	Syar.g_02677
OG0001783	Syaa.g_00126	Syar.g_00611
OG0001784	Syaa.g_02354	Syar.g_03090
OG0001786	Syaa.g_00581	Syar.g_02903
OG0001787	Syaa.g_01981	Syar.g_01927
OG0001788	Syaa.g_01978	Syar.g_02351
OG0001789	Syaa.g_00736	Syar.g_02776
OG0001790	Syaa.g_00760	Syar.g_01528
OG0001792	Syaa.g_00977	Syar.g_01708
OG0001794	Syaa.g_01283	Syar.g_03304
OG0001796	Syaa.g_01303	Syar.g_01808
OG0001797	Syaa.g_01382	Syar.g_00681
OG0001798	Syaa.g_01655	Syar.g_02248
OG0001799	Syaa.g_01617	Syar.g_02434
OG0001800	Syaa.g_01750	Syar.g_02840
OG0001801	Syaa.g_01759	Syar.g_02821
OG0001803	Syaa.g_00709	Syar.g_02873
OG0001804	Syaa.g_02147	Syar.g_01164
OG0001805	Syaa.g_00305	Syar.g_00927
OG0001806	Syaa.g_00272	Syar.g_00216
OG0001808	Syaa.g_00163	Syar.g_00286
OG0001810	Syaa.g_02432	Syar.g_00071
OG0001811	Syaa.g_02497	Syar.g_00125, Syar.g_02050
OG0001812	Syaa.g_02582	Syar.g_00311
OG0001813	Syaa.g_02646	Syar.g_00696
OG0001814	Syaa.g_02744	Syar.g_00456
OG0001815	Syaa.g_02753	Syar.g_00465
OG0001816	Syaa.g_01082	Syar.g_01675
OG0001817	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714	Syar.g_00012
OG0001838	Syaa.g_00008	Syar.g_00478
OG0001839	Syaa.g_00039	Syar.g_00506
OG0001840	Syaa.g_00056	Syar.g_00524
OG0001841	Syaa.g_00063	Syar.g_00531
OG0001842	Syaa.g_00634	Syar.g_02270
OG0001843	Syaa.g_00131	Syar.g_00618
OG0001844	Syaa.g_00132	Syar.g_00619
OG0001845	Syaa.g_00133	Syar.g_00621
OG0001846	Syaa.g_02408	Syar.g_00044
OG0001847	Syaa.g_02406	Syar.g_00042
OG0001848	Syaa.g_02402	Syar.g_00037
OG0001849	Syaa.g_00328	Syar.g_03079
OG0001850	Syaa.g_00337	Syar.g_03055
OG0001851	Syaa.g_00343	Syar.g_03049
OG0001852	Syaa.g_00344	Syar.g_03048
OG0001853	Syaa.g_00351	Syar.g_03042
OG0001854	Syaa.g_02109	Syar.g_03023
OG0001856	Syaa.g_00575	Syar.g_02907
OG0001857	Syaa.g_00578	Syar.g_02904
OG0001858	Syaa.g_00606	Syar.g_02339
OG0001859	Syaa.g_02069	Syar.g_01451
OG0001860	Syaa.g_02055	Syar.g_01465
OG0001861	Syaa.g_02044	Syar.g_01476
OG0001862	Syaa.g_02033	Syar.g_01488
OG0001863	Syaa.g_02028	Syar.g_01495
OG0001864	Syaa.g_01969	Syar.g_02227
OG0001865	Syaa.g_01901	Syar.g_02198
OG0001866	Syaa.g_01878	Syar.g_02174
OG0001867	Syaa.g_01681	Syar.g_02172
OG0001868	Syaa.g_00732	Syar.g_02780
OG0001869	Syaa.g_00764	Syar.g_01533
OG0001870	Syaa.g_00773	Syar.g_01543
OG0001871	Syaa.g_00778	Syar.g_01552
OG0001872	Syaa.g_00970	Syar.g_01715
OG0001873	Syaa.g_01023	Syar.g_01965
OG0001874	Syaa.g_01026	Syar.g_01962
OG0001877	Syaa.g_00908	Syar.g_02593
OG0001878	Syaa.g_01310	Syar.g_02489
OG0001879	Syaa.g_01316	Syar.g_02495
OG0001880	Syaa.g_01352	Syar.g_02535
OG0001881	Syaa.g_01354	Syar.g_02536, Syar.g_03301
OG0001882	Syaa.g_01379	Syar.g_00678
OG0001883	Syaa.g_01384	Syar.g_02561
OG0001884	Syaa.g_01393	Syar.g_02571
OG0001885	Syaa.g_01407	Syar.g_02587
OG0001886	Syaa.g_01411	Syar.g_01871
OG0001887	Syaa.g_01103	Syar.g_01971
OG0001888	Syaa.g_01131	Syar.g_02614
OG0001889	Syaa.g_01186	Syar.g_02654
OG0001890	Syaa.g_00825	Syar.g_01831
OG0001891	Syaa.g_00821	Syar.g_01839
OG0001892	Syaa.g_00809	Syar.g_02837
OG0001893	Syaa.g_01654	Syar.g_02247
OG0001894	Syaa.g_01634, Syaa.g_01635	Syar.g_02417
OG0001895	Syaa.g_01756	Syar.g_02824
OG0001896	Syaa.g_00697	Syar.g_01171
OG0001897	Syaa.g_02172	Syar.g_01128
OG0001898	Syaa.g_02188	Syar.g_01110
OG0001899	Syaa.g_02261	Syar.g_01062
OG0001900	Syaa.g_00287	Syar.g_00200
OG0001901	Syaa.g_00286	Syar.g_00201
OG0001902	Syaa.g_00255	Syar.g_00232
OG0001903	Syaa.g_00246	Syar.g_00241
OG0001904	Syaa.g_00173	Syar.g_00282
OG0001905	Syaa.g_00161	Syar.g_00288
OG0001906	Syaa.g_02421	Syar.g_00057
OG0001907	Syaa.g_02441	Syar.g_00072
OG0001908	Syaa.g_02492	Syar.g_00119
OG0001909	Syaa.g_02503	Syar.g_01010
OG0001910	Syaa.g_02555	Syar.g_00937
OG0001912	Syaa.g_02602	Syar.g_00345
OG0001913	Syaa.g_02604	Syar.g_00347
OG0001914	Syaa.g_01033	Syar.g_02237
OG0001915	Syaa.g_02750	Syar.g_00462
OG0001917	Syaa.g_01296	Syar.g_01798
OG0001918	Syaa.g_02702	Syar.g_00735
OG0001924	Syaa.g_01671	Syar.g_02672
OG0001925	Syaa.g_01672	Syar.g_02671
OG0001926	Syaa.g_01673	Syar.g_02669
OG0001927	Syaa.g_01674	Syar.g_02668
OG0001929	Syaa.g_00070	Syar.g_00538
OG0001930	Syaa.g_00633	Syar.g_02271
OG0001931	Syaa.g_00632	Syar.g_02272
OG0001933	Syaa.g_02383	Syar.g_03122
OG0001934	Syaa.g_02368	Syar.g_03106
OG0001935	Syaa.g_00346	Syar.g_03046
OG0001936	Syaa.g_01533	Syar.g_02054
OG0001937	Syaa.g_00591	Syar.g_02892
OG0001939	Syaa.g_00912	Syar.g_00339
OG0001940	Syaa.g_01914	Syar.g_02211
OG0001941	Syaa.g_00727	Syar.g_02784
OG0001943	Syaa.g_01465	Syar.g_01382
