Orthogroup	Syaa	Prak
OG0001124	Syaa.g_01292	Prak.g_01018
OG0001125	Syaa.g_01290	Prak.g_01020
OG0001126	Syaa.g_00864	Prak.g_00931
OG0001127	Syaa.g_00865	Prak.g_00930
OG0001128	Syaa.g_00868	Prak.g_00928
OG0001129	Syaa.g_00870	Prak.g_00927
OG0001130	Syaa.g_00871	Prak.g_00926
OG0001131	Syaa.g_01108	Prak.g_00383
OG0001132	Syaa.g_01468	Prak.g_00712
OG0001133	Syaa.g_01656	Prak.g_01328
OG0001134	Syaa.g_01028	Prak.g_01550
OG0001136	Syaa.g_00767	Prak.g_01175
OG0001137	Syaa.g_00786	Prak.g_01163
OG0001138	Syaa.g_01002	Prak.g_01142
OG0001139	Syaa.g_01000	Prak.g_01140
OG0001140	Syaa.g_00999	Prak.g_01139
OG0001141	Syaa.g_00998	Prak.g_01138
OG0001142	Syaa.g_00997	Prak.g_01137
OG0001143	Syaa.g_00987	Prak.g_01130
OG0001144	Syaa.g_00978	Prak.g_01125
OG0001145	Syaa.g_00748	Prak.g_01269
OG0001146	Syaa.g_00729	Prak.g_01281
OG0001147	Syaa.g_01837	Prak.g_01301
OG0001148	Syaa.g_02061	Prak.g_01331
OG0001149	Syaa.g_02062	Prak.g_01332
OG0001150	Syaa.g_02063	Prak.g_01333
OG0001151	Syaa.g_02076	Prak.g_01344
OG0001152	Syaa.g_02077	Prak.g_01345
OG0001153	Syaa.g_01811	Prak.g_01423
OG0001154	Syaa.g_01812	Prak.g_01424
OG0001156	Syaa.g_00623	Prak.g_01444
OG0001157	Syaa.g_00622	Prak.g_01445
OG0001158	Syaa.g_00619	Prak.g_01446
OG0001159	Syaa.g_00618	Prak.g_01447
OG0001160	Syaa.g_00574	Prak.g_01473
OG0001161	Syaa.g_02620	Prak.g_01588
OG0001162	Syaa.g_01203	Prak.g_01526
OG0001163	Syaa.g_00566	Prak.g_01636
OG0001164	Syaa.g_00560	Prak.g_01640
OG0001165	Syaa.g_00555	Prak.g_01643
OG0001166	Syaa.g_00527	Prak.g_01664
OG0001167	Syaa.g_00673	Prak.g_01681
OG0001168	Syaa.g_00672	Prak.g_01683
OG0001169	Syaa.g_00670	Prak.g_01685
OG0001170	Syaa.g_00668	Prak.g_01687
OG0001171	Syaa.g_00655	Prak.g_01697
OG0001172	Syaa.g_02347	Prak.g_01713
OG0001173	Syaa.g_02346	Prak.g_01714
OG0001174	Syaa.g_02338	Prak.g_01722
OG0001175	Syaa.g_02337	Prak.g_01723
OG0001176	Syaa.g_02314	Prak.g_01731
OG0001177	Syaa.g_02316	Prak.g_01733
OG0001178	Syaa.g_00546	Prak.g_01650
OG0001179	Syaa.g_02268	Prak.g_01763
OG0001180	Syaa.g_02243	Prak.g_01786
OG0001181	Syaa.g_02239	Prak.g_01790
OG0001182	Syaa.g_02230	Prak.g_01798
OG0001183	Syaa.g_02224	Prak.g_01803
OG0001184	Syaa.g_00151	Prak.g_01821
OG0001186	Syaa.g_00081	Prak.g_01861
OG0001187	Syaa.g_00082	Prak.g_01864
OG0001188	Syaa.g_00075	Prak.g_01866
OG0001189	Syaa.g_00057	Prak.g_01883
OG0001190	Syaa.g_02592	Prak.g_01888
OG0001191	Syaa.g_02605	Prak.g_01898
OG0001192	Syaa.g_02612	Prak.g_01903
OG0001193	Syaa.g_02658	Prak.g_01915
OG0001194	Syaa.g_02660	Prak.g_01916
OG0001195	Syaa.g_02661	Prak.g_01917
OG0001196	Syaa.g_02741	Prak.g_01933
OG0001197	Syaa.g_02743	Prak.g_01935
OG0001198	Syaa.g_02755	Prak.g_01942
OG0001199	Syaa.g_00347	Prak.g_00079
OG0001200	Syaa.g_00345	Prak.g_00081
OG0001201	Syaa.g_02381	Prak.g_00114
OG0001202	Syaa.g_02528	Prak.g_00212
OG0001203	Syaa.g_02106	Prak.g_00254
OG0001204	Syaa.g_00316	Prak.g_00260
OG0001205	Syaa.g_00713	Prak.g_00407
OG0001206	Syaa.g_01855	Prak.g_00427
OG0001207	Syaa.g_02058	Prak.g_00438
OG0001208	Syaa.g_02049	Prak.g_00443
OG0001209	Syaa.g_01977	Prak.g_00494
OG0001210	Syaa.g_01967	Prak.g_00499
OG0001211	Syaa.g_01950	Prak.g_00510
OG0001212	Syaa.g_01892	Prak.g_00557
OG0001213	Syaa.g_01646	Prak.g_00592
OG0001214	Syaa.g_01631	Prak.g_01106
OG0001215	Syaa.g_00914	Prak.g_00818
OG0001216	Syaa.g_01238	Prak.g_00839
OG0001217	Syaa.g_01559	Prak.g_00728
OG0001218	Syaa.g_01820	Prak.g_01235
OG0001219	Syaa.g_01404	Prak.g_00944
OG0001220	Syaa.g_00812	Prak.g_00901
OG0001221	Syaa.g_01111	Prak.g_00781
OG0001222	Syaa.g_01371	Prak.g_01023
OG0001223	Syaa.g_01326	Prak.g_00991
OG0001224	Syaa.g_00874	Prak.g_00924
OG0001225	Syaa.g_00876	Prak.g_00922
OG0001226	Syaa.g_01579	Prak.g_00600
OG0001227	Syaa.g_02622	Prak.g_01220
OG0001228	Syaa.g_00695	Prak.g_01122
OG0001229	Syaa.g_00899	Prak.g_01234
OG0001230	Syaa.g_01764	Prak.g_01384
OG0001231	Syaa.g_00017	Prak.g_00384
OG0001232	Syaa.g_00508	Prak.g_01668
OG0001233	Syaa.g_00667	Prak.g_01688
OG0001234	Syaa.g_02333	Prak.g_01725
OG0001235	Syaa.g_02323	Prak.g_01729
OG0001236	Syaa.g_00154	Prak.g_01818
OG0001238	Syaa.g_02607	Prak.g_01899
OG0001239	Syaa.g_00350	Prak.g_00076
OG0001240	Syaa.g_02364	Prak.g_00097
OG0001241	Syaa.g_02374	Prak.g_00107
OG0001242	Syaa.g_02407	Prak.g_00127
OG0001243	Syaa.g_02415	Prak.g_00134
OG0001244	Syaa.g_02445	Prak.g_00149
OG0001245	Syaa.g_01492	Prak.g_01211
OG0001247	Syaa.g_01207	Prak.g_00811
OG0001248	Syaa.g_01204	Prak.g_00813
OG0001250	Syaa.g_00832	Prak.g_00888
OG0001251	Syaa.g_02667	Prak.g_00749
OG0001252	Syaa.g_00867	Prak.g_00929
OG0001253	Syaa.g_01467	Prak.g_00603
OG0001254	Syaa.g_01029	Prak.g_01552
OG0001255	Syaa.g_01696	Prak.g_01190
OG0001256	Syaa.g_00567	Prak.g_01480
OG0001258	Syaa.g_00557	Prak.g_01641
OG0001259	Syaa.g_00669	Prak.g_01686
OG0001260	Syaa.g_00642	Prak.g_01703
OG0001261	Syaa.g_02259	Prak.g_01771
OG0001262	Syaa.g_00059	Prak.g_01881
OG0001263	Syaa.g_02418	Prak.g_00136
OG0001265	Syaa.g_02405	Prak.g_00126
OG0001266	Syaa.g_02532	Prak.g_00216
OG0001267	Syaa.g_00262	Prak.g_00298
OG0001268	Syaa.g_02176	Prak.g_00361
OG0001269	Syaa.g_01499	Prak.g_00900
OG0001270	Syaa.g_00701	Prak.g_00396
OG0001271	Syaa.g_01845	Prak.g_00433
OG0001272	Syaa.g_02045	Prak.g_00447
OG0001273	Syaa.g_01639	Prak.g_01112
OG0001274	Syaa.g_02563	Prak.g_00240
OG0001275	Syaa.g_01311	Prak.g_01001
OG0001276	Syaa.g_01295	Prak.g_01015
OG0001277	Syaa.g_02724	Prak.g_01921
OG0001278	Syaa.g_00966	Prak.g_01118
OG0001279	Syaa.g_01749	Prak.g_00668
OG0001280	Syaa.g_00738	Prak.g_01276
OG0001281	Syaa.g_00728	Prak.g_01282
OG0001282	Syaa.g_02060	Prak.g_01330
OG0001283	Syaa.g_02734	Prak.g_01930
OG0001284	Syaa.g_00583	Prak.g_01466
OG0001286	Syaa.g_02245	Prak.g_01784
OG0001287	Syaa.g_00121	Prak.g_01844
OG0001289	Syaa.g_00327	Prak.g_00091
OG0001290	Syaa.g_02373	Prak.g_00106
OG0001291	Syaa.g_02428	Prak.g_00144
OG0001292	Syaa.g_00310	Prak.g_00265
OG0001293	Syaa.g_00288	Prak.g_00278
OG0001295	Syaa.g_01964	Prak.g_01514
OG0001296	Syaa.g_02017	Prak.g_00470
OG0001297	Syaa.g_02013	Prak.g_00475
OG0001298	Syaa.g_01913	Prak.g_00537
OG0001299	Syaa.g_01070	Prak.g_01075
OG0001300	Syaa.g_00905	Prak.g_00822
OG0001301	Syaa.g_00891	Prak.g_00827
OG0001302	Syaa.g_01600	Prak.g_00940
OG0001303	Syaa.g_01402	Prak.g_01607
OG0001304	Syaa.g_01281	Prak.g_01028
OG0001305	Syaa.g_00885	Prak.g_00916
OG0001306	Syaa.g_00753	Prak.g_01187
OG0001309	Syaa.g_02005	Prak.g_01508
OG0001310	Syaa.g_00535	Prak.g_01658
OG0001311	Syaa.g_01293	Prak.g_01017
OG0001312	Syaa.g_01391	Prak.g_00953
OG0001314	Syaa.g_01225	Prak.g_00635
OG0001315	Syaa.g_02226	Prak.g_01225
OG0001316	Syaa.g_02434	Prak.g_00148
OG0001317	Syaa.g_02112	Prak.g_00250
OG0001318	Syaa.g_00296	Prak.g_00274
OG0001319	Syaa.g_00273	Prak.g_00291
OG0001321	Syaa.g_00719	Prak.g_00413
OG0001322	Syaa.g_00720	Prak.g_00414
OG0001323	Syaa.g_02002	Prak.g_00480
OG0001324	Syaa.g_00904	Prak.g_00823
OG0001325	Syaa.g_01243	Prak.g_01058
OG0001327	Syaa.g_01083	Prak.g_00758
OG0001328	Syaa.g_01104	Prak.g_01258
OG0001330	Syaa.g_00746	Prak.g_01497
OG0001331	Syaa.g_02065	Prak.g_01335
OG0001334	Syaa.g_02216	Prak.g_01806
OG0001335	Syaa.g_02215	Prak.g_01807
OG0001337	Syaa.g_02219, Syaa.g_02200	Prak.g_00348
OG0001338	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195	Prak.g_00351
OG0001339	Syaa.g_02376	Prak.g_00109
OG0001340	Syaa.g_02199	Prak.g_00349
OG0001341	Syaa.g_00897	Prak.g_01227
OG0001343	Syaa.g_02664	Prak.g_00746
OG0001344	Syaa.g_00775	Prak.g_01168
OG0001345	Syaa.g_00803	Prak.g_01152
OG0001346	Syaa.g_00734	Prak.g_01278
OG0001348	Syaa.g_00847	Prak.g_01512
OG0001349	Syaa.g_00437	Prak.g_01353
OG0001350	Syaa.g_02107	Prak.g_00253
OG0001351	Syaa.g_01863	Prak.g_00419
OG0001352	Syaa.g_01987	Prak.g_00807
OG0001353	Syaa.g_00841	Prak.g_00878
OG0001354	Syaa.g_01338	Prak.g_00983
OG0001355	Syaa.g_01524	Prak.g_01037
OG0001356	Syaa.g_00848	Prak.g_01633
OG0001357	Syaa.g_02307	Prak.g_01251
OG0001359	Syaa.g_02663	Prak.g_00747
OG0001362	Syaa.g_01789	Prak.g_01405
OG0001363	Syaa.g_01791	Prak.g_01407
OG0001364	Syaa.g_00171	Prak.g_01809
OG0001368	Syaa.g_00317	Prak.g_01252, Prak.g_00699, Prak.g_00633
OG0001369	Syaa.g_02363	Prak.g_00096
OG0001370	Syaa.g_02140, Syaa.g_01218	Prak.g_00424
OG0001375	Syaa.g_02665	Prak.g_00745
OG0001379	Syaa.g_00744	Prak.g_01271
OG0001382	Syaa.g_01866	Prak.g_01240
OG0001394	Syaa.g_01118	Prak.g_00785
OG0001398	Syaa.g_01424	Prak.g_01537
OG0001401	Syaa.g_00837	Prak.g_00883
OG0001402	Syaa.g_01658	Prak.g_00586
OG0001404	Syaa.g_00355	Prak.g_00073
OG0001407	Syaa.g_01986	Prak.g_01244
OG0001411	Syaa.g_00457	Prak.g_00066
OG0001419	Syaa.g_01985	Prak.g_01243
OG0001421	Syaa.g_01583, Syaa.g_01469	Prak.g_01481
OG0001422	Syaa.g_00743	Prak.g_01247
OG0001423	Syaa.g_00365	Prak.g_00645
OG0001428	Syaa.g_02481	Prak.g_00184
OG0001430	Syaa.g_02584	Prak.g_01236
OG0001433	Syaa.g_00849	Prak.g_01632
OG0001434	Syaa.g_01123	Prak.g_00790
OG0001435	Syaa.g_01090	Prak.g_00766
OG0001443	Syaa.g_02617	Prak.g_01233
OG0001448	Syaa.g_00423	Prak.g_00417
OG0001460	Syaa.g_00850	Prak.g_01631
OG0001461	Syaa.g_02328	Prak.g_00057
OG0001465	Syaa.g_01211	Prak.g_00834
OG0001467	Syaa.g_01601	Prak.g_01324
OG0001468	Syaa.g_01597	Prak.g_00737
OG0001477	Syaa.g_00893	Prak.g_00691
OG0001486	Syaa.g_00768	Prak.g_01174
OG0001487	Syaa.g_01819	Prak.g_01431
OG0001488	Syaa.g_00791	Prak.g_01159
OG0001489	Syaa.g_02234	Prak.g_01795
OG0001496	Syaa.g_00895	Prak.g_00689
OG0001497	Syaa.g_00894	Prak.g_00690
OG0001498	Syaa.g_02148	Prak.g_00380
OG0001505	Syaa.g_00495	Prak.g_00695
OG0001510	Syaa.g_00116	Prak.g_01848
OG0001511	Syaa.g_02389	Prak.g_00118
OG0001512	Syaa.g_02105	Prak.g_01229
OG0001514	Syaa.g_00896	Prak.g_00688
OG0001515	Syaa.g_00909	Prak.g_00820
OG0001516	Syaa.g_01067	Prak.g_01078
OG0001517	Syaa.g_02181	Prak.g_00357
OG0001518	Syaa.g_02609	Prak.g_01901
OG0001519	Syaa.g_02619	Prak.g_01906
OG0001523	Syaa.g_02713	Prak.g_01555
OG0001524	Syaa.g_02714	Prak.g_01556
OG0001527	Syaa.g_01936	Prak.g_00523
OG0001529	Syaa.g_00050	Prak.g_00041
OG0001530	Syaa.g_02387	Prak.g_00117
OG0001531	Syaa.g_02104	Prak.g_00255
OG0001532	Syaa.g_01001	Prak.g_01141
OG0001534	Syaa.g_01280	Prak.g_01029
OG0001535	Syaa.g_01297	Prak.g_01013
OG0001536	Syaa.g_01362	Prak.g_00969
OG0001537	Syaa.g_01112	Prak.g_00782
OG0001538	Syaa.g_01159	Prak.g_00850
OG0001539	Syaa.g_01085	Prak.g_00760
OG0001540	Syaa.g_02420	Prak.g_00138
OG0001541	Syaa.g_02490	Prak.g_00192
OG0001542	Syaa.g_02499	Prak.g_00198
OG0001543	Syaa.g_02547	Prak.g_01263
OG0001544	Syaa.g_02618	Prak.g_01905
OG0001545	Syaa.g_02723	Prak.g_01920
OG0001549	Syaa.g_00806	Prak.g_00910
OG0001552	Syaa.g_01229	Prak.g_01484
OG0001557	Syaa.g_01119	Prak.g_00786
OG0001559	Syaa.g_02386	Prak.g_00116
OG0001560	Syaa.g_02372	Prak.g_00105
OG0001561	Syaa.g_01291	Prak.g_01019
OG0001562	Syaa.g_01305	Prak.g_01006
OG0001563	Syaa.g_02250	Prak.g_01779
OG0001564	Syaa.g_02683	Prak.g_00060
OG0001572	Syaa.g_01180	Prak.g_00669
OG0001574	Syaa.g_01938	Prak.g_00521
OG0001575	Syaa.g_01933	Prak.g_00526
OG0001577	Syaa.g_00765	Prak.g_01177
OG0001579	Syaa.g_02207	Prak.g_00346
OG0001580	Syaa.g_02580	Prak.g_00048
OG0001588	Syaa.g_00168	Prak.g_00387
OG0001589	Syaa.g_00664	Prak.g_01690
OG0001591	Syaa.g_01078	Prak.g_00799
OG0001592	Syaa.g_02581	Prak.g_00047
OG0001607	Syaa.g_01519	Prak.g_00659
OG0001614	Syaa.g_00130	Prak.g_01836
OG0001616	Syaa.g_01024	Prak.g_01149
OG0001617	Syaa.g_00901	Prak.g_00824
OG0001619	Syaa.g_01374	Prak.g_00962
OG0001620	Syaa.g_02169	Prak.g_00365
OG0001621	Syaa.g_00300	Prak.g_00270
OG0001622	Syaa.g_02733	Prak.g_01929
OG0001636	Syaa.g_00043	Prak.g_00035
OG0001638	Syaa.g_00538	Prak.g_01656
OG0001639	Syaa.g_00626	Prak.g_01440
OG0001640	Syaa.g_00862	Prak.g_00932
OG0001641	Syaa.g_01321	Prak.g_00994
OG0001642	Syaa.g_00814	Prak.g_00899
OG0001643	Syaa.g_01628	Prak.g_01103
OG0001644	Syaa.g_01263	Prak.g_01048
OG0001654	Syaa.g_00628	Prak.g_01438
OG0001656	Syaa.g_02209	Prak.g_00345
OG0001657	Syaa.g_02464	Prak.g_00167
OG0001658	Syaa.g_02591	Prak.g_00043
OG0001659	Syaa.g_01006	Prak.g_01517
OG0001678	Syaa.g_02348	Prak.g_01712
OG0001691	Syaa.g_01665	Prak.g_00934
OG0001693	Syaa.g_00880	Prak.g_01589
OG0001709	Syaa.g_00453	Prak.g_01367
OG0001717	Syaa.g_02476	Prak.g_00684
OG0001733	Syaa.g_01080	Prak.g_01629
OG0001747	Syaa.g_02442	Prak.g_00388
OG0001769	Syaa.g_01614	Prak.g_01224
OG0001770	Syaa.g_00115	Prak.g_01560
OG0001771	Syaa.g_01514	Prak.g_01572
OG0001807	Syaa.g_00176	Prak.g_00059
OG0001842	Syaa.g_00634	Prak.g_00714
OG0001916	Syaa.g_02034	Prak.g_00457
OG0001917	Syaa.g_01296	Prak.g_01014
OG0001930	Syaa.g_00633	Prak.g_00715
OG0001931	Syaa.g_00632	Prak.g_00716
OG0001965	Syaa.g_01602	Prak.g_01579
OG0001996	Syaa.g_00036	Prak.g_00029
OG0002019	Syaa.g_01419	Prak.g_01520
OG0002096	Syaa.g_00492	Prak.g_00698, Prak.g_01364
OG0002106	Syaa.g_02085	Prak.g_01249
OG0002344	Syaa.g_02159, Syaa.g_02396	Prak.g_00375
