Orthogroup	Syaa	Syag
OG0001112	Syaa.g_01343	Syag.g_00825
OG0001113	Syaa.g_01342	Syag.g_00826
OG0001114	Syaa.g_01341	Syag.g_00827
OG0001115	Syaa.g_01337	Syag.g_00831
OG0001116	Syaa.g_01335	Syag.g_00833
OG0001117	Syaa.g_01334	Syag.g_00834
OG0001118	Syaa.g_01333	Syag.g_00835
OG0001119	Syaa.g_01331	Syag.g_00837
OG0001120	Syaa.g_01328	Syag.g_00841
OG0001121	Syaa.g_01125	Syag.g_01584
OG0001122	Syaa.g_01301	Syag.g_00867
OG0001123	Syaa.g_01294	Syag.g_00875
OG0001124	Syaa.g_01292	Syag.g_00877
OG0001125	Syaa.g_01290	Syag.g_00879
OG0001126	Syaa.g_00864	Syag.g_00957
OG0001127	Syaa.g_00865	Syag.g_00958
OG0001128	Syaa.g_00868	Syag.g_00961
OG0001129	Syaa.g_00870	Syag.g_00963
OG0001130	Syaa.g_00871	Syag.g_00964
OG0001131	Syaa.g_01108	Syag.g_00624
OG0001132	Syaa.g_01468	Syag.g_00096
OG0001133	Syaa.g_01656	Syag.g_00380
OG0001134	Syaa.g_01028	Syag.g_02164
OG0001135	Syaa.g_01030	Syag.g_00147
OG0001136	Syaa.g_00767	Syag.g_01144
OG0001137	Syaa.g_00786	Syag.g_01123
OG0001138	Syaa.g_01002	Syag.g_01090
OG0001139	Syaa.g_01000	Syag.g_01088
OG0001140	Syaa.g_00999	Syag.g_01087
OG0001141	Syaa.g_00998	Syag.g_01086
OG0001142	Syaa.g_00997	Syag.g_01085
OG0001143	Syaa.g_00987	Syag.g_01077
OG0001144	Syaa.g_00978	Syag.g_01064
OG0001145	Syaa.g_00748	Syag.g_01169
OG0001146	Syaa.g_00729	Syag.g_01218
OG0001147	Syaa.g_01837	Syag.g_01360
OG0001148	Syaa.g_02061	Syag.g_01539
OG0001149	Syaa.g_02062	Syag.g_01540
OG0001150	Syaa.g_02063	Syag.g_01541
OG0001151	Syaa.g_02076	Syag.g_01554
OG0001152	Syaa.g_02077	Syag.g_01555
OG0001153	Syaa.g_01811	Syag.g_01375
OG0001154	Syaa.g_01812	Syag.g_01374
OG0001156	Syaa.g_00623	Syag.g_01619
OG0001157	Syaa.g_00622	Syag.g_01620
OG0001158	Syaa.g_00619	Syag.g_01621
OG0001159	Syaa.g_00618	Syag.g_01622, Syag.g_01625
OG0001160	Syaa.g_00574	Syag.g_01666
OG0001161	Syaa.g_02620	Syag.g_02163
OG0001162	Syaa.g_01203	Syag.g_01238
OG0001163	Syaa.g_00566	Syag.g_01674
OG0001164	Syaa.g_00560	Syag.g_01680
OG0001165	Syaa.g_00555	Syag.g_01685
OG0001166	Syaa.g_00527	Syag.g_01715
OG0001167	Syaa.g_00673	Syag.g_02383
OG0001168	Syaa.g_00672	Syag.g_01740
OG0001169	Syaa.g_00670	Syag.g_01742
OG0001170	Syaa.g_00668	Syag.g_01744
OG0001171	Syaa.g_00655	Syag.g_01755
OG0001172	Syaa.g_02347	Syag.g_02693
OG0001173	Syaa.g_02346	Syag.g_02694
OG0001174	Syaa.g_02338	Syag.g_02703
OG0001175	Syaa.g_02337	Syag.g_02704
OG0001176	Syaa.g_02314	Syag.g_02723
OG0001177	Syaa.g_02316	Syag.g_02720
OG0001178	Syaa.g_00546	Syag.g_01694
OG0001179	Syaa.g_02268	Syag.g_02754
OG0001180	Syaa.g_02243	Syag.g_02780
OG0001181	Syaa.g_02239	Syag.g_02784
OG0001182	Syaa.g_02230	Syag.g_02793
OG0001183	Syaa.g_02224	Syag.g_02798
OG0001184	Syaa.g_00151	Syag.g_02428
OG0001186	Syaa.g_00081	Syag.g_02364
OG0001187	Syaa.g_00082	Syag.g_02361
OG0001188	Syaa.g_00075	Syag.g_02359
OG0001189	Syaa.g_00057	Syag.g_02334
OG0001190	Syaa.g_02592	Syag.g_02126
OG0001191	Syaa.g_02605	Syag.g_02142
OG0001192	Syaa.g_02612	Syag.g_02149
OG0001193	Syaa.g_02658	Syag.g_02182
OG0001194	Syaa.g_02660	Syag.g_02185
OG0001195	Syaa.g_02661	Syag.g_02186
OG0001196	Syaa.g_02741	Syag.g_02254
OG0001197	Syaa.g_02743	Syag.g_02256
OG0001198	Syaa.g_02755	Syag.g_02269
OG0001199	Syaa.g_00347	Syag.g_01825
OG0001200	Syaa.g_00345	Syag.g_01827
OG0001201	Syaa.g_02381	Syag.g_01886
OG0001202	Syaa.g_02528	Syag.g_02032
OG0001203	Syaa.g_02106	Syag.g_01783
OG0001204	Syaa.g_00316	Syag.g_02673
OG0001206	Syaa.g_01855	Syag.g_01328
OG0001207	Syaa.g_02058	Syag.g_01536
OG0001208	Syaa.g_02049	Syag.g_01526
OG0001209	Syaa.g_01977	Syag.g_01451
OG0001210	Syaa.g_01967	Syag.g_01442
OG0001211	Syaa.g_01950	Syag.g_00272
OG0001212	Syaa.g_01892	Syag.g_00334
OG0001213	Syaa.g_01646	Syag.g_00394
OG0001214	Syaa.g_01631	Syag.g_00412
OG0001215	Syaa.g_00914	Syag.g_01014
OG0001216	Syaa.g_01238	Syag.g_00920
OG0001217	Syaa.g_01559	Syag.g_00151
OG0001218	Syaa.g_01820	Syag.g_01364
OG0001219	Syaa.g_01404	Syag.g_00767
OG0001220	Syaa.g_00812	Syag.g_00743
OG0001221	Syaa.g_01111	Syag.g_00628
OG0001222	Syaa.g_01371	Syag.g_00797
OG0001223	Syaa.g_01326	Syag.g_00843
OG0001224	Syaa.g_00874	Syag.g_00969
OG0001225	Syaa.g_00876	Syag.g_00971
OG0001226	Syaa.g_01579	Syag.g_01835
OG0001227	Syaa.g_02622	Syag.g_01240
OG0001228	Syaa.g_00695	Syag.g_00709
OG0001229	Syaa.g_00899	Syag.g_00997
OG0001230	Syaa.g_01764	Syag.g_01430
OG0001231	Syaa.g_00017	Syag.g_02289
OG0001232	Syaa.g_00508	Syag.g_01724
OG0001233	Syaa.g_00667	Syag.g_01745
OG0001234	Syaa.g_02333	Syag.g_02708
OG0001235	Syaa.g_02323	Syag.g_02715
OG0001236	Syaa.g_00154	Syag.g_02432
OG0001238	Syaa.g_02607	Syag.g_02144
OG0001239	Syaa.g_00350	Syag.g_01822
OG0001240	Syaa.g_02364	Syag.g_01869
OG0001241	Syaa.g_02374	Syag.g_01879
OG0001243	Syaa.g_02415	Syag.g_01920
OG0001244	Syaa.g_02445	Syag.g_01948
OG0001245	Syaa.g_01492	Syag.g_00213
OG0001246	Syaa.g_02023	Syag.g_01498
OG0001247	Syaa.g_01207	Syag.g_00710
OG0001248	Syaa.g_01204	Syag.g_00175
OG0001250	Syaa.g_00832	Syag.g_00725
OG0001251	Syaa.g_02667	Syag.g_00472
OG0001252	Syaa.g_00867	Syag.g_00960
OG0001253	Syaa.g_01467	Syag.g_00094
OG0001254	Syaa.g_01029	Syag.g_02165
OG0001255	Syaa.g_01696	Syag.g_00440
OG0001256	Syaa.g_00567	Syag.g_01673
OG0001257	Syaa.g_01418	Syag.g_00176
OG0001258	Syaa.g_00557	Syag.g_01683
OG0001259	Syaa.g_00669	Syag.g_01743
OG0001260	Syaa.g_00642	Syag.g_01763
OG0001261	Syaa.g_02259	Syag.g_02763
OG0001262	Syaa.g_00059	Syag.g_02336
OG0001263	Syaa.g_02418	Syag.g_01923
OG0001265	Syaa.g_02405	Syag.g_01910
OG0001266	Syaa.g_02532	Syag.g_02036
OG0001267	Syaa.g_00262	Syag.g_02598
OG0001268	Syaa.g_02176	Syag.g_02850
OG0001269	Syaa.g_01499	Syag.g_00480
OG0001270	Syaa.g_00701	Syag.g_00030
OG0001271	Syaa.g_01845	Syag.g_01353
OG0001272	Syaa.g_02045	Syag.g_01522
OG0001273	Syaa.g_01639	Syag.g_00405
OG0001274	Syaa.g_02563	Syag.g_02076
OG0001275	Syaa.g_01311	Syag.g_00857
OG0001276	Syaa.g_01295	Syag.g_00874
OG0001278	Syaa.g_00966	Syag.g_01054
OG0001279	Syaa.g_01749	Syag.g_00490
OG0001280	Syaa.g_00738	Syag.g_01189
OG0001281	Syaa.g_00728	Syag.g_01219
OG0001282	Syaa.g_02060	Syag.g_01538
OG0001283	Syaa.g_02734	Syag.g_02248
OG0001284	Syaa.g_00583	Syag.g_01656
OG0001286	Syaa.g_02245	Syag.g_02778
OG0001287	Syaa.g_00121	Syag.g_02391
OG0001289	Syaa.g_00327	Syag.g_01850
OG0001290	Syaa.g_02373	Syag.g_01878
OG0001291	Syaa.g_02428	Syag.g_01933
OG0001292	Syaa.g_00310	Syag.g_02667
OG0001293	Syaa.g_00288	Syag.g_02625
OG0001294	Syaa.g_01076	Syag.g_00593
OG0001295	Syaa.g_01964	Syag.g_00968
OG0001296	Syaa.g_02017	Syag.g_01492
OG0001297	Syaa.g_02013	Syag.g_01488
OG0001298	Syaa.g_01913	Syag.g_00309
OG0001299	Syaa.g_01070	Syag.g_00582
OG0001300	Syaa.g_00905	Syag.g_01003
OG0001301	Syaa.g_00891	Syag.g_00987
OG0001302	Syaa.g_01600	Syag.g_00442
OG0001303	Syaa.g_01402	Syag.g_00769
OG0001304	Syaa.g_01281	Syag.g_00890
OG0001305	Syaa.g_00885	Syag.g_00981
OG0001306	Syaa.g_00753	Syag.g_01160
OG0001309	Syaa.g_02005	Syag.g_01482
OG0001311	Syaa.g_01293	Syag.g_00876
OG0001312	Syaa.g_01391	Syag.g_00779
OG0001315	Syaa.g_02226	Syag.g_02796
OG0001316	Syaa.g_02434	Syag.g_01940
OG0001317	Syaa.g_02112	Syag.g_01787
OG0001318	Syaa.g_00296	Syag.g_02633
OG0001319	Syaa.g_00273	Syag.g_02609
OG0001321	Syaa.g_00719	Syag.g_00050
OG0001322	Syaa.g_00720	Syag.g_00051
OG0001323	Syaa.g_02002	Syag.g_01479
OG0001324	Syaa.g_00904	Syag.g_01002
OG0001325	Syaa.g_01243	Syag.g_00916
OG0001326	Syaa.g_00396, Syaa.g_02672	Syag.g_02190, Syag.g_02195
OG0001328	Syaa.g_01104	Syag.g_00620
OG0001330	Syaa.g_00746	Syag.g_01181
OG0001331	Syaa.g_02065	Syag.g_01543
OG0001334	Syaa.g_02216	Syag.g_02807
OG0001335	Syaa.g_02215	Syag.g_02808
OG0001336	Syaa.g_02735	Syag.g_02249
OG0001337	Syaa.g_02219	Syag.g_02804
OG0001337	Syaa.g_02200	Syag.g_02824
OG0001338	Syaa.g_02184	Syag.g_02831
OG0001338	Syaa.g_02195	Syag.g_02827
OG0001339	Syaa.g_02376	Syag.g_01881
OG0001341	Syaa.g_00897	Syag.g_00233
OG0001343	Syaa.g_02664	Syag.g_00562
OG0001344	Syaa.g_00775	Syag.g_01136
OG0001345	Syaa.g_00803	Syag.g_01108
OG0001346	Syaa.g_00734	Syag.g_01193
OG0001347	Syaa.g_00195	Syag.g_02350
OG0001348	Syaa.g_00847	Syag.g_00941
OG0001349	Syaa.g_00437	Syag.g_02479
OG0001351	Syaa.g_01863	Syag.g_00055
OG0001352	Syaa.g_01987	Syag.g_01459
OG0001353	Syaa.g_00841	Syag.g_00716
OG0001354	Syaa.g_01338	Syag.g_00830
OG0001356	Syaa.g_00848	Syag.g_00942
OG0001357	Syaa.g_02307	Syag.g_00465
OG0001358	Syaa.g_01663	Syag.g_00374
OG0001359	Syaa.g_02663	Syag.g_00561
OG0001360	Syaa.g_00805	Syag.g_01106
OG0001361	Syaa.g_00800	Syag.g_01111
OG0001364	Syaa.g_00171	Syag.g_02448
OG0001366	Syaa.g_00524	Syag.g_01718
OG0001368	Syaa.g_00317	Syag.g_02674
OG0001369	Syaa.g_02363	Syag.g_01868
OG0001370	Syaa.g_02680	Syag.g_02204
OG0001373	Syaa.g_02671	Syag.g_02194
OG0001374	Syaa.g_02679	Syag.g_02202
OG0001375	Syaa.g_02665	Syag.g_00563
OG0001376	Syaa.g_02614	Syag.g_02153
OG0001377	Syaa.g_02613	Syag.g_02152
OG0001378	Syaa.g_00700	Syag.g_00028
OG0001379	Syaa.g_00744	Syag.g_01183
OG0001383	Syaa.g_02101	Syag.g_01775
OG0001385	Syaa.g_02668	Syag.g_02191
OG0001386	Syaa.g_02669	Syag.g_02192
OG0001387	Syaa.g_02670	Syag.g_02193
OG0001388	Syaa.g_02673	Syag.g_02196
OG0001389	Syaa.g_02674	Syag.g_02197
OG0001390	Syaa.g_02675	Syag.g_02198
OG0001391	Syaa.g_02676	Syag.g_02199
OG0001392	Syaa.g_02677	Syag.g_02200
OG0001393	Syaa.g_02678	Syag.g_02201
OG0001394	Syaa.g_01118	Syag.g_00635
OG0001395	Syaa.g_01267	Syag.g_00898
OG0001396	Syaa.g_00196	Syag.g_02349
OG0001398	Syaa.g_01424	Syag.g_00751
OG0001401	Syaa.g_00837	Syag.g_00720
OG0001402	Syaa.g_01658	Syag.g_00379
OG0001404	Syaa.g_00355	Syag.g_01818
OG0001405	Syaa.g_02213	Syag.g_02810
OG0001406	Syaa.g_02615	Syag.g_02154
OG0001408	Syaa.g_00953	Syag.g_00450
OG0001411	Syaa.g_00457	Syag.g_02424
OG0001412	Syaa.g_00194	Syag.g_02351
OG0001413	Syaa.g_01590	Syag.g_00224
OG0001416	Syaa.g_00731	Syag.g_01198
OG0001417	Syaa.g_01339	Syag.g_00829
OG0001419	Syaa.g_01985	Syag.g_01466
OG0001420	Syaa.g_01991	Syag.g_01465
OG0001426	Syaa.g_00419, Syaa.g_02303	Syag.g_00073, Syag.g_00197
OG0001426	Syaa.g_01744	Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601
OG0001428	Syaa.g_02481	Syag.g_01981
OG0001432	Syaa.g_00930	Syag.g_00448
OG0001433	Syaa.g_00849	Syag.g_00943
OG0001435	Syaa.g_01090	Syag.g_00605
OG0001438	Syaa.g_00247	Syag.g_02583
OG0001439	Syaa.g_00221	Syag.g_02554
OG0001442	Syaa.g_01138	Syag.g_00648
OG0001443	Syaa.g_02617	Syag.g_02157
OG0001444	Syaa.g_02357	Syag.g_01863
OG0001447	Syaa.g_02416	Syag.g_01921
OG0001448	Syaa.g_00423	Syag.g_01350
OG0001449	Syaa.g_02098, Syaa.g_01042	Syag.g_02676
OG0001452	Syaa.g_00301	Syag.g_02638
OG0001453	Syaa.g_01319	Syag.g_00849
OG0001454	Syaa.g_01580	Syag.g_00204
OG0001456	Syaa.g_02687	Syag.g_02212
OG0001457	Syaa.g_02688	Syag.g_02213
OG0001458	Syaa.g_02689	Syag.g_02214
OG0001459	Syaa.g_01040	Syag.g_00535
OG0001460	Syaa.g_00850	Syag.g_00944
OG0001461	Syaa.g_02328	Syag.g_00521
OG0001465	Syaa.g_01211	Syag.g_00940
OG0001467	Syaa.g_01601	Syag.g_01322
OG0001470	Syaa.g_00693	Syag.g_02420
OG0001471	Syaa.g_00226	Syag.g_02563
OG0001473	Syaa.g_01603	Syag.g_00471
OG0001474	Syaa.g_02175	Syag.g_02851
OG0001475	Syaa.g_00691	Syag.g_02418
OG0001477	Syaa.g_00893	Syag.g_00990
OG0001479	Syaa.g_02178	Syag.g_02848
OG0001480	Syaa.g_00810	Syag.g_00451
OG0001482	Syaa.g_01329	Syag.g_00839
OG0001486	Syaa.g_00768	Syag.g_01143
OG0001487	Syaa.g_01819	Syag.g_01365
OG0001488	Syaa.g_00791	Syag.g_01119
OG0001489	Syaa.g_02234	Syag.g_02789
OG0001492	Syaa.g_00969	Syag.g_01057
OG0001493	Syaa.g_00961	Syag.g_01045
OG0001494	Syaa.g_00483	Syag.g_02489
OG0001495	Syaa.g_02317	Syag.g_02719
OG0001496	Syaa.g_00895	Syag.g_00993
OG0001497	Syaa.g_00894	Syag.g_00991
OG0001498	Syaa.g_02148	Syag.g_00006
OG0001502	Syaa.g_00819	Syag.g_00739
OG0001504	Syaa.g_01039	Syag.g_00534
OG0001507	Syaa.g_02137	Syag.g_01794, Syag.g_00083
OG0001508	Syaa.g_00694	Syag.g_02421
OG0001510	Syaa.g_00116	Syag.g_02386
OG0001511	Syaa.g_02389	Syag.g_01893
OG0001512	Syaa.g_02105	Syag.g_01781
OG0001513	Syaa.g_00150	Syag.g_02427
OG0001514	Syaa.g_00896	Syag.g_00994
OG0001515	Syaa.g_00909	Syag.g_01007
OG0001516	Syaa.g_01067	Syag.g_00579
OG0001517	Syaa.g_02181	Syag.g_02844
OG0001518	Syaa.g_02609	Syag.g_02146
OG0001519	Syaa.g_02619	Syag.g_02161
OG0001520	Syaa.g_01929	Syag.g_00294
OG0001527	Syaa.g_01936	Syag.g_00287
OG0001528	Syaa.g_00692	Syag.g_02419
OG0001529	Syaa.g_00050	Syag.g_02327
OG0001530	Syaa.g_02387	Syag.g_01891
OG0001531	Syaa.g_02104	Syag.g_01780
OG0001532	Syaa.g_01001	Syag.g_01089
OG0001533	Syaa.g_01868	Syag.g_00026
OG0001533	Syaa.g_01857	Syag.g_01324
OG0001534	Syaa.g_01280	Syag.g_00891
OG0001535	Syaa.g_01297	Syag.g_00871
OG0001536	Syaa.g_01362	Syag.g_00805
OG0001537	Syaa.g_01112	Syag.g_00629
OG0001538	Syaa.g_01159	Syag.g_00672
OG0001539	Syaa.g_01085	Syag.g_00601
OG0001540	Syaa.g_02420	Syag.g_01925
OG0001541	Syaa.g_02490	Syag.g_01990
OG0001542	Syaa.g_02499	Syag.g_01999
OG0001543	Syaa.g_02547	Syag.g_02058
OG0001544	Syaa.g_02618	Syag.g_02158
OG0001545	Syaa.g_02723	Syag.g_02238
OG0001546	Syaa.g_01997	Syag.g_01473
OG0001547	Syaa.g_01420	Syag.g_00753
OG0001551	Syaa.g_00853	Syag.g_01019
OG0001554	Syaa.g_02590	Syag.g_02124
OG0001556	Syaa.g_01008	Syag.g_01096
OG0001557	Syaa.g_01119	Syag.g_00636
OG0001558	Syaa.g_00022	Syag.g_02292
OG0001559	Syaa.g_02386	Syag.g_01890
OG0001560	Syaa.g_02372	Syag.g_01877
OG0001561	Syaa.g_01291	Syag.g_00878
OG0001562	Syaa.g_01305	Syag.g_00863
OG0001563	Syaa.g_02250	Syag.g_02772
OG0001564	Syaa.g_02683	Syag.g_02208
OG0001567	Syaa.g_01421	Syag.g_00752
OG0001568	Syaa.g_01416	Syag.g_00754
OG0001572	Syaa.g_01180	Syag.g_00086
OG0001573	Syaa.g_01013	Syag.g_02183
OG0001573	Syaa.g_00198	Syag.g_00546, Syag.g_02341
OG0001574	Syaa.g_01938	Syag.g_00285
OG0001575	Syaa.g_01933	Syag.g_00290
OG0001577	Syaa.g_00765	Syag.g_01146
OG0001578	Syaa.g_01576	Syag.g_00101
OG0001579	Syaa.g_02207	Syag.g_02817
OG0001580	Syaa.g_02580	Syag.g_02112
OG0001582	Syaa.g_01746	Syag.g_00198
OG0001586	Syaa.g_00479	Syag.g_02483
OG0001588	Syaa.g_00168	Syag.g_02446
OG0001589	Syaa.g_00664	Syag.g_01748
OG0001590	Syaa.g_01640	Syag.g_00404
OG0001591	Syaa.g_01078	Syag.g_00595
OG0001592	Syaa.g_02581	Syag.g_02113
OG0001602	Syaa.g_01210	Syag.g_00939
OG0001614	Syaa.g_00130	Syag.g_02401
OG0001615	Syaa.g_01958	Syag.g_00256
OG0001616	Syaa.g_01024	Syag.g_01102
OG0001617	Syaa.g_00901	Syag.g_00998
OG0001618	Syaa.g_01254	Syag.g_00909
OG0001619	Syaa.g_01374	Syag.g_00794
OG0001620	Syaa.g_02169	Syag.g_02857
OG0001621	Syaa.g_00300	Syag.g_02637
OG0001622	Syaa.g_02733	Syag.g_02247
OG0001623	Syaa.g_02194	Syag.g_02828
OG0001624	Syaa.g_01587	Syag.g_00164
OG0001624	Syaa.g_02623	Syag.g_00443
OG0001625	Syaa.g_00294	Syag.g_02631
OG0001633	Syaa.g_00855	Syag.g_01608
OG0001634	Syaa.g_01073	Syag.g_00585
OG0001635	Syaa.g_00094	Syag.g_02369
OG0001636	Syaa.g_00043	Syag.g_02314
OG0001637	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651	Syag.g_00020
OG0001638	Syaa.g_00538	Syag.g_01700
OG0001639	Syaa.g_00626	Syag.g_01615
OG0001640	Syaa.g_00862	Syag.g_00955
OG0001641	Syaa.g_01321	Syag.g_00847
OG0001642	Syaa.g_00814	Syag.g_00742
OG0001643	Syaa.g_01628	Syag.g_00415
OG0001644	Syaa.g_01263	Syag.g_00902
OG0001645	Syaa.g_01965	Syag.g_01441
OG0001645	Syaa.g_01491, Syaa.g_00938	Syag.g_00559
OG0001646	Syaa.g_02625, Syaa.g_01520, Syaa.g_01561	Syag.g_00625
OG0001647	Syaa.g_00271	Syag.g_02607
OG0001652	Syaa.g_00018	Syag.g_02290
OG0001653	Syaa.g_02360	Syag.g_01866, Syag.g_01462
OG0001654	Syaa.g_00628	Syag.g_01613
OG0001656	Syaa.g_02209	Syag.g_02816
OG0001657	Syaa.g_02464	Syag.g_01962
OG0001658	Syaa.g_02591	Syag.g_02125
OG0001659	Syaa.g_01006	Syag.g_01093
OG0001660	Syaa.g_02158, Syaa.g_02395	Syag.g_01899, Syag.g_02870
OG0001666	Syaa.g_01506, Syaa.g_00399	Syag.g_00218
OG0001671	Syaa.g_02552	Syag.g_02063
OG0001672	Syaa.g_00339	Syag.g_01833
OG0001673	Syaa.g_02114	Syag.g_01789
OG0001675	Syaa.g_01307	Syag.g_01692, Syag.g_00861
OG0001677	Syaa.g_02223, Syaa.g_01003	Syag.g_02800
OG0001678	Syaa.g_02348	Syag.g_02692
OG0001680	Syaa.g_00788, Syaa.g_00533	Syag.g_01709
OG0001681	Syaa.g_00384, Syaa.g_00412	Syag.g_00193
OG0001682	Syaa.g_01581, Syaa.g_01247	Syag.g_00911
OG0001691	Syaa.g_01665	Syag.g_00486
OG0001692	Syaa.g_01769	Syag.g_01426
OG0001693	Syaa.g_00880	Syag.g_00976
OG0001694	Syaa.g_00260	Syag.g_02596
OG0001695	Syaa.g_02708	Syag.g_02232
OG0001700	Syaa.g_01423	Syag.g_00537
OG0001702	Syaa.g_00322	Syag.g_01855
OG0001703	Syaa.g_02057	Syag.g_01535
OG0001709	Syaa.g_00453	Syag.g_02478
OG0001712	Syaa.g_01487	Syag.g_00089
OG0001713	Syaa.g_00783	Syag.g_01128
OG0001715	Syaa.g_01563	Syag.g_00114
OG0001717	Syaa.g_02476	Syag.g_01976
OG0001729	Syaa.g_02100	Syag.g_01774
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syag.g_01769
OG0001731	Syaa.g_00599	Syag.g_01640
OG0001732	Syaa.g_00984	Syag.g_01069
OG0001733	Syaa.g_01080	Syag.g_00597
OG0001734	Syaa.g_00816	Syag.g_00740
OG0001735	Syaa.g_01060	Syag.g_00555
OG0001736	Syaa.g_00191	Syag.g_02468
OG0001737	Syaa.g_00241	Syag.g_02577
OG0001738	Syaa.g_00204	Syag.g_02539
OG0001739	Syaa.g_02706	Syag.g_02230
OG0001740	Syaa.g_02720	Syag.g_02235
OG0001747	Syaa.g_02442	Syag.g_01945
OG0001749	Syaa.g_00186	Syag.g_02461
OG0001749	Syaa.g_00459	Syag.g_02506
OG0001750	Syaa.g_02358	Syag.g_01864
OG0001752	Syaa.g_00639	Syag.g_01766
OG0001753	Syaa.g_00646	Syag.g_01760
OG0001754	Syaa.g_00647	Syag.g_00022
OG0001755	Syaa.g_02006	Syag.g_01483
OG0001761	Syaa.g_01679	Syag.g_00361
OG0001762	Syaa.g_01314	Syag.g_00854
OG0001763	Syaa.g_01327	Syag.g_00842
OG0001764	Syaa.g_01412	Syag.g_00758
OG0001765	Syaa.g_01041	Syag.g_00080
OG0001766	Syaa.g_00230	Syag.g_02567
OG0001767	Syaa.g_00179	Syag.g_02455
OG0001768	Syaa.g_02505	Syag.g_02008
OG0001770	Syaa.g_00115	Syag.g_00523
OG0001771	Syaa.g_01514	Syag.g_00180
OG0001783	Syaa.g_00126	Syag.g_02396
OG0001784	Syaa.g_02354	Syag.g_01860
OG0001786	Syaa.g_00581	Syag.g_01658
OG0001787	Syaa.g_01981	Syag.g_01455
OG0001788	Syaa.g_01978	Syag.g_01452
OG0001789	Syaa.g_00736	Syag.g_01191
OG0001790	Syaa.g_00760	Syag.g_01153
OG0001792	Syaa.g_00977	Syag.g_01063
OG0001794	Syaa.g_01283	Syag.g_00887, Syag.g_00888
OG0001796	Syaa.g_01303	Syag.g_00865
OG0001797	Syaa.g_01382	Syag.g_00786
OG0001798	Syaa.g_01655	Syag.g_00381
OG0001799	Syaa.g_01617	Syag.g_00430
OG0001800	Syaa.g_01750	Syag.g_01287
OG0001801	Syaa.g_01759	Syag.g_01440
OG0001803	Syaa.g_00709	Syag.g_00039
OG0001804	Syaa.g_02147	Syag.g_00007
OG0001805	Syaa.g_00305	Syag.g_02661
OG0001806	Syaa.g_00272	Syag.g_02608
OG0001807	Syaa.g_00176	Syag.g_02452
OG0001808	Syaa.g_00163	Syag.g_02441
OG0001810	Syaa.g_02432	Syag.g_01938
OG0001811	Syaa.g_02497	Syag.g_01997
OG0001812	Syaa.g_02582	Syag.g_02114
OG0001813	Syaa.g_02646	Syag.g_02168
OG0001814	Syaa.g_02744	Syag.g_02257
OG0001815	Syaa.g_02753	Syag.g_02267
OG0001816	Syaa.g_01082	Syag.g_00599
OG0001838	Syaa.g_00008	Syag.g_02280
OG0001839	Syaa.g_00039	Syag.g_02310
OG0001840	Syaa.g_00056	Syag.g_02333
OG0001841	Syaa.g_00063	Syag.g_02342
OG0001843	Syaa.g_00131	Syag.g_02402
OG0001844	Syaa.g_00132	Syag.g_02403
OG0001845	Syaa.g_00133	Syag.g_02404
OG0001846	Syaa.g_02408	Syag.g_01913
OG0001847	Syaa.g_02406	Syag.g_01911
OG0001848	Syaa.g_02402	Syag.g_01907
OG0001849	Syaa.g_00328	Syag.g_01849
OG0001850	Syaa.g_00337	Syag.g_01836
OG0001851	Syaa.g_00343	Syag.g_01829
OG0001852	Syaa.g_00344	Syag.g_01828
OG0001853	Syaa.g_00351	Syag.g_01821
OG0001854	Syaa.g_02109	Syag.g_01785
OG0001856	Syaa.g_00575	Syag.g_01665
OG0001857	Syaa.g_00578	Syag.g_01662
OG0001858	Syaa.g_00606	Syag.g_01634
OG0001859	Syaa.g_02069	Syag.g_01547
OG0001860	Syaa.g_02055	Syag.g_01533
OG0001861	Syaa.g_02044	Syag.g_01521
OG0001862	Syaa.g_02033	Syag.g_01509
OG0001863	Syaa.g_02028	Syag.g_01503
OG0001864	Syaa.g_01969	Syag.g_01444
OG0001865	Syaa.g_01901	Syag.g_00323
OG0001866	Syaa.g_01878	Syag.g_00349
OG0001867	Syaa.g_01681	Syag.g_00359
OG0001868	Syaa.g_00732	Syag.g_01197
OG0001869	Syaa.g_00764	Syag.g_01147
OG0001870	Syaa.g_00773	Syag.g_01138
OG0001871	Syaa.g_00778	Syag.g_01133
OG0001872	Syaa.g_00970	Syag.g_01058
OG0001873	Syaa.g_01023	Syag.g_01101
OG0001874	Syaa.g_01026	Syag.g_01104
OG0001877	Syaa.g_00908	Syag.g_01006
OG0001878	Syaa.g_01310	Syag.g_00858
OG0001879	Syaa.g_01316	Syag.g_00852
OG0001880	Syaa.g_01352	Syag.g_00815
OG0001881	Syaa.g_01354	Syag.g_00813
OG0001882	Syaa.g_01379	Syag.g_00789
OG0001883	Syaa.g_01384	Syag.g_00785
OG0001884	Syaa.g_01393	Syag.g_00483
OG0001885	Syaa.g_01407	Syag.g_00764
OG0001886	Syaa.g_01411	Syag.g_00760
OG0001887	Syaa.g_01103	Syag.g_00619
OG0001888	Syaa.g_01131	Syag.g_00640
OG0001889	Syaa.g_01186	Syag.g_00682
OG0001890	Syaa.g_00825	Syag.g_00732
OG0001891	Syaa.g_00821	Syag.g_00736
OG0001892	Syaa.g_00809	Syag.g_00447
