Orthogroup	Syaa	Syan
OG0001133	Syaa.g_01656	Syan.g_00006
OG0001134	Syaa.g_01028	Syan.g_01146
OG0001135	Syaa.g_01030	Syan.g_02542
OG0001136	Syaa.g_00767	Syan.g_02699
OG0001137	Syaa.g_00786	Syan.g_02670
OG0001138	Syaa.g_01002	Syan.g_02638
OG0001139	Syaa.g_01000	Syan.g_02636
OG0001140	Syaa.g_00999	Syan.g_02635
OG0001141	Syaa.g_00998	Syan.g_02625
OG0001142	Syaa.g_00997	Syan.g_02624
OG0001143	Syaa.g_00987	Syan.g_02616
OG0001144	Syaa.g_00978	Syan.g_02596
OG0001145	Syaa.g_00748	Syan.g_01200
OG0001146	Syaa.g_00729	Syan.g_01219
OG0001147	Syaa.g_01837	Syan.g_02842
OG0001148	Syaa.g_02061	Syan.g_02775
OG0001149	Syaa.g_02062	Syan.g_02776
OG0001150	Syaa.g_02063	Syan.g_02777
OG0001151	Syaa.g_02076	Syan.g_02884
OG0001152	Syaa.g_02077	Syan.g_02885
OG0001153	Syaa.g_01811	Syan.g_02828
OG0001154	Syaa.g_01812	Syan.g_02829
OG0001156	Syaa.g_00623	Syan.g_02404
OG0001157	Syaa.g_00622	Syan.g_02403
OG0001158	Syaa.g_00619	Syan.g_02402
OG0001159	Syaa.g_00618	Syan.g_02401
OG0001160	Syaa.g_00574	Syan.g_01377
OG0001161	Syaa.g_02620	Syan.g_01594
OG0001162	Syaa.g_01203	Syan.g_02943
OG0001163	Syaa.g_00566	Syan.g_01385
OG0001164	Syaa.g_00560	Syan.g_01392
OG0001165	Syaa.g_00555	Syan.g_01397
OG0001166	Syaa.g_00527	Syan.g_01430
OG0001167	Syaa.g_00673	Syan.g_00992
OG0001168	Syaa.g_00672	Syan.g_01456
OG0001169	Syaa.g_00670	Syan.g_01458
OG0001170	Syaa.g_00668	Syan.g_01460
OG0001171	Syaa.g_00655	Syan.g_01470
OG0001172	Syaa.g_02347	Syan.g_02110
OG0001173	Syaa.g_02346	Syan.g_02111
OG0001174	Syaa.g_02338	Syan.g_02119
OG0001175	Syaa.g_02337	Syan.g_02120
OG0001176	Syaa.g_02314	Syan.g_02253
OG0001177	Syaa.g_02316	Syan.g_02256
OG0001179	Syaa.g_02268	Syan.g_02218
OG0001180	Syaa.g_02243	Syan.g_02191
OG0001181	Syaa.g_02239	Syan.g_02187
OG0001182	Syaa.g_02230	Syan.g_02179
OG0001183	Syaa.g_02224	Syan.g_02166
OG0001184	Syaa.g_00151	Syan.g_01929
OG0001186	Syaa.g_00081	Syan.g_01864
OG0001187	Syaa.g_00082	Syan.g_01811
OG0001188	Syaa.g_00075	Syan.g_01806
OG0001189	Syaa.g_00057	Syan.g_01723
OG0001190	Syaa.g_02592	Syan.g_01565
OG0001191	Syaa.g_02605	Syan.g_01578
OG0001192	Syaa.g_02612	Syan.g_01585
OG0001193	Syaa.g_02658	Syan.g_01626
OG0001194	Syaa.g_02660	Syan.g_01627
OG0001195	Syaa.g_02661	Syan.g_01628
OG0001196	Syaa.g_02741	Syan.g_01693
OG0001197	Syaa.g_02743	Syan.g_01695
OG0001198	Syaa.g_02755	Syan.g_01793
OG0001199	Syaa.g_00347	Syan.g_02913
OG0001200	Syaa.g_00345	Syan.g_02915
OG0001201	Syaa.g_02381	Syan.g_02975
OG0001202	Syaa.g_02528	Syan.g_03084
OG0001203	Syaa.g_02106	Syan.g_02426
OG0001204	Syaa.g_00316	Syan.g_02097
OG0001205	Syaa.g_00713	Syan.g_01337
OG0001206	Syaa.g_01855	Syan.g_02880
OG0001207	Syaa.g_02058	Syan.g_02772
OG0001208	Syaa.g_02049	Syan.g_02762
OG0001209	Syaa.g_01977	Syan.g_01163
OG0001210	Syaa.g_01967	Syan.g_00830
OG0001211	Syaa.g_01950	Syan.g_00852
OG0001212	Syaa.g_01892	Syan.g_01002
OG0001213	Syaa.g_01646	Syan.g_01141
OG0001214	Syaa.g_01631	Syan.g_00814
OG0001215	Syaa.g_00914	Syan.g_00539
OG0001216	Syaa.g_01238	Syan.g_00319
OG0001217	Syaa.g_01559	Syan.g_00617
OG0001218	Syaa.g_01820	Syan.g_02837
OG0001219	Syaa.g_01404	Syan.g_00477
OG0001220	Syaa.g_00812	Syan.g_00203
OG0001221	Syaa.g_01111	Syan.g_01446
OG0001222	Syaa.g_01371	Syan.g_00552
OG0001223	Syaa.g_01326	Syan.g_00599
OG0001224	Syaa.g_00874	Syan.g_00294
OG0001225	Syaa.g_00876	Syan.g_00292
OG0001226	Syaa.g_01579	Syan.g_02922
OG0001227	Syaa.g_02622	Syan.g_00940
OG0001228	Syaa.g_00695	Syan.g_01938
OG0001229	Syaa.g_00899	Syan.g_02631
OG0001230	Syaa.g_01764	Syan.g_01288
OG0001231	Syaa.g_00017	Syan.g_01764
OG0001232	Syaa.g_00508	Syan.g_01439
OG0001233	Syaa.g_00667	Syan.g_01461
OG0001234	Syaa.g_02333	Syan.g_01995
OG0001235	Syaa.g_02323	Syan.g_02130
OG0001236	Syaa.g_00154	Syan.g_01933
OG0001239	Syaa.g_00350	Syan.g_02910
OG0001240	Syaa.g_02364	Syan.g_02963
OG0001242	Syaa.g_02407	Syan.g_02297
OG0001243	Syaa.g_02415	Syan.g_02289
OG0001244	Syaa.g_02445	Syan.g_03004
OG0001245	Syaa.g_01492	Syan.g_00179
OG0001246	Syaa.g_02023	Syan.g_02734
OG0001247	Syaa.g_01207	Syan.g_00199
OG0001251	Syaa.g_02667	Syan.g_00490
OG0001252	Syaa.g_00867	Syan.g_00304
OG0001253	Syaa.g_01467	Syan.g_00099
OG0001254	Syaa.g_01029	Syan.g_01148
OG0001256	Syaa.g_00567	Syan.g_01384
OG0001258	Syaa.g_00557	Syan.g_01395
OG0001259	Syaa.g_00669	Syan.g_01459
OG0001260	Syaa.g_00642	Syan.g_01478
OG0001261	Syaa.g_02259	Syan.g_02209
OG0001262	Syaa.g_00059	Syan.g_01721
OG0001263	Syaa.g_02418	Syan.g_02286
OG0001265	Syaa.g_02405	Syan.g_02299
OG0001266	Syaa.g_02532	Syan.g_03088
OG0001267	Syaa.g_00262	Syan.g_02023
OG0001268	Syaa.g_02176	Syan.g_02138
OG0001270	Syaa.g_00701	Syan.g_02393
OG0001271	Syaa.g_01845	Syan.g_02849
OG0001272	Syaa.g_02045	Syan.g_02758
OG0001274	Syaa.g_02563	Syan.g_01528
OG0001275	Syaa.g_01311	Syan.g_00628
OG0001276	Syaa.g_01295	Syan.g_00360
OG0001277	Syaa.g_02724	Syan.g_00007
OG0001278	Syaa.g_00966	Syan.g_02585
OG0001279	Syaa.g_01749	Syan.g_01306
OG0001281	Syaa.g_00728	Syan.g_01220
OG0001282	Syaa.g_02060	Syan.g_02774
OG0001283	Syaa.g_02734	Syan.g_01687
OG0001284	Syaa.g_00583	Syan.g_01369
OG0001286	Syaa.g_02245	Syan.g_02193
OG0001287	Syaa.g_00121	Syan.g_01894
OG0001289	Syaa.g_00327	Syan.g_02942
OG0001291	Syaa.g_02428	Syan.g_02273
OG0001292	Syaa.g_00310	Syan.g_02091
OG0001293	Syaa.g_00288	Syan.g_02051
OG0001294	Syaa.g_01076	Syan.g_00758
OG0001295	Syaa.g_01964	Syan.g_00836
OG0001296	Syaa.g_02017	Syan.g_02728
OG0001297	Syaa.g_02013	Syan.g_02724
OG0001298	Syaa.g_01913	Syan.g_00944
OG0001299	Syaa.g_01070	Syan.g_00764
OG0001303	Syaa.g_01402	Syan.g_00479
OG0001304	Syaa.g_01281	Syan.g_00345
OG0001305	Syaa.g_00885	Syan.g_00191
OG0001306	Syaa.g_00753	Syan.g_02714
OG0001309	Syaa.g_02005	Syan.g_01196
OG0001310	Syaa.g_00535	Syan.g_01422
OG0001311	Syaa.g_01293	Syan.g_00358
OG0001312	Syaa.g_01391	Syan.g_00496
OG0001314	Syaa.g_01225	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470
OG0001315	Syaa.g_02226	Syan.g_02168
OG0001317	Syaa.g_02112	Syan.g_02422
OG0001318	Syaa.g_00296	Syan.g_02060
OG0001319	Syaa.g_00273	Syan.g_02034
OG0001323	Syaa.g_02002	Syan.g_01193
OG0001325	Syaa.g_01243	Syan.g_00323
OG0001326	Syaa.g_00396, Syaa.g_02672	Syan.g_01636
OG0001327	Syaa.g_01083	Syan.g_00753
OG0001328	Syaa.g_01104	Syan.g_02675
OG0001330	Syaa.g_00746	Syan.g_01202
OG0001331	Syaa.g_02065	Syan.g_02779
OG0001336	Syaa.g_02735	Syan.g_01688
OG0001337	Syaa.g_02219, Syaa.g_02200	Syan.g_02151
OG0001341	Syaa.g_00897	Syan.g_00524
OG0001345	Syaa.g_00803	Syan.g_02655
OG0001346	Syaa.g_00734	Syan.g_01214
OG0001347	Syaa.g_00195	Syan.g_01852
OG0001349	Syaa.g_00437	Syan.g_01131
OG0001351	Syaa.g_01863	Syan.g_02804
OG0001353	Syaa.g_00841	Syan.g_00372
OG0001354	Syaa.g_01338	Syan.g_00585
OG0001356	Syaa.g_00848	Syan.g_00067
OG0001357	Syaa.g_02307	Syan.g_01250
OG0001358	Syaa.g_01663	Syan.g_00017
OG0001360	Syaa.g_00805	Syan.g_02653
OG0001361	Syaa.g_00800	Syan.g_02658
OG0001364	Syaa.g_00171	Syan.g_01950
OG0001366	Syaa.g_01369, Syaa.g_00473	Syan.g_00616
OG0001366	Syaa.g_00524	Syan.g_00175
OG0001368	Syaa.g_00317	Syan.g_02098
OG0001369	Syaa.g_02363	Syan.g_02962
OG0001373	Syaa.g_02671	Syan.g_01635
OG0001374	Syaa.g_02679	Syan.g_01644
OG0001376	Syaa.g_02614	Syan.g_00511
OG0001377	Syaa.g_02613	Syan.g_00510
OG0001378	Syaa.g_00700	Syan.g_02392
OG0001379	Syaa.g_00744	Syan.g_01206
OG0001382	Syaa.g_01866	Syan.g_00680
OG0001383	Syaa.g_02101	Syan.g_01507, Syan.g_02439
OG0001385	Syaa.g_02668	Syan.g_01632
OG0001386	Syaa.g_02669	Syan.g_01633
OG0001387	Syaa.g_02670	Syan.g_01634
OG0001388	Syaa.g_02673	Syan.g_01637
OG0001389	Syaa.g_02674	Syan.g_01639
OG0001390	Syaa.g_02675	Syan.g_01640
OG0001391	Syaa.g_02676	Syan.g_01641
OG0001392	Syaa.g_02677	Syan.g_01642
OG0001393	Syaa.g_02678	Syan.g_01643
OG0001394	Syaa.g_01118	Syan.g_00722
OG0001395	Syaa.g_01267	Syan.g_00340
OG0001396	Syaa.g_00196, Syaa.g_01018, Syaa.g_00444	Syan.g_01851
OG0001398	Syaa.g_01424	Syan.g_02932
OG0001401	Syaa.g_00837	Syan.g_00376
OG0001402	Syaa.g_01658	Syan.g_00011
OG0001404	Syaa.g_00355	Syan.g_00343
OG0001406	Syaa.g_02615	Syan.g_00512
OG0001407	Syaa.g_01986	Syan.g_00455
OG0001408	Syaa.g_00953	Syan.g_00073
OG0001411	Syaa.g_00457	Syan.g_01125
OG0001412	Syaa.g_00194	Syan.g_01853
OG0001416	Syaa.g_00731	Syan.g_00103
OG0001417	Syaa.g_01339	Syan.g_00583
OG0001419	Syaa.g_01985	Syan.g_00454
OG0001420	Syaa.g_01991	Syan.g_01180
OG0001422	Syaa.g_00743	Syan.g_00645
OG0001423	Syaa.g_00365	Syan.g_01318
OG0001426	Syaa.g_00419, Syaa.g_02303, Syaa.g_01744	Syan.g_01058
OG0001427	Syaa.g_01702, Syaa.g_00945, Syaa.g_01713, Syaa.g_01715, Syaa.g_00381, Syaa.g_01720, Syaa.g_01700	Syan.g_01181
OG0001428	Syaa.g_02481	Syan.g_03039
OG0001432	Syaa.g_00930	Syan.g_00092
OG0001433	Syaa.g_00849	Syan.g_00245
OG0001434	Syaa.g_01123	Syan.g_00717
OG0001435	Syaa.g_01090	Syan.g_00745
OG0001438	Syaa.g_00247	Syan.g_02009
OG0001439	Syaa.g_00221	Syan.g_01986
OG0001441	Syaa.g_02000	Syan.g_01191
OG0001442	Syaa.g_01138	Syan.g_00709
OG0001443	Syaa.g_02617	Syan.g_01590
OG0001444	Syaa.g_02357	Syan.g_02954
OG0001447	Syaa.g_02416	Syan.g_02288
OG0001449	Syaa.g_02098, Syaa.g_01042	Syan.g_02058
OG0001452	Syaa.g_00301	Syan.g_02066
OG0001453	Syaa.g_01319	Syan.g_00608
OG0001454	Syaa.g_01580	Syan.g_00418
OG0001456	Syaa.g_02687	Syan.g_01646
OG0001457	Syaa.g_02688	Syan.g_01647
OG0001458	Syaa.g_02689	Syan.g_01648
OG0001459	Syaa.g_01040	Syan.g_02343
OG0001460	Syaa.g_00850	Syan.g_00244
OG0001461	Syaa.g_02328	Syan.g_00657
OG0001467	Syaa.g_01601	Syan.g_00107
OG0001471	Syaa.g_00226	Syan.g_01991
OG0001473	Syaa.g_01603	Syan.g_00133
OG0001474	Syaa.g_02175	Syan.g_02137
OG0001475	Syaa.g_00691	Syan.g_01833
OG0001479	Syaa.g_02178	Syan.g_02140
OG0001480	Syaa.g_00810	Syan.g_00072
OG0001486	Syaa.g_00768	Syan.g_02698
OG0001487	Syaa.g_01819	Syan.g_02836
OG0001488	Syaa.g_00791	Syan.g_02666
OG0001489	Syaa.g_02234	Syan.g_02182
OG0001492	Syaa.g_00969	Syan.g_02588
OG0001493	Syaa.g_00961	Syan.g_02578
OG0001495	Syaa.g_02317	Syan.g_02257
OG0001496	Syaa.g_00895	Syan.g_01154
OG0001497	Syaa.g_00894	Syan.g_01155
OG0001498	Syaa.g_02148	Syan.g_02317
OG0001502	Syaa.g_00819	Syan.g_00401
OG0001504	Syaa.g_01039	Syan.g_02344
OG0001507	Syaa.g_02137	Syan.g_02695
OG0001508	Syaa.g_00694	Syan.g_01814
OG0001509	Syaa.g_00197	Syan.g_01832
OG0001510	Syaa.g_00116	Syan.g_01890
OG0001511	Syaa.g_02389	Syan.g_02983
OG0001512	Syaa.g_02105	Syan.g_02428
OG0001513	Syaa.g_00150	Syan.g_03078
OG0001515	Syaa.g_00909	Syan.g_00505
OG0001516	Syaa.g_01067	Syan.g_00767, Syan.g_00172
OG0001517	Syaa.g_02181	Syan.g_02143
OG0001518	Syaa.g_02609	Syan.g_01582
OG0001519	Syaa.g_02619	Syan.g_01592
OG0001520	Syaa.g_01929	Syan.g_00943
OG0001527	Syaa.g_01936	Syan.g_00867
OG0001528	Syaa.g_00692	Syan.g_01818
OG0001529	Syaa.g_00050	Syan.g_01730
OG0001530	Syaa.g_02387	Syan.g_02981
OG0001531	Syaa.g_02104	Syan.g_01511, Syan.g_02436
OG0001532	Syaa.g_01001	Syan.g_02637
OG0001533	Syaa.g_01868, Syaa.g_01857	Syan.g_02390
OG0001534	Syaa.g_01280	Syan.g_00344
OG0001535	Syaa.g_01297	Syan.g_00362
OG0001536	Syaa.g_01362	Syan.g_00560
OG0001537	Syaa.g_01112	Syan.g_00729
OG0001538	Syaa.g_01159	Syan.g_00685
OG0001539	Syaa.g_01085	Syan.g_00750
OG0001540	Syaa.g_02420	Syan.g_02284
OG0001541	Syaa.g_02490	Syan.g_03048
OG0001542	Syaa.g_02499	Syan.g_03059
OG0001543	Syaa.g_02547	Syan.g_03110
OG0001544	Syaa.g_02618	Syan.g_01591
OG0001545	Syaa.g_02723	Syan.g_01661
OG0001547	Syaa.g_01420	Syan.g_00462
OG0001549	Syaa.g_00806	Syan.g_00077
OG0001554	Syaa.g_02590	Syan.g_00282
OG0001556	Syaa.g_01008	Syan.g_02338, Syan.g_00149, Syan.g_00276
OG0001557	Syaa.g_01119	Syan.g_00721
OG0001558	Syaa.g_00022	Syan.g_01760
OG0001559	Syaa.g_02386	Syan.g_02980
OG0001560	Syaa.g_02372	Syan.g_02969
OG0001561	Syaa.g_01291	Syan.g_00356
OG0001562	Syaa.g_01305	Syan.g_00650
OG0001563	Syaa.g_02250	Syan.g_02200
OG0001564	Syaa.g_02683	Syan.g_00082
OG0001567	Syaa.g_01421	Syan.g_00461
OG0001568	Syaa.g_01416	Syan.g_00463
OG0001570	Syaa.g_01693	Syan.g_00636
OG0001574	Syaa.g_01938	Syan.g_00865
OG0001575	Syaa.g_01933	Syan.g_00870
OG0001577	Syaa.g_00765	Syan.g_02701
OG0001578	Syaa.g_00369, Syaa.g_01576, Syaa.g_01036	Syan.g_01652
OG0001580	Syaa.g_02580	Syan.g_01551
OG0001588	Syaa.g_00168	Syan.g_02262
OG0001589	Syaa.g_00664	Syan.g_01463
OG0001590	Syaa.g_01640	Syan.g_00821
OG0001591	Syaa.g_01078	Syan.g_00756
OG0001592	Syaa.g_02581	Syan.g_01552
OG0001614	Syaa.g_00130	Syan.g_01905
OG0001616	Syaa.g_01024	Syan.g_02649
OG0001617	Syaa.g_00901	Syan.g_01033
OG0001618	Syaa.g_01254	Syan.g_02462, Syan.g_02535, Syan.g_02536, Syan.g_00329
OG0001619	Syaa.g_01374	Syan.g_00549
OG0001620	Syaa.g_02169	Syan.g_02131
OG0001621	Syaa.g_00300	Syan.g_02064
OG0001622	Syaa.g_02733	Syan.g_01686
OG0001623	Syaa.g_02194	Syan.g_00212, Syan.g_02158
OG0001624	Syaa.g_02623	Syan.g_00135
OG0001625	Syaa.g_00294	Syan.g_02057
OG0001627	Syaa.g_00629	Syan.g_02410
OG0001634	Syaa.g_01073	Syan.g_00761
OG0001635	Syaa.g_00094	Syan.g_01876
OG0001636	Syaa.g_00043	Syan.g_01738
OG0001637	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651	Syan.g_01295
OG0001639	Syaa.g_00626	Syan.g_02407
OG0001640	Syaa.g_00862	Syan.g_00309
OG0001641	Syaa.g_01321	Syan.g_00606
OG0001642	Syaa.g_00814	Syan.g_02603
OG0001643	Syaa.g_01628	Syan.g_00811
OG0001644	Syaa.g_01263	Syan.g_00336
OG0001645	Syaa.g_01965	Syan.g_00835
OG0001645	Syaa.g_01491, Syaa.g_00938	Syan.g_00423
OG0001647	Syaa.g_00271	Syan.g_02032
OG0001652	Syaa.g_00018	Syan.g_01762
OG0001653	Syaa.g_02360	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Syaa.g_00628	Syan.g_02409
OG0001655	Syaa.g_01723, Syaa.g_01223	Syan.g_00416
OG0001657	Syaa.g_02464	Syan.g_03019
OG0001658	Syaa.g_02591	Syan.g_01564
OG0001659	Syaa.g_01006	Syan.g_02642
OG0001660	Syaa.g_02158, Syaa.g_02395	Syan.g_02309, Syan.g_02629, Syan.g_02987
OG0001666	Syaa.g_01506, Syaa.g_00399	Syan.g_02339
OG0001671	Syaa.g_02552	Syan.g_01514
OG0001672	Syaa.g_00339	Syan.g_02921
OG0001673	Syaa.g_02114	Syan.g_02896
OG0001675	Syaa.g_01307	Syan.g_00632
OG0001677	Syaa.g_02223, Syaa.g_01003	Syan.g_02165
OG0001678	Syaa.g_02348	Syan.g_02109
OG0001680	Syaa.g_00788, Syaa.g_00533	Syan.g_01424
OG0001682	Syaa.g_01581, Syaa.g_01247	Syan.g_00327
OG0001691	Syaa.g_01665	Syan.g_01609
OG0001692	Syaa.g_01769	Syan.g_01284
OG0001693	Syaa.g_00880	Syan.g_00196
OG0001694	Syaa.g_00260	Syan.g_02021
OG0001695	Syaa.g_02708	Syan.g_01656
OG0001700	Syaa.g_01423	Syan.g_00938
OG0001702	Syaa.g_00322	Syan.g_02948
OG0001703	Syaa.g_02057	Syan.g_02770
OG0001712	Syaa.g_01487	Syan.g_00786
OG0001714	Syaa.g_00084, Syaa.g_00425	Syan.g_00476, Syan.g_02787, Syan.g_02788
OG0001715	Syaa.g_01563	Syan.g_00415
OG0001716	Syaa.g_00817	Syan.g_00662
OG0001717	Syaa.g_02476	Syan.g_03034
OG0001729	Syaa.g_02100	Syan.g_01506, Syan.g_02440
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syan.g_00979
OG0001731	Syaa.g_00599	Syan.g_01353
OG0001732	Syaa.g_00984	Syan.g_01704, Syan.g_02602
OG0001733	Syaa.g_01080	Syan.g_00275
OG0001734	Syaa.g_00816	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496
OG0001735	Syaa.g_01060	Syan.g_00775
OG0001737	Syaa.g_00241	Syan.g_02002
OG0001738	Syaa.g_00204	Syan.g_01970
OG0001739	Syaa.g_02706	Syan.g_01654
OG0001740	Syaa.g_02720	Syan.g_01659
OG0001741	Syaa.g_01565	Syan.g_00789
OG0001747	Syaa.g_02442	Syan.g_02260
OG0001750	Syaa.g_02358	Syan.g_02955, Syan.g_01139
OG0001751	Syaa.g_02115	Syan.g_02897
OG0001752	Syaa.g_00639	Syan.g_01481
OG0001754	Syaa.g_00647	Syan.g_01297
OG0001755	Syaa.g_02006	Syan.g_02719
OG0001760	Syaa.g_01500	Syan.g_00230
OG0001761	Syaa.g_01679	Syan.g_00207
OG0001762	Syaa.g_01314	Syan.g_00625
OG0001763	Syaa.g_01327	Syan.g_00598
OG0001764	Syaa.g_01412	Syan.g_00467
OG0001765	Syaa.g_01041	Syan.g_00144
OG0001766	Syaa.g_00230	Syan.g_01996
OG0001769	Syaa.g_01614	Syan.g_00794
OG0001771	Syaa.g_01514	Syan.g_01176
OG0001783	Syaa.g_00126	Syan.g_01899
OG0001784	Syaa.g_02354	Syan.g_02950
OG0001785	Syaa.g_00648	Syan.g_01296
OG0001786	Syaa.g_00581	Syan.g_01372
OG0001787	Syaa.g_01981	Syan.g_01167
OG0001788	Syaa.g_01978	Syan.g_01164
OG0001789	Syaa.g_00736	Syan.g_01212
OG0001790	Syaa.g_00760	Syan.g_02707
OG0001792	Syaa.g_00977	Syan.g_02595
OG0001794	Syaa.g_01283	Syan.g_00347
OG0001796	Syaa.g_01303	Syan.g_00371
OG0001797	Syaa.g_01382	Syan.g_00541
OG0001798	Syaa.g_01655	Syan.g_00990, Syan.g_00005
OG0001799	Syaa.g_01617	Syan.g_00797
OG0001800	Syaa.g_01750	Syan.g_01305
OG0001801	Syaa.g_01759	Syan.g_01293
OG0001803	Syaa.g_00709	Syan.g_01341
OG0001804	Syaa.g_02147	Syan.g_02318
OG0001805	Syaa.g_00305	Syan.g_00039, Syan.g_00262
OG0001806	Syaa.g_00272	Syan.g_02033
OG0001807	Syaa.g_00176	Syan.g_01955
OG0001808	Syaa.g_00163	Syan.g_01948
OG0001810	Syaa.g_02432	Syan.g_02265
OG0001811	Syaa.g_02497	Syan.g_03056
OG0001812	Syaa.g_02582	Syan.g_01553
OG0001813	Syaa.g_02646	Syan.g_01613
OG0001815	Syaa.g_02753	Syan.g_00525
OG0001816	Syaa.g_01082	Syan.g_00754
OG0001838	Syaa.g_00008	Syan.g_01772
OG0001839	Syaa.g_00039	Syan.g_01742
OG0001840	Syaa.g_00056	Syan.g_01724
OG0001841	Syaa.g_00063	Syan.g_01717
OG0001843	Syaa.g_00131	Syan.g_01906
OG0001844	Syaa.g_00132	Syan.g_01907
OG0001845	Syaa.g_00133	Syan.g_01911
OG0001846	Syaa.g_02408	Syan.g_02296
OG0001847	Syaa.g_02406	Syan.g_02298
OG0001848	Syaa.g_02402	Syan.g_02302
OG0001849	Syaa.g_00328	Syan.g_02941
OG0001850	Syaa.g_00337	Syan.g_02923
OG0001851	Syaa.g_00343	Syan.g_02917
OG0001852	Syaa.g_00344	Syan.g_02916
OG0001853	Syaa.g_00351	Syan.g_02909
OG0001854	Syaa.g_02109	Syan.g_02424
OG0001856	Syaa.g_00575	Syan.g_01376
OG0001857	Syaa.g_00578	Syan.g_01373
OG0001858	Syaa.g_00606	Syan.g_01347
OG0001859	Syaa.g_02069	Syan.g_02783
OG0001860	Syaa.g_02055	Syan.g_02768
OG0001861	Syaa.g_02044	Syan.g_02757
OG0001862	Syaa.g_02033	Syan.g_02745
OG0001863	Syaa.g_02028	Syan.g_02739
OG0001864	Syaa.g_01969	Syan.g_01158
OG0001865	Syaa.g_01901	Syan.g_00957
OG0001866	Syaa.g_01878	Syan.g_01019
OG0001867	Syaa.g_01681	Syan.g_01021
OG0001868	Syaa.g_00732	Syan.g_01217
OG0001869	Syaa.g_00764	Syan.g_02702
OG0001870	Syaa.g_00773	Syan.g_02692
OG0001871	Syaa.g_00778	Syan.g_02684
OG0001872	Syaa.g_00970	Syan.g_02589
OG0001873	Syaa.g_01023	Syan.g_02648
OG0001874	Syaa.g_01026	Syan.g_02651
OG0001877	Syaa.g_00908	Syan.g_00504
OG0001878	Syaa.g_01310	Syan.g_00629
OG0001879	Syaa.g_01316	Syan.g_00621
OG0001880	Syaa.g_01352	Syan.g_00569
OG0001881	Syaa.g_01354	Syan.g_00568
OG0001882	Syaa.g_01379	Syan.g_00544
OG0001883	Syaa.g_01384	Syan.g_00529
OG0001884	Syaa.g_01393	Syan.g_00494
OG0001885	Syaa.g_01407	Syan.g_00473
OG0001886	Syaa.g_01411	Syan.g_00468
OG0001887	Syaa.g_01103	Syan.g_02677
OG0001888	Syaa.g_01131	Syan.g_00716
OG0001889	Syaa.g_01186	Syan.g_00674
OG0001890	Syaa.g_00825	Syan.g_00394
OG0001891	Syaa.g_00821	Syan.g_00399
OG0001892	Syaa.g_00809	Syan.g_00516
OG0001893	Syaa.g_01654	Syan.g_00004
OG0001894	Syaa.g_01634, Syaa.g_01635	Syan.g_00817
OG0001895	Syaa.g_01756	Syan.g_01300
OG0001896	Syaa.g_00697	Syan.g_02388
OG0001897	Syaa.g_02172	Syan.g_02134
OG0001898	Syaa.g_02188	Syan.g_02153
OG0001899	Syaa.g_02261	Syan.g_02211
OG0001900	Syaa.g_00287	Syan.g_02049
OG0001901	Syaa.g_00286	Syan.g_02048
OG0001902	Syaa.g_00255	Syan.g_02017
OG0001903	Syaa.g_00246	Syan.g_02008
OG0001904	Syaa.g_00173	Syan.g_01952
OG0001905	Syaa.g_00161	Syan.g_01942
OG0001906	Syaa.g_02421	Syan.g_02282
OG0001907	Syaa.g_02441	Syan.g_00148
OG0001908	Syaa.g_02492	Syan.g_03050
OG0001909	Syaa.g_02503	Syan.g_03064
OG0001910	Syaa.g_02555	Syan.g_01520
OG0001912	Syaa.g_02602	Syan.g_01575
OG0001913	Syaa.g_02604	Syan.g_01577
OG0001914	Syaa.g_01033	Syan.g_01144
OG0001915	Syaa.g_02750	Syan.g_01702
OG0001917	Syaa.g_01296	Syan.g_00361
OG0001918	Syaa.g_02702	Syan.g_01607
OG0001924	Syaa.g_01671	Syan.g_00021
OG0001925	Syaa.g_01672	Syan.g_00022
OG0001926	Syaa.g_01673	Syan.g_00023
OG0001927	Syaa.g_01674	Syan.g_00024
OG0001928	Syaa.g_01279, Syaa.g_01728, Syaa.g_02644	Syan.g_01312
OG0001929	Syaa.g_00070	Syan.g_01710
OG0001933	Syaa.g_02383	Syan.g_02976
OG0001934	Syaa.g_02368	Syan.g_02968
OG0001935	Syaa.g_00346	Syan.g_02914
OG0001936	Syaa.g_01533	Syan.g_00425
OG0001937	Syaa.g_00591	Syan.g_01361
OG0001939	Syaa.g_00912	Syan.g_01324
OG0001940	Syaa.g_01914	Syan.g_00941
OG0001941	Syaa.g_00727	Syan.g_01221
OG0001943	Syaa.g_01465	Syan.g_02630
OG0001944	Syaa.g_01433	Syan.g_02679
OG0001947	Syaa.g_00859	Syan.g_03108
OG0001948	Syaa.g_01325	Syan.g_00600
OG0001949	Syaa.g_01344	Syan.g_00578
OG0001950	Syaa.g_01346	Syan.g_00576
OG0001951	Syaa.g_01355	Syan.g_00567
OG0001952	Syaa.g_01380	Syan.g_00543
OG0001953	Syaa.g_01381	Syan.g_00542
OG0001954	Syaa.g_01438	Syan.g_00547
OG0001957	Syaa.g_01649	Syan.g_01137
OG0001958	Syaa.g_01062	Syan.g_00773
OG0001960	Syaa.g_01835	Syan.g_02840
