Orthogroup	Syaa	Praa
OG0001133	Syaa.g_01656	Praa.g_01115
OG0001134	Syaa.g_01028	Praa.g_01127
OG0001136	Syaa.g_00767	Praa.g_01157
OG0001137	Syaa.g_00786	Praa.g_01167
OG0001138	Syaa.g_01002	Praa.g_01185
OG0001139	Syaa.g_01000	Praa.g_01186
OG0001140	Syaa.g_00999	Praa.g_01187
OG0001141	Syaa.g_00998	Praa.g_01188
OG0001142	Syaa.g_00997	Praa.g_01189
OG0001143	Syaa.g_00987	Praa.g_01196
OG0001144	Syaa.g_00978	Praa.g_01201
OG0001145	Syaa.g_00748	Praa.g_01310
OG0001146	Syaa.g_00729	Praa.g_01322
OG0001147	Syaa.g_01837	Praa.g_01352
OG0001148	Syaa.g_02061	Praa.g_01368
OG0001149	Syaa.g_02062	Praa.g_01369
OG0001150	Syaa.g_02063	Praa.g_01370
OG0001151	Syaa.g_02076	Praa.g_01381
OG0001152	Syaa.g_02077	Praa.g_01382
OG0001153	Syaa.g_01811	Praa.g_01508
OG0001154	Syaa.g_01812	Praa.g_01509
OG0001156	Syaa.g_00623	Praa.g_01524
OG0001157	Syaa.g_00622	Praa.g_01525
OG0001158	Syaa.g_00619	Praa.g_01526
OG0001159	Syaa.g_00618	Praa.g_01527
OG0001160	Syaa.g_00574	Praa.g_01552
OG0001161	Syaa.g_02620	Praa.g_01565
OG0001162	Syaa.g_01203	Praa.g_01576
OG0001163	Syaa.g_00566	Praa.g_01627
OG0001164	Syaa.g_00560	Praa.g_01631
OG0001165	Syaa.g_00555	Praa.g_01634
OG0001166	Syaa.g_00527	Praa.g_01654
OG0001167	Syaa.g_00673	Praa.g_01672
OG0001168	Syaa.g_00672	Praa.g_01674
OG0001169	Syaa.g_00670	Praa.g_01676
OG0001170	Syaa.g_00668	Praa.g_01678
OG0001171	Syaa.g_00655	Praa.g_01688
OG0001172	Syaa.g_02347	Praa.g_01702
OG0001173	Syaa.g_02346	Praa.g_01703
OG0001174	Syaa.g_02338	Praa.g_01711
OG0001175	Syaa.g_02337	Praa.g_01712
OG0001176	Syaa.g_02314	Praa.g_01719
OG0001177	Syaa.g_02316	Praa.g_01722
OG0001178	Syaa.g_00546	Praa.g_01727
OG0001179	Syaa.g_02268	Praa.g_01759
OG0001180	Syaa.g_02243	Praa.g_01781
OG0001181	Syaa.g_02239	Praa.g_01785
OG0001182	Syaa.g_02230	Praa.g_01792
OG0001183	Syaa.g_02224	Praa.g_01797
OG0001184	Syaa.g_00151	Praa.g_01813
OG0001186	Syaa.g_00081	Praa.g_01850
OG0001187	Syaa.g_00082	Praa.g_01854
OG0001188	Syaa.g_00075	Praa.g_01857
OG0001189	Syaa.g_00057	Praa.g_01874
OG0001190	Syaa.g_02592	Praa.g_01878
OG0001191	Syaa.g_02605	Praa.g_01888
OG0001192	Syaa.g_02612	Praa.g_01892
OG0001193	Syaa.g_02658	Praa.g_01902
OG0001194	Syaa.g_02660	Praa.g_01903
OG0001195	Syaa.g_02661	Praa.g_01904
OG0001196	Syaa.g_02741	Praa.g_01917
OG0001197	Syaa.g_02743	Praa.g_01918
OG0001198	Syaa.g_02755	Praa.g_01925
OG0001199	Syaa.g_00347	Praa.g_00074
OG0001200	Syaa.g_00345	Praa.g_00076
OG0001201	Syaa.g_02381	Praa.g_00108
OG0001202	Syaa.g_02528	Praa.g_00199
OG0001203	Syaa.g_02106	Praa.g_00238
OG0001204	Syaa.g_00316	Praa.g_00243
OG0001205	Syaa.g_00713	Praa.g_00444
OG0001206	Syaa.g_01855	Praa.g_00462
OG0001207	Syaa.g_02058	Praa.g_00477
OG0001208	Syaa.g_02049	Praa.g_00482
OG0001209	Syaa.g_01977	Praa.g_00535
OG0001210	Syaa.g_01967	Praa.g_00540
OG0001211	Syaa.g_01950	Praa.g_00551
OG0001212	Syaa.g_01892	Praa.g_00596
OG0001213	Syaa.g_01646	Praa.g_00629
OG0001214	Syaa.g_01631	Praa.g_00637
OG0001215	Syaa.g_00914	Praa.g_00690
OG0001216	Syaa.g_01238	Praa.g_00713
OG0001217	Syaa.g_01559	Praa.g_00751
OG0001218	Syaa.g_01820	Praa.g_00758
OG0001219	Syaa.g_01404	Praa.g_00791
OG0001220	Syaa.g_00812	Praa.g_00856
OG0001221	Syaa.g_01111	Praa.g_00918
OG0001222	Syaa.g_01371	Praa.g_00956
OG0001223	Syaa.g_01326	Praa.g_00982
OG0001224	Syaa.g_00874	Praa.g_01035
OG0001225	Syaa.g_00876	Praa.g_01037
OG0001226	Syaa.g_01579	Praa.g_01064
OG0001227	Syaa.g_02622	Praa.g_01083
OG0001228	Syaa.g_00695	Praa.g_01204
OG0001229	Syaa.g_00899	Praa.g_01364
OG0001230	Syaa.g_01764	Praa.g_01468
OG0001231	Syaa.g_00017	Praa.g_01574
OG0001232	Syaa.g_00508	Praa.g_01658
OG0001233	Syaa.g_00667	Praa.g_01679
OG0001234	Syaa.g_02333	Praa.g_01714
OG0001235	Syaa.g_02323	Praa.g_01724
OG0001236	Syaa.g_00154	Praa.g_01810
OG0001238	Syaa.g_02607	Praa.g_01889
OG0001239	Syaa.g_00350	Praa.g_00071
OG0001240	Syaa.g_02364	Praa.g_00093
OG0001241	Syaa.g_02374	Praa.g_00101
OG0001242	Syaa.g_02407	Praa.g_00119
OG0001243	Syaa.g_02415	Praa.g_00125
OG0001244	Syaa.g_02445	Praa.g_00141
OG0001245	Syaa.g_01492	Praa.g_00379
OG0001246	Syaa.g_02023	Praa.g_00504
OG0001247	Syaa.g_01207	Praa.g_00683
OG0001248	Syaa.g_01204	Praa.g_00685
OG0001250	Syaa.g_00832	Praa.g_00845
OG0001251	Syaa.g_02667	Praa.g_00893
OG0001252	Syaa.g_00867	Praa.g_01030
OG0001253	Syaa.g_01467	Praa.g_01084
OG0001254	Syaa.g_01029	Praa.g_01129
OG0001255	Syaa.g_01696	Praa.g_01144
OG0001256	Syaa.g_00567	Praa.g_01567
OG0001257	Syaa.g_00405, Syaa.g_01418	Praa.g_01573
OG0001258	Syaa.g_00557	Praa.g_01632
OG0001259	Syaa.g_00669	Praa.g_01677
OG0001260	Syaa.g_00642	Praa.g_01694
OG0001261	Syaa.g_02259	Praa.g_01767
OG0001262	Syaa.g_00059	Praa.g_01872
OG0001265	Syaa.g_02405	Praa.g_00118
OG0001266	Syaa.g_02532	Praa.g_00203
OG0001267	Syaa.g_00262	Praa.g_00280
OG0001268	Syaa.g_02176	Praa.g_00339
OG0001269	Syaa.g_01499	Praa.g_00358
OG0001270	Syaa.g_00701	Praa.g_00434
OG0001271	Syaa.g_01845	Praa.g_00472
OG0001272	Syaa.g_02045	Praa.g_00486
OG0001273	Syaa.g_01639	Praa.g_00631
OG0001274	Syaa.g_02563	Praa.g_00703
OG0001275	Syaa.g_01311	Praa.g_00992
OG0001276	Syaa.g_01295	Praa.g_01014
OG0001277	Syaa.g_02724	Praa.g_01072
OG0001278	Syaa.g_00966	Praa.g_01209
OG0001279	Syaa.g_01749	Praa.g_01257
OG0001280	Syaa.g_00738	Praa.g_01317
OG0001281	Syaa.g_00728	Praa.g_01323
OG0001282	Syaa.g_02060	Praa.g_01367
OG0001283	Syaa.g_02734	Praa.g_01386
OG0001284	Syaa.g_00583	Praa.g_01547
OG0001286	Syaa.g_02245	Praa.g_01779
OG0001287	Syaa.g_00121	Praa.g_01834
OG0001289	Syaa.g_00327	Praa.g_00087
OG0001290	Syaa.g_02373	Praa.g_00100
OG0001291	Syaa.g_02428	Praa.g_00135
OG0001292	Syaa.g_00310	Praa.g_00248
OG0001293	Syaa.g_00288	Praa.g_00261
OG0001294	Syaa.g_01076	Praa.g_00377
OG0001295	Syaa.g_01964	Praa.g_00467
OG0001296	Syaa.g_02017	Praa.g_00509
OG0001297	Syaa.g_02013	Praa.g_00514
OG0001298	Syaa.g_01913	Praa.g_00577
OG0001299	Syaa.g_01070	Praa.g_00666
OG0001300	Syaa.g_00905	Praa.g_00693
OG0001301	Syaa.g_00891	Praa.g_00696
OG0001302	Syaa.g_01600	Praa.g_00789
OG0001303	Syaa.g_01402	Praa.g_00996
OG0001304	Syaa.g_01281	Praa.g_01024
OG0001305	Syaa.g_00885	Praa.g_01043
OG0001306	Syaa.g_00753	Praa.g_01146
OG0001309	Syaa.g_02005	Praa.g_01571
OG0001310	Syaa.g_00535	Praa.g_01647
OG0001315	Syaa.g_02226	Praa.g_00062
OG0001316	Syaa.g_02434	Praa.g_00140
OG0001317	Syaa.g_02112	Praa.g_00234
OG0001318	Syaa.g_00296	Praa.g_00256
OG0001319	Syaa.g_00273	Praa.g_00272
OG0001321	Syaa.g_00719	Praa.g_00450
OG0001322	Syaa.g_00720	Praa.g_00451
OG0001323	Syaa.g_02002	Praa.g_00519
OG0001324	Syaa.g_00904	Praa.g_00694
OG0001325	Syaa.g_01243	Praa.g_00716
OG0001326	Syaa.g_00396, Syaa.g_02672	Praa.g_00881
OG0001327	Syaa.g_01083	Praa.g_01055
OG0001328	Syaa.g_01104	Praa.g_01082
OG0001330	Syaa.g_00746	Praa.g_01289
OG0001331	Syaa.g_02065	Praa.g_01372
OG0001334	Syaa.g_02216	Praa.g_01800
OG0001335	Syaa.g_02215	Praa.g_01801
OG0001336	Syaa.g_02735	Praa.g_01914
OG0001339	Syaa.g_02376	Praa.g_00103
OG0001340	Syaa.g_02199	Praa.g_00328
OG0001341	Syaa.g_00897	Praa.g_00749
OG0001343	Syaa.g_02664	Praa.g_00890
OG0001344	Syaa.g_00775	Praa.g_01163
OG0001345	Syaa.g_00803	Praa.g_01178
OG0001346	Syaa.g_00734	Praa.g_01319
OG0001347	Syaa.g_00445, Syaa.g_01019	Praa.g_01429
OG0001348	Syaa.g_00847	Praa.g_01595
OG0001349	Syaa.g_00437	Praa.g_01624, Praa.g_01794
OG0001351	Syaa.g_01863	Praa.g_00453
OG0001352	Syaa.g_01987	Praa.g_00680
OG0001353	Syaa.g_00841	Praa.g_00836
OG0001354	Syaa.g_01338	Praa.g_00974
OG0001355	Syaa.g_01524	Praa.g_01605
OG0001358	Syaa.g_01663	Praa.g_00620
OG0001359	Syaa.g_02663	Praa.g_00891
OG0001360	Syaa.g_00805	Praa.g_01085
OG0001361	Syaa.g_00800	Praa.g_01175
OG0001362	Syaa.g_01789	Praa.g_01490
OG0001363	Syaa.g_01791	Praa.g_01492
OG0001364	Syaa.g_00171	Praa.g_01803
OG0001369	Syaa.g_02363	Praa.g_00092
OG0001370	Syaa.g_02140, Syaa.g_01218	Praa.g_00459
OG0001373	Syaa.g_02671	Praa.g_00880
OG0001374	Syaa.g_02679	Praa.g_00888
OG0001375	Syaa.g_02665	Praa.g_00889
OG0001376	Syaa.g_02614	Praa.g_01049
OG0001377	Syaa.g_02613	Praa.g_01050
OG0001378	Syaa.g_00700	Praa.g_01094
OG0001379	Syaa.g_00744	Praa.g_01312
OG0001382	Syaa.g_01866	Praa.g_01587
OG0001385	Syaa.g_02668	Praa.g_00877
OG0001386	Syaa.g_02669	Praa.g_00878
OG0001387	Syaa.g_02670	Praa.g_00879
OG0001388	Syaa.g_02673	Praa.g_00882
OG0001389	Syaa.g_02674	Praa.g_00883
OG0001390	Syaa.g_02675	Praa.g_00884
OG0001391	Syaa.g_02676	Praa.g_00885
OG0001392	Syaa.g_02677	Praa.g_00886
OG0001393	Syaa.g_02678	Praa.g_00887
OG0001394	Syaa.g_01118	Praa.g_00922
OG0001395	Syaa.g_01267	Praa.g_01026
OG0001396	Syaa.g_01018, Syaa.g_00444	Praa.g_01430
OG0001398	Syaa.g_01424	Praa.g_01601
OG0001404	Syaa.g_00355	Praa.g_00068
OG0001405	Syaa.g_02213	Praa.g_00326
OG0001406	Syaa.g_02615	Praa.g_01048
OG0001407	Syaa.g_01986	Praa.g_01062
OG0001408	Syaa.g_00953	Praa.g_01067
OG0001411	Syaa.g_00457	Praa.g_01397
OG0001412	Syaa.g_00442	Praa.g_01428
OG0001413	Syaa.g_01590	Praa.g_01562
OG0001416	Syaa.g_00731	Praa.g_00458
OG0001417	Syaa.g_01339	Praa.g_00469
OG0001419	Syaa.g_01985	Praa.g_01063
OG0001420	Syaa.g_01991	Praa.g_01103
OG0001421	Syaa.g_01583, Syaa.g_01469	Praa.g_01568
OG0001422	Syaa.g_00743	Praa.g_01593
OG0001428	Syaa.g_02481	Praa.g_00172
OG0001430	Syaa.g_02584	Praa.g_01284
OG0001432	Syaa.g_00930	Praa.g_01560
OG0001438	Syaa.g_00247	Praa.g_00293
OG0001439	Syaa.g_00221	Praa.g_00307
OG0001441	Syaa.g_02000	Praa.g_00521
OG0001442	Syaa.g_01138	Praa.g_00741
OG0001447	Syaa.g_02416	Praa.g_00126
OG0001448	Syaa.g_00423	Praa.g_00366
OG0001449	Syaa.g_02098, Syaa.g_01042	Praa.g_00393
OG0001452	Syaa.g_00301	Praa.g_00894
OG0001453	Syaa.g_01319	Praa.g_00986
OG0001454	Syaa.g_01580	Praa.g_01078
OG0001456	Syaa.g_02687	Praa.g_01137
OG0001457	Syaa.g_02688	Praa.g_01138
OG0001458	Syaa.g_02689	Praa.g_01139
OG0001459	Syaa.g_01040	Praa.g_01273
OG0001465	Syaa.g_01211	Praa.g_00702
OG0001467	Syaa.g_01601	Praa.g_00781
OG0001468	Syaa.g_01597	Praa.g_01053
OG0001471	Syaa.g_00226	Praa.g_01563
OG0001473	Syaa.g_01603	Praa.g_01851
OG0001479	Syaa.g_02178	Praa.g_00337
OG0001480	Syaa.g_00810	Praa.g_00368
OG0001482	Syaa.g_01329	Praa.g_00456
OG0001492	Syaa.g_00969	Praa.g_01206
OG0001493	Syaa.g_00961	Praa.g_01214
OG0001494	Syaa.g_00483	Praa.g_01422
OG0001495	Syaa.g_02317	Praa.g_01721
OG0001499	Syaa.g_01698	Praa.g_00061
OG0001502	Syaa.g_00819	Praa.g_00772
OG0001504	Syaa.g_01039	Praa.g_01274
OG0001507	Syaa.g_02137	Praa.g_01619
OG0001520	Syaa.g_01929	Praa.g_00388
OG0001523	Syaa.g_02713	Praa.g_01131
OG0001524	Syaa.g_02714	Praa.g_01132
OG0001546	Syaa.g_01997	Praa.g_00524
OG0001547	Syaa.g_01420	Praa.g_00774
OG0001548	Syaa.g_01573	Praa.g_00778
OG0001549	Syaa.g_00806	Praa.g_00863
OG0001551	Syaa.g_00853	Praa.g_01136
OG0001552	Syaa.g_01229	Praa.g_01223
OG0001554	Syaa.g_02590	Praa.g_01569
OG0001567	Syaa.g_01421	Praa.g_00773
OG0001568	Syaa.g_01416	Praa.g_00775
OG0001570	Syaa.g_01693	Praa.g_01106
OG0001572	Syaa.g_01180	Praa.g_01251
OG0001573	Syaa.g_02519	Praa.g_01434
OG0001582	Syaa.g_01746	Praa.g_00468
OG0001586	Syaa.g_00479	Praa.g_01336
OG0001602	Syaa.g_01210	Praa.g_00701
OG0001607	Syaa.g_01519	Praa.g_01133
OG0001613	Syaa.g_02227	Praa.g_01795
OG0001625	Syaa.g_00294	Praa.g_00258
OG0001627	Syaa.g_00629	Praa.g_00755
OG0001633	Syaa.g_00855	Praa.g_01363
OG0001647	Syaa.g_00271	Praa.g_00273
OG0001666	Syaa.g_01506, Syaa.g_00399	Praa.g_01272
OG0001667	Syaa.g_01129	Praa.g_01292
OG0001709	Syaa.g_00453	Praa.g_01398
OG0001718	Syaa.g_00941	Praa.g_00362
OG0002063	Syaa.g_00949	Praa.g_00403
OG0002096	Syaa.g_00492	Praa.g_01391
OG0002416	Syaa.g_01538	Praa.g_01219
OG0003629	Syaa.g_00320	Praa.g_01443
