Orthogroup	Syaa	Prbd
OG0001095	Syaa.g_01185	Prbd.g_00115
OG0001096	Syaa.g_01200	Prbd.g_00128
OG0001097	Syaa.g_00828	Prbd.g_00147
OG0001098	Syaa.g_01441	Prbd.g_00162
OG0001099	Syaa.g_02400	Prbd.g_00194
OG0001100	Syaa.g_01086	Prbd.g_00198
OG0001101	Syaa.g_01088	Prbd.g_00200
OG0001102	Syaa.g_01091	Prbd.g_00203
OG0001103	Syaa.g_01093	Prbd.g_00205
OG0001104	Syaa.g_01133	Prbd.g_00227
OG0001105	Syaa.g_01137	Prbd.g_00231
OG0001106	Syaa.g_01372	Prbd.g_00255
OG0001107	Syaa.g_01359	Prbd.g_00262
OG0001108	Syaa.g_01350	Prbd.g_00266
OG0001109	Syaa.g_01349	Prbd.g_00267
OG0001110	Syaa.g_01347	Prbd.g_00269
OG0001111	Syaa.g_01345	Prbd.g_00270
OG0001112	Syaa.g_01343	Prbd.g_00271
OG0001113	Syaa.g_01342	Prbd.g_00272
OG0001114	Syaa.g_01341	Prbd.g_00273
OG0001115	Syaa.g_01337	Prbd.g_00275
OG0001116	Syaa.g_01335	Prbd.g_00276
OG0001117	Syaa.g_01334	Prbd.g_00277
OG0001118	Syaa.g_01333	Prbd.g_00278
OG0001119	Syaa.g_01331	Prbd.g_00279
OG0001120	Syaa.g_01328	Prbd.g_00281
OG0001121	Syaa.g_01125	Prbd.g_00425, Prbd.g_00284
OG0001122	Syaa.g_01301	Prbd.g_00312
OG0001123	Syaa.g_01294	Prbd.g_00316
OG0001124	Syaa.g_01292	Prbd.g_00318
OG0001125	Syaa.g_01290	Prbd.g_00319
OG0001126	Syaa.g_00864	Prbd.g_00329
OG0001127	Syaa.g_00865	Prbd.g_00330
OG0001128	Syaa.g_00868	Prbd.g_00332
OG0001129	Syaa.g_00870	Prbd.g_00333
OG0001130	Syaa.g_00871	Prbd.g_00334
OG0001131	Syaa.g_01108	Prbd.g_00370
OG0001132	Syaa.g_01468	Prbd.g_00380
OG0001133	Syaa.g_01656	Prbd.g_00414
OG0001134	Syaa.g_01028	Prbd.g_00427
OG0001136	Syaa.g_00767	Prbd.g_00465
OG0001137	Syaa.g_00786	Prbd.g_00476
OG0001138	Syaa.g_01002	Prbd.g_00494
OG0001139	Syaa.g_01000	Prbd.g_00495
OG0001140	Syaa.g_00999	Prbd.g_00496
OG0001141	Syaa.g_00998	Prbd.g_00497
OG0001142	Syaa.g_00997	Prbd.g_00498
OG0001143	Syaa.g_00987	Prbd.g_00505
OG0001144	Syaa.g_00978	Prbd.g_00510
OG0001145	Syaa.g_00748	Prbd.g_01809
OG0001146	Syaa.g_00729	Prbd.g_01797
OG0001147	Syaa.g_01837	Prbd.g_01778
OG0001148	Syaa.g_02061	Prbd.g_01762
OG0001149	Syaa.g_02062	Prbd.g_01761
OG0001150	Syaa.g_02063	Prbd.g_01760
OG0001151	Syaa.g_02076	Prbd.g_01749
OG0001152	Syaa.g_02077	Prbd.g_01748
OG0001153	Syaa.g_01811	Prbd.g_01657
OG0001154	Syaa.g_01812	Prbd.g_01656
OG0001156	Syaa.g_00623	Prbd.g_01641
OG0001157	Syaa.g_00622	Prbd.g_01640
OG0001158	Syaa.g_00619	Prbd.g_01639
OG0001159	Syaa.g_00618	Prbd.g_01638
OG0001160	Syaa.g_00574	Prbd.g_01613
OG0001161	Syaa.g_02620	Prbd.g_01600
OG0001162	Syaa.g_01203	Prbd.g_01589
OG0001163	Syaa.g_00566	Prbd.g_01533
OG0001164	Syaa.g_00560	Prbd.g_01529
OG0001165	Syaa.g_00555	Prbd.g_01526
OG0001166	Syaa.g_00527	Prbd.g_01506
OG0001167	Syaa.g_00673	Prbd.g_01489
OG0001168	Syaa.g_00672	Prbd.g_01487
OG0001169	Syaa.g_00670	Prbd.g_01485
OG0001170	Syaa.g_00668	Prbd.g_01483
OG0001171	Syaa.g_00655	Prbd.g_01473
OG0001172	Syaa.g_02347	Prbd.g_01460
OG0001173	Syaa.g_02346	Prbd.g_01459
OG0001174	Syaa.g_02338	Prbd.g_01451
OG0001175	Syaa.g_02337	Prbd.g_01450
OG0001176	Syaa.g_02314	Prbd.g_01443
OG0001177	Syaa.g_02316	Prbd.g_01440
OG0001178	Syaa.g_00546	Prbd.g_01435
OG0001179	Syaa.g_02268	Prbd.g_01407
OG0001180	Syaa.g_02243	Prbd.g_01385
OG0001181	Syaa.g_02239	Prbd.g_01381
OG0001182	Syaa.g_02230	Prbd.g_01374
OG0001183	Syaa.g_02224	Prbd.g_01370
OG0001184	Syaa.g_00151	Prbd.g_01354
OG0001186	Syaa.g_00081	Prbd.g_01316
OG0001187	Syaa.g_00082	Prbd.g_01311
OG0001188	Syaa.g_00075	Prbd.g_01309
OG0001189	Syaa.g_00057	Prbd.g_01292
OG0001190	Syaa.g_02592	Prbd.g_01288
OG0001191	Syaa.g_02605	Prbd.g_01278
OG0001192	Syaa.g_02612	Prbd.g_01274
OG0001193	Syaa.g_02658	Prbd.g_01264
OG0001194	Syaa.g_02660	Prbd.g_01263
OG0001195	Syaa.g_02661	Prbd.g_01262
OG0001196	Syaa.g_02741	Prbd.g_01249
OG0001197	Syaa.g_02743	Prbd.g_01248
OG0001198	Syaa.g_02755	Prbd.g_01240
OG0001199	Syaa.g_00347	Prbd.g_01170
OG0001200	Syaa.g_00345	Prbd.g_01168
OG0001201	Syaa.g_02381	Prbd.g_01136
OG0001202	Syaa.g_02528	Prbd.g_01041
OG0001203	Syaa.g_02106	Prbd.g_01001
OG0001204	Syaa.g_00316	Prbd.g_00996
OG0001205	Syaa.g_00713	Prbd.g_00797
OG0001206	Syaa.g_01855	Prbd.g_00780
OG0001207	Syaa.g_02058	Prbd.g_00765
OG0001208	Syaa.g_02049	Prbd.g_00760
OG0001209	Syaa.g_01977	Prbd.g_00707
OG0001210	Syaa.g_01967	Prbd.g_00702
OG0001211	Syaa.g_01950	Prbd.g_00692
OG0001212	Syaa.g_01892	Prbd.g_00648
OG0001213	Syaa.g_01646	Prbd.g_00615
OG0001214	Syaa.g_01631	Prbd.g_00607
OG0001215	Syaa.g_00914	Prbd.g_00554
OG0001216	Syaa.g_01238	Prbd.g_00009
OG0001217	Syaa.g_01559	Prbd.g_00049
OG0001218	Syaa.g_01820	Prbd.g_00056
OG0001219	Syaa.g_01404	Prbd.g_00091
OG0001220	Syaa.g_00812	Prbd.g_00154
OG0001221	Syaa.g_01111	Prbd.g_00217
OG0001222	Syaa.g_01371	Prbd.g_00256
OG0001223	Syaa.g_01326	Prbd.g_00282
OG0001224	Syaa.g_00874	Prbd.g_00336
OG0001225	Syaa.g_00876	Prbd.g_00338
OG0001226	Syaa.g_01579	Prbd.g_00364
OG0001227	Syaa.g_02622	Prbd.g_00383
OG0001228	Syaa.g_00695	Prbd.g_00513
OG0001229	Syaa.g_00899	Prbd.g_01766
OG0001230	Syaa.g_01764	Prbd.g_01697
OG0001231	Syaa.g_00017	Prbd.g_01591
OG0001232	Syaa.g_00508	Prbd.g_01502
OG0001233	Syaa.g_00667	Prbd.g_01482
OG0001234	Syaa.g_02333	Prbd.g_01448
OG0001235	Syaa.g_02323	Prbd.g_01438
OG0001236	Syaa.g_00154	Prbd.g_01357
OG0001238	Syaa.g_02607	Prbd.g_01277
OG0001239	Syaa.g_00350	Prbd.g_01173
OG0001240	Syaa.g_02364	Prbd.g_01151
OG0001241	Syaa.g_02374	Prbd.g_01143
OG0001242	Syaa.g_02407	Prbd.g_01124
OG0001243	Syaa.g_02415	Prbd.g_01118
OG0001244	Syaa.g_02445	Prbd.g_01101
OG0001245	Syaa.g_01492	Prbd.g_00858
OG0001246	Syaa.g_02023	Prbd.g_00738
OG0001247	Syaa.g_01207	Prbd.g_00561
OG0001248	Syaa.g_01204	Prbd.g_00559
OG0001250	Syaa.g_00832	Prbd.g_00143
OG0001251	Syaa.g_02667	Prbd.g_00191
OG0001252	Syaa.g_00867	Prbd.g_00331
OG0001253	Syaa.g_01467	Prbd.g_00384
OG0001254	Syaa.g_01029	Prbd.g_00429
OG0001255	Syaa.g_01696	Prbd.g_00452
OG0001256	Syaa.g_00567	Prbd.g_01598
OG0001257	Syaa.g_00405, Syaa.g_01418	Prbd.g_01592
OG0001258	Syaa.g_00557	Prbd.g_01528
OG0001259	Syaa.g_00669	Prbd.g_01484
OG0001260	Syaa.g_00642	Prbd.g_01467
OG0001261	Syaa.g_02259	Prbd.g_01399
OG0001262	Syaa.g_00059	Prbd.g_01294
OG0001263	Syaa.g_02418	Prbd.g_01115
OG0001265	Syaa.g_02405	Prbd.g_01125
OG0001266	Syaa.g_02532	Prbd.g_01037
OG0001267	Syaa.g_00262	Prbd.g_00959
OG0001268	Syaa.g_02176	Prbd.g_00900
OG0001269	Syaa.g_01499	Prbd.g_00880
OG0001270	Syaa.g_00701	Prbd.g_00808
OG0001271	Syaa.g_01845	Prbd.g_00770
OG0001272	Syaa.g_02045	Prbd.g_00756
OG0001273	Syaa.g_01639	Prbd.g_00613
OG0001274	Syaa.g_02563	Prbd.g_00541
OG0001275	Syaa.g_01311	Prbd.g_00292
OG0001276	Syaa.g_01295	Prbd.g_00315
OG0001277	Syaa.g_02724	Prbd.g_00372
OG0001278	Syaa.g_00966	Prbd.g_00518
OG0001279	Syaa.g_01749	Prbd.g_01893
OG0001280	Syaa.g_00738	Prbd.g_01802
OG0001281	Syaa.g_00728	Prbd.g_01796
OG0001282	Syaa.g_02060	Prbd.g_01763
OG0001283	Syaa.g_02734	Prbd.g_01744
OG0001284	Syaa.g_00583	Prbd.g_01618, Prbd.g_01619
OG0001286	Syaa.g_02245	Prbd.g_01387
OG0001287	Syaa.g_00121	Prbd.g_01333
OG0001289	Syaa.g_00327	Prbd.g_01157
OG0001290	Syaa.g_02373	Prbd.g_01144
OG0001291	Syaa.g_02428	Prbd.g_01108
OG0001292	Syaa.g_00310	Prbd.g_00991
OG0001293	Syaa.g_00288	Prbd.g_00978
OG0001294	Syaa.g_01076	Prbd.g_00860
OG0001295	Syaa.g_01964	Prbd.g_00775
OG0001296	Syaa.g_02017	Prbd.g_00733
OG0001297	Syaa.g_02013	Prbd.g_00728
OG0001298	Syaa.g_01913	Prbd.g_00666
OG0001299	Syaa.g_01070	Prbd.g_00578
OG0001300	Syaa.g_00905	Prbd.g_00551
OG0001301	Syaa.g_00891	Prbd.g_00548
OG0001302	Syaa.g_01600	Prbd.g_00089
OG0001303	Syaa.g_01402	Prbd.g_00296
OG0001304	Syaa.g_01281	Prbd.g_00325
OG0001305	Syaa.g_00885	Prbd.g_00344
OG0001306	Syaa.g_00753	Prbd.g_00454
OG0001309	Syaa.g_02005	Prbd.g_01594
OG0001310	Syaa.g_00535	Prbd.g_01513
OG0001311	Syaa.g_01293	Prbd.g_00317
OG0001312	Syaa.g_01391	Prbd.g_00245
OG0001314	Syaa.g_01225	Prbd.g_00039
OG0001315	Syaa.g_02226	Prbd.g_01182
OG0001316	Syaa.g_02434	Prbd.g_01102
OG0001317	Syaa.g_02112	Prbd.g_01005
OG0001318	Syaa.g_00296	Prbd.g_00983
OG0001319	Syaa.g_00273	Prbd.g_00967
OG0001321	Syaa.g_00719	Prbd.g_00791
OG0001322	Syaa.g_00720	Prbd.g_00790
OG0001323	Syaa.g_02002	Prbd.g_00723
OG0001324	Syaa.g_00904	Prbd.g_00550
OG0001325	Syaa.g_01243	Prbd.g_00012
OG0001326	Syaa.g_00396, Syaa.g_02672	Prbd.g_00179
OG0001327	Syaa.g_01083	Prbd.g_00356
OG0001328	Syaa.g_01104	Prbd.g_00382
OG0001331	Syaa.g_02065	Prbd.g_01758
OG0001334	Syaa.g_02216	Prbd.g_01367
OG0001335	Syaa.g_02215	Prbd.g_01366
OG0001336	Syaa.g_02735	Prbd.g_01252
OG0001339	Syaa.g_02376	Prbd.g_01141
OG0001340	Syaa.g_02199	Prbd.g_00911
OG0001341	Syaa.g_00897	Prbd.g_00047
OG0001343	Syaa.g_02664	Prbd.g_00188
OG0001344	Syaa.g_00775	Prbd.g_00472
OG0001345	Syaa.g_00803	Prbd.g_00487
OG0001346	Syaa.g_00734	Prbd.g_01800
OG0001347	Syaa.g_00445, Syaa.g_01019	Prbd.g_01815
OG0001348	Syaa.g_00847	Prbd.g_01570
OG0001349	Syaa.g_00454, Syaa.g_00437	Prbd.g_01719
OG0001350	Syaa.g_02107	Prbd.g_01537
OG0001351	Syaa.g_01863	Prbd.g_00788
OG0001352	Syaa.g_01987	Prbd.g_00564
OG0001353	Syaa.g_00841	Prbd.g_00134
OG0001354	Syaa.g_01338	Prbd.g_00274
OG0001356	Syaa.g_00848	Prbd.g_00830
OG0001358	Syaa.g_01663	Prbd.g_00624
OG0001359	Syaa.g_02663	Prbd.g_00189
OG0001360	Syaa.g_00805	Prbd.g_00385
OG0001361	Syaa.g_00800	Prbd.g_00484
OG0001362	Syaa.g_01789	Prbd.g_01675
OG0001363	Syaa.g_01791	Prbd.g_01673
OG0001364	Syaa.g_00171	Prbd.g_01364
OG0001369	Syaa.g_02363	Prbd.g_01152
OG0001373	Syaa.g_02671	Prbd.g_00178
OG0001374	Syaa.g_02679	Prbd.g_00186
OG0001375	Syaa.g_02665	Prbd.g_00187
OG0001376	Syaa.g_02614	Prbd.g_00350
OG0001377	Syaa.g_02613	Prbd.g_00351
OG0001378	Syaa.g_00700	Prbd.g_00394
OG0001379	Syaa.g_00744	Prbd.g_01807
OG0001382	Syaa.g_01866	Prbd.g_01578
OG0001385	Syaa.g_02668	Prbd.g_00175
OG0001386	Syaa.g_02669	Prbd.g_00176
OG0001387	Syaa.g_02670	Prbd.g_00177
OG0001388	Syaa.g_02673	Prbd.g_00180
OG0001389	Syaa.g_02674	Prbd.g_00181
OG0001390	Syaa.g_02675	Prbd.g_00182
OG0001391	Syaa.g_02676	Prbd.g_00183
OG0001392	Syaa.g_02677	Prbd.g_00184
OG0001393	Syaa.g_02678	Prbd.g_00185
OG0001394	Syaa.g_01118	Prbd.g_00221
OG0001395	Syaa.g_01267	Prbd.g_00327
OG0001396	Syaa.g_00196	Prbd.g_01814
OG0001398	Syaa.g_01424	Prbd.g_01565
OG0001402	Syaa.g_01658	Prbd.g_00063
OG0001404	Syaa.g_00355	Prbd.g_01176
OG0001405	Syaa.g_02213	Prbd.g_00913
OG0001406	Syaa.g_02615	Prbd.g_00349
OG0001407	Syaa.g_01986	Prbd.g_00362
OG0001408	Syaa.g_00953	Prbd.g_00367
OG0001411	Syaa.g_00457	Prbd.g_01732
OG0001412	Syaa.g_00442	Prbd.g_01816
OG0001413	Syaa.g_01590	Prbd.g_01603
OG0001416	Syaa.g_00731	Prbd.g_00783
OG0001417	Syaa.g_01339	Prbd.g_00773
OG0001419	Syaa.g_01985	Prbd.g_00363
OG0001420	Syaa.g_01991	Prbd.g_00403
OG0001421	Syaa.g_01583, Syaa.g_01469	Prbd.g_01597
OG0001422	Syaa.g_00743	Prbd.g_01572
OG0001423	Syaa.g_00365	Prbd.g_00832
OG0001428	Syaa.g_02481	Prbd.g_01068
OG0001432	Syaa.g_00930	Prbd.g_01605
OG0001433	Syaa.g_00849	Prbd.g_00829
OG0001434	Syaa.g_01123	Prbd.g_00225
OG0001435	Syaa.g_01090	Prbd.g_00202
OG0001438	Syaa.g_00247	Prbd.g_00946
OG0001439	Syaa.g_00221	Prbd.g_00932
OG0001441	Syaa.g_02000	Prbd.g_00721
OG0001442	Syaa.g_01138	Prbd.g_00037
OG0001447	Syaa.g_02416	Prbd.g_01117
OG0001448	Syaa.g_00423	Prbd.g_00872
OG0001449	Syaa.g_02098, Syaa.g_01042	Prbd.g_00841
OG0001452	Syaa.g_00301	Prbd.g_00193
OG0001453	Syaa.g_01319	Prbd.g_00286
OG0001454	Syaa.g_01580	Prbd.g_00378
OG0001456	Syaa.g_02687	Prbd.g_00445
OG0001457	Syaa.g_02688	Prbd.g_00446
OG0001458	Syaa.g_02689	Prbd.g_00447
OG0001459	Syaa.g_01040	Prbd.g_01879
OG0001460	Syaa.g_00850	Prbd.g_00828
OG0001461	Syaa.g_02328	Prbd.g_00823
OG0001465	Syaa.g_01211	Prbd.g_00542
OG0001467	Syaa.g_01601	Prbd.g_00081
OG0001468	Syaa.g_01597	Prbd.g_00354
OG0001471	Syaa.g_00226	Prbd.g_01602
OG0001473	Syaa.g_01603	Prbd.g_01315
OG0001474	Syaa.g_02175	Prbd.g_00899
OG0001479	Syaa.g_02178	Prbd.g_00902
OG0001480	Syaa.g_00810	Prbd.g_00870
OG0001482	Syaa.g_01329	Prbd.g_00785
OG0001486	Syaa.g_00768	Prbd.g_00466
OG0001492	Syaa.g_00969	Prbd.g_00515
OG0001493	Syaa.g_00961	Prbd.g_00523
OG0001495	Syaa.g_02317	Prbd.g_01441
OG0001499	Syaa.g_01698	Prbd.g_01183
OG0001502	Syaa.g_00819	Prbd.g_00072
OG0001504	Syaa.g_01039	Prbd.g_01878
OG0001507	Syaa.g_02137	Prbd.g_01549
OG0001520	Syaa.g_01929	Prbd.g_00846
OG0001523	Syaa.g_02713	Prbd.g_00431
OG0001524	Syaa.g_02714	Prbd.g_00432
OG0001546	Syaa.g_01997	Prbd.g_00718
OG0001547	Syaa.g_01420	Prbd.g_00074
OG0001548	Syaa.g_01573	Prbd.g_00078
OG0001549	Syaa.g_00806	Prbd.g_00161
OG0001551	Syaa.g_00853	Prbd.g_00444
OG0001552	Syaa.g_01229	Prbd.g_01922
OG0001554	Syaa.g_02590	Prbd.g_01596
OG0001556	Syaa.g_01008	Prbd.g_00825
OG0001567	Syaa.g_01421	Prbd.g_00073
OG0001568	Syaa.g_01416	Prbd.g_00075
OG0001570	Syaa.g_01693	Prbd.g_00405
OG0001572	Syaa.g_01180	Prbd.g_00003
OG0001573	Syaa.g_00198	Prbd.g_00821, Prbd.g_01098
OG0001582	Syaa.g_01746	Prbd.g_00774
OG0001602	Syaa.g_01210	Prbd.g_00543
OG0001607	Syaa.g_01519	Prbd.g_00433
OG0001613	Syaa.g_02227	Prbd.g_01372
OG0001625	Syaa.g_00294	Prbd.g_00981
OG0001627	Syaa.g_00629	Prbd.g_00053
OG0001633	Syaa.g_00855	Prbd.g_01767
OG0001635	Syaa.g_00094	Prbd.g_01545
OG0001647	Syaa.g_00271	Prbd.g_00966
OG0001666	Syaa.g_01506, Syaa.g_00399	Prbd.g_01880
OG0001667	Syaa.g_01129	Prbd.g_01857
OG0001695	Syaa.g_02708	Prbd.g_01854
OG0001700	Syaa.g_01423	Prbd.g_00827
OG0001718	Syaa.g_00941	Prbd.g_00876
OG0001740	Syaa.g_02720	Prbd.g_01853
OG0001928	Syaa.g_01279, Syaa.g_01728, Syaa.g_02644	Prbd.g_00814
OG0001990	Syaa.g_02721	Prbd.g_00438
OG0002020	Syaa.g_02704	Prbd.g_01852
OG0002021	Syaa.g_02703	Prbd.g_01850
OG0002022	Syaa.g_02700	Prbd.g_01849
OG0002023	Syaa.g_02699	Prbd.g_01848
OG0002024	Syaa.g_02692	Prbd.g_01844
OG0002054	Syaa.g_02691	Prbd.g_01843
OG0002055	Syaa.g_02695	Prbd.g_01846
OG0002107	Syaa.g_02716	Prbd.g_00437
OG0002108	Syaa.g_02636, Syaa.g_01736, Syaa.g_01274, Syaa.g_01721, Syaa.g_00382, Syaa.g_00410, Syaa.g_01703, Syaa.g_00361, Syaa.g_01709, Syaa.g_00398	Prbd.g_00530
OG0002132	Syaa.g_02696	Prbd.g_01847
OG0002133	Syaa.g_02694, Syaa.g_02693	Prbd.g_01845
OG0002178	Syaa.g_02697	Prbd.g_01841
OG0002225	Syaa.g_02717	Prbd.g_00436
OG0002249	Syaa.g_00374	Prbd.g_00820
OG0002374	Syaa.g_00991	Prbd.g_00831
OG0002399	Syaa.g_01278, Syaa.g_02641, Syaa.g_01729	Prbd.g_00818
OG0002416	Syaa.g_01538	Prbd.g_00529
OG0002445	Syaa.g_02306	Prbd.g_01097
OG0002708	Syaa.g_00386	Prbd.g_00819
OG0002776	Syaa.g_02718	Prbd.g_00435
OG0002785	Syaa.g_01235	Prbd.g_00535
OG0002892	Syaa.g_01547	Prbd.g_00442
OG0003033	Syaa.g_00452	Prbd.g_01715
OG0004283	Syaa.g_01738	Prbd.g_01909
