Orthogroup	Syaa	Syai
OG0001103	Syaa.g_01093	Syai.g_01260
OG0001104	Syaa.g_01133	Syai.g_01300
OG0001105	Syaa.g_01137	Syai.g_01304
OG0001106	Syaa.g_01372	Syai.g_01517
OG0001107	Syaa.g_01359	Syai.g_01505
OG0001108	Syaa.g_01350	Syai.g_01496
OG0001109	Syaa.g_01349	Syai.g_01488
OG0001110	Syaa.g_01347	Syai.g_01486
OG0001111	Syaa.g_01345	Syai.g_01484
OG0001112	Syaa.g_01343	Syai.g_01482
OG0001113	Syaa.g_01342	Syai.g_01481
OG0001114	Syaa.g_01341	Syai.g_01480
OG0001115	Syaa.g_01337	Syai.g_01476
OG0001116	Syaa.g_01335	Syai.g_01474
OG0001117	Syaa.g_01334	Syai.g_01473
OG0001118	Syaa.g_01333	Syai.g_01472
OG0001119	Syaa.g_01331	Syai.g_01470
OG0001120	Syaa.g_01328	Syai.g_01466
OG0001121	Syaa.g_01125	Syai.g_01676
OG0001122	Syaa.g_01301	Syai.g_01437
OG0001123	Syaa.g_01294	Syai.g_01430
OG0001124	Syaa.g_01292	Syai.g_01428
OG0001125	Syaa.g_01290	Syai.g_01426
OG0001126	Syaa.g_00864	Syai.g_02021
OG0001127	Syaa.g_00865	Syai.g_02020
OG0001128	Syaa.g_00868	Syai.g_02017
OG0001129	Syaa.g_00870	Syai.g_02015
OG0001130	Syaa.g_00871	Syai.g_02014
OG0001131	Syaa.g_01108	Syai.g_01281
OG0001132	Syaa.g_01468	Syai.g_01620
OG0001133	Syaa.g_01656	Syai.g_01072
OG0001134	Syaa.g_01028	Syai.g_01745
OG0001135	Syaa.g_01030	Syai.g_01742
OG0001136	Syaa.g_00767	Syai.g_02146
OG0001137	Syaa.g_00786	Syai.g_02126
OG0001138	Syaa.g_01002	Syai.g_01763
OG0001139	Syaa.g_01000	Syai.g_01765
OG0001140	Syaa.g_00999	Syai.g_01766
OG0001141	Syaa.g_00998	Syai.g_01767
OG0001142	Syaa.g_00997	Syai.g_01768
OG0001143	Syaa.g_00987	Syai.g_01778
OG0001144	Syaa.g_00978	Syai.g_01788
OG0001145	Syaa.g_00748	Syai.g_02165
OG0001146	Syaa.g_00729	Syai.g_02185
OG0001147	Syaa.g_01837	Syai.g_00869
OG0001148	Syaa.g_02061	Syai.g_00626
OG0001149	Syaa.g_02062	Syai.g_00625
OG0001150	Syaa.g_02063	Syai.g_00624
OG0001151	Syaa.g_02076	Syai.g_00611
OG0001152	Syaa.g_02077	Syai.g_00610
OG0001153	Syaa.g_01811	Syai.g_00903
OG0001154	Syaa.g_01812	Syai.g_00901
OG0001156	Syaa.g_00623	Syai.g_02301
OG0001157	Syaa.g_00622	Syai.g_02302
OG0001158	Syaa.g_00619	Syai.g_02303
OG0001159	Syaa.g_00618	Syai.g_02304
OG0001160	Syaa.g_00574	Syai.g_02355
OG0001161	Syaa.g_02620	Syai.g_02803
OG0001162	Syaa.g_01203	Syai.g_01374
OG0001163	Syaa.g_00566	Syai.g_02363
OG0001164	Syaa.g_00560	Syai.g_02369
OG0001165	Syaa.g_00555	Syai.g_02374
OG0001166	Syaa.g_00527	Syai.g_02400
OG0001167	Syaa.g_00673	Syai.g_02254
OG0001168	Syaa.g_00672	Syai.g_02256
OG0001169	Syaa.g_00670	Syai.g_02258
OG0001170	Syaa.g_00668	Syai.g_02260
OG0001171	Syaa.g_00655	Syai.g_02270
OG0001172	Syaa.g_02347	Syai.g_00323
OG0001173	Syaa.g_02346	Syai.g_00324
OG0001174	Syaa.g_02338	Syai.g_00332
OG0001175	Syaa.g_02337	Syai.g_00333
OG0001176	Syaa.g_02314	Syai.g_00352
OG0001177	Syaa.g_02316	Syai.g_00350
OG0001178	Syaa.g_00546	Syai.g_02383
OG0001179	Syaa.g_02268	Syai.g_00385
OG0001180	Syaa.g_02243	Syai.g_00410
OG0001181	Syaa.g_02239	Syai.g_00414
OG0001182	Syaa.g_02230	Syai.g_00423
OG0001183	Syaa.g_02224	Syai.g_00429
OG0001184	Syaa.g_00151	Syai.g_00156
OG0001186	Syaa.g_00081	Syai.g_00084
OG0001187	Syaa.g_00082	Syai.g_00081
OG0001188	Syaa.g_00075	Syai.g_00078
OG0001189	Syaa.g_00057	Syai.g_00061
OG0001190	Syaa.g_02592	Syai.g_02776
OG0001191	Syaa.g_02605	Syai.g_02788
OG0001192	Syaa.g_02612	Syai.g_02793
OG0001193	Syaa.g_02658	Syai.g_02835
OG0001194	Syaa.g_02660	Syai.g_02838
OG0001195	Syaa.g_02661	Syai.g_02839
OG0001196	Syaa.g_02741	Syai.g_02913
OG0001197	Syaa.g_02743	Syai.g_02915
OG0001198	Syaa.g_02755	Syai.g_02930
OG0001199	Syaa.g_00347	Syai.g_02480
OG0001200	Syaa.g_00345	Syai.g_02482
OG0001202	Syaa.g_02528	Syai.g_02674
OG0001203	Syaa.g_02106	Syai.g_00540
OG0001204	Syaa.g_00316	Syai.g_00312
OG0001205	Syaa.g_00713	Syai.g_02212
OG0001206	Syaa.g_01855	Syai.g_00853
OG0001207	Syaa.g_02058	Syai.g_00629
OG0001208	Syaa.g_02049	Syai.g_00640
OG0001209	Syaa.g_01977	Syai.g_00711
OG0001210	Syaa.g_01967	Syai.g_00720
OG0001211	Syaa.g_01950	Syai.g_00735
OG0001212	Syaa.g_01892	Syai.g_00799
OG0001213	Syaa.g_01646	Syai.g_01082
OG0001214	Syaa.g_01631	Syai.g_01106
OG0001215	Syaa.g_00914	Syai.g_01958
OG0001216	Syaa.g_01238	Syai.g_01388
OG0001217	Syaa.g_01559	Syai.g_01185
OG0001218	Syaa.g_01820	Syai.g_00893
OG0001219	Syaa.g_01404	Syai.g_01561
OG0001220	Syaa.g_00812	Syai.g_02087
OG0001221	Syaa.g_01111	Syai.g_01284
OG0001222	Syaa.g_01371	Syai.g_01516
OG0001223	Syaa.g_01326	Syai.g_01463
OG0001224	Syaa.g_00874	Syai.g_02011
OG0001225	Syaa.g_00876	Syai.g_02009
OG0001226	Syaa.g_01579	Syai.g_01154
OG0001227	Syaa.g_02622	Syai.g_02806
OG0001228	Syaa.g_00695	Syai.g_02218
OG0001229	Syaa.g_00899	Syai.g_01986
OG0001230	Syaa.g_01764	Syai.g_00964
OG0001231	Syaa.g_00017	Syai.g_00017
OG0001232	Syaa.g_00508	Syai.g_02410
OG0001233	Syaa.g_00667	Syai.g_02261
OG0001234	Syaa.g_02333	Syai.g_00337
OG0001235	Syaa.g_02323	Syai.g_00343
OG0001236	Syaa.g_00154	Syai.g_00159
OG0001238	Syaa.g_02607	Syai.g_02789
OG0001239	Syaa.g_00350	Syai.g_02477
OG0001240	Syaa.g_02364	Syai.g_02527
OG0001241	Syaa.g_02374	Syai.g_02537
OG0001242	Syaa.g_02407	Syai.g_02566
OG0001243	Syaa.g_02415	Syai.g_02573
OG0001244	Syaa.g_02445	Syai.g_02605
OG0001245	Syaa.g_01492	Syai.g_02091
OG0001246	Syaa.g_02023	Syai.g_00666
OG0001247	Syaa.g_01207	Syai.g_01380
OG0001248	Syaa.g_01204	Syai.g_01377
OG0001250	Syaa.g_00832	Syai.g_02053
OG0001251	Syaa.g_02667	Syai.g_02845
OG0001252	Syaa.g_00867	Syai.g_02018
OG0001254	Syaa.g_01029	Syai.g_01744
OG0001255	Syaa.g_01696	Syai.g_01915
OG0001256	Syaa.g_00567	Syai.g_02362
OG0001257	Syaa.g_01418	Syai.g_00848
OG0001258	Syaa.g_00557	Syai.g_02372
OG0001259	Syaa.g_00669	Syai.g_02259
OG0001260	Syaa.g_00642	Syai.g_02281
OG0001261	Syaa.g_02259	Syai.g_00394
OG0001262	Syaa.g_00059	Syai.g_00063
OG0001263	Syaa.g_02418	Syai.g_02576
OG0001265	Syaa.g_02405	Syai.g_02563
OG0001266	Syaa.g_02532	Syai.g_02679
OG0001267	Syaa.g_00262	Syai.g_00259
OG0001268	Syaa.g_02176	Syai.g_00492
OG0001269	Syaa.g_01499	Syai.g_01699
OG0001270	Syaa.g_00701	Syai.g_02231
OG0001271	Syaa.g_01845	Syai.g_00862
OG0001272	Syaa.g_02045	Syai.g_00644
OG0001273	Syaa.g_01639	Syai.g_01099
OG0001274	Syaa.g_02563	Syai.g_02706
OG0001275	Syaa.g_01311	Syai.g_01447
OG0001276	Syaa.g_01295	Syai.g_01431
OG0001277	Syaa.g_02724	Syai.g_02899
OG0001278	Syaa.g_00966	Syai.g_01799
OG0001279	Syaa.g_01749	Syai.g_00991
OG0001280	Syaa.g_00738	Syai.g_02176
OG0001281	Syaa.g_00728	Syai.g_02186
OG0001282	Syaa.g_02060	Syai.g_00627
OG0001283	Syaa.g_02734	Syai.g_02908
OG0001284	Syaa.g_00583	Syai.g_02338
OG0001286	Syaa.g_02245	Syai.g_00408
OG0001287	Syaa.g_00121	Syai.g_00109
OG0001289	Syaa.g_00327	Syai.g_02504
OG0001290	Syaa.g_02373	Syai.g_02536
OG0001291	Syaa.g_02428	Syai.g_02587
OG0001292	Syaa.g_00310	Syai.g_00306
OG0001293	Syaa.g_00288	Syai.g_00285
OG0001294	Syaa.g_01076	Syai.g_01242
OG0001295	Syaa.g_01964	Syai.g_00722
OG0001296	Syaa.g_02017	Syai.g_00672
OG0001297	Syaa.g_02013	Syai.g_00676
OG0001298	Syaa.g_01913	Syai.g_00773
OG0001299	Syaa.g_01070	Syai.g_01236
OG0001300	Syaa.g_00905	Syai.g_01982
OG0001301	Syaa.g_00891	Syai.g_01995
OG0001302	Syaa.g_01600	Syai.g_01142
OG0001303	Syaa.g_01402	Syai.g_01559
OG0001304	Syaa.g_01281	Syai.g_01418
OG0001305	Syaa.g_00885	Syai.g_02001
OG0001306	Syaa.g_00753	Syai.g_02160
OG0001309	Syaa.g_02005	Syai.g_00682
OG0001311	Syaa.g_01293	Syai.g_01429
OG0001312	Syaa.g_01391	Syai.g_01549
OG0001314	Syaa.g_01225	Syai.g_01341, Syai.g_01810
OG0001315	Syaa.g_02226	Syai.g_00427
OG0001316	Syaa.g_02434	Syai.g_02593
OG0001317	Syaa.g_02112	Syai.g_00534
OG0001318	Syaa.g_00296	Syai.g_00293
OG0001319	Syaa.g_00273	Syai.g_00270
OG0001321	Syaa.g_00719	Syai.g_02195
OG0001322	Syaa.g_00720	Syai.g_02194
OG0001323	Syaa.g_02002	Syai.g_00685
OG0001324	Syaa.g_00904	Syai.g_01983
OG0001325	Syaa.g_01243	Syai.g_01392
OG0001326	Syaa.g_00396, Syaa.g_02672	Syai.g_02856
OG0001327	Syaa.g_01083	Syai.g_01250
OG0001328	Syaa.g_01104	Syai.g_01278
OG0001330	Syaa.g_00746	Syai.g_02167
OG0001331	Syaa.g_02065	Syai.g_00622
OG0001334	Syaa.g_02216	Syai.g_00438
OG0001335	Syaa.g_02215	Syai.g_00439
OG0001336	Syaa.g_02735	Syai.g_02909
OG0001337	Syaa.g_02219	Syai.g_00434
OG0001337	Syaa.g_02200	Syai.g_00452
OG0001338	Syaa.g_02206	Syai.g_00448
OG0001338	Syaa.g_02184	Syai.g_01658
OG0001338	Syaa.g_02195	Syai.g_00456
OG0001339	Syaa.g_02376	Syai.g_02539
OG0001340	Syaa.g_02199	Syai.g_00453
OG0001343	Syaa.g_02664	Syai.g_02842
OG0001344	Syaa.g_00775	Syai.g_02139
OG0001345	Syaa.g_00803	Syai.g_02110
OG0001346	Syaa.g_00734	Syai.g_02180
OG0001347	Syaa.g_00195	Syai.g_02766
OG0001348	Syaa.g_00847	Syai.g_02033
OG0001349	Syaa.g_00437	Syai.g_02417
OG0001350	Syaa.g_02107	Syai.g_00539
OG0001351	Syaa.g_01863	Syai.g_00843
OG0001352	Syaa.g_01987	Syai.g_00700
OG0001353	Syaa.g_00841	Syai.g_02042
OG0001354	Syaa.g_01338	Syai.g_01477
OG0001355	Syaa.g_01524	Syai.g_01698
OG0001356	Syaa.g_00848	Syai.g_02032
OG0001357	Syaa.g_02307	Syai.g_00918, Syai.g_01612
OG0001359	Syaa.g_02663	Syai.g_02841
OG0001360	Syaa.g_00805	Syai.g_02107
OG0001361	Syaa.g_00800	Syai.g_02113
OG0001362	Syaa.g_01789	Syai.g_00938
OG0001363	Syaa.g_01791	Syai.g_00936
OG0001364	Syaa.g_00171	Syai.g_00173
OG0001366	Syaa.g_01369	Syai.g_02512
OG0001366	Syaa.g_00524	Syai.g_02403
OG0001368	Syaa.g_00317	Syai.g_00313
OG0001370	Syaa.g_01218	Syai.g_02317
OG0001370	Syaa.g_02680	Syai.g_02865
OG0001373	Syaa.g_02671	Syai.g_02855
OG0001374	Syaa.g_02679	Syai.g_02863
OG0001375	Syaa.g_02665	Syai.g_02843
OG0001376	Syaa.g_02614	Syai.g_02795
OG0001377	Syaa.g_02613	Syai.g_02794
OG0001378	Syaa.g_00700	Syai.g_02232
OG0001379	Syaa.g_00744	Syai.g_02169
OG0001385	Syaa.g_02668	Syai.g_02852
OG0001386	Syaa.g_02669	Syai.g_02853
OG0001387	Syaa.g_02670	Syai.g_02854
OG0001388	Syaa.g_02673	Syai.g_02857
OG0001389	Syaa.g_02674	Syai.g_02858
OG0001390	Syaa.g_02675	Syai.g_02859
OG0001391	Syaa.g_02676	Syai.g_02860
OG0001392	Syaa.g_02677	Syai.g_02861
OG0001393	Syaa.g_02678	Syai.g_02862
OG0001394	Syaa.g_01118	Syai.g_01290
OG0001395	Syaa.g_01267	Syai.g_01410
OG0001396	Syaa.g_00196	Syai.g_02765
OG0001398	Syaa.g_01424	Syai.g_01587
OG0001401	Syaa.g_00837	Syai.g_02046, Syai.g_02047
OG0001402	Syaa.g_01658	Syai.g_01070
OG0001404	Syaa.g_00355	Syai.g_02473
OG0001405	Syaa.g_02213	Syai.g_00441
OG0001406	Syaa.g_02615	Syai.g_02796
OG0001407	Syaa.g_01986	Syai.g_00701
OG0001408	Syaa.g_00953	Syai.g_01831
OG0001412	Syaa.g_00194	Syai.g_02767
OG0001413	Syaa.g_01590	Syai.g_01148
OG0001416	Syaa.g_00731	Syai.g_02183
OG0001417	Syaa.g_01339	Syai.g_01478
OG0001419	Syaa.g_01985	Syai.g_00702
OG0001420	Syaa.g_01991	Syai.g_00697
OG0001421	Syaa.g_01469	Syai.g_01621
OG0001422	Syaa.g_00743	Syai.g_02171
OG0001423	Syaa.g_00365	Syai.g_02446
OG0001428	Syaa.g_02481	Syai.g_02637
OG0001430	Syaa.g_02584	Syai.g_02768
OG0001432	Syaa.g_00930	Syai.g_01943
OG0001433	Syaa.g_00849	Syai.g_02031
OG0001435	Syaa.g_01090	Syai.g_01256
OG0001438	Syaa.g_00247	Syai.g_00244
OG0001439	Syaa.g_00221	Syai.g_00219
OG0001441	Syaa.g_02000	Syai.g_00687
OG0001442	Syaa.g_01138	Syai.g_01305
OG0001443	Syaa.g_02617	Syai.g_02800
OG0001444	Syaa.g_02357	Syai.g_02521
OG0001447	Syaa.g_02416	Syai.g_02574
OG0001448	Syaa.g_00423	Syai.g_02808
OG0001449	Syaa.g_02098, Syaa.g_01042	Syai.g_00315
OG0001452	Syaa.g_00301	Syai.g_00298
OG0001453	Syaa.g_01319	Syai.g_01455
OG0001454	Syaa.g_01580	Syai.g_01153
OG0001456	Syaa.g_02687	Syai.g_02873
OG0001457	Syaa.g_02688	Syai.g_02874
OG0001458	Syaa.g_02689	Syai.g_02875
OG0001459	Syaa.g_01040	Syai.g_01712
OG0001460	Syaa.g_00850	Syai.g_02030
OG0001461	Syaa.g_02328	Syai.g_01730
OG0001465	Syaa.g_01211	Syai.g_01384
OG0001467	Syaa.g_01601	Syai.g_01141
OG0001468	Syaa.g_01597	Syai.g_01144
OG0001470	Syaa.g_00693	Syai.g_02235
OG0001471	Syaa.g_00226	Syai.g_00224
OG0001473	Syaa.g_01603	Syai.g_01130
OG0001474	Syaa.g_02175	Syai.g_00493
OG0001475	Syaa.g_00691	Syai.g_02237
OG0001477	Syaa.g_00893	Syai.g_01992
OG0001479	Syaa.g_02178	Syai.g_00490
OG0001480	Syaa.g_00810	Syai.g_02088
OG0001482	Syaa.g_01329	Syai.g_01468
OG0001487	Syaa.g_01819	Syai.g_00894
OG0001488	Syaa.g_00791	Syai.g_02121
OG0001489	Syaa.g_02234	Syai.g_00419
OG0001492	Syaa.g_00969	Syai.g_01796
OG0001493	Syaa.g_00961	Syai.g_01820
OG0001494	Syaa.g_00427	Syai.g_02428
OG0001495	Syaa.g_02317	Syai.g_00349
OG0001496	Syaa.g_00895	Syai.g_01990
OG0001497	Syaa.g_00894	Syai.g_01991
OG0001498	Syaa.g_02148	Syai.g_00518
OG0001499	Syaa.g_01698	Syai.g_00831
OG0001502	Syaa.g_00819	Syai.g_02079
OG0001504	Syaa.g_01039	Syai.g_01713
OG0001507	Syaa.g_02137	Syai.g_01671
OG0001508	Syaa.g_00694	Syai.g_02234
OG0001510	Syaa.g_00116	Syai.g_00105
OG0001511	Syaa.g_02389	Syai.g_02549
OG0001512	Syaa.g_02105	Syai.g_00541
OG0001513	Syaa.g_00150	Syai.g_00138
OG0001514	Syaa.g_00896	Syai.g_01989
OG0001515	Syaa.g_00909	Syai.g_01978
OG0001516	Syaa.g_01067	Syai.g_01233
OG0001517	Syaa.g_02181	Syai.g_00487
OG0001518	Syaa.g_02609	Syai.g_02791
OG0001519	Syaa.g_02619	Syai.g_02802
OG0001520	Syaa.g_01929	Syai.g_00757
OG0001527	Syaa.g_01936	Syai.g_00749
OG0001528	Syaa.g_00692	Syai.g_02236
OG0001529	Syaa.g_00050	Syai.g_00054
OG0001530	Syaa.g_02387	Syai.g_02547
OG0001531	Syaa.g_02104	Syai.g_00542
OG0001532	Syaa.g_01001	Syai.g_01764
OG0001533	Syaa.g_01868	Syai.g_00821
OG0001533	Syaa.g_01857	Syai.g_00849
OG0001534	Syaa.g_01280	Syai.g_01417
OG0001535	Syaa.g_01297	Syai.g_01433
OG0001536	Syaa.g_01362	Syai.g_01508
OG0001537	Syaa.g_01112	Syai.g_01285
OG0001538	Syaa.g_01159	Syai.g_01326
OG0001539	Syaa.g_01085	Syai.g_01252
OG0001540	Syaa.g_02420	Syai.g_02578
OG0001541	Syaa.g_02490	Syai.g_02646
OG0001542	Syaa.g_02499	Syai.g_02655
OG0001543	Syaa.g_02547	Syai.g_02692
OG0001544	Syaa.g_02618	Syai.g_02801
OG0001545	Syaa.g_02723	Syai.g_02898
OG0001546	Syaa.g_01997	Syai.g_00690
OG0001547	Syaa.g_01420	Syai.g_01580
OG0001548	Syaa.g_01573	Syai.g_01157
OG0001549	Syaa.g_00806	Syai.g_02106
OG0001551	Syaa.g_00853	Syai.g_02028
OG0001552	Syaa.g_01229	Syai.g_01018
OG0001554	Syaa.g_02590	Syai.g_02774
OG0001556	Syaa.g_01008	Syai.g_01757
OG0001557	Syaa.g_01119	Syai.g_01291
OG0001558	Syaa.g_00022	Syai.g_00020, Syai.g_00021
OG0001559	Syaa.g_02386	Syai.g_02546
OG0001560	Syaa.g_02372	Syai.g_02535
OG0001561	Syaa.g_01291	Syai.g_01427
OG0001562	Syaa.g_01305	Syai.g_01441
OG0001563	Syaa.g_02250	Syai.g_00403
OG0001564	Syaa.g_02683	Syai.g_02869
OG0001567	Syaa.g_01421	Syai.g_01581
OG0001568	Syaa.g_01416	Syai.g_01578
OG0001572	Syaa.g_01180	Syai.g_00564
OG0001573	Syaa.g_00198	Syai.g_02762
OG0001574	Syaa.g_01938	Syai.g_00747
OG0001575	Syaa.g_01933	Syai.g_00752
OG0001577	Syaa.g_00765	Syai.g_02148
OG0001578	Syaa.g_00369	Syai.g_01886
OG0001578	Syaa.g_01576	Syai.g_01155
OG0001578	Syaa.g_01036	Syai.g_01734
OG0001579	Syaa.g_02207	Syai.g_00447
OG0001580	Syaa.g_02580	Syai.g_02758
OG0001582	Syaa.g_01746	Syai.g_01500
OG0001586	Syaa.g_00431	Syai.g_02424
OG0001588	Syaa.g_00168	Syai.g_00170
OG0001589	Syaa.g_00664	Syai.g_02263
OG0001590	Syaa.g_01640	Syai.g_01098
OG0001591	Syaa.g_01078	Syai.g_01244
OG0001592	Syaa.g_02581	Syai.g_02760
OG0001593	Syaa.g_00942, Syaa.g_01127	Syai.g_01846
OG0001594	Syaa.g_01755	Syai.g_00987
OG0001602	Syaa.g_01210	Syai.g_01383
OG0001614	Syaa.g_00130	Syai.g_00119
OG0001615	Syaa.g_01958	Syai.g_00727
OG0001616	Syaa.g_01024	Syai.g_01751
OG0001617	Syaa.g_00901	Syai.g_01985
OG0001618	Syaa.g_01254	Syai.g_01399
OG0001619	Syaa.g_01374	Syai.g_01519
OG0001620	Syaa.g_02169	Syai.g_00499
OG0001621	Syaa.g_00300	Syai.g_00297
OG0001622	Syaa.g_02733	Syai.g_02907
OG0001623	Syaa.g_02194	Syai.g_00457
OG0001624	Syaa.g_02623	Syai.g_02807
OG0001625	Syaa.g_00294	Syai.g_00291
OG0001633	Syaa.g_00855	Syai.g_00995
OG0001634	Syaa.g_01073	Syai.g_01239
OG0001635	Syaa.g_00094	Syai.g_00091
OG0001637	Syaa.g_00650, Syaa.g_00649	Syai.g_02274
OG0001638	Syaa.g_00538	Syai.g_02390
OG0001639	Syaa.g_00626	Syai.g_02297
OG0001640	Syaa.g_00862	Syai.g_02022
OG0001641	Syaa.g_01321	Syai.g_01457
OG0001642	Syaa.g_00814	Syai.g_02085
OG0001643	Syaa.g_01628	Syai.g_01109
OG0001644	Syaa.g_01263	Syai.g_01406
OG0001645	Syaa.g_00938	Syai.g_01682
OG0001646	Syaa.g_02625	Syai.g_00584, Syai.g_01940
OG0001646	Syaa.g_01520	Syai.g_01641
OG0001646	Syaa.g_01561	Syai.g_01180
OG0001647	Syaa.g_00271	Syai.g_00268
OG0001652	Syaa.g_00018	Syai.g_00018
OG0001653	Syaa.g_02360	Syai.g_02524, Syai.g_02924
OG0001654	Syaa.g_00628	Syai.g_02295
OG0001655	Syaa.g_01723	Syai.g_01926
OG0001655	Syaa.g_01223	Syai.g_02094
OG0001656	Syaa.g_02209	Syai.g_00445
OG0001657	Syaa.g_02464	Syai.g_02619
OG0001658	Syaa.g_02591	Syai.g_02775
OG0001659	Syaa.g_01006	Syai.g_01759
OG0001660	Syaa.g_02158	Syai.g_00509
OG0001660	Syaa.g_02158	Syai.g_02554
OG0001660	Syaa.g_02395	Syai.g_00509
OG0001660	Syaa.g_02395	Syai.g_02554
OG0001667	Syaa.g_01129	Syai.g_01923
OG0001672	Syaa.g_00339	Syai.g_02488, Syai.g_02489
OG0001673	Syaa.g_02114	Syai.g_00532
OG0001675	Syaa.g_01307	Syai.g_01443
OG0001677	Syaa.g_02223	Syai.g_00430
OG0001677	Syaa.g_01003	Syai.g_01762
OG0001678	Syaa.g_02348	Syai.g_00322
OG0001680	Syaa.g_00788	Syai.g_02124
OG0001680	Syaa.g_00533	Syai.g_02394
OG0001681	Syaa.g_00384, Syaa.g_00412	Syai.g_00902
OG0001682	Syaa.g_01581	Syai.g_01152
OG0001682	Syaa.g_01247	Syai.g_01396
OG0001691	Syaa.g_01665	Syai.g_01064
OG0001692	Syaa.g_01769	Syai.g_00959
OG0001694	Syaa.g_00260	Syai.g_00257
OG0001695	Syaa.g_02708	Syai.g_02894
OG0001700	Syaa.g_01423	Syai.g_01204
OG0001702	Syaa.g_00322	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syaa.g_02057	Syai.g_00630
OG0001712	Syaa.g_01487	Syai.g_01634
OG0001713	Syaa.g_00783	Syai.g_02130
OG0001715	Syaa.g_01563	Syai.g_01166
OG0001716	Syaa.g_00817	Syai.g_02081, Syai.g_02082
OG0001717	Syaa.g_02476	Syai.g_02632
OG0001729	Syaa.g_02100	Syai.g_00545
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syai.g_00552
OG0001731	Syaa.g_00599	Syai.g_02315
OG0001732	Syaa.g_00984	Syai.g_01781
OG0001733	Syaa.g_01080	Syai.g_01247
OG0001735	Syaa.g_01060	Syai.g_01226
OG0001736	Syaa.g_00191	Syai.g_00193
OG0001737	Syaa.g_00241	Syai.g_00238
OG0001738	Syaa.g_00204	Syai.g_00204
OG0001739	Syaa.g_02706	Syai.g_02892
OG0001740	Syaa.g_02720	Syai.g_02896
OG0001741	Syaa.g_01565	Syai.g_01677
OG0001747	Syaa.g_02442	Syai.g_02600
OG0001749	Syaa.g_00186	Syai.g_00148, Syai.g_00188
OG0001750	Syaa.g_02358	Syai.g_02522
OG0001751	Syaa.g_02115	Syai.g_00531, Syai.g_01577
OG0001752	Syaa.g_00639	Syai.g_02283
OG0001753	Syaa.g_00646	Syai.g_02277
OG0001754	Syaa.g_00647	Syai.g_02276
OG0001755	Syaa.g_02006	Syai.g_00681
OG0001761	Syaa.g_01679	Syai.g_01050
OG0001762	Syaa.g_01314	Syai.g_01450
OG0001763	Syaa.g_01327	Syai.g_01464, Syai.g_01465
OG0001764	Syaa.g_01412	Syai.g_01572
OG0001765	Syaa.g_01041	Syai.g_01711
OG0001766	Syaa.g_00230	Syai.g_00228
OG0001767	Syaa.g_00179	Syai.g_00180
OG0001768	Syaa.g_02505	Syai.g_02661
OG0001769	Syaa.g_01614	Syai.g_01123
OG0001771	Syaa.g_01514	Syai.g_01697
OG0001783	Syaa.g_00126	Syai.g_00114
OG0001784	Syaa.g_02354	Syai.g_02513
OG0001785	Syaa.g_00648	Syai.g_02275
OG0001786	Syaa.g_00581	Syai.g_02340
OG0001787	Syaa.g_01981	Syai.g_00706
OG0001788	Syaa.g_01978	Syai.g_00710, Syai.g_00709
OG0001789	Syaa.g_00736	Syai.g_02178
OG0001790	Syaa.g_00760	Syai.g_02153
OG0001792	Syaa.g_00977	Syai.g_01789
OG0001794	Syaa.g_01283	Syai.g_01420
OG0001796	Syaa.g_01303	Syai.g_01439
OG0001797	Syaa.g_01382	Syai.g_01541
OG0001798	Syaa.g_01655	Syai.g_01073
OG0001799	Syaa.g_01617	Syai.g_01120
OG0001800	Syaa.g_01750	Syai.g_00990
OG0001801	Syaa.g_01759	Syai.g_00982
OG0001803	Syaa.g_00709	Syai.g_02216
OG0001804	Syaa.g_02147	Syai.g_00519
OG0001805	Syaa.g_00305	Syai.g_00302
OG0001806	Syaa.g_00272	Syai.g_00269
OG0001807	Syaa.g_00176	Syai.g_00177
OG0001808	Syaa.g_00163	Syai.g_00167
OG0001810	Syaa.g_02432	Syai.g_02591
OG0001811	Syaa.g_02497	Syai.g_02652
OG0001812	Syaa.g_02582	Syai.g_02761
OG0001813	Syaa.g_02646	Syai.g_02824
OG0001814	Syaa.g_02744	Syai.g_02917, Syai.g_02916
OG0001815	Syaa.g_02753	Syai.g_02928
OG0001816	Syaa.g_01082	Syai.g_01249
OG0001817	Syaa.g_00409, Syaa.g_01714	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489
OG0001838	Syaa.g_00008	Syai.g_00008
OG0001839	Syaa.g_00039	Syai.g_00039
OG0001840	Syaa.g_00056	Syai.g_00060
OG0001841	Syaa.g_00063	Syai.g_00068
OG0001842	Syaa.g_00634	Syai.g_02289
OG0001843	Syaa.g_00131	Syai.g_00120
OG0001844	Syaa.g_00132	Syai.g_00121
OG0001845	Syaa.g_00133	Syai.g_00122
OG0001846	Syaa.g_02408	Syai.g_02567
OG0001847	Syaa.g_02406	Syai.g_02564, Syai.g_02565
OG0001848	Syaa.g_02402	Syai.g_02560
OG0001849	Syaa.g_00328	Syai.g_02503
OG0001850	Syaa.g_00337	Syai.g_02491
OG0001851	Syaa.g_00343	Syai.g_02484
OG0001852	Syaa.g_00344	Syai.g_02483
OG0001853	Syaa.g_00351	Syai.g_02476
OG0001854	Syaa.g_02109	Syai.g_00536
OG0001856	Syaa.g_00575	Syai.g_02354
