Orthogroup	Syaa	Prai
OG0001137	Syaa.g_00786	Prai.g_01179
OG0001138	Syaa.g_01002	Prai.g_01198
OG0001139	Syaa.g_01000	Prai.g_01200
OG0001140	Syaa.g_00999	Prai.g_01201
OG0001141	Syaa.g_00998	Prai.g_01202
OG0001142	Syaa.g_00997	Prai.g_01203
OG0001143	Syaa.g_00987	Prai.g_01210
OG0001144	Syaa.g_00978	Prai.g_01215
OG0001145	Syaa.g_00748	Prai.g_01326
OG0001146	Syaa.g_00729	Prai.g_01339
OG0001147	Syaa.g_01837	Prai.g_01357
OG0001148	Syaa.g_02061	Prai.g_01372
OG0001149	Syaa.g_02062	Prai.g_01373
OG0001150	Syaa.g_02063	Prai.g_01374
OG0001151	Syaa.g_02076	Prai.g_01385
OG0001152	Syaa.g_02077	Prai.g_01386
OG0001153	Syaa.g_01811	Prai.g_01494
OG0001154	Syaa.g_01812	Prai.g_01495
OG0001156	Syaa.g_00623	Prai.g_01510
OG0001157	Syaa.g_00622	Prai.g_01511
OG0001158	Syaa.g_00619	Prai.g_01512
OG0001159	Syaa.g_00618	Prai.g_01513
OG0001160	Syaa.g_00574	Prai.g_01537
OG0001161	Syaa.g_02620	Prai.g_01550
OG0001162	Syaa.g_01203	Prai.g_01563
OG0001163	Syaa.g_00566	Prai.g_01630
OG0001164	Syaa.g_00560	Prai.g_01634
OG0001165	Syaa.g_00555	Prai.g_01637
OG0001166	Syaa.g_00527	Prai.g_01657
OG0001167	Syaa.g_00673	Prai.g_01674
OG0001168	Syaa.g_00672	Prai.g_01676
OG0001169	Syaa.g_00670	Prai.g_01678
OG0001170	Syaa.g_00668	Prai.g_01680
OG0001171	Syaa.g_00655	Prai.g_01689
OG0001172	Syaa.g_02347	Prai.g_01704
OG0001173	Syaa.g_02346	Prai.g_01705
OG0001174	Syaa.g_02338	Prai.g_01713
OG0001175	Syaa.g_02337	Prai.g_01714
OG0001176	Syaa.g_02314	Prai.g_01721
OG0001177	Syaa.g_02316	Prai.g_01724
OG0001178	Syaa.g_00546	Prai.g_01729
OG0001179	Syaa.g_02268	Prai.g_01761
OG0001180	Syaa.g_02243	Prai.g_01788
OG0001181	Syaa.g_02239	Prai.g_01792
OG0001182	Syaa.g_02230	Prai.g_01799
OG0001183	Syaa.g_02224	Prai.g_01803
OG0001184	Syaa.g_00151	Prai.g_01819
OG0001186	Syaa.g_00081	Prai.g_01856
OG0001187	Syaa.g_00082	Prai.g_01862
OG0001188	Syaa.g_00075	Prai.g_01864
OG0001189	Syaa.g_00057	Prai.g_01881
OG0001190	Syaa.g_02592	Prai.g_01885
OG0001191	Syaa.g_02605	Prai.g_01895
OG0001192	Syaa.g_02612	Prai.g_01899
OG0001193	Syaa.g_02658	Prai.g_01909
OG0001194	Syaa.g_02660	Prai.g_01910
OG0001195	Syaa.g_02661	Prai.g_01911
OG0001196	Syaa.g_02741	Prai.g_01924
OG0001197	Syaa.g_02743	Prai.g_01925
OG0001198	Syaa.g_02755	Prai.g_01933
OG0001199	Syaa.g_00347	Prai.g_00074
OG0001200	Syaa.g_00345	Prai.g_00076
OG0001201	Syaa.g_02381	Prai.g_00108
OG0001202	Syaa.g_02528	Prai.g_00210
OG0001203	Syaa.g_02106	Prai.g_00249
OG0001204	Syaa.g_00316	Prai.g_00256
OG0001205	Syaa.g_00713	Prai.g_00476
OG0001206	Syaa.g_01855	Prai.g_00493
OG0001207	Syaa.g_02058	Prai.g_00507
OG0001208	Syaa.g_02049	Prai.g_00512
OG0001209	Syaa.g_01977	Prai.g_00563
OG0001210	Syaa.g_01967	Prai.g_00568
OG0001211	Syaa.g_01950	Prai.g_00578
OG0001212	Syaa.g_01892	Prai.g_00624
OG0001213	Syaa.g_01646	Prai.g_00658
OG0001214	Syaa.g_01631	Prai.g_00666
OG0001215	Syaa.g_00914	Prai.g_00719
OG0001216	Syaa.g_01238	Prai.g_00750
OG0001217	Syaa.g_01559	Prai.g_00894
OG0001218	Syaa.g_01820	Prai.g_00887
OG0001219	Syaa.g_01404	Prai.g_00858
OG0001220	Syaa.g_00812	Prai.g_00795
OG0001221	Syaa.g_01111	Prai.g_01035
OG0001222	Syaa.g_01371	Prai.g_00997
OG0001223	Syaa.g_01326	Prai.g_00971
OG0001224	Syaa.g_00874	Prai.g_00922
OG0001225	Syaa.g_00876	Prai.g_00920
OG0001226	Syaa.g_01579	Prai.g_01083
OG0001227	Syaa.g_02622	Prai.g_01101
OG0001228	Syaa.g_00695	Prai.g_01218
OG0001229	Syaa.g_00899	Prai.g_01368
OG0001230	Syaa.g_01764	Prai.g_01455
OG0001231	Syaa.g_00017	Prai.g_01560
OG0001232	Syaa.g_00508	Prai.g_01661
OG0001233	Syaa.g_00667	Prai.g_01681
OG0001234	Syaa.g_02333	Prai.g_01716
OG0001235	Syaa.g_02323	Prai.g_01726
OG0001236	Syaa.g_00154	Prai.g_01816
OG0001238	Syaa.g_02607	Prai.g_01896
OG0001239	Syaa.g_00350	Prai.g_00071
OG0001240	Syaa.g_02364	Prai.g_00093
OG0001241	Syaa.g_02374	Prai.g_00101
OG0001242	Syaa.g_02407	Prai.g_00119
OG0001243	Syaa.g_02415	Prai.g_00125
OG0001244	Syaa.g_02445	Prai.g_00141
OG0001245	Syaa.g_01492	Prai.g_00392
OG0001246	Syaa.g_02023	Prai.g_00534
OG0001247	Syaa.g_01207	Prai.g_00712
OG0001248	Syaa.g_01204	Prai.g_00714
OG0001250	Syaa.g_00832	Prai.g_00806
OG0001252	Syaa.g_00867	Prai.g_00927
OG0001253	Syaa.g_01467	Prai.g_01102
OG0001254	Syaa.g_01029	Prai.g_01145
OG0001255	Syaa.g_01696	Prai.g_01156
OG0001256	Syaa.g_00567	Prai.g_01553
OG0001257	Syaa.g_00405, Syaa.g_01418	Prai.g_01559
OG0001258	Syaa.g_00557	Prai.g_01635
OG0001259	Syaa.g_00669	Prai.g_01679
OG0001260	Syaa.g_00642	Prai.g_01695
OG0001261	Syaa.g_02259	Prai.g_01769
OG0001262	Syaa.g_00059	Prai.g_01879
OG0001263	Syaa.g_02418	Prai.g_00128
OG0001265	Syaa.g_02405	Prai.g_00118
OG0001266	Syaa.g_02532	Prai.g_00214
OG0001267	Syaa.g_00262	Prai.g_00293
OG0001268	Syaa.g_02176	Prai.g_00352
OG0001269	Syaa.g_01499	Prai.g_00372
OG0001270	Syaa.g_00701	Prai.g_00465
OG0001271	Syaa.g_01845	Prai.g_00502
OG0001272	Syaa.g_02045	Prai.g_00516
OG0001273	Syaa.g_01639	Prai.g_00660
OG0001275	Syaa.g_01311	Prai.g_00961
OG0001276	Syaa.g_01295	Prai.g_00942
OG0001277	Syaa.g_02724	Prai.g_01090
OG0001278	Syaa.g_00966	Prai.g_01223
OG0001279	Syaa.g_01749	Prai.g_01583
OG0001280	Syaa.g_00738	Prai.g_01334
OG0001281	Syaa.g_00728	Prai.g_01340
OG0001282	Syaa.g_02060	Prai.g_01371
OG0001284	Syaa.g_00583	Prai.g_01532
OG0001286	Syaa.g_02245	Prai.g_01786
OG0001287	Syaa.g_00121	Prai.g_01840
OG0001289	Syaa.g_00327	Prai.g_00087
OG0001290	Syaa.g_02373	Prai.g_00100
OG0001291	Syaa.g_02428	Prai.g_00135
OG0001292	Syaa.g_00310	Prai.g_00261
OG0001293	Syaa.g_00288	Prai.g_00274
OG0001294	Syaa.g_01076	Prai.g_00389
OG0001295	Syaa.g_01964	Prai.g_00498
OG0001296	Syaa.g_02017	Prai.g_00539
OG0001298	Syaa.g_01913	Prai.g_00605
OG0001299	Syaa.g_01070	Prai.g_00695
OG0001300	Syaa.g_00905	Prai.g_00722
OG0001301	Syaa.g_00891	Prai.g_00725
OG0001302	Syaa.g_01600	Prai.g_00860
OG0001304	Syaa.g_01281	Prai.g_00933
OG0001305	Syaa.g_00885	Prai.g_00914
OG0001306	Syaa.g_00753	Prai.g_01158
OG0001309	Syaa.g_02005	Prai.g_01557
OG0001310	Syaa.g_00535	Prai.g_01650
OG0001312	Syaa.g_01391	Prai.g_01008
OG0001314	Syaa.g_01225	Prai.g_00439
OG0001315	Syaa.g_02226	Prai.g_00061
OG0001316	Syaa.g_02434	Prai.g_00140
OG0001317	Syaa.g_02112	Prai.g_00245
OG0001318	Syaa.g_00296	Prai.g_00269
OG0001321	Syaa.g_00719	Prai.g_00482
OG0001322	Syaa.g_00720	Prai.g_00483
OG0001323	Syaa.g_02002	Prai.g_00548
OG0001324	Syaa.g_00904	Prai.g_00723
OG0001325	Syaa.g_01243	Prai.g_00753
OG0001327	Syaa.g_01083	Prai.g_01075
OG0001328	Syaa.g_01104	Prai.g_01100
OG0001330	Syaa.g_00746	Prai.g_01309
OG0001331	Syaa.g_02065	Prai.g_01376
OG0001334	Syaa.g_02216	Prai.g_01806
OG0001335	Syaa.g_02215	Prai.g_01807
OG0001336	Syaa.g_02735	Prai.g_01921
OG0001339	Syaa.g_02376	Prai.g_00103
OG0001340	Syaa.g_02199	Prai.g_00341
OG0001341	Syaa.g_00897	Prai.g_00897
OG0001343	Syaa.g_02664	Prai.g_01062
OG0001344	Syaa.g_00775	Prai.g_01175
OG0001345	Syaa.g_00803	Prai.g_01190
OG0001346	Syaa.g_00734	Prai.g_01336
OG0001348	Syaa.g_00847	Prai.g_01587
OG0001349	Syaa.g_00454, Syaa.g_00437	Prai.g_01407
OG0001351	Syaa.g_01863	Prai.g_00485
OG0001352	Syaa.g_01987	Prai.g_00709
OG0001353	Syaa.g_00841	Prai.g_00815
OG0001355	Syaa.g_01524	Prai.g_01272
OG0001358	Syaa.g_01663	Prai.g_00649
OG0001359	Syaa.g_02663	Prai.g_01061
OG0001360	Syaa.g_00805	Prai.g_01103
OG0001361	Syaa.g_00800	Prai.g_01187
OG0001362	Syaa.g_01789	Prai.g_01477
OG0001363	Syaa.g_01791	Prai.g_01479
OG0001364	Syaa.g_00171	Prai.g_01809
OG0001369	Syaa.g_02363	Prai.g_00092
OG0001375	Syaa.g_02665	Prai.g_01063
OG0001376	Syaa.g_02614	Prai.g_01069
OG0001377	Syaa.g_02613	Prai.g_01070
OG0001378	Syaa.g_00700	Prai.g_01112
OG0001382	Syaa.g_01866	Prai.g_01575
OG0001394	Syaa.g_01118	Prai.g_01031
OG0001395	Syaa.g_01267	Prai.g_00931
OG0001398	Syaa.g_01424	Prai.g_01601
OG0001404	Syaa.g_00355	Prai.g_00068
OG0001405	Syaa.g_02213	Prai.g_00339
OG0001406	Syaa.g_02615	Prai.g_01068
OG0001407	Syaa.g_01986	Prai.g_01081
OG0001408	Syaa.g_00953	Prai.g_01086
OG0001411	Syaa.g_00457	Prai.g_01422, Prai.g_01391
OG0001413	Syaa.g_01590	Prai.g_01547
OG0001416	Syaa.g_00731	Prai.g_00490
OG0001417	Syaa.g_01339	Prai.g_00500
OG0001419	Syaa.g_01985	Prai.g_01082
OG0001420	Syaa.g_01991	Prai.g_01122
OG0001421	Syaa.g_01583, Syaa.g_01469	Prai.g_01554
OG0001422	Syaa.g_00743	Prai.g_01585
OG0001428	Syaa.g_02481	Prai.g_00183
OG0001430	Syaa.g_02584	Prai.g_01271
OG0001432	Syaa.g_00930	Prai.g_01545
OG0001438	Syaa.g_00247	Prai.g_00306
OG0001439	Syaa.g_00221	Prai.g_00320
OG0001441	Syaa.g_02000	Prai.g_00550
OG0001443	Syaa.g_02617	Prai.g_01602
OG0001447	Syaa.g_02416	Prai.g_00126
OG0001448	Syaa.g_00423	Prai.g_00380
OG0001449	Syaa.g_02098, Syaa.g_01042	Prai.g_00413
OG0001452	Syaa.g_00301	Prai.g_01058
OG0001453	Syaa.g_01319	Prai.g_00967
OG0001454	Syaa.g_01580	Prai.g_01096
OG0001459	Syaa.g_01040	Prai.g_01552
OG0001465	Syaa.g_01211	Prai.g_00731
OG0001467	Syaa.g_01601	Prai.g_00868
OG0001468	Syaa.g_01597	Prai.g_01073
OG0001471	Syaa.g_00226	Prai.g_01548
OG0001473	Syaa.g_01603	Prai.g_01857
OG0001474	Syaa.g_02175	Prai.g_00353
OG0001475	Syaa.g_00691	Prai.g_00152
OG0001477	Syaa.g_00893	Prai.g_01254
OG0001480	Syaa.g_00810	Prai.g_00382
OG0001482	Syaa.g_01329	Prai.g_00488
OG0001486	Syaa.g_00768	Prai.g_01169
OG0001492	Syaa.g_00969	Prai.g_01220
OG0001493	Syaa.g_00961	Prai.g_01228
OG0001495	Syaa.g_02317	Prai.g_01723
OG0001496	Syaa.g_00895	Prai.g_01252
OG0001497	Syaa.g_00894	Prai.g_01253
OG0001499	Syaa.g_01698	Prai.g_00060
OG0001502	Syaa.g_00819	Prai.g_00877
OG0001507	Syaa.g_02137	Prai.g_01245
OG0001508	Syaa.g_00694	Prai.g_01432
OG0001514	Syaa.g_00896	Prai.g_01251
OG0001520	Syaa.g_01929	Prai.g_00406
OG0001523	Syaa.g_02713	Prai.g_01147
OG0001524	Syaa.g_02714	Prai.g_01148
OG0001527	Syaa.g_01936	Prai.g_00591
OG0001532	Syaa.g_01001	Prai.g_01199
OG0001547	Syaa.g_01420	Prai.g_00875
OG0001548	Syaa.g_01573	Prai.g_00871
OG0001549	Syaa.g_00806	Prai.g_00788
OG0001552	Syaa.g_01229	Prai.g_01237
OG0001554	Syaa.g_02590	Prai.g_01555
OG0001562	Syaa.g_01305	Prai.g_00949
OG0001567	Syaa.g_01421	Prai.g_00876
OG0001568	Syaa.g_01416	Prai.g_00874
OG0001570	Syaa.g_01693	Prai.g_01255
OG0001582	Syaa.g_01746	Prai.g_00499
OG0001588	Syaa.g_00168	Prai.g_00778
OG0001602	Syaa.g_01210	Prai.g_00730
OG0001607	Syaa.g_01519	Prai.g_01149
OG0001613	Syaa.g_02227	Prai.g_01801
OG0001625	Syaa.g_00294	Prai.g_00271
OG0001627	Syaa.g_00629	Prai.g_00889
OG0001633	Syaa.g_00855	Prai.g_01367
OG0001634	Syaa.g_01073	Prai.g_01582
OG0001647	Syaa.g_00271	Prai.g_00285
OG0001667	Syaa.g_01129	Prai.g_01311
OG0001712	Syaa.g_01487	Prai.g_00427
OG0001924	Syaa.g_01671	Prai.g_01283
OG0001925	Syaa.g_01672	Prai.g_01284
OG0001926	Syaa.g_01673	Prai.g_01285
OG0001927	Syaa.g_01674	Prai.g_01286
OG0001993	Syaa.g_01669	Prai.g_01281
OG0001994	Syaa.g_01670	Prai.g_01282
OG0002019	Syaa.g_01419	Prai.g_01304
OG0002106	Syaa.g_02085	Prai.g_00396
OG0002112	Syaa.g_00234, Syaa.g_00233	Prai.g_00417
OG0002157	Syaa.g_00232	Prai.g_00418
OG0002158	Syaa.g_00235	Prai.g_00416
OG0002244	Syaa.g_02136	Prai.g_01244
OG0002395	Syaa.g_00231	Prai.g_01628
OG0002396	Syaa.g_02284	Prai.g_01745
OG0002721	Syaa.g_00813	Prai.g_01320
OG0004141	Syaa.g_00450	Prai.g_01404
