Orthogroup	Syaa	Prbm
OG0001086	Syaa.g_01077	Prbm.g_00704
OG0001087	Syaa.g_00920	Prbm.g_00725
OG0001088	Syaa.g_00916	Prbm.g_00726
OG0001089	Syaa.g_00890	Prbm.g_00734
OG0001090	Syaa.g_01237	Prbm.g_00743
OG0001091	Syaa.g_01239	Prbm.g_00745
OG0001092	Syaa.g_01242	Prbm.g_00746
OG0001093	Syaa.g_01248	Prbm.g_00751
OG0001094	Syaa.g_01148	Prbm.g_00808
OG0001095	Syaa.g_01185	Prbm.g_00827
OG0001096	Syaa.g_01200	Prbm.g_00842
OG0001097	Syaa.g_00828	Prbm.g_00860
OG0001098	Syaa.g_01441	Prbm.g_00877
OG0001099	Syaa.g_02400	Prbm.g_00914
OG0001100	Syaa.g_01086	Prbm.g_00921
OG0001101	Syaa.g_01088	Prbm.g_00923
OG0001102	Syaa.g_01091	Prbm.g_00926
OG0001103	Syaa.g_01093	Prbm.g_00928
OG0001104	Syaa.g_01133	Prbm.g_00794
OG0001105	Syaa.g_01137	Prbm.g_00798
OG0001106	Syaa.g_01372	Prbm.g_00976
OG0001107	Syaa.g_01359	Prbm.g_00986
OG0001108	Syaa.g_01350	Prbm.g_00990
OG0001109	Syaa.g_01349	Prbm.g_00991
OG0001110	Syaa.g_01347	Prbm.g_00993
OG0001111	Syaa.g_01345	Prbm.g_00994
OG0001112	Syaa.g_01343	Prbm.g_00995
OG0001113	Syaa.g_01342	Prbm.g_00996
OG0001114	Syaa.g_01341	Prbm.g_00997
OG0001115	Syaa.g_01337	Prbm.g_00999
OG0001116	Syaa.g_01335	Prbm.g_01000
OG0001117	Syaa.g_01334	Prbm.g_01001
OG0001118	Syaa.g_01333	Prbm.g_01002
OG0001119	Syaa.g_01331	Prbm.g_01003
OG0001120	Syaa.g_01328	Prbm.g_01004
OG0001121	Syaa.g_01125	Prbm.g_01648
OG0001122	Syaa.g_01301	Prbm.g_01033
OG0001123	Syaa.g_01294	Prbm.g_01037
OG0001124	Syaa.g_01292	Prbm.g_01039
OG0001125	Syaa.g_01290	Prbm.g_01041
OG0001126	Syaa.g_00864	Prbm.g_01052
OG0001127	Syaa.g_00865	Prbm.g_01053
OG0001128	Syaa.g_00868	Prbm.g_01056
OG0001129	Syaa.g_00870	Prbm.g_01057
OG0001130	Syaa.g_00871	Prbm.g_01058
OG0001131	Syaa.g_01108	Prbm.g_00894
OG0001132	Syaa.g_01468	Prbm.g_01103
OG0001133	Syaa.g_01656	Prbm.g_01079
OG0001134	Syaa.g_01028	Prbm.g_01910
OG0001136	Syaa.g_00767	Prbm.g_01552
OG0001137	Syaa.g_00786	Prbm.g_01539
OG0001138	Syaa.g_01002	Prbm.g_01518
OG0001139	Syaa.g_01000	Prbm.g_01516
OG0001140	Syaa.g_00999	Prbm.g_01515
OG0001141	Syaa.g_00998	Prbm.g_01514
OG0001142	Syaa.g_00997	Prbm.g_01513
OG0001143	Syaa.g_00987	Prbm.g_01506
OG0001144	Syaa.g_00978	Prbm.g_01501
OG0001145	Syaa.g_00748	Prbm.g_01603
OG0001146	Syaa.g_00729	Prbm.g_01615
OG0001147	Syaa.g_01837	Prbm.g_01634
OG0001148	Syaa.g_02061	Prbm.g_01662
OG0001149	Syaa.g_02062	Prbm.g_01663
OG0001150	Syaa.g_02063	Prbm.g_01664
OG0001151	Syaa.g_02076	Prbm.g_01675
OG0001152	Syaa.g_02077	Prbm.g_01676
OG0001153	Syaa.g_01811	Prbm.g_01740
OG0001154	Syaa.g_01812	Prbm.g_01741
OG0001156	Syaa.g_00623	Prbm.g_01760
OG0001157	Syaa.g_00622	Prbm.g_01761
OG0001158	Syaa.g_00619	Prbm.g_01762
OG0001159	Syaa.g_00618	Prbm.g_01763
OG0001160	Syaa.g_00574	Prbm.g_01789
OG0001161	Syaa.g_02620	Prbm.g_01586
OG0001162	Syaa.g_01203	Prbm.g_01801
OG0001163	Syaa.g_00566	Prbm.g_01833
OG0001164	Syaa.g_00560	Prbm.g_01837
OG0001165	Syaa.g_00555	Prbm.g_01840
OG0001166	Syaa.g_00527	Prbm.g_01858
OG0001167	Syaa.g_00673	Prbm.g_01876
OG0001168	Syaa.g_00672	Prbm.g_01877
OG0001169	Syaa.g_00670	Prbm.g_01879
OG0001170	Syaa.g_00668	Prbm.g_01881
OG0001171	Syaa.g_00655	Prbm.g_01891
OG0001172	Syaa.g_02347	Prbm.g_01952
OG0001173	Syaa.g_02346	Prbm.g_01953
OG0001174	Syaa.g_02338	Prbm.g_01961
OG0001175	Syaa.g_02337	Prbm.g_01962
OG0001176	Syaa.g_02314	Prbm.g_01974
OG0001177	Syaa.g_02316	Prbm.g_01972
OG0001178	Syaa.g_00546	Prbm.g_01345
OG0001179	Syaa.g_02268	Prbm.g_02016
OG0001180	Syaa.g_02243	Prbm.g_02039
OG0001181	Syaa.g_02239	Prbm.g_02043
OG0001182	Syaa.g_02230	Prbm.g_02052
OG0001183	Syaa.g_02224	Prbm.g_02058
OG0001184	Syaa.g_00151	Prbm.g_02074
OG0001186	Syaa.g_00081	Prbm.g_02140
OG0001187	Syaa.g_00082	Prbm.g_02145
OG0001188	Syaa.g_00075	Prbm.g_02147
OG0001189	Syaa.g_00057	Prbm.g_02164
OG0001190	Syaa.g_02592	Prbm.g_02169
OG0001191	Syaa.g_02605	Prbm.g_02179
OG0001192	Syaa.g_02612	Prbm.g_02184
OG0001193	Syaa.g_02658	Prbm.g_02197
OG0001194	Syaa.g_02660	Prbm.g_02198
OG0001195	Syaa.g_02661	Prbm.g_02199
OG0001196	Syaa.g_02741	Prbm.g_02219
OG0001197	Syaa.g_02743	Prbm.g_02221
OG0001198	Syaa.g_02755	Prbm.g_02230
OG0001199	Syaa.g_00347	Prbm.g_00131
OG0001200	Syaa.g_00345	Prbm.g_00133
OG0001201	Syaa.g_02381	Prbm.g_00165
OG0001202	Syaa.g_02528	Prbm.g_00259
OG0001203	Syaa.g_02106	Prbm.g_00298
OG0001204	Syaa.g_00316	Prbm.g_00304
OG0001205	Syaa.g_00713	Prbm.g_00455
OG0001206	Syaa.g_01855	Prbm.g_00491
OG0001207	Syaa.g_02058	Prbm.g_00502
OG0001208	Syaa.g_02049	Prbm.g_00508
OG0001209	Syaa.g_01977	Prbm.g_00568
OG0001210	Syaa.g_01967	Prbm.g_00573
OG0001211	Syaa.g_01950	Prbm.g_00583
OG0001212	Syaa.g_01892	Prbm.g_00626
OG0001213	Syaa.g_01646	Prbm.g_00660
OG0001214	Syaa.g_01631	Prbm.g_00668
OG0001215	Syaa.g_00914	Prbm.g_00727
OG0001216	Syaa.g_01238	Prbm.g_00744
OG0001217	Syaa.g_01559	Prbm.g_00111
OG0001218	Syaa.g_01820	Prbm.g_00785
OG0001219	Syaa.g_01404	Prbm.g_00957
OG0001220	Syaa.g_00812	Prbm.g_00867
OG0001221	Syaa.g_01111	Prbm.g_00941
OG0001222	Syaa.g_01371	Prbm.g_00889
OG0001223	Syaa.g_01326	Prbm.g_01005
OG0001224	Syaa.g_00874	Prbm.g_01060
OG0001225	Syaa.g_00876	Prbm.g_01062
OG0001226	Syaa.g_01579	Prbm.g_01945
OG0001227	Syaa.g_02622	Prbm.g_01085
OG0001228	Syaa.g_00695	Prbm.g_01498
OG0001229	Syaa.g_00899	Prbm.g_01176
OG0001230	Syaa.g_01764	Prbm.g_01701
OG0001231	Syaa.g_00017	Prbm.g_00789
OG0001232	Syaa.g_00508	Prbm.g_01862
OG0001233	Syaa.g_00667	Prbm.g_01882
OG0001234	Syaa.g_02333	Prbm.g_01964
OG0001235	Syaa.g_02323	Prbm.g_01968
OG0001236	Syaa.g_00154	Prbm.g_02071
OG0001238	Syaa.g_02607	Prbm.g_02180
OG0001239	Syaa.g_00350	Prbm.g_00128
OG0001240	Syaa.g_02364	Prbm.g_00150
OG0001241	Syaa.g_02374	Prbm.g_00159
OG0001242	Syaa.g_02407	Prbm.g_00178
OG0001243	Syaa.g_02415	Prbm.g_00185
OG0001244	Syaa.g_02445	Prbm.g_00201
OG0001245	Syaa.g_01492	Prbm.g_01353
OG0001246	Syaa.g_02023	Prbm.g_00538
OG0001247	Syaa.g_01207	Prbm.g_00719
OG0001248	Syaa.g_01204	Prbm.g_00722
OG0001251	Syaa.g_02667	Prbm.g_01937
OG0001252	Syaa.g_00867	Prbm.g_01055
OG0001253	Syaa.g_01467	Prbm.g_01806
OG0001254	Syaa.g_01029	Prbm.g_01912
OG0001255	Syaa.g_01696	Prbm.g_01566
OG0001256	Syaa.g_00567	Prbm.g_01797
OG0001257	Syaa.g_00405, Syaa.g_01418	Prbm.g_01802
OG0001258	Syaa.g_00557	Prbm.g_01838
OG0001259	Syaa.g_00669	Prbm.g_01880
OG0001260	Syaa.g_00642	Prbm.g_01897
OG0001261	Syaa.g_02259	Prbm.g_02024
OG0001262	Syaa.g_00059	Prbm.g_02162
OG0001263	Syaa.g_02418	Prbm.g_00188
OG0001269	Syaa.g_01499	Prbm.g_00866
OG0001273	Syaa.g_01639	Prbm.g_00662
OG0001277	Syaa.g_02724	Prbm.g_02207
OG0001279	Syaa.g_01749	Prbm.g_01171
OG0001280	Syaa.g_00738	Prbm.g_01610
OG0001282	Syaa.g_02060	Prbm.g_01661
OG0001283	Syaa.g_02734	Prbm.g_02215
OG0001284	Syaa.g_00583	Prbm.g_01783
OG0001286	Syaa.g_02245	Prbm.g_02037
OG0001287	Syaa.g_00121	Prbm.g_02096
OG0001289	Syaa.g_00327	Prbm.g_00144
OG0001290	Syaa.g_02373	Prbm.g_00158
OG0001294	Syaa.g_01076	Prbm.g_01649, Prbm.g_01584
OG0001295	Syaa.g_01964	Prbm.g_01574
OG0001296	Syaa.g_02017	Prbm.g_00543
OG0001297	Syaa.g_02013	Prbm.g_00548
OG0001299	Syaa.g_01070	Prbm.g_00698
OG0001300	Syaa.g_00905	Prbm.g_00731
OG0001301	Syaa.g_00891	Prbm.g_00733
OG0001302	Syaa.g_01600	Prbm.g_00955
OG0001303	Syaa.g_01402	Prbm.g_01273
OG0001304	Syaa.g_01281	Prbm.g_01046
OG0001305	Syaa.g_00885	Prbm.g_00884
OG0001306	Syaa.g_00753	Prbm.g_01564
OG0001309	Syaa.g_02005	Prbm.g_00552
OG0001310	Syaa.g_00535	Prbm.g_01852
OG0001311	Syaa.g_01293	Prbm.g_01038
OG0001312	Syaa.g_01391	Prbm.g_00966
OG0001314	Syaa.g_01225	Prbm.g_01169
OG0001315	Syaa.g_02226	Prbm.g_02056
OG0001316	Syaa.g_02434	Prbm.g_00199
OG0001317	Syaa.g_02112	Prbm.g_00294
OG0001318	Syaa.g_00296	Prbm.g_00316
OG0001321	Syaa.g_00719	Prbm.g_00461
OG0001322	Syaa.g_00720	Prbm.g_00462
OG0001324	Syaa.g_00904	Prbm.g_00732
OG0001325	Syaa.g_01243	Prbm.g_00747
OG0001326	Syaa.g_00396, Syaa.g_02672	Prbm.g_01929
OG0001327	Syaa.g_01083	Prbm.g_00918
OG0001328	Syaa.g_01104	Prbm.g_00937
OG0001330	Syaa.g_00746	Prbm.g_01604
OG0001331	Syaa.g_02065	Prbm.g_01666
OG0001334	Syaa.g_02216	Prbm.g_02061
OG0001335	Syaa.g_02215	Prbm.g_02062
OG0001336	Syaa.g_02735	Prbm.g_02216
OG0001337	Syaa.g_02219, Syaa.g_02200	Prbm.g_00387
OG0001339	Syaa.g_02376	Prbm.g_00161
OG0001340	Syaa.g_02199	Prbm.g_00388
OG0001341	Syaa.g_00897	Prbm.g_00091
OG0001343	Syaa.g_02664	Prbm.g_00909
OG0001344	Syaa.g_00775	Prbm.g_01544
OG0001345	Syaa.g_00803	Prbm.g_01528
OG0001346	Syaa.g_00734	Prbm.g_01612
OG0001347	Syaa.g_00195, Syaa.g_00445, Syaa.g_01019	Prbm.g_02118
OG0001348	Syaa.g_00847	Prbm.g_01122
OG0001351	Syaa.g_01863	Prbm.g_00481
OG0001352	Syaa.g_01987	Prbm.g_00714
OG0001354	Syaa.g_01338	Prbm.g_00998
OG0001355	Syaa.g_01524	Prbm.g_01804
OG0001356	Syaa.g_00848	Prbm.g_01145, Prbm.g_01433
OG0001357	Syaa.g_02307	Prbm.g_00463
OG0001359	Syaa.g_02663	Prbm.g_00910
OG0001360	Syaa.g_00805	Prbm.g_01526
OG0001362	Syaa.g_01789	Prbm.g_01724
OG0001363	Syaa.g_01791	Prbm.g_00487
OG0001366	Syaa.g_01369	Prbm.g_01650, Prbm.g_00039
OG0001366	Syaa.g_00473	Prbm.g_01684
OG0001368	Syaa.g_00317	Prbm.g_01187, Prbm.g_01168
OG0001369	Syaa.g_02363	Prbm.g_00149
OG0001370	Syaa.g_02140, Syaa.g_01218	Prbm.g_01208
OG0001373	Syaa.g_02671	Prbm.g_01928
OG0001374	Syaa.g_02679	Prbm.g_01936
OG0001375	Syaa.g_02665	Prbm.g_00908
OG0001376	Syaa.g_02614	Prbm.g_00896
OG0001377	Syaa.g_02613	Prbm.g_00897
OG0001378	Syaa.g_00700	Prbm.g_00443
OG0001385	Syaa.g_02668	Prbm.g_01925
OG0001386	Syaa.g_02669	Prbm.g_01926
OG0001387	Syaa.g_02670	Prbm.g_01927
OG0001388	Syaa.g_02673	Prbm.g_01930
OG0001389	Syaa.g_02674	Prbm.g_01931
OG0001390	Syaa.g_02675	Prbm.g_01932
OG0001391	Syaa.g_02676	Prbm.g_01933
OG0001392	Syaa.g_02677	Prbm.g_01934
OG0001393	Syaa.g_02678	Prbm.g_01935
OG0001394	Syaa.g_01118	Prbm.g_00945
OG0001395	Syaa.g_01267	Prbm.g_01049
OG0001396	Syaa.g_01018, Syaa.g_00444	Prbm.g_02119
OG0001398	Syaa.g_01424	Prbm.g_00761
OG0001401	Syaa.g_00837	Prbm.g_01225, Prbm.g_00851
OG0001402	Syaa.g_01658	Prbm.g_00655
OG0001404	Syaa.g_00355	Prbm.g_00125
OG0001405	Syaa.g_02213	Prbm.g_00381
OG0001406	Syaa.g_02615	Prbm.g_00895
OG0001407	Syaa.g_01986	Prbm.g_00900
OG0001408	Syaa.g_00953	Prbm.g_00104
OG0001412	Syaa.g_00442	Prbm.g_02117
OG0001413	Syaa.g_01590	Prbm.g_00790
OG0001417	Syaa.g_01339	Prbm.g_01583
OG0001419	Syaa.g_01985	Prbm.g_00781
OG0001420	Syaa.g_01991	Prbm.g_01159
OG0001421	Syaa.g_01583, Syaa.g_01469	Prbm.g_01798
OG0001422	Syaa.g_00743	Prbm.g_01080
OG0001428	Syaa.g_02481	Prbm.g_00231
OG0001430	Syaa.g_02584	Prbm.g_00898
OG0001432	Syaa.g_00930	Prbm.g_01027
OG0001433	Syaa.g_00849	Prbm.g_01146, Prbm.g_01432
OG0001434	Syaa.g_01123	Prbm.g_00949
OG0001435	Syaa.g_01090	Prbm.g_00925
OG0001439	Syaa.g_00221	Prbm.g_00363
OG0001441	Syaa.g_02000	Prbm.g_00555
OG0001442	Syaa.g_01138	Prbm.g_01690
OG0001443	Syaa.g_02617	Prbm.g_01919
OG0001447	Syaa.g_02416	Prbm.g_00186
OG0001453	Syaa.g_01319	Prbm.g_01008
OG0001454	Syaa.g_01580	Prbm.g_01346
OG0001456	Syaa.g_02687	Prbm.g_01592
OG0001457	Syaa.g_02688	Prbm.g_01591
OG0001458	Syaa.g_02689	Prbm.g_01590
OG0001459	Syaa.g_01040	Prbm.g_01438
OG0001460	Syaa.g_00850	Prbm.g_01431, Prbm.g_01147
OG0001461	Syaa.g_02328	Prbm.g_00071
OG0001467	Syaa.g_01601	Prbm.g_00117
OG0001468	Syaa.g_01597	Prbm.g_00907
OG0001470	Syaa.g_00693	Prbm.g_02138
OG0001471	Syaa.g_00226	Prbm.g_01585
OG0001473	Syaa.g_01603	Prbm.g_01645
OG0001474	Syaa.g_02175	Prbm.g_00405
OG0001475	Syaa.g_00691	Prbm.g_02136
OG0001477	Syaa.g_00893	Prbm.g_01829
OG0001480	Syaa.g_00810	Prbm.g_01189
OG0001482	Syaa.g_01329	Prbm.g_01083
OG0001486	Syaa.g_00768	Prbm.g_01551
OG0001487	Syaa.g_01819	Prbm.g_01748
OG0001488	Syaa.g_00791	Prbm.g_01535
OG0001489	Syaa.g_02234	Prbm.g_02049
OG0001495	Syaa.g_02317	Prbm.g_01971
OG0001496	Syaa.g_00895	Prbm.g_01831
OG0001497	Syaa.g_00894	Prbm.g_01830
OG0001498	Syaa.g_02148	Prbm.g_00424
OG0001499	Syaa.g_01698	Prbm.g_00113
OG0001504	Syaa.g_01039	Prbm.g_01439
OG0001507	Syaa.g_02137	Prbm.g_01157
OG0001508	Syaa.g_00694	Prbm.g_02139
OG0001509	Syaa.g_00197	Prbm.g_02121
OG0001510	Syaa.g_00116	Prbm.g_02100
OG0001511	Syaa.g_02389	Prbm.g_00169
OG0001512	Syaa.g_02105	Prbm.g_01824
OG0001514	Syaa.g_00896	Prbm.g_01832
OG0001515	Syaa.g_00909	Prbm.g_00729
OG0001516	Syaa.g_01067	Prbm.g_00695
OG0001517	Syaa.g_02181	Prbm.g_00401
OG0001518	Syaa.g_02609	Prbm.g_02182
OG0001519	Syaa.g_02619	Prbm.g_02187
OG0001520	Syaa.g_01929	Prbm.g_00467
OG0001523	Syaa.g_02713	Prbm.g_01915
OG0001524	Syaa.g_02714	Prbm.g_01916
OG0001528	Syaa.g_00692	Prbm.g_02137
OG0001529	Syaa.g_00050	Prbm.g_00050
OG0001530	Syaa.g_02387	Prbm.g_00168
OG0001531	Syaa.g_02104	Prbm.g_00299
OG0001532	Syaa.g_01001	Prbm.g_01517
OG0001534	Syaa.g_01280	Prbm.g_01047
OG0001535	Syaa.g_01297	Prbm.g_01036
OG0001536	Syaa.g_01362	Prbm.g_00984
OG0001537	Syaa.g_01112	Prbm.g_00942
OG0001538	Syaa.g_01159	Prbm.g_00819
OG0001539	Syaa.g_01085	Prbm.g_00920
OG0001540	Syaa.g_02420	Prbm.g_00190
OG0001541	Syaa.g_02490	Prbm.g_00239
OG0001542	Syaa.g_02499	Prbm.g_00245
OG0001543	Syaa.g_02547	Prbm.g_00892
OG0001544	Syaa.g_02618	Prbm.g_02186
OG0001545	Syaa.g_02723	Prbm.g_02206
OG0001548	Syaa.g_01573	Prbm.g_01100
OG0001549	Syaa.g_00806	Prbm.g_00876
OG0001551	Syaa.g_00853	Prbm.g_01922
OG0001552	Syaa.g_01229	Prbm.g_01918
OG0001556	Syaa.g_01008	Prbm.g_01423
OG0001558	Syaa.g_00022	Prbm.g_01221, Prbm.g_01282
OG0001559	Syaa.g_02386	Prbm.g_00167
OG0001560	Syaa.g_02372	Prbm.g_00157
OG0001561	Syaa.g_01291	Prbm.g_01040
OG0001562	Syaa.g_01305	Prbm.g_01030
OG0001563	Syaa.g_02250	Prbm.g_02032
OG0001564	Syaa.g_02683	Prbm.g_02124
OG0001570	Syaa.g_01693	Prbm.g_01241, Prbm.g_01240
OG0001575	Syaa.g_01933	Prbm.g_00598
OG0001577	Syaa.g_00765	Prbm.g_01554
OG0001578	Syaa.g_01576	Prbm.g_01294
OG0001579	Syaa.g_02207	Prbm.g_00385
OG0001589	Syaa.g_00664	Prbm.g_01884
OG0001591	Syaa.g_01078	Prbm.g_00705
OG0001607	Syaa.g_01519	Prbm.g_01196
OG0001613	Syaa.g_02227	Prbm.g_02055
OG0001623	Syaa.g_02194	Prbm.g_00389
OG0001633	Syaa.g_00855	Prbm.g_01946
OG0001634	Syaa.g_01073	Prbm.g_00701
OG0001642	Syaa.g_00814	Prbm.g_01643
OG0001644	Syaa.g_01263	Prbm.g_00757
OG0001652	Syaa.g_00018	Prbm.g_01219
OG0001656	Syaa.g_02209	Prbm.g_00384
OG0001659	Syaa.g_01006	Prbm.g_01521
OG0001666	Syaa.g_01506, Syaa.g_00399	Prbm.g_01437
OG0001667	Syaa.g_01129	Prbm.g_01180
OG0001671	Syaa.g_02552	Prbm.g_01212
OG0001673	Syaa.g_02114	Prbm.g_00292
OG0001691	Syaa.g_01665	Prbm.g_01050
OG0001692	Syaa.g_01769	Prbm.g_01705
OG0001694	Syaa.g_00260	Prbm.g_00338
OG0001695	Syaa.g_02708	Prbm.g_02203
OG0001700	Syaa.g_01423	Prbm.g_01430
OG0001703	Syaa.g_02057	Prbm.g_00503
OG0001713	Syaa.g_00783	Prbm.g_01128
OG0001715	Syaa.g_01563	Prbm.g_01192
OG0001718	Syaa.g_00941	Prbm.g_01136
OG0001733	Syaa.g_01080	Prbm.g_01421
OG0001739	Syaa.g_02706	Prbm.g_02202
OG0001740	Syaa.g_02720	Prbm.g_02205
OG0001769	Syaa.g_01614	Prbm.g_01474
OG0001770	Syaa.g_00115	Prbm.g_01904
OG0001810	Syaa.g_02432	Prbm.g_00738
OG0001816	Syaa.g_01082	Prbm.g_00917
OG0001907	Syaa.g_02441	Prbm.g_00200
OG0001915	Syaa.g_02750	Prbm.g_02223
OG0001916	Syaa.g_02034	Prbm.g_00521
OG0001954	Syaa.g_01438	Prbm.g_01183
OG0001959	Syaa.g_01047	Prbm.g_02142, Prbm.g_00527, Prbm.g_02141, Prbm.g_01626, Prbm.g_01984
OG0001990	Syaa.g_02721	Prbm.g_00069
OG0001991	Syaa.g_01102	Prbm.g_01434
OG0002063	Syaa.g_00949	Prbm.g_01468
OG0002227	Syaa.g_02611	Prbm.g_01425
OG0002249	Syaa.g_01171, Syaa.g_00374	Prbm.g_01466
OG0002344	Syaa.g_02159, Syaa.g_02396	Prbm.g_00418
OG0002347	Syaa.g_00512	Prbm.g_01868
OG0002374	Syaa.g_00991	Prbm.g_01428, Prbm.g_01148
OG0002381	Syaa.g_02454	Prbm.g_01636
OG0002399	Syaa.g_01278, Syaa.g_02641, Syaa.g_01729, Syaa.g_01726	Prbm.g_01448
OG0002450	Syaa.g_02746	Prbm.g_02224
OG0002506	Syaa.g_00878	Prbm.g_00903
OG0002507	Syaa.g_00939	Prbm.g_01270, Prbm.g_01021
OG0002585	Syaa.g_02154, Syaa.g_02391	Prbm.g_00421
OG0002591	Syaa.g_01536	Prbm.g_01920
OG0002664	Syaa.g_00947, Syaa.g_02638, Syaa.g_01733	Prbm.g_01449
OG0002841	Syaa.g_01231, Syaa.g_01457	Prbm.g_01451
OG0002936	Syaa.g_01177	Prbm.g_01464
OG0003255	Syaa.g_00105	Prbm.g_00526
