Orthogroup	Syaa	Pray
OG0001134	Syaa.g_01028	Pray.g_00097
OG0001136	Syaa.g_00767	Pray.g_00067
OG0001137	Syaa.g_00786	Pray.g_00055
OG0001138	Syaa.g_01002	Pray.g_00037
OG0001139	Syaa.g_01000	Pray.g_00036
OG0001140	Syaa.g_00999	Pray.g_00035
OG0001141	Syaa.g_00998	Pray.g_00034
OG0001142	Syaa.g_00997	Pray.g_00033
OG0001143	Syaa.g_00987	Pray.g_00026
OG0001144	Syaa.g_00978	Pray.g_00021
OG0001145	Syaa.g_00748	Pray.g_01878
OG0001146	Syaa.g_00729	Pray.g_01866
OG0001147	Syaa.g_01837	Pray.g_01843
OG0001148	Syaa.g_02061	Pray.g_01827
OG0001149	Syaa.g_02062	Pray.g_01826
OG0001150	Syaa.g_02063	Pray.g_01825
OG0001151	Syaa.g_02076	Pray.g_01814
OG0001152	Syaa.g_02077	Pray.g_01813
OG0001153	Syaa.g_01811	Pray.g_01690
OG0001154	Syaa.g_01812	Pray.g_01689
OG0001156	Syaa.g_00623	Pray.g_01674
OG0001157	Syaa.g_00622	Pray.g_01673
OG0001158	Syaa.g_00619	Pray.g_01672
OG0001159	Syaa.g_00618	Pray.g_01671
OG0001160	Syaa.g_00574	Pray.g_01647
OG0001161	Syaa.g_02620	Pray.g_01634
OG0001162	Syaa.g_01203	Pray.g_01623
OG0001163	Syaa.g_00566	Pray.g_01567
OG0001164	Syaa.g_00560	Pray.g_01563
OG0001165	Syaa.g_00555	Pray.g_01560
OG0001166	Syaa.g_00527	Pray.g_01540
OG0001167	Syaa.g_00673	Pray.g_01523
OG0001168	Syaa.g_00672	Pray.g_01521
OG0001169	Syaa.g_00670	Pray.g_01519
OG0001170	Syaa.g_00668	Pray.g_01517
OG0001171	Syaa.g_00655	Pray.g_01508
OG0001172	Syaa.g_02347	Pray.g_01237
OG0001173	Syaa.g_02346	Pray.g_01238
OG0001174	Syaa.g_02338	Pray.g_01246
OG0001175	Syaa.g_02337	Pray.g_01247
OG0001176	Syaa.g_02314	Pray.g_01254
OG0001177	Syaa.g_02316	Pray.g_01257
OG0001178	Syaa.g_00546	Pray.g_01262
OG0001179	Syaa.g_02268	Pray.g_01290
OG0001180	Syaa.g_02243	Pray.g_01312
OG0001181	Syaa.g_02239	Pray.g_01316
OG0001182	Syaa.g_02230	Pray.g_01323
OG0001183	Syaa.g_02224	Pray.g_01328
OG0001184	Syaa.g_00151	Pray.g_01344
OG0001186	Syaa.g_00081	Pray.g_01382
OG0001187	Syaa.g_00082	Pray.g_01386
OG0001188	Syaa.g_00075	Pray.g_01389
OG0001189	Syaa.g_00057	Pray.g_01406
OG0001190	Syaa.g_02592	Pray.g_01410
OG0001191	Syaa.g_02605	Pray.g_01420
OG0001192	Syaa.g_02612	Pray.g_01425
OG0001193	Syaa.g_02658	Pray.g_01435
OG0001194	Syaa.g_02660	Pray.g_01436
OG0001195	Syaa.g_02661	Pray.g_01437
OG0001196	Syaa.g_02741	Pray.g_01450
OG0001197	Syaa.g_02743	Pray.g_01451
OG0001198	Syaa.g_02755	Pray.g_01458
OG0001199	Syaa.g_00347	Pray.g_00215
OG0001200	Syaa.g_00345	Pray.g_00213
OG0001201	Syaa.g_02381	Pray.g_00181
OG0001202	Syaa.g_02528	Pray.g_00680
OG0001203	Syaa.g_02106	Pray.g_00719
OG0001204	Syaa.g_00316	Pray.g_00724
OG0001205	Syaa.g_00713	Pray.g_00935
OG0001206	Syaa.g_01855	Pray.g_00952
OG0001207	Syaa.g_02058	Pray.g_00967
OG0001208	Syaa.g_02049	Pray.g_00972
OG0001209	Syaa.g_01977	Pray.g_01226
OG0001210	Syaa.g_01967	Pray.g_01221
OG0001211	Syaa.g_01950	Pray.g_01211
OG0001212	Syaa.g_01892	Pray.g_01167
OG0001213	Syaa.g_01646	Pray.g_01134
OG0001214	Syaa.g_01631	Pray.g_01126
OG0001215	Syaa.g_00914	Pray.g_01073
OG0001216	Syaa.g_01238	Pray.g_01038
OG0001217	Syaa.g_01559	Pray.g_00293
OG0001218	Syaa.g_01820	Pray.g_00300
OG0001219	Syaa.g_01404	Pray.g_00337
OG0001220	Syaa.g_00812	Pray.g_00400
OG0001221	Syaa.g_01111	Pray.g_00463
OG0001222	Syaa.g_01371	Pray.g_00503
OG0001223	Syaa.g_01326	Pray.g_00529
OG0001224	Syaa.g_00874	Pray.g_00580
OG0001225	Syaa.g_00876	Pray.g_00582
OG0001226	Syaa.g_01579	Pray.g_00608
OG0001227	Syaa.g_02622	Pray.g_00626
OG0001228	Syaa.g_00695	Pray.g_00018
OG0001229	Syaa.g_00899	Pray.g_01831
OG0001230	Syaa.g_01764	Pray.g_01730
OG0001231	Syaa.g_00017	Pray.g_01625
OG0001232	Syaa.g_00508	Pray.g_01536
OG0001233	Syaa.g_00667	Pray.g_01516
OG0001234	Syaa.g_02333	Pray.g_01249
OG0001235	Syaa.g_02323	Pray.g_01259
OG0001236	Syaa.g_00154	Pray.g_01341
OG0001238	Syaa.g_02607	Pray.g_01421
OG0001239	Syaa.g_00350	Pray.g_00218
OG0001240	Syaa.g_02364	Pray.g_00196
OG0001241	Syaa.g_02374	Pray.g_00188
OG0001242	Syaa.g_02407	Pray.g_00170
OG0001243	Syaa.g_02415	Pray.g_00164
OG0001244	Syaa.g_02445	Pray.g_00148
OG0001245	Syaa.g_01492	Pray.g_00858
OG0001246	Syaa.g_02023	Pray.g_00995
OG0001247	Syaa.g_01207	Pray.g_01080
OG0001248	Syaa.g_01204	Pray.g_01078
OG0001250	Syaa.g_00832	Pray.g_00389
OG0001251	Syaa.g_02667	Pray.g_00437
OG0001252	Syaa.g_00867	Pray.g_00575
OG0001253	Syaa.g_01467	Pray.g_00627
OG0001254	Syaa.g_01029	Pray.g_00095
OG0001255	Syaa.g_01696	Pray.g_00080
OG0001256	Syaa.g_00567	Pray.g_01632
OG0001257	Syaa.g_00405, Syaa.g_01418	Pray.g_01626
OG0001258	Syaa.g_00557	Pray.g_01562
OG0001259	Syaa.g_00669	Pray.g_01518
OG0001260	Syaa.g_00642	Pray.g_01502
OG0001261	Syaa.g_02259	Pray.g_01298
OG0001262	Syaa.g_00059	Pray.g_01404
OG0001263	Syaa.g_02418	Pray.g_00161
OG0001265	Syaa.g_02405	Pray.g_00171
OG0001266	Syaa.g_02532	Pray.g_00684
OG0001267	Syaa.g_00262	Pray.g_00759
OG0001268	Syaa.g_02176	Pray.g_00817
OG0001269	Syaa.g_01499	Pray.g_00837
OG0001270	Syaa.g_00701	Pray.g_00924
OG0001271	Syaa.g_01845	Pray.g_00962
OG0001272	Syaa.g_02045	Pray.g_00976
OG0001273	Syaa.g_01639	Pray.g_01132
OG0001274	Syaa.g_02563	Pray.g_01060
OG0001275	Syaa.g_01311	Pray.g_00539
OG0001276	Syaa.g_01295	Pray.g_00559
OG0001277	Syaa.g_02724	Pray.g_00616
OG0001278	Syaa.g_00966	Pray.g_00013
OG0001279	Syaa.g_01749	Pray.g_01926
OG0001280	Syaa.g_00738	Pray.g_01871
OG0001281	Syaa.g_00728	Pray.g_01865
OG0001282	Syaa.g_02060	Pray.g_01828
OG0001283	Syaa.g_02734	Pray.g_01809
OG0001284	Syaa.g_00583	Pray.g_01652
OG0001286	Syaa.g_02245	Pray.g_01310
OG0001287	Syaa.g_00121	Pray.g_01366
OG0001289	Syaa.g_00327	Pray.g_00202
OG0001290	Syaa.g_02373	Pray.g_00189
OG0001291	Syaa.g_02428	Pray.g_00154
OG0001292	Syaa.g_00310	Pray.g_00729
OG0001293	Syaa.g_00288	Pray.g_00741
OG0001294	Syaa.g_01076	Pray.g_00856
OG0001295	Syaa.g_01964	Pray.g_00957
OG0001296	Syaa.g_02017	Pray.g_01000
OG0001297	Syaa.g_02013	Pray.g_01005
OG0001298	Syaa.g_01913	Pray.g_01185
OG0001299	Syaa.g_01070	Pray.g_01097
OG0001300	Syaa.g_00905	Pray.g_01070
OG0001301	Syaa.g_00891	Pray.g_01067
OG0001302	Syaa.g_01600	Pray.g_00335
OG0001303	Syaa.g_01402	Pray.g_00543
OG0001304	Syaa.g_01281	Pray.g_00569
OG0001305	Syaa.g_00885	Pray.g_00588
OG0001306	Syaa.g_00753	Pray.g_00078
OG0001309	Syaa.g_02005	Pray.g_01628
OG0001310	Syaa.g_00535	Pray.g_01547
OG0001311	Syaa.g_01293	Pray.g_00561
OG0001312	Syaa.g_01391	Pray.g_00492
OG0001314	Syaa.g_01225	Pray.g_00285
OG0001315	Syaa.g_02226	Pray.g_00227
OG0001316	Syaa.g_02434	Pray.g_00149
OG0001317	Syaa.g_02112	Pray.g_00715
OG0001318	Syaa.g_00296	Pray.g_00737
OG0001319	Syaa.g_00273	Pray.g_00752
OG0001321	Syaa.g_00719	Pray.g_00941
OG0001322	Syaa.g_00720	Pray.g_00942
OG0001323	Syaa.g_02002	Pray.g_01010
OG0001324	Syaa.g_00904	Pray.g_01069
OG0001325	Syaa.g_01243	Pray.g_01035
OG0001326	Syaa.g_00396, Syaa.g_02672	Pray.g_00425
OG0001327	Syaa.g_01083	Pray.g_00600
OG0001328	Syaa.g_01104	Pray.g_00625
OG0001330	Syaa.g_00746	Pray.g_01896
OG0001331	Syaa.g_02065	Pray.g_01823
OG0001334	Syaa.g_02216	Pray.g_01331
OG0001335	Syaa.g_02215	Pray.g_01332
OG0001336	Syaa.g_02735	Pray.g_01447
OG0001339	Syaa.g_02376	Pray.g_00186
OG0001340	Syaa.g_02199	Pray.g_00806
OG0001341	Syaa.g_00897	Pray.g_00291
OG0001343	Syaa.g_02664	Pray.g_00434
OG0001344	Syaa.g_00775	Pray.g_00059
OG0001345	Syaa.g_00803	Pray.g_00044
OG0001346	Syaa.g_00734	Pray.g_01869
OG0001349	Syaa.g_00437	Pray.g_01741
OG0001351	Syaa.g_01863	Pray.g_00944
OG0001352	Syaa.g_01987	Pray.g_01083
OG0001353	Syaa.g_00841	Pray.g_00380
OG0001354	Syaa.g_01338	Pray.g_00521
OG0001355	Syaa.g_01524	Pray.g_01596
OG0001356	Syaa.g_00848	Pray.g_00312
OG0001358	Syaa.g_01663	Pray.g_01143
OG0001359	Syaa.g_02663	Pray.g_00435
OG0001360	Syaa.g_00805	Pray.g_00628
OG0001361	Syaa.g_00800	Pray.g_00047
OG0001362	Syaa.g_01789	Pray.g_01708
OG0001363	Syaa.g_01791	Pray.g_01706
OG0001364	Syaa.g_00171	Pray.g_01334
OG0001369	Syaa.g_02363	Pray.g_00197
OG0001373	Syaa.g_02671	Pray.g_00424
OG0001374	Syaa.g_02679	Pray.g_00432
OG0001375	Syaa.g_02665	Pray.g_00433
OG0001376	Syaa.g_02614	Pray.g_00594
OG0001377	Syaa.g_02613	Pray.g_00595
OG0001378	Syaa.g_00700	Pray.g_00133
OG0001379	Syaa.g_00744	Pray.g_01876
OG0001382	Syaa.g_01866	Pray.g_01611
OG0001385	Syaa.g_02668	Pray.g_00421
OG0001386	Syaa.g_02669	Pray.g_00422
OG0001387	Syaa.g_02670	Pray.g_00423
OG0001388	Syaa.g_02673	Pray.g_00426
OG0001389	Syaa.g_02674	Pray.g_00427
OG0001390	Syaa.g_02675	Pray.g_00428
OG0001391	Syaa.g_02676	Pray.g_00429
OG0001392	Syaa.g_02677	Pray.g_00430
OG0001393	Syaa.g_02678	Pray.g_00431
OG0001395	Syaa.g_01267	Pray.g_00571
OG0001398	Syaa.g_01424	Pray.g_01599
OG0001402	Syaa.g_01658	Pray.g_00307
OG0001404	Syaa.g_00355	Pray.g_00221
OG0001405	Syaa.g_02213	Pray.g_00804
OG0001406	Syaa.g_02615	Pray.g_00593
OG0001407	Syaa.g_01986	Pray.g_00606
OG0001408	Syaa.g_00953	Pray.g_00611
OG0001411	Syaa.g_00457	Pray.g_01784
OG0001413	Syaa.g_01590	Pray.g_01637
OG0001416	Syaa.g_00731	Pray.g_00949
OG0001417	Syaa.g_01339	Pray.g_00959
OG0001419	Syaa.g_01985	Pray.g_00607
OG0001420	Syaa.g_01991	Pray.g_00124
OG0001421	Syaa.g_01583, Syaa.g_01469	Pray.g_01631
OG0001422	Syaa.g_00743	Pray.g_01606
OG0001423	Syaa.g_00365	Pray.g_01751
OG0001428	Syaa.g_02481	Pray.g_00653
OG0001430	Syaa.g_02584	Pray.g_01901
OG0001432	Syaa.g_00930	Pray.g_01639
OG0001433	Syaa.g_00849	Pray.g_00311
OG0001434	Syaa.g_01123	Pray.g_00472
OG0001439	Syaa.g_00221	Pray.g_00785
OG0001441	Syaa.g_02000	Pray.g_01012
OG0001442	Syaa.g_01138	Pray.g_00283
OG0001447	Syaa.g_02416	Pray.g_00163
OG0001448	Syaa.g_00423	Pray.g_00844
OG0001449	Syaa.g_02098, Syaa.g_01042	Pray.g_00880
OG0001452	Syaa.g_00301	Pray.g_00439
OG0001453	Syaa.g_01319	Pray.g_00533
OG0001454	Syaa.g_01580	Pray.g_00621
OG0001456	Syaa.g_02687	Pray.g_00087
OG0001457	Syaa.g_02688	Pray.g_00086
OG0001458	Syaa.g_02689	Pray.g_00085
OG0001459	Syaa.g_01040	Pray.g_01912
OG0001460	Syaa.g_00850	Pray.g_00310
OG0001465	Syaa.g_01211	Pray.g_01061
OG0001467	Syaa.g_01601	Pray.g_00327
OG0001468	Syaa.g_01597	Pray.g_00598
OG0001471	Syaa.g_00226	Pray.g_01636
OG0001473	Syaa.g_01603	Pray.g_01383
OG0001474	Syaa.g_02175	Pray.g_00818
OG0001475	Syaa.g_00691	Pray.g_01795
OG0001479	Syaa.g_02178	Pray.g_00815
OG0001480	Syaa.g_00810	Pray.g_00846
OG0001482	Syaa.g_01329	Pray.g_00947
OG0001486	Syaa.g_00768	Pray.g_00066
OG0001492	Syaa.g_00969	Pray.g_00016
OG0001493	Syaa.g_00961	Pray.g_00008
OG0001499	Syaa.g_01698	Pray.g_00228
OG0001502	Syaa.g_00819	Pray.g_00318
OG0001504	Syaa.g_01039	Pray.g_01911
OG0001507	Syaa.g_02137	Pray.g_01584
OG0001508	Syaa.g_00694	Pray.g_01807
OG0001520	Syaa.g_01929	Pray.g_00872
OG0001523	Syaa.g_02713	Pray.g_00093
OG0001524	Syaa.g_02714	Pray.g_00092
OG0001546	Syaa.g_01997	Pray.g_01015
OG0001547	Syaa.g_01420	Pray.g_00320
OG0001548	Syaa.g_01573	Pray.g_00324
OG0001549	Syaa.g_00806	Pray.g_00407
OG0001551	Syaa.g_00853	Pray.g_00088
OG0001552	Syaa.g_01229	Pray.g_00248
OG0001554	Syaa.g_02590	Pray.g_01630
OG0001557	Syaa.g_01119	Pray.g_00468
OG0001564	Syaa.g_02683	Pray.g_01767
OG0001567	Syaa.g_01421	Pray.g_00319
OG0001568	Syaa.g_01416	Pray.g_00321
OG0001570	Syaa.g_01693	Pray.g_00121
OG0001582	Syaa.g_01746	Pray.g_00958
OG0001602	Syaa.g_01210	Pray.g_01062
OG0001607	Syaa.g_01519	Pray.g_00091
OG0001613	Syaa.g_02227	Pray.g_01326
OG0001627	Syaa.g_00629	Pray.g_00297
OG0001633	Syaa.g_00855	Pray.g_01832
OG0001635	Syaa.g_00094	Pray.g_01577
OG0001666	Syaa.g_01506, Syaa.g_00399	Pray.g_01913
OG0001667	Syaa.g_01129	Pray.g_01893
OG0001709	Syaa.g_00453	Pray.g_01742
OG0001712	Syaa.g_01487	Pray.g_00901
OG0001718	Syaa.g_00941	Pray.g_00840
OG0001928	Syaa.g_01727	Pray.g_01746
OG0002063	Syaa.g_00949	Pray.g_00887
OG0002112	Syaa.g_00234, Syaa.g_00233	Pray.g_00892
OG0002157	Syaa.g_00232	Pray.g_00893
OG0002158	Syaa.g_00235	Pray.g_00891
OG0002295	Syaa.g_01275	Pray.g_01749
OG0002399	Syaa.g_01278, Syaa.g_02641, Syaa.g_01729, Syaa.g_01726	Pray.g_01747
OG0002562	Syaa.g_00378, Syaa.g_01741, Syaa.g_01270, Syaa.g_02631	Pray.g_01754
OG0002840	Syaa.g_00379, Syaa.g_01705, Syaa.g_01740, Syaa.g_01271, Syaa.g_02632	Pray.g_01753
