Orthogroup	Syaa	Pram
OG0001128	Syaa.g_00868	Pram.g_00896
OG0001129	Syaa.g_00870	Pram.g_00895
OG0001130	Syaa.g_00871	Pram.g_00894
OG0001131	Syaa.g_01108	Pram.g_00356
OG0001132	Syaa.g_01468	Pram.g_00683
OG0001133	Syaa.g_01656	Pram.g_01469
OG0001134	Syaa.g_01028	Pram.g_01546
OG0001136	Syaa.g_00767	Pram.g_01143
OG0001137	Syaa.g_00786	Pram.g_01130
OG0001138	Syaa.g_01002	Pram.g_01109
OG0001139	Syaa.g_01000	Pram.g_01107
OG0001140	Syaa.g_00999	Pram.g_01106
OG0001141	Syaa.g_00998	Pram.g_01105
OG0001142	Syaa.g_00997	Pram.g_01104
OG0001143	Syaa.g_00987	Pram.g_01097
OG0001144	Syaa.g_00978	Pram.g_01092
OG0001145	Syaa.g_00748	Pram.g_01222
OG0001146	Syaa.g_00729	Pram.g_01234
OG0001147	Syaa.g_01837	Pram.g_01475
OG0001148	Syaa.g_02061	Pram.g_01466
OG0001149	Syaa.g_02062	Pram.g_01465
OG0001150	Syaa.g_02063	Pram.g_01464
OG0001151	Syaa.g_02076	Pram.g_01452
OG0001152	Syaa.g_02077	Pram.g_01451
OG0001153	Syaa.g_01811	Pram.g_01346
OG0001154	Syaa.g_01812	Pram.g_01345
OG0001156	Syaa.g_00623	Pram.g_01325
OG0001157	Syaa.g_00622	Pram.g_01324
OG0001158	Syaa.g_00619	Pram.g_01323
OG0001159	Syaa.g_00618	Pram.g_01322
OG0001160	Syaa.g_00574	Pram.g_01296
OG0001161	Syaa.g_02620	Pram.g_01577
OG0001162	Syaa.g_01203	Pram.g_01590
OG0001163	Syaa.g_00566	Pram.g_01624
OG0001164	Syaa.g_00560	Pram.g_01627
OG0001165	Syaa.g_00555	Pram.g_01630
OG0001166	Syaa.g_00527	Pram.g_01651
OG0001167	Syaa.g_00673	Pram.g_01669
OG0001168	Syaa.g_00672	Pram.g_01671
OG0001169	Syaa.g_00670	Pram.g_01673
OG0001170	Syaa.g_00668	Pram.g_01675
OG0001171	Syaa.g_00655	Pram.g_01685
OG0001172	Syaa.g_02347	Pram.g_01700
OG0001173	Syaa.g_02346	Pram.g_01701
OG0001174	Syaa.g_02338	Pram.g_01709
OG0001175	Syaa.g_02337	Pram.g_01710
OG0001176	Syaa.g_02314	Pram.g_01718
OG0001177	Syaa.g_02316	Pram.g_01720
OG0001178	Syaa.g_00546	Pram.g_01637
OG0001179	Syaa.g_02268	Pram.g_01753
OG0001180	Syaa.g_02243	Pram.g_01776
OG0001181	Syaa.g_02239	Pram.g_01780
OG0001182	Syaa.g_02230	Pram.g_01788
OG0001183	Syaa.g_02224	Pram.g_01794
OG0001184	Syaa.g_00151	Pram.g_01812
OG0001186	Syaa.g_00081	Pram.g_01852
OG0001187	Syaa.g_00082	Pram.g_01855
OG0001188	Syaa.g_00075	Pram.g_01857
OG0001189	Syaa.g_00057	Pram.g_01874
OG0001190	Syaa.g_02592	Pram.g_01879
OG0001191	Syaa.g_02605	Pram.g_01889
OG0001192	Syaa.g_02612	Pram.g_01894
OG0001193	Syaa.g_02658	Pram.g_01907
OG0001194	Syaa.g_02660	Pram.g_01908
OG0001195	Syaa.g_02661	Pram.g_01909
OG0001196	Syaa.g_02741	Pram.g_01926
OG0001197	Syaa.g_02743	Pram.g_01928
OG0001198	Syaa.g_02755	Pram.g_01935
OG0001199	Syaa.g_00347	Pram.g_00059
OG0001200	Syaa.g_00345	Pram.g_00061
OG0001201	Syaa.g_02381	Pram.g_00092
OG0001202	Syaa.g_02528	Pram.g_00184
OG0001203	Syaa.g_02106	Pram.g_00225
OG0001204	Syaa.g_00316	Pram.g_00231
OG0001205	Syaa.g_00713	Pram.g_00380
OG0001206	Syaa.g_01855	Pram.g_00401
OG0001207	Syaa.g_02058	Pram.g_00413
OG0001208	Syaa.g_02049	Pram.g_00418
OG0001209	Syaa.g_01977	Pram.g_00473
OG0001210	Syaa.g_01967	Pram.g_00477
OG0001211	Syaa.g_01950	Pram.g_00487
OG0001212	Syaa.g_01892	Pram.g_00533
OG0001213	Syaa.g_01646	Pram.g_00569
OG0001215	Syaa.g_00914	Pram.g_00781
OG0001216	Syaa.g_01238	Pram.g_00803
OG0001217	Syaa.g_01559	Pram.g_01539
OG0001218	Syaa.g_01820	Pram.g_01196
OG0001219	Syaa.g_01404	Pram.g_00911
OG0001220	Syaa.g_00812	Pram.g_00865
OG0001221	Syaa.g_01111	Pram.g_00745
OG0001222	Syaa.g_01371	Pram.g_00988
OG0001223	Syaa.g_01326	Pram.g_00960
OG0001224	Syaa.g_00874	Pram.g_00892
OG0001225	Syaa.g_00876	Pram.g_00890
OG0001226	Syaa.g_01579	Pram.g_00577
OG0001227	Syaa.g_02622	Pram.g_01188
OG0001228	Syaa.g_00695	Pram.g_01089
OG0001229	Syaa.g_00899	Pram.g_01542
OG0001230	Syaa.g_01764	Pram.g_01388
OG0001231	Syaa.g_00017	Pram.g_00357
OG0001232	Syaa.g_00508	Pram.g_01655
OG0001233	Syaa.g_00667	Pram.g_01676
OG0001234	Syaa.g_02333	Pram.g_01712
OG0001235	Syaa.g_02323	Pram.g_01716
OG0001236	Syaa.g_00154	Pram.g_01809
OG0001238	Syaa.g_02607	Pram.g_01890
OG0001239	Syaa.g_00350	Pram.g_00056
OG0001240	Syaa.g_02364	Pram.g_00077
OG0001241	Syaa.g_02374	Pram.g_00086
OG0001242	Syaa.g_02407	Pram.g_00105
OG0001243	Syaa.g_02415	Pram.g_00112
OG0001244	Syaa.g_02445	Pram.g_00127
OG0001245	Syaa.g_01492	Pram.g_01177
OG0001246	Syaa.g_02023	Pram.g_00680
OG0001247	Syaa.g_01207	Pram.g_00774
OG0001248	Syaa.g_01204	Pram.g_00776
OG0001250	Syaa.g_00832	Pram.g_00851
OG0001251	Syaa.g_02667	Pram.g_00714
OG0001252	Syaa.g_00867	Pram.g_00897
OG0001253	Syaa.g_01467	Pram.g_00579
OG0001254	Syaa.g_01029	Pram.g_01548
OG0001255	Syaa.g_01696	Pram.g_01157
OG0001256	Syaa.g_00567	Pram.g_01289
OG0001258	Syaa.g_00557	Pram.g_01628
OG0001259	Syaa.g_00669	Pram.g_01674
OG0001261	Syaa.g_02259	Pram.g_01761
OG0001262	Syaa.g_00059	Pram.g_01872
OG0001263	Syaa.g_02418	Pram.g_00114
OG0001265	Syaa.g_02405	Pram.g_00104
OG0001266	Syaa.g_02532	Pram.g_00188
OG0001267	Syaa.g_00262	Pram.g_00268
OG0001268	Syaa.g_02176	Pram.g_00334
OG0001269	Syaa.g_01499	Pram.g_00864
OG0001270	Syaa.g_00701	Pram.g_00369
OG0001271	Syaa.g_01845	Pram.g_00408
OG0001272	Syaa.g_02045	Pram.g_00422
OG0001273	Syaa.g_01639	Pram.g_01079
OG0001274	Syaa.g_02563	Pram.g_00211
OG0001275	Syaa.g_01311	Pram.g_00969
OG0001276	Syaa.g_01295	Pram.g_00980
OG0001278	Syaa.g_00966	Pram.g_01085
OG0001279	Syaa.g_01749	Pram.g_01253
OG0001280	Syaa.g_00738	Pram.g_01229
OG0001281	Syaa.g_00728	Pram.g_01235
OG0001282	Syaa.g_02060	Pram.g_01467
OG0001283	Syaa.g_02734	Pram.g_01922
OG0001284	Syaa.g_00583	Pram.g_01302
OG0001286	Syaa.g_02245	Pram.g_01774
OG0001287	Syaa.g_00121	Pram.g_01835
OG0001289	Syaa.g_00327	Pram.g_00071
OG0001290	Syaa.g_02373	Pram.g_00085
OG0001291	Syaa.g_02428	Pram.g_00122
OG0001292	Syaa.g_00310	Pram.g_00236
OG0001293	Syaa.g_00288	Pram.g_00249
OG0001296	Syaa.g_02017	Pram.g_00446
OG0001297	Syaa.g_02013	Pram.g_00451
OG0001298	Syaa.g_01913	Pram.g_00515
OG0001299	Syaa.g_01070	Pram.g_01043
OG0001300	Syaa.g_00905	Pram.g_00785
OG0001301	Syaa.g_00891	Pram.g_00790
OG0001302	Syaa.g_01600	Pram.g_00908
OG0001304	Syaa.g_01281	Pram.g_00993
OG0001305	Syaa.g_00885	Pram.g_00884
OG0001306	Syaa.g_00753	Pram.g_01155
OG0001309	Syaa.g_02005	Pram.g_01272
OG0001310	Syaa.g_00535	Pram.g_01645
OG0001311	Syaa.g_01293	Pram.g_00982
OG0001312	Syaa.g_01391	Pram.g_00920
OG0001314	Syaa.g_01225	Pram.g_00622, Pram.g_00647
OG0001315	Syaa.g_02226	Pram.g_01553
OG0001316	Syaa.g_02434	Pram.g_00126
OG0001317	Syaa.g_02112	Pram.g_00221
OG0001318	Syaa.g_00296	Pram.g_00245
OG0001319	Syaa.g_00273	Pram.g_00261
OG0001321	Syaa.g_00719	Pram.g_00386
OG0001322	Syaa.g_00720	Pram.g_00387
OG0001323	Syaa.g_02002	Pram.g_00457
OG0001324	Syaa.g_00904	Pram.g_00786
OG0001325	Syaa.g_01243	Pram.g_01025
OG0001327	Syaa.g_01083	Pram.g_00723
OG0001328	Syaa.g_01104	Pram.g_01214
OG0001330	Syaa.g_00746	Pram.g_01276
OG0001331	Syaa.g_02065	Pram.g_01462
OG0001334	Syaa.g_02216	Pram.g_01797
OG0001335	Syaa.g_02215	Pram.g_01798
OG0001336	Syaa.g_02735	Pram.g_01923
OG0001337	Syaa.g_02219, Syaa.g_02200	Pram.g_00320
OG0001338	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195	Pram.g_00323
OG0001339	Syaa.g_02376	Pram.g_00088
OG0001340	Syaa.g_02199	Pram.g_00321
OG0001341	Syaa.g_00897	Pram.g_01533
OG0001343	Syaa.g_02664	Pram.g_00711
OG0001344	Syaa.g_00775	Pram.g_01135
OG0001346	Syaa.g_00734	Pram.g_01231
OG0001348	Syaa.g_00847	Pram.g_01526
OG0001349	Syaa.g_00437	Pram.g_01401
OG0001351	Syaa.g_01863	Pram.g_00394
OG0001352	Syaa.g_01987	Pram.g_00770
OG0001353	Syaa.g_00841	Pram.g_00841
OG0001354	Syaa.g_01338	Pram.g_00953
OG0001355	Syaa.g_01524	Pram.g_01003
OG0001357	Syaa.g_02307	Pram.g_01207
OG0001358	Syaa.g_01663	Pram.g_00558
OG0001359	Syaa.g_02663	Pram.g_00712
OG0001361	Syaa.g_00800	Pram.g_01121
OG0001362	Syaa.g_01789	Pram.g_01364
OG0001363	Syaa.g_01791	Pram.g_01362
OG0001364	Syaa.g_00171	Pram.g_01800
OG0001368	Syaa.g_00317	Pram.g_00649, Pram.g_00610, Pram.g_00624
OG0001369	Syaa.g_02363	Pram.g_00076
OG0001375	Syaa.g_02665	Pram.g_00710
OG0001379	Syaa.g_00744	Pram.g_01224
OG0001382	Syaa.g_01866	Pram.g_01200
OG0001394	Syaa.g_01118	Pram.g_00749
OG0001398	Syaa.g_01424	Pram.g_01256
OG0001401	Syaa.g_00837	Pram.g_00846
OG0001402	Syaa.g_01658	Pram.g_00563
OG0001404	Syaa.g_00355	Pram.g_00053
OG0001405	Syaa.g_02213	Pram.g_00314
OG0001407	Syaa.g_01986	Pram.g_01202
OG0001411	Syaa.g_00457	Pram.g_01422, Pram.g_00046
OG0001421	Syaa.g_01583, Syaa.g_01469	Pram.g_01288
OG0001423	Syaa.g_00365	Pram.g_00613
OG0001430	Syaa.g_02584	Pram.g_01197
OG0001435	Syaa.g_01090	Pram.g_00730
OG0001441	Syaa.g_02000	Pram.g_00459
OG0001443	Syaa.g_02617	Pram.g_01543
OG0001448	Syaa.g_00423	Pram.g_00392
OG0001453	Syaa.g_01319	Pram.g_01487
OG0001460	Syaa.g_00850	Pram.g_01623
OG0001461	Syaa.g_02328	Pram.g_01575
OG0001465	Syaa.g_01211	Pram.g_00797
OG0001467	Syaa.g_01601	Pram.g_01470
OG0001468	Syaa.g_01597	Pram.g_00702
OG0001477	Syaa.g_00893	Pram.g_01521
OG0001486	Syaa.g_00768	Pram.g_01142
OG0001487	Syaa.g_01819	Pram.g_01338
OG0001488	Syaa.g_00791	Pram.g_01126
OG0001489	Syaa.g_02234	Pram.g_01785
OG0001494	Syaa.g_00483	Pram.g_01409
OG0001495	Syaa.g_02317	Pram.g_01721
OG0001496	Syaa.g_00895	Pram.g_01519
OG0001497	Syaa.g_00894	Pram.g_01520
OG0001498	Syaa.g_02148	Pram.g_00353
OG0001505	Syaa.g_00495	Pram.g_01414
OG0001510	Syaa.g_00116	Pram.g_01839
OG0001511	Syaa.g_02389	Pram.g_00096
OG0001512	Syaa.g_02105	Pram.g_01192
OG0001514	Syaa.g_00896	Pram.g_01518
OG0001515	Syaa.g_00909	Pram.g_00783
OG0001516	Syaa.g_01067	Pram.g_01046
OG0001517	Syaa.g_02181	Pram.g_00329
OG0001518	Syaa.g_02609	Pram.g_01892
OG0001519	Syaa.g_02619	Pram.g_01897
OG0001523	Syaa.g_02713	Pram.g_01551
OG0001524	Syaa.g_02714	Pram.g_01552
OG0001527	Syaa.g_01936	Pram.g_00501
OG0001529	Syaa.g_00050	Pram.g_00025
OG0001530	Syaa.g_02387	Pram.g_00095
OG0001531	Syaa.g_02104	Pram.g_00226
OG0001532	Syaa.g_01001	Pram.g_01108
OG0001534	Syaa.g_01280	Pram.g_00994
OG0001535	Syaa.g_01297	Pram.g_00979
OG0001536	Syaa.g_01362	Pram.g_00939
OG0001537	Syaa.g_01112	Pram.g_00746
OG0001538	Syaa.g_01159	Pram.g_00814
OG0001539	Syaa.g_01085	Pram.g_00725
OG0001540	Syaa.g_02420	Pram.g_00116
OG0001541	Syaa.g_02490	Pram.g_00164
OG0001542	Syaa.g_02499	Pram.g_00170
OG0001543	Syaa.g_02547	Pram.g_01538
OG0001544	Syaa.g_02618	Pram.g_01896
OG0001545	Syaa.g_02723	Pram.g_01912
OG0001549	Syaa.g_00806	Pram.g_00875
OG0001552	Syaa.g_01229	Pram.g_01286
OG0001557	Syaa.g_01119	Pram.g_00750
OG0001559	Syaa.g_02386	Pram.g_00094
OG0001560	Syaa.g_02372	Pram.g_00084
OG0001561	Syaa.g_01291	Pram.g_00984
OG0001563	Syaa.g_02250	Pram.g_01769
OG0001574	Syaa.g_01938	Pram.g_00499
OG0001575	Syaa.g_01933	Pram.g_00504
OG0001579	Syaa.g_02207	Pram.g_00318
OG0001580	Syaa.g_02580	Pram.g_00032
OG0001586	Syaa.g_00431, Syaa.g_00479	Pram.g_01501
OG0001589	Syaa.g_00664	Pram.g_01678
OG0001591	Syaa.g_01078	Pram.g_00762
OG0001592	Syaa.g_02581	Pram.g_00031
OG0001607	Syaa.g_01519	Pram.g_01509
OG0001613	Syaa.g_02227	Pram.g_01792
OG0001614	Syaa.g_00130	Pram.g_01827
OG0001616	Syaa.g_01024	Pram.g_01116
OG0001617	Syaa.g_00901	Pram.g_00787
OG0001619	Syaa.g_01374	Pram.g_00929
OG0001620	Syaa.g_02169	Pram.g_00338
OG0001621	Syaa.g_00300	Pram.g_00241
OG0001622	Syaa.g_02733	Pram.g_01921
OG0001634	Syaa.g_01073	Pram.g_01040
OG0001636	Syaa.g_00043	Pram.g_00020
OG0001638	Syaa.g_00538	Pram.g_01643
OG0001639	Syaa.g_00626	Pram.g_01329
OG0001640	Syaa.g_00862	Pram.g_00900
OG0001641	Syaa.g_01321	Pram.g_00962
OG0001642	Syaa.g_00814	Pram.g_00863
OG0001643	Syaa.g_01628	Pram.g_01071
OG0001644	Syaa.g_01263	Pram.g_01015
OG0001656	Syaa.g_02209	Pram.g_00317
OG0001658	Syaa.g_02591	Pram.g_00027
OG0001659	Syaa.g_01006	Pram.g_01264
OG0001678	Syaa.g_02348	Pram.g_01699
OG0001691	Syaa.g_01665	Pram.g_00902
OG0001693	Syaa.g_00880	Pram.g_00661
OG0001709	Syaa.g_00453	Pram.g_01400
OG0001713	Syaa.g_00783	Pram.g_01217
OG0001717	Syaa.g_02476	Pram.g_00678
OG0001731	Syaa.g_00599	Pram.g_01316
OG0001762	Syaa.g_01314	Pram.g_00967
OG0001764	Syaa.g_01412	Pram.g_01009
OG0001770	Syaa.g_00115	Pram.g_01612
OG0001771	Syaa.g_01514	Pram.g_01571
OG0001916	Syaa.g_02034	Pram.g_00432
OG0001974	Syaa.g_02587	Pram.g_00360
OG0002019	Syaa.g_01419	Pram.g_01951
OG0002344	Syaa.g_02159, Syaa.g_02396	Pram.g_00348
OG0002347	Syaa.g_00512	Pram.g_01661
OG0002425	Syaa.g_00466	Pram.g_01406
OG0002664	Syaa.g_00947, Syaa.g_02638	Pram.g_00617
OG0003026	Syaa.g_00490	Pram.g_01424
OG0003169	Syaa.g_01829	Pram.g_00605
OG0004654	Syaa.g_00493	Pram.g_01420
