Orthogroup	Syaa	Prah
OG0001126	Syaa.g_00864	Prah.g_00903
OG0001127	Syaa.g_00865	Prah.g_00904
OG0001128	Syaa.g_00868	Prah.g_00907
OG0001129	Syaa.g_00870	Prah.g_00908
OG0001130	Syaa.g_00871	Prah.g_00909
OG0001131	Syaa.g_01108	Prah.g_00893
OG0001132	Syaa.g_01468	Prah.g_00539
OG0001133	Syaa.g_01656	Prah.g_00521
OG0001134	Syaa.g_01028	Prah.g_02524
OG0001135	Syaa.g_01030	Prah.g_02526
OG0001136	Syaa.g_00767	Prah.g_01324
OG0001137	Syaa.g_00786	Prah.g_01305
OG0001138	Syaa.g_01002	Prah.g_01253
OG0001139	Syaa.g_01000	Prah.g_01251
OG0001140	Syaa.g_00999	Prah.g_01250
OG0001141	Syaa.g_00998	Prah.g_01249
OG0001142	Syaa.g_00997	Prah.g_01248
OG0001143	Syaa.g_00987	Prah.g_01264
OG0001144	Syaa.g_00978	Prah.g_01273
OG0001145	Syaa.g_00748	Prah.g_01353
OG0001146	Syaa.g_00729	Prah.g_01369
OG0001147	Syaa.g_01837	Prah.g_00323
OG0001148	Syaa.g_02061	Prah.g_01577
OG0001149	Syaa.g_02062	Prah.g_01578
OG0001150	Syaa.g_02063	Prah.g_01579
OG0001151	Syaa.g_02076	Prah.g_01591
OG0001152	Syaa.g_02077	Prah.g_01592
OG0001153	Syaa.g_01811	Prah.g_00366
OG0001154	Syaa.g_01812	Prah.g_00365
OG0001156	Syaa.g_00623	Prah.g_01620
OG0001157	Syaa.g_00622	Prah.g_00538
OG0001158	Syaa.g_00619	Prah.g_01621
OG0001159	Syaa.g_00618	Prah.g_01622
OG0001160	Syaa.g_00574	Prah.g_01651
OG0001161	Syaa.g_02620	Prah.g_00541
OG0001162	Syaa.g_01203	Prah.g_01050
OG0001163	Syaa.g_00566	Prah.g_01665
OG0001164	Syaa.g_00560	Prah.g_01670
OG0001165	Syaa.g_00555	Prah.g_01673
OG0001166	Syaa.g_00527	Prah.g_01699
OG0001167	Syaa.g_00673	Prah.g_01725
OG0001168	Syaa.g_00672	Prah.g_01727
OG0001169	Syaa.g_00670	Prah.g_01729
OG0001170	Syaa.g_00668	Prah.g_01731
OG0001171	Syaa.g_00655	Prah.g_01742
OG0001172	Syaa.g_02347	Prah.g_02068
OG0001173	Syaa.g_02346	Prah.g_02067
OG0001174	Syaa.g_02338	Prah.g_02059
OG0001175	Syaa.g_02337	Prah.g_02058
OG0001176	Syaa.g_02314	Prah.g_02042
OG0001177	Syaa.g_02316	Prah.g_02044
OG0001178	Syaa.g_00546	Prah.g_01682
OG0001179	Syaa.g_02268	Prah.g_02013
OG0001180	Syaa.g_02243	Prah.g_01988
OG0001181	Syaa.g_02239	Prah.g_01984
OG0001182	Syaa.g_02230	Prah.g_01976
OG0001183	Syaa.g_02224	Prah.g_01965
OG0001184	Syaa.g_00151	Prah.g_02239
OG0001186	Syaa.g_00081	Prah.g_00088
OG0001187	Syaa.g_00082	Prah.g_00085
OG0001188	Syaa.g_00075	Prah.g_00080
OG0001189	Syaa.g_00057	Prah.g_00057
OG0001190	Syaa.g_02592	Prah.g_02490
OG0001191	Syaa.g_02605	Prah.g_02503
OG0001192	Syaa.g_02612	Prah.g_02508
OG0001193	Syaa.g_02658	Prah.g_02548
OG0001194	Syaa.g_02660	Prah.g_02550
OG0001195	Syaa.g_02661	Prah.g_02551
OG0001196	Syaa.g_02741	Prah.g_02587
OG0001197	Syaa.g_02743	Prah.g_02589
OG0001198	Syaa.g_02755	Prah.g_02601
OG0001199	Syaa.g_00347	Prah.g_01844
OG0001200	Syaa.g_00345	Prah.g_01846
OG0001201	Syaa.g_02381	Prah.g_01898
OG0001202	Syaa.g_02528	Prah.g_02359
OG0001204	Syaa.g_00316	Prah.g_02077
OG0001205	Syaa.g_00713	Prah.g_00240
OG0001206	Syaa.g_01855	Prah.g_00291
OG0001207	Syaa.g_02058	Prah.g_01575
OG0001208	Syaa.g_02049	Prah.g_01564
OG0001209	Syaa.g_01977	Prah.g_01498
OG0001210	Syaa.g_01967	Prah.g_01484
OG0001211	Syaa.g_01950	Prah.g_01467
OG0001212	Syaa.g_01892	Prah.g_01407
OG0001213	Syaa.g_01646	Prah.g_00510
OG0001214	Syaa.g_01631	Prah.g_00499
OG0001215	Syaa.g_00914	Prah.g_00973
OG0001216	Syaa.g_01238	Prah.g_00885
OG0001217	Syaa.g_01559	Prah.g_01447
OG0001218	Syaa.g_01820	Prah.g_00356
OG0001219	Syaa.g_01404	Prah.g_00755
OG0001220	Syaa.g_00812	Prah.g_00575
OG0001221	Syaa.g_01111	Prah.g_00715
OG0001222	Syaa.g_01371	Prah.g_02517
OG0001223	Syaa.g_01326	Prah.g_00824
OG0001224	Syaa.g_00874	Prah.g_00911
OG0001225	Syaa.g_00876	Prah.g_00913
OG0001226	Syaa.g_01579	Prah.g_01192
OG0001227	Syaa.g_02622	Prah.g_01601
OG0001228	Syaa.g_00695	Prah.g_01278
OG0001229	Syaa.g_00899	Prah.g_01663
OG0001230	Syaa.g_01764	Prah.g_00418
OG0001231	Syaa.g_00017	Prah.g_00018
OG0001232	Syaa.g_00508	Prah.g_01704
OG0001233	Syaa.g_00667	Prah.g_01732
OG0001234	Syaa.g_02333	Prah.g_02055
OG0001235	Syaa.g_02323	Prah.g_02047
OG0001236	Syaa.g_00154	Prah.g_02235
OG0001238	Syaa.g_02607	Prah.g_02504
OG0001239	Syaa.g_00350	Prah.g_01841
OG0001240	Syaa.g_02364	Prah.g_01881
OG0001241	Syaa.g_02374	Prah.g_01891
OG0001242	Syaa.g_02407	Prah.g_00185
OG0001243	Syaa.g_02415	Prah.g_02251
OG0001244	Syaa.g_02445	Prah.g_02279
OG0001245	Syaa.g_01492	Prah.g_01181
OG0001246	Syaa.g_02023	Prah.g_01537
OG0001247	Syaa.g_01207	Prah.g_00625
OG0001248	Syaa.g_01204	Prah.g_00981
OG0001250	Syaa.g_00832	Prah.g_00597
OG0001252	Syaa.g_00867	Prah.g_00906
OG0001253	Syaa.g_01467	Prah.g_01176
OG0001254	Syaa.g_01029	Prah.g_02525
OG0001255	Syaa.g_01696	Prah.g_01037
OG0001256	Syaa.g_00567	Prah.g_01658
OG0001258	Syaa.g_00557	Prah.g_01671
OG0001259	Syaa.g_00669	Prah.g_01730
OG0001260	Syaa.g_00642	Prah.g_01761
OG0001261	Syaa.g_02259	Prah.g_02004
OG0001262	Syaa.g_00059	Prah.g_00060
OG0001263	Syaa.g_02418	Prah.g_02253
OG0001265	Syaa.g_02405	Prah.g_00187
OG0001266	Syaa.g_02532	Prah.g_02363
OG0001267	Syaa.g_00262	Prah.g_02134
OG0001268	Syaa.g_02176	Prah.g_01934
OG0001269	Syaa.g_01499	Prah.g_00579
OG0001270	Syaa.g_00701	Prah.g_00228
OG0001271	Syaa.g_01845	Prah.g_00309
OG0001272	Syaa.g_02045	Prah.g_01560
OG0001273	Syaa.g_01639	Prah.g_00506
OG0001274	Syaa.g_02563	Prah.g_02393
OG0001275	Syaa.g_01311	Prah.g_00837
OG0001276	Syaa.g_01295	Prah.g_00855
OG0001277	Syaa.g_02724	Prah.g_02573
OG0001278	Syaa.g_00966	Prah.g_01284
OG0001279	Syaa.g_01749	Prah.g_00431
OG0001280	Syaa.g_00738	Prah.g_01361
OG0001281	Syaa.g_00728	Prah.g_01370
OG0001283	Syaa.g_02734	Prah.g_02582
OG0001286	Syaa.g_02245	Prah.g_01990
OG0001287	Syaa.g_00121	Prah.g_00148
OG0001290	Syaa.g_02373	Prah.g_01890
OG0001291	Syaa.g_02428	Prah.g_02263
OG0001292	Syaa.g_00310	Prah.g_02083
OG0001293	Syaa.g_00288	Prah.g_02108
OG0001294	Syaa.g_01076	Prah.g_00443
OG0001295	Syaa.g_01964	Prah.g_01481
OG0001296	Syaa.g_02017	Prah.g_01531
OG0001297	Syaa.g_02013	Prah.g_01527
OG0001298	Syaa.g_01913	Prah.g_01435
OG0001300	Syaa.g_00905	Prah.g_00986
OG0001301	Syaa.g_00891	Prah.g_01023
OG0001302	Syaa.g_01600	Prah.g_01802
OG0001303	Syaa.g_01402	Prah.g_00756
OG0001309	Syaa.g_02005	Prah.g_01521
OG0001310	Syaa.g_00535	Prah.g_01693
OG0001311	Syaa.g_01293	Prah.g_00857
OG0001312	Syaa.g_01391	Prah.g_00766
OG0001316	Syaa.g_02434	Prah.g_02269
OG0001319	Syaa.g_00273	Prah.g_02124
OG0001321	Syaa.g_00719	Prah.g_00253
OG0001322	Syaa.g_00720	Prah.g_00254
OG0001323	Syaa.g_02002	Prah.g_01518
OG0001324	Syaa.g_00904	Prah.g_00987
OG0001326	Syaa.g_00396, Syaa.g_02672	Prah.g_02557
OG0001327	Syaa.g_01083	Prah.g_00555
OG0001328	Syaa.g_01104	Prah.g_00722
OG0001330	Syaa.g_00746	Prah.g_01354
OG0001331	Syaa.g_02065	Prah.g_01581
OG0001334	Syaa.g_02216	Prah.g_01961
OG0001335	Syaa.g_02215	Prah.g_01960
OG0001336	Syaa.g_02735	Prah.g_02583
OG0001337	Syaa.g_02219, Syaa.g_02200	Prah.g_01950
OG0001339	Syaa.g_02376	Prah.g_01893
OG0001340	Syaa.g_02199	Prah.g_01949
OG0001341	Syaa.g_00897	Prah.g_00615
OG0001344	Syaa.g_00775	Prah.g_01317
OG0001347	Syaa.g_00195	Prah.g_00082
OG0001347	Syaa.g_00445	Prah.g_00098
OG0001348	Syaa.g_00847	Prah.g_02412
OG0001350	Syaa.g_02107	Prah.g_01778
OG0001351	Syaa.g_01863	Prah.g_00256
OG0001352	Syaa.g_01987	Prah.g_01029
OG0001353	Syaa.g_00841	Prah.g_00606
OG0001354	Syaa.g_01338	Prah.g_00813
OG0001355	Syaa.g_01524	Prah.g_00710
OG0001356	Syaa.g_00848	Prah.g_01163, Prah.g_02519
OG0001357	Syaa.g_02307	Prah.g_00215, Prah.g_01175
OG0001358	Syaa.g_01663	Prah.g_00527
OG0001360	Syaa.g_00805	Prah.g_01240
OG0001361	Syaa.g_00800	Prah.g_01294
OG0001362	Syaa.g_01789	Prah.g_00390
OG0001363	Syaa.g_01791	Prah.g_00388
OG0001366	Syaa.g_01369	Prah.g_00319
OG0001369	Syaa.g_02363	Prah.g_01880
OG0001370	Syaa.g_02140, Syaa.g_01218	Prah.g_00617
OG0001373	Syaa.g_02671	Prah.g_02556
OG0001374	Syaa.g_02679	Prah.g_02564
OG0001376	Syaa.g_02614	Prah.g_02511
OG0001377	Syaa.g_02613	Prah.g_02510
OG0001378	Syaa.g_00700	Prah.g_00223
OG0001379	Syaa.g_00744	Prah.g_01356
OG0001382	Syaa.g_01866	Prah.g_00891
OG0001383	Syaa.g_02101	Prah.g_01770
OG0001385	Syaa.g_02668	Prah.g_02553
OG0001386	Syaa.g_02669	Prah.g_02554
OG0001387	Syaa.g_02670	Prah.g_02555
OG0001388	Syaa.g_02673	Prah.g_02558
OG0001389	Syaa.g_02674	Prah.g_02559
OG0001390	Syaa.g_02675	Prah.g_02560
OG0001391	Syaa.g_02676	Prah.g_02561
OG0001392	Syaa.g_02677	Prah.g_02562
OG0001393	Syaa.g_02678	Prah.g_02563
OG0001394	Syaa.g_01118	Prah.g_00700
OG0001395	Syaa.g_01267	Prah.g_00868
OG0001396	Syaa.g_00196	Prah.g_00081
OG0001396	Syaa.g_01018, Syaa.g_00444	Prah.g_00099
OG0001398	Syaa.g_01424	Prah.g_01180
OG0001401	Syaa.g_00837	Prah.g_00602
OG0001402	Syaa.g_01658	Prah.g_00522
OG0001405	Syaa.g_02213	Prah.g_01957
OG0001406	Syaa.g_02615	Prah.g_02512
OG0001412	Syaa.g_00442	Prah.g_00083
OG0001416	Syaa.g_00731	Prah.g_01367
OG0001422	Syaa.g_00743	Prah.g_00282
OG0001423	Syaa.g_00365	Prah.g_01078
OG0001433	Syaa.g_00849	Prah.g_01162
OG0001434	Syaa.g_01123	Prah.g_00696
OG0001435	Syaa.g_01090	Prah.g_00737
OG0001438	Syaa.g_00247	Prah.g_02149
OG0001441	Syaa.g_02000	Prah.g_01516
OG0001442	Syaa.g_01138	Prah.g_00691
OG0001443	Syaa.g_02617	Prah.g_01664
OG0001444	Syaa.g_02357	Prah.g_01875
OG0001449	Syaa.g_02098, Syaa.g_01042	Prah.g_01806
OG0001452	Syaa.g_00301	Prah.g_01220
OG0001460	Syaa.g_00850	Prah.g_01161
OG0001461	Syaa.g_02328	Prah.g_00260
OG0001470	Syaa.g_00693	Prah.g_00119
OG0001475	Syaa.g_00691	Prah.g_00121
OG0001477	Syaa.g_00893	Prah.g_01020
OG0001479	Syaa.g_02178	Prah.g_01936
OG0001487	Syaa.g_01819	Prah.g_00357
OG0001488	Syaa.g_00791	Prah.g_01301
OG0001489	Syaa.g_02234	Prah.g_01979
OG0001494	Syaa.g_00483	Prah.g_00111
OG0001495	Syaa.g_02317	Prah.g_02045
OG0001496	Syaa.g_00895	Prah.g_01016
OG0001497	Syaa.g_00894	Prah.g_01019
OG0001498	Syaa.g_02148	Prah.g_00206
OG0001508	Syaa.g_00694	Prah.g_00118
OG0001510	Syaa.g_00116	Prah.g_00143
OG0001511	Syaa.g_02389	Prah.g_01906
OG0001512	Syaa.g_02105	Prah.g_01775
OG0001513	Syaa.g_00150	Prah.g_00243
OG0001514	Syaa.g_00896	Prah.g_01015
OG0001515	Syaa.g_00909	Prah.g_00978
OG0001516	Syaa.g_01067	Prah.g_00453
OG0001517	Syaa.g_02181	Prah.g_01939
OG0001518	Syaa.g_02609	Prah.g_02506
OG0001519	Syaa.g_02619	Prah.g_02515
OG0001527	Syaa.g_01936	Prah.g_01453
OG0001528	Syaa.g_00692	Prah.g_00120
OG0001529	Syaa.g_00050	Prah.g_00050
OG0001530	Syaa.g_02387	Prah.g_01903
OG0001531	Syaa.g_02104	Prah.g_01774
OG0001532	Syaa.g_01001	Prah.g_01252
OG0001533	Syaa.g_01868	Prah.g_00222
OG0001533	Syaa.g_01857	Prah.g_01187
OG0001534	Syaa.g_01280	Prah.g_00865
OG0001535	Syaa.g_01297	Prah.g_00853
OG0001536	Syaa.g_01362	Prah.g_00792
OG0001537	Syaa.g_01112	Prah.g_00707
OG0001538	Syaa.g_01159	Prah.g_00662
OG0001539	Syaa.g_01085	Prah.g_00559
OG0001540	Syaa.g_02420	Prah.g_02255
OG0001541	Syaa.g_02490	Prah.g_02318
OG0001542	Syaa.g_02499	Prah.g_02335
OG0001543	Syaa.g_02547	Prah.g_02414
OG0001544	Syaa.g_02618	Prah.g_02514
OG0001545	Syaa.g_02723	Prah.g_02572
OG0001556	Syaa.g_01008	Prah.g_01158, Prah.g_01157
OG0001558	Syaa.g_00022	Prah.g_00021
OG0001559	Syaa.g_02386	Prah.g_01902
OG0001560	Syaa.g_02372	Prah.g_01889
OG0001561	Syaa.g_01291	Prah.g_00859
OG0001562	Syaa.g_01305	Prah.g_00845
OG0001563	Syaa.g_02250	Prah.g_01996
OG0001572	Syaa.g_01180	Prah.g_01101
OG0001574	Syaa.g_01938	Prah.g_01456
OG0001575	Syaa.g_01933	Prah.g_01450
OG0001577	Syaa.g_00765	Prah.g_01326
OG0001578	Syaa.g_01036	Prah.g_00939, Prah.g_01150
OG0001579	Syaa.g_02207	Prah.g_01953
OG0001580	Syaa.g_02580	Prah.g_02479
OG0001588	Syaa.g_00168	Prah.g_02223
OG0001589	Syaa.g_00664	Prah.g_01735
OG0001591	Syaa.g_01078	Prah.g_00552
OG0001592	Syaa.g_02581	Prah.g_02480
OG0001614	Syaa.g_00130	Prah.g_00158
OG0001616	Syaa.g_01024	Prah.g_01261
OG0001617	Syaa.g_00901	Prah.g_00989
OG0001618	Syaa.g_01254	Prah.g_00877
OG0001619	Syaa.g_01374	Prah.g_00782
OG0001620	Syaa.g_02169	Prah.g_01924
OG0001621	Syaa.g_00300	Prah.g_02097
OG0001622	Syaa.g_02733	Prah.g_02581
OG0001627	Syaa.g_00629	Prah.g_01613
OG0001634	Syaa.g_01073	Prah.g_00447
OG0001635	Syaa.g_00094	Prah.g_01206
OG0001636	Syaa.g_00043	Prah.g_00043
OG0001637	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651	Prah.g_01751
OG0001638	Syaa.g_00538	Prah.g_01691
OG0001639	Syaa.g_00626	Prah.g_01616
OG0001640	Syaa.g_00862	Prah.g_00902
OG0001641	Syaa.g_01321	Prah.g_00827
OG0001642	Syaa.g_00814	Prah.g_00580
OG0001643	Syaa.g_01628	Prah.g_00496
OG0001652	Syaa.g_00018	Prah.g_00019
OG0001653	Syaa.g_02360	Prah.g_01878
OG0001654	Syaa.g_00628	Prah.g_01614
OG0001655	Syaa.g_01723, Syaa.g_01223	Prah.g_02423, Prah.g_00214
OG0001656	Syaa.g_02209	Prah.g_01954
OG0001657	Syaa.g_02464	Prah.g_02293
OG0001658	Syaa.g_02591	Prah.g_02489
OG0001671	Syaa.g_02552	Prah.g_02407
OG0001672	Syaa.g_00339	Prah.g_01855, Prah.g_01853
OG0001673	Syaa.g_02114	Prah.g_01783
OG0001675	Syaa.g_01307	Prah.g_00841, Prah.g_00843
OG0001677	Syaa.g_02223, Syaa.g_01003	Prah.g_01964
OG0001678	Syaa.g_02348	Prah.g_02069
OG0001691	Syaa.g_01665	Prah.g_00742
OG0001692	Syaa.g_01769	Prah.g_00413
OG0001693	Syaa.g_00880	Prah.g_00212
OG0001694	Syaa.g_00260	Prah.g_02136
OG0001695	Syaa.g_02708	Prah.g_02568
OG0001703	Syaa.g_02057	Prah.g_01574
OG0001712	Syaa.g_01487	Prah.g_00612
OG0001715	Syaa.g_01563	Prah.g_01165
OG0001716	Syaa.g_00817	Prah.g_00584
OG0001729	Syaa.g_02100	Prah.g_01769
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Prah.g_01766
OG0001731	Syaa.g_00599	Prah.g_01630
OG0001732	Syaa.g_00984	Prah.g_01267
OG0001734	Syaa.g_00816	Prah.g_00582
OG0001735	Syaa.g_01060	Prah.g_00461
OG0001737	Syaa.g_00241	Prah.g_02154
OG0001738	Syaa.g_00204	Prah.g_02185
OG0001739	Syaa.g_02706	Prah.g_02566
OG0001740	Syaa.g_02720	Prah.g_02571
OG0001747	Syaa.g_02442	Prah.g_02276
OG0001749	Syaa.g_00186	Prah.g_02203
OG0001750	Syaa.g_02358	Prah.g_01876
OG0001751	Syaa.g_02115	Prah.g_01784
OG0001752	Syaa.g_00639	Prah.g_01763
OG0001753	Syaa.g_00646	Prah.g_01757
OG0001754	Syaa.g_00647	Prah.g_01754
OG0001755	Syaa.g_02006	Prah.g_01522
OG0001761	Syaa.g_01679	Prah.g_00944
OG0001762	Syaa.g_01314	Prah.g_00834
OG0001763	Syaa.g_01327	Prah.g_00822, Prah.g_00823
OG0001764	Syaa.g_01412	Prah.g_00748
OG0001766	Syaa.g_00230	Prah.g_02161
OG0001767	Syaa.g_00179	Prah.g_02216
OG0001783	Syaa.g_00126	Prah.g_00153
OG0001784	Syaa.g_02354	Prah.g_01871
OG0001785	Syaa.g_00648	Prah.g_01753
OG0001786	Syaa.g_00581	Prah.g_01646
OG0001787	Syaa.g_01981	Prah.g_01502
OG0001788	Syaa.g_01978	Prah.g_01499
OG0001789	Syaa.g_00736	Prah.g_01363
OG0001790	Syaa.g_00760	Prah.g_01334
OG0001792	Syaa.g_00977	Prah.g_01274
OG0001794	Syaa.g_01283	Prah.g_01129
OG0001796	Syaa.g_01303	Prah.g_00847
OG0001797	Syaa.g_01382	Prah.g_00775
OG0001798	Syaa.g_01655	Prah.g_00520
OG0001799	Syaa.g_01617	Prah.g_00479
OG0001800	Syaa.g_01750	Prah.g_00429
OG0001801	Syaa.g_01759	Prah.g_00422
OG0001803	Syaa.g_00709	Prah.g_00236
OG0001804	Syaa.g_02147	Prah.g_00207
OG0001805	Syaa.g_00305	Prah.g_02088
OG0001806	Syaa.g_00272	Prah.g_02125
OG0001807	Syaa.g_00176	Prah.g_02218
OG0001808	Syaa.g_00163	Prah.g_02226
OG0001810	Syaa.g_02432	Prah.g_02267
OG0001811	Syaa.g_02497	Prah.g_02325
OG0001812	Syaa.g_02582	Prah.g_02481
OG0001813	Syaa.g_02646	Prah.g_02535
OG0001814	Syaa.g_02744	Prah.g_02590
OG0001815	Syaa.g_02753	Prah.g_02599
OG0001816	Syaa.g_01082	Prah.g_00554
OG0001838	Syaa.g_00008	Prah.g_00009
OG0001839	Syaa.g_00039	Prah.g_00039
OG0001840	Syaa.g_00056	Prah.g_00056
OG0001841	Syaa.g_00063	Prah.g_00064
OG0001842	Syaa.g_00634	Prah.g_00139
OG0001843	Syaa.g_00131	Prah.g_00159
OG0001844	Syaa.g_00132	Prah.g_00160
OG0001845	Syaa.g_00133	Prah.g_00162
OG0001846	Syaa.g_02408	Prah.g_00184
OG0001847	Syaa.g_02406	Prah.g_00186
OG0001848	Syaa.g_02402	Prah.g_00190
OG0001849	Syaa.g_00328	Prah.g_01865
OG0001850	Syaa.g_00337	Prah.g_01858
OG0001851	Syaa.g_00343	Prah.g_01848
OG0001852	Syaa.g_00344	Prah.g_01847
OG0001853	Syaa.g_00351	Prah.g_01840
OG0001854	Syaa.g_02109	Prah.g_01780
OG0001856	Syaa.g_00575	Prah.g_01650
OG0001857	Syaa.g_00578	Prah.g_01647
OG0001858	Syaa.g_00606	Prah.g_01626
OG0001859	Syaa.g_02069	Prah.g_01585
OG0001860	Syaa.g_02055	Prah.g_01573
OG0001861	Syaa.g_02044	Prah.g_01559
OG0001862	Syaa.g_02033	Prah.g_01547
OG0001863	Syaa.g_02028	Prah.g_01542
OG0001864	Syaa.g_01969	Prah.g_01487
OG0001865	Syaa.g_01901	Prah.g_01420
OG0001866	Syaa.g_01878	Prah.g_01395
OG0001867	Syaa.g_01681	Prah.g_01386
OG0001868	Syaa.g_00732	Prah.g_01366
OG0001869	Syaa.g_00764	Prah.g_01327
OG0001870	Syaa.g_00773	Prah.g_01319
OG0001871	Syaa.g_00778	Prah.g_01314
OG0001872	Syaa.g_00970	Prah.g_01281
OG0001873	Syaa.g_01023	Prah.g_01260
OG0001874	Syaa.g_01026	Prah.g_01241
OG0001877	Syaa.g_00908	Prah.g_00979
OG0001878	Syaa.g_01310	Prah.g_00838
OG0001879	Syaa.g_01316	Prah.g_00831
OG0001880	Syaa.g_01352	Prah.g_00799
OG0001881	Syaa.g_01354	Prah.g_00798
OG0001882	Syaa.g_01379	Prah.g_00778
OG0001883	Syaa.g_01384	Prah.g_00774
OG0001884	Syaa.g_01393	Prah.g_00764
OG0001885	Syaa.g_01407	Prah.g_00753
OG0001886	Syaa.g_01411	Prah.g_00749
OG0001887	Syaa.g_01103	Prah.g_00723
OG0001888	Syaa.g_01131	Prah.g_00682
OG0001889	Syaa.g_01186	Prah.g_00653
OG0001890	Syaa.g_00825	Prah.g_00590
OG0001891	Syaa.g_00821	Prah.g_00586
OG0001892	Syaa.g_00809	Prah.g_00573
OG0001893	Syaa.g_01654	Prah.g_00519
OG0001894	Syaa.g_01634, Syaa.g_01635	Prah.g_00502
OG0001895	Syaa.g_01756	Prah.g_00426
OG0001896	Syaa.g_00697	Prah.g_00220
OG0001897	Syaa.g_02172	Prah.g_01931
OG0001898	Syaa.g_02188	Prah.g_01947
OG0001899	Syaa.g_02261	Prah.g_02006
OG0001900	Syaa.g_00287	Prah.g_02109
OG0001901	Syaa.g_00286	Prah.g_02110
OG0001902	Syaa.g_00255	Prah.g_02141
OG0001903	Syaa.g_00246	Prah.g_02150
OG0001904	Syaa.g_00173	Prah.g_02220
OG0001905	Syaa.g_00161	Prah.g_02228
OG0001906	Syaa.g_02421	Prah.g_02256
OG0001907	Syaa.g_02441	Prah.g_02272
OG0001908	Syaa.g_02492	Prah.g_02319
OG0001909	Syaa.g_02503	Prah.g_02340
OG0001910	Syaa.g_02555	Prah.g_02401
OG0001912	Syaa.g_02602	Prah.g_02500
OG0001913	Syaa.g_02604	Prah.g_02502
OG0001914	Syaa.g_01033	Prah.g_02529, Prah.g_02530
OG0001915	Syaa.g_02750	Prah.g_01199
OG0001929	Syaa.g_00070	Prah.g_00072
OG0001930	Syaa.g_00633	Prah.g_00140
OG0001931	Syaa.g_00632	Prah.g_00141
OG0001933	Syaa.g_02383	Prah.g_01900
OG0001934	Syaa.g_02368	Prah.g_01885
OG0001935	Syaa.g_00346	Prah.g_01845
OG0001936	Syaa.g_01533	Prah.g_01813
OG0001937	Syaa.g_00591	Prah.g_01638
OG0001939	Syaa.g_00912	Prah.g_01477
OG0001940	Syaa.g_01914	Prah.g_01436
OG0001941	Syaa.g_00727	Prah.g_01371
OG0001943	Syaa.g_01465	Prah.g_01308
OG0001944	Syaa.g_01433	Prah.g_01207
OG0001946	Syaa.g_00907	Prah.g_00984
OG0001947	Syaa.g_00859	Prah.g_00900
OG0001948	Syaa.g_01325	Prah.g_00825
OG0001949	Syaa.g_01344	Prah.g_00809
OG0001950	Syaa.g_01346	Prah.g_00807
OG0001951	Syaa.g_01355	Prah.g_00797
OG0001952	Syaa.g_01380	Prah.g_00777
OG0001953	Syaa.g_01381	Prah.g_00776
OG0001954	Syaa.g_01438	Prah.g_00626
OG0001957	Syaa.g_01649	Prah.g_00514
OG0001958	Syaa.g_01062	Prah.g_00458
OG0001960	Syaa.g_01835	Prah.g_00330, Prah.g_00329
OG0001961	Syaa.g_01847	Prah.g_00307
OG0001964	Syaa.g_02335	Prah.g_02057
OG0001965	Syaa.g_01602	Prah.g_02096
OG0001966	Syaa.g_00292	Prah.g_02104
OG0001967	Syaa.g_00290	Prah.g_02106
OG0001968	Syaa.g_00289	Prah.g_02107
OG0001969	Syaa.g_00224	Prah.g_02169
OG0001970	Syaa.g_02423	Prah.g_02258
OG0001971	Syaa.g_02501	Prah.g_02338
OG0001972	Syaa.g_02567	Prah.g_02389
OG0001974	Syaa.g_02587	Prah.g_02487
OG0001975	Syaa.g_01032	Prah.g_02528
OG0001976	Syaa.g_01034	Prah.g_02531
OG0001995	Syaa.g_00925	Prah.g_01492
OG0001996	Syaa.g_00036	Prah.g_00035
OG0001997	Syaa.g_02356	Prah.g_01874
OG0001999	Syaa.g_00675	Prah.g_01721
OG0002000	Syaa.g_02004	Prah.g_01520
OG0002002	Syaa.g_00971	Prah.g_01280
OG0002006	Syaa.g_00858	Prah.g_00899
OG0002007	Syaa.g_00857	Prah.g_00898
OG0002008	Syaa.g_01312	Prah.g_00836
OG0002009	Syaa.g_01114	Prah.g_00704
OG0002010	Syaa.g_01804	Prah.g_00373
OG0002011	Syaa.g_02141	Prah.g_00211
OG0002012	Syaa.g_01427	Prah.g_01974
OG0002013	Syaa.g_02151	Prah.g_02189
OG0002014	Syaa.g_00187	Prah.g_02202
OG0002015	Syaa.g_00182	Prah.g_02215
OG0002016	Syaa.g_02551	Prah.g_02408
OG0002017	Syaa.g_02656	Prah.g_02545
OG0002038	Syaa.g_00779	Prah.g_01312
OG0002040	Syaa.g_00793	Prah.g_01299
OG0002044	Syaa.g_00842	Prah.g_00607
OG0002045	Syaa.g_01850	Prah.g_00305
OG0002047	Syaa.g_02152	Prah.g_00203
OG0002048	Syaa.g_02228	Prah.g_01967
OG0002049	Syaa.g_02325	Prah.g_02049
OG0002050	Syaa.g_00281	Prah.g_02116
OG0002051	Syaa.g_02489	Prah.g_02317
OG0002063	Syaa.g_00949	Prah.g_01054
OG0002113	Syaa.g_00040	Prah.g_00040
OG0002115	Syaa.g_00561	Prah.g_01669
OG0002117	Syaa.g_00784	Prah.g_01306
OG0002118	Syaa.g_01181, Syaa.g_01227	Prah.g_01269
OG0002119	Syaa.g_02546	Prah.g_01242
OG0002120	Syaa.g_01440	Prah.g_01197
OG0002121	Syaa.g_01513	Prah.g_01107
