Orthogroup	Syaa	Prab
OG0001130	Syaa.g_00871	Prab.g_00935
OG0001131	Syaa.g_01108	Prab.g_01125
OG0001132	Syaa.g_01468	Prab.g_01135
OG0001133	Syaa.g_01656	Prab.g_01169
OG0001134	Syaa.g_01028	Prab.g_01186
OG0001136	Syaa.g_00767	Prab.g_01216
OG0001137	Syaa.g_00786	Prab.g_01227
OG0001138	Syaa.g_01002	Prab.g_01245
OG0001139	Syaa.g_01000	Prab.g_01246
OG0001140	Syaa.g_00999	Prab.g_01247
OG0001141	Syaa.g_00998	Prab.g_01248
OG0001142	Syaa.g_00997	Prab.g_01249
OG0001143	Syaa.g_00987	Prab.g_01256
OG0001144	Syaa.g_00978	Prab.g_01261
OG0001145	Syaa.g_00748	Prab.g_01318
OG0001146	Syaa.g_00729	Prab.g_01330
OG0001147	Syaa.g_01837	Prab.g_01347
OG0001148	Syaa.g_02061	Prab.g_01362
OG0001149	Syaa.g_02062	Prab.g_01363
OG0001150	Syaa.g_02063	Prab.g_01364
OG0001151	Syaa.g_02076	Prab.g_01375
OG0001152	Syaa.g_02077	Prab.g_01376
OG0001153	Syaa.g_01811	Prab.g_01498
OG0001154	Syaa.g_01812	Prab.g_01499
OG0001156	Syaa.g_00623	Prab.g_01514
OG0001157	Syaa.g_00622	Prab.g_01515
OG0001158	Syaa.g_00619	Prab.g_01516
OG0001159	Syaa.g_00618	Prab.g_01517
OG0001160	Syaa.g_00574	Prab.g_01541
OG0001161	Syaa.g_02620	Prab.g_01553
OG0001162	Syaa.g_01203	Prab.g_01567
OG0001163	Syaa.g_00566	Prab.g_01661
OG0001164	Syaa.g_00560	Prab.g_01665
OG0001165	Syaa.g_00555	Prab.g_01668
OG0001166	Syaa.g_00527	Prab.g_01688
OG0001167	Syaa.g_00673	Prab.g_01705
OG0001168	Syaa.g_00672	Prab.g_01707
OG0001169	Syaa.g_00670	Prab.g_01709
OG0001170	Syaa.g_00668	Prab.g_01711
OG0001171	Syaa.g_00655	Prab.g_01720
OG0001172	Syaa.g_02347	Prab.g_01734
OG0001173	Syaa.g_02346	Prab.g_01735
OG0001174	Syaa.g_02338	Prab.g_01743
OG0001175	Syaa.g_02337	Prab.g_01744
OG0001176	Syaa.g_02314	Prab.g_01751
OG0001177	Syaa.g_02316	Prab.g_01753
OG0001178	Syaa.g_00546	Prab.g_01758
OG0001179	Syaa.g_02268	Prab.g_01786
OG0001180	Syaa.g_02243	Prab.g_01808
OG0001181	Syaa.g_02239	Prab.g_01812
OG0001182	Syaa.g_02230	Prab.g_01819
OG0001183	Syaa.g_02224	Prab.g_01823
OG0001184	Syaa.g_00151	Prab.g_01838
OG0001186	Syaa.g_00081	Prab.g_01875
OG0001187	Syaa.g_00082	Prab.g_01880
OG0001188	Syaa.g_00075	Prab.g_01882
OG0001189	Syaa.g_00057	Prab.g_01899
OG0001190	Syaa.g_02592	Prab.g_01903
OG0001191	Syaa.g_02605	Prab.g_01913
OG0001192	Syaa.g_02612	Prab.g_01918
OG0001193	Syaa.g_02658	Prab.g_01928
OG0001194	Syaa.g_02660	Prab.g_01929
OG0001195	Syaa.g_02661	Prab.g_01930
OG0001196	Syaa.g_02741	Prab.g_01943
OG0001197	Syaa.g_02743	Prab.g_01944
OG0001198	Syaa.g_02755	Prab.g_01952
OG0001199	Syaa.g_00347	Prab.g_00066
OG0001200	Syaa.g_00345	Prab.g_00068
OG0001201	Syaa.g_02381	Prab.g_00099
OG0001202	Syaa.g_02528	Prab.g_00190
OG0001204	Syaa.g_00316	Prab.g_00233
OG0001205	Syaa.g_00713	Prab.g_00448
OG0001206	Syaa.g_01855	Prab.g_00467
OG0001207	Syaa.g_02058	Prab.g_00481
OG0001208	Syaa.g_02049	Prab.g_00486
OG0001209	Syaa.g_01977	Prab.g_00539
OG0001210	Syaa.g_01967	Prab.g_00544
OG0001211	Syaa.g_01950	Prab.g_00554
OG0001212	Syaa.g_01892	Prab.g_00600
OG0001213	Syaa.g_01646	Prab.g_00634
OG0001214	Syaa.g_01631	Prab.g_00642
OG0001215	Syaa.g_00914	Prab.g_00695
OG0001216	Syaa.g_01238	Prab.g_00725
OG0001217	Syaa.g_01559	Prab.g_00768
OG0001218	Syaa.g_01820	Prab.g_00776
OG0001219	Syaa.g_01404	Prab.g_00829
OG0001220	Syaa.g_00812	Prab.g_00891
OG0001221	Syaa.g_01111	Prab.g_01057
OG0001222	Syaa.g_01371	Prab.g_01018
OG0001223	Syaa.g_01326	Prab.g_00992
OG0001225	Syaa.g_00876	Prab.g_00931
OG0001226	Syaa.g_01579	Prab.g_01120
OG0001227	Syaa.g_02622	Prab.g_01138
OG0001228	Syaa.g_00695	Prab.g_01264
OG0001229	Syaa.g_00899	Prab.g_01358
OG0001230	Syaa.g_01764	Prab.g_01458
OG0001231	Syaa.g_00017	Prab.g_01565
OG0001232	Syaa.g_00508	Prab.g_01692
OG0001233	Syaa.g_00667	Prab.g_01712
OG0001234	Syaa.g_02333	Prab.g_01746
OG0001235	Syaa.g_02323	Prab.g_01755
OG0001238	Syaa.g_02607	Prab.g_01914
OG0001239	Syaa.g_00350	Prab.g_00063
OG0001240	Syaa.g_02364	Prab.g_00084
OG0001241	Syaa.g_02374	Prab.g_00092
OG0001242	Syaa.g_02407	Prab.g_00110
OG0001244	Syaa.g_02445	Prab.g_00131
OG0001245	Syaa.g_01492	Prab.g_00368
OG0001246	Syaa.g_02023	Prab.g_00508
OG0001247	Syaa.g_01207	Prab.g_00688
OG0001248	Syaa.g_01204	Prab.g_00690
OG0001250	Syaa.g_00832	Prab.g_00880
OG0001251	Syaa.g_02667	Prab.g_01083
OG0001252	Syaa.g_00867	Prab.g_00938
OG0001253	Syaa.g_01467	Prab.g_01139
OG0001254	Syaa.g_01029	Prab.g_01188
OG0001255	Syaa.g_01696	Prab.g_01203
OG0001256	Syaa.g_00567	Prab.g_01558
OG0001257	Syaa.g_00405, Syaa.g_01418	Prab.g_01564
OG0001258	Syaa.g_00557	Prab.g_01666
OG0001259	Syaa.g_00669	Prab.g_01710
OG0001260	Syaa.g_00642	Prab.g_01726
OG0001261	Syaa.g_02259	Prab.g_01794
OG0001262	Syaa.g_00059	Prab.g_01897
OG0001265	Syaa.g_02405	Prab.g_00109
OG0001266	Syaa.g_02532	Prab.g_00194
OG0001267	Syaa.g_00262	Prab.g_00268
OG0001268	Syaa.g_02176	Prab.g_00326
OG0001269	Syaa.g_01499	Prab.g_00347
OG0001270	Syaa.g_00701	Prab.g_00437
OG0001271	Syaa.g_01845	Prab.g_00476
OG0001272	Syaa.g_02045	Prab.g_00490
OG0001273	Syaa.g_01639	Prab.g_00636
OG0001274	Syaa.g_02563	Prab.g_00710
OG0001275	Syaa.g_01311	Prab.g_00982
OG0001276	Syaa.g_01295	Prab.g_00954
OG0001277	Syaa.g_02724	Prab.g_01127
OG0001278	Syaa.g_00966	Prab.g_01269
OG0001279	Syaa.g_01749	Prab.g_01590
OG0001280	Syaa.g_00738	Prab.g_01325
OG0001281	Syaa.g_00728	Prab.g_01331
OG0001282	Syaa.g_02060	Prab.g_01361
OG0001283	Syaa.g_02734	Prab.g_01381
OG0001284	Syaa.g_00583	Prab.g_01536
OG0001286	Syaa.g_02245	Prab.g_01806
OG0001287	Syaa.g_00121	Prab.g_01859
OG0001289	Syaa.g_00327	Prab.g_00079
OG0001290	Syaa.g_02373	Prab.g_00091
OG0001291	Syaa.g_02428	Prab.g_00125
OG0001292	Syaa.g_00310	Prab.g_00238
OG0001293	Syaa.g_00288	Prab.g_00250
OG0001294	Syaa.g_01076	Prab.g_00366
OG0001295	Syaa.g_01964	Prab.g_00472
OG0001296	Syaa.g_02017	Prab.g_00513
OG0001297	Syaa.g_02013	Prab.g_00518
OG0001298	Syaa.g_01913	Prab.g_00581
OG0001299	Syaa.g_01070	Prab.g_00671
OG0001300	Syaa.g_00905	Prab.g_00698
OG0001301	Syaa.g_00891	Prab.g_00701
OG0001302	Syaa.g_01600	Prab.g_00827
OG0001303	Syaa.g_01402	Prab.g_00749
OG0001304	Syaa.g_01281	Prab.g_00944
OG0001305	Syaa.g_00885	Prab.g_00925
OG0001306	Syaa.g_00753	Prab.g_01205
OG0001309	Syaa.g_02005	Prab.g_01562
OG0001310	Syaa.g_00535	Prab.g_01681
OG0001311	Syaa.g_01293	Prab.g_00952
OG0001312	Syaa.g_01391	Prab.g_01029
OG0001315	Syaa.g_02226	Prab.g_00053
OG0001316	Syaa.g_02434	Prab.g_00130
OG0001317	Syaa.g_02112	Prab.g_00225
OG0001318	Syaa.g_00296	Prab.g_00246
OG0001319	Syaa.g_00273	Prab.g_00261
OG0001321	Syaa.g_00719	Prab.g_00457
OG0001322	Syaa.g_00720	Prab.g_00458
OG0001323	Syaa.g_02002	Prab.g_00523
OG0001324	Syaa.g_00904	Prab.g_00699
OG0001325	Syaa.g_01243	Prab.g_00728
OG0001326	Syaa.g_00396, Syaa.g_02672	Prab.g_01095
OG0001327	Syaa.g_01083	Prab.g_01112
OG0001328	Syaa.g_01104	Prab.g_01137
OG0001331	Syaa.g_02065	Prab.g_01366
OG0001334	Syaa.g_02216	Prab.g_01826
OG0001335	Syaa.g_02215	Prab.g_01827
OG0001336	Syaa.g_02735	Prab.g_01940
OG0001339	Syaa.g_02376	Prab.g_00094
OG0001340	Syaa.g_02199	Prab.g_00316
OG0001341	Syaa.g_00897	Prab.g_00765
OG0001343	Syaa.g_02664	Prab.g_01086
OG0001344	Syaa.g_00775	Prab.g_01223
OG0001345	Syaa.g_00803	Prab.g_01238
OG0001346	Syaa.g_00734	Prab.g_01327
OG0001348	Syaa.g_00847	Prab.g_01595
OG0001349	Syaa.g_00437	Prab.g_01408, Prab.g_01395
OG0001352	Syaa.g_01987	Prab.g_00685
OG0001353	Syaa.g_00841	Prab.g_00872
OG0001354	Syaa.g_01338	Prab.g_01000
OG0001356	Syaa.g_00848	Prab.g_00793
OG0001358	Syaa.g_01663	Prab.g_00624
OG0001359	Syaa.g_02663	Prab.g_01085
OG0001360	Syaa.g_00805	Prab.g_01140
OG0001361	Syaa.g_00800	Prab.g_01235
OG0001362	Syaa.g_01789	Prab.g_01480
OG0001363	Syaa.g_01791	Prab.g_01482
OG0001364	Syaa.g_00171	Prab.g_01829
OG0001373	Syaa.g_02671	Prab.g_01096
OG0001374	Syaa.g_02679	Prab.g_01088
OG0001375	Syaa.g_02665	Prab.g_01087
OG0001376	Syaa.g_02614	Prab.g_01106
OG0001377	Syaa.g_02613	Prab.g_01107
OG0001378	Syaa.g_00700	Prab.g_01149
OG0001379	Syaa.g_00744	Prab.g_01320
OG0001382	Syaa.g_01866	Prab.g_01581
OG0001385	Syaa.g_02668	Prab.g_01099
OG0001386	Syaa.g_02669	Prab.g_01098
OG0001387	Syaa.g_02670	Prab.g_01097
OG0001388	Syaa.g_02673	Prab.g_01094
OG0001389	Syaa.g_02674	Prab.g_01093
OG0001390	Syaa.g_02675	Prab.g_01092
OG0001391	Syaa.g_02676	Prab.g_01091
OG0001392	Syaa.g_02677	Prab.g_01090
OG0001393	Syaa.g_02678	Prab.g_01089
OG0001394	Syaa.g_01118	Prab.g_01053
OG0001395	Syaa.g_01267	Prab.g_00942
OG0001398	Syaa.g_01424	Prab.g_01603
OG0001404	Syaa.g_00355	Prab.g_00060
OG0001405	Syaa.g_02213	Prab.g_00314
OG0001406	Syaa.g_02615	Prab.g_01105
OG0001407	Syaa.g_01986	Prab.g_01118
OG0001408	Syaa.g_00953	Prab.g_01123
OG0001411	Syaa.g_00457	Prab.g_01391
OG0001413	Syaa.g_01590	Prab.g_01551
OG0001416	Syaa.g_00731	Prab.g_00464
OG0001417	Syaa.g_01339	Prab.g_00474
OG0001419	Syaa.g_01985	Prab.g_01119
OG0001420	Syaa.g_01991	Prab.g_01158
OG0001421	Syaa.g_01583, Syaa.g_01469	Prab.g_01559
OG0001422	Syaa.g_00743	Prab.g_01592
OG0001423	Syaa.g_00365	Prab.g_00406
OG0001428	Syaa.g_02481	Prab.g_00163
OG0001432	Syaa.g_00930	Prab.g_01549
OG0001433	Syaa.g_00849	Prab.g_00792
OG0001434	Syaa.g_01123	Prab.g_01049
OG0001438	Syaa.g_00247	Prab.g_00281
OG0001439	Syaa.g_00221	Prab.g_00295
OG0001441	Syaa.g_02000	Prab.g_00525
OG0001442	Syaa.g_01138	Prab.g_00752
OG0001443	Syaa.g_02617	Prab.g_01604
OG0001447	Syaa.g_02416	Prab.g_00116
OG0001448	Syaa.g_00423	Prab.g_00356
OG0001449	Syaa.g_02098, Syaa.g_01042	Prab.g_00389
OG0001452	Syaa.g_00301	Prab.g_01081
OG0001453	Syaa.g_01319	Prab.g_00988
OG0001454	Syaa.g_01580	Prab.g_01133
OG0001456	Syaa.g_02687	Prab.g_01197
OG0001457	Syaa.g_02688	Prab.g_01198
OG0001458	Syaa.g_02689	Prab.g_01199
OG0001459	Syaa.g_01040	Prab.g_01653, Prab.g_01557
OG0001460	Syaa.g_00850	Prab.g_00791
OG0001461	Syaa.g_02328	Prab.g_01286
OG0001465	Syaa.g_01211	Prab.g_00707
OG0001468	Syaa.g_01597	Prab.g_01110
OG0001471	Syaa.g_00226	Prab.g_01552
OG0001473	Syaa.g_01603	Prab.g_01877
OG0001474	Syaa.g_02175	Prab.g_00327
OG0001480	Syaa.g_00810	Prab.g_00357
OG0001482	Syaa.g_01329	Prab.g_00462
OG0001486	Syaa.g_00768	Prab.g_01217
OG0001492	Syaa.g_00969	Prab.g_01266
OG0001493	Syaa.g_00961	Prab.g_01274
OG0001499	Syaa.g_01698	Prab.g_00052
OG0001502	Syaa.g_00819	Prab.g_00810
OG0001504	Syaa.g_01039	Prab.g_01652
OG0001507	Syaa.g_02137	Prab.g_01586
OG0001523	Syaa.g_02713	Prab.g_01190
OG0001524	Syaa.g_02714	Prab.g_01191
OG0001527	Syaa.g_01936	Prab.g_00567
OG0001546	Syaa.g_01997	Prab.g_00528
OG0001547	Syaa.g_01420	Prab.g_00812
OG0001548	Syaa.g_01573	Prab.g_00816
OG0001551	Syaa.g_00853	Prab.g_01196
OG0001552	Syaa.g_01229	Prab.g_01282
OG0001554	Syaa.g_02590	Prab.g_01560
OG0001556	Syaa.g_01008	Prab.g_00785
OG0001567	Syaa.g_01421	Prab.g_00811
OG0001568	Syaa.g_01416	Prab.g_00813
OG0001570	Syaa.g_01693	Prab.g_01161
OG0001572	Syaa.g_01180	Prab.g_00415
OG0001582	Syaa.g_01746	Prab.g_00473
OG0001588	Syaa.g_00168	Prab.g_01384
OG0001602	Syaa.g_01210	Prab.g_00706
OG0001607	Syaa.g_01519	Prab.g_01192
OG0001613	Syaa.g_02227	Prab.g_01821
OG0001633	Syaa.g_00855	Prab.g_01357
OG0001634	Syaa.g_01073	Prab.g_01589
OG0001666	Syaa.g_01506, Syaa.g_00399	Prab.g_01654
OG0001667	Syaa.g_01129	Prab.g_01305
OG0001700	Syaa.g_01423	Prab.g_00790
OG0001718	Syaa.g_00941	Prab.g_00352
OG0001990	Syaa.g_02721	Prab.g_00410
OG0001991	Syaa.g_01102	Prab.g_00796
OG0002096	Syaa.g_00492	Prab.g_01405
OG0002106	Syaa.g_02085	Prab.g_00374
OG0002107	Syaa.g_02716	Prab.g_00409
OG0002108	Syaa.g_02636, Syaa.g_01736, Syaa.g_01274, Syaa.g_01721, Syaa.g_00382, Syaa.g_00410, Syaa.g_01703, Syaa.g_00361, Syaa.g_01709, Syaa.g_00398	Prab.g_01293
OG0002225	Syaa.g_02717	Prab.g_00408
OG0002227	Syaa.g_02611	Prab.g_00787
OG0002374	Syaa.g_00991	Prab.g_00794
OG0002776	Syaa.g_02718	Prab.g_00407
OG0002892	Syaa.g_01547	Prab.g_00421
OG0003635	Syaa.g_01734	Prab.g_01294
OG0004524	Syaa.g_00166	Prab.g_01647
