Orthogroup	Prac	Prbc
OG0001098	Prac.g_00516	Prbc.g_00317
OG0001099	Prac.g_00517	Prbc.g_00316
OG0001100	Prac.g_00518	Prbc.g_00315
OG0001101	Prac.g_00519	Prbc.g_00314
OG0001102	Prac.g_00520	Prbc.g_00313
OG0001103	Prac.g_00521	Prbc.g_00312
OG0001104	Prac.g_00522	Prbc.g_00311
OG0001105	Prac.g_00523	Prbc.g_00310
OG0001106	Prac.g_00524	Prbc.g_00309
OG0001107	Prac.g_00525	Prbc.g_00308
OG0001108	Prac.g_00526	Prbc.g_00307
OG0001109	Prac.g_00527	Prbc.g_00306
OG0001110	Prac.g_00528	Prbc.g_00305
OG0001111	Prac.g_00529	Prbc.g_00304
OG0001112	Prac.g_00530	Prbc.g_00303
OG0001113	Prac.g_00531	Prbc.g_00302
OG0001114	Prac.g_00532	Prbc.g_00301
OG0001115	Prac.g_00533	Prbc.g_00300
OG0001116	Prac.g_00534	Prbc.g_00299
OG0001117	Prac.g_00535	Prbc.g_00298
OG0001118	Prac.g_00536	Prbc.g_00297
OG0001119	Prac.g_00537	Prbc.g_00296
OG0001120	Prac.g_00538	Prbc.g_00295
OG0001121	Prac.g_00540	Prbc.g_00293
OG0001122	Prac.g_00541	Prbc.g_00292
OG0001123	Prac.g_00542	Prbc.g_00291
OG0001124	Prac.g_00544	Prbc.g_00289
OG0001125	Prac.g_00546	Prbc.g_00287
OG0001126	Prac.g_00547	Prbc.g_00286
OG0001127	Prac.g_00549	Prbc.g_00283
OG0001128	Prac.g_00550	Prbc.g_00282
OG0001129	Prac.g_00551	Prbc.g_00281
OG0001130	Prac.g_00553	Prbc.g_00278
OG0001131	Prac.g_00554	Prbc.g_00277
OG0001132	Prac.g_00555	Prbc.g_00276
OG0001133	Prac.g_00556	Prbc.g_00275
OG0001134	Prac.g_00557	Prbc.g_00274
OG0001135	Prac.g_00558	Prbc.g_00273
OG0001136	Prac.g_00559	Prbc.g_00272
OG0001137	Prac.g_00560	Prbc.g_00271
OG0001138	Prac.g_00561	Prbc.g_00270
OG0001139	Prac.g_00562	Prbc.g_00268
OG0001140	Prac.g_00563	Prbc.g_00267
OG0001141	Prac.g_00564	Prbc.g_00266
OG0001142	Prac.g_00005	Prbc.g_00248
OG0001143	Prac.g_00006	Prbc.g_00247
OG0001144	Prac.g_00007	Prbc.g_00246
OG0001145	Prac.g_00008	Prbc.g_00245
OG0001146	Prac.g_00009	Prbc.g_00244
OG0001147	Prac.g_00010	Prbc.g_00243
OG0001148	Prac.g_00011	Prbc.g_00242
OG0001149	Prac.g_00013	Prbc.g_00241
OG0001150	Prac.g_00014	Prbc.g_00240
OG0001151	Prac.g_00016	Prbc.g_00237
OG0001152	Prac.g_00017	Prbc.g_00236
OG0001153	Prac.g_00018	Prbc.g_00235
OG0001154	Prac.g_00020	Prbc.g_00233
OG0001155	Prac.g_00022	Prbc.g_00231
OG0001156	Prac.g_00024	Prbc.g_00229
OG0001157	Prac.g_00025	Prbc.g_00227
OG0001158	Prac.g_00027	Prbc.g_00225
OG0001159	Prac.g_00028	Prbc.g_00224
OG0001160	Prac.g_00029	Prbc.g_00223
OG0001161	Prac.g_00030	Prbc.g_00222
OG0001162	Prac.g_00031	Prbc.g_00221
OG0001163	Prac.g_00032	Prbc.g_00220
OG0001164	Prac.g_00033	Prbc.g_00219
OG0001165	Prac.g_00034	Prbc.g_00218
OG0001166	Prac.g_00035	Prbc.g_00217
OG0001167	Prac.g_00036	Prbc.g_00216
OG0001168	Prac.g_00037	Prbc.g_00215
OG0001169	Prac.g_00038	Prbc.g_00214
OG0001170	Prac.g_00039	Prbc.g_00213
OG0001171	Prac.g_00040	Prbc.g_00212
OG0001172	Prac.g_00042	Prbc.g_00210
OG0001173	Prac.g_00044	Prbc.g_00208
OG0001174	Prac.g_00045	Prbc.g_00207
OG0001175	Prac.g_00046	Prbc.g_00206
OG0001176	Prac.g_00047	Prbc.g_00204
OG0001177	Prac.g_00049	Prbc.g_00202
OG0001178	Prac.g_00051	Prbc.g_00198
OG0001179	Prac.g_00052	Prbc.g_00197
OG0001180	Prac.g_00053	Prbc.g_00196
OG0001181	Prac.g_00054	Prbc.g_00195
OG0001182	Prac.g_00055	Prbc.g_00194
OG0001183	Prac.g_00056	Prbc.g_00193
OG0001184	Prac.g_00058	Prbc.g_00189
OG0001185	Prac.g_00061	Prbc.g_00965
OG0001186	Prac.g_00062	Prbc.g_00966
OG0001187	Prac.g_00063	Prbc.g_00967
OG0001188	Prac.g_00064	Prbc.g_00968
OG0001189	Prac.g_00065	Prbc.g_00969
OG0001190	Prac.g_00066	Prbc.g_00970
OG0001191	Prac.g_00067	Prbc.g_00971
OG0001192	Prac.g_00068	Prbc.g_00972
OG0001193	Prac.g_00069	Prbc.g_00973
OG0001194	Prac.g_00070	Prbc.g_00974
OG0001195	Prac.g_00071	Prbc.g_00975
OG0001196	Prac.g_00072	Prbc.g_00976
OG0001197	Prac.g_00073	Prbc.g_00977
OG0001198	Prac.g_00074	Prbc.g_00978
OG0001199	Prac.g_00075	Prbc.g_00979
OG0001200	Prac.g_00076	Prbc.g_00980
OG0001201	Prac.g_00077	Prbc.g_00981
OG0001202	Prac.g_00078	Prbc.g_00982
OG0001203	Prac.g_00080	Prbc.g_00984
OG0001204	Prac.g_00082	Prbc.g_00986
OG0001205	Prac.g_00083	Prbc.g_00988
OG0001206	Prac.g_00084	Prbc.g_00989
OG0001207	Prac.g_00085	Prbc.g_00990
OG0001208	Prac.g_00086	Prbc.g_00991
OG0001209	Prac.g_00087	Prbc.g_00992
OG0001210	Prac.g_00088	Prbc.g_00993
OG0001211	Prac.g_00089	Prbc.g_00994
OG0001212	Prac.g_00090	Prbc.g_00995
OG0001213	Prac.g_00091	Prbc.g_00996
OG0001214	Prac.g_00093	Prbc.g_00998
OG0001215	Prac.g_00094	Prbc.g_00999
OG0001216	Prac.g_00095	Prbc.g_01000
OG0001217	Prac.g_00096	Prbc.g_01001
OG0001218	Prac.g_00097	Prbc.g_01002
OG0001219	Prac.g_00099	Prbc.g_01005
OG0001220	Prac.g_00100	Prbc.g_01006
OG0001221	Prac.g_00103	Prbc.g_01011
OG0001222	Prac.g_00104	Prbc.g_01012
OG0001223	Prac.g_00105	Prbc.g_01013
OG0001224	Prac.g_00106	Prbc.g_01015
OG0001225	Prac.g_00107	Prbc.g_01016
OG0001226	Prac.g_00108	Prbc.g_01017
OG0001227	Prac.g_00109	Prbc.g_01018
OG0001228	Prac.g_00110	Prbc.g_01019
OG0001229	Prac.g_00111	Prbc.g_01020
OG0001230	Prac.g_00112	Prbc.g_01021
OG0001231	Prac.g_00113	Prbc.g_01022
OG0001232	Prac.g_00114	Prbc.g_01043
OG0001233	Prac.g_00115	Prbc.g_01044
OG0001234	Prac.g_00116	Prbc.g_01045
OG0001235	Prac.g_00117	Prbc.g_01046
OG0001236	Prac.g_00119	Prbc.g_01048
OG0001237	Prac.g_00120	Prbc.g_01049
OG0001238	Prac.g_00122	Prbc.g_01052
OG0001239	Prac.g_00123	Prbc.g_01053
OG0001240	Prac.g_00124	Prbc.g_01054
OG0001241	Prac.g_00126	Prbc.g_01057
OG0001242	Prac.g_00127	Prbc.g_01060
OG0001243	Prac.g_00128	Prbc.g_01061
OG0001244	Prac.g_00129	Prbc.g_01062
OG0001245	Prac.g_00130	Prbc.g_01063
OG0001246	Prac.g_00131	Prbc.g_01065
OG0001247	Prac.g_01950	Prbc.g_01066
OG0001248	Prac.g_01949	Prbc.g_01067
OG0001249	Prac.g_01948	Prbc.g_01068
OG0001250	Prac.g_01947	Prbc.g_01069
OG0001251	Prac.g_01839	Prbc.g_00481
OG0001252	Prac.g_01793	Prbc.g_00433
OG0001253	Prac.g_01780	Prbc.g_00421
OG0001254	Prac.g_01650	Prbc.g_01173
OG0001255	Prac.g_01201	Prbc.g_01245
OG0001256	Prac.g_00152	Prbc.g_00164
OG0001257	Prac.g_01062	Prbc.g_01542
OG0001258	Prac.g_00873	Prbc.g_01557
OG0001259	Prac.g_00783	Prbc.g_01666
OG0001260	Prac.g_01522	Prbc.g_02071, Prbc.g_01377
OG0001261	Prac.g_01441	Prbc.g_01894
OG0001262	Prac.g_01425	Prbc.g_00068
OG0001263	Prac.g_01405	Prbc.g_01953
OG0001264	Prac.g_01385	Prbc.g_01976
OG0001265	Prac.g_01280	Prbc.g_02086
OG0001266	Prac.g_01232	Prbc.g_00930
OG0001267	Prac.g_01001	Prbc.g_01463
OG0001268	Prac.g_00988	Prbc.g_01449
OG0001269	Prac.g_00200	Prbc.g_00586
OG0001270	Prac.g_00371	Prbc.g_00750
OG0001271	Prac.g_00360	Prbc.g_00762
OG0001272	Prac.g_00319	Prbc.g_00069, Prbc.g_01940
OG0001273	Prac.g_00318	Prbc.g_01598
OG0001274	Prac.g_00313	Prbc.g_00799
OG0001275	Prac.g_00297	Prbc.g_02129
OG0001276	Prac.g_00285, Prac.g_00878	Prbc.g_00802
OG0001277	Prac.g_00279	Prbc.g_00811, Prbc.g_00909
OG0001278	Prac.g_00633	Prbc.g_00825
OG0001279	Prac.g_00629	Prbc.g_00829
OG0001280	Prac.g_00626	Prbc.g_00831
OG0001281	Prac.g_00479	Prbc.g_00937
OG0001282	Prac.g_00504	Prbc.g_01309
OG0001283	Prac.g_00023	Prbc.g_00230
OG0001284	Prac.g_00050	Prbc.g_00199
OG0001285	Prac.g_00081	Prbc.g_00985
OG0001286	Prac.g_00125	Prbc.g_01056
OG0001287	Prac.g_00875, Prac.g_01598	Prbc.g_00116
OG0001288	Prac.g_01110	Prbc.g_01498
OG0001290	Prac.g_01917	Prbc.g_01100
OG0001291	Prac.g_01860	Prbc.g_00502
OG0001292	Prac.g_01857	Prbc.g_00499
OG0001293	Prac.g_01855	Prbc.g_00497
OG0001294	Prac.g_01838	Prbc.g_00480
OG0001295	Prac.g_01812	Prbc.g_00452
OG0001296	Prac.g_01806	Prbc.g_00445
OG0001297	Prac.g_01731	Prbc.g_00372
OG0001298	Prac.g_01687	Prbc.g_01141
OG0001300	Prac.g_01160	Prbc.g_02120
OG0001301	Prac.g_00734	Prbc.g_01714
OG0001304	Prac.g_01265	Prbc.g_02104
OG0001305	Prac.g_01260	Prbc.g_02109
OG0001306	Prac.g_01223	Prbc.g_01042
OG0001307	Prac.g_01214	Prbc.g_01985
OG0001308	Prac.g_01037	Prbc.g_02114
OG0001309	Prac.g_01036	Prbc.g_00987
OG0001310	Prac.g_01026	Prbc.g_01277
OG0001311	Prac.g_00957	Prbc.g_01413
OG0001312	Prac.g_00201	Prbc.g_00587
OG0001313	Prac.g_00315	Prbc.g_01833
OG0001314	Prac.g_00602	Prbc.g_00853
OG0001315	Prac.g_00568	Prbc.g_00888
OG0001316	Prac.g_00019	Prbc.g_00234
OG0001318	Prac.g_01790	Prbc.g_00429
OG0001319	Prac.g_01692	Prbc.g_00332
OG0001320	Prac.g_01078	Prbc.g_01471
OG0001322	Prac.g_01495	Prbc.g_01822
OG0001323	Prac.g_01240	Prbc.g_01966
OG0001324	Prac.g_01206	Prbc.g_00041
OG0001325	Prac.g_01033	Prbc.g_01348, Prbc.g_02182
OG0001326	Prac.g_00151	Prbc.g_00143
OG0001327	Prac.g_00153	Prbc.g_00559
OG0001329	Prac.g_00237	Prbc.g_01050
OG0001330	Prac.g_00322	Prbc.g_00795
OG0001332	Prac.g_00579	Prbc.g_00877
OG0001334	Prac.g_00043	Prbc.g_00209
OG0001335	Prac.g_00079	Prbc.g_00983
OG0001336	Prac.g_01803	Prbc.g_00442
OG0001338	Prac.g_01786	Prbc.g_02147
OG0001344	Prac.g_01155	Prbc.g_01483, Prbc.g_00646
OG0001348	Prac.g_00867	Prbc.g_01584
OG0001349	Prac.g_00862	Prbc.g_01589
OG0001352	Prac.g_00689	Prbc.g_01763
OG0001356	Prac.g_01403	Prbc.g_01956, Prbc.g_01957
OG0001359	Prac.g_01014	Prbc.g_00901
OG0001360	Prac.g_01013	Prbc.g_00902
OG0001364	Prac.g_00341	Prbc.g_00781
OG0001365	Prac.g_00474	Prbc.g_02000
OG0001369	Prac.g_01279	Prbc.g_02087
OG0001371	Prac.g_01864	Prbc.g_00506
OG0001372	Prac.g_01863	Prbc.g_00505
OG0001373	Prac.g_01856	Prbc.g_00498
OG0001374	Prac.g_01844	Prbc.g_00486
OG0001376	Prac.g_01696	Prbc.g_00336
OG0001377	Prac.g_01675	Prbc.g_01152
OG0001379	Prac.g_01172	Prbc.g_00748
OG0001381	Prac.g_01093	Prbc.g_01515
OG0001382	Prac.g_01085	Prbc.g_01523
OG0001383	Prac.g_00860	Prbc.g_01591
OG0001385	Prac.g_00705	Prbc.g_01744
OG0001386	Prac.g_00697	Prbc.g_01754
OG0001387	Prac.g_00695	Prbc.g_01756
OG0001388	Prac.g_00685	Prbc.g_01768
OG0001389	Prac.g_01555	Prbc.g_01792
OG0001390	Prac.g_01523	Prbc.g_00539
OG0001391	Prac.g_01490	Prbc.g_02002
OG0001392	Prac.g_01404	Prbc.g_01955
OG0001393	Prac.g_01402	Prbc.g_01958
OG0001394	Prac.g_01379	Prbc.g_01982
OG0001395	Prac.g_01376	Prbc.g_01986
OG0001396	Prac.g_01296	Prbc.g_00092
OG0001397	Prac.g_01271	Prbc.g_02095
OG0001398	Prac.g_01252	Prbc.g_01931
OG0001399	Prac.g_01242	Prbc.g_01954
OG0001400	Prac.g_01234	Prbc.g_01947
OG0001401	Prac.g_01226	Prbc.g_00615
OG0001402	Prac.g_00999	Prbc.g_01461
OG0001403	Prac.g_00176	Prbc.g_00567
OG0001404	Prac.g_00208	Prbc.g_02160
OG0001405	Prac.g_00218	Prbc.g_00658
OG0001406	Prac.g_00372	Prbc.g_00749
OG0001407	Prac.g_00369	Prbc.g_00753
OG0001408	Prac.g_00321	Prbc.g_00796
OG0001409	Prac.g_00308	Prbc.g_00613
OG0001410	Prac.g_00295	Prbc.g_02169
OG0001412	Prac.g_01346	Prbc.g_02014
OG0001413	Prac.g_00892	Prbc.g_00533
OG0001414	Prac.g_01869	Prbc.g_00249
OG0001415	Prac.g_01605	Prbc.g_01218
OG0001416	Prac.g_00851	Prbc.g_01601
OG0001417	Prac.g_00696	Prbc.g_01755
OG0001418	Prac.g_01512	Prbc.g_00115
OG0001419	Prac.g_01486	Prbc.g_02006
OG0001420	Prac.g_01400	Prbc.g_00923
OG0001421	Prac.g_01395	Prbc.g_01963
OG0001422	Prac.g_01237	Prbc.g_01814
OG0001423	Prac.g_01012	Prbc.g_00158
OG0001424	Prac.g_00923	Prbc.g_00904
OG0001426	Prac.g_00121	Prbc.g_01051
OG0001427	Prac.g_01161	Prbc.g_00816
OG0001430	Prac.g_01288	Prbc.g_02144
OG0001431	Prac.g_01236	Prbc.g_01946
OG0001432	Prac.g_01233	Prbc.g_01825
OG0001433	Prac.g_01952	Prbc.g_00123
OG0001434	Prac.g_00196	Prbc.g_00040, Prbc.g_01300
OG0001435	Prac.g_00310	Prbc.g_02157
OG0001436	Prac.g_00900	Prbc.g_00603
OG0001438	Prac.g_00751	Prbc.g_01697
OG0001441	Prac.g_01041	Prbc.g_00063
OG0001442	Prac.g_01024	Prbc.g_00803
OG0001443	Prac.g_01002	Prbc.g_01464
OG0001444	Prac.g_00966	Prbc.g_01425
OG0001445	Prac.g_00143	Prbc.g_00652
OG0001446	Prac.g_00145	Prbc.g_00653
OG0001447	Prac.g_00146	Prbc.g_00654
OG0001453	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282	Prbc.g_00052
OG0001456	Prac.g_01965	Prbc.g_01231
OG0001458	Prac.g_01524	Prbc.g_00048, Prbc.g_01302
OG0001459	Prac.g_01497	Prbc.g_00514
OG0001461	Prac.g_01354	Prbc.g_01848
OG0001464	Prac.g_01238	Prbc.g_02066, Prbc.g_01379
OG0001465	Prac.g_00148	Prbc.g_01945
OG0001467	Prac.g_00414	Prbc.g_00706
OG0001469	Prac.g_00987	Prbc.g_01448
OG0001472	Prac.g_01414	Prbc.g_01925
OG0001473	Prac.g_01406	Prbc.g_02001
OG0001474	Prac.g_00643	Prbc.g_00911
OG0001475	Prac.g_01247	Prbc.g_01942
OG0001476	Prac.g_01246	Prbc.g_01943
OG0001477	Prac.g_01245	Prbc.g_01944
OG0001478	Prac.g_01239	Prbc.g_00678
OG0001479	Prac.g_01211	Prbc.g_01423
OG0001480	Prac.g_01047	Prbc.g_01495
OG0001482	Prac.g_01577, Prac.g_00275	Prbc.g_01520
OG0001491	Prac.g_01500	Prbc.g_02149, Prbc.g_01567
OG0001492	Prac.g_01443	Prbc.g_01892
OG0001493	Prac.g_00644	Prbc.g_00912
OG0001494	Prac.g_00645	Prbc.g_00913
OG0001495	Prac.g_00646	Prbc.g_00914
OG0001496	Prac.g_00647	Prbc.g_00915
OG0001497	Prac.g_00648	Prbc.g_00916
OG0001498	Prac.g_00649	Prbc.g_00917
OG0001499	Prac.g_00650	Prbc.g_00918
OG0001500	Prac.g_00651	Prbc.g_00919
OG0001501	Prac.g_00652	Prbc.g_00920
OG0001502	Prac.g_00653	Prbc.g_00921
OG0001503	Prac.g_00654	Prbc.g_00922
OG0001505	Prac.g_00915	Prbc.g_00527, Prbc.g_01311
OG0001507	Prac.g_01003	Prbc.g_01465
OG0001509	Prac.g_00494	Prbc.g_01135
OG0001510	Prac.g_00004	Prbc.g_00250
OG0001511	Prac.g_00912	Prbc.g_00637, Prbc.g_00027
OG0001515	Prac.g_01518	Prbc.g_00809, Prbc.g_00526
OG0001516	Prac.g_01306	Prbc.g_02056
OG0001517	Prac.g_01228, Prac.g_01229	Prbc.g_02187
OG0001519	Prac.g_01146	Prbc.g_00078
OG0001520	Prac.g_00899	Prbc.g_00602
OG0001523	Prac.g_01870	Prbc.g_00519
OG0001524	Prac.g_01157	Prbc.g_01279
OG0001526	Prac.g_01397	Prbc.g_01961
OG0001527	Prac.g_01043	Prbc.g_01342
OG0001528	Prac.g_01953	Prbc.g_00813
OG0001529	Prac.g_00132	Prbc.g_01334
OG0001533	Prac.g_00642	Prbc.g_01280
OG0001536	Prac.g_01045	Prbc.g_02140
OG0001538	Prac.g_00150	Prbc.g_00581
OG0001539	Prac.g_00162	Prbc.g_01291
OG0001540	Prac.g_00163	Prbc.g_00163
OG0001543	Prac.g_00296	Prbc.g_01287
OG0001544	Prac.g_00907	Prbc.g_00146
OG0001545	Prac.g_01388	Prbc.g_01973
OG0001549	Prac.g_01805	Prbc.g_00444
OG0001550	Prac.g_01624	Prbc.g_01199
OG0001551	Prac.g_01600	Prbc.g_01115, Prbc.g_00528
OG0001552	Prac.g_01165	Prbc.g_00151
OG0001553	Prac.g_01144	Prbc.g_01297
OG0001554	Prac.g_01143	Prbc.g_02123
OG0001555	Prac.g_01090	Prbc.g_02132
OG0001556	Prac.g_01075	Prbc.g_01482
OG0001557	Prac.g_00694	Prbc.g_01757
OG0001559	Prac.g_01517	Prbc.g_00128
OG0001560	Prac.g_01504	Prbc.g_02072
OG0001561	Prac.g_01412	Prbc.g_00624
OG0001562	Prac.g_01290	Prbc.g_01818
OG0001563	Prac.g_01231	Prbc.g_00520
OG0001564	Prac.g_01230	Prbc.g_02117
OG0001565	Prac.g_01227	Prbc.g_01826
OG0001566	Prac.g_01224	Prbc.g_02131
OG0001567	Prac.g_01218	Prbc.g_01310
OG0001568	Prac.g_01048	Prbc.g_02186
OG0001569	Prac.g_01044	Prbc.g_00114
OG0001570	Prac.g_01038	Prbc.g_00119
OG0001571	Prac.g_01030	Prbc.g_00150
OG0001572	Prac.g_01022	Prbc.g_01288
OG0001573	Prac.g_01019	Prbc.g_02146
OG0001574	Prac.g_00911	Prbc.g_00019, Prbc.g_00096
OG0001575	Prac.g_00140	Prbc.g_00627
OG0001576	Prac.g_00155	Prbc.g_00142
OG0001577	Prac.g_00214	Prbc.g_00931
OG0001578	Prac.g_00216	Prbc.g_00656
OG0001582	Prac.g_00328	Prbc.g_02076
OG0001583	Prac.g_00327	Prbc.g_01834
OG0001584	Prac.g_00326	Prbc.g_01484
OG0001585	Prac.g_00316	Prbc.g_00800
OG0001586	Prac.g_00059	Prbc.g_00642
OG0001591	Prac.g_01171	Prbc.g_00614
OG0001593	Prac.g_01086	Prbc.g_00170
OG0001594	Prac.g_01077	Prbc.g_01480
OG0001595	Prac.g_00665	Prbc.g_01314
OG0001597	Prac.g_01410	Prbc.g_00099
OG0001599	Prac.g_01009	Prbc.g_00908
OG0001600	Prac.g_01008	Prbc.g_01489
OG0001601	Prac.g_01007	Prbc.g_01488
OG0001602	Prac.g_01006	Prbc.g_01487
OG0001603	Prac.g_00278	Prbc.g_00117
OG0001604	Prac.g_00612	Prbc.g_00098
OG0001606	Prac.g_01194	Prbc.g_01251
OG0001609	Prac.g_01166	Prbc.g_00815
OG0001612	Prac.g_01499	Prbc.g_01830
OG0001616	Prac.g_00137	Prbc.g_00049
OG0001628	Prac.g_00286	Prbc.g_02197
OG0001629	Prac.g_00002	Prbc.g_00531
OG0001638	Prac.g_01875	Prbc.g_01131
OG0001638	Prac.g_01878, Prac.g_01876	Prbc.g_01369
OG0001646	Prac.g_01969	Prbc.g_01305
OG0001695	Prac.g_00241	Prbc.g_00185
OG0001713	Prac.g_00238	Prbc.g_00188
OG0001730	Prac.g_00239	Prbc.g_00187
OG0001797	Prac.g_01872	Prbc.g_00156
OG0001819	Prac.g_01128	Prbc.g_00649
OG0001829	Prac.g_00284	Prbc.g_00631
OG0001830	Prac.g_00240	Prbc.g_00186
OG0001871	Prac.g_00897	Prbc.g_01340
OG0001874	Prac.g_00896	Prbc.g_02161
OG0001877	Prac.g_01139	Prbc.g_01371
OG0001960	Prac.g_00003	Prbc.g_00263, Prbc.g_01110
OG0001965	Prac.g_01873	Prbc.g_02175
OG0002019	Prac.g_01961	Prbc.g_00620
OG0002031	Prac.g_01581	Prbc.g_00805
OG0002056	Prac.g_00169	Prbc.g_00167
OG0002061	Prac.g_00906	Prbc.g_00054
OG0003095	Prac.g_01908	Prbc.g_00012
