Orthogroup	Prac	Prba
OG0001147	Prac.g_00010	Prba.g_01064
OG0001148	Prac.g_00011	Prba.g_01065
OG0001149	Prac.g_00013	Prba.g_01067
OG0001150	Prac.g_00014	Prba.g_01068
OG0001151	Prac.g_00016	Prba.g_01070
OG0001152	Prac.g_00017	Prba.g_01071
OG0001153	Prac.g_00018	Prba.g_01072
OG0001154	Prac.g_00020	Prba.g_01074
OG0001155	Prac.g_00022	Prba.g_01076
OG0001156	Prac.g_00024	Prba.g_01078
OG0001157	Prac.g_00025	Prba.g_01079
OG0001158	Prac.g_00027	Prba.g_00753
OG0001159	Prac.g_00028	Prba.g_00754
OG0001160	Prac.g_00029	Prba.g_00755
OG0001161	Prac.g_00030	Prba.g_00756
OG0001162	Prac.g_00031	Prba.g_00757
OG0001163	Prac.g_00032	Prba.g_00758
OG0001164	Prac.g_00033	Prba.g_00759
OG0001165	Prac.g_00034	Prba.g_00760
OG0001166	Prac.g_00035	Prba.g_00761
OG0001167	Prac.g_00036	Prba.g_00762
OG0001168	Prac.g_00037	Prba.g_00763
OG0001169	Prac.g_00038	Prba.g_00764
OG0001170	Prac.g_00039	Prba.g_00766
OG0001171	Prac.g_00040	Prba.g_00767
OG0001172	Prac.g_00042	Prba.g_00769
OG0001173	Prac.g_00044	Prba.g_00771
OG0001174	Prac.g_00045	Prba.g_00772
OG0001175	Prac.g_00046	Prba.g_00773
OG0001176	Prac.g_00047	Prba.g_00774
OG0001177	Prac.g_00049	Prba.g_00776
OG0001178	Prac.g_00051	Prba.g_00779
OG0001179	Prac.g_00052	Prba.g_00780
OG0001180	Prac.g_00053	Prba.g_00781
OG0001181	Prac.g_00054	Prba.g_00782
OG0001182	Prac.g_00055	Prba.g_00783
OG0001183	Prac.g_00056	Prba.g_00784
OG0001184	Prac.g_00058	Prba.g_00786
OG0001185	Prac.g_00061	Prba.g_00789
OG0001186	Prac.g_00062	Prba.g_00790
OG0001187	Prac.g_00063	Prba.g_00792
OG0001188	Prac.g_00064	Prba.g_00793
OG0001189	Prac.g_00065	Prba.g_00794
OG0001190	Prac.g_00066	Prba.g_00795
OG0001191	Prac.g_00067	Prba.g_00796
OG0001192	Prac.g_00068	Prba.g_00797
OG0001193	Prac.g_00069	Prba.g_00798
OG0001194	Prac.g_00070	Prba.g_00799
OG0001195	Prac.g_00071	Prba.g_00800
OG0001196	Prac.g_00072	Prba.g_00801
OG0001197	Prac.g_00073	Prba.g_00802
OG0001198	Prac.g_00074	Prba.g_00803
OG0001199	Prac.g_00075	Prba.g_00804
OG0001200	Prac.g_00076	Prba.g_00805
OG0001201	Prac.g_00077	Prba.g_00806
OG0001202	Prac.g_00078	Prba.g_00807
OG0001203	Prac.g_00080	Prba.g_00809
OG0001204	Prac.g_00082	Prba.g_00811
OG0001205	Prac.g_00083	Prba.g_00812
OG0001206	Prac.g_00084	Prba.g_00813
OG0001207	Prac.g_00085	Prba.g_00814
OG0001208	Prac.g_00086	Prba.g_00815
OG0001209	Prac.g_00087	Prba.g_00816
OG0001210	Prac.g_00088	Prba.g_00817
OG0001211	Prac.g_00089	Prba.g_00818
OG0001212	Prac.g_00090	Prba.g_00819
OG0001213	Prac.g_00091	Prba.g_00820
OG0001214	Prac.g_00093	Prba.g_00822
OG0001215	Prac.g_00094	Prba.g_00823
OG0001216	Prac.g_00095	Prba.g_00824
OG0001217	Prac.g_00096	Prba.g_00825
OG0001218	Prac.g_00097	Prba.g_00826
OG0001219	Prac.g_00099	Prba.g_00829
OG0001220	Prac.g_00100	Prba.g_00830
OG0001221	Prac.g_00103	Prba.g_00833
OG0001222	Prac.g_00104	Prba.g_00834
OG0001223	Prac.g_00105	Prba.g_00835
OG0001224	Prac.g_00106	Prba.g_00836
OG0001225	Prac.g_00107	Prba.g_00837
OG0001226	Prac.g_00108	Prba.g_00838
OG0001227	Prac.g_00109	Prba.g_00839
OG0001228	Prac.g_00110	Prba.g_00840
OG0001229	Prac.g_00111	Prba.g_00841
OG0001230	Prac.g_00112	Prba.g_00842
OG0001231	Prac.g_00113	Prba.g_00843
OG0001232	Prac.g_00114	Prba.g_00844
OG0001233	Prac.g_00115	Prba.g_00845
OG0001234	Prac.g_00116	Prba.g_00846
OG0001235	Prac.g_00117	Prba.g_00847
OG0001236	Prac.g_00119	Prba.g_01777
OG0001237	Prac.g_00120	Prba.g_01778
OG0001238	Prac.g_00122	Prba.g_01780
OG0001239	Prac.g_00123	Prba.g_01781
OG0001240	Prac.g_00124	Prba.g_01782
OG0001241	Prac.g_00126	Prba.g_01784
OG0001242	Prac.g_00127	Prba.g_01785
OG0001243	Prac.g_00128	Prba.g_01786
OG0001244	Prac.g_00129	Prba.g_01787
OG0001245	Prac.g_00130	Prba.g_01788
OG0001246	Prac.g_00131	Prba.g_01789
OG0001247	Prac.g_01950	Prba.g_01790
OG0001248	Prac.g_01949	Prba.g_01791
OG0001249	Prac.g_01948	Prba.g_01792
OG0001250	Prac.g_01947	Prba.g_01793
OG0001251	Prac.g_01839	Prba.g_01880
OG0001252	Prac.g_01793	Prba.g_01926
OG0001253	Prac.g_01780	Prba.g_01938
OG0001254	Prac.g_01650	Prba.g_00498
OG0001255	Prac.g_01201	Prba.g_00549
OG0001256	Prac.g_00152	Prba.g_01165
OG0001257	Prac.g_01062	Prba.g_00979
OG0001258	Prac.g_00873	Prba.g_00963
OG0001259	Prac.g_00783	Prba.g_01727
OG0001260	Prac.g_01522	Prba.g_01555
OG0001261	Prac.g_01441	Prba.g_01464
OG0001262	Prac.g_01425	Prba.g_01448
OG0001263	Prac.g_01405	Prba.g_01427
OG0001264	Prac.g_01385	Prba.g_01396
OG0001265	Prac.g_01280	Prba.g_01288
OG0001266	Prac.g_01232	Prba.g_01240
OG0001267	Prac.g_01001	Prba.g_00080
OG0001268	Prac.g_00988	Prba.g_00067
OG0001269	Prac.g_00200	Prba.g_00213
OG0001270	Prac.g_00371	Prba.g_00348
OG0001271	Prac.g_00360	Prba.g_00337
OG0001272	Prac.g_00319	Prba.g_00295
OG0001273	Prac.g_00318	Prba.g_00294
OG0001274	Prac.g_00313	Prba.g_00289
OG0001275	Prac.g_00297	Prba.g_00272
OG0001276	Prac.g_00285	Prba.g_00262
OG0001277	Prac.g_00279	Prba.g_00251
OG0001278	Prac.g_00633	Prba.g_00234
OG0001279	Prac.g_00629	Prba.g_00230
OG0001280	Prac.g_00626	Prba.g_00227
OG0001281	Prac.g_00479	Prba.g_00360
OG0001282	Prac.g_00504	Prba.g_00385
OG0001283	Prac.g_00023	Prba.g_01077
OG0001284	Prac.g_00050	Prba.g_00778
OG0001285	Prac.g_00081	Prba.g_00810
OG0001286	Prac.g_00125	Prba.g_01783
OG0001288	Prac.g_01110	Prba.g_01024
OG0001290	Prac.g_01917	Prba.g_01823
OG0001291	Prac.g_01860	Prba.g_01859
OG0001292	Prac.g_01857	Prba.g_01862
OG0001293	Prac.g_01855	Prba.g_01864
OG0001294	Prac.g_01838	Prba.g_01881
OG0001295	Prac.g_01812	Prba.g_01907
OG0001296	Prac.g_01806	Prba.g_01913
OG0001297	Prac.g_01731	Prba.g_00655
OG0001298	Prac.g_01687	Prba.g_00462
OG0001300	Prac.g_01160	Prba.g_00867
OG0001301	Prac.g_00734	Prba.g_01680
OG0001304	Prac.g_01265	Prba.g_01273
OG0001305	Prac.g_01260	Prba.g_01268
OG0001306	Prac.g_01223	Prba.g_01232
OG0001307	Prac.g_01214	Prba.g_01223
OG0001308	Prac.g_01037	Prba.g_00737
OG0001309	Prac.g_01036	Prba.g_00735
OG0001310	Prac.g_01026	Prba.g_00724
OG0001311	Prac.g_00957	Prba.g_00035
OG0001312	Prac.g_00201	Prba.g_00212
OG0001313	Prac.g_00315	Prba.g_00291
OG0001314	Prac.g_00602	Prba.g_00597
OG0001315	Prac.g_00568	Prba.g_00563
OG0001316	Prac.g_00019	Prba.g_01073
OG0001318	Prac.g_01790	Prba.g_01929
OG0001319	Prac.g_01692	Prba.g_00457
OG0001320	Prac.g_01078	Prba.g_00994
OG0001321	Prac.g_01513	Prba.g_01545
OG0001322	Prac.g_01495	Prba.g_01518
OG0001323	Prac.g_01240	Prba.g_01248
OG0001324	Prac.g_01206	Prba.g_01215
OG0001325	Prac.g_01033	Prba.g_00731
OG0001326	Prac.g_00151	Prba.g_01164
OG0001327	Prac.g_00153	Prba.g_01166
OG0001328	Prac.g_00180	Prba.g_01197
OG0001329	Prac.g_00237	Prba.g_00176
OG0001330	Prac.g_00322	Prba.g_00298
OG0001331	Prac.g_00628	Prba.g_00229
OG0001334	Prac.g_00043	Prba.g_00770
OG0001335	Prac.g_00079	Prba.g_00808
OG0001336	Prac.g_01803	Prba.g_01916
OG0001337	Prac.g_01813	Prba.g_01906
OG0001338	Prac.g_01786	Prba.g_01932
OG0001339	Prac.g_01727	Prba.g_00659
OG0001340	Prac.g_01682	Prba.g_00467
OG0001341	Prac.g_01670	Prba.g_00479
OG0001342	Prac.g_01651	Prba.g_00497
OG0001343	Prac.g_01195	Prba.g_00555
OG0001344	Prac.g_01155	Prba.g_00872
OG0001345	Prac.g_01113	Prba.g_01027
OG0001346	Prac.g_01072	Prba.g_00989
OG0001347	Prac.g_01058	Prba.g_00975
OG0001348	Prac.g_00867	Prba.g_00957
OG0001349	Prac.g_00862	Prba.g_00952
OG0001351	Prac.g_00796	Prba.g_01739
OG0001352	Prac.g_00689	Prba.g_01635
OG0001353	Prac.g_00668	Prba.g_01614
OG0001354	Prac.g_01492	Prba.g_01515
OG0001355	Prac.g_01435	Prba.g_01458
OG0001356	Prac.g_01403	Prba.g_01413
OG0001357	Prac.g_01300	Prba.g_01309
OG0001358	Prac.g_01281	Prba.g_01289
OG0001359	Prac.g_01014	Prba.g_00093
OG0001360	Prac.g_01013	Prba.g_00092
OG0001361	Prac.g_00935	Prba.g_00013
OG0001363	Prac.g_00257	Prba.g_00152
OG0001364	Prac.g_00341	Prba.g_00318
OG0001365	Prac.g_00474	Prba.g_00355
OG0001366	Prac.g_00588	Prba.g_00583
OG0001367	Prac.g_00493	Prba.g_00374
OG0001369	Prac.g_01279	Prba.g_01287
OG0001371	Prac.g_01864	Prba.g_01855
OG0001372	Prac.g_01863	Prba.g_01856
OG0001373	Prac.g_01856	Prba.g_01863
OG0001374	Prac.g_01844	Prba.g_01875
OG0001375	Prac.g_01796	Prba.g_01923
OG0001376	Prac.g_01696	Prba.g_00453
OG0001377	Prac.g_01675	Prba.g_00475
OG0001378	Prac.g_01659	Prba.g_00490
OG0001379	Prac.g_01172	Prba.g_00855
OG0001381	Prac.g_01093	Prba.g_01007
OG0001382	Prac.g_01085	Prba.g_01001
OG0001383	Prac.g_00860	Prba.g_00950
OG0001384	Prac.g_00853	Prba.g_00942
OG0001385	Prac.g_00705	Prba.g_01651
OG0001386	Prac.g_00697	Prba.g_01643
OG0001387	Prac.g_00695	Prba.g_01641
OG0001388	Prac.g_00685	Prba.g_01631
OG0001389	Prac.g_01555	Prba.g_01589
OG0001390	Prac.g_01523	Prba.g_01556
OG0001391	Prac.g_01490	Prba.g_01513
OG0001392	Prac.g_01404	Prba.g_01414
OG0001393	Prac.g_01402	Prba.g_01412
OG0001394	Prac.g_01379	Prba.g_01390
OG0001395	Prac.g_01376	Prba.g_01387
OG0001396	Prac.g_01296	Prba.g_01305
OG0001397	Prac.g_01271	Prba.g_01279
OG0001398	Prac.g_01252	Prba.g_01260
OG0001399	Prac.g_01242	Prba.g_01250
OG0001400	Prac.g_01234	Prba.g_01242
OG0001401	Prac.g_01226	Prba.g_01235
OG0001402	Prac.g_00999	Prba.g_00078
OG0001403	Prac.g_00176	Prba.g_01193
OG0001404	Prac.g_00208	Prba.g_00205
OG0001405	Prac.g_00218	Prba.g_00195
OG0001406	Prac.g_00372	Prba.g_00349
OG0001407	Prac.g_00369	Prba.g_00346
OG0001408	Prac.g_00321	Prba.g_00297
OG0001409	Prac.g_00308	Prba.g_00283
OG0001412	Prac.g_01346	Prba.g_01356
OG0001413	Prac.g_00892	Prba.g_00002
OG0001414	Prac.g_01869	Prba.g_01850
OG0001415	Prac.g_01605	Prba.g_00542
OG0001416	Prac.g_00851	Prba.g_00940
OG0001417	Prac.g_00696	Prba.g_01642
OG0001418	Prac.g_01512	Prba.g_01544
OG0001419	Prac.g_01486	Prba.g_01509
OG0001420	Prac.g_01400	Prba.g_01410
OG0001421	Prac.g_01395	Prba.g_01406
OG0001422	Prac.g_01237	Prba.g_01245
OG0001423	Prac.g_01012	Prba.g_00091
OG0001424	Prac.g_00923	Prba.g_01082
OG0001425	Prac.g_00302	Prba.g_00277
OG0001426	Prac.g_00121	Prba.g_01779
OG0001427	Prac.g_01161	Prba.g_00866
OG0001430	Prac.g_01288	Prba.g_01296
OG0001431	Prac.g_01236	Prba.g_01244
OG0001432	Prac.g_01233	Prba.g_01241
OG0001433	Prac.g_01952	Prba.g_01139
OG0001435	Prac.g_00310	Prba.g_00285
OG0001436	Prac.g_00900	Prba.g_01535
OG0001438	Prac.g_00751	Prba.g_01697
OG0001440	Prac.g_01277	Prba.g_01285
OG0001441	Prac.g_01041	Prba.g_00744
OG0001442	Prac.g_01024	Prba.g_00104, Prba.g_00721
OG0001443	Prac.g_01002	Prba.g_00081
OG0001444	Prac.g_00966	Prba.g_00044
OG0001445	Prac.g_00143	Prba.g_01124
OG0001446	Prac.g_00145	Prba.g_01126
OG0001447	Prac.g_00146	Prba.g_01127
OG0001449	Prac.g_00261	Prba.g_00116
OG0001453	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282	Prba.g_00254
OG0001454	Prac.g_01167	Prba.g_00860
OG0001457	Prac.g_00669	Prba.g_01615
OG0001458	Prac.g_01524	Prba.g_01557
OG0001459	Prac.g_01497	Prba.g_01520
OG0001460	Prac.g_01413	Prba.g_01436
OG0001461	Prac.g_01354	Prba.g_01364
OG0001462	Prac.g_01289	Prba.g_01297
OG0001463	Prac.g_01243	Prba.g_01251
OG0001464	Prac.g_01238	Prba.g_01246
OG0001465	Prac.g_00148	Prba.g_01161
OG0001467	Prac.g_00414	Prba.g_00716
OG0001468	Prac.g_00012	Prba.g_01066
OG0001469	Prac.g_00987	Prba.g_00066
OG0001470	Prac.g_01611	Prba.g_00536
OG0001471	Prac.g_01120	Prba.g_01042
OG0001472	Prac.g_01414	Prba.g_01437
OG0001473	Prac.g_01406	Prba.g_01428
OG0001474	Prac.g_00643	Prba.g_01426
OG0001475	Prac.g_01247	Prba.g_01255
OG0001476	Prac.g_01246	Prba.g_01254
OG0001477	Prac.g_01245	Prba.g_01253
OG0001478	Prac.g_01239	Prba.g_01247
OG0001479	Prac.g_01211	Prba.g_01220
OG0001480	Prac.g_01047	Prba.g_00750
OG0001481	Prac.g_00969	Prba.g_00047
OG0001482	Prac.g_00275	Prba.g_00241
OG0001484	Prac.g_00259	Prba.g_00151
OG0001485	Prac.g_00472	Prba.g_00353
OG0001488	Prac.g_01758	Prba.g_00628
OG0001489	Prac.g_01158	Prba.g_00869
OG0001490	Prac.g_01132	Prba.g_00897
OG0001491	Prac.g_01500	Prba.g_01523
OG0001492	Prac.g_01443	Prba.g_01466
OG0001493	Prac.g_00644	Prba.g_01425
OG0001494	Prac.g_00645	Prba.g_01424
OG0001495	Prac.g_00646	Prba.g_01423
OG0001496	Prac.g_00647	Prba.g_01422
OG0001497	Prac.g_00648	Prba.g_01421
OG0001498	Prac.g_00649	Prba.g_01420
OG0001499	Prac.g_00650	Prba.g_01419
OG0001500	Prac.g_00651	Prba.g_01418
OG0001501	Prac.g_00652	Prba.g_01417
OG0001502	Prac.g_00653	Prba.g_01416
OG0001503	Prac.g_00654	Prba.g_01415
OG0001506	Prac.g_01219	Prba.g_01228
OG0001507	Prac.g_01003	Prba.g_00082
OG0001509	Prac.g_00494	Prba.g_00375
OG0001510	Prac.g_00004	Prba.g_01058
OG0001511	Prac.g_00912	Prba.g_00236
OG0001513	Prac.g_01826	Prba.g_01893
OG0001514	Prac.g_00158	Prba.g_01173
OG0001515	Prac.g_01518	Prba.g_01553
OG0001516	Prac.g_01306	Prba.g_01315
OG0001517	Prac.g_01228, Prac.g_01229	Prba.g_01237
OG0001519	Prac.g_01146	Prba.g_00883
OG0001520	Prac.g_00899	Prba.g_01536
OG0001521	Prac.g_00475	Prba.g_00356
OG0001523	Prac.g_01870	Prba.g_01849
OG0001524	Prac.g_01157	Prba.g_00870
OG0001525	Prac.g_01088	Prba.g_01002
OG0001527	Prac.g_01043	Prba.g_00746
OG0001528	Prac.g_01953	Prba.g_01137
OG0001529	Prac.g_00132	Prba.g_01140
OG0001532	Prac.g_01912	Prba.g_01827
OG0001533	Prac.g_00642	Prba.g_00898
OG0001534	Prac.g_00304	Prba.g_00279
OG0001536	Prac.g_01045	Prba.g_00748
OG0001537	Prac.g_00909	Prba.g_01097, Prba.g_01141
OG0001538	Prac.g_00150	Prba.g_01163
OG0001539	Prac.g_00162	Prba.g_01178
OG0001540	Prac.g_00163	Prba.g_01179
OG0001542	Prac.g_00306	Prba.g_00281
OG0001543	Prac.g_00296	Prba.g_00271
OG0001549	Prac.g_01805	Prba.g_01914
OG0001550	Prac.g_01624	Prba.g_00523
OG0001551	Prac.g_01600	Prba.g_00547
OG0001552	Prac.g_01165	Prba.g_00862
OG0001553	Prac.g_01144	Prba.g_00885
OG0001554	Prac.g_01143	Prba.g_00886
OG0001555	Prac.g_01090	Prba.g_01004
OG0001556	Prac.g_01075	Prba.g_00992
OG0001557	Prac.g_00694	Prba.g_01640
OG0001559	Prac.g_01517	Prba.g_01552
OG0001560	Prac.g_01504	Prba.g_01531
OG0001561	Prac.g_01412	Prba.g_01435
OG0001562	Prac.g_01290	Prba.g_01298
OG0001563	Prac.g_01231	Prba.g_01239
OG0001564	Prac.g_01230	Prba.g_01238
OG0001565	Prac.g_01227	Prba.g_01236
OG0001566	Prac.g_01224	Prba.g_01233
OG0001567	Prac.g_01218	Prba.g_01227
OG0001568	Prac.g_01048	Prba.g_00751
OG0001569	Prac.g_01044	Prba.g_00747
OG0001570	Prac.g_01038	Prba.g_00741
OG0001571	Prac.g_01030	Prba.g_00728
OG0001572	Prac.g_01022	Prba.g_00101
OG0001573	Prac.g_01019	Prba.g_00098
OG0001575	Prac.g_00140	Prba.g_01158
OG0001576	Prac.g_00155	Prba.g_01169
OG0001577	Prac.g_00214	Prba.g_00199
OG0001578	Prac.g_00216	Prba.g_00197
OG0001579	Prac.g_00260	Prba.g_00117
OG0001580	Prac.g_00264	Prba.g_00141, Prba.g_00142
OG0001581	Prac.g_00268	Prba.g_00138
OG0001582	Prac.g_00328	Prba.g_00305
OG0001583	Prac.g_00327	Prba.g_00303
OG0001584	Prac.g_00326	Prba.g_00302
OG0001585	Prac.g_00316	Prba.g_00292
OG0001586	Prac.g_00059	Prba.g_00787
OG0001589	Prac.g_00287	Prba.g_01609
OG0001589	Prac.g_00921	Prba.g_01083
OG0001591	Prac.g_01171	Prba.g_00856
OG0001594	Prac.g_01077	Prba.g_00993
OG0001595	Prac.g_00665	Prba.g_01611
OG0001596	Prac.g_01516	Prba.g_01550
OG0001597	Prac.g_01410	Prba.g_01433
OG0001598	Prac.g_01398	Prba.g_01408
OG0001599	Prac.g_01009	Prba.g_00088
OG0001600	Prac.g_01008	Prba.g_00087
OG0001601	Prac.g_01007	Prba.g_00086
OG0001602	Prac.g_01006	Prba.g_00085
OG0001603	Prac.g_00278	Prba.g_00250
OG0001604	Prac.g_00612	Prba.g_00607
OG0001606	Prac.g_01194	Prba.g_00556
OG0001609	Prac.g_01166	Prba.g_00861
OG0001610	Prac.g_00670	Prba.g_01616
OG0001611	Prac.g_01535	Prba.g_01569
OG0001612	Prac.g_01499	Prba.g_01522
OG0001613	Prac.g_01407	Prba.g_01429
OG0001614	Prac.g_01302	Prba.g_01311
OG0001615	Prac.g_00134	Prba.g_01150
OG0001616	Prac.g_00137	Prba.g_01155
OG0001617	Prac.g_00190	Prba.g_01207
OG0001619	Prac.g_00206	Prba.g_00207
OG0001621	Prac.g_01509	Prba.g_01542
OG0001623	Prac.g_01197	Prba.g_00553
OG0001624	Prac.g_01409	Prba.g_01431
OG0001625	Prac.g_01295	Prba.g_01303
OG0001626	Prac.g_00135	Prba.g_01151
OG0001628	Prac.g_00286	Prba.g_00263
OG0001629	Prac.g_00002	Prba.g_01211
OG0001638	Prac.g_01875	Prba.g_01848
OG0001638	Prac.g_01878, Prac.g_01876	Prba.g_01847
OG0001639	Prac.g_01821	Prba.g_01898
OG0001640	Prac.g_01750	Prba.g_00636
OG0001641	Prac.g_01170	Prba.g_00857
OG0001642	Prac.g_01168	Prba.g_00859
OG0001643	Prac.g_01135	Prba.g_00892
OG0001644	Prac.g_01134	Prba.g_00893
OG0001645	Prac.g_01133	Prba.g_00895
OG0001646	Prac.g_01969	Prba.g_01106
OG0001647	Prac.g_01079	Prba.g_00995
OG0001648	Prac.g_00813	Prba.g_01756
OG0001649	Prac.g_00807	Prba.g_01750
OG0001650	Prac.g_01561	Prba.g_01595
OG0001651	Prac.g_01528	Prba.g_01560
OG0001652	Prac.g_01526	Prba.g_01559
OG0001653	Prac.g_01503	Prba.g_01530
OG0001654	Prac.g_01501	Prba.g_01524
OG0001655	Prac.g_01493	Prba.g_01516
OG0001656	Prac.g_01470	Prba.g_01494
OG0001657	Prac.g_01419	Prba.g_01442
OG0001658	Prac.g_01408	Prba.g_01430
OG0001659	Prac.g_01372	Prba.g_01383
OG0001660	Prac.g_01294	Prba.g_01302
OG0001661	Prac.g_01291	Prba.g_01299
OG0001662	Prac.g_01286	Prba.g_01294
OG0001663	Prac.g_01269	Prba.g_01277
OG0001664	Prac.g_01268	Prba.g_01276
OG0001665	Prac.g_01248	Prba.g_01256
OG0001666	Prac.g_01244	Prba.g_01252
OG0001667	Prac.g_01241	Prba.g_01249
OG0001668	Prac.g_01235	Prba.g_01243
OG0001669	Prac.g_01222	Prba.g_01231
OG0001670	Prac.g_01221	Prba.g_01230
OG0001671	Prac.g_01215	Prba.g_01224
OG0001672	Prac.g_01210	Prba.g_01219
OG0001673	Prac.g_01209	Prba.g_01218
OG0001674	Prac.g_01208	Prba.g_01217
OG0001675	Prac.g_01032	Prba.g_00730
OG0001676	Prac.g_01027	Prba.g_00725
OG0001677	Prac.g_01010	Prba.g_00089
OG0001678	Prac.g_00938	Prba.g_00016
OG0001679	Prac.g_00930	Prba.g_00008
OG0001680	Prac.g_00879	Prba.g_01134
OG0001681	Prac.g_00156	Prba.g_01170
OG0001682	Prac.g_00160	Prba.g_01176
OG0001684	Prac.g_00329	Prba.g_00306
OG0001685	Prac.g_00323	Prba.g_00299
OG0001686	Prac.g_00320	Prba.g_00296
OG0001687	Prac.g_00314	Prba.g_00290
OG0001688	Prac.g_00311	Prba.g_00287
OG0001689	Prac.g_00307	Prba.g_00282
OG0001690	Prac.g_00305	Prba.g_00280
OG0001691	Prac.g_00303	Prba.g_00278
OG0001692	Prac.g_00620	Prba.g_00615
OG0001693	Prac.g_00098	Prba.g_00827
OG0001695	Prac.g_00241	Prba.g_00162
OG0001700	Prac.g_01532	Prba.g_01566
OG0001701	Prac.g_01530	Prba.g_01564
OG0001702	Prac.g_01514	Prba.g_01546
OG0001703	Prac.g_01502	Prba.g_01529
OG0001704	Prac.g_01293	Prba.g_01301
OG0001706	Prac.g_01028	Prba.g_00726
OG0001707	Prac.g_01005	Prba.g_00084
OG0001708	Prac.g_00147	Prba.g_01160
OG0001710	Prac.g_01292	Prba.g_01300
OG0001713	Prac.g_00238	Prba.g_00174
OG0001722	Prac.g_01534	Prba.g_01568
OG0001724	Prac.g_01488	Prba.g_01511
OG0001725	Prac.g_01411	Prba.g_01434
OG0001726	Prac.g_01039	Prba.g_00742
OG0001728	Prac.g_00161	Prba.g_01177
OG0001731	Prac.g_00299	Prba.g_00274
OG0001732	Prac.g_00283	Prba.g_00255
OG0001733	Prac.g_01147	Prba.g_00881
OG0001734	Prac.g_01562	Prba.g_01596
OG0001783	Prac.g_01891	Prba.g_01835
OG0001784	Prac.g_00848	Prba.g_00937
OG0001786	Prac.g_01446	Prba.g_01470
OG0001787	Prac.g_01025	Prba.g_00722
OG0001788	Prac.g_00144	Prba.g_01125
OG0001790	Prac.g_00136	Prba.g_01154
OG0001791	Prac.g_00138	Prba.g_01156
OG0001796	Prac.g_01023	Prba.g_00102
OG0001806	Prac.g_01156	Prba.g_00871
OG0001807	Prac.g_01141	Prba.g_00888
OG0001816	Prac.g_01249	Prba.g_01257
OG0001819	Prac.g_01128	Prba.g_00912
OG0001820	Prac.g_00149	Prba.g_01162
OG0001824	Prac.g_00312	Prba.g_00288
OG0001826	Prac.g_00280	Prba.g_00252
OG0001829	Prac.g_00284	Prba.g_00260
OG0001837	Prac.g_01191	Prba.g_00559
OG0001839	Prac.g_01124	Prba.g_00916
OG0001841	Prac.g_00141	Prba.g_01159
OG0001845	Prac.g_00390	Prba.g_00692
OG0001849	Prac.g_00298	Prba.g_00273
OG0001850	Prac.g_01021	Prba.g_00100
OG0001862	Prac.g_01034	Prba.g_00732
OG0001875	Prac.g_01123	Prba.g_00917
OG0001876	Prac.g_01126	Prba.g_00914
OG0001877	Prac.g_01139	Prba.g_00889
OG0001910	Prac.g_01145	Prba.g_00884
OG0001912	Prac.g_01125	Prba.g_00915
OG0001914	Prac.g_01129	Prba.g_00911
OG0001960	Prac.g_00003	Prba.g_01057
OG0001984	Prac.g_01142	Prba.g_00887
OG0001988	Prac.g_00281	Prba.g_00253
OG0001989	Prac.g_01164	Prba.g_00863
OG0001990	Prac.g_01152	Prba.g_00875
OG0002019	Prac.g_01961	Prba.g_00238
OG0002020	Prac.g_01966	Prba.g_00906
OG0002021	Prac.g_01121	Prba.g_00920
OG0002022	Prac.g_01960	Prba.g_00239
OG0002027	Prac.g_00309	Prba.g_00284
OG0002030	Prac.g_01369	Prba.g_01380
OG0002051	Prac.g_01962	Prba.g_00903
OG0002062	Prac.g_01122	Prba.g_00918
OG0002063	Prac.g_01130	Prba.g_00910
OG0002064	Prac.g_01138	Prba.g_00890
OG0002065	Prac.g_01571	Prba.g_01604
OG0002119	Prac.g_01964	Prba.g_00904
OG0002135	Prac.g_00446	Prba.g_00161
OG0002137	Prac.g_00663	Prba.g_00156
OG0002193	Prac.g_01137	Prba.g_00891
OG0002360	Prac.g_00498	Prba.g_00379
OG0002363	Prac.g_00876	Prba.g_01122
OG0002367	Prac.g_00916	Prba.g_01088
OG0002369	Prac.g_01563	Prba.g_01597
OG0002370	Prac.g_01564	Prba.g_01598
OG0002371	Prac.g_01565	Prba.g_01599
OG0002372	Prac.g_01567	Prba.g_01600
OG0002373	Prac.g_01568	Prba.g_01601
OG0002374	Prac.g_01569	Prba.g_01602
OG0002375	Prac.g_01570	Prba.g_01603
