Orthogroup	Prac	Praf
OG0001165	Prac.g_00034	Praf.g_00192
OG0001166	Prac.g_00035	Praf.g_00191
OG0001167	Prac.g_00036	Praf.g_00184
OG0001168	Prac.g_00037	Praf.g_00183
OG0001169	Prac.g_00038	Praf.g_00182
OG0001170	Prac.g_00039	Praf.g_00180
OG0001171	Prac.g_00040	Praf.g_00179
OG0001172	Prac.g_00042	Praf.g_00177
OG0001173	Prac.g_00044	Praf.g_00175
OG0001174	Prac.g_00045	Praf.g_00174
OG0001175	Prac.g_00046	Praf.g_00173
OG0001176	Prac.g_00047	Praf.g_00165
OG0001177	Prac.g_00049	Praf.g_00163
OG0001178	Prac.g_00051	Praf.g_00158
OG0001179	Prac.g_00052	Praf.g_00157
OG0001180	Prac.g_00053	Praf.g_00156
OG0001181	Prac.g_00054	Praf.g_00155
OG0001182	Prac.g_00055	Praf.g_00154
OG0001183	Prac.g_00056	Praf.g_00153
OG0001184	Prac.g_00058	Praf.g_00091
OG0001185	Prac.g_00061	Praf.g_00089
OG0001186	Prac.g_00062	Praf.g_00088
OG0001187	Prac.g_00063	Praf.g_00087
OG0001188	Prac.g_00064	Praf.g_00083
OG0001189	Prac.g_00065	Praf.g_00082
OG0001190	Prac.g_00066	Praf.g_00081
OG0001191	Prac.g_00067	Praf.g_00077
OG0001192	Prac.g_00068	Praf.g_00075
OG0001193	Prac.g_00069	Praf.g_00074
OG0001194	Prac.g_00070	Praf.g_00072
OG0001195	Prac.g_00071	Praf.g_00071
OG0001196	Prac.g_00072	Praf.g_00070
OG0001197	Prac.g_00073	Praf.g_00069
OG0001198	Prac.g_00074	Praf.g_00068
OG0001199	Prac.g_00075	Praf.g_00067
OG0001200	Prac.g_00076	Praf.g_00064
OG0001201	Prac.g_00077	Praf.g_00063
OG0001202	Prac.g_00078	Praf.g_00062
OG0001203	Prac.g_00080	Praf.g_00060
OG0001204	Prac.g_00082	Praf.g_00056
OG0001205	Prac.g_00083	Praf.g_00054
OG0001206	Prac.g_00084	Praf.g_00053
OG0001207	Prac.g_00085	Praf.g_02656
OG0001208	Prac.g_00086	Praf.g_02657
OG0001209	Prac.g_00087	Praf.g_02658
OG0001210	Prac.g_00088	Praf.g_02659
OG0001211	Prac.g_00089	Praf.g_02661
OG0001212	Prac.g_00090	Praf.g_02662
OG0001213	Prac.g_00091	Praf.g_02663
OG0001214	Prac.g_00093	Praf.g_02665
OG0001215	Prac.g_00094	Praf.g_02667
OG0001216	Prac.g_00095	Praf.g_02669
OG0001217	Prac.g_00096	Praf.g_02670
OG0001218	Prac.g_00097	Praf.g_02671
OG0001219	Prac.g_00099	Praf.g_02674
OG0001220	Prac.g_00100	Praf.g_02680
OG0001221	Prac.g_00103	Praf.g_02702
OG0001222	Prac.g_00104	Praf.g_02716
OG0001223	Prac.g_00105	Praf.g_02717
OG0001224	Prac.g_00106	Praf.g_02719
OG0001225	Prac.g_00107	Praf.g_02720
OG0001226	Prac.g_00108	Praf.g_02723
OG0001227	Prac.g_00109	Praf.g_02724
OG0001228	Prac.g_00110	Praf.g_02728
OG0001229	Prac.g_00111	Praf.g_02729
OG0001230	Prac.g_00112	Praf.g_02730
OG0001231	Prac.g_00113	Praf.g_02743
OG0001232	Prac.g_00114	Praf.g_02753
OG0001233	Prac.g_00115	Praf.g_02754
OG0001234	Prac.g_00116	Praf.g_02755
OG0001235	Prac.g_00117	Praf.g_02756
OG0001236	Prac.g_00119	Praf.g_02758
OG0001237	Prac.g_00120	Praf.g_02759
OG0001238	Prac.g_00122	Praf.g_02764
OG0001239	Prac.g_00123	Praf.g_02765
OG0001240	Prac.g_00124	Praf.g_02766
OG0001241	Prac.g_00126	Praf.g_02770
OG0001242	Prac.g_00127	Praf.g_02772
OG0001243	Prac.g_00128	Praf.g_02773
OG0001244	Prac.g_00129	Praf.g_02775
OG0001245	Prac.g_00130	Praf.g_02777
OG0001246	Prac.g_00131	Praf.g_02779
OG0001247	Prac.g_01950	Praf.g_02780
OG0001248	Prac.g_01949	Praf.g_02781
OG0001249	Prac.g_01948	Praf.g_02782
OG0001250	Prac.g_01947	Praf.g_02783
OG0001251	Prac.g_01839	Praf.g_00261
OG0001252	Prac.g_01793	Praf.g_02418
OG0001253	Prac.g_01780	Praf.g_02437
OG0001254	Prac.g_01650	Praf.g_02280
OG0001255	Prac.g_01201	Praf.g_02055
OG0001256	Prac.g_00152	Praf.g_01190, Praf.g_01188
OG0001257	Prac.g_01062	Praf.g_00597
OG0001258	Prac.g_00873	Praf.g_00615
OG0001259	Prac.g_00783	Praf.g_00738
OG0001261	Prac.g_01441	Praf.g_01591
OG0001262	Prac.g_01425	Praf.g_01614
OG0001264	Prac.g_01385	Praf.g_01460
OG0001265	Prac.g_01280	Praf.g_01333
OG0001266	Prac.g_01232	Praf.g_00991
OG0001267	Prac.g_01001	Praf.g_01134
OG0001268	Prac.g_00988	Praf.g_00852
OG0001269	Prac.g_00200	Praf.g_01893
OG0001270	Prac.g_00371	Praf.g_00976
OG0001271	Prac.g_00360	Praf.g_00535
OG0001272	Prac.g_00319	Praf.g_01248
OG0001273	Prac.g_00318	Praf.g_00639
OG0001274	Prac.g_00313	Praf.g_01145
OG0001275	Prac.g_00297	Praf.g_01950
OG0001276	Prac.g_00285, Prac.g_00878	Praf.g_01484
OG0001278	Prac.g_00633	Praf.g_00492
OG0001279	Prac.g_00629	Praf.g_00487
OG0001280	Prac.g_00626	Praf.g_00484
OG0001281	Prac.g_00479	Praf.g_02197
OG0001282	Prac.g_00504	Praf.g_00474
OG0001283	Prac.g_00023	Praf.g_02392
OG0001284	Prac.g_00050	Praf.g_00159
OG0001285	Prac.g_00081	Praf.g_00058
OG0001286	Prac.g_00125	Praf.g_02768
OG0001287	Prac.g_00875, Prac.g_01598	Praf.g_01095
OG0001288	Prac.g_01110	Praf.g_01988
OG0001290	Prac.g_01917	Praf.g_00036
OG0001291	Prac.g_01860	Praf.g_00318
OG0001292	Prac.g_01857	Praf.g_00315
OG0001293	Prac.g_01855	Praf.g_00313
OG0001294	Prac.g_01838	Praf.g_00260
OG0001296	Prac.g_01806	Praf.g_02402
OG0001298	Prac.g_01687	Praf.g_02206
OG0001301	Prac.g_00734	Praf.g_01694
OG0001304	Prac.g_01265	Praf.g_01284
OG0001305	Prac.g_01260	Praf.g_01278
OG0001306	Prac.g_01223	Praf.g_02752
OG0001307	Prac.g_01214	Praf.g_01473
OG0001309	Prac.g_01036	Praf.g_00055
OG0001310	Prac.g_01026	Praf.g_02648, Praf.g_01002
OG0001311	Prac.g_00957	Praf.g_00926
OG0001312	Prac.g_00201	Praf.g_01894
OG0001313	Prac.g_00315	Praf.g_00017
OG0001314	Prac.g_00602	Praf.g_00454
OG0001315	Prac.g_00568	Praf.g_00403
OG0001316	Prac.g_00019	Praf.g_02387
OG0001318	Prac.g_01790	Praf.g_02429
OG0001319	Prac.g_01692	Praf.g_00387
OG0001320	Prac.g_01078	Praf.g_00676
OG0001322	Prac.g_01495	Praf.g_01257
OG0001323	Prac.g_01240	Praf.g_01640
OG0001324	Prac.g_01206	Praf.g_00969
OG0001326	Prac.g_00151	Praf.g_01082
OG0001327	Prac.g_00153	Praf.g_00805
OG0001328	Prac.g_00180	Praf.g_00789
OG0001329	Prac.g_00237	Praf.g_02762
OG0001330	Prac.g_00322	Praf.g_00497
OG0001331	Prac.g_00628	Praf.g_00486
OG0001332	Prac.g_00579	Praf.g_00426
OG0001334	Prac.g_00043	Praf.g_00176
OG0001335	Prac.g_00079	Praf.g_00061
OG0001336	Prac.g_01803	Praf.g_02404
OG0001337	Prac.g_01813	Praf.g_00217
OG0001339	Prac.g_01727	Praf.g_02522
OG0001340	Prac.g_01682	Praf.g_02211
OG0001341	Prac.g_01670	Praf.g_02252
OG0001342	Prac.g_01651	Praf.g_02279
OG0001343	Prac.g_01195	Praf.g_02048
OG0001344	Prac.g_01155	Praf.g_01750
OG0001345	Prac.g_01113	Praf.g_01991
OG0001346	Prac.g_01072	Praf.g_01910
OG0001347	Prac.g_01058	Praf.g_00601
OG0001348	Prac.g_00867	Praf.g_00624
OG0001351	Prac.g_00796	Praf.g_00722
OG0001353	Prac.g_00668	Praf.g_02550
OG0001355	Prac.g_01435	Praf.g_01598
OG0001357	Prac.g_01300	Praf.g_01351
OG0001358	Prac.g_01281	Praf.g_01334
OG0001359	Prac.g_01014	Praf.g_01037
OG0001360	Prac.g_01013	Praf.g_01038
OG0001361	Prac.g_00935	Praf.g_00893
OG0001366	Prac.g_00588	Praf.g_00436
OG0001367	Prac.g_00493	Praf.g_02090, Praf.g_02089, Praf.g_02643, Praf.g_01869
OG0001369	Prac.g_01279	Praf.g_01332
OG0001375	Prac.g_01796	Praf.g_02414
OG0001378	Prac.g_01659	Praf.g_02269
OG0001381	Prac.g_01093	Praf.g_01958
OG0001384	Prac.g_00853	Praf.g_00642
OG0001396	Prac.g_01296	Praf.g_01431
OG0001410	Prac.g_00295	Praf.g_02569
OG0001412	Prac.g_01346	Praf.g_01421
OG0001413	Prac.g_00892	Praf.g_00356, Praf.g_01078
OG0001415	Prac.g_01605	Praf.g_02074
OG0001416	Prac.g_00851	Praf.g_00644
OG0001425	Prac.g_00302	Praf.g_01298
OG0001426	Prac.g_00121	Praf.g_02763
OG0001436	Prac.g_00900	Praf.g_01026, Praf.g_02686
OG0001438	Prac.g_00751	Praf.g_01665
OG0001442	Prac.g_01024	Praf.g_00960
OG0001451	Prac.g_00634	Praf.g_00331
OG0001453	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282	Praf.g_01085
OG0001456	Prac.g_01965	Praf.g_00737
OG0001467	Prac.g_00414	Praf.g_01791
OG0001470	Prac.g_01611	Praf.g_02333
OG0001471	Prac.g_01120	Praf.g_01576
OG0001472	Prac.g_01414	Praf.g_01231
OG0001474	Prac.g_00643	Praf.g_02731
OG0001475	Prac.g_01247	Praf.g_02678
OG0001476	Prac.g_01246	Praf.g_02677
OG0001477	Prac.g_01245	Praf.g_02676
OG0001478	Prac.g_01239	Praf.g_01130
OG0001479	Prac.g_01211	Praf.g_00936
OG0001480	Prac.g_01047	Praf.g_01997
OG0001481	Prac.g_00969	Praf.g_00883
OG0001489	Prac.g_01158	Praf.g_02647, Praf.g_02091
OG0001492	Prac.g_01443	Praf.g_02169
OG0001493	Prac.g_00644	Praf.g_02732
OG0001494	Prac.g_00645	Praf.g_02733
OG0001495	Prac.g_00646	Praf.g_02734
OG0001496	Prac.g_00647	Praf.g_02735
OG0001497	Prac.g_00648	Praf.g_02736
OG0001498	Prac.g_00649	Praf.g_02737
OG0001499	Prac.g_00650	Praf.g_02738
OG0001500	Prac.g_00651	Praf.g_02739
OG0001501	Prac.g_00652	Praf.g_02740
OG0001502	Prac.g_00653	Praf.g_02741
OG0001503	Prac.g_00654	Praf.g_02742
OG0001513	Prac.g_01826	Praf.g_00246, Praf.g_01768
OG0001520	Prac.g_00899	Praf.g_01027
OG0001525	Prac.g_01088	Praf.g_00792
OG0001529	Prac.g_00132	Praf.g_01193
OG0001532	Prac.g_01912	Praf.g_00043
OG0001542	Prac.g_00306	Praf.g_00345
OG0001544	Prac.g_00907	Praf.g_02007
OG0001545	Prac.g_01388	Praf.g_01457
OG0001574	Prac.g_00911	Praf.g_01094
OG0001580	Prac.g_00264	Praf.g_00097
OG0001581	Prac.g_00268	Praf.g_00099
OG0001590	Prac.g_01638	Praf.g_02294
OG0001593	Prac.g_01086	Praf.g_01578
OG0001596	Prac.g_01516	Praf.g_00545
OG0001598	Prac.g_01398	Praf.g_00953
OG0001620	Prac.g_00453	Praf.g_00110
OG0001621	Prac.g_01509	Praf.g_02092
OG0001623	Prac.g_01197	Praf.g_02050
OG0001694	Prac.g_00435	Praf.g_02371, Praf.g_02600
OG0001695	Prac.g_00241	Praf.g_00118
OG0001712	Prac.g_00462, Prac.g_00267	Praf.g_00142
OG0001713	Prac.g_00238	Praf.g_00093
OG0001730	Prac.g_00239	Praf.g_00094
OG0001797	Prac.g_01872	Praf.g_01076
OG0001822	Prac.g_00262	Praf.g_02276
OG0001823	Prac.g_00274	Praf.g_00140, Praf.g_00117
OG0001830	Prac.g_00240	Praf.g_00096
OG0001875	Prac.g_01123	Praf.g_01581
OG0001876	Prac.g_01126	Praf.g_01442
OG0001959	Prac.g_00470	Praf.g_00141
OG0002028	Prac.g_00638	Praf.g_01468
OG0002057	Prac.g_00451	Praf.g_00114
OG0002058	Prac.g_00456	Praf.g_00279
OG0002192	Prac.g_00781	Praf.g_00845
OG0002255	Prac.g_00250	Praf.g_00150
OG0002258	Prac.g_00450	Praf.g_00116
OG0002534	Prac.g_00457	Praf.g_00145
OG0003080	Prac.g_00440	Praf.g_02594
OG0003092	Prac.g_00910	Praf.g_02034
