Orthogroup	Prac	Prbi
OG0001108	Prac.g_00526	Prbi.g_01916
OG0001109	Prac.g_00527	Prbi.g_01917
OG0001110	Prac.g_00528	Prbi.g_01918
OG0001111	Prac.g_00529	Prbi.g_01919
OG0001112	Prac.g_00530	Prbi.g_01920
OG0001113	Prac.g_00531	Prbi.g_01921
OG0001114	Prac.g_00532	Prbi.g_01922
OG0001115	Prac.g_00533	Prbi.g_01923
OG0001116	Prac.g_00534	Prbi.g_01924
OG0001117	Prac.g_00535	Prbi.g_01925
OG0001118	Prac.g_00536	Prbi.g_01926
OG0001119	Prac.g_00537	Prbi.g_01927
OG0001120	Prac.g_00538	Prbi.g_01928
OG0001121	Prac.g_00540	Prbi.g_01930
OG0001122	Prac.g_00541	Prbi.g_01931
OG0001123	Prac.g_00542	Prbi.g_01932
OG0001124	Prac.g_00544	Prbi.g_01934
OG0001125	Prac.g_00546	Prbi.g_01936
OG0001126	Prac.g_00547	Prbi.g_01937
OG0001127	Prac.g_00549	Prbi.g_01939
OG0001128	Prac.g_00550	Prbi.g_01940
OG0001129	Prac.g_00551	Prbi.g_01941
OG0001130	Prac.g_00553	Prbi.g_01944
OG0001131	Prac.g_00554	Prbi.g_01945
OG0001132	Prac.g_00555	Prbi.g_01946
OG0001133	Prac.g_00556	Prbi.g_01947
OG0001134	Prac.g_00557	Prbi.g_01948
OG0001135	Prac.g_00558	Prbi.g_01949
OG0001136	Prac.g_00559	Prbi.g_01950
OG0001137	Prac.g_00560	Prbi.g_01951
OG0001138	Prac.g_00561	Prbi.g_01952
OG0001139	Prac.g_00562	Prbi.g_01953
OG0001140	Prac.g_00563	Prbi.g_01954
OG0001141	Prac.g_00564	Prbi.g_01955
OG0001142	Prac.g_00005	Prbi.g_01958
OG0001143	Prac.g_00006	Prbi.g_01959
OG0001144	Prac.g_00007	Prbi.g_01960
OG0001145	Prac.g_00008	Prbi.g_01961
OG0001146	Prac.g_00009	Prbi.g_01962
OG0001147	Prac.g_00010	Prbi.g_01963
OG0001148	Prac.g_00011	Prbi.g_01964
OG0001149	Prac.g_00013	Prbi.g_01966
OG0001150	Prac.g_00014	Prbi.g_01967
OG0001151	Prac.g_00016	Prbi.g_01969
OG0001152	Prac.g_00017	Prbi.g_01970
OG0001153	Prac.g_00018	Prbi.g_01971
OG0001154	Prac.g_00020	Prbi.g_01973
OG0001155	Prac.g_00022	Prbi.g_01975
OG0001156	Prac.g_00024	Prbi.g_01977
OG0001157	Prac.g_00025	Prbi.g_01978
OG0001158	Prac.g_00027	Prbi.g_01980
OG0001159	Prac.g_00028	Prbi.g_01981
OG0001160	Prac.g_00029	Prbi.g_01982
OG0001161	Prac.g_00030	Prbi.g_01983
OG0001162	Prac.g_00031	Prbi.g_01984
OG0001163	Prac.g_00032	Prbi.g_01985
OG0001164	Prac.g_00033	Prbi.g_01986
OG0001165	Prac.g_00034	Prbi.g_01987
OG0001166	Prac.g_00035	Prbi.g_01988
OG0001167	Prac.g_00036	Prbi.g_01989
OG0001168	Prac.g_00037	Prbi.g_01990
OG0001169	Prac.g_00038	Prbi.g_01991
OG0001170	Prac.g_00039	Prbi.g_01992
OG0001171	Prac.g_00040	Prbi.g_01993
OG0001172	Prac.g_00042	Prbi.g_01995
OG0001173	Prac.g_00044	Prbi.g_01997
OG0001174	Prac.g_00045	Prbi.g_01998
OG0001175	Prac.g_00046	Prbi.g_01999
OG0001176	Prac.g_00047	Prbi.g_02000
OG0001177	Prac.g_00049	Prbi.g_02002
OG0001178	Prac.g_00051	Prbi.g_02005
OG0001179	Prac.g_00052	Prbi.g_02006
OG0001180	Prac.g_00053	Prbi.g_02007
OG0001181	Prac.g_00054	Prbi.g_02008
OG0001182	Prac.g_00055	Prbi.g_02009
OG0001183	Prac.g_00056	Prbi.g_02010
OG0001184	Prac.g_00058	Prbi.g_02012
OG0001185	Prac.g_00061	Prbi.g_02027
OG0001186	Prac.g_00062	Prbi.g_02028
OG0001187	Prac.g_00063	Prbi.g_02030
OG0001188	Prac.g_00064	Prbi.g_02031
OG0001189	Prac.g_00065	Prbi.g_02032
OG0001190	Prac.g_00066	Prbi.g_02033
OG0001191	Prac.g_00067	Prbi.g_02034
OG0001192	Prac.g_00068	Prbi.g_02035
OG0001193	Prac.g_00069	Prbi.g_02036
OG0001194	Prac.g_00070	Prbi.g_02037
OG0001195	Prac.g_00071	Prbi.g_02038
OG0001196	Prac.g_00072	Prbi.g_02039
OG0001197	Prac.g_00073	Prbi.g_02040
OG0001198	Prac.g_00074	Prbi.g_02041
OG0001199	Prac.g_00075	Prbi.g_02042
OG0001200	Prac.g_00076	Prbi.g_02043
OG0001201	Prac.g_00077	Prbi.g_02044
OG0001202	Prac.g_00078	Prbi.g_02045
OG0001203	Prac.g_00080	Prbi.g_02047
OG0001204	Prac.g_00082	Prbi.g_02049
OG0001205	Prac.g_00083	Prbi.g_02050
OG0001206	Prac.g_00084	Prbi.g_02051
OG0001207	Prac.g_00085	Prbi.g_02052
OG0001208	Prac.g_00086	Prbi.g_02053
OG0001209	Prac.g_00087	Prbi.g_02054
OG0001210	Prac.g_00088	Prbi.g_02055
OG0001211	Prac.g_00089	Prbi.g_02056
OG0001212	Prac.g_00090	Prbi.g_02057
OG0001213	Prac.g_00091	Prbi.g_02058
OG0001214	Prac.g_00093	Prbi.g_02060
OG0001215	Prac.g_00094	Prbi.g_02061
OG0001216	Prac.g_00095	Prbi.g_02062
OG0001217	Prac.g_00096	Prbi.g_02063
OG0001218	Prac.g_00097	Prbi.g_02064
OG0001219	Prac.g_00099	Prbi.g_02067
OG0001220	Prac.g_00100	Prbi.g_02068
OG0001221	Prac.g_00103	Prbi.g_02071
OG0001222	Prac.g_00104	Prbi.g_02072
OG0001223	Prac.g_00105	Prbi.g_02073
OG0001224	Prac.g_00106	Prbi.g_02074
OG0001225	Prac.g_00107	Prbi.g_02075
OG0001226	Prac.g_00108	Prbi.g_02076
OG0001227	Prac.g_00109	Prbi.g_02077
OG0001228	Prac.g_00110	Prbi.g_02078
OG0001229	Prac.g_00111	Prbi.g_02079
OG0001230	Prac.g_00112	Prbi.g_02080
OG0001231	Prac.g_00113	Prbi.g_02081
OG0001232	Prac.g_00114	Prbi.g_02082
OG0001233	Prac.g_00115	Prbi.g_02083
OG0001234	Prac.g_00116	Prbi.g_02084
OG0001235	Prac.g_00117	Prbi.g_02085
OG0001236	Prac.g_00119	Prbi.g_02087
OG0001237	Prac.g_00120	Prbi.g_02088
OG0001238	Prac.g_00122	Prbi.g_02090
OG0001239	Prac.g_00123	Prbi.g_02091
OG0001240	Prac.g_00124	Prbi.g_02092
OG0001241	Prac.g_00126	Prbi.g_02094
OG0001242	Prac.g_00127	Prbi.g_02095
OG0001243	Prac.g_00128	Prbi.g_02096
OG0001244	Prac.g_00129	Prbi.g_02097
OG0001245	Prac.g_00130	Prbi.g_02098
OG0001246	Prac.g_00131	Prbi.g_02099
OG0001247	Prac.g_01950	Prbi.g_02100
OG0001248	Prac.g_01949	Prbi.g_02101
OG0001249	Prac.g_01948	Prbi.g_02102
OG0001250	Prac.g_01947	Prbi.g_02103
OG0001251	Prac.g_01839	Prbi.g_00099, Prbi.g_01522
OG0001252	Prac.g_01793	Prbi.g_00146
OG0001253	Prac.g_01780	Prbi.g_00174
OG0001254	Prac.g_01650	Prbi.g_00305
OG0001255	Prac.g_01201	Prbi.g_00357
OG0001256	Prac.g_00152	Prbi.g_01361, Prbi.g_00426
OG0001257	Prac.g_01062	Prbi.g_00485
OG0001258	Prac.g_00873	Prbi.g_00501
OG0001259	Prac.g_00783	Prbi.g_00592
OG0001260	Prac.g_01522	Prbi.g_00791
OG0001261	Prac.g_01441	Prbi.g_00882
OG0001262	Prac.g_01425	Prbi.g_00898
OG0001263	Prac.g_01405	Prbi.g_00918
OG0001264	Prac.g_01385	Prbi.g_00950
OG0001265	Prac.g_01280	Prbi.g_01062
OG0001266	Prac.g_01232	Prbi.g_01111
OG0001267	Prac.g_01001	Prbi.g_01191
OG0001268	Prac.g_00988	Prbi.g_01204
OG0001269	Prac.g_00200	Prbi.g_01422
OG0001270	Prac.g_00371	Prbi.g_01630
OG0001271	Prac.g_00360	Prbi.g_01641
OG0001272	Prac.g_00319	Prbi.g_01683
OG0001273	Prac.g_00318	Prbi.g_01684
OG0001274	Prac.g_00313	Prbi.g_01689
OG0001275	Prac.g_00297	Prbi.g_01705
OG0001276	Prac.g_00285	Prbi.g_01724
OG0001277	Prac.g_00279	Prbi.g_01738
OG0001278	Prac.g_00633	Prbi.g_01779
OG0001279	Prac.g_00629	Prbi.g_01783
OG0001281	Prac.g_00479	Prbi.g_01851
OG0001282	Prac.g_00504	Prbi.g_01877
OG0001283	Prac.g_00023	Prbi.g_01976
OG0001284	Prac.g_00050	Prbi.g_02004
OG0001285	Prac.g_00081	Prbi.g_02048
OG0001286	Prac.g_00125	Prbi.g_02093
OG0001288	Prac.g_01110	Prbi.g_00438
OG0001290	Prac.g_01917	Prbi.g_00030
OG0001291	Prac.g_01860	Prbi.g_00078
OG0001292	Prac.g_01857	Prbi.g_00081
OG0001293	Prac.g_01855	Prbi.g_00083
OG0001294	Prac.g_01838	Prbi.g_00100
OG0001295	Prac.g_01812	Prbi.g_00127
OG0001296	Prac.g_01806	Prbi.g_00133
OG0001297	Prac.g_01731	Prbi.g_00223
OG0001298	Prac.g_01687	Prbi.g_00267
OG0001300	Prac.g_01160	Prbi.g_00397
OG0001301	Prac.g_00734	Prbi.g_00640
OG0001304	Prac.g_01265	Prbi.g_01077
OG0001305	Prac.g_01260	Prbi.g_01082
OG0001306	Prac.g_01223	Prbi.g_01119
OG0001307	Prac.g_01214	Prbi.g_01129
OG0001308	Prac.g_01037	Prbi.g_01153
OG0001309	Prac.g_01036	Prbi.g_01155
OG0001310	Prac.g_01026	Prbi.g_01166
OG0001311	Prac.g_00957	Prbi.g_01235
OG0001312	Prac.g_00201	Prbi.g_01423
OG0001313	Prac.g_00315	Prbi.g_01687
OG0001314	Prac.g_00602	Prbi.g_01810
OG0001315	Prac.g_00568	Prbi.g_01844
OG0001316	Prac.g_00019	Prbi.g_01972
OG0001318	Prac.g_01790	Prbi.g_00149
OG0001319	Prac.g_01692	Prbi.g_00262
OG0001320	Prac.g_01078	Prbi.g_00469
OG0001321	Prac.g_01513	Prbi.g_00802
OG0001322	Prac.g_01495	Prbi.g_00828
OG0001323	Prac.g_01240	Prbi.g_01102
OG0001324	Prac.g_01206	Prbi.g_01137
OG0001325	Prac.g_01033	Prbi.g_01159
OG0001326	Prac.g_00151	Prbi.g_01360
OG0001327	Prac.g_00153	Prbi.g_01362
OG0001328	Prac.g_00180	Prbi.g_01396
OG0001329	Prac.g_00237	Prbi.g_01459
OG0001330	Prac.g_00322	Prbi.g_01680
OG0001331	Prac.g_00628	Prbi.g_01784
OG0001332	Prac.g_00579	Prbi.g_01833
OG0001334	Prac.g_00043	Prbi.g_01996
OG0001335	Prac.g_00079	Prbi.g_02046
OG0001336	Prac.g_01803	Prbi.g_00136
OG0001337	Prac.g_01813	Prbi.g_00126
OG0001338	Prac.g_01786	Prbi.g_00168
OG0001339	Prac.g_01727	Prbi.g_00227
OG0001340	Prac.g_01682	Prbi.g_00272
OG0001341	Prac.g_01670	Prbi.g_00285
OG0001342	Prac.g_01651	Prbi.g_00304
OG0001343	Prac.g_01195	Prbi.g_00363
OG0001344	Prac.g_01155	Prbi.g_00402
OG0001345	Prac.g_01113	Prbi.g_00435
OG0001346	Prac.g_01072	Prbi.g_00475
OG0001347	Prac.g_01058	Prbi.g_00489
OG0001348	Prac.g_00867	Prbi.g_00507
OG0001349	Prac.g_00862	Prbi.g_00512
OG0001351	Prac.g_00796	Prbi.g_00579
OG0001352	Prac.g_00689	Prbi.g_00685
OG0001353	Prac.g_00668	Prbi.g_00707
OG0001354	Prac.g_01492	Prbi.g_00831
OG0001355	Prac.g_01435	Prbi.g_00888
OG0001356	Prac.g_01403	Prbi.g_00932
OG0001357	Prac.g_01300	Prbi.g_01037
OG0001358	Prac.g_01281	Prbi.g_01061
OG0001359	Prac.g_01014	Prbi.g_01178
OG0001360	Prac.g_01013	Prbi.g_01179
OG0001361	Prac.g_00935	Prbi.g_01257
OG0001363	Prac.g_00257	Prbi.g_01490
OG0001364	Prac.g_00341	Prbi.g_01660
OG0001365	Prac.g_00474	Prbi.g_01278
OG0001366	Prac.g_00588	Prbi.g_01824
OG0001367	Prac.g_00493	Prbi.g_01866, Prbi.g_00155, Prbi.g_00722
OG0001369	Prac.g_01279	Prbi.g_01063
OG0001371	Prac.g_01864	Prbi.g_00074
OG0001372	Prac.g_01863	Prbi.g_00075
OG0001373	Prac.g_01856	Prbi.g_00082
OG0001374	Prac.g_01844	Prbi.g_00094
OG0001375	Prac.g_01796	Prbi.g_00143
OG0001376	Prac.g_01696	Prbi.g_00258
OG0001377	Prac.g_01675	Prbi.g_00280
OG0001378	Prac.g_01659	Prbi.g_00296
OG0001379	Prac.g_01172	Prbi.g_00386
OG0001381	Prac.g_01093	Prbi.g_00455
OG0001382	Prac.g_01085	Prbi.g_00462
OG0001383	Prac.g_00860	Prbi.g_00514
OG0001384	Prac.g_00853	Prbi.g_00522
OG0001385	Prac.g_00705	Prbi.g_00669
OG0001386	Prac.g_00697	Prbi.g_00677
OG0001387	Prac.g_00695	Prbi.g_00679
OG0001388	Prac.g_00685	Prbi.g_00689
OG0001389	Prac.g_01555	Prbi.g_00750
OG0001390	Prac.g_01523	Prbi.g_00790
OG0001391	Prac.g_01490	Prbi.g_00833
OG0001392	Prac.g_01404	Prbi.g_00931
OG0001393	Prac.g_01402	Prbi.g_00933
OG0001394	Prac.g_01379	Prbi.g_00956
OG0001395	Prac.g_01376	Prbi.g_00959
OG0001396	Prac.g_01296	Prbi.g_01041
OG0001397	Prac.g_01271	Prbi.g_01071
OG0001398	Prac.g_01252	Prbi.g_01090
OG0001399	Prac.g_01242	Prbi.g_01100
OG0001400	Prac.g_01234	Prbi.g_01109
OG0001401	Prac.g_01226	Prbi.g_01116
OG0001402	Prac.g_00999	Prbi.g_01193
OG0001403	Prac.g_00176	Prbi.g_01392
OG0001404	Prac.g_00208	Prbi.g_01430
OG0001405	Prac.g_00218	Prbi.g_01440
OG0001406	Prac.g_00372	Prbi.g_01629
OG0001407	Prac.g_00369	Prbi.g_01632
OG0001408	Prac.g_00321	Prbi.g_01681
OG0001409	Prac.g_00308	Prbi.g_01693
OG0001410	Prac.g_00295	Prbi.g_01707
OG0001412	Prac.g_01346	Prbi.g_00990
OG0001413	Prac.g_00892	Prbi.g_01760, Prbi.g_01744
OG0001414	Prac.g_01869	Prbi.g_00068
OG0001415	Prac.g_01605	Prbi.g_00350
OG0001416	Prac.g_00851	Prbi.g_00524
OG0001417	Prac.g_00696	Prbi.g_00678
OG0001418	Prac.g_01512	Prbi.g_00803
OG0001419	Prac.g_01486	Prbi.g_00836
OG0001420	Prac.g_01400	Prbi.g_00935
OG0001421	Prac.g_01395	Prbi.g_00940
OG0001422	Prac.g_01237	Prbi.g_01105
OG0001423	Prac.g_01012	Prbi.g_01180
OG0001424	Prac.g_00923	Prbi.g_01271
OG0001425	Prac.g_00302	Prbi.g_01699
OG0001426	Prac.g_00121	Prbi.g_02089
OG0001427	Prac.g_01161	Prbi.g_00396
OG0001430	Prac.g_01288	Prbi.g_01054
OG0001431	Prac.g_01236	Prbi.g_01107
OG0001432	Prac.g_01233	Prbi.g_01110
OG0001433	Prac.g_01952	Prbi.g_01335
OG0001434	Prac.g_00196	Prbi.g_01407
OG0001435	Prac.g_00310	Prbi.g_01691
OG0001436	Prac.g_00900	Prbi.g_01301
OG0001438	Prac.g_00751	Prbi.g_00622
OG0001440	Prac.g_01277	Prbi.g_01065
OG0001441	Prac.g_01041	Prbi.g_01147
OG0001442	Prac.g_01024	Prbi.g_01169
OG0001443	Prac.g_01002	Prbi.g_01190
OG0001444	Prac.g_00966	Prbi.g_01226
OG0001445	Prac.g_00143	Prbi.g_01317, Prbi.g_01770
OG0001446	Prac.g_00145	Prbi.g_01319, Prbi.g_01768
OG0001447	Prac.g_00146	Prbi.g_01320, Prbi.g_01767
OG0001449	Prac.g_00261	Prbi.g_01590
OG0001451	Prac.g_00634	Prbi.g_01567, Prbi.g_02024
OG0001454	Prac.g_01167	Prbi.g_00391
OG0001456	Prac.g_01965	Prbi.g_00591
OG0001457	Prac.g_00669	Prbi.g_00706
OG0001458	Prac.g_01524	Prbi.g_00789
OG0001459	Prac.g_01497	Prbi.g_00826
OG0001460	Prac.g_01413	Prbi.g_00910
OG0001461	Prac.g_01354	Prbi.g_00982
OG0001462	Prac.g_01289	Prbi.g_01053
OG0001463	Prac.g_01243	Prbi.g_01099
OG0001464	Prac.g_01238	Prbi.g_01104
OG0001465	Prac.g_00148	Prbi.g_01356
OG0001467	Prac.g_00414	Prbi.g_01586
OG0001468	Prac.g_00012	Prbi.g_01965
OG0001469	Prac.g_00987	Prbi.g_01205
OG0001470	Prac.g_01611	Prbi.g_00344
OG0001472	Prac.g_01414	Prbi.g_00909
OG0001474	Prac.g_00643	Prbi.g_00919
OG0001475	Prac.g_01247	Prbi.g_01095
OG0001476	Prac.g_01246	Prbi.g_01096
OG0001477	Prac.g_01245	Prbi.g_01097
OG0001478	Prac.g_01239	Prbi.g_01103
OG0001479	Prac.g_01211	Prbi.g_01132
OG0001480	Prac.g_01047	Prbi.g_01141
OG0001481	Prac.g_00969	Prbi.g_01223
OG0001484	Prac.g_00259	Prbi.g_01491
OG0001485	Prac.g_00472	Prbi.g_01846
OG0001488	Prac.g_01758	Prbi.g_00196
OG0001489	Prac.g_01158	Prbi.g_00399
OG0001490	Prac.g_01132	Prbi.g_00422
OG0001491	Prac.g_01500	Prbi.g_00823
OG0001492	Prac.g_01443	Prbi.g_00880
OG0001493	Prac.g_00644	Prbi.g_00920
OG0001494	Prac.g_00645	Prbi.g_00921
OG0001495	Prac.g_00646	Prbi.g_00922
OG0001496	Prac.g_00647	Prbi.g_00923
OG0001497	Prac.g_00648	Prbi.g_00924
OG0001498	Prac.g_00649	Prbi.g_00925
OG0001499	Prac.g_00650	Prbi.g_00926
OG0001500	Prac.g_00651	Prbi.g_00927
OG0001501	Prac.g_00652	Prbi.g_00928
OG0001502	Prac.g_00653	Prbi.g_00929
OG0001503	Prac.g_00654	Prbi.g_00930
OG0001505	Prac.g_00915	Prbi.g_01044
OG0001506	Prac.g_01219	Prbi.g_01124
OG0001507	Prac.g_01003	Prbi.g_01189
OG0001509	Prac.g_00494	Prbi.g_01867
OG0001510	Prac.g_00004	Prbi.g_01957
OG0001511	Prac.g_00912	Prbi.g_00157, Prbi.g_01325
OG0001513	Prac.g_01826	Prbi.g_00112
OG0001514	Prac.g_00158	Prbi.g_01372
OG0001515	Prac.g_01518	Prbi.g_00794
OG0001516	Prac.g_01306	Prbi.g_01031
OG0001517	Prac.g_01228	Prbi.g_01114
OG0001519	Prac.g_01146	Prbi.g_00413
OG0001520	Prac.g_00899	Prbi.g_01302
OG0001521	Prac.g_00475	Prbi.g_01279
OG0001523	Prac.g_01870	Prbi.g_00067
OG0001524	Prac.g_01157	Prbi.g_00400
OG0001525	Prac.g_01088	Prbi.g_00460
OG0001526	Prac.g_01397	Prbi.g_00938
OG0001527	Prac.g_01043	Prbi.g_01145
OG0001528	Prac.g_01953	Prbi.g_01333
OG0001529	Prac.g_00132	Prbi.g_01336
OG0001532	Prac.g_01912	Prbi.g_00034
OG0001533	Prac.g_00642	Prbi.g_00423, Prbi.g_02019
OG0001534	Prac.g_00304	Prbi.g_01697
OG0001536	Prac.g_01045	Prbi.g_01143
OG0001537	Prac.g_00909	Prbi.g_01337
OG0001538	Prac.g_00150	Prbi.g_01359
OG0001539	Prac.g_00162	Prbi.g_01377
OG0001540	Prac.g_00163	Prbi.g_01378
OG0001542	Prac.g_00306	Prbi.g_01695
OG0001543	Prac.g_00296	Prbi.g_01706
OG0001545	Prac.g_01388	Prbi.g_00947
OG0001549	Prac.g_01805	Prbi.g_00134
OG0001550	Prac.g_01624	Prbi.g_00331
OG0001551	Prac.g_01600	Prbi.g_00355
OG0001552	Prac.g_01165	Prbi.g_00393
OG0001553	Prac.g_01144	Prbi.g_00414
OG0001554	Prac.g_01143	Prbi.g_00415
OG0001555	Prac.g_01090	Prbi.g_00458
OG0001556	Prac.g_01075	Prbi.g_00471
OG0001557	Prac.g_00694	Prbi.g_00680
OG0001559	Prac.g_01517	Prbi.g_00795
OG0001560	Prac.g_01504	Prbi.g_00815
OG0001561	Prac.g_01412	Prbi.g_00911
OG0001562	Prac.g_01290	Prbi.g_01052
OG0001563	Prac.g_01231	Prbi.g_01112
OG0001564	Prac.g_01230	Prbi.g_01113
OG0001565	Prac.g_01227	Prbi.g_01115
OG0001566	Prac.g_01224	Prbi.g_01118
OG0001567	Prac.g_01218	Prbi.g_01125
OG0001568	Prac.g_01048	Prbi.g_01140
OG0001569	Prac.g_01044	Prbi.g_01144
OG0001570	Prac.g_01038	Prbi.g_01150
OG0001571	Prac.g_01030	Prbi.g_01162
OG0001572	Prac.g_01022	Prbi.g_01170
OG0001573	Prac.g_01019	Prbi.g_01173
OG0001574	Prac.g_00911	Prbi.g_01326
OG0001575	Prac.g_00140	Prbi.g_01353
OG0001576	Prac.g_00155	Prbi.g_01365
OG0001577	Prac.g_00214	Prbi.g_01436
OG0001578	Prac.g_00216	Prbi.g_01438
OG0001579	Prac.g_00260	Prbi.g_01498
OG0001580	Prac.g_00264	Prbi.g_01469
OG0001581	Prac.g_00268	Prbi.g_01471
OG0001582	Prac.g_00328	Prbi.g_01673
OG0001583	Prac.g_00327	Prbi.g_01675
OG0001584	Prac.g_00326	Prbi.g_01676
OG0001585	Prac.g_00316	Prbi.g_01686
OG0001586	Prac.g_00059	Prbi.g_02013
OG0001590	Prac.g_01638	Prbi.g_00317
OG0001591	Prac.g_01171	Prbi.g_00387
OG0001593	Prac.g_01086	Prbi.g_00461
OG0001594	Prac.g_01077	Prbi.g_00470
OG0001595	Prac.g_00665	Prbi.g_00710
OG0001596	Prac.g_01516	Prbi.g_00797
OG0001597	Prac.g_01410	Prbi.g_00913
OG0001598	Prac.g_01398	Prbi.g_00937
OG0001599	Prac.g_01009	Prbi.g_01183
OG0001600	Prac.g_01008	Prbi.g_01184
OG0001601	Prac.g_01007	Prbi.g_01185
OG0001602	Prac.g_01006	Prbi.g_01186
OG0001603	Prac.g_00278	Prbi.g_01739
OG0001604	Prac.g_00612	Prbi.g_01800
OG0001606	Prac.g_01194	Prbi.g_00364
OG0001609	Prac.g_01166	Prbi.g_00392
OG0001610	Prac.g_00670	Prbi.g_00705
OG0001611	Prac.g_01535	Prbi.g_00776
OG0001612	Prac.g_01499	Prbi.g_00824
OG0001613	Prac.g_01407	Prbi.g_00917
OG0001614	Prac.g_01302	Prbi.g_01035
OG0001615	Prac.g_00134	Prbi.g_01344
OG0001616	Prac.g_00137	Prbi.g_01349, Prbi.g_02016
OG0001617	Prac.g_00190	Prbi.g_01406
OG0001619	Prac.g_00206	Prbi.g_01428
OG0001620	Prac.g_00453	Prbi.g_01512, Prbi.g_01480
OG0001621	Prac.g_01509	Prbi.g_00806
OG0001623	Prac.g_01197	Prbi.g_00361
OG0001624	Prac.g_01409	Prbi.g_00915
OG0001625	Prac.g_01295	Prbi.g_01047
OG0001626	Prac.g_00135	Prbi.g_01345
OG0001628	Prac.g_00286	Prbi.g_01723
OG0001629	Prac.g_00002	Prbi.g_01885, Prbi.g_01410, Prbi.g_00152
OG0001638	Prac.g_01875	Prbi.g_02023
OG0001639	Prac.g_01821	Prbi.g_00117
OG0001640	Prac.g_01750	Prbi.g_00204
OG0001641	Prac.g_01170	Prbi.g_00388
OG0001642	Prac.g_01168	Prbi.g_00390
OG0001643	Prac.g_01135	Prbi.g_00417
OG0001644	Prac.g_01134	Prbi.g_00418
OG0001645	Prac.g_01133	Prbi.g_00420
OG0001646	Prac.g_01969	Prbi.g_01754
OG0001647	Prac.g_01079	Prbi.g_00468
OG0001648	Prac.g_00813	Prbi.g_00562
OG0001649	Prac.g_00807	Prbi.g_00568
OG0001650	Prac.g_01561	Prbi.g_00744
OG0001651	Prac.g_01528	Prbi.g_00785
OG0001652	Prac.g_01526	Prbi.g_00787
OG0001653	Prac.g_01503	Prbi.g_00816
OG0001654	Prac.g_01501	Prbi.g_00822
OG0001655	Prac.g_01493	Prbi.g_00830
OG0001656	Prac.g_01470	Prbi.g_00852
OG0001657	Prac.g_01419	Prbi.g_00904
OG0001658	Prac.g_01408	Prbi.g_00916
OG0001659	Prac.g_01372	Prbi.g_00963
OG0001660	Prac.g_01294	Prbi.g_01048
OG0001661	Prac.g_01291	Prbi.g_01051
OG0001662	Prac.g_01286	Prbi.g_01056
OG0001663	Prac.g_01269	Prbi.g_01073
OG0001664	Prac.g_01268	Prbi.g_01074
OG0001665	Prac.g_01248	Prbi.g_01094
OG0001666	Prac.g_01244	Prbi.g_01098
OG0001667	Prac.g_01241	Prbi.g_01101
OG0001668	Prac.g_01235	Prbi.g_01108
OG0001669	Prac.g_01222	Prbi.g_01120
OG0001670	Prac.g_01221	Prbi.g_01121
OG0001671	Prac.g_01215	Prbi.g_01128
OG0001672	Prac.g_01210	Prbi.g_01133
OG0001673	Prac.g_01209	Prbi.g_01134
OG0001674	Prac.g_01208	Prbi.g_01135
OG0001675	Prac.g_01032	Prbi.g_01160
OG0001676	Prac.g_01027	Prbi.g_01165
OG0001677	Prac.g_01010	Prbi.g_01182
OG0001678	Prac.g_00938	Prbi.g_01254
OG0001679	Prac.g_00930	Prbi.g_01262
OG0001680	Prac.g_00879	Prbi.g_01327
OG0001681	Prac.g_00156	Prbi.g_01366
OG0001682	Prac.g_00160	Prbi.g_01375
OG0001684	Prac.g_00329	Prbi.g_01672
OG0001685	Prac.g_00323	Prbi.g_01679
OG0001686	Prac.g_00320	Prbi.g_01682
OG0001687	Prac.g_00314	Prbi.g_01688
OG0001688	Prac.g_00311	Prbi.g_01690
OG0001689	Prac.g_00307	Prbi.g_01694
OG0001690	Prac.g_00305	Prbi.g_01696
OG0001691	Prac.g_00303	Prbi.g_01698
OG0001692	Prac.g_00620	Prbi.g_01792
OG0001693	Prac.g_00098	Prbi.g_02065
OG0001695	Prac.g_00241	Prbi.g_01472
OG0001700	Prac.g_01532	Prbi.g_00779
OG0001701	Prac.g_01530	Prbi.g_00781
OG0001702	Prac.g_01514	Prbi.g_00801
OG0001703	Prac.g_01502	Prbi.g_00817
OG0001704	Prac.g_01293	Prbi.g_01049
OG0001706	Prac.g_01028	Prbi.g_01164
OG0001707	Prac.g_01005	Prbi.g_01187
OG0001708	Prac.g_00147	Prbi.g_01355
OG0001710	Prac.g_01292	Prbi.g_01050
OG0001712	Prac.g_00267	Prbi.g_01502
OG0001713	Prac.g_00238	Prbi.g_01473
OG0001722	Prac.g_01534	Prbi.g_00777
OG0001725	Prac.g_01411	Prbi.g_00912
OG0001726	Prac.g_01039	Prbi.g_01149
OG0001728	Prac.g_00161	Prbi.g_01376
OG0001731	Prac.g_00299	Prbi.g_01703
OG0001732	Prac.g_00283	Prbi.g_01734
OG0001733	Prac.g_01147	Prbi.g_00411
OG0001734	Prac.g_01562	Prbi.g_00743
OG0001783	Prac.g_01891	Prbi.g_00050
OG0001784	Prac.g_00848	Prbi.g_00527
OG0001786	Prac.g_01446	Prbi.g_00876
OG0001787	Prac.g_01025	Prbi.g_01168
OG0001788	Prac.g_00144	Prbi.g_01769, Prbi.g_01318
OG0001790	Prac.g_00136	Prbi.g_01348
OG0001791	Prac.g_00138	Prbi.g_01350
OG0001797	Prac.g_01872	Prbi.g_00166, Prbi.g_01525
OG0001806	Prac.g_01156	Prbi.g_00401
