Orthogroup	Prar	Pran
OG0001155	Prar.g_00802	Pran.g_00688
OG0001156	Prar.g_00799	Pran.g_00685
OG0001157	Prar.g_00798	Pran.g_00684
OG0001158	Prar.g_00797	Pran.g_00683
OG0001159	Prar.g_00796	Pran.g_00682
OG0001160	Prar.g_00772	Pran.g_00658
OG0001161	Prar.g_00760	Pran.g_00646
OG0001162	Prar.g_00749	Pran.g_00632
OG0001163	Prar.g_01151	Pran.g_00962
OG0001164	Prar.g_01147	Pran.g_00966
OG0001165	Prar.g_01144	Pran.g_00969
OG0001166	Prar.g_01124	Pran.g_00989
OG0001167	Prar.g_01959	Pran.g_01006
OG0001168	Prar.g_01957	Pran.g_01008
OG0001169	Prar.g_00596	Pran.g_01010
OG0001170	Prar.g_00598	Pran.g_01012
OG0001171	Prar.g_00607	Pran.g_01021
OG0001172	Prar.g_01111	Pran.g_01035
OG0001173	Prar.g_01110	Pran.g_01036
OG0001174	Prar.g_01102	Pran.g_01045
OG0001175	Prar.g_01101	Pran.g_01046
OG0001176	Prar.g_01094	Pran.g_01053
OG0001177	Prar.g_01091	Pran.g_01055
OG0001178	Prar.g_01086	Pran.g_01060
OG0001179	Prar.g_01043	Pran.g_01089
OG0001180	Prar.g_01022	Pran.g_01111
OG0001181	Prar.g_01018	Pran.g_01115
OG0001182	Prar.g_01011	Pran.g_01122
OG0001183	Prar.g_00618	Pran.g_01126
OG0001184	Prar.g_00634	Pran.g_01141
OG0001185	Prar.g_00648	Pran.g_01155
OG0001186	Prar.g_00670	Pran.g_01178
OG0001187	Prar.g_00674	Pran.g_01183
OG0001188	Prar.g_00676	Pran.g_01185
OG0001190	Prar.g_00697	Pran.g_01205
OG0001191	Prar.g_00707	Pran.g_01215
OG0001192	Prar.g_00074	Pran.g_01220
OG0001193	Prar.g_00064	Pran.g_01230
OG0001194	Prar.g_00063	Pran.g_01231
OG0001195	Prar.g_00062	Pran.g_01232
OG0001196	Prar.g_00049	Pran.g_01245
OG0001197	Prar.g_00048	Pran.g_01246
OG0001198	Prar.g_00041	Pran.g_01254
OG0001199	Prar.g_00254	Pran.g_00358
OG0001200	Prar.g_00252	Pran.g_00356
OG0001201	Prar.g_00220	Pran.g_00325
OG0001202	Prar.g_00128	Pran.g_00233
OG0001204	Prar.g_00084	Pran.g_01949
OG0001205	Prar.g_00493	Pran.g_01735
OG0001206	Prar.g_00511	Pran.g_01716
OG0001207	Prar.g_00527	Pran.g_01701
OG0001208	Prar.g_00532	Pran.g_01696
OG0001209	Prar.g_01365	Pran.g_01643
OG0001210	Prar.g_01370	Pran.g_01638
OG0001211	Prar.g_01380	Pran.g_01628
OG0001212	Prar.g_01426	Pran.g_01582
OG0001213	Prar.g_01459	Pran.g_01549
OG0001214	Prar.g_01467	Pran.g_01541
OG0001215	Prar.g_01520	Pran.g_01488
OG0001216	Prar.g_01601	Pran.g_01458
OG0001217	Prar.g_01638	Pran.g_01415
OG0001219	Prar.g_01672	Pran.g_01354
OG0001220	Prar.g_01735	Pran.g_01292
OG0001221	Prar.g_01787	Pran.g_00440
OG0001222	Prar.g_01825	Pran.g_00479
OG0001223	Prar.g_01851	Pran.g_00505
OG0001225	Prar.g_01902	Pran.g_00566
OG0001226	Prar.g_01928	Pran.g_00159
OG0001227	Prar.g_01947	Pran.g_00141
OG0001228	Prar.g_01218	Pran.g_00015
OG0001229	Prar.g_00913	Pran.g_00843
OG0001230	Prar.g_00347	Pran.g_00741
OG0001231	Prar.g_00751	Pran.g_00634
OG0001232	Prar.g_01120	Pran.g_00993
OG0001233	Prar.g_00599	Pran.g_01013
OG0001234	Prar.g_01099	Pran.g_01048
OG0001235	Prar.g_01089	Pran.g_01057
OG0001237	Prar.g_00635	Pran.g_01142
OG0001238	Prar.g_00708	Pran.g_01216
OG0001239	Prar.g_00547	Pran.g_00361
OG0001240	Prar.g_00235	Pran.g_00340
OG0001241	Prar.g_00227	Pran.g_00332
OG0001242	Prar.g_00209	Pran.g_00314
OG0001244	Prar.g_00187	Pran.g_00293
OG0001245	Prar.g_00441	Pran.g_01815
OG0001246	Prar.g_01335	Pran.g_01674
OG0001247	Prar.g_01513	Pran.g_01495
OG0001248	Prar.g_01515	Pran.g_01493
OG0001249	Prar.g_01661	Pran.g_01365
OG0001250	Prar.g_01724	Pran.g_01303
OG0001251	Prar.g_01760	Pran.g_00414
OG0001252	Prar.g_01895	Pran.g_00559
OG0001253	Prar.g_01948	Pran.g_00140
OG0001254	Prar.g_01294	Pran.g_00091
OG0001255	Prar.g_01279	Pran.g_00076
OG0001256	Prar.g_00758	Pran.g_00641
OG0001257	Prar.g_00752	Pran.g_00635
OG0001258	Prar.g_01146	Pran.g_00967
OG0001259	Prar.g_00597	Pran.g_01011
OG0001260	Prar.g_00613	Pran.g_01027
OG0001261	Prar.g_01035	Pran.g_01097
OG0001262	Prar.g_00691	Pran.g_01200
OG0001264	Prar.g_00593	Pran.g_01952
OG0001265	Prar.g_00210	Pran.g_00315
OG0001266	Prar.g_00124	Pran.g_00229
OG0001267	Prar.g_00307	Pran.g_01914
OG0001268	Prar.g_00399	Pran.g_01856
OG0001269	Prar.g_00419	Pran.g_01835
OG0001270	Prar.g_00482	Pran.g_01746
OG0001271	Prar.g_00522	Pran.g_01706
OG0001272	Prar.g_00536	Pran.g_01692
OG0001273	Prar.g_01461	Pran.g_01547
OG0001274	Prar.g_01533	Pran.g_01473
OG0001275	Prar.g_01860	Pran.g_00515
OG0001276	Prar.g_01879	Pran.g_00543
OG0001277	Prar.g_01937	Pran.g_00152
OG0001278	Prar.g_01213	Pran.g_00010
OG0001280	Prar.g_00956	Pran.g_00877
OG0001281	Prar.g_00950	Pran.g_00871
OG0001282	Prar.g_00910	Pran.g_00840
OG0001283	Prar.g_00891	Pran.g_00820
OG0001284	Prar.g_00777	Pran.g_00663
OG0001285	Prar.g_01966	Pran.g_00996
OG0001287	Prar.g_00655	Pran.g_01162
OG0001288	Prar.g_00663	Pran.g_01171
OG0001289	Prar.g_00241	Pran.g_00345
OG0001290	Prar.g_00228	Pran.g_00333
OG0001291	Prar.g_00193	Pran.g_00299
OG0001292	Prar.g_00079	Pran.g_01944
OG0001293	Prar.g_00326	Pran.g_01932
OG0001294	Prar.g_00439	Pran.g_01817
OG0001295	Prar.g_00516	Pran.g_01711
OG0001296	Prar.g_01340	Pran.g_01669
OG0001298	Prar.g_01406	Pran.g_01601
OG0001299	Prar.g_01496	Pran.g_01512
OG0001300	Prar.g_01523	Pran.g_01485
OG0001301	Prar.g_01526	Pran.g_01482
OG0001302	Prar.g_01670	Pran.g_01356
OG0001303	Prar.g_01864	Pran.g_01434
OG0001304	Prar.g_01889	Pran.g_00553
OG0001305	Prar.g_01908	Pran.g_00572
OG0001306	Prar.g_01277	Pran.g_00074
OG0001308	Prar.g_00837	Pran.g_00723
OG0001309	Prar.g_00754	Pran.g_00637
OG0001310	Prar.g_01131	Pran.g_00982
OG0001311	Prar.g_01881	Pran.g_00545
OG0001312	Prar.g_01814	Pran.g_00468
OG0001315	Prar.g_00556	Pran.g_00371
OG0001316	Prar.g_00188	Pran.g_00294
OG0001317	Prar.g_00093	Pran.g_00198
OG0001318	Prar.g_00331	Pran.g_01936
OG0001319	Prar.g_00315	Pran.g_01921
OG0001320	Prar.g_00443	Pran.g_01813
OG0001321	Prar.g_00499	Pran.g_01726
OG0001322	Prar.g_00500	Pran.g_01725
OG0001323	Prar.g_01349	Pran.g_01659
OG0001324	Prar.g_01524	Pran.g_01484
OG0001325	Prar.g_01604	Pran.g_01455
OG0001326	Prar.g_01547	Pran.g_00184
OG0001327	Prar.g_01920	Pran.g_00167
OG0001328	Prar.g_01946	Pran.g_00142
OG0001329	Prar.g_01302	Pran.g_00101
OG0001331	Prar.g_00905	Pran.g_00835
OG0001332	Prar.g_00804	Pran.g_00690
OG0001333	Prar.g_01958	Pran.g_01007
OG0001334	Prar.g_00621	Pran.g_01129
OG0001335	Prar.g_00622	Pran.g_01130
OG0001336	Prar.g_00052	Pran.g_01242
OG0001339	Prar.g_00225	Pran.g_00330
OG0001340	Prar.g_00259	Pran.g_01866
OG0001341	Prar.g_01636	Pran.g_01418
OG0001342	Prar.g_01665	Pran.g_01361
OG0001343	Prar.g_01757	Pran.g_00411
OG0001344	Prar.g_01259	Pran.g_00056
OG0001345	Prar.g_01244	Pran.g_00041
OG0001346	Prar.g_00954	Pran.g_00875
OG0001348	Prar.g_00732	Pran.g_00604
OG0001349	Prar.g_00867	Pran.g_00792, Pran.g_00805
OG0001350	Prar.g_00090	Pran.g_00195
OG0001352	Prar.g_01510	Pran.g_01498
OG0001356	Prar.g_01181	Pran.g_01390
OG0001358	Prar.g_01450	Pran.g_01558
OG0001359	Prar.g_01758	Pran.g_00412
OG0001360	Prar.g_01949	Pran.g_00139
OG0001361	Prar.g_01247	Pran.g_00044
OG0001362	Prar.g_00833	Pran.g_00719
OG0001363	Prar.g_00831	Pran.g_00717
OG0001364	Prar.g_00624	Pran.g_01132
OG0001365	Prar.g_00701	Pran.g_01209
OG0001371	Prar.g_01509	Pran.g_01499
OG0001372	Prar.g_01644	Pran.g_01408
OG0001373	Prar.g_01548	Pran.g_00183
OG0001374	Prar.g_01540	Pran.g_00191
OG0001375	Prar.g_01756	Pran.g_00192
OG0001376	Prar.g_01914	Pran.g_00173
OG0001377	Prar.g_01915	Pran.g_00172
OG0001378	Prar.g_01325	Pran.g_00130
OG0001380	Prar.g_00923	Pran.g_00852
OG0001381	Prar.g_00917	Pran.g_00847
OG0001382	Prar.g_00738	Pran.g_00618
OG0001384	Prar.g_01626, Prar.g_00761	Pran.g_01464
OG0001385	Prar.g_01551	Pran.g_00180
OG0001386	Prar.g_01550	Pran.g_00181
OG0001387	Prar.g_01549	Pran.g_00182
OG0001388	Prar.g_01546	Pran.g_00185
OG0001389	Prar.g_01545	Pran.g_00186
OG0001390	Prar.g_01544	Pran.g_00187
OG0001391	Prar.g_01543	Pran.g_00188
OG0001392	Prar.g_01542	Pran.g_00189
OG0001393	Prar.g_01541	Pran.g_00190
OG0001395	Prar.g_01891	Pran.g_00555
OG0001397	Prar.g_00832	Pran.g_00718
OG0001399	Prar.g_01071, Prar.g_01097	Pran.g_01050
OG0001403	Prar.g_00008	Pran.g_00394
OG0001404	Prar.g_00550	Pran.g_00364
OG0001405	Prar.g_00261	Pran.g_01868
OG0001406	Prar.g_01913	Pran.g_00174
OG0001407	Prar.g_01926	Pran.g_00161
OG0001408	Prar.g_01932, Prar.g_01931	Pran.g_00156
OG0001409	Prar.g_01256	Pran.g_00053
OG0001411	Prar.g_00869	Pran.g_00809
OG0001413	Prar.g_00763	Pran.g_00648
OG0001414	Prar.g_00098	Pran.g_00203
OG0001415	Prar.g_00096	Pran.g_00201
OG0001416	Prar.g_00507	Pran.g_01719
OG0001417	Prar.g_00518, Prar.g_00519	Pran.g_01709
OG0001418	Prar.g_01514	Pran.g_01494
OG0001419	Prar.g_01927	Pran.g_00160
OG0001420	Prar.g_01316	Pran.g_00121
OG0001421	Prar.g_00757	Pran.g_00640
OG0001422	Prar.g_00734	Pran.g_00607
OG0001423	Prar.g_01560	Pran.g_01777
OG0001424	Prar.g_01943	Pran.g_00145
OG0001424	Prar.g_01761	Pran.g_00415
OG0001428	Prar.g_00155	Pran.g_00260
OG0001429	Prar.g_01673	Pran.g_01353
OG0001432	Prar.g_00764	Pran.g_00650
OG0001433	Prar.g_01180	Pran.g_01391
OG0001437	Prar.g_00097	Pran.g_00202
OG0001438	Prar.g_00294	Pran.g_01901
OG0001439	Prar.g_00280	Pran.g_01887
OG0001440	Prar.g_00476	Pran.g_01758, Pran.g_01778
OG0001441	Prar.g_01351	Pran.g_01657
OG0001442	Prar.g_01629	Pran.g_01431
OG0001446	Prar.g_00249	Pran.g_00353
OG0001447	Prar.g_00202	Pran.g_00308
OG0001448	Prar.g_00427	Pran.g_01827
OG0001450	Prar.g_01517	Pran.g_01491
OG0001451	Prar.g_01745	Pran.g_01282
OG0001452	Prar.g_01762	Pran.g_00416
OG0001453	Prar.g_01854	Pran.g_00509
OG0001454	Prar.g_01942	Pran.g_00146
OG0001455	Prar.g_01307	Pran.g_00108
OG0001456	Prar.g_01286	Pran.g_00082
OG0001457	Prar.g_01285	Pran.g_00081
OG0001458	Prar.g_01284	Pran.g_00080
OG0001459	Prar.g_00996	Pran.g_00954
OG0001462	Prar.g_00003	Pran.g_00390
OG0001463	Prar.g_00301	Pran.g_01908
OG0001464	Prar.g_00258	Pran.g_01865
OG0001465	Prar.g_01532	Pran.g_01476
OG0001466	Prar.g_01628	Pran.g_00905
OG0001468	Prar.g_01918	Pran.g_00169
OG0001469	Prar.g_00997	Pran.g_00519
OG0001471	Prar.g_00762	Pran.g_00647
OG0001472	Prar.g_00755	Pran.g_00638
OG0001473	Prar.g_00671	Pran.g_01180
OG0001474	Prar.g_00400	Pran.g_01855
OG0001480	Prar.g_00429	Pran.g_01826
OG0001481	Prar.g_00434	Pran.g_01821
OG0001482	Prar.g_00505	Pran.g_01721
OG0001485	Prar.g_01166	Pran.g_00575, Pran.g_00912
OG0001486	Prar.g_01265	Pran.g_00062
OG0001490	Prar.g_00581	Pran.g_00386
OG0001491	Prar.g_01668	Pran.g_01358
OG0001492	Prar.g_01216	Pran.g_00013
OG0001493	Prar.g_01208	Pran.g_00005
OG0001499	Prar.g_00557	Pran.g_00372
OG0001500	Prar.g_00324	Pran.g_01930
OG0001501	Prar.g_01535	Pran.g_01471
OG0001502	Prar.g_01657	Pran.g_01373
OG0001503	Prar.g_01289	Pran.g_00085
OG0001504	Prar.g_00995	Pran.g_00953
OG0001506	Prar.g_00806	Pran.g_00692
OG0001507	Prar.g_00714	Pran.g_00613
OG0001521	Prar.g_01637	Pran.g_01417
OG0001523	Prar.g_01292	Pran.g_00089
OG0001524	Prar.g_01291	Pran.g_00088
OG0001526	Prar.g_01116	Pran.g_01030
OG0001546	Prar.g_01354	Pran.g_01654
OG0001548	Prar.g_01659	Pran.g_01367
OG0001550	Prar.g_01304	Pran.g_00105
OG0001551	Prar.g_01287	Pran.g_00083
OG0001552	Prar.g_01201	Pran.g_00920
OG0001553	Prar.g_00342	Pran.g_00736
OG0001554	Prar.g_00756	Pran.g_00639
OG0001555	Prar.g_00742	Pran.g_00624
OG0001565	Prar.g_00475	Pran.g_01757
OG0001566	Prar.g_01506	Pran.g_01502
OG0001569	Prar.g_01954	Pran.g_00134
OG0001571	Prar.g_01311	Pran.g_00112
OG0001572	Prar.g_01192	Pran.g_01768
OG0001581	Prar.g_00183	Pran.g_00289
OG0001582	Prar.g_00517	Pran.g_01710
OG0001583	Prar.g_01667	Pran.g_01359
OG0001584	Prar.g_01806	Pran.g_00460
OG0001585	Prar.g_00998	Pran.g_01784
OG0001587	Prar.g_01118	Pran.g_01029
OG0001588	Prar.g_00363	Pran.g_00817
OG0001595	Prar.g_00551	Pran.g_00365
OG0001596	Prar.g_00253	Pran.g_00357
OG0001597	Prar.g_00422	Pran.g_01832
OG0001599	Prar.g_00509	Pran.g_01718
OG0001600	Prar.g_01342	Pran.g_01667
OG0001601	Prar.g_01504	Pran.g_01504
OG0001602	Prar.g_01531	Pran.g_01477
OG0001603	Prar.g_01669	Pran.g_01357
OG0001604	Prar.g_01784	Pran.g_00437
OG0001605	Prar.g_01872	Pran.g_00536
OG0001606	Prar.g_01934	Pran.g_00904
OG0001607	Prar.g_01290	Pran.g_00087
OG0001608	Prar.g_00920	Pran.g_00849
OG0001609	Prar.g_00808	Pran.g_00694
OG0001610	Prar.g_00805	Pran.g_00691
OG0001611	Prar.g_00744	Pran.g_00626
OG0001613	Prar.g_00616	Pran.g_01124
OG0001626	Prar.g_01635	Pran.g_00616, Pran.g_01419
OG0001628	Prar.g_01646	Pran.g_01405
OG0001629	Prar.g_01647	Pran.g_01404
OG0001630	Prar.g_01765	Pran.g_00419
OG0001631	Prar.g_01923	Pran.g_00164
OG0001632	Prar.g_01000	Pran.g_00520
OG0001633	Prar.g_00914	Pran.g_00844
OG0001648	Prar.g_00433	Pran.g_01822
OG0001649	Prar.g_01924	Pran.g_00163
OG0001651	Prar.g_00746	Pran.g_00628
OG0001662	Prar.g_01319	Pran.g_00124
OG0001667	Prar.g_00975	Pran.g_00897
OG0001684	Prar.g_01418	Pran.g_01589
OG0001685	Prar.g_01747	Pran.g_01281
OG0001686	Prar.g_01871	Pran.g_00535
OG0001687	Prar.g_01917	Pran.g_00170
OG0001688	Prar.g_01922	Pran.g_00165
OG0001697	Prar.g_01754	Pran.g_00178
OG0001698	Prar.g_01921	Pran.g_00166
OG0001701	Prar.g_01115	Pran.g_01031
OG0001705	Prar.g_00463	Pran.g_01793
OG0001707	Prar.g_01941	Pran.g_00147
OG0001708	Prar.g_01281	Pran.g_00077
OG0001710	Prar.g_01096	Pran.g_01051
OG0001718	Prar.g_00423	Pran.g_01831
OG0001719	Prar.g_00451	Pran.g_01801
OG0001720	Prar.g_00972	Pran.g_00581
OG0001721	Prar.g_01641	Pran.g_01412
OG0001722	Prar.g_01763	Pran.g_00417
OG0001723	Prar.g_01001	Pran.g_00525
OG0001725	Prar.g_00449	Pran.g_01803
OG0001742	Prar.g_00437	Pran.g_01819
OG0001743	Prar.g_01321	Pran.g_00126
OG0001744	Prar.g_00968	Pran.g_00890
OG0001745	Prar.g_00765	Pran.g_00651
OG0001772	Prar.g_01552	Pran.g_01790, Pran.g_00929
OG0001773	Prar.g_00740	Pran.g_00622
OG0001774	Prar.g_01507	Pran.g_01501
OG0001775	Prar.g_01929	Pran.g_00158
OG0001776	Prar.g_01323	Pran.g_00128
OG0001777	Prar.g_01190	Pran.g_00521
OG0001779	Prar.g_00967	Pran.g_00889, Pran.g_01432
OG0001780	Prar.g_00860	Pran.g_00799
OG0001781	Prar.g_00733	Pran.g_00606
OG0001819	Prar.g_00452	Pran.g_01800
OG0001821	Prar.g_01642	Pran.g_01411
OG0001822	Prar.g_01655	Pran.g_01375
OG0001823	Prar.g_01748	Pran.g_01280
OG0001824	Prar.g_01870	Pran.g_00534
OG0001825	Prar.g_01930	Pran.g_00157
OG0001826	Prar.g_01933	Pran.g_00155
OG0001827	Prar.g_01936	Pran.g_00153
OG0001828	Prar.g_01326	Pran.g_00131
OG0001829	Prar.g_01322	Pran.g_00127
OG0001830	Prar.g_01308	Pran.g_00109
OG0001831	Prar.g_01297	Pran.g_00094
OG0001832	Prar.g_00990	Pran.g_01468
OG0001833	Prar.g_00912	Pran.g_00842
OG0001834	Prar.g_00864	Pran.g_00802
OG0001919	Prar.g_00461	Pran.g_01798
OG0001920	Prar.g_01536	Pran.g_01470
OG0001921	Prar.g_01750	Pran.g_01278
OG0001922	Prar.g_00940	Pran.g_00861
OG0001983	Prar.g_01624	Pran.g_01435, Pran.g_00577
OG0001984	Prar.g_01660	Pran.g_01366
OG0001985	Prar.g_01753	Pran.g_00177
OG0001986	Prar.g_01858	Pran.g_00513
OG0001987	Prar.g_00993	Pran.g_00524
OG0001989	Prar.g_00922	Pran.g_00851
OG0002026	Prar.g_00460	Pran.g_01799
OG0002027	Prar.g_01751	Pran.g_01275
OG0002028	Prar.g_01865	Pran.g_00529
OG0002031	Prar.g_00723	Pran.g_00590
OG0002032	Prar.g_00075	Pran.g_01218
OG0002033	Prar.g_00614	Pran.g_00857
OG0002057	Prar.g_00218	Pran.g_00323
OG0002058	Prar.g_00147	Pran.g_00252
OG0002059	Prar.g_00424	Pran.g_01830
OG0002060	Prar.g_00426	Pran.g_01828
OG0002061	Prar.g_00462	Pran.g_01796
OG0002064	Prar.g_00515	Pran.g_01712
OG0002065	Prar.g_01389	Pran.g_01619
OG0002066	Prar.g_01395	Pran.g_01612
OG0002067	Prar.g_01598	Pran.g_01461
OG0002068	Prar.g_01631	Pran.g_01424
OG0002069	Prar.g_01633	Pran.g_01421
OG0002070	Prar.g_01656	Pran.g_01374
OG0002071	Prar.g_01658	Pran.g_01368
OG0002072	Prar.g_01666	Pran.g_01360
OG0002073	Prar.g_01689	Pran.g_01338
OG0002074	Prar.g_01741	Pran.g_01286
OG0002075	Prar.g_01752	Pran.g_01274
OG0002076	Prar.g_01788	Pran.g_00441
OG0002077	Prar.g_01866	Pran.g_00530
OG0002078	Prar.g_01869	Pran.g_00533
OG0002079	Prar.g_01874	Pran.g_00538
OG0002080	Prar.g_01892	Pran.g_00556
OG0002081	Prar.g_01916	Pran.g_00171
OG0002082	Prar.g_01925	Pran.g_00162
OG0002083	Prar.g_01938	Pran.g_00151
OG0002084	Prar.g_01939	Pran.g_00150
OG0002085	Prar.g_01945	Pran.g_00143
OG0002086	Prar.g_01950	Pran.g_00138
OG0002087	Prar.g_01951	Pran.g_00137
OG0002088	Prar.g_01952	Pran.g_00136
OG0002089	Prar.g_01310	Pran.g_00111
OG0002090	Prar.g_01305	Pran.g_00106
OG0002091	Prar.g_01288	Pran.g_00084
OG0002093	Prar.g_01159	Pran.g_00907
OG0002094	Prar.g_00974	Pran.g_00896
OG0002095	Prar.g_00970	Pran.g_00893
OG0002097	Prar.g_00854	Pran.g_00813
OG0002099	Prar.g_00759	Pran.g_00645
OG0002100	Prar.g_00750	Pran.g_00633
OG0002101	Prar.g_00747	Pran.g_00630
OG0002102	Prar.g_00743	Pran.g_00625
OG0002103	Prar.g_00741	Pran.g_00623
OG0002104	Prar.g_00739	Pran.g_00621
OG0002105	Prar.g_01138	Pran.g_00975
OG0002146	Prar.g_01327	Pran.g_01682
OG0002148	Prar.g_01627	Pran.g_01426
OG0002149	Prar.g_01645	Pran.g_01406
OG0002150	Prar.g_01867	Pran.g_01427
OG0002151	Prar.g_01306	Pran.g_00107
OG0002152	Prar.g_00983	Pran.g_00902
OG0002153	Prar.g_01868	Pran.g_00531
OG0002155	Prar.g_00845	Pran.g_00811, Pran.g_00812
OG0002215	Prar.g_01625	Pran.g_00578
OG0002217	Prar.g_01671	Pran.g_01355
OG0002218	Prar.g_01749	Pran.g_01279
OG0002219	Prar.g_01317	Pran.g_00122
OG0002221	Prar.g_00969	Pran.g_00892
OG0002223	Prar.g_00720	Pran.g_00527
OG0002224	Prar.g_00447	Pran.g_01805
OG0002226	Prar.g_01597	Pran.g_01462
OG0002264	Prar.g_01713	Pran.g_01314
OG0002272	Prar.g_01301	Pran.g_00098
OG0002273	Prar.g_00559	Pran.g_00860
OG0002274	Prar.g_00853	Pran.g_00814
OG0002275	Prar.g_01152	Pran.g_00934
OG0002310	Prar.g_00438	Pran.g_01818
OG0002311	Prar.g_00999	Pran.g_01782
OG0002312	Prar.g_01648	Pran.g_01402
OG0002316	Prar.g_01911	Pran.g_00176
OG0002322	Prar.g_00748	Pran.g_00631
OG0002324	Prar.g_00716	Pran.g_00924
OG0002326	Prar.g_01176	Pran.g_00086
OG0002327	Prar.g_00721	Pran.g_00600
OG0002361	Prar.g_00403	Pran.g_01852
OG0002365	Prar.g_00471	Pran.g_01731
OG0002370	Prar.g_00826	Pran.g_00712
OG0002376	Prar.g_00735	Pran.g_00611
OG0002420	Prar.g_01077	Pran.g_00591
OG0002421	Prar.g_00857	Pran.g_00797
OG0002423	Prar.g_01178	Pran.g_01272
OG0002480	Prar.g_00863	Pran.g_00801
OG0002482	Prar.g_00450	Pran.g_01802
OG0002484	Prar.g_00470	Pran.g_01730
OG0002485	Prar.g_00466	Pran.g_00891
OG0002554	Prar.g_01632	Pran.g_01422
OG0002621	Prar.g_01162	Pran.g_01788
OG0002624	Prar.g_00430	Pran.g_01825
OG0002625	Prar.g_00442	Pran.g_01814
OG0002627	Prar.g_00374	Pran.g_00760
OG0002694	Prar.g_00745	Pran.g_00627
OG0002771	Prar.g_00858	Pran.g_00803
OG0002777	Prar.g_01005	Pran.g_01467
OG0002891	Prar.g_01564	Pran.g_01764
OG0003020	Prar.g_01743	Pran.g_01284
OG0003024	Prar.g_00873	Pran.g_00816
OG0003343	Prar.g_01640	Pran.g_01413
OG0003348	Prar.g_00373	Pran.g_00759
OG0003633	Prar.g_01164	Pran.g_01403
OG0003634	Prar.g_01200	Pran.g_00919
OG0004018	Prar.g_01739	Pran.g_01288
