Orthogroup	Prar	Prac
OG0001130	Prar.g_01898	Prac.g_01262
OG0001131	Prar.g_01935	Prac.g_01225
OG0001132	Prar.g_01944	Prac.g_01216
OG0001133	Prar.g_01309	Prac.g_01031
OG0001134	Prar.g_01296	Prac.g_01018
OG0001135	Prar.g_01293	Prac.g_01015
OG0001136	Prar.g_01266	Prac.g_00988
OG0001137	Prar.g_01255	Prac.g_00977
OG0001138	Prar.g_01237	Prac.g_00959
OG0001139	Prar.g_01236	Prac.g_00958
OG0001140	Prar.g_01235	Prac.g_00957
OG0001141	Prar.g_01234	Prac.g_00956
OG0001142	Prar.g_01233	Prac.g_00955
OG0001143	Prar.g_01226	Prac.g_00948
OG0001144	Prar.g_01221	Prac.g_00943
OG0001145	Prar.g_00963	Prac.g_00167
OG0001146	Prar.g_00951	Prac.g_00179
OG0001147	Prar.g_00925	Prac.g_00203
OG0001148	Prar.g_00909	Prac.g_00219
OG0001149	Prar.g_00908	Prac.g_00220
OG0001150	Prar.g_00907	Prac.g_00221
OG0001151	Prar.g_00896	Prac.g_00232
OG0001152	Prar.g_00895	Prac.g_00233
OG0001153	Prar.g_00815	Prac.g_00379
OG0001154	Prar.g_00814	Prac.g_00378
OG0001155	Prar.g_00802	Prac.g_00366
OG0001156	Prar.g_00799	Prac.g_00363
OG0001157	Prar.g_00798	Prac.g_00362
OG0001158	Prar.g_00797	Prac.g_00361
OG0001159	Prar.g_00796	Prac.g_00360
OG0001160	Prar.g_00772	Prac.g_00336
OG0001161	Prar.g_00760	Prac.g_00324
OG0001162	Prar.g_00749	Prac.g_00313
OG0001163	Prar.g_01151	Prac.g_00633
OG0001164	Prar.g_01147	Prac.g_00629
OG0001165	Prar.g_01144	Prac.g_00626
OG0001166	Prar.g_01124	Prac.g_00606
OG0001167	Prar.g_01959	Prac.g_00589
OG0001168	Prar.g_01957	Prac.g_00587
OG0001169	Prar.g_00596	Prac.g_00585
OG0001170	Prar.g_00598	Prac.g_00583
OG0001171	Prar.g_00607	Prac.g_00574
OG0001172	Prar.g_01111	Prac.g_00479
OG0001173	Prar.g_01110	Prac.g_00480
OG0001174	Prar.g_01102	Prac.g_00488
OG0001175	Prar.g_01101	Prac.g_00489
OG0001176	Prar.g_01094	Prac.g_00496
OG0001177	Prar.g_01091	Prac.g_00499
OG0001178	Prar.g_01086	Prac.g_00504
OG0001179	Prar.g_01043	Prac.g_00532
OG0001180	Prar.g_01022	Prac.g_00553
OG0001181	Prar.g_01018	Prac.g_00557
OG0001182	Prar.g_01011	Prac.g_00564
OG0001183	Prar.g_00618	Prac.g_00006
OG0001184	Prar.g_00634	Prac.g_00022
OG0001185	Prar.g_00648	Prac.g_00036
OG0001186	Prar.g_00670	Prac.g_00058
OG0001187	Prar.g_00674	Prac.g_00062
OG0001188	Prar.g_00676	Prac.g_00064
OG0001189	Prar.g_00693	Prac.g_00081
OG0001190	Prar.g_00697	Prac.g_00085
OG0001191	Prar.g_00707	Prac.g_00095
OG0001192	Prar.g_00074	Prac.g_00099
OG0001193	Prar.g_00064	Prac.g_00109
OG0001194	Prar.g_00063	Prac.g_00110
OG0001195	Prar.g_00062	Prac.g_00111
OG0001196	Prar.g_00049	Prac.g_00124
OG0001197	Prar.g_00048	Prac.g_00125
OG0001198	Prar.g_00041	Prac.g_01950
OG0001199	Prar.g_00254	Prac.g_01857
OG0001200	Prar.g_00252	Prac.g_01855
OG0001201	Prar.g_00220	Prac.g_01823
OG0001202	Prar.g_00128	Prac.g_01731
OG0001203	Prar.g_00089	Prac.g_01692
OG0001204	Prar.g_00084	Prac.g_01687
OG0001205	Prar.g_00493	Prac.g_01102
OG0001206	Prar.g_00511	Prac.g_01083
OG0001207	Prar.g_00527	Prac.g_01067
OG0001208	Prar.g_00532	Prac.g_01062
OG0001209	Prar.g_01365	Prac.g_00837
OG0001210	Prar.g_01370	Prac.g_00832
OG0001211	Prar.g_01380	Prac.g_00822
OG0001212	Prar.g_01426	Prac.g_00776
OG0001213	Prar.g_01459	Prac.g_00742
OG0001214	Prar.g_01467	Prac.g_00734
OG0001215	Prar.g_01520	Prac.g_00681
OG0001216	Prar.g_01601	Prac.g_01558
OG0001217	Prar.g_01638	Prac.g_01521
OG0001219	Prar.g_01672	Prac.g_01487
OG0001220	Prar.g_01735	Prac.g_01424
OG0001221	Prar.g_01787	Prac.g_01373
OG0001222	Prar.g_01825	Prac.g_01335
OG0001223	Prar.g_01851	Prac.g_01309
OG0001224	Prar.g_01900	Prac.g_01260
OG0001225	Prar.g_01902	Prac.g_01258
OG0001226	Prar.g_01928	Prac.g_01232
OG0001227	Prar.g_01947	Prac.g_01213
OG0001228	Prar.g_01218	Prac.g_00940
OG0001229	Prar.g_00913	Prac.g_00215
OG0001230	Prar.g_00347	Prac.g_00419
OG0001231	Prar.g_00751	Prac.g_00315
OG0001232	Prar.g_01120	Prac.g_00602
OG0001233	Prar.g_00599	Prac.g_00582
OG0001234	Prar.g_01099	Prac.g_00491
OG0001235	Prar.g_01089	Prac.g_00501
OG0001236	Prar.g_00631	Prac.g_00019
OG0001237	Prar.g_00635	Prac.g_00023
OG0001238	Prar.g_00708	Prac.g_00096
OG0001239	Prar.g_00547	Prac.g_01860
OG0001240	Prar.g_00235	Prac.g_01838
OG0001241	Prar.g_00227	Prac.g_01830
OG0001242	Prar.g_00209	Prac.g_01812
OG0001243	Prar.g_00203	Prac.g_01806
OG0001244	Prar.g_00187	Prac.g_01790
OG0001245	Prar.g_00441	Prac.g_01153
OG0001246	Prar.g_01335	Prac.g_00867
OG0001247	Prar.g_01513	Prac.g_00688
OG0001248	Prar.g_01515	Prac.g_00686
OG0001249	Prar.g_01661	Prac.g_01498
OG0001250	Prar.g_01724	Prac.g_01435
OG0001251	Prar.g_01760	Prac.g_01400
OG0001252	Prar.g_01895	Prac.g_01265
OG0001253	Prar.g_01948	Prac.g_01212
OG0001254	Prar.g_01294	Prac.g_01016
OG0001255	Prar.g_01279	Prac.g_01001
OG0001256	Prar.g_00758	Prac.g_00322
OG0001257	Prar.g_00752	Prac.g_00316
OG0001258	Prar.g_01146	Prac.g_00628
OG0001259	Prar.g_00597	Prac.g_00584
OG0001260	Prar.g_00613	Prac.g_00568
OG0001261	Prar.g_01035	Prac.g_00540
OG0001262	Prar.g_00691	Prac.g_00079
OG0001263	Prar.g_00200	Prac.g_01803
OG0001264	Prar.g_00593	Prac.g_01905
OG0001265	Prar.g_00210	Prac.g_01813
OG0001266	Prar.g_00124	Prac.g_01727
OG0001267	Prar.g_00307	Prac.g_01651
OG0001268	Prar.g_00399	Prac.g_01195
OG0001269	Prar.g_00419	Prac.g_01175
OG0001270	Prar.g_00482	Prac.g_01113
OG0001271	Prar.g_00522	Prac.g_01072
OG0001272	Prar.g_00536	Prac.g_01058
OG0001273	Prar.g_01461	Prac.g_00740
OG0001274	Prar.g_01533	Prac.g_00668
OG0001275	Prar.g_01860	Prac.g_01300
OG0001276	Prar.g_01879	Prac.g_01281
OG0001277	Prar.g_01937	Prac.g_01223
OG0001278	Prar.g_01213	Prac.g_00935
OG0001280	Prar.g_00956	Prac.g_00174
OG0001281	Prar.g_00950	Prac.g_00180
OG0001282	Prar.g_00910	Prac.g_00218
OG0001283	Prar.g_00891	Prac.g_00237
OG0001284	Prar.g_00777	Prac.g_00341
OG0001285	Prar.g_01966	Prac.g_00599
OG0001287	Prar.g_00655	Prac.g_00043
OG0001288	Prar.g_00663	Prac.g_00051
OG0001289	Prar.g_00241	Prac.g_01844
OG0001290	Prar.g_00228	Prac.g_01831
OG0001291	Prar.g_00193	Prac.g_01796
OG0001292	Prar.g_00079	Prac.g_01682
OG0001293	Prar.g_00326	Prac.g_01670
OG0001294	Prar.g_00439	Prac.g_01155
OG0001295	Prar.g_00516	Prac.g_01078
OG0001296	Prar.g_01340	Prac.g_00862
OG0001298	Prar.g_01406	Prac.g_00796
OG0001299	Prar.g_01496	Prac.g_00705
OG0001300	Prar.g_01523	Prac.g_00678
OG0001301	Prar.g_01526	Prac.g_00675
OG0001302	Prar.g_01670	Prac.g_01489
OG0001303	Prar.g_01864	Prac.g_01296
OG0001304	Prar.g_01889	Prac.g_01271
OG0001305	Prar.g_01908	Prac.g_01252
OG0001306	Prar.g_01277	Prac.g_00999
OG0001307	Prar.g_00928	Prac.g_00200
OG0001308	Prar.g_00837	Prac.g_00401
OG0001309	Prar.g_00754	Prac.g_00318
OG0001310	Prar.g_01131	Prac.g_00613
OG0001311	Prar.g_01881	Prac.g_01279
OG0001312	Prar.g_01814	Prac.g_01346
OG0001315	Prar.g_00556	Prac.g_01869
OG0001316	Prar.g_00188	Prac.g_01791
OG0001317	Prar.g_00093	Prac.g_01696
OG0001318	Prar.g_00331	Prac.g_01675
OG0001319	Prar.g_00315	Prac.g_01659
OG0001320	Prar.g_00443	Prac.g_01151
OG0001321	Prar.g_00499	Prac.g_01096
OG0001322	Prar.g_00500	Prac.g_01095
OG0001323	Prar.g_01349	Prac.g_00853
OG0001324	Prar.g_01524	Prac.g_00677
OG0001325	Prar.g_01604	Prac.g_01555
OG0001326	Prar.g_01547	Prac.g_00647
OG0001327	Prar.g_01920	Prac.g_01240
OG0001328	Prar.g_01946	Prac.g_01214
OG0001329	Prar.g_01302	Prac.g_01024
OG0001330	Prar.g_00977	Prac.g_00153
OG0001331	Prar.g_00905	Prac.g_00223
OG0001332	Prar.g_00804	Prac.g_00368
OG0001333	Prar.g_01958	Prac.g_00588
OG0001334	Prar.g_00621	Prac.g_00009
OG0001335	Prar.g_00622	Prac.g_00010
OG0001336	Prar.g_00052	Prac.g_00121
OG0001339	Prar.g_00225	Prac.g_01828
OG0001340	Prar.g_00259	Prac.g_01603
OG0001341	Prar.g_01636	Prac.g_01523
OG0001342	Prar.g_01665	Prac.g_01494
OG0001343	Prar.g_01757	Prac.g_01403
OG0001344	Prar.g_01259	Prac.g_00981
OG0001345	Prar.g_01244	Prac.g_00966
OG0001346	Prar.g_00954	Prac.g_00176
OG0001348	Prar.g_00732	Prac.g_00295
OG0001349	Prar.g_00867	Prac.g_00261
OG0001350	Prar.g_00090	Prac.g_01693
OG0001351	Prar.g_00502	Prac.g_01093
OG0001352	Prar.g_01510	Prac.g_00691
OG0001355	Prar.g_00722	Prac.g_00285
OG0001355	Prar.g_01158	Prac.g_00878
OG0001356	Prar.g_01181	Prac.g_00900
OG0001358	Prar.g_01450	Prac.g_00751
OG0001359	Prar.g_01758	Prac.g_01402
OG0001360	Prar.g_01949	Prac.g_01211
OG0001361	Prar.g_01247	Prac.g_00969
OG0001362	Prar.g_00833	Prac.g_00397
OG0001363	Prar.g_00831	Prac.g_00395
OG0001364	Prar.g_00624	Prac.g_00012
OG0001365	Prar.g_00701	Prac.g_00089
OG0001369	Prar.g_00236	Prac.g_01839
OG0001370	Prar.g_00508	Prac.g_01086
OG0001371	Prar.g_01509	Prac.g_00692
OG0001372	Prar.g_01644	Prac.g_01515
OG0001373	Prar.g_01548	Prac.g_00646
OG0001374	Prar.g_01540	Prac.g_00654
OG0001375	Prar.g_01756	Prac.g_01404
OG0001376	Prar.g_01914	Prac.g_01246
OG0001377	Prar.g_01915	Prac.g_01245
OG0001378	Prar.g_01325	Prac.g_01047
OG0001380	Prar.g_00923	Prac.g_00205
OG0001381	Prar.g_00917	Prac.g_00211
OG0001382	Prar.g_00738	Prac.g_00302
OG0001384	Prar.g_01626	Prac.g_01533
OG0001384	Prar.g_00761	Prac.g_00325
OG0001385	Prar.g_01551	Prac.g_00643
OG0001386	Prar.g_01550	Prac.g_00644
OG0001387	Prar.g_01549	Prac.g_00645
OG0001388	Prar.g_01546	Prac.g_00648
OG0001389	Prar.g_01545	Prac.g_00649
OG0001390	Prar.g_01544	Prac.g_00650
OG0001391	Prar.g_01543	Prac.g_00651
OG0001392	Prar.g_01542	Prac.g_00652
OG0001393	Prar.g_01541	Prac.g_00653
OG0001395	Prar.g_01891	Prac.g_01269
OG0001397	Prar.g_00832	Prac.g_00396
OG0001399	Prar.g_01097	Prac.g_00493
OG0001400	Prar.g_00368	Prac.g_00440
OG0001400	Prar.g_00724	Prac.g_00287
OG0001400	Prar.g_01199	Prac.g_00921
OG0001403	Prar.g_00008	Prac.g_01917
OG0001404	Prar.g_00550	Prac.g_01863
OG0001405	Prar.g_00261	Prac.g_01605
OG0001406	Prar.g_01913	Prac.g_01247
OG0001407	Prar.g_01926	Prac.g_01234
OG0001408	Prar.g_01932	Prac.g_01228
OG0001408	Prar.g_01931	Prac.g_01229
OG0001409	Prar.g_01256	Prac.g_00978
OG0001410	Prar.g_00927	Prac.g_00201
OG0001411	Prar.g_00869	Prac.g_00259
OG0001413	Prar.g_00763	Prac.g_00327
OG0001414	Prar.g_00098	Prac.g_01701
OG0001415	Prar.g_00096	Prac.g_01699
OG0001416	Prar.g_00507	Prac.g_01088, Prac.g_01087
OG0001417	Prar.g_00518	Prac.g_01076
OG0001417	Prar.g_00519	Prac.g_01075
OG0001418	Prar.g_01514	Prac.g_00687
OG0001419	Prar.g_01927	Prac.g_01233
OG0001420	Prar.g_01316	Prac.g_01038
OG0001421	Prar.g_00757	Prac.g_00321
OG0001422	Prar.g_00734	Prac.g_00297
OG0001423	Prar.g_01560	Prac.g_00634
OG0001424	Prar.g_01943	Prac.g_01217
OG0001424	Prar.g_01761	Prac.g_01399
OG0001428	Prar.g_00155	Prac.g_01758
OG0001429	Prar.g_01673	Prac.g_01486
OG0001430	Prar.g_00982	Prac.g_00148
OG0001431	Prar.g_00979	Prac.g_00151
OG0001432	Prar.g_00764	Prac.g_00328
OG0001433	Prar.g_01180	Prac.g_00899
OG0001435	Prar.g_01772	Prac.g_01388
OG0001437	Prar.g_00097	Prac.g_01700
OG0001438	Prar.g_00294	Prac.g_01638
OG0001439	Prar.g_00280	Prac.g_01624
OG0001440	Prar.g_00476	Prac.g_01119
OG0001441	Prar.g_01351	Prac.g_00851
OG0001442	Prar.g_01629	Prac.g_01530
OG0001446	Prar.g_00249	Prac.g_01852
OG0001447	Prar.g_00202	Prac.g_01805
OG0001448	Prar.g_00427	Prac.g_01167
OG0001450	Prar.g_01517	Prac.g_00684
OG0001451	Prar.g_01745	Prac.g_01415
OG0001452	Prar.g_01762	Prac.g_01398
OG0001453	Prar.g_01854	Prac.g_01306
OG0001454	Prar.g_01942	Prac.g_01218
OG0001455	Prar.g_01307	Prac.g_01029
OG0001456	Prar.g_01286	Prac.g_01008
OG0001457	Prar.g_01285	Prac.g_01007
OG0001458	Prar.g_01284	Prac.g_01006
OG0001459	Prar.g_00996	Prac.g_00134
OG0001462	Prar.g_00003	Prac.g_01912
OG0001463	Prar.g_00301	Prac.g_01645
OG0001464	Prar.g_00258	Prac.g_01602
OG0001465	Prar.g_01532	Prac.g_00669
OG0001466	Prar.g_01004	Prac.g_01956
OG0001466	Prar.g_01562	Prac.g_01597
OG0001466	Prar.g_01558	Prac.g_00636
OG0001466	Prar.g_01628	Prac.g_01531
OG0001467	Prar.g_01662	Prac.g_01497
OG0001468	Prar.g_01918	Prac.g_01242
OG0001469	Prar.g_00997	Prac.g_00133
OG0001470	Prar.g_00889	Prac.g_00239
OG0001471	Prar.g_00762	Prac.g_00326
OG0001472	Prar.g_00755	Prac.g_00319
OG0001473	Prar.g_00671	Prac.g_00059
OG0001474	Prar.g_00400	Prac.g_01194
OG0001475	Prar.g_00887	Prac.g_00241
OG0001479	Prar.g_00397	Prac.g_01197
OG0001480	Prar.g_00429	Prac.g_01165
OG0001481	Prar.g_00434	Prac.g_01160
OG0001482	Prar.g_00505	Prac.g_01090
OG0001483	Prar.g_00712	Prac.g_00276
OG0001485	Prar.g_01166	Prac.g_00886
OG0001486	Prar.g_01265	Prac.g_00987
OG0001490	Prar.g_00581	Prac.g_01893
OG0001491	Prar.g_01668	Prac.g_01491
OG0001492	Prar.g_01216	Prac.g_00938
OG0001493	Prar.g_01208	Prac.g_00930
OG0001494	Prar.g_00381	Prac.g_00453
OG0001499	Prar.g_00557	Prac.g_01870
OG0001500	Prar.g_00324	Prac.g_01668
OG0001501	Prar.g_01535	Prac.g_00666
OG0001502	Prar.g_01657	Prac.g_01502
OG0001503	Prar.g_01289	Prac.g_01011
OG0001504	Prar.g_00995	Prac.g_00135
OG0001506	Prar.g_00806	Prac.g_00370
OG0001507	Prar.g_00714	Prac.g_00278
OG0001508	Prar.g_00890	Prac.g_00238
OG0001520	Prar.g_00454	Prac.g_01141
OG0001520	Prar.g_00455	Prac.g_01140
OG0001521	Prar.g_01637	Prac.g_01522
OG0001522	Prar.g_01716	Prac.g_01443
OG0001523	Prar.g_01292	Prac.g_01014
OG0001524	Prar.g_01291	Prac.g_01013
OG0001526	Prar.g_01116	Prac.g_00474
OG0001528	Prar.g_00888	Prac.g_00240
OG0001546	Prar.g_01354	Prac.g_00848
OG0001548	Prar.g_01659	Prac.g_01500
OG0001550	Prar.g_01304	Prac.g_01026
OG0001551	Prar.g_01287	Prac.g_01009
OG0001552	Prar.g_01201	Prac.g_00923
OG0001553	Prar.g_00342	Prac.g_00414
OG0001554	Prar.g_00756	Prac.g_00320
OG0001555	Prar.g_00742	Prac.g_00306
OG0001565	Prar.g_00475	Prac.g_01120
OG0001566	Prar.g_01506	Prac.g_00695
OG0001569	Prar.g_01954	Prac.g_01206
OG0001571	Prar.g_01311	Prac.g_01033
OG0001572	Prar.g_01192	Prac.g_00911
OG0001581	Prar.g_00183	Prac.g_01786
OG0001582	Prar.g_00517	Prac.g_01077
OG0001583	Prar.g_01667	Prac.g_01492
OG0001583	Prar.g_00591	Prac.g_01903
OG0001584	Prar.g_01806	Prac.g_01354
OG0001585	Prar.g_00998	Prac.g_00132
OG0001587	Prar.g_01118	Prac.g_00472
OG0001588	Prar.g_00363	Prac.g_00435
OG0001595	Prar.g_00551	Prac.g_01864
OG0001596	Prar.g_00253	Prac.g_01856
OG0001597	Prar.g_00422	Prac.g_01172
OG0001599	Prar.g_00509	Prac.g_01085
OG0001600	Prar.g_01342	Prac.g_00860
OG0001601	Prar.g_01504	Prac.g_00697
OG0001602	Prar.g_01531	Prac.g_00670
OG0001603	Prar.g_01669	Prac.g_01490
OG0001604	Prar.g_01784	Prac.g_01376
OG0001605	Prar.g_01872	Prac.g_01288
OG0001606	Prar.g_01934	Prac.g_01226
OG0001607	Prar.g_01290	Prac.g_01012
OG0001608	Prar.g_00920	Prac.g_00208
OG0001609	Prar.g_00808	Prac.g_00372
OG0001610	Prar.g_00805	Prac.g_00369
OG0001611	Prar.g_00744	Prac.g_00308
OG0001613	Prar.g_00616	Prac.g_00004
OG0001625	Prar.g_00329	Prac.g_01673
OG0001626	Prar.g_01635	Prac.g_01524
OG0001627	Prar.g_01643	Prac.g_01516
OG0001628	Prar.g_01646	Prac.g_01513
OG0001629	Prar.g_01647	Prac.g_01512
OG0001630	Prar.g_01765	Prac.g_01395
OG0001631	Prar.g_01923	Prac.g_01237
OG0001632	Prar.g_01000	Prac.g_01952
OG0001633	Prar.g_00914	Prac.g_00214
OG0001647	Prar.g_00314	Prac.g_01658
OG0001648	Prar.g_00433	Prac.g_01161
OG0001649	Prar.g_01924	Prac.g_01236
OG0001650	Prar.g_00934	Prac.g_00196
OG0001651	Prar.g_00746	Prac.g_00310
OG0001662	Prar.g_01319	Prac.g_01041
OG0001663	Prar.g_01280	Prac.g_01002
OG0001664	Prar.g_00987	Prac.g_00143
OG0001665	Prar.g_00984	Prac.g_00146
OG0001667	Prar.g_00975	Prac.g_00155
OG0001670	Prar.g_01169	Prac.g_00889
OG0001670	Prar.g_01194	Prac.g_00913
OG0001670	Prar.g_01161	Prac.g_00881
OG0001670	Prar.g_00718	Prac.g_00282
OG0001684	Prar.g_01418	Prac.g_00784
OG0001685	Prar.g_01747	Prac.g_01413
OG0001686	Prar.g_01871	Prac.g_01289
OG0001687	Prar.g_01917	Prac.g_01243
OG0001688	Prar.g_01922	Prac.g_01238
OG0001696	Prar.g_01746	Prac.g_01414
OG0001697	Prar.g_01754	Prac.g_01406
OG0001698	Prar.g_01921	Prac.g_01239
OG0001699	Prar.g_01582	Prac.g_01577
OG0001699	Prar.g_00711	Prac.g_00275
OG0001701	Prar.g_01115	Prac.g_00475
OG0001704	Prar.g_00562	Prac.g_01875
OG0001704	Prar.g_00566	Prac.g_01876, Prac.g_01878
OG0001704	Prar.g_01198	Prac.g_00920
OG0001705	Prar.g_00463	Prac.g_01132
OG0001706	Prar.g_01196	Prac.g_00915
OG0001707	Prar.g_01941	Prac.g_01219
OG0001708	Prar.g_01281	Prac.g_01003
OG0001709	Prar.g_00868	Prac.g_00260
OG0001710	Prar.g_01096	Prac.g_00494
OG0001711	Prar.g_01193	Prac.g_00912
OG0001712	Prar.g_00472	Prac.g_01123
OG0001713	Prar.g_00560	Prac.g_01873
OG0001718	Prar.g_00423	Prac.g_01171
OG0001719	Prar.g_00451	Prac.g_01144
OG0001720	Prar.g_00972	Prac.g_00158
OG0001721	Prar.g_01641	Prac.g_01518
OG0001722	Prar.g_01763	Prac.g_01397
OG0001723	Prar.g_01001	Prac.g_01953
OG0001725	Prar.g_00449	Prac.g_01146
OG0001726	Prar.g_00469	Prac.g_01126
OG0001742	Prar.g_00437	Prac.g_01157
OG0001743	Prar.g_01321	Prac.g_01043
OG0001744	Prar.g_00968	Prac.g_00162
OG0001745	Prar.g_00765	Prac.g_00329
OG0001746	Prar.g_01188	Prac.g_00907
OG0001772	Prar.g_01552	Prac.g_00642
OG0001773	Prar.g_00740	Prac.g_00304
OG0001774	Prar.g_01507	Prac.g_00694
OG0001775	Prar.g_01929	Prac.g_01231
OG0001776	Prar.g_01323	Prac.g_01045
OG0001777	Prar.g_01190	Prac.g_00909
OG0001778	Prar.g_00980	Prac.g_00150
OG0001779	Prar.g_00967	Prac.g_00163
OG0001780	Prar.g_00860	Prac.g_00268
OG0001781	Prar.g_00733	Prac.g_00296
OG0001819	Prar.g_00452	Prac.g_01143
OG0001821	Prar.g_01642	Prac.g_01517
OG0001822	Prar.g_01655	Prac.g_01504
OG0001823	Prar.g_01748	Prac.g_01412
OG0001824	Prar.g_01870	Prac.g_01290
OG0001825	Prar.g_01930	Prac.g_01230
OG0001826	Prar.g_01933	Prac.g_01227
OG0001827	Prar.g_01936	Prac.g_01224
OG0001828	Prar.g_01326	Prac.g_01048
OG0001829	Prar.g_01322	Prac.g_01044
OG0001830	Prar.g_01308	Prac.g_01030
OG0001831	Prar.g_01297	Prac.g_01019
OG0001832	Prar.g_00990	Prac.g_00140
OG0001833	Prar.g_00912	Prac.g_00216
OG0001834	Prar.g_00864	Prac.g_00264
OG0001836	Prar.g_01167	Prac.g_00887
OG0001919	Prar.g_00461	Prac.g_01134
OG0001920	Prar.g_01536	Prac.g_00665
OG0001921	Prar.g_01750	Prac.g_01410
OG0001922	Prar.g_00940	Prac.g_00190
OG0001924	Prar.g_01574	Prac.g_01585
OG0001925	Prar.g_01573	Prac.g_01586
OG0001926	Prar.g_01572	Prac.g_01587
OG0001927	Prar.g_01571	Prac.g_01588
OG0001982	Prar.g_00428	Prac.g_01166
OG0001983	Prar.g_01624	Prac.g_01535
OG0001984	Prar.g_01660	Prac.g_01499
OG0001985	Prar.g_01753	Prac.g_01407
OG0001986	Prar.g_01858	Prac.g_01302
OG0001987	Prar.g_00993	Prac.g_00137
OG0001989	Prar.g_00922	Prac.g_00206
OG0001992	Prar.g_01650	Prac.g_01509
OG0001993	Prar.g_01576	Prac.g_01583
OG0001994	Prar.g_01575	Prac.g_01584
OG0002026	Prar.g_00460	Prac.g_01135
OG0002027	Prar.g_01751	Prac.g_01409
OG0002028	Prar.g_01865	Prac.g_01295
OG0002031	Prar.g_00723	Prac.g_00286
OG0002032	Prar.g_00075	Prac.g_00098
OG0002033	Prar.g_00614	Prac.g_00002
OG0002057	Prar.g_00218	Prac.g_01821
OG0002058	Prar.g_00147	Prac.g_01750
OG0002059	Prar.g_00424	Prac.g_01170
OG0002060	Prar.g_00426	Prac.g_01168
OG0002061	Prar.g_00462	Prac.g_01133
OG0002063	Prar.g_01973	Prac.g_01962
OG0002064	Prar.g_00515	Prac.g_01079
OG0002065	Prar.g_01389	Prac.g_00813
OG0002066	Prar.g_01395	Prac.g_00807
OG0002067	Prar.g_01598	Prac.g_01561
OG0002068	Prar.g_01631	Prac.g_01528
OG0002069	Prar.g_01633	Prac.g_01526
OG0002070	Prar.g_01656	Prac.g_01503
OG0002071	Prar.g_01658	Prac.g_01501
OG0002072	Prar.g_01666	Prac.g_01493
OG0002073	Prar.g_01689	Prac.g_01470
OG0002074	Prar.g_01741	Prac.g_01419
OG0002075	Prar.g_01752	Prac.g_01408
OG0002076	Prar.g_01788	Prac.g_01372
OG0002077	Prar.g_01866	Prac.g_01294
OG0002078	Prar.g_01869	Prac.g_01291
OG0002079	Prar.g_01874	Prac.g_01286
OG0002080	Prar.g_01892	Prac.g_01268
OG0002081	Prar.g_01916	Prac.g_01244
OG0002082	Prar.g_01925	Prac.g_01235
OG0002083	Prar.g_01938	Prac.g_01222
OG0002084	Prar.g_01939	Prac.g_01221
OG0002085	Prar.g_01945	Prac.g_01215
OG0002086	Prar.g_01950	Prac.g_01210
OG0002087	Prar.g_01951	Prac.g_01209
OG0002088	Prar.g_01952	Prac.g_01208
OG0002089	Prar.g_01310	Prac.g_01032
OG0002090	Prar.g_01305	Prac.g_01027
OG0002091	Prar.g_01288	Prac.g_01010
OG0002093	Prar.g_01159	Prac.g_00879
OG0002094	Prar.g_00974	Prac.g_00156
OG0002095	Prar.g_00970	Prac.g_00160
OG0002097	Prar.g_00854	Prac.g_00274
OG0002099	Prar.g_00759	Prac.g_00323
OG0002100	Prar.g_00750	Prac.g_00314
OG0002101	Prar.g_00747	Prac.g_00311
OG0002102	Prar.g_00743	Prac.g_00307
OG0002103	Prar.g_00741	Prac.g_00305
OG0002104	Prar.g_00739	Prac.g_00303
OG0002105	Prar.g_01138	Prac.g_00620
OG0002109	Prar.g_00937	Prac.g_00658, Prac.g_00193
OG0002110	Prar.g_01553	Prac.g_00641
OG0002110	Prar.g_01556	Prac.g_00638
OG0002111	Prar.g_01421	Prac.g_00781
OG0002148	Prar.g_01627	Prac.g_01532
OG0002149	Prar.g_01645	Prac.g_01514
OG0002150	Prar.g_01867	Prac.g_01293
OG0002151	Prar.g_01306	Prac.g_01028
OG0002152	Prar.g_00983	Prac.g_00147
OG0002153	Prar.g_01868	Prac.g_01292
OG0002155	Prar.g_00845	Prac.g_00462
OG0002155	Prar.g_00861	Prac.g_00267
OG0002156	Prar.g_00583	Prac.g_01895
OG0002156	Prar.g_00582	Prac.g_01894
OG0002215	Prar.g_01625	Prac.g_01534
OG0002217	Prar.g_01671	Prac.g_01488
OG0002218	Prar.g_01749	Prac.g_01411
OG0002219	Prar.g_01317	Prac.g_01039
OG0002221	Prar.g_00969	Prac.g_00161
OG0002223	Prar.g_00720	Prac.g_00283
OG0002224	Prar.g_00447	Prac.g_01147
OG0002226	Prar.g_01597	Prac.g_01562
OG0002262	Prar.g_00579	Prac.g_01891
OG0002264	Prar.g_01713	Prac.g_01446
OG0002265	Prar.g_01303	Prac.g_01025
OG0002266	Prar.g_00986	Prac.g_00144
OG0002268	Prar.g_00994	Prac.g_00136
OG0002269	Prar.g_00992	Prac.g_00138
OG0002272	Prar.g_01301	Prac.g_01023
OG0002273	Prar.g_00559	Prac.g_01872
OG0002274	Prar.g_00853	Prac.g_00470
OG0002310	Prar.g_00438	Prac.g_01156
OG0002311	Prar.g_00999	Prac.g_01951
OG0002312	Prar.g_01648	Prac.g_01511
OG0002316	Prar.g_01911	Prac.g_01249
OG0002319	Prar.g_00467	Prac.g_01128
OG0002320	Prar.g_00981	Prac.g_00149
OG0002322	Prar.g_00748	Prac.g_00312
