Orthogroup	Prar	Prbd
OG0001107	Prar.g_01831	Prbd.g_00262
OG0001108	Prar.g_01835	Prbd.g_00266
OG0001109	Prar.g_01836	Prbd.g_00267
OG0001110	Prar.g_01838	Prbd.g_00269
OG0001111	Prar.g_01839	Prbd.g_00270
OG0001112	Prar.g_01840	Prbd.g_00271
OG0001113	Prar.g_01841	Prbd.g_00272
OG0001114	Prar.g_01842	Prbd.g_00273
OG0001115	Prar.g_01844	Prbd.g_00275
OG0001116	Prar.g_01845	Prbd.g_00276
OG0001117	Prar.g_01846	Prbd.g_00277
OG0001118	Prar.g_01847	Prbd.g_00278
OG0001119	Prar.g_01848	Prbd.g_00279
OG0001120	Prar.g_01850	Prbd.g_00281
OG0001121	Prar.g_01298	Prbd.g_00425
OG0001122	Prar.g_01876	Prbd.g_00312
OG0001123	Prar.g_01880	Prbd.g_00316
OG0001124	Prar.g_01882	Prbd.g_00318
OG0001125	Prar.g_01883	Prbd.g_00319
OG0001126	Prar.g_01893	Prbd.g_00329
OG0001127	Prar.g_01894	Prbd.g_00330
OG0001128	Prar.g_01896	Prbd.g_00332
OG0001129	Prar.g_01897	Prbd.g_00333
OG0001130	Prar.g_01898	Prbd.g_00334
OG0001131	Prar.g_01935	Prbd.g_00370
OG0001132	Prar.g_01944	Prbd.g_00380
OG0001133	Prar.g_01309	Prbd.g_00414
OG0001134	Prar.g_01296	Prbd.g_00427
OG0001135	Prar.g_01293	Prbd.g_00430
OG0001136	Prar.g_01266	Prbd.g_00465
OG0001137	Prar.g_01255	Prbd.g_00476
OG0001138	Prar.g_01237	Prbd.g_00494
OG0001139	Prar.g_01236	Prbd.g_00495
OG0001140	Prar.g_01235	Prbd.g_00496
OG0001141	Prar.g_01234	Prbd.g_00497
OG0001142	Prar.g_01233	Prbd.g_00498
OG0001143	Prar.g_01226	Prbd.g_00505
OG0001144	Prar.g_01221	Prbd.g_00510
OG0001145	Prar.g_00963	Prbd.g_01809
OG0001146	Prar.g_00951	Prbd.g_01797
OG0001147	Prar.g_00925	Prbd.g_01778
OG0001148	Prar.g_00909	Prbd.g_01762
OG0001149	Prar.g_00908	Prbd.g_01761
OG0001150	Prar.g_00907	Prbd.g_01760
OG0001151	Prar.g_00896	Prbd.g_01749
OG0001152	Prar.g_00895	Prbd.g_01748
OG0001153	Prar.g_00815	Prbd.g_01657
OG0001154	Prar.g_00814	Prbd.g_01656
OG0001155	Prar.g_00802	Prbd.g_01644
OG0001156	Prar.g_00799	Prbd.g_01641
OG0001157	Prar.g_00798	Prbd.g_01640
OG0001158	Prar.g_00797	Prbd.g_01639
OG0001159	Prar.g_00796	Prbd.g_01638
OG0001160	Prar.g_00772	Prbd.g_01613
OG0001161	Prar.g_00760	Prbd.g_01600
OG0001162	Prar.g_00749	Prbd.g_01589
OG0001163	Prar.g_01151	Prbd.g_01533
OG0001164	Prar.g_01147	Prbd.g_01529
OG0001165	Prar.g_01144	Prbd.g_01526
OG0001166	Prar.g_01124	Prbd.g_01506
OG0001167	Prar.g_01959	Prbd.g_01489
OG0001168	Prar.g_01957	Prbd.g_01487
OG0001169	Prar.g_00596	Prbd.g_01485
OG0001170	Prar.g_00598	Prbd.g_01483
OG0001171	Prar.g_00607	Prbd.g_01473
OG0001172	Prar.g_01111	Prbd.g_01460
OG0001173	Prar.g_01110	Prbd.g_01459
OG0001174	Prar.g_01102	Prbd.g_01451
OG0001175	Prar.g_01101	Prbd.g_01450
OG0001176	Prar.g_01094	Prbd.g_01443
OG0001177	Prar.g_01091	Prbd.g_01440
OG0001178	Prar.g_01086	Prbd.g_01435
OG0001179	Prar.g_01043	Prbd.g_01407
OG0001180	Prar.g_01022	Prbd.g_01385
OG0001181	Prar.g_01018	Prbd.g_01381
OG0001182	Prar.g_01011	Prbd.g_01374
OG0001183	Prar.g_00618	Prbd.g_01370
OG0001184	Prar.g_00634	Prbd.g_01354
OG0001185	Prar.g_00648	Prbd.g_01340
OG0001186	Prar.g_00670	Prbd.g_01316
OG0001187	Prar.g_00674	Prbd.g_01311
OG0001188	Prar.g_00676	Prbd.g_01309
OG0001189	Prar.g_00693	Prbd.g_01292
OG0001190	Prar.g_00697	Prbd.g_01288
OG0001191	Prar.g_00707	Prbd.g_01278
OG0001192	Prar.g_00074	Prbd.g_01274
OG0001193	Prar.g_00064	Prbd.g_01264
OG0001194	Prar.g_00063	Prbd.g_01263
OG0001195	Prar.g_00062	Prbd.g_01262
OG0001196	Prar.g_00049	Prbd.g_01249
OG0001197	Prar.g_00048	Prbd.g_01248
OG0001198	Prar.g_00041	Prbd.g_01240
OG0001199	Prar.g_00254	Prbd.g_01170
OG0001200	Prar.g_00252	Prbd.g_01168
OG0001201	Prar.g_00220	Prbd.g_01136
OG0001202	Prar.g_00128	Prbd.g_01041
OG0001203	Prar.g_00089	Prbd.g_01001
OG0001204	Prar.g_00084	Prbd.g_00996
OG0001205	Prar.g_00493	Prbd.g_00797
OG0001206	Prar.g_00511	Prbd.g_00780
OG0001207	Prar.g_00527	Prbd.g_00765
OG0001208	Prar.g_00532	Prbd.g_00760
OG0001209	Prar.g_01365	Prbd.g_00707
OG0001210	Prar.g_01370	Prbd.g_00702
OG0001211	Prar.g_01380	Prbd.g_00692
OG0001212	Prar.g_01426	Prbd.g_00648
OG0001213	Prar.g_01459	Prbd.g_00615
OG0001214	Prar.g_01467	Prbd.g_00607
OG0001215	Prar.g_01520	Prbd.g_00554
OG0001216	Prar.g_01601	Prbd.g_00009
OG0001217	Prar.g_01638	Prbd.g_00049
OG0001219	Prar.g_01672	Prbd.g_00091
OG0001220	Prar.g_01735	Prbd.g_00154
OG0001221	Prar.g_01787	Prbd.g_00217
OG0001222	Prar.g_01825	Prbd.g_00256
OG0001223	Prar.g_01851	Prbd.g_00282
OG0001224	Prar.g_01900	Prbd.g_00336
OG0001225	Prar.g_01902	Prbd.g_00338
OG0001226	Prar.g_01928	Prbd.g_00364
OG0001227	Prar.g_01947	Prbd.g_00383
OG0001228	Prar.g_01218	Prbd.g_00513
OG0001229	Prar.g_00913	Prbd.g_01766
OG0001230	Prar.g_00347	Prbd.g_01697
OG0001231	Prar.g_00751	Prbd.g_01591
OG0001232	Prar.g_01120	Prbd.g_01502
OG0001233	Prar.g_00599	Prbd.g_01482
OG0001234	Prar.g_01099	Prbd.g_01448
OG0001235	Prar.g_01089	Prbd.g_01438
OG0001236	Prar.g_00631	Prbd.g_01357
OG0001237	Prar.g_00635	Prbd.g_01353
OG0001238	Prar.g_00708	Prbd.g_01277
OG0001239	Prar.g_00547	Prbd.g_01173
OG0001240	Prar.g_00235	Prbd.g_01151
OG0001241	Prar.g_00227	Prbd.g_01143
OG0001242	Prar.g_00209	Prbd.g_01124
OG0001243	Prar.g_00203	Prbd.g_01118
OG0001244	Prar.g_00187	Prbd.g_01101
OG0001245	Prar.g_00441	Prbd.g_00858
OG0001246	Prar.g_01335	Prbd.g_00738
OG0001247	Prar.g_01513	Prbd.g_00561
OG0001248	Prar.g_01515	Prbd.g_00559
OG0001249	Prar.g_01661	Prbd.g_00080
OG0001250	Prar.g_01724	Prbd.g_00143
OG0001251	Prar.g_01760	Prbd.g_00191
OG0001252	Prar.g_01895	Prbd.g_00331
OG0001253	Prar.g_01948	Prbd.g_00384
OG0001254	Prar.g_01294	Prbd.g_00429
OG0001255	Prar.g_01279	Prbd.g_00452
OG0001256	Prar.g_00758	Prbd.g_01598
OG0001257	Prar.g_00752	Prbd.g_01592
OG0001258	Prar.g_01146	Prbd.g_01528
OG0001259	Prar.g_00597	Prbd.g_01484
OG0001260	Prar.g_00613	Prbd.g_01467
OG0001261	Prar.g_01035	Prbd.g_01399
OG0001262	Prar.g_00691	Prbd.g_01294
OG0001263	Prar.g_00200	Prbd.g_01115
OG0001265	Prar.g_00210	Prbd.g_01125
OG0001266	Prar.g_00124	Prbd.g_01037
OG0001267	Prar.g_00307	Prbd.g_00959
OG0001268	Prar.g_00399	Prbd.g_00900
OG0001269	Prar.g_00419	Prbd.g_00880
OG0001270	Prar.g_00482	Prbd.g_00808
OG0001271	Prar.g_00522	Prbd.g_00770
OG0001272	Prar.g_00536	Prbd.g_00756
OG0001273	Prar.g_01461	Prbd.g_00613
OG0001274	Prar.g_01533	Prbd.g_00541
OG0001275	Prar.g_01860	Prbd.g_00292
OG0001276	Prar.g_01879	Prbd.g_00315
OG0001277	Prar.g_01937	Prbd.g_00372
OG0001278	Prar.g_01213	Prbd.g_00518
OG0001280	Prar.g_00956	Prbd.g_01802
OG0001281	Prar.g_00950	Prbd.g_01796
OG0001282	Prar.g_00910	Prbd.g_01763
OG0001283	Prar.g_00891	Prbd.g_01744
OG0001284	Prar.g_00777	Prbd.g_01618, Prbd.g_01619
OG0001285	Prar.g_01966	Prbd.g_01499
OG0001287	Prar.g_00655	Prbd.g_01333
OG0001288	Prar.g_00663	Prbd.g_01324
OG0001289	Prar.g_00241	Prbd.g_01157
OG0001290	Prar.g_00228	Prbd.g_01144
OG0001291	Prar.g_00193	Prbd.g_01108
OG0001292	Prar.g_00079	Prbd.g_00991
OG0001293	Prar.g_00326	Prbd.g_00978
OG0001294	Prar.g_00439	Prbd.g_00860
OG0001295	Prar.g_00516	Prbd.g_00775
OG0001296	Prar.g_01340	Prbd.g_00733
OG0001298	Prar.g_01406	Prbd.g_00666
OG0001299	Prar.g_01496	Prbd.g_00578
OG0001300	Prar.g_01523	Prbd.g_00551
OG0001301	Prar.g_01526	Prbd.g_00548
OG0001302	Prar.g_01670	Prbd.g_00089
OG0001303	Prar.g_01864	Prbd.g_00296
OG0001304	Prar.g_01889	Prbd.g_00325
OG0001305	Prar.g_01908	Prbd.g_00344
OG0001306	Prar.g_01277	Prbd.g_00454
OG0001307	Prar.g_00928	Prbd.g_01781
OG0001308	Prar.g_00837	Prbd.g_01679
OG0001309	Prar.g_00754	Prbd.g_01594
OG0001310	Prar.g_01131	Prbd.g_01513
OG0001311	Prar.g_01881	Prbd.g_00317
OG0001312	Prar.g_01814	Prbd.g_00245
OG0001315	Prar.g_00556	Prbd.g_01182
OG0001316	Prar.g_00188	Prbd.g_01102
OG0001317	Prar.g_00093	Prbd.g_01005
OG0001318	Prar.g_00331	Prbd.g_00983
OG0001319	Prar.g_00315	Prbd.g_00967
OG0001320	Prar.g_00443	Prbd.g_00856
OG0001321	Prar.g_00499	Prbd.g_00791
OG0001322	Prar.g_00500	Prbd.g_00790
OG0001323	Prar.g_01349	Prbd.g_00723
OG0001324	Prar.g_01524	Prbd.g_00550
OG0001325	Prar.g_01604	Prbd.g_00012
OG0001326	Prar.g_01547	Prbd.g_00179
OG0001327	Prar.g_01920	Prbd.g_00356
OG0001328	Prar.g_01946	Prbd.g_00382
OG0001329	Prar.g_01302	Prbd.g_00421
OG0001331	Prar.g_00905	Prbd.g_01758
OG0001332	Prar.g_00804	Prbd.g_01646
OG0001333	Prar.g_01958	Prbd.g_01488
OG0001334	Prar.g_00621	Prbd.g_01367
OG0001335	Prar.g_00622	Prbd.g_01366
OG0001336	Prar.g_00052	Prbd.g_01252
OG0001339	Prar.g_00225	Prbd.g_01141
OG0001340	Prar.g_00259	Prbd.g_00911
OG0001341	Prar.g_01636	Prbd.g_00047
OG0001342	Prar.g_01665	Prbd.g_00084
OG0001343	Prar.g_01757	Prbd.g_00188
OG0001344	Prar.g_01259	Prbd.g_00472
OG0001345	Prar.g_01244	Prbd.g_00487
OG0001346	Prar.g_00954	Prbd.g_01800
OG0001348	Prar.g_00732	Prbd.g_01570
OG0001349	Prar.g_00867	Prbd.g_01719
OG0001350	Prar.g_00090	Prbd.g_01002
OG0001351	Prar.g_00502	Prbd.g_00788
OG0001352	Prar.g_01510	Prbd.g_00564
OG0001356	Prar.g_01181	Prbd.g_00830
OG0001358	Prar.g_01450	Prbd.g_00624
OG0001359	Prar.g_01758	Prbd.g_00189
OG0001360	Prar.g_01949	Prbd.g_00385
OG0001361	Prar.g_01247	Prbd.g_00484
OG0001362	Prar.g_00833	Prbd.g_01675
OG0001363	Prar.g_00831	Prbd.g_01673
OG0001364	Prar.g_00624	Prbd.g_01364
OG0001365	Prar.g_00701	Prbd.g_01284
OG0001369	Prar.g_00236	Prbd.g_01152
OG0001371	Prar.g_01509	Prbd.g_00565
OG0001372	Prar.g_01644	Prbd.g_00055
OG0001373	Prar.g_01548	Prbd.g_00178
OG0001374	Prar.g_01540	Prbd.g_00186
OG0001375	Prar.g_01756	Prbd.g_00187
OG0001376	Prar.g_01914	Prbd.g_00350
OG0001377	Prar.g_01915	Prbd.g_00351
OG0001378	Prar.g_01325	Prbd.g_00394
OG0001380	Prar.g_00923	Prbd.g_01776
OG0001381	Prar.g_00917	Prbd.g_01770
OG0001382	Prar.g_00738	Prbd.g_01578
OG0001384	Prar.g_01626	Prbd.g_00034
OG0001384	Prar.g_00761	Prbd.g_01601
OG0001385	Prar.g_01551	Prbd.g_00175
OG0001386	Prar.g_01550	Prbd.g_00176
OG0001387	Prar.g_01549	Prbd.g_00177
OG0001388	Prar.g_01546	Prbd.g_00180
OG0001389	Prar.g_01545	Prbd.g_00181
OG0001390	Prar.g_01544	Prbd.g_00182
OG0001391	Prar.g_01543	Prbd.g_00183
OG0001392	Prar.g_01542	Prbd.g_00184
OG0001393	Prar.g_01541	Prbd.g_00185
OG0001395	Prar.g_01891	Prbd.g_00327
OG0001397	Prar.g_00832	Prbd.g_01674
OG0001399	Prar.g_01097	Prbd.g_01446
OG0001400	Prar.g_01199	Prbd.g_01920
OG0001403	Prar.g_00008	Prbd.g_01207
OG0001404	Prar.g_00550	Prbd.g_01176
OG0001405	Prar.g_00261	Prbd.g_00913
OG0001406	Prar.g_01913	Prbd.g_00349
OG0001407	Prar.g_01926	Prbd.g_00362
OG0001408	Prar.g_01932	Prbd.g_00367
OG0001409	Prar.g_01256	Prbd.g_00475
OG0001410	Prar.g_00927	Prbd.g_01780
OG0001411	Prar.g_00869	Prbd.g_01732
OG0001413	Prar.g_00763	Prbd.g_01603
OG0001414	Prar.g_00098	Prbd.g_01010
OG0001415	Prar.g_00096	Prbd.g_01008
OG0001416	Prar.g_00507	Prbd.g_00783
OG0001417	Prar.g_00518	Prbd.g_00773
OG0001418	Prar.g_01514	Prbd.g_00560
OG0001419	Prar.g_01927	Prbd.g_00363
OG0001420	Prar.g_01316	Prbd.g_00403
OG0001421	Prar.g_00757	Prbd.g_01597
OG0001422	Prar.g_00734	Prbd.g_01572
OG0001423	Prar.g_01560	Prbd.g_00832
OG0001424	Prar.g_01943	Prbd.g_00379
OG0001424	Prar.g_01761	Prbd.g_00192
OG0001428	Prar.g_00155	Prbd.g_01068
OG0001429	Prar.g_01673	Prbd.g_00092
OG0001431	Prar.g_00979	Prbd.g_01860
OG0001432	Prar.g_00764	Prbd.g_01605
OG0001433	Prar.g_01180	Prbd.g_00829
OG0001435	Prar.g_01772	Prbd.g_00202
OG0001437	Prar.g_00097	Prbd.g_01009
OG0001438	Prar.g_00294	Prbd.g_00946
OG0001439	Prar.g_00280	Prbd.g_00932
OG0001440	Prar.g_00476	Prbd.g_00833
OG0001441	Prar.g_01351	Prbd.g_00721
OG0001442	Prar.g_01629	Prbd.g_00037
OG0001446	Prar.g_00249	Prbd.g_01165
OG0001447	Prar.g_00202	Prbd.g_01117
OG0001448	Prar.g_00427	Prbd.g_00872
OG0001450	Prar.g_01517	Prbd.g_00557
OG0001451	Prar.g_01745	Prbd.g_00163
OG0001452	Prar.g_01762	Prbd.g_00193
OG0001453	Prar.g_01854	Prbd.g_00286
OG0001454	Prar.g_01942	Prbd.g_00378
OG0001456	Prar.g_01286	Prbd.g_00445
OG0001457	Prar.g_01285	Prbd.g_00446
OG0001458	Prar.g_01284	Prbd.g_00447
OG0001459	Prar.g_00996	Prbd.g_01879
OG0001462	Prar.g_00003	Prbd.g_01203
OG0001463	Prar.g_00301	Prbd.g_00953
OG0001464	Prar.g_00258	Prbd.g_00910
OG0001465	Prar.g_01532	Prbd.g_00542
OG0001466	Prar.g_01628	Prbd.g_00036
OG0001467	Prar.g_01662	Prbd.g_00081
OG0001468	Prar.g_01918	Prbd.g_00354
OG0001469	Prar.g_00997	Prbd.g_01884
OG0001471	Prar.g_00762	Prbd.g_01602
OG0001472	Prar.g_00755	Prbd.g_01595
OG0001473	Prar.g_00671	Prbd.g_01315
OG0001474	Prar.g_00400	Prbd.g_00899
OG0001479	Prar.g_00397	Prbd.g_00902
OG0001480	Prar.g_00429	Prbd.g_00870
OG0001481	Prar.g_00434	Prbd.g_00865
OG0001482	Prar.g_00505	Prbd.g_00785
OG0001483	Prar.g_00712	Prbd.g_01913
OG0001485	Prar.g_01166	Prbd.g_01561
OG0001486	Prar.g_01265	Prbd.g_00466
OG0001490	Prar.g_00581	Prbd.g_01199
OG0001491	Prar.g_01668	Prbd.g_00087
OG0001492	Prar.g_01216	Prbd.g_00515
OG0001493	Prar.g_01208	Prbd.g_00523
OG0001499	Prar.g_00557	Prbd.g_01183
OG0001500	Prar.g_00324	Prbd.g_00976
OG0001501	Prar.g_01535	Prbd.g_00539
OG0001502	Prar.g_01657	Prbd.g_00072
OG0001503	Prar.g_01289	Prbd.g_00434
OG0001504	Prar.g_00995	Prbd.g_01878
OG0001506	Prar.g_00806	Prbd.g_01648
OG0001507	Prar.g_00714	Prbd.g_01549
OG0001520	Prar.g_00454, Prar.g_00455	Prbd.g_00846
OG0001521	Prar.g_01637	Prbd.g_00048
OG0001522	Prar.g_01716	Prbd.g_00135
OG0001523	Prar.g_01292	Prbd.g_00431
OG0001524	Prar.g_01291	Prbd.g_00432
OG0001546	Prar.g_01354	Prbd.g_00718
OG0001548	Prar.g_01659	Prbd.g_00078
OG0001550	Prar.g_01304	Prbd.g_00418
OG0001551	Prar.g_01287	Prbd.g_00444
OG0001552	Prar.g_01201	Prbd.g_01922
OG0001553	Prar.g_00342	Prbd.g_01692
OG0001554	Prar.g_00756	Prbd.g_01596
OG0001555	Prar.g_00742	Prbd.g_01582
OG0001566	Prar.g_01506	Prbd.g_00568
OG0001569	Prar.g_01954	Prbd.g_00390
OG0001571	Prar.g_01311	Prbd.g_00412
OG0001572	Prar.g_01192	Prbd.g_00003
OG0001581	Prar.g_00183	Prbd.g_01096
OG0001582	Prar.g_00517	Prbd.g_00774
OG0001583	Prar.g_01667	Prbd.g_00086
OG0001584	Prar.g_01806	Prbd.g_00237
OG0001585	Prar.g_00998	Prbd.g_01889
OG0001587	Prar.g_01118	Prbd.g_01465
OG0001595	Prar.g_00551	Prbd.g_01177
OG0001596	Prar.g_00253	Prbd.g_01169
OG0001597	Prar.g_00422	Prbd.g_00877
OG0001599	Prar.g_00509	Prbd.g_00782
OG0001600	Prar.g_01342	Prbd.g_00731
OG0001601	Prar.g_01504	Prbd.g_00570
OG0001602	Prar.g_01531	Prbd.g_00543
OG0001603	Prar.g_01669	Prbd.g_00088
OG0001604	Prar.g_01784	Prbd.g_00214
OG0001605	Prar.g_01872	Prbd.g_00308
OG0001606	Prar.g_01934	Prbd.g_00369
OG0001607	Prar.g_01290	Prbd.g_00433
OG0001608	Prar.g_00920	Prbd.g_01773
OG0001609	Prar.g_00808	Prbd.g_01650
OG0001610	Prar.g_00805	Prbd.g_01647
OG0001611	Prar.g_00744	Prbd.g_01584
OG0001613	Prar.g_00616	Prbd.g_01372
OG0001625	Prar.g_00329	Prbd.g_00981
OG0001626	Prar.g_01635	Prbd.g_00046
OG0001627	Prar.g_01643	Prbd.g_00053
OG0001628	Prar.g_01646	Prbd.g_00058
OG0001629	Prar.g_01647	Prbd.g_00059
OG0001630	Prar.g_01765	Prbd.g_00195
OG0001631	Prar.g_01923	Prbd.g_00359
OG0001632	Prar.g_01000	Prbd.g_01890
OG0001633	Prar.g_00914	Prbd.g_01767
OG0001647	Prar.g_00314	Prbd.g_00966
OG0001648	Prar.g_00433	Prbd.g_00866
OG0001649	Prar.g_01924	Prbd.g_00360
OG0001650	Prar.g_00934	Prbd.g_01784
OG0001651	Prar.g_00746	Prbd.g_01585
OG0001662	Prar.g_01319	Prbd.g_00400
OG0001663	Prar.g_01280	Prbd.g_00451
OG0001664	Prar.g_00987	Prbd.g_01866
OG0001665	Prar.g_00984	Prbd.g_01863
OG0001667	Prar.g_00975	Prbd.g_01857
OG0001685	Prar.g_01747	Prbd.g_00165
OG0001686	Prar.g_01871	Prbd.g_00307
OG0001687	Prar.g_01917	Prbd.g_00353
OG0001688	Prar.g_01922	Prbd.g_00358
OG0001696	Prar.g_01746	Prbd.g_00164
OG0001697	Prar.g_01754	Prbd.g_00173
OG0001698	Prar.g_01921	Prbd.g_00357
OG0001699	Prar.g_01582, Prar.g_00711	Prbd.g_01912
OG0001705	Prar.g_00463	Prbd.g_00840
OG0001706	Prar.g_01196	Prbd.g_01901
OG0001707	Prar.g_01941	Prbd.g_00377
OG0001708	Prar.g_01281	Prbd.g_00450
OG0001710	Prar.g_01096	Prbd.g_01445
OG0001718	Prar.g_00423	Prbd.g_00876
OG0001719	Prar.g_00451	Prbd.g_00848
OG0001720	Prar.g_00972	Prbd.g_01834
OG0001721	Prar.g_01641	Prbd.g_00050
OG0001723	Prar.g_01001	Prbd.g_01892
OG0001725	Prar.g_00449	Prbd.g_00850
OG0001742	Prar.g_00437	Prbd.g_00862
OG0001743	Prar.g_01321	Prbd.g_00398
OG0001744	Prar.g_00968	Prbd.g_01829
OG0001745	Prar.g_00765	Prbd.g_01606
OG0001772	Prar.g_01552	Prbd.g_00839
OG0001773	Prar.g_00740	Prbd.g_01580
OG0001774	Prar.g_01507	Prbd.g_00567
OG0001775	Prar.g_01929	Prbd.g_00365
OG0001776	Prar.g_01323	Prbd.g_00396
OG0001777	Prar.g_01190	Prbd.g_01918
OG0001778	Prar.g_00980	Prbd.g_01861
OG0001779	Prar.g_00967	Prbd.g_01828
OG0001781	Prar.g_00733	Prbd.g_01571
OG0001819	Prar.g_00452	Prbd.g_00847
OG0001821	Prar.g_01642	Prbd.g_00051
OG0001822	Prar.g_01655	Prbd.g_00070
OG0001823	Prar.g_01748	Prbd.g_00166
OG0001824	Prar.g_01870	Prbd.g_00306
OG0001825	Prar.g_01930	Prbd.g_00366
OG0001826	Prar.g_01933	Prbd.g_00368
OG0001827	Prar.g_01936	Prbd.g_00371
OG0001828	Prar.g_01326	Prbd.g_00393
OG0001829	Prar.g_01322	Prbd.g_00397
OG0001830	Prar.g_01308	Prbd.g_00415
OG0001831	Prar.g_01297	Prbd.g_00426
OG0001832	Prar.g_00990	Prbd.g_01869
OG0001833	Prar.g_00912	Prbd.g_01765
OG0001919	Prar.g_00461	Prbd.g_00844
OG0001920	Prar.g_01536	Prbd.g_00538
OG0001921	Prar.g_01750	Prbd.g_00168
OG0001982	Prar.g_00428	Prbd.g_00871
OG0001983	Prar.g_01624	Prbd.g_00032
OG0001984	Prar.g_01660	Prbd.g_00079
OG0001985	Prar.g_01753	Prbd.g_00172
OG0001986	Prar.g_01858	Prbd.g_00290
OG0001987	Prar.g_00993	Prbd.g_01874
OG0001989	Prar.g_00922	Prbd.g_01775
OG0002026	Prar.g_00460	Prbd.g_00845
OG0002027	Prar.g_01751	Prbd.g_00170
OG0002028	Prar.g_01865	Prbd.g_00301
OG0002031	Prar.g_00723	Prbd.g_01563
OG0002032	Prar.g_00075	Prbd.g_01275
OG0002057	Prar.g_00218	Prbd.g_01134
OG0002058	Prar.g_00147	Prbd.g_01060
OG0002059	Prar.g_00424	Prbd.g_00875
OG0002060	Prar.g_00426	Prbd.g_00873
OG0002061	Prar.g_00462	Prbd.g_00842
OG0002064	Prar.g_00515	Prbd.g_00776
OG0002065	Prar.g_01389	Prbd.g_00683
OG0002066	Prar.g_01395	Prbd.g_00677
OG0002067	Prar.g_01598	Prbd.g_00006
OG0002068	Prar.g_01631	Prbd.g_00042
OG0002069	Prar.g_01633	Prbd.g_00044
OG0002070	Prar.g_01656	Prbd.g_00071
OG0002071	Prar.g_01658	Prbd.g_00077
OG0002072	Prar.g_01666	Prbd.g_00085
OG0002073	Prar.g_01689	Prbd.g_00107
OG0002074	Prar.g_01741	Prbd.g_00159
OG0002075	Prar.g_01752	Prbd.g_00171
OG0002076	Prar.g_01788	Prbd.g_00218
OG0002077	Prar.g_01866	Prbd.g_00302
OG0002078	Prar.g_01869	Prbd.g_00305
OG0002079	Prar.g_01874	Prbd.g_00310
OG0002080	Prar.g_01892	Prbd.g_00328
OG0002081	Prar.g_01916	Prbd.g_00352
OG0002082	Prar.g_01925	Prbd.g_00361
OG0002083	Prar.g_01938	Prbd.g_00373
OG0002084	Prar.g_01939	Prbd.g_00374
OG0002085	Prar.g_01945	Prbd.g_00381
OG0002086	Prar.g_01950	Prbd.g_00386
OG0002087	Prar.g_01951	Prbd.g_00387
OG0002088	Prar.g_01952	Prbd.g_00388
OG0002089	Prar.g_01310	Prbd.g_00413
OG0002090	Prar.g_01305	Prbd.g_00417
OG0002091	Prar.g_01288	Prbd.g_00443
OG0002093	Prar.g_01159	Prbd.g_01897
OG0002094	Prar.g_00974	Prbd.g_01856
OG0002095	Prar.g_00970	Prbd.g_01831
OG0002099	Prar.g_00759	Prbd.g_01599
OG0002100	Prar.g_00750	Prbd.g_01590
OG0002101	Prar.g_00747	Prbd.g_01587
OG0002102	Prar.g_00743	Prbd.g_01583
OG0002103	Prar.g_00741	Prbd.g_01581
OG0002104	Prar.g_00739	Prbd.g_01579
OG0002105	Prar.g_01138	Prbd.g_01520
OG0002110	Prar.g_01553	Prbd.g_01906
OG0002110	Prar.g_01556	Prbd.g_01905
OG0002146	Prar.g_01327	Prbd.g_00746
OG0002148	Prar.g_01627	Prbd.g_00035
OG0002149	Prar.g_01645	Prbd.g_00057
OG0002150	Prar.g_01867	Prbd.g_00303
OG0002151	Prar.g_01306	Prbd.g_00416
OG0002152	Prar.g_00983	Prbd.g_01862
OG0002153	Prar.g_01868	Prbd.g_00304
OG0002215	Prar.g_01625	Prbd.g_00033
OG0002217	Prar.g_01671	Prbd.g_00090
OG0002218	Prar.g_01749	Prbd.g_00167
OG0002219	Prar.g_01317	Prbd.g_00402
OG0002221	Prar.g_00969	Prbd.g_01830
OG0002223	Prar.g_00720	Prbd.g_01555
OG0002224	Prar.g_00447	Prbd.g_00851
OG0002226	Prar.g_01597	Prbd.g_00005
OG0002262	Prar.g_00579	Prbd.g_01197
OG0002264	Prar.g_01713	Prbd.g_00131
OG0002265	Prar.g_01303	Prbd.g_00420
OG0002266	Prar.g_00986	Prbd.g_01865
OG0002268	Prar.g_00994	Prbd.g_01875
OG0002269	Prar.g_00992	Prbd.g_01873
OG0002275	Prar.g_01152	Prbd.g_00532
OG0002310	Prar.g_00438	Prbd.g_00861
OG0002311	Prar.g_00999	Prbd.g_00834
OG0002312	Prar.g_01648	Prbd.g_00060
OG0002316	Prar.g_01911	Prbd.g_00347
OG0002319	Prar.g_00467	Prbd.g_01917
OG0002322	Prar.g_00748	Prbd.g_01588
OG0002324	Prar.g_00716	Prbd.g_01551
OG0002361	Prar.g_00403	Prbd.g_00896
OG0002367	Prar.g_00989	Prbd.g_01868
OG0002370	Prar.g_00826	Prbd.g_01668
OG0002376	Prar.g_00735	Prbd.g_01573
OG0002378	Prar.g_01299	Prbd.g_00424
OG0002414	Prar.g_01312	Prbd.g_00411
OG0002420	Prar.g_01077	Prbd.g_01838
OG0002445	Prar.g_01085	Prbd.g_01097
OG0002482	Prar.g_00450	Prbd.g_00849
OG0002554	Prar.g_01632	Prbd.g_00043
OG0002617	Prar.g_00421	Prbd.g_00878
OG0002620	Prar.g_00453	Prbd.g_01915
OG0002621	Prar.g_01162	Prbd.g_01543
OG0002623	Prar.g_00717	Prbd.g_01553
OG0002624	Prar.g_00430	Prbd.g_00869
OG0002625	Prar.g_00442	Prbd.g_00857
