Orthogroup	Prar	Prag
OG0001147	Prar.g_00925	Prag.g_01375
OG0001148	Prar.g_00909	Prag.g_01391
OG0001149	Prar.g_00908	Prag.g_01392
OG0001150	Prar.g_00907	Prag.g_01393
OG0001151	Prar.g_00896	Prag.g_01404
OG0001152	Prar.g_00895	Prag.g_01405
OG0001153	Prar.g_00815	Prag.g_01521
OG0001154	Prar.g_00814	Prag.g_01523
OG0001155	Prar.g_00802	Prag.g_01535
OG0001156	Prar.g_00799	Prag.g_01538
OG0001157	Prar.g_00798	Prag.g_01539
OG0001158	Prar.g_00797	Prag.g_01540
OG0001159	Prar.g_00796	Prag.g_01541
OG0001160	Prar.g_00772	Prag.g_01565
OG0001161	Prar.g_00760	Prag.g_01576
OG0001162	Prar.g_00749	Prag.g_01587
OG0001163	Prar.g_01151	Prag.g_01661
OG0001164	Prar.g_01147	Prag.g_01665
OG0001165	Prar.g_01144	Prag.g_01668
OG0001166	Prar.g_01124	Prag.g_01688
OG0001167	Prar.g_01959	Prag.g_01705
OG0001168	Prar.g_01957	Prag.g_01707
OG0001169	Prar.g_00596	Prag.g_01709
OG0001170	Prar.g_00598	Prag.g_01711
OG0001171	Prar.g_00607	Prag.g_01721
OG0001172	Prar.g_01111	Prag.g_01735
OG0001173	Prar.g_01110	Prag.g_01736
OG0001174	Prar.g_01102	Prag.g_01744
OG0001175	Prar.g_01101	Prag.g_01745
OG0001176	Prar.g_01094	Prag.g_01752
OG0001177	Prar.g_01091	Prag.g_01754
OG0001178	Prar.g_01086	Prag.g_01759
OG0001179	Prar.g_01043	Prag.g_01788
OG0001180	Prar.g_01022	Prag.g_01810
OG0001181	Prar.g_01018	Prag.g_01814
OG0001182	Prar.g_01011	Prag.g_01821
OG0001183	Prar.g_00618	Prag.g_01825
OG0001184	Prar.g_00634	Prag.g_01841
OG0001185	Prar.g_00648	Prag.g_01855
OG0001186	Prar.g_00670	Prag.g_01879
OG0001187	Prar.g_00674	Prag.g_01883
OG0001188	Prar.g_00676	Prag.g_01885
OG0001189	Prar.g_00693	Prag.g_01902
OG0001190	Prar.g_00697	Prag.g_01906
OG0001191	Prar.g_00707	Prag.g_01916
OG0001192	Prar.g_00074	Prag.g_01921
OG0001193	Prar.g_00064	Prag.g_01931
OG0001194	Prar.g_00063	Prag.g_01932
OG0001195	Prar.g_00062	Prag.g_01933
OG0001196	Prar.g_00049	Prag.g_01946
OG0001197	Prar.g_00048	Prag.g_01947
OG0001198	Prar.g_00041	Prag.g_01954
OG0001199	Prar.g_00254	Prag.g_00068
OG0001200	Prar.g_00252	Prag.g_00070
OG0001201	Prar.g_00220	Prag.g_00101
OG0001202	Prar.g_00128	Prag.g_00192
OG0001203	Prar.g_00089	Prag.g_00231
OG0001204	Prar.g_00084	Prag.g_00236
OG0001205	Prar.g_00493	Prag.g_00424
OG0001206	Prar.g_00511	Prag.g_00441
OG0001207	Prar.g_00527	Prag.g_00456
OG0001208	Prar.g_00532	Prag.g_00461
OG0001209	Prar.g_01365	Prag.g_00514
OG0001210	Prar.g_01370	Prag.g_00519
OG0001211	Prar.g_01380	Prag.g_00529
OG0001212	Prar.g_01426	Prag.g_00574
OG0001213	Prar.g_01459	Prag.g_00607
OG0001214	Prar.g_01467	Prag.g_00615
OG0001215	Prar.g_01520	Prag.g_00668
OG0001216	Prar.g_01601	Prag.g_00694
OG0001217	Prar.g_01638	Prag.g_00744
OG0001219	Prar.g_01672	Prag.g_00795
OG0001220	Prar.g_01735	Prag.g_00856
OG0001221	Prar.g_01787	Prag.g_00917
OG0001222	Prar.g_01825	Prag.g_00956
OG0001223	Prar.g_01851	Prag.g_00982
OG0001224	Prar.g_01900	Prag.g_01032
OG0001225	Prar.g_01902	Prag.g_01034
OG0001226	Prar.g_01928	Prag.g_01060
OG0001227	Prar.g_01947	Prag.g_01079
OG0001228	Prar.g_01218	Prag.g_01198
OG0001229	Prar.g_00913	Prag.g_01387
OG0001230	Prar.g_00347	Prag.g_01480
OG0001231	Prar.g_00751	Prag.g_01585
OG0001232	Prar.g_01120	Prag.g_01692
OG0001233	Prar.g_00599	Prag.g_01712
OG0001234	Prar.g_01099	Prag.g_01747
OG0001235	Prar.g_01089	Prag.g_01756
OG0001236	Prar.g_00631	Prag.g_01838
OG0001237	Prar.g_00635	Prag.g_01842
OG0001238	Prar.g_00708	Prag.g_01917
OG0001239	Prar.g_00547	Prag.g_00065
OG0001241	Prar.g_00227	Prag.g_00094
OG0001242	Prar.g_00209	Prag.g_00112
OG0001243	Prar.g_00203	Prag.g_00118
OG0001244	Prar.g_00187	Prag.g_00134
OG0001245	Prar.g_00441	Prag.g_00373
OG0001246	Prar.g_01335	Prag.g_00483
OG0001247	Prar.g_01513	Prag.g_00661
OG0001248	Prar.g_01515	Prag.g_00663
OG0001249	Prar.g_01661	Prag.g_00784
OG0001250	Prar.g_01724	Prag.g_00845
OG0001251	Prar.g_01760	Prag.g_00893
OG0001252	Prar.g_01895	Prag.g_01027
OG0001253	Prar.g_01948	Prag.g_01080
OG0001254	Prar.g_01294	Prag.g_01122
OG0001255	Prar.g_01279	Prag.g_01137
OG0001256	Prar.g_00758	Prag.g_01578
OG0001257	Prar.g_00752	Prag.g_01584
OG0001258	Prar.g_01146	Prag.g_01666
OG0001259	Prar.g_00597	Prag.g_01710
OG0001260	Prar.g_00613	Prag.g_01727
OG0001261	Prar.g_01035	Prag.g_01796
OG0001262	Prar.g_00691	Prag.g_01900
OG0001263	Prar.g_00200	Prag.g_00121
OG0001264	Prar.g_00593	Prag.g_00038
OG0001265	Prar.g_00210	Prag.g_00111
OG0001266	Prar.g_00124	Prag.g_00196
OG0001267	Prar.g_00307	Prag.g_00271
OG0001268	Prar.g_00399	Prag.g_00334
OG0001269	Prar.g_00419	Prag.g_00353
OG0001270	Prar.g_00482	Prag.g_00413
OG0001271	Prar.g_00522	Prag.g_00451
OG0001272	Prar.g_00536	Prag.g_00465
OG0001273	Prar.g_01461	Prag.g_00609
OG0001274	Prar.g_01533	Prag.g_00681
OG0001275	Prar.g_01860	Prag.g_00992
OG0001276	Prar.g_01879	Prag.g_01011
OG0001277	Prar.g_01937	Prag.g_01068
OG0001278	Prar.g_01213	Prag.g_01203
OG0001280	Prar.g_00956	Prag.g_01354
OG0001281	Prar.g_00950	Prag.g_01360
OG0001282	Prar.g_00910	Prag.g_01390
OG0001284	Prar.g_00777	Prag.g_01560
OG0001285	Prar.g_01966	Prag.g_01695
OG0001287	Prar.g_00655	Prag.g_01863
OG0001288	Prar.g_00663	Prag.g_01872
OG0001289	Prar.g_00241	Prag.g_00081
OG0001290	Prar.g_00228	Prag.g_00093
OG0001291	Prar.g_00193	Prag.g_00128
OG0001292	Prar.g_00079	Prag.g_00241
OG0001293	Prar.g_00326	Prag.g_00252
OG0001294	Prar.g_00439	Prag.g_00371
OG0001295	Prar.g_00516	Prag.g_00446
OG0001296	Prar.g_01340	Prag.g_00488
OG0001298	Prar.g_01406	Prag.g_00555
OG0001299	Prar.g_01496	Prag.g_00644
OG0001300	Prar.g_01523	Prag.g_00671
OG0001301	Prar.g_01526	Prag.g_00674
OG0001302	Prar.g_01670	Prag.g_00793
OG0001303	Prar.g_01864	Prag.g_00996
OG0001304	Prar.g_01889	Prag.g_01021
OG0001305	Prar.g_01908	Prag.g_01040
OG0001306	Prar.g_01277	Prag.g_01139
OG0001307	Prar.g_00928	Prag.g_01372
OG0001308	Prar.g_00837	Prag.g_01500
OG0001309	Prar.g_00754	Prag.g_01582
OG0001310	Prar.g_01131	Prag.g_01681
OG0001312	Prar.g_01814	Prag.g_00945
OG0001315	Prar.g_00556	Prag.g_00055
OG0001316	Prar.g_00188	Prag.g_00133
OG0001317	Prar.g_00093	Prag.g_00227
OG0001318	Prar.g_00331	Prag.g_00248
OG0001319	Prar.g_00315	Prag.g_00263
OG0001320	Prar.g_00443	Prag.g_00374
OG0001321	Prar.g_00499	Prag.g_00430
OG0001322	Prar.g_00500	Prag.g_00431
OG0001323	Prar.g_01349	Prag.g_00498
OG0001324	Prar.g_01524	Prag.g_00672
OG0001325	Prar.g_01604	Prag.g_00697
OG0001326	Prar.g_01547	Prag.g_00881
OG0001327	Prar.g_01920	Prag.g_01051
OG0001328	Prar.g_01946	Prag.g_01078
OG0001329	Prar.g_01302	Prag.g_01113
OG0001330	Prar.g_00977	Prag.g_01327
OG0001331	Prar.g_00905	Prag.g_01395
OG0001332	Prar.g_00804	Prag.g_01533
OG0001333	Prar.g_01958	Prag.g_01706
OG0001334	Prar.g_00621	Prag.g_01828
OG0001335	Prar.g_00622	Prag.g_01829
OG0001336	Prar.g_00052	Prag.g_01943
OG0001339	Prar.g_00225	Prag.g_00096
OG0001340	Prar.g_00259	Prag.g_00319
OG0001341	Prar.g_01636	Prag.g_00742
OG0001342	Prar.g_01665	Prag.g_00788
OG0001343	Prar.g_01757	Prag.g_00890
OG0001344	Prar.g_01259	Prag.g_01157
OG0001345	Prar.g_01244	Prag.g_01172
OG0001346	Prar.g_00954	Prag.g_01356
OG0001348	Prar.g_00732	Prag.g_01606
OG0001349	Prar.g_00867	Prag.g_01489
OG0001350	Prar.g_00090	Prag.g_00230
OG0001351	Prar.g_00502	Prag.g_00433
OG0001352	Prar.g_01510	Prag.g_00658
OG0001355	Prar.g_00722	Prag.g_01616
OG0001356	Prar.g_01181	Prag.g_00769
OG0001358	Prar.g_01450	Prag.g_00598
OG0001359	Prar.g_01758	Prag.g_00891
OG0001360	Prar.g_01949	Prag.g_01081
OG0001361	Prar.g_01247	Prag.g_01169
OG0001362	Prar.g_00833	Prag.g_01504
OG0001363	Prar.g_00831	Prag.g_01506
OG0001364	Prar.g_00624	Prag.g_01831
OG0001365	Prar.g_00701	Prag.g_01910
OG0001369	Prar.g_00236	Prag.g_00086
OG0001371	Prar.g_01509	Prag.g_00657
OG0001372	Prar.g_01644	Prag.g_00751
OG0001373	Prar.g_01548	Prag.g_00880
OG0001374	Prar.g_01540	Prag.g_00888
OG0001375	Prar.g_01756	Prag.g_00889
OG0001376	Prar.g_01914	Prag.g_01045
OG0001377	Prar.g_01915	Prag.g_01046
OG0001378	Prar.g_01325	Prag.g_01090
OG0001380	Prar.g_00923	Prag.g_01377
OG0001381	Prar.g_00917	Prag.g_01383
OG0001382	Prar.g_00738	Prag.g_01599
OG0001384	Prar.g_01626	Prag.g_00730
OG0001385	Prar.g_01551	Prag.g_00877
OG0001386	Prar.g_01550	Prag.g_00878
OG0001387	Prar.g_01549	Prag.g_00879
OG0001388	Prar.g_01546	Prag.g_00882
OG0001389	Prar.g_01545	Prag.g_00883
OG0001390	Prar.g_01544	Prag.g_00884
OG0001391	Prar.g_01543	Prag.g_00885
OG0001392	Prar.g_01542	Prag.g_00886
OG0001393	Prar.g_01541	Prag.g_00887
OG0001395	Prar.g_01891	Prag.g_01023
OG0001397	Prar.g_00832	Prag.g_01505
OG0001399	Prar.g_01097	Prag.g_01749
OG0001400	Prar.g_00724	Prag.g_00686
OG0001400	Prar.g_01199	Prag.g_01218
OG0001403	Prar.g_00008	Prag.g_00030
OG0001404	Prar.g_00550	Prag.g_00062
OG0001405	Prar.g_00261	Prag.g_00317
OG0001406	Prar.g_01913	Prag.g_01044
OG0001407	Prar.g_01926	Prag.g_01058
OG0001408	Prar.g_01932, Prar.g_01931	Prag.g_01063
OG0001409	Prar.g_01256	Prag.g_01160
OG0001410	Prar.g_00927	Prag.g_01373
OG0001411	Prar.g_00869	Prag.g_01426
OG0001413	Prar.g_00763	Prag.g_01574
OG0001414	Prar.g_00098	Prag.g_00222
OG0001415	Prar.g_00096	Prag.g_00224
OG0001416	Prar.g_00507	Prag.g_00438
OG0001417	Prar.g_00518	Prag.g_00448
OG0001418	Prar.g_01514	Prag.g_00662
OG0001419	Prar.g_01927	Prag.g_01059
OG0001420	Prar.g_01316	Prag.g_01098
OG0001421	Prar.g_00757	Prag.g_01579
OG0001422	Prar.g_00734	Prag.g_01604
OG0001424	Prar.g_01943	Prag.g_01075, Prag.g_01259
OG0001428	Prar.g_00155	Prag.g_00165
OG0001429	Prar.g_01673	Prag.g_00796
OG0001430	Prar.g_00982	Prag.g_01322
OG0001431	Prar.g_00979	Prag.g_01325
OG0001432	Prar.g_00764	Prag.g_01573
OG0001433	Prar.g_01180	Prag.g_00768
OG0001437	Prar.g_00097	Prag.g_00223
OG0001438	Prar.g_00294	Prag.g_00284
OG0001439	Prar.g_00280	Prag.g_00298
OG0001440	Prar.g_00476	Prag.g_00396
OG0001441	Prar.g_01351	Prag.g_00500
OG0001442	Prar.g_01629	Prag.g_00733
OG0001446	Prar.g_00249	Prag.g_00073
OG0001447	Prar.g_00202	Prag.g_00119
OG0001448	Prar.g_00427	Prag.g_00361
OG0001450	Prar.g_01517	Prag.g_00665
OG0001451	Prar.g_01745	Prag.g_00865
OG0001452	Prar.g_01762	Prag.g_00894
OG0001453	Prar.g_01854	Prag.g_00986
OG0001454	Prar.g_01942	Prag.g_01074
OG0001455	Prar.g_01307	Prag.g_01108
OG0001456	Prar.g_01286	Prag.g_01130
OG0001457	Prar.g_01285	Prag.g_01131
OG0001458	Prar.g_01284	Prag.g_01132
OG0001459	Prar.g_00996	Prag.g_01312
OG0001462	Prar.g_00003	Prag.g_00034
OG0001463	Prar.g_00301	Prag.g_00277
OG0001464	Prar.g_00258	Prag.g_00320
OG0001465	Prar.g_01532	Prag.g_00680
OG0001466	Prar.g_01628	Prag.g_00732
OG0001467	Prar.g_01662	Prag.g_00785
OG0001468	Prar.g_01918	Prag.g_01049
OG0001469	Prar.g_00997	Prag.g_01308
OG0001471	Prar.g_00762	Prag.g_01575
OG0001472	Prar.g_00755	Prag.g_01581
OG0001473	Prar.g_00671	Prag.g_01880
OG0001474	Prar.g_00400	Prag.g_00335
OG0001479	Prar.g_00397	Prag.g_00332
OG0001480	Prar.g_00429	Prag.g_00363
OG0001481	Prar.g_00434	Prag.g_00367
OG0001482	Prar.g_00505	Prag.g_00436
OG0001485	Prar.g_01166	Prag.g_01617
OG0001486	Prar.g_01265	Prag.g_01151
OG0001490	Prar.g_00581	Prag.g_00039
OG0001491	Prar.g_01668	Prag.g_00791
OG0001492	Prar.g_01216	Prag.g_01200
OG0001493	Prar.g_01208	Prag.g_01208
OG0001494	Prar.g_00381	Prag.g_01460
OG0001499	Prar.g_00557	Prag.g_00054
OG0001500	Prar.g_00324	Prag.g_00254
OG0001501	Prar.g_01535	Prag.g_00683
OG0001502	Prar.g_01657	Prag.g_00776
OG0001503	Prar.g_01289	Prag.g_01127
OG0001504	Prar.g_00995	Prag.g_01313, Prag.g_01639
OG0001506	Prar.g_00806	Prag.g_01531
OG0001507	Prar.g_00714	Prag.g_01632
OG0001521	Prar.g_01637	Prag.g_00743
OG0001523	Prar.g_01292	Prag.g_01124
OG0001524	Prar.g_01291	Prag.g_01125
OG0001526	Prar.g_01116	Prag.g_01422
OG0001546	Prar.g_01354	Prag.g_00503
OG0001548	Prar.g_01659	Prag.g_00782
OG0001550	Prar.g_01304	Prag.g_01111
OG0001551	Prar.g_01287	Prag.g_01129
OG0001552	Prar.g_01201	Prag.g_01217
OG0001553	Prar.g_00342	Prag.g_01485
OG0001554	Prar.g_00756	Prag.g_01580
OG0001555	Prar.g_00742	Prag.g_01595
OG0001565	Prar.g_00475	Prag.g_00395
OG0001566	Prar.g_01506	Prag.g_00654
OG0001569	Prar.g_01954	Prag.g_01086
OG0001571	Prar.g_01311	Prag.g_01104
OG0001581	Prar.g_00183	Prag.g_00137
OG0001582	Prar.g_00517	Prag.g_00447
OG0001583	Prar.g_01667	Prag.g_00790
OG0001585	Prar.g_00998	Prag.g_01307
OG0001587	Prar.g_01118	Prag.g_01729
OG0001595	Prar.g_00551	Prag.g_00061
OG0001596	Prar.g_00253	Prag.g_00069
OG0001597	Prar.g_00422	Prag.g_00356
OG0001599	Prar.g_00509	Prag.g_00439
OG0001600	Prar.g_01342	Prag.g_00490
OG0001601	Prar.g_01504	Prag.g_00652
OG0001602	Prar.g_01531	Prag.g_00679
OG0001603	Prar.g_01669	Prag.g_00792
OG0001604	Prar.g_01784	Prag.g_00914
OG0001605	Prar.g_01872	Prag.g_01004
OG0001606	Prar.g_01934	Prag.g_01065
OG0001607	Prar.g_01290	Prag.g_01126
OG0001608	Prar.g_00920	Prag.g_01380
OG0001609	Prar.g_00808	Prag.g_01529
OG0001610	Prar.g_00805	Prag.g_01532
OG0001611	Prar.g_00744	Prag.g_01592
OG0001613	Prar.g_00616	Prag.g_01823
OG0001626	Prar.g_01635	Prag.g_00741
OG0001627	Prar.g_01643	Prag.g_00749
OG0001628	Prar.g_01646	Prag.g_00754
OG0001629	Prar.g_01647	Prag.g_00755
OG0001630	Prar.g_01765	Prag.g_00896
OG0001631	Prar.g_01923	Prag.g_01054
OG0001632	Prar.g_01000	Prag.g_01625, Prag.g_01304
OG0001633	Prar.g_00914	Prag.g_01386
OG0001647	Prar.g_00314	Prag.g_00264
OG0001648	Prar.g_00433	Prag.g_00366
OG0001649	Prar.g_01924	Prag.g_01056
OG0001650	Prar.g_00934	Prag.g_01628
OG0001651	Prar.g_00746	Prag.g_01590
OG0001662	Prar.g_01319	Prag.g_01096
OG0001663	Prar.g_01280	Prag.g_01136
OG0001664	Prar.g_00987	Prag.g_01268
OG0001665	Prar.g_00984	Prag.g_01271
OG0001667	Prar.g_00975	Prag.g_01330
OG0001670	Prar.g_01169, Prar.g_01194, Prar.g_01161, Prar.g_00718	Prag.g_01623
OG0001684	Prar.g_01418	Prag.g_00567
OG0001685	Prar.g_01747	Prag.g_00867
OG0001686	Prar.g_01871	Prag.g_01003
OG0001687	Prar.g_01917	Prag.g_01048
OG0001688	Prar.g_01922	Prag.g_01053
OG0001696	Prar.g_01746	Prag.g_00866
OG0001697	Prar.g_01754	Prag.g_00875
OG0001698	Prar.g_01921	Prag.g_01052
OG0001701	Prar.g_01115	Prag.g_01731
OG0001705	Prar.g_00463	Prag.g_00389
OG0001706	Prar.g_01196	Prag.g_00716
OG0001707	Prar.g_01941	Prag.g_01073
OG0001708	Prar.g_01281	Prag.g_01135
OG0001709	Prar.g_00868	Prag.g_01469
OG0001710	Prar.g_01096	Prag.g_01750
OG0001718	Prar.g_00423	Prag.g_00357
OG0001719	Prar.g_00451	Prag.g_00382
OG0001720	Prar.g_00972	Prag.g_01334
OG0001721	Prar.g_01641	Prag.g_00746
OG0001723	Prar.g_01001	Prag.g_01303
OG0001725	Prar.g_00449	Prag.g_00381
OG0001742	Prar.g_00437	Prag.g_00369
OG0001743	Prar.g_01321	Prag.g_01094
OG0001744	Prar.g_00968	Prag.g_01339
OG0001745	Prar.g_00765	Prag.g_01572
OG0001772	Prar.g_01552	Prag.g_00390
OG0001773	Prar.g_00740	Prag.g_01597
OG0001774	Prar.g_01507	Prag.g_00655
OG0001775	Prar.g_01929	Prag.g_01061
OG0001776	Prar.g_01323	Prag.g_01092
OG0001778	Prar.g_00980	Prag.g_01324
OG0001779	Prar.g_00967	Prag.g_01340
OG0001780	Prar.g_00860	Prag.g_01449, Prag.g_01461
OG0001781	Prar.g_00733	Prag.g_01605
OG0001819	Prar.g_00452	Prag.g_00383
OG0001821	Prar.g_01642	Prag.g_00747
OG0001822	Prar.g_01655	Prag.g_00774
OG0001823	Prar.g_01748	Prag.g_00868
OG0001824	Prar.g_01870	Prag.g_01002
OG0001825	Prar.g_01930	Prag.g_01062
OG0001826	Prar.g_01933	Prag.g_01064
OG0001827	Prar.g_01936	Prag.g_01067
OG0001828	Prar.g_01326	Prag.g_01089
OG0001829	Prar.g_01322	Prag.g_01093
OG0001830	Prar.g_01308	Prag.g_01107
OG0001831	Prar.g_01297	Prag.g_01119
OG0001832	Prar.g_00990	Prag.g_01320
OG0001833	Prar.g_00912	Prag.g_01388
OG0001834	Prar.g_00864	Prag.g_01447
OG0001836	Prar.g_01167	Prag.g_01274, Prag.g_01221
OG0001919	Prar.g_00461	Prag.g_00385
OG0001920	Prar.g_01536	Prag.g_00684
OG0001921	Prar.g_01750	Prag.g_00870
OG0001982	Prar.g_00428	Prag.g_00362
OG0001983	Prar.g_01624	Prag.g_00727
OG0001984	Prar.g_01660	Prag.g_00783
OG0001985	Prar.g_01753	Prag.g_00874
OG0001986	Prar.g_01858	Prag.g_00990
OG0001987	Prar.g_00993	Prag.g_01317
OG0001989	Prar.g_00922	Prag.g_01378
OG0002026	Prar.g_00460	Prag.g_00384
OG0002027	Prar.g_01751	Prag.g_00872
OG0002028	Prar.g_01865	Prag.g_00997
OG0002031	Prar.g_00723	Prag.g_01615
OG0002032	Prar.g_00075	Prag.g_01919
OG0002057	Prar.g_00218	Prag.g_00103
OG0002058	Prar.g_00147	Prag.g_00173
OG0002059	Prar.g_00424	Prag.g_00358
OG0002060	Prar.g_00426	Prag.g_00360
OG0002061	Prar.g_00462	Prag.g_00387
OG0002064	Prar.g_00515	Prag.g_00445
OG0002065	Prar.g_01389	Prag.g_00538
OG0002066	Prar.g_01395	Prag.g_00544
OG0002067	Prar.g_01598	Prag.g_00691
OG0002068	Prar.g_01631	Prag.g_00737
OG0002069	Prar.g_01633	Prag.g_00739
OG0002070	Prar.g_01656	Prag.g_00775
OG0002071	Prar.g_01658	Prag.g_00781
OG0002072	Prar.g_01666	Prag.g_00789
OG0002073	Prar.g_01689	Prag.g_00811
OG0002074	Prar.g_01741	Prag.g_00861
OG0002075	Prar.g_01752	Prag.g_00873
OG0002076	Prar.g_01788	Prag.g_00918
OG0002077	Prar.g_01866	Prag.g_00998
OG0002078	Prar.g_01869	Prag.g_01001
OG0002079	Prar.g_01874	Prag.g_01006
OG0002080	Prar.g_01892	Prag.g_01024
OG0002081	Prar.g_01916	Prag.g_01047
OG0002082	Prar.g_01925	Prag.g_01057
OG0002083	Prar.g_01938	Prag.g_01069
OG0002084	Prar.g_01939	Prag.g_01070
OG0002085	Prar.g_01945	Prag.g_01077
OG0002086	Prar.g_01950	Prag.g_01082
OG0002087	Prar.g_01951	Prag.g_01083
OG0002088	Prar.g_01952	Prag.g_01084
OG0002089	Prar.g_01310	Prag.g_01105
OG0002090	Prar.g_01305	Prag.g_01110
OG0002091	Prar.g_01288	Prag.g_01128
OG0002093	Prar.g_01159	Prag.g_01265
OG0002094	Prar.g_00974	Prag.g_01331
OG0002095	Prar.g_00970	Prag.g_01337
OG0002099	Prar.g_00759	Prag.g_01577
OG0002100	Prar.g_00750	Prag.g_01586
OG0002101	Prar.g_00747	Prag.g_01588
OG0002102	Prar.g_00743	Prag.g_01594
OG0002103	Prar.g_00741	Prag.g_01596
OG0002104	Prar.g_00739	Prag.g_01598
OG0002105	Prar.g_01138	Prag.g_01674
OG0002146	Prar.g_01327	Prag.g_00475
OG0002148	Prar.g_01627	Prag.g_00731
OG0002149	Prar.g_01645	Prag.g_00753
OG0002150	Prar.g_01867	Prag.g_00999
OG0002151	Prar.g_01306	Prag.g_01109
OG0002152	Prar.g_00983	Prag.g_01321
OG0002153	Prar.g_01868	Prag.g_01000
OG0002215	Prar.g_01625	Prag.g_00728
OG0002217	Prar.g_01671	Prag.g_00794
OG0002218	Prar.g_01749	Prag.g_00869
OG0002221	Prar.g_00969	Prag.g_01338
OG0002223	Prar.g_00720	Prag.g_01622
OG0002224	Prar.g_00447	Prag.g_00379
OG0002226	Prar.g_01597	Prag.g_00690
OG0002262	Prar.g_00579	Prag.g_00041
OG0002265	Prar.g_01303	Prag.g_01112
OG0002266	Prar.g_00986	Prag.g_01269
OG0002268	Prar.g_00994	Prag.g_01316
OG0002269	Prar.g_00992	Prag.g_01318
OG0002272	Prar.g_01301	Prag.g_01115
OG0002275	Prar.g_01152	Prag.g_01233
OG0002310	Prar.g_00438	Prag.g_00370
OG0002311	Prar.g_00999	Prag.g_01305
OG0002312	Prar.g_01648	Prag.g_00756
OG0002320	Prar.g_00981	Prag.g_01323
OG0002324	Prar.g_00716	Prag.g_01629
OG0002326	Prar.g_01176	Prag.g_00717
OG0002376	Prar.g_00735	Prag.g_01603
OG0002377	Prar.g_01168	Prag.g_01273
OG0002378	Prar.g_01299	Prag.g_01117
OG0002423	Prar.g_01178	Prag.g_01249
OG0002424	Prar.g_00728	Prag.g_01609
OG0002425	Prar.g_00379	Prag.g_01466
OG0002427	Prar.g_01177	Prag.g_01347
OG0002554	Prar.g_01632	Prag.g_00738
OG0002561	Prar.g_00561	Prag.g_01266
OG0002694	Prar.g_00745	Prag.g_01591
OG0002697	Prar.g_01791	Prag.g_00921
OG0002777	Prar.g_01005	Prag.g_01246
OG0002885	Prar.g_00563	Prag.g_00397
OG0002897	Prar.g_00855	Prag.g_01429
OG0002900	Prar.g_01639	Prag.g_00745
OG0003358	Prar.g_01175	Prag.g_00723
OG0003359	Prar.g_01195	Prag.g_00392
OG0004040	Prar.g_01537	Prag.g_00685
OG0004110	Prar.g_00448	Prag.g_00380
