Orthogroup	Prar	Prba
OG0001146	Prar.g_00951	Prba.g_01196
OG0001147	Prar.g_00925	Prba.g_00210
OG0001148	Prar.g_00909	Prba.g_00194
OG0001149	Prar.g_00908	Prba.g_00193
OG0001150	Prar.g_00907	Prba.g_00192
OG0001151	Prar.g_00896	Prba.g_00181
OG0001152	Prar.g_00895	Prba.g_00180
OG0001153	Prar.g_00815	Prba.g_00681
OG0001154	Prar.g_00814	Prba.g_00680
OG0001155	Prar.g_00802	Prba.g_00343
OG0001156	Prar.g_00799	Prba.g_00340
OG0001157	Prar.g_00798	Prba.g_00339
OG0001158	Prar.g_00797	Prba.g_00338
OG0001159	Prar.g_00796	Prba.g_00337
OG0001160	Prar.g_00772	Prba.g_00313
OG0001161	Prar.g_00760	Prba.g_00300
OG0001162	Prar.g_00749	Prba.g_00289
OG0001163	Prar.g_01151	Prba.g_00234
OG0001164	Prar.g_01147	Prba.g_00230
OG0001165	Prar.g_01144	Prba.g_00227
OG0001166	Prar.g_01124	Prba.g_00601
OG0001167	Prar.g_01959	Prba.g_00584
OG0001168	Prar.g_01957	Prba.g_00582
OG0001169	Prar.g_00596	Prba.g_00580
OG0001170	Prar.g_00598	Prba.g_00578
OG0001171	Prar.g_00607	Prba.g_00569
OG0001172	Prar.g_01111	Prba.g_00360
OG0001173	Prar.g_01110	Prba.g_00361
OG0001174	Prar.g_01102	Prba.g_00369
OG0001175	Prar.g_01101	Prba.g_00370
OG0001176	Prar.g_01094	Prba.g_00377
OG0001177	Prar.g_01091	Prba.g_00380
OG0001178	Prar.g_01086	Prba.g_00385
OG0001179	Prar.g_01043	Prba.g_00413
OG0001180	Prar.g_01022	Prba.g_00435
OG0001181	Prar.g_01018	Prba.g_01048
OG0001182	Prar.g_01011	Prba.g_01055
OG0001183	Prar.g_00618	Prba.g_01060
OG0001184	Prar.g_00634	Prba.g_01076
OG0001185	Prar.g_00648	Prba.g_00762
OG0001186	Prar.g_00670	Prba.g_00786
OG0001187	Prar.g_00674	Prba.g_00790
OG0001188	Prar.g_00676	Prba.g_00793
OG0001189	Prar.g_00693	Prba.g_00810
OG0001190	Prar.g_00697	Prba.g_00814
OG0001191	Prar.g_00707	Prba.g_00824
OG0001192	Prar.g_00074	Prba.g_00829
OG0001193	Prar.g_00064	Prba.g_00839
OG0001194	Prar.g_00063	Prba.g_00840
OG0001195	Prar.g_00062	Prba.g_00841
OG0001196	Prar.g_00049	Prba.g_01782
OG0001197	Prar.g_00048	Prba.g_01783
OG0001198	Prar.g_00041	Prba.g_01790
OG0001199	Prar.g_00254	Prba.g_01862
OG0001200	Prar.g_00252	Prba.g_01864
OG0001201	Prar.g_00220	Prba.g_01896
OG0001202	Prar.g_00128	Prba.g_00655
OG0001203	Prar.g_00089	Prba.g_00457
OG0001204	Prar.g_00084	Prba.g_00462
OG0001205	Prar.g_00493	Prba.g_01016
OG0001206	Prar.g_00511	Prba.g_00999
OG0001207	Prar.g_00527	Prba.g_00984
OG0001208	Prar.g_00532	Prba.g_00979
OG0001209	Prar.g_01365	Prba.g_00926
OG0001210	Prar.g_01370	Prba.g_01775
OG0001211	Prar.g_01380	Prba.g_01765
OG0001212	Prar.g_01426	Prba.g_01721
OG0001213	Prar.g_01459	Prba.g_01688
OG0001214	Prar.g_01467	Prba.g_01680
OG0001215	Prar.g_01520	Prba.g_01627
OG0001216	Prar.g_01601	Prba.g_01592
OG0001217	Prar.g_01638	Prba.g_01554
OG0001219	Prar.g_01672	Prba.g_01510
OG0001220	Prar.g_01735	Prba.g_01447
OG0001221	Prar.g_01787	Prba.g_01384
OG0001222	Prar.g_01825	Prba.g_01345
OG0001223	Prar.g_01851	Prba.g_01319
OG0001224	Prar.g_01900	Prba.g_01268
OG0001225	Prar.g_01902	Prba.g_01266
OG0001226	Prar.g_01928	Prba.g_01240
OG0001227	Prar.g_01947	Prba.g_01222
OG0001228	Prar.g_01218	Prba.g_00018
OG0001229	Prar.g_00913	Prba.g_00198
OG0001230	Prar.g_00347	Prba.g_00105
OG0001231	Prar.g_00751	Prba.g_00291
OG0001232	Prar.g_01120	Prba.g_00597
OG0001233	Prar.g_00599	Prba.g_00577
OG0001234	Prar.g_01099	Prba.g_00372
OG0001235	Prar.g_01089	Prba.g_00382
OG0001236	Prar.g_00631	Prba.g_01073
OG0001237	Prar.g_00635	Prba.g_01077
OG0001238	Prar.g_00708	Prba.g_00825
OG0001239	Prar.g_00547	Prba.g_01859
OG0001240	Prar.g_00235	Prba.g_01881
OG0001241	Prar.g_00227	Prba.g_01889
OG0001242	Prar.g_00209	Prba.g_01907
OG0001243	Prar.g_00203	Prba.g_01913
OG0001244	Prar.g_00187	Prba.g_01929
OG0001245	Prar.g_00441	Prba.g_00874
OG0001246	Prar.g_01335	Prba.g_00957
OG0001247	Prar.g_01513	Prba.g_01634
OG0001248	Prar.g_01515	Prba.g_01632
OG0001249	Prar.g_01661	Prba.g_01521
OG0001250	Prar.g_01724	Prba.g_01458
OG0001251	Prar.g_01760	Prba.g_01410
OG0001252	Prar.g_01895	Prba.g_01273
OG0001253	Prar.g_01948	Prba.g_01221
OG0001254	Prar.g_01294	Prba.g_00095
OG0001255	Prar.g_01279	Prba.g_00080
OG0001256	Prar.g_00758	Prba.g_00298
OG0001257	Prar.g_00752	Prba.g_00292
OG0001258	Prar.g_01146	Prba.g_00229
OG0001259	Prar.g_00597	Prba.g_00579
OG0001260	Prar.g_00613	Prba.g_00563
OG0001261	Prar.g_01035	Prba.g_00421
OG0001262	Prar.g_00691	Prba.g_00808
OG0001263	Prar.g_00200	Prba.g_01916
OG0001264	Prar.g_00593	Prba.g_01832
OG0001265	Prar.g_00210	Prba.g_01906
OG0001266	Prar.g_00124	Prba.g_00659
OG0001267	Prar.g_00307	Prba.g_00497
OG0001268	Prar.g_00399	Prba.g_00555
OG0001269	Prar.g_00419	Prba.g_00853
OG0001270	Prar.g_00482	Prba.g_01027
OG0001271	Prar.g_00522	Prba.g_00989
OG0001272	Prar.g_00536	Prba.g_00975
OG0001273	Prar.g_01461	Prba.g_01686
OG0001274	Prar.g_01533	Prba.g_01614
OG0001275	Prar.g_01860	Prba.g_01309
OG0001276	Prar.g_01879	Prba.g_01289
OG0001277	Prar.g_01937	Prba.g_01232
OG0001278	Prar.g_01213	Prba.g_00013
OG0001280	Prar.g_00956	Prba.g_01191
OG0001281	Prar.g_00950	Prba.g_01197
OG0001282	Prar.g_00910	Prba.g_00195
OG0001283	Prar.g_00891	Prba.g_00176
OG0001284	Prar.g_00777	Prba.g_00318
OG0001285	Prar.g_01966	Prba.g_00594
OG0001287	Prar.g_00655	Prba.g_00770
OG0001288	Prar.g_00663	Prba.g_00779
OG0001289	Prar.g_00241	Prba.g_01875
OG0001290	Prar.g_00228	Prba.g_01888
OG0001291	Prar.g_00193	Prba.g_01923
OG0001292	Prar.g_00079	Prba.g_00467
OG0001293	Prar.g_00326	Prba.g_00479
OG0001294	Prar.g_00439	Prba.g_00872
OG0001295	Prar.g_00516	Prba.g_00994
OG0001296	Prar.g_01340	Prba.g_00952
OG0001298	Prar.g_01406	Prba.g_01739
OG0001299	Prar.g_01496	Prba.g_01651
OG0001300	Prar.g_01523	Prba.g_01624
OG0001301	Prar.g_01526	Prba.g_01621
OG0001302	Prar.g_01670	Prba.g_01512
OG0001303	Prar.g_01864	Prba.g_01305
OG0001304	Prar.g_01889	Prba.g_01279
OG0001305	Prar.g_01908	Prba.g_01260
OG0001306	Prar.g_01277	Prba.g_00078
OG0001307	Prar.g_00928	Prba.g_00213
OG0001308	Prar.g_00837	Prba.g_00703
OG0001309	Prar.g_00754	Prba.g_00294
OG0001310	Prar.g_01131	Prba.g_00608
OG0001311	Prar.g_01881	Prba.g_01287
OG0001312	Prar.g_01814	Prba.g_01356
OG0001315	Prar.g_00556	Prba.g_01850
OG0001316	Prar.g_00188	Prba.g_01928
OG0001317	Prar.g_00093	Prba.g_00453
OG0001318	Prar.g_00331	Prba.g_00475
OG0001319	Prar.g_00315	Prba.g_00490
OG0001320	Prar.g_00443	Prba.g_00876
OG0001321	Prar.g_00499	Prba.g_01010
OG0001322	Prar.g_00500	Prba.g_01009
OG0001323	Prar.g_01349	Prba.g_00942
OG0001324	Prar.g_01524	Prba.g_01623
OG0001325	Prar.g_01604	Prba.g_01589
OG0001326	Prar.g_01547	Prba.g_01422
OG0001327	Prar.g_01920	Prba.g_01248
OG0001328	Prar.g_01946	Prba.g_01223
OG0001329	Prar.g_01302	Prba.g_00104, Prba.g_00721
OG0001330	Prar.g_00977	Prba.g_01166
OG0001331	Prar.g_00905	Prba.g_00190
OG0001332	Prar.g_00804	Prba.g_00345
OG0001333	Prar.g_01958	Prba.g_00583
OG0001334	Prar.g_00621	Prba.g_01063
OG0001335	Prar.g_00622	Prba.g_01064
OG0001336	Prar.g_00052	Prba.g_01779
OG0001339	Prar.g_00225	Prba.g_01891
OG0001340	Prar.g_00259	Prba.g_00544
OG0001341	Prar.g_01636	Prba.g_01556
OG0001342	Prar.g_01665	Prba.g_01517
OG0001343	Prar.g_01757	Prba.g_01413
OG0001344	Prar.g_01259	Prba.g_00059
OG0001345	Prar.g_01244	Prba.g_00044
OG0001346	Prar.g_00954	Prba.g_01193
OG0001349	Prar.g_00867	Prba.g_00116
OG0001350	Prar.g_00090	Prba.g_00456
OG0001351	Prar.g_00502	Prba.g_01007
OG0001352	Prar.g_01510	Prba.g_01637
OG0001355	Prar.g_00722	Prba.g_00262
OG0001356	Prar.g_01181	Prba.g_01535
OG0001358	Prar.g_01450	Prba.g_01697
OG0001359	Prar.g_01758	Prba.g_01412
OG0001360	Prar.g_01949	Prba.g_01220
OG0001361	Prar.g_01247	Prba.g_00047
OG0001362	Prar.g_00833	Prba.g_00699
OG0001363	Prar.g_00831	Prba.g_00697
OG0001364	Prar.g_00624	Prba.g_01066
OG0001365	Prar.g_00701	Prba.g_00818
OG0001369	Prar.g_00236	Prba.g_01880
OG0001371	Prar.g_01509	Prba.g_01638
OG0001372	Prar.g_01644	Prba.g_01548
OG0001373	Prar.g_01548	Prba.g_01423
OG0001374	Prar.g_01540	Prba.g_01415
OG0001375	Prar.g_01756	Prba.g_01414
OG0001376	Prar.g_01914	Prba.g_01254
OG0001377	Prar.g_01915	Prba.g_01253
OG0001378	Prar.g_01325	Prba.g_00750
OG0001380	Prar.g_00923	Prba.g_00208
OG0001381	Prar.g_00917	Prba.g_00202
OG0001382	Prar.g_00738	Prba.g_00277
OG0001384	Prar.g_01626	Prba.g_01567
OG0001384	Prar.g_00761	Prba.g_00301
OG0001385	Prar.g_01551	Prba.g_01426
OG0001386	Prar.g_01550	Prba.g_01425
OG0001387	Prar.g_01549	Prba.g_01424
OG0001388	Prar.g_01546	Prba.g_01421
OG0001389	Prar.g_01545	Prba.g_01420
OG0001390	Prar.g_01544	Prba.g_01419
OG0001391	Prar.g_01543	Prba.g_01418
OG0001392	Prar.g_01542	Prba.g_01417
OG0001393	Prar.g_01541	Prba.g_01416
OG0001395	Prar.g_01891	Prba.g_01277
OG0001397	Prar.g_00832	Prba.g_00698
OG0001399	Prar.g_01097	Prba.g_00374
OG0001400	Prar.g_00724	Prba.g_01609
OG0001400	Prar.g_01199	Prba.g_01083
OG0001403	Prar.g_00008	Prba.g_01823
OG0001404	Prar.g_00550	Prba.g_01856
OG0001405	Prar.g_00261	Prba.g_00542
OG0001406	Prar.g_01913	Prba.g_01255
OG0001407	Prar.g_01926	Prba.g_01242
OG0001408	Prar.g_01932, Prar.g_01931	Prba.g_01237
OG0001409	Prar.g_01256	Prba.g_00056
OG0001410	Prar.g_00927	Prba.g_00212
OG0001411	Prar.g_00869	Prba.g_00151
OG0001413	Prar.g_00763	Prba.g_00303
OG0001414	Prar.g_00098	Prba.g_00448
OG0001415	Prar.g_00096	Prba.g_00450
OG0001416	Prar.g_00507	Prba.g_01002
OG0001417	Prar.g_00518, Prar.g_00519	Prba.g_00992
OG0001418	Prar.g_01514	Prba.g_01633
OG0001419	Prar.g_01927	Prba.g_01241
OG0001420	Prar.g_01316	Prba.g_00741
OG0001421	Prar.g_00757	Prba.g_00297
OG0001422	Prar.g_00734	Prba.g_00272
OG0001424	Prar.g_01943	Prba.g_01226
OG0001424	Prar.g_01761	Prba.g_01409
OG0001428	Prar.g_00155	Prba.g_00628
OG0001429	Prar.g_01673	Prba.g_01509
OG0001430	Prar.g_00982	Prba.g_01161
OG0001431	Prar.g_00979	Prba.g_01164
OG0001432	Prar.g_00764	Prba.g_00305
OG0001433	Prar.g_01180	Prba.g_01536
OG0001437	Prar.g_00097	Prba.g_00449
OG0001439	Prar.g_00280	Prba.g_00523
OG0001440	Prar.g_00476	Prba.g_01041
OG0001441	Prar.g_01351	Prba.g_00940
OG0001442	Prar.g_01629	Prba.g_01564
OG0001446	Prar.g_00249	Prba.g_01867
OG0001447	Prar.g_00202	Prba.g_01914
OG0001448	Prar.g_00427	Prba.g_00860
OG0001450	Prar.g_01517	Prba.g_01630
OG0001451	Prar.g_01745	Prba.g_01438
OG0001452	Prar.g_01762	Prba.g_01408
OG0001453	Prar.g_01854	Prba.g_01315
OG0001454	Prar.g_01942	Prba.g_01227
OG0001455	Prar.g_01307	Prba.g_00727
OG0001456	Prar.g_01286	Prba.g_00087
OG0001457	Prar.g_01285	Prba.g_00086
OG0001458	Prar.g_01284	Prba.g_00085
OG0001459	Prar.g_00996	Prba.g_01150
OG0001462	Prar.g_00003	Prba.g_01827
OG0001463	Prar.g_00301	Prba.g_00503
OG0001464	Prar.g_00258	Prba.g_00545
OG0001465	Prar.g_01532	Prba.g_01615
OG0001466	Prar.g_01628	Prba.g_01565
OG0001467	Prar.g_01662	Prba.g_01520
OG0001468	Prar.g_01918	Prba.g_01250
OG0001469	Prar.g_00997	Prba.g_01145
OG0001471	Prar.g_00762	Prba.g_00302
OG0001472	Prar.g_00755	Prba.g_00295
OG0001473	Prar.g_00671	Prba.g_00787
OG0001474	Prar.g_00400	Prba.g_00556
OG0001475	Prar.g_00887	Prba.g_00162
OG0001479	Prar.g_00397	Prba.g_00553
OG0001480	Prar.g_00429	Prba.g_00862
OG0001481	Prar.g_00434	Prba.g_00867
OG0001482	Prar.g_00505	Prba.g_01004
OG0001483	Prar.g_00712	Prba.g_00242
OG0001485	Prar.g_01166	Prba.g_00261
OG0001486	Prar.g_01265	Prba.g_00066
OG0001490	Prar.g_00581	Prba.g_01833
OG0001491	Prar.g_01668	Prba.g_01514
OG0001492	Prar.g_01216	Prba.g_00016
OG0001493	Prar.g_01208	Prba.g_00008
OG0001499	Prar.g_00557	Prba.g_01849
OG0001500	Prar.g_00324	Prba.g_00481
OG0001501	Prar.g_01535	Prba.g_01612
OG0001502	Prar.g_01657	Prba.g_01529
OG0001503	Prar.g_01289	Prba.g_00090
OG0001504	Prar.g_00995	Prba.g_01151
OG0001506	Prar.g_00806	Prba.g_00347
OG0001507	Prar.g_00714	Prba.g_00250
OG0001508	Prar.g_00890	Prba.g_00174
OG0001520	Prar.g_00454, Prar.g_00455	Prba.g_00888
OG0001521	Prar.g_01637	Prba.g_01555
OG0001522	Prar.g_01716	Prba.g_01466
OG0001523	Prar.g_01292	Prba.g_00093
OG0001524	Prar.g_01291	Prba.g_00092
OG0001526	Prar.g_01116	Prba.g_00355
OG0001546	Prar.g_01354	Prba.g_00937
OG0001548	Prar.g_01659	Prba.g_01523
OG0001550	Prar.g_01304	Prba.g_00724
OG0001551	Prar.g_01287	Prba.g_00088
OG0001552	Prar.g_01201	Prba.g_01082
OG0001553	Prar.g_00342	Prba.g_00716
OG0001554	Prar.g_00756	Prba.g_00296
OG0001555	Prar.g_00742	Prba.g_00281
OG0001565	Prar.g_00475	Prba.g_01042
OG0001566	Prar.g_01506	Prba.g_01641
OG0001569	Prar.g_01954	Prba.g_01215
OG0001571	Prar.g_01311	Prba.g_00731
OG0001581	Prar.g_00183	Prba.g_01932
OG0001582	Prar.g_00517	Prba.g_00993
OG0001583	Prar.g_01667	Prba.g_01515
OG0001584	Prar.g_01806	Prba.g_01364
OG0001585	Prar.g_00998	Prba.g_01140
OG0001587	Prar.g_01118	Prba.g_00353
OG0001595	Prar.g_00551	Prba.g_01855
OG0001596	Prar.g_00253	Prba.g_01863
OG0001597	Prar.g_00422	Prba.g_00855
OG0001599	Prar.g_00509	Prba.g_01001
OG0001600	Prar.g_01342	Prba.g_00950
OG0001601	Prar.g_01504	Prba.g_01643
OG0001602	Prar.g_01531	Prba.g_01616
OG0001603	Prar.g_01669	Prba.g_01513
OG0001604	Prar.g_01784	Prba.g_01387
OG0001605	Prar.g_01872	Prba.g_01296
OG0001606	Prar.g_01934	Prba.g_01235
OG0001607	Prar.g_01290	Prba.g_00091
OG0001608	Prar.g_00920	Prba.g_00205
OG0001609	Prar.g_00808	Prba.g_00349
OG0001610	Prar.g_00805	Prba.g_00346
OG0001611	Prar.g_00744	Prba.g_00283
OG0001613	Prar.g_00616	Prba.g_01058
OG0001626	Prar.g_01635	Prba.g_01557
OG0001627	Prar.g_01643	Prba.g_01550
OG0001628	Prar.g_01646	Prba.g_01545
OG0001629	Prar.g_01647	Prba.g_01544
OG0001630	Prar.g_01765	Prba.g_01406
OG0001631	Prar.g_01923	Prba.g_01245
OG0001632	Prar.g_01000	Prba.g_01139
OG0001633	Prar.g_00914	Prba.g_00199
OG0001648	Prar.g_00433	Prba.g_00866
OG0001649	Prar.g_01924	Prba.g_01244
OG0001651	Prar.g_00746	Prba.g_00285
OG0001662	Prar.g_01319	Prba.g_00744
OG0001663	Prar.g_01280	Prba.g_00081
OG0001664	Prar.g_00987	Prba.g_01124
OG0001665	Prar.g_00984	Prba.g_01127
OG0001667	Prar.g_00975	Prba.g_01169
OG0001670	Prar.g_01169, Prar.g_01194, Prar.g_01161, Prar.g_00718	Prba.g_00254
OG0001685	Prar.g_01747	Prba.g_01436
OG0001686	Prar.g_01871	Prba.g_01297
OG0001687	Prar.g_01917	Prba.g_01251
OG0001688	Prar.g_01922	Prba.g_01246
OG0001696	Prar.g_01746	Prba.g_01437
OG0001697	Prar.g_01754	Prba.g_01428
OG0001698	Prar.g_01921	Prba.g_01247
OG0001699	Prar.g_01582, Prar.g_00711	Prba.g_00241
OG0001701	Prar.g_01115	Prba.g_00356
OG0001704	Prar.g_00562	Prba.g_01848
OG0001705	Prar.g_00463	Prba.g_00897
OG0001707	Prar.g_01941	Prba.g_01228
OG0001708	Prar.g_01281	Prba.g_00082
OG0001709	Prar.g_00868	Prba.g_00117
OG0001710	Prar.g_01096	Prba.g_00375
OG0001712	Prar.g_00472	Prba.g_00917
OG0001718	Prar.g_00423	Prba.g_00856
OG0001719	Prar.g_00451	Prba.g_00885
OG0001720	Prar.g_00972	Prba.g_01173
OG0001721	Prar.g_01641	Prba.g_01553
OG0001723	Prar.g_01001	Prba.g_01137
OG0001725	Prar.g_00449	Prba.g_00883
OG0001726	Prar.g_00469	Prba.g_00914
OG0001742	Prar.g_00437	Prba.g_00870
OG0001743	Prar.g_01321	Prba.g_00746
OG0001744	Prar.g_00968	Prba.g_01178
OG0001745	Prar.g_00765	Prba.g_00306
OG0001772	Prar.g_01552	Prba.g_00898
OG0001773	Prar.g_00740	Prba.g_00279
OG0001774	Prar.g_01507	Prba.g_01640
OG0001775	Prar.g_01929	Prba.g_01239
OG0001776	Prar.g_01323	Prba.g_00748
OG0001777	Prar.g_01190	Prba.g_01097
OG0001778	Prar.g_00980	Prba.g_01163
OG0001779	Prar.g_00967	Prba.g_01179
OG0001780	Prar.g_00860	Prba.g_00138
OG0001781	Prar.g_00733	Prba.g_00271
OG0001819	Prar.g_00452	Prba.g_00886
OG0001821	Prar.g_01642	Prba.g_01552
OG0001822	Prar.g_01655	Prba.g_01531
OG0001823	Prar.g_01748	Prba.g_01435
OG0001824	Prar.g_01870	Prba.g_01298
OG0001825	Prar.g_01930	Prba.g_01238
OG0001826	Prar.g_01933	Prba.g_01236
OG0001827	Prar.g_01936	Prba.g_01233
OG0001828	Prar.g_01326	Prba.g_00751
OG0001829	Prar.g_01322	Prba.g_00747
OG0001830	Prar.g_01308	Prba.g_00728
OG0001831	Prar.g_01297	Prba.g_00098
OG0001832	Prar.g_00990	Prba.g_01158
OG0001833	Prar.g_00912	Prba.g_00197
OG0001834	Prar.g_00864	Prba.g_00141, Prba.g_00142
OG0001919	Prar.g_00461	Prba.g_00893
OG0001920	Prar.g_01536	Prba.g_01611
OG0001921	Prar.g_01750	Prba.g_01433
OG0001922	Prar.g_00940	Prba.g_01207
OG0001982	Prar.g_00428	Prba.g_00861
OG0001983	Prar.g_01624	Prba.g_01569
OG0001984	Prar.g_01660	Prba.g_01522
OG0001985	Prar.g_01753	Prba.g_01429
OG0001986	Prar.g_01858	Prba.g_01311
OG0001987	Prar.g_00993	Prba.g_01155
OG0001989	Prar.g_00922	Prba.g_00207
OG0001992	Prar.g_01650	Prba.g_01542
OG0002026	Prar.g_00460	Prba.g_00892
OG0002027	Prar.g_01751	Prba.g_01431
OG0002028	Prar.g_01865	Prba.g_01303
OG0002031	Prar.g_00723	Prba.g_00263
OG0002032	Prar.g_00075	Prba.g_00827
OG0002033	Prar.g_00614	Prba.g_01211
OG0002057	Prar.g_00218	Prba.g_01898
OG0002058	Prar.g_00147	Prba.g_00636
OG0002059	Prar.g_00424	Prba.g_00857
OG0002060	Prar.g_00426	Prba.g_00859
OG0002061	Prar.g_00462	Prba.g_00895
OG0002063	Prar.g_01973	Prba.g_00903
OG0002064	Prar.g_00515	Prba.g_00995
OG0002065	Prar.g_01389	Prba.g_01756
OG0002066	Prar.g_01395	Prba.g_01750
OG0002067	Prar.g_01598	Prba.g_01595
OG0002068	Prar.g_01631	Prba.g_01560
OG0002069	Prar.g_01633	Prba.g_01559
OG0002070	Prar.g_01656	Prba.g_01530
OG0002071	Prar.g_01658	Prba.g_01524
OG0002072	Prar.g_01666	Prba.g_01516
OG0002073	Prar.g_01689	Prba.g_01494
OG0002074	Prar.g_01741	Prba.g_01442
OG0002075	Prar.g_01752	Prba.g_01430
OG0002076	Prar.g_01788	Prba.g_01383
OG0002077	Prar.g_01866	Prba.g_01302
OG0002078	Prar.g_01869	Prba.g_01299
OG0002079	Prar.g_01874	Prba.g_01294
OG0002080	Prar.g_01892	Prba.g_01276
OG0002081	Prar.g_01916	Prba.g_01252
OG0002082	Prar.g_01925	Prba.g_01243
OG0002083	Prar.g_01938	Prba.g_01231
OG0002084	Prar.g_01939	Prba.g_01230
OG0002085	Prar.g_01945	Prba.g_01224
OG0002086	Prar.g_01950	Prba.g_01219
OG0002087	Prar.g_01951	Prba.g_01218
OG0002088	Prar.g_01952	Prba.g_01217
OG0002089	Prar.g_01310	Prba.g_00730
OG0002090	Prar.g_01305	Prba.g_00725
OG0002091	Prar.g_01288	Prba.g_00089
OG0002093	Prar.g_01159	Prba.g_01134
OG0002094	Prar.g_00974	Prba.g_01170
OG0002095	Prar.g_00970	Prba.g_01176
OG0002099	Prar.g_00759	Prba.g_00299
OG0002100	Prar.g_00750	Prba.g_00290
OG0002101	Prar.g_00747	Prba.g_00287
OG0002102	Prar.g_00743	Prba.g_00282
OG0002103	Prar.g_00741	Prba.g_00280
OG0002104	Prar.g_00739	Prba.g_00278
OG0002105	Prar.g_01138	Prba.g_00615
OG0002146	Prar.g_01327	Prba.g_00965
OG0002148	Prar.g_01627	Prba.g_01566
OG0002149	Prar.g_01645	Prba.g_01546
OG0002150	Prar.g_01867	Prba.g_01301
OG0002151	Prar.g_01306	Prba.g_00726
OG0002152	Prar.g_00983	Prba.g_01160
OG0002153	Prar.g_01868	Prba.g_01300
OG0002215	Prar.g_01625	Prba.g_01568
OG0002217	Prar.g_01671	Prba.g_01511
OG0002218	Prar.g_01749	Prba.g_01434
OG0002219	Prar.g_01317	Prba.g_00742
OG0002221	Prar.g_00969	Prba.g_01177
OG0002223	Prar.g_00720	Prba.g_00255
OG0002224	Prar.g_00447	Prba.g_00881
OG0002226	Prar.g_01597	Prba.g_01596
OG0002262	Prar.g_00579	Prba.g_01835
OG0002264	Prar.g_01713	Prba.g_01470
OG0002265	Prar.g_01303	Prba.g_00722
OG0002266	Prar.g_00986	Prba.g_01125
OG0002268	Prar.g_00994	Prba.g_01154
OG0002269	Prar.g_00992	Prba.g_01156
OG0002272	Prar.g_01301	Prba.g_00102
OG0002310	Prar.g_00438	Prba.g_00871
OG0002316	Prar.g_01911	Prba.g_01257
OG0002319	Prar.g_00467	Prba.g_00912
OG0002320	Prar.g_00981	Prba.g_01162
OG0002322	Prar.g_00748	Prba.g_00288
OG0002324	Prar.g_00716	Prba.g_00252
OG0002327	Prar.g_00721	Prba.g_00260
OG0002361	Prar.g_00403	Prba.g_00559
OG0002365	Prar.g_00471	Prba.g_00916
OG0002367	Prar.g_00989	Prba.g_01159
OG0002370	Prar.g_00826	Prba.g_00692
OG0002376	Prar.g_00735	Prba.g_00273
OG0002378	Prar.g_01299	Prba.g_00100
OG0002414	Prar.g_01312	Prba.g_00732
OG0002428	Prar.g_00456	Prba.g_00889
OG0002478	Prar.g_00474	Prba.g_00920
OG0002482	Prar.g_00450	Prba.g_00884
OG0002484	Prar.g_00470	Prba.g_00915
OG0002485	Prar.g_00466	Prba.g_00911
OG0002489	Prar.g_00465	Prba.g_00910
OG0002560	Prar.g_00457	Prba.g_00890
OG0002620	Prar.g_00453	Prba.g_00887
OG0002623	Prar.g_00717	Prba.g_00253
OG0002624	Prar.g_00430	Prba.g_00863
OG0002625	Prar.g_00442	Prba.g_00875
OG0002627	Prar.g_00374	Prba.g_00161
OG0002628	Prar.g_01538	Prba.g_00156
OG0002688	Prar.g_01974	Prba.g_00238
OG0002690	Prar.g_01975	Prba.g_00239
OG0002694	Prar.g_00745	Prba.g_00284
OG0002697	Prar.g_01791	Prba.g_01380
OG0002769	Prar.g_00710	Prba.g_00240
OG0002782	Prar.g_00473	Prba.g_00918
OG0002783	Prar.g_01588	Prba.g_01604
OG0003030	Prar.g_00458	Prba.g_00891
OG0003174	Prar.g_01594	Prba.g_01599
OG0003245	Prar.g_00564	Prba.g_01038
OG0003354	Prar.g_01092	Prba.g_00379
OG0003357	Prar.g_01156	Prba.g_01122
OG0003361	Prar.g_01596	Prba.g_01597
OG0003362	Prar.g_01595	Prba.g_01598
OG0003363	Prar.g_01592	Prba.g_01600
OG0003364	Prar.g_01591	Prba.g_01601
OG0003365	Prar.g_01590	Prba.g_01602
OG0003366	Prar.g_01589	Prba.g_01603
