Orthogroup	Prar	Prbf
OG0001122	Prar.g_01876	Prbf.g_01080
OG0001123	Prar.g_01880	Prbf.g_01074
OG0001124	Prar.g_01882	Prbf.g_01072
OG0001125	Prar.g_01883	Prbf.g_01070
OG0001126	Prar.g_01893	Prbf.g_01159
OG0001127	Prar.g_01894	Prbf.g_01160
OG0001128	Prar.g_01896	Prbf.g_01162
OG0001129	Prar.g_01897	Prbf.g_01163
OG0001130	Prar.g_01898	Prbf.g_01164
OG0001131	Prar.g_01935	Prbf.g_01705
OG0001132	Prar.g_01944	Prbf.g_00296
OG0001133	Prar.g_01309	Prbf.g_00094
OG0001134	Prar.g_01296	Prbf.g_00788
OG0001135	Prar.g_01293	Prbf.g_00785
OG0001136	Prar.g_01266	Prbf.g_00915
OG0001137	Prar.g_01255	Prbf.g_00927
OG0001138	Prar.g_01237	Prbf.g_00948
OG0001139	Prar.g_01236	Prbf.g_00950
OG0001140	Prar.g_01235	Prbf.g_00951
OG0001141	Prar.g_01234	Prbf.g_00952
OG0001142	Prar.g_01233	Prbf.g_00953
OG0001143	Prar.g_01226	Prbf.g_00960
OG0001144	Prar.g_01221	Prbf.g_00965
OG0001145	Prar.g_00963	Prbf.g_00034
OG0001146	Prar.g_00951	Prbf.g_00022
OG0001147	Prar.g_00925	Prbf.g_00002
OG0001148	Prar.g_00909	Prbf.g_00097
OG0001149	Prar.g_00908	Prbf.g_00098
OG0001150	Prar.g_00907	Prbf.g_00099
OG0001151	Prar.g_00896	Prbf.g_00110
OG0001152	Prar.g_00895	Prbf.g_00111
OG0001153	Prar.g_00815	Prbf.g_00189
OG0001154	Prar.g_00814	Prbf.g_00190
OG0001155	Prar.g_00802	Prbf.g_00207
OG0001156	Prar.g_00799	Prbf.g_00210
OG0001157	Prar.g_00798	Prbf.g_00211
OG0001158	Prar.g_00797	Prbf.g_00212
OG0001159	Prar.g_00796	Prbf.g_00213
OG0001160	Prar.g_00772	Prbf.g_00239
OG0001161	Prar.g_00760	Prbf.g_00750
OG0001162	Prar.g_00749	Prbf.g_00812
OG0001163	Prar.g_01151	Prbf.g_00702
OG0001164	Prar.g_01147	Prbf.g_00698
OG0001165	Prar.g_01144	Prbf.g_00695
OG0001166	Prar.g_01124	Prbf.g_00674
OG0001167	Prar.g_01959	Prbf.g_00657
OG0001168	Prar.g_01957	Prbf.g_00655
OG0001169	Prar.g_00596	Prbf.g_00653
OG0001170	Prar.g_00598	Prbf.g_00651
OG0001171	Prar.g_00607	Prbf.g_00641
OG0001172	Prar.g_01111	Prbf.g_00625
OG0001173	Prar.g_01110	Prbf.g_00624
OG0001174	Prar.g_01102	Prbf.g_00616
OG0001175	Prar.g_01101	Prbf.g_00615
OG0001176	Prar.g_01094	Prbf.g_00607
OG0001177	Prar.g_01091	Prbf.g_00605
OG0001178	Prar.g_01086	Prbf.g_00688
OG0001179	Prar.g_01043	Prbf.g_00575
OG0001180	Prar.g_01022	Prbf.g_00552
OG0001181	Prar.g_01018	Prbf.g_00548
OG0001182	Prar.g_01011	Prbf.g_00540
OG0001183	Prar.g_00618	Prbf.g_00535
OG0001184	Prar.g_00634	Prbf.g_00517
OG0001185	Prar.g_00648	Prbf.g_00501
OG0001186	Prar.g_00670	Prbf.g_00476
OG0001187	Prar.g_00674	Prbf.g_00473
OG0001188	Prar.g_00676	Prbf.g_00471
OG0001189	Prar.g_00693	Prbf.g_00455
OG0001190	Prar.g_00697	Prbf.g_00450
OG0001191	Prar.g_00707	Prbf.g_00440
OG0001192	Prar.g_00074	Prbf.g_00435
OG0001193	Prar.g_00064	Prbf.g_00423
OG0001194	Prar.g_00063	Prbf.g_00422
OG0001195	Prar.g_00062	Prbf.g_00421
OG0001196	Prar.g_00049	Prbf.g_00405
OG0001197	Prar.g_00048	Prbf.g_00403
OG0001198	Prar.g_00041	Prbf.g_00396
OG0001199	Prar.g_00254	Prbf.g_01401
OG0001200	Prar.g_00252	Prbf.g_01403
OG0001201	Prar.g_00220	Prbf.g_01436
OG0001202	Prar.g_00128	Prbf.g_01534
OG0001203	Prar.g_00089	Prbf.g_01576
OG0001204	Prar.g_00084	Prbf.g_01582
OG0001205	Prar.g_00493	Prbf.g_01729
OG0001206	Prar.g_00511	Prbf.g_01749
OG0001207	Prar.g_00527	Prbf.g_01760
OG0001208	Prar.g_00532	Prbf.g_01765
OG0001209	Prar.g_01365	Prbf.g_01816
OG0001210	Prar.g_01370	Prbf.g_01821
OG0001211	Prar.g_01380	Prbf.g_01831
OG0001212	Prar.g_01426	Prbf.g_01878
OG0001213	Prar.g_01459	Prbf.g_01913
OG0001214	Prar.g_01467	Prbf.g_00984
OG0001215	Prar.g_01520	Prbf.g_01272
OG0001216	Prar.g_01601	Prbf.g_01251
OG0001217	Prar.g_01638	Prbf.g_00280
OG0001219	Prar.g_01672	Prbf.g_01146
OG0001220	Prar.g_01735	Prbf.g_01189
OG0001221	Prar.g_01787	Prbf.g_01309
OG0001222	Prar.g_01825	Prbf.g_01067
OG0001223	Prar.g_01851	Prbf.g_01099
OG0001224	Prar.g_01900	Prbf.g_01166
OG0001225	Prar.g_01902	Prbf.g_01168
OG0001226	Prar.g_01928	Prbf.g_01921
OG0001227	Prar.g_01947	Prbf.g_00870
OG0001228	Prar.g_01218	Prbf.g_00968
OG0001229	Prar.g_00913	Prbf.g_00856
OG0001230	Prar.g_00347	Prbf.g_00150
OG0001231	Prar.g_00751	Prbf.g_01706
OG0001232	Prar.g_01120	Prbf.g_00670
OG0001233	Prar.g_00599	Prbf.g_00650
OG0001234	Prar.g_01099	Prbf.g_00613
OG0001235	Prar.g_01089	Prbf.g_00609
OG0001236	Prar.g_00631	Prbf.g_00520
OG0001237	Prar.g_00635	Prbf.g_00516
OG0001238	Prar.g_00708	Prbf.g_00439
OG0001239	Prar.g_00547	Prbf.g_01398
OG0001240	Prar.g_00235	Prbf.g_01419
OG0001241	Prar.g_00227	Prbf.g_01429
OG0001242	Prar.g_00209	Prbf.g_01449
OG0001243	Prar.g_00203	Prbf.g_01456
OG0001244	Prar.g_00187	Prbf.g_01471
OG0001245	Prar.g_00441	Prbf.g_00879
OG0001247	Prar.g_01513	Prbf.g_01279
OG0001248	Prar.g_01515	Prbf.g_01277
OG0001249	Prar.g_01661	Prbf.g_01675
OG0001250	Prar.g_01724	Prbf.g_01202
OG0001251	Prar.g_01760	Prbf.g_00837
OG0001252	Prar.g_01895	Prbf.g_01161
OG0001253	Prar.g_01948	Prbf.g_01924
OG0001254	Prar.g_01294	Prbf.g_00786
OG0001255	Prar.g_01279	Prbf.g_00900
OG0001256	Prar.g_00758	Prbf.g_00246
OG0001258	Prar.g_01146	Prbf.g_00697
OG0001259	Prar.g_00597	Prbf.g_00652
OG0001260	Prar.g_00613	Prbf.g_00635
OG0001261	Prar.g_01035	Prbf.g_00567
OG0001263	Prar.g_00200	Prbf.g_01458
OG0001265	Prar.g_00210	Prbf.g_01448
OG0001266	Prar.g_00124	Prbf.g_01538
OG0001267	Prar.g_00307	Prbf.g_01620
OG0001268	Prar.g_00399	Prbf.g_01683
OG0001269	Prar.g_00419	Prbf.g_01190
OG0001270	Prar.g_00482	Prbf.g_01718
OG0001271	Prar.g_00522	Prbf.g_01755
OG0001272	Prar.g_00536	Prbf.g_01769
OG0001273	Prar.g_01461	Prbf.g_00978
OG0001274	Prar.g_01533	Prbf.g_01562
OG0001275	Prar.g_01860	Prbf.g_01089
OG0001276	Prar.g_01879	Prbf.g_01075
OG0001277	Prar.g_01937	Prbf.g_00417
OG0001278	Prar.g_01213	Prbf.g_00972
OG0001280	Prar.g_00956	Prbf.g_00027
OG0001281	Prar.g_00950	Prbf.g_00021
OG0001282	Prar.g_00910	Prbf.g_00096
OG0001283	Prar.g_00891	Prbf.g_00408
OG0001284	Prar.g_00777	Prbf.g_00232
OG0001285	Prar.g_01966	Prbf.g_00667
OG0001287	Prar.g_00655	Prbf.g_00494
OG0001288	Prar.g_00663	Prbf.g_00483
OG0001289	Prar.g_00241	Prbf.g_01413
OG0001290	Prar.g_00228	Prbf.g_01428
OG0001291	Prar.g_00193	Prbf.g_01466
OG0001292	Prar.g_00079	Prbf.g_01587
OG0001293	Prar.g_00326	Prbf.g_01600
OG0001295	Prar.g_00516	Prbf.g_00824
OG0001296	Prar.g_01340	Prbf.g_01792
OG0001298	Prar.g_01406	Prbf.g_01858
OG0001299	Prar.g_01496	Prbf.g_01015
OG0001300	Prar.g_01523	Prbf.g_01268
OG0001301	Prar.g_01526	Prbf.g_01263
OG0001302	Prar.g_01670	Prbf.g_01150
OG0001303	Prar.g_01864	Prbf.g_00731
OG0001304	Prar.g_01889	Prbf.g_01062
OG0001305	Prar.g_01908	Prbf.g_01174
OG0001306	Prar.g_01277	Prbf.g_00903
OG0001307	Prar.g_00928	Prbf.g_00070
OG0001308	Prar.g_00837	Prbf.g_00167
OG0001309	Prar.g_00754	Prbf.g_00274
OG0001310	Prar.g_01131	Prbf.g_00680
OG0001311	Prar.g_01881	Prbf.g_01073
OG0001312	Prar.g_01814	Prbf.g_01137
OG0001315	Prar.g_00556	Prbf.g_00865
OG0001316	Prar.g_00188	Prbf.g_01470
OG0001317	Prar.g_00093	Prbf.g_01572
OG0001318	Prar.g_00331	Prbf.g_01596
OG0001319	Prar.g_00315	Prbf.g_01613
OG0001320	Prar.g_00443	Prbf.g_00765, Prbf.g_00732
OG0001321	Prar.g_00499	Prbf.g_01735
OG0001322	Prar.g_00500	Prbf.g_01736
OG0001323	Prar.g_01349	Prbf.g_01802
OG0001324	Prar.g_01524	Prbf.g_01267
OG0001325	Prar.g_01604	Prbf.g_01032
OG0001327	Prar.g_01920	Prbf.g_01332
OG0001328	Prar.g_01946	Prbf.g_00045
OG0001329	Prar.g_01302	Prbf.g_00734
OG0001330	Prar.g_00977	Prbf.g_00263
OG0001331	Prar.g_00905	Prbf.g_00101
OG0001332	Prar.g_00804	Prbf.g_00203
OG0001333	Prar.g_01958	Prbf.g_00656
OG0001334	Prar.g_00621	Prbf.g_00532
OG0001335	Prar.g_00622	Prbf.g_00531
OG0001339	Prar.g_00225	Prbf.g_01431
OG0001340	Prar.g_00259	Prbf.g_01671
OG0001341	Prar.g_01636	Prbf.g_00863
OG0001342	Prar.g_01665	Prbf.g_00711
OG0001343	Prar.g_01757	Prbf.g_00840
OG0001344	Prar.g_01259	Prbf.g_00922
OG0001345	Prar.g_01244	Prbf.g_00938
OG0001346	Prar.g_00954	Prbf.g_00025
OG0001348	Prar.g_00732	Prbf.g_00826
OG0001349	Prar.g_00867	Prbf.g_00119
OG0001350	Prar.g_00090	Prbf.g_01575
OG0001351	Prar.g_00502	Prbf.g_01741
OG0001352	Prar.g_01510	Prbf.g_01283
OG0001355	Prar.g_00722, Prar.g_01158	Prbf.g_01053
OG0001356	Prar.g_01181	Prbf.g_00705
OG0001359	Prar.g_01758	Prbf.g_00839
OG0001362	Prar.g_00833	Prbf.g_00171
OG0001363	Prar.g_00831	Prbf.g_00173
OG0001364	Prar.g_00624	Prbf.g_00529
OG0001365	Prar.g_00701	Prbf.g_00446
OG0001369	Prar.g_00236	Prbf.g_01418
OG0001370	Prar.g_00508	Prbf.g_01746
OG0001371	Prar.g_01509	Prbf.g_01284
OG0001372	Prar.g_01644	Prbf.g_01922
OG0001375	Prar.g_01756	Prbf.g_00841
OG0001380	Prar.g_00923	Prbf.g_00853, Prbf.g_00066
OG0001381	Prar.g_00917	Prbf.g_00893
OG0001382	Prar.g_00738	Prbf.g_00063
OG0001397	Prar.g_00832	Prbf.g_00172
OG0001403	Prar.g_00008	Prbf.g_01353
OG0001404	Prar.g_00550	Prbf.g_01395
OG0001407	Prar.g_01926	Prbf.g_00059
OG0001409	Prar.g_01256	Prbf.g_00926
OG0001410	Prar.g_00927	Prbf.g_00069
OG0001411	Prar.g_00869	Prbf.g_01388
OG0001414	Prar.g_00098	Prbf.g_01567
OG0001415	Prar.g_00096	Prbf.g_01569
OG0001418	Prar.g_01514	Prbf.g_01278
OG0001419	Prar.g_01927	Prbf.g_00060
OG0001421	Prar.g_00757	Prbf.g_00247
OG0001422	Prar.g_00734	Prbf.g_00056
OG0001423	Prar.g_01560	Prbf.g_00361
OG0001424	Prar.g_01943, Prar.g_01761	Prbf.g_00299
OG0001428	Prar.g_00155	Prbf.g_01506
OG0001429	Prar.g_01673	Prbf.g_01145
OG0001430	Prar.g_00982	Prbf.g_00854
OG0001431	Prar.g_00979	Prbf.g_00872, Prbf.g_00816
OG0001433	Prar.g_01180	Prbf.g_00706
OG0001435	Prar.g_01772	Prbf.g_01324
OG0001437	Prar.g_00097	Prbf.g_01568
OG0001440	Prar.g_00476	Prbf.g_00729, Prbf.g_00735
OG0001446	Prar.g_00249	Prbf.g_00291
OG0001448	Prar.g_00427	Prbf.g_01739
OG0001450	Prar.g_01517	Prbf.g_01275
OG0001451	Prar.g_01745	Prbf.g_01178
OG0001455	Prar.g_01307	Prbf.g_00862
OG0001463	Prar.g_00301	Prbf.g_01627
OG0001464	Prar.g_00258	Prbf.g_01672
OG0001465	Prar.g_01532	Prbf.g_01256
OG0001467	Prar.g_01662	Prbf.g_00090
OG0001468	Prar.g_01918	Prbf.g_00849
OG0001472	Prar.g_00755	Prbf.g_01930
OG0001481	Prar.g_00434	Prbf.g_00046
OG0001483	Prar.g_00712	Prbf.g_00777
OG0001485	Prar.g_01166	Prbf.g_00346
OG0001486	Prar.g_01265	Prbf.g_00916
OG0001491	Prar.g_01668	Prbf.g_01153
OG0001500	Prar.g_00324	Prbf.g_01602
OG0001501	Prar.g_01535	Prbf.g_01334
OG0001503	Prar.g_01289	Prbf.g_00285
OG0001506	Prar.g_00806	Prbf.g_00201
OG0001521	Prar.g_01637	Prbf.g_01155
OG0001522	Prar.g_01716	Prbf.g_01211
OG0001523	Prar.g_01292	Prbf.g_00783
OG0001524	Prar.g_01291	Prbf.g_00782
OG0001526	Prar.g_01116	Prbf.g_01383
OG0001550	Prar.g_01304	Prbf.g_00281
OG0001552	Prar.g_01201	Prbf.g_00250
OG0001565	Prar.g_00475	Prbf.g_00364
OG0001566	Prar.g_01506	Prbf.g_01287
OG0001569	Prar.g_01954	Prbf.g_00375
OG0001571	Prar.g_01311	Prbf.g_00336
OG0001572	Prar.g_01192	Prbf.g_00338
OG0001581	Prar.g_00183	Prbf.g_00007
OG0001583	Prar.g_01667, Prar.g_00591	Prbf.g_01154
OG0001584	Prar.g_01806	Prbf.g_01025
OG0001587	Prar.g_01118	Prbf.g_00633
OG0001588	Prar.g_00363	Prbf.g_01709
OG0001595	Prar.g_00551	Prbf.g_01393
OG0001596	Prar.g_00253	Prbf.g_01402
OG0001597	Prar.g_00422	Prbf.g_00198
OG0001599	Prar.g_00509	Prbf.g_01747
OG0001600	Prar.g_01342	Prbf.g_01794
OG0001601	Prar.g_01504	Prbf.g_01289
OG0001603	Prar.g_01669	Prbf.g_01151
OG0001604	Prar.g_01784	Prbf.g_01312
OG0001605	Prar.g_01872	Prbf.g_00286
OG0001606	Prar.g_01934	Prbf.g_00276
OG0001607	Prar.g_01290	Prbf.g_00348
OG0001608	Prar.g_00920	Prbf.g_01059
OG0001609	Prar.g_00808	Prbf.g_00199
OG0001610	Prar.g_00805	Prbf.g_00202
OG0001611	Prar.g_00744	Prbf.g_00772
OG0001626	Prar.g_01635	Prbf.g_00353
OG0001628	Prar.g_01646	Prbf.g_01920
OG0001629	Prar.g_01647	Prbf.g_00327
OG0001630	Prar.g_01765	Prbf.g_00832
OG0001631	Prar.g_01923	Prbf.g_00344
OG0001648	Prar.g_00433	Prbf.g_00757
OG0001649	Prar.g_01924	Prbf.g_00278
OG0001650	Prar.g_00934	Prbf.g_00819
OG0001651	Prar.g_00746	Prbf.g_00882
OG0001662	Prar.g_01319	Prbf.g_00799
OG0001663	Prar.g_01280	Prbf.g_00899
OG0001664	Prar.g_00987	Prbf.g_00795
OG0001665	Prar.g_00984	Prbf.g_00892
OG0001684	Prar.g_01418	Prbf.g_01871
OG0001685	Prar.g_01747	Prbf.g_01925
OG0001686	Prar.g_01871	Prbf.g_00878
OG0001687	Prar.g_01917	Prbf.g_01745
OG0001697	Prar.g_01754	Prbf.g_01152
OG0001699	Prar.g_01582, Prar.g_00711	Prbf.g_00789
OG0001701	Prar.g_01115	Prbf.g_01384
OG0001705	Prar.g_00463	Prbf.g_00631
OG0001706	Prar.g_01196	Prbf.g_00806
OG0001707	Prar.g_01941	Prbf.g_00871
OG0001709	Prar.g_00868	Prbf.g_00133
OG0001710	Prar.g_01096	Prbf.g_01938
OG0001722	Prar.g_01763	Prbf.g_00834
OG0001725	Prar.g_00449	Prbf.g_00810
OG0001746	Prar.g_01188	Prbf.g_00807
OG0001780	Prar.g_00860	Prbf.g_00124
OG0001834	Prar.g_00864	Prbf.g_00121
OG0001836	Prar.g_01167	Prbf.g_00091, Prbf.g_00092
OG0001922	Prar.g_00940	Prbf.g_00139
OG0002109	Prar.g_00937	Prbf.g_00283
OG0002275	Prar.g_01152	Prbf.g_00723
OG0002326	Prar.g_01176	Prbf.g_00756
OG0002377	Prar.g_01168	Prbf.g_00093
OG0002379	Prar.g_00587	Prbf.g_00746
OG0002421	Prar.g_00857	Prbf.g_00126
OG0002480	Prar.g_00863	Prbf.g_00122
OG0002556	Prar.g_00364	Prbf.g_00004
OG0002557	Prar.g_00365	Prbf.g_00005
OG0002558	Prar.g_00366	Prbf.g_00006
