Orthogroup	Prar	Syaj
OG0001129	Prar.g_01897	Syaj.g_00419
OG0001130	Prar.g_01898	Syaj.g_00420
OG0001131	Prar.g_01935	Syaj.g_01070
OG0001132	Prar.g_01944	Syaj.g_01166
OG0001133	Prar.g_01309	Syaj.g_01302
OG0001134	Prar.g_01296	Syaj.g_00645
OG0001136	Prar.g_01266	Syaj.g_00300
OG0001137	Prar.g_01255	Syaj.g_00318
OG0001138	Prar.g_01237	Syaj.g_00620
OG0001139	Prar.g_01236	Syaj.g_00618
OG0001140	Prar.g_01235	Syaj.g_00617
OG0001141	Prar.g_01234	Syaj.g_00616
OG0001142	Prar.g_01233	Syaj.g_00615
OG0001143	Prar.g_01226	Syaj.g_00602
OG0001144	Prar.g_01221	Syaj.g_00588
OG0001145	Prar.g_00963	Syaj.g_00276
OG0001146	Prar.g_00951	Syaj.g_01518
OG0001147	Prar.g_00925	Syaj.g_01438
OG0001148	Prar.g_00909	Syaj.g_00057
OG0001149	Prar.g_00908	Syaj.g_00056
OG0001150	Prar.g_00907	Syaj.g_00055
OG0001151	Prar.g_00896	Syaj.g_00043
OG0001152	Prar.g_00895	Syaj.g_00040
OG0001153	Prar.g_00815	Syaj.g_01425
OG0001154	Prar.g_00814	Syaj.g_01426
OG0001155	Prar.g_00802	Syaj.g_01637
OG0001156	Prar.g_00799	Syaj.g_01640
OG0001157	Prar.g_00798	Syaj.g_01641
OG0001158	Prar.g_00797	Syaj.g_01643
OG0001159	Prar.g_00796	Syaj.g_01644
OG0001160	Prar.g_00772	Syaj.g_01697
OG0001161	Prar.g_00760	Syaj.g_02148
OG0001162	Prar.g_00749	Syaj.g_00979
OG0001163	Prar.g_01151	Syaj.g_01705
OG0001164	Prar.g_01147	Syaj.g_01711
OG0001165	Prar.g_01144	Syaj.g_01716
OG0001166	Prar.g_01124	Syaj.g_01746
OG0001167	Prar.g_01959	Syaj.g_01592
OG0001168	Prar.g_01957	Syaj.g_01594
OG0001169	Prar.g_00596	Syaj.g_01596
OG0001170	Prar.g_00598	Syaj.g_01597
OG0001171	Prar.g_00607	Syaj.g_01607
OG0001172	Prar.g_01111	Syaj.g_02641
OG0001173	Prar.g_01110	Syaj.g_02642
OG0001174	Prar.g_01102	Syaj.g_02650
OG0001175	Prar.g_01101	Syaj.g_02651
OG0001176	Prar.g_01094	Syaj.g_02688
OG0001177	Prar.g_01091	Syaj.g_02685
OG0001178	Prar.g_01086	Syaj.g_01726
OG0001179	Prar.g_01043	Syaj.g_02719
OG0001180	Prar.g_01022	Syaj.g_02744
OG0001181	Prar.g_01018	Syaj.g_02748
OG0001182	Prar.g_01011	Syaj.g_02757
OG0001183	Prar.g_00618	Syaj.g_02762
OG0001184	Prar.g_00634	Syaj.g_02449
OG0001185	Prar.g_00648	Syaj.g_02423
OG0001186	Prar.g_00670	Syaj.g_02339
OG0001187	Prar.g_00674	Syaj.g_02369
OG0001188	Prar.g_00676	Syaj.g_02336
OG0001189	Prar.g_00693	Syaj.g_02318
OG0001190	Prar.g_00697	Syaj.g_02111
OG0001191	Prar.g_00707	Syaj.g_02128
OG0001192	Prar.g_00074	Syaj.g_02138
OG0001193	Prar.g_00064	Syaj.g_02178
OG0001194	Prar.g_00063	Syaj.g_02180
OG0001195	Prar.g_00062	Syaj.g_02181
OG0001196	Prar.g_00049	Syaj.g_02244
OG0001197	Prar.g_00048	Syaj.g_02246
OG0001198	Prar.g_00041	Syaj.g_02259
OG0001199	Prar.g_00254	Syaj.g_01825
OG0001200	Prar.g_00252	Syaj.g_01827
OG0001201	Prar.g_00220	Syaj.g_01888
OG0001202	Prar.g_00128	Syaj.g_02032
OG0001203	Prar.g_00089	Syaj.g_02877
OG0001204	Prar.g_00084	Syaj.g_02621
OG0001205	Prar.g_00493	Syaj.g_01545
OG0001206	Prar.g_00511	Syaj.g_01484
OG0001207	Prar.g_00527	Syaj.g_00061
OG0001208	Prar.g_00532	Syaj.g_00074
OG0001209	Prar.g_01365	Syaj.g_00147
OG0001210	Prar.g_01370	Syaj.g_00158
OG0001211	Prar.g_01380	Syaj.g_00184
OG0001212	Prar.g_01426	Syaj.g_00246
OG0001214	Prar.g_01467	Syaj.g_01281
OG0001215	Prar.g_01520	Syaj.g_00492
OG0001216	Prar.g_01601	Syaj.g_00958
OG0001219	Prar.g_01672	Syaj.g_00782
OG0001220	Prar.g_01735	Syaj.g_00345
OG0001221	Prar.g_01787	Syaj.g_01067
OG0001222	Prar.g_01825	Syaj.g_00911
OG0001223	Prar.g_01851	Syaj.g_00844
OG0001224	Prar.g_01900	Syaj.g_00423
OG0001225	Prar.g_01902	Syaj.g_00425
OG0001227	Prar.g_01947	Syaj.g_02152
OG0001228	Prar.g_01218	Syaj.g_01565
OG0001229	Prar.g_00913	Syaj.g_00451
OG0001231	Prar.g_00751	Syaj.g_02279
OG0001232	Prar.g_01120	Syaj.g_01757
OG0001233	Prar.g_00599	Syaj.g_01598
OG0001234	Prar.g_01099	Syaj.g_02655
OG0001235	Prar.g_01089	Syaj.g_02679
OG0001236	Prar.g_00631	Syaj.g_02453
OG0001237	Prar.g_00635	Syaj.g_02447
OG0001239	Prar.g_00547	Syaj.g_01822
OG0001240	Prar.g_00235	Syaj.g_01871
OG0001242	Prar.g_00209	Syaj.g_01913
OG0001243	Prar.g_00203	Syaj.g_01926
OG0001244	Prar.g_00187	Syaj.g_01960
OG0001246	Prar.g_01335	Syaj.g_00100
OG0001247	Prar.g_01513	Syaj.g_00973
OG0001248	Prar.g_01515	Syaj.g_00978
OG0001250	Prar.g_01724	Syaj.g_00375
OG0001251	Prar.g_01760	Syaj.g_02187
OG0001252	Prar.g_01895	Syaj.g_00416
OG0001253	Prar.g_01948	Syaj.g_01165
OG0001254	Prar.g_01294	Syaj.g_00646
OG0001256	Prar.g_00758	Syaj.g_01704
OG0001257	Prar.g_00752	Syaj.g_01342
OG0001258	Prar.g_01146	Syaj.g_01714
OG0001260	Prar.g_00613	Syaj.g_01617
OG0001261	Prar.g_01035	Syaj.g_02728
OG0001262	Prar.g_00691	Syaj.g_02320
OG0001263	Prar.g_00200	Syaj.g_01929
OG0001265	Prar.g_00210	Syaj.g_01911
OG0001266	Prar.g_00124	Syaj.g_02036
OG0001267	Prar.g_00307	Syaj.g_02565
OG0001268	Prar.g_00399	Syaj.g_02811
OG0001270	Prar.g_00482	Syaj.g_01558
OG0001271	Prar.g_00522	Syaj.g_01447
OG0001272	Prar.g_00536	Syaj.g_00078
OG0001273	Prar.g_01461	Syaj.g_01288
OG0001274	Prar.g_01533	Syaj.g_02077
OG0001275	Prar.g_01860	Syaj.g_00827
OG0001276	Prar.g_01879	Syaj.g_00811
OG0001277	Prar.g_01937	Syaj.g_02227
OG0001278	Prar.g_01213	Syaj.g_00575
OG0001280	Prar.g_00956	Syaj.g_01508
OG0001281	Prar.g_00950	Syaj.g_01519
OG0001282	Prar.g_00910	Syaj.g_00058
OG0001283	Prar.g_00891	Syaj.g_02238
OG0001284	Prar.g_00777	Syaj.g_01688
OG0001285	Prar.g_01966	Syaj.g_01170
OG0001287	Prar.g_00655	Syaj.g_02415
OG0001288	Prar.g_00663	Syaj.g_02394
OG0001289	Prar.g_00241	Syaj.g_01845
OG0001290	Prar.g_00228	Syaj.g_01880
OG0001291	Prar.g_00193	Syaj.g_01939
OG0001292	Prar.g_00079	Syaj.g_02616
OG0001293	Prar.g_00326	Syaj.g_02594
OG0001294	Prar.g_00439	Syaj.g_00722
OG0001295	Prar.g_00516	Syaj.g_00161
OG0001296	Prar.g_01340	Syaj.g_00106
OG0001298	Prar.g_01406	Syaj.g_00221
OG0001299	Prar.g_01496	Syaj.g_00716
OG0001300	Prar.g_01523	Syaj.g_00479
OG0001301	Prar.g_01526	Syaj.g_00440
OG0001302	Prar.g_01670	Syaj.g_01251
OG0001303	Prar.g_01864	Syaj.g_00784
OG0001304	Prar.g_01889	Syaj.g_00795
OG0001305	Prar.g_01908	Syaj.g_00433
OG0001306	Prar.g_01277	Syaj.g_00285
OG0001307	Prar.g_00928	Syaj.g_02672
OG0001309	Prar.g_00754	Syaj.g_00116
OG0001310	Prar.g_01131	Syaj.g_01735
OG0001311	Prar.g_01881	Syaj.g_00809
OG0001312	Prar.g_01814	Syaj.g_00931
OG0001315	Prar.g_00556	Syaj.g_02760
OG0001316	Prar.g_00188	Syaj.g_01946
OG0001317	Prar.g_00093	Syaj.g_02857
OG0001319	Prar.g_00315	Syaj.g_02576
OG0001321	Prar.g_00499	Syaj.g_01528
OG0001322	Prar.g_00500	Syaj.g_01527
OG0001323	Prar.g_01349	Syaj.g_00119
OG0001324	Prar.g_01524	Syaj.g_00478
OG0001325	Prar.g_01604	Syaj.g_00953
OG0001326	Prar.g_01547	Syaj.g_02196
OG0001327	Prar.g_01920	Syaj.g_00729
OG0001328	Prar.g_01946	Syaj.g_00764
OG0001329	Prar.g_01302	Syaj.g_00028
OG0001330	Prar.g_00977	Syaj.g_01501
OG0001332	Prar.g_00804	Syaj.g_01631
OG0001333	Prar.g_01958	Syaj.g_01593
OG0001334	Prar.g_00621	Syaj.g_02770
OG0001335	Prar.g_00622	Syaj.g_02771
OG0001336	Prar.g_00052	Syaj.g_02239
OG0001339	Prar.g_00225	Syaj.g_01883
OG0001340	Prar.g_00259	Syaj.g_02787
OG0001341	Prar.g_01636	Syaj.g_00449
OG0001343	Prar.g_01757	Syaj.g_02184
OG0001344	Prar.g_01259	Syaj.g_00307
OG0001345	Prar.g_01244	Syaj.g_00337
OG0001346	Prar.g_00954	Syaj.g_01512
OG0001348	Prar.g_00732	Syaj.g_00393
OG0001349	Prar.g_00867	Syaj.g_01763
OG0001351	Prar.g_00502	Syaj.g_00272
OG0001352	Prar.g_01510	Syaj.g_00136
OG0001355	Prar.g_00722, Prar.g_01158	Syaj.g_01244
OG0001358	Prar.g_01450	Syaj.g_01309
OG0001359	Prar.g_01758	Syaj.g_02183
OG0001360	Prar.g_01949	Syaj.g_00340
OG0001361	Prar.g_01247	Syaj.g_00334
OG0001362	Prar.g_00833	Syaj.g_01396
OG0001363	Prar.g_00831	Syaj.g_01398
OG0001364	Prar.g_00624	Syaj.g_02473
OG0001369	Prar.g_00236	Syaj.g_01870
OG0001370	Prar.g_00508	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252
OG0001373	Prar.g_01548	Syaj.g_02195
OG0001374	Prar.g_01540	Syaj.g_02203
OG0001375	Prar.g_01756	Syaj.g_02185
OG0001376	Prar.g_01914	Syaj.g_02140
OG0001377	Prar.g_01915	Syaj.g_02139
OG0001378	Prar.g_01325	Syaj.g_01559
OG0001381	Prar.g_00917	Syaj.g_00405, Syaj.g_02663
OG0001382	Prar.g_00738	Syaj.g_00685
OG0001385	Prar.g_01551	Syaj.g_02192
OG0001386	Prar.g_01550	Syaj.g_02193
OG0001387	Prar.g_01549	Syaj.g_02194
OG0001388	Prar.g_01546	Syaj.g_02197
OG0001389	Prar.g_01545	Syaj.g_02198
OG0001390	Prar.g_01544	Syaj.g_02199
OG0001391	Prar.g_01543	Syaj.g_02200
OG0001392	Prar.g_01542	Syaj.g_02201
OG0001393	Prar.g_01541	Syaj.g_02202
OG0001395	Prar.g_01891	Syaj.g_00935
OG0001397	Prar.g_00832	Syaj.g_01397
OG0001400	Prar.g_00368	Syaj.g_00151
OG0001403	Prar.g_00008	Syaj.g_02297
OG0001404	Prar.g_00550	Syaj.g_01817
OG0001405	Prar.g_00261	Syaj.g_02773
OG0001406	Prar.g_01913	Syaj.g_02141
OG0001407	Prar.g_01926	Syaj.g_00137
OG0001408	Prar.g_01932, Prar.g_01931	Syaj.g_00561
OG0001410	Prar.g_00927	Syaj.g_02673
OG0001413	Prar.g_00763	Syaj.g_01241
OG0001414	Prar.g_00098	Syaj.g_02664
OG0001416	Prar.g_00507	Syaj.g_01516
OG0001417	Prar.g_00518, Prar.g_00519	Syaj.g_00858
OG0001419	Prar.g_01927	Syaj.g_00138
OG0001420	Prar.g_01316	Syaj.g_00131
OG0001421	Prar.g_00757	Syaj.g_01235, Syaj.g_01167
OG0001428	Prar.g_00155	Syaj.g_01993
OG0001430	Prar.g_00982	Syaj.g_02104
OG0001432	Prar.g_00764	Syaj.g_00509
OG0001435	Prar.g_01772	Syaj.g_00736
OG0001438	Prar.g_00294	Syaj.g_02550
OG0001439	Prar.g_00280	Syaj.g_02520
OG0001446	Prar.g_00249	Syaj.g_00527
OG0001447	Prar.g_00202	Syaj.g_01927
OG0001448	Prar.g_00427	Syaj.g_01813
OG0001452	Prar.g_01762	Syaj.g_02607
OG0001453	Prar.g_01854	Syaj.g_00838
OG0001454	Prar.g_01942	Syaj.g_01231
OG0001456	Prar.g_01286	Syaj.g_02205
OG0001457	Prar.g_01285	Syaj.g_02206
OG0001458	Prar.g_01284	Syaj.g_02207
OG0001459	Prar.g_00996	Syaj.g_00653
OG0001462	Prar.g_00003	Syaj.g_02304
OG0001463	Prar.g_00301	Syaj.g_00403
OG0001464	Prar.g_00258	Syaj.g_02788
OG0001465	Prar.g_01532	Syaj.g_00968
OG0001470	Prar.g_00889	Syaj.g_01567
OG0001471	Prar.g_00762	Syaj.g_02526
OG0001473	Prar.g_00671	Syaj.g_01255
OG0001474	Prar.g_00400	Syaj.g_02812
OG0001475	Prar.g_00887	Syaj.g_01569
OG0001479	Prar.g_00397	Syaj.g_02809
OG0001480	Prar.g_00429	Syaj.g_00343
OG0001482	Prar.g_00505	Syaj.g_00848
OG0001492	Prar.g_01216	Syaj.g_00578
OG0001493	Prar.g_01208	Syaj.g_00569
OG0001499	Prar.g_00557	Syaj.g_01211
OG0001502	Prar.g_01657	Syaj.g_00351
OG0001504	Prar.g_00995	Syaj.g_00652
OG0001508	Prar.g_00890	Syaj.g_01566
OG0001520	Prar.g_00454, Prar.g_00455	Syaj.g_00206
OG0001522	Prar.g_01716	Syaj.g_00385
OG0001523	Prar.g_01292	Syaj.g_00673
OG0001524	Prar.g_01291	Syaj.g_00672
OG0001528	Prar.g_00888	Syaj.g_01568
OG0001546	Prar.g_01354	Syaj.g_00124
OG0001548	Prar.g_01659	Syaj.g_01222
OG0001551	Prar.g_01287	Syaj.g_00395
OG0001554	Prar.g_00756	Syaj.g_02109
OG0001572	Prar.g_01192	Syaj.g_00522
OG0001582	Prar.g_00517	Syaj.g_01215
OG0001585	Prar.g_00998	Syaj.g_01778
OG0001588	Prar.g_00363	Syaj.g_02467
OG0001602	Prar.g_01531	Syaj.g_00969
OG0001625	Prar.g_00329	Syaj.g_02600
OG0001627	Prar.g_01643	Syaj.g_01633
OG0001633	Prar.g_00914	Syaj.g_01347
OG0001647	Prar.g_00314	Syaj.g_02574
OG0001713	Prar.g_00560	Syaj.g_00314
OG0001924	Prar.g_01574	Syaj.g_01318
OG0001925	Prar.g_01573	Syaj.g_01319
OG0001926	Prar.g_01572	Syaj.g_01320
OG0001927	Prar.g_01571	Syaj.g_01321
OG0001993	Prar.g_01576	Syaj.g_01316
OG0001994	Prar.g_01575	Syaj.g_01317
OG0002063	Prar.g_01973	Syaj.g_00557
OG0002274	Prar.g_00853	Syaj.g_02341
OG0002488	Prar.g_00377	Syaj.g_02472
OG0002627	Prar.g_00374	Syaj.g_02354
OG0002898	Prar.g_01009	Syaj.g_01094
OG0003029	Prar.g_01191	Syaj.g_00139
