Orthogroup	Prar	Prad
OG0001147	Prar.g_00925	Prad.g_00608
OG0001148	Prar.g_00909	Prad.g_00592
OG0001149	Prar.g_00908	Prad.g_00591
OG0001150	Prar.g_00907	Prad.g_00590
OG0001151	Prar.g_00896	Prad.g_00579
OG0001152	Prar.g_00895	Prad.g_00578
OG0001153	Prar.g_00815	Prad.g_00482
OG0001154	Prar.g_00814	Prad.g_00481
OG0001155	Prar.g_00802	Prad.g_00469
OG0001156	Prar.g_00799	Prad.g_00466
OG0001157	Prar.g_00798	Prad.g_00465
OG0001158	Prar.g_00797	Prad.g_00464
OG0001159	Prar.g_00796	Prad.g_00463
OG0001160	Prar.g_00772	Prad.g_00439
OG0001161	Prar.g_00760	Prad.g_00426
OG0001162	Prar.g_00749	Prad.g_00415
OG0001163	Prar.g_01151	Prad.g_00949
OG0001164	Prar.g_01147	Prad.g_00945
OG0001165	Prar.g_01144	Prad.g_00942
OG0001166	Prar.g_01124	Prad.g_00922
OG0001167	Prar.g_01959	Prad.g_00905
OG0001168	Prar.g_01957	Prad.g_00903
OG0001169	Prar.g_00596	Prad.g_00901
OG0001170	Prar.g_00598	Prad.g_00899
OG0001171	Prar.g_00607	Prad.g_00889
OG0001172	Prar.g_01111	Prad.g_00876
OG0001173	Prar.g_01110	Prad.g_00875
OG0001174	Prar.g_01102	Prad.g_00867
OG0001175	Prar.g_01101	Prad.g_00866
OG0001176	Prar.g_01094	Prad.g_00859
OG0001177	Prar.g_01091	Prad.g_00856
OG0001178	Prar.g_01086	Prad.g_00851
OG0001179	Prar.g_01043	Prad.g_00823
OG0001180	Prar.g_01022	Prad.g_00801
OG0001181	Prar.g_01018	Prad.g_00797
OG0001182	Prar.g_01011	Prad.g_00790
OG0001183	Prar.g_00618	Prad.g_00786
OG0001184	Prar.g_00634	Prad.g_00770
OG0001185	Prar.g_00648	Prad.g_01636
OG0001186	Prar.g_00670	Prad.g_01614
OG0001187	Prar.g_00674	Prad.g_01610
OG0001188	Prar.g_00676	Prad.g_01608
OG0001189	Prar.g_00693	Prad.g_01591
OG0001190	Prar.g_00697	Prad.g_01587
OG0001191	Prar.g_00707	Prad.g_01577
OG0001192	Prar.g_00074	Prad.g_01572
OG0001193	Prar.g_00064	Prad.g_01562
OG0001194	Prar.g_00063	Prad.g_01561
OG0001195	Prar.g_00062	Prad.g_01560
OG0001196	Prar.g_00049	Prad.g_01547
OG0001197	Prar.g_00048	Prad.g_01546
OG0001198	Prar.g_00041	Prad.g_01539
OG0001199	Prar.g_00254	Prad.g_01919
OG0001200	Prar.g_00252	Prad.g_01917
OG0001201	Prar.g_00220	Prad.g_01885
OG0001202	Prar.g_00128	Prad.g_01792
OG0001203	Prar.g_00089	Prad.g_01753
OG0001204	Prar.g_00084	Prad.g_01748
OG0001205	Prar.g_00493	Prad.g_00062
OG0001206	Prar.g_00511	Prad.g_00044
OG0001207	Prar.g_00527	Prad.g_00030
OG0001208	Prar.g_00532	Prad.g_00025
OG0001209	Prar.g_01365	Prad.g_00094
OG0001210	Prar.g_01370	Prad.g_01330
OG0001211	Prar.g_01380	Prad.g_01340
OG0001212	Prar.g_01426	Prad.g_01385
OG0001213	Prar.g_01459	Prad.g_01418
OG0001214	Prar.g_01467	Prad.g_01426
OG0001215	Prar.g_01520	Prad.g_01264
OG0001216	Prar.g_01601	Prad.g_01051
OG0001217	Prar.g_01638	Prad.g_01092
OG0001219	Prar.g_01672	Prad.g_01134
OG0001220	Prar.g_01735	Prad.g_00296
OG0001221	Prar.g_01787	Prad.g_00234
OG0001222	Prar.g_01825	Prad.g_00194
OG0001223	Prar.g_01851	Prad.g_00168
OG0001224	Prar.g_01900	Prad.g_01022
OG0001225	Prar.g_01902	Prad.g_01020
OG0001226	Prar.g_01928	Prad.g_00995
OG0001227	Prar.g_01947	Prad.g_00978
OG0001228	Prar.g_01218	Prad.g_01450
OG0001229	Prar.g_00913	Prad.g_00596
OG0001230	Prar.g_00347	Prad.g_00523
OG0001231	Prar.g_00751	Prad.g_00417
OG0001232	Prar.g_01120	Prad.g_00918
OG0001233	Prar.g_00599	Prad.g_00898
OG0001234	Prar.g_01099	Prad.g_00864
OG0001235	Prar.g_01089	Prad.g_00854
OG0001236	Prar.g_00631	Prad.g_00773
OG0001237	Prar.g_00635	Prad.g_00769
OG0001238	Prar.g_00708	Prad.g_01576
OG0001239	Prar.g_00547	Prad.g_01922
OG0001240	Prar.g_00235	Prad.g_01900
OG0001241	Prar.g_00227	Prad.g_01892
OG0001242	Prar.g_00209	Prad.g_01874
OG0001243	Prar.g_00203	Prad.g_01868
OG0001244	Prar.g_00187	Prad.g_01852
OG0001245	Prar.g_00441	Prad.g_00729
OG0001246	Prar.g_01335	Prad.g_00125
OG0001247	Prar.g_01513	Prad.g_01257
OG0001248	Prar.g_01515	Prad.g_01259
OG0001249	Prar.g_01661	Prad.g_01123
OG0001250	Prar.g_01724	Prad.g_00307
OG0001251	Prar.g_01760	Prad.g_00259
OG0001252	Prar.g_01895	Prad.g_01027
OG0001253	Prar.g_01948	Prad.g_00977
OG0001254	Prar.g_01294	Prad.g_01987
OG0001255	Prar.g_01279	Prad.g_01512
OG0001256	Prar.g_00758	Prad.g_00424
OG0001257	Prar.g_00752	Prad.g_00418
OG0001258	Prar.g_01146	Prad.g_00944
OG0001259	Prar.g_00597	Prad.g_00900
OG0001260	Prar.g_00613	Prad.g_00883
OG0001261	Prar.g_01035	Prad.g_00815
OG0001262	Prar.g_00691	Prad.g_01593
OG0001263	Prar.g_00200	Prad.g_01865
OG0001264	Prar.g_00593	Prad.g_01995
OG0001265	Prar.g_00210	Prad.g_01875
OG0001266	Prar.g_00124	Prad.g_01788
OG0001267	Prar.g_00307	Prad.g_01711
OG0001268	Prar.g_00399	Prad.g_01652
OG0001269	Prar.g_00419	Prad.g_00752
OG0001270	Prar.g_00482	Prad.g_00668
OG0001271	Prar.g_00522	Prad.g_00035
OG0001272	Prar.g_00536	Prad.g_00021
OG0001273	Prar.g_01461	Prad.g_01420
OG0001274	Prar.g_01533	Prad.g_01277
OG0001275	Prar.g_01860	Prad.g_00158
OG0001276	Prar.g_01879	Prad.g_00138
OG0001277	Prar.g_01937	Prad.g_00988
OG0001278	Prar.g_01213	Prad.g_01445
OG0001280	Prar.g_00956	Prad.g_00629
OG0001281	Prar.g_00950	Prad.g_00623
OG0001282	Prar.g_00910	Prad.g_00593
OG0001283	Prar.g_00891	Prad.g_00574
OG0001284	Prar.g_00777	Prad.g_00444
OG0001285	Prar.g_01966	Prad.g_00915
OG0001287	Prar.g_00655	Prad.g_01629
OG0001288	Prar.g_00663	Prad.g_01621
OG0001289	Prar.g_00241	Prad.g_01906
OG0001290	Prar.g_00228	Prad.g_01893
OG0001291	Prar.g_00193	Prad.g_01858
OG0001292	Prar.g_00079	Prad.g_01743
OG0001293	Prar.g_00326	Prad.g_01730
OG0001294	Prar.g_00439	Prad.g_00731
OG0001295	Prar.g_00516	Prad.g_00039
OG0001296	Prar.g_01340	Prad.g_00120
OG0001298	Prar.g_01406	Prad.g_01366
OG0001299	Prar.g_01496	Prad.g_01240
OG0001300	Prar.g_01523	Prad.g_01267
OG0001301	Prar.g_01526	Prad.g_01270
OG0001302	Prar.g_01670	Prad.g_01132
OG0001303	Prar.g_01864	Prad.g_00154
OG0001304	Prar.g_01889	Prad.g_01034
OG0001305	Prar.g_01908	Prad.g_01014
OG0001306	Prar.g_01277	Prad.g_01510
OG0001307	Prar.g_00928	Prad.g_00611
OG0001308	Prar.g_00837	Prad.g_00505
OG0001309	Prar.g_00754	Prad.g_00420
OG0001310	Prar.g_01131	Prad.g_00929
OG0001312	Prar.g_01814	Prad.g_00205
OG0001315	Prar.g_00556	Prad.g_01932
OG0001316	Prar.g_00188	Prad.g_01853
OG0001317	Prar.g_00093	Prad.g_01757
OG0001318	Prar.g_00331	Prad.g_01735
OG0001319	Prar.g_00315	Prad.g_01719
OG0001320	Prar.g_00443	Prad.g_00951, Prad.g_00728
OG0001321	Prar.g_00499	Prad.g_00056
OG0001322	Prar.g_00500	Prad.g_00055
OG0001323	Prar.g_01349	Prad.g_00110
OG0001324	Prar.g_01524	Prad.g_01268
OG0001325	Prar.g_01604	Prad.g_01054
OG0001326	Prar.g_01547	Prad.g_00271
OG0001327	Prar.g_01920	Prad.g_01003
OG0001328	Prar.g_01946	Prad.g_00979
OG0001329	Prar.g_01302	Prad.g_00663
OG0001330	Prar.g_00977	Prad.g_00340
OG0001331	Prar.g_00905	Prad.g_00588
OG0001332	Prar.g_00804	Prad.g_00471
OG0001333	Prar.g_01958	Prad.g_00904
OG0001334	Prar.g_00621	Prad.g_00783
OG0001335	Prar.g_00622	Prad.g_00782
OG0001336	Prar.g_00052	Prad.g_01550
OG0001339	Prar.g_00225	Prad.g_01890
OG0001340	Prar.g_00259	Prad.g_01663
OG0001341	Prar.g_01636	Prad.g_01090
OG0001342	Prar.g_01665	Prad.g_01127
OG0001343	Prar.g_01757	Prad.g_00262
OG0001344	Prar.g_01259	Prad.g_01492
OG0001345	Prar.g_01244	Prad.g_01477
OG0001346	Prar.g_00954	Prad.g_00627
OG0001348	Prar.g_00732	Prad.g_00395
OG0001349	Prar.g_00867	Prad.g_00536
OG0001350	Prar.g_00090	Prad.g_01754
OG0001351	Prar.g_00502	Prad.g_00053
OG0001352	Prar.g_01510	Prad.g_01254
OG0001355	Prar.g_00722	Prad.g_00384
OG0001358	Prar.g_01450	Prad.g_01409
OG0001359	Prar.g_01758	Prad.g_00261
OG0001360	Prar.g_01949	Prad.g_00976
OG0001361	Prar.g_01247	Prad.g_01480
OG0001362	Prar.g_00833	Prad.g_00501
OG0001363	Prar.g_00831	Prad.g_00499
OG0001364	Prar.g_00624	Prad.g_00780
OG0001365	Prar.g_00701	Prad.g_01583
OG0001369	Prar.g_00236	Prad.g_01901
OG0001370	Prar.g_00508	Prad.g_00047
OG0001371	Prar.g_01509	Prad.g_01253
OG0001372	Prar.g_01644	Prad.g_01099
OG0001373	Prar.g_01548	Prad.g_00272
OG0001374	Prar.g_01540	Prad.g_00264
OG0001375	Prar.g_01756	Prad.g_00263
OG0001376	Prar.g_01914	Prad.g_01009
OG0001377	Prar.g_01915	Prad.g_01008
OG0001378	Prar.g_01325	Prad.g_00634
OG0001380	Prar.g_00923	Prad.g_00606
OG0001381	Prar.g_00917	Prad.g_00600
OG0001382	Prar.g_00738	Prad.g_00403
OG0001384	Prar.g_01626	Prad.g_01078
OG0001384	Prar.g_00761	Prad.g_00427
OG0001385	Prar.g_01551	Prad.g_00275
OG0001386	Prar.g_01550	Prad.g_00274
OG0001387	Prar.g_01549	Prad.g_00273
OG0001388	Prar.g_01546	Prad.g_00270
OG0001389	Prar.g_01545	Prad.g_00269
OG0001390	Prar.g_01544	Prad.g_00268
OG0001391	Prar.g_01543	Prad.g_00267
OG0001392	Prar.g_01542	Prad.g_00266
OG0001393	Prar.g_01541	Prad.g_00265
OG0001395	Prar.g_01891	Prad.g_01032
OG0001397	Prar.g_00832	Prad.g_00500
OG0001399	Prar.g_01097	Prad.g_00862
OG0001400	Prar.g_00724	Prad.g_00387
OG0001400	Prar.g_01199	Prad.g_00077
OG0001403	Prar.g_00008	Prad.g_01956
OG0001404	Prar.g_00550	Prad.g_01925
OG0001405	Prar.g_00261	Prad.g_01665
OG0001406	Prar.g_01913	Prad.g_01010
OG0001407	Prar.g_01926	Prad.g_00997
OG0001408	Prar.g_01932, Prar.g_01931	Prad.g_00992
OG0001409	Prar.g_01256	Prad.g_01489
OG0001410	Prar.g_00927	Prad.g_00610
OG0001411	Prar.g_00869	Prad.g_00562
OG0001413	Prar.g_00763	Prad.g_00429
OG0001414	Prar.g_00098	Prad.g_01762
OG0001415	Prar.g_00096	Prad.g_01760
OG0001416	Prar.g_00507	Prad.g_00048
OG0001417	Prar.g_00518, Prar.g_00519	Prad.g_00037
OG0001418	Prar.g_01514	Prad.g_01258
OG0001419	Prar.g_01927	Prad.g_00996
OG0001420	Prar.g_01316	Prad.g_00643
OG0001421	Prar.g_00757	Prad.g_00423
OG0001422	Prar.g_00734	Prad.g_00397
OG0001423	Prar.g_01560	Prad.g_00546
OG0001424	Prar.g_01761	Prad.g_00258
OG0001428	Prar.g_00155	Prad.g_01819
OG0001429	Prar.g_01673	Prad.g_01135
OG0001430	Prar.g_00982	Prad.g_00334
OG0001431	Prar.g_00979	Prad.g_00338
OG0001432	Prar.g_00764	Prad.g_00431
OG0001437	Prar.g_00097	Prad.g_01761
OG0001438	Prar.g_00294	Prad.g_01698
OG0001439	Prar.g_00280	Prad.g_01684
OG0001440	Prar.g_00476	Prad.g_00697
OG0001441	Prar.g_01351	Prad.g_00108
OG0001442	Prar.g_01629	Prad.g_01081
OG0001446	Prar.g_00249	Prad.g_01914
OG0001447	Prar.g_00202	Prad.g_01867
OG0001448	Prar.g_00427	Prad.g_00743
OG0001450	Prar.g_01517	Prad.g_01261
OG0001451	Prar.g_01745	Prad.g_00287
OG0001452	Prar.g_01762	Prad.g_00257
OG0001453	Prar.g_01854	Prad.g_00164
OG0001454	Prar.g_01942	Prad.g_00983
OG0001455	Prar.g_01307	Prad.g_00657
OG0001456	Prar.g_01286	Prad.g_01519
OG0001457	Prar.g_01285	Prad.g_01518
OG0001458	Prar.g_01284	Prad.g_01517
OG0001459	Prar.g_00996	Prad.g_00323
OG0001462	Prar.g_00003	Prad.g_01952
OG0001463	Prar.g_00301	Prad.g_01705
OG0001464	Prar.g_00258	Prad.g_01662
OG0001465	Prar.g_01532	Prad.g_01276
OG0001466	Prar.g_01562	Prad.g_01300
OG0001466	Prar.g_01628	Prad.g_01080
OG0001467	Prar.g_01662	Prad.g_01124
OG0001468	Prar.g_01918	Prad.g_01005
OG0001469	Prar.g_00997	Prad.g_00320
OG0001471	Prar.g_00762	Prad.g_00428
OG0001472	Prar.g_00755	Prad.g_00421
OG0001473	Prar.g_00671	Prad.g_01613
OG0001474	Prar.g_00400	Prad.g_01651
OG0001479	Prar.g_00397	Prad.g_01654
OG0001480	Prar.g_00429	Prad.g_00741
OG0001481	Prar.g_00434	Prad.g_00736
OG0001482	Prar.g_00505	Prad.g_00050
OG0001483	Prar.g_00712	Prad.g_01983
OG0001485	Prar.g_01166	Prad.g_00383
OG0001486	Prar.g_01265	Prad.g_01498
OG0001490	Prar.g_00581	Prad.g_01948
OG0001491	Prar.g_01668	Prad.g_01130
OG0001492	Prar.g_01216	Prad.g_01448
OG0001493	Prar.g_01208	Prad.g_01440
OG0001499	Prar.g_00557	Prad.g_01933
OG0001500	Prar.g_00324	Prad.g_01728
OG0001501	Prar.g_01535	Prad.g_01279
OG0001502	Prar.g_01657	Prad.g_01115
OG0001503	Prar.g_01289	Prad.g_01522
OG0001504	Prar.g_00995	Prad.g_00324
OG0001506	Prar.g_00806	Prad.g_00473
OG0001507	Prar.g_00714	Prad.g_00368
OG0001520	Prar.g_00454, Prar.g_00455	Prad.g_00710
OG0001521	Prar.g_01637	Prad.g_01091
OG0001522	Prar.g_01716	Prad.g_01179
OG0001523	Prar.g_01292	Prad.g_01525
OG0001524	Prar.g_01291	Prad.g_01524
OG0001526	Prar.g_01116	Prad.g_00376
OG0001546	Prar.g_01354	Prad.g_00105
OG0001548	Prar.g_01659	Prad.g_01121
OG0001550	Prar.g_01304	Prad.g_00660
OG0001551	Prar.g_01287	Prad.g_01520
OG0001552	Prar.g_01201	Prad.g_00074
OG0001553	Prar.g_00342	Prad.g_00518
OG0001554	Prar.g_00756	Prad.g_00422
OG0001555	Prar.g_00742	Prad.g_00407
OG0001566	Prar.g_01506	Prad.g_01250
OG0001569	Prar.g_01954	Prad.g_00971
OG0001571	Prar.g_01311	Prad.g_00653
OG0001572	Prar.g_01192	Prad.g_00315
OG0001581	Prar.g_00183	Prad.g_01847
OG0001582	Prar.g_00517	Prad.g_00038
OG0001583	Prar.g_01667	Prad.g_01129
OG0001584	Prar.g_01806	Prad.g_00213
OG0001585	Prar.g_00998	Prad.g_00316
OG0001587	Prar.g_01118	Prad.g_00881
OG0001588	Prar.g_00363	Prad.g_01186
OG0001595	Prar.g_00551	Prad.g_01926
OG0001596	Prar.g_00253	Prad.g_01918
OG0001597	Prar.g_00422	Prad.g_00748
OG0001599	Prar.g_00509	Prad.g_00046
OG0001600	Prar.g_01342	Prad.g_00118
OG0001601	Prar.g_01504	Prad.g_01248
OG0001602	Prar.g_01531	Prad.g_01275
OG0001603	Prar.g_01669	Prad.g_01131
OG0001604	Prar.g_01784	Prad.g_00237
OG0001605	Prar.g_01872	Prad.g_00145
OG0001606	Prar.g_01934	Prad.g_01320
OG0001607	Prar.g_01290	Prad.g_01523
OG0001608	Prar.g_00920	Prad.g_00603
OG0001609	Prar.g_00808	Prad.g_00475
OG0001610	Prar.g_00805	Prad.g_00472
OG0001611	Prar.g_00744	Prad.g_00409
OG0001613	Prar.g_00616	Prad.g_00788
OG0001625	Prar.g_00329	Prad.g_01733
OG0001626	Prar.g_01635	Prad.g_01089
OG0001627	Prar.g_01643	Prad.g_01097
OG0001628	Prar.g_01646	Prad.g_01102
OG0001629	Prar.g_01647	Prad.g_01103
OG0001630	Prar.g_01765	Prad.g_00255
OG0001631	Prar.g_01923	Prad.g_01000
OG0001632	Prar.g_01000	Prad.g_00312
OG0001633	Prar.g_00914	Prad.g_00597
OG0001647	Prar.g_00314	Prad.g_01718
OG0001648	Prar.g_00433	Prad.g_00737
OG0001649	Prar.g_01924	Prad.g_00999
OG0001651	Prar.g_00746	Prad.g_00411
OG0001662	Prar.g_01319	Prad.g_00640
OG0001663	Prar.g_01280	Prad.g_01513
OG0001664	Prar.g_00987	Prad.g_01202
OG0001665	Prar.g_00984	Prad.g_01205
OG0001667	Prar.g_00975	Prad.g_00343
OG0001670	Prar.g_01169, Prar.g_01194, Prar.g_01161, Prar.g_00718	Prad.g_00378
OG0001684	Prar.g_01418	Prad.g_01378
OG0001685	Prar.g_01747	Prad.g_00285
OG0001686	Prar.g_01871	Prad.g_00146
OG0001687	Prar.g_01917	Prad.g_01006
OG0001688	Prar.g_01922	Prad.g_01001
OG0001696	Prar.g_01746	Prad.g_00286
OG0001697	Prar.g_01754	Prad.g_00277
OG0001698	Prar.g_01921	Prad.g_01002
OG0001699	Prar.g_01582	Prad.g_01318
OG0001699	Prar.g_00711	Prad.g_01985
OG0001701	Prar.g_01115	Prad.g_00375
OG0001705	Prar.g_00463	Prad.g_00701
OG0001706	Prar.g_01196	Prad.g_01189
OG0001707	Prar.g_01941	Prad.g_00984
OG0001708	Prar.g_01281	Prad.g_01514
OG0001709	Prar.g_00868	Prad.g_00535
OG0001710	Prar.g_01096	Prad.g_00861
OG0001712	Prar.g_00472	Prad.g_00679
OG0001718	Prar.g_00423	Prad.g_00747
OG0001719	Prar.g_00451	Prad.g_00720
OG0001720	Prar.g_00972	Prad.g_00351
OG0001721	Prar.g_01641	Prad.g_01094
OG0001723	Prar.g_01001	Prad.g_01217
OG0001725	Prar.g_00449	Prad.g_00722
OG0001726	Prar.g_00469	Prad.g_00682
OG0001742	Prar.g_00437	Prad.g_00733
OG0001743	Prar.g_01321	Prad.g_00638
OG0001744	Prar.g_00968	Prad.g_00356
OG0001745	Prar.g_00765	Prad.g_00432
OG0001746	Prar.g_01188	Prad.g_00082
OG0001772	Prar.g_01552	Prad.g_00700
OG0001773	Prar.g_00740	Prad.g_00405
OG0001774	Prar.g_01507	Prad.g_01251
OG0001775	Prar.g_01929	Prad.g_00994
OG0001776	Prar.g_01323	Prad.g_00636
OG0001777	Prar.g_01190	Prad.g_01198, Prad.g_00541
OG0001778	Prar.g_00980	Prad.g_00337
OG0001779	Prar.g_00967	Prad.g_00357
OG0001781	Prar.g_00733	Prad.g_00396
OG0001819	Prar.g_00452	Prad.g_00712
OG0001821	Prar.g_01642	Prad.g_01095
OG0001822	Prar.g_01655	Prad.g_01113
OG0001823	Prar.g_01748	Prad.g_00284
OG0001824	Prar.g_01870	Prad.g_00147
OG0001825	Prar.g_01930	Prad.g_00993
OG0001826	Prar.g_01933	Prad.g_00991
OG0001827	Prar.g_01936	Prad.g_00989
OG0001828	Prar.g_01326	Prad.g_00633
OG0001829	Prar.g_01322	Prad.g_00637
OG0001830	Prar.g_01308	Prad.g_00656
OG0001831	Prar.g_01297	Prad.g_01990
OG0001832	Prar.g_00990	Prad.g_00331
OG0001833	Prar.g_00912	Prad.g_00595
OG0001836	Prar.g_01167	Prad.g_00087, Prad.g_00310
OG0001919	Prar.g_00461	Prad.g_00705
OG0001920	Prar.g_01536	Prad.g_01280
OG0001921	Prar.g_01750	Prad.g_00282
OG0001924	Prar.g_01574	Prad.g_01311
OG0001925	Prar.g_01573	Prad.g_01310
OG0001926	Prar.g_01572	Prad.g_01309
OG0001927	Prar.g_01571	Prad.g_01308
OG0001982	Prar.g_00428	Prad.g_00742
OG0001983	Prar.g_01624	Prad.g_01076
OG0001984	Prar.g_01660	Prad.g_01122
OG0001985	Prar.g_01753	Prad.g_00278
OG0001986	Prar.g_01858	Prad.g_00160
OG0001987	Prar.g_00993	Prad.g_00328
OG0001989	Prar.g_00922	Prad.g_00605
OG0001992	Prar.g_01650	Prad.g_01106
OG0001993	Prar.g_01576	Prad.g_01313
OG0001994	Prar.g_01575	Prad.g_01312
OG0002026	Prar.g_00460	Prad.g_00706
OG0002027	Prar.g_01751	Prad.g_00280
OG0002028	Prar.g_01865	Prad.g_00152
OG0002031	Prar.g_00723	Prad.g_00385
OG0002032	Prar.g_00075	Prad.g_01574
OG0002057	Prar.g_00218	Prad.g_01883
OG0002058	Prar.g_00147	Prad.g_01811
OG0002059	Prar.g_00424	Prad.g_00746
OG0002060	Prar.g_00426	Prad.g_00744
OG0002061	Prar.g_00462	Prad.g_00703
OG0002063	Prar.g_01973	Prad.g_00694
OG0002064	Prar.g_00515	Prad.g_00040
OG0002065	Prar.g_01389	Prad.g_01349
OG0002066	Prar.g_01395	Prad.g_01355
OG0002067	Prar.g_01598	Prad.g_01048
OG0002068	Prar.g_01631	Prad.g_01085
OG0002069	Prar.g_01633	Prad.g_01087
OG0002070	Prar.g_01656	Prad.g_01114
OG0002071	Prar.g_01658	Prad.g_01120
OG0002072	Prar.g_01666	Prad.g_01128
OG0002073	Prar.g_01689	Prad.g_01151
OG0002074	Prar.g_01741	Prad.g_00291
OG0002075	Prar.g_01752	Prad.g_00279
OG0002076	Prar.g_01788	Prad.g_00233
OG0002077	Prar.g_01866	Prad.g_00151
OG0002078	Prar.g_01869	Prad.g_00148
OG0002079	Prar.g_01874	Prad.g_00143
OG0002080	Prar.g_01892	Prad.g_01031
OG0002081	Prar.g_01916	Prad.g_01007
OG0002082	Prar.g_01925	Prad.g_00998
OG0002083	Prar.g_01938	Prad.g_00987
OG0002084	Prar.g_01939	Prad.g_00986
OG0002085	Prar.g_01945	Prad.g_00980
OG0002086	Prar.g_01950	Prad.g_00975
OG0002087	Prar.g_01951	Prad.g_00974
OG0002088	Prar.g_01952	Prad.g_00973
OG0002089	Prar.g_01310	Prad.g_00654
OG0002090	Prar.g_01305	Prad.g_00659
OG0002091	Prar.g_01288	Prad.g_01521
OG0002093	Prar.g_01159	Prad.g_01074
OG0002094	Prar.g_00974	Prad.g_00344
OG0002095	Prar.g_00970	Prad.g_00354
OG0002099	Prar.g_00759	Prad.g_00425
OG0002100	Prar.g_00750	Prad.g_00416
OG0002101	Prar.g_00747	Prad.g_00413
OG0002102	Prar.g_00743	Prad.g_00408
OG0002103	Prar.g_00741	Prad.g_00406
OG0002104	Prar.g_00739	Prad.g_00404
OG0002105	Prar.g_01138	Prad.g_00936
OG0002109	Prar.g_00937	Prad.g_01286
OG0002146	Prar.g_01327	Prad.g_00133
OG0002148	Prar.g_01627	Prad.g_01079
OG0002149	Prar.g_01645	Prad.g_01101
OG0002150	Prar.g_01867	Prad.g_00150
OG0002151	Prar.g_01306	Prad.g_00658
OG0002152	Prar.g_00983	Prad.g_00333
OG0002153	Prar.g_01868	Prad.g_00149
OG0002215	Prar.g_01625	Prad.g_01077
OG0002217	Prar.g_01671	Prad.g_01133
OG0002218	Prar.g_01749	Prad.g_00283
OG0002219	Prar.g_01317	Prad.g_00642
OG0002223	Prar.g_00720	Prad.g_00379
OG0002224	Prar.g_00447	Prad.g_00723
OG0002226	Prar.g_01597	Prad.g_01047
OG0002262	Prar.g_00579	Prad.g_01946
OG0002264	Prar.g_01713	Prad.g_01175
OG0002265	Prar.g_01303	Prad.g_00662
OG0002266	Prar.g_00986	Prad.g_01203
OG0002268	Prar.g_00994	Prad.g_00327
OG0002269	Prar.g_00992	Prad.g_00329
OG0002272	Prar.g_01301	Prad.g_00665
OG0002310	Prar.g_00438	Prad.g_00732
OG0002311	Prar.g_00999	Prad.g_00699
OG0002312	Prar.g_01648	Prad.g_01104
OG0002319	Prar.g_00467	Prad.g_00684
OG0002320	Prar.g_00981	Prad.g_00336
OG0002322	Prar.g_00748	Prad.g_00414
OG0002324	Prar.g_00716	Prad.g_00370
OG0002327	Prar.g_00721	Prad.g_00382
OG0002361	Prar.g_00403	Prad.g_01648
OG0002364	Prar.g_01674	Prad.g_01136
OG0002365	Prar.g_00471	Prad.g_00680
OG0002367	Prar.g_00989	Prad.g_00332
OG0002370	Prar.g_00826	Prad.g_00493
OG0002377	Prar.g_01168	Prad.g_00309
OG0002378	Prar.g_01299	Prad.g_01992
OG0002414	Prar.g_01312	Prad.g_00652
OG0002420	Prar.g_01077	Prad.g_00347
OG0002424	Prar.g_00728	Prad.g_00390
OG0002428	Prar.g_00456	Prad.g_00709
OG0002478	Prar.g_00474	Prad.g_00676
OG0002482	Prar.g_00450	Prad.g_00721
OG0002484	Prar.g_00470	Prad.g_00681
OG0002485	Prar.g_00466	Prad.g_00685
OG0002489	Prar.g_00465	Prad.g_00686
OG0002554	Prar.g_01632	Prad.g_01086
OG0002556	Prar.g_00364	Prad.g_00543
OG0002557	Prar.g_00365	Prad.g_00544
OG0002558	Prar.g_00366	Prad.g_00545
OG0002560	Prar.g_00457	Prad.g_00708
OG0002561	Prar.g_00561	Prad.g_01848, Prad.g_01196
OG0002617	Prar.g_00421	Prad.g_00750
OG0002620	Prar.g_00453	Prad.g_00711
OG0002621	Prar.g_01162	Prad.g_00958
OG0002624	Prar.g_00430	Prad.g_00740
OG0002688	Prar.g_01974	Prad.g_00967
OG0002690	Prar.g_01975	Prad.g_00968
OG0002694	Prar.g_00745	Prad.g_00410
OG0002698	Prar.g_01578	Prad.g_01315
OG0002769	Prar.g_00710	Prad.g_00969
OG0002780	Prar.g_01559, Prar.g_01563	Prad.g_01301
OG0002781	Prar.g_01163, Prar.g_01566	Prad.g_01200, Prad.g_01303
OG0002782	Prar.g_00473	Prad.g_00678
OG0002891	Prar.g_01564	Prad.g_01302
OG0002895	Prar.g_00938	Prad.g_01284
OG0002900	Prar.g_01639	Prad.g_01093
OG0003020	Prar.g_01743	Prad.g_00289
OG0003030	Prar.g_00458	Prad.g_01293, Prad.g_00707
OG0003168	Prar.g_00936	Prad.g_01287
OG0003171	Prar.g_00464	Prad.g_00080
OG0003172	Prar.g_00459	Prad.g_01292
OG0003173	Prar.g_01843	Prad.g_00176
OG0003175	Prar.g_01570	Prad.g_01307
OG0003177	Prar.g_01972	Prad.g_01193, Prad.g_00693
OG0003341	Prar.g_00731	Prad.g_00394
OG0003360	Prar.g_00391	Prad.g_01849
OG0003367	Prar.g_01568	Prad.g_01306
OG0003649	Prar.g_01580	Prad.g_01317
OG0003651	Prar.g_01577	Prad.g_01314
