Orthogroup	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
OG0009363																																																			Syak.g_01903									
OG0009364																																																			Syak.g_01944									
OG0009365																																																			Syak.g_01962									
OG0009366																																																			Syak.g_01964									
OG0009367																																																			Syak.g_01978									
OG0009368																																																			Syak.g_01982									
OG0009369																																																			Syak.g_01983									
OG0009370																																																			Syak.g_02019									
OG0009371																																																			Syak.g_02020									
OG0009372																																																			Syak.g_02035									
OG0009373																																																			Syak.g_02045									
OG0009374																																																			Syak.g_02098									
OG0009375																																																			Syak.g_02102									
OG0009376																																																			Syak.g_02115									
OG0009377																																																			Syak.g_02129									
OG0009378																																																			Syak.g_02260									
OG0009379																																																			Syak.g_02267									
OG0009380																																																			Syak.g_02270									
OG0009381																																																			Syak.g_02273									
OG0009382																																																			Syak.g_02276									
OG0009383																																																			Syak.g_02278									
OG0009384																																																			Syak.g_02279									
OG0009385																																																			Syak.g_02281									
OG0009386																																																			Syak.g_02284									
OG0009387																																																			Syak.g_02289									
OG0009388																																																			Syak.g_02290									
OG0009389																																																			Syak.g_02291									
OG0009390																																																			Syak.g_02292									
OG0009391																																																			Syak.g_02296									
OG0009392																																																			Syak.g_02313									
OG0009393																																																			Syak.g_02320									
OG0009394																																																			Syak.g_02330									
OG0009395																																																			Syak.g_02331									
OG0009396																																																			Syak.g_02342									
OG0009397																																																			Syak.g_02343									
OG0009398																																																			Syak.g_02488									
OG0009399																																																			Syak.g_02491									
OG0009400																																																			Syak.g_02493									
OG0009401																																																			Syak.g_02498									
OG0009402																																																			Syak.g_02499									
OG0009403																																																			Syak.g_02503									
OG0009404																																																			Syak.g_02506									
OG0009405																																																			Syak.g_02507									
OG0009406																																																			Syak.g_02510									
OG0009407																																																			Syak.g_02512									
OG0009408																																																			Syak.g_02513									
OG0009409																																																			Syak.g_02519									
OG0009410																																																			Syak.g_02521									
OG0009411																																																			Syak.g_02522									
OG0009412																																																			Syak.g_02529									
OG0009413																																																			Syak.g_02532									
OG0009414																																																			Syak.g_02535									
OG0009415																																																			Syak.g_02536									
OG0009416																																																			Syak.g_02538									
OG0009417																																																			Syak.g_02539									
OG0009418																																																			Syak.g_02540									
OG0009419																																																			Syak.g_02541									
OG0009420																																																			Syak.g_02542									
OG0009421																																																			Syak.g_02656									
OG0009422																																																			Syak.g_02664									
OG0009423																																																			Syak.g_02685									
OG0009424																																																			Syak.g_02774									
OG0009425																																																				Syal.g_00002								
OG0009426																																																				Syal.g_00004								
OG0009427																																																				Syal.g_00018								
OG0009428																																																				Syal.g_00032								
OG0009429																																																				Syal.g_00039								
OG0009430																																																				Syal.g_00043								
OG0009431																																																				Syal.g_00046								
OG0009432																																																				Syal.g_00072								
OG0009433																																																				Syal.g_00073								
OG0009434																																																				Syal.g_00074								
OG0009435																																																				Syal.g_00083								
OG0009436																																																				Syal.g_00192								
OG0009437																																																				Syal.g_00235								
OG0009438																																																				Syal.g_00286								
OG0009439																																																				Syal.g_00297								
OG0009440																																																				Syal.g_00338								
OG0009441																																																				Syal.g_00341								
OG0009442																																																				Syal.g_00387								
OG0009443																																																				Syal.g_00389								
OG0009444																																																				Syal.g_00400								
OG0009445																																																				Syal.g_00430								
OG0009446																																																				Syal.g_00432								
OG0009447																																																				Syal.g_00439								
OG0009448																																																				Syal.g_00440								
OG0009449																																																				Syal.g_00441								
OG0009450																																																				Syal.g_00442								
OG0009451																																																				Syal.g_00446								
OG0009452																																																				Syal.g_00447								
OG0009453																																																				Syal.g_00449								
OG0009454																																																				Syal.g_00450								
OG0009455																																																				Syal.g_00451								
OG0009456																																																				Syal.g_00453								
OG0009457																																																				Syal.g_00454								
OG0009458																																																				Syal.g_00488								
OG0009459																																																				Syal.g_00545								
OG0009460																																																				Syal.g_00654								
OG0009461																																																				Syal.g_00666								
OG0009462																																																				Syal.g_00667								
OG0009463																																																				Syal.g_00709								
OG0009464																																																				Syal.g_00711								
OG0009465																																																				Syal.g_00715								
OG0009466																																																				Syal.g_00719								
OG0009467																																																				Syal.g_00721								
OG0009468																																																				Syal.g_00723								
OG0009469																																																				Syal.g_00724								
OG0009470																																																				Syal.g_00725								
OG0009471																																																				Syal.g_00728								
OG0009472																																																				Syal.g_00729								
OG0009473																																																				Syal.g_00732								
OG0009474																																																				Syal.g_00734								
OG0009475																																																				Syal.g_00736								
OG0009476																																																				Syal.g_00739								
OG0009477																																																				Syal.g_00740								
OG0009478																																																				Syal.g_00744								
OG0009479																																																				Syal.g_00758								
OG0009480																																																				Syal.g_00789								
OG0009481																																																				Syal.g_00790								
OG0009482																																																				Syal.g_00792								
OG0009483																																																				Syal.g_00875								
OG0009484																																																				Syal.g_00885								
OG0009485																																																				Syal.g_00963								
OG0009486																																																				Syal.g_00967								
OG0009487																																																				Syal.g_00976								
OG0009488																																																				Syal.g_01014								
OG0009489																																																				Syal.g_01015								
OG0009490																																																				Syal.g_01019								
OG0009491																																																				Syal.g_01038								
OG0009492																																																				Syal.g_01039								
OG0009493																																																				Syal.g_01040								
OG0009494																																																				Syal.g_01041								
OG0009495																																																				Syal.g_01048								
OG0009496																																																				Syal.g_01056								
OG0009497																																																				Syal.g_01091								
OG0009498																																																				Syal.g_01108								
OG0009499																																																				Syal.g_01113								
OG0009500																																																				Syal.g_01185								
OG0009501																																																				Syal.g_01195								
OG0009502																																																				Syal.g_01216								
OG0009503																																																				Syal.g_01331								
OG0009504																																																				Syal.g_01339								
OG0009505																																																				Syal.g_01373								
OG0009506																																																				Syal.g_01376								
OG0009507																																																				Syal.g_01377								
OG0009508																																																				Syal.g_01390								
OG0009509																																																				Syal.g_01392								
OG0009510																																																				Syal.g_01397								
OG0009511																																																				Syal.g_01398								
OG0009512																																																				Syal.g_01403								
OG0009513																																																				Syal.g_01416								
OG0009514																																																				Syal.g_01439								
OG0009515																																																				Syal.g_01440								
OG0009516																																																				Syal.g_01463								
OG0009517																																																				Syal.g_01465								
OG0009518																																																				Syal.g_01470								
OG0009519																																																				Syal.g_01471								
OG0009520																																																				Syal.g_01474								
OG0009521																																																				Syal.g_01475								
OG0009522																																																				Syal.g_01476								
OG0009523																																																				Syal.g_01477								
OG0009524																																																				Syal.g_01481								
OG0009525																																																				Syal.g_01498								
OG0009526																																																				Syal.g_01502								
OG0009527																																																				Syal.g_01522								
OG0009528																																																				Syal.g_01524								
OG0009529																																																				Syal.g_01527								
OG0009530																																																				Syal.g_01555								
OG0009531																																																				Syal.g_01559								
OG0009532																																																				Syal.g_01573								
OG0009533																																																				Syal.g_01615								
OG0009534																																																				Syal.g_01616								
OG0009535																																																				Syal.g_01635								
OG0009536																																																				Syal.g_01640								
OG0009537																																																				Syal.g_01678								
OG0009538																																																				Syal.g_01679								
OG0009539																																																				Syal.g_01684								
OG0009540																																																				Syal.g_01744								
OG0009541																																																				Syal.g_01745								
OG0009542																																																				Syal.g_01761								
OG0009543																																																				Syal.g_01770								
OG0009544																																																				Syal.g_01797								
OG0009545																																																				Syal.g_01814								
OG0009546																																																				Syal.g_01846								
OG0009547																																																				Syal.g_01850								
OG0009548																																																				Syal.g_01856								
OG0009549																																																				Syal.g_01884								
OG0009550																																																				Syal.g_01888								
OG0009551																																																				Syal.g_01915								
OG0009552																																																				Syal.g_01938								
OG0009553																																																				Syal.g_01944								
OG0009554																																																				Syal.g_01953								
OG0009555																																																				Syal.g_01957								
OG0009556																																																				Syal.g_02004								
OG0009557																																																				Syal.g_02038								
OG0009558																																																				Syal.g_02074								
OG0009559																																																				Syal.g_02082								
OG0009560																																																				Syal.g_02085								
OG0009561																																																				Syal.g_02090								
OG0009562																																																				Syal.g_02100								
OG0009563																																																				Syal.g_02120								
OG0009564																																																				Syal.g_02122								
OG0009565																																																				Syal.g_02123								
OG0009566																																																				Syal.g_02124								
OG0009567																																																				Syal.g_02126								
OG0009568																																																				Syal.g_02129								
OG0009569																																																				Syal.g_02130								
OG0009570																																																				Syal.g_02137								
OG0009571																																																				Syal.g_02145								
OG0009572																																																				Syal.g_02148								
OG0009573																																																				Syal.g_02150								
OG0009574																																																				Syal.g_02151								
OG0009575																																																				Syal.g_02231								
OG0009576																																																				Syal.g_02261								
OG0009577																																																				Syal.g_02269								
OG0009578																																																				Syal.g_02276								
OG0009579																																																				Syal.g_02280								
OG0009580																																																				Syal.g_02300								
OG0009581																																																				Syal.g_02301								
OG0009582																																																				Syal.g_02302								
OG0009583																																																				Syal.g_02303								
OG0009584																																																				Syal.g_02304								
OG0009585																																																				Syal.g_02308								
OG0009586																																																				Syal.g_02311								
OG0009587																																																				Syal.g_02312								
OG0009588																																																				Syal.g_02313								
OG0009589																																																				Syal.g_02314								
OG0009590																																																				Syal.g_02316								
OG0009591																																																				Syal.g_02317								
OG0009592																																																				Syal.g_02318								
OG0009593																																																				Syal.g_02319								
OG0009594																																																				Syal.g_02320								
OG0009595																																																				Syal.g_02321								
OG0009596																																																				Syal.g_02322								
OG0009597																																																				Syal.g_02323								
OG0009598																																																				Syal.g_02324								
OG0009599																																																				Syal.g_02325								
OG0009600																																																				Syal.g_02327								
OG0009601																																																				Syal.g_02328								
OG0009602																																																				Syal.g_02329								
OG0009603																																																				Syal.g_02330								
OG0009604																																																				Syal.g_02331								
OG0009605																																																				Syal.g_02332								
OG0009606																																																				Syal.g_02333								
OG0009607																																																				Syal.g_02334								
OG0009608																																																				Syal.g_02335								
OG0009609																																																				Syal.g_02338								
OG0009610																																																				Syal.g_02339								
OG0009611																																																				Syal.g_02340								
OG0009612																																																				Syal.g_02341								
OG0009613																																																				Syal.g_02342								
OG0009614																																																				Syal.g_02343								
OG0009615																																																				Syal.g_02344								
OG0009616																																																				Syal.g_02345								
OG0009617																																																				Syal.g_02346								
OG0009618																																																				Syal.g_02347								
OG0009619																																																				Syal.g_02349								
OG0009620																																																				Syal.g_02350								
OG0009621																																																				Syal.g_02351								
OG0009622																																																				Syal.g_02352								
OG0009623																																																				Syal.g_02353								
OG0009624																																																				Syal.g_02354								
OG0009625																																																				Syal.g_02355								
OG0009626																																																				Syal.g_02356								
OG0009627																																																				Syal.g_02357								
OG0009628																																																				Syal.g_02358								
OG0009629																																																				Syal.g_02359								
OG0009630																																																				Syal.g_02360								
OG0009631																																																				Syal.g_02362								
OG0009632																																																				Syal.g_02363								
OG0009633																																																				Syal.g_02364								
OG0009634																																																				Syal.g_02365								
OG0009635																																																				Syal.g_02366								
OG0009636																																																				Syal.g_02369								
OG0009637																																																				Syal.g_02370								
OG0009638																																																				Syal.g_02371								
OG0009639																																																				Syal.g_02372								
OG0009640																																																				Syal.g_02373								
OG0009641																																																				Syal.g_02374								
OG0009642																																																				Syal.g_02375								
OG0009643																																																				Syal.g_02376								
OG0009644																																																				Syal.g_02378								
OG0009645																																																				Syal.g_02379								
OG0009646																																																				Syal.g_02380								
OG0009647																																																				Syal.g_02381								
OG0009648																																																				Syal.g_02384								
OG0009649																																																				Syal.g_02385								
OG0009650																																																				Syal.g_02386								
OG0009651																																																				Syal.g_02387								
OG0009652																																																				Syal.g_02388								
OG0009653																																																				Syal.g_02389								
OG0009654																																																				Syal.g_02390								
OG0009655																																																				Syal.g_02391								
OG0009656																																																				Syal.g_02393								
OG0009657																																																				Syal.g_02396								
OG0009658																																																				Syal.g_02397								
OG0009659																																																				Syal.g_02398								
OG0009660																																																				Syal.g_02399								
OG0009661																																																				Syal.g_02400								
OG0009662																																																				Syal.g_02401								
OG0009663																																																				Syal.g_02403								
OG0009664																																																				Syal.g_02408								
OG0009665																																																				Syal.g_02434								
OG0009666																																																				Syal.g_02453								
OG0009667																																																				Syal.g_02461								
OG0009668																																																				Syal.g_02495								
OG0009669																																																				Syal.g_02498								
OG0009670																																																				Syal.g_02500								
OG0009671																																																				Syal.g_02540								
OG0009672																																																				Syal.g_02541								
OG0009673																																																				Syal.g_02545								
OG0009674																																																				Syal.g_02549								
OG0009675																																																				Syal.g_02551								
OG0009676																																																				Syal.g_02572								
OG0009677																																																				Syal.g_02588								
OG0009678																																																				Syal.g_02595								
OG0009679																																																				Syal.g_02647								
OG0009680																																																				Syal.g_02649								
OG0009681																																																				Syal.g_02650								
OG0009682																																																				Syal.g_02651								
OG0009683																																																				Syal.g_02656								
OG0009684																																																				Syal.g_02657								
OG0009685																																																				Syal.g_02658								
OG0009686																																																				Syal.g_02659								
OG0009687																																																				Syal.g_02660								
OG0009688																																																				Syal.g_02662								
OG0009689																																																				Syal.g_02665								
OG0009690																																																				Syal.g_02667								
OG0009691																																																				Syal.g_02668								
OG0009692																																																				Syal.g_02669								
OG0009693																																																				Syal.g_02670								
OG0009694																																																				Syal.g_02671								
OG0009695																																																				Syal.g_02673								
OG0009696																																																				Syal.g_02675								
OG0009697																																																				Syal.g_02676								
OG0009698																																																				Syal.g_02680								
OG0009699																																																				Syal.g_02682								
OG0009700																																																				Syal.g_02688								
OG0009701																																																				Syal.g_02689								
OG0009702																																																				Syal.g_02691								
OG0009703																																																				Syal.g_02692								
OG0009704																																																				Syal.g_02694								
OG0009705																																																				Syal.g_02824								
OG0009706																																																				Syal.g_02847								
OG0009707																																																				Syal.g_02852								
OG0009708																																																				Syal.g_02937								
OG0009709																																																				Syal.g_02957								
OG0009710																																																				Syal.g_02959								
OG0009711																																																				Syal.g_03005								
OG0009712																																																				Syal.g_03012								
OG0009713																																																					Syam.g_00098							
OG0009714																																																					Syam.g_00156							
OG0009715																																																					Syam.g_00162							
OG0009716																																																					Syam.g_00367							
OG0009717																																																					Syam.g_00411							
OG0009718																																																					Syam.g_00438							
OG0009719																																																					Syam.g_00445							
OG0009720																																																					Syam.g_00451							
OG0009721																																																					Syam.g_00467							
OG0009722																																																					Syam.g_00532							
OG0009723																																																					Syam.g_00535							
OG0009724																																																					Syam.g_00539							
OG0009725																																																					Syam.g_00545							
OG0009726																																																					Syam.g_00546							
OG0009727																																																					Syam.g_00547							
OG0009728																																																					Syam.g_00576							
OG0009729																																																					Syam.g_00673							
OG0009730																																																					Syam.g_00700							
OG0009731																																																					Syam.g_00716							
OG0009732																																																					Syam.g_00746							
OG0009733																																																					Syam.g_00826							
OG0009734																																																					Syam.g_00835							
OG0009735																																																					Syam.g_00844							
OG0009736																																																					Syam.g_00845							
OG0009737																																																					Syam.g_00867							
OG0009738																																																					Syam.g_00893							
OG0009739																																																					Syam.g_00930							
OG0009740																																																					Syam.g_00933							
OG0009741																																																					Syam.g_00934							
OG0009742																																																					Syam.g_00935							
OG0009743																																																					Syam.g_00936							
OG0009744																																																					Syam.g_00959							
OG0009745																																																					Syam.g_00976							
OG0009746																																																					Syam.g_01022							
OG0009747																																																					Syam.g_01162							
OG0009748																																																					Syam.g_01193							
OG0009749																																																					Syam.g_01209							
OG0009750																																																					Syam.g_01213							
OG0009751																																																					Syam.g_01214							
OG0009752																																																					Syam.g_01215							
OG0009753																																																					Syam.g_01216							
OG0009754																																																					Syam.g_01248							
OG0009755																																																					Syam.g_01252							
OG0009756																																																					Syam.g_01324							
OG0009757																																																					Syam.g_01325							
OG0009758																																																					Syam.g_01331							
OG0009759																																																					Syam.g_01335							
OG0009760																																																					Syam.g_01352							
OG0009761																																																					Syam.g_01399							
OG0009762																																																					Syam.g_01443							
OG0009763																																																					Syam.g_01520							
OG0009764																																																					Syam.g_01531							
OG0009765																																																					Syam.g_01541							
OG0009766																																																					Syam.g_01542							
OG0009767																																																					Syam.g_01543							
OG0009768																																																					Syam.g_01545							
OG0009769																																																					Syam.g_01554							
OG0009770																																																					Syam.g_01566							
OG0009771																																																					Syam.g_01572							
OG0009772																																																					Syam.g_01573							
OG0009773																																																					Syam.g_01577							
OG0009774																																																					Syam.g_01582							
OG0009775																																																					Syam.g_01609							
OG0009776																																																					Syam.g_01685							
OG0009777																																																					Syam.g_01686							
OG0009778																																																					Syam.g_01687							
OG0009779																																																					Syam.g_01689							
OG0009780																																																					Syam.g_01813							
OG0009781																																																					Syam.g_02034							
OG0009782																																																					Syam.g_02040							
OG0009783																																																					Syam.g_02041							
OG0009784																																																					Syam.g_02047							
OG0009785																																																					Syam.g_02054							
OG0009786																																																					Syam.g_02155							
OG0009787																																																					Syam.g_02158							
OG0009788																																																					Syam.g_02164							
OG0009789																																																					Syam.g_02179							
OG0009790																																																					Syam.g_02308							
OG0009791																																																					Syam.g_02364							
OG0009792																																																						Syan.g_00054						
OG0009793																																																						Syan.g_00066						
OG0009794																																																						Syan.g_00096						
OG0009795																																																						Syan.g_00102						
OG0009796																																																						Syan.g_00106						
OG0009797																																																						Syan.g_00110						
OG0009798																																																						Syan.g_00147						
OG0009799																																																						Syan.g_00153						
OG0009800																																																						Syan.g_00161						
OG0009801																																																						Syan.g_00163						
OG0009802																																																						Syan.g_00165						
OG0009803																																																						Syan.g_00168						
OG0009804																																																						Syan.g_00169						
OG0009805																																																						Syan.g_00170						
OG0009806																																																						Syan.g_00173						
OG0009807																																																						Syan.g_00174						
OG0009808																																																						Syan.g_00188						
OG0009809																																																						Syan.g_00198						
OG0009810																																																						Syan.g_00201						
OG0009811																																																						Syan.g_00210						
OG0009812																																																						Syan.g_00213						
OG0009813																																																						Syan.g_00216						
OG0009814																																																						Syan.g_00222						
OG0009815																																																						Syan.g_00227						
OG0009816																																																						Syan.g_00239						
OG0009817																																																						Syan.g_00250						
OG0009818																																																						Syan.g_00259						
OG0009819																																																						Syan.g_00271						
OG0009820																																																						Syan.g_00272						
OG0009821																																																						Syan.g_00273						
OG0009822																																																						Syan.g_00315						
OG0009823																																																						Syan.g_00316						
OG0009824																																																						Syan.g_00411						
OG0009825																																																						Syan.g_00424						
OG0009826																																																						Syan.g_00441						
OG0009827																																																						Syan.g_00444						
OG0009828																																																						Syan.g_00448						
OG0009829																																																						Syan.g_00475						
OG0009830																																																						Syan.g_00486						
OG0009831																																																						Syan.g_00487						
OG0009832																																																						Syan.g_00507						
OG0009833																																																						Syan.g_00509						
OG0009834																																																						Syan.g_00520						
OG0009835																																																						Syan.g_00527						
OG0009836																																																						Syan.g_00584						
OG0009837																																																						Syan.g_00602						
OG0009838																																																						Syan.g_00603						
OG0009839																																																						Syan.g_00604						
OG0009840																																																						Syan.g_00612						
OG0009841																																																						Syan.g_00615						
OG0009842																																																						Syan.g_00618						
OG0009843																																																						Syan.g_00642						
OG0009844																																																						Syan.g_00646						
OG0009845																																																						Syan.g_00648						
OG0009846																																																						Syan.g_00833						
OG0009847																																																						Syan.g_00834						
OG0009848																																																						Syan.g_00902						
OG0009849																																																						Syan.g_00903						
OG0009850																																																						Syan.g_00904						
OG0009851																																																						Syan.g_00908						
OG0009852																																																						Syan.g_00910						
OG0009853																																																						Syan.g_00916						
OG0009854																																																						Syan.g_00920						
OG0009855																																																						Syan.g_00921						
OG0009856																																																						Syan.g_00923						
OG0009857																																																						Syan.g_00926						
OG0009858																																																						Syan.g_00927						
OG0009859																																																						Syan.g_00937						
OG0009860																																																						Syan.g_00974						
OG0009861																																																						Syan.g_00993						
OG0009862																																																						Syan.g_01037						
OG0009863																																																						Syan.g_01038						
OG0009864																																																						Syan.g_01039						
OG0009865																																																						Syan.g_01041						
OG0009866																																																						Syan.g_01043						
OG0009867																																																						Syan.g_01044						
OG0009868																																																						Syan.g_01045						
OG0009869																																																						Syan.g_01048						
OG0009870																																																						Syan.g_01049						
OG0009871																																																						Syan.g_01050						
OG0009872																																																						Syan.g_01064						
OG0009873																																																						Syan.g_01067						
OG0009874																																																						Syan.g_01068						
OG0009875																																																						Syan.g_01069						
OG0009876																																																						Syan.g_01081						
OG0009877																																																						Syan.g_01103						
OG0009878																																																						Syan.g_01112						
OG0009879																																																						Syan.g_01127						
OG0009880																																																						Syan.g_01133						
OG0009881																																																						Syan.g_01204						
OG0009882																																																						Syan.g_01226						
OG0009883																																																						Syan.g_01255						
OG0009884																																																						Syan.g_01257						
OG0009885																																																						Syan.g_01259						
OG0009886																																																						Syan.g_01260						
OG0009887																																																						Syan.g_01265						
OG0009888																																																						Syan.g_01298						
OG0009889																																																						Syan.g_01313						
OG0009890																																																						Syan.g_01317						
OG0009891																																																						Syan.g_01319						
OG0009892																																																						Syan.g_01322						
OG0009893																																																						Syan.g_01326						
OG0009894																																																						Syan.g_01350						
OG0009895																																																						Syan.g_01419						
OG0009896																																																						Syan.g_01479						
OG0009897																																																						Syan.g_01486						
OG0009898																																																						Syan.g_01503						
OG0009899																																																						Syan.g_01559						
OG0009900																																																						Syan.g_01560						
OG0009901																																																						Syan.g_01562						
OG0009902																																																						Syan.g_01586						
OG0009903																																																						Syan.g_01595						
OG0009904																																																						Syan.g_01596						
OG0009905																																																						Syan.g_01597						
