Orthogroup	Pram	Prag
OG0001171	Pram.g_01807	Prag.g_01836
OG0001172	Pram.g_01808	Prag.g_01837
OG0001173	Pram.g_01810	Prag.g_01839
OG0001174	Pram.g_01812	Prag.g_01841
OG0001175	Pram.g_01814	Prag.g_01843
OG0001176	Pram.g_01816	Prag.g_01844
OG0001177	Pram.g_01818	Prag.g_01846
OG0001178	Pram.g_01819	Prag.g_01847
OG0001179	Pram.g_01820	Prag.g_01848
OG0001180	Pram.g_01821	Prag.g_01849
OG0001181	Pram.g_01822	Prag.g_01850
OG0001182	Pram.g_01823	Prag.g_01851
OG0001183	Pram.g_01824	Prag.g_01852
OG0001184	Pram.g_01825	Prag.g_01853
OG0001185	Pram.g_01826	Prag.g_01854
OG0001186	Pram.g_01828	Prag.g_01855
OG0001187	Pram.g_01829	Prag.g_01856
OG0001188	Pram.g_01830	Prag.g_01857
OG0001189	Pram.g_01831	Prag.g_01859
OG0001190	Pram.g_01832	Prag.g_01860
OG0001191	Pram.g_01834	Prag.g_01862
OG0001192	Pram.g_01836	Prag.g_01864
OG0001193	Pram.g_01837	Prag.g_01865
OG0001194	Pram.g_01838	Prag.g_01866
OG0001195	Pram.g_01840	Prag.g_01867
OG0001196	Pram.g_01842	Prag.g_01869
OG0001197	Pram.g_01845	Prag.g_01872
OG0001198	Pram.g_01846	Prag.g_01873
OG0001199	Pram.g_01847	Prag.g_01874
OG0001200	Pram.g_01848	Prag.g_01875
OG0001201	Pram.g_01849	Prag.g_01876
OG0001202	Pram.g_01850	Prag.g_01877
OG0001203	Pram.g_01852	Prag.g_01879
OG0001204	Pram.g_01854	Prag.g_01882
OG0001205	Pram.g_01855	Prag.g_01883
OG0001206	Pram.g_01856	Prag.g_01884
OG0001207	Pram.g_01857	Prag.g_01885
OG0001208	Pram.g_01858	Prag.g_01886
OG0001209	Pram.g_01859	Prag.g_01887
OG0001210	Pram.g_01860	Prag.g_01888
OG0001211	Pram.g_01861	Prag.g_01889
OG0001212	Pram.g_01862	Prag.g_01890
OG0001213	Pram.g_01863	Prag.g_01891
OG0001214	Pram.g_01864	Prag.g_01892
OG0001215	Pram.g_01865	Prag.g_01893
OG0001216	Pram.g_01866	Prag.g_01894
OG0001217	Pram.g_01867	Prag.g_01895
OG0001218	Pram.g_01868	Prag.g_01896
OG0001219	Pram.g_01869	Prag.g_01897
OG0001220	Pram.g_01870	Prag.g_01898
OG0001221	Pram.g_01871	Prag.g_01899
OG0001222	Pram.g_01873	Prag.g_01901
OG0001223	Pram.g_01875	Prag.g_01903
OG0001224	Pram.g_01877	Prag.g_01904
OG0001225	Pram.g_01879	Prag.g_01906
OG0001226	Pram.g_01880	Prag.g_01907
OG0001227	Pram.g_01881	Prag.g_01908
OG0001228	Pram.g_01882	Prag.g_01909
OG0001229	Pram.g_01883	Prag.g_01910
OG0001230	Pram.g_01884	Prag.g_01911
OG0001231	Pram.g_01885	Prag.g_01912
OG0001232	Pram.g_01887	Prag.g_01914
OG0001233	Pram.g_01888	Prag.g_01915
OG0001234	Pram.g_01889	Prag.g_01916
OG0001235	Pram.g_01890	Prag.g_01917
OG0001236	Pram.g_01891	Prag.g_01918
OG0001237	Pram.g_01894	Prag.g_01921
OG0001238	Pram.g_01895	Prag.g_01922
OG0001239	Pram.g_01900	Prag.g_01925
OG0001240	Pram.g_01901	Prag.g_01926
OG0001241	Pram.g_01902	Prag.g_01927
OG0001242	Pram.g_01904	Prag.g_01928
OG0001243	Pram.g_01905	Prag.g_01929
OG0001244	Pram.g_01906	Prag.g_01930
OG0001245	Pram.g_01907	Prag.g_01931
OG0001246	Pram.g_01908	Prag.g_01932
OG0001247	Pram.g_01909	Prag.g_01933
OG0001248	Pram.g_01910	Prag.g_01934
OG0001249	Pram.g_01911	Prag.g_01935
OG0001250	Pram.g_01913	Prag.g_01936
OG0001251	Pram.g_01914	Prag.g_01937
OG0001252	Pram.g_01915	Prag.g_01938
OG0001253	Pram.g_01916	Prag.g_01939
OG0001254	Pram.g_01918	Prag.g_01941
OG0001255	Pram.g_01919	Prag.g_01942
OG0001256	Pram.g_01924	Prag.g_01944
OG0001257	Pram.g_01925	Prag.g_01945
OG0001258	Pram.g_01926	Prag.g_01946
OG0001259	Pram.g_01929	Prag.g_01948
OG0001260	Pram.g_01930	Prag.g_01949
OG0001261	Pram.g_01931	Prag.g_01950
OG0001262	Pram.g_01932	Prag.g_01951
OG0001263	Pram.g_01933	Prag.g_01952
OG0001264	Pram.g_01934	Prag.g_01953
OG0001265	Pram.g_01935	Prag.g_01954
OG0001266	Pram.g_01936	Prag.g_01955
OG0001267	Pram.g_01937	Prag.g_01956
OG0001268	Pram.g_01938	Prag.g_01957
OG0001269	Pram.g_00076	Prag.g_00086
OG0001270	Pram.g_00124	Prag.g_00131
OG0001271	Pram.g_00135	Prag.g_00143
OG0001272	Pram.g_00269	Prag.g_00272
OG0001273	Pram.g_00327	Prag.g_00328
OG0001274	Pram.g_00418	Prag.g_00461
OG0001275	Pram.g_00434	Prag.g_00477
OG0001276	Pram.g_00527	Prag.g_00568
OG0001277	Pram.g_00903	Prag.g_00743
OG0001278	Pram.g_00862	Prag.g_00855
OG0001279	Pram.g_00733	Prag.g_00905
OG0001280	Pram.g_00981	Prag.g_01012
OG0001281	Pram.g_00577	Prag.g_01060
OG0001282	Pram.g_01214	Prag.g_01078
OG0001283	Pram.g_01525	Prag.g_01083
OG0001284	Pram.g_00664	Prag.g_01093
OG0001285	Pram.g_01157	Prag.g_01137
OG0001286	Pram.g_01143	Prag.g_01150
OG0001288	Pram.g_01334	Prag.g_01530
OG0001289	Pram.g_01322	Prag.g_01541
OG0001290	Pram.g_00658	Prag.g_01581
OG0001291	Pram.g_01272	Prag.g_01582
OG0001292	Pram.g_01590	Prag.g_01587
OG0001294	Pram.g_01003	Prag.g_01616
OG0001295	Pram.g_01599	Prag.g_01630
OG0001296	Pram.g_01624	Prag.g_01661
OG0001297	Pram.g_01627	Prag.g_01665
OG0001298	Pram.g_01630	Prag.g_01668
OG0001299	Pram.g_01700	Prag.g_01735
OG0001300	Pram.g_01637	Prag.g_01759
OG0001301	Pram.g_01813	Prag.g_01842
OG0001302	Pram.g_01844	Prag.g_01871
OG0001303	Pram.g_01874	Prag.g_01902
OG0001304	Pram.g_01928	Prag.g_01947
OG0001305	Pram.g_01516	Prag.g_01637
OG0001306	Pram.g_00372	Prag.g_00416
OG0001307	Pram.g_00017	Prag.g_00030
OG0001308	Pram.g_00056	Prag.g_00065
OG0001309	Pram.g_00059	Prag.g_00068
OG0001310	Pram.g_00061	Prag.g_00070
OG0001312	Pram.g_00105	Prag.g_00112
OG0001313	Pram.g_00112	Prag.g_00118
OG0001314	Pram.g_00184	Prag.g_00192
OG0001315	Pram.g_00231	Prag.g_00236
OG0001317	Pram.g_01213	Prag.g_00367
OG0001319	Pram.g_01196	Prag.g_00752
OG0001320	Pram.g_00897	Prag.g_01027
OG0001321	Pram.g_00892	Prag.g_01032
OG0001324	Pram.g_00648	Prag.g_01104
OG0001326	Pram.g_01106	Prag.g_01181
OG0001327	Pram.g_01476	Prag.g_01373
OG0001328	Pram.g_00357	Prag.g_01585
OG0001329	Pram.g_01655	Prag.g_01692
OG0001331	Pram.g_01809	Prag.g_01838
OG0001332	Pram.g_00127	Prag.g_00134
OG0001333	Pram.g_00225	Prag.g_00231
OG0001335	Pram.g_00723	Prag.g_01051
OG0001336	Pram.g_00706	Prag.g_01071
OG0001337	Pram.g_00625	Prag.g_01086
OG0001338	Pram.g_01276	Prag.g_01327
OG0001339	Pram.g_01235	Prag.g_01360
OG0001341	Pram.g_01289	Prag.g_01578
OG0001342	Pram.g_01523, Pram.g_01616	Prag.g_01588
OG0001343	Pram.g_01628	Prag.g_01666
OG0001344	Pram.g_01680	Prag.g_01716
OG0001345	Pram.g_01774	Prag.g_01808
OG0001346	Pram.g_01835	Prag.g_01863
OG0001347	Pram.g_01872	Prag.g_01900
OG0001348	Pram.g_00114	Prag.g_00121
OG0001349	Pram.g_00104	Prag.g_00111
OG0001350	Pram.g_01246	Prag.g_00137
OG0001351	Pram.g_00188	Prag.g_00196
OG0001352	Pram.g_00236	Prag.g_00241
OG0001353	Pram.g_00249	Prag.g_00252
OG0001354	Pram.g_00268	Prag.g_00271
OG0001355	Pram.g_00334	Prag.g_00334
OG0001357	Pram.g_00369	Prag.g_00413
OG0001358	Pram.g_00408	Prag.g_00451
OG0001359	Pram.g_00422	Prag.g_00465
OG0001360	Pram.g_00446	Prag.g_00488
OG0001361	Pram.g_00451	Prag.g_00493
OG0001362	Pram.g_00515	Prag.g_00555
OG0001363	Pram.g_00211	Prag.g_00681
OG0001364	Pram.g_00904	Prag.g_00790
OG0001365	Pram.g_00851	Prag.g_00845
OG0001366	Pram.g_00711	Prag.g_00890
OG0001367	Pram.g_00969	Prag.g_00992
OG0001368	Pram.g_00980	Prag.g_01011
OG0001369	Pram.g_01551	Prag.g_01124
OG0001370	Pram.g_01552	Prag.g_01125
OG0001371	Pram.g_01085	Prag.g_01203
OG0001372	Pram.g_01253	Prag.g_01302
OG0001373	Pram.g_01302	Prag.g_01560
OG0001374	Pram.g_00041	Prag.g_01422
OG0001375	Pram.g_01670	Prag.g_01706
OG0001377	Pram.g_01843	Prag.g_01870
OG0001379	Pram.g_00051	Prag.g_00061
OG0001380	Pram.g_00053	Prag.g_00062
OG0001381	Pram.g_00071	Prag.g_00081
OG0001382	Pram.g_00122	Prag.g_00128
OG0001383	Pram.g_00221	Prag.g_00227
OG0001384	Pram.g_00245	Prag.g_00248
OG0001385	Pram.g_00261	Prag.g_00263
OG0001386	Pram.g_01337	Prag.g_00356
OG0001388	Pram.g_00788	Prag.g_01272, Prag.g_01640
OG0001389	Pram.g_00394	Prag.g_00433
OG0001390	Pram.g_00399	Prag.g_00439
OG0001391	Pram.g_00680	Prag.g_00483
OG0001392	Pram.g_00448	Prag.g_00490
OG0001393	Pram.g_00457	Prag.g_00498
OG0001394	Pram.g_01043	Prag.g_00644
OG0001395	Pram.g_00764	Prag.g_00652
OG0001396	Pram.g_00766	Prag.g_00654
OG0001397	Pram.g_00772	Prag.g_00660
OG0001398	Pram.g_01025	Prag.g_00697
OG0001399	Pram.g_00907	Prag.g_00792
OG0001400	Pram.g_00710	Prag.g_00889
OG0001401	Pram.g_00712	Prag.g_00891
OG0001402	Pram.g_00739	Prag.g_00911
OG0001403	Pram.g_00742	Prag.g_00914
OG0001405	Pram.g_00993	Prag.g_01021
OG0001406	Pram.g_00884	Prag.g_01040
OG0001407	Pram.g_00702	Prag.g_01049
OG0001408	Pram.g_01202	Prag.g_01058
OG0001409	Pram.g_00698	Prag.g_01065
OG0001410	Pram.g_01155	Prag.g_01139
OG0001411	Pram.g_00665	Prag.g_01330
OG0001412	Pram.g_01231	Prag.g_01356
OG0001413	Pram.g_00996	Prag.g_01380
OG0001414	Pram.g_01467	Prag.g_01390
OG0001415	Pram.g_01335	Prag.g_01529
OG0001416	Pram.g_01332	Prag.g_01532
OG0001417	Pram.g_01288	Prag.g_01579
OG0001418	Pram.g_01563	Prag.g_01592
OG0001421	Pram.g_00920	Prag.g_00945
OG0001424	Pram.g_01553	Prag.g_00055
OG0001425	Pram.g_00314	Prag.g_00317
OG0001426	Pram.g_00997	Prag.g_00358
OG0001427	Pram.g_00459	Prag.g_00500
OG0001429	Pram.g_00660	Prag.g_00755
OG0001430	Pram.g_00912	Prag.g_00796
OG0001431	Pram.g_00714	Prag.g_00893
OG0001432	Pram.g_00718	Prag.g_00896
OG0001433	Pram.g_00650	Prag.g_01054
OG0001434	Pram.g_01509	Prag.g_01126
OG0001435	Pram.g_01286	Prag.g_01217
OG0001436	Pram.g_01200	Prag.g_01599
OG0001437	Pram.g_01526	Prag.g_01606
OG0001438	Pram.g_01923	Prag.g_01943
OG0001441	Pram.g_00953	Prag.g_00974
OG0001443	Pram.g_00695	Prag.g_01056
OG0001448	Pram.g_00558	Prag.g_00598
OG0001449	Pram.g_01508	Prag.g_01096
OG0001450	Pram.g_01598	Prag.g_01113
OG0001451	Pram.g_01158	Prag.g_01136
OG0001453	Pram.g_01210	Prag.g_01268
OG0001454	Pram.g_00363	Prag.g_01270
OG0001455	Pram.g_01166	Prag.g_01271
OG0001456	Pram.g_01256	Prag.g_01612
OG0001457	Pram.g_01401	Prag.g_01489
OG0001458	Pram.g_01893	Prag.g_01920
OG0001460	Pram.g_00392	Prag.g_00361
OG0001466	Pram.g_00797	Prag.g_00680
OG0001467	Pram.g_01470	Prag.g_00785
OG0001468	Pram.g_00841	Prag.g_00837
OG0001469	Pram.g_00581	Prag.g_00867
OG0001470	Pram.g_01179	Prag.g_01003
OG0001471	Pram.g_00398	Prag.g_01048
OG0001474	Pram.g_01197	Prag.g_01322
OG0001478	Pram.g_01800	Prag.g_01831
OG0001479	Pram.g_01142	Prag.g_01151
OG0001482	Pram.g_00308	Prag.g_00311
OG0001484	Pram.g_01576	Prag.g_00395
OG0001485	Pram.g_00878	Prag.g_00866
OG0001486	Pram.g_00906	Prag.g_00875
OG0001494	Pram.g_01121	Prag.g_01169
OG0001496	Pram.g_01224	Prag.g_01349
OG0001497	Pram.g_00046	Prag.g_01426
OG0001498	Pram.g_01692	Prag.g_01729
OG0001501	Pram.g_00563	Prag.g_00759
OG0001504	Pram.g_01694	Prag.g_00389
OG0001506	Pram.g_01540	Prag.g_00736
OG0001524	Pram.g_00641	Prag.g_00716
OG0001525	Pram.g_01187	Prag.g_01073
OG0001526	Pram.g_01159	Prag.g_01135
OG0001529	Pram.g_01792	Prag.g_01823
OG0001531	Pram.g_01487	Prag.g_00986
OG0001535	Pram.g_00628	Prag.g_00381
OG0001537	Pram.g_00042	Prag.g_01731
OG0001542	Pram.g_01515	Prag.g_01094
OG0001545	Pram.g_01623	Prag.g_00767
OG0001550	Pram.g_00875	Prag.g_00863
OG0001552	Pram.g_00666	Prag.g_01324
OG0001555	Pram.g_01414	Prag.g_01417
OG0001556	Pram.g_01442	Prag.g_01447
OG0001561	Pram.g_00846	Prag.g_01280
OG0001592	Pram.g_01400	Prag.g_01469
OG0001593	Pram.g_01421	Prag.g_01461
OG0001600	Pram.g_01543	Prag.g_01652
OG0001615	Pram.g_01501	Prag.g_01463
OG0001616	Pram.g_01532	Prag.g_00725, Prag.g_01267
OG0001621	Pram.g_01273	Prag.g_01642
OG0001625	Pram.g_01593	Prag.g_01317
OG0001628	Pram.g_01205	Prag.g_01378
OG0001629	Pram.g_01502	Prag.g_01460
OG0001634	Pram.g_01518	Prag.g_01253
OG0001642	Pram.g_01497	Prag.g_00326
OG0001644	Pram.g_00572	Prag.g_01211
OG0001645	Pram.g_01280	Prag.g_01643
OG0001647	Pram.g_01519	Prag.g_01254
OG0001648	Pram.g_01520	Prag.g_01255
OG0001649	Pram.g_01521	Prag.g_01256
OG0001650	Pram.g_00647, Pram.g_00622	Prag.g_00735
OG0001821	Pram.g_01444	Prag.g_01430
OG0001831	Pram.g_00639	Prag.g_01260
OG0001868	Pram.g_01259	Prag.g_01249
OG0001869	Pram.g_01566	Prag.g_01609
OG0001921	Pram.g_01269	Prag.g_01644
OG0001989	Pram.g_01498	Prag.g_00325
OG0002023	Pram.g_01437	Prag.g_01448
OG0002041	Pram.g_01570	Prag.g_01257
OG0002055	Pram.g_01406	Prag.g_01466
OG0002122	Pram.g_01499	Prag.g_00324
OG0002125	Pram.g_01434	Prag.g_01429
OG0002393	Pram.g_01440	Prag.g_01414
