Orthogroup	Pram	Prax
OG0001176	Pram.g_01816	Prax.g_01378
OG0001177	Pram.g_01818	Prax.g_01380
OG0001178	Pram.g_01819	Prax.g_01381
OG0001179	Pram.g_01820	Prax.g_01382
OG0001180	Pram.g_01821	Prax.g_01383
OG0001181	Pram.g_01822	Prax.g_01384
OG0001182	Pram.g_01823	Prax.g_01385
OG0001183	Pram.g_01824	Prax.g_01386
OG0001184	Pram.g_01825	Prax.g_01387
OG0001185	Pram.g_01826	Prax.g_01388
OG0001186	Pram.g_01828	Prax.g_01389
OG0001187	Pram.g_01829	Prax.g_01390
OG0001188	Pram.g_01830	Prax.g_01391
OG0001189	Pram.g_01831	Prax.g_01392
OG0001190	Pram.g_01832	Prax.g_01393
OG0001191	Pram.g_01834	Prax.g_01395
OG0001192	Pram.g_01836	Prax.g_01397
OG0001193	Pram.g_01837	Prax.g_01398
OG0001194	Pram.g_01838	Prax.g_01399
OG0001195	Pram.g_01840	Prax.g_01400
OG0001196	Pram.g_01842	Prax.g_01402
OG0001197	Pram.g_01845	Prax.g_01405
OG0001198	Pram.g_01846	Prax.g_01406
OG0001199	Pram.g_01847	Prax.g_01407
OG0001200	Pram.g_01848	Prax.g_01408
OG0001201	Pram.g_01849	Prax.g_01409
OG0001202	Pram.g_01850	Prax.g_01410
OG0001203	Pram.g_01852	Prax.g_01412
OG0001204	Pram.g_01854	Prax.g_01415
OG0001205	Pram.g_01855	Prax.g_01416
OG0001206	Pram.g_01856	Prax.g_01418
OG0001207	Pram.g_01857	Prax.g_01419
OG0001208	Pram.g_01858	Prax.g_01420
OG0001209	Pram.g_01859	Prax.g_01421
OG0001210	Pram.g_01860	Prax.g_01422
OG0001211	Pram.g_01861	Prax.g_01423
OG0001212	Pram.g_01862	Prax.g_01424
OG0001213	Pram.g_01863	Prax.g_01425
OG0001214	Pram.g_01864	Prax.g_01426
OG0001215	Pram.g_01865	Prax.g_01427
OG0001216	Pram.g_01866	Prax.g_01428
OG0001217	Pram.g_01867	Prax.g_01429
OG0001218	Pram.g_01868	Prax.g_01430
OG0001219	Pram.g_01869	Prax.g_01431
OG0001220	Pram.g_01870	Prax.g_01432
OG0001221	Pram.g_01871	Prax.g_01433
OG0001222	Pram.g_01873	Prax.g_01435
OG0001223	Pram.g_01875	Prax.g_01437
OG0001224	Pram.g_01877	Prax.g_01438
OG0001225	Pram.g_01879	Prax.g_01440
OG0001226	Pram.g_01880	Prax.g_01441
OG0001227	Pram.g_01881	Prax.g_01442
OG0001228	Pram.g_01882	Prax.g_01443
OG0001229	Pram.g_01883	Prax.g_01444
OG0001230	Pram.g_01884	Prax.g_01445
OG0001231	Pram.g_01885	Prax.g_01446
OG0001232	Pram.g_01887	Prax.g_01448
OG0001233	Pram.g_01888	Prax.g_01449
OG0001234	Pram.g_01889	Prax.g_01450
OG0001235	Pram.g_01890	Prax.g_01451
OG0001236	Pram.g_01891	Prax.g_01452
OG0001237	Pram.g_01894	Prax.g_01454
OG0001238	Pram.g_01895	Prax.g_01455
OG0001239	Pram.g_01900	Prax.g_01458
OG0001240	Pram.g_01901	Prax.g_01459
OG0001241	Pram.g_01902	Prax.g_01460
OG0001242	Pram.g_01904	Prax.g_01461
OG0001243	Pram.g_01905	Prax.g_01462
OG0001244	Pram.g_01906	Prax.g_01463
OG0001245	Pram.g_01907	Prax.g_01464
OG0001246	Pram.g_01908	Prax.g_01465
OG0001247	Pram.g_01909	Prax.g_01466
OG0001248	Pram.g_01910	Prax.g_01467
OG0001249	Pram.g_01911	Prax.g_01468
OG0001250	Pram.g_01913	Prax.g_01469
OG0001251	Pram.g_01914	Prax.g_01470
OG0001252	Pram.g_01915	Prax.g_01471
OG0001253	Pram.g_01916	Prax.g_01472
OG0001254	Pram.g_01918	Prax.g_01474
OG0001255	Pram.g_01919	Prax.g_01475
OG0001256	Pram.g_01924	Prax.g_01477
OG0001257	Pram.g_01925	Prax.g_01478
OG0001258	Pram.g_01926	Prax.g_01479
OG0001259	Pram.g_01929	Prax.g_01481
OG0001260	Pram.g_01930	Prax.g_01482
OG0001261	Pram.g_01931	Prax.g_01483
OG0001262	Pram.g_01932	Prax.g_01484
OG0001263	Pram.g_01933	Prax.g_01485
OG0001264	Pram.g_01934	Prax.g_01486
OG0001265	Pram.g_01935	Prax.g_01487
OG0001266	Pram.g_01936	Prax.g_01488
OG0001267	Pram.g_01937	Prax.g_01489
OG0001268	Pram.g_01938	Prax.g_01490
OG0001269	Pram.g_00076	Prax.g_01126
OG0001270	Pram.g_00124	Prax.g_01080
OG0001271	Pram.g_00135	Prax.g_01068
OG0001272	Pram.g_00269	Prax.g_00894
OG0001273	Pram.g_00327	Prax.g_00840
OG0001274	Pram.g_00418	Prax.g_00720
OG0001275	Pram.g_00434	Prax.g_00703
OG0001276	Pram.g_00527	Prax.g_00049
OG0001277	Pram.g_00903	Prax.g_00429
OG0001278	Pram.g_00862	Prax.g_00322
OG0001279	Pram.g_00733	Prax.g_00560
OG0001280	Pram.g_00981	Prax.g_01180
OG0001281	Pram.g_00577	Prax.g_01229
OG0001282	Pram.g_01214	Prax.g_01247
OG0001283	Pram.g_01525	Prax.g_01252
OG0001284	Pram.g_00664	Prax.g_00128
OG0001285	Pram.g_01157	Prax.g_00184
OG0001286	Pram.g_01143	Prax.g_00197
OG0001288	Pram.g_01334	Prax.g_01688
OG0001289	Pram.g_01322	Prax.g_01677
OG0001290	Pram.g_00658	Prax.g_01635
OG0001291	Pram.g_01272	Prax.g_01634
OG0001292	Pram.g_01590	Prax.g_01629
OG0001295	Pram.g_01599	Prax.g_01591
OG0001296	Pram.g_01624	Prax.g_01567
OG0001297	Pram.g_01627	Prax.g_01563
OG0001298	Pram.g_01630	Prax.g_01560
OG0001299	Pram.g_01700	Prax.g_01265
OG0001300	Pram.g_01637	Prax.g_01290
OG0001301	Pram.g_01813	Prax.g_01376
OG0001302	Pram.g_01844	Prax.g_01404
OG0001303	Pram.g_01874	Prax.g_01436
OG0001304	Pram.g_01928	Prax.g_01480
OG0001306	Pram.g_00372	Prax.g_00763
OG0001307	Pram.g_00017	Prax.g_00283
OG0001308	Pram.g_00056	Prax.g_00642
OG0001309	Pram.g_00059	Prax.g_00645
OG0001310	Pram.g_00061	Prax.g_00647
OG0001311	Pram.g_00077	Prax.g_01125
OG0001312	Pram.g_00105	Prax.g_01099
OG0001313	Pram.g_00112	Prax.g_01093
OG0001314	Pram.g_00184	Prax.g_01019
OG0001315	Pram.g_00231	Prax.g_00932
OG0001316	Pram.g_00240	Prax.g_00923
OG0001317	Pram.g_01213	Prax.g_00800
OG0001319	Pram.g_01196	Prax.g_00420
OG0001320	Pram.g_00897	Prax.g_01195
OG0001321	Pram.g_00892	Prax.g_01200
OG0001324	Pram.g_00648	Prax.g_00144
OG0001326	Pram.g_01106	Prax.g_00228
OG0001327	Pram.g_01476	Prax.g_01879
OG0001328	Pram.g_00357	Prax.g_01631
OG0001329	Pram.g_01655	Prax.g_01536
OG0001331	Pram.g_01809	Prax.g_01372
OG0001332	Pram.g_00127	Prax.g_01077
OG0001333	Pram.g_00225	Prax.g_00980
OG0001335	Pram.g_00723	Prax.g_01221
OG0001336	Pram.g_00706	Prax.g_01240
OG0001337	Pram.g_00625	Prax.g_01255
OG0001338	Pram.g_01276	Prax.g_01929
OG0001339	Pram.g_01235	Prax.g_01894
OG0001340	Pram.g_01922	Prax.g_01843
OG0001341	Pram.g_01289	Prax.g_01638
OG0001342	Pram.g_01523, Pram.g_01616	Prax.g_01627
OG0001343	Pram.g_01628	Prax.g_01562
OG0001344	Pram.g_01680	Prax.g_01512
OG0001345	Pram.g_01774	Prax.g_01342
OG0001346	Pram.g_01835	Prax.g_01396
OG0001347	Pram.g_01872	Prax.g_01434
OG0001348	Pram.g_00114	Prax.g_01090
OG0001349	Pram.g_00104	Prax.g_01100
OG0001350	Pram.g_01246	Prax.g_01074
OG0001351	Pram.g_00188	Prax.g_01015
OG0001352	Pram.g_00236	Prax.g_00927
OG0001353	Pram.g_00249	Prax.g_00914
OG0001354	Pram.g_00268	Prax.g_00895
OG0001355	Pram.g_00334	Prax.g_00834
OG0001357	Pram.g_00369	Prax.g_00766
OG0001358	Pram.g_00408	Prax.g_00730
OG0001359	Pram.g_00422	Prax.g_00716
OG0001360	Pram.g_00446	Prax.g_00692
OG0001361	Pram.g_00451	Prax.g_00687
OG0001362	Pram.g_00515	Prax.g_00037
OG0001363	Pram.g_00211	Prax.g_00939
OG0001364	Pram.g_00904	Prax.g_00389
OG0001365	Pram.g_00851	Prax.g_00332
OG0001366	Pram.g_00711	Prax.g_00544
OG0001367	Pram.g_00969	Prax.g_01157
OG0001368	Pram.g_00980	Prax.g_01179
OG0001369	Pram.g_01551	Prax.g_00165
OG0001370	Pram.g_01552	Prax.g_00166
OG0001371	Pram.g_01085	Prax.g_00250
OG0001372	Pram.g_01253	Prax.g_01957
OG0001373	Pram.g_01302	Prax.g_01658
OG0001374	Pram.g_00041	Prax.g_01260
OG0001375	Pram.g_01670	Prax.g_01522
OG0001377	Pram.g_01843	Prax.g_01403
OG0001378	Pram.g_00982	Prax.g_01181
OG0001379	Pram.g_00051	Prax.g_00638
OG0001380	Pram.g_00053	Prax.g_00639
OG0001381	Pram.g_00071	Prax.g_00658
OG0001382	Pram.g_00122	Prax.g_01083
OG0001383	Pram.g_00221	Prax.g_00984
OG0001384	Pram.g_00245	Prax.g_00919
OG0001385	Pram.g_00261	Prax.g_00903
OG0001386	Pram.g_01337	Prax.g_00811
OG0001388	Pram.g_00788	Prax.g_00775, Prax.g_00507
OG0001390	Pram.g_00399	Prax.g_00741
OG0001391	Pram.g_00680	Prax.g_00697
OG0001392	Pram.g_00448	Prax.g_00690
OG0001393	Pram.g_00457	Prax.g_00682
OG0001394	Pram.g_01043	Prax.g_00976
OG0001395	Pram.g_00764	Prax.g_00968
OG0001396	Pram.g_00766	Prax.g_00966
OG0001397	Pram.g_00772	Prax.g_00960
OG0001398	Pram.g_01025	Prax.g_00480
OG0001399	Pram.g_00907	Prax.g_00387
OG0001400	Pram.g_00710	Prax.g_00543
OG0001401	Pram.g_00712	Prax.g_00545
OG0001402	Pram.g_00739	Prax.g_00566
OG0001403	Pram.g_00742	Prax.g_00569
OG0001405	Pram.g_00993	Prax.g_01189
OG0001406	Pram.g_00884	Prax.g_01208
OG0001407	Pram.g_00702	Prax.g_01218
OG0001408	Pram.g_01202	Prax.g_01227
OG0001409	Pram.g_00698	Prax.g_01234
OG0001410	Pram.g_01155	Prax.g_00186
OG0001411	Pram.g_00665	Prax.g_01926
OG0001412	Pram.g_01231	Prax.g_01898
OG0001413	Pram.g_00996	Prax.g_01872
OG0001414	Pram.g_01467	Prax.g_01862
OG0001415	Pram.g_01335	Prax.g_01689
OG0001416	Pram.g_01332	Prax.g_01686
OG0001417	Pram.g_01288	Prax.g_01637
OG0001418	Pram.g_01563	Prax.g_01624
OG0001421	Pram.g_00920	Prax.g_00601
OG0001424	Pram.g_01553	Prax.g_00633
OG0001425	Pram.g_00314	Prax.g_00847
OG0001426	Pram.g_00997	Prax.g_00809
OG0001427	Pram.g_00459	Prax.g_00680
OG0001429	Pram.g_00660	Prax.g_00417
OG0001430	Pram.g_00912	Prax.g_00383
OG0001431	Pram.g_00714	Prax.g_00547
OG0001432	Pram.g_00718	Prax.g_00551
OG0001433	Pram.g_00650	Prax.g_01224
OG0001434	Pram.g_01509	Prax.g_00167
OG0001436	Pram.g_01200	Prax.g_01618
OG0001437	Pram.g_01526	Prax.g_01610
OG0001438	Pram.g_01923	Prax.g_01476
OG0001441	Pram.g_00953	Prax.g_01139
OG0001443	Pram.g_00695	Prax.g_01225
OG0001448	Pram.g_00558	Prax.g_00079
OG0001449	Pram.g_01508	Prax.g_00131
OG0001450	Pram.g_01598	Prax.g_00154
OG0001451	Pram.g_01158	Prax.g_00183
OG0001457	Pram.g_01401	Prax.g_01820
OG0001460	Pram.g_00392	Prax.g_00806
OG0001466	Pram.g_00797	Prax.g_00940
OG0001467	Pram.g_01470	Prax.g_00394
OG0001468	Pram.g_00841	Prax.g_00341
OG0001469	Pram.g_00581	Prax.g_00310
OG0001470	Pram.g_01179	Prax.g_01171
OG0001471	Pram.g_00398	Prax.g_01217
OG0001475	Pram.g_01277	Prax.g_01921
OG0001478	Pram.g_01800	Prax.g_01365
OG0001479	Pram.g_01142	Prax.g_00198
OG0001482	Pram.g_00308	Prax.g_00855
OG0001485	Pram.g_00878	Prax.g_00311
OG0001486	Pram.g_00906	Prax.g_00302
OG0001487	Pram.g_01032	Prax.g_00593
OG0001494	Pram.g_01121	Prax.g_00216
OG0001496	Pram.g_01224	Prax.g_01905
OG0001497	Pram.g_00046	Prax.g_01822
OG0001498	Pram.g_01692	Prax.g_01258
OG0001501	Pram.g_00563	Prax.g_00412
OG0001504	Pram.g_01694	Prax.g_00778
OG0001506	Pram.g_01540	Prax.g_00436
OG0001509	Pram.g_00842	Prax.g_00340
OG0001523	Pram.g_00749	Prax.g_00576
OG0001524	Pram.g_00641	Prax.g_01163
OG0001525	Pram.g_01187	Prax.g_01242
OG0001526	Pram.g_01159	Prax.g_00182
OG0001529	Pram.g_01792	Prax.g_01357
OG0001531	Pram.g_01487	Prax.g_01151
OG0001535	Pram.g_00628	Prax.g_00788
OG0001537	Pram.g_00042	Prax.g_01261
OG0001538	Pram.g_01562, Pram.g_00682	Prax.g_01578
OG0001541	Pram.g_00716	Prax.g_00549
OG0001542	Pram.g_01515	Prax.g_00129
OG0001545	Pram.g_01623	Prax.g_00525
OG0001552	Pram.g_00666	Prax.g_01932
OG0001556	Pram.g_01442	Prax.g_01817
OG0001592	Pram.g_01400	Prax.g_01821
OG0001593	Pram.g_01421	Prax.g_01813
OG0001599	Pram.g_01575	Prax.g_01569
OG0001616	Pram.g_01532	Prax.g_01585
OG0001619	Pram.g_01721	Prax.g_01284
OG0001625	Pram.g_01593	Prax.g_01939
OG0001626	Pram.g_01399	Prax.g_01884
OG0001628	Pram.g_01205	Prax.g_01874
OG0001632	Pram.g_01251	Prax.g_00414
OG0001642	Pram.g_01497	Prax.g_01731
OG0001740	Pram.g_00750	Prax.g_00577
OG0001788	Pram.g_00630	Prax.g_01575
OG0001820	Pram.g_01609	Prax.g_01922
OG0001821	Pram.g_01444	Prax.g_01819
OG0001826	Pram.g_00626	Prax.g_01923
OG0001843	Pram.g_01431	Prax.g_01807
OG0001869	Pram.g_01566	Prax.g_01607
OG0001954	Pram.g_01430	Prax.g_01806
OG0001955	Pram.g_01429, Pram.g_01439	Prax.g_01799
OG0001962	Pram.g_01217	Prax.g_00630
OG0001989	Pram.g_01498	Prax.g_01730
OG0002023	Pram.g_01437	Prax.g_01812
OG0002081	Pram.g_01951	Prax.g_00503
OG0002122	Pram.g_01499	Prax.g_01729
OG0002125	Pram.g_01434	Prax.g_01808, Prax.g_01754
OG0002242	Pram.g_01424	Prax.g_01809
OG0002243	Pram.g_01495	Prax.g_01802
OG0002334	Pram.g_01425	Prax.g_01815
OG0002336	Pram.g_01428	Prax.g_01785
