Orthogroup	Pram	Prat
OG0001160	Pram.g_01788	Prat.g_01745
OG0001161	Pram.g_01793	Prat.g_01748
OG0001162	Pram.g_01794	Prat.g_01749
OG0001163	Pram.g_01795	Prat.g_01750
OG0001164	Pram.g_01796	Prat.g_01751
OG0001165	Pram.g_01797	Prat.g_01752
OG0001166	Pram.g_01798	Prat.g_01753
OG0001167	Pram.g_01799	Prat.g_01754
OG0001168	Pram.g_01801	Prat.g_01756
OG0001169	Pram.g_01802	Prat.g_01757
OG0001170	Pram.g_01806	Prat.g_01760
OG0001171	Pram.g_01807	Prat.g_01761
OG0001172	Pram.g_01808	Prat.g_01762
OG0001173	Pram.g_01810	Prat.g_01764
OG0001174	Pram.g_01812	Prat.g_01766
OG0001175	Pram.g_01814	Prat.g_01768
OG0001176	Pram.g_01816	Prat.g_01770
OG0001177	Pram.g_01818	Prat.g_01772
OG0001178	Pram.g_01819	Prat.g_01773
OG0001179	Pram.g_01820	Prat.g_01775
OG0001180	Pram.g_01821	Prat.g_01776
OG0001181	Pram.g_01822	Prat.g_01777
OG0001182	Pram.g_01823	Prat.g_01778
OG0001183	Pram.g_01824	Prat.g_01779
OG0001184	Pram.g_01825	Prat.g_01780
OG0001185	Pram.g_01826	Prat.g_01781
OG0001186	Pram.g_01828	Prat.g_01783
OG0001187	Pram.g_01829	Prat.g_01784
OG0001188	Pram.g_01830	Prat.g_01785
OG0001189	Pram.g_01831	Prat.g_01786
OG0001190	Pram.g_01832	Prat.g_01787
OG0001191	Pram.g_01834	Prat.g_01789
OG0001192	Pram.g_01836	Prat.g_01791
OG0001193	Pram.g_01837	Prat.g_01792
OG0001194	Pram.g_01838	Prat.g_01793
OG0001195	Pram.g_01840	Prat.g_01795
OG0001196	Pram.g_01842	Prat.g_01797
OG0001197	Pram.g_01845	Prat.g_01800
OG0001198	Pram.g_01846	Prat.g_01801
OG0001199	Pram.g_01847	Prat.g_01802
OG0001200	Pram.g_01848	Prat.g_01803
OG0001201	Pram.g_01849	Prat.g_01804
OG0001202	Pram.g_01850	Prat.g_01805
OG0001203	Pram.g_01852	Prat.g_01807
OG0001204	Pram.g_01854	Prat.g_01809
OG0001205	Pram.g_01855	Prat.g_01810
OG0001206	Pram.g_01856	Prat.g_01811
OG0001207	Pram.g_01857	Prat.g_01812
OG0001208	Pram.g_01858	Prat.g_01813
OG0001209	Pram.g_01859	Prat.g_01814
OG0001210	Pram.g_01860	Prat.g_01815
OG0001211	Pram.g_01861	Prat.g_01816
OG0001212	Pram.g_01862	Prat.g_01817
OG0001213	Pram.g_01863	Prat.g_01818
OG0001214	Pram.g_01864	Prat.g_01819
OG0001215	Pram.g_01865	Prat.g_01820
OG0001216	Pram.g_01866	Prat.g_01821
OG0001217	Pram.g_01867	Prat.g_01822
OG0001218	Pram.g_01868	Prat.g_01823
OG0001219	Pram.g_01869	Prat.g_01824
OG0001220	Pram.g_01870	Prat.g_01825
OG0001221	Pram.g_01871	Prat.g_01826
OG0001222	Pram.g_01873	Prat.g_01828
OG0001223	Pram.g_01875	Prat.g_01830
OG0001224	Pram.g_01877	Prat.g_01832
OG0001225	Pram.g_01879	Prat.g_01834
OG0001226	Pram.g_01880	Prat.g_01835
OG0001227	Pram.g_01881	Prat.g_01836
OG0001228	Pram.g_01882	Prat.g_01837
OG0001229	Pram.g_01883	Prat.g_01838
OG0001230	Pram.g_01884	Prat.g_01839
OG0001231	Pram.g_01885	Prat.g_01840
OG0001232	Pram.g_01887	Prat.g_01842
OG0001233	Pram.g_01888	Prat.g_01843
OG0001234	Pram.g_01889	Prat.g_01844
OG0001235	Pram.g_01890	Prat.g_01845
OG0001236	Pram.g_01891	Prat.g_01846
OG0001237	Pram.g_01894	Prat.g_01849
OG0001238	Pram.g_01895	Prat.g_01850
OG0001239	Pram.g_01900	Prat.g_01856
OG0001240	Pram.g_01901	Prat.g_01857
OG0001241	Pram.g_01902	Prat.g_01858
OG0001242	Pram.g_01904	Prat.g_01860
OG0001243	Pram.g_01905	Prat.g_01861
OG0001244	Pram.g_01906	Prat.g_01862
OG0001245	Pram.g_01907	Prat.g_01863
OG0001246	Pram.g_01908	Prat.g_01864
OG0001247	Pram.g_01909	Prat.g_01865
OG0001248	Pram.g_01910	Prat.g_01866
OG0001249	Pram.g_01911	Prat.g_01867
OG0001250	Pram.g_01913	Prat.g_01869
OG0001251	Pram.g_01914	Prat.g_01870
OG0001252	Pram.g_01915	Prat.g_01871
OG0001253	Pram.g_01916	Prat.g_01872
OG0001254	Pram.g_01918	Prat.g_01874
OG0001255	Pram.g_01919	Prat.g_01875
OG0001256	Pram.g_01924	Prat.g_01879
OG0001257	Pram.g_01925	Prat.g_01880
OG0001258	Pram.g_01926	Prat.g_01881
OG0001259	Pram.g_01929	Prat.g_01884
OG0001260	Pram.g_01930	Prat.g_01885
OG0001261	Pram.g_01931	Prat.g_01886
OG0001262	Pram.g_01932	Prat.g_01887
OG0001263	Pram.g_01933	Prat.g_01888
OG0001264	Pram.g_01934	Prat.g_01889
OG0001265	Pram.g_01935	Prat.g_01890
OG0001266	Pram.g_01936	Prat.g_01891
OG0001267	Pram.g_01937	Prat.g_01892
OG0001268	Pram.g_01938	Prat.g_01893
OG0001269	Pram.g_00076	Prat.g_01269
OG0001270	Pram.g_00124	Prat.g_00137
OG0001271	Pram.g_00135	Prat.g_00149
OG0001272	Pram.g_00269	Prat.g_00288
OG0001273	Pram.g_00327	Prat.g_00347
OG0001274	Pram.g_00418	Prat.g_00442
OG0001275	Pram.g_00434	Prat.g_00459
OG0001276	Pram.g_00527	Prat.g_00552
OG0001277	Pram.g_00903	Prat.g_00831
OG0001278	Pram.g_00862	Prat.g_00987
OG0001279	Pram.g_00733	Prat.g_00715
OG0001280	Pram.g_00981	Prat.g_00937
OG0001281	Pram.g_00577	Prat.g_00078
OG0001283	Pram.g_01525	Prat.g_01207
OG0001284	Pram.g_00664	Prat.g_00642
OG0001285	Pram.g_01157	Prat.g_01172
OG0001286	Pram.g_01143	Prat.g_01158
OG0001288	Pram.g_01334	Prat.g_01398
OG0001289	Pram.g_01322	Prat.g_01413
OG0001291	Pram.g_01272	Prat.g_00481
OG0001292	Pram.g_01590	Prat.g_01500
OG0001295	Pram.g_01599	Prat.g_01542, Prat.g_01578
OG0001296	Pram.g_01624	Prat.g_01583
OG0001297	Pram.g_01627	Prat.g_01587
OG0001298	Pram.g_01630	Prat.g_01590
OG0001299	Pram.g_01700	Prat.g_01660
OG0001300	Pram.g_01637	Prat.g_01597
OG0001301	Pram.g_01813	Prat.g_01767
OG0001302	Pram.g_01844	Prat.g_01799
OG0001303	Pram.g_01874	Prat.g_01829
OG0001304	Pram.g_01928	Prat.g_01883
OG0001305	Pram.g_01516	Prat.g_00648
OG0001306	Pram.g_00372	Prat.g_00397
OG0001307	Pram.g_00017	Prat.g_00032
OG0001308	Pram.g_00056	Prat.g_00068
OG0001310	Pram.g_00061	Prat.g_00073
OG0001311	Pram.g_00077	Prat.g_00090
OG0001313	Pram.g_00112	Prat.g_00125
OG0001314	Pram.g_00184	Prat.g_00201
OG0001316	Pram.g_00240	Prat.g_00258
OG0001317	Pram.g_01213	Prat.g_00375
OG0001319	Pram.g_01196	Prat.g_01217
OG0001321	Pram.g_00892	Prat.g_00961
OG0001324	Pram.g_00648	Prat.g_01234, Prat.g_01492
OG0001327	Pram.g_01476	Prat.g_01284
OG0001329	Pram.g_01655	Prat.g_01614
OG0001331	Pram.g_01809	Prat.g_01763
OG0001332	Pram.g_00127	Prat.g_00140
OG0001333	Pram.g_00225	Prat.g_00243
OG0001335	Pram.g_00723	Prat.g_00704
OG0001336	Pram.g_00706	Prat.g_00685
OG0001338	Pram.g_01276	Prat.g_01468
OG0001339	Pram.g_01235	Prat.g_01254
OG0001340	Pram.g_01922	Prat.g_01877
OG0001341	Pram.g_01289	Prat.g_01446
OG0001343	Pram.g_01628	Prat.g_01588
OG0001344	Pram.g_01680	Prat.g_01640
OG0001345	Pram.g_01774	Prat.g_01730
OG0001346	Pram.g_01835	Prat.g_01790
OG0001347	Pram.g_01872	Prat.g_01827
OG0001348	Pram.g_00114	Prat.g_00127
OG0001349	Pram.g_00104	Prat.g_00117
OG0001350	Pram.g_01246	Prat.g_00385, Prat.g_00379
OG0001351	Pram.g_00188	Prat.g_00205
OG0001352	Pram.g_00236	Prat.g_00254
OG0001353	Pram.g_00249	Prat.g_00268
OG0001354	Pram.g_00268	Prat.g_00287
OG0001355	Pram.g_00334	Prat.g_00353
OG0001357	Pram.g_00369	Prat.g_00394
OG0001358	Pram.g_00408	Prat.g_00431
OG0001359	Pram.g_00422	Prat.g_00446
OG0001360	Pram.g_00446	Prat.g_00472
OG0001361	Pram.g_00451	Prat.g_00477
OG0001362	Pram.g_00515	Prat.g_00541
OG0001363	Pram.g_00211	Prat.g_00228
OG0001364	Pram.g_00904	Prat.g_00855
OG0001365	Pram.g_00851	Prat.g_00997
OG0001366	Pram.g_00711	Prat.g_00692
OG0001367	Pram.g_00969	Prat.g_00922
OG0001368	Pram.g_00980	Prat.g_00936
OG0001369	Pram.g_01551	Prat.g_01555
OG0001370	Pram.g_01552	Prat.g_01554
OG0001371	Pram.g_01085	Prat.g_01102
OG0001372	Pram.g_01253	Prat.g_00828
OG0001373	Pram.g_01302	Prat.g_01433
OG0001374	Pram.g_00041	Prat.g_01460
OG0001375	Pram.g_01670	Prat.g_01629
OG0001377	Pram.g_01843	Prat.g_01798
OG0001378	Pram.g_00982	Prat.g_00938
OG0001379	Pram.g_00051	Prat.g_00063
OG0001380	Pram.g_00053	Prat.g_00065
OG0001381	Pram.g_00071	Prat.g_00085
OG0001382	Pram.g_00122	Prat.g_00135
OG0001383	Pram.g_00221	Prat.g_00239
OG0001384	Pram.g_00245	Prat.g_00263
OG0001385	Pram.g_00261	Prat.g_00280
OG0001386	Pram.g_01337	Prat.g_01396
OG0001387	Pram.g_01408	Prat.g_01323
OG0001388	Pram.g_00788	Prat.g_00771
OG0001389	Pram.g_00394	Prat.g_00416
OG0001390	Pram.g_00399	Prat.g_00423
OG0001391	Pram.g_00680	Prat.g_01485, Prat.g_00467
OG0001392	Pram.g_00448	Prat.g_00474
OG0001394	Pram.g_01043	Prat.g_01057
OG0001395	Pram.g_00764	Prat.g_00748
OG0001396	Pram.g_00766	Prat.g_00750
OG0001397	Pram.g_00772	Prat.g_00755
OG0001398	Pram.g_01025	Prat.g_00793
OG0001399	Pram.g_00907	Prat.g_00858
OG0001400	Pram.g_00710	Prat.g_00691
OG0001401	Pram.g_00712	Prat.g_00693
OG0001402	Pram.g_00739	Prat.g_00721
OG0001403	Pram.g_00742	Prat.g_00724
OG0001405	Pram.g_00993	Prat.g_00949
OG0001406	Pram.g_00884	Prat.g_00969
OG0001407	Pram.g_00702	Prat.g_00679
OG0001408	Pram.g_01202	Prat.g_01521
OG0001409	Pram.g_00698	Prat.g_00655
OG0001410	Pram.g_01155	Prat.g_01170
OG0001411	Pram.g_00665	Prat.g_01224
OG0001412	Pram.g_01231	Prat.g_01250
OG0001413	Pram.g_00996	Prat.g_00825
OG0001414	Pram.g_01467	Prat.g_01292
OG0001415	Pram.g_01335	Prat.g_01397
OG0001416	Pram.g_01332	Prat.g_01402
OG0001417	Pram.g_01288	Prat.g_01447
OG0001418	Pram.g_01563	Prat.g_00646
OG0001419	Pram.g_01594	Prat.g_01533
OG0001420	Pram.g_01579	Prat.g_01532
OG0001421	Pram.g_00920	Prat.g_00872
OG0001422	Pram.g_01620	Prat.g_00619
OG0001423	Pram.g_00649, Pram.g_00610, Pram.g_00624	Prat.g_00632
OG0001425	Pram.g_00314	Prat.g_00333
OG0001427	Pram.g_00459	Prat.g_00484
OG0001429	Pram.g_00660	Prat.g_01524
OG0001430	Pram.g_00912	Prat.g_00864
OG0001431	Pram.g_00714	Prat.g_00695
OG0001432	Pram.g_00718	Prat.g_00700
OG0001433	Pram.g_00650	Prat.g_01226
OG0001434	Pram.g_01509	Prat.g_00624
OG0001435	Pram.g_01286	Prat.g_01449
OG0001437	Pram.g_01526	Prat.g_00827
OG0001438	Pram.g_01923	Prat.g_01878
OG0001441	Pram.g_00953	Prat.g_00906
OG0001449	Pram.g_01508	Prat.g_01523
OG0001451	Pram.g_01158	Prat.g_01173
OG0001453	Pram.g_01210	Prat.g_00381
OG0001454	Pram.g_00363	Prat.g_00380
OG0001455	Pram.g_01166	Prat.g_01195
OG0001456	Pram.g_01256	Prat.g_00810
OG0001458	Pram.g_01893	Prat.g_01848
OG0001460	Pram.g_00392	Prat.g_00658
OG0001463	Pram.g_00637	Prat.g_01505
OG0001466	Pram.g_00797	Prat.g_00779
OG0001467	Pram.g_01470	Prat.g_01290
OG0001468	Pram.g_00841	Prat.g_01005
OG0001469	Pram.g_00581	Prat.g_00833
OG0001470	Pram.g_01179	Prat.g_01194
OG0001471	Pram.g_00398	Prat.g_00420
OG0001474	Pram.g_01197	Prat.g_01216
OG0001475	Pram.g_01277	Prat.g_00635
OG0001478	Pram.g_01800	Prat.g_01755
OG0001482	Pram.g_00308	Prat.g_00327
OG0001485	Pram.g_00878	Prat.g_00972
OG0001486	Pram.g_00906	Prat.g_00857
OG0001494	Pram.g_01121	Prat.g_01138
OG0001495	Pram.g_00362	Prat.g_01237
OG0001496	Pram.g_01224	Prat.g_01243
OG0001501	Pram.g_00563	Prat.g_00588
OG0001523	Pram.g_00749	Prat.g_00732
OG0001524	Pram.g_00641	Prat.g_00460
OG0001525	Pram.g_01187	Prat.g_01198
OG0001526	Pram.g_01159	Prat.g_01174
OG0001528	Pram.g_01268	Prat.g_00077
OG0001529	Pram.g_01792	Prat.g_01747
OG0001538	Pram.g_01562	Prat.g_00656
OG0001541	Pram.g_00716	Prat.g_00698
OG0001550	Pram.g_00875	Prat.g_00975
OG0001559	Pram.g_01257	Prat.g_01517
OG0001560	Pram.g_00730	Prat.g_00711
OG0001561	Pram.g_00846	Prat.g_00850
OG0001599	Pram.g_01575	Prat.g_00378
OG0001600	Pram.g_01543	Prat.g_01227
OG0001619	Pram.g_01721	Prat.g_01681
OG0001621	Pram.g_01273	Prat.g_01466
OG0001629	Pram.g_01502, Pram.g_01409	Prat.g_01271
OG0001633	Pram.g_01338	Prat.g_01395
OG0001634	Pram.g_01518	Prat.g_01511
OG0001642	Pram.g_01497	Prat.g_01498
OG0001644	Pram.g_00572	Prat.g_00596
OG0001645	Pram.g_01280	Prat.g_01467
OG0001646	Pram.g_01274	Prat.g_00854
OG0001647	Pram.g_01519	Prat.g_01512
OG0001648	Pram.g_01520	Prat.g_01513
OG0001649	Pram.g_01521	Prat.g_01514
OG0001703	Pram.g_00700	Prat.g_00675
OG0001721	Pram.g_01839	Prat.g_01794
OG0001722	Pram.g_00708	Prat.g_00687
OG0001723	Pram.g_00701	Prat.g_00677
OG0001725	Pram.g_00329	Prat.g_01328, Prat.g_00349
OG0001726	Pram.g_00676	Prat.g_00651
OG0001734	Pram.g_01493	Prat.g_01276
OG0001739	Pram.g_01578	Prat.g_01564
OG0001740	Pram.g_00750	Prat.g_00733
OG0001741	Pram.g_00025	Prat.g_00043
OG0001743	Pram.g_00095	Prat.g_00108
OG0001744	Pram.g_00094	Prat.g_00107
OG0001745	Pram.g_00084	Prat.g_00097
OG0001747	Pram.g_01192	Prat.g_01231
OG0001748	Pram.g_00226	Prat.g_00244
OG0001749	Pram.g_01678	Prat.g_01638
OG0001750	Pram.g_01243	Prat.g_01262
OG0001751	Pram.g_01126	Prat.g_01143
OG0001752	Pram.g_01108	Prat.g_01125
OG0001753	Pram.g_00783	Prat.g_00766
OG0001754	Pram.g_00773	Prat.g_00756
OG0001755	Pram.g_00994	Prat.g_00950
OG0001756	Pram.g_00984	Prat.g_00940
OG0001757	Pram.g_00979	Prat.g_00935
OG0001758	Pram.g_00939	Prat.g_00892
OG0001759	Pram.g_00902	Prat.g_00952
OG0001760	Pram.g_00746	Prat.g_00729
OG0001761	Pram.g_00814	Prat.g_01032
OG0001762	Pram.g_01541	Prat.g_01218
OG0001763	Pram.g_00863	Prat.g_00986
OG0001764	Pram.g_00871	Prat.g_00979
OG0001765	Pram.g_00725	Prat.g_00706
OG0001766	Pram.g_00762	Prat.g_00746
OG0001767	Pram.g_01046	Prat.g_01060
OG0001768	Pram.g_00107	Prat.g_00120
OG0001769	Pram.g_00353	Prat.g_00371
OG0001770	Pram.g_00320	Prat.g_00339
OG0001771	Pram.g_00319	Prat.g_00338
OG0001772	Pram.g_00318	Prat.g_00337
OG0001773	Pram.g_00317	Prat.g_00336
OG0001774	Pram.g_00316	Prat.g_00335
OG0001775	Pram.g_01785	Prat.g_01741
OG0001776	Pram.g_01769	Prat.g_01725
OG0001777	Pram.g_00116	Prat.g_00129
OG0001778	Pram.g_00164	Prat.g_00181
OG0001779	Pram.g_00170	Prat.g_00187
OG0001780	Pram.g_01538	Prat.g_01221
OG0001781	Pram.g_01892	Prat.g_01847
OG0001782	Pram.g_01896	Prat.g_01851
OG0001783	Pram.g_01897	Prat.g_01852
OG0001784	Pram.g_00989	Prat.g_00945
OG0001785	Pram.g_01903	Prat.g_01859
OG0001786	Pram.g_01912	Prat.g_01868
OG0001798	Pram.g_00501	Prat.g_00526
OG0001800	Pram.g_01555	Prat.g_00621
OG0001801	Pram.g_01285	Prat.g_01450
OG0001803	Pram.g_00643	Prat.g_00638
OG0001805	Pram.g_00709	Prat.g_00689
OG0001806	Pram.g_00627, Pram.g_00651	Prat.g_00636
OG0001831	Pram.g_00639	Prat.g_00780
OG0001832	Pram.g_01181	Prat.g_01201
OG0001833	Pram.g_01591	Prat.g_01501
OG0001834	Pram.g_01167	Prat.g_01196
OG0001854	Pram.g_01169	Prat.g_01183
OG0001855	Pram.g_01612	Prat.g_01553
OG0001875	Pram.g_01582	Prat.g_01536
OG0001878	Pram.g_00020	Prat.g_00035
OG0001879	Pram.g_01827	Prat.g_01782
OG0001880	Pram.g_01329	Prat.g_01406
OG0001881	Pram.g_00499	Prat.g_00524
OG0001882	Pram.g_01116	Prat.g_01133
OG0001883	Pram.g_01115	Prat.g_01132
OG0001886	Pram.g_00787	Prat.g_00770
OG0001887	Pram.g_01564	Prat.g_01220
OG0001888	Pram.g_00900	Prat.g_00954
OG0001889	Pram.g_00929	Prat.g_00882
OG0001890	Pram.g_00633	Prat.g_00628
OG0001891	Pram.g_00338	Prat.g_00357
OG0001892	Pram.g_00241	Prat.g_00259
OG0001893	Pram.g_00032	Prat.g_00050
OG0001894	Pram.g_00031	Prat.g_00049
OG0001895	Pram.g_00027	Prat.g_00045
OG0001896	Pram.g_01921	Prat.g_01876
OG0001897	Pram.g_00715	Prat.g_01577, Prat.g_00696
OG0001898	Pram.g_01568	Prat.g_01506, Prat.g_01562
OG0001899	Pram.g_01172	Prat.g_01488, Prat.g_01186
OG0001900	Pram.g_01528	Prat.g_01206
OG0001916	Pram.g_00699	Prat.g_00672
OG0001918	Pram.g_01071	Prat.g_01085
OG0001920	Pram.g_00661	Prat.g_00625
OG0001921	Pram.g_01269	Prat.g_00650
OG0001922	Pram.g_01270	Prat.g_00664
OG0001923	Pram.g_01572	Prat.g_01209
OG0001924	Pram.g_00703	Prat.g_00681
OG0001925	Pram.g_00323	Prat.g_00342
OG0001926	Pram.g_00403	Prat.g_00427
OG0001927	Pram.g_00432	Prat.g_00457
OG0001928	Pram.g_00800	Prat.g_00787
OG0001929	Pram.g_01015	Prat.g_00806
OG0001930	Pram.g_01260	Prat.g_01490
OG0001931	Pram.g_01000	Prat.g_00662
OG0001932	Pram.g_00654	Prat.g_01526
OG0001933	Pram.g_00686	Prat.g_00819
OG0001935	Pram.g_00575	Prat.g_00599
OG0001936	Pram.g_00574	Prat.g_00598
OG0001937	Pram.g_01297	Prat.g_01438
OG0001938	Pram.g_01550	Prat.g_01556
OG0001939	Pram.g_01171	Prat.g_01185
OG0001940	Pram.g_01267	Prat.g_01481
OG0001941	Pram.g_01803	Prat.g_01758
OG0001942	Pram.g_01209	Prat.g_00382
OG0001954	Pram.g_01430	Prat.g_01319
OG0001962	Pram.g_01217	Prat.g_01149
OG0001978	Pram.g_00668	Prat.g_00853
OG0001989	Pram.g_01498	Prat.g_01497
OG0001998	Pram.g_01699	Prat.g_01659
OG0001999	Pram.g_01804	Prat.g_01331
OG0002009	Pram.g_00656	Prat.g_00640
OG0002010	Pram.g_01203	Prat.g_01464
OG0002028	Pram.g_01482	Prat.g_01534
OG0002041	Pram.g_01570	Prat.g_01475
OG0002046	Pram.g_00389	Prat.g_01465
OG0002076	Pram.g_00360	Prat.g_01491
OG0002091	Pram.g_00052	Prat.g_00064
OG0002092	Pram.g_00324	Prat.g_00343
OG0002093	Pram.g_00678	Prat.g_00168
OG0002094	Pram.g_00667	Prat.g_01232
OG0002096	Pram.g_00901	Prat.g_00953
OG0002097	Pram.g_01037	Prat.g_01052
OG0002098	Pram.g_01180	Prat.g_00645
OG0002099	Pram.g_00673	Prat.g_01453
OG0002100	Pram.g_01279	Prat.g_00670
OG0002102	Pram.g_01527	Prat.g_01518
OG0002104	Pram.g_01583	Prat.g_01537
OG0002105	Pram.g_01584	Prat.g_01538
OG0002106	Pram.g_01631	Prat.g_01591
OG0002137	Pram.g_01316	Prat.g_01419
OG0002146	Pram.g_00663	Prat.g_00641
OG0002148	Pram.g_01567	Prat.g_01229
OG0002150	Pram.g_00704	Prat.g_00682
OG0002152	Pram.g_00909	Prat.g_00861
OG0002153	Pram.g_01204	Prat.g_00781
OG0002154	Pram.g_01218	Prat.g_01483
OG0002157	Pram.g_01571	Prat.g_01576
OG0002201	Pram.g_00578	Prat.g_01478
OG0002204	Pram.g_01506	Prat.g_00676
OG0002222	Pram.g_01481, Pram.g_01484	Prat.g_01273, Prat.g_01274
OG0002302	Pram.g_00674	Prat.g_00653
OG0002329	Pram.g_01432	Prat.g_01322
OG0002341	Pram.g_00605	Prat.g_01574
OG0003295	Pram.g_01215	Prat.g_01212
OG0003299	Pram.g_01606	Prat.g_01573, Prat.g_01575
OG0003479	Pram.g_00653	Prat.g_01525
OG0003485	Pram.g_01602	Prat.g_01569
OG0003486	Pram.g_01603	Prat.g_01571
