Orthogroup	Prar	Praw
OG0001155	Prar.g_01017	Praw.g_00085
OG0001156	Prar.g_01016	Praw.g_00084
OG0001157	Prar.g_01014	Praw.g_00082
OG0001158	Prar.g_01013	Praw.g_00081
OG0001159	Prar.g_01012	Praw.g_00080
OG0001160	Prar.g_01011	Praw.g_00079
OG0001161	Prar.g_00617	Praw.g_00076
OG0001162	Prar.g_00618	Praw.g_00075
OG0001163	Prar.g_00619	Praw.g_00074
OG0001164	Prar.g_00620	Praw.g_00073
OG0001165	Prar.g_00621	Praw.g_00072
OG0001166	Prar.g_00622	Praw.g_00071
OG0001167	Prar.g_00623	Praw.g_00070
OG0001168	Prar.g_00625	Praw.g_00068
OG0001169	Prar.g_00626	Praw.g_00067
OG0001170	Prar.g_00628	Praw.g_00065
OG0001171	Prar.g_00629	Praw.g_00064
OG0001172	Prar.g_00630	Praw.g_00063
OG0001173	Prar.g_00632	Praw.g_00061
OG0001174	Prar.g_00634	Praw.g_00059
OG0001175	Prar.g_00636	Praw.g_00057
OG0001176	Prar.g_00637	Praw.g_00056
OG0001177	Prar.g_00639	Praw.g_00054
OG0001178	Prar.g_00640	Praw.g_00053
OG0001179	Prar.g_00641	Praw.g_00052
OG0001180	Prar.g_00642	Praw.g_00051
OG0001181	Prar.g_00643	Praw.g_00050
OG0001182	Prar.g_00644	Praw.g_00049
OG0001183	Prar.g_00645	Praw.g_00048
OG0001184	Prar.g_00646	Praw.g_00047
OG0001185	Prar.g_00647	Praw.g_00046
OG0001186	Prar.g_00648	Praw.g_00045
OG0001187	Prar.g_00649	Praw.g_00044
OG0001188	Prar.g_00650	Praw.g_00043
OG0001189	Prar.g_00651	Praw.g_00041
OG0001190	Prar.g_00652	Praw.g_00040
OG0001191	Prar.g_00654	Praw.g_00038
OG0001192	Prar.g_00656	Praw.g_00036
OG0001193	Prar.g_00657	Praw.g_00035
OG0001194	Prar.g_00658	Praw.g_00034
OG0001195	Prar.g_00659	Praw.g_00033
OG0001196	Prar.g_00661	Praw.g_00031
OG0001197	Prar.g_00663	Praw.g_00028
OG0001198	Prar.g_00664	Praw.g_00027
OG0001199	Prar.g_00665	Praw.g_00026
OG0001200	Prar.g_00666	Praw.g_00025
OG0001201	Prar.g_00667	Praw.g_00024
OG0001202	Prar.g_00668	Praw.g_00023
OG0001203	Prar.g_00670	Praw.g_00021
OG0001204	Prar.g_00673	Praw.g_00018
OG0001205	Prar.g_00674	Praw.g_00017
OG0001206	Prar.g_00675	Praw.g_00016
OG0001207	Prar.g_00676	Praw.g_00015
OG0001208	Prar.g_00677	Praw.g_00014
OG0001209	Prar.g_00678	Praw.g_00013
OG0001210	Prar.g_00679	Praw.g_00012
OG0001211	Prar.g_00680	Praw.g_00011
OG0001212	Prar.g_00681	Praw.g_00010
OG0001213	Prar.g_00682	Praw.g_00009
OG0001214	Prar.g_00683	Praw.g_00008
OG0001215	Prar.g_00684	Praw.g_00007
OG0001216	Prar.g_00685	Praw.g_00006
OG0001217	Prar.g_00686	Praw.g_00005
OG0001218	Prar.g_00687	Praw.g_00004
OG0001219	Prar.g_00688	Praw.g_00003
OG0001220	Prar.g_00689	Praw.g_00002
OG0001221	Prar.g_00690	Praw.g_00001
OG0001222	Prar.g_00692	Praw.g_01192
OG0001223	Prar.g_00694	Praw.g_01190
OG0001224	Prar.g_00695	Praw.g_01189
OG0001225	Prar.g_00697	Praw.g_01187
OG0001226	Prar.g_00698	Praw.g_01186
OG0001227	Prar.g_00699	Praw.g_01185
OG0001228	Prar.g_00700	Praw.g_01184
OG0001229	Prar.g_00701	Praw.g_01183
OG0001230	Prar.g_00702	Praw.g_01182
OG0001231	Prar.g_00703	Praw.g_01181
OG0001232	Prar.g_00705	Praw.g_01179
OG0001233	Prar.g_00706	Praw.g_01178
OG0001234	Prar.g_00707	Praw.g_01177
OG0001235	Prar.g_00708	Praw.g_01176
OG0001236	Prar.g_00709	Praw.g_01175
OG0001237	Prar.g_00074	Praw.g_01172
OG0001238	Prar.g_00073	Praw.g_01171
OG0001239	Prar.g_00070	Praw.g_01168
OG0001240	Prar.g_00069	Praw.g_01167
OG0001241	Prar.g_00068	Praw.g_01166
OG0001242	Prar.g_00067	Praw.g_01165
OG0001243	Prar.g_00066	Praw.g_01164
OG0001244	Prar.g_00065	Praw.g_01163
OG0001245	Prar.g_00064	Praw.g_01162
OG0001246	Prar.g_00063	Praw.g_01161
OG0001247	Prar.g_00062	Praw.g_01160
OG0001248	Prar.g_00061	Praw.g_01159
OG0001249	Prar.g_00060	Praw.g_01158
OG0001250	Prar.g_00059	Praw.g_01157
OG0001251	Prar.g_00058	Praw.g_01156
OG0001252	Prar.g_00057	Praw.g_01155
OG0001253	Prar.g_00056	Praw.g_01154
OG0001254	Prar.g_00054	Praw.g_01152
OG0001255	Prar.g_00053	Praw.g_01151
OG0001256	Prar.g_00051	Praw.g_01149
OG0001257	Prar.g_00050	Praw.g_01148
OG0001258	Prar.g_00049	Praw.g_01147
OG0001259	Prar.g_00047	Praw.g_01145
OG0001260	Prar.g_00046	Praw.g_01144
OG0001261	Prar.g_00045	Praw.g_01143
OG0001262	Prar.g_00044	Praw.g_01142
OG0001263	Prar.g_00043	Praw.g_01141
OG0001264	Prar.g_00042	Praw.g_01140
OG0001265	Prar.g_00041	Praw.g_01139
OG0001266	Prar.g_00040	Praw.g_01138
OG0001267	Prar.g_00039	Praw.g_01137
OG0001268	Prar.g_00038	Praw.g_01136
OG0001269	Prar.g_00236	Praw.g_01342
OG0001270	Prar.g_00190	Praw.g_01297
OG0001271	Prar.g_00177	Praw.g_01285
OG0001272	Prar.g_00306	Praw.g_00853
OG0001273	Prar.g_00393	Praw.g_00797
OG0001275	Prar.g_01329	Praw.g_00650
OG0001277	Prar.g_01637	Praw.g_01760
OG0001278	Prar.g_01734	Praw.g_01648
OG0001279	Prar.g_01775	Praw.g_01598
OG0001280	Prar.g_01880	Praw.g_01491
OG0001281	Prar.g_01928	Praw.g_01443
OG0001282	Prar.g_01946	Praw.g_01425
OG0001283	Prar.g_01951	Praw.g_01420
OG0001284	Prar.g_01322	Praw.g_00174
OG0001285	Prar.g_01279	Praw.g_00218
OG0001286	Prar.g_01266	Praw.g_00231
OG0001287	Prar.g_00871	Praw.g_01054
OG0001288	Prar.g_00807	Praw.g_00377
OG0001289	Prar.g_00796	Praw.g_00388
OG0001290	Prar.g_00755	Praw.g_00428
OG0001291	Prar.g_00754	Praw.g_00429
OG0001292	Prar.g_00749	Praw.g_00434
OG0001293	Prar.g_00734	Praw.g_00451
OG0001294	Prar.g_00722	Praw.g_00463
OG0001295	Prar.g_00715	Praw.g_00476
OG0001296	Prar.g_01151	Praw.g_00507
OG0001297	Prar.g_01147	Praw.g_00511
OG0001298	Prar.g_01144	Praw.g_00514
OG0001299	Prar.g_01111	Praw.g_01914
OG0001300	Prar.g_01086	Praw.g_01890
OG0001301	Prar.g_00635	Praw.g_00058
OG0001302	Prar.g_00662	Praw.g_00029
OG0001303	Prar.g_00693	Praw.g_01191
OG0001304	Prar.g_00048	Praw.g_01146
OG0001305	Prar.g_01155, Prar.g_01007, Prar.g_01561	Praw.g_00483
OG0001306	Prar.g_00485	Praw.g_00710
OG0001307	Prar.g_00008	Praw.g_01398
OG0001308	Prar.g_00547	Praw.g_01363
OG0001309	Prar.g_00254	Praw.g_01360
OG0001310	Prar.g_00252	Praw.g_01358
OG0001312	Prar.g_00209	Praw.g_01316
OG0001313	Prar.g_00203	Praw.g_01310
OG0001314	Prar.g_00128	Praw.g_01236
OG0001315	Prar.g_00084	Praw.g_00890
OG0001317	Prar.g_00434	Praw.g_00759
OG0001318	Prar.g_01467	Praw.g_01885
OG0001320	Prar.g_01895	Praw.g_01476
OG0001321	Prar.g_01900	Praw.g_01471
OG0001322	Prar.g_01937	Praw.g_01435
OG0001323	Prar.g_01314	Praw.g_00183
OG0001324	Prar.g_01311	Praw.g_00185
OG0001325	Prar.g_01304	Praw.g_00192
OG0001326	Prar.g_01235	Praw.g_00262
OG0001327	Prar.g_00927	Praw.g_00999
OG0001328	Prar.g_00751	Praw.g_00432
OG0001329	Prar.g_01120	Praw.g_00538
OG0001330	Prar.g_00613	Praw.g_00573
OG0001331	Prar.g_00631	Praw.g_00062
OG0001332	Prar.g_00187	Praw.g_01294
OG0001333	Prar.g_00089	Praw.g_01197
OG0001334	Prar.g_00516	Praw.g_00680
OG0001335	Prar.g_01920	Praw.g_01452
OG0001336	Prar.g_01940	Praw.g_01432
OG0001337	Prar.g_01954	Praw.g_01417
OG0001338	Prar.g_00977	Praw.g_00953
OG0001339	Prar.g_00950	Praw.g_00986
OG0001341	Prar.g_00758	Praw.g_00425
OG0001342	Prar.g_00747	Praw.g_00435
OG0001343	Prar.g_01146	Praw.g_00512
OG0001344	Prar.g_00602	Praw.g_00562
OG0001346	Prar.g_00655	Praw.g_00037
OG0001347	Prar.g_00691	Praw.g_01193
OG0001348	Prar.g_00200	Praw.g_01307
OG0001349	Prar.g_00210	Praw.g_01317
OG0001350	Prar.g_00183	Praw.g_01291
OG0001351	Prar.g_00124	Praw.g_01232
OG0001352	Prar.g_00079	Praw.g_00885
OG0001353	Prar.g_00326	Praw.g_00873
OG0001354	Prar.g_00307	Praw.g_00854
OG0001355	Prar.g_00399	Praw.g_00791
OG0001356	Prar.g_00439	Praw.g_00755
OG0001357	Prar.g_00482	Praw.g_00713
OG0001358	Prar.g_00522	Praw.g_00675
OG0001359	Prar.g_00536	Praw.g_00662
OG0001360	Prar.g_01340	Praw.g_00639
OG0001362	Prar.g_01406	Praw.g_01924
OG0001363	Prar.g_01533	Praw.g_01819
OG0001364	Prar.g_01667	Praw.g_01713
OG0001365	Prar.g_01724	Praw.g_01658
OG0001366	Prar.g_01757	Praw.g_01613
OG0001367	Prar.g_01860	Praw.g_01511
OG0001368	Prar.g_01879	Praw.g_01492
OG0001369	Prar.g_01292	Praw.g_00205
OG0001370	Prar.g_01291	Praw.g_00206
OG0001371	Prar.g_01213	Praw.g_00284
OG0001373	Prar.g_00777	Praw.g_00407
OG0001374	Prar.g_01116	Praw.g_01049
OG0001375	Prar.g_01958	Praw.g_00552
OG0001376	Prar.g_01097	Praw.g_01900
OG0001378	Prar.g_01881	Praw.g_01490
OG0001379	Prar.g_00551	Praw.g_01367
OG0001380	Prar.g_00550	Praw.g_01366
OG0001381	Prar.g_00241	Praw.g_01347
OG0001382	Prar.g_00193	Praw.g_01300
OG0001383	Prar.g_00093	Praw.g_01201
OG0001384	Prar.g_00331	Praw.g_00877
OG0001385	Prar.g_00315	Praw.g_00862
OG0001386	Prar.g_00422	Praw.g_00770
OG0001389	Prar.g_00502	Praw.g_00693
OG0001390	Prar.g_00509	Praw.g_00687
OG0001391	Prar.g_01335	Praw.g_00644
OG0001392	Prar.g_01342	Praw.g_00637
OG0001393	Prar.g_01349	Praw.g_00629
OG0001394	Prar.g_01496	Praw.g_01856
OG0001395	Prar.g_01504	Praw.g_01848
OG0001396	Prar.g_01506	Praw.g_01846
OG0001397	Prar.g_01512	Praw.g_01840
OG0001398	Prar.g_01604	Praw.g_01804
OG0001399	Prar.g_01669	Praw.g_01711
OG0001400	Prar.g_01756	Praw.g_01614
OG0001401	Prar.g_01758	Praw.g_01612
OG0001402	Prar.g_01781	Praw.g_01592
OG0001403	Prar.g_01784	Praw.g_01589
OG0001404	Prar.g_01864	Praw.g_01507
OG0001405	Prar.g_01889	Praw.g_01482
OG0001406	Prar.g_01908	Praw.g_01463
OG0001407	Prar.g_01918	Praw.g_01454
OG0001408	Prar.g_01926	Praw.g_01445
OG0001409	Prar.g_01934	Praw.g_01438
OG0001410	Prar.g_01277	Praw.g_00220
OG0001411	Prar.g_00975	Praw.g_00956
OG0001412	Prar.g_00954	Praw.g_00982
OG0001413	Prar.g_00920	Praw.g_01007
OG0001414	Prar.g_00910	Praw.g_01017
OG0001415	Prar.g_00808	Praw.g_00376
OG0001416	Prar.g_00805	Praw.g_00379
OG0001417	Prar.g_00757	Praw.g_00426
OG0001418	Prar.g_00744	Praw.g_00438
OG0001421	Prar.g_01814	Praw.g_01558
OG0001424	Prar.g_00556	Praw.g_01373
OG0001425	Prar.g_00261	Praw.g_00808
OG0001426	Prar.g_00424	Praw.g_00768
OG0001427	Prar.g_01351	Praw.g_00627
OG0001428	Prar.g_01635	Praw.g_01762
OG0001429	Prar.g_01647	Praw.g_01748
OG0001430	Prar.g_01673	Praw.g_01707
OG0001431	Prar.g_01760	Praw.g_01610
OG0001432	Prar.g_01765	Praw.g_01607
OG0001433	Prar.g_01923	Praw.g_01449
OG0001434	Prar.g_01290	Praw.g_00207
OG0001435	Prar.g_01201	Praw.g_00906
OG0001436	Prar.g_00738	Praw.g_00445
OG0001437	Prar.g_00732	Praw.g_00453
OG0001438	Prar.g_00052	Praw.g_01150
OG0001440	Prar.g_00433	Praw.g_00760
OG0001442	Prar.g_01872	Praw.g_01499
OG0001443	Prar.g_01924	Praw.g_01447
OG0001444	Prar.g_01927	Praw.g_01444
OG0001445	Prar.g_00746	Praw.g_00437
OG0001446	Prar.g_01181	Praw.g_01734
OG0001448	Prar.g_01450	Praw.g_00156
OG0001449	Prar.g_01319	Praw.g_00177
OG0001450	Prar.g_01302	Praw.g_00194
OG0001451	Prar.g_01280	Praw.g_00217
OG0001452	Prar.g_01244	Praw.g_00253
OG0001453	Prar.g_00987	Praw.g_00332
OG0001454	Prar.g_00985	Praw.g_00334
OG0001455	Prar.g_00984	Praw.g_00335
OG0001457	Prar.g_00867	Praw.g_01082
OG0001459	Prar.g_00718	Praw.g_00469
OG0001460	Prar.g_00427	Praw.g_00765
OG0001461	Prar.g_00437	Praw.g_00757
OG0001462	Prar.g_00452	Praw.g_00743
OG0001464	Prar.g_01389	Praw.g_00589
OG0001465	Prar.g_01418	Praw.g_01936
OG0001466	Prar.g_01532	Praw.g_01820
OG0001467	Prar.g_01662	Praw.g_01718
OG0001469	Prar.g_01747	Praw.g_01636
OG0001470	Prar.g_01871	Praw.g_01500
OG0001471	Prar.g_01917	Praw.g_01455
OG0001472	Prar.g_01922	Praw.g_01450
OG0001473	Prar.g_01925	Praw.g_01446
OG0001474	Prar.g_00982	Praw.g_00948
OG0001476	Prar.g_00342	Praw.g_01086
OG0001478	Prar.g_00624	Praw.g_00069
OG0001479	Prar.g_01265	Praw.g_00232
OG0001480	Prar.g_00724	Praw.g_01814
OG0001480	Prar.g_01199	Praw.g_00905
OG0001482	Prar.g_00267	Praw.g_00814
OG0001483	Prar.g_00972	Praw.g_00960
OG0001484	Prar.g_00475	Praw.g_00731
OG0001485	Prar.g_01746	Praw.g_01637
OG0001486	Prar.g_01754	Praw.g_01628
OG0001488	Prar.g_01913	Praw.g_01459
OG0001489	Prar.g_01914	Praw.g_01458
OG0001490	Prar.g_01915	Praw.g_01457
OG0001491	Prar.g_01921	Praw.g_01451
OG0001492	Prar.g_01949	Praw.g_01422
OG0001493	Prar.g_01325	Praw.g_00171
OG0001494	Prar.g_01247	Praw.g_00250
OG0001497	Prar.g_00869	Praw.g_01053
OG0001498	Prar.g_01118	Praw.g_01920
OG0001499	Prar.g_01096	Praw.g_01899
OG0001503	Prar.g_00155	Praw.g_01263
OG0001504	Prar.g_00463	Praw.g_00737
OG0001505	Prar.g_01629	Praw.g_01770
OG0001507	Prar.g_01659	Praw.g_01721
OG0001510	Prar.g_01748	Praw.g_01635
OG0001511	Prar.g_01551	Praw.g_01626
OG0001512	Prar.g_01550	Praw.g_01625
OG0001513	Prar.g_01549	Praw.g_01624
OG0001514	Prar.g_01548	Praw.g_01623
OG0001515	Prar.g_01547	Praw.g_01622
OG0001516	Prar.g_01546	Praw.g_01621
OG0001517	Prar.g_01545	Praw.g_01620
OG0001518	Prar.g_01544	Praw.g_01619
OG0001519	Prar.g_01543	Praw.g_01618
OG0001520	Prar.g_01542	Praw.g_01617
OG0001521	Prar.g_01541	Praw.g_01616
OG0001522	Prar.g_01540	Praw.g_01615
OG0001524	Prar.g_01196	Praw.g_01785
OG0001525	Prar.g_01941	Praw.g_01430
OG0001526	Prar.g_01281	Praw.g_00216
OG0001529	Prar.g_00616	Praw.g_00077
OG0001531	Prar.g_01854	Praw.g_01517
OG0001532	Prar.g_01912	Praw.g_01460
OG0001533	Prar.g_01931	Praw.g_01440
OG0001534	Prar.g_01000	Praw.g_00932
OG0001535	Prar.g_00449	Praw.g_00745
OG0001536	Prar.g_01180	Praw.g_01735
OG0001537	Prar.g_01115	Praw.g_01918
OG0001539	Prar.g_00557	Praw.g_01374
OG0001540	Prar.g_00507	Praw.g_00688
OG0001542	Prar.g_01321	Praw.g_00175
OG0001547	Prar.g_00003	Praw.g_01394
OG0001548	Prar.g_01552	Praw.g_00736
OG0001549	Prar.g_00740	Praw.g_00443
OG0001551	Prar.g_01323	Praw.g_00173
OG0001552	Prar.g_00980	Praw.g_00950
OG0001553	Prar.g_00968	Praw.g_00965
OG0001554	Prar.g_00967	Praw.g_00966
OG0001556	Prar.g_00864	Praw.g_01074
OG0001557	Prar.g_00742	Praw.g_00441
OG0001558	Prar.g_00733	Praw.g_00452
OG0001565	Prar.g_00202	Praw.g_01309
OG0001566	Prar.g_00280	Praw.g_00827
OG0001567	Prar.g_00429	Praw.g_00763
OG0001568	Prar.g_00451	Praw.g_00744
OG0001569	Prar.g_00505	Praw.g_00690
OG0001571	Prar.g_00519	Praw.g_00678
OG0001572	Prar.g_01507	Praw.g_01845
OG0001574	Prar.g_01642	Praw.g_01756
OG0001575	Prar.g_01655	Praw.g_01729
OG0001576	Prar.g_01865	Praw.g_01506
OG0001577	Prar.g_01870	Praw.g_01501
OG0001578	Prar.g_01929	Praw.g_01442
OG0001579	Prar.g_01930	Praw.g_01441
OG0001580	Prar.g_01933	Praw.g_01439
OG0001581	Prar.g_01936	Praw.g_01436
OG0001582	Prar.g_01942	Praw.g_01429
OG0001583	Prar.g_01326	Praw.g_00170
OG0001584	Prar.g_01316	Praw.g_00179
OG0001585	Prar.g_01308	Praw.g_00188
OG0001586	Prar.g_01300	Praw.g_00197
OG0001587	Prar.g_01297	Praw.g_00200
OG0001589	Prar.g_00990	Praw.g_00946
OG0001590	Prar.g_00914	Praw.g_01013
OG0001591	Prar.g_00912	Praw.g_01015
OG0001592	Prar.g_00868	Praw.g_01102
OG0001593	Prar.g_00860	Praw.g_01122, Praw.g_01110
OG0001594	Prar.g_00764	Praw.g_00420
OG0001595	Prar.g_00763	Praw.g_00421
OG0001596	Prar.g_00762	Praw.g_00422
OG0001597	Prar.g_00752	Praw.g_00431
OG0001598	Prar.g_00671	Praw.g_00020
OG0001601	Prar.g_01167	Praw.g_00338
OG0001602	Prar.g_00294	Praw.g_00841
OG0001603	Prar.g_00256	Praw.g_00803
OG0001604	Prar.g_00423	Praw.g_00769
OG0001606	Prar.g_00517	Praw.g_00679
OG0001607	Prar.g_01536	Praw.g_01816
OG0001608	Prar.g_01641	Praw.g_01757
OG0001609	Prar.g_01750	Praw.g_01633
OG0001610	Prar.g_01762	Praw.g_01609
OG0001611	Prar.g_01287	Praw.g_00210
OG0001612	Prar.g_01286	Praw.g_00211
OG0001613	Prar.g_01285	Praw.g_00212
OG0001614	Prar.g_01284	Praw.g_00213
OG0001617	Prar.g_00714	Praw.g_00478
OG0001618	Prar.g_01130	Praw.g_00528
OG0001622	Prar.g_00428	Praw.g_00764
OG0001623	Prar.g_01531	Praw.g_01821
OG0001624	Prar.g_01624	Praw.g_01774
OG0001628	Prar.g_00922	Praw.g_01004
OG0001629	Prar.g_00381	Praw.g_01111
OG0001635	Prar.g_00397	Praw.g_00793
OG0001636	Prar.g_01505	Praw.g_01847
OG0001637	Prar.g_01753	Praw.g_01629
OG0001638	Prar.g_01001	Praw.g_00931
OG0001639	Prar.g_00995	Praw.g_00940, Praw.g_00485
OG0001640	Prar.g_00739	Praw.g_00444
OG0001641	Prar.g_00723	Praw.g_00462
OG0001652	Prar.g_00147	Praw.g_01255
OG0001653	Prar.g_00426	Praw.g_00766
OG0001654	Prar.g_00460	Praw.g_00742
OG0001655	Prar.g_00461	Praw.g_00741
OG0001656	Prar.g_00462	Praw.g_00739
OG0001657	Prar.g_00515	Praw.g_00681
OG0001658	Prar.g_01598	Praw.g_01810
OG0001659	Prar.g_01631	Praw.g_01766
OG0001660	Prar.g_01633	Praw.g_01764
OG0001661	Prar.g_01656	Praw.g_01728
OG0001662	Prar.g_01658	Praw.g_01722
OG0001663	Prar.g_01660	Praw.g_01720
OG0001664	Prar.g_01689	Praw.g_01692
OG0001665	Prar.g_01741	Praw.g_01642
OG0001666	Prar.g_01751	Praw.g_01631
OG0001667	Prar.g_01752	Praw.g_01630
OG0001668	Prar.g_01788	Praw.g_01585
OG0001669	Prar.g_01866	Praw.g_01505
OG0001670	Prar.g_01869	Praw.g_01502
OG0001671	Prar.g_01874	Praw.g_01497
OG0001672	Prar.g_01891	Praw.g_01480
OG0001673	Prar.g_01892	Praw.g_01479
OG0001674	Prar.g_01916	Praw.g_01456
OG0001675	Prar.g_01919	Praw.g_01453
OG0001676	Prar.g_01938	Praw.g_01434
OG0001677	Prar.g_01939	Praw.g_01433
OG0001678	Prar.g_01945	Praw.g_01426
OG0001679	Prar.g_01950	Praw.g_01421
OG0001680	Prar.g_01952	Praw.g_01419
OG0001681	Prar.g_01310	Praw.g_00186
OG0001682	Prar.g_01305	Praw.g_00191
OG0001683	Prar.g_01303	Praw.g_00193
OG0001684	Prar.g_01288	Praw.g_00209
OG0001685	Prar.g_01216	Praw.g_00281
OG0001686	Prar.g_01208	Praw.g_00289
OG0001687	Prar.g_01159	Praw.g_00329
OG0001688	Prar.g_00974	Praw.g_00957
OG0001689	Prar.g_00970	Praw.g_00963
OG0001692	Prar.g_00765	Praw.g_00419
OG0001693	Prar.g_00759	Praw.g_00424
OG0001694	Prar.g_00756	Praw.g_00427
OG0001695	Prar.g_00750	Praw.g_00433
OG0001696	Prar.g_00743	Praw.g_00440
OG0001697	Prar.g_00741	Praw.g_00442
OG0001699	Prar.g_01138	Praw.g_00520
OG0001700	Prar.g_00075	Praw.g_01174
OG0001705	Prar.g_01327	Praw.g_00652
OG0001707	Prar.g_01627	Praw.g_01772
OG0001708	Prar.g_01645	Praw.g_01750
OG0001709	Prar.g_01657	Praw.g_01727
OG0001710	Prar.g_01867	Praw.g_01504
OG0001713	Prar.g_01306	Praw.g_00190
OG0001714	Prar.g_01283	Praw.g_00214
OG0001715	Prar.g_00983	Praw.g_00947
OG0001717	Prar.g_01868	Praw.g_01503
OG0001728	Prar.g_01671	Praw.g_01709
OG0001729	Prar.g_01749	Praw.g_01634
OG0001732	Prar.g_00969	Praw.g_00964
OG0001736	Prar.g_00720	Praw.g_00468
OG0001737	Prar.g_00447	Praw.g_00747
OG0001787	Prar.g_00579	Praw.g_01387
OG0001789	Prar.g_01354	Praw.g_00624
OG0001791	Prar.g_01666	Praw.g_01714
OG0001792	Prar.g_00986	Praw.g_00333
OG0001793	Prar.g_00994	Praw.g_00943
OG0001794	Prar.g_00992	Praw.g_00944
OG0001799	Prar.g_01301	Praw.g_00196
OG0001807	Prar.g_00438	Praw.g_00756
OG0001809	Prar.g_00999	Praw.g_00933
OG0001810	Prar.g_01648	Praw.g_01747
OG0001821	Prar.g_00866	Praw.g_01057
OG0001825	Prar.g_00716	Praw.g_00475
OG0001827	Prar.g_01176	Praw.g_01784
OG0001840	Prar.g_00981	Praw.g_00949
OG0001848	Prar.g_00735	Praw.g_00450
OG0001849	Prar.g_01299	Praw.g_00198
OG0001868	Prar.g_01178	Praw.g_00313
OG0001869	Prar.g_00728	Praw.g_00456
OG0001870	Prar.g_01168	Praw.g_00337
OG0001871	Prar.g_01177	Praw.g_00973
OG0001901	Prar.g_00314	Praw.g_00861
OG0001951	Prar.g_01632	Praw.g_01765
OG0001963	Prar.g_00561	Praw.g_00330
OG0002023	Prar.g_00859	Praw.g_01123
OG0002027	Prar.g_01791	Praw.g_01582
OG0002052	Prar.g_01005	Praw.g_00310
OG0002055	Prar.g_00379	Praw.g_01105
OG0002125	Prar.g_00855	Praw.g_01056
OG0002127	Prar.g_01639	Praw.g_01758
OG0002161	Prar.g_00563	Praw.g_00729
OG0002342	Prar.g_01175	Praw.g_01778
OG0002343	Prar.g_01195	Praw.g_00734
OG0003137	Prar.g_00448	Praw.g_00746
