Orthogroup	Prar	Praa
OG0001156	Prar.g_01016	Praa.g_01787
OG0001157	Prar.g_01014	Praa.g_01789
OG0001158	Prar.g_01013	Praa.g_01790
OG0001159	Prar.g_01012	Praa.g_01791
OG0001160	Prar.g_01011	Praa.g_01792
OG0001161	Prar.g_00617	Praa.g_01796
OG0001162	Prar.g_00618	Praa.g_01797
OG0001163	Prar.g_00619	Praa.g_01798
OG0001164	Prar.g_00620	Praa.g_01799
OG0001165	Prar.g_00621	Praa.g_01800
OG0001166	Prar.g_00622	Praa.g_01801
OG0001167	Prar.g_00623	Praa.g_01802
OG0001168	Prar.g_00625	Praa.g_01804
OG0001169	Prar.g_00626	Praa.g_01805
OG0001170	Prar.g_00628	Praa.g_01807
OG0001171	Prar.g_00629	Praa.g_01808
OG0001172	Prar.g_00630	Praa.g_01809
OG0001173	Prar.g_00632	Praa.g_01811
OG0001174	Prar.g_00634	Praa.g_01813
OG0001175	Prar.g_00636	Praa.g_01815
OG0001176	Prar.g_00637	Praa.g_01816
OG0001177	Prar.g_00639	Praa.g_01818
OG0001178	Prar.g_00640	Praa.g_01819
OG0001179	Prar.g_00641	Praa.g_01820
OG0001180	Prar.g_00642	Praa.g_01821
OG0001181	Prar.g_00643	Praa.g_01822
OG0001182	Prar.g_00644	Praa.g_01823
OG0001183	Prar.g_00645	Praa.g_01824
OG0001184	Prar.g_00646	Praa.g_01825
OG0001185	Prar.g_00647	Praa.g_01826
OG0001186	Prar.g_00648	Praa.g_01827
OG0001187	Prar.g_00649	Praa.g_01828
OG0001188	Prar.g_00650	Praa.g_01829
OG0001189	Prar.g_00651	Praa.g_01830
OG0001190	Prar.g_00652	Praa.g_01831
OG0001191	Prar.g_00654	Praa.g_01833
OG0001192	Prar.g_00656	Praa.g_01835
OG0001193	Prar.g_00657	Praa.g_01836
OG0001194	Prar.g_00658	Praa.g_01837
OG0001195	Prar.g_00659	Praa.g_01838
OG0001196	Prar.g_00661	Praa.g_01840
OG0001197	Prar.g_00663	Praa.g_01843
OG0001198	Prar.g_00664	Praa.g_01844
OG0001199	Prar.g_00665	Praa.g_01845
OG0001200	Prar.g_00666	Praa.g_01846
OG0001201	Prar.g_00667	Praa.g_01847
OG0001202	Prar.g_00668	Praa.g_01848
OG0001203	Prar.g_00670	Praa.g_01850
OG0001204	Prar.g_00673	Praa.g_01853
OG0001205	Prar.g_00674	Praa.g_01854
OG0001206	Prar.g_00675	Praa.g_01856
OG0001207	Prar.g_00676	Praa.g_01857
OG0001208	Prar.g_00677	Praa.g_01858
OG0001209	Prar.g_00678	Praa.g_01859
OG0001210	Prar.g_00679	Praa.g_01860
OG0001211	Prar.g_00680	Praa.g_01861
OG0001212	Prar.g_00681	Praa.g_01862
OG0001213	Prar.g_00682	Praa.g_01863
OG0001214	Prar.g_00683	Praa.g_01864
OG0001215	Prar.g_00684	Praa.g_01865
OG0001216	Prar.g_00685	Praa.g_01866
OG0001217	Prar.g_00686	Praa.g_01867
OG0001218	Prar.g_00687	Praa.g_01868
OG0001219	Prar.g_00688	Praa.g_01869
OG0001220	Prar.g_00689	Praa.g_01870
OG0001221	Prar.g_00690	Praa.g_01871
OG0001222	Prar.g_00692	Praa.g_01873
OG0001223	Prar.g_00694	Praa.g_01875
OG0001224	Prar.g_00695	Praa.g_01876
OG0001225	Prar.g_00697	Praa.g_01878
OG0001226	Prar.g_00698	Praa.g_01879
OG0001227	Prar.g_00699	Praa.g_01880
OG0001228	Prar.g_00700	Praa.g_01881
OG0001229	Prar.g_00701	Praa.g_01882
OG0001230	Prar.g_00702	Praa.g_01883
OG0001231	Prar.g_00703	Praa.g_01884
OG0001232	Prar.g_00705	Praa.g_01886
OG0001233	Prar.g_00706	Praa.g_01887
OG0001234	Prar.g_00707	Praa.g_01888
OG0001235	Prar.g_00708	Praa.g_01889
OG0001236	Prar.g_00709	Praa.g_01890
OG0001237	Prar.g_00074	Praa.g_01892
OG0001238	Prar.g_00073	Praa.g_01893
OG0001239	Prar.g_00070	Praa.g_01896
OG0001240	Prar.g_00069	Praa.g_01897
OG0001241	Prar.g_00068	Praa.g_01898
OG0001242	Prar.g_00067	Praa.g_01899
OG0001243	Prar.g_00066	Praa.g_01900
OG0001244	Prar.g_00065	Praa.g_01901
OG0001245	Prar.g_00064	Praa.g_01902
OG0001246	Prar.g_00063	Praa.g_01903
OG0001247	Prar.g_00062	Praa.g_01904
OG0001248	Prar.g_00061	Praa.g_01905
OG0001249	Prar.g_00060	Praa.g_01906
OG0001250	Prar.g_00059	Praa.g_01907
OG0001251	Prar.g_00058	Praa.g_01908
OG0001252	Prar.g_00057	Praa.g_01909
OG0001253	Prar.g_00056	Praa.g_01910
OG0001254	Prar.g_00054	Praa.g_01912
OG0001255	Prar.g_00053	Praa.g_01913
OG0001256	Prar.g_00051	Praa.g_01915
OG0001257	Prar.g_00050	Praa.g_01916
OG0001258	Prar.g_00049	Praa.g_01917
OG0001259	Prar.g_00047	Praa.g_01919
OG0001260	Prar.g_00046	Praa.g_01920
OG0001261	Prar.g_00045	Praa.g_01921
OG0001262	Prar.g_00044	Praa.g_01922
OG0001263	Prar.g_00043	Praa.g_01923
OG0001264	Prar.g_00042	Praa.g_01924
OG0001265	Prar.g_00041	Praa.g_01925
OG0001266	Prar.g_00040	Praa.g_01926
OG0001267	Prar.g_00039	Praa.g_01927
OG0001268	Prar.g_00038	Praa.g_01928
OG0001269	Prar.g_00236	Praa.g_00092
OG0001270	Prar.g_00190	Praa.g_00138
OG0001271	Prar.g_00177	Praa.g_00150
OG0001272	Prar.g_00306	Praa.g_00281
OG0001273	Prar.g_00393	Praa.g_00333
OG0001274	Prar.g_00532	Praa.g_00482
OG0001275	Prar.g_01329	Praa.g_00498
OG0001276	Prar.g_01419	Praa.g_00590
OG0001277	Prar.g_01637	Praa.g_00750
OG0001278	Prar.g_01734	Praa.g_00855
OG0001279	Prar.g_01775	Praa.g_00906
OG0001280	Prar.g_01880	Praa.g_01015
OG0001281	Prar.g_01928	Praa.g_01064
OG0001282	Prar.g_01946	Praa.g_01082
OG0001283	Prar.g_01951	Praa.g_01087
OG0001284	Prar.g_01322	Praa.g_01097
OG0001285	Prar.g_01279	Praa.g_01144
OG0001286	Prar.g_01266	Praa.g_01157
OG0001287	Prar.g_00871	Praa.g_01396
OG0001288	Prar.g_00807	Praa.g_01516
OG0001289	Prar.g_00796	Praa.g_01527
OG0001290	Prar.g_00755	Praa.g_01570
OG0001291	Prar.g_00754	Praa.g_01571
OG0001292	Prar.g_00749	Praa.g_01576
OG0001294	Prar.g_00722	Praa.g_01605
OG0001295	Prar.g_00715	Praa.g_01618
OG0001296	Prar.g_01151	Praa.g_01627
OG0001297	Prar.g_01147	Praa.g_01631
OG0001298	Prar.g_01144	Praa.g_01634
OG0001299	Prar.g_01111	Praa.g_01702
OG0001300	Prar.g_01086	Praa.g_01727
OG0001301	Prar.g_00635	Praa.g_01814
OG0001302	Prar.g_00662	Praa.g_01842
OG0001303	Prar.g_00693	Praa.g_01874
OG0001304	Prar.g_00048	Praa.g_01918
OG0001307	Prar.g_00008	Praa.g_00030
OG0001308	Prar.g_00547	Praa.g_00071
OG0001309	Prar.g_00254	Praa.g_00074
OG0001310	Prar.g_00252	Praa.g_00076
OG0001311	Prar.g_00235	Praa.g_00093
OG0001312	Prar.g_00209	Praa.g_00119
OG0001313	Prar.g_00203	Praa.g_00125
OG0001314	Prar.g_00128	Praa.g_00199
OG0001315	Prar.g_00084	Praa.g_00243
OG0001317	Prar.g_00434	Praa.g_00372
OG0001318	Prar.g_01467	Praa.g_00637
OG0001320	Prar.g_01895	Praa.g_01030
OG0001321	Prar.g_01900	Praa.g_01035
OG0001322	Prar.g_01937	Praa.g_01072
OG0001323	Prar.g_01314	Praa.g_01109
OG0001324	Prar.g_01311	Praa.g_01113
OG0001325	Prar.g_01304	Praa.g_01120
OG0001326	Prar.g_01235	Praa.g_01187
OG0001327	Prar.g_00927	Praa.g_01350
OG0001328	Prar.g_00751	Praa.g_01574
OG0001329	Prar.g_01120	Praa.g_01658
OG0001330	Prar.g_00613	Praa.g_01694
OG0001331	Prar.g_00631	Praa.g_01810
OG0001332	Prar.g_00187	Praa.g_00141
OG0001333	Prar.g_00089	Praa.g_00238
OG0001334	Prar.g_00516	Praa.g_00467
OG0001335	Prar.g_01920	Praa.g_01055
OG0001336	Prar.g_01940	Praa.g_01075
OG0001337	Prar.g_01954	Praa.g_01090
OG0001338	Prar.g_00977	Praa.g_01289
OG0001339	Prar.g_00950	Praa.g_01323
OG0001340	Prar.g_00891	Praa.g_01386
OG0001341	Prar.g_00758	Praa.g_01567
OG0001342	Prar.g_00747	Praa.g_01578
OG0001343	Prar.g_01146	Praa.g_01632
OG0001344	Prar.g_00602	Praa.g_01683
OG0001346	Prar.g_00655	Praa.g_01834
OG0001347	Prar.g_00691	Praa.g_01872
OG0001349	Prar.g_00210	Praa.g_00118
OG0001350	Prar.g_00183	Praa.g_00144
OG0001351	Prar.g_00124	Praa.g_00203
OG0001352	Prar.g_00079	Praa.g_00248
OG0001353	Prar.g_00326	Praa.g_00261
OG0001354	Prar.g_00307	Praa.g_00280
OG0001355	Prar.g_00399	Praa.g_00339
OG0001356	Prar.g_00439	Praa.g_00377
OG0001357	Prar.g_00482	Praa.g_00434
OG0001358	Prar.g_00522	Praa.g_00472
OG0001359	Prar.g_00536	Praa.g_00486
OG0001360	Prar.g_01340	Praa.g_00509
OG0001362	Prar.g_01406	Praa.g_00577
OG0001363	Prar.g_01533	Praa.g_00703
OG0001364	Prar.g_01667	Praa.g_00786
OG0001365	Prar.g_01724	Praa.g_00845
OG0001366	Prar.g_01757	Praa.g_00890
OG0001367	Prar.g_01860	Praa.g_00992
OG0001368	Prar.g_01879	Praa.g_01014
OG0001369	Prar.g_01292	Praa.g_01131
OG0001370	Prar.g_01291	Praa.g_01132
OG0001371	Prar.g_01213	Praa.g_01209
OG0001373	Prar.g_00777	Praa.g_01547
OG0001374	Prar.g_01116	Praa.g_01698, Praa.g_01611
OG0001375	Prar.g_01958	Praa.g_01673
OG0001376	Prar.g_01097	Praa.g_01716
OG0001379	Prar.g_00551	Praa.g_00067
OG0001380	Prar.g_00550	Praa.g_00068
OG0001381	Prar.g_00241	Praa.g_00087
OG0001382	Prar.g_00193	Praa.g_00135
OG0001383	Prar.g_00093	Praa.g_00234
OG0001384	Prar.g_00331	Praa.g_00256
OG0001385	Prar.g_00315	Praa.g_00272
OG0001386	Prar.g_00422	Praa.g_00361
OG0001389	Prar.g_00502	Praa.g_00453
OG0001390	Prar.g_00509	Praa.g_00460
OG0001391	Prar.g_01335	Praa.g_00504
OG0001392	Prar.g_01342	Praa.g_00511
OG0001393	Prar.g_01349	Praa.g_00519
OG0001394	Prar.g_01496	Praa.g_00666
OG0001395	Prar.g_01504	Praa.g_00674
OG0001396	Prar.g_01506	Praa.g_00676
OG0001397	Prar.g_01512	Praa.g_00682
OG0001398	Prar.g_01604	Praa.g_00716
OG0001399	Prar.g_01669	Praa.g_00788
OG0001400	Prar.g_01756	Praa.g_00889
OG0001401	Prar.g_01758	Praa.g_00891
OG0001402	Prar.g_01781	Praa.g_00912
OG0001403	Prar.g_01784	Praa.g_00915
OG0001404	Prar.g_01864	Praa.g_00996
OG0001405	Prar.g_01889	Praa.g_01024
OG0001406	Prar.g_01908	Praa.g_01043
OG0001407	Prar.g_01918	Praa.g_01053
OG0001408	Prar.g_01926	Praa.g_01062
OG0001409	Prar.g_01934	Praa.g_01069
OG0001410	Prar.g_01277	Praa.g_01146
OG0001411	Prar.g_00975	Praa.g_01292
OG0001412	Prar.g_00954	Praa.g_01319
OG0001413	Prar.g_00920	Praa.g_01357
OG0001414	Prar.g_00910	Praa.g_01367
OG0001415	Prar.g_00808	Praa.g_01515
OG0001416	Prar.g_00805	Praa.g_01518
OG0001417	Prar.g_00757	Praa.g_01568
OG0001418	Prar.g_00744	Praa.g_01581
OG0001420	Prar.g_00988	Praa.g_01626
OG0001424	Prar.g_00556	Praa.g_00062
OG0001425	Prar.g_00261	Praa.g_00326
OG0001426	Prar.g_00424	Praa.g_00363
OG0001427	Prar.g_01351	Praa.g_00521
OG0001428	Prar.g_01635	Praa.g_00748
OG0001429	Prar.g_01647	Praa.g_00761
OG0001430	Prar.g_01673	Praa.g_00792
OG0001431	Prar.g_01760	Praa.g_00893
OG0001432	Prar.g_01765	Praa.g_00897
OG0001433	Prar.g_01923	Praa.g_01058
OG0001434	Prar.g_01290	Praa.g_01133
OG0001435	Prar.g_01201	Praa.g_01223
OG0001436	Prar.g_00738	Praa.g_01587
OG0001437	Prar.g_00732	Praa.g_01595
OG0001438	Prar.g_00052	Praa.g_01914
OG0001440	Prar.g_00433	Praa.g_00371
OG0001442	Prar.g_01872	Praa.g_01007
OG0001443	Prar.g_01924	Praa.g_01060
OG0001444	Prar.g_01927	Praa.g_01063
OG0001445	Prar.g_00746	Praa.g_01580
OG0001448	Prar.g_01450	Praa.g_00620
OG0001449	Prar.g_01319	Praa.g_01100
OG0001450	Prar.g_01302	Praa.g_01123
OG0001451	Prar.g_01280	Praa.g_01143
OG0001452	Prar.g_01244	Praa.g_01178
OG0001453	Prar.g_00987	Praa.g_01246
OG0001454	Prar.g_00985	Praa.g_01248
OG0001455	Prar.g_00984	Praa.g_01249
OG0001457	Prar.g_00867	Praa.g_01624, Praa.g_01794
OG0001460	Prar.g_00427	Praa.g_00366
OG0001461	Prar.g_00437	Praa.g_00375
OG0001462	Prar.g_00452	Praa.g_00387
OG0001464	Prar.g_01389	Praa.g_00560
OG0001465	Prar.g_01418	Praa.g_00589
OG0001466	Prar.g_01532	Praa.g_00702
OG0001467	Prar.g_01662	Praa.g_00781
OG0001469	Prar.g_01747	Praa.g_00867
OG0001470	Prar.g_01871	Praa.g_01006
OG0001471	Prar.g_01917	Praa.g_01052
OG0001472	Prar.g_01922	Praa.g_01057
OG0001473	Prar.g_01925	Praa.g_01061
OG0001474	Prar.g_00982	Praa.g_01284
OG0001476	Prar.g_00342	Praa.g_01473
OG0001478	Prar.g_00624	Praa.g_01803
OG0001482	Prar.g_00267	Praa.g_00320
OG0001483	Prar.g_00972	Praa.g_01299
OG0001484	Prar.g_00475	Praa.g_00416
OG0001485	Prar.g_01746	Praa.g_00866
OG0001486	Prar.g_01754	Praa.g_00875
OG0001487	Prar.g_01806	Praa.g_00937
OG0001488	Prar.g_01913	Praa.g_01048
OG0001489	Prar.g_01914	Praa.g_01049
OG0001490	Prar.g_01915	Praa.g_01050
OG0001491	Prar.g_01921	Praa.g_01056
OG0001492	Prar.g_01949	Praa.g_01085
OG0001493	Prar.g_01325	Praa.g_01094
OG0001494	Prar.g_01247	Praa.g_01175
OG0001495	Prar.g_00711	Praa.g_01237
OG0001497	Prar.g_00869	Praa.g_01397
OG0001498	Prar.g_01118	Praa.g_01696
OG0001499	Prar.g_01096	Praa.g_01717
OG0001503	Prar.g_00155	Praa.g_00172
OG0001504	Prar.g_00463	Praa.g_00394
OG0001505	Prar.g_01629	Praa.g_00741
OG0001507	Prar.g_01659	Praa.g_00778
OG0001508	Prar.g_01713	Praa.g_00833
OG0001509	Prar.g_01716	Praa.g_00837
OG0001510	Prar.g_01748	Praa.g_00868
OG0001511	Prar.g_01551	Praa.g_00877
OG0001512	Prar.g_01550	Praa.g_00878
OG0001513	Prar.g_01549	Praa.g_00879
OG0001514	Prar.g_01548	Praa.g_00880
OG0001515	Prar.g_01547	Praa.g_00881
OG0001516	Prar.g_01546	Praa.g_00882
OG0001517	Prar.g_01545	Praa.g_00883
OG0001518	Prar.g_01544	Praa.g_00884
OG0001519	Prar.g_01543	Praa.g_00885
OG0001520	Prar.g_01542	Praa.g_00886
OG0001521	Prar.g_01541	Praa.g_00887
OG0001522	Prar.g_01540	Praa.g_00888
OG0001524	Prar.g_01196	Praa.g_00998
OG0001525	Prar.g_01941	Praa.g_01077
OG0001526	Prar.g_01281	Praa.g_01142
OG0001529	Prar.g_00616	Praa.g_01795
OG0001531	Prar.g_01854	Praa.g_00986
OG0001532	Prar.g_01912	Praa.g_01047
OG0001533	Prar.g_01931	Praa.g_01067
OG0001534	Prar.g_01000	Praa.g_01260
OG0001539	Prar.g_00557	Praa.g_00061
OG0001540	Prar.g_00507	Praa.g_00458
OG0001541	Prar.g_01763	Praa.g_00895
OG0001542	Prar.g_01321	Praa.g_01098
OG0001543	Prar.g_01190	Praa.g_01231
OG0001544	Prar.g_00384	Praa.g_01403
OG0001547	Prar.g_00003	Praa.g_00034
OG0001548	Prar.g_01552	Praa.g_00395
OG0001549	Prar.g_00740	Praa.g_01585
OG0001551	Prar.g_01323	Praa.g_01096
OG0001552	Prar.g_00980	Praa.g_01286
OG0001553	Prar.g_00968	Praa.g_01304
OG0001554	Prar.g_00967	Praa.g_01305
OG0001556	Prar.g_00864	Praa.g_01436
OG0001557	Prar.g_00742	Praa.g_01583
OG0001558	Prar.g_00733	Praa.g_01594
OG0001565	Prar.g_00202	Praa.g_00126
OG0001566	Prar.g_00280	Praa.g_00307
OG0001567	Prar.g_00429	Praa.g_00368
OG0001568	Prar.g_00451	Praa.g_00386
OG0001569	Prar.g_00505	Praa.g_00456
OG0001570	Prar.g_00508	Praa.g_00459
OG0001571	Prar.g_00519	Praa.g_00469
OG0001572	Prar.g_01507	Praa.g_00677
OG0001574	Prar.g_01642	Praa.g_00753
OG0001575	Prar.g_01655	Praa.g_00770
OG0001576	Prar.g_01865	Praa.g_01001
OG0001577	Prar.g_01870	Praa.g_01005
OG0001578	Prar.g_01929	Praa.g_01065
OG0001579	Prar.g_01930	Praa.g_01066
OG0001580	Prar.g_01933	Praa.g_01068
OG0001581	Prar.g_01936	Praa.g_01071
OG0001582	Prar.g_01942	Praa.g_01078
OG0001583	Prar.g_01326	Praa.g_01093
OG0001584	Prar.g_01316	Praa.g_01103
OG0001585	Prar.g_01308	Praa.g_01116
OG0001586	Prar.g_01300	Praa.g_01124
OG0001587	Prar.g_01297	Praa.g_01126
OG0001588	Prar.g_01192	Praa.g_01251
OG0001589	Prar.g_00990	Praa.g_01281
OG0001590	Prar.g_00914	Praa.g_01363
OG0001591	Prar.g_00912	Praa.g_01365
OG0001592	Prar.g_00868	Praa.g_01398
OG0001593	Prar.g_00860	Praa.g_01438
OG0001594	Prar.g_00764	Praa.g_01560
OG0001595	Prar.g_00763	Praa.g_01562
OG0001596	Prar.g_00762	Praa.g_01563
OG0001597	Prar.g_00752	Praa.g_01573
OG0001598	Prar.g_00671	Praa.g_01851
OG0001602	Prar.g_00294	Praa.g_00293
OG0001603	Prar.g_00256	Praa.g_00331
OG0001604	Prar.g_00423	Praa.g_00362
OG0001606	Prar.g_00517	Praa.g_00468
OG0001607	Prar.g_01536	Praa.g_00706
OG0001608	Prar.g_01641	Praa.g_00752
OG0001609	Prar.g_01750	Praa.g_00870
OG0001610	Prar.g_01762	Praa.g_00894
OG0001611	Prar.g_01287	Praa.g_01136
OG0001612	Prar.g_01286	Praa.g_01137
OG0001613	Prar.g_01285	Praa.g_01138
OG0001614	Prar.g_01284	Praa.g_01139
OG0001617	Prar.g_00714	Praa.g_01619
OG0001618	Prar.g_01130	Praa.g_01648
OG0001622	Prar.g_00428	Praa.g_00367
OG0001623	Prar.g_01531	Praa.g_00701
OG0001624	Prar.g_01624	Praa.g_00736
OG0001625	Prar.g_00993	Praa.g_01278
OG0001626	Prar.g_00940	Praa.g_01333
OG0001628	Prar.g_00922	Praa.g_01355
OG0001630	Prar.g_00887	Praa.g_01450
OG0001635	Prar.g_00397	Praa.g_00337
OG0001636	Prar.g_01505	Praa.g_00675
OG0001637	Prar.g_01753	Praa.g_00874
OG0001638	Prar.g_01001	Praa.g_01258
OG0001639	Prar.g_00995	Praa.g_01274
OG0001640	Prar.g_00739	Praa.g_01586
OG0001641	Prar.g_00723	Praa.g_01604
OG0001651	Prar.g_00562	Praa.g_00060
OG0001651	Prar.g_00566	Praa.g_01225
OG0001652	Prar.g_00147	Praa.g_00180
OG0001653	Prar.g_00426	Praa.g_00365
OG0001654	Prar.g_00460	Praa.g_00389
OG0001655	Prar.g_00461	Praa.g_00390
OG0001656	Prar.g_00462	Praa.g_00392
OG0001657	Prar.g_00515	Praa.g_00466
OG0001658	Prar.g_01598	Praa.g_00710
OG0001659	Prar.g_01631	Praa.g_00745
OG0001660	Prar.g_01633	Praa.g_00746
OG0001661	Prar.g_01656	Praa.g_00771
OG0001662	Prar.g_01658	Praa.g_00777
OG0001663	Prar.g_01660	Praa.g_00779
OG0001664	Prar.g_01689	Praa.g_00808
OG0001665	Prar.g_01741	Praa.g_00861
OG0001666	Prar.g_01751	Praa.g_00872
OG0001667	Prar.g_01752	Praa.g_00873
OG0001668	Prar.g_01788	Praa.g_00919
OG0001669	Prar.g_01866	Praa.g_01002
OG0001670	Prar.g_01869	Praa.g_01004
OG0001671	Prar.g_01874	Praa.g_01009
OG0001672	Prar.g_01891	Praa.g_01026
OG0001673	Prar.g_01892	Praa.g_01027
OG0001674	Prar.g_01916	Praa.g_01051
OG0001675	Prar.g_01919	Praa.g_01054
OG0001676	Prar.g_01938	Praa.g_01073
OG0001677	Prar.g_01939	Praa.g_01074
OG0001678	Prar.g_01945	Praa.g_01081
OG0001679	Prar.g_01950	Praa.g_01086
OG0001680	Prar.g_01952	Praa.g_01088
OG0001681	Prar.g_01310	Praa.g_01114
OG0001682	Prar.g_01305	Praa.g_01119
OG0001683	Prar.g_01303	Praa.g_01122
OG0001684	Prar.g_01288	Praa.g_01135
OG0001685	Prar.g_01216	Praa.g_01206
OG0001686	Prar.g_01208	Praa.g_01214
OG0001687	Prar.g_01159	Praa.g_01253
OG0001688	Prar.g_00974	Praa.g_01293
OG0001689	Prar.g_00970	Praa.g_01302
OG0001692	Prar.g_00765	Praa.g_01559
OG0001693	Prar.g_00759	Praa.g_01566
OG0001694	Prar.g_00756	Praa.g_01569
OG0001695	Prar.g_00750	Praa.g_01575
OG0001696	Prar.g_00743	Praa.g_01582
OG0001697	Prar.g_00741	Praa.g_01584
OG0001699	Prar.g_01138	Praa.g_01640
OG0001700	Prar.g_00075	Praa.g_01891
OG0001705	Prar.g_01327	Praa.g_00496
OG0001707	Prar.g_01627	Praa.g_00739
OG0001708	Prar.g_01645	Praa.g_00759
OG0001709	Prar.g_01657	Praa.g_00772
OG0001710	Prar.g_01867	Praa.g_01003
OG0001711	Prar.g_01911	Praa.g_01046
OG0001713	Prar.g_01306	Praa.g_01118
OG0001714	Prar.g_01283	Praa.g_01140
OG0001715	Prar.g_00983	Praa.g_01283
OG0001727	Prar.g_01625	Praa.g_00737
OG0001728	Prar.g_01671	Praa.g_00790
OG0001729	Prar.g_01749	Praa.g_00869
OG0001730	Prar.g_01317	Praa.g_01102
OG0001732	Prar.g_00969	Praa.g_01303
OG0001736	Prar.g_00720	Praa.g_01615
OG0001787	Prar.g_00579	Praa.g_00041
OG0001789	Prar.g_01354	Praa.g_00524
OG0001791	Prar.g_01666	Praa.g_00785
OG0001792	Prar.g_00986	Praa.g_01247
OG0001793	Prar.g_00994	Praa.g_01277
OG0001794	Prar.g_00992	Praa.g_01279
OG0001807	Prar.g_00438	Praa.g_00376
OG0001808	Prar.g_00454	Praa.g_00388
OG0001809	Prar.g_00999	Praa.g_00398
OG0001810	Prar.g_01648	Praa.g_00762
OG0001820	Prar.g_01077	Praa.g_01295
OG0001821	Prar.g_00866	Praa.g_01393
OG0001823	Prar.g_00748	Praa.g_01577
OG0001825	Prar.g_00716	Praa.g_01617
OG0001835	Prar.g_00403	Praa.g_00342
OG0001837	Prar.g_00471	Praa.g_01265
OG0001839	Prar.g_00989	Praa.g_01282
OG0001840	Prar.g_00981	Praa.g_01285
OG0001843	Prar.g_00854	Praa.g_01405
OG0001845	Prar.g_00826	Praa.g_01497
OG0001856	Prar.g_00329	Praa.g_00258
OG0001857	Prar.g_01973	Praa.g_00403
OG0001860	Prar.g_01312	Praa.g_01112
OG0001901	Prar.g_00314	Praa.g_00273
OG0001903	Prar.g_00857	Praa.g_01417
OG0001945	Prar.g_00467	Praa.g_01232
OG0001946	Prar.g_00863	Praa.g_01416
OG0001947	Prar.g_00717	Praa.g_01616
OG0001979	Prar.g_00421	Praa.g_00360
OG0001980	Prar.g_00453	Praa.g_01234
OG0001981	Prar.g_01162	Praa.g_01242
OG0002012	Prar.g_01974	Praa.g_00402
OG0002014	Prar.g_00474	Praa.g_00408
OG0002015	Prar.g_01975	Praa.g_01239
OG0002020	Prar.g_00885	Praa.g_01446
OG0002049	Prar.g_00710	Praa.g_01238
OG0002109	Prar.g_01674	Praa.g_00793
OG0002161	Prar.g_00563	Praa.g_00418
OG0002164	Prar.g_00858	Praa.g_01388
OG0002231	Prar.g_00731	Praa.g_01596
