Orthogroup	Prar	Praq
OG0001140	Prar.g_01037	Praq.g_00889
OG0001141	Prar.g_01035	Praq.g_00887
OG0001142	Prar.g_01034	Praq.g_00886
OG0001143	Prar.g_01033	Praq.g_00885
OG0001144	Prar.g_01031	Praq.g_00883
OG0001145	Prar.g_01029	Praq.g_00881
OG0001146	Prar.g_01028	Praq.g_00880
OG0001147	Prar.g_01026	Praq.g_00878
OG0001148	Prar.g_01025	Praq.g_00877
OG0001149	Prar.g_01024	Praq.g_00876
OG0001150	Prar.g_01022	Praq.g_00874
OG0001151	Prar.g_01021	Praq.g_00873
OG0001152	Prar.g_01020	Praq.g_00872
OG0001153	Prar.g_01019	Praq.g_00871
OG0001154	Prar.g_01018	Praq.g_00870
OG0001155	Prar.g_01017	Praq.g_00869
OG0001156	Prar.g_01016	Praq.g_00868
OG0001157	Prar.g_01014	Praq.g_00866
OG0001158	Prar.g_01013	Praq.g_00865
OG0001159	Prar.g_01012	Praq.g_00864
OG0001160	Prar.g_01011	Praq.g_00863
OG0001161	Prar.g_00617	Praq.g_00727
OG0001162	Prar.g_00618	Praq.g_00728
OG0001163	Prar.g_00619	Praq.g_00729
OG0001164	Prar.g_00620	Praq.g_00730
OG0001165	Prar.g_00621	Praq.g_00731
OG0001166	Prar.g_00622	Praq.g_00732
OG0001167	Prar.g_00623	Praq.g_00733
OG0001168	Prar.g_00625	Praq.g_00735
OG0001169	Prar.g_00626	Praq.g_00736
OG0001170	Prar.g_00628	Praq.g_00738
OG0001171	Prar.g_00629	Praq.g_00739
OG0001172	Prar.g_00630	Praq.g_00740
OG0001173	Prar.g_00632	Praq.g_00742
OG0001174	Prar.g_00634	Praq.g_00744
OG0001175	Prar.g_00636	Praq.g_00746
OG0001176	Prar.g_00637	Praq.g_00747
OG0001177	Prar.g_00639	Praq.g_00749
OG0001178	Prar.g_00640	Praq.g_00750
OG0001179	Prar.g_00641	Praq.g_00751
OG0001180	Prar.g_00642	Praq.g_00752
OG0001181	Prar.g_00643	Praq.g_00753
OG0001182	Prar.g_00644	Praq.g_00754
OG0001183	Prar.g_00645	Praq.g_00755
OG0001184	Prar.g_00646	Praq.g_00756
OG0001185	Prar.g_00647	Praq.g_00757
OG0001186	Prar.g_00648	Praq.g_00758
OG0001187	Prar.g_00649	Praq.g_00759
OG0001188	Prar.g_00650	Praq.g_00760
OG0001189	Prar.g_00651	Praq.g_00761
OG0001190	Prar.g_00652	Praq.g_00762
OG0001191	Prar.g_00654	Praq.g_00764
OG0001192	Prar.g_00656	Praq.g_00766
OG0001193	Prar.g_00657	Praq.g_00767
OG0001194	Prar.g_00658	Praq.g_00768
OG0001195	Prar.g_00659	Praq.g_00769
OG0001196	Prar.g_00661	Praq.g_00771
OG0001197	Prar.g_00663	Praq.g_00773
OG0001198	Prar.g_00664	Praq.g_00774
OG0001199	Prar.g_00665	Praq.g_00679
OG0001200	Prar.g_00666	Praq.g_00680
OG0001201	Prar.g_00667	Praq.g_00681
OG0001202	Prar.g_00668	Praq.g_00682
OG0001203	Prar.g_00670	Praq.g_00684
OG0001204	Prar.g_00673	Praq.g_00687
OG0001205	Prar.g_00674	Praq.g_00688
OG0001206	Prar.g_00675	Praq.g_00689
OG0001207	Prar.g_00676	Praq.g_00690
OG0001208	Prar.g_00677	Praq.g_00691
OG0001209	Prar.g_00678	Praq.g_00692
OG0001210	Prar.g_00679	Praq.g_00693
OG0001211	Prar.g_00680	Praq.g_00694
OG0001212	Prar.g_00681	Praq.g_00695
OG0001213	Prar.g_00682	Praq.g_00696
OG0001214	Prar.g_00683	Praq.g_00697
OG0001215	Prar.g_00684	Praq.g_00698
OG0001216	Prar.g_00685	Praq.g_00699
OG0001217	Prar.g_00686	Praq.g_00700
OG0001218	Prar.g_00687	Praq.g_00701
OG0001219	Prar.g_00688	Praq.g_00702
OG0001220	Prar.g_00689	Praq.g_00703
OG0001221	Prar.g_00690	Praq.g_00704
OG0001222	Prar.g_00692	Praq.g_00706
OG0001223	Prar.g_00694	Praq.g_00708
OG0001224	Prar.g_00695	Praq.g_00709
OG0001225	Prar.g_00697	Praq.g_00711
OG0001226	Prar.g_00698	Praq.g_00712
OG0001227	Prar.g_00699	Praq.g_00713
OG0001228	Prar.g_00700	Praq.g_00714
OG0001229	Prar.g_00701	Praq.g_00715
OG0001230	Prar.g_00702	Praq.g_00716
OG0001231	Prar.g_00703	Praq.g_00717
OG0001232	Prar.g_00705	Praq.g_00719
OG0001233	Prar.g_00706	Praq.g_00720
OG0001234	Prar.g_00707	Praq.g_00721
OG0001235	Prar.g_00708	Praq.g_00722
OG0001236	Prar.g_00709	Praq.g_00723
OG0001237	Prar.g_00074	Praq.g_00390
OG0001238	Prar.g_00073	Praq.g_00391
OG0001239	Prar.g_00070	Praq.g_00394
OG0001240	Prar.g_00069	Praq.g_00395
OG0001241	Prar.g_00068	Praq.g_00396
OG0001242	Prar.g_00067	Praq.g_00397
OG0001243	Prar.g_00066	Praq.g_00398
OG0001244	Prar.g_00065	Praq.g_00399
OG0001245	Prar.g_00064	Praq.g_00400
OG0001246	Prar.g_00063	Praq.g_00401
OG0001247	Prar.g_00062	Praq.g_00402
OG0001248	Prar.g_00061	Praq.g_00403
OG0001249	Prar.g_00060	Praq.g_00404
OG0001250	Prar.g_00059	Praq.g_00405
OG0001251	Prar.g_00058	Praq.g_00406
OG0001252	Prar.g_00057	Praq.g_00407
OG0001253	Prar.g_00056	Praq.g_00408
OG0001254	Prar.g_00054	Praq.g_00410
OG0001255	Prar.g_00053	Praq.g_00411
OG0001256	Prar.g_00051	Praq.g_00413
OG0001257	Prar.g_00050	Praq.g_00414
OG0001258	Prar.g_00049	Praq.g_00415
OG0001259	Prar.g_00047	Praq.g_00417
OG0001260	Prar.g_00046	Praq.g_00418
OG0001261	Prar.g_00045	Praq.g_00419
OG0001262	Prar.g_00044	Praq.g_00420
OG0001263	Prar.g_00043	Praq.g_00421
OG0001264	Prar.g_00042	Praq.g_00422
OG0001265	Prar.g_00041	Praq.g_00423
OG0001266	Prar.g_00040	Praq.g_00424
OG0001267	Prar.g_00039	Praq.g_00425
OG0001268	Prar.g_00038	Praq.g_00426
OG0001269	Prar.g_00236	Praq.g_01911
OG0001270	Prar.g_00190	Praq.g_01865
OG0001271	Prar.g_00177	Praq.g_01852
OG0001272	Prar.g_00306	Praq.g_01722
OG0001273	Prar.g_00393	Praq.g_01212
OG0001274	Prar.g_00532	Praq.g_00533
OG0001275	Prar.g_01329	Praq.g_01104
OG0001276	Prar.g_01419	Praq.g_01013
OG0001277	Prar.g_01637	Praq.g_00621
OG0001278	Prar.g_01734	Praq.g_01448
OG0001279	Prar.g_01775	Praq.g_01489
OG0001280	Prar.g_01880	Praq.g_01595
OG0001281	Prar.g_01928	Praq.g_01642
OG0001282	Prar.g_01946	Praq.g_01660
OG0001283	Prar.g_01951	Praq.g_01665
OG0001284	Prar.g_01322	Praq.g_01275
OG0001285	Prar.g_01279	Praq.g_01317
OG0001286	Prar.g_01266	Praq.g_01330
OG0001287	Prar.g_00871	Praq.g_00217
OG0001288	Prar.g_00807	Praq.g_00334
OG0001289	Prar.g_00796	Praq.g_00345
OG0001290	Prar.g_00755	Praq.g_00387
OG0001292	Prar.g_00749	Praq.g_00005
OG0001293	Prar.g_00734	Praq.g_00021
OG0001294	Prar.g_00722	Praq.g_00033
OG0001294	Prar.g_01158	Praq.g_00044
OG0001295	Prar.g_00715	Praq.g_01955
OG0001298	Prar.g_01144	Praq.g_00498
OG0001299	Prar.g_01111	Praq.g_00948
OG0001300	Prar.g_01086	Praq.g_00923
OG0001301	Prar.g_00635	Praq.g_00745
OG0001302	Prar.g_00662	Praq.g_00772
OG0001303	Prar.g_00693	Praq.g_00707
OG0001304	Prar.g_00048	Praq.g_00416
OG0001305	Prar.g_01155	Praq.g_00041
OG0001305	Prar.g_01007	Praq.g_00080
OG0001305	Prar.g_01561	Praq.g_00547
OG0001306	Prar.g_00485	Praq.g_01120
OG0001307	Prar.g_00008	Praq.g_01233
OG0001308	Prar.g_00547	Praq.g_01932
OG0001309	Prar.g_00254	Praq.g_01929
OG0001310	Prar.g_00252	Praq.g_01927
OG0001311	Prar.g_00235	Praq.g_01910
OG0001312	Prar.g_00209	Praq.g_01884
OG0001313	Prar.g_00203	Praq.g_01878
OG0001314	Prar.g_00128	Praq.g_01803
OG0001315	Prar.g_00084	Praq.g_01759
OG0001317	Prar.g_00434	Praq.g_01170
OG0001318	Prar.g_01467	Praq.g_00965
OG0001320	Prar.g_01895	Praq.g_01610
OG0001321	Prar.g_01900	Praq.g_01615
OG0001322	Prar.g_01937	Praq.g_01651
OG0001323	Prar.g_01314	Praq.g_01282
OG0001324	Prar.g_01311	Praq.g_01285
OG0001325	Prar.g_01304	Praq.g_01292
OG0001326	Prar.g_01235	Praq.g_01361
OG0001327	Prar.g_00927	Praq.g_00159
OG0001328	Prar.g_00751	Praq.g_00003
OG0001329	Prar.g_01120	Praq.g_00474
OG0001330	Prar.g_00613	Praq.g_00440
OG0001331	Prar.g_00631	Praq.g_00741
OG0001332	Prar.g_00187	Praq.g_01862
OG0001333	Prar.g_00089	Praq.g_01764
OG0001334	Prar.g_00516	Praq.g_00517
OG0001335	Prar.g_01920	Praq.g_01634
OG0001336	Prar.g_01940	Praq.g_01654
OG0001337	Prar.g_01954	Praq.g_01668
OG0001338	Prar.g_00977	Praq.g_00111
OG0001339	Prar.g_00950	Praq.g_00138
OG0001340	Prar.g_00891	Praq.g_00197
OG0001341	Prar.g_00758	Praq.g_00384
OG0001342	Prar.g_00747	Praq.g_00007
OG0001344	Prar.g_00602	Praq.g_00451
OG0001346	Prar.g_00655	Praq.g_00765
OG0001347	Prar.g_00691	Praq.g_00705
OG0001348	Prar.g_00200	Praq.g_01875
OG0001349	Prar.g_00210	Praq.g_01885
OG0001350	Prar.g_00183	Praq.g_01858
OG0001351	Prar.g_00124	Praq.g_01799
OG0001352	Prar.g_00079	Praq.g_01754
OG0001353	Prar.g_00326	Praq.g_01742
OG0001354	Prar.g_00307	Praq.g_01723
OG0001355	Prar.g_00399	Praq.g_01206
OG0001356	Prar.g_00439	Praq.g_01165
OG0001357	Prar.g_00482	Praq.g_01123
OG0001358	Prar.g_00522	Praq.g_00523
OG0001359	Prar.g_00536	Praq.g_00537
OG0001360	Prar.g_01340	Praq.g_01093
OG0001362	Prar.g_01406	Praq.g_01026
OG0001363	Prar.g_01533	Praq.g_00832
OG0001364	Prar.g_00591	Praq.g_01244
OG0001364	Prar.g_01667	Praq.g_00653
OG0001365	Prar.g_01724	Praq.g_01438
OG0001366	Prar.g_01757	Praq.g_01471
OG0001367	Prar.g_01860	Praq.g_01575
OG0001368	Prar.g_01879	Praq.g_01594
OG0001369	Prar.g_01292	Praq.g_01304
OG0001370	Prar.g_01291	Praq.g_01305
OG0001371	Prar.g_01213	Praq.g_01383
OG0001373	Prar.g_00777	Praq.g_00364
OG0001374	Prar.g_01116	Praq.g_00953
OG0001375	Prar.g_01958	Praq.g_00460
OG0001376	Prar.g_01097	Praq.g_00934
OG0001378	Prar.g_01881	Praq.g_01596
OG0001379	Prar.g_00551	Praq.g_01936
OG0001380	Prar.g_00550	Praq.g_01935
OG0001381	Prar.g_00241	Praq.g_01916
OG0001382	Prar.g_00193	Praq.g_01868
OG0001383	Prar.g_00093	Praq.g_01768
OG0001384	Prar.g_00331	Praq.g_01747
OG0001385	Prar.g_00315	Praq.g_01731
OG0001386	Prar.g_00422	Praq.g_01182
OG0001389	Prar.g_00502	Praq.g_00503
OG0001390	Prar.g_00509	Praq.g_00510
OG0001391	Prar.g_01335	Praq.g_01098
OG0001392	Prar.g_01342	Praq.g_01091
OG0001393	Prar.g_01349	Praq.g_01083
OG0001394	Prar.g_01496	Praq.g_00795
OG0001395	Prar.g_01504	Praq.g_00803
OG0001396	Prar.g_01506	Praq.g_00805
OG0001397	Prar.g_01512	Praq.g_00811
OG0001398	Prar.g_01604	Praq.g_00588
OG0001399	Prar.g_01669	Praq.g_00655
OG0001400	Prar.g_01756	Praq.g_01470
OG0001401	Prar.g_01758	Praq.g_01472
OG0001402	Prar.g_01781	Praq.g_01495
OG0001403	Prar.g_01784	Praq.g_01498
OG0001404	Prar.g_01864	Praq.g_01579
OG0001405	Prar.g_01889	Praq.g_01604
OG0001406	Prar.g_01908	Praq.g_01623
OG0001407	Prar.g_01918	Praq.g_01632
OG0001408	Prar.g_01926	Praq.g_01640
OG0001409	Prar.g_01934	Praq.g_01648
OG0001410	Prar.g_01277	Praq.g_01319
OG0001411	Prar.g_00975	Praq.g_00113
OG0001412	Prar.g_00954	Praq.g_00134
OG0001413	Prar.g_00920	Praq.g_00166
OG0001414	Prar.g_00910	Praq.g_00178
OG0001415	Prar.g_00808	Praq.g_00333
OG0001416	Prar.g_00805	Praq.g_00336
OG0001417	Prar.g_00757	Praq.g_00385
OG0001418	Prar.g_00744	Praq.g_00010
OG0001420	Prar.g_00988	Praq.g_00100
OG0001421	Prar.g_01814	Praq.g_01529
OG0001422	Prar.g_01172	Praq.g_00058
OG0001424	Prar.g_00556	Praq.g_01942
OG0001425	Prar.g_00261	Praq.g_01676
OG0001426	Prar.g_00424	Praq.g_01180
OG0001427	Prar.g_01351	Praq.g_01081
OG0001428	Prar.g_01635	Praq.g_00619
OG0001429	Prar.g_01647	Praq.g_00633
OG0001430	Prar.g_01673	Praq.g_00659
OG0001431	Prar.g_01760	Praq.g_01474
OG0001432	Prar.g_01765	Praq.g_01479
OG0001433	Prar.g_01923	Praq.g_01637
OG0001434	Prar.g_01290	Praq.g_01306
OG0001435	Prar.g_01201	Praq.g_01395
OG0001436	Prar.g_00738	Praq.g_00016
OG0001437	Prar.g_00732	Praq.g_00023
OG0001438	Prar.g_00052	Praq.g_00412
OG0001439	Prar.g_01560	Praq.g_00859
OG0001440	Prar.g_00433	Praq.g_01171
OG0001442	Prar.g_01872	Praq.g_01587
OG0001443	Prar.g_01924	Praq.g_01638
OG0001444	Prar.g_01927	Praq.g_01641
OG0001445	Prar.g_00746	Praq.g_00008
OG0001446	Prar.g_01181	Praq.g_00067
OG0001448	Prar.g_01450	Praq.g_00982
OG0001449	Prar.g_01319	Praq.g_01277
OG0001450	Prar.g_01302	Praq.g_01294
OG0001451	Prar.g_01280	Praq.g_01316
OG0001452	Prar.g_01244	Praq.g_01352
OG0001453	Prar.g_00987	Praq.g_00101
OG0001454	Prar.g_00985	Praq.g_00103
OG0001455	Prar.g_00984	Praq.g_00104
OG0001457	Prar.g_00867	Praq.g_00221
OG0001459	Prar.g_00718	Praq.g_00037
OG0001459	Prar.g_01169	Praq.g_00055
OG0001459	Prar.g_01194	Praq.g_01406
OG0001459	Prar.g_01161	Praq.g_00047
OG0001460	Prar.g_00427	Praq.g_01177
OG0001461	Prar.g_00437	Praq.g_01167
OG0001462	Prar.g_00452	Praq.g_01153
OG0001464	Prar.g_01389	Praq.g_01043
OG0001465	Prar.g_01418	Praq.g_01014
OG0001466	Prar.g_01532	Praq.g_00831
OG0001467	Prar.g_01662	Praq.g_00648
OG0001469	Prar.g_01747	Praq.g_01461
OG0001470	Prar.g_01871	Praq.g_01586
OG0001471	Prar.g_01917	Praq.g_01631
OG0001472	Prar.g_01922	Praq.g_01636
OG0001473	Prar.g_01925	Praq.g_01639
OG0001474	Prar.g_00982	Praq.g_00106
OG0001476	Prar.g_00342	Praq.g_00291
OG0001478	Prar.g_00624	Praq.g_00734
OG0001479	Prar.g_01265	Praq.g_01331
OG0001480	Prar.g_00724	Praq.g_00031
OG0001480	Prar.g_01199	Praq.g_01397
OG0001482	Prar.g_00267	Praq.g_01682
OG0001483	Prar.g_00972	Praq.g_00116
OG0001484	Prar.g_00475	Praq.g_01130
OG0001485	Prar.g_01746	Praq.g_01460
OG0001486	Prar.g_01754	Praq.g_01468
OG0001487	Prar.g_01806	Praq.g_01521
OG0001488	Prar.g_01913	Praq.g_01627
OG0001489	Prar.g_01914	Praq.g_01628
OG0001490	Prar.g_01915	Praq.g_01629
OG0001491	Prar.g_01921	Praq.g_01635
OG0001492	Prar.g_01949	Praq.g_01663
OG0001493	Prar.g_01325	Praq.g_01272
OG0001494	Prar.g_01247	Praq.g_01349
OG0001495	Prar.g_01582	Praq.g_00566
OG0001497	Prar.g_00869	Praq.g_00219
OG0001498	Prar.g_01118	Praq.g_00955
OG0001499	Prar.g_01096	Praq.g_00933
OG0001503	Prar.g_00155	Praq.g_01830
OG0001504	Prar.g_00463	Praq.g_01142
OG0001505	Prar.g_01629	Praq.g_00613
OG0001507	Prar.g_01659	Praq.g_00645
OG0001508	Prar.g_01713	Praq.g_01427
OG0001509	Prar.g_01716	Praq.g_01430
OG0001510	Prar.g_01748	Praq.g_01462
OG0001511	Prar.g_01551	Praq.g_00850
OG0001512	Prar.g_01550	Praq.g_00849
OG0001513	Prar.g_01549	Praq.g_00848
OG0001514	Prar.g_01548	Praq.g_00847
OG0001515	Prar.g_01547	Praq.g_00846
OG0001516	Prar.g_01546	Praq.g_00845
OG0001517	Prar.g_01545	Praq.g_00844
OG0001518	Prar.g_01544	Praq.g_00843
OG0001519	Prar.g_01543	Praq.g_00842
OG0001520	Prar.g_01542	Praq.g_00841
OG0001521	Prar.g_01541	Praq.g_00840
OG0001522	Prar.g_01540	Praq.g_00839
OG0001524	Prar.g_01196	Praq.g_01404
OG0001525	Prar.g_01941	Praq.g_01655
OG0001526	Prar.g_01281	Praq.g_01315
OG0001529	Prar.g_00616	Praq.g_00726
OG0001530	Prar.g_01193	Praq.g_00079
OG0001531	Prar.g_01854	Praq.g_01569
OG0001532	Prar.g_01567	Praq.g_00552
OG0001532	Prar.g_01912	Praq.g_01626
OG0001533	Prar.g_01931	Praq.g_01645
OG0001533	Prar.g_01932	Praq.g_01646
OG0001534	Prar.g_01000	Praq.g_00087
OG0001535	Prar.g_00449	Praq.g_01156
OG0001536	Prar.g_01180	Praq.g_00066
OG0001537	Prar.g_01115	Praq.g_00952
OG0001539	Prar.g_00557	Praq.g_01943
OG0001540	Prar.g_00507	Praq.g_00508
OG0001541	Prar.g_01763	Praq.g_01477
OG0001543	Prar.g_01190	Praq.g_00076
OG0001544	Prar.g_00384	Praq.g_00249
OG0001547	Prar.g_00003	Praq.g_01238
OG0001548	Prar.g_01552	Praq.g_00851
OG0001549	Prar.g_00740	Praq.g_00014
OG0001551	Prar.g_01323	Praq.g_01274
OG0001552	Prar.g_00980	Praq.g_00108
OG0001553	Prar.g_00968	Praq.g_00120
OG0001554	Prar.g_00967	Praq.g_00121
OG0001556	Prar.g_00864	Praq.g_00224
OG0001557	Prar.g_00742	Praq.g_00012
OG0001558	Prar.g_00733	Praq.g_00022
OG0001559	Prar.g_01188	Praq.g_00074
OG0001560	Prar.g_01772	Praq.g_01486
OG0001565	Prar.g_00202	Praq.g_01877
OG0001566	Prar.g_00280	Praq.g_01695
OG0001567	Prar.g_00429	Praq.g_01175
OG0001568	Prar.g_00451	Praq.g_01154
OG0001569	Prar.g_00505	Praq.g_00506
OG0001570	Prar.g_00508	Praq.g_00509
OG0001571	Prar.g_00519	Praq.g_00520
OG0001572	Prar.g_01507	Praq.g_00806
OG0001574	Prar.g_01642	Praq.g_00626
OG0001575	Prar.g_01655	Praq.g_00641
OG0001576	Prar.g_01865	Praq.g_01580
OG0001577	Prar.g_01870	Praq.g_01585
OG0001578	Prar.g_01929	Praq.g_01643
OG0001579	Prar.g_01930	Praq.g_01644
OG0001580	Prar.g_01933	Praq.g_01647
OG0001581	Prar.g_01936	Praq.g_01650
OG0001582	Prar.g_01942	Praq.g_01656
OG0001583	Prar.g_01326	Praq.g_01271
OG0001584	Prar.g_01316	Praq.g_01280
OG0001585	Prar.g_01308	Praq.g_01288
OG0001586	Prar.g_01300	Praq.g_01296
OG0001587	Prar.g_01297	Praq.g_01299
OG0001588	Prar.g_01192	Praq.g_00078
OG0001589	Prar.g_00990	Praq.g_00098
OG0001590	Prar.g_00914	Praq.g_00172
OG0001591	Prar.g_00912	Praq.g_00174
OG0001592	Prar.g_00868	Praq.g_00220
OG0001593	Prar.g_00860	Praq.g_00228
OG0001594	Prar.g_00764	Praq.g_00377
OG0001595	Prar.g_00763	Praq.g_00379
OG0001596	Prar.g_00762	Praq.g_00380
OG0001597	Prar.g_00752	Praq.g_00002
OG0001598	Prar.g_00671	Praq.g_00685
OG0001601	Prar.g_01167	Praq.g_00053
OG0001602	Prar.g_00294	Praq.g_01709
OG0001603	Prar.g_00256	Praq.g_01671
OG0001604	Prar.g_00423	Praq.g_01181
OG0001606	Prar.g_00517	Praq.g_00518
OG0001607	Prar.g_01536	Praq.g_00835
OG0001608	Prar.g_01641	Praq.g_00625
OG0001609	Prar.g_01750	Praq.g_01464
OG0001610	Prar.g_01762	Praq.g_01476
OG0001611	Prar.g_01287	Praq.g_01309
OG0001612	Prar.g_01286	Praq.g_01310
OG0001613	Prar.g_01285	Praq.g_01311
OG0001614	Prar.g_01284	Praq.g_01312
OG0001617	Prar.g_00714	Praq.g_01957
OG0001618	Prar.g_01130	Praq.g_00484
OG0001620	Prar.g_00400	Praq.g_01205
OG0001622	Prar.g_00428	Praq.g_01176
OG0001623	Prar.g_01531	Praq.g_00830
OG0001624	Prar.g_01624	Praq.g_00608
OG0001625	Prar.g_00993	Praq.g_00095
OG0001626	Prar.g_00940	Praq.g_00148
OG0001628	Prar.g_00922	Praq.g_00164
OG0001629	Prar.g_00381	Praq.g_00252
OG0001630	Prar.g_00887	Praq.g_00201
OG0001631	Prar.g_01421	Praq.g_01011
OG0001632	Prar.g_01650	Praq.g_00636
OG0001635	Prar.g_00397	Praq.g_01208
OG0001636	Prar.g_01505	Praq.g_00804
OG0001637	Prar.g_01753	Praq.g_01467
OG0001638	Prar.g_01001	Praq.g_00086
OG0001639	Prar.g_00995	Praq.g_00093
OG0001640	Prar.g_00739	Praq.g_00015
OG0001641	Prar.g_00723	Praq.g_00032
OG0001651	Prar.g_00562	Praq.g_01948
OG0001651	Prar.g_00566	Praq.g_01269, Praq.g_01270
OG0001652	Prar.g_00147	Praq.g_01822
OG0001653	Prar.g_00426	Praq.g_01178
OG0001654	Prar.g_00460	Praq.g_01145
OG0001655	Prar.g_00461	Praq.g_01144
OG0001656	Prar.g_00462	Praq.g_01143
OG0001657	Prar.g_00515	Praq.g_00516
OG0001658	Prar.g_01598	Praq.g_00582
OG0001659	Prar.g_01631	Praq.g_00615
OG0001660	Prar.g_01633	Praq.g_00617
OG0001661	Prar.g_01656	Praq.g_00642
OG0001662	Prar.g_01658	Praq.g_00644
OG0001663	Prar.g_01660	Praq.g_00646
OG0001664	Prar.g_01689	Praq.g_00675
OG0001665	Prar.g_01741	Praq.g_01455
OG0001666	Prar.g_01751	Praq.g_01465
OG0001667	Prar.g_01752	Praq.g_01466
OG0001668	Prar.g_01788	Praq.g_01502
OG0001669	Prar.g_01866	Praq.g_01581
OG0001670	Prar.g_01869	Praq.g_01584
OG0001671	Prar.g_01874	Praq.g_01589
OG0001672	Prar.g_01891	Praq.g_01606
OG0001673	Prar.g_01892	Praq.g_01607
OG0001674	Prar.g_01916	Praq.g_01630
OG0001675	Prar.g_01919	Praq.g_01633
OG0001676	Prar.g_01938	Praq.g_01652
OG0001677	Prar.g_01939	Praq.g_01653
OG0001678	Prar.g_01945	Praq.g_01659
OG0001679	Prar.g_01950	Praq.g_01664
OG0001680	Prar.g_01952	Praq.g_01666
OG0001681	Prar.g_01310	Praq.g_01286
OG0001682	Prar.g_01305	Praq.g_01291
OG0001683	Prar.g_01303	Praq.g_01293
OG0001684	Prar.g_01288	Praq.g_01308
OG0001685	Prar.g_01216	Praq.g_01380
OG0001686	Prar.g_01208	Praq.g_01388
OG0001687	Prar.g_01159	Praq.g_00045
OG0001688	Prar.g_00974	Praq.g_00114
OG0001689	Prar.g_00970	Praq.g_00118
OG0001692	Prar.g_00765	Praq.g_00376
OG0001693	Prar.g_00759	Praq.g_00383
OG0001694	Prar.g_00756	Praq.g_00386
OG0001695	Prar.g_00750	Praq.g_00004
OG0001696	Prar.g_00743	Praq.g_00011
OG0001697	Prar.g_00741	Praq.g_00013
OG0001699	Prar.g_01138	Praq.g_00492
OG0001700	Prar.g_00075	Praq.g_00388
OG0001701	Prar.g_00614	Praq.g_00724
OG0001702	Prar.g_00363	Praq.g_00270
OG0001705	Prar.g_01327	Praq.g_01106
OG0001707	Prar.g_01627	Praq.g_00611
OG0001708	Prar.g_01645	Praq.g_00631
OG0001709	Prar.g_01657	Praq.g_00643
OG0001710	Prar.g_01867	Praq.g_01582
OG0001713	Prar.g_01306	Praq.g_01290
OG0001714	Prar.g_01283	Praq.g_01313
OG0001715	Prar.g_00983	Praq.g_00105
OG0001717	Prar.g_01868	Praq.g_01583
OG0001719	Prar.g_00888	Praq.g_00200
OG0001720	Prar.g_00890	Praq.g_00198
OG0001727	Prar.g_01625	Praq.g_00609
OG0001728	Prar.g_01671	Praq.g_00657
OG0001729	Prar.g_01749	Praq.g_01463
OG0001730	Prar.g_01317	Praq.g_01279
OG0001732	Prar.g_00969	Praq.g_00119
OG0001733	Prar.g_00889	Praq.g_00199
OG0001736	Prar.g_00720	Praq.g_00035
OG0001737	Prar.g_00447	Praq.g_01157
OG0001738	Prar.g_01597	Praq.g_00581
OG0001787	Prar.g_00579	Praq.g_01256
OG0001789	Prar.g_01354	Praq.g_01078
OG0001791	Prar.g_01666	Praq.g_00652
OG0001792	Prar.g_00986	Praq.g_00102
OG0001793	Prar.g_00994	Praq.g_00094
OG0001794	Prar.g_00992	Praq.g_00096
OG0001799	Prar.g_01301	Praq.g_01295
OG0001800	Prar.g_00559	Praq.g_01945
OG0001807	Prar.g_00438	Praq.g_01166
OG0001808	Prar.g_00454	Praq.g_01151
OG0001809	Prar.g_00999	Praq.g_00088
OG0001810	Prar.g_01648	Praq.g_00634
OG0001821	Prar.g_00866	Praq.g_00222
OG0001823	Prar.g_00748	Praq.g_00006
OG0001825	Prar.g_00716	Praq.g_00040
OG0001827	Prar.g_01176	Praq.g_00062
OG0001828	Prar.g_00721	Praq.g_00034
OG0001835	Prar.g_00403	Praq.g_01202
OG0001837	Prar.g_00471	Praq.g_01134
OG0001839	Prar.g_00989	Praq.g_00099
OG0001840	Prar.g_00981	Praq.g_00107
OG0001843	Prar.g_00854	Praq.g_00234
OG0001845	Prar.g_00826	Praq.g_00315
OG0001848	Prar.g_00735	Praq.g_00020
OG0001849	Prar.g_01299	Praq.g_01297
OG0001856	Prar.g_00329	Praq.g_01745
OG0001860	Prar.g_01312	Praq.g_01284
OG0001868	Prar.g_01178	Praq.g_00064
OG0001869	Prar.g_00728	Praq.g_00027
OG0001870	Prar.g_01168	Praq.g_00054
OG0001871	Prar.g_01177	Praq.g_00063
OG0001872	Prar.g_00472	Praq.g_01133
OG0001873	Prar.g_00469	Praq.g_01136
OG0001874	Prar.g_00456	Praq.g_01149
OG0001875	Prar.g_00587	Praq.g_01248
OG0001901	Prar.g_00314	Praq.g_01730
OG0001903	Prar.g_00857	Praq.g_00231
OG0001905	Prar.g_00450	Praq.g_01155
OG0001907	Prar.g_00470	Praq.g_01135
OG0001909	Prar.g_00466	Praq.g_01139
OG0001911	Prar.g_00391	Praq.g_01214
OG0001945	Prar.g_00467	Praq.g_01138
OG0001946	Prar.g_00863	Praq.g_00225
OG0001947	Prar.g_00717	Praq.g_00038
OG0001951	Prar.g_01632	Praq.g_00616
OG0001954	Prar.g_00853	Praq.g_00235
OG0001955	Prar.g_00845	Praq.g_00243
OG0001956	Prar.g_00615	Praq.g_00725
OG0001957	Prar.g_00937	Praq.g_00151
OG0001958	Prar.g_00364	Praq.g_00269
OG0001959	Prar.g_00365	Praq.g_00268
OG0001960	Prar.g_00366	Praq.g_00267
