Orthogroup	Praz	Prak
OG0001168	Praz.g_00210	Prak.g_01838
OG0001169	Praz.g_00209	Prak.g_01839
OG0001170	Praz.g_00207	Prak.g_01840
OG0001171	Praz.g_00206	Prak.g_01841
OG0001172	Praz.g_00204	Prak.g_01843
OG0001173	Praz.g_00202	Prak.g_01845
OG0001174	Praz.g_00201	Prak.g_01846
OG0001175	Praz.g_00200	Prak.g_01847
OG0001176	Praz.g_00199	Prak.g_01849
OG0001177	Praz.g_00197	Prak.g_01851
OG0001178	Praz.g_00194	Prak.g_01854
OG0001179	Praz.g_00193	Prak.g_01855
OG0001180	Praz.g_00192	Prak.g_01856
OG0001181	Praz.g_00191	Prak.g_01857
OG0001182	Praz.g_00190	Prak.g_01858
OG0001183	Praz.g_00189	Prak.g_01859
OG0001184	Praz.g_00187	Prak.g_01861
OG0001185	Praz.g_00184	Prak.g_01863
OG0001186	Praz.g_00183	Prak.g_01864
OG0001187	Praz.g_00181	Prak.g_01865
OG0001188	Praz.g_00180	Prak.g_01866
OG0001189	Praz.g_00179	Prak.g_01867
OG0001190	Praz.g_00178	Prak.g_01868
OG0001191	Praz.g_00177	Prak.g_01869
OG0001192	Praz.g_00176	Prak.g_01870
OG0001193	Praz.g_00175	Prak.g_01871
OG0001194	Praz.g_00174	Prak.g_01872
OG0001195	Praz.g_00173	Prak.g_01873
OG0001196	Praz.g_00172	Prak.g_01874
OG0001197	Praz.g_00171	Prak.g_01875
OG0001198	Praz.g_00170	Prak.g_01876
OG0001199	Praz.g_00169	Prak.g_01877
OG0001200	Praz.g_00168	Prak.g_01878
OG0001201	Praz.g_00167	Prak.g_01879
OG0001202	Praz.g_00166	Prak.g_01880
OG0001203	Praz.g_00164	Prak.g_01882
OG0001204	Praz.g_00162	Prak.g_01884
OG0001205	Praz.g_00161	Prak.g_01886
OG0001206	Praz.g_00160	Prak.g_01887
OG0001207	Praz.g_00159	Prak.g_01888
OG0001208	Praz.g_00158	Prak.g_01889
OG0001209	Praz.g_00157	Prak.g_01890
OG0001210	Praz.g_00156	Prak.g_01891
OG0001211	Praz.g_00155	Prak.g_01892
OG0001212	Praz.g_00154	Prak.g_01893
OG0001213	Praz.g_00153	Prak.g_01894
OG0001214	Praz.g_00151	Prak.g_01896
OG0001215	Praz.g_00150	Prak.g_01897
OG0001216	Praz.g_00149	Prak.g_01898
OG0001217	Praz.g_00148	Prak.g_01899
OG0001218	Praz.g_00147	Prak.g_01900
OG0001219	Praz.g_00144	Prak.g_01903
OG0001220	Praz.g_00143	Prak.g_01904
OG0001221	Praz.g_00140	Prak.g_01908
OG0001222	Praz.g_00139	Prak.g_01909
OG0001223	Praz.g_00138	Prak.g_01910
OG0001224	Praz.g_00137	Prak.g_01912
OG0001225	Praz.g_00136	Prak.g_01913
OG0001226	Praz.g_00135	Prak.g_01914
OG0001227	Praz.g_00134	Prak.g_01915
OG0001228	Praz.g_00133	Prak.g_01916
OG0001229	Praz.g_00132	Prak.g_01917
OG0001230	Praz.g_00131	Prak.g_01918
OG0001231	Praz.g_00130	Prak.g_01919
OG0001232	Praz.g_00129	Prak.g_01922
OG0001233	Praz.g_00128	Prak.g_01923
OG0001234	Praz.g_00127	Prak.g_01924
OG0001235	Praz.g_00126	Prak.g_01925
OG0001236	Praz.g_00124	Prak.g_01927
OG0001237	Praz.g_00123	Prak.g_01928
OG0001238	Praz.g_00121	Prak.g_01931
OG0001239	Praz.g_00120	Prak.g_01932
OG0001240	Praz.g_00119	Prak.g_01933
OG0001241	Praz.g_00117	Prak.g_01936
OG0001242	Praz.g_00357	Prak.g_01937
OG0001243	Praz.g_00358	Prak.g_01938
OG0001244	Praz.g_00359	Prak.g_01939
OG0001245	Praz.g_00360	Prak.g_01940
OG0001246	Praz.g_00361	Prak.g_01941
OG0001247	Praz.g_00362	Prak.g_01942
OG0001248	Praz.g_00363	Prak.g_01943
OG0001249	Praz.g_00364	Prak.g_01944
OG0001250	Praz.g_00365	Prak.g_01945
OG0001251	Praz.g_00452	Prak.g_00096
OG0001252	Praz.g_00498	Prak.g_00146
OG0001253	Praz.g_00510	Prak.g_00161
OG0001254	Praz.g_00639	Prak.g_00299
OG0001255	Praz.g_00690	Prak.g_00355
OG0001257	Praz.g_01846	Prak.g_00443
OG0001258	Praz.g_01830	Prak.g_00459
OG0001259	Praz.g_01740	Prak.g_00551
OG0001260	Praz.g_01568	Prak.g_00935
OG0001261	Praz.g_01477	Prak.g_00881
OG0001262	Praz.g_01461	Prak.g_00898
OG0001263	Praz.g_01440	Prak.g_01193
OG0001264	Praz.g_01409	Prak.g_00769
OG0001265	Praz.g_01301	Prak.g_01016
OG0001266	Praz.g_00090	Prak.g_00600
OG0001267	Praz.g_00008	Prak.g_01190
OG0001268	Praz.g_00758	Prak.g_01175
OG0001269	Praz.g_01156	Prak.g_01304
OG0001270	Praz.g_01001	Prak.g_01434
OG0001271	Praz.g_00990	Prak.g_01447
OG0001272	Praz.g_00948	Prak.g_00609
OG0001273	Praz.g_00947	Prak.g_01508
OG0001274	Praz.g_00942	Prak.g_01526
OG0001275	Praz.g_00925, Praz.g_00924	Prak.g_01247
OG0001276	Praz.g_00914	Prak.g_01037
OG0001277	Praz.g_00903	Prak.g_01604
OG0001278	Praz.g_00885	Prak.g_01636
OG0001279	Praz.g_00881	Prak.g_01640
OG0001280	Praz.g_00878	Prak.g_01643
OG0001281	Praz.g_00332	Prak.g_01713
OG0001282	Praz.g_00307	Prak.g_01650
OG0001283	Praz.g_00224	Prak.g_01822
OG0001284	Praz.g_00195	Prak.g_01853
OG0001285	Praz.g_00163	Prak.g_01883
OG0001286	Praz.g_00118	Prak.g_01935
OG0001288	Praz.g_01891	Prak.g_00399
OG0001290	Praz.g_00395	Prak.g_00031
OG0001291	Praz.g_00431	Prak.g_00076
OG0001292	Praz.g_00434	Prak.g_00079
OG0001293	Praz.g_00436	Prak.g_00081
OG0001294	Praz.g_00453	Prak.g_00097
OG0001295	Praz.g_00479	Prak.g_00127
OG0001296	Praz.g_00485	Prak.g_00134
OG0001297	Praz.g_00559	Prak.g_00212
OG0001298	Praz.g_00603	Prak.g_00260
OG0001299	Praz.g_00612	Prak.g_00269
OG0001300	Praz.g_00801	Prak.g_01257
OG0001301	Praz.g_01693	Prak.g_01106
OG0001302	Praz.g_01564	Prak.g_01534, Prak.g_01576
OG0001303	Praz.g_01560	Prak.g_01235
OG0001304	Praz.g_01285	Prak.g_00929
OG0001305	Praz.g_01280	Prak.g_00924
OG0001306	Praz.g_00098	Prak.g_01921
OG0001307	Praz.g_00107	Prak.g_01258
OG0001308	Praz.g_00048	Prak.g_01498
OG0001309	Praz.g_00046	Prak.g_01885
OG0001310	Praz.g_00035	Prak.g_00727
OG0001311	Praz.g_00726	Prak.g_01139
OG0001312	Praz.g_01155	Prak.g_01303
OG0001313	Praz.g_00944	Prak.g_00384
OG0001314	Praz.g_00854	Prak.g_01668
OG0001315	Praz.g_00820	Prak.g_01703
OG0001316	Praz.g_00228	Prak.g_01818
OG0001318	Praz.g_00501	Prak.g_00149
OG0001319	Praz.g_00598	Prak.g_00254
OG0001320	Praz.g_01861	Prak.g_01514
OG0001321	Praz.g_01558	Prak.g_00599
OG0001322	Praz.g_01531	Prak.g_01221
OG0001323	Praz.g_00082	Prak.g_00758
OG0001324	Praz.g_00115	Prak.g_00632
OG0001325	Praz.g_00042	Prak.g_00671
OG0001326	Praz.g_01208	Prak.g_01522
OG0001327	Praz.g_01206	Prak.g_01497
OG0001328	Praz.g_01175	Prak.g_01282
OG0001329	Praz.g_01119	Prak.g_01930
OG0001330	Praz.g_00951	Prak.g_01480
OG0001331	Praz.g_00880	Prak.g_01641
OG0001333	Praz.g_00259	Prak.g_01784
OG0001334	Praz.g_00203	Prak.g_01844
OG0001335	Praz.g_00165	Prak.g_01881
OG0001336	Praz.g_00488	Prak.g_00136
OG0001337	Praz.g_00478	Prak.g_00126
OG0001338	Praz.g_00504	Prak.g_01296
OG0001339	Praz.g_00563	Prak.g_00216
OG0001340	Praz.g_00608	Prak.g_00265
OG0001341	Praz.g_00620	Prak.g_00278
OG0001342	Praz.g_00638	Prak.g_00298
OG0001343	Praz.g_00341	Prak.g_00361
OG0001345	Praz.g_01894	Prak.g_00396
OG0001346	Praz.g_01856	Prak.g_00433
OG0001347	Praz.g_01842	Prak.g_00447
OG0001349	Praz.g_01819	Prak.g_00470
OG0001350	Praz.g_01814	Prak.g_00475
OG0001351	Praz.g_01752	Prak.g_00537
OG0001352	Praz.g_01648	Prak.g_00809
OG0001353	Praz.g_01627	Prak.g_00240
OG0001355	Praz.g_01471	Prak.g_00888
OG0001356	Praz.g_01426	Prak.g_00746
OG0001357	Praz.g_01322	Prak.g_01001
OG0001358	Praz.g_01302	Prak.g_01015
OG0001359	Praz.g_00021	Prak.g_01555
OG0001360	Praz.g_00020	Prak.g_01556
OG0001361	Praz.g_00704	Prak.g_01118
OG0001362	Praz.g_01236	Prak.g_00668
OG0001363	Praz.g_01095	Prak.g_00065
OG0001364	Praz.g_00971	Prak.g_01466
OG0001365	Praz.g_00337	Prak.g_00061
OG0001366	Praz.g_00840	Prak.g_01682
OG0001368	Praz.g_00196	Prak.g_01852
OG0001369	Praz.g_01300	Prak.g_01017
OG0001371	Praz.g_00427	Prak.g_00071
OG0001372	Praz.g_00428	Prak.g_00073
OG0001373	Praz.g_00435	Prak.g_00080
OG0001374	Praz.g_00447	Prak.g_00091
OG0001375	Praz.g_00495	Prak.g_00144
OG0001376	Praz.g_00594	Prak.g_00250
OG0001377	Praz.g_00616	Prak.g_00274
OG0001378	Praz.g_00631	Prak.g_00291
OG0001379	Praz.g_00813	Prak.g_01432
OG0001381	Praz.g_01874	Prak.g_00419
OG0001382	Praz.g_01868	Prak.g_00425
OG0001383	Praz.g_01817	Prak.g_00472
OG0001384	Praz.g_01809	Prak.g_00480
OG0001385	Praz.g_01664	Prak.g_01075
OG0001386	Praz.g_01656	Prak.g_00801
OG0001387	Praz.g_01654	Prak.g_00803
OG0001388	Praz.g_01644	Prak.g_00814
OG0001389	Praz.g_01602	Prak.g_01058
OG0001390	Praz.g_01569	Prak.g_01227
OG0001391	Praz.g_01526	Prak.g_00939
OG0001392	Praz.g_01427	Prak.g_00745
OG0001393	Praz.g_01425	Prak.g_00747
OG0001394	Praz.g_01403	Prak.g_00775
OG0001395	Praz.g_01400	Prak.g_00778
OG0001396	Praz.g_01318	Prak.g_01607
OG0001397	Praz.g_01291	Prak.g_01028
OG0001398	Praz.g_00070	Prak.g_00916
OG0001399	Praz.g_00080	Prak.g_00737
OG0001400	Praz.g_00088	Prak.g_01244
OG0001401	Praz.g_00095	Prak.g_00732
OG0001402	Praz.g_00006	Prak.g_01187
OG0001403	Praz.g_01179	Prak.g_01278
OG0001404	Praz.g_01148	Prak.g_01031
OG0001405	Praz.g_01138	Prak.g_01330
OG0001406	Praz.g_01002	Prak.g_01433
OG0001407	Praz.g_00999	Prak.g_01436
OG0001408	Praz.g_00950	Prak.g_01481
OG0001409	Praz.g_00936	Prak.g_01566
OG0001412	Praz.g_01369	Prak.g_00953
OG0001414	Praz.g_00422	Prak.g_01225
OG0001417	Praz.g_01655	Prak.g_00802
OG0001418	Praz.g_01557	Prak.g_00680
OG0001419	Praz.g_01522	Prak.g_00945
OG0001420	Praz.g_01423	Prak.g_00749
OG0001421	Praz.g_01419	Prak.g_00754
OG0001422	Praz.g_00085	Prak.g_00663
OG0001423	Praz.g_00019	Prak.g_00659
OG0001424	Praz.g_01938	Prak.g_01484
OG0001425	Praz.g_00930	Prak.g_01240
OG0001427	Praz.g_00802	Prak.g_01581
OG0001429	Praz.g_01340	Prak.g_00983
OG0001430	Praz.g_01309	Prak.g_00722
OG0001431	Praz.g_00086	Prak.g_00730
OG0001432	Praz.g_00089	Prak.g_01243
OG0001435	Praz.g_00938	Prak.g_01208
OG0001436	Praz.g_01548	Prak.g_01633
OG0001439	Praz.g_01480	Prak.g_00878
OG0001440	Praz.g_01298	Prak.g_01020
OG0001443	Praz.g_00009	Prak.g_01191
OG0001444	Praz.g_00735	Prak.g_01152
OG0001445	Praz.g_01248	Prak.g_01542
OG0001446	Praz.g_01246	Prak.g_01543
OG0001447	Praz.g_01245	Prak.g_01198
OG0001448	Praz.g_00917	Prak.g_01537
OG0001449	Praz.g_01060	Prak.g_01353
OG0001452	Praz.g_00145	Prak.g_01902
OG0001453	Praz.g_00906	Prak.g_00648
OG0001454	Praz.g_00808	Prak.g_00417
OG0001455	Praz.g_01913	Prak.g_00650
OG0001457	Praz.g_01628	Prak.g_00834
OG0001458	Praz.g_01570	Prak.g_00654
OG0001459	Praz.g_01533	Prak.g_01324
OG0001460	Praz.g_01449	Prak.g_00604
OG0001461	Praz.g_01377	Prak.g_01065
OG0001462	Praz.g_01310	Prak.g_01212
OG0001463	Praz.g_00079	Prak.g_00423
OG0001465	Praz.g_01211	Prak.g_01236
OG0001468	Praz.g_00235	Prak.g_01809
OG0001469	Praz.g_00757	Prak.g_01174
OG0001471	Praz.g_01909	Prak.g_00642
OG0001473	Praz.g_01441	Prak.g_00938
OG0001482	Praz.g_00892	Prak.g_01549
OG0001483	Praz.g_01186	Prak.g_01271
OG0001484	Praz.g_01094	Prak.g_00066
OG0001485	Praz.g_00339	Prak.g_01705
OG0001486	Praz.g_01389	Prak.g_00790
OG0001487	Praz.g_01553	Prak.g_00586
OG0001488	Praz.g_00532	Prak.g_00184
OG0001489	Praz.g_00799	Prak.g_01735
OG0001490	Praz.g_00771	Prak.g_01707
OG0001492	Praz.g_01479	Prak.g_00879
OG0001506	Praz.g_00102	Prak.g_01219
OG0001508	Praz.g_00939	Prak.g_01610
OG0001509	Praz.g_00317	Prak.g_00617
OG0001519	Praz.g_00785	Prak.g_01528
OG0001520	Praz.g_01549	Prak.g_01632
OG0001521	Praz.g_00336	Prak.g_00062
OG0001530	Praz.g_01550	Prak.g_01631
OG0001535	Praz.g_01453	Prak.g_00910
OG0001541	Praz.g_01106	Prak.g_00695
OG0001579	Praz.g_01061	Prak.g_01367
OG0001580	Praz.g_01085	Prak.g_01355
OG0001581	Praz.g_01082	Prak.g_01358
OG0001617	Praz.g_01165	Prak.g_01373
OG0001618	Praz.g_01163	Prak.g_01253
OG0001627	Praz.g_01162	Prak.g_01558
OG0001631	Praz.g_00696	Prak.g_00595
OG0001637	Praz.g_01575	Prak.g_00635
OG0001843	Praz.g_01109	Prak.g_00696
OG0001844	Praz.g_01084	Prak.g_01359
OG0001981	Praz.g_01063, Praz.g_01090	Prak.g_01370
