Orthogroup	Praz	Pran
OG0001158	Praz.g_00220	Pran.g_01146
OG0001159	Praz.g_00219	Pran.g_01147
OG0001160	Praz.g_00218	Pran.g_01148
OG0001161	Praz.g_00217	Pran.g_01149
OG0001162	Praz.g_00216	Pran.g_01150
OG0001163	Praz.g_00215	Pran.g_01151
OG0001164	Praz.g_00214	Pran.g_01152
OG0001165	Praz.g_00213	Pran.g_01153
OG0001166	Praz.g_00212	Pran.g_01154
OG0001167	Praz.g_00211	Pran.g_01155
OG0001168	Praz.g_00210	Pran.g_01156
OG0001169	Praz.g_00209	Pran.g_01157
OG0001170	Praz.g_00207	Pran.g_01158
OG0001171	Praz.g_00206	Pran.g_01159
OG0001172	Praz.g_00204	Pran.g_01161
OG0001173	Praz.g_00202	Pran.g_01163
OG0001174	Praz.g_00201	Pran.g_01164
OG0001175	Praz.g_00200	Pran.g_01165
OG0001176	Praz.g_00199	Pran.g_01166
OG0001177	Praz.g_00197	Pran.g_01168
OG0001178	Praz.g_00194	Pran.g_01171
OG0001179	Praz.g_00193	Pran.g_01172
OG0001180	Praz.g_00192	Pran.g_01173
OG0001181	Praz.g_00191	Pran.g_01174
OG0001182	Praz.g_00190	Pran.g_01175
OG0001183	Praz.g_00189	Pran.g_01176
OG0001184	Praz.g_00187	Pran.g_01178
OG0001185	Praz.g_00184	Pran.g_01182
OG0001186	Praz.g_00183	Pran.g_01183
OG0001187	Praz.g_00181	Pran.g_01184
OG0001188	Praz.g_00180	Pran.g_01185
OG0001189	Praz.g_00179	Pran.g_01186
OG0001190	Praz.g_00178	Pran.g_01187
OG0001191	Praz.g_00177	Pran.g_01188
OG0001192	Praz.g_00176	Pran.g_01189
OG0001193	Praz.g_00175	Pran.g_01190
OG0001194	Praz.g_00174	Pran.g_01191
OG0001195	Praz.g_00173	Pran.g_01192
OG0001196	Praz.g_00172	Pran.g_01193
OG0001197	Praz.g_00171	Pran.g_01194
OG0001198	Praz.g_00170	Pran.g_01195
OG0001199	Praz.g_00169	Pran.g_01196
OG0001200	Praz.g_00168	Pran.g_01197
OG0001201	Praz.g_00167	Pran.g_01198
OG0001202	Praz.g_00166	Pran.g_01199
OG0001203	Praz.g_00164	Pran.g_01201
OG0001204	Praz.g_00162	Pran.g_01202
OG0001205	Praz.g_00161	Pran.g_01203
OG0001206	Praz.g_00160	Pran.g_01204
OG0001207	Praz.g_00159	Pran.g_01205
OG0001208	Praz.g_00158	Pran.g_01206
OG0001209	Praz.g_00157	Pran.g_01207
OG0001210	Praz.g_00156	Pran.g_01208
OG0001211	Praz.g_00155	Pran.g_01209
OG0001212	Praz.g_00154	Pran.g_01210
OG0001213	Praz.g_00153	Pran.g_01211
OG0001214	Praz.g_00151	Pran.g_01213
OG0001215	Praz.g_00150	Pran.g_01214
OG0001216	Praz.g_00149	Pran.g_01215
OG0001217	Praz.g_00148	Pran.g_01216
OG0001218	Praz.g_00147	Pran.g_01217
OG0001219	Praz.g_00144	Pran.g_01220
OG0001220	Praz.g_00143	Pran.g_01221
OG0001221	Praz.g_00140	Pran.g_01224
OG0001222	Praz.g_00139	Pran.g_01225
OG0001223	Praz.g_00138	Pran.g_01226
OG0001224	Praz.g_00137	Pran.g_01227
OG0001225	Praz.g_00136	Pran.g_01228
OG0001226	Praz.g_00135	Pran.g_01229
OG0001227	Praz.g_00134	Pran.g_01230
OG0001228	Praz.g_00133	Pran.g_01231
OG0001229	Praz.g_00132	Pran.g_01232
OG0001230	Praz.g_00131	Pran.g_01233
OG0001231	Praz.g_00130	Pran.g_01234
OG0001232	Praz.g_00129	Pran.g_01235
OG0001233	Praz.g_00128	Pran.g_01236
OG0001234	Praz.g_00127	Pran.g_01237
OG0001235	Praz.g_00126	Pran.g_01238
OG0001236	Praz.g_00124	Pran.g_01240
OG0001237	Praz.g_00123	Pran.g_01241
OG0001238	Praz.g_00121	Pran.g_01243
OG0001239	Praz.g_00120	Pran.g_01244
OG0001240	Praz.g_00119	Pran.g_01245
OG0001241	Praz.g_00117	Pran.g_01247
OG0001242	Praz.g_00357	Pran.g_01249
OG0001243	Praz.g_00358	Pran.g_01250
OG0001244	Praz.g_00359	Pran.g_01251
OG0001245	Praz.g_00360	Pran.g_01252
OG0001246	Praz.g_00361	Pran.g_01253
OG0001247	Praz.g_00362	Pran.g_01254
OG0001248	Praz.g_00363	Pran.g_01255
OG0001249	Praz.g_00364	Pran.g_01256
OG0001250	Praz.g_00365	Pran.g_01257
OG0001252	Praz.g_00498	Pran.g_00296
OG0001253	Praz.g_00510	Pran.g_00282
OG0001254	Praz.g_00639	Pran.g_01913
OG0001255	Praz.g_00690	Pran.g_01861
OG0001257	Praz.g_01846	Pran.g_01696
OG0001258	Praz.g_01830	Pran.g_01680
OG0001259	Praz.g_01740	Pran.g_01588
OG0001260	Praz.g_01568	Pran.g_01417
OG0001261	Praz.g_01477	Pran.g_01309
OG0001262	Praz.g_01461	Pran.g_01293
OG0001263	Praz.g_01440	Pran.g_00179
OG0001264	Praz.g_01409	Pran.g_00428
OG0001265	Praz.g_01301	Pran.g_00544
OG0001266	Praz.g_00090	Pran.g_00159
OG0001267	Praz.g_00008	Pran.g_00076
OG0001268	Praz.g_00758	Pran.g_00063
OG0001270	Praz.g_01001	Pran.g_00693
OG0001271	Praz.g_00990	Pran.g_00682
OG0001272	Praz.g_00948	Pran.g_00638
OG0001273	Praz.g_00947	Pran.g_00637
OG0001274	Praz.g_00942	Pran.g_00632
OG0001275	Praz.g_00925, Praz.g_00924	Pran.g_00607
OG0001277	Praz.g_00903	Pran.g_00923
OG0001278	Praz.g_00885	Pran.g_00962
OG0001279	Praz.g_00881	Pran.g_00966
OG0001280	Praz.g_00878	Pran.g_00969
OG0001281	Praz.g_00332	Pran.g_01035
OG0001282	Praz.g_00307	Pran.g_01060
OG0001283	Praz.g_00224	Pran.g_01142
OG0001284	Praz.g_00195	Pran.g_01170
OG0001286	Praz.g_00118	Pran.g_01246
OG0001288	Praz.g_01891	Pran.g_01743
OG0001290	Praz.g_00395	Pran.g_00394
OG0001291	Praz.g_00431	Pran.g_00361
OG0001292	Praz.g_00434	Pran.g_00358
OG0001293	Praz.g_00436	Pran.g_00356
OG0001294	Praz.g_00453	Pran.g_00340
OG0001295	Praz.g_00479	Pran.g_00314
OG0001297	Praz.g_00559	Pran.g_00233
OG0001298	Praz.g_00603	Pran.g_01949
OG0001299	Praz.g_00612	Pran.g_01940
OG0001300	Praz.g_00801	Pran.g_01821
OG0001301	Praz.g_01693	Pran.g_01541
OG0001302	Praz.g_01564	Pran.g_01410
OG0001303	Praz.g_01560	Pran.g_01407
OG0001304	Praz.g_01285	Pran.g_00559
OG0001306	Praz.g_00098	Pran.g_00152
OG0001307	Praz.g_00107	Pran.g_00142
OG0001308	Praz.g_00048	Pran.g_00117
OG0001309	Praz.g_00046	Pran.g_00115
OG0001310	Praz.g_00035	Pran.g_00105
OG0001311	Praz.g_00726	Pran.g_00032
OG0001313	Praz.g_00944	Pran.g_00634
OG0001314	Praz.g_00854	Pran.g_00993
OG0001315	Praz.g_00820	Pran.g_01027
OG0001318	Praz.g_00501	Pran.g_00293
OG0001320	Praz.g_01861	Pran.g_01711
OG0001321	Praz.g_01558	Pran.g_01763, Pran.g_01405
OG0001322	Praz.g_01531	Pran.g_01362
OG0001323	Praz.g_00082	Pran.g_00167
OG0001324	Praz.g_00115	Pran.g_00134
OG0001325	Praz.g_00042	Pran.g_00112
OG0001328	Praz.g_01175	Pran.g_00871
OG0001329	Praz.g_01119	Pran.g_00820
OG0001330	Praz.g_00951	Pran.g_00641
OG0001331	Praz.g_00880	Pran.g_00967
OG0001333	Praz.g_00259	Pran.g_01109
OG0001334	Praz.g_00203	Pran.g_01162
OG0001335	Praz.g_00165	Pran.g_01200
OG0001337	Praz.g_00478	Pran.g_00315
OG0001338	Praz.g_00504	Pran.g_00289
OG0001339	Praz.g_00563	Pran.g_00229
OG0001340	Praz.g_00608	Pran.g_01944
OG0001341	Praz.g_00620	Pran.g_01932
OG0001342	Praz.g_00638	Pran.g_01914
OG0001343	Praz.g_00341	Pran.g_01856
OG0001344	Praz.g_00796	Pran.g_01817
OG0001345	Praz.g_01894	Pran.g_01746
OG0001346	Praz.g_01856	Pran.g_01706
OG0001347	Praz.g_01842	Pran.g_01692
OG0001348	Praz.g_01824	Pran.g_01674
OG0001349	Praz.g_01819	Pran.g_01669
OG0001350	Praz.g_01814	Pran.g_01664
OG0001351	Praz.g_01752	Pran.g_01601
OG0001352	Praz.g_01648	Pran.g_01496
OG0001353	Praz.g_01627	Pran.g_01473
OG0001354	Praz.g_01528	Pran.g_01359
OG0001355	Praz.g_01471	Pran.g_01303
OG0001356	Praz.g_01426	Pran.g_00411
OG0001357	Praz.g_01322	Pran.g_00515
OG0001358	Praz.g_01302	Pran.g_00543
OG0001359	Praz.g_00021	Pran.g_00089
OG0001360	Praz.g_00020	Pran.g_00088
OG0001361	Praz.g_00704	Pran.g_00010
OG0001362	Praz.g_01236	Pran.g_00609
OG0001363	Praz.g_01095	Pran.g_00808
OG0001364	Praz.g_00971	Pran.g_00663
OG0001365	Praz.g_00337	Pran.g_01030
OG0001366	Praz.g_00840	Pran.g_01007
OG0001367	Praz.g_00318	Pran.g_01050
OG0001368	Praz.g_00196	Pran.g_01169
OG0001369	Praz.g_01300	Pran.g_00545
OG0001371	Praz.g_00427	Pran.g_00365
OG0001372	Praz.g_00428	Pran.g_00364
OG0001373	Praz.g_00435	Pran.g_00357
OG0001374	Praz.g_00447	Pran.g_00345
OG0001375	Praz.g_00495	Pran.g_00299
OG0001376	Praz.g_00594	Pran.g_00198
OG0001377	Praz.g_00616	Pran.g_01936
OG0001378	Praz.g_00631	Pran.g_01921
OG0001379	Praz.g_00813	Pran.g_01832
OG0001382	Praz.g_01868	Pran.g_01718
OG0001383	Praz.g_01817	Pran.g_01667
OG0001384	Praz.g_01809	Pran.g_01659
OG0001385	Praz.g_01664	Pran.g_01512
OG0001386	Praz.g_01656	Pran.g_01504
OG0001387	Praz.g_01654	Pran.g_01502
OG0001388	Praz.g_01644	Pran.g_01492
OG0001389	Praz.g_01602	Pran.g_01455
OG0001390	Praz.g_01569	Pran.g_01418
OG0001391	Praz.g_01526	Pran.g_01357
OG0001392	Praz.g_01427	Pran.g_00192
OG0001393	Praz.g_01425	Pran.g_00412
OG0001394	Praz.g_01403	Pran.g_00434
OG0001395	Praz.g_01400	Pran.g_00437
OG0001396	Praz.g_01318	Pran.g_01434
OG0001397	Praz.g_01291	Pran.g_00553
OG0001398	Praz.g_00070	Pran.g_00572
OG0001399	Praz.g_00080	Pran.g_00169
OG0001400	Praz.g_00088	Pran.g_00161
OG0001401	Praz.g_00095	Pran.g_00904
OG0001402	Praz.g_00006	Pran.g_00074
OG0001403	Praz.g_01179	Pran.g_00875
OG0001404	Praz.g_01148	Pran.g_00849
OG0001405	Praz.g_01138	Pran.g_00840
OG0001406	Praz.g_01002	Pran.g_00694
OG0001407	Praz.g_00999	Pran.g_00691
OG0001408	Praz.g_00950	Pran.g_00640
OG0001409	Praz.g_00936	Pran.g_00626
OG0001411	Praz.g_00911	Pran.g_01428
OG0001412	Praz.g_01369	Pran.g_00468
OG0001413	Praz.g_00693	Pran.g_00949
OG0001414	Praz.g_00422	Pran.g_00371
OG0001415	Praz.g_00683	Pran.g_01868
OG0001416	Praz.g_01807	Pran.g_01657
OG0001417	Praz.g_01655	Pran.g_01503
OG0001418	Praz.g_01557	Pran.g_01404
OG0001419	Praz.g_01522	Pran.g_01353
OG0001420	Praz.g_01423	Pran.g_00414
OG0001421	Praz.g_01419	Pran.g_00419
OG0001422	Praz.g_00085	Pran.g_00164
OG0001423	Praz.g_00019	Pran.g_00087
OG0001424	Praz.g_01938	Pran.g_00920
OG0001425	Praz.g_00930	Pran.g_00618
OG0001426	Praz.g_00122	Pran.g_01242
OG0001427	Praz.g_00802	Pran.g_01822
OG0001429	Praz.g_01340	Pran.g_00497
OG0001430	Praz.g_01309	Pran.g_00536
OG0001431	Praz.g_00086	Pran.g_00163
OG0001432	Praz.g_00089	Pran.g_00160
OG0001433	Praz.g_01233	Pran.g_00520
OG0001435	Praz.g_00938	Pran.g_00628
OG0001436	Praz.g_01548	Pran.g_01390
OG0001438	Praz.g_01710	Pran.g_01558
OG0001439	Praz.g_01480	Pran.g_01311
OG0001440	Praz.g_01298	Pran.g_00547
OG0001441	Praz.g_00055	Pran.g_00124
OG0001442	Praz.g_00032	Pran.g_00101
OG0001444	Praz.g_00735	Pran.g_00041
OG0001448	Praz.g_00917	Pran.g_00596
OG0001449	Praz.g_01060	Pran.g_00805, Pran.g_00792
OG0001452	Praz.g_00145	Pran.g_01219
OG0001454	Praz.g_00808	Pran.g_01827
OG0001457	Praz.g_01628	Pran.g_01476
OG0001458	Praz.g_01570	Pran.g_01419
OG0001460	Praz.g_01449	Pran.g_01281
OG0001461	Praz.g_01377	Pran.g_00460
OG0001462	Praz.g_01310	Pran.g_00535
OG0001463	Praz.g_00079	Pran.g_00170
OG0001464	Praz.g_00084	Pran.g_00165
OG0001467	Praz.g_01044	Pran.g_00736
OG0001468	Praz.g_00235	Pran.g_01132
OG0001469	Praz.g_00757	Pran.g_00062
OG0001470	Praz.g_00677	Pran.g_01874
OG0001471	Praz.g_01909	Pran.g_01757
OG0001473	Praz.g_01441	Pran.g_00178
OG0001474	Praz.g_01439	Pran.g_00180
OG0001475	Praz.g_00075	Pran.g_00174
OG0001476	Praz.g_00076	Pran.g_00173
OG0001477	Praz.g_00077	Pran.g_00172
OG0001478	Praz.g_00083	Pran.g_00166
OG0001479	Praz.g_00110	Pran.g_00139
OG0001480	Praz.g_00061	Pran.g_00130
OG0001481	Praz.g_00738	Pran.g_00044
OG0001483	Praz.g_01186	Pran.g_00882
OG0001484	Praz.g_01094	Pran.g_00809
OG0001485	Praz.g_00339	Pran.g_01029
OG0001486	Praz.g_01389	Pran.g_00448
OG0001488	Praz.g_00532	Pran.g_00260
OG0001490	Praz.g_00771	Pran.g_01793
OG0001491	Praz.g_01536	Pran.g_01367
OG0001493	Praz.g_01438	Pran.g_00181
OG0001494	Praz.g_01437	Pran.g_00182
OG0001495	Praz.g_01436	Pran.g_00183
OG0001496	Praz.g_01435	Pran.g_00184
OG0001497	Praz.g_01434	Pran.g_00185
OG0001498	Praz.g_01433	Pran.g_00186
OG0001499	Praz.g_01432	Pran.g_00187
OG0001500	Praz.g_01431	Pran.g_00188
OG0001501	Praz.g_01430	Pran.g_00189
OG0001502	Praz.g_01429	Pran.g_00190
OG0001503	Praz.g_01428	Pran.g_00191
OG0001506	Praz.g_00102	Pran.g_00147
OG0001507	Praz.g_00010	Pran.g_00077
OG0001508	Praz.g_00939	Pran.g_00629
OG0001509	Praz.g_00317	Pran.g_01051
OG0001510	Praz.g_00243	Pran.g_01124
OG0001511	Praz.g_00887	Pran.g_01769
OG0001513	Praz.g_00465	Pran.g_00328
OG0001516	Praz.g_01328	Pran.g_00509
OG0001517	Praz.g_00093	Pran.g_00156
OG0001518	Praz.g_00897	Pran.g_01425
OG0001519	Praz.g_00785	Pran.g_01803
OG0001520	Praz.g_01549	Pran.g_01391
OG0001521	Praz.g_00336	Pran.g_01031
OG0001523	Praz.g_00421	Pran.g_00372
OG0001524	Praz.g_00798	Pran.g_01819
OG0001525	Praz.g_01869	Pran.g_01719
OG0001527	Praz.g_00057	Pran.g_00126
OG0001528	Praz.g_01235	Pran.g_00525
OG0001529	Praz.g_01232	Pran.g_01784
OG0001530	Praz.g_01550	Pran.g_01392
OG0001532	Praz.g_00399	Pran.g_00390
OG0001534	Praz.g_00932	Pran.g_00622
OG0001536	Praz.g_00059	Pran.g_00128
OG0001537	Praz.g_01231	Pran.g_00521
OG0001539	Praz.g_01194	Pran.g_00890
OG0001540	Praz.g_01193	Pran.g_01432, Pran.g_00889
OG0001542	Praz.g_00934	Pran.g_00624
OG0001543	Praz.g_00923	Pran.g_00606
OG0001549	Praz.g_00486	Pran.g_00308
OG0001550	Praz.g_00664	Pran.g_01887
OG0001551	Praz.g_00688	Pran.g_01863
OG0001552	Praz.g_00806	Pran.g_01826
OG0001553	Praz.g_00783	Pran.g_01801
OG0001554	Praz.g_00782	Pran.g_01800
OG0001555	Praz.g_01871	Pran.g_01721
OG0001556	Praz.g_01859	Pran.g_01709
OG0001557	Praz.g_01653	Pran.g_01501
OG0001559	Praz.g_01565	Pran.g_01411
OG0001560	Praz.g_01544	Pran.g_01375
OG0001561	Praz.g_01448	Pran.g_01280
OG0001562	Praz.g_01311	Pran.g_00534
OG0001563	Praz.g_00091	Pran.g_00158
OG0001564	Praz.g_00092	Pran.g_00157
OG0001565	Praz.g_00094	Pran.g_00155
OG0001566	Praz.g_00097	Pran.g_00153
OG0001567	Praz.g_00103	Pran.g_00146
OG0001568	Praz.g_00062	Pran.g_00131
OG0001569	Praz.g_00058	Pran.g_00127
OG0001570	Praz.g_00052	Pran.g_00121
OG0001571	Praz.g_00039	Pran.g_00109
OG0001572	Praz.g_00029	Pran.g_00097
OG0001573	Praz.g_00026	Pran.g_00094
OG0001575	Praz.g_01214	Pran.g_01468
OG0001576	Praz.g_01203	Pran.g_00897
OG0001577	Praz.g_01142	Pran.g_00844
OG0001578	Praz.g_01140	Pran.g_00842
OG0001580	Praz.g_01085	Pran.g_00802
OG0001581	Praz.g_01082	Pran.g_00799
OG0001582	Praz.g_00958	Pran.g_00650
OG0001583	Praz.g_00956	Pran.g_00648
OG0001584	Praz.g_00955	Pran.g_00647
OG0001585	Praz.g_00945	Pran.g_00635
OG0001586	Praz.g_00186	Pran.g_01180
OG0001591	Praz.g_00812	Pran.g_01831
OG0001592	Praz.g_00772	Pran.g_01794
OG0001594	Praz.g_01860	Pran.g_01710
OG0001595	Praz.g_01624	Pran.g_01470
OG0001597	Praz.g_01446	Pran.g_01278
OG0001598	Praz.g_01421	Pran.g_00416
OG0001599	Praz.g_00016	Pran.g_00083
OG0001600	Praz.g_00015	Pran.g_00082
OG0001601	Praz.g_00014	Pran.g_00081
OG0001602	Praz.g_00013	Pran.g_00080
OG0001603	Praz.g_00902	Pran.g_00613
OG0001604	Praz.g_00864	Pran.g_00983
OG0001606	Praz.g_00342	Pran.g_01855
OG0001610	Praz.g_01629	Pran.g_01477
OG0001611	Praz.g_01582	Pran.g_01435, Pran.g_00577
OG0001612	Praz.g_01535	Pran.g_01366
OG0001613	Praz.g_01442	Pran.g_00177
OG0001614	Praz.g_01324	Pran.g_00513
OG0001615	Praz.g_01222	Pran.g_00954, Pran.g_00642
OG0001616	Praz.g_01217	Pran.g_00524
OG0001617	Praz.g_01165	Pran.g_00861
OG0001618	Praz.g_01163	Pran.g_01836
OG0001619	Praz.g_01150	Pran.g_00851
OG0001624	Praz.g_01444	Pran.g_01275
OG0001625	Praz.g_01316	Pran.g_00529
OG0001626	Praz.g_01221	Pran.g_00953
OG0001628	Praz.g_00915	Pran.g_00590
OG0001629	Praz.g_01161	Pran.g_00857
OG0001639	Praz.g_00470	Pran.g_00323
OG0001640	Praz.g_00540	Pran.g_00252
OG0001641	Praz.g_00811	Pran.g_01830
OG0001642	Praz.g_00809	Pran.g_01828
OG0001643	Praz.g_00776	Pran.g_01799
OG0001644	Praz.g_00775	Pran.g_01798
OG0001645	Praz.g_00773	Pran.g_01796
OG0001646	Praz.g_01267	Pran.g_00102
OG0001647	Praz.g_01862	Pran.g_01712
OG0001648	Praz.g_01769	Pran.g_01619
OG0001649	Praz.g_01763	Pran.g_01612
OG0001650	Praz.g_01608	Pran.g_01461
OG0001651	Praz.g_01573	Pran.g_01424
OG0001652	Praz.g_01572	Pran.g_01421
OG0001653	Praz.g_01543	Pran.g_01374
OG0001654	Praz.g_01537	Pran.g_01368
OG0001655	Praz.g_01529	Pran.g_01360
OG0001656	Praz.g_01507	Pran.g_01338
OG0001657	Praz.g_01455	Pran.g_01286
OG0001658	Praz.g_01443	Pran.g_01274
OG0001659	Praz.g_01396	Pran.g_00441
OG0001660	Praz.g_01315	Pran.g_00530
OG0001661	Praz.g_01312	Pran.g_00533
OG0001662	Praz.g_01307	Pran.g_00538
OG0001663	Praz.g_01289	Pran.g_00555
OG0001664	Praz.g_01288	Pran.g_00556
OG0001665	Praz.g_00074	Pran.g_00175
OG0001666	Praz.g_00078	Pran.g_00171
OG0001667	Praz.g_00081	Pran.g_00168
OG0001668	Praz.g_00087	Pran.g_00162
OG0001669	Praz.g_00099	Pran.g_00151
OG0001670	Praz.g_00100	Pran.g_00150
OG0001671	Praz.g_00106	Pran.g_00143
OG0001672	Praz.g_00111	Pran.g_00138
OG0001673	Praz.g_00112	Pran.g_00137
OG0001674	Praz.g_00113	Pran.g_00136
OG0001675	Praz.g_00041	Pran.g_00111
OG0001676	Praz.g_00036	Pran.g_00106
OG0001677	Praz.g_00017	Pran.g_00084
OG0001678	Praz.g_00707	Pran.g_00013
OG0001679	Praz.g_00699	Pran.g_00005
OG0001680	Praz.g_01238	Pran.g_00907
OG0001681	Praz.g_01202	Pran.g_00896
OG0001682	Praz.g_01196	Pran.g_00893
OG0001684	Praz.g_00959	Pran.g_00651
OG0001685	Praz.g_00952	Pran.g_00645
OG0001686	Praz.g_00949	Pran.g_00639
OG0001687	Praz.g_00943	Pran.g_00633
OG0001688	Praz.g_00940	Pran.g_00630
OG0001689	Praz.g_00935	Pran.g_00625
OG0001690	Praz.g_00933	Pran.g_00623
OG0001691	Praz.g_00931	Pran.g_00621
OG0001692	Praz.g_00872	Pran.g_00975
OG0001693	Praz.g_00146	Pran.g_01218
OG0001698	Praz.g_01832	Pran.g_01682
OG0001699	Praz.g_01623	Pran.g_01469
OG0001700	Praz.g_01579	Pran.g_01426
OG0001701	Praz.g_01577	Pran.g_01431
OG0001702	Praz.g_01559	Pran.g_01406
OG0001703	Praz.g_01542	Pran.g_01373
OG0001704	Praz.g_01314	Pran.g_01427
OG0001705	Praz.g_00049	Pran.g_00118
OG0001706	Praz.g_00037	Pran.g_00107
OG0001707	Praz.g_00012	Pran.g_00079
OG0001708	Praz.g_01212	Pran.g_00902
OG0001710	Praz.g_01313	Pran.g_00531
OG0001722	Praz.g_01581	Pran.g_00578
OG0001723	Praz.g_01574	Pran.g_00900
OG0001724	Praz.g_01524	Pran.g_01355
OG0001725	Praz.g_01447	Pran.g_01279
OG0001726	Praz.g_00053	Pran.g_00122
OG0001727	Praz.g_01226, Praz.g_01243	Pran.g_01433
OG0001728	Praz.g_01195	Pran.g_00892
OG0001731	Praz.g_00927	Pran.g_00612
OG0001732	Praz.g_00907	Pran.g_00527
OG0001733	Praz.g_00787	Pran.g_01805
OG0001734	Praz.g_01609	Pran.g_01462
OG0001784	Praz.g_01804	Pran.g_01654
OG0001785	Praz.g_01562	Pran.g_01409
OG0001786	Praz.g_01483	Pran.g_01314
OG0001789	Praz.g_01220	Pran.g_00597
OG0001794	Praz.g_00908	Pran.g_01430
OG0001796	Praz.g_00030	Pran.g_00098
OG0001806	Praz.g_00797	Pran.g_01818
OG0001810	Praz.g_01541	Pran.g_01372
OG0001811	Praz.g_01540	Pran.g_01371
OG0001812	Praz.g_01539	Pran.g_01370
OG0001813	Praz.g_01538	Pran.g_01369
OG0001814	Praz.g_01445	Pran.g_01276
OG0001816	Praz.g_00073	Pran.g_00176
OG0001817	Praz.g_00050	Pran.g_00119
OG0001818	Praz.g_00047	Pran.g_00116
OG0001824	Praz.g_00941	Pran.g_00631
OG0001825	Praz.g_00916	Pran.g_00594
OG0001826	Praz.g_00904	Pran.g_00924
OG0001829	Praz.g_00912	Pran.g_00600
OG0001837	Praz.g_00345	Pran.g_01852
OG0001838	Praz.g_00774	Pran.g_01797
OG0001839	Praz.g_01918	Pran.g_01731
OG0001840	Praz.g_01225	Pran.g_00957
OG0001842	Praz.g_01192	Pran.g_00888
OG0001844	Praz.g_01084	Pran.g_00798
OG0001845	Praz.g_01020	Pran.g_00712
OG0001846	Praz.g_00957	Pran.g_00649
OG0001848	Praz.g_00910	Pran.g_00099
OG0001849	Praz.g_00926	Pran.g_00611
OG0001861	Praz.g_00044	Pran.g_00113
OG0001863	Praz.g_00034	Pran.g_00104
OG0001864	Praz.g_00888	Pran.g_00943
OG0001865	Praz.g_01250	Pran.g_01761
OG0001867	Praz.g_01223	Pran.g_00955
OG0001870	Praz.g_00403	Pran.g_01732
OG0001909	Praz.g_00909	Pran.g_01429
OG0001910	Praz.g_00784	Pran.g_01802
OG0001911	Praz.g_01552	Pran.g_00906, Pran.g_01770, Pran.g_00933
OG0001912	Praz.g_01919	Pran.g_01730
OG0001914	Praz.g_01923	Pran.g_00891
OG0001954	Praz.g_00789	Pran.g_01810
OG0001958	Praz.g_00031	Pran.g_00100
OG0001989	Praz.g_00805	Pran.g_01825
OG0001990	Praz.g_00793	Pran.g_01814
OG0002020	Praz.g_01928	Pran.g_01792
OG0002024	Praz.g_01224	Pran.g_00956
OG0002026	Praz.g_01275	Pran.g_01475
OG0002027	Praz.g_00937	Pran.g_00627
OG0002054	Praz.g_01242, Praz.g_01229	Pran.g_01780
OG0002121	Praz.g_00051	Pran.g_00120
OG0002135	Praz.g_01104	Pran.g_00760
OG0002250	Praz.g_01262	Pran.g_00909
