Orthogroup	Prbc	Prbm
OG0001029	Prbc.g_00455	Prbm.g_00175
OG0001030	Prbc.g_00439	Prbm.g_00191
OG0001031	Prbc.g_00385	Prbm.g_00246
OG0001032	Prbc.g_00384	Prbm.g_00247
OG0001033	Prbc.g_00364	Prbm.g_00267
OG0001034	Prbc.g_00334	Prbm.g_00296
OG0001035	Prbc.g_01150	Prbm.g_00313
OG0001036	Prbc.g_01154	Prbm.g_00318
OG0001037	Prbc.g_01155	Prbm.g_00319
OG0001038	Prbc.g_01171	Prbm.g_00335
OG0001039	Prbc.g_01173	Prbm.g_00337
OG0001040	Prbc.g_01176	Prbm.g_00340
OG0001041	Prbc.g_01180	Prbm.g_00344
OG0001042	Prbc.g_01196	Prbm.g_00360
OG0001043	Prbc.g_01197	Prbm.g_00361
OG0001044	Prbc.g_01245	Prbm.g_00399
OG0001045	Prbc.g_01254	Prbm.g_00408
OG0001046	Prbc.g_02168	Prbm.g_01121
OG0001047	Prbc.g_01500	Prbm.g_00449
OG0001048	Prbc.g_01501	Prbm.g_00450
OG0001049	Prbc.g_01503	Prbm.g_00452
OG0001050	Prbc.g_01504	Prbm.g_00453
OG0001051	Prbc.g_01505	Prbm.g_00454
OG0001052	Prbc.g_01531	Prbm.g_00497
OG0001053	Prbc.g_01543	Prbm.g_00509
OG0001054	Prbc.g_01557	Prbm.g_00523
OG0001055	Prbc.g_01597	Prbm.g_00551
OG0001056	Prbc.g_01615	Prbm.g_00569
OG0001057	Prbc.g_01620	Prbm.g_00574
OG0001058	Prbc.g_01629	Prbm.g_00582
OG0001059	Prbc.g_01633	Prbm.g_00586
OG0001060	Prbc.g_01640	Prbm.g_00593
OG0001061	Prbc.g_01653	Prbm.g_00606
OG0001062	Prbc.g_01655	Prbm.g_00608
OG0001063	Prbc.g_01656	Prbm.g_00609
OG0001064	Prbc.g_01657	Prbm.g_00610
OG0001065	Prbc.g_01658	Prbm.g_00611
OG0001066	Prbc.g_01659	Prbm.g_00612
OG0001067	Prbc.g_01660	Prbm.g_00613
OG0001068	Prbc.g_01661	Prbm.g_00614
OG0001069	Prbc.g_01662	Prbm.g_00615
OG0001070	Prbc.g_01664	Prbm.g_00617
OG0001071	Prbc.g_01665	Prbm.g_00618
OG0001072	Prbc.g_01666	Prbm.g_00619
OG0001073	Prbc.g_01680	Prbm.g_00634
OG0001074	Prbc.g_01692	Prbm.g_00646
OG0001075	Prbc.g_01693	Prbm.g_00647
OG0001076	Prbc.g_01700	Prbm.g_00654
OG0001077	Prbc.g_01705	Prbm.g_00659
OG0001078	Prbc.g_01713	Prbm.g_00667
OG0001079	Prbc.g_01724	Prbm.g_00678
OG0001080	Prbc.g_01730	Prbm.g_00684
OG0001081	Prbc.g_01732	Prbm.g_00686
OG0001082	Prbc.g_01733	Prbm.g_00687
OG0001083	Prbc.g_01738	Prbm.g_00692
OG0001084	Prbc.g_01739	Prbm.g_00693
OG0001085	Prbc.g_01749	Prbm.g_00703
OG0001086	Prbc.g_01750	Prbm.g_00704
OG0001087	Prbc.g_01770	Prbm.g_00725
OG0001088	Prbc.g_01771	Prbm.g_00726
OG0001089	Prbc.g_01779	Prbm.g_00734
OG0001090	Prbc.g_01788	Prbm.g_00743
OG0001091	Prbc.g_01790	Prbm.g_00745
OG0001092	Prbc.g_01791	Prbm.g_00746
OG0001093	Prbc.g_01796	Prbm.g_00751
OG0001094	Prbc.g_01852	Prbm.g_00808
OG0001095	Prbc.g_01871	Prbm.g_00827
OG0001096	Prbc.g_01886	Prbm.g_00842
OG0001097	Prbc.g_01906	Prbm.g_00860
OG0001098	Prbc.g_01923	Prbm.g_00877
OG0001099	Prbc.g_01962	Prbm.g_00914
OG0001100	Prbc.g_01969	Prbm.g_00921
OG0001101	Prbc.g_01971	Prbm.g_00923
OG0001102	Prbc.g_01974	Prbm.g_00926
OG0001103	Prbc.g_01976	Prbm.g_00928
OG0001104	Prbc.g_01838	Prbm.g_00794
OG0001105	Prbc.g_01842	Prbm.g_00798
OG0001106	Prbc.g_02024	Prbm.g_00976
OG0001107	Prbc.g_02034	Prbm.g_00986
OG0001108	Prbc.g_02038	Prbm.g_00990
OG0001109	Prbc.g_02039	Prbm.g_00991
OG0001110	Prbc.g_02041	Prbm.g_00993
OG0001111	Prbc.g_02042	Prbm.g_00994
OG0001112	Prbc.g_02043	Prbm.g_00995
OG0001113	Prbc.g_02044	Prbm.g_00996
OG0001114	Prbc.g_02045	Prbm.g_00997
OG0001115	Prbc.g_02047	Prbm.g_00999
OG0001116	Prbc.g_02048	Prbm.g_01000
OG0001117	Prbc.g_02049	Prbm.g_01001
OG0001118	Prbc.g_02050	Prbm.g_01002
OG0001119	Prbc.g_02051	Prbm.g_01003
OG0001120	Prbc.g_02052	Prbm.g_01004
OG0001121	Prbc.g_00645	Prbm.g_01648
OG0001122	Prbc.g_02081	Prbm.g_01033
OG0001123	Prbc.g_02086	Prbm.g_01037
OG0001124	Prbc.g_02088	Prbm.g_01039
OG0001125	Prbc.g_02090	Prbm.g_01041
OG0001126	Prbc.g_02101	Prbm.g_01052
OG0001127	Prbc.g_02102	Prbm.g_01053
OG0001128	Prbc.g_02105	Prbm.g_01056
OG0001129	Prbc.g_02106	Prbm.g_01057
OG0001130	Prbc.g_02107	Prbm.g_01058
OG0001131	Prbc.g_01941	Prbm.g_00894
OG0001132	Prbc.g_02152	Prbm.g_01103
OG0001133	Prbc.g_02128	Prbm.g_01079
OG0001134	Prbc.g_00896	Prbm.g_01910
OG0001135	Prbc.g_00899	Prbm.g_01913
OG0001136	Prbc.g_01449	Prbm.g_01552
OG0001137	Prbc.g_01436	Prbm.g_01539
OG0001138	Prbc.g_01416	Prbm.g_01518
OG0001139	Prbc.g_01414	Prbm.g_01516
OG0001140	Prbc.g_01413	Prbm.g_01515
OG0001141	Prbc.g_01412	Prbm.g_01514
OG0001142	Prbc.g_01411	Prbm.g_01513
OG0001143	Prbc.g_01404	Prbm.g_01506
OG0001144	Prbc.g_01399	Prbm.g_01501
OG0001145	Prbc.g_00558	Prbm.g_01603
OG0001146	Prbc.g_00570	Prbm.g_01615
OG0001147	Prbc.g_00589	Prbm.g_01634
OG0001148	Prbc.g_00659	Prbm.g_01662
OG0001149	Prbc.g_00660	Prbm.g_01663
OG0001150	Prbc.g_00661	Prbm.g_01664
OG0001151	Prbc.g_00672	Prbm.g_01675
OG0001152	Prbc.g_00673	Prbm.g_01676
OG0001153	Prbc.g_00739	Prbm.g_01740
OG0001154	Prbc.g_00740	Prbm.g_01741
OG0001155	Prbc.g_00756	Prbm.g_01757
OG0001156	Prbc.g_00759	Prbm.g_01760
OG0001157	Prbc.g_00760	Prbm.g_01761
OG0001158	Prbc.g_00761	Prbm.g_01762
OG0001159	Prbc.g_00762	Prbm.g_01763
OG0001160	Prbc.g_00787	Prbm.g_01789
OG0001161	Prbc.g_01485	Prbm.g_01586
OG0001162	Prbc.g_00799	Prbm.g_01801
OG0001163	Prbc.g_00825	Prbm.g_01833
OG0001164	Prbc.g_00829	Prbm.g_01837
OG0001165	Prbc.g_00831	Prbm.g_01840
OG0001166	Prbc.g_00849	Prbm.g_01858
OG0001167	Prbc.g_00867	Prbm.g_01876
OG0001168	Prbc.g_00868	Prbm.g_01877
OG0001169	Prbc.g_00870	Prbm.g_01879
OG0001170	Prbc.g_00872	Prbm.g_01881
OG0001171	Prbc.g_00882	Prbm.g_01891
OG0001172	Prbc.g_00937	Prbm.g_01952
OG0001173	Prbc.g_00938	Prbm.g_01953
OG0001174	Prbc.g_00946	Prbm.g_01961
OG0001175	Prbc.g_00947	Prbm.g_01962
OG0001176	Prbc.g_00959	Prbm.g_01974
OG0001177	Prbc.g_00957	Prbm.g_01972
OG0001178	Prbc.g_01309	Prbm.g_01345
OG0001179	Prbc.g_00301	Prbm.g_02016
OG0001180	Prbc.g_00278	Prbm.g_02039
OG0001181	Prbc.g_00274	Prbm.g_02043
OG0001182	Prbc.g_00266	Prbm.g_02052
OG0001183	Prbc.g_00247	Prbm.g_02058
OG0001184	Prbc.g_00231	Prbm.g_02074
OG0001185	Prbc.g_00216	Prbm.g_02089
OG0001186	Prbc.g_00189	Prbm.g_02140
OG0001187	Prbc.g_00966	Prbm.g_02145
OG0001188	Prbc.g_00968	Prbm.g_02147
OG0001189	Prbc.g_00985	Prbm.g_02164
OG0001190	Prbc.g_00990	Prbm.g_02169
OG0001191	Prbc.g_01000	Prbm.g_02179
OG0001192	Prbc.g_01005	Prbm.g_02184
OG0001193	Prbc.g_01018	Prbm.g_02197
OG0001194	Prbc.g_01019	Prbm.g_02198
OG0001195	Prbc.g_01020	Prbm.g_02199
OG0001196	Prbc.g_01054	Prbm.g_02219
OG0001197	Prbc.g_01056	Prbm.g_02221
OG0001198	Prbc.g_01066	Prbm.g_02230
OG0001199	Prbc.g_00499	Prbm.g_00131
OG0001200	Prbc.g_00497	Prbm.g_00133
OG0001201	Prbc.g_00465	Prbm.g_00165
OG0001202	Prbc.g_00372	Prbm.g_00259
OG0001203	Prbc.g_00332	Prbm.g_00298
OG0001204	Prbc.g_01141	Prbm.g_00304
OG0001205	Prbc.g_01506	Prbm.g_00455
OG0001206	Prbc.g_01525	Prbm.g_00491
OG0001207	Prbc.g_01536	Prbm.g_00502
OG0001208	Prbc.g_01542	Prbm.g_00508
OG0001209	Prbc.g_01614	Prbm.g_00568
OG0001210	Prbc.g_01619	Prbm.g_00573
OG0001211	Prbc.g_01630	Prbm.g_00583
OG0001212	Prbc.g_01672	Prbm.g_00626
OG0001213	Prbc.g_01706	Prbm.g_00660
OG0001214	Prbc.g_01714	Prbm.g_00668
OG0001215	Prbc.g_01772	Prbm.g_00727
OG0001216	Prbc.g_01789	Prbm.g_00744
OG0001217	Prbc.g_00521	Prbm.g_00111
OG0001218	Prbc.g_01829	Prbm.g_00785
OG0001219	Prbc.g_02005	Prbm.g_00957
OG0001220	Prbc.g_01913	Prbm.g_00867
OG0001221	Prbc.g_01989	Prbm.g_00941
OG0001222	Prbc.g_01936	Prbm.g_00889
OG0001223	Prbc.g_02053	Prbm.g_01005
OG0001224	Prbc.g_02109	Prbm.g_01060
OG0001225	Prbc.g_02111	Prbm.g_01062
OG0001226	Prbc.g_00930	Prbm.g_01945
OG0001227	Prbc.g_02133	Prbm.g_01085
OG0001228	Prbc.g_01396	Prbm.g_01498
OG0001229	Prbc.g_00138	Prbm.g_01176
OG0001230	Prbc.g_00700	Prbm.g_01701
OG0001231	Prbc.g_01833	Prbm.g_00789
OG0001232	Prbc.g_00853	Prbm.g_01862
OG0001233	Prbc.g_00873	Prbm.g_01882
OG0001234	Prbc.g_00949	Prbm.g_01964
OG0001235	Prbc.g_00953	Prbm.g_01968
OG0001236	Prbc.g_00234	Prbm.g_02071
OG0001237	Prbc.g_00230	Prbm.g_02075
OG0001238	Prbc.g_01001	Prbm.g_02180
OG0001239	Prbc.g_00502	Prbm.g_00128
OG0001240	Prbc.g_00480	Prbm.g_00150
OG0001241	Prbc.g_00471	Prbm.g_00159
OG0001242	Prbc.g_00452	Prbm.g_00178
OG0001243	Prbc.g_00445	Prbm.g_00185
OG0001244	Prbc.g_00429	Prbm.g_00201
OG0001245	Prbc.g_01317	Prbm.g_01353
OG0001246	Prbc.g_01584	Prbm.g_00538
OG0001247	Prbc.g_01765	Prbm.g_00719
OG0001248	Prbc.g_01767	Prbm.g_00722
OG0001249	Prbc.g_01230	Prbm.g_00395
OG0001251	Prbc.g_00923	Prbm.g_01937
OG0001252	Prbc.g_02104	Prbm.g_01055
OG0001253	Prbc.g_00804	Prbm.g_01806
OG0001254	Prbc.g_00898	Prbm.g_01912
OG0001255	Prbc.g_01463	Prbm.g_01566
OG0001256	Prbc.g_00795	Prbm.g_01797
OG0001257	Prbc.g_00800	Prbm.g_01802
OG0001259	Prbc.g_00871	Prbm.g_01880
OG0001260	Prbc.g_00888	Prbm.g_01897
OG0001261	Prbc.g_00293	Prbm.g_02024
OG0001262	Prbc.g_00983	Prbm.g_02162
OG0001263	Prbc.g_00442	Prbm.g_00188
OG0001269	Prbc.g_01912	Prbm.g_00866
OG0001273	Prbc.g_01708	Prbm.g_00662
OG0001277	Prbc.g_01042	Prbm.g_02207
OG0001279	Prbc.g_00133	Prbm.g_01171
OG0001280	Prbc.g_00565	Prbm.g_01610
OG0001282	Prbc.g_00658	Prbm.g_01661
OG0001283	Prbc.g_01050	Prbm.g_02215
OG0001284	Prbc.g_00781	Prbm.g_01783
OG0001285	Prbc.g_00856	Prbm.g_01865
OG0001286	Prbc.g_00280	Prbm.g_02037
OG0001287	Prbc.g_00209	Prbm.g_02096
OG0001288	Prbc.g_00198	Prbm.g_02106
OG0001289	Prbc.g_00486	Prbm.g_00144
OG0001290	Prbc.g_00472	Prbm.g_00158
OG0001294	Prbc.g_01483	Prbm.g_01584
OG0001294	Prbc.g_00646	Prbm.g_01649
OG0001295	Prbc.g_01471	Prbm.g_01574
OG0001296	Prbc.g_01589	Prbm.g_00543
OG0001297	Prbc.g_01594	Prbm.g_00548
OG0001299	Prbc.g_01744	Prbm.g_00698
OG0001300	Prbc.g_01776	Prbm.g_00731
OG0001301	Prbc.g_01778	Prbm.g_00733
OG0001302	Prbc.g_02003	Prbm.g_00955
OG0001303	Prbc.g_00092	Prbm.g_01273
OG0001304	Prbc.g_02095	Prbm.g_01046
OG0001305	Prbc.g_01931	Prbm.g_00884
OG0001306	Prbc.g_01461	Prbm.g_01564
OG0001307	Prbc.g_00586	Prbm.g_01594, Prbm.g_01631
OG0001308	Prbc.g_00719	Prbm.g_01720
OG0001309	Prbc.g_01598	Prbm.g_00552
OG0001310	Prbc.g_00843	Prbm.g_01852
OG0001311	Prbc.g_02087	Prbm.g_01038
OG0001312	Prbc.g_02014	Prbm.g_00966
OG0001314	Prbc.g_01137	Prbm.g_01169
OG0001315	Prbc.g_00249	Prbm.g_02056
OG0001316	Prbc.g_00431	Prbm.g_00199
OG0001317	Prbc.g_00336	Prbm.g_00294
OG0001318	Prbc.g_01152	Prbm.g_00316
OG0001320	Prbc.g_00037, Prbc.g_00013	Prbm.g_01415
OG0001320	Prbc.g_00125	Prbm.g_01164
OG0001321	Prbc.g_01512	Prbm.g_00461
OG0001322	Prbc.g_01513	Prbm.g_00462
OG0001324	Prbc.g_01777	Prbm.g_00732
OG0001325	Prbc.g_01792	Prbm.g_00747
OG0001326	Prbc.g_00915	Prbm.g_01929
OG0001327	Prbc.g_01966	Prbm.g_00918
OG0001328	Prbc.g_01985	Prbm.g_00937
OG0001329	Prbc.g_00803	Prbm.g_01805
OG0001330	Prbc.g_00559	Prbm.g_01604
OG0001331	Prbc.g_00663	Prbm.g_01666
OG0001332	Prbc.g_00754	Prbm.g_01755
OG0001334	Prbc.g_00244	Prbm.g_02061
OG0001335	Prbc.g_00243	Prbm.g_02062
OG0001336	Prbc.g_01051	Prbm.g_02216
OG0001337	Prbc.g_01224	Prbm.g_00387
OG0001339	Prbc.g_00469	Prbm.g_00161
OG0001340	Prbc.g_01225	Prbm.g_00388
OG0001341	Prbc.g_00539	Prbm.g_00091
OG0001342	Prbc.g_00075	Prbm.g_01262
OG0001342	Prbc.g_02065	Prbm.g_01017
OG0001342	Prbc.g_02064	Prbm.g_01016
OG0001342	Prbc.g_02139	Prbm.g_01091
OG0001343	Prbc.g_01956, Prbc.g_01957	Prbm.g_00909
OG0001344	Prbc.g_01441	Prbm.g_01544
OG0001345	Prbc.g_01425	Prbm.g_01528
OG0001346	Prbc.g_00567	Prbm.g_01612
OG0001347	Prbc.g_00181	Prbm.g_02118
OG0001348	Prbc.g_02169	Prbm.g_01122
OG0001350	Prbc.g_00333	Prbm.g_00297
OG0001351	Prbc.g_01515	Prbm.g_00481
OG0001352	Prbc.g_01761	Prbm.g_00714
OG0001354	Prbc.g_02046	Prbm.g_00998
OG0001355	Prbc.g_00802	Prbm.g_01804
OG0001356	Prbc.g_00603	Prbm.g_01145, Prbm.g_01433
OG0001357	Prbc.g_01294	Prbm.g_00463
OG0001359	Prbc.g_01958	Prbm.g_00910
OG0001360	Prbc.g_01423	Prbm.g_01526
OG0001362	Prbc.g_00723	Prbm.g_01724
OG0001363	Prbc.g_01521	Prbm.g_00487
OG0001365	Prbc.g_00994	Prbm.g_02173
OG0001366	Prbc.g_00647	Prbm.g_01650
OG0001366	Prbc.g_01237	Prbm.g_00039
OG0001368	Prbc.g_00149	Prbm.g_01187
OG0001368	Prbc.g_00130	Prbm.g_01168
OG0001369	Prbc.g_00481	Prbm.g_00149
OG0001370	Prbc.g_00170	Prbm.g_01208
OG0001371	Prbc.g_01760	Prbm.g_00713
OG0001372	Prbc.g_01116	Prbm.g_00047
OG0001373	Prbc.g_00914	Prbm.g_01928
OG0001374	Prbc.g_00922	Prbm.g_01936
OG0001375	Prbc.g_01955	Prbm.g_00908
OG0001376	Prbc.g_01943	Prbm.g_00896
OG0001377	Prbc.g_01944	Prbm.g_00897
OG0001378	Prbc.g_01495	Prbm.g_00443
OG0001380	Prbc.g_01470	Prbm.g_01573
OG0001381	Prbc.g_00655	Prbm.g_01658
OG0001384	Prbc.g_02171	Prbm.g_01124
OG0001384	Prbc.g_02158	Prbm.g_01110
OG0001384	Prbc.g_00045	Prbm.g_01445, Prbm.g_01461
OG0001385	Prbc.g_00911	Prbm.g_01925
OG0001386	Prbc.g_00912	Prbm.g_01926
OG0001387	Prbc.g_00913	Prbm.g_01927
OG0001388	Prbc.g_00916	Prbm.g_01930
OG0001389	Prbc.g_00917	Prbm.g_01931
OG0001390	Prbc.g_00918	Prbm.g_01932
OG0001391	Prbc.g_00919	Prbm.g_01933
OG0001392	Prbc.g_00920	Prbm.g_01934
OG0001393	Prbc.g_00921	Prbm.g_01935
OG0001394	Prbc.g_01993	Prbm.g_00945
OG0001395	Prbc.g_02098	Prbm.g_01049
OG0001396	Prbc.g_00180	Prbm.g_02119
OG0001397	Prbc.g_00724	Prbm.g_01725
OG0001398	Prbc.g_01806	Prbm.g_00761
OG0001399	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235	Prbm.g_00080
OG0001401	Prbc.g_01896	Prbm.g_00851
OG0001402	Prbc.g_01701	Prbm.g_00655
OG0001403	Prbc.g_01100	Prbm.g_00030
OG0001404	Prbc.g_00505	Prbm.g_00125
OG0001405	Prbc.g_01218	Prbm.g_00381
OG0001406	Prbc.g_01942	Prbm.g_00895
OG0001407	Prbc.g_01947	Prbm.g_00900
OG0001408	Prbc.g_02187	Prbm.g_00104
OG0001409	Prbc.g_01437	Prbm.g_01540
OG0001410	Prbc.g_00587	Prbm.g_01632
OG0001413	Prbc.g_01834	Prbm.g_00790
OG0001414	Prbc.g_00342	Prbm.g_00288
OG0001415	Prbc.g_00340	Prbm.g_00290
OG0001417	Prbc.g_01482	Prbm.g_01583
OG0001418	Prbc.g_01766	Prbm.g_00720
OG0001419	Prbc.g_01825	Prbm.g_00781
OG0001420	Prbc.g_00119	Prbm.g_01159
OG0001421	Prbc.g_00796	Prbm.g_01798
OG0001422	Prbc.g_02129	Prbm.g_01080
OG0001424	Prbc.g_01380	Prbm.g_01482
OG0001425	Prbc.g_01004	Prbm.g_02183
OG0001429	Prbc.g_02006	Prbm.g_00958
OG0001430	Prbc.g_01945	Prbm.g_00898
OG0001431	Prbc.g_00143	Prbm.g_01181
OG0001432	Prbc.g_02076	Prbm.g_01027
OG0001433	Prbc.g_00602	Prbm.g_01146, Prbm.g_01432
OG0001434	Prbc.g_01998	Prbm.g_00949
OG0001435	Prbc.g_01973	Prbm.g_00925
OG0001437	Prbc.g_00341	Prbm.g_00289
OG0001439	Prbc.g_01199	Prbm.g_00363
OG0001440	Prbc.g_01315	Prbm.g_01351
OG0001441	Prbc.g_01601	Prbm.g_00555
OG0001442	Prbc.g_00689	Prbm.g_01690
OG0001443	Prbc.g_00905	Prbm.g_01919
OG0001445	Prbc.g_02191	Prbm.g_00476
OG0001445	Prbc.g_00550	Prbm.g_01280
OG0001446	Prbc.g_00494	Prbm.g_00136
OG0001447	Prbc.g_00444	Prbm.g_00186
OG0001450	Prbc.g_01769	Prbm.g_00724
OG0001451	Prbc.g_01924	Prbm.g_00878
OG0001453	Prbc.g_02056	Prbm.g_01008
OG0001454	Prbc.g_01310	Prbm.g_01346
OG0001455	Prbc.g_01117	Prbm.g_00048
OG0001456	Prbc.g_01489	Prbm.g_01592
OG0001457	Prbc.g_01488	Prbm.g_01591
OG0001458	Prbc.g_01487	Prbm.g_01590
OG0001460	Prbc.g_00601	Prbm.g_01431, Prbm.g_01147
OG0001461	Prbc.g_00014	Prbm.g_00071
OG0001463	Prbc.g_01179	Prbm.g_00343
OG0001464	Prbc.g_01813	Prbm.g_00768
OG0001466	Prbc.g_00148	Prbm.g_01186
OG0001467	Prbc.g_00514	Prbm.g_00117
OG0001468	Prbc.g_01954	Prbm.g_00907
OG0001470	Prbc.g_00187	Prbm.g_02128, Prbm.g_02138
OG0001471	Prbc.g_01484	Prbm.g_01585
OG0001472	Prbc.g_01940	Prbm.g_00893
OG0001473	Prbc.g_00642	Prbm.g_01645
OG0001474	Prbc.g_01251	Prbm.g_00405
OG0001475	Prbc.g_00185	Prbm.g_02136
OG0001476	Prbc.g_01438	Prbm.g_01541
OG0001477	Prbc.g_00010	Prbm.g_01829
OG0001480	Prbc.g_00151	Prbm.g_01189
OG0001481	Prbc.g_02120	Prbm.g_01071
OG0001482	Prbc.g_02132	Prbm.g_01083
OG0001483	Prbc.g_00105	Prbm.g_00434
OG0001483	Prbc.g_00105	Prbm.g_01118
OG0001483	Prbc.g_00105	Prbm.g_01230
OG0001483	Prbc.g_00105	Prbm.g_01383
OG0001483	Prbc.g_00105	Prbm.g_01809
OG0001483	Prbc.g_00807	Prbm.g_00434
OG0001483	Prbc.g_00807	Prbm.g_01118
OG0001483	Prbc.g_00807	Prbm.g_01230
OG0001483	Prbc.g_00807	Prbm.g_01383
OG0001483	Prbc.g_00807	Prbm.g_01809
OG0001483	Prbc.g_02166	Prbm.g_00434
OG0001483	Prbc.g_02166	Prbm.g_01118
OG0001483	Prbc.g_02166	Prbm.g_01230
OG0001483	Prbc.g_02166	Prbm.g_01383
OG0001483	Prbc.g_02166	Prbm.g_01809
OG0001484	Prbc.g_01278	Prbm.g_01315
OG0001485	Prbc.g_00144	Prbm.g_01182
OG0001486	Prbc.g_01448	Prbm.g_01551
OG0001487	Prbc.g_00747	Prbm.g_01748
OG0001488	Prbc.g_01432	Prbm.g_01535
OG0001489	Prbc.g_00269	Prbm.g_02049
OG0001490	Prbc.g_00132	Prbm.g_01170
OG0001491	Prbc.g_01999	Prbm.g_00950
OG0001495	Prbc.g_00956	Prbm.g_01971
OG0001496	Prbc.g_00008	Prbm.g_01831
OG0001497	Prbc.g_00009	Prbm.g_01830
OG0001498	Prbc.g_01269	Prbm.g_00424
OG0001499	Prbc.g_00519	Prbm.g_00113
OG0001500	Prbc.g_01157	Prbm.g_00321
OG0001501	Prbc.g_01290	Prbm.g_01326
OG0001503	Prbc.g_02170	Prbm.g_01123
OG0001506	Prbc.g_00751	Prbm.g_01752
OG0001507	Prbc.g_00117	Prbm.g_01157
OG0001508	Prbc.g_00188	Prbm.g_02139
OG0001510	Prbc.g_00205	Prbm.g_02100
OG0001511	Prbc.g_00461	Prbm.g_00169
OG0001512	Prbc.g_00820	Prbm.g_01824
OG0001513	Prbc.g_01112	Prbm.g_00046
OG0001514	Prbc.g_00007	Prbm.g_01832
OG0001515	Prbc.g_01774	Prbm.g_00729
OG0001516	Prbc.g_01741	Prbm.g_00695
OG0001517	Prbc.g_01247	Prbm.g_00401
OG0001518	Prbc.g_01003	Prbm.g_02182
OG0001519	Prbc.g_01008	Prbm.g_02187
OG0001521	Prbc.g_02071	Prbm.g_01023
OG0001521	Prbc.g_01377	Prbm.g_01479
OG0001522	Prbc.g_01892	Prbm.g_00847
OG0001523	Prbc.g_00901	Prbm.g_01915
OG0001524	Prbc.g_00902	Prbm.g_01916
OG0001526	Prbc.g_02000	Prbm.g_00952
OG0001528	Prbc.g_00186	Prbm.g_02137
OG0001529	Prbc.g_01119	Prbm.g_00050
OG0001530	Prbc.g_00462	Prbm.g_00168
OG0001531	Prbc.g_00331	Prbm.g_00299
OG0001532	Prbc.g_01415	Prbm.g_01517
OG0001534	Prbc.g_02096	Prbm.g_01047
OG0001535	Prbc.g_02084	Prbm.g_01036
OG0001536	Prbc.g_02032	Prbm.g_00984
OG0001537	Prbc.g_01990	Prbm.g_00942
OG0001538	Prbc.g_01863	Prbm.g_00819
OG0001539	Prbc.g_01968	Prbm.g_00920
OG0001540	Prbc.g_00440	Prbm.g_00190
OG0001541	Prbc.g_00392	Prbm.g_00239
OG0001542	Prbc.g_00386	Prbm.g_00245
OG0001543	Prbc.g_01939	Prbm.g_00892
OG0001544	Prbc.g_01007	Prbm.g_02186
OG0001545	Prbc.g_01041	Prbm.g_02206
OG0001548	Prbc.g_02149	Prbm.g_01100
OG0001549	Prbc.g_01922	Prbm.g_00876
OG0001550	Prbc.g_01277	Prbm.g_01314
OG0001551	Prbc.g_00908	Prbm.g_01922
OG0001552	Prbc.g_00904	Prbm.g_01918
OG0001553	Prbc.g_00706	Prbm.g_01707
OG0001555	Prbc.g_00822	Prbm.g_01826
OG0001559	Prbc.g_00463	Prbm.g_00167
OG0001560	Prbc.g_00473	Prbm.g_00157
OG0001561	Prbc.g_02089	Prbm.g_01040
OG0001562	Prbc.g_02078	Prbm.g_01030
OG0001563	Prbc.g_00285	Prbm.g_02032
OG0001566	Prbc.g_01756	Prbm.g_00710
OG0001569	Prbc.g_00041	Prbm.g_01311
OG0001570	Prbc.g_00639	Prbm.g_01241, Prbm.g_01240
OG0001571	Prbc.g_02182	Prbm.g_01388
OG0001575	Prbc.g_01645	Prbm.g_00598
OG0001576	Prbc.g_00578	Prbm.g_01623
OG0001577	Prbc.g_01451	Prbm.g_01554
OG0001578	Prbc.g_00003	Prbm.g_01294
OG0001579	Prbc.g_01222	Prbm.g_00385
OG0001581	Prbc.g_02147	Prbm.g_01098
OG0001584	Prbc.g_01848	Prbm.g_00804
OG0001585	Prbc.g_01334	Prbm.g_01370
OG0001589	Prbc.g_00875	Prbm.g_01884
OG0001591	Prbc.g_01751	Prbm.g_00705
OG0001595	Prbc.g_00506	Prbm.g_00124
OG0001596	Prbc.g_00498	Prbm.g_00132
OG0001597	Prbc.g_00748	Prbm.g_01749
OG0001598	Prbc.g_02116	Prbm.g_01067
OG0001599	Prbc.g_01523	Prbm.g_00489
OG0001600	Prbc.g_01591	Prbm.g_00545
OG0001601	Prbc.g_01754	Prbm.g_00708
OG0001603	Prbc.g_02002	Prbm.g_00954
OG0001604	Prbc.g_01986	Prbm.g_00938
OG0001606	Prbc.g_00615	Prbm.g_01135
OG0001607	Prbc.g_00158	Prbm.g_01196
OG0001608	Prbc.g_02160	Prbm.g_01112
OG0001609	Prbc.g_00749	Prbm.g_01750
OG0001610	Prbc.g_00753	Prbm.g_01754
OG0001611	Prbc.g_00613	Prbm.g_01137
OG0001612	Prbc.g_01365	Prbm.g_01435
OG0001613	Prbc.g_00250	Prbm.g_02055
OG0001623	Prbc.g_01226	Prbm.g_00389
OG0001626	Prbc.g_01302	Prbm.g_01339
OG0001629	Prbc.g_00115	Prbm.g_01155
OG0001630	Prbc.g_01963	Prbm.g_00915
OG0001631	Prbc.g_01814	Prbm.g_00770
OG0001632	Prbc.g_00123	Prbm.g_01162
OG0001633	Prbc.g_00931	Prbm.g_01946
OG0001634	Prbc.g_01747	Prbm.g_00701
OG0001642	Prbc.g_00597	Prbm.g_01643
OG0001644	Prbc.g_01802	Prbm.g_00757
OG0001648	Prbc.g_00816	Prbm.g_01819
OG0001649	Prbc.g_01946	Prbm.g_00899
