Orthogroup	Prbc	Syal
OG0001113	Prbc.g_02044	Syal.g_02244
OG0001114	Prbc.g_02045	Syal.g_01976
OG0001115	Prbc.g_02047	Syal.g_01972
OG0001116	Prbc.g_02048	Syal.g_01970
OG0001117	Prbc.g_02049	Syal.g_01969
OG0001118	Prbc.g_02050	Syal.g_01968
OG0001119	Prbc.g_02051	Syal.g_01966
OG0001120	Prbc.g_02052	Syal.g_01962
OG0001121	Prbc.g_00645	Syal.g_02960
OG0001122	Prbc.g_02081	Syal.g_01921
OG0001123	Prbc.g_02086	Syal.g_01913
OG0001124	Prbc.g_02088	Syal.g_01911
OG0001125	Prbc.g_02090	Syal.g_01909
OG0001126	Prbc.g_02101	Syal.g_01837
OG0001127	Prbc.g_02102	Syal.g_01836
OG0001128	Prbc.g_02105	Syal.g_01833
OG0001129	Prbc.g_02106	Syal.g_01831
OG0001130	Prbc.g_02107	Syal.g_01830
OG0001131	Prbc.g_01941	Syal.g_02260
OG0001132	Prbc.g_02152	Syal.g_02553
OG0001133	Prbc.g_02128	Syal.g_02710
OG0001134	Prbc.g_00896	Syal.g_02506
OG0001135	Prbc.g_00899	Syal.g_02505
OG0001136	Prbc.g_01449	Syal.g_01650
OG0001137	Prbc.g_01436	Syal.g_01673
OG0001138	Prbc.g_01416	Syal.g_01709
OG0001139	Prbc.g_01414	Syal.g_01711
OG0001140	Prbc.g_01413	Syal.g_01712
OG0001141	Prbc.g_01412	Syal.g_01713
OG0001142	Prbc.g_01411	Syal.g_01714
OG0001143	Prbc.g_01404	Syal.g_01722
OG0001144	Prbc.g_01399	Syal.g_01736
OG0001145	Prbc.g_00558	Syal.g_01614
OG0001146	Prbc.g_00570	Syal.g_01593
OG0001147	Prbc.g_00589	Syal.g_00458
OG0001148	Prbc.g_00659	Syal.g_02886
OG0001149	Prbc.g_00660	Syal.g_02885
OG0001150	Prbc.g_00661	Syal.g_02884
OG0001151	Prbc.g_00672	Syal.g_02872
OG0001152	Prbc.g_00673	Syal.g_02871
OG0001153	Prbc.g_00739	Syal.g_00421
OG0001154	Prbc.g_00740	Syal.g_00422
OG0001155	Prbc.g_00756	Syal.g_02969
OG0001156	Prbc.g_00759	Syal.g_02972
OG0001157	Prbc.g_00760	Syal.g_02973
OG0001158	Prbc.g_00761	Syal.g_02974
OG0001159	Prbc.g_00762	Syal.g_02975
OG0001160	Prbc.g_00787	Syal.g_00564
OG0001161	Prbc.g_01485	Syal.g_01104
OG0001162	Prbc.g_00799	Syal.g_01577
OG0001163	Prbc.g_00825	Syal.g_00573
OG0001164	Prbc.g_00829	Syal.g_00579
OG0001165	Prbc.g_00831	Syal.g_00584
OG0001166	Prbc.g_00849	Syal.g_00613
OG0001167	Prbc.g_00867	Syal.g_00638
OG0001168	Prbc.g_00868	Syal.g_00640
OG0001169	Prbc.g_00870	Syal.g_00642
OG0001170	Prbc.g_00872	Syal.g_00644
OG0001172	Prbc.g_00937	Syal.g_00198
OG0001173	Prbc.g_00938	Syal.g_00199
OG0001174	Prbc.g_00946	Syal.g_00207
OG0001175	Prbc.g_00947	Syal.g_00208
OG0001176	Prbc.g_00959	Syal.g_00226
OG0001177	Prbc.g_00957	Syal.g_00224
OG0001178	Prbc.g_01309	Syal.g_00592
OG0001179	Prbc.g_00301	Syal.g_00256
OG0001180	Prbc.g_00278	Syal.g_00282
OG0001182	Prbc.g_00266	Syal.g_00295
OG0001183	Prbc.g_00247	Syal.g_00302
OG0001184	Prbc.g_00231	Syal.g_01359
OG0001185	Prbc.g_00216	Syal.g_01453
OG0001186	Prbc.g_00189	Syal.g_00179
OG0001187	Prbc.g_00966	Syal.g_00175
OG0001188	Prbc.g_00968	Syal.g_00172
OG0001189	Prbc.g_00985	Syal.g_00152
OG0001190	Prbc.g_00990	Syal.g_01067
OG0001191	Prbc.g_01000	Syal.g_01083
OG0001192	Prbc.g_01005	Syal.g_01090
OG0001193	Prbc.g_01018	Syal.g_01128
OG0001194	Prbc.g_01019	Syal.g_01130
OG0001195	Prbc.g_01020	Syal.g_01131
OG0001196	Prbc.g_01054	Syal.g_00078
OG0001197	Prbc.g_01056	Syal.g_00080
OG0001198	Prbc.g_01066	Syal.g_00093
OG0001199	Prbc.g_00499	Syal.g_00757
OG0001200	Prbc.g_00497	Syal.g_00759
OG0001201	Prbc.g_00465	Syal.g_00821
OG0001202	Prbc.g_00372	Syal.g_00956
OG0001203	Prbc.g_00332	Syal.g_00683
OG0001204	Prbc.g_01141	Syal.g_01201
OG0001205	Prbc.g_01506	Syal.g_00515
OG0001206	Prbc.g_01525	Syal.g_00490
OG0001207	Prbc.g_01536	Syal.g_02889
OG0001208	Prbc.g_01542	Syal.g_02899
OG0001209	Prbc.g_01614	Syal.g_02835
OG0001210	Prbc.g_01619	Syal.g_02827
OG0001211	Prbc.g_01630	Syal.g_02811
OG0001212	Prbc.g_01672	Syal.g_02754
OG0001213	Prbc.g_01706	Syal.g_02701
OG0001214	Prbc.g_01714	Syal.g_02634
OG0001215	Prbc.g_01772	Syal.g_01786
OG0001216	Prbc.g_01789	Syal.g_01861
OG0001217	Prbc.g_00521	Syal.g_02067
OG0001218	Prbc.g_01829	Syal.g_00429
OG0001219	Prbc.g_02005	Syal.g_02036
OG0001220	Prbc.g_01913	Syal.g_02494
OG0001221	Prbc.g_01989	Syal.g_02258
OG0001222	Prbc.g_01936	Syal.g_02006
OG0001223	Prbc.g_02053	Syal.g_01960
OG0001224	Prbc.g_02109	Syal.g_01827
OG0001225	Prbc.g_02111	Syal.g_01825
OG0001226	Prbc.g_00930	Syal.g_00767
OG0001227	Prbc.g_02133	Syal.g_01575
OG0001228	Prbc.g_01396	Syal.g_02451
OG0001229	Prbc.g_00138	Syal.g_01801
OG0001230	Prbc.g_00700	Syal.g_00029
OG0001231	Prbc.g_01833	Syal.g_00114
OG0001232	Prbc.g_00853	Syal.g_00622
OG0001233	Prbc.g_00873	Syal.g_00645
OG0001234	Prbc.g_00949	Syal.g_00212
OG0001236	Prbc.g_00234	Syal.g_01352
OG0001237	Prbc.g_00230	Syal.g_01362
OG0001238	Prbc.g_01001	Syal.g_01085
OG0001239	Prbc.g_00502	Syal.g_00754
OG0001240	Prbc.g_00480	Syal.g_00804
OG0001241	Prbc.g_00471	Syal.g_00814
OG0001242	Prbc.g_00452	Syal.g_00844
OG0001243	Prbc.g_00445	Syal.g_00852
OG0001244	Prbc.g_00429	Syal.g_00882
OG0001245	Prbc.g_01317	Syal.g_02522
OG0001246	Prbc.g_01584	Syal.g_02927
OG0001247	Prbc.g_01765	Syal.g_01126
OG0001248	Prbc.g_01767	Syal.g_01778
OG0001249	Prbc.g_01230	Syal.g_00337
OG0001251	Prbc.g_00923	Syal.g_02576
OG0001252	Prbc.g_02104	Syal.g_01834
OG0001253	Prbc.g_00804	Syal.g_02521
OG0001254	Prbc.g_00898	Syal.g_02507
OG0001255	Prbc.g_01463	Syal.g_02609
OG0001256	Prbc.g_00795	Syal.g_00571
OG0001257	Prbc.g_00800	Syal.g_02262
OG0001259	Prbc.g_00871	Syal.g_00643
OG0001260	Prbc.g_00888	Syal.g_00665
OG0001261	Prbc.g_00293	Syal.g_00265
OG0001262	Prbc.g_00983	Syal.g_00154
OG0001263	Prbc.g_00442	Syal.g_00856
OG0001269	Prbc.g_01912	Syal.g_02116, Syal.g_02567
OG0001273	Prbc.g_01708	Syal.g_02641
OG0001277	Prbc.g_01042	Syal.g_02963
OG0001279	Prbc.g_00133	Syal.g_02565
OG0001280	Prbc.g_00565	Syal.g_01604
OG0001282	Prbc.g_00658	Syal.g_02887
OG0001283	Prbc.g_01050	Syal.g_01179
OG0001284	Prbc.g_00781	Syal.g_03007
OG0001285	Prbc.g_00856	Syal.g_00625
OG0001286	Prbc.g_00280	Syal.g_00280
OG0001287	Prbc.g_00209	Syal.g_01461
OG0001288	Prbc.g_00198	Syal.g_01513
OG0001289	Prbc.g_00486	Syal.g_00781
OG0001290	Prbc.g_00472	Syal.g_00813
OG0001294	Prbc.g_01483, Prbc.g_00646	Syal.g_02207
OG0001295	Prbc.g_01471	Syal.g_01828
OG0001296	Prbc.g_01589	Syal.g_02933
OG0001299	Prbc.g_01744	Syal.g_02200
OG0001300	Prbc.g_01776	Syal.g_01795
OG0001301	Prbc.g_01778	Syal.g_01941, Syal.g_01810
OG0001302	Prbc.g_02003	Syal.g_02607
OG0001303	Prbc.g_00092	Syal.g_02033
OG0001304	Prbc.g_02095	Syal.g_01899
OG0001305	Prbc.g_01931	Syal.g_01817
OG0001306	Prbc.g_01461	Syal.g_01626
OG0001307	Prbc.g_00586	Syal.g_02195
OG0001308	Prbc.g_00719	Syal.g_00392
OG0001309	Prbc.g_01598	Syal.g_02943
OG0001310	Prbc.g_00843	Syal.g_00605
OG0001311	Prbc.g_02087	Syal.g_01912
OG0001312	Prbc.g_02014	Syal.g_02024
OG0001315	Prbc.g_00249	Syal.g_00300
OG0001316	Prbc.g_00431	Syal.g_00872
OG0001317	Prbc.g_00336	Syal.g_00687
OG0001318	Prbc.g_01152	Syal.g_01228
OG0001321	Prbc.g_01512	Syal.g_00508
OG0001322	Prbc.g_01513	Syal.g_00507
OG0001324	Prbc.g_01777	Syal.g_01796
OG0001325	Prbc.g_01792	Syal.g_01865
OG0001326	Prbc.g_00915	Syal.g_02405, Syal.g_01138
OG0001327	Prbc.g_01966	Syal.g_02296
OG0001328	Prbc.g_01985	Syal.g_02266
OG0001329	Prbc.g_00803	Syal.g_01188
OG0001330	Prbc.g_00559	Syal.g_01611
OG0001332	Prbc.g_00754	Syal.g_02965
OG0001334	Prbc.g_00244	Syal.g_00311
OG0001335	Prbc.g_00243	Syal.g_00312
OG0001336	Prbc.g_01051	Syal.g_01180
OG0001337	Prbc.g_01224	Syal.g_00308, Syal.g_00327
OG0001339	Prbc.g_00469	Syal.g_00816
OG0001340	Prbc.g_01225	Syal.g_00328
OG0001341	Prbc.g_00539	Syal.g_02538
OG0001343	Prbc.g_01956, Prbc.g_01957	Syal.g_01190
OG0001344	Prbc.g_01441	Syal.g_01658
OG0001345	Prbc.g_01425	Syal.g_01694
OG0001346	Prbc.g_00567	Syal.g_01600
OG0001347	Prbc.g_00181	Syal.g_01531
OG0001348	Prbc.g_02169	Syal.g_01849
OG0001351	Prbc.g_01515	Syal.g_00501
OG0001354	Prbc.g_02046	Syal.g_01973
OG0001357	Prbc.g_01294	Syal.g_00433, Syal.g_02584
OG0001358	Prbc.g_01697	Syal.g_02715
OG0001359	Prbc.g_01958	Syal.g_01189
OG0001360	Prbc.g_01423	Syal.g_01696
OG0001362	Prbc.g_00723	Syal.g_00397
OG0001363	Prbc.g_01521	Syal.g_00399
OG0001365	Prbc.g_00994	Syal.g_01072
OG0001368	Prbc.g_00149, Prbc.g_00130	Syal.g_01200
OG0001369	Prbc.g_00481	Syal.g_00803
OG0001373	Prbc.g_00914	Syal.g_01137
OG0001374	Prbc.g_00922	Syal.g_01145
OG0001375	Prbc.g_01955	Syal.g_01191
OG0001376	Prbc.g_01943	Syal.g_01095
OG0001377	Prbc.g_01944	Syal.g_01094
OG0001378	Prbc.g_01495	Syal.g_00529
OG0001385	Prbc.g_00911	Syal.g_01134
OG0001386	Prbc.g_00912	Syal.g_01135
OG0001387	Prbc.g_00913	Syal.g_01136
OG0001388	Prbc.g_00916	Syal.g_01139
OG0001389	Prbc.g_00917	Syal.g_01140
OG0001390	Prbc.g_00918	Syal.g_01141
OG0001391	Prbc.g_00919	Syal.g_01142
OG0001392	Prbc.g_00920	Syal.g_01143
OG0001393	Prbc.g_00921	Syal.g_01144
OG0001394	Prbc.g_01993	Syal.g_02250
OG0001395	Prbc.g_02098	Syal.g_00001, Syal.g_02432
OG0001396	Prbc.g_00180	Syal.g_01532
OG0001397	Prbc.g_00724	Syal.g_00398
OG0001398	Prbc.g_01806	Syal.g_00774
OG0001399	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235	Syal.g_00434
OG0001401	Prbc.g_01896	Syal.g_02463
OG0001402	Prbc.g_01701	Syal.g_02711
OG0001404	Prbc.g_00505	Syal.g_00750
OG0001405	Prbc.g_01218	Syal.g_00314
OG0001406	Prbc.g_01942	Syal.g_01096
OG0001407	Prbc.g_01947	Syal.g_01774
OG0001408	Prbc.g_02187	Syal.g_02589
OG0001409	Prbc.g_01437	Syal.g_01671
OG0001410	Prbc.g_00587	Syal.g_02194
OG0001413	Prbc.g_01834	Syal.g_02570
OG0001417	Prbc.g_01482	Syal.g_01974
OG0001419	Prbc.g_01825	Syal.g_01775
OG0001420	Prbc.g_00119	Syal.g_02955
OG0001425	Prbc.g_01004	Syal.g_01089
OG0001430	Prbc.g_01945	Syal.g_01055
OG0001432	Prbc.g_02076	Syal.g_02578
OG0001433	Prbc.g_00602	Syal.g_02212
OG0001434	Prbc.g_01998	Syal.g_02245
OG0001435	Prbc.g_01973	Syal.g_02290
OG0001439	Prbc.g_01199	Syal.g_01306
OG0001442	Prbc.g_00689	Syal.g_02234
OG0001443	Prbc.g_00905	Syal.g_01101
OG0001445	Prbc.g_02191, Prbc.g_00550	Syal.g_01467
OG0001447	Prbc.g_00444	Syal.g_00853
OG0001454	Prbc.g_01310	Syal.g_02566
OG0001456	Prbc.g_01489	Syal.g_01146
OG0001457	Prbc.g_01488	Syal.g_01147
OG0001458	Prbc.g_01487	Syal.g_01148
OG0001460	Prbc.g_00601	Syal.g_02211
OG0001461	Prbc.g_00014	Syal.g_02091
OG0001470	Prbc.g_00187	Syal.g_00181
OG0001471	Prbc.g_01484	Syal.g_01301
OG0001473	Prbc.g_00642	Syal.g_02571
OG0001474	Prbc.g_01251	Syal.g_00354
OG0001475	Prbc.g_00185	Syal.g_00184
OG0001476	Prbc.g_01438	Syal.g_01667
OG0001477	Prbc.g_00010	Syal.g_01807
OG0001480	Prbc.g_00151	Syal.g_02599
OG0001481	Prbc.g_02120	Syal.g_00504
OG0001482	Prbc.g_02132	Syal.g_01964
OG0001486	Prbc.g_01448	Syal.g_01651
OG0001488	Prbc.g_01432	Syal.g_01677
OG0001489	Prbc.g_00269	Syal.g_00291
OG0001495	Prbc.g_00956	Syal.g_00223
OG0001496	Prbc.g_00008	Syal.g_01804
OG0001497	Prbc.g_00009	Syal.g_01806
OG0001498	Prbc.g_01269	Syal.g_00554
OG0001499	Prbc.g_00519	Syal.g_00086
OG0001507	Prbc.g_00117	Syal.g_02094
OG0001508	Prbc.g_00188	Syal.g_00180
OG0001510	Prbc.g_00205	Syal.g_01489
OG0001511	Prbc.g_00461	Syal.g_00829
OG0001512	Prbc.g_00820	Syal.g_00682
OG0001513	Prbc.g_01112	Syal.g_01361, Syal.g_00298
OG0001514	Prbc.g_00007	Syal.g_01803
OG0001515	Prbc.g_01774	Syal.g_01791
OG0001516	Prbc.g_01741	Syal.g_02197
OG0001517	Prbc.g_01247	Syal.g_00348
OG0001518	Prbc.g_01003	Syal.g_02309, Syal.g_01087
OG0001519	Prbc.g_01008	Syal.g_01103
OG0001528	Prbc.g_00186	Syal.g_00182
OG0001529	Prbc.g_01119	Syal.g_00145
OG0001530	Prbc.g_00462	Syal.g_00827
OG0001531	Prbc.g_00331	Syal.g_00681
OG0001532	Prbc.g_01415	Syal.g_01710
OG0001534	Prbc.g_02096	Syal.g_01898
OG0001535	Prbc.g_02084	Syal.g_01917
OG0001536	Prbc.g_02032	Syal.g_01996
OG0001537	Prbc.g_01990	Syal.g_02257
OG0001538	Prbc.g_01863	Syal.g_01870
OG0001539	Prbc.g_01968	Syal.g_02294
OG0001540	Prbc.g_00440	Syal.g_00858
OG0001541	Prbc.g_00392	Syal.g_00924
OG0001542	Prbc.g_00386	Syal.g_00935
OG0001543	Prbc.g_01939	Syal.g_00988
OG0001544	Prbc.g_01007	Syal.g_01102
OG0001545	Prbc.g_01041	Syal.g_01170
OG0001551	Prbc.g_00908	Syal.g_01781
OG0001555	Prbc.g_01362, Prbc.g_00822	Syal.g_02484
OG0001557	Prbc.g_01994	Syal.g_02249
OG0001559	Prbc.g_00463	Syal.g_00826
OG0001560	Prbc.g_00473	Syal.g_00812
OG0001561	Prbc.g_02089	Syal.g_01910
OG0001562	Prbc.g_02078	Syal.g_01926
OG0001563	Prbc.g_00285	Syal.g_00274
OG0001570	Prbc.g_00639	Syal.g_02053
OG0001572	Prbc.g_00019, Prbc.g_00096	Syal.g_03017
OG0001575	Prbc.g_01645	Syal.g_02793
OG0001576	Prbc.g_00578	Syal.g_01582
OG0001577	Prbc.g_01451	Syal.g_01648
OG0001578	Prbc.g_00003	Syal.g_01562
OG0001579	Prbc.g_01222	Syal.g_00318
OG0001582	Prbc.g_01480	Syal.g_02644
OG0001589	Prbc.g_00875	Syal.g_00647
OG0001591	Prbc.g_01751	Syal.g_02209
OG0001623	Prbc.g_01226	Syal.g_00331
OG0001634	Prbc.g_01747	Syal.g_02203
OG0001635	Prbc.g_01559	Syal.g_01517
OG0001644	Prbc.g_01802	Syal.g_02426
OG0001656	Prbc.g_01221	Syal.g_00317
OG0001659	Prbc.g_01419	Syal.g_01706
OG0001667	Prbc.g_00142	Syal.g_02863
OG0001673	Prbc.g_00338	Syal.g_00689
OG0001676	Prbc.g_01223	Syal.g_00320
OG0001692	Prbc.g_00704	Syal.g_00024
OG0001694	Prbc.g_01174	Syal.g_01265
OG0001695	Prbc.g_01024	Syal.g_01165
OG0001703	Prbc.g_01537	Syal.g_02890
OG0001704	Prbc.g_01369	Syal.g_01020
OG0001713	Prbc.g_02175	Syal.g_01668
OG0001715	Prbc.g_00154	Syal.g_02550
OG0001719	Prbc.g_01297, Prbc.g_00032	Syal.g_01472
OG0001722	Prbc.g_01961	Syal.g_00730
OG0001728	Prbc.g_02201	Syal.g_00855
OG0001738	Prbc.g_01212	Syal.g_01320
OG0001739	Prbc.g_01023	Syal.g_01163
OG0001740	Prbc.g_01026	Syal.g_01167
OG0001744	Prbc.g_01291	Syal.g_00735
OG0001770	Prbc.g_00021, Prbc.g_01364	Syal.g_02501
OG0001810	Prbc.g_01783	Syal.g_00878
OG0001816	Prbc.g_01965	Syal.g_02297
OG0001835	Prbc.g_00026	Syal.g_00713
OG0001915	Prbc.g_01058	Syal.g_00088
OG0001954	Prbc.g_00145	Syal.g_02517
OG0001974	Prbc.g_00534	Syal.g_01063
OG0001990	Prbc.g_00535	Syal.g_01168
OG0002018	Prbc.g_01025	Syal.g_01166
OG0002020	Prbc.g_01028	Syal.g_01161
OG0002021	Prbc.g_01030	Syal.g_01159
OG0002022	Prbc.g_01031	Syal.g_01158
OG0002023	Prbc.g_01032	Syal.g_01157
OG0002024	Prbc.g_01034	Syal.g_01151
OG0002054	Prbc.g_01035	Syal.g_01150
OG0002055	Prbc.g_01040	Syal.g_01153
OG0002131	Prbc.g_01029	Syal.g_01160
OG0002132	Prbc.g_01033	Syal.g_01154
OG0002133	Prbc.g_01039	Syal.g_01152
OG0002177	Prbc.g_01385	Syal.g_02864
OG0002178	Prbc.g_01038	Syal.g_01156
OG0002229	Prbc.g_00191	Syal.g_00187
OG0002380	Prbc.g_00039	Syal.g_00701
OG0002434	Prbc.g_01639	Syal.g_02802
OG0002631	Prbc.g_00258	Syal.g_00791
OG0002665	Prbc.g_00080, Prbc.g_00083, Prbc.g_00081, Prbc.g_00084, Prbc.g_01558, Prbc.g_01578	Syal.g_01500
OG0002704	Prbc.g_00192	Syal.g_00188
OG0002808	Prbc.g_01103	Syal.g_00139
OG0002938	Prbc.g_00183	Syal.g_01520
OG0003247	Prbc.g_01570	Syal.g_02117
OG0003656	Prbc.g_00012	Syal.g_00727
OG0003818	Prbc.g_00184	Syal.g_01526
