Orthogroup	Prbc	Prbh
OG0001057	Prbc.g_01620	Prbh.g_00289
OG0001058	Prbc.g_01629	Prbh.g_00281
OG0001059	Prbc.g_01633	Prbh.g_00277
OG0001060	Prbc.g_01640	Prbh.g_00270
OG0001061	Prbc.g_01653	Prbh.g_00255
OG0001062	Prbc.g_01655	Prbh.g_00253
OG0001063	Prbc.g_01656	Prbh.g_00251
OG0001064	Prbc.g_01657	Prbh.g_00250
OG0001065	Prbc.g_01658	Prbh.g_00249
OG0001066	Prbc.g_01659	Prbh.g_00248
OG0001067	Prbc.g_01660	Prbh.g_00247
OG0001068	Prbc.g_01661	Prbh.g_00246
OG0001069	Prbc.g_01662	Prbh.g_00245
OG0001070	Prbc.g_01664	Prbh.g_00243
OG0001071	Prbc.g_01665	Prbh.g_00242
OG0001072	Prbc.g_01666	Prbh.g_00240
OG0001073	Prbc.g_01680	Prbh.g_00226
OG0001074	Prbc.g_01692	Prbh.g_00214
OG0001075	Prbc.g_01693	Prbh.g_00213
OG0001076	Prbc.g_01700	Prbh.g_01459
OG0001077	Prbc.g_01705	Prbh.g_01453
OG0001078	Prbc.g_01713	Prbh.g_01217
OG0001079	Prbc.g_01724	Prbh.g_01206
OG0001080	Prbc.g_01730	Prbh.g_01200
OG0001081	Prbc.g_01732	Prbh.g_01198
OG0001082	Prbc.g_01733	Prbh.g_01197
OG0001083	Prbc.g_01738	Prbh.g_01192
OG0001084	Prbc.g_01739	Prbh.g_01191
OG0001085	Prbc.g_01749	Prbh.g_00904
OG0001086	Prbc.g_01750	Prbh.g_00905
OG0001087	Prbc.g_01770	Prbh.g_00923
OG0001088	Prbc.g_01771	Prbh.g_00924
OG0001089	Prbc.g_01779	Prbh.g_00935
OG0001090	Prbc.g_01788	Prbh.g_00946
OG0001091	Prbc.g_01790	Prbh.g_01170
OG0001092	Prbc.g_01791	Prbh.g_01169
OG0001093	Prbc.g_01796	Prbh.g_01164
OG0001094	Prbc.g_01852	Prbh.g_01171
OG0001095	Prbc.g_01871	Prbh.g_00966
OG0001096	Prbc.g_01886	Prbh.g_00980
OG0001097	Prbc.g_01906	Prbh.g_00999
OG0001098	Prbc.g_01923	Prbh.g_01019
OG0001099	Prbc.g_01962	Prbh.g_00861
OG0001100	Prbc.g_01969	Prbh.g_00870
OG0001101	Prbc.g_01971	Prbh.g_00872
OG0001102	Prbc.g_01974	Prbh.g_00875
OG0001103	Prbc.g_01976	Prbh.g_00877
OG0001104	Prbc.g_01838	Prbh.g_00899
OG0001105	Prbc.g_01842	Prbh.g_00903
OG0001106	Prbc.g_02024	Prbh.g_01074
OG0001107	Prbc.g_02034	Prbh.g_01084
OG0001108	Prbc.g_02038	Prbh.g_01088
OG0001109	Prbc.g_02039	Prbh.g_01089
OG0001110	Prbc.g_02041	Prbh.g_01091
OG0001111	Prbc.g_02042	Prbh.g_01092
OG0001112	Prbc.g_02043	Prbh.g_01093
OG0001113	Prbc.g_02044	Prbh.g_01094
OG0001114	Prbc.g_02045	Prbh.g_01095
OG0001115	Prbc.g_02047	Prbh.g_01097
OG0001116	Prbc.g_02048	Prbh.g_01098
OG0001117	Prbc.g_02049	Prbh.g_01099
OG0001118	Prbc.g_02050	Prbh.g_01100
OG0001119	Prbc.g_02051	Prbh.g_01101
OG0001120	Prbc.g_02052	Prbh.g_01102
OG0001122	Prbc.g_02081	Prbh.g_01119
OG0001123	Prbc.g_02086	Prbh.g_01124
OG0001124	Prbc.g_02088	Prbh.g_01126
OG0001125	Prbc.g_02090	Prbh.g_01128
OG0001126	Prbc.g_02101	Prbh.g_01042
OG0001127	Prbc.g_02102	Prbh.g_01041
OG0001128	Prbc.g_02105	Prbh.g_01039
OG0001129	Prbc.g_02106	Prbh.g_01038
OG0001130	Prbc.g_02107	Prbh.g_01037
OG0001131	Prbc.g_01941	Prbh.g_00411
OG0001132	Prbc.g_02152	Prbh.g_00827
OG0001133	Prbc.g_02128	Prbh.g_00008
OG0001134	Prbc.g_00896	Prbh.g_01868
OG0001135	Prbc.g_00899	Prbh.g_01865
OG0001136	Prbc.g_01449	Prbh.g_01286
OG0001137	Prbc.g_01436	Prbh.g_01273
OG0001138	Prbc.g_01416	Prbh.g_01252
OG0001139	Prbc.g_01414	Prbh.g_01250
OG0001140	Prbc.g_01413	Prbh.g_01249
OG0001141	Prbc.g_01412	Prbh.g_01248
OG0001142	Prbc.g_01411	Prbh.g_01247
OG0001143	Prbc.g_01404	Prbh.g_01240
OG0001144	Prbc.g_01399	Prbh.g_01235
OG0001145	Prbc.g_00558	Prbh.g_01365
OG0001146	Prbc.g_00570	Prbh.g_01377
OG0001147	Prbc.g_00589	Prbh.g_00002
OG0001148	Prbc.g_00659	Prbh.g_00011
OG0001149	Prbc.g_00660	Prbh.g_00012
OG0001150	Prbc.g_00661	Prbh.g_00013
OG0001151	Prbc.g_00672	Prbh.g_00025
OG0001152	Prbc.g_00673	Prbh.g_00026
OG0001153	Prbc.g_00739	Prbh.g_00131
OG0001154	Prbc.g_00740	Prbh.g_00132
OG0001155	Prbc.g_00756	Prbh.g_00149
OG0001156	Prbc.g_00759	Prbh.g_00152
OG0001157	Prbc.g_00760	Prbh.g_00153
OG0001158	Prbc.g_00761	Prbh.g_00154
OG0001159	Prbc.g_00762	Prbh.g_00155
OG0001160	Prbc.g_00787	Prbh.g_00181
OG0001161	Prbc.g_01485	Prbh.g_01837
OG0001162	Prbc.g_00799	Prbh.g_01824
OG0001163	Prbc.g_00825	Prbh.g_01790
OG0001164	Prbc.g_00829	Prbh.g_01787
OG0001165	Prbc.g_00831	Prbh.g_01784
OG0001166	Prbc.g_00849	Prbh.g_01763
OG0001167	Prbc.g_00867	Prbh.g_01745
OG0001168	Prbc.g_00868	Prbh.g_01743
OG0001169	Prbc.g_00870	Prbh.g_01741
OG0001170	Prbc.g_00872	Prbh.g_01739
OG0001171	Prbc.g_00882	Prbh.g_01729
OG0001172	Prbc.g_00937	Prbh.g_01714
OG0001173	Prbc.g_00938	Prbh.g_01713
OG0001174	Prbc.g_00946	Prbh.g_01705
OG0001175	Prbc.g_00947	Prbh.g_01704
OG0001176	Prbc.g_00959	Prbh.g_01696
OG0001177	Prbc.g_00957	Prbh.g_01694
OG0001178	Prbc.g_01309	Prbh.g_01777
OG0001179	Prbc.g_00301	Prbh.g_01661
OG0001180	Prbc.g_00278	Prbh.g_01638
OG0001181	Prbc.g_00274	Prbh.g_01634
OG0001182	Prbc.g_00266	Prbh.g_01626
OG0001183	Prbc.g_00247	Prbh.g_01620
OG0001184	Prbc.g_00231	Prbh.g_01602
OG0001185	Prbc.g_00216	Prbh.g_01586
OG0001186	Prbc.g_00189	Prbh.g_01562
OG0001187	Prbc.g_00966	Prbh.g_01559
OG0001188	Prbc.g_00968	Prbh.g_01557
OG0001189	Prbc.g_00985	Prbh.g_01540
OG0001190	Prbc.g_00990	Prbh.g_01535
OG0001191	Prbc.g_01000	Prbh.g_01525
OG0001192	Prbc.g_01005	Prbh.g_01520
OG0001193	Prbc.g_01018	Prbh.g_01507
OG0001194	Prbc.g_01019	Prbh.g_01506
OG0001195	Prbc.g_01020	Prbh.g_01505
OG0001196	Prbc.g_01054	Prbh.g_01488
OG0001197	Prbc.g_01056	Prbh.g_01486
OG0001198	Prbc.g_01066	Prbh.g_01479
OG0001199	Prbc.g_00499	Prbh.g_00708
OG0001200	Prbc.g_00497	Prbh.g_00706
OG0001201	Prbc.g_00465	Prbh.g_00675
OG0001202	Prbc.g_00372	Prbh.g_00583
OG0001203	Prbc.g_00332	Prbh.g_00542
OG0001204	Prbc.g_01141	Prbh.g_00536
OG0001205	Prbc.g_01506	Prbh.g_00387
OG0001206	Prbc.g_01525	Prbh.g_00366
OG0001207	Prbc.g_01536	Prbh.g_00354
OG0001208	Prbc.g_01542	Prbh.g_00349
OG0001209	Prbc.g_01614	Prbh.g_00294
OG0001210	Prbc.g_01619	Prbh.g_00290
OG0001211	Prbc.g_01630	Prbh.g_00280
OG0001212	Prbc.g_01672	Prbh.g_00234
OG0001213	Prbc.g_01706	Prbh.g_01452
OG0001215	Prbc.g_01772	Prbh.g_00925
OG0001216	Prbc.g_01789	Prbh.g_00947
OG0001217	Prbc.g_00521	Prbh.g_01875
OG0001218	Prbc.g_01829	Prbh.g_01339
OG0001219	Prbc.g_02005	Prbh.g_01054
OG0001220	Prbc.g_01913	Prbh.g_01009
OG0001221	Prbc.g_01989	Prbh.g_00889
OG0001222	Prbc.g_01936	Prbh.g_01131
OG0001223	Prbc.g_02053	Prbh.g_01103
OG0001224	Prbc.g_02109	Prbh.g_01035
OG0001225	Prbc.g_02111	Prbh.g_01033
OG0001226	Prbc.g_00930	Prbh.g_01444
OG0001227	Prbc.g_02133	Prbh.g_01331
OG0001228	Prbc.g_01396	Prbh.g_01232
OG0001229	Prbc.g_00138	Prbh.g_01872
OG0001230	Prbc.g_00700	Prbh.g_00089
OG0001231	Prbc.g_01833	Prbh.g_00410
OG0001232	Prbc.g_00853	Prbh.g_01759
OG0001233	Prbc.g_00873	Prbh.g_01738
OG0001234	Prbc.g_00949	Prbh.g_01702
OG0001235	Prbc.g_00953	Prbh.g_01698
OG0001236	Prbc.g_00234	Prbh.g_01605
OG0001237	Prbc.g_00230	Prbh.g_01601
OG0001238	Prbc.g_01001	Prbh.g_01524
OG0001239	Prbc.g_00502	Prbh.g_00711
OG0001240	Prbc.g_00480	Prbh.g_00690
OG0001241	Prbc.g_00471	Prbh.g_00681
OG0001242	Prbc.g_00452	Prbh.g_00662
OG0001243	Prbc.g_00445	Prbh.g_00655
OG0001244	Prbc.g_00429	Prbh.g_00640
OG0001245	Prbc.g_01317	Prbh.g_01320
OG0001246	Prbc.g_01584	Prbh.g_00824
OG0001247	Prbc.g_01765	Prbh.g_00918
OG0001248	Prbc.g_01767	Prbh.g_00920
OG0001249	Prbc.g_01230	Prbh.g_00442
OG0001251	Prbc.g_00923	Prbh.g_00858
OG0001252	Prbc.g_02104	Prbh.g_01040
OG0001253	Prbc.g_00804	Prbh.g_01442
OG0001254	Prbc.g_00898	Prbh.g_01866
OG0001255	Prbc.g_01463	Prbh.g_01300
OG0001256	Prbc.g_00795	Prbh.g_00188
OG0001259	Prbc.g_00871	Prbh.g_01740
OG0001261	Prbc.g_00293	Prbh.g_01653
OG0001262	Prbc.g_00983	Prbh.g_01542
OG0001263	Prbc.g_00442	Prbh.g_00653
OG0001269	Prbc.g_01912	Prbh.g_01008
OG0001273	Prbc.g_01708	Prbh.g_01222
OG0001279	Prbc.g_00133	Prbh.g_01396
OG0001280	Prbc.g_00565	Prbh.g_01372
OG0001282	Prbc.g_00658	Prbh.g_00010
OG0001283	Prbc.g_01050	Prbh.g_01492
OG0001284	Prbc.g_00781	Prbh.g_00175
OG0001285	Prbc.g_00856	Prbh.g_01756
OG0001286	Prbc.g_00280	Prbh.g_01640
OG0001287	Prbc.g_00209	Prbh.g_01579
OG0001288	Prbc.g_00198	Prbh.g_01569
OG0001289	Prbc.g_00486	Prbh.g_00696
OG0001290	Prbc.g_00472	Prbh.g_00682
OG0001296	Prbc.g_01589	Prbh.g_00321
OG0001297	Prbc.g_01594	Prbh.g_00316
OG0001299	Prbc.g_01744	Prbh.g_01186
OG0001300	Prbc.g_01776	Prbh.g_00929
OG0001301	Prbc.g_01778	Prbh.g_00934
OG0001302	Prbc.g_02003	Prbh.g_01051
OG0001304	Prbc.g_02095	Prbh.g_01136
OG0001305	Prbc.g_01931	Prbh.g_01027
OG0001306	Prbc.g_01461	Prbh.g_01298
OG0001307	Prbc.g_00586	Prbh.g_01936
OG0001308	Prbc.g_00719	Prbh.g_00109
OG0001309	Prbc.g_01598	Prbh.g_00205
OG0001310	Prbc.g_00843	Prbh.g_01769
OG0001311	Prbc.g_02087	Prbh.g_01125
OG0001312	Prbc.g_02014	Prbh.g_01063
OG0001314	Prbc.g_01137	Prbh.g_01949, Prbh.g_00791
OG0001315	Prbc.g_00249	Prbh.g_01861
OG0001316	Prbc.g_00431	Prbh.g_00641
OG0001317	Prbc.g_00336	Prbh.g_00546
OG0001318	Prbc.g_01152	Prbh.g_00522
OG0001320	Prbc.g_00037, Prbc.g_00013	Prbh.g_00806
OG0001321	Prbc.g_01512	Prbh.g_00381
OG0001322	Prbc.g_01513	Prbh.g_00380
OG0001324	Prbc.g_01777	Prbh.g_00930
OG0001325	Prbc.g_01792	Prbh.g_01168
OG0001327	Prbc.g_01966	Prbh.g_00867
OG0001328	Prbc.g_01985	Prbh.g_01357
OG0001329	Prbc.g_00803	Prbh.g_01816
OG0001330	Prbc.g_00559	Prbh.g_00201
OG0001331	Prbc.g_00663	Prbh.g_00015
OG0001332	Prbc.g_00754	Prbh.g_00146
OG0001334	Prbc.g_00244	Prbh.g_01617
OG0001335	Prbc.g_00243	Prbh.g_01616
OG0001336	Prbc.g_01051	Prbh.g_01491
OG0001337	Prbc.g_01224	Prbh.g_00447
OG0001339	Prbc.g_00469	Prbh.g_00679
OG0001340	Prbc.g_01225	Prbh.g_00446
OG0001341	Prbc.g_00539	Prbh.g_01881
OG0001342	Prbc.g_00075, Prbc.g_02065, Prbc.g_02064	Prbh.g_01870
OG0001342	Prbc.g_00059, Prbc.g_02139	Prbh.g_00788
OG0001343	Prbc.g_01956, Prbc.g_01957	Prbh.g_00855
OG0001344	Prbc.g_01441	Prbh.g_01278
OG0001346	Prbc.g_00567	Prbh.g_01374
OG0001348	Prbc.g_02169	Prbh.g_01888
OG0001350	Prbc.g_00333	Prbh.g_00543
OG0001351	Prbc.g_01515	Prbh.g_00373
OG0001352	Prbc.g_01761	Prbh.g_00914
OG0001354	Prbc.g_02046	Prbh.g_01096
OG0001355	Prbc.g_00802	Prbh.g_01146
OG0001357	Prbc.g_01294	Prbh.g_01350
OG0001358	Prbc.g_01697	Prbh.g_01463
OG0001359	Prbc.g_01958	Prbh.g_00856
OG0001362	Prbc.g_00723	Prbh.g_00113
OG0001363	Prbc.g_01521	Prbh.g_00115
OG0001365	Prbc.g_00994	Prbh.g_01531
OG0001368	Prbc.g_00149, Prbc.g_00130	Prbh.g_00793, Prbh.g_01410, Prbh.g_00768
OG0001369	Prbc.g_00481	Prbh.g_00691
OG0001371	Prbc.g_01760	Prbh.g_00913
OG0001372	Prbc.g_01116	Prbh.g_01897
OG0001375	Prbc.g_01955	Prbh.g_00854
OG0001380	Prbc.g_01470	Prbh.g_01341
OG0001381	Prbc.g_00655	Prbh.g_01308
OG0001394	Prbc.g_01993	Prbh.g_00893
OG0001397	Prbc.g_00724	Prbh.g_00114
OG0001398	Prbc.g_01806	Prbh.g_01399
OG0001401	Prbc.g_01896	Prbh.g_00990
OG0001402	Prbc.g_01701	Prbh.g_01458
OG0001403	Prbc.g_01100	Prbh.g_00750
OG0001404	Prbc.g_00505	Prbh.g_00714
OG0001405	Prbc.g_01218	Prbh.g_00453
OG0001407	Prbc.g_01947	Prbh.g_01345
OG0001409	Prbc.g_01437	Prbh.g_01274
OG0001410	Prbc.g_00587	Prbh.g_01937
OG0001414	Prbc.g_00342	Prbh.g_00551
OG0001415	Prbc.g_00340	Prbh.g_00549
OG0001418	Prbc.g_01766	Prbh.g_00919
OG0001421	Prbc.g_00796	Prbh.g_00189
OG0001424	Prbc.g_01380	Prbh.g_00825
OG0001425	Prbc.g_01004	Prbh.g_01521
OG0001429	Prbc.g_02006	Prbh.g_01055
OG0001430	Prbc.g_01945	Prbh.g_01340
OG0001431	Prbc.g_00143	Prbh.g_00773, Prbh.g_01329
OG0001435	Prbc.g_01973	Prbh.g_00874
OG0001437	Prbc.g_00341	Prbh.g_00550
OG0001440	Prbc.g_01315	Prbh.g_01827
OG0001441	Prbc.g_01601	Prbh.g_00308
OG0001443	Prbc.g_00905	Prbh.g_01871
OG0001446	Prbc.g_00494	Prbh.g_01878
OG0001450	Prbc.g_01769	Prbh.g_00922
OG0001451	Prbc.g_01924	Prbh.g_01020
OG0001453	Prbc.g_02056	Prbh.g_01927
OG0001455	Prbc.g_01117	Prbh.g_01334
OG0001460	Prbc.g_00601	Prbh.g_01791
OG0001461	Prbc.g_00014	Prbh.g_01839
OG0001463	Prbc.g_01179	Prbh.g_00492
OG0001464	Prbc.g_01813	Prbh.g_00445
OG0001466	Prbc.g_00148	Prbh.g_00775
OG0001467	Prbc.g_00514	Prbh.g_00007
OG0001468	Prbc.g_01954	Prbh.g_00846
OG0001472	Prbc.g_00069	Prbh.g_00802
OG0001476	Prbc.g_01438	Prbh.g_01275
OG0001477	Prbc.g_00010	Prbh.g_01893
OG0001481	Prbc.g_02120	Prbh.g_01356
OG0001483	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166	Prbh.g_01904
OG0001484	Prbc.g_01278	Prbh.g_00200
OG0001485	Prbc.g_00144	Prbh.g_01860
OG0001486	Prbc.g_01448	Prbh.g_01285
OG0001487	Prbc.g_00747	Prbh.g_00139
OG0001488	Prbc.g_01432	Prbh.g_01269
OG0001489	Prbc.g_00269	Prbh.g_01629
OG0001490	Prbc.g_00132	Prbh.g_01826
OG0001491	Prbc.g_01999	Prbh.g_01048
OG0001495	Prbc.g_00956	Prbh.g_01693
OG0001496	Prbc.g_00008	Prbh.g_01895
OG0001497	Prbc.g_00009	Prbh.g_01894
OG0001498	Prbc.g_01269	Prbh.g_00414
OG0001500	Prbc.g_01157	Prbh.g_00516
OG0001501	Prbc.g_01290	Prbh.g_00864
OG0001503	Prbc.g_02170	Prbh.g_00834
OG0001506	Prbc.g_00751	Prbh.g_00144
OG0001510	Prbc.g_00205	Prbh.g_01575
OG0001511	Prbc.g_00461	Prbh.g_00671
OG0001512	Prbc.g_00820	Prbh.g_01335
OG0001514	Prbc.g_00007	Prbh.g_01896
OG0001515	Prbc.g_01774	Prbh.g_00927
OG0001516	Prbc.g_01741	Prbh.g_01189
OG0001517	Prbc.g_01247	Prbh.g_00438
OG0001518	Prbc.g_01003	Prbh.g_01522
OG0001519	Prbc.g_01008	Prbh.g_01517
OG0001521	Prbc.g_02071, Prbc.g_01377	Prbh.g_01046
OG0001522	Prbc.g_01892	Prbh.g_00986
OG0001523	Prbc.g_00901	Prbh.g_01863
OG0001524	Prbc.g_00902	Prbh.g_01862
OG0001526	Prbc.g_02000	Prbh.g_00726
OG0001529	Prbc.g_01119	Prbh.g_00742
OG0001530	Prbc.g_00462	Prbh.g_00672
OG0001531	Prbc.g_00331	Prbh.g_00541
OG0001532	Prbc.g_01415	Prbh.g_01251
OG0001534	Prbc.g_02096	Prbh.g_01137
OG0001535	Prbc.g_02084	Prbh.g_01122
OG0001536	Prbc.g_02032	Prbh.g_01082
OG0001537	Prbc.g_01990	Prbh.g_00890
OG0001538	Prbc.g_01863	Prbh.g_00958
OG0001539	Prbc.g_01968	Prbh.g_00869
OG0001540	Prbc.g_00440	Prbh.g_00651
OG0001541	Prbc.g_00392	Prbh.g_00603
OG0001542	Prbc.g_00386	Prbh.g_00597
OG0001543	Prbc.g_01939	Prbh.g_01876
OG0001544	Prbc.g_01007	Prbh.g_01518
OG0001545	Prbc.g_01041	Prbh.g_01502
OG0001549	Prbc.g_01922	Prbh.g_01018
OG0001552	Prbc.g_00904	Prbh.g_00191
OG0001557	Prbc.g_01994	Prbh.g_00894
OG0001559	Prbc.g_00463	Prbh.g_00673
OG0001560	Prbc.g_00473	Prbh.g_00683
OG0001561	Prbc.g_02089	Prbh.g_01127
OG0001563	Prbc.g_00285	Prbh.g_01645
OG0001566	Prbc.g_01756	Prbh.g_00910
OG0001569	Prbc.g_00041	Prbh.g_00769
OG0001571	Prbc.g_01348, Prbc.g_02182	Prbh.g_00792
OG0001575	Prbc.g_01645	Prbh.g_00263
OG0001576	Prbc.g_00578	Prbh.g_01386
OG0001579	Prbc.g_01222	Prbh.g_00449
OG0001581	Prbc.g_02147	Prbh.g_01389
OG0001584	Prbc.g_01848	Prbh.g_01175
OG0001589	Prbc.g_00875	Prbh.g_01736
OG0001591	Prbc.g_01751	Prbh.g_00906
OG0001595	Prbc.g_00506	Prbh.g_00716
OG0001596	Prbc.g_00498	Prbh.g_00707
OG0001597	Prbc.g_00748	Prbh.g_00140
OG0001598	Prbc.g_02116	Prbh.g_00932
OG0001599	Prbc.g_01523	Prbh.g_00368
OG0001600	Prbc.g_01591	Prbh.g_00319
OG0001601	Prbc.g_01754	Prbh.g_00908
OG0001603	Prbc.g_02002	Prbh.g_01050
OG0001604	Prbc.g_01986	Prbh.g_00886
OG0001606	Prbc.g_00615	Prbh.g_00842
OG0001607	Prbc.g_00158	Prbh.g_01905
OG0001608	Prbc.g_02160	Prbh.g_01139
OG0001609	Prbc.g_00749	Prbh.g_00142
OG0001610	Prbc.g_00753	Prbh.g_00145
OG0001611	Prbc.g_00613	Prbh.g_01851
OG0001612	Prbc.g_02194, Prbc.g_01365	Prbh.g_01820
OG0001613	Prbc.g_00250	Prbh.g_01622
OG0001629	Prbc.g_00115	Prbh.g_00804
OG0001630	Prbc.g_01963	Prbh.g_00862
OG0001631	Prbc.g_01814	Prbh.g_00794
OG0001634	Prbc.g_01747	Prbh.g_01183
OG0001642	Prbc.g_00597	Prbh.g_01007
OG0001644	Prbc.g_01802	Prbh.g_01158
OG0001649	Prbc.g_01946	Prbh.g_00839
OG0001656	Prbc.g_01221	Prbh.g_00450
OG0001659	Prbc.g_01419	Prbh.g_01407
OG0001661	Prbc.g_02156	Prbh.g_00781
OG0001662	Prbc.g_00063	Prbh.g_01906
OG0001663	Prbc.g_01464	Prbh.g_01301
OG0001664	Prbc.g_00652	Prbh.g_01353
OG0001665	Prbc.g_00654	Prbh.g_01309
OG0001676	Prbc.g_01223	Prbh.g_00448
OG0001689	Prbc.g_00200	Prbh.g_01571
OG0001691	Prbc.g_02099	Prbh.g_01045
OG0001696	Prbc.g_01925	Prbh.g_01021
OG0001697	Prbc.g_02001	Prbh.g_01049
OG0001699	Prbc.g_01520	Prbh.g_00405
OG0001706	Prbc.g_00527, Prbc.g_01311	Prbh.g_00785
OG0001708	Prbc.g_01465	Prbh.g_01302
OG0001713	Prbc.g_02175	Prbh.g_01360
OG0001722	Prbc.g_01961	Prbh.g_00860
OG0001725	Prbc.g_00078	Prbh.g_00772
OG0001727	Prbc.g_00630	Prbh.g_00826, Prbh.g_01852
OG0001743	Prbc.g_01342	Prbh.g_01899
OG0001746	Prbc.g_00146	Prbh.g_01400
OG0001758	Prbc.g_00020, Prbc.g_00552	Prbh.g_01799
OG0001770	Prbc.g_00021, Prbc.g_01364	Prbh.g_01802
OG0001778	Prbc.g_00581	Prbh.g_00810
OG0001793	Prbc.g_01324	Prbh.g_00790, Prbh.g_00767
OG0001802	Prbc.g_00251	Prbh.g_00801, Prbh.g_01337
OG0001875	Prbc.g_00553	Prbh.g_01800
OG0001876	Prbc.g_00554	Prbh.g_01801
OG0001916	Prbc.g_01555	Prbh.g_00335
OG0001955	Prbc.g_00547	Prbh.g_01873
OG0001956	Prbc.g_01918	Prbh.g_01014
OG0001963	Prbc.g_00961	Prbh.g_00204
OG0001974	Prbc.g_00534	Prbh.g_00407
OG0001977	Prbc.g_01014	Prbh.g_01511
OG0001987	Prbc.g_00049	Prbh.g_01821
OG0002036	Prbc.g_01283	Prbh.g_00197
OG0002052	Prbc.g_01937	Prbh.g_01132
OG0002062	Prbc.g_01305	Prbh.g_00774
OG0002164	Prbc.g_02127	Prbh.g_00852
OG0002165	Prbc.g_00516	Prbh.g_00845
OG0002176	Prbc.g_00139	Prbh.g_00820
OG0002177	Prbc.g_01385	Prbh.g_01447
OG0002232	Prbc.g_01764	Prbh.g_00917
OG0002240	Prbc.g_00450	Prbh.g_00660
OG0002273	Prbc.g_00156	Prbh.g_01859
OG0002282	Prbc.g_01949	Prbh.g_00192
OG0002283	Prbc.g_00090	Prbh.g_01889
OG0002284	Prbc.g_00551	Prbh.g_00787
OG0002293	Prbc.g_02122	Prbh.g_00783
OG0002294	Prbc.g_00524, Prbc.g_02118	Prbh.g_00853
OG0002325	Prbc.g_01282	Prbh.g_00770
OG0002345	Prbc.g_00053, Prbc.g_01328	Prbh.g_01823
OG0002346	Prbc.g_00651	Prbh.g_01310
OG0002347	Prbc.g_00859	Prbh.g_01753
OG0002392	Prbc.g_00617, Prbc.g_00548, Prbc.g_01293	Prbh.g_01324
OG0002423	Prbc.g_01340	Prbh.g_01402
OG0002453	Prbc.g_01281	Prbh.g_01846
OG0002455	Prbc.g_00818	Prbh.g_01886
OG0002456	Prbc.g_00239	Prbh.g_01611
OG0002497	Prbc.g_00120	Prbh.g_00796
OG0002499	Prbc.g_00005	Prbh.g_00208
OG0002501	Prbc.g_02188	Prbh.g_01842
OG0002502	Prbc.g_00522	Prbh.g_00847
OG0002503	Prbc.g_01527	Prbh.g_00364
OG0002504	Prbc.g_01786	Prbh.g_00944
OG0002505	Prbc.g_01926	Prbh.g_01403
OG0002508	Prbc.g_00611	Prbh.g_00808
OG0002509	Prbc.g_01306	Prbh.g_00798
OG0002510	Prbc.g_01313	Prbh.g_00830
OG0002511	Prbc.g_01335	Prbh.g_00495
OG0002512	Prbc.g_01384	Prbh.g_01446
OG0002513	Prbc.g_01477	Prbh.g_01315
OG0002514	Prbc.g_00786	Prbh.g_00180
OG0002515	Prbc.g_00900	Prbh.g_01864
OG0002516	Prbc.g_00928	Prbh.g_01314
OG0002517	Prbc.g_00962	Prbh.g_00210
OG0002584	Prbc.g_00523	Prbh.g_01140
OG0002586	Prbc.g_00648	Prbh.g_00911
OG0002587	Prbc.g_00926	Prbh.g_01795
OG0002656	Prbc.g_00612	Prbh.g_01354
OG0002657	Prbc.g_01304	Prbh.g_00942
OG0002658	Prbc.g_01469	Prbh.g_01306
OG0002660	Prbc.g_00824	Prbh.g_01338
OG0002661	Prbc.g_00537	Prbh.g_01346
OG0002662	Prbc.g_00034	Prbh.g_01352
OG0002719	Prbc.g_02172	Prbh.g_01844
OG0002727	Prbc.g_00058	Prbh.g_01145
OG0002728	Prbc.g_01952	Prbh.g_00849
OG0002816	Prbc.g_00017, Prbc.g_00101, Prbc.g_01350	Prbh.g_01849
OG0002818	Prbc.g_01472	Prbh.g_00843
OG0002825	Prbc.g_00635, Prbc.g_01564	Prbh.g_00838
OG0002919	Prbc.g_01577	Prbh.g_01438
OG0003069	Prbc.g_01308	Prbh.g_01908
OG0003226	Prbc.g_01815	Prbh.g_01951
OG0003227	Prbc.g_01817	Prbh.g_01854
OG0003229	Prbc.g_00141	Prbh.g_01910
OG0003230	Prbc.g_00159	Prbh.g_00818
OG0003411	Prbc.g_01824	Prbh.g_00816
OG0003412	Prbc.g_01948	Prbh.g_01395
OG0003414	Prbc.g_02141	Prbh.g_01441
