Orthogroup	Prbc	Prar
OG0001107	Prbc.g_02034	Prar.g_01831
OG0001108	Prbc.g_02038	Prar.g_01835
OG0001109	Prbc.g_02039	Prar.g_01836
OG0001110	Prbc.g_02041	Prar.g_01838
OG0001111	Prbc.g_02042	Prar.g_01839
OG0001112	Prbc.g_02043	Prar.g_01840
OG0001113	Prbc.g_02044	Prar.g_01841
OG0001114	Prbc.g_02045	Prar.g_01842
OG0001115	Prbc.g_02047	Prar.g_01844
OG0001116	Prbc.g_02048	Prar.g_01845
OG0001117	Prbc.g_02049	Prar.g_01846
OG0001118	Prbc.g_02050	Prar.g_01847
OG0001119	Prbc.g_02051	Prar.g_01848
OG0001120	Prbc.g_02052	Prar.g_01850
OG0001121	Prbc.g_00645	Prar.g_01298
OG0001122	Prbc.g_02081	Prar.g_01876
OG0001123	Prbc.g_02086	Prar.g_01880
OG0001124	Prbc.g_02088	Prar.g_01882
OG0001125	Prbc.g_02090	Prar.g_01883
OG0001126	Prbc.g_02101	Prar.g_01893
OG0001127	Prbc.g_02102	Prar.g_01894
OG0001128	Prbc.g_02105	Prar.g_01896
OG0001129	Prbc.g_02106	Prar.g_01897
OG0001130	Prbc.g_02107	Prar.g_01898
OG0001131	Prbc.g_01941	Prar.g_01935
OG0001132	Prbc.g_02152	Prar.g_01944
OG0001133	Prbc.g_02128	Prar.g_01309
OG0001134	Prbc.g_00896	Prar.g_01296
OG0001135	Prbc.g_00899	Prar.g_01293
OG0001136	Prbc.g_01449	Prar.g_01266
OG0001137	Prbc.g_01436	Prar.g_01255
OG0001138	Prbc.g_01416	Prar.g_01237
OG0001139	Prbc.g_01414	Prar.g_01236
OG0001140	Prbc.g_01413	Prar.g_01235
OG0001141	Prbc.g_01412	Prar.g_01234
OG0001142	Prbc.g_01411	Prar.g_01233
OG0001143	Prbc.g_01404	Prar.g_01226
OG0001144	Prbc.g_01399	Prar.g_01221
OG0001145	Prbc.g_00558	Prar.g_00963
OG0001146	Prbc.g_00570	Prar.g_00951
OG0001147	Prbc.g_00589	Prar.g_00925
OG0001148	Prbc.g_00659	Prar.g_00909
OG0001149	Prbc.g_00660	Prar.g_00908
OG0001150	Prbc.g_00661	Prar.g_00907
OG0001151	Prbc.g_00672	Prar.g_00896
OG0001152	Prbc.g_00673	Prar.g_00895
OG0001153	Prbc.g_00739	Prar.g_00815
OG0001154	Prbc.g_00740	Prar.g_00814
OG0001155	Prbc.g_00756	Prar.g_00802
OG0001156	Prbc.g_00759	Prar.g_00799
OG0001157	Prbc.g_00760	Prar.g_00798
OG0001158	Prbc.g_00761	Prar.g_00797
OG0001159	Prbc.g_00762	Prar.g_00796
OG0001160	Prbc.g_00787	Prar.g_00772
OG0001161	Prbc.g_01485	Prar.g_00760
OG0001162	Prbc.g_00799	Prar.g_00749
OG0001163	Prbc.g_00825	Prar.g_01151
OG0001164	Prbc.g_00829	Prar.g_01147
OG0001165	Prbc.g_00831	Prar.g_01144
OG0001166	Prbc.g_00849	Prar.g_01124
OG0001167	Prbc.g_00867	Prar.g_01959
OG0001168	Prbc.g_00868	Prar.g_01957
OG0001169	Prbc.g_00870	Prar.g_00596
OG0001170	Prbc.g_00872	Prar.g_00598
OG0001171	Prbc.g_00882	Prar.g_00607
OG0001172	Prbc.g_00937	Prar.g_01111
OG0001173	Prbc.g_00938	Prar.g_01110
OG0001174	Prbc.g_00946	Prar.g_01102
OG0001175	Prbc.g_00947	Prar.g_01101
OG0001176	Prbc.g_00959	Prar.g_01094
OG0001177	Prbc.g_00957	Prar.g_01091
OG0001178	Prbc.g_01309	Prar.g_01086
OG0001179	Prbc.g_00301	Prar.g_01043
OG0001180	Prbc.g_00278	Prar.g_01022
OG0001181	Prbc.g_00274	Prar.g_01018
OG0001182	Prbc.g_00266	Prar.g_01011
OG0001183	Prbc.g_00247	Prar.g_00618
OG0001184	Prbc.g_00231	Prar.g_00634
OG0001185	Prbc.g_00216	Prar.g_00648
OG0001186	Prbc.g_00189	Prar.g_00670
OG0001187	Prbc.g_00966	Prar.g_00674
OG0001188	Prbc.g_00968	Prar.g_00676
OG0001189	Prbc.g_00985	Prar.g_00693
OG0001190	Prbc.g_00990	Prar.g_00697
OG0001191	Prbc.g_01000	Prar.g_00707
OG0001192	Prbc.g_01005	Prar.g_00074
OG0001193	Prbc.g_01018	Prar.g_00064
OG0001194	Prbc.g_01019	Prar.g_00063
OG0001195	Prbc.g_01020	Prar.g_00062
OG0001196	Prbc.g_01054	Prar.g_00049
OG0001197	Prbc.g_01056	Prar.g_00048
OG0001198	Prbc.g_01066	Prar.g_00041
OG0001199	Prbc.g_00499	Prar.g_00254
OG0001200	Prbc.g_00497	Prar.g_00252
OG0001201	Prbc.g_00465	Prar.g_00220
OG0001202	Prbc.g_00372	Prar.g_00128
OG0001203	Prbc.g_00332	Prar.g_00089
OG0001204	Prbc.g_01141	Prar.g_00084
OG0001205	Prbc.g_01506	Prar.g_00493
OG0001206	Prbc.g_01525	Prar.g_00511
OG0001207	Prbc.g_01536	Prar.g_00527
OG0001208	Prbc.g_01542	Prar.g_00532
OG0001209	Prbc.g_01614	Prar.g_01365
OG0001210	Prbc.g_01619	Prar.g_01370
OG0001211	Prbc.g_01630	Prar.g_01380
OG0001212	Prbc.g_01672	Prar.g_01426
OG0001213	Prbc.g_01706	Prar.g_01459
OG0001214	Prbc.g_01714	Prar.g_01467
OG0001215	Prbc.g_01772	Prar.g_01520
OG0001216	Prbc.g_01789	Prar.g_01601
OG0001217	Prbc.g_00521	Prar.g_01638
OG0001219	Prbc.g_02005	Prar.g_01672
OG0001220	Prbc.g_01913	Prar.g_01735
OG0001221	Prbc.g_01989	Prar.g_01787
OG0001222	Prbc.g_01936	Prar.g_01825
OG0001223	Prbc.g_02053	Prar.g_01851
OG0001224	Prbc.g_02109	Prar.g_01900
OG0001225	Prbc.g_02111	Prar.g_01902
OG0001226	Prbc.g_00930	Prar.g_01928
OG0001227	Prbc.g_02133	Prar.g_01947
OG0001228	Prbc.g_01396	Prar.g_01218
OG0001229	Prbc.g_00138	Prar.g_00913
OG0001230	Prbc.g_00700	Prar.g_00347
OG0001231	Prbc.g_01833	Prar.g_00751
OG0001232	Prbc.g_00853	Prar.g_01120
OG0001233	Prbc.g_00873	Prar.g_00599
OG0001234	Prbc.g_00949	Prar.g_01099
OG0001235	Prbc.g_00953	Prar.g_01089
OG0001236	Prbc.g_00234	Prar.g_00631
OG0001237	Prbc.g_00230	Prar.g_00635
OG0001238	Prbc.g_01001	Prar.g_00708
OG0001239	Prbc.g_00502	Prar.g_00547
OG0001240	Prbc.g_00480	Prar.g_00235
OG0001241	Prbc.g_00471	Prar.g_00227
OG0001242	Prbc.g_00452	Prar.g_00209
OG0001243	Prbc.g_00445	Prar.g_00203
OG0001244	Prbc.g_00429	Prar.g_00187
OG0001245	Prbc.g_01317	Prar.g_00441
OG0001246	Prbc.g_01584	Prar.g_01335
OG0001247	Prbc.g_01765	Prar.g_01513
OG0001248	Prbc.g_01767	Prar.g_01515
OG0001249	Prbc.g_01230	Prar.g_01661
OG0001251	Prbc.g_00923	Prar.g_01760
OG0001252	Prbc.g_02104	Prar.g_01895
OG0001253	Prbc.g_00804	Prar.g_01948
OG0001254	Prbc.g_00898	Prar.g_01294
OG0001255	Prbc.g_01463	Prar.g_01279
OG0001256	Prbc.g_00795	Prar.g_00758
OG0001257	Prbc.g_00800	Prar.g_00752
OG0001259	Prbc.g_00871	Prar.g_00597
OG0001260	Prbc.g_00888	Prar.g_00613
OG0001261	Prbc.g_00293	Prar.g_01035
OG0001262	Prbc.g_00983	Prar.g_00691
OG0001263	Prbc.g_00442	Prar.g_00200
OG0001269	Prbc.g_01912	Prar.g_00419
OG0001273	Prbc.g_01708	Prar.g_01461
OG0001277	Prbc.g_01042	Prar.g_01937
OG0001280	Prbc.g_00565	Prar.g_00956
OG0001282	Prbc.g_00658	Prar.g_00910
OG0001283	Prbc.g_01050	Prar.g_00891
OG0001284	Prbc.g_00781	Prar.g_00777
OG0001285	Prbc.g_00856	Prar.g_01966
OG0001287	Prbc.g_00209	Prar.g_00655
OG0001288	Prbc.g_00198	Prar.g_00663
OG0001289	Prbc.g_00486	Prar.g_00241
OG0001290	Prbc.g_00472	Prar.g_00228
OG0001294	Prbc.g_01483, Prbc.g_00646	Prar.g_00439
OG0001295	Prbc.g_01471	Prar.g_00516
OG0001296	Prbc.g_01589	Prar.g_01340
OG0001299	Prbc.g_01744	Prar.g_01496
OG0001300	Prbc.g_01776	Prar.g_01523
OG0001301	Prbc.g_01778	Prar.g_01526
OG0001302	Prbc.g_02003	Prar.g_01670
OG0001303	Prbc.g_00092	Prar.g_01864
OG0001304	Prbc.g_02095	Prar.g_01889
OG0001305	Prbc.g_01931	Prar.g_01908
OG0001306	Prbc.g_01461	Prar.g_01277
OG0001307	Prbc.g_00586	Prar.g_00928
OG0001308	Prbc.g_00719	Prar.g_00837
OG0001309	Prbc.g_01598	Prar.g_00754
OG0001310	Prbc.g_00843	Prar.g_01131
OG0001311	Prbc.g_02087	Prar.g_01881
OG0001312	Prbc.g_02014	Prar.g_01814
OG0001315	Prbc.g_00249	Prar.g_00556
OG0001316	Prbc.g_00431	Prar.g_00188
OG0001317	Prbc.g_00336	Prar.g_00093
OG0001318	Prbc.g_01152	Prar.g_00331
OG0001320	Prbc.g_00037, Prbc.g_00013, Prbc.g_00125	Prar.g_00443
OG0001321	Prbc.g_01512	Prar.g_00499
OG0001322	Prbc.g_01513	Prar.g_00500
OG0001324	Prbc.g_01777	Prar.g_01524
OG0001325	Prbc.g_01792	Prar.g_01604
OG0001326	Prbc.g_00915	Prar.g_01547
OG0001327	Prbc.g_01966	Prar.g_01920
OG0001328	Prbc.g_01985	Prar.g_01946
OG0001329	Prbc.g_00803	Prar.g_01302
OG0001330	Prbc.g_00559	Prar.g_00977
OG0001331	Prbc.g_00663	Prar.g_00905
OG0001332	Prbc.g_00754	Prar.g_00804
OG0001334	Prbc.g_00244	Prar.g_00621
OG0001335	Prbc.g_00243	Prar.g_00622
OG0001336	Prbc.g_01051	Prar.g_00052
OG0001339	Prbc.g_00469	Prar.g_00225
OG0001340	Prbc.g_01225	Prar.g_00259
OG0001341	Prbc.g_00539	Prar.g_01636
OG0001342	Prbc.g_00075, Prbc.g_02065, Prbc.g_02064, Prbc.g_00543, Prbc.g_00059, Prbc.g_02139	Prar.g_01665
OG0001343	Prbc.g_01956, Prbc.g_01957	Prar.g_01757
OG0001344	Prbc.g_01441	Prar.g_01259
OG0001345	Prbc.g_01425	Prar.g_01244
OG0001346	Prbc.g_00567	Prar.g_00954
OG0001348	Prbc.g_02169	Prar.g_00732
OG0001350	Prbc.g_00333	Prar.g_00090
OG0001351	Prbc.g_01515	Prar.g_00502
OG0001352	Prbc.g_01761	Prar.g_01510
OG0001355	Prbc.g_00802	Prar.g_00722, Prar.g_01158
OG0001356	Prbc.g_00603	Prar.g_01181
OG0001358	Prbc.g_01697	Prar.g_01450
OG0001359	Prbc.g_01958	Prar.g_01758
OG0001360	Prbc.g_01423	Prar.g_01949
OG0001362	Prbc.g_00723	Prar.g_00833
OG0001363	Prbc.g_01521	Prar.g_00831
OG0001365	Prbc.g_00994	Prar.g_00701
OG0001369	Prbc.g_00481	Prar.g_00236
OG0001370	Prbc.g_00170	Prar.g_00508
OG0001371	Prbc.g_01760	Prar.g_01509
OG0001373	Prbc.g_00914	Prar.g_01548
OG0001374	Prbc.g_00922	Prar.g_01540
OG0001375	Prbc.g_01955	Prar.g_01756
OG0001376	Prbc.g_01943	Prar.g_01914
OG0001377	Prbc.g_01944	Prar.g_01915
OG0001378	Prbc.g_01495	Prar.g_01325
OG0001380	Prbc.g_01470	Prar.g_00923
OG0001381	Prbc.g_00655	Prar.g_00917
OG0001384	Prbc.g_02171, Prbc.g_02158, Prbc.g_00045	Prar.g_01626, Prar.g_00761
OG0001385	Prbc.g_00911	Prar.g_01551
OG0001386	Prbc.g_00912	Prar.g_01550
OG0001387	Prbc.g_00913	Prar.g_01549
OG0001388	Prbc.g_00916	Prar.g_01546
OG0001389	Prbc.g_00917	Prar.g_01545
OG0001390	Prbc.g_00918	Prar.g_01544
OG0001391	Prbc.g_00919	Prar.g_01543
OG0001392	Prbc.g_00920	Prar.g_01542
OG0001393	Prbc.g_00921	Prar.g_01541
OG0001395	Prbc.g_02098	Prar.g_01891
OG0001397	Prbc.g_00724	Prar.g_00832
OG0001399	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235	Prar.g_01097
OG0001403	Prbc.g_01100	Prar.g_00008
OG0001404	Prbc.g_00505	Prar.g_00550
OG0001405	Prbc.g_01218	Prar.g_00261
OG0001406	Prbc.g_01942	Prar.g_01913
OG0001407	Prbc.g_01947	Prar.g_01926
OG0001408	Prbc.g_02187	Prar.g_01932, Prar.g_01931
OG0001409	Prbc.g_01437	Prar.g_01256
OG0001410	Prbc.g_00587	Prar.g_00927
OG0001413	Prbc.g_01834	Prar.g_00763
OG0001414	Prbc.g_00342	Prar.g_00098
OG0001415	Prbc.g_00340	Prar.g_00096
OG0001417	Prbc.g_01482	Prar.g_00518, Prar.g_00519
OG0001418	Prbc.g_01766	Prar.g_01514
OG0001419	Prbc.g_01825	Prar.g_01927
OG0001420	Prbc.g_00119	Prar.g_01316
OG0001421	Prbc.g_00796	Prar.g_00757
OG0001422	Prbc.g_02129	Prar.g_00734
OG0001424	Prbc.g_01380	Prar.g_01761
OG0001429	Prbc.g_02006	Prar.g_01673
OG0001430	Prbc.g_01945	Prar.g_00982
OG0001431	Prbc.g_00143	Prar.g_00979
OG0001432	Prbc.g_02076	Prar.g_00764
OG0001433	Prbc.g_00602	Prar.g_01180
OG0001435	Prbc.g_01973	Prar.g_01772
OG0001437	Prbc.g_00341	Prar.g_00097
OG0001439	Prbc.g_01199	Prar.g_00280
OG0001440	Prbc.g_01315	Prar.g_00476
OG0001441	Prbc.g_01601	Prar.g_01351
OG0001442	Prbc.g_00689	Prar.g_01629
OG0001446	Prbc.g_00494	Prar.g_00249
OG0001447	Prbc.g_00444	Prar.g_00202
OG0001450	Prbc.g_01769	Prar.g_01517
OG0001451	Prbc.g_01924	Prar.g_01745
OG0001453	Prbc.g_02056	Prar.g_01854
OG0001454	Prbc.g_01310	Prar.g_01942
OG0001455	Prbc.g_01117	Prar.g_01307
OG0001456	Prbc.g_01489	Prar.g_01286
OG0001457	Prbc.g_01488	Prar.g_01285
OG0001458	Prbc.g_01487	Prar.g_01284
OG0001463	Prbc.g_01179	Prar.g_00301
OG0001464	Prbc.g_01813	Prar.g_00258
OG0001466	Prbc.g_00148	Prar.g_01628, Prar.g_01004, Prar.g_01562, Prar.g_01558
OG0001467	Prbc.g_00514	Prar.g_01662
OG0001468	Prbc.g_01954	Prar.g_01918
OG0001470	Prbc.g_00187	Prar.g_00889
OG0001471	Prbc.g_01484	Prar.g_00762
OG0001472	Prbc.g_01940, Prbc.g_00069	Prar.g_00755
OG0001473	Prbc.g_00642	Prar.g_00671
OG0001474	Prbc.g_01251	Prar.g_00400
OG0001475	Prbc.g_00185	Prar.g_00887
OG0001480	Prbc.g_00151	Prar.g_00429
OG0001481	Prbc.g_02120	Prar.g_00434
OG0001482	Prbc.g_02132	Prar.g_00505
OG0001483	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166	Prar.g_00712
OG0001485	Prbc.g_00144	Prar.g_01166
OG0001486	Prbc.g_01448	Prar.g_01265
OG0001491	Prbc.g_01999	Prar.g_01668
OG0001499	Prbc.g_00519	Prar.g_00557
OG0001500	Prbc.g_01157	Prar.g_00324
OG0001501	Prbc.g_01290	Prar.g_01535
OG0001503	Prbc.g_02170	Prar.g_01289
OG0001506	Prbc.g_00751	Prar.g_00806
OG0001507	Prbc.g_00117	Prar.g_00714
OG0001508	Prbc.g_00188	Prar.g_00890
OG0001521	Prbc.g_02071, Prbc.g_01377	Prar.g_01637
OG0001522	Prbc.g_01892	Prar.g_01716
OG0001523	Prbc.g_00901	Prar.g_01292
OG0001524	Prbc.g_00902	Prar.g_01291
OG0001526	Prbc.g_02000	Prar.g_01116
OG0001528	Prbc.g_00186	Prar.g_00888
OG0001548	Prbc.g_02149	Prar.g_01659
OG0001550	Prbc.g_01277	Prar.g_01304
OG0001551	Prbc.g_00908	Prar.g_01287
OG0001552	Prbc.g_00904	Prar.g_01201
OG0001553	Prbc.g_00706	Prar.g_00342
OG0001555	Prbc.g_01362, Prbc.g_00822	Prar.g_00742
OG0001566	Prbc.g_01756	Prar.g_01506
OG0001569	Prbc.g_00041	Prar.g_01954
OG0001571	Prbc.g_01348, Prbc.g_02182	Prar.g_01311
OG0001572	Prbc.g_00019, Prbc.g_00096	Prar.g_01192
OG0001581	Prbc.g_02147	Prar.g_00183
OG0001582	Prbc.g_01480	Prar.g_00517
OG0001584	Prbc.g_01848	Prar.g_01806
OG0001585	Prbc.g_01334	Prar.g_00998
OG0001595	Prbc.g_00506	Prar.g_00551
OG0001596	Prbc.g_00498	Prar.g_00253
OG0001597	Prbc.g_00748	Prar.g_00422
OG0001599	Prbc.g_01523	Prar.g_00509
OG0001600	Prbc.g_01591	Prar.g_01342
OG0001601	Prbc.g_01754	Prar.g_01504
OG0001603	Prbc.g_02002	Prar.g_01669
OG0001604	Prbc.g_01986	Prar.g_01784
OG0001605	Prbc.g_02144	Prar.g_01872
OG0001606	Prbc.g_00615	Prar.g_01934
OG0001607	Prbc.g_00158	Prar.g_01290
OG0001608	Prbc.g_02160	Prar.g_00920
OG0001609	Prbc.g_00749	Prar.g_00808
OG0001610	Prbc.g_00753	Prar.g_00805
OG0001611	Prbc.g_00613	Prar.g_00744
OG0001613	Prbc.g_00250	Prar.g_00616
OG0001626	Prbc.g_01302	Prar.g_01635
OG0001629	Prbc.g_00115	Prar.g_01647
OG0001630	Prbc.g_01963	Prar.g_01765
OG0001631	Prbc.g_01814	Prar.g_01923
OG0001632	Prbc.g_00123	Prar.g_01000
OG0001633	Prbc.g_00931	Prar.g_00914
OG0001648	Prbc.g_00816	Prar.g_00433
OG0001649	Prbc.g_01946	Prar.g_01924
OG0001650	Prbc.g_00040, Prbc.g_01300	Prar.g_00934
OG0001651	Prbc.g_02157	Prar.g_00746
OG0001662	Prbc.g_00063	Prar.g_01319
OG0001663	Prbc.g_01464	Prar.g_01280
OG0001664	Prbc.g_00652	Prar.g_00987
OG0001665	Prbc.g_00654	Prar.g_00984
OG0001667	Prbc.g_00142	Prar.g_00975
OG0001670	Prbc.g_00052	Prar.g_01169, Prar.g_01194, Prar.g_01161, Prar.g_00718
OG0001684	Prbc.g_01231	Prar.g_01418
OG0001688	Prbc.g_02066, Prbc.g_01379	Prar.g_01922
OG0001696	Prbc.g_01925	Prar.g_01746
OG0001697	Prbc.g_02001	Prar.g_01754
OG0001698	Prbc.g_00678	Prar.g_01921
OG0001699	Prbc.g_01520	Prar.g_01582, Prar.g_00711
OG0001704	Prbc.g_01131	Prar.g_00562, Prar.g_00566
OG0001704	Prbc.g_01369	Prar.g_01198
OG0001706	Prbc.g_00527, Prbc.g_01311	Prar.g_01196
OG0001708	Prbc.g_01465	Prar.g_01281
OG0001710	Prbc.g_01135	Prar.g_01096
OG0001713	Prbc.g_02175	Prar.g_00560
OG0001718	Prbc.g_00614	Prar.g_00423
OG0001719	Prbc.g_01297, Prbc.g_00032	Prar.g_00451
OG0001721	Prbc.g_00809	Prar.g_01641
OG0001722	Prbc.g_01961	Prar.g_01763
OG0001723	Prbc.g_00813	Prar.g_01001
OG0001725	Prbc.g_00078	Prar.g_00449
OG0001742	Prbc.g_01279	Prar.g_00437
OG0001743	Prbc.g_01342	Prar.g_01321
OG0001744	Prbc.g_01291	Prar.g_00968
OG0001746	Prbc.g_00146	Prar.g_01188
OG0001772	Prbc.g_01280	Prar.g_01552
OG0001774	Prbc.g_01757	Prar.g_01507
OG0001775	Prbc.g_00520	Prar.g_01929
OG0001776	Prbc.g_02140	Prar.g_01323
OG0001778	Prbc.g_00581	Prar.g_00980
OG0001779	Prbc.g_00163	Prar.g_00967
OG0001781	Prbc.g_01287	Prar.g_00733
OG0001819	Prbc.g_02123	Prar.g_00452
OG0001821	Prbc.g_00128	Prar.g_01642
OG0001822	Prbc.g_02072	Prar.g_01655
OG0001823	Prbc.g_00624	Prar.g_01748
OG0001824	Prbc.g_01818	Prar.g_01870
OG0001825	Prbc.g_02117	Prar.g_01930
OG0001826	Prbc.g_01826	Prar.g_01933
OG0001827	Prbc.g_02131	Prar.g_01936
OG0001828	Prbc.g_02186	Prar.g_01326
OG0001829	Prbc.g_00114	Prar.g_01322
OG0001830	Prbc.g_00150	Prar.g_01308
OG0001831	Prbc.g_02146	Prar.g_01297
OG0001832	Prbc.g_00627	Prar.g_00990
OG0001833	Prbc.g_00656	Prar.g_00912
OG0001920	Prbc.g_01314	Prar.g_01536
OG0001921	Prbc.g_00099	Prar.g_01750
OG0001982	Prbc.g_00815	Prar.g_00428
OG0001984	Prbc.g_01830	Prar.g_01660
OG0001987	Prbc.g_00049	Prar.g_00993
OG0002031	Prbc.g_02197	Prar.g_00723
OG0002033	Prbc.g_00531	Prar.g_00931, Prar.g_00614, Prar.g_01072
OG0002273	Prbc.g_00156	Prar.g_00559
OG0002275	Prbc.g_01361	Prar.g_01152
OG0002319	Prbc.g_00649	Prar.g_00467
OG0002327	Prbc.g_00631	Prar.g_00721
OG0002423	Prbc.g_01340	Prar.g_01178
OG0002427	Prbc.g_02161	Prar.g_01177
OG0002428	Prbc.g_01371	Prar.g_00456
OG0002688	Prbc.g_00620	Prar.g_01974
OG0002698	Prbc.g_00805	Prar.g_01578
OG0002779	Prbc.g_00167	Prar.g_00961
