Orthogroup	Praf	Prbg
OG0001121	Praf.g_02128	Prbg.g_01776
OG0001122	Praf.g_02127	Prbg.g_01777
OG0001123	Praf.g_02126	Prbg.g_01778
OG0001124	Praf.g_02124	Prbg.g_01780
OG0001125	Praf.g_02122	Prbg.g_01782
OG0001126	Praf.g_02121	Prbg.g_01783
OG0001127	Praf.g_02118	Prbg.g_01786
OG0001128	Praf.g_02117	Prbg.g_01787
OG0001129	Praf.g_02112	Prbg.g_01788
OG0001130	Praf.g_02109	Prbg.g_01791
OG0001131	Praf.g_02108	Prbg.g_01792
OG0001132	Praf.g_02107	Prbg.g_01793
OG0001133	Praf.g_02106	Prbg.g_01794
OG0001134	Praf.g_02105	Prbg.g_01795
OG0001135	Praf.g_02104	Prbg.g_01796
OG0001136	Praf.g_02103	Prbg.g_01797
OG0001137	Praf.g_02102	Prbg.g_01798
OG0001138	Praf.g_02101	Prbg.g_01799
OG0001139	Praf.g_02099	Prbg.g_01801
OG0001140	Praf.g_02097	Prbg.g_01802
OG0001141	Praf.g_02096	Prbg.g_01803
OG0001142	Praf.g_02082	Prbg.g_01807
OG0001143	Praf.g_02081	Prbg.g_01808
OG0001144	Praf.g_02079	Prbg.g_01809
OG0001145	Praf.g_02078	Prbg.g_01810
OG0001146	Praf.g_02077	Prbg.g_01811
OG0001147	Praf.g_02076	Prbg.g_01812
OG0001148	Praf.g_02075	Prbg.g_01813
OG0001149	Praf.g_02372	Prbg.g_01815
OG0001150	Praf.g_02375	Prbg.g_01816
OG0001151	Praf.g_02383	Prbg.g_01820
OG0001152	Praf.g_02384	Prbg.g_01821
OG0001153	Praf.g_02386	Prbg.g_01822
OG0001154	Praf.g_02388	Prbg.g_01824
OG0001155	Praf.g_02391	Prbg.g_01826
OG0001156	Praf.g_02393	Prbg.g_01828
OG0001157	Praf.g_02395	Prbg.g_01830
OG0001158	Praf.g_02397	Prbg.g_01832
OG0001159	Praf.g_02398	Prbg.g_01833
OG0001160	Praf.g_02399	Prbg.g_01834
OG0001161	Praf.g_00196	Prbg.g_01835
OG0001162	Praf.g_00195	Prbg.g_01836
OG0001163	Praf.g_00194	Prbg.g_01837
OG0001164	Praf.g_00193	Prbg.g_01838
OG0001165	Praf.g_00192	Prbg.g_01839
OG0001166	Praf.g_00191	Prbg.g_01840
OG0001167	Praf.g_00184	Prbg.g_01842
OG0001168	Praf.g_00183	Prbg.g_01843
OG0001169	Praf.g_00182	Prbg.g_01844
OG0001170	Praf.g_00180	Prbg.g_01845
OG0001171	Praf.g_00179	Prbg.g_01846
OG0001172	Praf.g_00177	Prbg.g_01848
OG0001173	Praf.g_00175	Prbg.g_01850
OG0001174	Praf.g_00174	Prbg.g_01851
OG0001175	Praf.g_00173	Prbg.g_01852
OG0001176	Praf.g_00165	Prbg.g_01854
OG0001177	Praf.g_00163	Prbg.g_01856
OG0001178	Praf.g_00158	Prbg.g_01859
OG0001179	Praf.g_00157	Prbg.g_01860
OG0001180	Praf.g_00156	Prbg.g_01861
OG0001181	Praf.g_00155	Prbg.g_01862
OG0001182	Praf.g_00154	Prbg.g_01863
OG0001183	Praf.g_00153	Prbg.g_01864
OG0001184	Praf.g_00091	Prbg.g_01866
OG0001185	Praf.g_00089	Prbg.g_01868
OG0001186	Praf.g_00088	Prbg.g_01869
OG0001187	Praf.g_00087	Prbg.g_01870
OG0001188	Praf.g_00083	Prbg.g_01871
OG0001189	Praf.g_00082	Prbg.g_01872
OG0001190	Praf.g_00081	Prbg.g_01873
OG0001191	Praf.g_00077	Prbg.g_01874
OG0001192	Praf.g_00075	Prbg.g_01875
OG0001193	Praf.g_00074	Prbg.g_01876
OG0001194	Praf.g_00072	Prbg.g_01877
OG0001195	Praf.g_00071	Prbg.g_01878
OG0001196	Praf.g_00070	Prbg.g_01879
OG0001197	Praf.g_00069	Prbg.g_01880
OG0001198	Praf.g_00068	Prbg.g_01881
OG0001199	Praf.g_00067	Prbg.g_01882
OG0001200	Praf.g_00064	Prbg.g_01883
OG0001201	Praf.g_00063	Prbg.g_01884
OG0001202	Praf.g_00062	Prbg.g_01885
OG0001203	Praf.g_00060	Prbg.g_01887
OG0001204	Praf.g_00056	Prbg.g_01889
OG0001205	Praf.g_00054	Prbg.g_01891
OG0001206	Praf.g_00053	Prbg.g_01892
OG0001207	Praf.g_02656	Prbg.g_01893
OG0001208	Praf.g_02657	Prbg.g_01894
OG0001209	Praf.g_02658	Prbg.g_01895
OG0001210	Praf.g_02659	Prbg.g_01896
OG0001211	Praf.g_02661	Prbg.g_01897
OG0001212	Praf.g_02662	Prbg.g_01898
OG0001213	Praf.g_02663	Prbg.g_01899
OG0001214	Praf.g_02665	Prbg.g_01901
OG0001215	Praf.g_02667	Prbg.g_01902
OG0001216	Praf.g_02669	Prbg.g_01903
OG0001217	Praf.g_02670	Prbg.g_01904
OG0001218	Praf.g_02671	Prbg.g_01905
OG0001219	Praf.g_02674	Prbg.g_01908
OG0001220	Praf.g_02680	Prbg.g_01909
OG0001221	Praf.g_02702	Prbg.g_01913
OG0001222	Praf.g_02716	Prbg.g_01914
OG0001223	Praf.g_02717	Prbg.g_01915
OG0001224	Praf.g_02719	Prbg.g_01917
OG0001225	Praf.g_02720	Prbg.g_01918
OG0001226	Praf.g_02723	Prbg.g_01919
OG0001227	Praf.g_02724	Prbg.g_01920
OG0001228	Praf.g_02728	Prbg.g_01921
OG0001229	Praf.g_02729	Prbg.g_01922
OG0001230	Praf.g_02730	Prbg.g_01923
OG0001231	Praf.g_02743	Prbg.g_01924
OG0001232	Praf.g_02753	Prbg.g_01927
OG0001233	Praf.g_02754	Prbg.g_01928
OG0001234	Praf.g_02755	Prbg.g_01929
OG0001235	Praf.g_02756	Prbg.g_01930
OG0001236	Praf.g_02758	Prbg.g_01932
OG0001237	Praf.g_02759	Prbg.g_01933
OG0001238	Praf.g_02764	Prbg.g_01936
OG0001239	Praf.g_02765	Prbg.g_01937
OG0001240	Praf.g_02766	Prbg.g_01938
OG0001241	Praf.g_02770	Prbg.g_00758
OG0001242	Praf.g_02772	Prbg.g_00759
OG0001243	Praf.g_02773	Prbg.g_00760
OG0001244	Praf.g_02775	Prbg.g_00761
OG0001245	Praf.g_02777	Prbg.g_00762
OG0001246	Praf.g_02779	Prbg.g_00763
OG0001247	Praf.g_02780	Prbg.g_00764
OG0001248	Praf.g_02781	Prbg.g_00765
OG0001249	Praf.g_02782	Prbg.g_00766
OG0001250	Praf.g_02783	Prbg.g_00767
OG0001251	Praf.g_00261	Prbg.g_00862
OG0001252	Praf.g_02418	Prbg.g_00912
OG0001253	Praf.g_02437	Prbg.g_00927
OG0001254	Praf.g_02280	Prbg.g_00060
OG0001255	Praf.g_02055	Prbg.g_00116
OG0001257	Praf.g_00597	Prbg.g_00201
OG0001258	Praf.g_00615	Prbg.g_00217
OG0001259	Praf.g_00738	Prbg.g_00309
OG0001261	Praf.g_01591	Prbg.g_01195
OG0001262	Praf.g_01614	Prbg.g_01212
OG0001264	Praf.g_01460	Prbg.g_01083
OG0001265	Praf.g_01333	Prbg.g_01330
OG0001266	Praf.g_00991	Prbg.g_00358
OG0001267	Praf.g_01134	Prbg.g_01504
OG0001268	Praf.g_00852	Prbg.g_01489
OG0001269	Praf.g_01893	Prbg.g_00504
OG0001270	Praf.g_00976	Prbg.g_00634
OG0001271	Praf.g_00535	Prbg.g_00647
OG0001272	Praf.g_01248	Prbg.g_00367
OG0001273	Praf.g_00639	Prbg.g_00708
OG0001274	Praf.g_01145	Prbg.g_00726
OG0001275	Praf.g_01950	Prbg.g_01561
OG0001276	Praf.g_01484	Prbg.g_01351
OG0001278	Praf.g_00492	Prbg.g_01641
OG0001279	Praf.g_00487	Prbg.g_01645
OG0001280	Praf.g_00484	Prbg.g_01648
OG0001281	Praf.g_02197	Prbg.g_01718
OG0001282	Praf.g_00474	Prbg.g_01655
OG0001283	Praf.g_02392	Prbg.g_01827
OG0001284	Praf.g_00159	Prbg.g_01858
OG0001285	Praf.g_00058	Prbg.g_01888
OG0001286	Praf.g_02768	Prbg.g_01940
OG0001287	Praf.g_01095	Prbg.g_00727
OG0001288	Praf.g_01988	Prbg.g_00157
OG0001290	Praf.g_00036	Prbg.g_00843
OG0001291	Praf.g_00318	Prbg.g_00798
OG0001292	Praf.g_00315	Prbg.g_00795
OG0001293	Praf.g_00313	Prbg.g_00793
OG0001294	Praf.g_00260	Prbg.g_00863
OG0001296	Praf.g_02402	Prbg.g_00900
OG0001298	Praf.g_02206	Prbg.g_01026
OG0001299	Praf.g_02225, Praf.g_02218, Praf.g_02234	Prbg.g_01035
OG0001301	Praf.g_01694	Prbg.g_01420
OG0001303	Praf.g_01853	Prbg.g_01549
OG0001304	Praf.g_01284	Prbg.g_01243
OG0001305	Praf.g_01278	Prbg.g_01238
OG0001306	Praf.g_02752	Prbg.g_01926
OG0001307	Praf.g_01473	Prbg.g_00458
OG0001309	Praf.g_00055	Prbg.g_01890
OG0001310	Praf.g_02648, Praf.g_01002	Prbg.g_00007
OG0001311	Praf.g_00926	Prbg.g_01453
OG0001312	Praf.g_01894	Prbg.g_00503
OG0001313	Praf.g_00017	Prbg.g_00142
OG0001314	Praf.g_00454	Prbg.g_01673
OG0001315	Praf.g_00403	Prbg.g_01708
OG0001316	Praf.g_02387	Prbg.g_01823
OG0001318	Praf.g_02429	Prbg.g_00915
OG0001319	Praf.g_00387	Prbg.g_01020
OG0001320	Praf.g_00676	Prbg.g_00714
OG0001322	Praf.g_01257	Prbg.g_01535
OG0001323	Praf.g_01640	Prbg.g_01072
OG0001324	Praf.g_00969	Prbg.g_00442
OG0001326	Praf.g_01082	Prbg.g_00722
OG0001327	Praf.g_00805	Prbg.g_00697
OG0001328	Praf.g_00789	Prbg.g_00482
OG0001329	Praf.g_02762	Prbg.g_01935
OG0001330	Praf.g_00497	Prbg.g_00680
OG0001331	Praf.g_00486	Prbg.g_01646
OG0001332	Praf.g_00426	Prbg.g_01697
OG0001333	Praf.g_02111	Prbg.g_01789
OG0001334	Praf.g_00176	Prbg.g_01849
OG0001335	Praf.g_00061	Prbg.g_01886
OG0001336	Praf.g_02404	Prbg.g_00902
OG0001337	Praf.g_00217	Prbg.g_00892
OG0001339	Praf.g_02522	Prbg.g_00982
OG0001340	Praf.g_02211	Prbg.g_01031
OG0001341	Praf.g_02252	Prbg.g_01044
OG0001342	Praf.g_02279	Prbg.g_00059
OG0001343	Praf.g_02048	Prbg.g_00122
OG0001345	Praf.g_01991	Prbg.g_00154
OG0001346	Praf.g_01910	Prbg.g_00191
OG0001347	Praf.g_00601	Prbg.g_00205
OG0001351	Praf.g_00722	Prbg.g_00295
OG0001353	Praf.g_02550	Prbg.g_01006
OG0001355	Praf.g_01598	Prbg.g_01202
OG0001357	Praf.g_01351	Prbg.g_01315
OG0001358	Praf.g_01334	Prbg.g_01329
OG0001359	Praf.g_01037	Prbg.g_00754
OG0001360	Praf.g_01038	Prbg.g_00755
OG0001361	Praf.g_00893	Prbg.g_01432
OG0001362	Praf.g_01769	Prbg.g_00407
OG0001366	Praf.g_00436	Prbg.g_01687
OG0001368	Praf.g_00160	Prbg.g_01857
OG0001369	Praf.g_01332	Prbg.g_01331
OG0001375	Praf.g_02414	Prbg.g_00910
OG0001378	Praf.g_02269	Prbg.g_00052
OG0001380	Praf.g_00819	Prbg.g_01139
OG0001381	Praf.g_01958	Prbg.g_00177
OG0001384	Praf.g_00642	Prbg.g_00238
OG0001396	Praf.g_01431	Prbg.g_01612
OG0001410	Praf.g_02569	Prbg.g_00712
OG0001412	Praf.g_01421	Prbg.g_01267
OG0001425	Praf.g_01298	Prbg.g_01554
OG0001429	Praf.g_01375	Prbg.g_01297
OG0001436	Praf.g_01026, Praf.g_02686	Prbg.g_01638
OG0001439	Praf.g_01589, Praf.g_01588	Prbg.g_01192
OG0001448	Praf.g_01004	Prbg.g_00737
OG0001451	Praf.g_00331	Prbg.g_00429
OG0001452	Praf.g_02673	Prbg.g_01907
OG0001455	Praf.g_00966	Prbg.g_00425
OG0001456	Praf.g_00737	Prbg.g_00308
OG0001466	Praf.g_01297	Prbg.g_00696
OG0001471	Praf.g_01576	Prbg.g_00432
OG0001483	Praf.g_00803	Prbg.g_00471
OG0001486	Praf.g_01500	Prbg.g_01104
OG0001487	Praf.g_01670	Prbg.g_00344
OG0001489	Praf.g_02647, Praf.g_02091	Prbg.g_01740
OG0001492	Praf.g_02169	Prbg.g_01193
OG0001504	Praf.g_01496	Prbg.g_01099
OG0001508	Praf.g_00977	Prbg.g_01615
OG0001520	Praf.g_01027	Prbg.g_01637
OG0001530	Praf.g_01028	Prbg.g_01636
OG0001531	Praf.g_00985	Prbg.g_00392, Prbg.g_00418
OG0001544	Praf.g_02007	Prbg.g_00731
OG0001545	Praf.g_01457	Prbg.g_01080
OG0001546	Praf.g_01593	Prbg.g_01197
OG0001547	Praf.g_01015	Prbg.g_00440, Prbg.g_00034
OG0001548	Praf.g_01903	Prbg.g_00402, Prbg.g_01545
OG0001574	Praf.g_01094	Prbg.g_00406
OG0001580	Praf.g_00097	Prbg.g_00555
OG0001581	Praf.g_00099	Prbg.g_00558
OG0001587	Praf.g_01953	Prbg.g_00817
OG0001588	Praf.g_00493	Prbg.g_01547
OG0001593	Praf.g_01578	Prbg.g_00182
OG0001608	Praf.g_02086	Prbg.g_00700
OG0001622	Praf.g_01114	Prbg.g_00387
OG0001632	Praf.g_00482	Prbg.g_00691
OG0001633	Praf.g_00946, Praf.g_01089	Prbg.g_00699
OG0001634	Praf.g_01115	Prbg.g_00386
OG0001635	Praf.g_01118	Prbg.g_00385
OG0001636	Praf.g_01119	Prbg.g_00384
OG0001694	Praf.g_02371, Praf.g_02600	Prbg.g_00145
OG0001697	Praf.g_01144	Prbg.g_01617, Prbg.g_01049
OG0001714	Praf.g_01852	Prbg.g_00631
OG0001715	Praf.g_00172	Prbg.g_01853
OG0001716	Praf.g_00924	Prbg.g_01455
OG0001717	Praf.g_00954	Prbg.g_01056
OG0001718	Praf.g_00957	Prbg.g_01050
OG0001719	Praf.g_02053	Prbg.g_00118
OG0001737	Praf.g_00051	Prbg.g_00833
OG0001738	Praf.g_00232	Prbg.g_00884
OG0001739	Praf.g_00238	Prbg.g_00883
OG0001740	Praf.g_00239	Prbg.g_00882
OG0001741	Praf.g_00252	Prbg.g_00871
OG0001742	Praf.g_00389	Prbg.g_01543
OG0001743	Praf.g_00390	Prbg.g_01021
OG0001744	Praf.g_00428	Prbg.g_01695
OG0001745	Praf.g_00707	Prbg.g_00284
OG0001746	Praf.g_00778	Prbg.g_00491
OG0001747	Praf.g_00876	Prbg.g_01473
OG0001748	Praf.g_01214	Prbg.g_01134
OG0001749	Praf.g_01245	Prbg.g_01124
OG0001750	Praf.g_01324	Prbg.g_01343
OG0001751	Praf.g_01330	Prbg.g_01333
OG0001752	Praf.g_01336	Prbg.g_01327
OG0001753	Praf.g_01396	Prbg.g_01283
OG0001754	Praf.g_01446	Prbg.g_01248
OG0001755	Praf.g_01488	Prbg.g_01096
OG0001756	Praf.g_01535	Prbg.g_01164
OG0001757	Praf.g_01612	Prbg.g_00725
OG0001758	Praf.g_01615	Prbg.g_01213
OG0001759	Praf.g_01628	Prbg.g_01220
OG0001760	Praf.g_01637	Prbg.g_01074
OG0001761	Praf.g_01642	Prbg.g_01113
OG0001762	Praf.g_01740	Prbg.g_01392
OG0001763	Praf.g_01899	Prbg.g_00895
OG0001764	Praf.g_02014	Prbg.g_00138
OG0001765	Praf.g_02067	Prbg.g_00109
OG0001766	Praf.g_02068	Prbg.g_00108
OG0001767	Praf.g_02070	Prbg.g_00107
OG0001768	Praf.g_02071	Prbg.g_00106
OG0001769	Praf.g_02072	Prbg.g_00105
OG0001770	Praf.g_02100	Prbg.g_01800
OG0001771	Praf.g_02120	Prbg.g_01784
OG0001772	Praf.g_02406	Prbg.g_00904
OG0001773	Praf.g_02419	Prbg.g_00810
OG0001774	Praf.g_02478	Prbg.g_00958
OG0001775	Praf.g_02496	Prbg.g_00964
OG0001776	Praf.g_02571	Prbg.g_00463
OG0001777	Praf.g_02672	Prbg.g_01906
OG0001778	Praf.g_02681	Prbg.g_01910
OG0001779	Praf.g_02682	Prbg.g_01911
OG0001780	Praf.g_02683	Prbg.g_01338
OG0001781	Praf.g_02718	Prbg.g_01916
OG0001782	Praf.g_02751	Prbg.g_01925
OG0001795	Praf.g_00704	Prbg.g_00281
OG0001799	Praf.g_00947	Prbg.g_00685
OG0001800	Praf.g_01976, Praf.g_00988	Prbg.g_01582
OG0001801	Praf.g_00989	Prbg.g_01536
OG0001802	Praf.g_01211	Prbg.g_00400
OG0001803	Praf.g_01344	Prbg.g_01320
OG0001831	Praf.g_00835	Prbg.g_01491
OG0001832	Praf.g_00865	Prbg.g_01479
OG0001844	Praf.g_00100	Prbg.g_00559
OG0001852	Praf.g_00890	Prbg.g_00026
OG0001853	Praf.g_01061	Prbg.g_01628
OG0001881	Praf.g_01202	Prbg.g_01622
OG0001883	Praf.g_00042	Prbg.g_00839
OG0001884	Praf.g_00186	Prbg.g_01841
OG0001885	Praf.g_00541	Prbg.g_00640
OG0001886	Praf.g_00702	Prbg.g_00279
OG0001887	Praf.g_00915	Prbg.g_01463
OG0001888	Praf.g_01025	Prbg.g_01580
OG0001889	Praf.g_01062	Prbg.g_01627
OG0001890	Praf.g_01063	Prbg.g_01626
OG0001891	Praf.g_01199	Prbg.g_01138
OG0001892	Praf.g_01256	Prbg.g_00738
OG0001893	Praf.g_01288	Prbg.g_01246
OG0001894	Praf.g_01406	Prbg.g_01276
OG0001895	Praf.g_01580	Prbg.g_00802
OG0001896	Praf.g_01644	Prbg.g_00420
OG0001897	Praf.g_02040	Prbg.g_00126
OG0001898	Praf.g_02241	Prbg.g_01036
OG0001899	Praf.g_02612	Prbg.g_00826
OG0001900	Praf.g_02613	Prbg.g_00827
OG0001901	Praf.g_02655	Prbg.g_00831
OG0001902	Praf.g_02761	Prbg.g_01934
OG0001920	Praf.g_00467	Prbg.g_01661
OG0001921	Praf.g_01697	Prbg.g_01417
OG0001922	Praf.g_01870, Praf.g_02644	Prbg.g_00393
OG0001923	Praf.g_02009	Prbg.g_01594
OG0001967	Praf.g_00355	Prbg.g_00710
OG0001968	Praf.g_00543	Prbg.g_00638
OG0001970	Praf.g_01216	Prbg.g_00014
OG0001971	Praf.g_01217	Prbg.g_00015
OG0001972	Praf.g_01361	Prbg.g_01308
OG0001973	Praf.g_02443	Prbg.g_00933
OG0001987	Praf.g_00098, Praf.g_00092, Praf.g_02707	Prbg.g_00557
OG0001994	Praf.g_02425	Prbg.g_00146
OG0001995	Praf.g_00034	Prbg.g_00845
OG0001997	Praf.g_00168	Prbg.g_00020
OG0001998	Praf.g_00169	Prbg.g_00019
OG0001999	Praf.g_00170	Prbg.g_00018
OG0002000	Praf.g_00981, Praf.g_00982	Prbg.g_01621
OG0002002	Praf.g_02198	Prbg.g_01717
OG0002003	Praf.g_02339, Praf.g_02340	Prbg.g_01818
OG0002004	Praf.g_02365	Prbg.g_00815
OG0002040	Praf.g_02240	Prbg.g_01584
OG0002044	Praf.g_02584	Prbg.g_00988
OG0002071	Praf.g_00562	Prbg.g_00736
OG0002073	Praf.g_01029	Prbg.g_01634
OG0002153	Praf.g_02095	Prbg.g_01804
