Orthogroup	Prao	Prbd
OG0001107	Prao.g_01641	Prbd.g_01437
OG0001108	Prao.g_01642	Prbd.g_01436
OG0001109	Prao.g_01645	Prbd.g_01433
OG0001110	Prao.g_01647	Prbd.g_01431
OG0001111	Prao.g_01648	Prbd.g_01430
OG0001112	Prao.g_01649	Prbd.g_01429
OG0001113	Prao.g_01650	Prbd.g_01428
OG0001114	Prao.g_01651	Prbd.g_01427
OG0001115	Prao.g_01652	Prbd.g_01426
OG0001116	Prao.g_01653	Prbd.g_01425
OG0001117	Prao.g_01654	Prbd.g_01424
OG0001118	Prao.g_01655	Prbd.g_01423
OG0001119	Prao.g_01656	Prbd.g_01422
OG0001120	Prao.g_01657	Prbd.g_01421
OG0001121	Prao.g_01658	Prbd.g_01420
OG0001122	Prao.g_01659	Prbd.g_01419
OG0001123	Prao.g_01660	Prbd.g_01418
OG0001124	Prao.g_01661	Prbd.g_01417
OG0001125	Prao.g_01662	Prbd.g_01416
OG0001126	Prao.g_01663	Prbd.g_01415
OG0001127	Prao.g_01664	Prbd.g_01414
OG0001128	Prao.g_01665	Prbd.g_01413
OG0001129	Prao.g_01666	Prbd.g_01412
OG0001130	Prao.g_01667	Prbd.g_01411
OG0001131	Prao.g_01668	Prbd.g_01410
OG0001132	Prao.g_01669	Prbd.g_01409
OG0001133	Prao.g_01670	Prbd.g_01408
OG0001134	Prao.g_01671	Prbd.g_01407
OG0001135	Prao.g_01672	Prbd.g_01406
OG0001136	Prao.g_01673	Prbd.g_01405
OG0001137	Prao.g_01674	Prbd.g_01404
OG0001138	Prao.g_01675	Prbd.g_01403
OG0001139	Prao.g_01676	Prbd.g_01402
OG0001140	Prao.g_01677	Prbd.g_01401
OG0001141	Prao.g_01679	Prbd.g_01399
OG0001142	Prao.g_01680	Prbd.g_01398
OG0001143	Prao.g_01681	Prbd.g_01397
OG0001144	Prao.g_01683	Prbd.g_01395
OG0001145	Prao.g_01685	Prbd.g_01393
OG0001146	Prao.g_01686	Prbd.g_01392
OG0001147	Prao.g_01688	Prbd.g_01390
OG0001148	Prao.g_01689	Prbd.g_01389
OG0001149	Prao.g_01690	Prbd.g_01388
OG0001150	Prao.g_01693	Prbd.g_01385
OG0001151	Prao.g_01694	Prbd.g_01384
OG0001152	Prao.g_01695	Prbd.g_01383
OG0001153	Prao.g_01696	Prbd.g_01382
OG0001154	Prao.g_01697	Prbd.g_01381
OG0001155	Prao.g_01698	Prbd.g_01380
OG0001156	Prao.g_01699	Prbd.g_01379
OG0001157	Prao.g_01701	Prbd.g_01377
OG0001158	Prao.g_01702	Prbd.g_01376
OG0001159	Prao.g_01703	Prbd.g_01375
OG0001160	Prao.g_01704	Prbd.g_01374
OG0001161	Prao.g_01707	Prbd.g_01371
OG0001162	Prao.g_01708	Prbd.g_01370
OG0001163	Prao.g_01709	Prbd.g_01369
OG0001164	Prao.g_01710	Prbd.g_01368
OG0001165	Prao.g_01711	Prbd.g_01367
OG0001166	Prao.g_01712	Prbd.g_01366
OG0001167	Prao.g_01713	Prbd.g_01365
OG0001168	Prao.g_01715	Prbd.g_01363
OG0001169	Prao.g_01716	Prbd.g_01362
OG0001170	Prao.g_01718	Prbd.g_01360
OG0001171	Prao.g_01719	Prbd.g_01359
OG0001172	Prao.g_01720	Prbd.g_01358
OG0001173	Prao.g_01722	Prbd.g_01356
OG0001174	Prao.g_01724	Prbd.g_01354
OG0001175	Prao.g_01726	Prbd.g_01352
OG0001176	Prao.g_01727	Prbd.g_01351
OG0001177	Prao.g_01729	Prbd.g_01349
OG0001178	Prao.g_01730	Prbd.g_01348
OG0001179	Prao.g_01731	Prbd.g_01347
OG0001180	Prao.g_01732	Prbd.g_01346
OG0001181	Prao.g_01733	Prbd.g_01345
OG0001182	Prao.g_01734	Prbd.g_01344
OG0001183	Prao.g_01735	Prbd.g_01343
OG0001184	Prao.g_01736	Prbd.g_01342
OG0001185	Prao.g_01737	Prbd.g_01341
OG0001186	Prao.g_01738	Prbd.g_01340
OG0001187	Prao.g_01739	Prbd.g_01339
OG0001188	Prao.g_01740	Prbd.g_01338
OG0001189	Prao.g_01741	Prbd.g_01337
OG0001190	Prao.g_01742	Prbd.g_01336
OG0001191	Prao.g_01744	Prbd.g_01334
OG0001192	Prao.g_01746	Prbd.g_01332
OG0001193	Prao.g_01747	Prbd.g_01331
OG0001194	Prao.g_01748	Prbd.g_01330
OG0001195	Prao.g_01749	Prbd.g_01329
OG0001196	Prao.g_01751	Prbd.g_01327
OG0001197	Prao.g_01754	Prbd.g_01324
OG0001198	Prao.g_01755	Prbd.g_01323
OG0001199	Prao.g_01756	Prbd.g_01321
OG0001200	Prao.g_01757	Prbd.g_01320
OG0001201	Prao.g_01758	Prbd.g_01319
OG0001202	Prao.g_01759	Prbd.g_01318
OG0001203	Prao.g_01761	Prbd.g_01316
OG0001204	Prao.g_01764	Prbd.g_01312
OG0001205	Prao.g_01765	Prbd.g_01311
OG0001206	Prao.g_01767	Prbd.g_01310
OG0001207	Prao.g_01768	Prbd.g_01309
OG0001208	Prao.g_01769	Prbd.g_01308
OG0001209	Prao.g_01770	Prbd.g_01307
OG0001210	Prao.g_01771	Prbd.g_01306
OG0001211	Prao.g_01772	Prbd.g_01305
OG0001212	Prao.g_01773	Prbd.g_01304
OG0001213	Prao.g_01774	Prbd.g_01303
OG0001214	Prao.g_01775	Prbd.g_01302
OG0001215	Prao.g_01776	Prbd.g_01301
OG0001216	Prao.g_01777	Prbd.g_01300
OG0001217	Prao.g_01778	Prbd.g_01299
OG0001218	Prao.g_01779	Prbd.g_01298
OG0001219	Prao.g_01780	Prbd.g_01297
OG0001220	Prao.g_01781	Prbd.g_01296
OG0001221	Prao.g_01782	Prbd.g_01295
OG0001222	Prao.g_01784	Prbd.g_01293
OG0001223	Prao.g_01786	Prbd.g_01291
OG0001224	Prao.g_01787	Prbd.g_01290
OG0001225	Prao.g_01789	Prbd.g_01288
OG0001226	Prao.g_01790	Prbd.g_01287
OG0001227	Prao.g_01791	Prbd.g_01286
OG0001228	Prao.g_01792	Prbd.g_01285
OG0001229	Prao.g_01793	Prbd.g_01284
OG0001230	Prao.g_01794	Prbd.g_01283
OG0001231	Prao.g_01795	Prbd.g_01282
OG0001232	Prao.g_01797	Prbd.g_01280
OG0001233	Prao.g_01798	Prbd.g_01279
OG0001234	Prao.g_01799	Prbd.g_01278
OG0001235	Prao.g_01800	Prbd.g_01277
OG0001236	Prao.g_01801	Prbd.g_01276
OG0001237	Prao.g_01804	Prbd.g_01274
OG0001238	Prao.g_01805	Prbd.g_01273
OG0001239	Prao.g_01808	Prbd.g_01270
OG0001240	Prao.g_01809	Prbd.g_01269
OG0001241	Prao.g_01810	Prbd.g_01268
OG0001242	Prao.g_01811	Prbd.g_01267
OG0001243	Prao.g_01812	Prbd.g_01266
OG0001244	Prao.g_01813	Prbd.g_01265
OG0001245	Prao.g_01814	Prbd.g_01264
OG0001246	Prao.g_01815	Prbd.g_01263
OG0001247	Prao.g_01816	Prbd.g_01262
OG0001248	Prao.g_01817	Prbd.g_01261
OG0001249	Prao.g_01818	Prbd.g_01260
OG0001250	Prao.g_01819	Prbd.g_01259
OG0001251	Prao.g_01820	Prbd.g_01258
OG0001252	Prao.g_01821	Prbd.g_01257
OG0001253	Prao.g_01822	Prbd.g_01256
OG0001254	Prao.g_01824	Prbd.g_01254
OG0001255	Prao.g_01825	Prbd.g_01253
OG0001256	Prao.g_01827	Prbd.g_01251
OG0001257	Prao.g_01828	Prbd.g_01250
OG0001258	Prao.g_01829	Prbd.g_01249
OG0001259	Prao.g_01831	Prbd.g_01247
OG0001260	Prao.g_01833	Prbd.g_01245
OG0001261	Prao.g_01834	Prbd.g_01244
OG0001262	Prao.g_01835	Prbd.g_01243
OG0001263	Prao.g_01836	Prbd.g_01242
OG0001264	Prao.g_01837	Prbd.g_01241
OG0001265	Prao.g_01838	Prbd.g_01240
OG0001266	Prao.g_01839	Prbd.g_01239
OG0001267	Prao.g_01840	Prbd.g_01238
OG0001268	Prao.g_01841	Prbd.g_01237
OG0001269	Prao.g_00231	Prbd.g_01152
OG0001270	Prao.g_00276	Prbd.g_01105
OG0001271	Prao.g_00288	Prbd.g_01090
OG0001272	Prao.g_00418	Prbd.g_00958
OG0001273	Prao.g_00469	Prbd.g_00906
OG0001274	Prao.g_00588	Prbd.g_00760
OG0001275	Prao.g_00604	Prbd.g_00744
OG0001276	Prao.g_00028	Prbd.g_00654
OG0001277	Prao.g_00686	Prbd.g_00048
OG0001278	Prao.g_00792	Prbd.g_00153
OG0001279	Prao.g_00844	Prbd.g_00205
OG0001280	Prao.g_00950	Prbd.g_00316
OG0001281	Prao.g_01001	Prbd.g_00364
OG0001282	Prao.g_01018	Prbd.g_00382
OG0001283	Prao.g_01023	Prbd.g_00387
OG0001284	Prao.g_01154	Prbd.g_00397
OG0001285	Prao.g_01105	Prbd.g_00452
OG0001286	Prao.g_01092	Prbd.g_00465
OG0001287	Prao.g_01219	Prbd.g_01735
OG0001288	Prao.g_01436	Prbd.g_01649
OG0001289	Prao.g_01447	Prbd.g_01638
OG0001290	Prao.g_01489	Prbd.g_01595
OG0001291	Prao.g_01490	Prbd.g_01594
OG0001292	Prao.g_01495	Prbd.g_01589
OG0001295	Prao.g_01531	Prbd.g_01550
OG0001296	Prao.g_01544	Prbd.g_01533
OG0001297	Prao.g_01548	Prbd.g_01529
OG0001298	Prao.g_01551	Prbd.g_01526
OG0001299	Prao.g_01618	Prbd.g_01460
OG0001300	Prao.g_01643	Prbd.g_01435
OG0001302	Prao.g_01753	Prbd.g_01325
OG0001303	Prao.g_01785	Prbd.g_01292
OG0001304	Prao.g_01830	Prbd.g_01248
OG0001306	Prao.g_00541	Prbd.g_00805
OG0001308	Prao.g_00210	Prbd.g_01173
OG0001309	Prao.g_00213	Prbd.g_01170
OG0001310	Prao.g_00215	Prbd.g_01168
OG0001311	Prao.g_00232	Prbd.g_01151
OG0001312	Prao.g_00258	Prbd.g_01124
OG0001313	Prao.g_00264	Prbd.g_01118
OG0001314	Prao.g_00337	Prbd.g_01041
OG0001315	Prao.g_00381	Prbd.g_00996
OG0001316	Prao.g_00390	Prbd.g_00987
OG0001317	Prao.g_00508	Prbd.g_00865
OG0001318	Prao.g_00076	Prbd.g_00607
OG0001319	Prao.g_00694	Prbd.g_00056
OG0001320	Prao.g_00965	Prbd.g_00331
OG0001321	Prao.g_00970	Prbd.g_00336
OG0001322	Prao.g_01009	Prbd.g_00372
OG0001323	Prao.g_01143	Prbd.g_00408
OG0001324	Prao.g_01139	Prbd.g_00412
OG0001325	Prao.g_01132	Prbd.g_00418
OG0001326	Prao.g_01061	Prbd.g_00496
OG0001327	Prao.g_01255	Prbd.g_01780
OG0001328	Prao.g_01493	Prbd.g_01591
OG0001329	Prao.g_01575	Prbd.g_01502
OG0001330	Prao.g_01609	Prbd.g_01467
OG0001331	Prao.g_01721	Prbd.g_01357
OG0001332	Prao.g_00279	Prbd.g_01101
OG0001333	Prao.g_00376	Prbd.g_01001
OG0001334	Prao.g_00573	Prbd.g_00775
OG0001335	Prao.g_00993	Prbd.g_00356
OG0001336	Prao.g_01012	Prbd.g_00375
OG0001337	Prao.g_01026	Prbd.g_00390
OG0001339	Prao.g_01271	Prbd.g_01796
OG0001340	Prao.g_01216	Prbd.g_01744
OG0001341	Prao.g_01486	Prbd.g_01598
OG0001342	Prao.g_01497	Prbd.g_01587
OG0001343	Prao.g_01549	Prbd.g_01528
OG0001344	Prao.g_01598	Prbd.g_01478
OG0001345	Prao.g_01691	Prbd.g_01387
OG0001346	Prao.g_01745	Prbd.g_01333
OG0001347	Prao.g_01783	Prbd.g_01294
OG0001348	Prao.g_00267	Prbd.g_01115
OG0001349	Prao.g_00257	Prbd.g_01125
OG0001350	Prao.g_00282	Prbd.g_01096
OG0001351	Prao.g_00341	Prbd.g_01037
OG0001352	Prao.g_00386	Prbd.g_00991
OG0001353	Prao.g_00399	Prbd.g_00978
OG0001354	Prao.g_00417	Prbd.g_00959
OG0001355	Prao.g_00475	Prbd.g_00900
OG0001356	Prao.g_00512	Prbd.g_00860
OG0001357	Prao.g_00538	Prbd.g_00808
OG0001358	Prao.g_00578	Prbd.g_00770
OG0001359	Prao.g_00592	Prbd.g_00756
OG0001360	Prao.g_00615	Prbd.g_00733
OG0001361	Prao.g_00620	Prbd.g_00728
OG0001362	Prao.g_01869	Prbd.g_00666
OG0001363	Prao.g_00141	Prbd.g_00541
OG0001364	Prao.g_00724	Prbd.g_00086
OG0001365	Prao.g_00782	Prbd.g_00143
OG0001366	Prao.g_00826	Prbd.g_00188
OG0001367	Prao.g_00930	Prbd.g_00292
OG0001368	Prao.g_00949	Prbd.g_00315
OG0001369	Prao.g_01118	Prbd.g_00431
OG0001370	Prao.g_01117	Prbd.g_00432
OG0001371	Prao.g_01039	Prbd.g_00518
OG0001373	Prao.g_01466	Prbd.g_01618
OG0001375	Prao.g_01589	Prbd.g_01488
OG0001376	Prao.g_01632	Prbd.g_01446
OG0001377	Prao.g_01752	Prbd.g_01326
OG0001378	Prao.g_00951	Prbd.g_00317
OG0001379	Prao.g_00206	Prbd.g_01177
OG0001380	Prao.g_00207	Prbd.g_01176
OG0001381	Prao.g_00226	Prbd.g_01157
OG0001383	Prao.g_00372	Prbd.g_01005
OG0001384	Prao.g_00394	Prbd.g_00983
OG0001385	Prao.g_00410	Prbd.g_00967
OG0001386	Prao.g_00497	Prbd.g_00877
OG0001389	Prao.g_00558	Prbd.g_00788
OG0001390	Prao.g_00566	Prbd.g_00782
OG0001391	Prao.g_00610	Prbd.g_00738
OG0001392	Prao.g_00617	Prbd.g_00731
OG0001393	Prao.g_00625	Prbd.g_00723
OG0001394	Prao.g_00105	Prbd.g_00578
OG0001395	Prao.g_00113	Prbd.g_00570
OG0001396	Prao.g_00115	Prbd.g_00568
OG0001397	Prao.g_00120	Prbd.g_00562
OG0001398	Prao.g_00653	Prbd.g_00012
OG0001399	Prao.g_00726	Prbd.g_00088
OG0001400	Prao.g_00825	Prbd.g_00187
OG0001401	Prao.g_00828	Prbd.g_00189
OG0001402	Prao.g_00850	Prbd.g_00211
OG0001403	Prao.g_00853	Prbd.g_00214
OG0001405	Prao.g_00959	Prbd.g_00325
OG0001406	Prao.g_00978	Prbd.g_00344
OG0001407	Prao.g_00991	Prbd.g_00354
OG0001408	Prao.g_00999	Prbd.g_00362
OG0001409	Prao.g_01336	Prbd.g_00369
OG0001410	Prao.g_01103	Prbd.g_00454
OG0001411	Prao.g_01303	Prbd.g_01857
OG0001412	Prao.g_01275	Prbd.g_01800
OG0001413	Prao.g_01248	Prbd.g_01773
OG0001414	Prao.g_01238	Prbd.g_01763
OG0001415	Prao.g_01435	Prbd.g_01650
OG0001416	Prao.g_01438	Prbd.g_01647
OG0001417	Prao.g_01487	Prbd.g_01597
OG0001418	Prao.g_01499	Prbd.g_01584
OG0001419	Prao.g_00004	Prbd.g_01900
OG0001421	Prao.g_00883	Prbd.g_00245
OG0001424	Prao.g_00200	Prbd.g_01182
OG0001425	Prao.g_00462	Prbd.g_00913
OG0001426	Prao.g_00499	Prbd.g_00875
OG0001427	Prao.g_00627	Prbd.g_00721
OG0001428	Prao.g_00684	Prbd.g_00046
OG0001429	Prao.g_00697	Prbd.g_00059
OG0001430	Prao.g_00730	Prbd.g_00092
OG0001431	Prao.g_00830	Prbd.g_00191
OG0001432	Prao.g_00835	Prbd.g_00195
OG0001433	Prao.g_00996	Prbd.g_00359
OG0001434	Prao.g_01116	Prbd.g_00433
OG0001435	Prao.g_00016	Prbd.g_01922
OG0001436	Prao.g_01505	Prbd.g_01578
OG0001438	Prao.g_01826	Prbd.g_01252
OG0001439	Prao.g_01368	Prbd.g_00832
OG0001440	Prao.g_00507	Prbd.g_00866
OG0001441	Prao.g_00912	Prbd.g_00274
OG0001442	Prao.g_00942	Prbd.g_00308
OG0001443	Prao.g_00997	Prbd.g_00360
OG0001444	Prao.g_01000	Prbd.g_00363
OG0001445	Prao.g_01498	Prbd.g_01585
OG0001448	Prao.g_00059	Prbd.g_00624
OG0001449	Prao.g_01151	Prbd.g_00400
OG0001450	Prao.g_01129	Prbd.g_00421
OG0001451	Prao.g_01106	Prbd.g_00451
OG0001452	Prao.g_01070	Prbd.g_00487
OG0001453	Prao.g_01350	Prbd.g_01866
OG0001454	Prao.g_01348	Prbd.g_01864
OG0001455	Prao.g_01347	Prbd.g_01863
OG0001457	Prao.g_01360	Prbd.g_01719
OG0001460	Prao.g_00502	Prbd.g_00872
OG0001461	Prao.g_00511	Prbd.g_00862
OG0001462	Prao.g_00521	Prbd.g_00847
OG0001464	Prao.g_01178	Prbd.g_00683
OG0001466	Prao.g_00140	Prbd.g_00542
OG0001467	Prao.g_00719	Prbd.g_00081
OG0001468	Prao.g_00773	Prbd.g_00134
OG0001469	Prao.g_00804	Prbd.g_00165
OG0001470	Prao.g_00941	Prbd.g_00307
OG0001471	Prao.g_00990	Prbd.g_00353
OG0001472	Prao.g_00995	Prbd.g_00358
OG0001473	Prao.g_00998	Prbd.g_00361
OG0001475	Prao.g_01298	Prbd.g_01837
OG0001476	Prao.g_01394	Prbd.g_01692
OG0001478	Prao.g_01714	Prbd.g_01364
OG0001479	Prao.g_01091	Prbd.g_00466
OG0001482	Prao.g_00456	Prbd.g_00919
OG0001483	Prao.g_01295	Prbd.g_01834
OG0001485	Prao.g_00803	Prbd.g_00164
OG0001486	Prao.g_00811	Prbd.g_00173
OG0001487	Prao.g_00875	Prbd.g_00237
OG0001488	Prao.g_00986	Prbd.g_00349
OG0001489	Prao.g_00987	Prbd.g_00350
OG0001490	Prao.g_00988	Prbd.g_00351
OG0001491	Prao.g_00994	Prbd.g_00357
OG0001492	Prao.g_01021	Prbd.g_00385
OG0001493	Prao.g_01157	Prbd.g_00394
OG0001494	Prao.g_01073	Prbd.g_00484
OG0001496	Prao.g_01282	Prbd.g_01807
OG0001497	Prao.g_01218	Prbd.g_01732
OG0001498	Prao.g_01611	Prbd.g_01465
OG0001499	Prao.g_01633	Prbd.g_01445
OG0001501	Prao.g_00702	Prbd.g_00063
OG0001503	Prao.g_00310	Prbd.g_01068
OG0001504	Prao.g_00528	Prbd.g_00840
OG0001505	Prao.g_00678	Prbd.g_00037
OG0001506	Prao.g_00680	Prbd.g_00040
OG0001507	Prao.g_00716	Prbd.g_00078
OG0001508	Prao.g_00770	Prbd.g_00131
OG0001509	Prao.g_00774	Prbd.g_00135
OG0001510	Prao.g_00805	Prbd.g_00166
OG0001511	Prao.g_00813	Prbd.g_00175
OG0001512	Prao.g_00814	Prbd.g_00176
OG0001513	Prao.g_00815	Prbd.g_00177
OG0001514	Prao.g_00816	Prbd.g_00178
OG0001515	Prao.g_00817	Prbd.g_00179
OG0001516	Prao.g_00818	Prbd.g_00180
OG0001517	Prao.g_00819	Prbd.g_00181
OG0001518	Prao.g_00820	Prbd.g_00182
OG0001519	Prao.g_00821	Prbd.g_00183
OG0001520	Prao.g_00822	Prbd.g_00184
OG0001521	Prao.g_00823	Prbd.g_00185
OG0001522	Prao.g_00824	Prbd.g_00186
OG0001524	Prao.g_00005	Prbd.g_01901
OG0001525	Prao.g_01013	Prbd.g_00377
OG0001526	Prao.g_01107	Prbd.g_00450
OG0001528	Prao.g_01506	Prbd.g_01577
OG0001529	Prao.g_01706	Prbd.g_01372
OG0001530	Prao.g_01535	Prbd.g_01540
OG0001531	Prao.g_00924	Prbd.g_00286
OG0001532	Prao.g_00985	Prbd.g_00348
OG0001533	Prao.g_01005	Prbd.g_00367
OG0001534	Prao.g_01330	Prbd.g_01890
OG0001539	Prao.g_00199	Prbd.g_01183
OG0001540	Prao.g_00565	Prbd.g_00783
OG0001542	Prao.g_01153	Prbd.g_00398
OG0001543	Prao.g_01337	Prbd.g_01918
OG0001547	Prao.g_00180	Prbd.g_01203
OG0001549	Prao.g_01503	Prbd.g_01580
OG0001550	Prao.g_00800	Prbd.g_00161
OG0001551	Prao.g_01155	Prbd.g_00396
OG0001552	Prao.g_01309	Prbd.g_01861
OG0001553	Prao.g_01290	Prbd.g_01829
OG0001554	Prao.g_01289	Prbd.g_01828
OG0001557	Prao.g_01501	Prbd.g_01582
OG0001558	Prao.g_01512	Prbd.g_01571
OG0001565	Prao.g_00265	Prbd.g_01117
OG0001566	Prao.g_00443	Prbd.g_00932
OG0001567	Prao.g_00504	Prbd.g_00870
OG0001568	Prao.g_00520	Prbd.g_00848
OG0001569	Prao.g_00561	Prbd.g_00785
OG0001571	Prao.g_00575	Prbd.g_00773
OG0001574	Prao.g_00689	Prbd.g_00051
OG0001575	Prao.g_00708	Prbd.g_00070
OG0001576	Prao.g_00935	Prbd.g_00301
OG0001577	Prao.g_00940	Prbd.g_00306
OG0001578	Prao.g_01002	Prbd.g_00365
OG0001579	Prao.g_01004	Prbd.g_00366
OG0001580	Prao.g_01006	Prbd.g_00368
OG0001581	Prao.g_01008	Prbd.g_00371
OG0001582	Prao.g_01014	Prbd.g_00378
OG0001583	Prao.g_01158	Prbd.g_00393
OG0001584	Prao.g_01148	Prbd.g_00403
OG0001585	Prao.g_01136	Prbd.g_00415
OG0001586	Prao.g_01126	Prbd.g_00423
OG0001587	Prao.g_01123	Prbd.g_00426
OG0001589	Prao.g_01315	Prbd.g_01869
OG0001590	Prao.g_01242	Prbd.g_01767
OG0001591	Prao.g_01240	Prbd.g_01765
OG0001594	Prao.g_01479	Prbd.g_01605
OG0001595	Prao.g_01481	Prbd.g_01603
OG0001596	Prao.g_01482	Prbd.g_01602
OG0001597	Prao.g_01492	Prbd.g_01592
OG0001598	Prao.g_01762	Prbd.g_01315
OG0001602	Prao.g_00430	Prbd.g_00946
OG0001603	Prao.g_00467	Prbd.g_00908
OG0001604	Prao.g_00498	Prbd.g_00876
OG0001605	Prao.g_00527	Prbd.g_00841
OG0001606	Prao.g_00574	Prbd.g_00774
OG0001607	Prao.g_00144	Prbd.g_00538
OG0001608	Prao.g_00688	Prbd.g_00050
OG0001609	Prao.g_00806	Prbd.g_00168
OG0001610	Prao.g_00832	Prbd.g_00193
OG0001611	Prao.g_01113	Prbd.g_00444
OG0001612	Prao.g_01112	Prbd.g_00445
OG0001613	Prao.g_01111	Prbd.g_00446
OG0001614	Prao.g_01110	Prbd.g_00447
OG0001617	Prao.g_01532	Prbd.g_01549
OG0001618	Prao.g_01565	Prbd.g_01512
OG0001619	Prao.g_01637	Prbd.g_01441
OG0001622	Prao.g_00503	Prbd.g_00871
OG0001623	Prao.g_00139	Prbd.g_00543
OG0001624	Prao.g_00674	Prbd.g_00032
OG0001628	Prao.g_01250	Prbd.g_01775
OG0001635	Prao.g_00473	Prbd.g_00902
OG0001636	Prao.g_00114	Prbd.g_00569
OG0001637	Prao.g_00810	Prbd.g_00172
OG0001638	Prao.g_01334	Prbd.g_01892
OG0001639	Prao.g_01322	Prbd.g_01878
OG0001640	Prao.g_01504	Prbd.g_01579
OG0001641	Prao.g_01520	Prbd.g_01563
OG0001644	Prao.g_01031	Prbd.g_00526
OG0001652	Prao.g_00318	Prbd.g_01060
OG0001653	Prao.g_00501	Prbd.g_00873
OG0001654	Prao.g_00523	Prbd.g_00845
OG0001655	Prao.g_00524	Prbd.g_00844
OG0001656	Prao.g_00526	Prbd.g_00842
OG0001657	Prao.g_00572	Prbd.g_00776
OG0001658	Prao.g_00647	Prbd.g_00006
OG0001659	Prao.g_00681	Prbd.g_00042
OG0001660	Prao.g_00682	Prbd.g_00044
OG0001661	Prao.g_00709	Prbd.g_00071
OG0001662	Prao.g_00715	Prbd.g_00077
OG0001663	Prao.g_00717	Prbd.g_00079
OG0001664	Prao.g_00746	Prbd.g_00107
OG0001665	Prao.g_00798	Prbd.g_00159
OG0001666	Prao.g_00808	Prbd.g_00170
OG0001667	Prao.g_00809	Prbd.g_00171
OG0001668	Prao.g_00857	Prbd.g_00218
OG0001669	Prao.g_00936	Prbd.g_00302
OG0001670	Prao.g_00939	Prbd.g_00305
OG0001671	Prao.g_00944	Prbd.g_00310
OG0001672	Prao.g_00961	Prbd.g_00327
OG0001673	Prao.g_00962	Prbd.g_00328
OG0001674	Prao.g_00989	Prbd.g_00352
OG0001675	Prao.g_00992	Prbd.g_00355
OG0001676	Prao.g_01010	Prbd.g_00373
OG0001677	Prao.g_01011	Prbd.g_00374
OG0001678	Prao.g_01017	Prbd.g_00381
OG0001679	Prao.g_01022	Prbd.g_00386
OG0001680	Prao.g_01024	Prbd.g_00388
OG0001681	Prao.g_01138	Prbd.g_00413
OG0001682	Prao.g_01133	Prbd.g_00417
OG0001683	Prao.g_01130	Prbd.g_00420
OG0001684	Prao.g_01114	Prbd.g_00443
OG0001685	Prao.g_01042	Prbd.g_00515
OG0001686	Prao.g_01034	Prbd.g_00523
OG0001687	Prao.g_00981	Prbd.g_01897
OG0001688	Prao.g_01302	Prbd.g_01856
OG0001689	Prao.g_01292	Prbd.g_01831
OG0001690	Prao.g_01190	Prbd.g_01816
OG0001691	Prao.g_01189	Prbd.g_01815
OG0001692	Prao.g_01478	Prbd.g_01606
OG0001693	Prao.g_01485	Prbd.g_01599
OG0001694	Prao.g_01488	Prbd.g_01596
OG0001695	Prao.g_01494	Prbd.g_01590
OG0001696	Prao.g_01500	Prbd.g_01583
OG0001697	Prao.g_01502	Prbd.g_01581
OG0001699	Prao.g_01557	Prbd.g_01520
OG0001700	Prao.g_01802	Prbd.g_01275
OG0001705	Prao.g_00602	Prbd.g_00746
OG0001706	Prao.g_00145	Prbd.g_00537
OG0001707	Prao.g_00676	Prbd.g_00035
OG0001708	Prao.g_00695	Prbd.g_00057
OG0001709	Prao.g_00710	Prbd.g_00072
OG0001710	Prao.g_00937	Prbd.g_00303
OG0001711	Prao.g_00984	Prbd.g_00347
OG0001712	Prao.g_01146	Prbd.g_00405
OG0001713	Prao.g_01134	Prbd.g_00416
OG0001714	Prao.g_01109	Prbd.g_00448
OG0001715	Prao.g_01313	Prbd.g_01862
OG0001717	Prao.g_00938	Prbd.g_00304
OG0001718	Prao.g_00184	Prbd.g_01712, Prbd.g_01711
OG0001728	Prao.g_00728	Prbd.g_00090
OG0001730	Prao.g_01149	Prbd.g_00402
OG0001731	Prao.g_01341	Prbd.g_01883
OG0001732	Prao.g_01291	Prbd.g_01830
OG0001735	Prao.g_01509	Prbd.g_01574
OG0001736	Prao.g_01525	Prbd.g_01555
OG0001737	Prao.g_00519	Prbd.g_00851
OG0001738	Prao.g_00149	Prbd.g_00005
OG0001787	Prao.g_00187	Prbd.g_01197
OG0001789	Prao.g_00630	Prbd.g_00718
OG0001790	Prao.g_00692	Prbd.g_00054
OG0001791	Prao.g_00723	Prbd.g_00085
OG0001792	Prao.g_01349	Prbd.g_01865
OG0001793	Prao.g_01319	Prbd.g_01875
OG0001794	Prao.g_01318	Prbd.g_01873
OG0001795	Prao.g_01188	Prbd.g_01814
OG0001808	Prao.g_00522	Prbd.g_00846
OG0001809	Prao.g_00530	Prbd.g_00834
OG0001810	Prao.g_00698	Prbd.g_00060
OG0001811	Prao.g_00711	Prbd.g_00073
OG0001812	Prao.g_00712	Prbd.g_00074
OG0001813	Prao.g_00713	Prbd.g_00075
OG0001814	Prao.g_00714	Prbd.g_00076
OG0001815	Prao.g_00807	Prbd.g_00169
OG0001817	Prao.g_01147	Prbd.g_00404
OG0001818	Prao.g_01144	Prbd.g_00407
OG0001819	Prao.g_01321	Prbd.g_01877
OG0001820	Prao.g_01299	Prbd.g_01838
OG0001822	Prao.g_01352	Prbd.g_01903, Prbd.g_01904, Prbd.g_01314, Prbd.g_00821, Prbd.g_01813, Prbd.g_01098, Prbd.g_01817, Prbd.g_01826
OG0001823	Prao.g_01496	Prbd.g_01588
OG0001825	Prao.g_01530	Prbd.g_01551
