Orthogroup	Prao	Prba
OG0001152	Prao.g_01695	Prba.g_00437
OG0001153	Prao.g_01696	Prba.g_00438
OG0001154	Prao.g_01697	Prba.g_01048
OG0001155	Prao.g_01698	Prba.g_01049
OG0001156	Prao.g_01699	Prba.g_01050
OG0001157	Prao.g_01701	Prba.g_01052
OG0001158	Prao.g_01702	Prba.g_01053
OG0001159	Prao.g_01703	Prba.g_01054
OG0001160	Prao.g_01704	Prba.g_01055
OG0001161	Prao.g_01707	Prba.g_01059
OG0001162	Prao.g_01708	Prba.g_01060
OG0001163	Prao.g_01709	Prba.g_01061
OG0001164	Prao.g_01710	Prba.g_01062
OG0001165	Prao.g_01711	Prba.g_01063
OG0001166	Prao.g_01712	Prba.g_01064
OG0001167	Prao.g_01713	Prba.g_01065
OG0001168	Prao.g_01715	Prba.g_01067
OG0001169	Prao.g_01716	Prba.g_01068
OG0001170	Prao.g_01718	Prba.g_01070
OG0001171	Prao.g_01719	Prba.g_01071
OG0001172	Prao.g_01720	Prba.g_01072
OG0001173	Prao.g_01722	Prba.g_01074
OG0001174	Prao.g_01724	Prba.g_01076
OG0001175	Prao.g_01726	Prba.g_01078
OG0001176	Prao.g_01727	Prba.g_01079
OG0001177	Prao.g_01729	Prba.g_00753
OG0001178	Prao.g_01730	Prba.g_00754
OG0001179	Prao.g_01731	Prba.g_00755
OG0001180	Prao.g_01732	Prba.g_00756
OG0001181	Prao.g_01733	Prba.g_00757
OG0001182	Prao.g_01734	Prba.g_00758
OG0001183	Prao.g_01735	Prba.g_00759
OG0001184	Prao.g_01736	Prba.g_00760
OG0001185	Prao.g_01737	Prba.g_00761
OG0001186	Prao.g_01738	Prba.g_00762
OG0001187	Prao.g_01739	Prba.g_00763
OG0001188	Prao.g_01740	Prba.g_00764
OG0001189	Prao.g_01741	Prba.g_00766
OG0001190	Prao.g_01742	Prba.g_00767
OG0001191	Prao.g_01744	Prba.g_00769
OG0001192	Prao.g_01746	Prba.g_00771
OG0001193	Prao.g_01747	Prba.g_00772
OG0001194	Prao.g_01748	Prba.g_00773
OG0001195	Prao.g_01749	Prba.g_00774
OG0001196	Prao.g_01751	Prba.g_00776
OG0001197	Prao.g_01754	Prba.g_00779
OG0001198	Prao.g_01755	Prba.g_00780
OG0001199	Prao.g_01756	Prba.g_00781
OG0001200	Prao.g_01757	Prba.g_00782
OG0001201	Prao.g_01758	Prba.g_00783
OG0001202	Prao.g_01759	Prba.g_00784
OG0001203	Prao.g_01761	Prba.g_00786
OG0001204	Prao.g_01764	Prba.g_00789
OG0001205	Prao.g_01765	Prba.g_00790
OG0001206	Prao.g_01767	Prba.g_00792
OG0001207	Prao.g_01768	Prba.g_00793
OG0001208	Prao.g_01769	Prba.g_00794
OG0001209	Prao.g_01770	Prba.g_00795
OG0001210	Prao.g_01771	Prba.g_00796
OG0001211	Prao.g_01772	Prba.g_00797
OG0001212	Prao.g_01773	Prba.g_00798
OG0001213	Prao.g_01774	Prba.g_00799
OG0001214	Prao.g_01775	Prba.g_00800
OG0001215	Prao.g_01776	Prba.g_00801
OG0001216	Prao.g_01777	Prba.g_00802
OG0001217	Prao.g_01778	Prba.g_00803
OG0001218	Prao.g_01779	Prba.g_00804
OG0001219	Prao.g_01780	Prba.g_00805
OG0001220	Prao.g_01781	Prba.g_00806
OG0001221	Prao.g_01782	Prba.g_00807
OG0001222	Prao.g_01784	Prba.g_00809
OG0001223	Prao.g_01786	Prba.g_00811
OG0001224	Prao.g_01787	Prba.g_00812
OG0001225	Prao.g_01789	Prba.g_00814
OG0001226	Prao.g_01790	Prba.g_00815
OG0001227	Prao.g_01791	Prba.g_00816
OG0001228	Prao.g_01792	Prba.g_00817
OG0001229	Prao.g_01793	Prba.g_00818
OG0001230	Prao.g_01794	Prba.g_00819
OG0001231	Prao.g_01795	Prba.g_00820
OG0001232	Prao.g_01797	Prba.g_00822
OG0001233	Prao.g_01798	Prba.g_00823
OG0001234	Prao.g_01799	Prba.g_00824
OG0001235	Prao.g_01800	Prba.g_00825
OG0001236	Prao.g_01801	Prba.g_00826
OG0001237	Prao.g_01804	Prba.g_00829
OG0001238	Prao.g_01805	Prba.g_00830
OG0001239	Prao.g_01808	Prba.g_00833
OG0001240	Prao.g_01809	Prba.g_00834
OG0001241	Prao.g_01810	Prba.g_00835
OG0001242	Prao.g_01811	Prba.g_00836
OG0001243	Prao.g_01812	Prba.g_00837
OG0001244	Prao.g_01813	Prba.g_00838
OG0001245	Prao.g_01814	Prba.g_00839
OG0001246	Prao.g_01815	Prba.g_00840
OG0001247	Prao.g_01816	Prba.g_00841
OG0001248	Prao.g_01817	Prba.g_00842
OG0001249	Prao.g_01818	Prba.g_00843
OG0001250	Prao.g_01819	Prba.g_00844
OG0001251	Prao.g_01820	Prba.g_00845
OG0001252	Prao.g_01821	Prba.g_00846
OG0001253	Prao.g_01822	Prba.g_00847
OG0001254	Prao.g_01824	Prba.g_01777
OG0001255	Prao.g_01825	Prba.g_01778
OG0001256	Prao.g_01827	Prba.g_01780
OG0001257	Prao.g_01828	Prba.g_01781
OG0001258	Prao.g_01829	Prba.g_01782
OG0001259	Prao.g_01831	Prba.g_01784
OG0001260	Prao.g_01833	Prba.g_01785
OG0001261	Prao.g_01834	Prba.g_01786
OG0001262	Prao.g_01835	Prba.g_01787
OG0001263	Prao.g_01836	Prba.g_01788
OG0001264	Prao.g_01837	Prba.g_01789
OG0001265	Prao.g_01838	Prba.g_01790
OG0001266	Prao.g_01839	Prba.g_01791
OG0001267	Prao.g_01840	Prba.g_01792
OG0001268	Prao.g_01841	Prba.g_01793
OG0001269	Prao.g_00231	Prba.g_01880
OG0001270	Prao.g_00276	Prba.g_01926
OG0001271	Prao.g_00288	Prba.g_01938
OG0001272	Prao.g_00418	Prba.g_00498
OG0001273	Prao.g_00469	Prba.g_00549
OG0001274	Prao.g_00588	Prba.g_00979
OG0001275	Prao.g_00604	Prba.g_00963
OG0001276	Prao.g_00028	Prba.g_01727
OG0001277	Prao.g_00686	Prba.g_01555
OG0001278	Prao.g_00792	Prba.g_01448
OG0001279	Prao.g_00844	Prba.g_01396
OG0001280	Prao.g_00950	Prba.g_01288
OG0001281	Prao.g_01001	Prba.g_01240
OG0001282	Prao.g_01018	Prba.g_01223
OG0001283	Prao.g_01023	Prba.g_01218
OG0001284	Prao.g_01154	Prba.g_00747
OG0001285	Prao.g_01105	Prba.g_00080
OG0001286	Prao.g_01092	Prba.g_00067
OG0001287	Prao.g_01219	Prba.g_00152
OG0001288	Prao.g_01436	Prba.g_00348
OG0001289	Prao.g_01447	Prba.g_00337
OG0001290	Prao.g_01489	Prba.g_00295
OG0001291	Prao.g_01490	Prba.g_00294
OG0001292	Prao.g_01495	Prba.g_00289
OG0001294	Prao.g_01521	Prba.g_00262
OG0001295	Prao.g_01531	Prba.g_00251
OG0001296	Prao.g_01544	Prba.g_00234
OG0001297	Prao.g_01548	Prba.g_00230
OG0001298	Prao.g_01551	Prba.g_00227
OG0001299	Prao.g_01618	Prba.g_00360
OG0001300	Prao.g_01643	Prba.g_00385
OG0001302	Prao.g_01753	Prba.g_00778
OG0001303	Prao.g_01785	Prba.g_00810
OG0001304	Prao.g_01830	Prba.g_01783
OG0001306	Prao.g_00541	Prba.g_01024
OG0001308	Prao.g_00210	Prba.g_01859
OG0001309	Prao.g_00213	Prba.g_01862
OG0001310	Prao.g_00215	Prba.g_01864
OG0001311	Prao.g_00232	Prba.g_01881
OG0001312	Prao.g_00258	Prba.g_01907
OG0001313	Prao.g_00264	Prba.g_01913
OG0001314	Prao.g_00337	Prba.g_00655
OG0001315	Prao.g_00381	Prba.g_00462
OG0001316	Prao.g_00390	Prba.g_00471
OG0001317	Prao.g_00508	Prba.g_00867
OG0001318	Prao.g_00076	Prba.g_01680
OG0001319	Prao.g_00694	Prba.g_01547
OG0001320	Prao.g_00965	Prba.g_01273
OG0001321	Prao.g_00970	Prba.g_01268
OG0001322	Prao.g_01009	Prba.g_01232
OG0001323	Prao.g_01143	Prba.g_00735
OG0001324	Prao.g_01139	Prba.g_00731
OG0001325	Prao.g_01132	Prba.g_00724
OG0001326	Prao.g_01061	Prba.g_00035
OG0001327	Prao.g_01255	Prba.g_00212
OG0001328	Prao.g_01493	Prba.g_00291
OG0001329	Prao.g_01575	Prba.g_00597
OG0001330	Prao.g_01609	Prba.g_00563
OG0001331	Prao.g_01721	Prba.g_01073
OG0001332	Prao.g_00279	Prba.g_01929
OG0001333	Prao.g_00376	Prba.g_00457
OG0001334	Prao.g_00573	Prba.g_00994
OG0001335	Prao.g_00993	Prba.g_01248
OG0001336	Prao.g_01012	Prba.g_01229
OG0001337	Prao.g_01026	Prba.g_01215
OG0001338	Prao.g_01306	Prba.g_01166
OG0001339	Prao.g_01271	Prba.g_01197
OG0001340	Prao.g_01216	Prba.g_00176
OG0001341	Prao.g_01486	Prba.g_00298
OG0001342	Prao.g_01497	Prba.g_00287
OG0001343	Prao.g_01549	Prba.g_00229
OG0001345	Prao.g_01691	Prba.g_00433
OG0001346	Prao.g_01745	Prba.g_00770
OG0001347	Prao.g_01783	Prba.g_00808
OG0001348	Prao.g_00267	Prba.g_01916
OG0001349	Prao.g_00257	Prba.g_01906
OG0001350	Prao.g_00282	Prba.g_01932
OG0001351	Prao.g_00341	Prba.g_00659
OG0001352	Prao.g_00386	Prba.g_00467
OG0001353	Prao.g_00399	Prba.g_00479
OG0001354	Prao.g_00417	Prba.g_00497
OG0001355	Prao.g_00475	Prba.g_00555
OG0001356	Prao.g_00512	Prba.g_00872
OG0001357	Prao.g_00538	Prba.g_01027
OG0001358	Prao.g_00578	Prba.g_00989
OG0001359	Prao.g_00592	Prba.g_00975
OG0001360	Prao.g_00615	Prba.g_00952
OG0001361	Prao.g_00620	Prba.g_00947
OG0001362	Prao.g_01869	Prba.g_01739
OG0001363	Prao.g_00141	Prba.g_01614
OG0001364	Prao.g_00724	Prba.g_01515
OG0001365	Prao.g_00782	Prba.g_01458
OG0001366	Prao.g_00826	Prba.g_01413
OG0001367	Prao.g_00930	Prba.g_01309
OG0001368	Prao.g_00949	Prba.g_01289
OG0001369	Prao.g_01118	Prba.g_00093
OG0001370	Prao.g_01117	Prba.g_00092
OG0001371	Prao.g_01039	Prba.g_00013
OG0001373	Prao.g_01466	Prba.g_00318
OG0001374	Prao.g_01613	Prba.g_00355
OG0001375	Prao.g_01589	Prba.g_00583
OG0001376	Prao.g_01632	Prba.g_00374
OG0001377	Prao.g_01752	Prba.g_00777
OG0001378	Prao.g_00951	Prba.g_01287
OG0001379	Prao.g_00206	Prba.g_01855
OG0001380	Prao.g_00207	Prba.g_01856
OG0001381	Prao.g_00226	Prba.g_01875
OG0001383	Prao.g_00372	Prba.g_00453
OG0001384	Prao.g_00394	Prba.g_00475
OG0001385	Prao.g_00410	Prba.g_00490
OG0001386	Prao.g_00497	Prba.g_00855
OG0001389	Prao.g_00558	Prba.g_01007
OG0001390	Prao.g_00566	Prba.g_01001
OG0001391	Prao.g_00610	Prba.g_00957
OG0001392	Prao.g_00617	Prba.g_00950
OG0001393	Prao.g_00625	Prba.g_00942
OG0001394	Prao.g_00105	Prba.g_01651
OG0001395	Prao.g_00113	Prba.g_01643
OG0001396	Prao.g_00115	Prba.g_01641
OG0001397	Prao.g_00120	Prba.g_01635
OG0001398	Prao.g_00653	Prba.g_01589
OG0001399	Prao.g_00726	Prba.g_01513
OG0001400	Prao.g_00825	Prba.g_01414
OG0001401	Prao.g_00828	Prba.g_01412
OG0001402	Prao.g_00850	Prba.g_01390
OG0001403	Prao.g_00853	Prba.g_01387
OG0001405	Prao.g_00959	Prba.g_01279
OG0001406	Prao.g_00978	Prba.g_01260
OG0001407	Prao.g_00991	Prba.g_01250
OG0001408	Prao.g_00999	Prba.g_01242
OG0001409	Prao.g_01336	Prba.g_01235
OG0001410	Prao.g_01103	Prba.g_00078
OG0001411	Prao.g_01303	Prba.g_01169
OG0001412	Prao.g_01275	Prba.g_01193
OG0001413	Prao.g_01248	Prba.g_00205
OG0001414	Prao.g_01238	Prba.g_00195
OG0001415	Prao.g_01435	Prba.g_00349
OG0001416	Prao.g_01438	Prba.g_00346
OG0001417	Prao.g_01487	Prba.g_00297
OG0001418	Prao.g_01499	Prba.g_00283
OG0001419	Prao.g_00004	Prba.g_00259
OG0001421	Prao.g_00883	Prba.g_01356
OG0001424	Prao.g_00200	Prba.g_01850
OG0001425	Prao.g_00462	Prba.g_00542
OG0001426	Prao.g_00499	Prba.g_00857
OG0001427	Prao.g_00627	Prba.g_00940
OG0001428	Prao.g_00684	Prba.g_01557
OG0001429	Prao.g_00697	Prba.g_01544
OG0001430	Prao.g_00730	Prba.g_01509
OG0001431	Prao.g_00830	Prba.g_01410
OG0001432	Prao.g_00835	Prba.g_01406
OG0001433	Prao.g_00996	Prba.g_01245
OG0001434	Prao.g_01116	Prba.g_00091
OG0001435	Prao.g_00016	Prba.g_01082
OG0001436	Prao.g_01505	Prba.g_00277
OG0001438	Prao.g_01826	Prba.g_01779
OG0001440	Prao.g_00507	Prba.g_00866
OG0001441	Prao.g_00912	Prba.g_01327
OG0001442	Prao.g_00942	Prba.g_01296
OG0001443	Prao.g_00997	Prba.g_01244
OG0001444	Prao.g_01000	Prba.g_01241
OG0001445	Prao.g_01498	Prba.g_00285
OG0001448	Prao.g_00059	Prba.g_01697
OG0001449	Prao.g_01151	Prba.g_00744
OG0001450	Prao.g_01129	Prba.g_00721, Prba.g_00104
OG0001451	Prao.g_01106	Prba.g_00081
OG0001452	Prao.g_01070	Prba.g_00044
OG0001453	Prao.g_01350	Prba.g_01124
OG0001454	Prao.g_01348	Prba.g_01126
OG0001455	Prao.g_01347	Prba.g_01127
OG0001457	Prao.g_01360	Prba.g_00116
OG0001458	Prao.g_01803	Prba.g_00828
OG0001459	Prao.g_01526	Prba.g_00254
OG0001460	Prao.g_00502	Prba.g_00860
OG0001461	Prao.g_00511	Prba.g_00870
OG0001462	Prao.g_00521	Prba.g_00886
OG0001464	Prao.g_01178	Prba.g_01756
OG0001466	Prao.g_00140	Prba.g_01615
OG0001467	Prao.g_00719	Prba.g_01520
OG0001468	Prao.g_00773	Prba.g_01467
OG0001469	Prao.g_00804	Prba.g_01436
OG0001470	Prao.g_00941	Prba.g_01297
OG0001471	Prao.g_00990	Prba.g_01251
OG0001472	Prao.g_00995	Prba.g_01246
OG0001473	Prao.g_00998	Prba.g_01243
OG0001474	Prao.g_01312	Prba.g_01161
OG0001476	Prao.g_01394	Prba.g_00716
OG0001478	Prao.g_01714	Prba.g_01066
OG0001479	Prao.g_01091	Prba.g_00066
OG0001480	Prao.g_00057	Prba.g_01609
OG0001482	Prao.g_00456	Prba.g_00536
OG0001483	Prao.g_01295	Prba.g_01173
OG0001485	Prao.g_00803	Prba.g_01437
OG0001486	Prao.g_00811	Prba.g_01428
OG0001487	Prao.g_00875	Prba.g_01364
OG0001488	Prao.g_00986	Prba.g_01255
OG0001489	Prao.g_00987	Prba.g_01254
OG0001490	Prao.g_00988	Prba.g_01253
OG0001491	Prao.g_00994	Prba.g_01247
OG0001492	Prao.g_01021	Prba.g_01220
OG0001493	Prao.g_01157	Prba.g_00750
OG0001494	Prao.g_01073	Prba.g_00047
OG0001496	Prao.g_01282	Prba.g_01186
OG0001497	Prao.g_01218	Prba.g_00151
OG0001498	Prao.g_01611	Prba.g_00353
OG0001499	Prao.g_01633	Prba.g_00375
OG0001501	Prao.g_00702	Prba.g_01540
OG0001503	Prao.g_00310	Prba.g_00628
OG0001504	Prao.g_00528	Prba.g_00897
OG0001505	Prao.g_00678	Prba.g_01564
OG0001506	Prao.g_00680	Prba.g_01561
OG0001507	Prao.g_00716	Prba.g_01523
OG0001508	Prao.g_00770	Prba.g_01470
OG0001509	Prao.g_00774	Prba.g_01466
OG0001510	Prao.g_00805	Prba.g_01435
OG0001511	Prao.g_00813	Prba.g_01426
OG0001512	Prao.g_00814	Prba.g_01425
OG0001513	Prao.g_00815	Prba.g_01424
OG0001514	Prao.g_00816	Prba.g_01423
OG0001515	Prao.g_00817	Prba.g_01422
OG0001516	Prao.g_00818	Prba.g_01421
OG0001517	Prao.g_00819	Prba.g_01420
OG0001518	Prao.g_00820	Prba.g_01419
OG0001519	Prao.g_00821	Prba.g_01418
OG0001520	Prao.g_00822	Prba.g_01417
OG0001521	Prao.g_00823	Prba.g_01416
OG0001522	Prao.g_00824	Prba.g_01415
OG0001525	Prao.g_01013	Prba.g_01228
OG0001526	Prao.g_01107	Prba.g_00082
OG0001529	Prao.g_01706	Prba.g_01058
OG0001530	Prao.g_01535	Prba.g_00236
OG0001531	Prao.g_00924	Prba.g_01315
OG0001532	Prao.g_00985	Prba.g_01256
OG0001533	Prao.g_01005	Prba.g_01237
OG0001534	Prao.g_01330	Prba.g_01139
OG0001537	Prao.g_01614	Prba.g_00356
OG0001539	Prao.g_00199	Prba.g_01849
OG0001540	Prao.g_00565	Prba.g_01002
OG0001542	Prao.g_01153	Prba.g_00746
OG0001547	Prao.g_00180	Prba.g_01827
OG0001549	Prao.g_01503	Prba.g_00279
OG0001550	Prao.g_00800	Prba.g_01440
OG0001551	Prao.g_01155	Prba.g_00748
OG0001552	Prao.g_01309	Prba.g_01163
OG0001553	Prao.g_01290	Prba.g_01178
OG0001554	Prao.g_01289	Prba.g_01179
OG0001555	Prao.g_01205	Prba.g_00163
OG0001557	Prao.g_01501	Prba.g_00281
OG0001558	Prao.g_01512	Prba.g_00271
OG0001565	Prao.g_00265	Prba.g_01914
OG0001566	Prao.g_00443	Prba.g_00523
OG0001567	Prao.g_00504	Prba.g_00862
OG0001568	Prao.g_00520	Prba.g_00885
OG0001569	Prao.g_00561	Prba.g_01004
OG0001571	Prao.g_00575	Prba.g_00992
OG0001574	Prao.g_00689	Prba.g_01552
OG0001575	Prao.g_00708	Prba.g_01531
OG0001576	Prao.g_00935	Prba.g_01303
OG0001577	Prao.g_00940	Prba.g_01298
OG0001578	Prao.g_01002	Prba.g_01239
OG0001579	Prao.g_01004	Prba.g_01238
OG0001580	Prao.g_01006	Prba.g_01236
OG0001581	Prao.g_01008	Prba.g_01233
OG0001582	Prao.g_01014	Prba.g_01227
OG0001583	Prao.g_01158	Prba.g_00751
OG0001584	Prao.g_01148	Prba.g_00741
OG0001585	Prao.g_01136	Prba.g_00728
OG0001586	Prao.g_01126	Prba.g_00101
OG0001587	Prao.g_01123	Prba.g_00098
OG0001589	Prao.g_01315	Prba.g_01158
OG0001590	Prao.g_01242	Prba.g_00199
OG0001591	Prao.g_01240	Prba.g_00197
OG0001592	Prao.g_01196	Prba.g_00117
OG0001594	Prao.g_01479	Prba.g_00305
OG0001595	Prao.g_01481	Prba.g_00303
OG0001596	Prao.g_01482	Prba.g_00302
OG0001597	Prao.g_01492	Prba.g_00292
OG0001598	Prao.g_01762	Prba.g_00787
OG0001603	Prao.g_00467	Prba.g_00547
OG0001604	Prao.g_00498	Prba.g_00856
OG0001605	Prao.g_00527	Prba.g_00896
OG0001606	Prao.g_00574	Prba.g_00993
OG0001607	Prao.g_00144	Prba.g_01611
OG0001608	Prao.g_00688	Prba.g_01553
OG0001609	Prao.g_00806	Prba.g_01433
OG0001610	Prao.g_00832	Prba.g_01408
OG0001611	Prao.g_01113	Prba.g_00088
OG0001612	Prao.g_01112	Prba.g_00087
OG0001613	Prao.g_01111	Prba.g_00086
OG0001614	Prao.g_01110	Prba.g_00085
OG0001617	Prao.g_01532	Prba.g_00250
OG0001618	Prao.g_01565	Prba.g_00607
OG0001622	Prao.g_00503	Prba.g_00861
OG0001623	Prao.g_00139	Prba.g_01616
OG0001624	Prao.g_00674	Prba.g_01569
OG0001628	Prao.g_01250	Prba.g_00207
OG0001632	Prao.g_00700	Prba.g_01542
OG0001635	Prao.g_00473	Prba.g_00553
OG0001636	Prao.g_00114	Prba.g_01642
OG0001637	Prao.g_00810	Prba.g_01429
OG0001638	Prao.g_01334	Prba.g_01137
OG0001639	Prao.g_01322	Prba.g_01151
OG0001640	Prao.g_01504	Prba.g_00278
OG0001641	Prao.g_01520	Prba.g_00263
OG0001644	Prao.g_01031	Prba.g_00005
OG0001652	Prao.g_00318	Prba.g_00636
OG0001653	Prao.g_00501	Prba.g_00859
OG0001654	Prao.g_00523	Prba.g_00892
OG0001655	Prao.g_00524	Prba.g_00893
OG0001656	Prao.g_00526	Prba.g_00895
OG0001657	Prao.g_00572	Prba.g_00995
OG0001658	Prao.g_00647	Prba.g_01595
OG0001659	Prao.g_00681	Prba.g_01560
OG0001660	Prao.g_00682	Prba.g_01559
OG0001661	Prao.g_00709	Prba.g_01530
OG0001662	Prao.g_00715	Prba.g_01524
OG0001663	Prao.g_00717	Prba.g_01522
OG0001664	Prao.g_00746	Prba.g_01494
OG0001665	Prao.g_00798	Prba.g_01442
OG0001666	Prao.g_00808	Prba.g_01431
OG0001667	Prao.g_00809	Prba.g_01430
OG0001668	Prao.g_00857	Prba.g_01383
OG0001669	Prao.g_00936	Prba.g_01302
OG0001670	Prao.g_00939	Prba.g_01299
OG0001671	Prao.g_00944	Prba.g_01294
OG0001672	Prao.g_00961	Prba.g_01277
OG0001673	Prao.g_00962	Prba.g_01276
OG0001674	Prao.g_00989	Prba.g_01252
OG0001675	Prao.g_00992	Prba.g_01249
OG0001676	Prao.g_01010	Prba.g_01231
OG0001677	Prao.g_01011	Prba.g_01230
OG0001678	Prao.g_01017	Prba.g_01224
OG0001679	Prao.g_01022	Prba.g_01219
OG0001680	Prao.g_01024	Prba.g_01217
OG0001681	Prao.g_01138	Prba.g_00730
OG0001682	Prao.g_01133	Prba.g_00725
OG0001683	Prao.g_01130	Prba.g_00722
OG0001684	Prao.g_01114	Prba.g_00089
OG0001685	Prao.g_01042	Prba.g_00016
OG0001686	Prao.g_01034	Prba.g_00008
OG0001687	Prao.g_00981	Prba.g_01134
OG0001688	Prao.g_01302	Prba.g_01170
OG0001689	Prao.g_01292	Prba.g_01176
OG0001692	Prao.g_01478	Prba.g_00306
OG0001693	Prao.g_01485	Prba.g_00299
OG0001694	Prao.g_01488	Prba.g_00296
OG0001695	Prao.g_01494	Prba.g_00290
OG0001696	Prao.g_01500	Prba.g_00282
OG0001697	Prao.g_01502	Prba.g_00280
OG0001699	Prao.g_01557	Prba.g_00615
OG0001700	Prao.g_01802	Prba.g_00827
OG0001705	Prao.g_00602	Prba.g_00965
OG0001706	Prao.g_00145	Prba.g_01610
OG0001707	Prao.g_00676	Prba.g_01566
OG0001708	Prao.g_00695	Prba.g_01546
OG0001709	Prao.g_00710	Prba.g_01529
OG0001710	Prao.g_00937	Prba.g_01301
OG0001711	Prao.g_00984	Prba.g_01257
OG0001712	Prao.g_01146	Prba.g_00738
OG0001713	Prao.g_01134	Prba.g_00726
OG0001714	Prao.g_01109	Prba.g_00084
OG0001715	Prao.g_01313	Prba.g_01160
OG0001717	Prao.g_00938	Prba.g_01300
OG0001728	Prao.g_00728	Prba.g_01511
OG0001730	Prao.g_01149	Prba.g_00742
OG0001731	Prao.g_01341	Prba.g_01146, Prba.g_01129
OG0001732	Prao.g_01291	Prba.g_01177
OG0001734	Prao.g_01357	Prba.g_00147
OG0001735	Prao.g_01509	Prba.g_00274
OG0001736	Prao.g_01525	Prba.g_00255
OG0001737	Prao.g_00519	Prba.g_00881
OG0001738	Prao.g_00149	Prba.g_01596
OG0001787	Prao.g_00187	Prba.g_01835
OG0001789	Prao.g_00630	Prba.g_00937
OG0001790	Prao.g_00692	Prba.g_01549
OG0001791	Prao.g_00723	Prba.g_01516
OG0001792	Prao.g_01349	Prba.g_01125
OG0001793	Prao.g_01319	Prba.g_01154
OG0001794	Prao.g_01318	Prba.g_01156
OG0001799	Prao.g_01127	Prba.g_00102
OG0001808	Prao.g_00522	Prba.g_00888
OG0001811	Prao.g_00711	Prba.g_01528
OG0001812	Prao.g_00712	Prba.g_01527
OG0001813	Prao.g_00713	Prba.g_01526
OG0001814	Prao.g_00714	Prba.g_01525
OG0001815	Prao.g_00807	Prba.g_01432
OG0001817	Prao.g_01147	Prba.g_00739
OG0001818	Prao.g_01144	Prba.g_00736
OG0001819	Prao.g_01321	Prba.g_01152
OG0001823	Prao.g_01496	Prba.g_00288
OG0001825	Prao.g_01530	Prba.g_00252
OG0001828	Prao.g_01523	Prba.g_00260
OG0001836	Prao.g_00525	Prba.g_00894
OG0001838	Prao.g_01326	Prba.g_01147
OG0001839	Prao.g_01314	Prba.g_01159
OG0001840	Prao.g_01310	Prba.g_01162
OG0001841	Prao.g_01288	Prba.g_01180
OG0001846	Prao.g_01480	Prba.g_00304
OG0001848	Prao.g_01510	Prba.g_00273
OG0001849	Prao.g_01125	Prba.g_00100
OG0001859	Prao.g_01141	Prba.g_00733
OG0001860	Prao.g_01140	Prba.g_00732
OG0001861	Prao.g_01131	Prba.g_00723
OG0001862	Prao.g_01533	Prba.g_00237
OG0001863	Prao.g_00002	Prba.g_01123
OG0001864	Prao.g_01324	Prba.g_01149
OG0001865	Prao.g_01320	Prba.g_01153
OG0001902	Prao.g_01343	Prba.g_01096
OG0001943	Prao.g_01371	Prba.g_01117
OG0001945	Prao.g_01338	Prba.g_00912
OG0001953	Prao.g_01128	Prba.g_00103
OG0001982	Prao.g_01331	Prba.g_01138
OG0001983	Prao.g_01342	Prba.g_01142
OG0002016	Prao.g_01328	Prba.g_01144
OG0002017	Prao.g_01325	Prba.g_01148
OG0002021	Prao.g_00010	Prba.g_01098
OG0002025	Prao.g_01370	Prba.g_01116
OG0002027	Prao.g_00860	Prba.g_01380
OG0002116	Prao.g_01766	Prba.g_00791
OG0002132	Prao.g_01261	Prba.g_01608
OG0002143	Prao.g_01211	Prba.g_00150
OG0002259	Prao.g_01365	Prba.g_01114
OG0002291	Prao.g_01260	Prba.g_01607
OG0002354	Prao.g_01356	Prba.g_00169
OG0002985	Prao.g_01366	Prba.g_01113
OG0003301	Prao.g_01363	Prba.g_00148
