Orthogroup	Prau	Pray
OG0001145	Prau.g_01892	Pray.g_01330
OG0001146	Prau.g_01893	Pray.g_01331
OG0001147	Prau.g_01894	Pray.g_01332
OG0001148	Prau.g_01895	Pray.g_01333
OG0001149	Prau.g_01897	Pray.g_01335
OG0001150	Prau.g_01898	Pray.g_01336
OG0001151	Prau.g_01900	Pray.g_01338
OG0001152	Prau.g_01901	Pray.g_01339
OG0001153	Prau.g_01902	Pray.g_01340
OG0001154	Prau.g_01904	Pray.g_01342
OG0001155	Prau.g_01906	Pray.g_01344
OG0001156	Prau.g_01908	Pray.g_01346
OG0001157	Prau.g_01909	Pray.g_01347
OG0001158	Prau.g_01911	Pray.g_01349
OG0001159	Prau.g_01912	Pray.g_01350
OG0001160	Prau.g_01913	Pray.g_01351
OG0001161	Prau.g_01914	Pray.g_01352
OG0001162	Prau.g_01915	Pray.g_01353
OG0001163	Prau.g_01916	Pray.g_01354
OG0001164	Prau.g_01917	Pray.g_01355
OG0001165	Prau.g_01918	Pray.g_01356
OG0001166	Prau.g_01919	Pray.g_01357
OG0001167	Prau.g_01920	Pray.g_01358
OG0001168	Prau.g_01921	Pray.g_01359
OG0001169	Prau.g_01922	Pray.g_01360
OG0001170	Prau.g_01923	Pray.g_01362
OG0001171	Prau.g_01924	Pray.g_01363
OG0001172	Prau.g_01926	Pray.g_01365
OG0001173	Prau.g_01928	Pray.g_01367
OG0001174	Prau.g_01929	Pray.g_01368
OG0001175	Prau.g_01930	Pray.g_01369
OG0001176	Prau.g_01931	Pray.g_01370
OG0001177	Prau.g_01933	Pray.g_01372
OG0001178	Prau.g_01936	Pray.g_01375
OG0001179	Prau.g_01937	Pray.g_01376
OG0001180	Prau.g_01938	Pray.g_01377
OG0001181	Prau.g_01939	Pray.g_01378
OG0001182	Prau.g_01940	Pray.g_01379
OG0001183	Prau.g_01941	Pray.g_01380
OG0001184	Prau.g_01943	Pray.g_01382
OG0001185	Prau.g_01946	Pray.g_01385
OG0001186	Prau.g_01947	Pray.g_01386
OG0001187	Prau.g_01949	Pray.g_01388
OG0001188	Prau.g_01950	Pray.g_01389
OG0001189	Prau.g_01951	Pray.g_01390
OG0001190	Prau.g_01952	Pray.g_01391
OG0001191	Prau.g_01953	Pray.g_01392
OG0001192	Prau.g_01954	Pray.g_01393
OG0001193	Prau.g_01955	Pray.g_01394
OG0001194	Prau.g_01956	Pray.g_01395
OG0001195	Prau.g_01957	Pray.g_01396
OG0001196	Prau.g_01958	Pray.g_01397
OG0001197	Prau.g_01959	Pray.g_01398
OG0001198	Prau.g_01960	Pray.g_01399
OG0001199	Prau.g_01961	Pray.g_01400
OG0001200	Prau.g_01962	Pray.g_01401
OG0001201	Prau.g_01963	Pray.g_01402
OG0001202	Prau.g_01964	Pray.g_01403
OG0001203	Prau.g_01966	Pray.g_01405
OG0001204	Prau.g_01968	Pray.g_01407
OG0001205	Prau.g_01969	Pray.g_01408
OG0001206	Prau.g_01970	Pray.g_01409
OG0001207	Prau.g_01971	Pray.g_01410
OG0001208	Prau.g_01972	Pray.g_01411
OG0001209	Prau.g_01973	Pray.g_01412
OG0001210	Prau.g_01974	Pray.g_01413
OG0001211	Prau.g_01975	Pray.g_01414
OG0001212	Prau.g_01976	Pray.g_01415
OG0001213	Prau.g_01977	Pray.g_01416
OG0001214	Prau.g_01979	Pray.g_01418
OG0001215	Prau.g_01980	Pray.g_01419
OG0001216	Prau.g_01981	Pray.g_01420
OG0001217	Prau.g_01982	Pray.g_01421
OG0001218	Prau.g_01983	Pray.g_01422
OG0001219	Prau.g_01985	Pray.g_01425
OG0001220	Prau.g_01986	Pray.g_01426
OG0001221	Prau.g_01989	Pray.g_01429
OG0001222	Prau.g_01990	Pray.g_01430
OG0001223	Prau.g_01991	Pray.g_01431
OG0001224	Prau.g_01992	Pray.g_01432
OG0001225	Prau.g_01993	Pray.g_01433
OG0001226	Prau.g_01994	Pray.g_01434
OG0001227	Prau.g_01995	Pray.g_01435
OG0001228	Prau.g_01996	Pray.g_01436
OG0001229	Prau.g_01997	Pray.g_01437
OG0001230	Prau.g_01998	Pray.g_01438
OG0001231	Prau.g_01999	Pray.g_01439
OG0001232	Prau.g_02000	Pray.g_01440
OG0001233	Prau.g_02001	Pray.g_01441
OG0001234	Prau.g_02002	Pray.g_01442
OG0001235	Prau.g_02003	Pray.g_01443
OG0001236	Prau.g_02005	Pray.g_01445
OG0001237	Prau.g_02006	Pray.g_01446
OG0001238	Prau.g_02008	Pray.g_01448
OG0001239	Prau.g_02009	Pray.g_01449
OG0001240	Prau.g_02010	Pray.g_01450
OG0001241	Prau.g_02012	Pray.g_01452
OG0001242	Prau.g_02014	Pray.g_01453
OG0001243	Prau.g_02015	Pray.g_01454
OG0001244	Prau.g_02016	Pray.g_01455
OG0001245	Prau.g_02017	Pray.g_01456
OG0001246	Prau.g_02018	Pray.g_01457
OG0001247	Prau.g_02019	Pray.g_01458
OG0001248	Prau.g_02020	Pray.g_01459
OG0001249	Prau.g_02021	Pray.g_01460
OG0001250	Prau.g_02022	Pray.g_01461
OG0001251	Prau.g_00093	Pray.g_00197
OG0001252	Prau.g_00139	Pray.g_00151
OG0001253	Prau.g_00151	Pray.g_00139
OG0001254	Prau.g_00283	Pray.g_00760
OG0001255	Prau.g_00335	Pray.g_00811
OG0001257	Prau.g_00523	Pray.g_00972
OG0001258	Prau.g_00539	Pray.g_00989
OG0001259	Prau.g_00628	Pray.g_01173
OG0001260	Prau.g_00799	Pray.g_00292
OG0001261	Prau.g_00888	Pray.g_00383
OG0001262	Prau.g_00905	Pray.g_00399
OG0001263	Prau.g_00926	Pray.g_00420
OG0001265	Prau.g_01065	Pray.g_00560
OG0001266	Prau.g_01112	Pray.g_00608
OG0001267	Prau.g_01191	Pray.g_00080
OG0001268	Prau.g_01204	Pray.g_00067
OG0001269	Prau.g_01392	Pray.g_01846
OG0001270	Prau.g_01571	Pray.g_01682
OG0001271	Prau.g_01582	Pray.g_01671
OG0001272	Prau.g_01624	Pray.g_01629
OG0001273	Prau.g_01625	Pray.g_01628
OG0001274	Prau.g_01630	Pray.g_01623
OG0001275	Prau.g_01645	Pray.g_01606
OG0001276	Prau.g_01657	Pray.g_01596
OG0001277	Prau.g_01662	Pray.g_01585
OG0001278	Prau.g_01724	Pray.g_01567
OG0001279	Prau.g_01728	Pray.g_01563
OG0001280	Prau.g_01731	Pray.g_01560
OG0001281	Prau.g_01797	Pray.g_01237
OG0001282	Prau.g_01822	Pray.g_01262
OG0001283	Prau.g_01907	Pray.g_01345
OG0001284	Prau.g_01935	Pray.g_01374
OG0001285	Prau.g_01967	Pray.g_01406
OG0001286	Prau.g_02011	Pray.g_01451
OG0001288	Prau.g_00478	Pray.g_00927
OG0001292	Prau.g_00075	Pray.g_00215
OG0001293	Prau.g_00077	Pray.g_00213
OG0001294	Prau.g_00094	Pray.g_00196
OG0001295	Prau.g_00120	Pray.g_00170
OG0001296	Prau.g_00126	Pray.g_00164
OG0001297	Prau.g_00200	Pray.g_00680
OG0001298	Prau.g_00245	Pray.g_00724
OG0001299	Prau.g_00254	Pray.g_00733
OG0001300	Prau.g_00376	Pray.g_00851
OG0001301	Prau.g_00677	Pray.g_01126
OG0001302	Prau.g_00804	Pray.g_00296
OG0001303	Prau.g_00809	Pray.g_00300
OG0001304	Prau.g_01080	Pray.g_00575
OG0001305	Prau.g_01085	Pray.g_00580
OG0001306	Prau.g_01120	Pray.g_00616
OG0001307	Prau.g_01129	Pray.g_00625
OG0001308	Prau.g_01153	Pray.g_00120
OG0001309	Prau.g_01155	Pray.g_00118
OG0001310	Prau.g_01165	Pray.g_00107
OG0001311	Prau.g_01234	Pray.g_00035
OG0001312	Prau.g_01393	Pray.g_01845
OG0001313	Prau.g_01628	Pray.g_01625
OG0001314	Prau.g_01755	Pray.g_01536
OG0001315	Prau.g_01789	Pray.g_01502
OG0001316	Prau.g_01903	Pray.g_01341
OG0001318	Prau.g_00142	Pray.g_00148
OG0001319	Prau.g_00239	Pray.g_00719
OG0001320	Prau.g_00509	Pray.g_00957
OG0001321	Prau.g_00811	Pray.g_00302
OG0001322	Prau.g_00835	Pray.g_00329
OG0001323	Prau.g_01104	Pray.g_00600
OG0001324	Prau.g_01137	Pray.g_00633
OG0001325	Prau.g_01159	Pray.g_00114
OG0001326	Prau.g_01344	Pray.g_01898
OG0001327	Prau.g_01345	Pray.g_01896
OG0001328	Prau.g_01376	Pray.g_01865
OG0001329	Prau.g_01429	Pray.g_01809
OG0001330	Prau.g_01621	Pray.g_01632
OG0001331	Prau.g_01729	Pray.g_01562
OG0001333	Prau.g_01873	Pray.g_01310
OG0001334	Prau.g_01927	Pray.g_01366
OG0001335	Prau.g_01965	Pray.g_01404
OG0001336	Prau.g_00129	Pray.g_00161
OG0001337	Prau.g_00119	Pray.g_00171
OG0001338	Prau.g_00145	Pray.g_00145
OG0001339	Prau.g_00204	Pray.g_00684
OG0001340	Prau.g_00250	Pray.g_00729
OG0001341	Prau.g_00263	Pray.g_00741
OG0001342	Prau.g_00282	Pray.g_00759
OG0001343	Prau.g_00341	Pray.g_00817
OG0001344	Prau.g_00381	Pray.g_00856
OG0001345	Prau.g_00475	Pray.g_00924
OG0001346	Prau.g_00513	Pray.g_00962
OG0001347	Prau.g_00527	Pray.g_00976
OG0001348	Prau.g_00545	Pray.g_00995
OG0001349	Prau.g_00550	Pray.g_01000
OG0001350	Prau.g_00555	Pray.g_01005
OG0001351	Prau.g_00616	Pray.g_01185
OG0001352	Prau.g_00722	Pray.g_01081
OG0001353	Prau.g_00743	Pray.g_01060
OG0001354	Prau.g_00838	Pray.g_00332
OG0001355	Prau.g_00894	Pray.g_00389
OG0001356	Prau.g_00940	Pray.g_00434
OG0001357	Prau.g_01043	Pray.g_00539
OG0001358	Prau.g_01064	Pray.g_00559
OG0001359	Prau.g_01178	Pray.g_00093
OG0001360	Prau.g_01179	Pray.g_00092
OG0001361	Prau.g_01256	Pray.g_00013
OG0001362	Prau.g_01320	Pray.g_01926
OG0001363	Prau.g_01433	Pray.g_01785
OG0001364	Prau.g_01601	Pray.g_01652
OG0001365	Prau.g_01272	Pray.g_01232
OG0001366	Prau.g_01769	Pray.g_01522
OG0001367	Prau.g_01811	Pray.g_01251
OG0001368	Prau.g_01934	Pray.g_01373
OG0001369	Prau.g_01066	Pray.g_00561
OG0001371	Prau.g_00069	Pray.g_00222
OG0001372	Prau.g_00070	Pray.g_00221
OG0001373	Prau.g_00076	Pray.g_00214
OG0001374	Prau.g_00088	Pray.g_00202
OG0001375	Prau.g_00136	Pray.g_00154
OG0001376	Prau.g_00235	Pray.g_00715
OG0001377	Prau.g_00258	Pray.g_00737
OG0001378	Prau.g_00274	Pray.g_00752
OG0001379	Prau.g_00364	Pray.g_00839
OG0001381	Prau.g_00495	Pray.g_00944
OG0001382	Prau.g_00502	Pray.g_00950
OG0001383	Prau.g_00552	Pray.g_01002
OG0001384	Prau.g_00560	Pray.g_01010
OG0001385	Prau.g_00706	Pray.g_01097
OG0001386	Prau.g_00714	Pray.g_01089
OG0001387	Prau.g_00716	Pray.g_01087
OG0001388	Prau.g_00726	Pray.g_01077
OG0001389	Prau.g_00760	Pray.g_01035
OG0001390	Prau.g_00798	Pray.g_00291
OG0001391	Prau.g_00840	Pray.g_00334
OG0001392	Prau.g_00939	Pray.g_00433
OG0001393	Prau.g_00941	Pray.g_00435
OG0001394	Prau.g_00961	Pray.g_00457
OG0001395	Prau.g_00964	Pray.g_00460
OG0001396	Prau.g_01047	Pray.g_00543
OG0001397	Prau.g_01074	Pray.g_00569
OG0001398	Prau.g_01093	Pray.g_00588
OG0001399	Prau.g_01102	Pray.g_00598
OG0001400	Prau.g_01110	Pray.g_00606
OG0001401	Prau.g_01117	Pray.g_00613
OG0001402	Prau.g_01193	Pray.g_00078
OG0001403	Prau.g_01372	Pray.g_01869
OG0001404	Prau.g_01400	Pray.g_01838
OG0001405	Prau.g_01410	Pray.g_01828
OG0001406	Prau.g_01570	Pray.g_01683
OG0001407	Prau.g_01573	Pray.g_01680
OG0001408	Prau.g_01622	Pray.g_01631
OG0001409	Prau.g_01635	Pray.g_01617
OG0001411	Prau.g_01659	Pray.g_01593
OG0001414	Prau.g_00063	Pray.g_00227
OG0001415	Prau.g_00328	Pray.g_00804
OG0001416	Prau.g_00562	Pray.g_01012
OG0001417	Prau.g_00715	Pray.g_01088
OG0001418	Prau.g_00812	Pray.g_00303
OG0001419	Prau.g_00844	Pray.g_00338
OG0001420	Prau.g_00943	Pray.g_00437
OG0001421	Prau.g_00947	Pray.g_00441
OG0001422	Prau.g_01107	Pray.g_00603
OG0001423	Prau.g_01180	Pray.g_00091
OG0001424	Prau.g_01270	Pray.g_00248
OG0001425	Prau.g_01640	Pray.g_01611
OG0001426	Prau.g_02007	Pray.g_01447
OG0001427	Prau.g_00375	Pray.g_00850
OG0001430	Prau.g_01057	Pray.g_00552
OG0001431	Prau.g_01108	Pray.g_00604
OG0001432	Prau.g_01111	Pray.g_00607
OG0001433	Prau.g_01322	Pray.g_01923
OG0001435	Prau.g_01634	Pray.g_01619
OG0001438	Prau.g_00660	Pray.g_01143
OG0001440	Prau.g_01068	Pray.g_00563
OG0001441	Prau.g_01147	Pray.g_00127
OG0001442	Prau.g_01168	Pray.g_00104
OG0001443	Prau.g_01190	Pray.g_00081
OG0001444	Prau.g_01225	Pray.g_00044
OG0001445	Prau.g_01336	Pray.g_01937
OG0001446	Prau.g_01338	Pray.g_01935
OG0001447	Prau.g_01339	Pray.g_01934
OG0001448	Prau.g_01653	Pray.g_01599
OG0001449	Prau.g_01530	Pray.g_01741
OG0001454	Prau.g_00369	Pray.g_00844
OG0001455	Prau.g_00440	Pray.g_00905
OG0001457	Prau.g_00742	Pray.g_01061
OG0001458	Prau.g_00797	Pray.g_00290
OG0001460	Prau.g_00917	Pray.g_00411
OG0001461	Prau.g_00988	Pray.g_00484
OG0001462	Prau.g_01056	Pray.g_00551
OG0001463	Prau.g_01101	Pray.g_00597
OG0001464	Prau.g_01106	Pray.g_00602
OG0001465	Prau.g_01341	Pray.g_01901
OG0001467	Prau.g_01525	Pray.g_01725
OG0001468	Prau.g_01896	Pray.g_01334
OG0001470	Prau.g_00322	Pray.g_00798
OG0001471	Prau.g_00457, Prau.g_00431	Pray.g_00909
OG0001472	Prau.g_00916	Pray.g_00410
OG0001473	Prau.g_00925	Pray.g_00419
OG0001474	Prau.g_00927	Pray.g_00421
OG0001475	Prau.g_01097	Pray.g_00593
OG0001476	Prau.g_01098	Pray.g_00594
OG0001477	Prau.g_01099	Pray.g_00595
OG0001478	Prau.g_01105	Pray.g_00601
OG0001479	Prau.g_01132	Pray.g_00628
OG0001480	Prau.g_01141	Pray.g_00133
OG0001481	Prau.g_01222	Pray.g_00047
OG0001482	Prau.g_01667	Pray.g_01574
OG0001484	Prau.g_01452	Pray.g_01784
OG0001485	Prau.g_01791	Pray.g_01230
OG0001486	Prau.g_00976	Pray.g_00472
OG0001488	Prau.g_00173	Pray.g_00653
OG0001489	Prau.g_00378	Pray.g_00853
OG0001490	Prau.g_00406	Pray.g_00881
OG0001491	Prau.g_00830	Pray.g_00324
OG0001492	Prau.g_00886	Pray.g_00381
OG0001493	Prau.g_00928	Pray.g_00422
OG0001494	Prau.g_00929	Pray.g_00423
OG0001495	Prau.g_00930	Pray.g_00424
OG0001496	Prau.g_00931	Pray.g_00425
OG0001497	Prau.g_00932	Pray.g_00426
OG0001498	Prau.g_00933	Pray.g_00427
OG0001499	Prau.g_00934	Pray.g_00428
OG0001500	Prau.g_00935	Pray.g_00429
OG0001501	Prau.g_00936	Pray.g_00430
OG0001502	Prau.g_00937	Pray.g_00431
OG0001503	Prau.g_00938	Pray.g_00432
OG0001507	Prau.g_01189	Pray.g_00082
OG0001508	Prau.g_01633	Pray.g_01620
OG0001509	Prau.g_01812	Pray.g_01252
OG0001510	Prau.g_01888	Pray.g_01326
OG0001513	Prau.g_00106	Pray.g_00184
OG0001514	Prau.g_01351	Pray.g_01889
OG0001515	Prau.g_00802	Pray.g_00294
OG0001516	Prau.g_01037	Pray.g_00533
OG0001517	Prau.g_01115	Pray.g_00611
OG0001518	Prau.g_01310	Pray.g_01579
OG0001519	Prau.g_00392	Pray.g_00867
OG0001521	Prau.g_01793, Prau.g_01273	Pray.g_01233
OG0001523	Prau.g_00062	Pray.g_00228
OG0001524	Prau.g_00379	Pray.g_00854
OG0001525	Prau.g_00500	Pray.g_00949
OG0001527	Prau.g_01145	Pray.g_00129
OG0001528	Prau.g_01299	Pray.g_01925
OG0001529	Prau.g_01323	Pray.g_01922
OG0001532	Prau.g_00033	Pray.g_01496
OG0001533	Prau.g_00407	Pray.g_00882
OG0001534	Prau.g_01302	Pray.g_01613
OG0001535	Prau.g_00913	Pray.g_00407
OG0001536	Prau.g_01143	Pray.g_00131
OG0001538	Prau.g_01343	Pray.g_01899
OG0001539	Prau.g_01356	Pray.g_01884
OG0001540	Prau.g_01357	Pray.g_01883
OG0001542	Prau.g_01637	Pray.g_01615
OG0001543	Prau.g_01646	Pray.g_01605
OG0001549	Prau.g_00127	Pray.g_00163
OG0001550	Prau.g_00309	Pray.g_00785
OG0001551	Prau.g_00333	Pray.g_00809
OG0001552	Prau.g_00371	Pray.g_00846
OG0001553	Prau.g_00394	Pray.g_00869
OG0001554	Prau.g_00395	Pray.g_00870
OG0001555	Prau.g_00498	Pray.g_00947
OG0001556	Prau.g_00511	Pray.g_00959
OG0001557	Prau.g_00717	Pray.g_01086
OG0001559	Prau.g_00803	Pray.g_00295
OG0001560	Prau.g_00822	Pray.g_00316
OG0001561	Prau.g_00918	Pray.g_00412
OG0001562	Prau.g_01055	Pray.g_00550
OG0001563	Prau.g_01113	Pray.g_00609
OG0001564	Prau.g_01114	Pray.g_00610
OG0001565	Prau.g_01116	Pray.g_00612
OG0001566	Prau.g_01119	Pray.g_00615
OG0001567	Prau.g_01125	Pray.g_00621
OG0001568	Prau.g_01140	Pray.g_00134
OG0001569	Prau.g_01144	Pray.g_00130
OG0001570	Prau.g_01150	Pray.g_00124
OG0001571	Prau.g_01161	Pray.g_00111
OG0001572	Prau.g_01170	Pray.g_00101
OG0001573	Prau.g_01173	Pray.g_00098
OG0001575	Prau.g_01333	Pray.g_01904
OG0001576	Prau.g_01348	Pray.g_01893
OG0001577	Prau.g_01406	Pray.g_01832
OG0001578	Prau.g_01408	Pray.g_01830
OG0001579	Prau.g_01477	Pray.g_01742
OG0001580	Prau.g_01454	Pray.g_01775
OG0001582	Prau.g_01614	Pray.g_01639
OG0001583	Prau.g_01616	Pray.g_01637
OG0001584	Prau.g_01617	Pray.g_01636
OG0001585	Prau.g_01627	Pray.g_01626
OG0001586	Prau.g_01944	Pray.g_01383
OG0001591	Prau.g_00365	Pray.g_00840
OG0001592	Prau.g_00405	Pray.g_00880
OG0001594	Prau.g_00510	Pray.g_00958
OG0001595	Prau.g_00746	Pray.g_01057
OG0001596	Prau.g_00805	Pray.g_00297
OG0001597	Prau.g_00920	Pray.g_00414
OG0001598	Prau.g_00944	Pray.g_00439
OG0001599	Prau.g_01183	Pray.g_00088
OG0001600	Prau.g_01184	Pray.g_00087
OG0001601	Prau.g_01185	Pray.g_00086
OG0001602	Prau.g_01186	Pray.g_00085
OG0001603	Prau.g_01664	Pray.g_01584
OG0001604	Prau.g_01745	Pray.g_01546
OG0001606	Prau.g_00342	Pray.g_00818
OG0001609	Prau.g_00370	Pray.g_00845
OG0001610	Prau.g_00741	Pray.g_01062
OG0001611	Prau.g_00786	Pray.g_00278
OG0001612	Prau.g_00831	Pray.g_00325
OG0001613	Prau.g_00924	Pray.g_00418
OG0001614	Prau.g_01041	Pray.g_00537
OG0001617	Prau.g_01386	Pray.g_01855
OG0001618	Prau.g_01387	Pray.g_01853
OG0001619	Prau.g_01398	Pray.g_01840
OG0001621	Prau.g_00815	Pray.g_00305
OG0001623	Prau.g_00339	Pray.g_00815
OG0001624	Prau.g_00922	Pray.g_00416
OG0001625	Prau.g_01050	Pray.g_00545
OG0001628	Prau.g_01656	Pray.g_01597
OG0001631	Prau.g_01264	Pray.g_00005
OG0001639	Prau.g_00111	Pray.g_00179
OG0001640	Prau.g_00181	Pray.g_00661
OG0001641	Prau.g_00366	Pray.g_00841
OG0001642	Prau.g_00368	Pray.g_00843
OG0001643	Prau.g_00401	Pray.g_00876
OG0001644	Prau.g_00402	Pray.g_00877
OG0001645	Prau.g_00404	Pray.g_00879
OG0001647	Prau.g_00508	Pray.g_00956
OG0001648	Prau.g_00599	Pray.g_01202
OG0001649	Prau.g_00605	Pray.g_01196
OG0001650	Prau.g_00754	Pray.g_01041
OG0001651	Prau.g_00794	Pray.g_00287
OG0001652	Prau.g_00795	Pray.g_00288
OG0001653	Prau.g_00823	Pray.g_00317
OG0001654	Prau.g_00829	Pray.g_00323
OG0001655	Prau.g_00837	Pray.g_00331
OG0001656	Prau.g_00859	Pray.g_00353
OG0001657	Prau.g_00911	Pray.g_00405
OG0001658	Prau.g_00923	Pray.g_00417
OG0001659	Prau.g_00968	Pray.g_00464
OG0001660	Prau.g_01051	Pray.g_00546
OG0001661	Prau.g_01054	Pray.g_00549
OG0001662	Prau.g_01059	Pray.g_00554
OG0001663	Prau.g_01076	Pray.g_00571
OG0001664	Prau.g_01077	Pray.g_00572
OG0001665	Prau.g_01096	Pray.g_00592
OG0001666	Prau.g_01100	Pray.g_00596
OG0001667	Prau.g_01103	Pray.g_00599
OG0001668	Prau.g_01109	Pray.g_00605
OG0001669	Prau.g_01121	Pray.g_00617
OG0001670	Prau.g_01122	Pray.g_00618
OG0001671	Prau.g_01128	Pray.g_00624
OG0001672	Prau.g_01133	Pray.g_00629
OG0001673	Prau.g_01134	Pray.g_00630
OG0001674	Prau.g_01135	Pray.g_00631
OG0001676	Prau.g_01164	Pray.g_00108
OG0001677	Prau.g_01182	Pray.g_00089
OG0001678	Prau.g_01253	Pray.g_00016
OG0001679	Prau.g_01261	Pray.g_00008
OG0001680	Prau.g_01317	Pray.g_01928
OG0001681	Prau.g_01349	Pray.g_01892
OG0001682	Prau.g_01354	Pray.g_01886
OG0001684	Prau.g_01613	Pray.g_01640
OG0001685	Prau.g_01620	Pray.g_01633
OG0001686	Prau.g_01623	Pray.g_01630
OG0001687	Prau.g_01629	Pray.g_01624
OG0001688	Prau.g_01632	Pray.g_01621
OG0001689	Prau.g_01636	Pray.g_01616
OG0001690	Prau.g_01638	Pray.g_01614
OG0001691	Prau.g_01639	Pray.g_01612
OG0001692	Prau.g_01737	Pray.g_01554
OG0001693	Prau.g_01984	Pray.g_01423
OG0001695	Prau.g_01474	Pray.g_01795
OG0001698	Prau.g_00537	Pray.g_00986
OG0001699	Prau.g_00747	Pray.g_01056
OG0001700	Prau.g_00789	Pray.g_00281
OG0001701	Prau.g_00791	Pray.g_00283
OG0001702	Prau.g_00810	Pray.g_00301
OG0001703	Prau.g_00824	Pray.g_00318
OG0001704	Prau.g_01052	Pray.g_00547
OG0001705	Prau.g_01152	Pray.g_00121
OG0001706	Prau.g_01163	Pray.g_00109
OG0001707	Prau.g_01187	Pray.g_00084
OG0001708	Prau.g_01340	Pray.g_01902
OG0001710	Prau.g_01053	Pray.g_00548
OG0001713	Prau.g_01462	Pray.g_01807
OG0001720	Prau.g_01501	Pray.g_01767
OG0001722	Prau.g_00787	Pray.g_00279
OG0001723	Prau.g_01306	Pray.g_00286
OG0001724	Prau.g_00842	Pray.g_00336
OG0001725	Prau.g_00919	Pray.g_00413
OG0001726	Prau.g_01149	Pray.g_00125
OG0001727	Prau.g_01699	Pray.g_01916
OG0001728	Prau.g_01355	Pray.g_01885
OG0001731	Prau.g_01643	Pray.g_01608
OG0001733	Prau.g_00390	Pray.g_00865
OG0001734	Prau.g_00753	Pray.g_01042
OG0001736	Prau.g_00972	Pray.g_00468
OG0001783	Prau.g_00048	Pray.g_00242
OG0001785	Prau.g_00806	Pray.g_00298
OG0001787	Prau.g_01167	Pray.g_00105
OG0001788	Prau.g_01337	Pray.g_01936
OG0001789	Prau.g_01326	Pray.g_01910
OG0001790	Prau.g_01328	Pray.g_01908
OG0001791	Prau.g_01329	Pray.g_01906
OG0001796	Prau.g_01169	Pray.g_00102
OG0001806	Prau.g_00380	Pray.g_00855
OG0001807	Prau.g_00397	Pray.g_00872
OG0001810	Prau.g_00825	Pray.g_00319
OG0001811	Prau.g_00826	Pray.g_00320
OG0001812	Prau.g_00827	Pray.g_00321
OG0001813	Prau.g_00828	Pray.g_00322
OG0001814	Prau.g_00921	Pray.g_00415
OG0001817	Prau.g_01151	Pray.g_00122
OG0001818	Prau.g_01154	Pray.g_00119
OG0001819	Prau.g_00413	Pray.g_00896
OG0001820	Prau.g_01342	Pray.g_01900
OG0001824	Prau.g_01631	Pray.g_01622
OG0001825	Prau.g_01654	Pray.g_01598
OG0001826	Prau.g_01661	Pray.g_01586
OG0001837	Prau.g_00345	Pray.g_00821
OG0001838	Prau.g_00403	Pray.g_00878
OG0001839	Prau.g_00417	Pray.g_00900
OG0001840	Prau.g_01290	Pray.g_01915
OG0001841	Prau.g_01334	Pray.g_01903
OG0001842	Prau.g_01358	Pray.g_01882
OG0001845	Prau.g_01552	Pray.g_01701
OG0001846	Prau.g_01615	Pray.g_01638
OG0001850	Prau.g_01171	Pray.g_00100
OG0001860	Prau.g_00469	Pray.g_00918
OG0001861	Prau.g_01157	Pray.g_00116
OG0001862	Prau.g_01158	Pray.g_00115
OG0001863	Prau.g_01166	Pray.g_00106
OG0001866	Prau.g_01321	Pray.g_01924
OG0001868	Prau.g_01305, Prau.g_01327	Pray.g_01909
OG0001870	Prau.g_01304	Pray.g_01500
OG0001875	Prau.g_00418	Pray.g_00901
OG0001876	Prau.g_00415	Pray.g_00898
OG0001877	Prau.g_00398	Pray.g_00873
OG0001907	Prau.g_01312	Pray.g_00257
OG0001909	Prau.g_01706	Pray.g_01591
OG0001910	Prau.g_00393	Pray.g_00868
OG0001912	Prau.g_00416	Pray.g_00899
OG0001914	Prau.g_00412	Pray.g_00895
OG0001949	Prau.g_00456	Pray.g_00908
OG0001950	Prau.g_01139	Pray.g_00135
OG0001954	Prau.g_00388	Pray.g_00863
OG0001960	Prau.g_00052	Pray.g_01325
OG0001984	Prau.g_00396	Pray.g_00871
OG0001988	Prau.g_01660	Pray.g_01587
OG0001989	Prau.g_00372	Pray.g_00847
OG0001990	Prau.g_00384	Pray.g_00859
OG0002019	Prau.g_01670	Pray.g_01571
OG0002020	Prau.g_01675	Pray.g_00890
OG0002021	Prau.g_00421	Pray.g_00904
OG0002022	Prau.g_01669	Pray.g_01572
OG0002026	Prau.g_00748	Pray.g_00259
OG0002051	Prau.g_01671	Pray.g_00887
OG0002053	Prau.g_01668	Pray.g_01573
OG0002062	Prau.g_00419	Pray.g_00902
OG0002063	Prau.g_00411	Pray.g_00894
OG0002064	Prau.g_00399	Pray.g_00874
OG0002119	Prau.g_01673	Pray.g_00888
OG0002128	Prau.g_01948	Pray.g_01387
OG0002139	Prau.g_01679	Pray.g_01580
OG0002156	Prau.g_01490	Pray.g_01783
OG0002180	Prau.g_01678	Pray.g_01581
OG0002239	Prau.g_00420	Pray.g_00903
OG0002277	Prau.g_00410	Pray.g_00893
OG0002278	Prau.g_00409	Pray.g_00892
OG0002279	Prau.g_00408	Pray.g_00891
OG0002281	Prau.g_01313	Pray.g_00266
OG0002316	Prau.g_00435	Pray.g_00906
OG0002381	Prau.g_00439	Pray.g_00886
OG0002423	Prau.g_01441	Pray.g_01760
OG0002508	Prau.g_01288, Prau.g_00430	Pray.g_01568
OG0003357	Prau.g_00391	Pray.g_00866
OG0003556	Prau.g_01388	Pray.g_00254
