Orthogroup	Prau	Prbf
OG0001118	Prau.g_01857	Prbf.g_00571
OG0001119	Prau.g_01858	Prbf.g_00570
OG0001120	Prau.g_01859	Prbf.g_00569
OG0001121	Prau.g_01861	Prbf.g_00567
OG0001122	Prau.g_01862	Prbf.g_00566
OG0001123	Prau.g_01863	Prbf.g_00565
OG0001124	Prau.g_01865	Prbf.g_00563
OG0001125	Prau.g_01867	Prbf.g_00561
OG0001126	Prau.g_01868	Prbf.g_00560
OG0001127	Prau.g_01870	Prbf.g_00557
OG0001128	Prau.g_01871	Prbf.g_00556
OG0001129	Prau.g_01872	Prbf.g_00555
OG0001130	Prau.g_01875	Prbf.g_00552
OG0001131	Prau.g_01876	Prbf.g_00551
OG0001132	Prau.g_01877	Prbf.g_00550
OG0001133	Prau.g_01878	Prbf.g_00549
OG0001134	Prau.g_01879	Prbf.g_00548
OG0001135	Prau.g_01880	Prbf.g_00547
OG0001136	Prau.g_01881	Prbf.g_00546
OG0001137	Prau.g_01882	Prbf.g_00545
OG0001138	Prau.g_01883	Prbf.g_00544
OG0001139	Prau.g_01884	Prbf.g_00542
OG0001140	Prau.g_01885	Prbf.g_00541
OG0001141	Prau.g_01886	Prbf.g_00540
OG0001142	Prau.g_01889	Prbf.g_00536
OG0001143	Prau.g_01890	Prbf.g_00535
OG0001144	Prau.g_01891	Prbf.g_00534
OG0001145	Prau.g_01892	Prbf.g_00533
OG0001146	Prau.g_01893	Prbf.g_00532
OG0001147	Prau.g_01894	Prbf.g_00531
OG0001148	Prau.g_01895	Prbf.g_00530
OG0001149	Prau.g_01897	Prbf.g_00528
OG0001150	Prau.g_01898	Prbf.g_00527
OG0001151	Prau.g_01900	Prbf.g_00523
OG0001152	Prau.g_01901	Prbf.g_00522
OG0001153	Prau.g_01902	Prbf.g_00521
OG0001154	Prau.g_01904	Prbf.g_00519
OG0001155	Prau.g_01906	Prbf.g_00517
OG0001156	Prau.g_01908	Prbf.g_00515
OG0001157	Prau.g_01909	Prbf.g_00513
OG0001158	Prau.g_01911	Prbf.g_00511
OG0001159	Prau.g_01912	Prbf.g_00510
OG0001160	Prau.g_01913	Prbf.g_00509
OG0001161	Prau.g_01914	Prbf.g_00508
OG0001162	Prau.g_01915	Prbf.g_00507
OG0001163	Prau.g_01916	Prbf.g_00506
OG0001164	Prau.g_01917	Prbf.g_00505
OG0001165	Prau.g_01918	Prbf.g_00504
OG0001166	Prau.g_01919	Prbf.g_00503
OG0001167	Prau.g_01920	Prbf.g_00501
OG0001168	Prau.g_01921	Prbf.g_00500
OG0001169	Prau.g_01922	Prbf.g_00499
OG0001170	Prau.g_01923	Prbf.g_00498
OG0001171	Prau.g_01924	Prbf.g_00497
OG0001172	Prau.g_01926	Prbf.g_00495
OG0001173	Prau.g_01928	Prbf.g_00493
OG0001174	Prau.g_01929	Prbf.g_00492
OG0001175	Prau.g_01930	Prbf.g_00491
OG0001176	Prau.g_01931	Prbf.g_00488
OG0001177	Prau.g_01933	Prbf.g_00486
OG0001178	Prau.g_01936	Prbf.g_00483
OG0001179	Prau.g_01937	Prbf.g_00482
OG0001180	Prau.g_01938	Prbf.g_00481
OG0001181	Prau.g_01939	Prbf.g_00480
OG0001182	Prau.g_01940	Prbf.g_00479
OG0001183	Prau.g_01941	Prbf.g_00478
OG0001184	Prau.g_01943	Prbf.g_00476
OG0001185	Prau.g_01946	Prbf.g_00474
OG0001186	Prau.g_01947	Prbf.g_00473
OG0001187	Prau.g_01949	Prbf.g_00472
OG0001188	Prau.g_01950	Prbf.g_00471
OG0001189	Prau.g_01951	Prbf.g_00470
OG0001190	Prau.g_01952	Prbf.g_00469
OG0001191	Prau.g_01953	Prbf.g_00468
OG0001192	Prau.g_01954	Prbf.g_00467
OG0001193	Prau.g_01955	Prbf.g_00466
OG0001194	Prau.g_01956	Prbf.g_00465
OG0001195	Prau.g_01957	Prbf.g_00464
OG0001196	Prau.g_01958	Prbf.g_00463
OG0001197	Prau.g_01959	Prbf.g_00462
OG0001198	Prau.g_01960	Prbf.g_00461
OG0001199	Prau.g_01961	Prbf.g_00460
OG0001200	Prau.g_01962	Prbf.g_00459
OG0001201	Prau.g_01963	Prbf.g_00458
OG0001202	Prau.g_01964	Prbf.g_00457
OG0001203	Prau.g_01966	Prbf.g_00456
OG0001204	Prau.g_01968	Prbf.g_00454
OG0001205	Prau.g_01969	Prbf.g_00452
OG0001206	Prau.g_01970	Prbf.g_00451
OG0001207	Prau.g_01971	Prbf.g_00450
OG0001208	Prau.g_01972	Prbf.g_00449
OG0001209	Prau.g_01973	Prbf.g_00448
OG0001210	Prau.g_01974	Prbf.g_00447
OG0001211	Prau.g_01975	Prbf.g_00446
OG0001212	Prau.g_01976	Prbf.g_00445
OG0001213	Prau.g_01977	Prbf.g_00444
OG0001214	Prau.g_01979	Prbf.g_00442
OG0001215	Prau.g_01980	Prbf.g_00441
OG0001216	Prau.g_01981	Prbf.g_00440
OG0001217	Prau.g_01982	Prbf.g_00439
OG0001218	Prau.g_01983	Prbf.g_00438
OG0001219	Prau.g_01985	Prbf.g_00435
OG0001220	Prau.g_01986	Prbf.g_00434
OG0001221	Prau.g_01989	Prbf.g_00430
OG0001222	Prau.g_01990	Prbf.g_00429
OG0001223	Prau.g_01991	Prbf.g_00428
OG0001224	Prau.g_01992	Prbf.g_00426
OG0001225	Prau.g_01993	Prbf.g_00425
OG0001226	Prau.g_01994	Prbf.g_00424
OG0001227	Prau.g_01995	Prbf.g_00423
OG0001228	Prau.g_01996	Prbf.g_00422
OG0001229	Prau.g_01997	Prbf.g_00421
OG0001230	Prau.g_01998	Prbf.g_00420
OG0001231	Prau.g_01999	Prbf.g_00419
OG0001232	Prau.g_02000	Prbf.g_00416
OG0001233	Prau.g_02001	Prbf.g_00415
OG0001234	Prau.g_02002	Prbf.g_00414
OG0001235	Prau.g_02003	Prbf.g_00413
OG0001236	Prau.g_02005	Prbf.g_00411
OG0001237	Prau.g_02006	Prbf.g_00410
OG0001238	Prau.g_02008	Prbf.g_00407
OG0001239	Prau.g_02009	Prbf.g_00406
OG0001240	Prau.g_02010	Prbf.g_00405
OG0001241	Prau.g_02012	Prbf.g_00402
OG0001242	Prau.g_02014	Prbf.g_00401
OG0001243	Prau.g_02015	Prbf.g_00400
OG0001244	Prau.g_02016	Prbf.g_00399
OG0001245	Prau.g_02017	Prbf.g_00398
OG0001246	Prau.g_02018	Prbf.g_00397
OG0001247	Prau.g_02019	Prbf.g_00396
OG0001248	Prau.g_02020	Prbf.g_00395
OG0001249	Prau.g_02021	Prbf.g_00394
OG0001250	Prau.g_02022	Prbf.g_00393
OG0001251	Prau.g_00093	Prbf.g_01418
OG0001252	Prau.g_00139	Prbf.g_01468
OG0001253	Prau.g_00151	Prbf.g_01483
OG0001254	Prau.g_00283	Prbf.g_01621
OG0001255	Prau.g_00335	Prbf.g_01677
OG0001257	Prau.g_00523	Prbf.g_01765
OG0001258	Prau.g_00539	Prbf.g_01781
OG0001259	Prau.g_00628	Prbf.g_01872
OG0001260	Prau.g_00799	Prbf.g_01155
OG0001261	Prau.g_00888	Prbf.g_01209
OG0001262	Prau.g_00905	Prbf.g_01192
OG0001263	Prau.g_00926	Prbf.g_00897
OG0001265	Prau.g_01065	Prbf.g_01074
OG0001266	Prau.g_01112	Prbf.g_01921
OG0001267	Prau.g_01191	Prbf.g_00900
OG0001268	Prau.g_01204	Prbf.g_00915
OG0001269	Prau.g_01392	Prbf.g_00070
OG0001270	Prau.g_01571	Prbf.g_00200
OG0001271	Prau.g_01582	Prbf.g_00213
OG0001272	Prau.g_01624	Prbf.g_01930
OG0001273	Prau.g_01625	Prbf.g_00274
OG0001274	Prau.g_01630	Prbf.g_00812
OG0001275	Prau.g_01645	Prbf.g_00056
OG0001276	Prau.g_01657, Prau.g_01309	Prbf.g_01053
OG0001277	Prau.g_01662	Prbf.g_00734
OG0001278	Prau.g_01724	Prbf.g_00702
OG0001279	Prau.g_01728	Prbf.g_00698
OG0001280	Prau.g_01731	Prbf.g_00695
OG0001281	Prau.g_01797	Prbf.g_00625
OG0001282	Prau.g_01822	Prbf.g_00688
OG0001283	Prau.g_01907	Prbf.g_00516
OG0001284	Prau.g_01935	Prbf.g_00484
OG0001285	Prau.g_01967	Prbf.g_00455
OG0001286	Prau.g_02011	Prbf.g_00403
OG0001287	Prau.g_01704	Prbf.g_00811
OG0001288	Prau.g_00478	Prbf.g_01721
OG0001292	Prau.g_00075	Prbf.g_01401
OG0001293	Prau.g_00077	Prbf.g_01403
OG0001294	Prau.g_00094	Prbf.g_01419
OG0001295	Prau.g_00120	Prbf.g_01449
OG0001296	Prau.g_00126	Prbf.g_01456
OG0001297	Prau.g_00200	Prbf.g_01534
OG0001298	Prau.g_00245	Prbf.g_01582
OG0001299	Prau.g_00254	Prbf.g_01591
OG0001300	Prau.g_00376	Prbf.g_00046
OG0001301	Prau.g_00677	Prbf.g_00984
OG0001302	Prau.g_00804	Prbf.g_00804, Prbf.g_00762
OG0001303	Prau.g_00809	Prbf.g_00855
OG0001304	Prau.g_01080	Prbf.g_01161
OG0001305	Prau.g_01085	Prbf.g_01166
OG0001306	Prau.g_01120	Prbf.g_00417
OG0001307	Prau.g_01129	Prbf.g_00045
OG0001308	Prau.g_01153	Prbf.g_00264
OG0001309	Prau.g_01155	Prbf.g_00453
OG0001310	Prau.g_01165	Prbf.g_00281
OG0001311	Prau.g_01234	Prbf.g_00951
OG0001312	Prau.g_01393	Prbf.g_00069
OG0001313	Prau.g_01628	Prbf.g_01706
OG0001314	Prau.g_01755	Prbf.g_00670
OG0001315	Prau.g_01789	Prbf.g_00635
OG0001316	Prau.g_01903	Prbf.g_00520
OG0001318	Prau.g_00142	Prbf.g_01471
OG0001319	Prau.g_00239	Prbf.g_01576
OG0001320	Prau.g_00509	Prbf.g_00824
OG0001321	Prau.g_00811	Prbf.g_01920
OG0001322	Prau.g_00835	Prbf.g_00869
OG0001323	Prau.g_01104	Prbf.g_01332
OG0001324	Prau.g_01137	Prbf.g_00375
OG0001325	Prau.g_01159	Prbf.g_00336
OG0001326	Prau.g_01344	Prbf.g_00816
OG0001327	Prau.g_01345	Prbf.g_00263
OG0001328	Prau.g_01376	Prbf.g_00021
OG0001329	Prau.g_01429	Prbf.g_00408
OG0001330	Prau.g_01621	Prbf.g_00246
OG0001331	Prau.g_01729	Prbf.g_00697
OG0001332	Prau.g_01778	Prbf.g_00646
OG0001333	Prau.g_01873	Prbf.g_00554
OG0001334	Prau.g_01927	Prbf.g_00494
OG0001336	Prau.g_00129	Prbf.g_01458
OG0001337	Prau.g_00119	Prbf.g_01448
OG0001338	Prau.g_00145	Prbf.g_00007
OG0001339	Prau.g_00204	Prbf.g_01538
OG0001340	Prau.g_00250	Prbf.g_01587
OG0001341	Prau.g_00263	Prbf.g_01600
OG0001342	Prau.g_00282	Prbf.g_01620
OG0001343	Prau.g_00341	Prbf.g_01683
OG0001345	Prau.g_00475	Prbf.g_01718
OG0001346	Prau.g_00513	Prbf.g_01755
OG0001347	Prau.g_00527	Prbf.g_01769
OG0001349	Prau.g_00550	Prbf.g_01792
OG0001350	Prau.g_00555	Prbf.g_01797
OG0001351	Prau.g_00616	Prbf.g_01858
OG0001352	Prau.g_00722	Prbf.g_01281
OG0001353	Prau.g_00743	Prbf.g_01562
OG0001354	Prau.g_00038	Prbf.g_01154
OG0001355	Prau.g_00894	Prbf.g_01202
OG0001356	Prau.g_00940	Prbf.g_00840
OG0001357	Prau.g_01043	Prbf.g_01089
OG0001358	Prau.g_01064	Prbf.g_01075
OG0001359	Prau.g_01178	Prbf.g_00783
OG0001360	Prau.g_01179	Prbf.g_00782
OG0001361	Prau.g_01256	Prbf.g_00972
OG0001362	Prau.g_01320	Prbf.g_00339
OG0001363	Prau.g_01433	Prbf.g_01387
OG0001364	Prau.g_01601	Prbf.g_00232
OG0001365	Prau.g_01272	Prbf.g_01383
OG0001366	Prau.g_01769	Prbf.g_00656
OG0001368	Prau.g_01934	Prbf.g_00485
OG0001369	Prau.g_01066	Prbf.g_01073
OG0001371	Prau.g_00069	Prbf.g_01393
OG0001372	Prau.g_00070	Prbf.g_01395
OG0001373	Prau.g_00076	Prbf.g_01402
OG0001374	Prau.g_00088	Prbf.g_01413
OG0001375	Prau.g_00136	Prbf.g_01466
OG0001376	Prau.g_00235	Prbf.g_01572
OG0001377	Prau.g_00258	Prbf.g_01596
OG0001378	Prau.g_00274	Prbf.g_01613
OG0001379	Prau.g_00364	Prbf.g_00198
OG0001381	Prau.g_00495	Prbf.g_01741
OG0001382	Prau.g_00502	Prbf.g_01747
OG0001383	Prau.g_00552	Prbf.g_01794
OG0001384	Prau.g_00560	Prbf.g_01802
OG0001385	Prau.g_00706	Prbf.g_01015
OG0001386	Prau.g_00714	Prbf.g_01289
OG0001387	Prau.g_00716	Prbf.g_01287
OG0001388	Prau.g_00726	Prbf.g_01276
OG0001389	Prau.g_00760	Prbf.g_01032
OG0001390	Prau.g_00798	Prbf.g_00863
OG0001391	Prau.g_00840	Prbf.g_01151
OG0001392	Prau.g_00939	Prbf.g_00841
OG0001393	Prau.g_00941	Prbf.g_00839
OG0001394	Prau.g_00961	Prbf.g_01315
OG0001395	Prau.g_00964	Prbf.g_01312
OG0001396	Prau.g_01047	Prbf.g_00731
OG0001397	Prau.g_01074	Prbf.g_01062
OG0001398	Prau.g_01093	Prbf.g_01174
OG0001399	Prau.g_01102	Prbf.g_00849
OG0001400	Prau.g_01110	Prbf.g_00059
OG0001401	Prau.g_01117	Prbf.g_00276
OG0001402	Prau.g_01193	Prbf.g_00903
OG0001403	Prau.g_01372	Prbf.g_00025
OG0001404	Prau.g_01400	Prbf.g_01059
OG0001405	Prau.g_01410	Prbf.g_00096
OG0001406	Prau.g_01570	Prbf.g_00199
OG0001407	Prau.g_01573	Prbf.g_00202
OG0001408	Prau.g_01622	Prbf.g_00247
OG0001409	Prau.g_01635	Prbf.g_00772
OG0001414	Prau.g_00063	Prbf.g_00865
OG0001417	Prau.g_00715	Prbf.g_01288
OG0001418	Prau.g_00812	Prbf.g_00327
OG0001419	Prau.g_00844	Prbf.g_01145
OG0001420	Prau.g_00943	Prbf.g_00837
OG0001421	Prau.g_00947	Prbf.g_00832
OG0001422	Prau.g_01107	Prbf.g_00344
OG0001423	Prau.g_01180	Prbf.g_00348
OG0001424	Prau.g_01270	Prbf.g_00250
OG0001425	Prau.g_01640	Prbf.g_00063
OG0001427	Prau.g_00375	Prbf.g_00757
OG0001430	Prau.g_01057	Prbf.g_00286
OG0001431	Prau.g_01108	Prbf.g_00278
OG0001432	Prau.g_01111	Prbf.g_00060
OG0001435	Prau.g_01634	Prbf.g_00882
OG0001440	Prau.g_01068	Prbf.g_01070
OG0001441	Prau.g_01147	Prbf.g_00799
OG0001443	Prau.g_01190	Prbf.g_00899
OG0001444	Prau.g_01225	Prbf.g_00938
OG0001445	Prau.g_01336	Prbf.g_00795
OG0001446	Prau.g_01338	Prbf.g_00794
OG0001447	Prau.g_01339	Prbf.g_00892
OG0001448	Prau.g_01653	Prbf.g_00801
OG0001449	Prau.g_01530	Prbf.g_00119
OG0001454	Prau.g_00369	Prbf.g_01739
OG0001455	Prau.g_00440	Prbf.g_00357
OG0001456	Prau.g_01674	Prbf.g_01871
OG0001457	Prau.g_00742	Prbf.g_01256
OG0001458	Prau.g_00797	Prbf.g_00353
OG0001460	Prau.g_00917	Prbf.g_01925
OG0001461	Prau.g_00988	Prbf.g_01025
OG0001462	Prau.g_01056	Prbf.g_00878
OG0001463	Prau.g_01101	Prbf.g_01745
OG0001465	Prau.g_01341	Prbf.g_00854
OG0001466	Prau.g_01709	Prbf.g_00262
OG0001468	Prau.g_01896	Prbf.g_00529
OG0001471	Prau.g_00457, Prau.g_00431	Prbf.g_00364
OG0001473	Prau.g_00925	Prbf.g_01152
OG0001482	Prau.g_01683, Prau.g_01667	Prbf.g_00789
OG0001484	Prau.g_01452	Prbf.g_01388
OG0001485	Prau.g_01791	Prbf.g_00633
OG0001486	Prau.g_00976	Prbf.g_01300
OG0001488	Prau.g_00173	Prbf.g_01506
OG0001489	Prau.g_00378	Prbf.g_00603
OG0001490	Prau.g_00406	Prbf.g_00631
OG0001492	Prau.g_00886	Prbf.g_01211
OG0001504	Prau.g_00971	Prbf.g_01305
OG0001505	Prau.g_00779	Prbf.g_00806
OG0001508	Prau.g_01633	Prbf.g_00728
OG0001509	Prau.g_01812	Prbf.g_01938
OG0001519	Prau.g_00392	Prbf.g_00810
OG0001521	Prau.g_01793, Prau.g_01273	Prbf.g_01384
OG0001522	Prau.g_01710	Prbf.g_00298, Prbf.g_00773
OG0001526	Prau.g_00945	Prbf.g_00834
OG0001535	Prau.g_00913	Prbf.g_01180
OG0001544	Prau.g_01296	Prbf.g_00807
OG0001574	Prau.g_01308	Prbf.g_00338
OG0001579	Prau.g_01477	Prbf.g_00133
OG0001580	Prau.g_01454	Prbf.g_00121
OG0001593	Prau.g_00501	Prbf.g_01746
OG0001607	Prau.g_01278	Prbf.g_00092, Prbf.g_00091
OG0001617	Prau.g_01386	Prbf.g_00139
OG0001618	Prau.g_01387	Prbf.g_00050
OG0001631	Prau.g_01264	Prbf.g_01916
OG0001720	Prau.g_01505	Prbf.g_01382
OG0001736	Prau.g_00972	Prbf.g_01304
OG0001873	Prau.g_01277	Prbf.g_00093
OG0001878	Prau.g_00042	Prbf.g_00746
OG0001880	Prau.g_01480	Prbf.g_00310
OG0001974	Prau.g_01438	Prbf.g_00268
OG0001986	Prau.g_01451	Prbf.g_00132
OG0002004	Prau.g_01481	Prbf.g_01381
OG0002067	Prau.g_00657	Prbf.g_00370
OG0002111	Prau.g_00041	Prbf.g_00747
OG0002141	Prau.g_00658	Prbf.g_00371
OG0002231	Prau.g_01529	Prbf.g_00009
OG0002326	Prau.g_00454	Prbf.g_01937
