Orthogroup	Prau	Praq
OG0001141	Prau.g_01886	Praq.g_00863
OG0001142	Prau.g_01889	Praq.g_00727
OG0001143	Prau.g_01890	Praq.g_00728
OG0001144	Prau.g_01891	Praq.g_00729
OG0001145	Prau.g_01892	Praq.g_00730
OG0001146	Prau.g_01893	Praq.g_00731
OG0001147	Prau.g_01894	Praq.g_00732
OG0001148	Prau.g_01895	Praq.g_00733
OG0001149	Prau.g_01897	Praq.g_00735
OG0001150	Prau.g_01898	Praq.g_00736
OG0001151	Prau.g_01900	Praq.g_00738
OG0001152	Prau.g_01901	Praq.g_00739
OG0001153	Prau.g_01902	Praq.g_00740
OG0001154	Prau.g_01904	Praq.g_00742
OG0001155	Prau.g_01906	Praq.g_00744
OG0001156	Prau.g_01908	Praq.g_00746
OG0001157	Prau.g_01909	Praq.g_00747
OG0001158	Prau.g_01911	Praq.g_00749
OG0001159	Prau.g_01912	Praq.g_00750
OG0001160	Prau.g_01913	Praq.g_00751
OG0001161	Prau.g_01914	Praq.g_00752
OG0001162	Prau.g_01915	Praq.g_00753
OG0001163	Prau.g_01916	Praq.g_00754
OG0001164	Prau.g_01917	Praq.g_00755
OG0001165	Prau.g_01918	Praq.g_00756
OG0001166	Prau.g_01919	Praq.g_00757
OG0001167	Prau.g_01920	Praq.g_00758
OG0001168	Prau.g_01921	Praq.g_00759
OG0001169	Prau.g_01922	Praq.g_00760
OG0001170	Prau.g_01923	Praq.g_00761
OG0001171	Prau.g_01924	Praq.g_00762
OG0001172	Prau.g_01926	Praq.g_00764
OG0001173	Prau.g_01928	Praq.g_00766
OG0001174	Prau.g_01929	Praq.g_00767
OG0001175	Prau.g_01930	Praq.g_00768
OG0001176	Prau.g_01931	Praq.g_00769
OG0001177	Prau.g_01933	Praq.g_00771
OG0001178	Prau.g_01936	Praq.g_00773
OG0001179	Prau.g_01937	Praq.g_00774
OG0001180	Prau.g_01938	Praq.g_00679
OG0001181	Prau.g_01939	Praq.g_00680
OG0001182	Prau.g_01940	Praq.g_00681
OG0001183	Prau.g_01941	Praq.g_00682
OG0001184	Prau.g_01943	Praq.g_00684
OG0001185	Prau.g_01946	Praq.g_00687
OG0001186	Prau.g_01947	Praq.g_00688
OG0001187	Prau.g_01949	Praq.g_00689
OG0001188	Prau.g_01950	Praq.g_00690
OG0001189	Prau.g_01951	Praq.g_00691
OG0001190	Prau.g_01952	Praq.g_00692
OG0001191	Prau.g_01953	Praq.g_00693
OG0001192	Prau.g_01954	Praq.g_00694
OG0001193	Prau.g_01955	Praq.g_00695
OG0001194	Prau.g_01956	Praq.g_00696
OG0001195	Prau.g_01957	Praq.g_00697
OG0001196	Prau.g_01958	Praq.g_00698
OG0001197	Prau.g_01959	Praq.g_00699
OG0001198	Prau.g_01960	Praq.g_00700
OG0001199	Prau.g_01961	Praq.g_00701
OG0001200	Prau.g_01962	Praq.g_00702
OG0001201	Prau.g_01963	Praq.g_00703
OG0001202	Prau.g_01964	Praq.g_00704
OG0001203	Prau.g_01966	Praq.g_00706
OG0001204	Prau.g_01968	Praq.g_00708
OG0001205	Prau.g_01969	Praq.g_00709
OG0001206	Prau.g_01970	Praq.g_00710
OG0001207	Prau.g_01971	Praq.g_00711
OG0001208	Prau.g_01972	Praq.g_00712
OG0001209	Prau.g_01973	Praq.g_00713
OG0001210	Prau.g_01974	Praq.g_00714
OG0001211	Prau.g_01975	Praq.g_00715
OG0001212	Prau.g_01976	Praq.g_00716
OG0001213	Prau.g_01977	Praq.g_00717
OG0001214	Prau.g_01979	Praq.g_00719
OG0001215	Prau.g_01980	Praq.g_00720
OG0001216	Prau.g_01981	Praq.g_00721
OG0001217	Prau.g_01982	Praq.g_00722
OG0001218	Prau.g_01983	Praq.g_00723
OG0001219	Prau.g_01985	Praq.g_00390
OG0001220	Prau.g_01986	Praq.g_00391
OG0001221	Prau.g_01989	Praq.g_00394
OG0001222	Prau.g_01990	Praq.g_00395
OG0001223	Prau.g_01991	Praq.g_00396
OG0001224	Prau.g_01992	Praq.g_00397
OG0001225	Prau.g_01993	Praq.g_00398
OG0001226	Prau.g_01994	Praq.g_00399
OG0001227	Prau.g_01995	Praq.g_00400
OG0001228	Prau.g_01996	Praq.g_00401
OG0001229	Prau.g_01997	Praq.g_00402
OG0001230	Prau.g_01998	Praq.g_00403
OG0001231	Prau.g_01999	Praq.g_00404
OG0001232	Prau.g_02000	Praq.g_00405
OG0001233	Prau.g_02001	Praq.g_00406
OG0001234	Prau.g_02002	Praq.g_00407
OG0001235	Prau.g_02003	Praq.g_00408
OG0001236	Prau.g_02005	Praq.g_00410
OG0001237	Prau.g_02006	Praq.g_00411
OG0001238	Prau.g_02008	Praq.g_00413
OG0001239	Prau.g_02009	Praq.g_00414
OG0001240	Prau.g_02010	Praq.g_00415
OG0001241	Prau.g_02012	Praq.g_00417
OG0001242	Prau.g_02014	Praq.g_00418
OG0001243	Prau.g_02015	Praq.g_00419
OG0001244	Prau.g_02016	Praq.g_00420
OG0001245	Prau.g_02017	Praq.g_00421
OG0001246	Prau.g_02018	Praq.g_00422
OG0001247	Prau.g_02019	Praq.g_00423
OG0001248	Prau.g_02020	Praq.g_00424
OG0001249	Prau.g_02021	Praq.g_00425
OG0001250	Prau.g_02022	Praq.g_00426
OG0001251	Prau.g_00093	Praq.g_01911
OG0001252	Prau.g_00139	Praq.g_01865
OG0001253	Prau.g_00151	Praq.g_01852
OG0001254	Prau.g_00283	Praq.g_01722
OG0001255	Prau.g_00335	Praq.g_01212
OG0001256	Prau.g_00441	Praq.g_00110
OG0001257	Prau.g_00523	Praq.g_00533
OG0001258	Prau.g_00539	Praq.g_01104
OG0001259	Prau.g_00628	Praq.g_01013
OG0001260	Prau.g_00799	Praq.g_00621
OG0001261	Prau.g_00888	Praq.g_01432
OG0001262	Prau.g_00905	Praq.g_01448
OG0001263	Prau.g_00926	Praq.g_01469
OG0001265	Prau.g_01065	Praq.g_01595
OG0001266	Prau.g_01112	Praq.g_01642
OG0001267	Prau.g_01191	Praq.g_01317
OG0001268	Prau.g_01204	Praq.g_01330
OG0001269	Prau.g_01392	Praq.g_00158
OG0001270	Prau.g_01571	Praq.g_00334
OG0001271	Prau.g_01582	Praq.g_00345
OG0001272	Prau.g_01624	Praq.g_00387
OG0001274	Prau.g_01630	Praq.g_00005
OG0001275	Prau.g_01645	Praq.g_00021
OG0001276	Prau.g_01657	Praq.g_00033
OG0001276	Prau.g_01309	Praq.g_00044
OG0001277	Prau.g_01662	Praq.g_01955
OG0001280	Prau.g_01731	Praq.g_00498
OG0001281	Prau.g_01797	Praq.g_00948
OG0001282	Prau.g_01822	Praq.g_00923
OG0001283	Prau.g_01907	Praq.g_00745
OG0001284	Prau.g_01935	Praq.g_00772
OG0001285	Prau.g_01967	Praq.g_00707
OG0001286	Prau.g_02011	Praq.g_00416
OG0001287	Prau.g_01704	Praq.g_00041, Praq.g_00080, Praq.g_00547
OG0001288	Prau.g_00478	Praq.g_01120
OG0001292	Prau.g_00075	Praq.g_01929
OG0001293	Prau.g_00077	Praq.g_01927
OG0001294	Prau.g_00094	Praq.g_01910
OG0001295	Prau.g_00120	Praq.g_01884
OG0001296	Prau.g_00126	Praq.g_01878
OG0001297	Prau.g_00200	Praq.g_01803
OG0001298	Prau.g_00245	Praq.g_01759
OG0001300	Prau.g_00376	Praq.g_01170
OG0001301	Prau.g_00677	Praq.g_00965
OG0001302	Prau.g_00804	Praq.g_00627
OG0001303	Prau.g_00809	Praq.g_00630
OG0001304	Prau.g_01080	Praq.g_01610
OG0001305	Prau.g_01085	Praq.g_01615
OG0001306	Prau.g_01120	Praq.g_01651
OG0001307	Prau.g_01129	Praq.g_01660
OG0001308	Prau.g_01153	Praq.g_01281
OG0001309	Prau.g_01155	Praq.g_01282
OG0001310	Prau.g_01165	Praq.g_01292
OG0001311	Prau.g_01234	Praq.g_01361
OG0001312	Prau.g_01393	Praq.g_00159
OG0001313	Prau.g_01628	Praq.g_00003
OG0001314	Prau.g_01755	Praq.g_00474
OG0001315	Prau.g_01789	Praq.g_00440
OG0001316	Prau.g_01903	Praq.g_00741
OG0001318	Prau.g_00142	Praq.g_01862
OG0001319	Prau.g_00239	Praq.g_01764
OG0001320	Prau.g_00509	Praq.g_00517
OG0001321	Prau.g_00811	Praq.g_00632
OG0001322	Prau.g_00835	Praq.g_00650
OG0001323	Prau.g_01104	Praq.g_01634
OG0001324	Prau.g_01137	Praq.g_01668
OG0001325	Prau.g_01159	Praq.g_01285
OG0001326	Prau.g_01344	Praq.g_00109
OG0001327	Prau.g_01345	Praq.g_00111
OG0001328	Prau.g_01376	Praq.g_00138
OG0001329	Prau.g_01429	Praq.g_00197
OG0001330	Prau.g_01621	Praq.g_00384
OG0001332	Prau.g_01778	Praq.g_00451
OG0001334	Prau.g_01927	Praq.g_00765
OG0001335	Prau.g_01965	Praq.g_00705
OG0001336	Prau.g_00129	Praq.g_01875
OG0001337	Prau.g_00119	Praq.g_01885
OG0001338	Prau.g_00145	Praq.g_01858
OG0001339	Prau.g_00204	Praq.g_01799
OG0001340	Prau.g_00250	Praq.g_01754
OG0001341	Prau.g_00263	Praq.g_01742
OG0001342	Prau.g_00282	Praq.g_01723
OG0001343	Prau.g_00341	Praq.g_01206
OG0001344	Prau.g_00381	Praq.g_01165
OG0001345	Prau.g_00475	Praq.g_01123
OG0001346	Prau.g_00513	Praq.g_00523
OG0001347	Prau.g_00527	Praq.g_00537
OG0001348	Prau.g_00545	Praq.g_01098
OG0001349	Prau.g_00550	Praq.g_01093
OG0001350	Prau.g_00555	Praq.g_01088
OG0001351	Prau.g_00616	Praq.g_01026
OG0001352	Prau.g_00722	Praq.g_00811
OG0001353	Prau.g_00743	Praq.g_00832
OG0001354	Prau.g_00038	Praq.g_01244
OG0001354	Prau.g_00838	Praq.g_00653
OG0001355	Prau.g_00894	Praq.g_01438
OG0001356	Prau.g_00940	Praq.g_01471
OG0001357	Prau.g_01043	Praq.g_01575
OG0001358	Prau.g_01064	Praq.g_01594
OG0001359	Prau.g_01178	Praq.g_01304
OG0001360	Prau.g_01179	Praq.g_01305
OG0001361	Prau.g_01256	Praq.g_01383
OG0001363	Prau.g_01433, Prau.g_01457	Praq.g_00217
OG0001364	Prau.g_01601	Praq.g_00364
OG0001365	Prau.g_01272	Praq.g_00953
OG0001366	Prau.g_01769	Praq.g_00460
OG0001367	Prau.g_01811	Praq.g_00934
OG0001369	Prau.g_01066	Praq.g_01596
OG0001371	Prau.g_00069	Praq.g_01936
OG0001372	Prau.g_00070	Praq.g_01935
OG0001373	Prau.g_00076	Praq.g_01928
OG0001374	Prau.g_00088	Praq.g_01916
OG0001375	Prau.g_00136	Praq.g_01868
OG0001376	Prau.g_00235	Praq.g_01768
OG0001377	Prau.g_00258	Praq.g_01747
OG0001378	Prau.g_00274	Praq.g_01731
OG0001379	Prau.g_00364	Praq.g_01182
OG0001381	Prau.g_00495	Praq.g_00503
OG0001382	Prau.g_00502	Praq.g_00510
OG0001383	Prau.g_00552	Praq.g_01091
OG0001384	Prau.g_00560	Praq.g_01083
OG0001385	Prau.g_00706	Praq.g_00795
OG0001386	Prau.g_00714	Praq.g_00803
OG0001387	Prau.g_00716	Praq.g_00805
OG0001388	Prau.g_00726	Praq.g_00815
OG0001389	Prau.g_00760	Praq.g_00588
OG0001390	Prau.g_00798	Praq.g_00620
OG0001391	Prau.g_00840	Praq.g_00655
OG0001392	Prau.g_00939	Praq.g_01470
OG0001393	Prau.g_00941	Praq.g_01472
OG0001394	Prau.g_00961	Praq.g_01495
OG0001395	Prau.g_00964	Praq.g_01498
OG0001396	Prau.g_01047	Praq.g_01579
OG0001397	Prau.g_01074	Praq.g_01604
OG0001398	Prau.g_01093	Praq.g_01623
OG0001399	Prau.g_01102	Praq.g_01632
OG0001400	Prau.g_01110	Praq.g_01640
OG0001401	Prau.g_01117	Praq.g_01648
OG0001402	Prau.g_01193	Praq.g_01319
OG0001403	Prau.g_01372	Praq.g_00134
OG0001404	Prau.g_01400	Praq.g_00166
OG0001405	Prau.g_01410	Praq.g_00178
OG0001406	Prau.g_01570	Praq.g_00333
OG0001407	Prau.g_01573	Praq.g_00336
OG0001408	Prau.g_01622	Praq.g_00385
OG0001409	Prau.g_01635	Praq.g_00010
OG0001414	Prau.g_00063	Praq.g_01942
OG0001415	Prau.g_00328	Praq.g_01676
OG0001416	Prau.g_00562	Praq.g_01081
OG0001417	Prau.g_00715	Praq.g_00804
OG0001418	Prau.g_00812	Praq.g_00633
OG0001419	Prau.g_00844	Praq.g_00659
OG0001420	Prau.g_00943	Praq.g_01474
OG0001421	Prau.g_00947	Praq.g_01479
OG0001422	Prau.g_01107	Praq.g_01637
OG0001423	Prau.g_01180	Praq.g_01306
OG0001424	Prau.g_01270	Praq.g_01395
OG0001425	Prau.g_01640	Praq.g_00016
OG0001426	Prau.g_02007	Praq.g_00412
OG0001427	Prau.g_00375	Praq.g_01171
OG0001430	Prau.g_01057	Praq.g_01587
OG0001431	Prau.g_01108	Praq.g_01638
OG0001432	Prau.g_01111	Praq.g_01641
OG0001433	Prau.g_01322	Praq.g_00087
OG0001435	Prau.g_01634	Praq.g_00008
OG0001438	Prau.g_00660	Praq.g_00982
OG0001440	Prau.g_01068	Praq.g_01598
OG0001441	Prau.g_01147	Praq.g_01277
OG0001442	Prau.g_01168	Praq.g_01294
OG0001443	Prau.g_01190	Praq.g_01316
OG0001444	Prau.g_01225	Praq.g_01352
OG0001445	Prau.g_01336	Praq.g_00101
OG0001446	Prau.g_01338	Praq.g_00103
OG0001447	Prau.g_01339	Praq.g_00104
OG0001449	Prau.g_01530	Praq.g_00221
OG0001454	Prau.g_00369	Praq.g_01177
OG0001456	Prau.g_01674	Praq.g_01014
OG0001457	Prau.g_00742	Praq.g_00831
OG0001458	Prau.g_00797	Praq.g_00619
OG0001460	Prau.g_00917	Praq.g_01461
OG0001461	Prau.g_00988	Praq.g_01521
OG0001462	Prau.g_01056	Praq.g_01586
OG0001463	Prau.g_01101	Praq.g_01631
OG0001464	Prau.g_01106	Praq.g_01636
OG0001465	Prau.g_01341	Praq.g_00106
OG0001467	Prau.g_01525	Praq.g_00291
OG0001468	Prau.g_01896	Praq.g_00734
OG0001470	Prau.g_00322	Praq.g_01682
OG0001471	Prau.g_00457, Prau.g_00431	Praq.g_01130
OG0001472	Prau.g_00916	Praq.g_01460
OG0001473	Prau.g_00925	Praq.g_01468
OG0001474	Prau.g_00927	Praq.g_00850
OG0001475	Prau.g_01097	Praq.g_01627
OG0001476	Prau.g_01098	Praq.g_01628
OG0001477	Prau.g_01099	Praq.g_01629
OG0001478	Prau.g_01105	Praq.g_01635
OG0001479	Prau.g_01132	Praq.g_01663
OG0001480	Prau.g_01141	Praq.g_01272
OG0001481	Prau.g_01222	Praq.g_01349
OG0001482	Prau.g_01683, Prau.g_01667	Praq.g_00566
OG0001484	Prau.g_01452	Praq.g_00219
OG0001485	Prau.g_01791	Praq.g_00955
OG0001486	Prau.g_00976	Praq.g_01509
OG0001488	Prau.g_00173	Praq.g_01830
OG0001489	Prau.g_00378	Praq.g_01168
OG0001490	Prau.g_00406	Praq.g_01142
OG0001491	Prau.g_00830, Prau.g_01719	Praq.g_00645
OG0001492	Prau.g_00886	Praq.g_01430
OG0001493	Prau.g_00928	Praq.g_00849
OG0001494	Prau.g_00929	Praq.g_00848
OG0001495	Prau.g_00930	Praq.g_00847
OG0001496	Prau.g_00931	Praq.g_00846
OG0001497	Prau.g_00932	Praq.g_00845
OG0001498	Prau.g_00933	Praq.g_00844
OG0001499	Prau.g_00934	Praq.g_00843
OG0001500	Prau.g_00935	Praq.g_00842
OG0001501	Prau.g_00936	Praq.g_00841
OG0001502	Prau.g_00937	Praq.g_00840
OG0001503	Prau.g_00938	Praq.g_00839
OG0001505	Prau.g_00779	Praq.g_01404
OG0001507	Prau.g_01189	Praq.g_01315
OG0001509	Prau.g_01812	Praq.g_00933
OG0001510	Prau.g_01888	Praq.g_00726
OG0001513	Prau.g_00106	Praq.g_01898
OG0001514	Prau.g_01301, Prau.g_01351	Praq.g_00116
OG0001515	Prau.g_00802	Praq.g_00625
OG0001516	Prau.g_01037	Praq.g_01569
OG0001517	Prau.g_01115	Praq.g_01646
OG0001519	Prau.g_00392	Praq.g_01156
OG0001521	Prau.g_01793, Prau.g_01273	Praq.g_00952
OG0001523	Prau.g_00062	Praq.g_01943
OG0001524	Prau.g_00379	Praq.g_01167
OG0001525	Prau.g_00500	Praq.g_00508
OG0001526	Prau.g_00945	Praq.g_01477
OG0001528	Prau.g_01299	Praq.g_00086
OG0001529	Prau.g_01323	Praq.g_00089
OG0001532	Prau.g_00033	Praq.g_01238
OG0001533	Prau.g_00407	Praq.g_00851
OG0001534	Prau.g_01302	Praq.g_00014
OG0001536	Prau.g_01143	Praq.g_01274
OG0001538	Prau.g_01343	Praq.g_00108
OG0001539	Prau.g_01356	Praq.g_00120
OG0001540	Prau.g_01357	Praq.g_00121
OG0001542	Prau.g_01637	Praq.g_00012
OG0001543	Prau.g_01646	Praq.g_00022
OG0001544	Prau.g_01296	Praq.g_00074
OG0001549	Prau.g_00127	Praq.g_01877
OG0001550	Prau.g_00309	Praq.g_01695
OG0001551	Prau.g_00333	Praq.g_01671
OG0001552	Prau.g_00371	Praq.g_01175
OG0001553	Prau.g_00394	Praq.g_01154
OG0001554	Prau.g_00395	Praq.g_01153
OG0001555	Prau.g_00498	Praq.g_00506
OG0001556	Prau.g_00511	Praq.g_00520
OG0001557	Prau.g_00717	Praq.g_00806
OG0001559	Prau.g_00803	Praq.g_00626
OG0001560	Prau.g_00822	Praq.g_00641
OG0001561	Prau.g_00918	Praq.g_01462
OG0001562	Prau.g_01055	Praq.g_01585
OG0001563	Prau.g_01113	Praq.g_01643
OG0001564	Prau.g_01114	Praq.g_01644
OG0001565	Prau.g_01116	Praq.g_01647
OG0001566	Prau.g_01119	Praq.g_01650
OG0001567	Prau.g_01125	Praq.g_01656
OG0001568	Prau.g_01140	Praq.g_01271
OG0001569	Prau.g_01144	Praq.g_01275
OG0001570	Prau.g_01150	Praq.g_01280
OG0001571	Prau.g_01161	Praq.g_01288
OG0001572	Prau.g_01170	Praq.g_01296
OG0001573	Prau.g_01173	Praq.g_01299
OG0001574	Prau.g_01308	Praq.g_00078
OG0001575	Prau.g_01333	Praq.g_00098
OG0001576	Prau.g_01348	Praq.g_00113
OG0001577	Prau.g_01406	Praq.g_00172
OG0001578	Prau.g_01408	Praq.g_00174
OG0001579	Prau.g_01477	Praq.g_00220
OG0001580	Prau.g_01454	Praq.g_00224
OG0001582	Prau.g_01614	Praq.g_00377
OG0001583	Prau.g_01616	Praq.g_00379
OG0001584	Prau.g_01617	Praq.g_00380
OG0001585	Prau.g_01627	Praq.g_00002
OG0001586	Prau.g_01944	Praq.g_00685
OG0001590	Prau.g_00295	Praq.g_01709
OG0001591	Prau.g_00365	Praq.g_01181
OG0001593	Prau.g_00501	Praq.g_00509
OG0001594	Prau.g_00510	Praq.g_00518
OG0001595	Prau.g_00746	Praq.g_00835
OG0001596	Prau.g_00805	Praq.g_00628
OG0001597	Prau.g_00920	Praq.g_01464
OG0001598	Prau.g_00944	Praq.g_01476
OG0001599	Prau.g_01183	Praq.g_01309
OG0001600	Prau.g_01184	Praq.g_01310
OG0001601	Prau.g_01185	Praq.g_01311
OG0001602	Prau.g_01186	Praq.g_01312
OG0001603	Prau.g_01664	Praq.g_01957
OG0001604	Prau.g_01745	Praq.g_00484
OG0001606	Prau.g_00342	Praq.g_01205
OG0001607	Prau.g_01278	Praq.g_00053
OG0001609	Prau.g_00370	Praq.g_01176
OG0001610	Prau.g_00741	Praq.g_00830
OG0001611	Prau.g_00786	Praq.g_00608
OG0001612	Prau.g_00831	Praq.g_00646
OG0001613	Prau.g_00924	Praq.g_01467
OG0001614	Prau.g_01041	Praq.g_01573
OG0001617	Prau.g_01386	Praq.g_00148
OG0001619	Prau.g_01398	Praq.g_00164
OG0001620	Prau.g_01503	Praq.g_00252
OG0001621	Prau.g_00815	Praq.g_00636
OG0001623	Prau.g_00339	Praq.g_01208
OG0001624	Prau.g_00922	Praq.g_01465
OG0001625	Prau.g_01050	Praq.g_01580
OG0001628	Prau.g_01656	Praq.g_00032
OG0001639	Prau.g_00111	Praq.g_01893
OG0001640	Prau.g_00181	Praq.g_01822
OG0001641	Prau.g_00366	Praq.g_01180
OG0001642	Prau.g_00368	Praq.g_01178
OG0001643	Prau.g_00401	Praq.g_01145
OG0001644	Prau.g_00402	Praq.g_01144
OG0001645	Prau.g_00404	Praq.g_01143
OG0001647	Prau.g_00508	Praq.g_00516
OG0001648	Prau.g_00599	Praq.g_01043
OG0001649	Prau.g_00605	Praq.g_01037
OG0001650	Prau.g_00754	Praq.g_00582
OG0001651	Prau.g_00794	Praq.g_00615
OG0001652	Prau.g_00795	Praq.g_00617
OG0001653	Prau.g_00823	Praq.g_00642
OG0001654	Prau.g_00829	Praq.g_00644
OG0001655	Prau.g_00837	Praq.g_00652
OG0001656	Prau.g_00859	Praq.g_00675
OG0001657	Prau.g_00911	Praq.g_01455
OG0001658	Prau.g_00923	Praq.g_01466
OG0001659	Prau.g_00968	Praq.g_01502
OG0001660	Prau.g_01051	Praq.g_01581
OG0001661	Prau.g_01054	Praq.g_01584
OG0001662	Prau.g_01059	Praq.g_01589
OG0001663	Prau.g_01076	Praq.g_01606
OG0001664	Prau.g_01077	Praq.g_01607
OG0001665	Prau.g_01096	Praq.g_01626
OG0001666	Prau.g_01100	Praq.g_01630
OG0001667	Prau.g_01103	Praq.g_01633
OG0001668	Prau.g_01109	Praq.g_01639
OG0001669	Prau.g_01121	Praq.g_01652
OG0001670	Prau.g_01122	Praq.g_01653
OG0001671	Prau.g_01128	Praq.g_01659
OG0001672	Prau.g_01133	Praq.g_01664
OG0001673	Prau.g_01134	Praq.g_01665
OG0001674	Prau.g_01135	Praq.g_01666
OG0001676	Prau.g_01164	Praq.g_01291
OG0001677	Prau.g_01182	Praq.g_01308
OG0001678	Prau.g_01253	Praq.g_01380
OG0001679	Prau.g_01261	Praq.g_01388
OG0001680	Prau.g_01317	Praq.g_00045
OG0001681	Prau.g_01349	Praq.g_00114
OG0001682	Prau.g_01354	Praq.g_00118
OG0001684	Prau.g_01613	Praq.g_00376
OG0001685	Prau.g_01620	Praq.g_00383
OG0001686	Prau.g_01623	Praq.g_00386
OG0001687	Prau.g_01629	Praq.g_00004
OG0001688	Prau.g_01632	Praq.g_00007
OG0001689	Prau.g_01636	Praq.g_00011
OG0001690	Prau.g_01638	Praq.g_00013
OG0001691	Prau.g_01639	Praq.g_00015
OG0001692	Prau.g_01737	Praq.g_00492
OG0001693	Prau.g_01984	Praq.g_00388
OG0001695	Prau.g_01474	Praq.g_00201
OG0001698	Prau.g_00537	Praq.g_01106
OG0001700	Prau.g_00789	Praq.g_00611
OG0001701	Prau.g_00791	Praq.g_00613
OG0001702	Prau.g_00810	Praq.g_00631
OG0001703	Prau.g_00824	Praq.g_00643
OG0001704	Prau.g_01052	Praq.g_01582
OG0001706	Prau.g_01163	Praq.g_01290
OG0001707	Prau.g_01187	Praq.g_01313
OG0001708	Prau.g_01340	Praq.g_00105
OG0001710	Prau.g_01053	Praq.g_01583
OG0001713	Prau.g_01462	Praq.g_00198
OG0001722	Prau.g_00787	Praq.g_00609
OG0001724	Prau.g_00842	Praq.g_00657
OG0001725	Prau.g_00919	Praq.g_01463
OG0001726	Prau.g_01149	Praq.g_01279
OG0001728	Prau.g_01355	Praq.g_00119
OG0001730	Prau.g_01472, Prau.g_01463	Praq.g_00199
OG0001731	Prau.g_01643	Praq.g_00019
OG0001733	Prau.g_00390	Praq.g_01157
OG0001734	Prau.g_00753	Praq.g_00581
OG0001783	Prau.g_00048	Praq.g_01256
OG0001787	Prau.g_01167	Praq.g_01293
OG0001788	Prau.g_01337	Praq.g_00102
OG0001790	Prau.g_01328	Praq.g_00094
OG0001791	Prau.g_01329	Praq.g_00096
OG0001796	Prau.g_01169	Praq.g_01295
OG0001806	Prau.g_00380	Praq.g_01166
OG0001807	Prau.g_00397	Praq.g_01151
OG0001808	Prau.g_00423	Praq.g_00088
OG0001809	Prau.g_00813	Praq.g_00634
OG0001819	Prau.g_00413	Praq.g_01138
OG0001820	Prau.g_01342	Praq.g_00107
OG0001823	Prau.g_01465	Praq.g_00234
OG0001824	Prau.g_01631	Praq.g_00006
OG0001826	Prau.g_01661	Praq.g_00040
OG0001830	Prau.g_01464, Prau.g_01473	Praq.g_00200
OG0001837	Prau.g_00345	Praq.g_01202
OG0001839	Prau.g_00417	Praq.g_01134
OG0001841	Prau.g_01334	Praq.g_00099
OG0001845	Prau.g_01552	Praq.g_00315
OG0001846	Prau.g_01615	Praq.g_00378
OG0001850	Prau.g_01171	Praq.g_01297
OG0001859	Prau.g_00260	Praq.g_01745
OG0001862	Prau.g_01158	Praq.g_01284
OG0001873	Prau.g_01277	Praq.g_00054
OG0001875	Prau.g_00418	Praq.g_01133
OG0001876	Prau.g_00415	Praq.g_01136
OG0001877	Prau.g_00398	Praq.g_01149
OG0001878	Prau.g_00042	Praq.g_01248
OG0001906	Prau.g_00275	Praq.g_01730
OG0001910	Prau.g_00393	Praq.g_01155
OG0001912	Prau.g_00416	Praq.g_01135
OG0001914	Prau.g_00412	Praq.g_01139
OG0001953	Prau.g_00064	Praq.g_01941
OG0001960	Prau.g_00052	Praq.g_00725
OG0001966	Prau.g_01311	Praq.g_01947
OG0001982	Prau.g_00363	Praq.g_01183
OG0001984	Prau.g_00396	Praq.g_01152
OG0001985	Prau.g_00446	Praq.g_00048
OG0001988	Prau.g_01660	Praq.g_00038
OG0001989	Prau.g_00372	Praq.g_01174
OG0001990	Prau.g_00384	Praq.g_01162
OG0002021	Prau.g_00421	Praq.g_01131
OG0002031	Prau.g_01687	Praq.g_00563
OG0002056	Prau.g_01365	Praq.g_00127
OG0002057	Prau.g_01468	Praq.g_00254
OG0002058	Prau.g_01478	Praq.g_00249
OG0002059	Prau.g_01702	Praq.g_00549, Praq.g_00858
OG0002060	Prau.g_01700	Praq.g_00049, Praq.g_00551
OG0002062	Prau.g_00419	Praq.g_01132
OG0002063	Prau.g_00411	Praq.g_01140
OG0002064	Prau.g_00399	Praq.g_01148
OG0002130	Prau.g_01701	Praq.g_00550
OG0002138	Prau.g_00801	Praq.g_00623
OG0002172	Prau.g_00459	Praq.g_01949
OG0002189	Prau.g_01456	Praq.g_00229
OG0002194	Prau.g_01682	Praq.g_00567
OG0002255	Prau.g_01440	Praq.g_00210
OG0002256	Prau.g_01455	Praq.g_00226
OG0002258	Prau.g_01499, Prau.g_01466	Praq.g_00255
OG0002260	Prau.g_00437	Praq.g_00861
OG0002262	Prau.g_01294	Praq.g_01141
OG0002263	Prau.g_00400	Praq.g_01146
OG0002264	Prau.g_01025	Praq.g_01558
OG0002265	Prau.g_01689	Praq.g_00561
OG0002266	Prau.g_01690	Praq.g_00560
OG0002267	Prau.g_01691	Praq.g_00559
OG0002268	Prau.g_01692	Praq.g_00558
OG0002269	Prau.g_01693	Praq.g_00557
OG0002270	Prau.g_01694	Praq.g_00556
OG0002271	Prau.g_01695	Praq.g_00555
OG0002272	Prau.g_01698	Praq.g_00552
OG0002350	Prau.g_01716, Prau.g_00443	Praq.g_01958
OG0002376	Prau.g_01696	Praq.g_00553
OG0002533	Prau.g_01497	Praq.g_00256
OG0002537	Prau.g_01293	Praq.g_00070
OG0002538	Prau.g_01684	Praq.g_00565
OG0002539	Prau.g_01686	Praq.g_00564
OG0002542	Prau.g_00045	Praq.g_01252
OG0002543	Prau.g_00044	Praq.g_01251
OG0002544	Prau.g_00043	Praq.g_01249
OG0002545	Prau.g_00039	Praq.g_01245
