Orthogroup	Syai	Prbj
OG0001123	Syai.g_01430	Prbj.g_02209
OG0001124	Syai.g_01428	Prbj.g_02207
OG0001125	Syai.g_01426	Prbj.g_02205
OG0001126	Syai.g_02021	Prbj.g_01850
OG0001127	Syai.g_02020	Prbj.g_01849
OG0001128	Syai.g_02017	Prbj.g_01846
OG0001129	Syai.g_02015	Prbj.g_01845
OG0001130	Syai.g_02014	Prbj.g_01844
OG0001131	Syai.g_01281	Prbj.g_02687
OG0001132	Syai.g_01620	Prbj.g_02537
OG0001133	Syai.g_01072	Prbj.g_02555
OG0001134	Syai.g_01745	Prbj.g_01990
OG0001135	Syai.g_01742	Prbj.g_01992
OG0001136	Syai.g_02146	Prbj.g_00969
OG0001137	Syai.g_02126	Prbj.g_00832
OG0001138	Syai.g_01763	Prbj.g_00004
OG0001139	Syai.g_01765	Prbj.g_00006
OG0001140	Syai.g_01766	Prbj.g_00007
OG0001141	Syai.g_01767	Prbj.g_00008
OG0001142	Syai.g_01768	Prbj.g_00009
OG0001143	Syai.g_01778	Prbj.g_01907
OG0001144	Syai.g_01788	Prbj.g_02153
OG0001145	Syai.g_02165	Prbj.g_01717
OG0001146	Syai.g_02185	Prbj.g_01733
OG0001147	Syai.g_00869	Prbj.g_00121
OG0001148	Syai.g_00626	Prbj.g_01640
OG0001149	Syai.g_00625	Prbj.g_01641
OG0001150	Syai.g_00624	Prbj.g_01642
OG0001151	Syai.g_00611	Prbj.g_01654
OG0001152	Syai.g_00610	Prbj.g_01655
OG0001153	Syai.g_00903	Prbj.g_00651
OG0001154	Syai.g_00901	Prbj.g_00652
OG0001155	Syai.g_02298	Prbj.g_01686
OG0001156	Syai.g_02301	Prbj.g_01689
OG0001157	Syai.g_02302	Prbj.g_02538
OG0001158	Syai.g_02303	Prbj.g_01690
OG0001159	Syai.g_02304	Prbj.g_01691
OG0001160	Syai.g_02355	Prbj.g_00884
OG0001161	Syai.g_02803	Prbj.g_02535
OG0001162	Syai.g_01374	Prbj.g_00780
OG0001163	Syai.g_02363	Prbj.g_00870
OG0001164	Syai.g_02369	Prbj.g_00865
OG0001165	Syai.g_02374	Prbj.g_00862
OG0001166	Syai.g_02400	Prbj.g_00482
OG0001167	Syai.g_02254	Prbj.g_00461
OG0001168	Syai.g_02256	Prbj.g_00459
OG0001169	Syai.g_02258	Prbj.g_00457
OG0001170	Syai.g_02260	Prbj.g_00455
OG0001171	Syai.g_02270	Prbj.g_00445
OG0001172	Syai.g_00323	Prbj.g_02653
OG0001173	Syai.g_00324	Prbj.g_02652
OG0001174	Syai.g_00332	Prbj.g_02644
OG0001175	Syai.g_00333	Prbj.g_02643
OG0001176	Syai.g_00352	Prbj.g_01028
OG0001177	Syai.g_00350	Prbj.g_01030
OG0001178	Syai.g_02383	Prbj.g_00851
OG0001179	Syai.g_00385	Prbj.g_00999
OG0001180	Syai.g_00410	Prbj.g_00407
OG0001181	Syai.g_00414	Prbj.g_00403
OG0001182	Syai.g_00423	Prbj.g_00394
OG0001183	Syai.g_00429	Prbj.g_00367
OG0001184	Syai.g_00156	Prbj.g_01509
OG0001185	Syai.g_00117	Prbj.g_01592
OG0001186	Syai.g_00084	Prbj.g_01253
OG0001187	Syai.g_00081	Prbj.g_01249
OG0001188	Syai.g_00078	Prbj.g_01245
OG0001189	Syai.g_00061	Prbj.g_01223
OG0001190	Syai.g_02776	Prbj.g_01955
OG0001191	Syai.g_02788	Prbj.g_01968
OG0001192	Syai.g_02793	Prbj.g_01975
OG0001193	Syai.g_02835	Prbj.g_02013
OG0001194	Syai.g_02838	Prbj.g_02019
OG0001195	Syai.g_02839	Prbj.g_02020
OG0001196	Syai.g_02913	Prbj.g_02056
OG0001197	Syai.g_02915	Prbj.g_02058
OG0001198	Syai.g_02930	Prbj.g_02070
OG0001199	Syai.g_02480	Prbj.g_00570
OG0001200	Syai.g_02482	Prbj.g_00572
OG0001202	Syai.g_02674	Prbj.g_01164
OG0001203	Syai.g_00540	Prbj.g_02610
OG0001204	Syai.g_00312	Prbj.g_01340
OG0001205	Syai.g_02212	Prbj.g_00110
OG0001206	Syai.g_00853	Prbj.g_00151
OG0001207	Syai.g_00629	Prbj.g_01638
OG0001208	Syai.g_00640	Prbj.g_01628
OG0001209	Syai.g_00711	Prbj.g_02130
OG0001210	Syai.g_00720	Prbj.g_02142
OG0001211	Syai.g_00735	Prbj.g_01864
OG0001212	Syai.g_00799	Prbj.g_01771
OG0001213	Syai.g_01082	Prbj.g_02565
OG0001214	Syai.g_01106	Prbj.g_02575
OG0001215	Syai.g_01958	Prbj.g_00932
OG0001216	Syai.g_01388	Prbj.g_02181
OG0001217	Syai.g_01185	Prbj.g_01884
OG0001218	Syai.g_00893	Prbj.g_00663
OG0001219	Syai.g_01561	Prbj.g_02311
OG0001220	Syai.g_02087	Prbj.g_02503
OG0001221	Syai.g_01284	Prbj.g_02364
OG0001222	Syai.g_01516	Prbj.g_01984
OG0001223	Syai.g_01463	Prbj.g_02243
OG0001224	Syai.g_02011	Prbj.g_01842
OG0001225	Syai.g_02009	Prbj.g_01840
OG0001226	Syai.g_01154	Prbj.g_00678
OG0001227	Syai.g_02806	Prbj.g_01669
OG0001228	Syai.g_02218	Prbj.g_02158
OG0001229	Syai.g_01986	Prbj.g_00873
OG0001230	Syai.g_00964	Prbj.g_01046
OG0001231	Syai.g_00017	Prbj.g_01184
OG0001232	Syai.g_02410	Prbj.g_00477
OG0001233	Syai.g_02261	Prbj.g_00454
OG0001234	Syai.g_00337	Prbj.g_02640
OG0001235	Syai.g_00343	Prbj.g_01033
OG0001236	Syai.g_00159	Prbj.g_01505
OG0001237	Syai.g_00137	Prbj.g_01512
OG0001238	Syai.g_02789	Prbj.g_01969
OG0001239	Syai.g_02477	Prbj.g_00567
OG0001240	Syai.g_02527	Prbj.g_00604
OG0001241	Syai.g_02537	Prbj.g_00614
OG0001242	Syai.g_02566	Prbj.g_01560
OG0001243	Syai.g_02573	Prbj.g_01529
OG0001245	Syai.g_02091	Prbj.g_00689
OG0001246	Syai.g_00666	Prbj.g_02091
OG0001247	Syai.g_01380	Prbj.g_02453
OG0001248	Syai.g_01377	Prbj.g_00943
OG0001249	Syai.g_00464	Prbj.g_00347
OG0001250	Syai.g_02053	Prbj.g_02482
OG0001252	Syai.g_02018	Prbj.g_01847
OG0001254	Syai.g_01744	Prbj.g_01991
OG0001255	Syai.g_01915	Prbj.g_00769
OG0001258	Syai.g_02372	Prbj.g_00864
OG0001259	Syai.g_02259	Prbj.g_00456
OG0001260	Syai.g_02281	Prbj.g_00426
OG0001261	Syai.g_00394	Prbj.g_00990
OG0001262	Syai.g_00063	Prbj.g_01226
OG0001263	Syai.g_02576	Prbj.g_01531
OG0001265	Syai.g_02563	Prbj.g_01558
OG0001266	Syai.g_02679	Prbj.g_01168
OG0001267	Syai.g_00259	Prbj.g_01405
OG0001268	Syai.g_00492	Prbj.g_00335
OG0001269	Syai.g_01699	Prbj.g_02500
OG0001270	Syai.g_02231	Prbj.g_00098
OG0001271	Syai.g_00862	Prbj.g_00131
OG0001272	Syai.g_00644	Prbj.g_01624
OG0001273	Syai.g_01099	Prbj.g_02568
OG0001274	Syai.g_02706	Prbj.g_00269
OG0001275	Syai.g_01447	Prbj.g_02227
OG0001276	Syai.g_01431	Prbj.g_02210
OG0001277	Syai.g_02899	Prbj.g_02042
OG0001278	Syai.g_01799	Prbj.g_02165
OG0001279	Syai.g_00991	Prbj.g_01299
OG0001280	Syai.g_02176	Prbj.g_01725
OG0001281	Syai.g_02186	Prbj.g_01734
OG0001283	Syai.g_02908	Prbj.g_02051
OG0001285	Syai.g_02866	Prbj.g_00473
OG0001286	Syai.g_00408	Prbj.g_00409
OG0001290	Syai.g_02536	Prbj.g_00613
OG0001291	Syai.g_02587	Prbj.g_01541
OG0001292	Syai.g_00306	Prbj.g_01346
OG0001293	Syai.g_00285	Prbj.g_01369
OG0001294	Syai.g_01242	Prbj.g_00826
OG0001295	Syai.g_00722	Prbj.g_02145
OG0001297	Syai.g_00676	Prbj.g_02100
OG0001298	Syai.g_00773	Prbj.g_01797
OG0001300	Syai.g_01982	Prbj.g_00947
OG0001301	Syai.g_01995	Prbj.g_00755
OG0001302	Syai.g_01142	Prbj.g_01337
OG0001303	Syai.g_01559	Prbj.g_02309
OG0001307	Syai.g_01717	Prbj.g_00670
OG0001308	Syai.g_00943	Prbj.g_01074
OG0001309	Syai.g_00682	Prbj.g_02106
OG0001311	Syai.g_01429	Prbj.g_02208
OG0001312	Syai.g_01549	Prbj.g_02298
OG0001316	Syai.g_02593	Prbj.g_01548
OG0001319	Syai.g_00270	Prbj.g_01395
OG0001321	Syai.g_02195	Prbj.g_00119
OG0001322	Syai.g_02194	Prbj.g_00120
OG0001323	Syai.g_00685	Prbj.g_02109
OG0001324	Syai.g_01983	Prbj.g_00948
OG0001326	Syai.g_02856	Prbj.g_02026
OG0001328	Syai.g_01278	Prbj.g_02357
OG0001330	Syai.g_02167	Prbj.g_01718
OG0001331	Syai.g_00622	Prbj.g_01644
OG0001332	Syai.g_02293	Prbj.g_01674
OG0001333	Syai.g_02255	Prbj.g_00460
OG0001334	Syai.g_00438	Prbj.g_00363
OG0001335	Syai.g_00439	Prbj.g_00362
OG0001336	Syai.g_02909	Prbj.g_02052
OG0001337	Syai.g_00434, Syai.g_00452	Prbj.g_00353
OG0001339	Syai.g_02539	Prbj.g_00616
OG0001340	Syai.g_00453	Prbj.g_00352
OG0001344	Syai.g_02139	Prbj.g_00845
OG0001347	Syai.g_02766	Prbj.g_01278
OG0001348	Syai.g_02033	Prbj.g_00249
OG0001351	Syai.g_00843	Prbj.g_01893
OG0001352	Syai.g_00700	Prbj.g_00760
OG0001353	Syai.g_02042	Prbj.g_02473
OG0001354	Syai.g_01477	Prbj.g_02252
OG0001355	Syai.g_01698	Prbj.g_02368
OG0001357	Syai.g_00918, Syai.g_01612	Prbj.g_00073, Prbj.g_00697, Prbj.g_01897
OG0001360	Syai.g_02107	Prbj.g_00018
OG0001361	Syai.g_02113	Prbj.g_00309
OG0001362	Syai.g_00938	Prbj.g_01078
OG0001363	Syai.g_00936	Prbj.g_01080
OG0001366	Syai.g_02403	Prbj.g_00479
OG0001366	Syai.g_02512	Prbj.g_02691
OG0001370	Syai.g_02317, Syai.g_02865	Prbj.g_02460
OG0001373	Syai.g_02855	Prbj.g_02025
OG0001374	Syai.g_02863	Prbj.g_02033
OG0001376	Syai.g_02795	Prbj.g_01978
OG0001377	Syai.g_02794	Prbj.g_01977
OG0001378	Syai.g_02232	Prbj.g_00091
OG0001379	Syai.g_02169	Prbj.g_01720
OG0001380	Syai.g_01168	Prbj.g_02508
OG0001381	Syai.g_02819, Syai.g_01723	Prbj.g_02689
OG0001385	Syai.g_02852	Prbj.g_02022
OG0001386	Syai.g_02853	Prbj.g_02023
OG0001387	Syai.g_02854	Prbj.g_02024
OG0001388	Syai.g_02857	Prbj.g_02027
OG0001389	Syai.g_02858	Prbj.g_02028
OG0001390	Syai.g_02859	Prbj.g_02029
OG0001391	Syai.g_02860	Prbj.g_02030
OG0001392	Syai.g_02861	Prbj.g_02031
OG0001393	Syai.g_02862	Prbj.g_02032
OG0001394	Syai.g_01290	Prbj.g_02381
OG0001395	Syai.g_01410	Prbj.g_02197
OG0001396	Syai.g_02765	Prbj.g_01277
OG0001397	Syai.g_00937	Prbj.g_01079
OG0001398	Syai.g_01587	Prbj.g_00690
OG0001400	Syai.g_02602, Syai.g_01928	Prbj.g_00547
OG0001401	Syai.g_02046, Syai.g_02047	Prbj.g_02477
OG0001402	Syai.g_01070	Prbj.g_02554
OG0001405	Syai.g_00441	Prbj.g_00360
OG0001406	Syai.g_02796	Prbj.g_01979
OG0001412	Syai.g_02767	Prbj.g_01279
OG0001414	Syai.g_01722	Prbj.g_00181
OG0001416	Syai.g_02183	Prbj.g_01731
OG0001422	Syai.g_02171	Prbj.g_00158
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Prbj.g_02711, Prbj.g_01102
OG0001425	Syai.g_02792	Prbj.g_01972
OG0001426	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693	Prbj.g_01661
OG0001435	Syai.g_01256	Prbj.g_02336
OG0001436	Syai.g_00179	Prbj.g_01484
OG0001436	Syai.g_00178	Prbj.g_01485
OG0001438	Syai.g_00244	Prbj.g_01420
OG0001441	Syai.g_00687	Prbj.g_02111
OG0001442	Syai.g_01305	Prbj.g_02389
OG0001443	Syai.g_02800	Prbj.g_00872
OG0001444	Syai.g_02521	Prbj.g_00598
OG0001446	Syai.g_00832	Prbj.g_00047
OG0001449	Syai.g_00315	Prbj.g_01327
OG0001461	Syai.g_01730	Prbj.g_01889
OG0001462	Syai.g_00045	Prbj.g_01210
OG0001470	Syai.g_02235	Prbj.g_01255
OG0001472	Syai.g_01931	Prbj.g_00907
OG0001474	Syai.g_00493	Prbj.g_00334
OG0001475	Syai.g_02237	Prbj.g_01257
OG0001476	Syai.g_02131	Prbj.g_00839
OG0001477	Syai.g_01992	Prbj.g_00750
OG0001479	Syai.g_00490	Prbj.g_00337
OG0001484	Syai.g_02864	Prbj.g_02172
OG0001487	Syai.g_00894	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Syai.g_02121	Prbj.g_00828
OG0001489	Syai.g_00419	Prbj.g_00398
OG0001495	Syai.g_00349	Prbj.g_01031
OG0001496	Syai.g_01990	Prbj.g_00746
OG0001497	Syai.g_01991	Prbj.g_00749
OG0001498	Syai.g_00518	Prbj.g_00065
OG0001508	Syai.g_02234	Prbj.g_01254
OG0001510	Syai.g_00105	Prbj.g_01818
OG0001511	Syai.g_02549	Prbj.g_00628
OG0001512	Syai.g_00541	Prbj.g_02612
OG0001514	Syai.g_01989	Prbj.g_00745
OG0001515	Syai.g_01978	Prbj.g_00939
OG0001516	Syai.g_01233	Prbj.g_00817
OG0001517	Syai.g_00487	Prbj.g_00340
OG0001518	Syai.g_02791	Prbj.g_01971
OG0001519	Syai.g_02802	Prbj.g_01982
OG0001527	Syai.g_00749	Prbj.g_01878
OG0001528	Syai.g_02236	Prbj.g_01251
OG0001529	Syai.g_00054	Prbj.g_01216
OG0001530	Syai.g_02547	Prbj.g_00626
OG0001531	Syai.g_00542	Prbj.g_02613
OG0001532	Syai.g_01764	Prbj.g_00005
OG0001533	Syai.g_00849	Prbj.g_00683
OG0001533	Syai.g_00821	Prbj.g_00090
OG0001534	Syai.g_01417	Prbj.g_02200
OG0001535	Syai.g_01433	Prbj.g_02212
OG0001536	Syai.g_01508	Prbj.g_02272
OG0001537	Syai.g_01285	Prbj.g_02372
OG0001538	Syai.g_01326	Prbj.g_02417
OG0001539	Syai.g_01252	Prbj.g_02522
OG0001540	Syai.g_02578	Prbj.g_01533
OG0001541	Syai.g_02646	Prbj.g_00507
OG0001542	Syai.g_02655	Prbj.g_01142
OG0001543	Syai.g_02692	Prbj.g_00247
OG0001544	Syai.g_02801	Prbj.g_01981
OG0001545	Syai.g_02898	Prbj.g_02041
OG0001555	Syai.g_01645	Prbj.g_01316
OG0001558	Syai.g_00020, Syai.g_00021	Prbj.g_01187
OG0001559	Syai.g_02546	Prbj.g_00625
OG0001560	Syai.g_02535	Prbj.g_00612
OG0001561	Syai.g_01427	Prbj.g_02206
OG0001562	Syai.g_01441	Prbj.g_02220
OG0001563	Syai.g_00403	Prbj.g_00982
OG0001572	Syai.g_00564	Prbj.g_00213
OG0001574	Syai.g_00747	Prbj.g_01876
OG0001575	Syai.g_00752	Prbj.g_01881
OG0001576	Syai.g_00817	Prbj.g_01743
OG0001577	Syai.g_02148	Prbj.g_00967
OG0001579	Syai.g_00447	Prbj.g_00356
OG0001580	Syai.g_02758	Prbj.g_01944
OG0001588	Syai.g_00170	Prbj.g_01492
OG0001589	Syai.g_02263	Prbj.g_00452
OG0001590	Syai.g_01098	Prbj.g_02501
OG0001591	Syai.g_01244	Prbj.g_02526
OG0001592	Syai.g_02760	Prbj.g_01945
OG0001614	Syai.g_00119	Prbj.g_01590
OG0001615	Syai.g_00727	Prbj.g_02667
OG0001616	Syai.g_01751	Prbj.g_01911
OG0001617	Syai.g_01985	Prbj.g_01092
OG0001618	Syai.g_01399	Prbj.g_02188
OG0001619	Syai.g_01519	Prbj.g_02282
OG0001620	Syai.g_00499	Prbj.g_00326
OG0001621	Syai.g_00297	Prbj.g_01358
OG0001622	Syai.g_02907	Prbj.g_02050
OG0001634	Syai.g_01239	Prbj.g_00823
OG0001635	Syai.g_00091	Prbj.g_02633
OG0001637	Syai.g_02274	Prbj.g_00436
OG0001638	Syai.g_02390	Prbj.g_00490
OG0001639	Syai.g_02297	Prbj.g_01685
OG0001640	Syai.g_02022	Prbj.g_01851
OG0001641	Syai.g_01457	Prbj.g_02238
OG0001642	Syai.g_02085	Prbj.g_02499
OG0001643	Syai.g_01109	Prbj.g_02578
OG0001652	Syai.g_00018	Prbj.g_01185
OG0001653	Syai.g_02524, Syai.g_02924	Prbj.g_00601
OG0001654	Syai.g_02295	Prbj.g_01683
OG0001655	Syai.g_02094, Syai.g_01926	Prbj.g_00072, Prbj.g_00229
OG0001656	Syai.g_00445	Prbj.g_00357
OG0001657	Syai.g_02619	Prbj.g_00532
OG0001658	Syai.g_02775	Prbj.g_01954
OG0001672	Syai.g_02488, Syai.g_02489	Prbj.g_00578
OG0001673	Syai.g_00532	Prbj.g_00178
OG0001674	Syai.g_00975, Syai.g_00974	Prbj.g_00432
OG0001674	Syai.g_00976	Prbj.g_00431
OG0001675	Syai.g_01443	Prbj.g_02223, Prbj.g_02221
OG0001676	Syai.g_00444	Prbj.g_00354
OG0001677	Syai.g_00430, Syai.g_01762	Prbj.g_00366
OG0001680	Syai.g_02124	Prbj.g_01373
OG0001691	Syai.g_01064	Prbj.g_02325
OG0001692	Syai.g_00959	Prbj.g_01051
OG0001694	Syai.g_00257	Prbj.g_01407
OG0001695	Syai.g_02894	Prbj.g_02036
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Prbj.g_00591
OG0001703	Syai.g_00630	Prbj.g_01637
OG0001712	Syai.g_01634	Prbj.g_02465
OG0001715	Syai.g_01166	Prbj.g_00707
OG0001716	Syai.g_02081, Syai.g_02082	Prbj.g_02495
OG0001726	Syai.g_01593, Syai.g_01594	Prbj.g_02321
OG0001729	Syai.g_00545	Prbj.g_02618
OG0001730	Syai.g_00552	Prbj.g_00421
OG0001731	Syai.g_02315	Prbj.g_01698
OG0001732	Syai.g_01781	Prbj.g_01904
OG0001735	Syai.g_02925, Syai.g_01226	Prbj.g_00808
OG0001736	Syai.g_00193	Prbj.g_00345, Prbj.g_01443, Prbj.g_01470
OG0001737	Syai.g_00238	Prbj.g_01425
OG0001738	Syai.g_00204	Prbj.g_01458
OG0001740	Syai.g_02896	Prbj.g_02039
OG0001747	Syai.g_02600	Prbj.g_00549
OG0001749	Syai.g_00148, Syai.g_00188	Prbj.g_01475
OG0001750	Syai.g_02522	Prbj.g_00599
OG0001751	Syai.g_00531, Syai.g_01577	Prbj.g_00179
OG0001752	Syai.g_02283	Prbj.g_00424
OG0001753	Syai.g_02277	Prbj.g_00430
OG0001754	Syai.g_02276	Prbj.g_00433
OG0001755	Syai.g_00681	Prbj.g_02105
OG0001759	Syai.g_01659, Syai.g_01660	Prbj.g_01108
OG0001761	Syai.g_01050	Prbj.g_00901
OG0001762	Syai.g_01450	Prbj.g_02230
OG0001763	Syai.g_01464, Syai.g_01465	Prbj.g_02244
OG0001764	Syai.g_01572	Prbj.g_02318
OG0001765	Syai.g_01026, Syai.g_01711	Prbj.g_02532
OG0001766	Syai.g_00228	Prbj.g_01435
OG0001767	Syai.g_00180	Prbj.g_01483
OG0001768	Syai.g_02661	Prbj.g_01149
OG0001783	Syai.g_00114	Prbj.g_01595
OG0001784	Syai.g_02513	Prbj.g_00594
OG0001785	Syai.g_02275	Prbj.g_00434
OG0001786	Syai.g_02340	Prbj.g_01714
OG0001787	Syai.g_00706	Prbj.g_02126
OG0001788	Syai.g_00710, Syai.g_00709	Prbj.g_02129
OG0001789	Syai.g_02178	Prbj.g_01727
OG0001790	Syai.g_02153	Prbj.g_00960
OG0001791	Syai.g_02129	Prbj.g_00837
OG0001792	Syai.g_01789	Prbj.g_02154
OG0001794	Syai.g_01420	Prbj.g_00718
OG0001796	Syai.g_01439	Prbj.g_02218
OG0001797	Syai.g_01541	Prbj.g_02289
OG0001798	Syai.g_01073	Prbj.g_02556
OG0001799	Syai.g_01120	Prbj.g_02595
OG0001800	Syai.g_00990	Prbj.g_01295
OG0001801	Syai.g_00982	Prbj.g_01042
OG0001803	Syai.g_02216	Prbj.g_00106
OG0001804	Syai.g_00519	Prbj.g_00066
OG0001805	Syai.g_00302	Prbj.g_01351
OG0001806	Syai.g_00269	Prbj.g_01396
OG0001807	Syai.g_00177	Prbj.g_01486
OG0001808	Syai.g_00167	Prbj.g_01497
OG0001810	Syai.g_02591	Prbj.g_01546
OG0001811	Syai.g_02652	Prbj.g_01139
OG0001812	Syai.g_02761	Prbj.g_01946
OG0001813	Syai.g_02824	Prbj.g_02001
OG0001814	Syai.g_02917, Syai.g_02916	Prbj.g_02059
OG0001815	Syai.g_02928	Prbj.g_02068
OG0001835	Syai.g_00585, Syai.g_01690	Prbj.g_00753
OG0001838	Syai.g_00008	Prbj.g_02081
OG0001839	Syai.g_00039	Prbj.g_01205
OG0001840	Syai.g_00060	Prbj.g_01222
OG0001841	Syai.g_00068	Prbj.g_01230
OG0001842	Syai.g_02289	Prbj.g_01812
OG0001843	Syai.g_00120	Prbj.g_01589
OG0001844	Syai.g_00121	Prbj.g_01588
OG0001845	Syai.g_00122	Prbj.g_01582
OG0001846	Syai.g_02567	Prbj.g_01561
OG0001847	Syai.g_02564, Syai.g_02565	Prbj.g_01559
OG0001848	Syai.g_02560	Prbj.g_01555
OG0001849	Syai.g_02503	Prbj.g_00586
OG0001850	Syai.g_02491	Prbj.g_00579
OG0001851	Syai.g_02484	Prbj.g_00574
OG0001852	Syai.g_02483	Prbj.g_00573
OG0001853	Syai.g_02476	Prbj.g_00566
OG0001854	Syai.g_00536	Prbj.g_00175
OG0001855	Syai.g_00889	Prbj.g_01062, Prbj.g_00437
OG0001856	Syai.g_02354	Prbj.g_00886
OG0001857	Syai.g_02351	Prbj.g_00889
OG0001858	Syai.g_02309	Prbj.g_01695
OG0001859	Syai.g_00618	Prbj.g_01648
OG0001860	Syai.g_00632	Prbj.g_01636
OG0001861	Syai.g_00645	Prbj.g_01623
OG0001862	Syai.g_00656	Prbj.g_01611
OG0001863	Syai.g_00661	Prbj.g_01606
OG0001864	Syai.g_00718	Prbj.g_02140
OG0001865	Syai.g_00785	Prbj.g_01784
OG0001866	Syai.g_00813	Prbj.g_01759
OG0001867	Syai.g_01048	Prbj.g_01749
OG0001868	Syai.g_02182	Prbj.g_01730
OG0001869	Syai.g_02149	Prbj.g_00966
OG0001870	Syai.g_02141	Prbj.g_00974
OG0001871	Syai.g_02136	Prbj.g_00842
OG0001872	Syai.g_01795	Prbj.g_02161
OG0001873	Syai.g_01752	Prbj.g_01912
OG0001874	Syai.g_01749	Prbj.g_00017
OG0001877	Syai.g_01979	Prbj.g_00940
OG0001878	Syai.g_01446	Prbj.g_02226
OG0001879	Syai.g_01452	Prbj.g_02234
OG0001880	Syai.g_01498	Prbj.g_02265
OG0001881	Syai.g_01501	Prbj.g_02266
OG0001882	Syai.g_01524	Prbj.g_02286
OG0001883	Syai.g_01542	Prbj.g_02291
OG0001884	Syai.g_01551	Prbj.g_02300
OG0001885	Syai.g_01567	Prbj.g_02313
OG0001886	Syai.g_01571	Prbj.g_02317
OG0001887	Syai.g_01277	Prbj.g_02356
OG0001888	Syai.g_01298	Prbj.g_02398
OG0001889	Syai.g_01354	Prbj.g_02426
OG0001890	Syai.g_02060	Prbj.g_02489
OG0001891	Syai.g_02064	Prbj.g_02493
OG0001892	Syai.g_02089	Prbj.g_02506
OG0001893	Syai.g_01074	Prbj.g_02557
OG0001894	Syai.g_01103	Prbj.g_02572
OG0001895	Syai.g_00986	Prbj.g_01292
OG0001896	Syai.g_02222	Prbj.g_00088
OG0001897	Syai.g_00496	Prbj.g_00332
OG0001898	Syai.g_00463	Prbj.g_00349
OG0001899	Syai.g_00392	Prbj.g_00992
OG0001900	Syai.g_00284	Prbj.g_01370
OG0001901	Syai.g_00283	Prbj.g_01371
OG0001902	Syai.g_00252	Prbj.g_01412
OG0001903	Syai.g_00243	Prbj.g_01421
OG0001904	Syai.g_00175	Prbj.g_01489
OG0001905	Syai.g_00165	Prbj.g_01499
OG0001906	Syai.g_02579	Prbj.g_01534
OG0001907	Syai.g_02597	Prbj.g_00551
OG0001908	Syai.g_02648	Prbj.g_00506
OG0001909	Syai.g_02659	Prbj.g_01147
OG0001910	Syai.g_02698	Prbj.g_00260
OG0001912	Syai.g_02785	Prbj.g_01965
OG0001913	Syai.g_02787	Prbj.g_01967
OG0001914	Syai.g_01739	Prbj.g_01995
OG0001929	Syai.g_00075	Prbj.g_01237
OG0001930	Syai.g_02290	Prbj.g_01813
OG0001931	Syai.g_02291	Prbj.g_01814
OG0001932	Syai.g_00118	Prbj.g_01591
OG0001933	Syai.g_02543	Prbj.g_00623
OG0001934	Syai.g_02531	Prbj.g_00608
OG0001935	Syai.g_02481	Prbj.g_00571
OG0001936	Syai.g_01653	Prbj.g_01323
OG0001937	Syai.g_02329	Prbj.g_01706
OG0001938	Syai.g_00634	Prbj.g_01634
OG0001939	Syai.g_01960	Prbj.g_02669
OG0001940	Syai.g_00771	Prbj.g_01798
OG0001941	Syai.g_02187	Prbj.g_01735
OG0001943	Syai.g_01920	Prbj.g_00836
OG0001944	Syai.g_01932	Prbj.g_00052
OG0001946	Syai.g_01980	Prbj.g_00945
OG0001947	Syai.g_02024	Prbj.g_01853
OG0001948	Syai.g_01462	Prbj.g_02242
OG0001949	Syai.g_01483	Prbj.g_02256
OG0001950	Syai.g_01485	Prbj.g_02258
OG0001951	Syai.g_01502	Prbj.g_02267
OG0001952	Syai.g_01525	Prbj.g_02287
OG0001953	Syai.g_01526	Prbj.g_02288
OG0001954	Syai.g_01600	Prbj.g_02452
OG0001957	Syai.g_01079	Prbj.g_02562
OG0001958	Syai.g_01228	Prbj.g_00811
OG0001960	Syai.g_00870	Prbj.g_00668
OG0001961	Syai.g_00860	Prbj.g_00133
OG0001962	Syai.g_01809	Prbj.g_00223
OG0001964	Syai.g_00335	Prbj.g_02642
OG0001965	Syai.g_01131	Prbj.g_01357
OG0001966	Syai.g_00289	Prbj.g_01365
OG0001967	Syai.g_00287	Prbj.g_01367
OG0001968	Syai.g_00286	Prbj.g_01368
OG0001969	Syai.g_00222	Prbj.g_01440
OG0001970	Syai.g_02581	Prbj.g_01536
OG0001971	Syai.g_02657	Prbj.g_01145
OG0001972	Syai.g_02710	Prbj.g_00273
OG0001973	Syai.g_02753	Prbj.g_01926, Prbj.g_01938
OG0001974	Syai.g_02772	Prbj.g_01952
OG0001975	Syai.g_01740	Prbj.g_01994
OG0001976	Syai.g_01738	Prbj.g_01996
OG0001995	Syai.g_01948	Prbj.g_02136
OG0001996	Syai.g_00036	Prbj.g_01201
OG0001997	Syai.g_02520	Prbj.g_00597
OG0001998	Syai.g_00971	Prbj.g_00439
OG0002000	Syai.g_00683	Prbj.g_02107
OG0002001	Syai.g_01964, Syai.g_00841, Syai.g_00840	Prbj.g_00053
OG0002002	Syai.g_01794	Prbj.g_02160
OG0002004	Syai.g_02496	Prbj.g_00922
OG0002006	Syai.g_02025	Prbj.g_01854
OG0002007	Syai.g_02026	Prbj.g_01855
OG0002008	Syai.g_01448	Prbj.g_02228
