Orthogroup	Syai	Syak
OG0001159	Syai.g_02304	Syak.g_02474
OG0001160	Syai.g_02355	Syak.g_02437
OG0001161	Syai.g_02803	Syak.g_01906
OG0001162	Syai.g_01374	Syak.g_00959
OG0001163	Syai.g_02363	Syak.g_02429
OG0001164	Syai.g_02369	Syak.g_02423
OG0001165	Syai.g_02374	Syak.g_02418
OG0001166	Syai.g_02400	Syak.g_02394
OG0001167	Syai.g_02254	Syak.g_02366
OG0001168	Syai.g_02256	Syak.g_02364
OG0001169	Syai.g_02258	Syak.g_02362
OG0001170	Syai.g_02260	Syak.g_02360
OG0001171	Syai.g_02270	Syak.g_02349
OG0001172	Syai.g_00323	Syak.g_01388
OG0001173	Syai.g_00324	Syak.g_01387
OG0001174	Syai.g_00332	Syak.g_01379
OG0001175	Syai.g_00333	Syak.g_01378
OG0001176	Syai.g_00352	Syak.g_01354
OG0001177	Syai.g_00350	Syak.g_01356
OG0001178	Syai.g_02383	Syak.g_02411
OG0001179	Syai.g_00385	Syak.g_01324
OG0001181	Syai.g_00414	Syak.g_01296
OG0001182	Syai.g_00423	Syak.g_01287
OG0001183	Syai.g_00429	Syak.g_01282
OG0001184	Syai.g_00156	Syak.g_01571
OG0001185	Syai.g_00117	Syak.g_01643
OG0001186	Syai.g_00084	Syak.g_01709
OG0001187	Syai.g_00081	Syak.g_01712
OG0001188	Syai.g_00078	Syak.g_01714
OG0001189	Syai.g_00061	Syak.g_01736
OG0001190	Syai.g_02776	Syak.g_01942
OG0001191	Syai.g_02788	Syak.g_01928
OG0001192	Syai.g_02793	Syak.g_01921
OG0001193	Syai.g_02835	Syak.g_01888
OG0001194	Syai.g_02838	Syak.g_01882
OG0001195	Syai.g_02839	Syak.g_01881
OG0001196	Syai.g_02913	Syak.g_01811
OG0001197	Syai.g_02915	Syak.g_01809
OG0001198	Syai.g_02930	Syak.g_01798
OG0001199	Syai.g_02480	Syak.g_02249
OG0001200	Syai.g_02482	Syak.g_02247
OG0001202	Syai.g_02674	Syak.g_02061
OG0001203	Syai.g_00540	Syak.g_02307
OG0001204	Syai.g_00312	Syak.g_01404
OG0001205	Syai.g_02212	Syak.g_01181
OG0001206	Syai.g_00853	Syak.g_01148
OG0001207	Syai.g_00629	Syak.g_02566
OG0001208	Syai.g_00640	Syak.g_02576
OG0001209	Syai.g_00711	Syak.g_02643
OG0001210	Syai.g_00720	Syak.g_02654
OG0001211	Syai.g_00735	Syak.g_02669
OG0001212	Syai.g_00799	Syak.g_02728
OG0001213	Syai.g_01082	Syak.g_00025
OG0001214	Syai.g_01106	Syak.g_00037
OG0001215	Syai.g_01958	Syak.g_00697
OG0001216	Syai.g_01388	Syak.g_00805
OG0001217	Syai.g_01185	Syak.g_00138
OG0001218	Syai.g_00893	Syak.g_01093
OG0001219	Syai.g_01561	Syak.g_00551
OG0001220	Syai.g_02087	Syak.g_00580
OG0001221	Syai.g_01284	Syak.g_00390
OG0001222	Syai.g_01516	Syak.g_00517
OG0001223	Syai.g_01463	Syak.g_00472
OG0001224	Syai.g_02011	Syak.g_00739
OG0001226	Syai.g_01154	Syak.g_02239
OG0001227	Syai.g_02806	Syak.g_00963
OG0001228	Syai.g_02218	Syak.g_00619
OG0001229	Syai.g_01986	Syak.g_00711
OG0001230	Syai.g_00964	Syak.g_01030
OG0001231	Syai.g_00017	Syak.g_01777
OG0001232	Syai.g_02410	Syak.g_02385
OG0001233	Syai.g_02261	Syak.g_02359
OG0001234	Syai.g_00337	Syak.g_01374
OG0001235	Syai.g_00343	Syak.g_01362
OG0001236	Syai.g_00159	Syak.g_01568
OG0001237	Syai.g_00137	Syak.g_01573
OG0001238	Syai.g_02789	Syak.g_01926
OG0001239	Syai.g_02477	Syak.g_02252
OG0001240	Syai.g_02527	Syak.g_02206
OG0001241	Syai.g_02537	Syak.g_02197
OG0001242	Syai.g_02566	Syak.g_02168
OG0001243	Syai.g_02573	Syak.g_02160
OG0001244	Syai.g_02605	Syak.g_02132
OG0001245	Syai.g_02091	Syak.g_00248
OG0001246	Syai.g_00666	Syak.g_02604
OG0001247	Syai.g_01380	Syak.g_00618
OG0001248	Syai.g_01377	Syak.g_00147
OG0001249	Syai.g_00464	Syak.g_01251
OG0001250	Syai.g_02053	Syak.g_00602
OG0001251	Syai.g_02845	Syak.g_01875
OG0001252	Syai.g_02018	Syak.g_00754
OG0001254	Syai.g_01744	Syak.g_00272
OG0001255	Syai.g_01915	Syak.g_00066
OG0001256	Syai.g_02362	Syak.g_02430
OG0001258	Syai.g_02372	Syak.g_02420
OG0001259	Syai.g_02259	Syak.g_02361
OG0001260	Syai.g_02281	Syak.g_02332
OG0001261	Syai.g_00394	Syak.g_01315
OG0001262	Syai.g_00063	Syak.g_01734
OG0001263	Syai.g_02576	Syak.g_02157
OG0001265	Syai.g_02563	Syak.g_02170
OG0001266	Syai.g_02679	Syak.g_02057
OG0001267	Syai.g_00259	Syak.g_01459
OG0001268	Syai.g_00492	Syak.g_01240
OG0001269	Syai.g_01699	Syak.g_02323
OG0001270	Syai.g_02231	Syak.g_01194
OG0001271	Syai.g_00862	Syak.g_01121
OG0001272	Syai.g_00644	Syak.g_02580
OG0001273	Syai.g_01099	Syak.g_00030
OG0001274	Syai.g_02706	Syak.g_01988
OG0001275	Syai.g_01447	Syak.g_00633
OG0001276	Syai.g_01431	Syak.g_00649
OG0001277	Syai.g_02899	Syak.g_01829
OG0001278	Syai.g_01799	Syak.g_00671
OG0001279	Syai.g_00991	Syak.g_00105
OG0001280	Syai.g_02176	Syak.g_00933
OG0001281	Syai.g_02186	Syak.g_00944
OG0001282	Syai.g_00627	Syak.g_02564
OG0001283	Syai.g_02908	Syak.g_01818
OG0001284	Syai.g_02338	Syak.g_02446
OG0001285	Syai.g_02866	Syak.g_02381
OG0001286	Syai.g_00408	Syak.g_01301
OG0001287	Syai.g_00109	Syak.g_01652
OG0001289	Syai.g_02504	Syak.g_02222
OG0001290	Syai.g_02536	Syak.g_02198
OG0001291	Syai.g_02587	Syak.g_02147
OG0001292	Syai.g_00306	Syak.g_01410
OG0001293	Syai.g_00285	Syak.g_01432
OG0001294	Syai.g_01242	Syak.g_00355
OG0001295	Syai.g_00722	Syak.g_00740
OG0001296	Syai.g_00672	Syak.g_02610
OG0001297	Syai.g_00676	Syak.g_02614
OG0001298	Syai.g_00773	Syak.g_02703
OG0001299	Syai.g_01236	Syak.g_00349
OG0001300	Syai.g_01982	Syak.g_00706
OG0001301	Syai.g_01995	Syak.g_00721
OG0001302	Syai.g_01142	Syak.g_00068
OG0001303	Syai.g_01559	Syak.g_00548
OG0001304	Syai.g_01418	Syak.g_00664
OG0001305	Syai.g_02001	Syak.g_00728
OG0001306	Syai.g_02160	Syak.g_00915
OG0001307	Syai.g_01717	Syak.g_00344
OG0001308	Syai.g_00943	Syak.g_01054
OG0001309	Syai.g_00682	Syak.g_02620
OG0001311	Syai.g_01429	Syak.g_00651
OG0001312	Syai.g_01549	Syak.g_00537
OG0001315	Syai.g_00427	Syak.g_01284
OG0001316	Syai.g_02593	Syak.g_02140
OG0001317	Syai.g_00534	Syak.g_02302
OG0001318	Syai.g_00293	Syak.g_01424
OG0001319	Syai.g_00270	Syak.g_01448
OG0001321	Syai.g_02195	Syak.g_01172
OG0001322	Syai.g_02194	Syak.g_01171
OG0001323	Syai.g_00685	Syak.g_02623
OG0001324	Syai.g_01983	Syak.g_00707
OG0001325	Syai.g_01392	Syak.g_00800
OG0001326	Syai.g_02856	Syak.g_01154
OG0001327	Syai.g_01250	Syak.g_00362
OG0001328	Syai.g_01278	Syak.g_00383
OG0001330	Syai.g_02167	Syak.g_00925
OG0001331	Syai.g_00622	Syak.g_02559
OG0001332	Syai.g_02293	Syak.g_02485
OG0001333	Syai.g_02255	Syak.g_02365
OG0001334	Syai.g_00438	Syak.g_01274
OG0001335	Syai.g_00439	Syak.g_01273
OG0001336	Syai.g_02909	Syak.g_01817
OG0001337	Syai.g_00452	Syak.g_01262
OG0001338	Syai.g_00448, Syai.g_01658, Syai.g_00456	Syak.g_01258
OG0001340	Syai.g_00453	Syak.g_01261
OG0001343	Syai.g_02842	Syak.g_01877
OG0001344	Syai.g_02139	Syak.g_00893
OG0001345	Syai.g_02110	Syak.g_00856
OG0001346	Syai.g_02180	Syak.g_00937
OG0001347	Syai.g_02766	Syak.g_01885
OG0001348	Syai.g_02033	Syak.g_00774
OG0001350	Syai.g_00539	Syak.g_02306
OG0001351	Syai.g_00843	Syak.g_01164
OG0001352	Syai.g_00700	Syak.g_00764
OG0001353	Syai.g_02042	Syak.g_00612
OG0001354	Syai.g_01477	Syak.g_00485
OG0001355	Syai.g_01698	Syak.g_00144
OG0001356	Syai.g_02032	Syak.g_00773
OG0001357	Syai.g_00918, Syai.g_01612	Syak.g_00092
OG0001359	Syai.g_02841	Syak.g_01878
OG0001360	Syai.g_02107	Syak.g_00854
OG0001361	Syai.g_02113	Syak.g_00859
OG0001364	Syai.g_00173	Syak.g_01552
OG0001366	Syai.g_02403	Syak.g_02391
OG0001368	Syai.g_00313	Syak.g_01403
OG0001373	Syai.g_02855	Syak.g_01871
OG0001374	Syai.g_02863	Syak.g_01863
OG0001375	Syai.g_02843	Syak.g_01876
OG0001376	Syai.g_02795	Syak.g_01916
OG0001377	Syai.g_02794	Syak.g_01917
OG0001378	Syai.g_02232	Syak.g_01196
OG0001379	Syai.g_02169	Syak.g_00927
OG0001380	Syai.g_01168	Syak.g_00237
OG0001383	Syai.g_02731	Syak.g_00973
OG0001385	Syai.g_02852	Syak.g_01874
OG0001386	Syai.g_02853	Syak.g_01873
OG0001387	Syai.g_02854	Syak.g_01872
OG0001388	Syai.g_02857	Syak.g_01869
OG0001389	Syai.g_02858	Syak.g_01868
OG0001390	Syai.g_02859	Syak.g_01867
OG0001391	Syai.g_02860	Syak.g_01866
OG0001392	Syai.g_02861	Syak.g_01865
OG0001393	Syai.g_02862	Syak.g_01864
OG0001394	Syai.g_01290	Syak.g_00399
OG0001395	Syai.g_01410	Syak.g_00789
OG0001396	Syai.g_02765	Syak.g_01884
OG0001398	Syai.g_01587	Syak.g_00571
OG0001401	Syai.g_02046, Syai.g_02047	Syak.g_00608
OG0001402	Syai.g_01070	Syak.g_00012
OG0001405	Syai.g_00441	Syak.g_01271
OG0001406	Syai.g_02796	Syak.g_01915
OG0001408	Syai.g_01831	Syak.g_00087
OG0001413	Syai.g_01148	Syak.g_00103
OG0001416	Syai.g_02183	Syak.g_00941
OG0001417	Syai.g_01478	Syak.g_00486
OG0001420	Syai.g_00697	Syak.g_00997, Syak.g_02635
OG0001422	Syai.g_02171	Syak.g_00928
OG0001425	Syai.g_02792	Syak.g_01922
OG0001430	Syai.g_02768	Syak.g_01949, Syak.g_00314
OG0001432	Syai.g_01943	Syak.g_00095
OG0001433	Syai.g_02031	Syak.g_00771
OG0001435	Syai.g_01256	Syak.g_00369
OG0001436	Syai.g_00179	Syak.g_01546
OG0001436	Syai.g_00178	Syak.g_01547
OG0001438	Syai.g_00244	Syak.g_01475
OG0001439	Syai.g_00219	Syak.g_01506
OG0001442	Syai.g_01305	Syak.g_00415
OG0001443	Syai.g_02800	Syak.g_01909
OG0001444	Syai.g_02521	Syak.g_02212
OG0001447	Syai.g_02574	Syak.g_02159
OG0001448	Syai.g_02808	Syak.g_00121
OG0001449	Syai.g_00315	Syak.g_01401
OG0001452	Syai.g_00298	Syak.g_01419
OG0001453	Syai.g_01455	Syak.g_00465
OG0001454	Syai.g_01153	Syak.g_00249
OG0001456	Syai.g_02873	Syak.g_01855
OG0001457	Syai.g_02874	Syak.g_01854
OG0001458	Syai.g_02875	Syak.g_01853
OG0001459	Syai.g_01712	Syak.g_00311
OG0001460	Syai.g_02030	Syak.g_00770
OG0001461	Syai.g_01730	Syak.g_00276
OG0001462	Syai.g_00045	Syak.g_01750
OG0001465	Syai.g_01384	Syak.g_00775
OG0001467	Syai.g_01141	Syak.g_01022
OG0001470	Syai.g_02235	Syak.g_01592
OG0001471	Syai.g_00224	Syak.g_01501
OG0001473	Syai.g_01130	Syak.g_00102
OG0001474	Syai.g_00493	Syak.g_01239
OG0001475	Syai.g_02237	Syak.g_01594
OG0001476	Syai.g_02131	Syak.g_00882
OG0001477	Syai.g_01992	Syak.g_00718
OG0001479	Syai.g_00490	Syak.g_01242
OG0001480	Syai.g_02088	Syak.g_00084
OG0001482	Syai.g_01468	Syak.g_00476
OG0001488	Syai.g_02121	Syak.g_00872
OG0001489	Syai.g_00419	Syak.g_01291, Syak.g_00278
OG0001492	Syai.g_01796	Syak.g_00668
OG0001493	Syai.g_01820	Syak.g_00676
OG0001495	Syai.g_00349	Syak.g_01357
OG0001496	Syai.g_01990	Syak.g_00715
OG0001497	Syai.g_01991	Syak.g_00717
OG0001498	Syai.g_00518	Syak.g_01214
OG0001502	Syai.g_02079	Syak.g_00586
OG0001504	Syai.g_01713	Syak.g_00310
OG0001508	Syai.g_02234	Syak.g_01591
OG0001510	Syai.g_00105	Syak.g_01662
OG0001511	Syai.g_02549	Syak.g_02183
OG0001512	Syai.g_00541	Syak.g_02308
OG0001513	Syai.g_00138	Syak.g_01572
OG0001514	Syai.g_01989	Syak.g_00714
OG0001515	Syai.g_01978	Syak.g_00701
OG0001516	Syai.g_01233	Syak.g_00346
OG0001517	Syai.g_00487	Syak.g_01245
OG0001518	Syai.g_02791	Syak.g_01924
OG0001519	Syai.g_02802	Syak.g_01907
OG0001520	Syai.g_00757	Syak.g_02689
OG0001527	Syai.g_00749	Syak.g_02682
OG0001528	Syai.g_02236	Syak.g_01593
OG0001529	Syai.g_00054	Syak.g_01743
OG0001530	Syai.g_02547	Syak.g_02185
OG0001531	Syai.g_00542	Syak.g_02309
OG0001532	Syai.g_01764	Syak.g_00838
OG0001533	Syai.g_00849	Syak.g_01155
OG0001533	Syai.g_00821	Syak.g_01198
OG0001534	Syai.g_01417	Syak.g_00665
OG0001535	Syai.g_01433	Syak.g_00646
OG0001536	Syai.g_01508	Syak.g_00508
OG0001537	Syai.g_01285	Syak.g_00392
OG0001538	Syai.g_01326	Syak.g_00439
OG0001539	Syai.g_01252	Syak.g_00364
OG0001540	Syai.g_02578	Syak.g_02155
OG0001541	Syai.g_02646	Syak.g_02089
OG0001542	Syai.g_02655	Syak.g_02080
OG0001543	Syai.g_02692	Syak.g_02007
OG0001544	Syai.g_02801	Syak.g_01908
OG0001545	Syai.g_02898	Syak.g_01830
OG0001546	Syai.g_00690	Syak.g_02627
OG0001547	Syai.g_01580	Syak.g_00564
OG0001549	Syai.g_02106	Syak.g_00577
OG0001551	Syai.g_02028	Syak.g_00689
OG0001554	Syai.g_02774	Syak.g_01945
OG0001556	Syai.g_01757	Syak.g_00845
OG0001557	Syai.g_01291	Syak.g_00400
OG0001558	Syai.g_00020, Syai.g_00021	Syak.g_01774
OG0001559	Syai.g_02546	Syak.g_02186
OG0001560	Syai.g_02535	Syak.g_02199
OG0001561	Syai.g_01427	Syak.g_00653
OG0001562	Syai.g_01441	Syak.g_00639
OG0001563	Syai.g_00403	Syak.g_01306
OG0001564	Syai.g_02869	Syak.g_01860
OG0001567	Syai.g_01581	Syak.g_00565
OG0001568	Syai.g_01578	Syak.g_00562
OG0001572	Syai.g_00564	Syak.g_00097
OG0001574	Syai.g_00747	Syak.g_02680
OG0001576	Syai.g_00817	Syak.g_00955
OG0001577	Syai.g_02148	Syak.g_00903
OG0001578	Syai.g_01886, Syai.g_01734, Syai.g_01155	Syak.g_00229
OG0001579	Syai.g_00447	Syak.g_01267
OG0001580	Syai.g_02758	Syak.g_01953
OG0001582	Syai.g_01500	Syak.g_00231
OG0001588	Syai.g_00170	Syak.g_01554
OG0001589	Syai.g_02263	Syak.g_02356
OG0001590	Syai.g_01098	Syak.g_00029
OG0001591	Syai.g_01244	Syak.g_00357
OG0001592	Syai.g_02760	Syak.g_01952
OG0001593	Syai.g_01846	Syak.g_02516
OG0001594	Syai.g_02783	Syak.g_02033
OG0001594	Syai.g_00987	Syak.g_01004
OG0001602	Syai.g_01383	Syak.g_00776
OG0001614	Syai.g_00119	Syak.g_01641
OG0001615	Syai.g_00727	Syak.g_02660
OG0001616	Syai.g_01751	Syak.g_00851
OG0001617	Syai.g_01985	Syak.g_00710
OG0001618	Syai.g_01399	Syak.g_00793
OG0001619	Syai.g_01519	Syak.g_00520
OG0001620	Syai.g_00499	Syak.g_01233
OG0001621	Syai.g_00297	Syak.g_01420
OG0001622	Syai.g_02907	Syak.g_01820
OG0001623	Syai.g_00457	Syak.g_01257
OG0001624	Syai.g_02807	Syak.g_00077
OG0001625	Syai.g_00291	Syak.g_01426
OG0001633	Syai.g_00995	Syak.g_00662
OG0001634	Syai.g_01239	Syak.g_00352
OG0001635	Syai.g_00091	Syak.g_01690
OG0001637	Syai.g_02274	Syak.g_02340, Syak.g_02337
OG0001638	Syai.g_02390	Syak.g_02404
OG0001639	Syai.g_02297	Syak.g_02481
OG0001640	Syai.g_02022	Syak.g_00759
OG0001641	Syai.g_01457	Syak.g_00467
OG0001642	Syai.g_02085	Syak.g_00581
OG0001643	Syai.g_01109	Syak.g_00040
OG0001644	Syai.g_01406	Syak.g_00783
OG0001646	Syai.g_01641, Syai.g_01180	Syak.g_00140
OG0001647	Syai.g_00268	Syak.g_01450
OG0001652	Syai.g_00018	Syak.g_01776
OG0001653	Syai.g_02524, Syai.g_02924	Syak.g_02209
OG0001654	Syai.g_02295	Syak.g_02483
OG0001655	Syai.g_01926	Syak.g_00131
OG0001656	Syai.g_00445	Syak.g_01268
OG0001657	Syai.g_02619	Syak.g_02117
OG0001658	Syai.g_02775	Syak.g_01943
OG0001659	Syai.g_01759	Syak.g_00842
OG0001660	Syai.g_00509, Syai.g_02554	Syak.g_01223, Syak.g_02179
OG0001672	Syai.g_02488, Syai.g_02489	Syak.g_02241
OG0001673	Syai.g_00532	Syak.g_02299
OG0001674	Syai.g_00974	Syak.g_01017
OG0001674	Syai.g_00976	Syak.g_01016
OG0001675	Syai.g_01443	Syak.g_00637
OG0001676	Syai.g_00444	Syak.g_01264
OG0001677	Syai.g_00430, Syai.g_01762	Syak.g_01281
OG0001678	Syai.g_00322	Syak.g_01389
OG0001679	Syai.g_00756	Syak.g_00549
OG0001680	Syai.g_02394	Syak.g_02400
OG0001681	Syai.g_00902	Syak.g_00984
OG0001682	Syai.g_01396	Syak.g_00287
OG0001692	Syai.g_00959	Syak.g_01035
OG0001694	Syai.g_00257	Syak.g_01461
OG0001695	Syai.g_02894	Syak.g_01836
OG0001700	Syai.g_01204	Syak.g_00320
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syak.g_02217
OG0001703	Syai.g_00630	Syak.g_02567
OG0001712	Syai.g_01634	Syak.g_00225
OG0001713	Syai.g_02130	Syak.g_00881
OG0001715	Syai.g_01166	Syak.g_00122
OG0001716	Syai.g_02081, Syai.g_02082	Syak.g_00584, Syak.g_02046, Syak.g_01670
OG0001717	Syai.g_02632	Syak.g_02104
OG0001726	Syai.g_01593, Syai.g_01594	Syak.g_00572
OG0001729	Syai.g_00545	Syak.g_02314
OG0001730	Syai.g_00552	Syak.g_02326
OG0001731	Syai.g_02315	Syak.g_02463
OG0001732	Syai.g_01781	Syak.g_00822
OG0001733	Syai.g_01247	Syak.g_00359
OG0001735	Syai.g_02925	Syak.g_00331
OG0001737	Syai.g_00238	Syak.g_01481
OG0001738	Syai.g_00204	Syak.g_01523
OG0001739	Syai.g_02892	Syak.g_01838
OG0001740	Syai.g_02896	Syak.g_01833
OG0001741	Syai.g_01165	Syak.g_00283
OG0001747	Syai.g_02600	Syak.g_02135
OG0001749	Syai.g_00148, Syai.g_00188	Syak.g_01539
OG0001750	Syai.g_02522	Syak.g_02211
OG0001751	Syai.g_00531, Syai.g_01577	Syak.g_02298
OG0001752	Syai.g_02283	Syak.g_02328
OG0001753	Syai.g_02277	Syak.g_00888
OG0001754	Syai.g_02276	Syak.g_02335
OG0001755	Syai.g_00681	Syak.g_02619
OG0001756	Syai.g_02799	Syak.g_01919
OG0001758	Syai.g_01708	Syak.g_00292
OG0001761	Syai.g_01050	Syak.g_02757
OG0001762	Syai.g_01450	Syak.g_00630
OG0001763	Syai.g_01464, Syai.g_01465	Syak.g_00473
OG0001764	Syai.g_01572	Syak.g_00559
OG0001765	Syai.g_01026	Syak.g_00141
OG0001766	Syai.g_00228	Syak.g_01491
OG0001767	Syai.g_00180	Syak.g_01545
OG0001768	Syai.g_02661	Syak.g_02074
OG0001769	Syai.g_01123	Syak.g_00972
OG0001771	Syai.g_01697	Syak.g_00145
OG0001783	Syai.g_00114	Syak.g_01647
OG0001784	Syai.g_02513	Syak.g_02216
OG0001785	Syai.g_02275	Syak.g_02336, Syak.g_02339
OG0001786	Syai.g_02340	Syak.g_02444
OG0001787	Syai.g_00706	Syak.g_02639
OG0001788	Syai.g_00710, Syai.g_00709	Syak.g_02642
OG0001789	Syai.g_02178	Syak.g_00935
OG0001790	Syai.g_02153	Syak.g_00908
OG0001792	Syai.g_01789	Syak.g_00814
OG0001794	Syai.g_01420	Syak.g_00661
OG0001796	Syai.g_01439	Syak.g_00641
OG0001797	Syai.g_01541	Syak.g_00528
OG0001798	Syai.g_01073	Syak.g_00015
OG0001799	Syai.g_01120	Syak.g_00052
OG0001800	Syai.g_00990	Syak.g_00993, Syak.g_00992
OG0001801	Syai.g_00982	Syak.g_01024
OG0001803	Syai.g_02216	Syak.g_01185
OG0001804	Syai.g_00519	Syak.g_01213
OG0001805	Syai.g_00302	Syak.g_01415
OG0001806	Syai.g_00269	Syak.g_01449
OG0001807	Syai.g_00177	Syak.g_01548
OG0001808	Syai.g_00167	Syak.g_01557
OG0001810	Syai.g_02591	Syak.g_02142
OG0001811	Syai.g_02652	Syak.g_02082
OG0001812	Syai.g_02761	Syak.g_01951
OG0001813	Syai.g_02824	Syak.g_01901
OG0001814	Syai.g_02917, Syai.g_02916	Syak.g_01808
OG0001815	Syai.g_02928	Syak.g_01800
OG0001816	Syai.g_01249	Syak.g_00361
OG0001835	Syai.g_00585, Syai.g_01690	Syak.g_00142
OG0001838	Syai.g_00008	Syak.g_01786
OG0001839	Syai.g_00039	Syak.g_01755
OG0001840	Syai.g_00060	Syak.g_01737
OG0001841	Syai.g_00068	Syak.g_01730
OG0001843	Syai.g_00120	Syak.g_01640
OG0001844	Syai.g_00121	Syak.g_01639
OG0001845	Syai.g_00122	Syak.g_01638
OG0001846	Syai.g_02567	Syak.g_02167
OG0001847	Syai.g_02564, Syai.g_02565	Syak.g_02169
OG0001848	Syai.g_02560	Syak.g_02173
OG0001849	Syai.g_02503	Syak.g_02223
OG0001850	Syai.g_02491	Syak.g_02238
OG0001851	Syai.g_02484	Syak.g_02245
OG0001852	Syai.g_02483	Syak.g_02246
OG0001853	Syai.g_02476	Syak.g_02253
OG0001854	Syai.g_00536	Syak.g_02304
OG0001855	Syai.g_00889	Syak.g_01013
OG0001856	Syai.g_02354	Syak.g_02438
OG0001857	Syai.g_02351	Syak.g_02441
OG0001858	Syai.g_02309	Syak.g_02468
OG0001859	Syai.g_00618	Syak.g_02555
OG0001860	Syai.g_00632	Syak.g_02569
OG0001861	Syai.g_00645	Syak.g_02581
OG0001862	Syai.g_00656	Syak.g_02593
OG0001863	Syai.g_00661	Syak.g_02599
OG0001864	Syai.g_00718	Syak.g_02652
OG0001866	Syai.g_00813	Syak.g_02743
OG0001867	Syai.g_01048	Syak.g_02755
OG0001868	Syai.g_02182	Syak.g_00940
OG0001869	Syai.g_02149	Syak.g_00904
OG0001870	Syai.g_02141	Syak.g_00895
OG0001871	Syai.g_02136	Syak.g_00890
OG0001872	Syai.g_01795	Syak.g_00809
OG0001873	Syai.g_01752	Syak.g_00850
OG0001874	Syai.g_01749	Syak.g_00853
OG0001875	Syai.g_01707	Syak.g_00293
OG0001876	Syai.g_01706	Syak.g_00294
OG0001877	Syai.g_01979	Syak.g_00702
OG0001878	Syai.g_01446	Syak.g_00634
OG0001879	Syai.g_01452	Syak.g_00627
OG0001880	Syai.g_01498	Syak.g_00499
OG0001881	Syai.g_01501	Syak.g_00500
OG0001882	Syai.g_01524	Syak.g_00525
OG0001883	Syai.g_01542	Syak.g_00531
OG0001884	Syai.g_01551	Syak.g_00113
OG0001885	Syai.g_01567	Syak.g_00553
OG0001886	Syai.g_01571	Syak.g_00557
OG0001887	Syai.g_01277	Syak.g_00382
OG0001888	Syai.g_01298	Syak.g_00408
OG0001889	Syai.g_01354	Syak.g_00449
OG0001890	Syai.g_02060	Syak.g_00595
OG0001891	Syai.g_02064	Syak.g_00591
OG0001892	Syai.g_02089	Syak.g_00082
OG0001893	Syai.g_01074	Syak.g_00016
OG0001894	Syai.g_01103	Syak.g_00034
OG0001895	Syai.g_00986	Syak.g_00998
OG0001896	Syai.g_02222	Syak.g_01200
OG0001897	Syai.g_00496	Syak.g_01236
OG0001898	Syai.g_00463	Syak.g_01252
OG0001899	Syai.g_00392	Syak.g_01317
OG0001900	Syai.g_00284	Syak.g_01434
OG0001901	Syai.g_00283	Syak.g_01435
OG0001902	Syai.g_00252	Syak.g_01466
OG0001903	Syai.g_00243	Syak.g_01476
OG0001904	Syai.g_00175	Syak.g_01550
OG0001905	Syai.g_00165	Syak.g_01559
OG0001906	Syai.g_02579	Syak.g_02154
OG0001907	Syai.g_02597	Syak.g_02136
OG0001908	Syai.g_02648	Syak.g_02087
OG0001909	Syai.g_02659	Syak.g_02076
OG0001910	Syai.g_02698	Syak.g_01996
OG0001912	Syai.g_02785	Syak.g_01932
OG0001913	Syai.g_02787	Syak.g_01930
OG0001914	Syai.g_01739	Syak.g_00270
OG0001915	Syai.g_02922	Syak.g_01803
OG0001917	Syai.g_01432	Syak.g_00648
OG0001918	Syai.g_02887	Syak.g_00869
OG0001924	Syai.g_01058	Syak.g_02769
OG0001925	Syai.g_01057	Syak.g_02768
OG0001926	Syai.g_01056	Syak.g_02767
OG0001927	Syai.g_01055	Syak.g_02766
OG0001928	Syai.g_02810	Syak.g_00975, Syak.g_00976
OG0001929	Syai.g_00075	Syak.g_01723
OG0001932	Syai.g_00118	Syak.g_01642
OG0001933	Syai.g_02543	Syak.g_02189
OG0001934	Syai.g_02531	Syak.g_02202
OG0001935	Syai.g_02481	Syak.g_02248
OG0001936	Syai.g_01653	Syak.g_00289
OG0001937	Syai.g_02329	Syak.g_02455
OG0001938	Syai.g_00634	Syak.g_02571
OG0001939	Syai.g_01960	Syak.g_00067
OG0001940	Syai.g_00771	Syak.g_02702
OG0001941	Syai.g_02187	Syak.g_00945
OG0001943	Syai.g_01920	Syak.g_00879
OG0001944	Syai.g_01932	Syak.g_00573
OG0001946	Syai.g_01980	Syak.g_00703
OG0001947	Syai.g_02024	Syak.g_01494
OG0001948	Syai.g_01462	Syak.g_00471
OG0001949	Syai.g_01483	Syak.g_00490
OG0001950	Syai.g_01485	Syak.g_00492
OG0001951	Syai.g_01502	Syak.g_00501
OG0001952	Syai.g_01525	Syak.g_00526
OG0001953	Syai.g_01526	Syak.g_00527
OG0001954	Syai.g_01600	Syak.g_00137
OG0001957	Syai.g_01079	Syak.g_00022
OG0001958	Syai.g_01228	Syak.g_00333
OG0001961	Syai.g_00860	Syak.g_01124
OG0001962	Syai.g_01809	Syak.g_01981
OG0001964	Syai.g_00335	Syak.g_01376
OG0001965	Syai.g_01131	Syak.g_00384
OG0001966	Syai.g_00289	Syak.g_01428
OG0001967	Syai.g_00287	Syak.g_01430
OG0001968	Syai.g_00286	Syak.g_01431
OG0001969	Syai.g_00222	Syak.g_01503
OG0001970	Syai.g_02581	Syak.g_02152
OG0001971	Syai.g_02657	Syak.g_02078
OG0001972	Syai.g_02710	Syak.g_01984
OG0001973	Syai.g_02753	Syak.g_01958
