Orthogroup	Syai	Prac
OG0001164	Syai.g_02369	Prac.g_00629
OG0001165	Syai.g_02374	Prac.g_00626
OG0001166	Syai.g_02400	Prac.g_00606
OG0001167	Syai.g_02254	Prac.g_00589
OG0001168	Syai.g_02256	Prac.g_00587
OG0001169	Syai.g_02258	Prac.g_00585
OG0001170	Syai.g_02260	Prac.g_00583
OG0001171	Syai.g_02270	Prac.g_00574
OG0001172	Syai.g_00323	Prac.g_00479
OG0001173	Syai.g_00324	Prac.g_00480
OG0001174	Syai.g_00332	Prac.g_00488
OG0001175	Syai.g_00333	Prac.g_00489
OG0001176	Syai.g_00352	Prac.g_00496
OG0001177	Syai.g_00350	Prac.g_00499
OG0001178	Syai.g_02383	Prac.g_00504
OG0001179	Syai.g_00385	Prac.g_00532
OG0001180	Syai.g_00410	Prac.g_00553
OG0001181	Syai.g_00414	Prac.g_00557
OG0001182	Syai.g_00423	Prac.g_00564
OG0001183	Syai.g_00429	Prac.g_00006
OG0001184	Syai.g_00156	Prac.g_00022
OG0001185	Syai.g_00117	Prac.g_00036
OG0001186	Syai.g_00084	Prac.g_00058
OG0001187	Syai.g_00081	Prac.g_00062
OG0001188	Syai.g_00078	Prac.g_00064
OG0001189	Syai.g_00061	Prac.g_00081
OG0001190	Syai.g_02776	Prac.g_00085
OG0001191	Syai.g_02788	Prac.g_00095
OG0001192	Syai.g_02793	Prac.g_00099
OG0001193	Syai.g_02835	Prac.g_00109
OG0001194	Syai.g_02838	Prac.g_00110
OG0001195	Syai.g_02839	Prac.g_00111
OG0001196	Syai.g_02913	Prac.g_00124
OG0001197	Syai.g_02915	Prac.g_00125
OG0001198	Syai.g_02930	Prac.g_01950
OG0001199	Syai.g_02480	Prac.g_01857
OG0001200	Syai.g_02482	Prac.g_01855
OG0001202	Syai.g_02674	Prac.g_01731
OG0001203	Syai.g_00540	Prac.g_01692
OG0001204	Syai.g_00312	Prac.g_01687
OG0001205	Syai.g_02212	Prac.g_01102
OG0001206	Syai.g_00853	Prac.g_01083
OG0001207	Syai.g_00629	Prac.g_01067
OG0001208	Syai.g_00640	Prac.g_01062
OG0001209	Syai.g_00711	Prac.g_00837
OG0001210	Syai.g_00720	Prac.g_00832
OG0001211	Syai.g_00735	Prac.g_00822
OG0001212	Syai.g_00799	Prac.g_00776
OG0001213	Syai.g_01082	Prac.g_00742
OG0001214	Syai.g_01106	Prac.g_00734
OG0001215	Syai.g_01958	Prac.g_00681
OG0001216	Syai.g_01388	Prac.g_01558
OG0001217	Syai.g_01185	Prac.g_01521
OG0001219	Syai.g_01561	Prac.g_01487
OG0001220	Syai.g_02087	Prac.g_01424
OG0001221	Syai.g_01284	Prac.g_01373
OG0001222	Syai.g_01516	Prac.g_01335
OG0001223	Syai.g_01463	Prac.g_01309
OG0001224	Syai.g_02011	Prac.g_01260
OG0001225	Syai.g_02009	Prac.g_01258
OG0001226	Syai.g_01154	Prac.g_01232
OG0001227	Syai.g_02806	Prac.g_01213
OG0001228	Syai.g_02218	Prac.g_00940
OG0001229	Syai.g_01986	Prac.g_00215
OG0001230	Syai.g_00964	Prac.g_00419
OG0001231	Syai.g_00017	Prac.g_00315
OG0001232	Syai.g_02410	Prac.g_00602
OG0001233	Syai.g_02261	Prac.g_00582
OG0001234	Syai.g_00337	Prac.g_00491
OG0001235	Syai.g_00343	Prac.g_00501
OG0001236	Syai.g_00159	Prac.g_00019
OG0001237	Syai.g_00137	Prac.g_00023
OG0001238	Syai.g_02789	Prac.g_00096
OG0001239	Syai.g_02477	Prac.g_01860
OG0001240	Syai.g_02527	Prac.g_01838
OG0001241	Syai.g_02537	Prac.g_01830
OG0001242	Syai.g_02566	Prac.g_01812
OG0001243	Syai.g_02573	Prac.g_01806
OG0001244	Syai.g_02605	Prac.g_01790
OG0001245	Syai.g_02091	Prac.g_01153
OG0001246	Syai.g_00666	Prac.g_00867
OG0001247	Syai.g_01380	Prac.g_00688
OG0001248	Syai.g_01377	Prac.g_00686
OG0001249	Syai.g_00464	Prac.g_01498
OG0001250	Syai.g_02053	Prac.g_01435
OG0001251	Syai.g_02845	Prac.g_01400
OG0001252	Syai.g_02018	Prac.g_01265
OG0001254	Syai.g_01744	Prac.g_01016
OG0001255	Syai.g_01915	Prac.g_01001
OG0001256	Syai.g_02362	Prac.g_00322
OG0001257	Syai.g_00848	Prac.g_00316
OG0001258	Syai.g_02372	Prac.g_00628
OG0001259	Syai.g_02259	Prac.g_00584
OG0001260	Syai.g_02281	Prac.g_00568
OG0001261	Syai.g_00394	Prac.g_00540
OG0001262	Syai.g_00063	Prac.g_00079
OG0001263	Syai.g_02576	Prac.g_01803
OG0001265	Syai.g_02563	Prac.g_01813
OG0001266	Syai.g_02679	Prac.g_01727
OG0001267	Syai.g_00259	Prac.g_01651
OG0001268	Syai.g_00492	Prac.g_01195
OG0001269	Syai.g_01699	Prac.g_01175
OG0001270	Syai.g_02231	Prac.g_01113
OG0001271	Syai.g_00862	Prac.g_01072
OG0001272	Syai.g_00644	Prac.g_01058
OG0001273	Syai.g_01099	Prac.g_00740
OG0001274	Syai.g_02706	Prac.g_00668
OG0001275	Syai.g_01447	Prac.g_01300
OG0001276	Syai.g_01431	Prac.g_01281
OG0001277	Syai.g_02899	Prac.g_01223
OG0001278	Syai.g_01799	Prac.g_00935
OG0001280	Syai.g_02176	Prac.g_00174
OG0001281	Syai.g_02186	Prac.g_00180
OG0001282	Syai.g_00627	Prac.g_00218
OG0001283	Syai.g_02908	Prac.g_00237
OG0001284	Syai.g_02338	Prac.g_00341
OG0001285	Syai.g_02866	Prac.g_00599
OG0001287	Syai.g_00109	Prac.g_00043
OG0001289	Syai.g_02504	Prac.g_01844
OG0001290	Syai.g_02536	Prac.g_01831
OG0001291	Syai.g_02587	Prac.g_01796
OG0001292	Syai.g_00306	Prac.g_01682
OG0001293	Syai.g_00285	Prac.g_01670
OG0001294	Syai.g_01242	Prac.g_01155
OG0001295	Syai.g_00722	Prac.g_01078
OG0001296	Syai.g_00672	Prac.g_00862
OG0001298	Syai.g_00773	Prac.g_00796
OG0001299	Syai.g_01236	Prac.g_00705
OG0001300	Syai.g_01982	Prac.g_00678
OG0001301	Syai.g_01995	Prac.g_00675
OG0001302	Syai.g_01142	Prac.g_01489
OG0001303	Syai.g_01559	Prac.g_01296
OG0001304	Syai.g_01418	Prac.g_01271
OG0001305	Syai.g_02001	Prac.g_01252
OG0001306	Syai.g_02160	Prac.g_00999
OG0001307	Syai.g_01717	Prac.g_00200
OG0001308	Syai.g_00943	Prac.g_00401
OG0001309	Syai.g_00682	Prac.g_00318
OG0001311	Syai.g_01429	Prac.g_01279
OG0001312	Syai.g_01549	Prac.g_01346
OG0001315	Syai.g_00427	Prac.g_01869
OG0001316	Syai.g_02593	Prac.g_01791
OG0001317	Syai.g_00534	Prac.g_01696
OG0001318	Syai.g_00293	Prac.g_01675
OG0001319	Syai.g_00270	Prac.g_01659
OG0001321	Syai.g_02195	Prac.g_01096
OG0001322	Syai.g_02194	Prac.g_01095
OG0001323	Syai.g_00685	Prac.g_00853
OG0001324	Syai.g_01983	Prac.g_00677
OG0001325	Syai.g_01392	Prac.g_01555
OG0001326	Syai.g_02856	Prac.g_00647
OG0001327	Syai.g_01250	Prac.g_01240
OG0001328	Syai.g_01278	Prac.g_01214
OG0001330	Syai.g_02167	Prac.g_00153
OG0001331	Syai.g_00622	Prac.g_00223
OG0001332	Syai.g_02293	Prac.g_00368
OG0001333	Syai.g_02255	Prac.g_00588
OG0001334	Syai.g_00438	Prac.g_00009
OG0001335	Syai.g_00439	Prac.g_00010
OG0001336	Syai.g_02909	Prac.g_00121
OG0001339	Syai.g_02539	Prac.g_01828
OG0001340	Syai.g_00453	Prac.g_01603
OG0001343	Syai.g_02842	Prac.g_01403
OG0001344	Syai.g_02139	Prac.g_00981
OG0001345	Syai.g_02110	Prac.g_00966
OG0001346	Syai.g_02180	Prac.g_00176
OG0001348	Syai.g_02033	Prac.g_00295
OG0001351	Syai.g_00843	Prac.g_01093
OG0001352	Syai.g_00700	Prac.g_00691
OG0001355	Syai.g_01698	Prac.g_00285, Prac.g_00878
OG0001356	Syai.g_02032	Prac.g_00900
OG0001359	Syai.g_02841	Prac.g_01402
OG0001360	Syai.g_02107	Prac.g_01211
OG0001361	Syai.g_02113	Prac.g_00969
OG0001362	Syai.g_00938	Prac.g_00397
OG0001363	Syai.g_00936	Prac.g_00395
OG0001364	Syai.g_00173	Prac.g_00012
OG0001370	Syai.g_02317, Syai.g_02865	Prac.g_01086
OG0001373	Syai.g_02855	Prac.g_00646
OG0001374	Syai.g_02863	Prac.g_00654
OG0001375	Syai.g_02843	Prac.g_01404
OG0001376	Syai.g_02795	Prac.g_01246
OG0001377	Syai.g_02794	Prac.g_01245
OG0001378	Syai.g_02232	Prac.g_01047
OG0001380	Syai.g_01168	Prac.g_00205
OG0001381	Syai.g_02819, Syai.g_01723	Prac.g_00211
OG0001385	Syai.g_02852	Prac.g_00643
OG0001386	Syai.g_02853	Prac.g_00644
OG0001387	Syai.g_02854	Prac.g_00645
OG0001388	Syai.g_02857	Prac.g_00648
OG0001389	Syai.g_02858	Prac.g_00649
OG0001390	Syai.g_02859	Prac.g_00650
OG0001391	Syai.g_02860	Prac.g_00651
OG0001392	Syai.g_02861	Prac.g_00652
OG0001393	Syai.g_02862	Prac.g_00653
OG0001395	Syai.g_01410	Prac.g_01269
OG0001397	Syai.g_00937	Prac.g_00396
OG0001400	Syai.g_02602, Syai.g_01928	Prac.g_00440
OG0001404	Syai.g_02473	Prac.g_01863
OG0001405	Syai.g_00441	Prac.g_01605
OG0001406	Syai.g_02796	Prac.g_01247
OG0001407	Syai.g_00701	Prac.g_01234
OG0001408	Syai.g_01831	Prac.g_01228, Prac.g_01229
OG0001413	Syai.g_01148	Prac.g_00327
OG0001414	Syai.g_01722	Prac.g_01701
OG0001416	Syai.g_02183	Prac.g_01088, Prac.g_01087
OG0001417	Syai.g_01478	Prac.g_01076, Prac.g_01075
OG0001419	Syai.g_00702	Prac.g_01233
OG0001420	Syai.g_00697	Prac.g_01038
OG0001421	Syai.g_01621	Prac.g_00321
OG0001422	Syai.g_02171	Prac.g_00297
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Prac.g_00634
OG0001428	Syai.g_02637	Prac.g_01758
OG0001430	Syai.g_02768	Prac.g_00148
OG0001432	Syai.g_01943	Prac.g_00328
OG0001433	Syai.g_02031	Prac.g_00899
OG0001435	Syai.g_01256	Prac.g_01388
OG0001438	Syai.g_00244	Prac.g_01638
OG0001439	Syai.g_00219	Prac.g_01624
OG0001441	Syai.g_00687	Prac.g_00851
OG0001442	Syai.g_01305	Prac.g_01530
OG0001446	Syai.g_00832	Prac.g_01852
OG0001447	Syai.g_02574	Prac.g_01805
OG0001448	Syai.g_02808	Prac.g_01167
OG0001452	Syai.g_00298	Prac.g_01398
OG0001453	Syai.g_01455	Prac.g_01306
OG0001454	Syai.g_01153	Prac.g_01218
OG0001456	Syai.g_02873	Prac.g_01008
OG0001457	Syai.g_02874	Prac.g_01007
OG0001458	Syai.g_02875	Prac.g_01006
OG0001459	Syai.g_01712	Prac.g_00134
OG0001462	Syai.g_00045	Prac.g_01912
OG0001465	Syai.g_01384	Prac.g_00669
OG0001467	Syai.g_01141	Prac.g_01497
OG0001468	Syai.g_01144	Prac.g_01242
OG0001470	Syai.g_02235	Prac.g_00239
OG0001471	Syai.g_00224	Prac.g_00326
OG0001472	Syai.g_01931	Prac.g_00319
OG0001473	Syai.g_01130	Prac.g_00059
OG0001474	Syai.g_00493	Prac.g_01194
OG0001475	Syai.g_02237	Prac.g_00241
OG0001479	Syai.g_00490	Prac.g_01197
OG0001480	Syai.g_02088	Prac.g_01165
OG0001482	Syai.g_01468	Prac.g_01090
OG0001492	Syai.g_01796	Prac.g_00938
OG0001493	Syai.g_01820	Prac.g_00930
OG0001494	Syai.g_02428	Prac.g_00453
OG0001499	Syai.g_00831, Syai.g_01189	Prac.g_01870
OG0001502	Syai.g_02079	Prac.g_01502
OG0001504	Syai.g_01713	Prac.g_00135
OG0001507	Syai.g_01671	Prac.g_00278
OG0001508	Syai.g_02234	Prac.g_00238
OG0001520	Syai.g_00757	Prac.g_01141, Prac.g_01140
OG0001528	Syai.g_02236	Prac.g_00240
OG0001546	Syai.g_00690	Prac.g_00848
OG0001548	Syai.g_01157	Prac.g_01500
OG0001551	Syai.g_02028	Prac.g_01009
OG0001552	Syai.g_01018	Prac.g_00923
OG0001554	Syai.g_02774	Prac.g_00320
OG0001555	Syai.g_01645	Prac.g_00306
OG0001572	Syai.g_00564	Prac.g_00911
OG0001582	Syai.g_01500	Prac.g_01077
OG0001585	Syai.g_01635	Prac.g_00132
OG0001588	Syai.g_00170	Prac.g_00435
OG0001602	Syai.g_01383	Prac.g_00670
OG0001625	Syai.g_00291	Prac.g_01673
OG0001633	Syai.g_00995	Prac.g_00214
OG0001647	Syai.g_00268	Prac.g_01658
OG0001667	Syai.g_01923	Prac.g_00155
OG0001712	Syai.g_01634	Prac.g_01123
OG0001713	Syai.g_02130	Prac.g_01873
OG0001726	Syai.g_01593, Syai.g_01594	Prac.g_01126
OG0001924	Syai.g_01058	Prac.g_01585
OG0001925	Syai.g_01057	Prac.g_01586
OG0001926	Syai.g_01056	Prac.g_01587
OG0001927	Syai.g_01055	Prac.g_01588
OG0001993	Syai.g_01060	Prac.g_01583
OG0001994	Syai.g_01059	Prac.g_01584
OG0002063	Syai.g_01856, Syai.g_01833	Prac.g_01962
OG0002111	Syai.g_01901, Syai.g_01912, Syai.g_00576	Prac.g_00781
OG0002156	Syai.g_00984	Prac.g_01895, Prac.g_01894
OG0002488	Syai.g_00172	Prac.g_00449
OG0002489	Syai.g_00596, Syai.g_01023	Prac.g_01130
