Orthogroup	Syai	Syan
OG0001183	Syai.g_00429	Syan.g_02166
OG0001184	Syai.g_00156	Syan.g_01929
OG0001185	Syai.g_00117	Syan.g_01902
OG0001186	Syai.g_00084	Syan.g_01864
OG0001187	Syai.g_00081	Syan.g_01811
OG0001188	Syai.g_00078	Syan.g_01806
OG0001189	Syai.g_00061	Syan.g_01723
OG0001190	Syai.g_02776	Syan.g_01565
OG0001191	Syai.g_02788	Syan.g_01578
OG0001192	Syai.g_02793	Syan.g_01585
OG0001193	Syai.g_02835	Syan.g_01626
OG0001194	Syai.g_02838	Syan.g_01627
OG0001195	Syai.g_02839	Syan.g_01628
OG0001196	Syai.g_02913	Syan.g_01693
OG0001197	Syai.g_02915	Syan.g_01695
OG0001198	Syai.g_02930	Syan.g_01793
OG0001199	Syai.g_02480	Syan.g_02913
OG0001200	Syai.g_02482	Syan.g_02915
OG0001202	Syai.g_02674	Syan.g_03084
OG0001203	Syai.g_00540	Syan.g_02426
OG0001204	Syai.g_00312	Syan.g_02097
OG0001205	Syai.g_02212	Syan.g_01337
OG0001206	Syai.g_00853	Syan.g_02880
OG0001207	Syai.g_00629	Syan.g_02772
OG0001208	Syai.g_00640	Syan.g_02762
OG0001209	Syai.g_00711	Syan.g_01163
OG0001210	Syai.g_00720	Syan.g_00830
OG0001211	Syai.g_00735	Syan.g_00852
OG0001212	Syai.g_00799	Syan.g_01002
OG0001213	Syai.g_01082	Syan.g_01141
OG0001214	Syai.g_01106	Syan.g_00814
OG0001215	Syai.g_01958	Syan.g_00539
OG0001216	Syai.g_01388	Syan.g_00319
OG0001217	Syai.g_01185	Syan.g_00617
OG0001218	Syai.g_00893	Syan.g_02837
OG0001219	Syai.g_01561	Syan.g_00477
OG0001220	Syai.g_02087	Syan.g_00203
OG0001221	Syai.g_01284	Syan.g_01446
OG0001222	Syai.g_01516	Syan.g_00552
OG0001223	Syai.g_01463	Syan.g_00599
OG0001224	Syai.g_02011	Syan.g_00294
OG0001225	Syai.g_02009	Syan.g_00292
OG0001226	Syai.g_01154	Syan.g_02922
OG0001227	Syai.g_02806	Syan.g_00940
OG0001228	Syai.g_02218	Syan.g_01938
OG0001229	Syai.g_01986	Syan.g_02631
OG0001230	Syai.g_00964	Syan.g_01288
OG0001231	Syai.g_00017	Syan.g_01764
OG0001232	Syai.g_02410	Syan.g_01439
OG0001233	Syai.g_02261	Syan.g_01461
OG0001234	Syai.g_00337	Syan.g_01995
OG0001235	Syai.g_00343	Syan.g_02130
OG0001236	Syai.g_00159	Syan.g_01933
OG0001237	Syai.g_00137	Syan.g_01928
OG0001239	Syai.g_02477	Syan.g_02910
OG0001240	Syai.g_02527	Syan.g_02963
OG0001242	Syai.g_02566	Syan.g_02297
OG0001243	Syai.g_02573	Syan.g_02289
OG0001244	Syai.g_02605	Syan.g_03004
OG0001245	Syai.g_02091	Syan.g_00179
OG0001246	Syai.g_00666	Syan.g_02734
OG0001247	Syai.g_01380	Syan.g_00199
OG0001249	Syai.g_00464	Syan.g_02150
OG0001250	Syai.g_02053	Syan.g_00382
OG0001251	Syai.g_02845	Syan.g_00490
OG0001252	Syai.g_02018	Syan.g_00304
OG0001254	Syai.g_01744	Syan.g_01148
OG0001256	Syai.g_02362	Syan.g_01384
OG0001257	Syai.g_00848	Syan.g_00925, Syan.g_00217
OG0001258	Syai.g_02372	Syan.g_01395
OG0001259	Syai.g_02259	Syan.g_01459
OG0001260	Syai.g_02281	Syan.g_01478
OG0001261	Syai.g_00394	Syan.g_02209
OG0001262	Syai.g_00063	Syan.g_01721
OG0001263	Syai.g_02576	Syan.g_02286
OG0001265	Syai.g_02563	Syan.g_02299
OG0001266	Syai.g_02679	Syan.g_03088
OG0001267	Syai.g_00259	Syan.g_02023
OG0001268	Syai.g_00492	Syan.g_02138
OG0001270	Syai.g_02231	Syan.g_02393
OG0001271	Syai.g_00862	Syan.g_02849
OG0001272	Syai.g_00644	Syan.g_02758
OG0001274	Syai.g_02706	Syan.g_01528
OG0001275	Syai.g_01447	Syan.g_00628
OG0001276	Syai.g_01431	Syan.g_00360
OG0001277	Syai.g_02899	Syan.g_00007
OG0001278	Syai.g_01799	Syan.g_02585
OG0001279	Syai.g_00991	Syan.g_01306
OG0001281	Syai.g_02186	Syan.g_01220
OG0001282	Syai.g_00627	Syan.g_02774
OG0001283	Syai.g_02908	Syan.g_01687
OG0001284	Syai.g_02338	Syan.g_01369
OG0001285	Syai.g_02866	Syan.g_00977
OG0001286	Syai.g_00408	Syan.g_02193
OG0001287	Syai.g_00109	Syan.g_01894
OG0001289	Syai.g_02504	Syan.g_02942
OG0001291	Syai.g_02587	Syan.g_02273
OG0001292	Syai.g_00306	Syan.g_02091
OG0001293	Syai.g_00285	Syan.g_02051
OG0001294	Syai.g_01242	Syan.g_00758
OG0001295	Syai.g_00722	Syan.g_00836
OG0001296	Syai.g_00672	Syan.g_02728
OG0001297	Syai.g_00676	Syan.g_02724
OG0001298	Syai.g_00773	Syan.g_00944
OG0001299	Syai.g_01236	Syan.g_00764
OG0001303	Syai.g_01559	Syan.g_00479
OG0001304	Syai.g_01418	Syan.g_00345
OG0001305	Syai.g_02001	Syan.g_00191
OG0001306	Syai.g_02160	Syan.g_02714
OG0001308	Syai.g_00943	Syan.g_01248
OG0001309	Syai.g_00682	Syan.g_01196
OG0001311	Syai.g_01429	Syan.g_00358
OG0001312	Syai.g_01549	Syan.g_00496
OG0001315	Syai.g_00427	Syan.g_02168
OG0001317	Syai.g_00534	Syan.g_02422
OG0001318	Syai.g_00293	Syan.g_02060
OG0001319	Syai.g_00270	Syan.g_02034
OG0001323	Syai.g_00685	Syan.g_01193
OG0001325	Syai.g_01392	Syan.g_00323
OG0001326	Syai.g_02856	Syan.g_01636
OG0001327	Syai.g_01250	Syan.g_00753
OG0001328	Syai.g_01278	Syan.g_02675
OG0001330	Syai.g_02167	Syan.g_01202
OG0001331	Syai.g_00622	Syan.g_02779
OG0001332	Syai.g_02293	Syan.g_00412
OG0001333	Syai.g_02255	Syan.g_01455
OG0001336	Syai.g_02909	Syan.g_01688
OG0001345	Syai.g_02110	Syan.g_02655
OG0001346	Syai.g_02180	Syan.g_01214
OG0001347	Syai.g_02766	Syan.g_01852
OG0001349	Syai.g_02417	Syan.g_01131
OG0001351	Syai.g_00843	Syan.g_02804
OG0001353	Syai.g_02042	Syan.g_00372
OG0001354	Syai.g_01477	Syan.g_00585
OG0001356	Syai.g_02032	Syan.g_00246
OG0001357	Syai.g_00918, Syai.g_01612	Syan.g_02332, Syan.g_02543, Syan.g_01250
OG0001360	Syai.g_02107	Syan.g_02653
OG0001361	Syai.g_02113	Syan.g_02658
OG0001364	Syai.g_00173	Syan.g_01950
OG0001366	Syai.g_02403	Syan.g_00175, Syan.g_01433
OG0001368	Syai.g_00313	Syan.g_02098
OG0001373	Syai.g_02855	Syan.g_01635
OG0001374	Syai.g_02863	Syan.g_01644
OG0001376	Syai.g_02795	Syan.g_00511
OG0001377	Syai.g_02794	Syan.g_00510
OG0001378	Syai.g_02232	Syan.g_02392
OG0001379	Syai.g_02169	Syan.g_01206
OG0001380	Syai.g_01168	Syan.g_00442
OG0001383	Syai.g_02731	Syan.g_01507, Syan.g_02439
OG0001385	Syai.g_02852	Syan.g_01632
OG0001386	Syai.g_02853	Syan.g_01633
OG0001387	Syai.g_02854	Syan.g_01634
OG0001388	Syai.g_02857	Syan.g_01637
OG0001389	Syai.g_02858	Syan.g_01639
OG0001390	Syai.g_02859	Syan.g_01640
OG0001391	Syai.g_02860	Syan.g_01641
OG0001392	Syai.g_02861	Syan.g_01642
OG0001393	Syai.g_02862	Syan.g_01643
OG0001394	Syai.g_01290	Syan.g_00722
OG0001395	Syai.g_01410	Syan.g_00340
OG0001396	Syai.g_02765	Syan.g_01851
OG0001398	Syai.g_01587	Syan.g_02932
OG0001401	Syai.g_02046, Syai.g_02047	Syan.g_00376
OG0001402	Syai.g_01070	Syan.g_00011
OG0001404	Syai.g_02473	Syan.g_00343
OG0001406	Syai.g_02796	Syan.g_00512
OG0001407	Syai.g_00701	Syan.g_00455
OG0001408	Syai.g_01831	Syan.g_00073
OG0001412	Syai.g_02767	Syan.g_01853
OG0001413	Syai.g_01148	Syan.g_00029
OG0001416	Syai.g_02183	Syan.g_00103
OG0001417	Syai.g_01478	Syan.g_00583
OG0001419	Syai.g_00702	Syan.g_00454
OG0001420	Syai.g_00697	Syan.g_01180
OG0001422	Syai.g_02171	Syan.g_00645
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Syan.g_01318
OG0001425	Syai.g_02792	Syan.g_01584
OG0001428	Syai.g_02637	Syan.g_03039
OG0001432	Syai.g_01943	Syan.g_00092
OG0001433	Syai.g_02031	Syan.g_00245
OG0001435	Syai.g_01256	Syan.g_00745
OG0001438	Syai.g_00244	Syan.g_02009
OG0001439	Syai.g_00219	Syan.g_01986
OG0001441	Syai.g_00687	Syan.g_01191
OG0001442	Syai.g_01305	Syan.g_00709
OG0001443	Syai.g_02800	Syan.g_01590
OG0001444	Syai.g_02521	Syan.g_02954
OG0001447	Syai.g_02574	Syan.g_02288
OG0001449	Syai.g_00315	Syan.g_02058
OG0001452	Syai.g_00298	Syan.g_02066
OG0001453	Syai.g_01455	Syan.g_00608
OG0001454	Syai.g_01153	Syan.g_00418
OG0001456	Syai.g_02873	Syan.g_01646
OG0001457	Syai.g_02874	Syan.g_01647
OG0001458	Syai.g_02875	Syan.g_01648
OG0001459	Syai.g_01712	Syan.g_02343
OG0001460	Syai.g_02030	Syan.g_00244
OG0001461	Syai.g_01730	Syan.g_00657
OG0001462	Syai.g_00045	Syan.g_01737
OG0001467	Syai.g_01141	Syan.g_00107
OG0001470	Syai.g_02235	Syan.g_01815
OG0001471	Syai.g_00224	Syan.g_01991
OG0001473	Syai.g_01130	Syan.g_00133
OG0001474	Syai.g_00493	Syan.g_02137
OG0001475	Syai.g_02237	Syan.g_01833
OG0001476	Syai.g_02131	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283
OG0001479	Syai.g_00490	Syan.g_02140
OG0001480	Syai.g_02088	Syan.g_00072
OG0001487	Syai.g_00894	Syan.g_02836
OG0001488	Syai.g_02121	Syan.g_02666
OG0001489	Syai.g_00419	Syan.g_02182
OG0001492	Syai.g_01796	Syan.g_02588
OG0001493	Syai.g_01820	Syan.g_02578
OG0001495	Syai.g_00349	Syan.g_02257
OG0001496	Syai.g_01990	Syan.g_01154
OG0001497	Syai.g_01991	Syan.g_01155
OG0001498	Syai.g_00518	Syan.g_02317
OG0001502	Syai.g_02079	Syan.g_00401
OG0001504	Syai.g_01713	Syan.g_02344
OG0001507	Syai.g_01671	Syan.g_02695
OG0001508	Syai.g_02234	Syan.g_01814
OG0001510	Syai.g_00105	Syan.g_01890
OG0001511	Syai.g_02549	Syan.g_02983
OG0001512	Syai.g_00541	Syan.g_02428
OG0001513	Syai.g_00138	Syan.g_03078
OG0001515	Syai.g_01978	Syan.g_00505
OG0001516	Syai.g_01233	Syan.g_00767
OG0001517	Syai.g_00487	Syan.g_02143
OG0001518	Syai.g_02791	Syan.g_01582
OG0001519	Syai.g_02802	Syan.g_01592
OG0001520	Syai.g_00757	Syan.g_00943
OG0001527	Syai.g_00749	Syan.g_00867
OG0001528	Syai.g_02236	Syan.g_01818
OG0001529	Syai.g_00054	Syan.g_01730
OG0001530	Syai.g_02547	Syan.g_02981
OG0001531	Syai.g_00542	Syan.g_01511, Syan.g_02436
OG0001532	Syai.g_01764	Syan.g_02637
OG0001533	Syai.g_00849, Syai.g_00821	Syan.g_02390
OG0001534	Syai.g_01417	Syan.g_00344
OG0001535	Syai.g_01433	Syan.g_00362
OG0001536	Syai.g_01508	Syan.g_00560
OG0001537	Syai.g_01285	Syan.g_00729
OG0001538	Syai.g_01326	Syan.g_00685
OG0001539	Syai.g_01252	Syan.g_00750
OG0001540	Syai.g_02578	Syan.g_02284
OG0001541	Syai.g_02646	Syan.g_03048
OG0001542	Syai.g_02655	Syan.g_03059
OG0001543	Syai.g_02692	Syan.g_03110
OG0001544	Syai.g_02801	Syan.g_01591
OG0001545	Syai.g_02898	Syan.g_01661
OG0001547	Syai.g_01580	Syan.g_00462
OG0001549	Syai.g_02106	Syan.g_00077
OG0001554	Syai.g_02774	Syan.g_00282
OG0001556	Syai.g_01757	Syan.g_02338, Syan.g_00149, Syan.g_00276
OG0001557	Syai.g_01291	Syan.g_00721
OG0001558	Syai.g_00020, Syai.g_00021	Syan.g_01760
OG0001559	Syai.g_02546	Syan.g_02980
OG0001560	Syai.g_02535	Syan.g_02969
OG0001561	Syai.g_01427	Syan.g_00356
OG0001562	Syai.g_01441	Syan.g_00650
OG0001563	Syai.g_00403	Syan.g_02200
OG0001564	Syai.g_02869	Syan.g_00082
OG0001567	Syai.g_01581	Syan.g_00461
OG0001568	Syai.g_01578	Syan.g_00463
OG0001574	Syai.g_00747	Syan.g_00865
OG0001575	Syai.g_00752	Syan.g_00870
OG0001576	Syai.g_00817	Syan.g_01242
OG0001577	Syai.g_02148	Syan.g_02701
OG0001578	Syai.g_01886	Syan.g_01652
OG0001580	Syai.g_02758	Syan.g_01551
OG0001588	Syai.g_00170	Syan.g_02262
OG0001589	Syai.g_02263	Syan.g_01463
OG0001590	Syai.g_01098	Syan.g_00821
OG0001591	Syai.g_01244	Syan.g_00756
OG0001592	Syai.g_02760	Syan.g_01552
OG0001614	Syai.g_00119	Syan.g_01905
OG0001616	Syai.g_01751	Syan.g_02649
OG0001617	Syai.g_01985	Syan.g_01033
OG0001618	Syai.g_01399	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536
OG0001619	Syai.g_01519	Syan.g_00549
OG0001620	Syai.g_00499	Syan.g_02131
OG0001621	Syai.g_00297	Syan.g_02064
OG0001622	Syai.g_02907	Syan.g_01686
OG0001623	Syai.g_00457	Syan.g_00212, Syan.g_02158
OG0001624	Syai.g_02807	Syan.g_00135
OG0001625	Syai.g_00291	Syan.g_02057
OG0001634	Syai.g_01239	Syan.g_00761
OG0001635	Syai.g_00091	Syan.g_01876
OG0001637	Syai.g_02274	Syan.g_01295
OG0001639	Syai.g_02297	Syan.g_02407
OG0001640	Syai.g_02022	Syan.g_00309
OG0001641	Syai.g_01457	Syan.g_00606
OG0001642	Syai.g_02085	Syan.g_02603
OG0001643	Syai.g_01109	Syan.g_00811
OG0001644	Syai.g_01406	Syan.g_00336
OG0001645	Syai.g_01682	Syan.g_00423
OG0001647	Syai.g_00268	Syan.g_02032
OG0001652	Syai.g_00018	Syan.g_01762
OG0001653	Syai.g_02924	Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Syai.g_02295	Syan.g_02409
OG0001655	Syai.g_01926	Syan.g_00416
OG0001657	Syai.g_02619	Syan.g_03019
OG0001658	Syai.g_02775	Syan.g_01564
OG0001659	Syai.g_01759	Syan.g_02642
OG0001660	Syai.g_00509, Syai.g_02554	Syan.g_02309, Syan.g_02629, Syan.g_02987
OG0001672	Syai.g_02488, Syai.g_02489	Syan.g_02921
OG0001673	Syai.g_00532	Syan.g_02896
OG0001675	Syai.g_01443	Syan.g_00632
OG0001677	Syai.g_00430, Syai.g_01762	Syan.g_02165
OG0001678	Syai.g_00322	Syan.g_02109
OG0001679	Syai.g_00756	Syan.g_02307
OG0001680	Syai.g_02394	Syan.g_01424
OG0001682	Syai.g_01152, Syai.g_01396	Syan.g_00327
OG0001691	Syai.g_01064	Syan.g_01609
OG0001692	Syai.g_00959	Syan.g_01284
OG0001694	Syai.g_00257	Syan.g_02021
OG0001695	Syai.g_02894	Syan.g_01656
OG0001700	Syai.g_01204	Syan.g_00938
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syan.g_02948
OG0001703	Syai.g_00630	Syan.g_02770
OG0001712	Syai.g_01634	Syan.g_00786
OG0001715	Syai.g_01166	Syan.g_00415
OG0001716	Syai.g_02081, Syai.g_02082	Syan.g_00662
OG0001717	Syai.g_02632	Syan.g_03034
OG0001726	Syai.g_01593, Syai.g_01594	Syan.g_00041
OG0001729	Syai.g_00545	Syan.g_01506, Syan.g_02440
OG0001730	Syai.g_00552	Syan.g_00979
OG0001731	Syai.g_02315	Syan.g_01353
OG0001732	Syai.g_01781	Syan.g_01704, Syan.g_02602
OG0001733	Syai.g_01247	Syan.g_00275
OG0001735	Syai.g_02925	Syan.g_00775
OG0001737	Syai.g_00238	Syan.g_02002
OG0001738	Syai.g_00204	Syan.g_01970
OG0001739	Syai.g_02892	Syan.g_01654
OG0001740	Syai.g_02896	Syan.g_01659
OG0001741	Syai.g_01677, Syai.g_01165	Syan.g_00789
OG0001747	Syai.g_02600	Syan.g_02260
OG0001750	Syai.g_02522	Syan.g_02955, Syan.g_01139
OG0001751	Syai.g_00531, Syai.g_01577	Syan.g_02897
OG0001752	Syai.g_02283	Syan.g_01481
OG0001753	Syai.g_02277	Syan.g_01630
OG0001754	Syai.g_02276	Syan.g_01297
OG0001755	Syai.g_00681	Syan.g_02719
OG0001761	Syai.g_01050	Syan.g_00207
OG0001762	Syai.g_01450	Syan.g_00625
OG0001763	Syai.g_01464, Syai.g_01465	Syan.g_00598
OG0001764	Syai.g_01572	Syan.g_00467
OG0001765	Syai.g_01026, Syai.g_01711	Syan.g_00144
OG0001766	Syai.g_00228	Syan.g_01996
OG0001768	Syai.g_02661	Syan.g_03066
OG0001769	Syai.g_01123	Syan.g_00794
OG0001771	Syai.g_01697	Syan.g_01176
OG0001783	Syai.g_00114	Syan.g_01899
OG0001784	Syai.g_02513	Syan.g_02950
OG0001785	Syai.g_02275	Syan.g_01296
OG0001786	Syai.g_02340	Syan.g_01372
OG0001787	Syai.g_00706	Syan.g_01167
OG0001788	Syai.g_00710, Syai.g_00709	Syan.g_01164
OG0001789	Syai.g_02178	Syan.g_01212
OG0001790	Syai.g_02153	Syan.g_02707
OG0001792	Syai.g_01789	Syan.g_02595
OG0001794	Syai.g_01420	Syan.g_00347
OG0001796	Syai.g_01439	Syan.g_00371
OG0001797	Syai.g_01541	Syan.g_00541
OG0001798	Syai.g_01073	Syan.g_00990, Syan.g_00005
OG0001799	Syai.g_01120	Syan.g_00797
OG0001800	Syai.g_00990	Syan.g_01305
OG0001801	Syai.g_00982	Syan.g_01293
OG0001803	Syai.g_02216	Syan.g_01341
OG0001804	Syai.g_00519	Syan.g_02318
OG0001805	Syai.g_00302	Syan.g_00039, Syan.g_00262
OG0001806	Syai.g_00269	Syan.g_02033
OG0001807	Syai.g_00177	Syan.g_01955
OG0001808	Syai.g_00167	Syan.g_01948
OG0001810	Syai.g_02591	Syan.g_02265
OG0001811	Syai.g_02652	Syan.g_03056
OG0001812	Syai.g_02761	Syan.g_01553
OG0001813	Syai.g_02824	Syan.g_01613
OG0001815	Syai.g_02928	Syan.g_00525
OG0001816	Syai.g_01249	Syan.g_00754
OG0001838	Syai.g_00008	Syan.g_01772
OG0001839	Syai.g_00039	Syan.g_01742
OG0001840	Syai.g_00060	Syan.g_01724
OG0001841	Syai.g_00068	Syan.g_01717
OG0001843	Syai.g_00120	Syan.g_01906
OG0001844	Syai.g_00121	Syan.g_01907
OG0001845	Syai.g_00122	Syan.g_01911
OG0001846	Syai.g_02567	Syan.g_02296
OG0001847	Syai.g_02564, Syai.g_02565	Syan.g_02298
OG0001848	Syai.g_02560	Syan.g_02302
OG0001849	Syai.g_02503	Syan.g_02941
OG0001850	Syai.g_02491	Syan.g_02923
OG0001851	Syai.g_02484	Syan.g_02917
OG0001852	Syai.g_02483	Syan.g_02916
OG0001853	Syai.g_02476	Syan.g_02909
OG0001854	Syai.g_00536	Syan.g_02424
OG0001856	Syai.g_02354	Syan.g_01376
OG0001857	Syai.g_02351	Syan.g_01373
OG0001858	Syai.g_02309	Syan.g_01347
OG0001859	Syai.g_00618	Syan.g_02783
OG0001860	Syai.g_00632	Syan.g_02768
OG0001861	Syai.g_00645	Syan.g_02757
OG0001862	Syai.g_00656	Syan.g_02745
OG0001863	Syai.g_00661	Syan.g_02739
OG0001864	Syai.g_00718	Syan.g_01158
OG0001865	Syai.g_00785	Syan.g_00957
OG0001866	Syai.g_00813	Syan.g_01019
OG0001867	Syai.g_01048	Syan.g_01021
OG0001868	Syai.g_02182	Syan.g_01217
OG0001869	Syai.g_02149	Syan.g_02702
OG0001870	Syai.g_02141	Syan.g_02692
OG0001871	Syai.g_02136	Syan.g_02684
OG0001872	Syai.g_01795	Syan.g_02589
OG0001873	Syai.g_01752	Syan.g_02648
OG0001874	Syai.g_01749	Syan.g_02651
OG0001877	Syai.g_01979	Syan.g_00504
OG0001878	Syai.g_01446	Syan.g_00629
OG0001879	Syai.g_01452	Syan.g_00621
OG0001880	Syai.g_01498	Syan.g_00569
OG0001881	Syai.g_01501	Syan.g_00568
OG0001882	Syai.g_01524	Syan.g_00544
OG0001883	Syai.g_01542	Syan.g_00529
OG0001884	Syai.g_01551	Syan.g_00494
OG0001885	Syai.g_01567	Syan.g_00473
OG0001886	Syai.g_01571	Syan.g_00468
OG0001887	Syai.g_01277	Syan.g_02677
OG0001888	Syai.g_01298	Syan.g_00716
OG0001889	Syai.g_01354	Syan.g_00674
OG0001890	Syai.g_02060	Syan.g_00394
OG0001891	Syai.g_02064	Syan.g_00399
OG0001892	Syai.g_02089	Syan.g_00516
OG0001893	Syai.g_01074	Syan.g_00004
OG0001894	Syai.g_01103	Syan.g_00817
OG0001895	Syai.g_00986	Syan.g_01300
OG0001896	Syai.g_02222	Syan.g_02388
OG0001897	Syai.g_00496	Syan.g_02134
OG0001898	Syai.g_00463	Syan.g_02153
OG0001899	Syai.g_00392	Syan.g_02211
OG0001900	Syai.g_00284	Syan.g_02049
OG0001901	Syai.g_00283	Syan.g_02048
OG0001902	Syai.g_00252	Syan.g_02017
OG0001903	Syai.g_00243	Syan.g_02008
OG0001904	Syai.g_00175	Syan.g_01952
OG0001905	Syai.g_00165	Syan.g_01942
OG0001906	Syai.g_02579	Syan.g_02282
OG0001907	Syai.g_02597	Syan.g_00148
OG0001908	Syai.g_02648	Syan.g_03050
OG0001909	Syai.g_02659	Syan.g_03064
OG0001910	Syai.g_02698	Syan.g_01520
OG0001912	Syai.g_02785	Syan.g_01575
OG0001913	Syai.g_02787	Syan.g_01577
OG0001914	Syai.g_01739	Syan.g_01144
OG0001915	Syai.g_02922	Syan.g_01702
OG0001917	Syai.g_01432	Syan.g_00361
OG0001918	Syai.g_02887	Syan.g_01607
OG0001924	Syai.g_01058	Syan.g_00021
OG0001925	Syai.g_01057	Syan.g_00022
OG0001926	Syai.g_01056	Syan.g_00023
OG0001927	Syai.g_01055	Syan.g_00024
OG0001928	Syai.g_02810	Syan.g_01312
OG0001929	Syai.g_00075	Syan.g_01710
OG0001932	Syai.g_00118	Syan.g_01904
OG0001933	Syai.g_02543	Syan.g_02976
OG0001934	Syai.g_02531	Syan.g_02968
OG0001935	Syai.g_02481	Syan.g_02914
OG0001936	Syai.g_01653	Syan.g_00425
OG0001937	Syai.g_02329	Syan.g_01361
OG0001938	Syai.g_00634	Syan.g_02766
OG0001939	Syai.g_01960	Syan.g_01324
OG0001940	Syai.g_00771	Syan.g_00941
OG0001941	Syai.g_02187	Syan.g_01221
OG0001943	Syai.g_01920	Syan.g_02630
OG0001944	Syai.g_01932	Syan.g_02679
OG0001947	Syai.g_02024	Syan.g_03108
OG0001948	Syai.g_01462	Syan.g_00600
OG0001949	Syai.g_01483	Syan.g_00578
OG0001950	Syai.g_01485	Syan.g_00576
OG0001951	Syai.g_01502	Syan.g_00567
OG0001952	Syai.g_01525	Syan.g_00543
OG0001953	Syai.g_01526	Syan.g_00542
OG0001954	Syai.g_01600	Syan.g_00547
OG0001957	Syai.g_01079	Syan.g_01137
OG0001958	Syai.g_01228	Syan.g_00773
OG0001961	Syai.g_00860	Syan.g_02851
OG0001962	Syai.g_01809	Syan.g_02328
OG0001964	Syai.g_00335	Syan.g_02122
OG0001966	Syai.g_00289	Syan.g_02055
OG0001967	Syai.g_00287	Syan.g_02053
OG0001968	Syai.g_00286	Syan.g_02052
OG0001969	Syai.g_00222	Syan.g_01989
OG0001970	Syai.g_02581	Syan.g_02280
OG0001971	Syai.g_02657	Syan.g_03062
OG0001972	Syai.g_02710	Syan.g_01532
OG0001974	Syai.g_02772	Syan.g_00279
OG0001975	Syai.g_01740	Syan.g_01145
OG0001976	Syai.g_01738	Syan.g_01143
OG0001979	Syai.g_01961	Syan.g_00402
OG0001980	Syai.g_00459	Syan.g_02152
OG0001990	Syai.g_02897	Syan.g_01660
OG0001993	Syai.g_01060	Syan.g_00019
OG0001994	Syai.g_01059	Syan.g_00020
OG0001995	Syai.g_01948	Syan.g_02683
OG0001996	Syai.g_00036	Syan.g_01746
OG0001997	Syai.g_02520	Syan.g_02953
OG0002000	Syai.g_00683	Syan.g_01195
OG0002002	Syai.g_01794	Syan.g_02590
OG0002006	Syai.g_02025	Syan.g_02104, Syan.g_03107
OG0002007	Syai.g_02026	Syan.g_00310
OG0002008	Syai.g_01448	Syan.g_00627
OG0002009	Syai.g_01287	Syan.g_00726
OG0002010	Syai.g_00912	Syan.g_02819
OG0002011	Syai.g_00525	Syan.g_02576
OG0002013	Syai.g_00515	Syan.g_02930
OG0002014	Syai.g_00182	Syan.g_01958
OG0002017	Syai.g_02832	Syan.g_01624
OG0002018	Syai.g_02895	Syan.g_01658
OG0002020	Syai.g_02890	Syan.g_01671
OG0002021	Syai.g_02888	Syan.g_01673
OG0002022	Syai.g_02885	Syan.g_01674
OG0002023	Syai.g_02884	Syan.g_01675
OG0002024	Syai.g_02878	Syan.g_01667
OG0002037	Syai.g_00636	Syan.g_02857
OG0002039	Syai.g_02120	Syan.g_02665
OG0002041	Syai.g_01467	Syan.g_00596
OG0002042	Syai.g_01495	Syan.g_00572
OG0002043	Syai.g_01558	Syan.g_00483
OG0002044	Syai.g_02039	Syan.g_00652
OG0002047	Syai.g_00514	Syan.g_02314
OG0002048	Syai.g_00426	Syan.g_02169
OG0002049	Syai.g_00341	Syan.g_02128
OG0002050	Syai.g_00278	Syan.g_02042
OG0002051	Syai.g_02645	Syan.g_03047
OG0002054	Syai.g_02877	Syan.g_01668
OG0002055	Syai.g_02880	Syan.g_01664
OG0002056	Syai.g_00242	Syan.g_02007
OG0002113	Syai.g_00040	Syan.g_01741
OG0002115	Syai.g_02368	Syan.g_01391
OG0002116	Syai.g_02334	Syan.g_01366
OG0002117	Syai.g_02128	Syan.g_02673
OG0002118	Syai.g_01941, Syai.g_01784	Syan.g_02599
OG0002123	Syai.g_01390	Syan.g_00321
OG0002124	Syai.g_02078	Syan.g_00400
OG0002127	Syai.g_02601	Syan.g_03001, Syan.g_02264, Syan.g_03002
OG0002128	Syai.g_01741	Syan.g_02541
OG0002129	Syai.g_00940	Syan.g_01329
OG0002130	Syai.g_02177	Syan.g_01211
OG0002131	Syai.g_02889	Syan.g_01672
OG0002132	Syai.g_02881	Syan.g_01663
OG0002133	Syai.g_02879	Syan.g_01665
OG0002134	Syai.g_00128	Syan.g_01917
OG0002135	Syai.g_02407	Syan.g_01437
OG0002136	Syai.g_02406	Syan.g_01436
OG0002138	Syai.g_01959	Syan.g_02671
OG0002139	Syai.g_01827	Syan.g_02551
OG0002142	Syai.g_00981	Syan.g_01292
OG0002143	Syai.g_00522	Syan.g_00538
OG0002144	Syai.g_00347	Syan.g_01138
OG0002154	Syai.g_02598	Syan.g_00846
OG0002160	Syai.g_01950	Syan.g_01474
OG0002163	Syai.g_02798	Syan.g_01588
OG0002167	Syai.g_00715	Syan.g_02931
OG0002168	Syai.g_02023	Syan.g_03109
OG0002169	Syai.g_00513	Syan.g_02313
OG0002170	Syai.g_00482	Syan.g_02148
