Orthogroup	Prak	Prbk
OG0001130	Prak.g_01786	Prbk.g_00804
OG0001131	Prak.g_01787	Prbk.g_00805
OG0001132	Prak.g_01788	Prbk.g_00806
OG0001133	Prak.g_01789	Prbk.g_00807
OG0001134	Prak.g_01790	Prbk.g_00808
OG0001135	Prak.g_01791	Prbk.g_00809
OG0001136	Prak.g_01792	Prbk.g_00810
OG0001137	Prak.g_01793	Prbk.g_00811
OG0001138	Prak.g_01794	Prbk.g_00812
OG0001139	Prak.g_01796	Prbk.g_00814
OG0001140	Prak.g_01797	Prbk.g_00816
OG0001141	Prak.g_01798	Prbk.g_00817
OG0001142	Prak.g_01802	Prbk.g_00844
OG0001143	Prak.g_01803	Prbk.g_00845
OG0001144	Prak.g_01804	Prbk.g_00847
OG0001145	Prak.g_01805	Prbk.g_00848
OG0001146	Prak.g_01806	Prbk.g_00849
OG0001147	Prak.g_01807	Prbk.g_00850
OG0001148	Prak.g_01808	Prbk.g_00851
OG0001149	Prak.g_01810	Prbk.g_00506
OG0001150	Prak.g_01811	Prbk.g_00510
OG0001151	Prak.g_01815	Prbk.g_00513
OG0001152	Prak.g_01816	Prbk.g_00514
OG0001153	Prak.g_01817	Prbk.g_00516
OG0001154	Prak.g_01819	Prbk.g_00518
OG0001155	Prak.g_01821	Prbk.g_00521
OG0001156	Prak.g_01823	Prbk.g_00525
OG0001157	Prak.g_01825	Prbk.g_00527
OG0001158	Prak.g_01827	Prbk.g_00529
OG0001159	Prak.g_01828	Prbk.g_00530
OG0001160	Prak.g_01829	Prbk.g_00531
OG0001161	Prak.g_01830	Prbk.g_00215
OG0001162	Prak.g_01831	Prbk.g_00216
OG0001163	Prak.g_01832	Prbk.g_00217
OG0001164	Prak.g_01833	Prbk.g_00218
OG0001165	Prak.g_01834	Prbk.g_00219
OG0001166	Prak.g_01835	Prbk.g_00220
OG0001167	Prak.g_01837	Prbk.g_00231
OG0001168	Prak.g_01838	Prbk.g_00232
OG0001169	Prak.g_01839	Prbk.g_00233
OG0001170	Prak.g_01840	Prbk.g_00235
OG0001171	Prak.g_01841	Prbk.g_00236
OG0001172	Prak.g_01843	Prbk.g_00238
OG0001173	Prak.g_01845	Prbk.g_01482
OG0001174	Prak.g_01846	Prbk.g_01483
OG0001175	Prak.g_01847	Prbk.g_01484
OG0001176	Prak.g_01849	Prbk.g_01494
OG0001177	Prak.g_01851	Prbk.g_01530
OG0001178	Prak.g_01854	Prbk.g_01534
OG0001179	Prak.g_01855	Prbk.g_01535
OG0001180	Prak.g_01856	Prbk.g_01536
OG0001181	Prak.g_01857	Prbk.g_01537
OG0001182	Prak.g_01858	Prbk.g_01538
OG0001183	Prak.g_01859	Prbk.g_01539
OG0001184	Prak.g_01861	Prbk.g_01568
OG0001185	Prak.g_01863	Prbk.g_01571
OG0001186	Prak.g_01864	Prbk.g_01572
OG0001187	Prak.g_01865	Prbk.g_01573
OG0001188	Prak.g_01866	Prbk.g_01576
OG0001189	Prak.g_01867	Prbk.g_01577
OG0001190	Prak.g_01868	Prbk.g_01578
OG0001191	Prak.g_01869	Prbk.g_01580
OG0001192	Prak.g_01870	Prbk.g_01582
OG0001193	Prak.g_01871	Prbk.g_01583
OG0001194	Prak.g_01872	Prbk.g_01585
OG0001195	Prak.g_01873	Prbk.g_01586
OG0001196	Prak.g_01874	Prbk.g_01587
OG0001197	Prak.g_01875	Prbk.g_01588
OG0001198	Prak.g_01876	Prbk.g_01589
OG0001199	Prak.g_01877	Prbk.g_01590
OG0001200	Prak.g_01878	Prbk.g_01592
OG0001201	Prak.g_01879	Prbk.g_01593
OG0001202	Prak.g_01880	Prbk.g_01594
OG0001203	Prak.g_01882	Prbk.g_01596
OG0001204	Prak.g_01884	Prbk.g_01600
OG0001205	Prak.g_01886	Prbk.g_01602
OG0001206	Prak.g_01887	Prbk.g_01603
OG0001207	Prak.g_01888	Prbk.g_02160
OG0001208	Prak.g_01889	Prbk.g_02161
OG0001209	Prak.g_01890	Prbk.g_02162
OG0001210	Prak.g_01891	Prbk.g_02163
OG0001211	Prak.g_01892	Prbk.g_02165
OG0001212	Prak.g_01893	Prbk.g_02166
OG0001213	Prak.g_01894	Prbk.g_02167
OG0001214	Prak.g_01896	Prbk.g_02169
OG0001215	Prak.g_01897	Prbk.g_02171
OG0001216	Prak.g_01898	Prbk.g_02173
OG0001217	Prak.g_01899	Prbk.g_02174
OG0001218	Prak.g_01900	Prbk.g_02175
OG0001219	Prak.g_01903	Prbk.g_02180
OG0001220	Prak.g_01904	Prbk.g_02185
OG0001221	Prak.g_01908	Prbk.g_02207
OG0001222	Prak.g_01909	Prbk.g_02210
OG0001223	Prak.g_01910	Prbk.g_02211
OG0001224	Prak.g_01912	Prbk.g_02213
OG0001225	Prak.g_01913	Prbk.g_02214
OG0001226	Prak.g_01914	Prbk.g_02217
OG0001227	Prak.g_01915	Prbk.g_02218
OG0001228	Prak.g_01916	Prbk.g_02224
OG0001229	Prak.g_01917	Prbk.g_02225
OG0001230	Prak.g_01918	Prbk.g_02226
OG0001231	Prak.g_01919	Prbk.g_02239
OG0001232	Prak.g_01922	Prbk.g_02248
OG0001233	Prak.g_01923	Prbk.g_02249
OG0001234	Prak.g_01924	Prbk.g_02250
OG0001235	Prak.g_01925	Prbk.g_02251
OG0001236	Prak.g_01927	Prbk.g_02253
OG0001237	Prak.g_01928	Prbk.g_02254
OG0001238	Prak.g_01931	Prbk.g_02258
OG0001239	Prak.g_01932	Prbk.g_02260
OG0001240	Prak.g_01933	Prbk.g_02261
OG0001241	Prak.g_01936	Prbk.g_02265
OG0001242	Prak.g_01937	Prbk.g_02267
OG0001243	Prak.g_01938	Prbk.g_02268
OG0001244	Prak.g_01939	Prbk.g_02270
OG0001245	Prak.g_01940	Prbk.g_02272
OG0001246	Prak.g_01941	Prbk.g_02274
OG0001247	Prak.g_01942	Prbk.g_02275
OG0001248	Prak.g_01943	Prbk.g_02276
OG0001249	Prak.g_01944	Prbk.g_02277
OG0001250	Prak.g_01945	Prbk.g_02278
OG0001251	Prak.g_00096	Prbk.g_00028
OG0001252	Prak.g_00146	Prbk.g_00557
OG0001253	Prak.g_00161	Prbk.g_00756
OG0001254	Prak.g_00299	Prbk.g_00418
OG0001255	Prak.g_00355	Prbk.g_00870
OG0001257	Prak.g_00443	Prbk.g_02063
OG0001258	Prak.g_00459	Prbk.g_01861
OG0001259	Prak.g_00551	Prbk.g_01129
OG0001261	Prak.g_00881	Prbk.g_02531
OG0001262	Prak.g_00898	Prbk.g_02554
OG0001264	Prak.g_00769	Prbk.g_02395
OG0001265	Prak.g_01016	Prbk.g_00588
OG0001266	Prak.g_00600	Prbk.g_01682
OG0001267	Prak.g_01190	Prbk.g_01776
OG0001268	Prak.g_01175	Prbk.g_01021
OG0001269	Prak.g_01304	Prbk.g_01198
OG0001270	Prak.g_01434	Prbk.g_02664
OG0001271	Prak.g_01447	Prbk.g_01999
OG0001272	Prak.g_00609	Prbk.g_01841
OG0001273	Prak.g_01508	Prbk.g_01059
OG0001274	Prak.g_01526	Prbk.g_01788
OG0001275	Prak.g_01247	Prbk.g_02082
OG0001276	Prak.g_01037	Prbk.g_02424
OG0001278	Prak.g_01636	Prbk.g_00920
OG0001279	Prak.g_01640	Prbk.g_00915
OG0001280	Prak.g_01643	Prbk.g_00912
OG0001281	Prak.g_01713	Prbk.g_01908
OG0001282	Prak.g_01650	Prbk.g_00901
OG0001283	Prak.g_01822	Prbk.g_00524
OG0001284	Prak.g_01853	Prbk.g_01533
OG0001285	Prak.g_01883	Prbk.g_01598
OG0001286	Prak.g_01935	Prbk.g_02263
OG0001287	Prak.g_01527	Prbk.g_01331, Prbk.g_02697
OG0001288	Prak.g_00399	Prbk.g_00327
OG0001290	Prak.g_00031	Prbk.g_01618
OG0001291	Prak.g_00076	Prbk.g_01317
OG0001292	Prak.g_00079	Prbk.g_01314
OG0001293	Prak.g_00081	Prbk.g_01312
OG0001294	Prak.g_00097	Prbk.g_00027
OG0001295	Prak.g_00127	Prbk.g_00200
OG0001296	Prak.g_00134	Prbk.g_00541
OG0001297	Prak.g_00212	Prbk.g_01254
OG0001298	Prak.g_00260	Prbk.g_01013
OG0001299	Prak.g_00269	Prbk.g_01000
OG0001300	Prak.g_01257	Prbk.g_00303
OG0001301	Prak.g_01106	Prbk.g_02633
OG0001303	Prak.g_01235	Prbk.g_01205
OG0001304	Prak.g_00929	Prbk.g_00065
OG0001305	Prak.g_00924	Prbk.g_00060
OG0001306	Prak.g_01921	Prbk.g_02247
OG0001307	Prak.g_01258	Prbk.g_02413
OG0001308	Prak.g_01498	Prbk.g_01664
OG0001309	Prak.g_01885	Prbk.g_01601
OG0001310	Prak.g_00727	Prbk.g_01692
OG0001311	Prak.g_01139	Prbk.g_00134
OG0001312	Prak.g_01303	Prbk.g_01197
OG0001313	Prak.g_00384	Prbk.g_01637
OG0001314	Prak.g_01668	Prbk.g_01433
OG0001315	Prak.g_01703	Prbk.g_01382
OG0001316	Prak.g_01818	Prbk.g_00517
OG0001319	Prak.g_00254	Prbk.g_01519
OG0001320	Prak.g_01514	Prbk.g_01098
OG0001324	Prak.g_00632	Prbk.g_02659
OG0001326	Prak.g_01522	Prbk.g_01737
OG0001327	Prak.g_01497	Prbk.g_01193
OG0001328	Prak.g_01282	Prbk.g_01177
OG0001329	Prak.g_01930	Prbk.g_02256
OG0001331	Prak.g_01641	Prbk.g_00914
OG0001332	Prak.g_01692	Prbk.g_01406
OG0001333	Prak.g_01784	Prbk.g_00802
OG0001335	Prak.g_01881	Prbk.g_01595
OG0001336	Prak.g_00136	Prbk.g_00543
OG0001337	Prak.g_00126	Prbk.g_00198
OG0001339	Prak.g_00216	Prbk.g_01250
OG0001340	Prak.g_00265	Prbk.g_01007
OG0001341	Prak.g_00278	Prbk.g_00381
OG0001342	Prak.g_00298	Prbk.g_00417
OG0001343	Prak.g_00361	Prbk.g_00877
OG0001345	Prak.g_00396	Prbk.g_00330
OG0001346	Prak.g_00433	Prbk.g_02110
OG0001347	Prak.g_00447	Prbk.g_02067
OG0001350	Prak.g_00475	Prbk.g_01053
OG0001351	Prak.g_00537	Prbk.g_01114
OG0001353	Prak.g_00240	Prbk.g_00651
OG0001355	Prak.g_00888	Prbk.g_02538
OG0001357	Prak.g_01001	Prbk.g_00570
OG0001358	Prak.g_01015	Prbk.g_00587
OG0001361	Prak.g_01118	Prbk.g_00176
OG0001362	Prak.g_00668	Prbk.g_01933
OG0001366	Prak.g_01682	Prbk.g_01416
OG0001368	Prak.g_01852	Prbk.g_01532
OG0001369	Prak.g_01017	Prbk.g_00589
OG0001375	Prak.g_00144	Prbk.g_00553
OG0001378	Prak.g_00291	Prbk.g_00407
OG0001380	Prak.g_00825	Prbk.g_01039
OG0001381	Prak.g_00419	Prbk.g_00300
OG0001384	Prak.g_00480	Prbk.g_01062
OG0001396	Prak.g_01607	Prbk.g_02365
OG0001410	Prak.g_01512	Prbk.g_00671
OG0001412	Prak.g_00953	Prbk.g_02354
OG0001425	Prak.g_01240	Prbk.g_00623
OG0001429	Prak.g_00983	Prbk.g_02308
OG0001430	Prak.g_00722	Prbk.g_01656
OG0001436	Prak.g_01633	Prbk.g_02191
OG0001439	Prak.g_00878	Prbk.g_02529
OG0001448	Prak.g_01537	Prbk.g_01694
OG0001451	Prak.g_00645	Prbk.g_02679, Prbk.g_01945
OG0001452	Prak.g_01902	Prbk.g_02177
OG0001453	Prak.g_00648	Prbk.g_01742
OG0001455	Prak.g_00650	Prbk.g_01663, Prbk.g_01668
OG0001456	Prak.g_00550	Prbk.g_01128
OG0001466	Prak.g_01496	Prbk.g_00625
OG0001471	Prak.g_00642	Prbk.g_02513
OG0001483	Prak.g_01271	Prbk.g_01191
OG0001486	Prak.g_00790	Prbk.g_02441
OG0001487	Prak.g_00586	Prbk.g_02612
OG0001489	Prak.g_01735	Prbk.g_00833
OG0001504	Prak.g_00785	Prbk.g_02437
OG0001508	Prak.g_01610	Prbk.g_02665
OG0001531	Prak.g_00683, Prak.g_00657	Prbk.g_00171, Prbk.g_01677
OG0001544	Prak.g_01531	Prbk.g_00357
OG0001545	Prak.g_00766	Prbk.g_02392
OG0001546	Prak.g_00883	Prbk.g_02533
OG0001547	Prak.g_00634, Prak.g_00700	Prbk.g_01702
OG0001548	Prak.g_00673, Prak.g_01231	Prbk.g_02116
OG0001574	Prak.g_00669	Prbk.g_01332
OG0001587	Prak.g_00057	Prbk.g_00296
OG0001588	Prak.g_01233	Prbk.g_00922
OG0001593	Prak.g_00424	Prbk.g_02516
OG0001608	Prak.g_01500	Prbk.g_00837, Prbk.g_00838
OG0001622	Prak.g_00688	Prbk.g_01751
OG0001632	Prak.g_01491	Prbk.g_00909
OG0001633	Prak.g_01499	Prbk.g_01960
OG0001634	Prak.g_00689	Prbk.g_01752
OG0001635	Prak.g_00690	Prbk.g_01755
OG0001636	Prak.g_00691	Prbk.g_01756
OG0001694	Prak.g_00387	Prbk.g_00504
OG0001697	Prak.g_01612, Prak.g_00735	Prbk.g_01787
OG0001714	Prak.g_01431	Prbk.g_01206
OG0001715	Prak.g_01848	Prbk.g_01485
OG0001716	Prak.g_01141	Prbk.g_00136
OG0001717	Prak.g_00742	Prbk.g_01652
OG0001718	Prak.g_00736	Prbk.g_01658
OG0001719	Prak.g_00357	Prbk.g_00872
OG0001737	Prak.g_00041	Prbk.g_01605
OG0001738	Prak.g_00118	Prbk.g_00003
OG0001739	Prak.g_00117	Prbk.g_00005
OG0001740	Prak.g_00116	Prbk.g_00006
OG0001741	Prak.g_00105	Prbk.g_00019
OG0001742	Prak.g_01229	Prbk.g_01517
OG0001743	Prak.g_00255	Prbk.g_01516
OG0001744	Prak.g_01690	Prbk.g_01408
OG0001745	Prak.g_00526	Prbk.g_01875
OG0001746	Prak.g_01291	Prbk.g_01168
OG0001747	Prak.g_01159	Prbk.g_00159
OG0001748	Prak.g_00820	Prbk.g_01809
OG0001749	Prak.g_00810	Prbk.g_01840
OG0001750	Prak.g_01029	Prbk.g_00597
OG0001751	Prak.g_01019	Prbk.g_00591
OG0001752	Prak.g_01013	Prbk.g_00585
OG0001753	Prak.g_00969	Prbk.g_02328
OG0001754	Prak.g_00934	Prbk.g_02381
OG0001755	Prak.g_00782	Prbk.g_02428
OG0001756	Prak.g_00850	Prbk.g_02473
OG0001757	Prak.g_01525	Prbk.g_02552
OG0001758	Prak.g_00899	Prbk.g_02555
OG0001759	Prak.g_00906	Prbk.g_02569
OG0001760	Prak.g_00760	Prbk.g_02579
OG0001761	Prak.g_00799	Prbk.g_02583
OG0001762	Prak.g_01078	Prbk.g_00716
OG0001763	Prak.g_00129	Prbk.g_02119
OG0001764	Prak.g_00380	Prbk.g_00363
OG0001765	Prak.g_00348	Prbk.g_00859
OG0001766	Prak.g_00347	Prbk.g_00858
OG0001767	Prak.g_00346	Prbk.g_00856
OG0001768	Prak.g_00345	Prbk.g_00855
OG0001769	Prak.g_00344	Prbk.g_00854
OG0001770	Prak.g_01795	Prbk.g_00813
OG0001771	Prak.g_01779	Prbk.g_00945
OG0001772	Prak.g_00138	Prbk.g_00545
OG0001773	Prak.g_00064	Prbk.g_00558
OG0001774	Prak.g_00192	Prbk.g_00787
OG0001775	Prak.g_00198	Prbk.g_01276
OG0001776	Prak.g_01263	Prbk.g_00673
OG0001777	Prak.g_01901	Prbk.g_02176
OG0001778	Prak.g_01905	Prbk.g_02186
OG0001779	Prak.g_01906	Prbk.g_02187
OG0001780	Prak.g_01024	Prbk.g_02188
OG0001781	Prak.g_01911	Prbk.g_02212
OG0001782	Prak.g_01920	Prbk.g_02246
OG0001795	Prak.g_00523	Prbk.g_01878
OG0001799	Prak.g_01485	Prbk.g_01648
OG0001800	Prak.g_01577	Prbk.g_01680
OG0001801	Prak.g_01222	Prbk.g_01681
OG0001802	Prak.g_00675	Prbk.g_01806
OG0001803	Prak.g_01006	Prbk.g_00577
OG0001831	Prak.g_01177	Prbk.g_01023
OG0001832	Prak.g_01165	Prbk.g_00148
OG0001852	Prak.g_00708	Prbk.g_00173
OG0001883	Prak.g_00035	Prbk.g_01612
OG0001884	Prak.g_01836	Prbk.g_00229
OG0001885	Prak.g_01440	Prbk.g_02005
OG0001886	Prak.g_00521	Prbk.g_01880
OG0001887	Prak.g_01149	Prbk.g_01500
OG0001888	Prak.g_01575	Prbk.g_01713
OG0001891	Prak.g_00824	Prbk.g_01955
OG0001892	Prak.g_01538	Prbk.g_00921
OG0001893	Prak.g_00932	Prbk.g_00069
OG0001894	Prak.g_00962	Prbk.g_02338
OG0001895	Prak.g_00072	Prbk.g_02519
OG0001896	Prak.g_00655	Prbk.g_02585
OG0001897	Prak.g_00365	Prbk.g_00886
OG0001898	Prak.g_00270	Prbk.g_00370
OG0001899	Prak.g_00048	Prbk.g_02149
OG0001900	Prak.g_00047	Prbk.g_02150
OG0001901	Prak.g_00043	Prbk.g_02159
OG0001902	Prak.g_01929	Prbk.g_02255
OG0001905	Prak.g_01595, Prak.g_01613	Prbk.g_00109
OG0001920	Prak.g_01656	Prbk.g_01446
OG0001921	Prak.g_01103	Prbk.g_02636
OG0001923	Prak.g_01589	Prbk.g_00358
OG0001925	Prak.g_01504	Prbk.g_02026
OG0001967	Prak.g_01510	Prbk.g_01464
OG0001968	Prak.g_01438	Prbk.g_02007
OG0001970	Prak.g_00720	Prbk.g_01813
OG0001971	Prak.g_00719	Prbk.g_01814
OG0001972	Prak.g_00994	Prbk.g_02294
OG0001973	Prak.g_00167	Prbk.g_00762
OG0001980	Prak.g_01004	Prbk.g_01342
OG0001994	Prak.g_00388	Prbk.g_00745
OG0001995	Prak.g_00029	Prbk.g_01620
OG0001997	Prak.g_00714	Prbk.g_01491
OG0001998	Prak.g_00715	Prbk.g_01490
OG0001999	Prak.g_00716	Prbk.g_01489
OG0002004	Prak.g_00059	Prbk.g_00498
OG0002040	Prak.g_01579	Prbk.g_00369
OG0002044	Prak.g_00222	Prbk.g_00689
OG0002071	Prak.g_01536	Prbk.g_02027
