Orthogroup	Prak	Prab
OG0001171	Prak.g_01841	Prab.g_01856
OG0001172	Prak.g_01843	Prab.g_01858
OG0001173	Prak.g_01845	Prab.g_01860
OG0001174	Prak.g_01846	Prab.g_01861
OG0001175	Prak.g_01847	Prab.g_01862
OG0001176	Prak.g_01849	Prab.g_01863
OG0001177	Prak.g_01851	Prab.g_01865
OG0001178	Prak.g_01854	Prab.g_01868
OG0001179	Prak.g_01855	Prab.g_01869
OG0001180	Prak.g_01856	Prab.g_01870
OG0001181	Prak.g_01857	Prab.g_01871
OG0001182	Prak.g_01858	Prab.g_01872
OG0001183	Prak.g_01859	Prab.g_01873
OG0001184	Prak.g_01861	Prab.g_01875
OG0001185	Prak.g_01863	Prab.g_01879
OG0001186	Prak.g_01864	Prab.g_01880
OG0001187	Prak.g_01865	Prab.g_01881
OG0001188	Prak.g_01866	Prab.g_01882
OG0001189	Prak.g_01867	Prab.g_01883
OG0001190	Prak.g_01868	Prab.g_01884
OG0001191	Prak.g_01869	Prab.g_01885
OG0001192	Prak.g_01870	Prab.g_01886
OG0001193	Prak.g_01871	Prab.g_01887
OG0001194	Prak.g_01872	Prab.g_01888
OG0001195	Prak.g_01873	Prab.g_01889
OG0001196	Prak.g_01874	Prab.g_01890
OG0001197	Prak.g_01875	Prab.g_01891
OG0001198	Prak.g_01876	Prab.g_01892
OG0001199	Prak.g_01877	Prab.g_01893
OG0001200	Prak.g_01878	Prab.g_01894
OG0001201	Prak.g_01879	Prab.g_01895
OG0001202	Prak.g_01880	Prab.g_01896
OG0001203	Prak.g_01882	Prab.g_01898
OG0001204	Prak.g_01884	Prab.g_01900
OG0001205	Prak.g_01886	Prab.g_01901
OG0001206	Prak.g_01887	Prab.g_01902
OG0001207	Prak.g_01888	Prab.g_01903
OG0001208	Prak.g_01889	Prab.g_01904
OG0001209	Prak.g_01890	Prab.g_01905
OG0001210	Prak.g_01891	Prab.g_01906
OG0001211	Prak.g_01892	Prab.g_01907
OG0001212	Prak.g_01893	Prab.g_01908
OG0001213	Prak.g_01894	Prab.g_01909
OG0001214	Prak.g_01896	Prab.g_01911
OG0001215	Prak.g_01897	Prab.g_01912
OG0001216	Prak.g_01898	Prab.g_01913
OG0001217	Prak.g_01899	Prab.g_01914
OG0001218	Prak.g_01900	Prab.g_01915
OG0001219	Prak.g_01903	Prab.g_01918
OG0001220	Prak.g_01904	Prab.g_01919
OG0001221	Prak.g_01908	Prab.g_01922
OG0001222	Prak.g_01909	Prab.g_01923
OG0001223	Prak.g_01910	Prab.g_01924
OG0001224	Prak.g_01912	Prab.g_01925
OG0001225	Prak.g_01913	Prab.g_01926
OG0001226	Prak.g_01914	Prab.g_01927
OG0001227	Prak.g_01915	Prab.g_01928
OG0001228	Prak.g_01916	Prab.g_01929
OG0001229	Prak.g_01917	Prab.g_01930
OG0001230	Prak.g_01918	Prab.g_01931
OG0001231	Prak.g_01919	Prab.g_01932
OG0001232	Prak.g_01922	Prab.g_01933
OG0001233	Prak.g_01923	Prab.g_01934
OG0001234	Prak.g_01924	Prab.g_01935
OG0001235	Prak.g_01925	Prab.g_01936
OG0001236	Prak.g_01927	Prab.g_01938
OG0001237	Prak.g_01928	Prab.g_01939
OG0001238	Prak.g_01931	Prab.g_01941
OG0001239	Prak.g_01932	Prab.g_01942
OG0001240	Prak.g_01933	Prab.g_01943
OG0001241	Prak.g_01936	Prab.g_01945
OG0001242	Prak.g_01937	Prab.g_01947
OG0001243	Prak.g_01938	Prab.g_01948
OG0001244	Prak.g_01939	Prab.g_01949
OG0001245	Prak.g_01940	Prab.g_01950
OG0001246	Prak.g_01941	Prab.g_01951
OG0001247	Prak.g_01942	Prab.g_01952
OG0001248	Prak.g_01943	Prab.g_01953
OG0001249	Prak.g_01944	Prab.g_01954
OG0001250	Prak.g_01945	Prab.g_01955
OG0001252	Prak.g_00146	Prab.g_00128
OG0001253	Prak.g_00161	Prab.g_00141
OG0001254	Prak.g_00299	Prab.g_00269
OG0001255	Prak.g_00355	Prab.g_00321
OG0001257	Prak.g_00443	Prab.g_00486
OG0001258	Prak.g_00459	Prab.g_00502
OG0001259	Prak.g_00551	Prab.g_00594
OG0001260	Prak.g_00935	Prab.g_00766
OG0001261	Prak.g_00881	Prab.g_00874
OG0001262	Prak.g_00898	Prab.g_00890
OG0001263	Prak.g_01193	Prab.g_01100
OG0001264	Prak.g_00769	Prab.g_01069
OG0001265	Prak.g_01016	Prab.g_00953
OG0001266	Prak.g_00600	Prab.g_01120
OG0001267	Prak.g_01190	Prab.g_01203
OG0001268	Prak.g_01175	Prab.g_01216
OG0001270	Prak.g_01434	Prab.g_01506
OG0001271	Prak.g_01447	Prab.g_01517
OG0001272	Prak.g_00609	Prab.g_01561
OG0001273	Prak.g_01508	Prab.g_01562
OG0001274	Prak.g_01526	Prab.g_01567
OG0001275	Prak.g_01247	Prab.g_01592
OG0001277	Prak.g_01604	Prab.g_01623
OG0001278	Prak.g_01636	Prab.g_01661
OG0001279	Prak.g_01640	Prab.g_01665
OG0001280	Prak.g_01643	Prab.g_01668
OG0001281	Prak.g_01713	Prab.g_01734
OG0001282	Prak.g_01650	Prab.g_01758
OG0001283	Prak.g_01822	Prab.g_01839
OG0001284	Prak.g_01853	Prab.g_01867
OG0001285	Prak.g_01883	Prab.g_01899
OG0001286	Prak.g_01935	Prab.g_01944
OG0001287	Prak.g_01527	Prab.g_00379
OG0001288	Prak.g_00399	Prab.g_00440
OG0001290	Prak.g_00031	Prab.g_00030
OG0001291	Prak.g_00076	Prab.g_00063
OG0001292	Prak.g_00079	Prab.g_00066
OG0001293	Prak.g_00081	Prab.g_00068
OG0001294	Prak.g_00097	Prab.g_00084
OG0001295	Prak.g_00127	Prab.g_00110
OG0001297	Prak.g_00212	Prab.g_00190
OG0001298	Prak.g_00260	Prab.g_00233
OG0001299	Prak.g_00269	Prab.g_00242
OG0001300	Prak.g_01257	Prab.g_00362
OG0001301	Prak.g_01106	Prab.g_00642
OG0001302	Prak.g_01534, Prak.g_01576	Prab.g_00773
OG0001303	Prak.g_01235	Prab.g_00776
OG0001304	Prak.g_00929	Prab.g_00938
OG0001306	Prak.g_01921	Prab.g_01127
OG0001307	Prak.g_01258	Prab.g_01137
OG0001308	Prak.g_01498	Prab.g_01162
OG0001309	Prak.g_01885	Prab.g_01164
OG0001310	Prak.g_00727	Prab.g_01174
OG0001311	Prak.g_01139	Prab.g_01247
OG0001313	Prak.g_00384	Prab.g_01565
OG0001314	Prak.g_01668	Prab.g_01692
OG0001315	Prak.g_01703	Prab.g_01726
OG0001318	Prak.g_00149	Prab.g_00131
OG0001320	Prak.g_01514	Prab.g_00472
OG0001321	Prak.g_00599	Prab.g_00778
OG0001322	Prak.g_01221	Prab.g_00821
OG0001323	Prak.g_00758	Prab.g_01112
OG0001324	Prak.g_00632	Prab.g_01145
OG0001325	Prak.g_00671	Prab.g_01167
OG0001328	Prak.g_01282	Prab.g_01331
OG0001329	Prak.g_01930	Prab.g_01381
OG0001330	Prak.g_01480	Prab.g_01558
OG0001331	Prak.g_01641	Prab.g_01666
OG0001332	Prak.g_01692	Prab.g_01715
OG0001333	Prak.g_01784	Prab.g_01806
OG0001334	Prak.g_01844	Prab.g_01859
OG0001335	Prak.g_01881	Prab.g_01897
OG0001337	Prak.g_00126	Prab.g_00109
OG0001338	Prak.g_01296	Prab.g_00135
OG0001339	Prak.g_00216	Prab.g_00194
OG0001340	Prak.g_00265	Prab.g_00238
OG0001341	Prak.g_00278	Prab.g_00250
OG0001342	Prak.g_00298	Prab.g_00268
OG0001343	Prak.g_00361	Prab.g_00326
OG0001345	Prak.g_00396	Prab.g_00437
OG0001346	Prak.g_00433	Prab.g_00476
OG0001347	Prak.g_00447	Prab.g_00490
OG0001349	Prak.g_00470	Prab.g_00513
OG0001350	Prak.g_00475	Prab.g_00518
OG0001351	Prak.g_00537	Prab.g_00581
OG0001352	Prak.g_00809	Prab.g_00687
OG0001353	Prak.g_00240	Prab.g_00710
OG0001355	Prak.g_00888	Prab.g_00880
OG0001356	Prak.g_00746	Prab.g_01086
OG0001357	Prak.g_01001	Prab.g_00982
OG0001358	Prak.g_01015	Prab.g_00954
OG0001359	Prak.g_01555	Prab.g_01190
OG0001360	Prak.g_01556	Prab.g_01191
OG0001361	Prak.g_01118	Prab.g_01269
OG0001362	Prak.g_00668	Prab.g_01590
OG0001363	Prak.g_00065	Prab.g_01392
OG0001364	Prak.g_01466	Prab.g_01536
OG0001365	Prak.g_00061	Prab.g_01729
OG0001366	Prak.g_01682	Prab.g_01706
OG0001368	Prak.g_01852	Prab.g_01866
OG0001369	Prak.g_01017	Prab.g_00952
OG0001371	Prak.g_00071	Prab.g_00059
OG0001372	Prak.g_00073	Prab.g_00060
OG0001373	Prak.g_00080	Prab.g_00067
OG0001374	Prak.g_00091	Prab.g_00079
OG0001375	Prak.g_00144	Prab.g_00125
OG0001376	Prak.g_00250	Prab.g_00225
OG0001377	Prak.g_00274	Prab.g_00246
OG0001378	Prak.g_00291	Prab.g_00261
OG0001379	Prak.g_01432	Prab.g_00351
OG0001380	Prak.g_00825	Prab.g_01626
OG0001382	Prak.g_00425	Prab.g_00465
OG0001383	Prak.g_00472	Prab.g_00515
OG0001384	Prak.g_00480	Prab.g_00523
OG0001385	Prak.g_01075	Prab.g_00671
OG0001386	Prak.g_00801	Prab.g_00679
OG0001387	Prak.g_00803	Prab.g_00681
OG0001388	Prak.g_00814	Prab.g_00691
OG0001389	Prak.g_01058	Prab.g_00728
OG0001390	Prak.g_01227	Prab.g_00765
OG0001391	Prak.g_00939	Prab.g_00826
OG0001392	Prak.g_00745	Prab.g_01087
OG0001393	Prak.g_00747	Prab.g_01085
OG0001394	Prak.g_00775	Prab.g_01063
OG0001395	Prak.g_00778	Prab.g_01060
OG0001396	Prak.g_01607	Prab.g_00749
OG0001397	Prak.g_01028	Prab.g_00944
OG0001398	Prak.g_00916	Prab.g_00925
OG0001399	Prak.g_00737	Prab.g_01110
OG0001400	Prak.g_01244	Prab.g_01118
OG0001401	Prak.g_00732	Prab.g_01298
OG0001402	Prak.g_01187	Prab.g_01205
OG0001403	Prak.g_01278	Prab.g_01327
OG0001404	Prak.g_01031	Prab.g_01352
OG0001405	Prak.g_01330	Prab.g_01361
OG0001406	Prak.g_01433	Prab.g_01505
OG0001407	Prak.g_01436	Prab.g_01508
OG0001408	Prak.g_01481	Prab.g_01559
OG0001409	Prak.g_01566	Prab.g_01573
OG0001410	Prak.g_01512	Prab.g_01595
OG0001412	Prak.g_00953	Prab.g_01029
OG0001414	Prak.g_01225	Prab.g_00053
OG0001417	Prak.g_00802	Prab.g_00680
OG0001418	Prak.g_00680	Prab.g_00779
OG0001419	Prak.g_00945	Prab.g_00830
OG0001420	Prak.g_00749	Prab.g_01083
OG0001421	Prak.g_00754	Prab.g_01078
OG0001422	Prak.g_00663	Prab.g_01115
OG0001423	Prak.g_00659	Prab.g_01192
OG0001424	Prak.g_01484	Prab.g_01282
OG0001425	Prak.g_01240	Prab.g_01581
OG0001427	Prak.g_01581	Prab.g_00361
OG0001428	Prak.g_01363	Prab.g_01404
OG0001428	Prak.g_01365	Prab.g_01406
OG0001429	Prak.g_00983	Prab.g_01000
OG0001430	Prak.g_00722	Prab.g_00961
OG0001431	Prak.g_00730	Prab.g_01116
OG0001432	Prak.g_01243	Prab.g_01119
OG0001435	Prak.g_01208	Prab.g_01571
OG0001436	Prak.g_01633	Prab.g_00793
OG0001439	Prak.g_00878	Prab.g_00872
OG0001440	Prak.g_01020	Prab.g_00950
OG0001444	Prak.g_01152	Prab.g_01238
OG0001448	Prak.g_01537	Prab.g_01603
OG0001449	Prak.g_01353	Prab.g_01395
OG0001450	Prak.g_01569, Prak.g_01599	Prab.g_01607
OG0001451	Prak.g_00645	Prab.g_00406
OG0001452	Prak.g_01902	Prab.g_01917
OG0001454	Prak.g_00417	Prab.g_00356
OG0001456	Prak.g_00550	Prab.g_00593
OG0001457	Prak.g_00834	Prab.g_00707
OG0001458	Prak.g_00654	Prab.g_00764
OG0001460	Prak.g_00604	Prab.g_00902
OG0001461	Prak.g_01065	Prab.g_01037
OG0001462	Prak.g_01212	Prab.g_00962
OG0001463	Prak.g_00423	Prab.g_01109
OG0001466	Prak.g_01496	Prab.g_00769
OG0001468	Prak.g_01809	Prab.g_01829
OG0001469	Prak.g_01174	Prab.g_01217
OG0001471	Prak.g_00642	Prab.g_00426
OG0001473	Prak.g_00938	Prab.g_01101
OG0001483	Prak.g_01271	Prab.g_01320
OG0001484	Prak.g_00066	Prab.g_01391
OG0001485	Prak.g_01705	Prab.g_01728
OG0001486	Prak.g_00790	Prab.g_01049
OG0001488	Prak.g_00184	Prab.g_00163
OG0001490	Prak.g_01707	Prab.g_00390
OG0001504	Prak.g_00785	Prab.g_01053
OG0001506	Prak.g_01219	Prab.g_01132
OG0001508	Prak.g_01610	Prab.g_01570
OG0001509	Prak.g_00617	Prab.g_01749
OG0001519	Prak.g_01528	Prab.g_00380
OG0001520	Prak.g_01632	Prab.g_00792
OG0001521	Prak.g_00062	Prab.g_01730
OG0001526	Prak.g_00752	Prab.g_01080
OG0001530	Prak.g_01631	Prab.g_00791
OG0001558	Prak.g_00711	Prab.g_01301
OG0001574	Prak.g_00669	Prab.g_00415
OG0001580	Prak.g_01355	Prab.g_01398
OG0001581	Prak.g_01358	Prab.g_01401
OG0001587	Prak.g_00057	Prab.g_01286
OG0001588	Prak.g_01233	Prab.g_01604
OG0001617	Prak.g_01373	Prab.g_01341
OG0001618	Prak.g_01253	Prab.g_00346
OG0001694	Prak.g_00387	Prab.g_01384
OG0001711	Prak.g_01295, Prak.g_01587	Prab.g_01292
OG0001795	Prak.g_00523	Prab.g_00567
OG0001798	Prak.g_01615	Prab.g_01633
OG0001828	Prak.g_01582	Prab.g_01193
OG0001844	Prak.g_01359	Prab.g_01402
OG0001908	Prak.g_01360	Prab.g_01403
OG0001951	Prak.g_01364	Prab.g_01405
OG0001952	Prak.g_01356	Prab.g_01399
OG0001986	Prak.g_01366	Prab.g_01407
OG0001987	Prak.g_01357	Prab.g_01400
OG0002025	Prak.g_01362	Prab.g_01442
OG0002124	Prak.g_01320	Prab.g_01424
OG0002125	Prak.g_01315	Prab.g_01419
OG0002126	Prak.g_01316	Prab.g_01420
OG0002127	Prak.g_01313	Prab.g_01421
OG0002129	Prak.g_01249	Prab.g_00374
OG0002133	Prak.g_01354	Prab.g_01396
OG0002136	Prak.g_01260	Prab.g_01644
