Orthogroup	Prak	Prbm
OG0001098	Prak.g_01747	Prbm.g_02000
OG0001099	Prak.g_01748	Prbm.g_02001
OG0001100	Prak.g_01749	Prbm.g_02002
OG0001101	Prak.g_01750	Prbm.g_02003
OG0001102	Prak.g_01751	Prbm.g_02004
OG0001103	Prak.g_01752	Prbm.g_02005
OG0001104	Prak.g_01753	Prbm.g_02006
OG0001105	Prak.g_01754	Prbm.g_02007
OG0001106	Prak.g_01755	Prbm.g_02008
OG0001107	Prak.g_01756	Prbm.g_02009
OG0001108	Prak.g_01757	Prbm.g_02010
OG0001109	Prak.g_01758	Prbm.g_02011
OG0001110	Prak.g_01759	Prbm.g_02012
OG0001111	Prak.g_01760	Prbm.g_02013
OG0001112	Prak.g_01761	Prbm.g_02014
OG0001113	Prak.g_01762	Prbm.g_02015
OG0001114	Prak.g_01763	Prbm.g_02016
OG0001115	Prak.g_01764	Prbm.g_02017
OG0001116	Prak.g_01765	Prbm.g_02018
OG0001117	Prak.g_01766	Prbm.g_02019
OG0001118	Prak.g_01767	Prbm.g_02020
OG0001119	Prak.g_01768	Prbm.g_02021
OG0001120	Prak.g_01769	Prbm.g_02022
OG0001121	Prak.g_01771	Prbm.g_02024
OG0001122	Prak.g_01772	Prbm.g_02025
OG0001123	Prak.g_01773	Prbm.g_02026
OG0001124	Prak.g_01775	Prbm.g_02028
OG0001125	Prak.g_01777	Prbm.g_02030
OG0001126	Prak.g_01778	Prbm.g_02031
OG0001127	Prak.g_01781	Prbm.g_02034
OG0001128	Prak.g_01782	Prbm.g_02035
OG0001129	Prak.g_01783	Prbm.g_02036
OG0001130	Prak.g_01786	Prbm.g_02039
OG0001131	Prak.g_01787	Prbm.g_02040
OG0001132	Prak.g_01788	Prbm.g_02041
OG0001133	Prak.g_01789	Prbm.g_02042
OG0001134	Prak.g_01790	Prbm.g_02043
OG0001135	Prak.g_01791	Prbm.g_02044
OG0001136	Prak.g_01792	Prbm.g_02045
OG0001137	Prak.g_01793	Prbm.g_02046
OG0001138	Prak.g_01794	Prbm.g_02048
OG0001139	Prak.g_01796	Prbm.g_02050
OG0001140	Prak.g_01797	Prbm.g_02051
OG0001141	Prak.g_01798	Prbm.g_02052
OG0001142	Prak.g_01802	Prbm.g_02057
OG0001143	Prak.g_01803	Prbm.g_02058
OG0001144	Prak.g_01804	Prbm.g_02059
OG0001145	Prak.g_01805	Prbm.g_02060
OG0001146	Prak.g_01806	Prbm.g_02061
OG0001147	Prak.g_01807	Prbm.g_02062
OG0001148	Prak.g_01808	Prbm.g_02063
OG0001149	Prak.g_01810	Prbm.g_02064
OG0001150	Prak.g_01811	Prbm.g_02065
OG0001151	Prak.g_01815	Prbm.g_02068
OG0001152	Prak.g_01816	Prbm.g_02069
OG0001153	Prak.g_01817	Prbm.g_02070
OG0001154	Prak.g_01819	Prbm.g_02072
OG0001155	Prak.g_01821	Prbm.g_02074
OG0001156	Prak.g_01823	Prbm.g_02076
OG0001157	Prak.g_01825	Prbm.g_02078
OG0001158	Prak.g_01827	Prbm.g_02080
OG0001159	Prak.g_01828	Prbm.g_02081
OG0001160	Prak.g_01829	Prbm.g_02082
OG0001161	Prak.g_01830	Prbm.g_02083
OG0001162	Prak.g_01831	Prbm.g_02084
OG0001163	Prak.g_01832	Prbm.g_02085
OG0001164	Prak.g_01833	Prbm.g_02086
OG0001165	Prak.g_01834	Prbm.g_02087
OG0001166	Prak.g_01835	Prbm.g_02088
OG0001167	Prak.g_01837	Prbm.g_02089
OG0001168	Prak.g_01838	Prbm.g_02090
OG0001169	Prak.g_01839	Prbm.g_02091
OG0001170	Prak.g_01840	Prbm.g_02092
OG0001171	Prak.g_01841	Prbm.g_02093
OG0001172	Prak.g_01843	Prbm.g_02095
OG0001173	Prak.g_01845	Prbm.g_02097
OG0001174	Prak.g_01846	Prbm.g_02098
OG0001175	Prak.g_01847	Prbm.g_02099
OG0001176	Prak.g_01849	Prbm.g_02101
OG0001177	Prak.g_01851	Prbm.g_02103
OG0001178	Prak.g_01854	Prbm.g_02106
OG0001179	Prak.g_01855	Prbm.g_02107
OG0001180	Prak.g_01856	Prbm.g_02108
OG0001181	Prak.g_01857	Prbm.g_02109
OG0001182	Prak.g_01858	Prbm.g_02110
OG0001183	Prak.g_01859	Prbm.g_02111
OG0001184	Prak.g_01861	Prbm.g_02140
OG0001185	Prak.g_01863	Prbm.g_02144
OG0001186	Prak.g_01864	Prbm.g_02145
OG0001187	Prak.g_01865	Prbm.g_02146
OG0001188	Prak.g_01866	Prbm.g_02147
OG0001189	Prak.g_01867	Prbm.g_02148
OG0001190	Prak.g_01868	Prbm.g_02149
OG0001191	Prak.g_01869	Prbm.g_02150
OG0001192	Prak.g_01870	Prbm.g_02151
OG0001193	Prak.g_01871	Prbm.g_02152
OG0001194	Prak.g_01872	Prbm.g_02153
OG0001195	Prak.g_01873	Prbm.g_02154
OG0001196	Prak.g_01874	Prbm.g_02155
OG0001197	Prak.g_01875	Prbm.g_02156
OG0001198	Prak.g_01876	Prbm.g_02157
OG0001199	Prak.g_01877	Prbm.g_02158
OG0001200	Prak.g_01878	Prbm.g_02159
OG0001201	Prak.g_01879	Prbm.g_02160
OG0001202	Prak.g_01880	Prbm.g_02161
OG0001203	Prak.g_01882	Prbm.g_02163
OG0001204	Prak.g_01884	Prbm.g_02165
OG0001205	Prak.g_01886	Prbm.g_02167
OG0001206	Prak.g_01887	Prbm.g_02168
OG0001207	Prak.g_01888	Prbm.g_02169
OG0001208	Prak.g_01889	Prbm.g_02170
OG0001209	Prak.g_01890	Prbm.g_02171
OG0001210	Prak.g_01891	Prbm.g_02172
OG0001211	Prak.g_01892	Prbm.g_02173
OG0001212	Prak.g_01893	Prbm.g_02174
OG0001213	Prak.g_01894	Prbm.g_02175
OG0001214	Prak.g_01896	Prbm.g_02177
OG0001215	Prak.g_01897	Prbm.g_02178
OG0001216	Prak.g_01898	Prbm.g_02179
OG0001217	Prak.g_01899	Prbm.g_02180
OG0001218	Prak.g_01900	Prbm.g_02181
OG0001219	Prak.g_01903	Prbm.g_02184
OG0001220	Prak.g_01904	Prbm.g_02185
OG0001221	Prak.g_01908	Prbm.g_02190
OG0001222	Prak.g_01909	Prbm.g_02191
OG0001223	Prak.g_01910	Prbm.g_02192
OG0001224	Prak.g_01912	Prbm.g_02194
OG0001225	Prak.g_01913	Prbm.g_02195
OG0001226	Prak.g_01914	Prbm.g_02196
OG0001227	Prak.g_01915	Prbm.g_02197
OG0001228	Prak.g_01916	Prbm.g_02198
OG0001229	Prak.g_01917	Prbm.g_02199
OG0001230	Prak.g_01918	Prbm.g_02200
OG0001231	Prak.g_01919	Prbm.g_02201
OG0001232	Prak.g_01922	Prbm.g_02208
OG0001233	Prak.g_01923	Prbm.g_02209
OG0001234	Prak.g_01924	Prbm.g_02210
OG0001235	Prak.g_01925	Prbm.g_02211
OG0001236	Prak.g_01927	Prbm.g_02213
OG0001237	Prak.g_01928	Prbm.g_02214
OG0001238	Prak.g_01931	Prbm.g_02217
OG0001239	Prak.g_01932	Prbm.g_02218
OG0001240	Prak.g_01933	Prbm.g_02219
OG0001241	Prak.g_01936	Prbm.g_02222
OG0001242	Prak.g_01937	Prbm.g_02225
OG0001243	Prak.g_01938	Prbm.g_02226
OG0001244	Prak.g_01939	Prbm.g_02227
OG0001245	Prak.g_01940	Prbm.g_02228
OG0001246	Prak.g_01941	Prbm.g_02229
OG0001247	Prak.g_01942	Prbm.g_02230
OG0001248	Prak.g_01943	Prbm.g_02231
OG0001249	Prak.g_01944	Prbm.g_02232
OG0001250	Prak.g_01945	Prbm.g_02233
OG0001251	Prak.g_00096	Prbm.g_00149
OG0001252	Prak.g_00146	Prbm.g_00197
OG0001253	Prak.g_00161	Prbm.g_00209
OG0001254	Prak.g_00299	Prbm.g_00337
OG0001255	Prak.g_00355	Prbm.g_00399
OG0001257	Prak.g_00443	Prbm.g_00508
OG0001258	Prak.g_00459	Prbm.g_00523
OG0001259	Prak.g_00551	Prbm.g_00619
OG0001260	Prak.g_00935	Prbm.g_01023, Prbm.g_01479
OG0001261	Prak.g_00881	Prbm.g_00849
OG0001263	Prak.g_01193	Prbm.g_01173
OG0001264	Prak.g_00769	Prbm.g_00928
OG0001265	Prak.g_01016	Prbm.g_01037
OG0001266	Prak.g_00600	Prbm.g_01945
OG0001267	Prak.g_01190	Prbm.g_01566
OG0001268	Prak.g_01175	Prbm.g_01552
OG0001269	Prak.g_01304	Prbm.g_01594, Prbm.g_01631
OG0001270	Prak.g_01434	Prbm.g_01751
OG0001271	Prak.g_01447	Prbm.g_01763
OG0001272	Prak.g_00609	Prbm.g_00893
OG0001273	Prak.g_01508	Prbm.g_00552
OG0001274	Prak.g_01526	Prbm.g_01801
OG0001275	Prak.g_01247	Prbm.g_01080
OG0001276	Prak.g_01037	Prbm.g_01804
OG0001277	Prak.g_01604	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923
OG0001278	Prak.g_01636	Prbm.g_01833
OG0001279	Prak.g_01640	Prbm.g_01837
OG0001280	Prak.g_01643	Prbm.g_01840
OG0001281	Prak.g_01713	Prbm.g_01952
OG0001282	Prak.g_01650	Prbm.g_01345
OG0001283	Prak.g_01822	Prbm.g_02075
OG0001284	Prak.g_01853	Prbm.g_02105
OG0001285	Prak.g_01883	Prbm.g_02164
OG0001286	Prak.g_01935	Prbm.g_02221
OG0001287	Prak.g_01527	Prbm.g_01156
OG0001288	Prak.g_00399	Prbm.g_00447
OG0001290	Prak.g_00031	Prbm.g_00030
OG0001291	Prak.g_00076	Prbm.g_00128
OG0001292	Prak.g_00079	Prbm.g_00131
OG0001293	Prak.g_00081	Prbm.g_00133
OG0001294	Prak.g_00097	Prbm.g_00150
OG0001295	Prak.g_00127	Prbm.g_00178
OG0001296	Prak.g_00134	Prbm.g_00185
OG0001297	Prak.g_00212	Prbm.g_00259
OG0001298	Prak.g_00260	Prbm.g_00304
OG0001299	Prak.g_00269	Prbm.g_00311
OG0001300	Prak.g_01257	Prbm.g_01071
OG0001301	Prak.g_01106	Prbm.g_00668
OG0001302	Prak.g_01534, Prak.g_01576	Prbm.g_01823
OG0001303	Prak.g_01235	Prbm.g_00785
OG0001304	Prak.g_00929	Prbm.g_01055
OG0001305	Prak.g_00924	Prbm.g_01060
OG0001306	Prak.g_01921	Prbm.g_02207
OG0001307	Prak.g_01258	Prbm.g_00937
OG0001308	Prak.g_01498	Prbm.g_01065
OG0001309	Prak.g_01885	Prbm.g_02166
OG0001310	Prak.g_00727	Prbm.g_01314
OG0001311	Prak.g_01139	Prbm.g_01515
OG0001312	Prak.g_01303	Prbm.g_01632
OG0001313	Prak.g_00384	Prbm.g_00789
OG0001314	Prak.g_01668	Prbm.g_01862
OG0001315	Prak.g_01703	Prbm.g_01897
OG0001316	Prak.g_01818	Prbm.g_02071
OG0001318	Prak.g_00149	Prbm.g_00201
OG0001319	Prak.g_00254	Prbm.g_00298
OG0001320	Prak.g_01514	Prbm.g_01574
OG0001322	Prak.g_01221	Prbm.g_00778
OG0001323	Prak.g_00758	Prbm.g_00918
OG0001324	Prak.g_00632	Prbm.g_01311
OG0001325	Prak.g_00671	Prbm.g_01388
OG0001326	Prak.g_01522	Prbm.g_01181
OG0001327	Prak.g_01497	Prbm.g_01604
OG0001329	Prak.g_01930	Prbm.g_02215
OG0001330	Prak.g_01480	Prbm.g_01797
OG0001331	Prak.g_01641	Prbm.g_01838
OG0001332	Prak.g_01692	Prbm.g_01886
OG0001333	Prak.g_01784	Prbm.g_02037
OG0001334	Prak.g_01844	Prbm.g_02096
OG0001335	Prak.g_01881	Prbm.g_02162
OG0001336	Prak.g_00136	Prbm.g_00188
OG0001338	Prak.g_01296	Prbm.g_01098
OG0001349	Prak.g_00470	Prbm.g_00543
OG0001350	Prak.g_00475	Prbm.g_00548
OG0001352	Prak.g_00809	Prbm.g_00717
OG0001356	Prak.g_00746	Prbm.g_00909
OG0001359	Prak.g_01555	Prbm.g_01915
OG0001360	Prak.g_01556	Prbm.g_01916
OG0001362	Prak.g_00668	Prbm.g_01171
OG0001363	Prak.g_00065	Prbm.g_02115
OG0001364	Prak.g_01466	Prbm.g_01783
OG0001365	Prak.g_00061	Prbm.g_00952
OG0001369	Prak.g_01017	Prbm.g_01038
OG0001370	Prak.g_00633, Prak.g_00699, Prak.g_01252	Prbm.g_01168, Prbm.g_01187
OG0001371	Prak.g_00071	Prbm.g_00124
OG0001372	Prak.g_00073	Prbm.g_00125
OG0001373	Prak.g_00080	Prbm.g_00132
OG0001374	Prak.g_00091	Prbm.g_00144
OG0001376	Prak.g_00250	Prbm.g_00294
OG0001377	Prak.g_00274	Prbm.g_00316
OG0001379	Prak.g_01432	Prbm.g_01749
OG0001380	Prak.g_00825	Prbm.g_01067
OG0001381	Prak.g_00419	Prbm.g_00481
OG0001382	Prak.g_00425	Prbm.g_00489
OG0001383	Prak.g_00472	Prbm.g_00545
OG0001385	Prak.g_01075	Prbm.g_00698
OG0001386	Prak.g_00801	Prbm.g_00708
OG0001387	Prak.g_00803	Prbm.g_00710
OG0001388	Prak.g_00814	Prbm.g_00723
OG0001389	Prak.g_01058	Prbm.g_00747
OG0001390	Prak.g_01227	Prbm.g_00091
OG0001391	Prak.g_00939	Prbm.g_00954
OG0001392	Prak.g_00745	Prbm.g_00908
OG0001393	Prak.g_00747	Prbm.g_00910
OG0001394	Prak.g_00775	Prbm.g_00934
OG0001395	Prak.g_00778	Prbm.g_00938
OG0001396	Prak.g_01607	Prbm.g_01273
OG0001397	Prak.g_01028	Prbm.g_01046
OG0001398	Prak.g_00916	Prbm.g_00884
OG0001399	Prak.g_00737	Prbm.g_00907
OG0001400	Prak.g_01244	Prbm.g_00900
OG0001401	Prak.g_00732	Prbm.g_01135
OG0001402	Prak.g_01187	Prbm.g_01564
OG0001403	Prak.g_01278	Prbm.g_01612
OG0001404	Prak.g_01031	Prbm.g_01112
OG0001405	Prak.g_01330	Prbm.g_01661
OG0001406	Prak.g_01433	Prbm.g_01750
OG0001407	Prak.g_01436	Prbm.g_01754
OG0001408	Prak.g_01481	Prbm.g_01798
OG0001409	Prak.g_01566	Prbm.g_01137
OG0001410	Prak.g_01512	Prbm.g_01122
OG0001412	Prak.g_00953	Prbm.g_00966
OG0001414	Prak.g_01225	Prbm.g_02056
OG0001417	Prak.g_00802	Prbm.g_00709
OG0001418	Prak.g_00680	Prbm.g_01155
OG0001419	Prak.g_00945	Prbm.g_00958
OG0001420	Prak.g_00749	Prbm.g_01937
OG0001421	Prak.g_00754	Prbm.g_00915
OG0001422	Prak.g_00663	Prbm.g_00770
OG0001423	Prak.g_00659	Prbm.g_01196
OG0001424	Prak.g_01484	Prbm.g_01918
OG0001427	Prak.g_01581	Prbm.g_01819
OG0001429	Prak.g_00983	Prbm.g_00998
OG0001431	Prak.g_00730	Prbm.g_00899
OG0001432	Prak.g_01243	Prbm.g_00781
OG0001434	Prak.g_01605	Prbm.g_01310
OG0001435	Prak.g_01208	Prbm.g_01109
OG0001436	Prak.g_01633	Prbm.g_01145, Prbm.g_01433
OG0001440	Prak.g_01020	Prbm.g_01041
OG0001443	Prak.g_01191	Prbm.g_01567
OG0001444	Prak.g_01152	Prbm.g_01528
OG0001445	Prak.g_01542	Prbm.g_01655
OG0001446	Prak.g_01543	Prbm.g_01656
OG0001447	Prak.g_01198	Prbm.g_01657
OG0001448	Prak.g_01537	Prbm.g_00761
OG0001450	Prak.g_01569, Prak.g_01599	Prbm.g_01909, Prbm.g_01587
OG0001452	Prak.g_01902	Prbm.g_02183
OG0001455	Prak.g_00650	Prbm.g_01108
OG0001456	Prak.g_00550	Prbm.g_00396
OG0001458	Prak.g_00654	Prbm.g_01339
OG0001459	Prak.g_01324	Prbm.g_00117
OG0001461	Prak.g_01065	Prbm.g_00804
OG0001465	Prak.g_01236	Prbm.g_00898
OG0001466	Prak.g_01496	Prbm.g_01315
OG0001469	Prak.g_01174	Prbm.g_01551
OG0001473	Prak.g_00938	Prbm.g_00953
OG0001482	Prak.g_01549	Prbm.g_00486
OG0001486	Prak.g_00790	Prbm.g_00949
OG0001487	Prak.g_00586	Prbm.g_00655
OG0001488	Prak.g_00184	Prbm.g_00231
OG0001492	Prak.g_00879	Prbm.g_00847
OG0001504	Prak.g_00785	Prbm.g_00945
OG0001505	Prak.g_01532	Prbm.g_01347
OG0001508	Prak.g_01610	Prbm.g_00086
OG0001509	Prak.g_00617	Prbm.g_00079
OG0001519	Prak.g_01528	Prbm.g_01285
OG0001520	Prak.g_01632	Prbm.g_01146, Prbm.g_01432
OG0001522	Prak.g_00710, Prak.g_01565	Prbm.g_01250
OG0001526	Prak.g_00752	Prbm.g_00913
OG0001530	Prak.g_01631	Prbm.g_01431, Prbm.g_01147
OG0001531	Prak.g_00683, Prak.g_00657	Prbm.g_01152
OG0001535	Prak.g_00910	Prbm.g_00876
OG0001544	Prak.g_01531	Prbm.g_01184
OG0001545	Prak.g_00766	Prbm.g_00925
OG0001546	Prak.g_00883	Prbm.g_00851
OG0001547	Prak.g_00634, Prak.g_00700	Prbm.g_01360
OG0001548	Prak.g_00673, Prak.g_01231	Prbm.g_02054
OG0001558	Prak.g_00711	Prbm.g_01193
OG0001587	Prak.g_00057	Prbm.g_00071
OG0001588	Prak.g_01233	Prbm.g_01919
OG0001593	Prak.g_00424	Prbm.g_01208
OG0001608	Prak.g_01500	Prbm.g_01976
OG0001618	Prak.g_01253	Prbm.g_01185
OG0001622	Prak.g_00688	Prbm.g_01832
OG0001632	Prak.g_01491	Prbm.g_01320
OG0001633	Prak.g_01499	Prbm.g_01939
OG0001634	Prak.g_00689	Prbm.g_01831
OG0001635	Prak.g_00690	Prbm.g_01830
OG0001636	Prak.g_00691	Prbm.g_01829
OG0001637	Prak.g_00635	Prbm.g_01169
OG0001714	Prak.g_01431	Prbm.g_01748
OG0001715	Prak.g_01848	Prbm.g_02100
OG0001716	Prak.g_01141	Prbm.g_01517
OG0001717	Prak.g_00742	Prbm.g_01078
OG0001718	Prak.g_00736	Prbm.g_00115
OG0001719	Prak.g_00357	Prbm.g_00401
OG0001721	Prak.g_00631, Prak.g_01513	Prbm.g_01177
OG0001737	Prak.g_00041	Prbm.g_00050
OG0001738	Prak.g_00118	Prbm.g_00169
OG0001739	Prak.g_00117	Prbm.g_00168
OG0001740	Prak.g_00116	Prbm.g_00167
OG0001741	Prak.g_00105	Prbm.g_00157
OG0001742	Prak.g_01229	Prbm.g_01824
OG0001743	Prak.g_00255	Prbm.g_00299
OG0001744	Prak.g_01690	Prbm.g_01884
OG0001745	Prak.g_00526	Prbm.g_00598
OG0001746	Prak.g_01291	Prbm.g_01623
OG0001747	Prak.g_01159	Prbm.g_01535
OG0001748	Prak.g_00820	Prbm.g_00729
OG0001749	Prak.g_00810	Prbm.g_00718
OG0001750	Prak.g_01029	Prbm.g_01047
OG0001751	Prak.g_01019	Prbm.g_01040
OG0001752	Prak.g_01013	Prbm.g_01036
OG0001753	Prak.g_00969	Prbm.g_00984
OG0001754	Prak.g_00934	Prbm.g_01050
OG0001755	Prak.g_00782	Prbm.g_00942
OG0001756	Prak.g_00850	Prbm.g_00819
OG0001757	Prak.g_01525	Prbm.g_00098
OG0001758	Prak.g_00899	Prbm.g_01643
OG0001759	Prak.g_00906	Prbm.g_00872
OG0001760	Prak.g_00760	Prbm.g_00920
OG0001761	Prak.g_00799	Prbm.g_00705
OG0001762	Prak.g_01078	Prbm.g_00695
OG0001763	Prak.g_00129	Prbm.g_00180
OG0001764	Prak.g_00380	Prbm.g_00424
OG0001765	Prak.g_00348	Prbm.g_00387
OG0001766	Prak.g_00347	Prbm.g_00386
OG0001767	Prak.g_00346	Prbm.g_00385
OG0001768	Prak.g_00345	Prbm.g_00384
OG0001769	Prak.g_00344	Prbm.g_00383
OG0001770	Prak.g_01795	Prbm.g_02049
OG0001771	Prak.g_01779	Prbm.g_02032
OG0001772	Prak.g_00138	Prbm.g_00190
OG0001773	Prak.g_00064	Prbm.g_00738
OG0001774	Prak.g_00192	Prbm.g_00239
OG0001775	Prak.g_00198	Prbm.g_00245
OG0001776	Prak.g_01263	Prbm.g_00892
OG0001777	Prak.g_01901	Prbm.g_02182
OG0001778	Prak.g_01905	Prbm.g_02186
OG0001779	Prak.g_01906	Prbm.g_02187
OG0001780	Prak.g_01024	Prbm.g_00890
OG0001781	Prak.g_01911	Prbm.g_02193
OG0001782	Prak.g_01920	Prbm.g_02206
OG0001799	Prak.g_01485	Prbm.g_00902
OG0001800	Prak.g_01577	Prbm.g_00046
OG0001801	Prak.g_01222	Prbm.g_01269
OG0001802	Prak.g_00675	Prbm.g_01589
OG0001803	Prak.g_01006	Prbm.g_01030
OG0001805	Prak.g_00743	Prbm.g_00107, Prbm.g_01069
OG0001831	Prak.g_01177	Prbm.g_01554
OG0001832	Prak.g_01165	Prbm.g_01541
OG0001834	Prak.g_00674	Prbm.g_01073
OG0001835	Prak.g_00605	Prbm.g_01364
OG0001836	Prak.g_01199	Prbm.g_01654
OG0001852	Prak.g_00708	Prbm.g_01266
OG0001853	Prak.g_01623	Prbm.g_01903
OG0001858	Prak.g_01560	Prbm.g_01904
OG0001881	Prak.g_01617	Prbm.g_00082
OG0001889	Prak.g_01622	Prbm.g_01902
OG0001890	Prak.g_01621	Prbm.g_01901
OG0001903	Prak.g_01625	Prbm.g_01318
OG0001904	Prak.g_01533	Prbm.g_01821
OG0001924	Prak.g_01501	Prbm.g_01296
OG0001926	Prak.g_00653	Prbm.g_00103
OG0001927	Prak.g_00738	Prbm.g_00110
OG0001928	Prak.g_00351	Prbm.g_00389
OG0001929	Prak.g_00429	Prbm.g_00493
OG0001930	Prak.g_00457	Prbm.g_00521
OG0001931	Prak.g_00836	Prbm.g_00741
OG0001932	Prak.g_01048	Prbm.g_00757
OG0001933	Prak.g_01523	Prbm.g_00880
OG0001934	Prak.g_00750	Prbm.g_00912
OG0001935	Prak.g_01034	Prbm.g_01066
OG0001936	Prak.g_00681	Prbm.g_01139
OG0001937	Prak.g_00676	Prbm.g_01343
OG0001938	Prak.g_00718	Prbm.g_01349
OG0001939	Prak.g_00302	Prbm.g_01371
OG0001941	Prak.g_00598	Prbm.g_01486
OG0001942	Prak.g_00597	Prbm.g_01487
OG0001943	Prak.g_01205	Prbm.g_01580
OG0001944	Prak.g_01471	Prbm.g_01788
OG0001945	Prak.g_01554	Prbm.g_01914
OG0001946	Prak.g_01203	Prbm.g_01943
OG0001947	Prak.g_00693	Prbm.g_01977
OG0001948	Prak.g_01812	Prbm.g_02066
OG0001975	Prak.g_01032	Prbm.g_00109
OG0001976	Prak.g_01517	Prbm.g_01521
OG0001977	Prak.g_00804	Prbm.g_01651
OG0001978	Prak.g_01619	Prbm.g_01921
OG0001979	Prak.g_01620	Prbm.g_01941
OG0001986	Prak.g_01366	Prbm.g_01593
OG0002000	Prak.g_01616	Prbm.g_01372
OG0002007	Prak.g_00999	Prbm.g_01012
OG0002008	Prak.g_01223	Prbm.g_01086
OG0002009	Prak.g_01239	Prbm.g_01090
OG0002010	Prak.g_00713	Prbm.g_01099
OG0002011	Prak.g_01256	Prbm.g_01138
OG0002012	Prak.g_01218	Prbm.g_01158
OG0002013	Prak.g_01529	Prbm.g_01341
OG0002014	Prak.g_01195	Prbm.g_01572
OG0002015	Prak.g_00734	Prbm.g_01820
OG0002016	Prak.g_01232	Prbm.g_01827
OG0002017	Prak.g_01245	Prbm.g_00464
OG0002046	Prak.g_01602	Prbm.g_00092
OG0002049	Prak.g_01224	Prbm.g_01474
OG0002073	Prak.g_01629	Prbm.g_01421
OG0002085	Prak.g_00375	Prbm.g_00418
OG0002086	Prak.g_01505	Prbm.g_01127
OG0002088	Prak.g_00658	Prbm.g_01330
OG0002089	Prak.g_00649	Prbm.g_01253
OG0002092	Prak.g_01192	Prbm.g_01570
OG0002093	Prak.g_00733	Prbm.g_01575
OG0002095	Prak.g_01568	Prbm.g_01942
OG0002110	Prak.g_01524	Prbm.g_00470, Prbm.g_00090
OG0002329	Prak.g_00646	Prbm.g_01446
OG0003032	Prak.g_00692	Prbm.g_01978
