Orthogroup	Prak	Praz
OG0001168	Prak.g_01838	Praz.g_00210
OG0001169	Prak.g_01839	Praz.g_00209
OG0001170	Prak.g_01840	Praz.g_00207
OG0001171	Prak.g_01841	Praz.g_00206
OG0001172	Prak.g_01843	Praz.g_00204
OG0001173	Prak.g_01845	Praz.g_00202
OG0001174	Prak.g_01846	Praz.g_00201
OG0001175	Prak.g_01847	Praz.g_00200
OG0001176	Prak.g_01849	Praz.g_00199
OG0001177	Prak.g_01851	Praz.g_00197
OG0001178	Prak.g_01854	Praz.g_00194
OG0001179	Prak.g_01855	Praz.g_00193
OG0001180	Prak.g_01856	Praz.g_00192
OG0001181	Prak.g_01857	Praz.g_00191
OG0001182	Prak.g_01858	Praz.g_00190
OG0001183	Prak.g_01859	Praz.g_00189
OG0001184	Prak.g_01861	Praz.g_00187
OG0001185	Prak.g_01863	Praz.g_00184
OG0001186	Prak.g_01864	Praz.g_00183
OG0001187	Prak.g_01865	Praz.g_00181
OG0001188	Prak.g_01866	Praz.g_00180
OG0001189	Prak.g_01867	Praz.g_00179
OG0001190	Prak.g_01868	Praz.g_00178
OG0001191	Prak.g_01869	Praz.g_00177
OG0001192	Prak.g_01870	Praz.g_00176
OG0001193	Prak.g_01871	Praz.g_00175
OG0001194	Prak.g_01872	Praz.g_00174
OG0001195	Prak.g_01873	Praz.g_00173
OG0001196	Prak.g_01874	Praz.g_00172
OG0001197	Prak.g_01875	Praz.g_00171
OG0001198	Prak.g_01876	Praz.g_00170
OG0001199	Prak.g_01877	Praz.g_00169
OG0001200	Prak.g_01878	Praz.g_00168
OG0001201	Prak.g_01879	Praz.g_00167
OG0001202	Prak.g_01880	Praz.g_00166
OG0001203	Prak.g_01882	Praz.g_00164
OG0001204	Prak.g_01884	Praz.g_00162
OG0001205	Prak.g_01886	Praz.g_00161
OG0001206	Prak.g_01887	Praz.g_00160
OG0001207	Prak.g_01888	Praz.g_00159
OG0001208	Prak.g_01889	Praz.g_00158
OG0001209	Prak.g_01890	Praz.g_00157
OG0001210	Prak.g_01891	Praz.g_00156
OG0001211	Prak.g_01892	Praz.g_00155
OG0001212	Prak.g_01893	Praz.g_00154
OG0001213	Prak.g_01894	Praz.g_00153
OG0001214	Prak.g_01896	Praz.g_00151
OG0001215	Prak.g_01897	Praz.g_00150
OG0001216	Prak.g_01898	Praz.g_00149
OG0001217	Prak.g_01899	Praz.g_00148
OG0001218	Prak.g_01900	Praz.g_00147
OG0001219	Prak.g_01903	Praz.g_00144
OG0001220	Prak.g_01904	Praz.g_00143
OG0001221	Prak.g_01908	Praz.g_00140
OG0001222	Prak.g_01909	Praz.g_00139
OG0001223	Prak.g_01910	Praz.g_00138
OG0001224	Prak.g_01912	Praz.g_00137
OG0001225	Prak.g_01913	Praz.g_00136
OG0001226	Prak.g_01914	Praz.g_00135
OG0001227	Prak.g_01915	Praz.g_00134
OG0001228	Prak.g_01916	Praz.g_00133
OG0001229	Prak.g_01917	Praz.g_00132
OG0001230	Prak.g_01918	Praz.g_00131
OG0001231	Prak.g_01919	Praz.g_00130
OG0001232	Prak.g_01922	Praz.g_00129
OG0001233	Prak.g_01923	Praz.g_00128
OG0001234	Prak.g_01924	Praz.g_00127
OG0001235	Prak.g_01925	Praz.g_00126
OG0001236	Prak.g_01927	Praz.g_00124
OG0001237	Prak.g_01928	Praz.g_00123
OG0001238	Prak.g_01931	Praz.g_00121
OG0001239	Prak.g_01932	Praz.g_00120
OG0001240	Prak.g_01933	Praz.g_00119
OG0001241	Prak.g_01936	Praz.g_00117
OG0001242	Prak.g_01937	Praz.g_00357
OG0001243	Prak.g_01938	Praz.g_00358
OG0001244	Prak.g_01939	Praz.g_00359
OG0001245	Prak.g_01940	Praz.g_00360
OG0001246	Prak.g_01941	Praz.g_00361
OG0001247	Prak.g_01942	Praz.g_00362
OG0001248	Prak.g_01943	Praz.g_00363
OG0001249	Prak.g_01944	Praz.g_00364
OG0001250	Prak.g_01945	Praz.g_00365
OG0001251	Prak.g_00096	Praz.g_00452
OG0001252	Prak.g_00146	Praz.g_00498
OG0001253	Prak.g_00161	Praz.g_00510
OG0001254	Prak.g_00299	Praz.g_00639
OG0001255	Prak.g_00355	Praz.g_00690
OG0001257	Prak.g_00443	Praz.g_01846
OG0001258	Prak.g_00459	Praz.g_01830
OG0001259	Prak.g_00551	Praz.g_01740
OG0001260	Prak.g_00935	Praz.g_01568
OG0001261	Prak.g_00881	Praz.g_01477
OG0001262	Prak.g_00898	Praz.g_01461
OG0001263	Prak.g_01193	Praz.g_01440
OG0001264	Prak.g_00769	Praz.g_01409
OG0001265	Prak.g_01016	Praz.g_01301
OG0001266	Prak.g_00600	Praz.g_00090
OG0001267	Prak.g_01190	Praz.g_00008
OG0001268	Prak.g_01175	Praz.g_00758
OG0001269	Prak.g_01304	Praz.g_01156
OG0001270	Prak.g_01434	Praz.g_01001
OG0001271	Prak.g_01447	Praz.g_00990
OG0001272	Prak.g_00609	Praz.g_00948
OG0001273	Prak.g_01508	Praz.g_00947
OG0001274	Prak.g_01526	Praz.g_00942
OG0001275	Prak.g_01247	Praz.g_00925, Praz.g_00924
OG0001276	Prak.g_01037	Praz.g_00914
OG0001277	Prak.g_01604	Praz.g_00903
OG0001278	Prak.g_01636	Praz.g_00885
OG0001279	Prak.g_01640	Praz.g_00881
OG0001280	Prak.g_01643	Praz.g_00878
OG0001281	Prak.g_01713	Praz.g_00332
OG0001282	Prak.g_01650	Praz.g_00307
OG0001283	Prak.g_01822	Praz.g_00224
OG0001284	Prak.g_01853	Praz.g_00195
OG0001285	Prak.g_01883	Praz.g_00163
OG0001286	Prak.g_01935	Praz.g_00118
OG0001288	Prak.g_00399	Praz.g_01891
OG0001290	Prak.g_00031	Praz.g_00395
OG0001291	Prak.g_00076	Praz.g_00431
OG0001292	Prak.g_00079	Praz.g_00434
OG0001293	Prak.g_00081	Praz.g_00436
OG0001294	Prak.g_00097	Praz.g_00453
OG0001295	Prak.g_00127	Praz.g_00479
OG0001296	Prak.g_00134	Praz.g_00485
OG0001297	Prak.g_00212	Praz.g_00559
OG0001298	Prak.g_00260	Praz.g_00603
OG0001299	Prak.g_00269	Praz.g_00612
OG0001300	Prak.g_01257	Praz.g_00801
OG0001301	Prak.g_01106	Praz.g_01693
OG0001302	Prak.g_01534, Prak.g_01576	Praz.g_01564
OG0001303	Prak.g_01235	Praz.g_01560
OG0001304	Prak.g_00929	Praz.g_01285
OG0001305	Prak.g_00924	Praz.g_01280
OG0001306	Prak.g_01921	Praz.g_00098
OG0001307	Prak.g_01258	Praz.g_00107
OG0001308	Prak.g_01498	Praz.g_00048
OG0001309	Prak.g_01885	Praz.g_00046
OG0001310	Prak.g_00727	Praz.g_00035
OG0001311	Prak.g_01139	Praz.g_00726
OG0001312	Prak.g_01303	Praz.g_01155
OG0001313	Prak.g_00384	Praz.g_00944
OG0001314	Prak.g_01668	Praz.g_00854
OG0001315	Prak.g_01703	Praz.g_00820
OG0001316	Prak.g_01818	Praz.g_00228
OG0001318	Prak.g_00149	Praz.g_00501
OG0001319	Prak.g_00254	Praz.g_00598
OG0001320	Prak.g_01514	Praz.g_01861
OG0001321	Prak.g_00599	Praz.g_01558
OG0001322	Prak.g_01221	Praz.g_01531
OG0001323	Prak.g_00758	Praz.g_00082
OG0001324	Prak.g_00632	Praz.g_00115
OG0001325	Prak.g_00671	Praz.g_00042
OG0001326	Prak.g_01522	Praz.g_01208
OG0001327	Prak.g_01497	Praz.g_01206
OG0001328	Prak.g_01282	Praz.g_01175
OG0001329	Prak.g_01930	Praz.g_01119
OG0001330	Prak.g_01480	Praz.g_00951
OG0001331	Prak.g_01641	Praz.g_00880
OG0001333	Prak.g_01784	Praz.g_00259
OG0001334	Prak.g_01844	Praz.g_00203
OG0001335	Prak.g_01881	Praz.g_00165
OG0001336	Prak.g_00136	Praz.g_00488
OG0001337	Prak.g_00126	Praz.g_00478
OG0001338	Prak.g_01296	Praz.g_00504
OG0001339	Prak.g_00216	Praz.g_00563
OG0001340	Prak.g_00265	Praz.g_00608
OG0001341	Prak.g_00278	Praz.g_00620
OG0001342	Prak.g_00298	Praz.g_00638
OG0001343	Prak.g_00361	Praz.g_00341
OG0001345	Prak.g_00396	Praz.g_01894
OG0001346	Prak.g_00433	Praz.g_01856
OG0001347	Prak.g_00447	Praz.g_01842
OG0001349	Prak.g_00470	Praz.g_01819
OG0001350	Prak.g_00475	Praz.g_01814
OG0001351	Prak.g_00537	Praz.g_01752
OG0001352	Prak.g_00809	Praz.g_01648
OG0001353	Prak.g_00240	Praz.g_01627
OG0001355	Prak.g_00888	Praz.g_01471
OG0001356	Prak.g_00746	Praz.g_01426
OG0001357	Prak.g_01001	Praz.g_01322
OG0001358	Prak.g_01015	Praz.g_01302
OG0001359	Prak.g_01555	Praz.g_00021
OG0001360	Prak.g_01556	Praz.g_00020
OG0001361	Prak.g_01118	Praz.g_00704
OG0001362	Prak.g_00668	Praz.g_01236
OG0001363	Prak.g_00065	Praz.g_01095
OG0001364	Prak.g_01466	Praz.g_00971
OG0001365	Prak.g_00061	Praz.g_00337
OG0001366	Prak.g_01682	Praz.g_00840
OG0001368	Prak.g_01852	Praz.g_00196
OG0001369	Prak.g_01017	Praz.g_01300
OG0001371	Prak.g_00071	Praz.g_00427
OG0001372	Prak.g_00073	Praz.g_00428
OG0001373	Prak.g_00080	Praz.g_00435
OG0001374	Prak.g_00091	Praz.g_00447
OG0001375	Prak.g_00144	Praz.g_00495
OG0001376	Prak.g_00250	Praz.g_00594
OG0001377	Prak.g_00274	Praz.g_00616
OG0001378	Prak.g_00291	Praz.g_00631
OG0001379	Prak.g_01432	Praz.g_00813
OG0001381	Prak.g_00419	Praz.g_01874
OG0001382	Prak.g_00425	Praz.g_01868
OG0001383	Prak.g_00472	Praz.g_01817
OG0001384	Prak.g_00480	Praz.g_01809
OG0001385	Prak.g_01075	Praz.g_01664
OG0001386	Prak.g_00801	Praz.g_01656
OG0001387	Prak.g_00803	Praz.g_01654
OG0001388	Prak.g_00814	Praz.g_01644
OG0001389	Prak.g_01058	Praz.g_01602
OG0001390	Prak.g_01227	Praz.g_01569
OG0001391	Prak.g_00939	Praz.g_01526
OG0001392	Prak.g_00745	Praz.g_01427
OG0001393	Prak.g_00747	Praz.g_01425
OG0001394	Prak.g_00775	Praz.g_01403
OG0001395	Prak.g_00778	Praz.g_01400
OG0001396	Prak.g_01607	Praz.g_01318
OG0001397	Prak.g_01028	Praz.g_01291
OG0001398	Prak.g_00916	Praz.g_00070
OG0001399	Prak.g_00737	Praz.g_00080
OG0001400	Prak.g_01244	Praz.g_00088
OG0001401	Prak.g_00732	Praz.g_00095
OG0001402	Prak.g_01187	Praz.g_00006
OG0001403	Prak.g_01278	Praz.g_01179
OG0001404	Prak.g_01031	Praz.g_01148
OG0001405	Prak.g_01330	Praz.g_01138
OG0001406	Prak.g_01433	Praz.g_01002
OG0001407	Prak.g_01436	Praz.g_00999
OG0001408	Prak.g_01481	Praz.g_00950
OG0001409	Prak.g_01566	Praz.g_00936
OG0001412	Prak.g_00953	Praz.g_01369
OG0001414	Prak.g_01225	Praz.g_00422
OG0001417	Prak.g_00802	Praz.g_01655
OG0001418	Prak.g_00680	Praz.g_01557
OG0001419	Prak.g_00945	Praz.g_01522
OG0001420	Prak.g_00749	Praz.g_01423
OG0001421	Prak.g_00754	Praz.g_01419
OG0001422	Prak.g_00663	Praz.g_00085
OG0001423	Prak.g_00659	Praz.g_00019
OG0001424	Prak.g_01484	Praz.g_01938
OG0001425	Prak.g_01240	Praz.g_00930
OG0001427	Prak.g_01581	Praz.g_00802
OG0001429	Prak.g_00983	Praz.g_01340
OG0001430	Prak.g_00722	Praz.g_01309
OG0001431	Prak.g_00730	Praz.g_00086
OG0001432	Prak.g_01243	Praz.g_00089
OG0001435	Prak.g_01208	Praz.g_00938
OG0001436	Prak.g_01633	Praz.g_01548
OG0001439	Prak.g_00878	Praz.g_01480
OG0001440	Prak.g_01020	Praz.g_01298
OG0001443	Prak.g_01191	Praz.g_00009
OG0001444	Prak.g_01152	Praz.g_00735
OG0001445	Prak.g_01542	Praz.g_01248
OG0001446	Prak.g_01543	Praz.g_01246
OG0001447	Prak.g_01198	Praz.g_01245
OG0001448	Prak.g_01537	Praz.g_00917
OG0001449	Prak.g_01353	Praz.g_01060
OG0001452	Prak.g_01902	Praz.g_00145
OG0001453	Prak.g_00648	Praz.g_00906
OG0001454	Prak.g_00417	Praz.g_00808
OG0001455	Prak.g_00650	Praz.g_01913
OG0001457	Prak.g_00834	Praz.g_01628
OG0001458	Prak.g_00654	Praz.g_01570
OG0001459	Prak.g_01324	Praz.g_01533
OG0001460	Prak.g_00604	Praz.g_01449
OG0001461	Prak.g_01065	Praz.g_01377
OG0001462	Prak.g_01212	Praz.g_01310
OG0001463	Prak.g_00423	Praz.g_00079
OG0001465	Prak.g_01236	Praz.g_01211
OG0001468	Prak.g_01809	Praz.g_00235
OG0001469	Prak.g_01174	Praz.g_00757
OG0001471	Prak.g_00642	Praz.g_01909
OG0001473	Prak.g_00938	Praz.g_01441
OG0001482	Prak.g_01549	Praz.g_00892
OG0001483	Prak.g_01271	Praz.g_01186
OG0001484	Prak.g_00066	Praz.g_01094
OG0001485	Prak.g_01705	Praz.g_00339
OG0001486	Prak.g_00790	Praz.g_01389
OG0001487	Prak.g_00586	Praz.g_01553
OG0001488	Prak.g_00184	Praz.g_00532
OG0001489	Prak.g_01735	Praz.g_00799
OG0001490	Prak.g_01707	Praz.g_00771
OG0001492	Prak.g_00879	Praz.g_01479
OG0001506	Prak.g_01219	Praz.g_00102
OG0001508	Prak.g_01610	Praz.g_00939
OG0001509	Prak.g_00617	Praz.g_00317
OG0001519	Prak.g_01528	Praz.g_00785
OG0001520	Prak.g_01632	Praz.g_01549
OG0001521	Prak.g_00062	Praz.g_00336
OG0001530	Prak.g_01631	Praz.g_01550
OG0001535	Prak.g_00910	Praz.g_01453
OG0001541	Prak.g_00695	Praz.g_01106
OG0001579	Prak.g_01367	Praz.g_01061
OG0001580	Prak.g_01355	Praz.g_01085
OG0001581	Prak.g_01358	Praz.g_01082
OG0001617	Prak.g_01373	Praz.g_01165
OG0001618	Prak.g_01253	Praz.g_01163
OG0001627	Prak.g_01558	Praz.g_01162
OG0001631	Prak.g_00595	Praz.g_00696
OG0001637	Prak.g_00635	Praz.g_01575
OG0001843	Prak.g_00696	Praz.g_01109
OG0001844	Prak.g_01359	Praz.g_01084
OG0001981	Prak.g_01370	Praz.g_01063, Praz.g_01090
