Orthogroup	Prak	Prah
OG0001170	Prak.g_01840	Prah.g_00152
OG0001171	Prak.g_01841	Prah.g_00151
OG0001172	Prak.g_01843	Prah.g_00149
OG0001173	Prak.g_01845	Prah.g_00146
OG0001174	Prak.g_01846	Prah.g_00145
OG0001175	Prak.g_01847	Prah.g_00144
OG0001176	Prak.g_01849	Prah.g_00136
OG0001177	Prak.g_01851	Prah.g_00134
OG0001178	Prak.g_01854	Prah.g_00130
OG0001179	Prak.g_01855	Prah.g_00129
OG0001180	Prak.g_01856	Prah.g_00128
OG0001181	Prak.g_01857	Prah.g_00127
OG0001182	Prak.g_01858	Prah.g_00126
OG0001183	Prak.g_01859	Prah.g_00125
OG0001184	Prak.g_01861	Prah.g_00088
OG0001185	Prak.g_01863	Prah.g_00086
OG0001186	Prak.g_01864	Prah.g_00085
OG0001187	Prak.g_01865	Prah.g_00084
OG0001188	Prak.g_01866	Prah.g_00080
OG0001189	Prak.g_01867	Prah.g_00079
OG0001190	Prak.g_01868	Prah.g_00078
OG0001191	Prak.g_01869	Prah.g_00076
OG0001192	Prak.g_01870	Prah.g_00074
OG0001193	Prak.g_01871	Prah.g_00073
OG0001194	Prak.g_01872	Prah.g_00071
OG0001195	Prak.g_01873	Prah.g_00070
OG0001196	Prak.g_01874	Prah.g_00068
OG0001197	Prak.g_01875	Prah.g_00067
OG0001198	Prak.g_01876	Prah.g_00066
OG0001199	Prak.g_01877	Prah.g_00065
OG0001200	Prak.g_01878	Prah.g_00063
OG0001201	Prak.g_01879	Prah.g_00062
OG0001202	Prak.g_01880	Prah.g_00061
OG0001203	Prak.g_01882	Prah.g_00059
OG0001204	Prak.g_01884	Prah.g_00055
OG0001205	Prak.g_01886	Prah.g_00053
OG0001206	Prak.g_01887	Prah.g_00052
OG0001207	Prak.g_01888	Prah.g_02490
OG0001208	Prak.g_01889	Prah.g_02491
OG0001209	Prak.g_01890	Prah.g_02492
OG0001210	Prak.g_01891	Prah.g_02493
OG0001211	Prak.g_01892	Prah.g_02495
OG0001212	Prak.g_01893	Prah.g_02496
OG0001213	Prak.g_01894	Prah.g_02497
OG0001214	Prak.g_01896	Prah.g_02499
OG0001215	Prak.g_01897	Prah.g_02501
OG0001216	Prak.g_01898	Prah.g_02503
OG0001217	Prak.g_01899	Prah.g_02504
OG0001218	Prak.g_01900	Prah.g_02505
OG0001219	Prak.g_01903	Prah.g_02508
OG0001220	Prak.g_01904	Prah.g_02513
OG0001221	Prak.g_01908	Prah.g_02536
OG0001222	Prak.g_01909	Prah.g_02540
OG0001223	Prak.g_01910	Prah.g_02541
OG0001224	Prak.g_01912	Prah.g_02543
OG0001225	Prak.g_01913	Prah.g_02544
OG0001226	Prak.g_01914	Prah.g_02547
OG0001227	Prak.g_01915	Prah.g_02548
OG0001228	Prak.g_01916	Prah.g_02550
OG0001229	Prak.g_01917	Prah.g_02551
OG0001230	Prak.g_01918	Prah.g_02552
OG0001231	Prak.g_01919	Prah.g_02565
OG0001232	Prak.g_01922	Prah.g_02574
OG0001233	Prak.g_01923	Prah.g_02575
OG0001234	Prak.g_01924	Prah.g_02576
OG0001235	Prak.g_01925	Prah.g_02577
OG0001236	Prak.g_01927	Prah.g_02579
OG0001237	Prak.g_01928	Prah.g_02580
OG0001238	Prak.g_01931	Prah.g_02584
OG0001239	Prak.g_01932	Prah.g_02586
OG0001240	Prak.g_01933	Prah.g_02587
OG0001241	Prak.g_01936	Prah.g_02591
OG0001242	Prak.g_01937	Prah.g_02593
OG0001243	Prak.g_01938	Prah.g_02594
OG0001244	Prak.g_01939	Prah.g_02596
OG0001245	Prak.g_01940	Prah.g_02598
OG0001246	Prak.g_01941	Prah.g_02600
OG0001247	Prak.g_01942	Prah.g_02601
OG0001248	Prak.g_01943	Prah.g_02602
OG0001249	Prak.g_01944	Prah.g_02603
OG0001250	Prak.g_01945	Prah.g_02604
OG0001251	Prak.g_00096	Prah.g_01880
OG0001253	Prak.g_00161	Prah.g_02287
OG0001254	Prak.g_00299	Prah.g_02135
OG0001255	Prak.g_00355	Prah.g_01941
OG0001257	Prak.g_00443	Prah.g_01564
OG0001258	Prak.g_00459	Prah.g_01545
OG0001259	Prak.g_00551	Prah.g_01418
OG0001261	Prak.g_00881	Prah.g_00604
OG0001262	Prak.g_00898	Prah.g_00581
OG0001263	Prak.g_01193	Prah.g_01190
OG0001264	Prak.g_00769	Prah.g_00734
OG0001265	Prak.g_01016	Prah.g_00856
OG0001266	Prak.g_00600	Prah.g_01192
OG0001267	Prak.g_01190	Prah.g_01037
OG0001268	Prak.g_01175	Prah.g_01324
OG0001269	Prak.g_01304	Prah.g_00326
OG0001270	Prak.g_01434	Prah.g_01203
OG0001271	Prak.g_01447	Prah.g_01622
OG0001273	Prak.g_01508	Prah.g_01521
OG0001274	Prak.g_01526	Prah.g_01050
OG0001275	Prak.g_01247	Prah.g_00282
OG0001276	Prak.g_01037	Prah.g_00710
OG0001278	Prak.g_01636	Prah.g_01665
OG0001279	Prak.g_01640	Prah.g_01670
OG0001280	Prak.g_01643	Prah.g_01673
OG0001281	Prak.g_01713	Prah.g_02068
OG0001282	Prak.g_01650	Prah.g_01682
OG0001283	Prak.g_01822	Prah.g_02240
OG0001284	Prak.g_01853	Prah.g_00131
OG0001285	Prak.g_01883	Prah.g_00057
OG0001286	Prak.g_01935	Prah.g_02589
OG0001287	Prak.g_01527	Prah.g_01100
OG0001288	Prak.g_00399	Prah.g_00231
OG0001290	Prak.g_00031	Prah.g_00037
OG0001291	Prak.g_00076	Prah.g_01841
OG0001292	Prak.g_00079	Prah.g_01844
OG0001293	Prak.g_00081	Prah.g_01846
OG0001294	Prak.g_00097	Prah.g_01881
OG0001295	Prak.g_00127	Prah.g_00185
OG0001296	Prak.g_00134	Prah.g_02251
OG0001297	Prak.g_00212	Prah.g_02359
OG0001298	Prak.g_00260	Prah.g_02077
OG0001299	Prak.g_00269	Prah.g_01868, Prah.g_02090
OG0001301	Prak.g_01106	Prah.g_00499
OG0001303	Prak.g_01235	Prah.g_00356
OG0001304	Prak.g_00929	Prah.g_00906
OG0001305	Prak.g_00924	Prah.g_00911
OG0001306	Prak.g_01921	Prah.g_02573
OG0001307	Prak.g_01258	Prah.g_00722
OG0001309	Prak.g_01885	Prah.g_00054
OG0001310	Prak.g_00727	Prah.g_01182
OG0001311	Prak.g_01139	Prah.g_01250
OG0001312	Prak.g_01303	Prah.g_00325
OG0001313	Prak.g_00384	Prah.g_00018
OG0001314	Prak.g_01668	Prah.g_01704
OG0001315	Prak.g_01703	Prah.g_01761
OG0001316	Prak.g_01818	Prah.g_02235
OG0001318	Prak.g_00149	Prah.g_02279
OG0001320	Prak.g_01514	Prah.g_01481
OG0001322	Prak.g_01221	Prah.g_00942
OG0001323	Prak.g_00758	Prah.g_00555
OG0001326	Prak.g_01522	Prah.g_00998
OG0001327	Prak.g_01497	Prah.g_01354
OG0001328	Prak.g_01282	Prah.g_01370
OG0001329	Prak.g_01930	Prah.g_02582
OG0001330	Prak.g_01480	Prah.g_01658
OG0001331	Prak.g_01641	Prah.g_01671
OG0001332	Prak.g_01692	Prah.g_01737
OG0001333	Prak.g_01784	Prah.g_01990
OG0001334	Prak.g_01844	Prah.g_00148
OG0001335	Prak.g_01881	Prah.g_00060
OG0001336	Prak.g_00136	Prah.g_02253
OG0001337	Prak.g_00126	Prah.g_00187
OG0001339	Prak.g_00216	Prah.g_02363
OG0001340	Prak.g_00265	Prah.g_02083
OG0001341	Prak.g_00278	Prah.g_02108
OG0001342	Prak.g_00298	Prah.g_02134
OG0001343	Prak.g_00361	Prah.g_01934
OG0001345	Prak.g_00396	Prah.g_00228
OG0001346	Prak.g_00433	Prah.g_00309
OG0001347	Prak.g_00447	Prah.g_01560
OG0001349	Prak.g_00470	Prah.g_01531
OG0001350	Prak.g_00475	Prah.g_01527
OG0001351	Prak.g_00537	Prah.g_01435
OG0001353	Prak.g_00240	Prah.g_02393
OG0001355	Prak.g_00888	Prah.g_00597
OG0001357	Prak.g_01001	Prah.g_00837
OG0001358	Prak.g_01015	Prah.g_00855
OG0001361	Prak.g_01118	Prah.g_01284
OG0001362	Prak.g_00668	Prah.g_00431
OG0001366	Prak.g_01682	Prah.g_01726
OG0001368	Prak.g_01852	Prah.g_00132
OG0001369	Prak.g_01017	Prah.g_00857
OG0001375	Prak.g_00144	Prah.g_02263
OG0001378	Prak.g_00291	Prah.g_02124
OG0001380	Prak.g_00825	Prah.g_01342
OG0001381	Prak.g_00419	Prah.g_00256
OG0001384	Prak.g_00480	Prah.g_01518
OG0001396	Prak.g_01607	Prah.g_00756
OG0001410	Prak.g_01512	Prah.g_02412
OG0001412	Prak.g_00953	Prah.g_00766
OG0001425	Prak.g_01240	Prah.g_00891
OG0001429	Prak.g_00983	Prah.g_00813
OG0001436	Prak.g_01633	Prah.g_01163, Prah.g_02519
OG0001439	Prak.g_00878	Prah.g_00606
OG0001448	Prak.g_01537	Prah.g_01180
OG0001451	Prak.g_00645	Prah.g_01078
OG0001452	Prak.g_01902	Prah.g_02507
OG0001453	Prak.g_00648	Prah.g_01003
OG0001455	Prak.g_00650	Prah.g_01208
OG0001456	Prak.g_00550	Prah.g_01419
OG0001466	Prak.g_01496	Prah.g_00892
OG0001471	Prak.g_00642	Prah.g_00621
OG0001483	Prak.g_01271	Prah.g_01356
OG0001486	Prak.g_00790	Prah.g_00696
OG0001487	Prak.g_00586	Prah.g_00522
OG0001489	Prak.g_01735	Prah.g_01972
OG0001504	Prak.g_00785	Prah.g_00700
OG0001508	Prak.g_01610	Prah.g_01202
OG0001520	Prak.g_01632	Prah.g_01162
OG0001530	Prak.g_01631	Prah.g_01161
OG0001531	Prak.g_00683, Prak.g_00657	Prah.g_01198
OG0001541	Prak.g_00695	Prah.g_00100
OG0001544	Prak.g_01531	Prah.g_00213
OG0001545	Prak.g_00766	Prah.g_00737
OG0001546	Prak.g_00883	Prah.g_00602
OG0001547	Prak.g_00634, Prak.g_00700	Prah.g_01174
OG0001548	Prak.g_00673, Prak.g_01231	Prah.g_00317
OG0001574	Prak.g_00669	Prah.g_01101
OG0001587	Prak.g_00057	Prah.g_00260
OG0001588	Prak.g_01233	Prah.g_01664
OG0001593	Prak.g_00424	Prah.g_00617
OG0001608	Prak.g_01500	Prah.g_01969
OG0001622	Prak.g_00688	Prah.g_01826, Prah.g_01015
OG0001632	Prak.g_01491	Prah.g_01675
OG0001633	Prak.g_01499	Prah.g_01108, Prah.g_01112, Prah.g_01117
OG0001634	Prak.g_00689	Prah.g_01016
OG0001635	Prak.g_00690	Prah.g_01019
OG0001636	Prak.g_00691	Prah.g_01020
OG0001694	Prak.g_00387	Prah.g_02223
OG0001697	Prak.g_01612, Prak.g_00735	Prah.g_01049
OG0001711	Prak.g_01295, Prak.g_01587	Prah.g_00094
OG0001714	Prak.g_01431	Prah.g_00357
OG0001715	Prak.g_01848	Prah.g_00143
OG0001716	Prak.g_01141	Prah.g_01252
OG0001717	Prak.g_00742	Prah.g_01219
OG0001718	Prak.g_00736	Prah.g_01216
OG0001719	Prak.g_00357	Prah.g_01939
OG0001737	Prak.g_00041	Prah.g_00050
OG0001738	Prak.g_00118	Prah.g_01906
OG0001739	Prak.g_00117	Prah.g_01903
OG0001740	Prak.g_00116	Prah.g_01902
OG0001741	Prak.g_00105	Prah.g_01889
OG0001742	Prak.g_01229	Prah.g_01775
OG0001743	Prak.g_00255	Prah.g_01774
OG0001744	Prak.g_01690	Prah.g_01735
OG0001745	Prak.g_00526	Prah.g_01450
OG0001746	Prak.g_01291	Prah.g_01379
OG0001747	Prak.g_01159	Prah.g_01301
OG0001748	Prak.g_00820	Prah.g_00978
OG0001749	Prak.g_00810	Prah.g_00952
OG0001750	Prak.g_01029	Prah.g_00865
OG0001751	Prak.g_01019	Prah.g_00859
OG0001752	Prak.g_01013	Prah.g_00853
OG0001753	Prak.g_00969	Prah.g_00792
OG0001754	Prak.g_00934	Prah.g_00742
OG0001755	Prak.g_00782	Prah.g_00707
OG0001756	Prak.g_00850	Prah.g_00662
OG0001757	Prak.g_01525	Prah.g_00583
OG0001758	Prak.g_00899	Prah.g_00580
OG0001759	Prak.g_00906	Prah.g_00565
OG0001760	Prak.g_00760	Prah.g_00559
OG0001761	Prak.g_00799	Prah.g_00552
OG0001762	Prak.g_01078	Prah.g_00453
OG0001763	Prak.g_00129	Prah.g_00320
OG0001764	Prak.g_00380	Prah.g_00206
OG0001765	Prak.g_00348	Prah.g_01950
OG0001766	Prak.g_00347	Prah.g_01951
OG0001767	Prak.g_00346	Prah.g_01953
OG0001768	Prak.g_00345	Prah.g_01954
OG0001769	Prak.g_00344	Prah.g_01955
OG0001770	Prak.g_01795	Prah.g_01979
OG0001771	Prak.g_01779	Prah.g_01996
OG0001772	Prak.g_00138	Prah.g_02255
OG0001773	Prak.g_00064	Prah.g_02267
OG0001774	Prak.g_00192	Prah.g_02318
OG0001775	Prak.g_00198	Prah.g_02335
OG0001776	Prak.g_01263	Prah.g_02414
OG0001777	Prak.g_01901	Prah.g_02506
OG0001778	Prak.g_01905	Prah.g_02514
OG0001779	Prak.g_01906	Prah.g_02515
OG0001780	Prak.g_01024	Prah.g_02516
OG0001781	Prak.g_01911	Prah.g_02542
OG0001782	Prak.g_01920	Prah.g_02572
OG0001795	Prak.g_00523	Prah.g_01453
OG0001800	Prak.g_01577	Prah.g_00243, Prah.g_01194
OG0001803	Prak.g_01006	Prah.g_00845
OG0001831	Prak.g_01177	Prah.g_01326
OG0001852	Prak.g_00708	Prah.g_01287
OG0001853	Prak.g_01623	Prah.g_01121
OG0001883	Prak.g_00035	Prah.g_00043
OG0001884	Prak.g_01836	Prah.g_00158
OG0001885	Prak.g_01440	Prah.g_01616
OG0001886	Prak.g_00521	Prah.g_01456
OG0001887	Prak.g_01149	Prah.g_01261
OG0001888	Prak.g_01575	Prah.g_01164
OG0001889	Prak.g_01622	Prah.g_01122
OG0001890	Prak.g_01621	Prah.g_01123
OG0001891	Prak.g_00824	Prah.g_00989
OG0001892	Prak.g_01538	Prah.g_00943
OG0001893	Prak.g_00932	Prah.g_00902
OG0001894	Prak.g_00962	Prah.g_00782
OG0001895	Prak.g_00072	Prah.g_00615
OG0001896	Prak.g_00655	Prah.g_00548
OG0001897	Prak.g_00365	Prah.g_01924
OG0001898	Prak.g_00270	Prah.g_02097
OG0001899	Prak.g_00048	Prah.g_02479
OG0001900	Prak.g_00047	Prah.g_02480
OG0001901	Prak.g_00043	Prah.g_02489
OG0001902	Prak.g_01929	Prah.g_02581
OG0001920	Prak.g_01656	Prah.g_01691
OG0001921	Prak.g_01103	Prah.g_00496
OG0001923	Prak.g_01589	Prah.g_00212
OG0001925	Prak.g_01504	Prah.g_01599
OG0001967	Prak.g_01510	Prah.g_01804
OG0001968	Prak.g_01438	Prah.g_01614
OG0001970	Prak.g_00720	Prah.g_00976
OG0001971	Prak.g_00719	Prah.g_00975
OG0001972	Prak.g_00994	Prah.g_00827
OG0001973	Prak.g_00167	Prah.g_02293
OG0001994	Prak.g_00388	Prah.g_02276
OG0001995	Prak.g_00029	Prah.g_00035
OG0001997	Prak.g_00714	Prah.g_00139
OG0001998	Prak.g_00715	Prah.g_00140
OG0001999	Prak.g_00716	Prah.g_00141
OG0002002	Prak.g_01712	Prah.g_02069
OG0002004	Prak.g_00059	Prah.g_02218
OG0002040	Prak.g_01579	Prah.g_02096
OG0002044	Prak.g_00222	Prah.g_02421
OG0002083	Prak.g_00063	Prah.g_02328, Prah.g_02329
OG0002177	Prak.g_01361	Prah.g_00115
