Orthogroup	Prau	Prbn
OG0001117	Prau.g_01856	Prbn.g_01867
OG0001118	Prau.g_01857	Prbn.g_01868
OG0001119	Prau.g_01858	Prbn.g_01869
OG0001120	Prau.g_01859	Prbn.g_01870
OG0001121	Prau.g_01861	Prbn.g_01872
OG0001122	Prau.g_01862	Prbn.g_01873
OG0001123	Prau.g_01863	Prbn.g_01874
OG0001124	Prau.g_01865	Prbn.g_01876
OG0001125	Prau.g_01867	Prbn.g_01878
OG0001126	Prau.g_01868	Prbn.g_01879
OG0001127	Prau.g_01870	Prbn.g_01882
OG0001128	Prau.g_01871	Prbn.g_01883
OG0001129	Prau.g_01872	Prbn.g_01884
OG0001130	Prau.g_01875	Prbn.g_01887
OG0001131	Prau.g_01876	Prbn.g_01888
OG0001132	Prau.g_01877	Prbn.g_01889
OG0001133	Prau.g_01878	Prbn.g_01890
OG0001134	Prau.g_01879	Prbn.g_01891
OG0001135	Prau.g_01880	Prbn.g_01892
OG0001136	Prau.g_01881	Prbn.g_01893
OG0001137	Prau.g_01882	Prbn.g_01894
OG0001138	Prau.g_01883	Prbn.g_01895
OG0001139	Prau.g_01884	Prbn.g_01897
OG0001140	Prau.g_01885	Prbn.g_01898
OG0001141	Prau.g_01886	Prbn.g_01899
OG0001142	Prau.g_01889	Prbn.g_01903
OG0001143	Prau.g_01890	Prbn.g_01904
OG0001144	Prau.g_01891	Prbn.g_01905
OG0001145	Prau.g_01892	Prbn.g_01906
OG0001146	Prau.g_01893	Prbn.g_01907
OG0001147	Prau.g_01894	Prbn.g_01908
OG0001148	Prau.g_01895	Prbn.g_01909
OG0001149	Prau.g_01897	Prbn.g_01911
OG0001150	Prau.g_01898	Prbn.g_01912
OG0001151	Prau.g_01900	Prbn.g_01916
OG0001152	Prau.g_01901	Prbn.g_01917
OG0001153	Prau.g_01902	Prbn.g_01918
OG0001154	Prau.g_01904	Prbn.g_01920
OG0001155	Prau.g_01906	Prbn.g_01017
OG0001156	Prau.g_01908	Prbn.g_01015
OG0001157	Prau.g_01909	Prbn.g_01013
OG0001158	Prau.g_01911	Prbn.g_01011
OG0001159	Prau.g_01912	Prbn.g_01010
OG0001160	Prau.g_01913	Prbn.g_01009
OG0001161	Prau.g_01914	Prbn.g_01008
OG0001162	Prau.g_01915	Prbn.g_01007
OG0001163	Prau.g_01916	Prbn.g_01006
OG0001164	Prau.g_01917	Prbn.g_01005
OG0001165	Prau.g_01918	Prbn.g_01004
OG0001166	Prau.g_01919	Prbn.g_01003
OG0001167	Prau.g_01920	Prbn.g_01001
OG0001168	Prau.g_01921	Prbn.g_01000
OG0001169	Prau.g_01922	Prbn.g_00999
OG0001170	Prau.g_01923	Prbn.g_00998
OG0001171	Prau.g_01924	Prbn.g_00997
OG0001172	Prau.g_01926	Prbn.g_00995
OG0001173	Prau.g_01928	Prbn.g_00993
OG0001174	Prau.g_01929	Prbn.g_00992
OG0001175	Prau.g_01930	Prbn.g_00991
OG0001176	Prau.g_01931	Prbn.g_00989
OG0001177	Prau.g_01933	Prbn.g_00987
OG0001178	Prau.g_01936	Prbn.g_00984
OG0001179	Prau.g_01937	Prbn.g_00983
OG0001180	Prau.g_01938	Prbn.g_00982
OG0001181	Prau.g_01939	Prbn.g_00981
OG0001182	Prau.g_01940	Prbn.g_00980
OG0001183	Prau.g_01941	Prbn.g_00979
OG0001184	Prau.g_01943	Prbn.g_00977
OG0001185	Prau.g_01946	Prbn.g_00975
OG0001186	Prau.g_01947	Prbn.g_00974
OG0001187	Prau.g_01949	Prbn.g_00973
OG0001188	Prau.g_01950	Prbn.g_00972
OG0001189	Prau.g_01951	Prbn.g_00971
OG0001190	Prau.g_01952	Prbn.g_00970
OG0001191	Prau.g_01953	Prbn.g_00969
OG0001192	Prau.g_01954	Prbn.g_00968
OG0001193	Prau.g_01955	Prbn.g_00967
OG0001194	Prau.g_01956	Prbn.g_00966
OG0001195	Prau.g_01957	Prbn.g_00965
OG0001196	Prau.g_01958	Prbn.g_00964
OG0001197	Prau.g_01959	Prbn.g_00963
OG0001198	Prau.g_01960	Prbn.g_00962
OG0001199	Prau.g_01961	Prbn.g_00961
OG0001200	Prau.g_01962	Prbn.g_00960
OG0001201	Prau.g_01963	Prbn.g_00959
OG0001202	Prau.g_01964	Prbn.g_00958
OG0001203	Prau.g_01966	Prbn.g_00957
OG0001204	Prau.g_01968	Prbn.g_00955
OG0001205	Prau.g_01969	Prbn.g_00953
OG0001206	Prau.g_01970	Prbn.g_00952
OG0001207	Prau.g_01971	Prbn.g_00951
OG0001208	Prau.g_01972	Prbn.g_00950
OG0001209	Prau.g_01973	Prbn.g_00949
OG0001210	Prau.g_01974	Prbn.g_00948
OG0001211	Prau.g_01975	Prbn.g_00947
OG0001212	Prau.g_01976	Prbn.g_00946
OG0001213	Prau.g_01977	Prbn.g_00945
OG0001214	Prau.g_01979	Prbn.g_00943
OG0001215	Prau.g_01980	Prbn.g_00942
OG0001216	Prau.g_01981	Prbn.g_00941
OG0001217	Prau.g_01982	Prbn.g_00940
OG0001218	Prau.g_01983	Prbn.g_00939
OG0001219	Prau.g_01985	Prbn.g_00936
OG0001220	Prau.g_01986	Prbn.g_00935
OG0001221	Prau.g_01989	Prbn.g_00931
OG0001222	Prau.g_01990	Prbn.g_00930
OG0001223	Prau.g_01991	Prbn.g_00929
OG0001224	Prau.g_01992	Prbn.g_00927
OG0001225	Prau.g_01993	Prbn.g_00926
OG0001226	Prau.g_01994	Prbn.g_00925
OG0001227	Prau.g_01995	Prbn.g_00924
OG0001228	Prau.g_01996	Prbn.g_00923
OG0001229	Prau.g_01997	Prbn.g_00922
OG0001230	Prau.g_01998	Prbn.g_00921
OG0001231	Prau.g_01999	Prbn.g_00920
OG0001232	Prau.g_02000	Prbn.g_00917
OG0001233	Prau.g_02001	Prbn.g_00916
OG0001234	Prau.g_02002	Prbn.g_00915
OG0001235	Prau.g_02003	Prbn.g_00914
OG0001236	Prau.g_02005	Prbn.g_00912
OG0001237	Prau.g_02006	Prbn.g_00911
OG0001238	Prau.g_02008	Prbn.g_00908
OG0001239	Prau.g_02009	Prbn.g_00907
OG0001240	Prau.g_02010	Prbn.g_00906
OG0001241	Prau.g_02012	Prbn.g_00291
OG0001242	Prau.g_02014	Prbn.g_00292
OG0001243	Prau.g_02015	Prbn.g_00293
OG0001244	Prau.g_02016	Prbn.g_00294
OG0001245	Prau.g_02017	Prbn.g_00295
OG0001246	Prau.g_02018	Prbn.g_00296
OG0001247	Prau.g_02019	Prbn.g_00297
OG0001248	Prau.g_02020	Prbn.g_00298
OG0001249	Prau.g_02021	Prbn.g_00299
OG0001250	Prau.g_02022	Prbn.g_00300
OG0001252	Prau.g_00139	Prbn.g_01279
OG0001253	Prau.g_00151	Prbn.g_01264
OG0001254	Prau.g_00283	Prbn.g_00048
OG0001255	Prau.g_00335	Prbn.g_00104
OG0001257	Prau.g_00523	Prbn.g_00632
OG0001258	Prau.g_00539	Prbn.g_00616
OG0001259	Prau.g_00628	Prbn.g_00525
OG0001260	Prau.g_00799	Prbn.g_01456
OG0001261	Prau.g_00888	Prbn.g_01510
OG0001262	Prau.g_00905	Prbn.g_01493
OG0001263	Prau.g_00926	Prbn.g_01168
OG0001265	Prau.g_01065	Prbn.g_01375
OG0001266	Prau.g_01112	Prbn.g_00476
OG0001267	Prau.g_01191	Prbn.g_01171
OG0001268	Prau.g_01204	Prbn.g_01186
OG0001269	Prau.g_01392	Prbn.g_01215
OG0001270	Prau.g_01571	Prbn.g_00255
OG0001271	Prau.g_01582	Prbn.g_00268
OG0001272	Prau.g_01624	Prbn.g_00467
OG0001273	Prau.g_01625	Prbn.g_00865
OG0001274	Prau.g_01630	Prbn.g_00134
OG0001275	Prau.g_01645	Prbn.g_01114
OG0001276	Prau.g_01657, Prau.g_01309	Prbn.g_01354
OG0001277	Prau.g_01662	Prbn.g_01704
OG0001278	Prau.g_01724	Prbn.g_01736
OG0001279	Prau.g_01728	Prbn.g_01740
OG0001280	Prau.g_01731	Prbn.g_01743
OG0001281	Prau.g_01797	Prbn.g_01814
OG0001282	Prau.g_01822	Prbn.g_01750
OG0001283	Prau.g_01907	Prbn.g_01016
OG0001284	Prau.g_01935	Prbn.g_00985
OG0001285	Prau.g_01967	Prbn.g_00956
OG0001287	Prau.g_01704	Prbn.g_00133
OG0001288	Prau.g_00478	Prbn.g_00676
OG0001292	Prau.g_00075	Prbn.g_00703
OG0001294	Prau.g_00094	Prbn.g_01328
OG0001295	Prau.g_00120	Prbn.g_01298
OG0001296	Prau.g_00126	Prbn.g_01291
OG0001297	Prau.g_00200	Prbn.g_00354
OG0001298	Prau.g_00245	Prbn.g_00306
OG0001299	Prau.g_00254	Prbn.g_00018
OG0001300	Prau.g_00376	Prbn.g_01104
OG0001301	Prau.g_00677	Prbn.g_00428
OG0001302	Prau.g_00804	Prbn.g_00126, Prbn.g_01676
OG0001303	Prau.g_00809	Prbn.g_01126
OG0001304	Prau.g_01080	Prbn.g_01462
OG0001305	Prau.g_01085	Prbn.g_01467
OG0001306	Prau.g_01120	Prbn.g_00918
OG0001307	Prau.g_01129	Prbn.g_01103
OG0001308	Prau.g_01153	Prbn.g_00875
OG0001309	Prau.g_01155	Prbn.g_00954
OG0001310	Prau.g_01165	Prbn.g_01024
OG0001311	Prau.g_01234	Prbn.g_00395
OG0001312	Prau.g_01393	Prbn.g_01214
OG0001313	Prau.g_01628	Prbn.g_00691
OG0001315	Prau.g_01789	Prbn.g_01804
OG0001316	Prau.g_01903	Prbn.g_01919
OG0001318	Prau.g_00142	Prbn.g_01276
OG0001319	Prau.g_00239	Prbn.g_00312
OG0001320	Prau.g_00509	Prbn.g_00146
OG0001321	Prau.g_00811	Prbn.g_00477
OG0001322	Prau.g_00835	Prbn.g_01140
OG0001323	Prau.g_01104	Prbn.g_01633
OG0001324	Prau.g_01137	Prbn.g_00774
OG0001325	Prau.g_01159	Prbn.g_00813
OG0001326	Prau.g_01344	Prbn.g_00138
OG0001327	Prau.g_01345	Prbn.g_00876
OG0001328	Prau.g_01376	Prbn.g_01079
OG0001329	Prau.g_01429	Prbn.g_00909
OG0001330	Prau.g_01621	Prbn.g_00893
OG0001331	Prau.g_01729	Prbn.g_01741
OG0001332	Prau.g_01778	Prbn.g_01793
OG0001333	Prau.g_01873	Prbn.g_01885
OG0001334	Prau.g_01927	Prbn.g_00994
OG0001336	Prau.g_00129	Prbn.g_01289
OG0001337	Prau.g_00119	Prbn.g_01299
OG0001338	Prau.g_00145	Prbn.g_01065
OG0001339	Prau.g_00204	Prbn.g_00350
OG0001340	Prau.g_00250	Prbn.g_00014
OG0001341	Prau.g_00263	Prbn.g_00027
OG0001342	Prau.g_00282	Prbn.g_00047
OG0001343	Prau.g_00341	Prbn.g_00110
OG0001345	Prau.g_00475	Prbn.g_00679
OG0001346	Prau.g_00513	Prbn.g_00642
OG0001347	Prau.g_00527	Prbn.g_00628
OG0001349	Prau.g_00550	Prbn.g_00605
OG0001350	Prau.g_00555	Prbn.g_00600
OG0001351	Prau.g_00616	Prbn.g_00539
OG0001352	Prau.g_00722	Prbn.g_01582
OG0001353	Prau.g_00743	Prbn.g_00326
OG0001354	Prau.g_00838, Prau.g_00038	Prbn.g_01455
OG0001355	Prau.g_00894	Prbn.g_01503
OG0001356	Prau.g_00940	Prbn.g_01932
OG0001357	Prau.g_01043	Prbn.g_01390
OG0001358	Prau.g_01064	Prbn.g_01376
OG0001359	Prau.g_01178	Prbn.g_01655
OG0001360	Prau.g_01179	Prbn.g_01656
OG0001361	Prau.g_01256	Prbn.g_00416
OG0001362	Prau.g_01320	Prbn.g_00810
OG0001364	Prau.g_01601	Prbn.g_00287
OG0001365	Prau.g_01272	Prbn.g_00721
OG0001366	Prau.g_01769	Prbn.g_01783
OG0001368	Prau.g_01934	Prbn.g_00986
OG0001369	Prau.g_01066	Prbn.g_01374
OG0001371	Prau.g_00069	Prbn.g_00711
OG0001372	Prau.g_00070	Prbn.g_00709
OG0001373	Prau.g_00076	Prbn.g_00702
OG0001374	Prau.g_00088	Prbn.g_01334
OG0001375	Prau.g_00136	Prbn.g_01281
OG0001376	Prau.g_00235	Prbn.g_00316
OG0001377	Prau.g_00258	Prbn.g_00023
OG0001378	Prau.g_00274	Prbn.g_00040
OG0001379	Prau.g_00364	Prbn.g_00253
OG0001381	Prau.g_00495	Prbn.g_00656
OG0001382	Prau.g_00502	Prbn.g_00650
OG0001383	Prau.g_00552	Prbn.g_00603
OG0001384	Prau.g_00560	Prbn.g_00595
OG0001385	Prau.g_00706	Prbn.g_00842
OG0001386	Prau.g_00714	Prbn.g_01590
OG0001387	Prau.g_00716	Prbn.g_01588
OG0001388	Prau.g_00726	Prbn.g_01577
OG0001389	Prau.g_00760	Prbn.g_00859
OG0001390	Prau.g_00798	Prbn.g_01134
OG0001391	Prau.g_00840	Prbn.g_01452
OG0001392	Prau.g_00939	Prbn.g_01933
OG0001393	Prau.g_00941	Prbn.g_01931
OG0001394	Prau.g_00961	Prbn.g_01616
OG0001395	Prau.g_00964	Prbn.g_01613
OG0001396	Prau.g_01047	Prbn.g_01707
OG0001397	Prau.g_01074	Prbn.g_01363
OG0001398	Prau.g_01093	Prbn.g_01475
OG0001399	Prau.g_01102	Prbn.g_01941
OG0001400	Prau.g_01110	Prbn.g_01117
OG0001401	Prau.g_01117	Prbn.g_01019
OG0001402	Prau.g_01193	Prbn.g_01174
OG0001403	Prau.g_01372	Prbn.g_01083
OG0001404	Prau.g_01400	Prbn.g_01360
OG0001405	Prau.g_01410	Prbn.g_01241
OG0001406	Prau.g_01570	Prbn.g_00254
OG0001407	Prau.g_01573	Prbn.g_00257
OG0001408	Prau.g_01622	Prbn.g_00892
OG0001409	Prau.g_01635	Prbn.g_01666
OG0001414	Prau.g_00063	Prbn.g_01136
OG0001417	Prau.g_00715	Prbn.g_01589
OG0001418	Prau.g_00812	Prbn.g_00822
OG0001419	Prau.g_00844	Prbn.g_01446
OG0001420	Prau.g_00943	Prbn.g_01929
OG0001421	Prau.g_00947	Prbn.g_01924
OG0001422	Prau.g_01107	Prbn.g_00805
OG0001423	Prau.g_01180	Prbn.g_00801
OG0001424	Prau.g_01270	Prbn.g_00889
OG0001425	Prau.g_01640	Prbn.g_01121
OG0001427	Prau.g_00375	Prbn.g_01681
OG0001430	Prau.g_01057	Prbn.g_01029
OG0001431	Prau.g_01108	Prbn.g_01021
OG0001432	Prau.g_01111	Prbn.g_01118
OG0001435	Prau.g_01634	Prbn.g_01153
OG0001440	Prau.g_01068	Prbn.g_01371
OG0001441	Prau.g_01147	Prbn.g_01639
OG0001443	Prau.g_01190	Prbn.g_01170
OG0001444	Prau.g_01225	Prbn.g_01209
OG0001445	Prau.g_01336	Prbn.g_01643
OG0001446	Prau.g_01338	Prbn.g_01644
OG0001447	Prau.g_01339	Prbn.g_01163
OG0001448	Prau.g_01653	Prbn.g_01637
OG0001449	Prau.g_01530	Prbn.g_00174
OG0001454	Prau.g_00369	Prbn.g_00658
OG0001455	Prau.g_00440	Prbn.g_00792
OG0001456	Prau.g_01674	Prbn.g_00526
OG0001457	Prau.g_00742	Prbn.g_01557
OG0001458	Prau.g_00797	Prbn.g_00796
OG0001460	Prau.g_00917	Prbn.g_00472
OG0001461	Prau.g_00988	Prbn.g_00852
OG0001462	Prau.g_01056	Prbn.g_01149
OG0001463	Prau.g_01101	Prbn.g_00652
OG0001465	Prau.g_01341	Prbn.g_01125
OG0001466	Prau.g_01709	Prbn.g_00877
OG0001468	Prau.g_01896	Prbn.g_01910
OG0001471	Prau.g_00431, Prau.g_00457	Prbn.g_00784
OG0001473	Prau.g_00925	Prbn.g_01453
OG0001482	Prau.g_01667, Prau.g_01683	Prbn.g_01649
OG0001484	Prau.g_01452	Prbn.g_00716
OG0001485	Prau.g_01791	Prbn.g_01806
OG0001486	Prau.g_00976	Prbn.g_01601
OG0001488	Prau.g_00173	Prbn.g_00382
OG0001489	Prau.g_00378	Prbn.g_01836
OG0001490	Prau.g_00406	Prbn.g_01808
OG0001492	Prau.g_00886	Prbn.g_01512
OG0001504	Prau.g_00971	Prbn.g_01606
OG0001505	Prau.g_00779	Prbn.g_00128
OG0001508	Prau.g_01633	Prbn.g_01710
OG0001509	Prau.g_01812	Prbn.g_00459
OG0001519	Prau.g_00392	Prbn.g_00132
OG0001521	Prau.g_01273, Prau.g_01793	Prbn.g_00720
OG0001522	Prau.g_01710	Prbn.g_01665, Prbn.g_01041
OG0001526	Prau.g_00945	Prbn.g_01926
OG0001535	Prau.g_00913	Prbn.g_01481
OG0001544	Prau.g_01296	Prbn.g_00129
OG0001574	Prau.g_01308	Prbn.g_00811
OG0001579	Prau.g_01477	Prbn.g_00188
OG0001580	Prau.g_01454	Prbn.g_00176
OG0001593	Prau.g_00501	Prbn.g_00651
OG0001607	Prau.g_01278	Prbn.g_01237
OG0001617	Prau.g_01386	Prbn.g_00194
OG0001618	Prau.g_01387	Prbn.g_01108
OG0001631	Prau.g_01264	Prbn.g_00481
OG0001720	Prau.g_01501, Prau.g_01505	Prbn.g_00722
OG0001736	Prau.g_00972	Prbn.g_01605
OG0001873	Prau.g_01277	Prbn.g_01238
OG0001878	Prau.g_00042	Prbn.g_01692
OG0001880	Prau.g_01480	Prbn.g_01053
OG0001974	Prau.g_01438	Prbn.g_00871
OG0001986	Prau.g_01451	Prbn.g_00187
OG0002004	Prau.g_01481	Prbn.g_00723
OG0002067	Prau.g_00657	Prbn.g_00779
OG0002111	Prau.g_00041	Prbn.g_01691
OG0002141	Prau.g_00658	Prbn.g_00778
OG0002231	Prau.g_01529	Prbn.g_01067
OG0002326	Prau.g_00454	Prbn.g_00460
