Orthogroup	Prau	Praw
OG0001149	Prau.g_01897	Praw.g_00068
OG0001150	Prau.g_01898	Praw.g_00067
OG0001151	Prau.g_01900	Praw.g_00065
OG0001152	Prau.g_01901	Praw.g_00064
OG0001153	Prau.g_01902	Praw.g_00063
OG0001154	Prau.g_01904	Praw.g_00061
OG0001155	Prau.g_01906	Praw.g_00059
OG0001156	Prau.g_01908	Praw.g_00057
OG0001157	Prau.g_01909	Praw.g_00056
OG0001158	Prau.g_01911	Praw.g_00054
OG0001159	Prau.g_01912	Praw.g_00053
OG0001160	Prau.g_01913	Praw.g_00052
OG0001161	Prau.g_01914	Praw.g_00051
OG0001162	Prau.g_01915	Praw.g_00050
OG0001163	Prau.g_01916	Praw.g_00049
OG0001164	Prau.g_01917	Praw.g_00048
OG0001165	Prau.g_01918	Praw.g_00047
OG0001166	Prau.g_01919	Praw.g_00046
OG0001167	Prau.g_01920	Praw.g_00045
OG0001168	Prau.g_01921	Praw.g_00044
OG0001169	Prau.g_01922	Praw.g_00043
OG0001170	Prau.g_01923	Praw.g_00041
OG0001171	Prau.g_01924	Praw.g_00040
OG0001172	Prau.g_01926	Praw.g_00038
OG0001173	Prau.g_01928	Praw.g_00036
OG0001174	Prau.g_01929	Praw.g_00035
OG0001175	Prau.g_01930	Praw.g_00034
OG0001176	Prau.g_01931	Praw.g_00033
OG0001177	Prau.g_01933	Praw.g_00031
OG0001178	Prau.g_01936	Praw.g_00028
OG0001179	Prau.g_01937	Praw.g_00027
OG0001180	Prau.g_01938	Praw.g_00026
OG0001181	Prau.g_01939	Praw.g_00025
OG0001182	Prau.g_01940	Praw.g_00024
OG0001183	Prau.g_01941	Praw.g_00023
OG0001184	Prau.g_01943	Praw.g_00021
OG0001185	Prau.g_01946	Praw.g_00018
OG0001186	Prau.g_01947	Praw.g_00017
OG0001187	Prau.g_01949	Praw.g_00016
OG0001188	Prau.g_01950	Praw.g_00015
OG0001189	Prau.g_01951	Praw.g_00014
OG0001190	Prau.g_01952	Praw.g_00013
OG0001191	Prau.g_01953	Praw.g_00012
OG0001192	Prau.g_01954	Praw.g_00011
OG0001193	Prau.g_01955	Praw.g_00010
OG0001194	Prau.g_01956	Praw.g_00009
OG0001195	Prau.g_01957	Praw.g_00008
OG0001196	Prau.g_01958	Praw.g_00007
OG0001197	Prau.g_01959	Praw.g_00006
OG0001198	Prau.g_01960	Praw.g_00005
OG0001199	Prau.g_01961	Praw.g_00004
OG0001200	Prau.g_01962	Praw.g_00003
OG0001201	Prau.g_01963	Praw.g_00002
OG0001202	Prau.g_01964	Praw.g_00001
OG0001203	Prau.g_01966	Praw.g_01192
OG0001204	Prau.g_01968	Praw.g_01190
OG0001205	Prau.g_01969	Praw.g_01189
OG0001206	Prau.g_01970	Praw.g_01188
OG0001207	Prau.g_01971	Praw.g_01187
OG0001208	Prau.g_01972	Praw.g_01186
OG0001209	Prau.g_01973	Praw.g_01185
OG0001210	Prau.g_01974	Praw.g_01184
OG0001211	Prau.g_01975	Praw.g_01183
OG0001212	Prau.g_01976	Praw.g_01182
OG0001213	Prau.g_01977	Praw.g_01181
OG0001214	Prau.g_01979	Praw.g_01179
OG0001215	Prau.g_01980	Praw.g_01178
OG0001216	Prau.g_01981	Praw.g_01177
OG0001217	Prau.g_01982	Praw.g_01176
OG0001218	Prau.g_01983	Praw.g_01175
OG0001219	Prau.g_01985	Praw.g_01172
OG0001220	Prau.g_01986	Praw.g_01171
OG0001221	Prau.g_01989	Praw.g_01168
OG0001222	Prau.g_01990	Praw.g_01167
OG0001223	Prau.g_01991	Praw.g_01166
OG0001224	Prau.g_01992	Praw.g_01165
OG0001225	Prau.g_01993	Praw.g_01164
OG0001226	Prau.g_01994	Praw.g_01163
OG0001227	Prau.g_01995	Praw.g_01162
OG0001228	Prau.g_01996	Praw.g_01161
OG0001229	Prau.g_01997	Praw.g_01160
OG0001230	Prau.g_01998	Praw.g_01159
OG0001231	Prau.g_01999	Praw.g_01158
OG0001232	Prau.g_02000	Praw.g_01157
OG0001233	Prau.g_02001	Praw.g_01156
OG0001234	Prau.g_02002	Praw.g_01155
OG0001235	Prau.g_02003	Praw.g_01154
OG0001236	Prau.g_02005	Praw.g_01152
OG0001237	Prau.g_02006	Praw.g_01151
OG0001238	Prau.g_02008	Praw.g_01149
OG0001239	Prau.g_02009	Praw.g_01148
OG0001240	Prau.g_02010	Praw.g_01147
OG0001241	Prau.g_02012	Praw.g_01145
OG0001242	Prau.g_02014	Praw.g_01144
OG0001243	Prau.g_02015	Praw.g_01143
OG0001244	Prau.g_02016	Praw.g_01142
OG0001245	Prau.g_02017	Praw.g_01141
OG0001246	Prau.g_02018	Praw.g_01140
OG0001247	Prau.g_02019	Praw.g_01139
OG0001248	Prau.g_02020	Praw.g_01138
OG0001249	Prau.g_02021	Praw.g_01137
OG0001250	Prau.g_02022	Praw.g_01136
OG0001251	Prau.g_00093	Praw.g_01342
OG0001252	Prau.g_00139	Praw.g_01297
OG0001253	Prau.g_00151	Praw.g_01285
OG0001254	Prau.g_00283	Praw.g_00853
OG0001255	Prau.g_00335	Praw.g_00797
OG0001256	Prau.g_00441	Praw.g_00952
OG0001258	Prau.g_00539	Praw.g_00650
OG0001260	Prau.g_00799	Praw.g_01760
OG0001261	Prau.g_00888	Praw.g_01664
OG0001262	Prau.g_00905	Praw.g_01648
OG0001263	Prau.g_00926	Praw.g_01627
OG0001265	Prau.g_01065	Praw.g_01491
OG0001266	Prau.g_01112	Praw.g_01443
OG0001267	Prau.g_01191	Praw.g_00218
OG0001268	Prau.g_01204	Praw.g_00231
OG0001269	Prau.g_01392	Praw.g_00998
OG0001270	Prau.g_01571	Praw.g_00377
OG0001271	Prau.g_01582	Praw.g_00388
OG0001272	Prau.g_01624	Praw.g_00428
OG0001273	Prau.g_01625	Praw.g_00429
OG0001274	Prau.g_01630	Praw.g_00434
OG0001275	Prau.g_01645	Praw.g_00451
OG0001276	Prau.g_01657	Praw.g_00463
OG0001277	Prau.g_01662	Praw.g_00476
OG0001278	Prau.g_01724	Praw.g_00507
OG0001279	Prau.g_01728	Praw.g_00511
OG0001280	Prau.g_01731	Praw.g_00514
OG0001281	Prau.g_01797	Praw.g_01914
OG0001282	Prau.g_01822	Praw.g_01890
OG0001283	Prau.g_01907	Praw.g_00058
OG0001284	Prau.g_01935	Praw.g_00029
OG0001285	Prau.g_01967	Praw.g_01191
OG0001286	Prau.g_02011	Praw.g_01146
OG0001287	Prau.g_01704	Praw.g_00483
OG0001288	Prau.g_00478	Praw.g_00710
OG0001292	Prau.g_00075	Praw.g_01360
OG0001293	Prau.g_00077	Praw.g_01358
OG0001295	Prau.g_00120	Praw.g_01316
OG0001296	Prau.g_00126	Praw.g_01310
OG0001297	Prau.g_00200	Praw.g_01236
OG0001298	Prau.g_00245	Praw.g_00890
OG0001300	Prau.g_00376	Praw.g_00759
OG0001301	Prau.g_00677	Praw.g_01885
OG0001302	Prau.g_00804	Praw.g_01755
OG0001303	Prau.g_00809	Praw.g_01751
OG0001304	Prau.g_01080	Praw.g_01476
OG0001305	Prau.g_01085	Praw.g_01471
OG0001306	Prau.g_01120	Praw.g_01435
OG0001307	Prau.g_01129	Praw.g_01425
OG0001308	Prau.g_01153	Praw.g_00181
OG0001309	Prau.g_01155	Praw.g_00183
OG0001310	Prau.g_01165	Praw.g_00192
OG0001311	Prau.g_01234	Praw.g_00262
OG0001312	Prau.g_01393	Praw.g_00999
OG0001313	Prau.g_01628	Praw.g_00432
OG0001314	Prau.g_01755	Praw.g_00538
OG0001315	Prau.g_01789	Praw.g_00573
OG0001316	Prau.g_01903	Praw.g_00062
OG0001318	Prau.g_00142	Praw.g_01294
OG0001319	Prau.g_00239	Praw.g_01197
OG0001320	Prau.g_00509	Praw.g_00680
OG0001321	Prau.g_00811	Praw.g_01749
OG0001322	Prau.g_00835	Praw.g_01716
OG0001323	Prau.g_01104	Praw.g_01452
OG0001324	Prau.g_01137	Praw.g_01417
OG0001325	Prau.g_01159	Praw.g_00185
OG0001326	Prau.g_01344	Praw.g_00951
OG0001327	Prau.g_01345	Praw.g_00953
OG0001328	Prau.g_01376	Praw.g_00986
OG0001330	Prau.g_01621	Praw.g_00425
OG0001331	Prau.g_01729	Praw.g_00512
OG0001332	Prau.g_01778	Praw.g_00562
OG0001333	Prau.g_01873	Praw.g_00092
OG0001334	Prau.g_01927	Praw.g_00037
OG0001335	Prau.g_01965	Praw.g_01193
OG0001336	Prau.g_00129	Praw.g_01307
OG0001337	Prau.g_00119	Praw.g_01317
OG0001338	Prau.g_00145	Praw.g_01291
OG0001339	Prau.g_00204	Praw.g_01232
OG0001340	Prau.g_00250	Praw.g_00885
OG0001341	Prau.g_00263	Praw.g_00873
OG0001342	Prau.g_00282	Praw.g_00854
OG0001343	Prau.g_00341	Praw.g_00791
OG0001344	Prau.g_00381	Praw.g_00755
OG0001345	Prau.g_00475	Praw.g_00713
OG0001346	Prau.g_00513	Praw.g_00675
OG0001347	Prau.g_00527	Praw.g_00662
OG0001348	Prau.g_00545	Praw.g_00644
OG0001349	Prau.g_00550	Praw.g_00639
OG0001350	Prau.g_00555	Praw.g_00634
OG0001351	Prau.g_00616	Praw.g_01924
OG0001352	Prau.g_00722	Praw.g_01840
OG0001353	Prau.g_00743	Praw.g_01819
OG0001354	Prau.g_00838	Praw.g_01713
OG0001355	Prau.g_00894	Praw.g_01658
OG0001356	Prau.g_00940	Praw.g_01613
OG0001357	Prau.g_01043	Praw.g_01511
OG0001358	Prau.g_01064	Praw.g_01492
OG0001359	Prau.g_01178	Praw.g_00205
OG0001360	Prau.g_01179	Praw.g_00206
OG0001361	Prau.g_01256	Praw.g_00284
OG0001362	Prau.g_01320	Praw.g_00930
OG0001363	Prau.g_01433	Praw.g_01054
OG0001364	Prau.g_01601	Praw.g_00407
OG0001365	Prau.g_01272	Praw.g_01049
OG0001366	Prau.g_01769	Praw.g_00552
OG0001367	Prau.g_01811	Praw.g_01900
OG0001368	Prau.g_01934	Praw.g_00030
OG0001369	Prau.g_01066	Praw.g_01490
OG0001371	Prau.g_00069	Praw.g_01367
OG0001372	Prau.g_00070	Praw.g_01366
OG0001373	Prau.g_00076	Praw.g_01359
OG0001374	Prau.g_00088	Praw.g_01347
OG0001375	Prau.g_00136	Praw.g_01300
OG0001376	Prau.g_00235	Praw.g_01201
OG0001377	Prau.g_00258	Praw.g_00877
OG0001378	Prau.g_00274	Praw.g_00862
OG0001379	Prau.g_00364	Praw.g_00770
OG0001381	Prau.g_00495	Praw.g_00693
OG0001382	Prau.g_00502	Praw.g_00687
OG0001383	Prau.g_00552	Praw.g_00637
OG0001384	Prau.g_00560	Praw.g_00629
OG0001385	Prau.g_00706	Praw.g_01856
OG0001386	Prau.g_00714	Praw.g_01848
OG0001387	Prau.g_00716	Praw.g_01846
OG0001388	Prau.g_00726	Praw.g_01836
OG0001389	Prau.g_00760	Praw.g_01804
OG0001390	Prau.g_00798	Praw.g_01761
OG0001391	Prau.g_00840	Praw.g_01711
OG0001392	Prau.g_00939	Praw.g_01614
OG0001393	Prau.g_00941	Praw.g_01612
OG0001394	Prau.g_00961	Praw.g_01592
OG0001395	Prau.g_00964	Praw.g_01589
OG0001396	Prau.g_01047	Praw.g_01507
OG0001397	Prau.g_01074	Praw.g_01482
OG0001398	Prau.g_01093	Praw.g_01463
OG0001399	Prau.g_01102	Praw.g_01454
OG0001400	Prau.g_01110	Praw.g_01445
OG0001401	Prau.g_01117	Praw.g_01438
OG0001402	Prau.g_01193	Praw.g_00220
OG0001403	Prau.g_01372	Praw.g_00982
OG0001404	Prau.g_01400	Praw.g_01007
OG0001405	Prau.g_01410	Praw.g_01017
OG0001406	Prau.g_01570	Praw.g_00376
OG0001407	Prau.g_01573	Praw.g_00379
OG0001408	Prau.g_01622	Praw.g_00426
OG0001409	Prau.g_01635	Praw.g_00438
OG0001411	Prau.g_01659	Praw.g_00465
OG0001414	Prau.g_00063	Praw.g_01373
OG0001415	Prau.g_00328	Praw.g_00808
OG0001416	Prau.g_00562	Praw.g_00627
OG0001417	Prau.g_00715	Praw.g_01847
OG0001418	Prau.g_00812	Praw.g_01748
OG0001419	Prau.g_00844	Praw.g_01707
OG0001420	Prau.g_00943	Praw.g_01610
OG0001421	Prau.g_00947	Praw.g_01607
OG0001422	Prau.g_01107	Praw.g_01449
OG0001423	Prau.g_01180	Praw.g_00207
OG0001424	Prau.g_01270	Praw.g_00906
OG0001425	Prau.g_01640	Praw.g_00445
OG0001426	Prau.g_02007	Praw.g_01150
OG0001427	Prau.g_00375	Praw.g_00760
OG0001430	Prau.g_01057	Praw.g_01499
OG0001431	Prau.g_01108	Praw.g_01447
OG0001432	Prau.g_01111	Praw.g_01444
OG0001433	Prau.g_01322	Praw.g_00932
OG0001435	Prau.g_01634	Praw.g_00437
OG0001437	Prau.g_00752	Praw.g_00921, Praw.g_00315, Praw.g_00923
OG0001438	Prau.g_00660	Praw.g_00156
OG0001440	Prau.g_01068	Praw.g_01488
OG0001441	Prau.g_01147	Praw.g_00177
OG0001442	Prau.g_01168	Praw.g_00194
OG0001443	Prau.g_01190	Praw.g_00217
OG0001444	Prau.g_01225	Praw.g_00253
OG0001445	Prau.g_01336	Praw.g_00332
OG0001447	Prau.g_01339	Praw.g_00335
OG0001448	Prau.g_01653	Praw.g_00459
OG0001449	Prau.g_01530	Praw.g_01082
OG0001454	Prau.g_00369	Praw.g_00765
OG0001457	Prau.g_00742	Praw.g_01820
OG0001458	Prau.g_00797	Praw.g_01762
OG0001460	Prau.g_00917	Praw.g_01636
OG0001462	Prau.g_01056	Praw.g_01500
OG0001463	Prau.g_01101	Praw.g_01455
OG0001464	Prau.g_01106	Praw.g_01450
OG0001465	Prau.g_01341	Praw.g_00948
OG0001467	Prau.g_01525	Praw.g_01086
OG0001468	Prau.g_01896	Praw.g_00069
OG0001470	Prau.g_00322	Praw.g_00814
OG0001471	Prau.g_00431, Prau.g_00457	Praw.g_00731
OG0001472	Prau.g_00916	Praw.g_01637
OG0001473	Prau.g_00925	Praw.g_01628
OG0001474	Prau.g_00927	Praw.g_01626
OG0001475	Prau.g_01097	Praw.g_01459
OG0001476	Prau.g_01098	Praw.g_01458
OG0001477	Prau.g_01099	Praw.g_01457
OG0001478	Prau.g_01105	Praw.g_01451
OG0001479	Prau.g_01132	Praw.g_01422
OG0001480	Prau.g_01141	Praw.g_00171
OG0001481	Prau.g_01222	Praw.g_00250
OG0001484	Prau.g_01452	Praw.g_01053
OG0001485	Prau.g_01791	Praw.g_01920
OG0001486	Prau.g_00976	Praw.g_01578
OG0001488	Prau.g_00173	Praw.g_01263
OG0001490	Prau.g_00406	Praw.g_00737
OG0001491	Prau.g_00830	Praw.g_01721
OG0001493	Prau.g_00928	Praw.g_01625
OG0001494	Prau.g_00929	Praw.g_01624
OG0001495	Prau.g_00930	Praw.g_01623
OG0001496	Prau.g_00931	Praw.g_01622
OG0001497	Prau.g_00932	Praw.g_01621
OG0001498	Prau.g_00933	Praw.g_01620
OG0001499	Prau.g_00934	Praw.g_01619
OG0001500	Prau.g_00935	Praw.g_01618
OG0001501	Prau.g_00936	Praw.g_01617
OG0001502	Prau.g_00937	Praw.g_01616
OG0001503	Prau.g_00938	Praw.g_01615
OG0001505	Prau.g_00779	Praw.g_01785
OG0001507	Prau.g_01189	Praw.g_00216
OG0001508	Prau.g_01633	Praw.g_00436
OG0001509	Prau.g_01812	Praw.g_01899
OG0001510	Prau.g_01888	Praw.g_00077
OG0001513	Prau.g_00106	Praw.g_01330
OG0001514	Prau.g_01351	Praw.g_00960
OG0001515	Prau.g_00802	Praw.g_01757
OG0001516	Prau.g_01037	Praw.g_01517
OG0001517	Prau.g_01115	Praw.g_01440
OG0001518	Prau.g_01310	Praw.g_00473
OG0001519	Prau.g_00392	Praw.g_00745
OG0001521	Prau.g_01273	Praw.g_01918
OG0001523	Prau.g_00062	Praw.g_01374
OG0001524	Prau.g_00379	Praw.g_00757
OG0001525	Prau.g_00500	Praw.g_00688
OG0001527	Prau.g_01145	Praw.g_00175
OG0001528	Prau.g_01299	Praw.g_00931
OG0001529	Prau.g_01323	Praw.g_00934
OG0001532	Prau.g_00033	Praw.g_01394
OG0001533	Prau.g_00407	Praw.g_00736
OG0001534	Prau.g_01302	Praw.g_01783
OG0001535	Prau.g_00913	Praw.g_01640
OG0001536	Prau.g_01143	Praw.g_00173
OG0001538	Prau.g_01343	Praw.g_00950
OG0001539	Prau.g_01356	Praw.g_00965
OG0001540	Prau.g_01357	Praw.g_00966
OG0001542	Prau.g_01637	Praw.g_00441
OG0001543	Prau.g_01646	Praw.g_00452
OG0001549	Prau.g_00127	Praw.g_01309
OG0001550	Prau.g_00309	Praw.g_00827
OG0001551	Prau.g_00333	Praw.g_00803
OG0001552	Prau.g_00371	Praw.g_00763
OG0001553	Prau.g_00394	Praw.g_00744
OG0001554	Prau.g_00395	Praw.g_00743
OG0001555	Prau.g_00498	Praw.g_00690
OG0001556	Prau.g_00511	Praw.g_00678
OG0001557	Prau.g_00717	Praw.g_01845
OG0001559	Prau.g_00803	Praw.g_01756
OG0001560	Prau.g_00822	Praw.g_01729
OG0001561	Prau.g_00918	Praw.g_01635
OG0001562	Prau.g_01055	Praw.g_01501
OG0001563	Prau.g_01113	Praw.g_01442
OG0001564	Prau.g_01114	Praw.g_01441
OG0001565	Prau.g_01116	Praw.g_01439
OG0001566	Prau.g_01119	Praw.g_01436
OG0001567	Prau.g_01125	Praw.g_01429
OG0001568	Prau.g_01140	Praw.g_00170
OG0001569	Prau.g_01144	Praw.g_00174
OG0001570	Prau.g_01150	Praw.g_00179
OG0001571	Prau.g_01161	Praw.g_00188
OG0001572	Prau.g_01170	Praw.g_00197
OG0001573	Prau.g_01173	Praw.g_00200
OG0001575	Prau.g_01333	Praw.g_00946
OG0001576	Prau.g_01348	Praw.g_00956
OG0001577	Prau.g_01406	Praw.g_01013
OG0001578	Prau.g_01408	Praw.g_01015
OG0001579	Prau.g_01477	Praw.g_01102
OG0001580	Prau.g_01454	Praw.g_01074
OG0001582	Prau.g_01614	Praw.g_00420
OG0001583	Prau.g_01616	Praw.g_00421
OG0001584	Prau.g_01617	Praw.g_00422
OG0001585	Prau.g_01627	Praw.g_00431
OG0001586	Prau.g_01944	Praw.g_00020
OG0001590	Prau.g_00295	Praw.g_00841
OG0001591	Prau.g_00365	Praw.g_00769
OG0001592	Prau.g_00405	Praw.g_00738
OG0001594	Prau.g_00510	Praw.g_00679
OG0001595	Prau.g_00746	Praw.g_01816
OG0001596	Prau.g_00805	Praw.g_01754
OG0001597	Prau.g_00920	Praw.g_01633
OG0001598	Prau.g_00944	Praw.g_01609
OG0001599	Prau.g_01183	Praw.g_00210
OG0001600	Prau.g_01184	Praw.g_00211
OG0001601	Prau.g_01185	Praw.g_00212
OG0001602	Prau.g_01186	Praw.g_00213
OG0001603	Prau.g_01664	Praw.g_00478
OG0001604	Prau.g_01745	Praw.g_00528
OG0001607	Prau.g_01278	Praw.g_00902
OG0001609	Prau.g_00370	Praw.g_00764
OG0001610	Prau.g_00741	Praw.g_01821
OG0001611	Prau.g_00786	Praw.g_01774
OG0001612	Prau.g_00831	Praw.g_01720
OG0001613	Prau.g_00924	Praw.g_01629
OG0001614	Prau.g_01041	Praw.g_01513
OG0001619	Prau.g_01398	Praw.g_01004
OG0001620	Prau.g_01503	Praw.g_01111
OG0001623	Prau.g_00339	Praw.g_00793
OG0001624	Prau.g_00922	Praw.g_01631
OG0001625	Prau.g_01050	Praw.g_01506
OG0001628	Prau.g_01656	Praw.g_00462
OG0001630	Prau.g_01825	Praw.g_00799
OG0001631	Prau.g_01264	Praw.g_00292
OG0001639	Prau.g_00111	Praw.g_01325
OG0001640	Prau.g_00181	Praw.g_01255
OG0001641	Prau.g_00366	Praw.g_00768
OG0001642	Prau.g_00368	Praw.g_00766
OG0001643	Prau.g_00401	Praw.g_00742
OG0001644	Prau.g_00402	Praw.g_00741
OG0001645	Prau.g_00404	Praw.g_00739
OG0001647	Prau.g_00508	Praw.g_00681
OG0001648	Prau.g_00599	Praw.g_00589
OG0001649	Prau.g_00605	Praw.g_00583
OG0001650	Prau.g_00754	Praw.g_01810
OG0001651	Prau.g_00794	Praw.g_01766
OG0001652	Prau.g_00795	Praw.g_01764
OG0001653	Prau.g_00823	Praw.g_01728
OG0001654	Prau.g_00829	Praw.g_01722
OG0001655	Prau.g_00837	Praw.g_01714
OG0001656	Prau.g_00859	Praw.g_01692
OG0001657	Prau.g_00911	Praw.g_01642
OG0001658	Prau.g_00923	Praw.g_01630
OG0001659	Prau.g_00968	Praw.g_01585
OG0001660	Prau.g_01051	Praw.g_01505
OG0001661	Prau.g_01054	Praw.g_01502
OG0001662	Prau.g_01059	Praw.g_01497
OG0001663	Prau.g_01076	Praw.g_01480
OG0001664	Prau.g_01077	Praw.g_01479
OG0001665	Prau.g_01096	Praw.g_01460
OG0001666	Prau.g_01100	Praw.g_01456
OG0001667	Prau.g_01103	Praw.g_01453
OG0001668	Prau.g_01109	Praw.g_01446
OG0001669	Prau.g_01121	Praw.g_01434
OG0001670	Prau.g_01122	Praw.g_01433
OG0001671	Prau.g_01128	Praw.g_01426
OG0001672	Prau.g_01133	Praw.g_01421
OG0001673	Prau.g_01134	Praw.g_01420
OG0001674	Prau.g_01135	Praw.g_01419
OG0001676	Prau.g_01164	Praw.g_00191
OG0001677	Prau.g_01182	Praw.g_00209
OG0001678	Prau.g_01253	Praw.g_00281
OG0001679	Prau.g_01261	Praw.g_00289
OG0001680	Prau.g_01317	Praw.g_00329
OG0001681	Prau.g_01349	Praw.g_00957
OG0001682	Prau.g_01354	Praw.g_00963
OG0001684	Prau.g_01613	Praw.g_00419
OG0001685	Prau.g_01620	Praw.g_00424
OG0001686	Prau.g_01623	Praw.g_00427
OG0001687	Prau.g_01629	Praw.g_00433
OG0001688	Prau.g_01632	Praw.g_00435
OG0001689	Prau.g_01636	Praw.g_00440
OG0001690	Prau.g_01638	Praw.g_00442
OG0001691	Prau.g_01639	Praw.g_00444
OG0001692	Prau.g_01737	Praw.g_00520
OG0001693	Prau.g_01984	Praw.g_01174
OG0001698	Prau.g_00537	Praw.g_00652
OG0001699	Prau.g_00747	Praw.g_01815
OG0001700	Prau.g_00789	Praw.g_01772
OG0001701	Prau.g_00791	Praw.g_01770
OG0001702	Prau.g_00810	Praw.g_01750
OG0001703	Prau.g_00824	Praw.g_01727
OG0001704	Prau.g_01052	Praw.g_01504
OG0001706	Prau.g_01163	Praw.g_00190
OG0001707	Prau.g_01187	Praw.g_00214
OG0001708	Prau.g_01340	Praw.g_00947
OG0001710	Prau.g_01053	Praw.g_01503
OG0001720	Prau.g_01501, Prau.g_01505	Praw.g_01062
OG0001723	Prau.g_01306	Praw.g_01767
OG0001724	Prau.g_00842	Praw.g_01709
OG0001725	Prau.g_00919	Praw.g_01634
OG0001727	Prau.g_01699	Praw.g_00936
OG0001728	Prau.g_01355	Praw.g_00964
OG0001729	Prau.g_01467	Praw.g_01108
OG0001731	Prau.g_01643	Praw.g_00449
OG0001733	Prau.g_00390	Praw.g_00747
OG0001783	Prau.g_00048	Praw.g_01387
OG0001785	Prau.g_00806	Praw.g_01753
OG0001787	Prau.g_01167	Praw.g_00193
OG0001788	Prau.g_01337	Praw.g_00333
OG0001789	Prau.g_01326	Praw.g_00941
OG0001790	Prau.g_01328	Praw.g_00943
OG0001791	Prau.g_01329	Praw.g_00944
OG0001796	Prau.g_01169	Praw.g_00196
OG0001806	Prau.g_00380	Praw.g_00756
OG0001808	Prau.g_00423	Praw.g_00933
OG0001809	Prau.g_00813	Praw.g_01747
OG0001810	Prau.g_00825	Praw.g_01726
OG0001811	Prau.g_00826	Praw.g_01725
OG0001812	Prau.g_00827	Praw.g_01724
OG0001813	Prau.g_00828	Praw.g_01723
OG0001814	Prau.g_00921	Praw.g_01632
OG0001817	Prau.g_01151	Praw.g_00180
OG0001818	Prau.g_01154	Praw.g_00182
OG0001820	Prau.g_01342	Praw.g_00949
OG0001825	Prau.g_01654	Praw.g_00460
OG0001826	Prau.g_01661	Praw.g_00475
OG0001838	Prau.g_00403	Praw.g_00740
OG0001840	Prau.g_01290	Praw.g_00937
OG0001842	Prau.g_01358	Praw.g_00967
OG0001850	Prau.g_01171	Praw.g_00198
OG0001855	Prau.g_01315	Praw.g_00924
OG0001860	Prau.g_00469	Praw.g_00719
OG0001868	Prau.g_01327	Praw.g_00942
OG0001873	Prau.g_01277	Praw.g_00337
OG0001906	Prau.g_00275	Praw.g_00861
OG0001949	Prau.g_00456	Praw.g_00732
OG0001953	Prau.g_00064	Praw.g_01372
OG0001954	Prau.g_00388	Praw.g_00749
OG0001966	Prau.g_01311	Praw.g_00330
OG0001993	Prau.g_00427	Praw.g_00800
OG0002057	Prau.g_01468	Praw.g_01105
OG0002134	Prau.g_00428	Praw.g_00801
OG0002138	Prau.g_00801	Praw.g_01758
OG0002156	Prau.g_01490	Praw.g_01037
OG0002172	Prau.g_00459	Praw.g_00729
OG0002174	Prau.g_01283	Praw.g_01103
OG0002342	Prau.g_00468	Praw.g_00720
OG0002419	Prau.g_01663	Praw.g_00477
OG0002511	Prau.g_00465	Praw.g_00723
OG0002512	Prau.g_00466	Praw.g_00722
OG0002513	Prau.g_00467	Praw.g_00721
OG0003049	Prau.g_00460	Praw.g_00728
OG0003050	Prau.g_00461	Praw.g_00727
OG0003051	Prau.g_00462	Praw.g_00726
OG0003052	Prau.g_00463	Praw.g_00725
OG0003053	Prau.g_00464	Praw.g_00724
OG0003188	Prau.g_01487	Praw.g_01118
