Orthogroup	Species	Syai	Orthologs
OG0000851	Syah	Syai.g_02352	Syah.g_02359
OG0000851	Syad	Syai.g_02352	Syad.g_02592
OG0000851	Syaj	Syai.g_02352	Syaj.g_01694
OG0000851	Syaa	Syai.g_02352	Syaa.g_00577
OG0000851	Syae	Syai.g_02352	Syae.g_01139
OG0000851	Syaf	Syai.g_02352	Syaf.g_01061
OG0000851	Syam	Syai.g_02352	Syam.g_01966
OG0000852	Prab	Syai.g_02353	Prab.g_01539
OG0000852	Pran	Syai.g_02353	Pran.g_00660
OG0000852	Prai	Syai.g_02353	Prai.g_01535
OG0000852	Prav	Syai.g_02353	Prav.g_01651
OG0000852	Pray	Syai.g_02353	Pray.g_01649
OG0000852	Praz	Syai.g_02353	Praz.g_00968
OG0000852	Prba	Syai.g_02353	Prba.g_00315
OG0000852	Prao	Syai.g_02353	Prao.g_01469
OG0000852	Praa	Syai.g_02353	Praa.g_01550
OG0000852	Pras	Syai.g_02353	Pras.g_00426
OG0000852	Prau	Syai.g_02353	Prau.g_01604
OG0000852	Prax	Syai.g_02353	Prax.g_01655
OG0000852	Prad	Syai.g_02353	Prad.g_00441
OG0000852	Prag	Syai.g_02353	Prag.g_01563
OG0000852	Praw	Syai.g_02353	Praw.g_00410
OG0000852	Prae	Syai.g_02353	Prae.g_01532
OG0000852	Prbd	Syai.g_02353	Prbd.g_01615
OG0000852	Prbi	Syai.g_02353	Prbi.g_01663
OG0000852	Prac	Syai.g_02353	Prac.g_00338
OG0000852	Praq	Syai.g_02353	Praq.g_00367
OG0000852	Prar	Syai.g_02353	Prar.g_00774
OG0000852	Praj	Syai.g_02353	Praj.g_01708
OG0000852	Prbb	Syai.g_02353	Prbb.g_01762
OG0000852	Prbc	Syai.g_02353	Prbc.g_00784
OG0000852	Prbm	Syai.g_02353	Prbm.g_01786
OG0000852	Prak	Syai.g_02353	Prak.g_01469
OG0000852	Prap	Syai.g_02353	Prap.g_00199
OG0000852	Prbe	Syai.g_02353	Prbe.g_00233
OG0000852	Prbf	Syai.g_02353	Prbf.g_00235
OG0000852	Prbg	Syai.g_02353	Prbg.g_00669
OG0000852	Prbn	Syai.g_02353	Prbn.g_00904
OG0000852	Pram	Syai.g_02353	Pram.g_01299
OG0000852	Prbh	Syai.g_02353	Prbh.g_00178
OG0000852	Pral	Syai.g_02353	Pral.g_01079
OG0000852	Prat	Syai.g_02353	Prat.g_01436
OG0000852	Syas	Syai.g_02353	Syas.g_02707
OG0000852	Syan	Syai.g_02353	Syan.g_01375
OG0000852	Syat	Syai.g_02353	Syat.g_03102
OG0000852	Syar	Syai.g_02353	Syar.g_02906
OG0000852	Syao	Syai.g_02353	Syao.g_01581
OG0000852	Syap	Syai.g_02353	Syap.g_01215
OG0000852	Syag	Syai.g_02353	Syag.g_01664
OG0000852	Syaq	Syai.g_02353	Syaq.g_01695
OG0000852	Syak	Syai.g_02353	Syak.g_02439
OG0000852	Syab	Syai.g_02353	Syab.g_02227
OG0000852	Syal	Syai.g_02353	Syal.g_00562
OG0000852	Prbj	Syai.g_02353	Prbj.g_00887
OG0000852	Prbk	Syai.g_02353	Prbk.g_00936
OG0000852	Prbl	Syai.g_02353	Prbl.g_00422
OG0000852	Praf	Syai.g_02353	Praf.g_00507
OG0000852	Prah	Syai.g_02353	Prah.g_01649
OG0000852	Syae	Syai.g_02353	Syae.g_01140
OG0000852	Syaa	Syai.g_02353	Syaa.g_00576
OG0000852	Syad	Syai.g_02353	Syad.g_02593
OG0000852	Syaj	Syai.g_02353	Syaj.g_01695
OG0000852	Syac	Syai.g_02353	Syac.g_00572
OG0000852	Syah	Syai.g_02353	Syah.g_02360
OG0000852	Syaf	Syai.g_02353	Syaf.g_01060
OG0000852	Syam	Syai.g_02353	Syam.g_01967
OG0000853	Prab	Syai.g_02357	Prab.g_01543
OG0000853	Pran	Syai.g_02357	Pran.g_00656
OG0000853	Prai	Syai.g_02357	Prai.g_01539
OG0000853	Pray	Syai.g_02357	Pray.g_01645
OG0000853	Praz	Syai.g_02357	Praz.g_00964
OG0000853	Prba	Syai.g_02357	Prba.g_00311
OG0000853	Prav	Syai.g_02357	Prav.g_01655
OG0000853	Prag	Syai.g_02357	Prag.g_01567
OG0000853	Praw	Syai.g_02357	Praw.g_00414
OG0000853	Prac	Syai.g_02357	Prac.g_00334
OG0000853	Praq	Syai.g_02357	Praq.g_00371
OG0000853	Prar	Syai.g_02357	Prar.g_00770
OG0000853	Pras	Syai.g_02357	Pras.g_00430
OG0000853	Prau	Syai.g_02357	Prau.g_01608
OG0000853	Prbi	Syai.g_02357	Prbi.g_01667
OG0000853	Prad	Syai.g_02357	Prad.g_00437
OG0000853	Prax	Syai.g_02357	Prax.g_01651
OG0000853	Prae	Syai.g_02357	Prae.g_01536
OG0000853	Prbd	Syai.g_02357	Prbd.g_01611
OG0000853	Praa	Syai.g_02357	Praa.g_01554
OG0000853	Prao	Syai.g_02357	Prao.g_01473
OG0000853	Pral	Syai.g_02357	Pral.g_01074
OG0000853	Prat	Syai.g_02357	Prat.g_01441
OG0000853	Prak	Syai.g_02357	Prak.g_01475
OG0000853	Prap	Syai.g_02357	Prap.g_00205
OG0000853	Prbe	Syai.g_02357	Prbe.g_00227
OG0000853	Prbf	Syai.g_02357	Prbf.g_00241
OG0000853	Prbg	Syai.g_02357	Prbg.g_00675
OG0000853	Prbn	Syai.g_02357	Prbn.g_00898
OG0000853	Pram	Syai.g_02357	Pram.g_01294
OG0000853	Prbh	Syai.g_02357	Prbh.g_00183
OG0000853	Prbm	Syai.g_02357	Prbm.g_01791
OG0000853	Prbc	Syai.g_02357	Prbc.g_00789
OG0000853	Praj	Syai.g_02357	Praj.g_01713
OG0000853	Prbb	Syai.g_02357	Prbb.g_01767
OG0000853	Prah	Syai.g_02357	Prah.g_01653
OG0000853	Praf	Syai.g_02357	Praf.g_00502
OG0000853	Prbj	Syai.g_02357	Prbj.g_00882
OG0000853	Prbk	Syai.g_02357	Prbk.g_00932
OG0000853	Prbl	Syai.g_02357	Prbl.g_00418
OG0000853	Syak	Syai.g_02357	Syak.g_02435
OG0000853	Syab	Syai.g_02357	Syab.g_02233
OG0000853	Syal	Syai.g_02357	Syal.g_00566
OG0000853	Syaq	Syai.g_02357	Syaq.g_01691
OG0000853	Syag	Syai.g_02357	Syag.g_01668
OG0000853	Syas	Syai.g_02357	Syas.g_02703
OG0000853	Syap	Syai.g_02357	Syap.g_01219
OG0000853	Syan	Syai.g_02357	Syan.g_01379
OG0000853	Syao	Syai.g_02357	Syao.g_01577
OG0000853	Syar	Syai.g_02357	Syar.g_02910
OG0000853	Syat	Syai.g_02357	Syat.g_03106
OG0000853	Syac	Syai.g_02357	Syac.g_00568
OG0000853	Syah	Syai.g_02357	Syah.g_02364
OG0000853	Syae	Syai.g_02357	Syae.g_01144
OG0000853	Syad	Syai.g_02357	Syad.g_02597
OG0000853	Syaj	Syai.g_02357	Syaj.g_01699
OG0000853	Syaa	Syai.g_02357	Syaa.g_00572
OG0000853	Syaf	Syai.g_02357	Syaf.g_01056
OG0000853	Syam	Syai.g_02357	Syam.g_01971
OG0000854	Prag	Syai.g_02359	Prag.g_01569
OG0000854	Praw	Syai.g_02359	Praw.g_00416
OG0000854	Prab	Syai.g_02359	Prab.g_01545
OG0000854	Pran	Syai.g_02359	Pran.g_00654
OG0000854	Prai	Syai.g_02359	Prai.g_01541
OG0000854	Prav	Syai.g_02359	Prav.g_01657
OG0000854	Prae	Syai.g_02359	Prae.g_01538
OG0000854	Prbd	Syai.g_02359	Prbd.g_01609
OG0000854	Prax	Syai.g_02359	Prax.g_01649
OG0000854	Prac	Syai.g_02359	Prac.g_00332
OG0000854	Praq	Syai.g_02359	Praq.g_00373
OG0000854	Prar	Syai.g_02359	Prar.g_00768
OG0000854	Pras	Syai.g_02359	Pras.g_00432
OG0000854	Prau	Syai.g_02359	Prau.g_01610
OG0000854	Prad	Syai.g_02359	Prad.g_00435
OG0000854	Praa	Syai.g_02359	Praa.g_01556
OG0000854	Pray	Syai.g_02359	Pray.g_01643
OG0000854	Praz	Syai.g_02359	Praz.g_00962
OG0000854	Prba	Syai.g_02359	Prba.g_00309
OG0000854	Prbi	Syai.g_02359	Prbi.g_01669
OG0000854	Prao	Syai.g_02359	Prao.g_01475
OG0000854	Praj	Syai.g_02359	Praj.g_01715
OG0000854	Prbm	Syai.g_02359	Prbm.g_01793
OG0000854	Prbb	Syai.g_02359	Prbb.g_01769
OG0000854	Prbc	Syai.g_02359	Prbc.g_00791
OG0000854	Prak	Syai.g_02359	Prak.g_01477
OG0000854	Prap	Syai.g_02359	Prap.g_00207
OG0000854	Prbe	Syai.g_02359	Prbe.g_00225
OG0000854	Prbf	Syai.g_02359	Prbf.g_00243
OG0000854	Prbg	Syai.g_02359	Prbg.g_00677
OG0000854	Prbn	Syai.g_02359	Prbn.g_00896
OG0000854	Pram	Syai.g_02359	Pram.g_01292
OG0000854	Prbh	Syai.g_02359	Prbh.g_00185
OG0000854	Pral	Syai.g_02359	Pral.g_01072
OG0000854	Prat	Syai.g_02359	Prat.g_01443
OG0000854	Prbj	Syai.g_02359	Prbj.g_00880
OG0000854	Prbk	Syai.g_02359	Prbk.g_00930
OG0000854	Prbl	Syai.g_02359	Prbl.g_00416
OG0000854	Praf	Syai.g_02359	Praf.g_00500
OG0000854	Prah	Syai.g_02359	Prah.g_01655
OG0000854	Syag	Syai.g_02359	Syag.g_01670
OG0000854	Syaq	Syai.g_02359	Syaq.g_01689
OG0000854	Syak	Syai.g_02359	Syak.g_02433
OG0000854	Syab	Syai.g_02359	Syab.g_02235
OG0000854	Syal	Syai.g_02359	Syal.g_00568
OG0000854	Syas	Syai.g_02359	Syas.g_02701
OG0000854	Syan	Syai.g_02359	Syan.g_01381
OG0000854	Syao	Syai.g_02359	Syao.g_01575
OG0000854	Syat	Syai.g_02359	Syat.g_03108
OG0000854	Syap	Syai.g_02359	Syap.g_01222
OG0000854	Syar	Syai.g_02359	Syar.g_02912
OG0000854	Syad	Syai.g_02359	Syad.g_02606
OG0000854	Syaj	Syai.g_02359	Syaj.g_01701
OG0000854	Syae	Syai.g_02359	Syae.g_01146
OG0000854	Syac	Syai.g_02359	Syac.g_00566
OG0000854	Syah	Syai.g_02359	Syah.g_02366
OG0000854	Syaa	Syai.g_02359	Syaa.g_00570
OG0000854	Syaf	Syai.g_02359	Syaf.g_01054
OG0000854	Syam	Syai.g_02359	Syam.g_01973
OG0000855	Prav	Syai.g_02360	Prav.g_01658
OG0000855	Prab	Syai.g_02360	Prab.g_01546
OG0000855	Pran	Syai.g_02360	Pran.g_00653
OG0000855	Prai	Syai.g_02360	Prai.g_01542
OG0000855	Prag	Syai.g_02360	Prag.g_01570
OG0000855	Praw	Syai.g_02360	Praw.g_00417
OG0000855	Pras	Syai.g_02360	Pras.g_00433
OG0000855	Prau	Syai.g_02360	Prau.g_01611
OG0000855	Prad	Syai.g_02360	Prad.g_00434
OG0000855	Prae	Syai.g_02360	Prae.g_01539
OG0000855	Prbd	Syai.g_02360	Prbd.g_01608
OG0000855	Prax	Syai.g_02360	Prax.g_01648
OG0000855	Praa	Syai.g_02360	Praa.g_01557
OG0000855	Pray	Syai.g_02360	Pray.g_01642
OG0000855	Praz	Syai.g_02360	Praz.g_00961
OG0000855	Prba	Syai.g_02360	Prba.g_00308
OG0000855	Prao	Syai.g_02360	Prao.g_01476
OG0000855	Prbi	Syai.g_02360	Prbi.g_01670
OG0000855	Prac	Syai.g_02360	Prac.g_00331
OG0000855	Praq	Syai.g_02360	Praq.g_00374
OG0000855	Prar	Syai.g_02360	Prar.g_00767
OG0000855	Prbm	Syai.g_02360	Prbm.g_01794
OG0000855	Praj	Syai.g_02360	Praj.g_01716
OG0000855	Prbb	Syai.g_02360	Prbb.g_01770
OG0000855	Prbc	Syai.g_02360	Prbc.g_00792
OG0000855	Pral	Syai.g_02360	Pral.g_01071
OG0000855	Prat	Syai.g_02360	Prat.g_01444
OG0000855	Prak	Syai.g_02360	Prak.g_01478
OG0000855	Prap	Syai.g_02360	Prap.g_00208
OG0000855	Prbe	Syai.g_02360	Prbe.g_00224
OG0000855	Prbf	Syai.g_02360	Prbf.g_00244
OG0000855	Prbg	Syai.g_02360	Prbg.g_00678
OG0000855	Prbn	Syai.g_02360	Prbn.g_00895
OG0000855	Pram	Syai.g_02360	Pram.g_01291
OG0000855	Prbh	Syai.g_02360	Prbh.g_00186
OG0000855	Syap	Syai.g_02360	Syap.g_01223
OG0000855	Syas	Syai.g_02360	Syas.g_02700
OG0000855	Syat	Syai.g_02360	Syat.g_03109
OG0000855	Syar	Syai.g_02360	Syar.g_02913
OG0000855	Syan	Syai.g_02360	Syan.g_01382
OG0000855	Syao	Syai.g_02360	Syao.g_01574
OG0000855	Syag	Syai.g_02360	Syag.g_01671
OG0000855	Prbj	Syai.g_02360	Prbj.g_00879
OG0000855	Prbk	Syai.g_02360	Prbk.g_00929
OG0000855	Prbl	Syai.g_02360	Prbl.g_00415
OG0000855	Praf	Syai.g_02360	Praf.g_00499
OG0000855	Prah	Syai.g_02360	Prah.g_01656
OG0000855	Syaq	Syai.g_02360	Syaq.g_01688
OG0000855	Syak	Syai.g_02360	Syak.g_02432
OG0000855	Syab	Syai.g_02360	Syab.g_02236
OG0000855	Syal	Syai.g_02360	Syal.g_00569
OG0000855	Syaa	Syai.g_02360	Syaa.g_00569
OG0000855	Syae	Syai.g_02360	Syae.g_01147
OG0000855	Syad	Syai.g_02360	Syad.g_02607
OG0000855	Syaj	Syai.g_02360	Syaj.g_01702
OG0000855	Syac	Syai.g_02360	Syac.g_00565
OG0000855	Syah	Syai.g_02360	Syah.g_02367
OG0000855	Syam	Syai.g_02360	Syam.g_01974
OG0000855	Syaf	Syai.g_02360	Syaf.g_01053
OG0000856	Prbi	Syai.g_01078	Prbi.g_01685
OG0000856	Prac	Syai.g_01078	Prac.g_00317
OG0000856	Praq	Syai.g_01078	Praq.g_00001
OG0000856	Prar	Syai.g_01078	Prar.g_00753
OG0000856	Praa	Syai.g_01078	Praa.g_01572
OG0000856	Pras	Syai.g_01078	Pras.g_00448
OG0000856	Prad	Syai.g_01078	Prad.g_00419
OG0000856	Prax	Syai.g_01078	Prax.g_01633
OG0000856	Pray	Syai.g_01078	Pray.g_01627
OG0000856	Praz	Syai.g_01078	Praz.g_00946
OG0000856	Prba	Syai.g_01078	Prba.g_00293
OG0000856	Prae	Syai.g_01078	Prae.g_01554
OG0000856	Prbd	Syai.g_01078	Prbd.g_01593
OG0000856	Prau	Syai.g_01078	Prau.g_01626
OG0000856	Prag	Syai.g_01078	Prag.g_01583
OG0000856	Praw	Syai.g_01078	Praw.g_00430
OG0000856	Prav	Syai.g_01078	Prav.g_01671
OG0000856	Prao	Syai.g_01078	Prao.g_01491
OG0000856	Prab	Syai.g_01078	Prab.g_01563
OG0000856	Pran	Syai.g_01078	Pran.g_00636
OG0000856	Prai	Syai.g_01078	Prai.g_01558
OG0000856	Prak	Syai.g_01078	Prak.g_00590
OG0000856	Prap	Syai.g_01078	Prap.g_01139
OG0000856	Prbe	Syai.g_01078	Prbe.g_00505
OG0000856	Prbf	Syai.g_01078	Prbf.g_01911
OG0000856	Prbg	Syai.g_01078	Prbg.g_00348
OG0000856	Prbn	Syai.g_01078	Prbn.g_00486
OG0000856	Pram	Syai.g_01078	Pram.g_00567
OG0000856	Prbh	Syai.g_01078	Prbh.g_01454
OG0000856	Pral	Syai.g_01078	Pral.g_01058
OG0000856	Prat	Syai.g_01078	Prat.g_01457
OG0000856	Prbb	Syai.g_01078	Prbb.g_01659
OG0000856	Prbc	Syai.g_01078	Prbc.g_00677
OG0000856	Prbm	Syai.g_01078	Prbm.g_01685
OG0000856	Praj	Syai.g_01078	Praj.g_01599
OG0000856	Prah	Syai.g_01078	Prah.g_00515
OG0000856	Praf	Syai.g_01078	Praf.g_01677
OG0000856	Prbj	Syai.g_01078	Prbj.g_02561
OG0000856	Prbk	Syai.g_01078	Prbk.g_02619
OG0000856	Prbl	Syai.g_01078	Prbl.g_01627
OG0000856	Syar	Syai.g_01078	Syar.g_02243
OG0000856	Syat	Syai.g_01078	Syat.g_03305
OG0000856	Syap	Syai.g_01078	Syap.g_01286
OG0000856	Syas	Syai.g_01078	Syas.g_00103
OG0000856	Syan	Syai.g_01078	Syan.g_01136
OG0000856	Syao	Syai.g_01078	Syao.g_01327
OG0000856	Syag	Syai.g_01078	Syag.g_00386
OG0000856	Syak	Syai.g_01078	Syak.g_00021
OG0000856	Syaq	Syai.g_01078	Syaq.g_02069
OG0000856	Syab	Syai.g_01078	Syab.g_01889
OG0000856	Syal	Syai.g_01078	Syal.g_02704
OG0000856	Syac	Syai.g_01078	Syac.g_00964
OG0000856	Syah	Syai.g_01078	Syah.g_01951
OG0000856	Syaj	Syai.g_01078	Syaj.g_01296
OG0000856	Syad	Syai.g_01078	Syad.g_02166
OG0000856	Syae	Syai.g_01078	Syae.g_00059
OG0000856	Syaa	Syai.g_01078	Syaa.g_01650
OG0000856	Syaf	Syai.g_01078	Syaf.g_02328
OG0000856	Syam	Syai.g_01078	Syam.g_01483
OG0000857	Prai	Syai.g_01356	Prai.g_01597
OG0000857	Prbi	Syai.g_01356	Prbi.g_01711
OG0000857	Prax	Syai.g_01356	Prax.g_01605
OG0000857	Prbd	Syai.g_01356	Prbd.g_01566
OG0000857	Prae	Syai.g_01356	Prae.g_01582
OG0000857	Praa	Syai.g_01356	Praa.g_01600
OG0000857	Pras	Syai.g_01356	Pras.g_00473
OG0000857	Prau	Syai.g_01356	Prau.g_01652
OG0000857	Prab	Syai.g_01356	Prab.g_01601
OG0000857	Pran	Syai.g_01356	Pran.g_00598
OG0000857	Prao	Syai.g_01356	Prao.g_01519
OG0000857	Prad	Syai.g_01356	Prad.g_00388
OG0000857	Prac	Syai.g_01356	Prac.g_00288
OG0000857	Praq	Syai.g_01356	Praq.g_00030
OG0000857	Prar	Syai.g_01356	Prar.g_00725
OG0000857	Prag	Syai.g_01356	Prag.g_01611
OG0000857	Praw	Syai.g_01356	Praw.g_00458
OG0000857	Prav	Syai.g_01356	Prav.g_01699
OG0000857	Pray	Syai.g_01356	Pray.g_01600
OG0000857	Praz	Syai.g_01356	Praz.g_00918
OG0000857	Prba	Syai.g_01356	Prba.g_00266
OG0000857	Prak	Syai.g_01356	Prak.g_00860
OG0000857	Prap	Syai.g_01356	Prap.g_00768
OG0000857	Prbe	Syai.g_01356	Prbe.g_01237
OG0000857	Prbf	Syai.g_01356	Prbf.g_01230
OG0000857	Prbg	Syai.g_01356	Prbg.g_01174
OG0000857	Prbn	Syai.g_01356	Prbn.g_01531
OG0000857	Pram	Syai.g_01356	Pram.g_00824
OG0000857	Prbh	Syai.g_01356	Prbh.g_00968
OG0000857	Praj	Syai.g_01356	Praj.g_00785
OG0000857	Prbc	Syai.g_01356	Prbc.g_01874
OG0000857	Prbb	Syai.g_01356	Prbb.g_00799
OG0000857	Prbm	Syai.g_01356	Prbm.g_00830
OG0000857	Pral	Syai.g_01356	Pral.g_01503
OG0000857	Prat	Syai.g_01356	Prat.g_01022
OG0000857	Prbj	Syai.g_01356	Prbj.g_02429
OG0000857	Prbk	Syai.g_01356	Prbk.g_02485
OG0000857	Prbl	Syai.g_01356	Prbl.g_02318
OG0000857	Praf	Syai.g_01356	Praf.g_01546
OG0000857	Prah	Syai.g_01356	Prah.g_00651
OG0000857	Syab	Syai.g_01356	Syab.g_01290
OG0000857	Syal	Syai.g_01356	Syal.g_01882
OG0000857	Syak	Syai.g_01356	Syak.g_00451
OG0000857	Syag	Syai.g_01356	Syag.g_00684
OG0000857	Syaq	Syai.g_01356	Syaq.g_02357
OG0000857	Syap	Syai.g_01356	Syap.g_02722
OG0000857	Syas	Syai.g_01356	Syas.g_00579
OG0000857	Syar	Syai.g_01356	Syar.g_02656
OG0000857	Syat	Syai.g_01356	Syat.g_00500
OG0000857	Syan	Syai.g_01356	Syan.g_00672
OG0000857	Syao	Syai.g_01356	Syao.g_00774
OG0000857	Syae	Syai.g_01356	Syae.g_00503
OG0000857	Syaa	Syai.g_01356	Syaa.g_01188
OG0000857	Syac	Syai.g_01356	Syac.g_01323
OG0000857	Syah	Syai.g_01356	Syah.g_01761
OG0000857	Syad	Syai.g_01356	Syad.g_01871
OG0000857	Syaj	Syai.g_01356	Syaj.g_01005
OG0000857	Syam	Syai.g_01356	Syam.g_01273
OG0000857	Syaf	Syai.g_01356	Syaf.g_02031
OG0000858	Prab	Syai.g_02366	Prab.g_01663
OG0000858	Pran	Syai.g_02366	Pran.g_00964
OG0000858	Prai	Syai.g_02366	Prai.g_01632
OG0000858	Prao	Syai.g_02366	Prao.g_01546
OG0000858	Prae	Syai.g_02366	Prae.g_01617
OG0000858	Prax	Syai.g_02366	Prax.g_01565
OG0000858	Prbi	Syai.g_02366	Prbi.g_01781
OG0000858	Pras	Syai.g_02366	Pras.g_00544
OG0000858	Prau	Syai.g_02366	Prau.g_01726
OG0000858	Praa	Syai.g_02366	Praa.g_01629
OG0000858	Prbd	Syai.g_02366	Prbd.g_01531
OG0000858	Prav	Syai.g_02366	Prav.g_01755
OG0000858	Prag	Syai.g_02366	Prag.g_01663
OG0000858	Praw	Syai.g_02366	Praw.g_00509
OG0000858	Prac	Syai.g_02366	Prac.g_00631
OG0000858	Praq	Syai.g_02366	Praq.g_01953
OG0000858	Prar	Syai.g_02366	Prar.g_01149
OG0000858	Prad	Syai.g_02366	Prad.g_00947
OG0000858	Pray	Syai.g_02366	Pray.g_01565
OG0000858	Praz	Syai.g_02366	Praz.g_00883
OG0000858	Prba	Syai.g_02366	Prba.g_00232
OG0000858	Prat	Syai.g_02366	Prat.g_01585
OG0000858	Pral	Syai.g_02366	Pral.g_00100
OG0000858	Prak	Syai.g_02366	Prak.g_01638
OG0000858	Prap	Syai.g_02366	Prap.g_01786
OG0000858	Prbe	Syai.g_02366	Prbe.g_00992
OG0000858	Prbf	Syai.g_02366	Prbf.g_00700
OG0000858	Prbg	Syai.g_02366	Prbg.g_01643
OG0000858	Prbn	Syai.g_02366	Prbn.g_01738
OG0000858	Pram	Syai.g_02366	Pram.g_01625
OG0000858	Prbh	Syai.g_02366	Prbh.g_01789
OG0000858	Prbm	Syai.g_02366	Prbm.g_01835
OG0000858	Prbb	Syai.g_02366	Prbb.g_01817
OG0000858	Praj	Syai.g_02366	Praj.g_01763
OG0000858	Prbc	Syai.g_02366	Prbc.g_00827
OG0000858	Praf	Syai.g_02366	Praf.g_00490
OG0000858	Prbj	Syai.g_02366	Prbj.g_00868
OG0000858	Prbk	Syai.g_02366	Prbk.g_00918
OG0000858	Prbl	Syai.g_02366	Prbl.g_00404
OG0000858	Prah	Syai.g_02366	Prah.g_01667
OG0000858	Syak	Syai.g_02366	Syak.g_02426
OG0000858	Syan	Syai.g_02366	Syan.g_01389
OG0000858	Syao	Syai.g_02366	Syao.g_01567
OG0000858	Syar	Syai.g_02366	Syar.g_02920
OG0000858	Syat	Syai.g_02366	Syat.g_03114
OG0000858	Syap	Syai.g_02366	Syap.g_00612
OG0000858	Syas	Syai.g_02366	Syas.g_02693
OG0000858	Syaq	Syai.g_02366	Syaq.g_01682
OG0000858	Syad	Syai.g_02366	Syad.g_02613
OG0000858	Syaj	Syai.g_02366	Syaj.g_01708
OG0000858	Syag	Syai.g_02366	Syag.g_01677
OG0000858	Syab	Syai.g_02366	Syab.g_02244
OG0000858	Syal	Syai.g_02366	Syal.g_00576
OG0000858	Syaa	Syai.g_02366	Syaa.g_00563
OG0000858	Syac	Syai.g_02366	Syac.g_00559
OG0000858	Syah	Syai.g_02366	Syah.g_02373
OG0000858	Syae	Syai.g_02366	Syae.g_01153
OG0000858	Syaf	Syai.g_02366	Syaf.g_01047
OG0000858	Syam	Syai.g_02366	Syam.g_01980
OG0000859	Prac	Syai.g_02367	Prac.g_00630
OG0000859	Praq	Syai.g_02367	Praq.g_01952
OG0000859	Prar	Syai.g_02367	Prar.g_01148
OG0000859	Prab	Syai.g_02367	Prab.g_01664
OG0000859	Pran	Syai.g_02367	Pran.g_00965
OG0000859	Prai	Syai.g_02367	Prai.g_01633
OG0000859	Prag	Syai.g_02367	Prag.g_01664
OG0000859	Praw	Syai.g_02367	Praw.g_00510
OG0000859	Pras	Syai.g_02367	Pras.g_00545
OG0000859	Prau	Syai.g_02367	Prau.g_01727
OG0000859	Prax	Syai.g_02367	Prax.g_01564
OG0000859	Prbi	Syai.g_02367	Prbi.g_01782
OG0000859	Prbd	Syai.g_02367	Prbd.g_01530
OG0000859	Praa	Syai.g_02367	Praa.g_01630
OG0000859	Prad	Syai.g_02367	Prad.g_00946
OG0000859	Pray	Syai.g_02367	Pray.g_01564
OG0000859	Praz	Syai.g_02367	Praz.g_00882
OG0000859	Prba	Syai.g_02367	Prba.g_00231
OG0000859	Prae	Syai.g_02367	Prae.g_01618
OG0000859	Prav	Syai.g_02367	Prav.g_01756
OG0000859	Prao	Syai.g_02367	Prao.g_01547
OG0000859	Prbm	Syai.g_02367	Prbm.g_01836
OG0000859	Prbc	Syai.g_02367	Prbc.g_00828
OG0000859	Praj	Syai.g_02367	Praj.g_01764
OG0000859	Prbb	Syai.g_02367	Prbb.g_01818
OG0000859	Syat	Syai.g_02367	Syat.g_03115
OG0000859	Syap	Syai.g_02367	Syap.g_00613
OG0000859	Syar	Syai.g_02367	Syar.g_02921
OG0000859	Syan	Syai.g_02367	Syan.g_01390
OG0000859	Syao	Syai.g_02367	Syao.g_01566
OG0000859	Syas	Syai.g_02367	Syas.g_02692
OG0000859	Prat	Syai.g_02367	Prat.g_01586
OG0000859	Prak	Syai.g_02367	Prak.g_01639
OG0000859	Prap	Syai.g_02367	Prap.g_01785
OG0000859	Prbe	Syai.g_02367	Prbe.g_00991
OG0000859	Prbf	Syai.g_02367	Prbf.g_00699
OG0000859	Prbg	Syai.g_02367	Prbg.g_01644
OG0000859	Prbn	Syai.g_02367	Prbn.g_01739
OG0000859	Pram	Syai.g_02367	Pram.g_01626
OG0000859	Prbh	Syai.g_02367	Prbh.g_01788
OG0000859	Pral	Syai.g_02367	Pral.g_00101
OG0000859	Syad	Syai.g_02367	Syad.g_02614
OG0000859	Syaj	Syai.g_02367	Syaj.g_01709
OG0000859	Syaa	Syai.g_02367	Syaa.g_00562
OG0000859	Syac	Syai.g_02367	Syac.g_00558
OG0000859	Syah	Syai.g_02367	Syah.g_02374
OG0000859	Syaq	Syai.g_02367	Syaq.g_01681
OG0000859	Syae	Syai.g_02367	Syae.g_01154
OG0000859	Syab	Syai.g_02367	Syab.g_02245
OG0000859	Syal	Syai.g_02367	Syal.g_00577
OG0000859	Syag	Syai.g_02367	Syag.g_01678
OG0000859	Syaf	Syai.g_02367	Syaf.g_01046
OG0000859	Syak	Syai.g_02367	Syak.g_02425
OG0000859	Prah	Syai.g_02367	Prah.g_01668
OG0000859	Praf	Syai.g_02367	Praf.g_00489
OG0000859	Prbj	Syai.g_02367	Prbj.g_00867
OG0000859	Prbk	Syai.g_02367	Prbk.g_00917
OG0000859	Prbl	Syai.g_02367	Prbl.g_00403
OG0000859	Syam	Syai.g_02367	Syam.g_01981
OG0000860	Prab	Syai.g_02380	Prab.g_01671
OG0000860	Pran	Syai.g_02380	Pran.g_00972
OG0000860	Prai	Syai.g_02380	Prai.g_01640
OG0000860	Prav	Syai.g_02380	Prav.g_01763
OG0000860	Prag	Syai.g_02380	Prag.g_01671
OG0000860	Praw	Syai.g_02380	Praw.g_00517
OG0000860	Prad	Syai.g_02380	Prad.g_00939
OG0000860	Prao	Syai.g_02380	Prao.g_01554
OG0000860	Prac	Syai.g_02380	Prac.g_00623
OG0000860	Praq	Syai.g_02380	Praq.g_00495
