Orthogroup	Species	Prbj	Orthologs
OG0000685	Prap	Prbj.g_02395	Prap.g_00835
OG0000685	Prbe	Prbj.g_02395	Prbe.g_00440
OG0000685	Prbf	Prbj.g_02395	Prbf.g_01297
OG0000685	Prbg	Prbj.g_02395	Prbg.g_01107
OG0000685	Prbn	Prbj.g_02395	Prbn.g_01598
OG0000685	Pram	Prbj.g_02395	Pram.g_00756
OG0000685	Prbh	Prbj.g_02395	Prbh.g_00900
OG0000685	Syap	Prbj.g_02395	Syap.g_00172
OG0000685	Syar	Prbj.g_02395	Syar.g_02617
OG0000685	Syas	Prbj.g_02395	Syas.g_00187
OG0000685	Syat	Prbj.g_02395	Syat.g_02571
OG0000685	Syan	Prbj.g_02395	Syan.g_00713
OG0000685	Syao	Prbj.g_02395	Syao.g_00733
OG0000685	Syae	Prbj.g_02395	Syae.g_00543
OG0000685	Syad	Prbj.g_02395	Syad.g_01910
OG0000685	Syaj	Prbj.g_02395	Syaj.g_01049
OG0000685	Syaa	Prbj.g_02395	Syaa.g_01134
OG0000685	Syaf	Prbj.g_02395	Syaf.g_02070
OG0000685	Syai	Prbj.g_02395	Syai.g_01301
OG0000685	Syam	Prbj.g_02395	Syam.g_01310
OG0000685	Syac	Prbj.g_02395	Syac.g_01363
OG0000685	Syah	Prbj.g_02395	Syah.g_01800
OG0000685	Syag	Prbj.g_02395	Syag.g_00643
OG0000685	Syak	Prbj.g_02395	Syak.g_00411
OG0000685	Syab	Prbj.g_02395	Syab.g_01589
OG0000685	Syal	Prbj.g_02395	Syal.g_02240
OG0000685	Syaq	Prbj.g_02395	Syaq.g_02317
OG0000685	Praf	Prbj.g_02395	Praf.g_01510
OG0000685	Prah	Prbj.g_02395	Prah.g_00685
OG0000685	Prbk	Prbj.g_02395	Prbk.g_02451
OG0000685	Prbl	Prbj.g_02395	Prbl.g_02352
OG0000686	Prai	Prbj.g_02394	Prai.g_01024
OG0000686	Prab	Prbj.g_02394	Prab.g_01045
OG0000686	Pran	Prbj.g_02394	Pran.g_00452
OG0000686	Prav	Prbj.g_02394	Prav.g_00522
OG0000686	Prag	Prbj.g_02394	Prag.g_00929
OG0000686	Praw	Prbj.g_02394	Praw.g_01574
OG0000686	Prac	Prbj.g_02394	Prac.g_01362
OG0000686	Praq	Prbj.g_02394	Praq.g_01513
OG0000686	Prar	Prbj.g_02394	Prar.g_01798
OG0000686	Pras	Prbj.g_02394	Pras.g_01824
OG0000686	Prau	Prbj.g_02394	Prau.g_00980
OG0000686	Prbi	Prbj.g_02394	Prbi.g_00974
OG0000686	Prbd	Prbj.g_02394	Prbd.g_00229
OG0000686	Prao	Prbj.g_02394	Prao.g_00867
OG0000686	Prad	Prbj.g_02394	Prad.g_00221
OG0000686	Prax	Prbj.g_02394	Prax.g_00585
OG0000686	Pray	Prbj.g_02394	Pray.g_00476
OG0000686	Praz	Prbj.g_02394	Praz.g_01385
OG0000686	Prba	Prbj.g_02394	Prba.g_01372
OG0000686	Praa	Prbj.g_02394	Praa.g_00929
OG0000686	Prae	Prbj.g_02394	Prae.g_00930
OG0000686	Praj	Prbj.g_02394	Praj.g_00751
OG0000686	Prbc	Prbj.g_02394	Prbc.g_01840
OG0000686	Prbm	Prbj.g_02394	Prbm.g_00796
OG0000686	Prbb	Prbj.g_02394	Prbb.g_00765
OG0000686	Prak	Prbj.g_02394	Prak.g_00794
OG0000686	Prap	Prbj.g_02394	Prap.g_00834
OG0000686	Prbe	Prbj.g_02394	Prbe.g_00441
OG0000686	Prbf	Prbj.g_02394	Prbf.g_01296
OG0000686	Prbg	Prbj.g_02394	Prbg.g_01108
OG0000686	Prbn	Prbj.g_02394	Prbn.g_01597
OG0000686	Pram	Prbj.g_02394	Pram.g_00757
OG0000686	Prbh	Prbj.g_02394	Prbh.g_00901
OG0000686	Pral	Prbj.g_02394	Pral.g_01775
OG0000686	Prat	Prbj.g_02394	Prat.g_00741
OG0000686	Syar	Prbj.g_02394	Syar.g_02618
OG0000686	Syan	Prbj.g_02394	Syan.g_00712
OG0000686	Syao	Prbj.g_02394	Syao.g_00734
OG0000686	Syat	Prbj.g_02394	Syat.g_00459
OG0000686	Syap	Prbj.g_02394	Syap.g_00173
OG0000686	Syas	Prbj.g_02394	Syas.g_00619
OG0000686	Syak	Prbj.g_02394	Syak.g_00412
OG0000686	Syab	Prbj.g_02394	Syab.g_01588
OG0000686	Syal	Prbj.g_02394	Syal.g_02239
OG0000686	Syae	Prbj.g_02394	Syae.g_00542
OG0000686	Syaa	Prbj.g_02394	Syaa.g_01135
OG0000686	Syaf	Prbj.g_02394	Syaf.g_02069
OG0000686	Syai	Prbj.g_02394	Syai.g_01302
OG0000686	Syam	Prbj.g_02394	Syam.g_01309
OG0000686	Syac	Prbj.g_02394	Syac.g_01362
OG0000686	Syah	Prbj.g_02394	Syah.g_01799
OG0000686	Syad	Prbj.g_02394	Syad.g_01909
OG0000686	Syaj	Prbj.g_02394	Syaj.g_01048
OG0000686	Syaq	Prbj.g_02394	Syaq.g_02318
OG0000686	Syag	Prbj.g_02394	Syag.g_00644
OG0000686	Prah	Prbj.g_02394	Prah.g_00686
OG0000686	Praf	Prbj.g_02394	Praf.g_01509
OG0000686	Prbk	Prbj.g_02394	Prbk.g_02450
OG0000686	Prbl	Prbj.g_02394	Prbl.g_02353
OG0000687	Prav	Prbj.g_02393	Prav.g_00523
OG0000687	Prag	Prbj.g_02393	Prag.g_00930
OG0000687	Praw	Prbj.g_02393	Praw.g_01573
OG0000687	Prac	Prbj.g_02393	Prac.g_01361
OG0000687	Praq	Prbj.g_02393	Praq.g_01514
OG0000687	Prar	Prbj.g_02393	Prar.g_01799
OG0000687	Prax	Prbj.g_02393	Prax.g_00586
OG0000687	Pras	Prbj.g_02393	Pras.g_01825
OG0000687	Prau	Prbj.g_02393	Prau.g_00981
OG0000687	Prao	Prbj.g_02393	Prao.g_00868
OG0000687	Prae	Prbj.g_02393	Prae.g_00931
OG0000687	Praa	Prbj.g_02393	Praa.g_00930
OG0000687	Prbd	Prbj.g_02393	Prbd.g_00230
OG0000687	Pray	Prbj.g_02393	Pray.g_00477
OG0000687	Praz	Prbj.g_02393	Praz.g_01384
OG0000687	Prba	Prbj.g_02393	Prba.g_01371
OG0000687	Prad	Prbj.g_02393	Prad.g_00220
OG0000687	Prbi	Prbj.g_02393	Prbi.g_00975
OG0000687	Prab	Prbj.g_02393	Prab.g_01044
OG0000687	Pran	Prbj.g_02393	Pran.g_00453
OG0000687	Prai	Prbj.g_02393	Prai.g_01023
OG0000687	Prbm	Prbj.g_02393	Prbm.g_00797
OG0000687	Prbc	Prbj.g_02393	Prbc.g_01841
OG0000687	Praj	Prbj.g_02393	Praj.g_00752
OG0000687	Prbb	Prbj.g_02393	Prbb.g_00766
OG0000687	Prak	Prbj.g_02393	Prak.g_00795
OG0000687	Prap	Prbj.g_02393	Prap.g_00833
OG0000687	Prbe	Prbj.g_02393	Prbe.g_00442
OG0000687	Prbf	Prbj.g_02393	Prbf.g_01295
OG0000687	Prbg	Prbj.g_02393	Prbg.g_01109
OG0000687	Prbn	Prbj.g_02393	Prbn.g_01596
OG0000687	Pram	Prbj.g_02393	Pram.g_00758
OG0000687	Prbh	Prbj.g_02393	Prbh.g_00902
OG0000687	Pral	Prbj.g_02393	Pral.g_01774
OG0000687	Prat	Prbj.g_02393	Prat.g_00742
OG0000687	Syaa	Prbj.g_02393	Syaa.g_01136
OG0000687	Syae	Prbj.g_02393	Syae.g_00541
OG0000687	Syad	Prbj.g_02393	Syad.g_01908
OG0000687	Syaj	Prbj.g_02393	Syaj.g_01047
OG0000687	Syaf	Prbj.g_02393	Syaf.g_02068
OG0000687	Syai	Prbj.g_02393	Syai.g_01303
OG0000687	Syam	Prbj.g_02393	Syam.g_01308
OG0000687	Syac	Prbj.g_02393	Syac.g_01361
OG0000687	Syah	Prbj.g_02393	Syah.g_01798
OG0000687	Syag	Prbj.g_02393	Syag.g_00645
OG0000687	Syaq	Prbj.g_02393	Syaq.g_02319
OG0000687	Syak	Prbj.g_02393	Syak.g_00413
OG0000687	Syab	Prbj.g_02393	Syab.g_01586
OG0000687	Syal	Prbj.g_02393	Syal.g_02237
OG0000687	Syao	Prbj.g_02393	Syao.g_00735
OG0000687	Syan	Prbj.g_02393	Syan.g_00711
OG0000687	Syar	Prbj.g_02393	Syar.g_02619
OG0000687	Syat	Prbj.g_02393	Syat.g_00460
OG0000687	Syas	Prbj.g_02393	Syas.g_00618
OG0000687	Syap	Prbj.g_02393	Syap.g_00174
OG0000687	Prah	Prbj.g_02393	Prah.g_00687
OG0000687	Praf	Prbj.g_02393	Praf.g_01508
OG0000687	Prbk	Prbj.g_02393	Prbk.g_02449
OG0000687	Prbl	Prbj.g_02393	Prbl.g_02354
OG0000688	Prag	Prbj.g_02399	Prag.g_00933
OG0000688	Praw	Prbj.g_02399	Praw.g_01570
OG0000688	Prai	Prbj.g_02399	Prai.g_01020
OG0000688	Prab	Prbj.g_02399	Prab.g_01041
OG0000688	Pran	Prbj.g_02399	Pran.g_00456
OG0000688	Prba	Prbj.g_02399	Prba.g_01368
OG0000688	Pray	Prbj.g_02399	Pray.g_00480
OG0000688	Praz	Prbj.g_02399	Praz.g_01381
OG0000688	Prao	Prbj.g_02399	Prao.g_00871
OG0000688	Prad	Prbj.g_02399	Prad.g_00217
OG0000688	Prbi	Prbj.g_02399	Prbi.g_00978
OG0000688	Pras	Prbj.g_02399	Pras.g_01828
OG0000688	Prau	Prbj.g_02399	Prau.g_00984
OG0000688	Praq	Prbj.g_02399	Praq.g_01517
OG0000688	Prac	Prbj.g_02399	Prac.g_01358
OG0000688	Prar	Prbj.g_02399	Prar.g_01802
OG0000688	Prav	Prbj.g_02399	Prav.g_00526
OG0000688	Prax	Prbj.g_02399	Prax.g_00589
OG0000688	Prbd	Prbj.g_02399	Prbd.g_00233
OG0000688	Praa	Prbj.g_02399	Praa.g_00933
OG0000688	Prae	Prbj.g_02399	Prae.g_00934
OG0000688	Pral	Prbj.g_02399	Pral.g_01474
OG0000688	Prat	Prbj.g_02399	Prat.g_01051
OG0000688	Pram	Prbj.g_02399	Pram.g_01036
OG0000688	Prbh	Prbj.g_02399	Prbh.g_01179
OG0000688	Prbn	Prbj.g_02399	Prbn.g_00848
OG0000688	Prak	Prbj.g_02399	Prak.g_01069
OG0000688	Prbe	Prbj.g_02399	Prbe.g_01446
OG0000688	Prbg	Prbj.g_02399	Prbg.g_01383
OG0000688	Prap	Prbj.g_02399	Prap.g_00353
OG0000688	Prbf	Prbj.g_02399	Prbf.g_01021
OG0000688	Prbm	Prbj.g_02399	Prbm.g_00800
OG0000688	Prbc	Prbj.g_02399	Prbc.g_01844
OG0000688	Praj	Prbj.g_02399	Praj.g_00755
OG0000688	Prbb	Prbj.g_02399	Prbb.g_00769
OG0000688	Syad	Prbj.g_02399	Syad.g_01904
OG0000688	Syaj	Prbj.g_02399	Syaj.g_01041
OG0000688	Syaa	Prbj.g_02399	Syaa.g_01140
OG0000688	Syac	Prbj.g_02399	Syac.g_01356
OG0000688	Syah	Prbj.g_02399	Syah.g_01793
OG0000688	Syae	Prbj.g_02399	Syae.g_00536
OG0000688	Syaf	Prbj.g_02399	Syaf.g_02063
OG0000688	Syai	Prbj.g_02399	Syai.g_01307
OG0000688	Syam	Prbj.g_02399	Syam.g_01304
OG0000688	Syaq	Prbj.g_02399	Syaq.g_02325
OG0000688	Syak	Prbj.g_02399	Syak.g_00418
OG0000688	Syab	Prbj.g_02399	Syab.g_01576
OG0000688	Syal	Prbj.g_02399	Syal.g_02225
OG0000688	Syag	Prbj.g_02399	Syag.g_00651
OG0000688	Syar	Prbj.g_02399	Syar.g_02624
OG0000688	Syat	Prbj.g_02399	Syat.g_00463
OG0000688	Syan	Prbj.g_02399	Syan.g_00706
OG0000688	Syao	Prbj.g_02399	Syao.g_00741
OG0000688	Syap	Prbj.g_02399	Syap.g_00178
OG0000688	Syas	Prbj.g_02399	Syas.g_00612
OG0000688	Praf	Prbj.g_02399	Praf.g_01515
OG0000688	Prah	Prbj.g_02399	Prah.g_00681
OG0000688	Prbk	Prbj.g_02399	Prbk.g_02455
OG0000688	Prbl	Prbj.g_02399	Prbl.g_02348
OG0000689	Prbd	Prbj.g_02400	Prbd.g_00234
OG0000689	Praa	Prbj.g_02400	Praa.g_00934
OG0000689	Prag	Prbj.g_02400	Prag.g_00934
OG0000689	Praw	Prbj.g_02400	Praw.g_01569
OG0000689	Prav	Prbj.g_02400	Prav.g_00527
OG0000689	Prae	Prbj.g_02400	Prae.g_00935
OG0000689	Pray	Prbj.g_02400	Pray.g_00481
OG0000689	Praz	Prbj.g_02400	Praz.g_01380
OG0000689	Prba	Prbj.g_02400	Prba.g_01367
OG0000689	Prax	Prbj.g_02400	Prax.g_00590
OG0000689	Prac	Prbj.g_02400	Prac.g_01357
OG0000689	Praq	Prbj.g_02400	Praq.g_01518
OG0000689	Prar	Prbj.g_02400	Prar.g_01803
OG0000689	Prbi	Prbj.g_02400	Prbi.g_00979
OG0000689	Pras	Prbj.g_02400	Pras.g_01829
OG0000689	Prau	Prbj.g_02400	Prau.g_00985
OG0000689	Prad	Prbj.g_02400	Prad.g_00216
OG0000689	Prao	Prbj.g_02400	Prao.g_00872
OG0000689	Prab	Prbj.g_02400	Prab.g_01040
OG0000689	Pran	Prbj.g_02400	Pran.g_00457
OG0000689	Prai	Prbj.g_02400	Prai.g_01019
OG0000689	Prbm	Prbj.g_02400	Prbm.g_00801
OG0000689	Prbc	Prbj.g_02400	Prbc.g_01845
OG0000689	Praj	Prbj.g_02400	Praj.g_00756
OG0000689	Prbb	Prbj.g_02400	Prbb.g_00770
OG0000689	Pral	Prbj.g_02400	Pral.g_01475
OG0000689	Prat	Prbj.g_02400	Prat.g_01050
OG0000689	Prak	Prbj.g_02400	Prak.g_01068
OG0000689	Prap	Prbj.g_02400	Prap.g_00352
OG0000689	Prbe	Prbj.g_02400	Prbe.g_01445
OG0000689	Prbf	Prbj.g_02400	Prbf.g_01022
OG0000689	Prbg	Prbj.g_02400	Prbg.g_01382
OG0000689	Prbn	Prbj.g_02400	Prbn.g_00849
OG0000689	Pram	Prbj.g_02400	Pram.g_01035
OG0000689	Prbh	Prbj.g_02400	Prbh.g_01178
OG0000689	Syan	Prbj.g_02400	Syan.g_00704
OG0000689	Syao	Prbj.g_02400	Syao.g_00743
OG0000689	Syar	Prbj.g_02400	Syar.g_02626
OG0000689	Syat	Prbj.g_02400	Syat.g_00465
OG0000689	Syas	Prbj.g_02400	Syas.g_00610
OG0000689	Syap	Prbj.g_02400	Syap.g_00180
OG0000689	Syaq	Prbj.g_02400	Syaq.g_02327
OG0000689	Syag	Prbj.g_02400	Syag.g_00653
OG0000689	Syae	Prbj.g_02400	Syae.g_00534
OG0000689	Syaa	Prbj.g_02400	Syaa.g_01142
OG0000689	Syaf	Prbj.g_02400	Syaf.g_02061
OG0000689	Syai	Prbj.g_02400	Syai.g_01309
OG0000689	Syam	Prbj.g_02400	Syam.g_01302
OG0000689	Syac	Prbj.g_02400	Syac.g_01354
OG0000689	Syah	Prbj.g_02400	Syah.g_01791
OG0000689	Syad	Prbj.g_02400	Syad.g_01902
OG0000689	Syaj	Prbj.g_02400	Syaj.g_01039
OG0000689	Syak	Prbj.g_02400	Syak.g_00421
OG0000689	Syab	Prbj.g_02400	Syab.g_01574
OG0000689	Syal	Prbj.g_02400	Syal.g_02223
OG0000689	Praf	Prbj.g_02400	Praf.g_01516
OG0000689	Prah	Prbj.g_02400	Prah.g_00680
OG0000689	Prbk	Prbj.g_02400	Prbk.g_02456
OG0000689	Prbl	Prbj.g_02400	Prbl.g_02347
OG0000690	Prax	Prbj.g_02401	Prax.g_00591
OG0000690	Praa	Prbj.g_02401	Praa.g_00935
OG0000690	Prbi	Prbj.g_02401	Prbi.g_00980
OG0000690	Prbd	Prbj.g_02401	Prbd.g_00235
OG0000690	Prad	Prbj.g_02401	Prad.g_00215
OG0000690	Pras	Prbj.g_02401	Pras.g_01830
OG0000690	Prau	Prbj.g_02401	Prau.g_00986
OG0000690	Prao	Prbj.g_02401	Prao.g_00873
OG0000690	Prac	Prbj.g_02401	Prac.g_01356
OG0000690	Praq	Prbj.g_02401	Praq.g_01519
OG0000690	Prar	Prbj.g_02401	Prar.g_01804
OG0000690	Prae	Prbj.g_02401	Prae.g_00936
OG0000690	Pray	Prbj.g_02401	Pray.g_00482
OG0000690	Praz	Prbj.g_02401	Praz.g_01379
OG0000690	Prba	Prbj.g_02401	Prba.g_01366
OG0000690	Prag	Prbj.g_02401	Prag.g_00935
OG0000690	Praw	Prbj.g_02401	Praw.g_01568
OG0000690	Prav	Prbj.g_02401	Prav.g_00528
OG0000690	Prab	Prbj.g_02401	Prab.g_01039
OG0000690	Pran	Prbj.g_02401	Pran.g_00458
OG0000690	Prai	Prbj.g_02401	Prai.g_01018
OG0000690	Prbm	Prbj.g_02401	Prbm.g_00802
OG0000690	Praj	Prbj.g_02401	Praj.g_00757
OG0000690	Prbc	Prbj.g_02401	Prbc.g_01846
OG0000690	Prbb	Prbj.g_02401	Prbb.g_00771
OG0000690	Pral	Prbj.g_02401	Pral.g_01476
OG0000690	Prat	Prbj.g_02401	Prat.g_01049
OG0000690	Prak	Prbj.g_02401	Prak.g_01067
OG0000690	Prap	Prbj.g_02401	Prap.g_00351
OG0000690	Prbe	Prbj.g_02401	Prbe.g_01444
OG0000690	Prbf	Prbj.g_02401	Prbf.g_01023
OG0000690	Prbg	Prbj.g_02401	Prbg.g_01381
OG0000690	Prbn	Prbj.g_02401	Prbn.g_00850
OG0000690	Pram	Prbj.g_02401	Pram.g_01034
OG0000690	Prbh	Prbj.g_02401	Prbh.g_01177
OG0000690	Syak	Prbj.g_02401	Syak.g_00422
OG0000690	Syaq	Prbj.g_02401	Syaq.g_02328
OG0000690	Syag	Prbj.g_02401	Syag.g_00654
OG0000690	Syab	Prbj.g_02401	Syab.g_01573
OG0000690	Syal	Prbj.g_02401	Syal.g_02222
OG0000690	Syas	Prbj.g_02401	Syas.g_00609
OG0000690	Syat	Prbj.g_02401	Syat.g_00466
OG0000690	Syap	Prbj.g_02401	Syap.g_00181
OG0000690	Syar	Prbj.g_02401	Syar.g_02627
OG0000690	Syan	Prbj.g_02401	Syan.g_00703
OG0000690	Syao	Prbj.g_02401	Syao.g_00744
OG0000690	Syae	Prbj.g_02401	Syae.g_00533
OG0000690	Syam	Prbj.g_02401	Syam.g_01301
OG0000690	Syai	Prbj.g_02401	Syai.g_01310
OG0000690	Syaf	Prbj.g_02401	Syaf.g_02060
OG0000690	Syaa	Prbj.g_02401	Syaa.g_01143
OG0000690	Syac	Prbj.g_02401	Syac.g_01353
OG0000690	Syah	Prbj.g_02401	Syah.g_01790
OG0000690	Syad	Prbj.g_02401	Syad.g_01901
OG0000690	Syaj	Prbj.g_02401	Syaj.g_01038
OG0000690	Praf	Prbj.g_02401	Praf.g_01517
OG0000690	Prah	Prbj.g_02401	Prah.g_00679
OG0000690	Prbk	Prbj.g_02401	Prbk.g_02457
OG0000690	Prbl	Prbj.g_02401	Prbl.g_02346
OG0000691	Prac	Prbj.g_02402	Prac.g_01355
OG0000691	Praq	Prbj.g_02402	Praq.g_01520
OG0000691	Prar	Prbj.g_02402	Prar.g_01805
OG0000691	Pray	Prbj.g_02402	Pray.g_00483
OG0000691	Praz	Prbj.g_02402	Praz.g_01378
OG0000691	Prba	Prbj.g_02402	Prba.g_01365
OG0000691	Prae	Prbj.g_02402	Prae.g_00937
OG0000691	Prax	Prbj.g_02402	Prax.g_00592
OG0000691	Prbi	Prbj.g_02402	Prbi.g_00981
OG0000691	Prbd	Prbj.g_02402	Prbd.g_00236
OG0000691	Pras	Prbj.g_02402	Pras.g_01831
OG0000691	Prau	Prbj.g_02402	Prau.g_00987
OG0000691	Prad	Prbj.g_02402	Prad.g_00214
OG0000691	Praa	Prbj.g_02402	Praa.g_00936
OG0000691	Prao	Prbj.g_02402	Prao.g_00874
OG0000691	Prag	Prbj.g_02402	Prag.g_00936
OG0000691	Praw	Prbj.g_02402	Praw.g_01567
OG0000691	Prav	Prbj.g_02402	Prav.g_00529
OG0000691	Prab	Prbj.g_02402	Prab.g_01038
OG0000691	Pran	Prbj.g_02402	Pran.g_00459
OG0000691	Prai	Prbj.g_02402	Prai.g_01017
OG0000691	Prbm	Prbj.g_02402	Prbm.g_00803
OG0000691	Prbc	Prbj.g_02402	Prbc.g_01847
OG0000691	Praj	Prbj.g_02402	Praj.g_00758
OG0000691	Prbb	Prbj.g_02402	Prbb.g_00772
OG0000691	Prak	Prbj.g_02402	Prak.g_01066
OG0000691	Prap	Prbj.g_02402	Prap.g_00350
OG0000691	Prbe	Prbj.g_02402	Prbe.g_01443
OG0000691	Prbf	Prbj.g_02402	Prbf.g_01024
OG0000691	Prbg	Prbj.g_02402	Prbg.g_01380
OG0000691	Prbn	Prbj.g_02402	Prbn.g_00851
OG0000691	Pram	Prbj.g_02402	Pram.g_01033
OG0000691	Prbh	Prbj.g_02402	Prbh.g_01176
OG0000691	Pral	Prbj.g_02402	Pral.g_01477
OG0000691	Prat	Prbj.g_02402	Prat.g_01048
OG0000691	Syak	Prbj.g_02402	Syak.g_00423
OG0000691	Syab	Prbj.g_02402	Syab.g_01572
OG0000691	Syal	Prbj.g_02402	Syal.g_02221
OG0000691	Syan	Prbj.g_02402	Syan.g_00702
OG0000691	Syao	Prbj.g_02402	Syao.g_00745
OG0000691	Syar	Prbj.g_02402	Syar.g_02628
OG0000691	Syas	Prbj.g_02402	Syas.g_00608
OG0000691	Syap	Prbj.g_02402	Syap.g_00182
OG0000691	Syat	Prbj.g_02402	Syat.g_00467
OG0000691	Syad	Prbj.g_02402	Syad.g_01900
OG0000691	Syaj	Prbj.g_02402	Syaj.g_01037
OG0000691	Syac	Prbj.g_02402	Syac.g_01352
OG0000691	Syah	Prbj.g_02402	Syah.g_01789
OG0000691	Syaf	Prbj.g_02402	Syaf.g_02059
OG0000691	Syai	Prbj.g_02402	Syai.g_01311
OG0000691	Syam	Prbj.g_02402	Syam.g_01300
OG0000691	Syaa	Prbj.g_02402	Syaa.g_01144
OG0000691	Syae	Prbj.g_02402	Syae.g_00532
OG0000691	Syag	Prbj.g_02402	Syag.g_00655
OG0000691	Syaq	Prbj.g_02402	Syaq.g_02329
OG0000691	Praf	Prbj.g_02402	Praf.g_01519
OG0000691	Prah	Prbj.g_02402	Prah.g_00678
OG0000691	Prbk	Prbj.g_02402	Prbk.g_02458
OG0000691	Prbl	Prbj.g_02402	Prbl.g_02345
OG0000692	Prac	Prbj.g_02403	Prac.g_01353
OG0000692	Praq	Prbj.g_02403	Praq.g_01522
OG0000692	Prar	Prbj.g_02403	Prar.g_01807
OG0000692	Prao	Prbj.g_02403	Prao.g_00876
OG0000692	Pray	Prbj.g_02403	Pray.g_00485
OG0000692	Praz	Prbj.g_02403	Praz.g_01376
OG0000692	Prba	Prbj.g_02403	Prba.g_01363
OG0000692	Praa	Prbj.g_02403	Praa.g_00938
OG0000692	Prbi	Prbj.g_02403	Prbi.g_00983
OG0000692	Prae	Prbj.g_02403	Prae.g_00938
OG0000692	Prbd	Prbj.g_02403	Prbd.g_00238
OG0000692	Prax	Prbj.g_02403	Prax.g_00594
OG0000692	Pras	Prbj.g_02403	Pras.g_01833
OG0000692	Prau	Prbj.g_02403	Prau.g_00989
OG0000692	Prad	Prbj.g_02403	Prad.g_00212
OG0000692	Prag	Prbj.g_02403	Prag.g_00938
OG0000692	Praw	Prbj.g_02403	Praw.g_01565
OG0000692	Prav	Prbj.g_02403	Prav.g_00530
OG0000692	Prab	Prbj.g_02403	Prab.g_01036
OG0000692	Pran	Prbj.g_02403	Pran.g_00461
OG0000692	Prai	Prbj.g_02403	Prai.g_01015
OG0000692	Prak	Prbj.g_02403	Prak.g_01064
OG0000692	Prap	Prbj.g_02403	Prap.g_00348
OG0000692	Prbe	Prbj.g_02403	Prbe.g_01441
OG0000692	Prbf	Prbj.g_02403	Prbf.g_01026
OG0000692	Prbg	Prbj.g_02403	Prbg.g_01378
OG0000692	Prbn	Prbj.g_02403	Prbn.g_00853
OG0000692	Pram	Prbj.g_02403	Pram.g_01031
OG0000692	Prbh	Prbj.g_02403	Prbh.g_01174
OG0000692	Prbm	Prbj.g_02403	Prbm.g_00805
OG0000692	Prbc	Prbj.g_02403	Prbc.g_01849
OG0000692	Praj	Prbj.g_02403	Praj.g_00760
OG0000692	Prbb	Prbj.g_02403	Prbb.g_00774
OG0000692	Pral	Prbj.g_02403	Pral.g_01479
OG0000692	Prat	Prbj.g_02403	Prat.g_01046
OG0000692	Syan	Prbj.g_02403	Syan.g_00700
OG0000692	Syao	Prbj.g_02403	Syao.g_00747
OG0000692	Syar	Prbj.g_02403	Syar.g_02629
OG0000692	Syat	Prbj.g_02403	Syat.g_00469
OG0000692	Syap	Prbj.g_02403	Syap.g_00184
OG0000692	Syas	Prbj.g_02403	Syas.g_00606
OG0000692	Syad	Prbj.g_02403	Syad.g_01899
OG0000692	Syaj	Prbj.g_02403	Syaj.g_01036
OG0000692	Syae	Prbj.g_02403	Syae.g_00531
OG0000692	Syaa	Prbj.g_02403	Syaa.g_01145
OG0000692	Syam	Prbj.g_02403	Syam.g_01299
OG0000692	Syaf	Prbj.g_02403	Syaf.g_02058
OG0000692	Syai	Prbj.g_02403	Syai.g_01312
OG0000692	Syac	Prbj.g_02403	Syac.g_01351
OG0000692	Syah	Prbj.g_02403	Syah.g_01788
OG0000692	Syak	Prbj.g_02403	Syak.g_00424
OG0000692	Syab	Prbj.g_02403	Syab.g_01571
OG0000692	Syal	Prbj.g_02403	Syal.g_02220
OG0000692	Syag	Prbj.g_02403	Syag.g_00656
OG0000692	Syaq	Prbj.g_02403	Syaq.g_02330
OG0000692	Praf	Prbj.g_02403	Praf.g_01520
OG0000692	Prah	Prbj.g_02403	Prah.g_00677
OG0000692	Prbk	Prbj.g_02403	Prbk.g_02459
OG0000692	Prbl	Prbj.g_02403	Prbl.g_02344
OG0000693	Prac	Prbj.g_02404	Prac.g_01352
OG0000693	Praq	Prbj.g_02404	Praq.g_01523
OG0000693	Prar	Prbj.g_02404	Prar.g_01808
OG0000693	Prav	Prbj.g_02404	Prav.g_00531
OG0000693	Pray	Prbj.g_02404	Pray.g_00486
OG0000693	Praz	Prbj.g_02404	Praz.g_01375
OG0000693	Prba	Prbj.g_02404	Prba.g_01362
OG0000693	Prbi	Prbj.g_02404	Prbi.g_00984
OG0000693	Pras	Prbj.g_02404	Pras.g_01834
OG0000693	Prau	Prbj.g_02404	Prau.g_00990
OG0000693	Prao	Prbj.g_02404	Prao.g_00877
OG0000693	Prax	Prbj.g_02404	Prax.g_00595
OG0000693	Praa	Prbj.g_02404	Praa.g_00939
OG0000693	Prae	Prbj.g_02404	Prae.g_00939
OG0000693	Prbd	Prbj.g_02404	Prbd.g_00239
OG0000693	Prad	Prbj.g_02404	Prad.g_00211
OG0000693	Prag	Prbj.g_02404	Prag.g_00939
OG0000693	Praw	Prbj.g_02404	Praw.g_01564
OG0000693	Prab	Prbj.g_02404	Prab.g_01035
OG0000693	Pran	Prbj.g_02404	Pran.g_00462
OG0000693	Prai	Prbj.g_02404	Prai.g_01014
OG0000693	Prbm	Prbj.g_02404	Prbm.g_00806
OG0000693	Prbc	Prbj.g_02404	Prbc.g_01850
OG0000693	Praj	Prbj.g_02404	Praj.g_00761
OG0000693	Prbb	Prbj.g_02404	Prbb.g_00775
OG0000693	Prat	Prbj.g_02404	Prat.g_01045
OG0000693	Pral	Prbj.g_02404	Pral.g_01480
OG0000693	Prak	Prbj.g_02404	Prak.g_01063
OG0000693	Prap	Prbj.g_02404	Prap.g_00347
