Orthogroup	Species	Syak	Orthologs
OG0000784	Syaa	Syak.g_00949	Syaa.g_00723
OG0000784	Syaf	Syak.g_00949	Syaf.g_01242
OG0000784	Syai	Syak.g_00949	Syai.g_02191
OG0000784	Syam	Syak.g_00949	Syam.g_01842
OG0000784	Syad	Syak.g_00949	Syad.g_02419
OG0000784	Syaj	Syak.g_00949	Syaj.g_01525
OG0000784	Syae	Syak.g_00949	Syae.g_00974
OG0000784	Syac	Syak.g_00949	Syac.g_00716
OG0000784	Syah	Syak.g_00949	Syah.g_02212
OG0000784	Syag	Syak.g_00949	Syag.g_01224
OG0000784	Syaq	Syak.g_00949	Syaq.g_00311
OG0000784	Syab	Syak.g_00949	Syab.g_00901
OG0000784	Syal	Syak.g_00949	Syal.g_01587
OG0000785	Praa	Syak.g_00951	Praa.g_01329
OG0000785	Prae	Syak.g_00951	Prae.g_01340
OG0000785	Prax	Syak.g_00951	Prax.g_01888
OG0000785	Prbd	Syak.g_00951	Prbd.g_01790
OG0000785	Prbi	Syak.g_00951	Prbi.g_01402
OG0000785	Pras	Syak.g_00951	Pras.g_00220
OG0000785	Prau	Syak.g_00951	Prau.g_01382
OG0000785	Prag	Syak.g_00951	Prag.g_01366
OG0000785	Praw	Syak.g_00951	Praw.g_00992
OG0000785	Prav	Syak.g_00951	Prav.g_01449
OG0000785	Prac	Syak.g_00951	Prac.g_00186
OG0000785	Praq	Syak.g_00951	Praq.g_00144
OG0000785	Prar	Syak.g_00951	Prar.g_00944
OG0000785	Prai	Syak.g_00951	Prai.g_01346
OG0000785	Prao	Syak.g_00951	Prao.g_01265
OG0000785	Prab	Syak.g_00951	Prab.g_01337
OG0000785	Pran	Syak.g_00951	Pran.g_00865
OG0000785	Prad	Syak.g_00951	Prad.g_00617
OG0000785	Pray	Syak.g_00951	Pray.g_01859
OG0000785	Praz	Syak.g_00951	Praz.g_01169
OG0000785	Prba	Syak.g_00951	Prba.g_01203
OG0000785	Prbc	Syak.g_00951	Prbc.g_00576
OG0000785	Praj	Syak.g_00951	Praj.g_01539
OG0000785	Prbb	Syak.g_00951	Prbb.g_01597
OG0000785	Prbm	Syak.g_00951	Prbm.g_01621
OG0000785	Pral	Syak.g_00951	Pral.g_01270
OG0000785	Prak	Syak.g_00951	Prak.g_01289
OG0000785	Prbe	Syak.g_00951	Prbe.g_00881
OG0000785	Prbf	Syak.g_00951	Prbf.g_00014
OG0000785	Prbg	Syak.g_00951	Prbg.g_00489
OG0000785	Prbn	Syak.g_00951	Prbn.g_01072
OG0000785	Prap	Syak.g_00951	Prap.g_00573
OG0000785	Prat	Syak.g_00951	Prat.g_01260
OG0000785	Pram	Syak.g_00951	Pram.g_01241
OG0000785	Prbh	Syak.g_00951	Prbh.g_01384
OG0000785	Prbj	Syak.g_00951	Prbj.g_01741
OG0000785	Prbk	Syak.g_00951	Prbk.g_01170
OG0000785	Prbl	Syak.g_00951	Prbl.g_01735
OG0000785	Praf	Syak.g_00951	Praf.g_00782
OG0000785	Prah	Syak.g_00951	Prah.g_01377
OG0000785	Syat	Syak.g_00951	Syat.g_01166
OG0000785	Syap	Syak.g_00951	Syap.g_02281
OG0000785	Syas	Syak.g_00951	Syas.g_02837
OG0000785	Syar	Syak.g_00951	Syar.g_02791
OG0000785	Syal	Syak.g_00951	Syal.g_01585
OG0000785	Syan	Syak.g_00951	Syan.g_01228
OG0000785	Syao	Syak.g_00951	Syao.g_01481
OG0000785	Syaq	Syak.g_00951	Syaq.g_00313
OG0000785	Syag	Syak.g_00951	Syag.g_01226
OG0000785	Syab	Syak.g_00951	Syab.g_00899
OG0000785	Syad	Syak.g_00951	Syad.g_02421
OG0000785	Syaj	Syak.g_00951	Syaj.g_01526
OG0000785	Syae	Syak.g_00951	Syae.g_00976
OG0000785	Syaf	Syak.g_00951	Syaf.g_01240
OG0000785	Syaa	Syak.g_00951	Syaa.g_00721
OG0000785	Syai	Syak.g_00951	Syai.g_02193
OG0000785	Syam	Syak.g_00951	Syam.g_01844
OG0000785	Syac	Syak.g_00951	Syac.g_00714
OG0000785	Syah	Syak.g_00951	Syah.g_02214
OG0000786	Prai	Syak.g_00956	Prai.g_01348
OG0000786	Prab	Syak.g_00956	Prab.g_01339
OG0000786	Pran	Syak.g_00956	Pran.g_00863
OG0000786	Praa	Syak.g_00956	Praa.g_01331
OG0000786	Prag	Syak.g_00956	Prag.g_01368
OG0000786	Praw	Syak.g_00956	Praw.g_00994
OG0000786	Prav	Syak.g_00956	Prav.g_01451
OG0000786	Prad	Syak.g_00956	Prad.g_00615
OG0000786	Pray	Syak.g_00956	Pray.g_01857
OG0000786	Praz	Syak.g_00956	Praz.g_01167
OG0000786	Prba	Syak.g_00956	Prba.g_01205
OG0000786	Prbi	Syak.g_00956	Prbi.g_01404
OG0000786	Prbd	Syak.g_00956	Prbd.g_01788
OG0000786	Prac	Syak.g_00956	Prac.g_00188
OG0000786	Praq	Syak.g_00956	Praq.g_00146
OG0000786	Prar	Syak.g_00956	Prar.g_00942
OG0000786	Pras	Syak.g_00956	Pras.g_00223
OG0000786	Prau	Syak.g_00956	Prau.g_01384
OG0000786	Prae	Syak.g_00956	Prae.g_01342
OG0000786	Prax	Syak.g_00956	Prax.g_01886
OG0000786	Prao	Syak.g_00956	Prao.g_01263
OG0000786	Prbm	Syak.g_00956	Prbm.g_01624
OG0000786	Prbc	Syak.g_00956	Prbc.g_00579
OG0000786	Praj	Syak.g_00956	Praj.g_01542
OG0000786	Prbb	Syak.g_00956	Prbb.g_01600
OG0000786	Prak	Syak.g_00956	Prak.g_01292
OG0000786	Prap	Syak.g_00956	Prap.g_00576
OG0000786	Prbe	Syak.g_00956	Prbe.g_00878
OG0000786	Prbf	Syak.g_00956	Prbf.g_00011
OG0000786	Prbg	Syak.g_00956	Prbg.g_00492
OG0000786	Prbn	Syak.g_00956	Prbn.g_01069
OG0000786	Pram	Syak.g_00956	Pram.g_01244
OG0000786	Prbh	Syak.g_00956	Prbh.g_01387
OG0000786	Pral	Syak.g_00956	Pral.g_01267
OG0000786	Prat	Syak.g_00956	Prat.g_01263
OG0000786	Prbj	Syak.g_00956	Prbj.g_01744
OG0000786	Prbk	Syak.g_00956	Prbk.g_01167
OG0000786	Prbl	Syak.g_00956	Prbl.g_01738
OG0000786	Praf	Syak.g_00956	Praf.g_00777
OG0000786	Prah	Syak.g_00956	Prah.g_01380
OG0000786	Syag	Syak.g_00956	Syag.g_01235
OG0000786	Syao	Syak.g_00956	Syao.g_01473
OG0000786	Syan	Syak.g_00956	Syan.g_01243
OG0000786	Syaq	Syak.g_00956	Syaq.g_00328
OG0000786	Syal	Syak.g_00956	Syal.g_01579
OG0000786	Syac	Syak.g_00956	Syac.g_01730
OG0000786	Syah	Syak.g_00956	Syah.g_01171
OG0000786	Syad	Syak.g_00956	Syad.g_01101
OG0000786	Syaj	Syak.g_00956	Syaj.g_00265
OG0000786	Syam	Syak.g_00956	Syam.g_01700
OG0000786	Syai	Syak.g_00956	Syai.g_00816
OG0000786	Syaf	Syak.g_00956	Syaf.g_02546
OG0000786	Syaa	Syak.g_00956	Syaa.g_01875
OG0000786	Syae	Syak.g_00956	Syae.g_02477
OG0000786	Syas	Syak.g_00956	Syas.g_02833
OG0000786	Syat	Syak.g_00956	Syat.g_01170
OG0000786	Syar	Syak.g_00956	Syar.g_02795
OG0000786	Syap	Syak.g_00956	Syap.g_02287
OG0000786	Syab	Syak.g_00956	Syab.g_00895
OG0000787	Prac	Syak.g_00957	Prac.g_00189
OG0000787	Praq	Syak.g_00957	Praq.g_00147
OG0000787	Prar	Syak.g_00957	Prar.g_00941
OG0000787	Pras	Syak.g_00957	Pras.g_00224
OG0000787	Prau	Syak.g_00957	Prau.g_01385
OG0000787	Prax	Syak.g_00957	Prax.g_01885
OG0000787	Prae	Syak.g_00957	Prae.g_01343
OG0000787	Prbd	Syak.g_00957	Prbd.g_01787
OG0000787	Prab	Syak.g_00957	Prab.g_01340
OG0000787	Pran	Syak.g_00957	Pran.g_00862
OG0000787	Prag	Syak.g_00957	Prag.g_01369
OG0000787	Praw	Syak.g_00957	Praw.g_00995
OG0000787	Pray	Syak.g_00957	Pray.g_01856
OG0000787	Praz	Syak.g_00957	Praz.g_01166
OG0000787	Prba	Syak.g_00957	Prba.g_01206
OG0000787	Prav	Syak.g_00957	Prav.g_01452
OG0000787	Prbi	Syak.g_00957	Prbi.g_01405
OG0000787	Prao	Syak.g_00957	Prao.g_01262
OG0000787	Prad	Syak.g_00957	Prad.g_00614
OG0000787	Praa	Syak.g_00957	Praa.g_01332
OG0000787	Prai	Syak.g_00957	Prai.g_01349
OG0000787	Pram	Syak.g_00957	Pram.g_01245
OG0000787	Prbh	Syak.g_00957	Prbh.g_01388
OG0000787	Prak	Syak.g_00957	Prak.g_01293
OG0000787	Prap	Syak.g_00957	Prap.g_00577
OG0000787	Prbe	Syak.g_00957	Prbe.g_00877
OG0000787	Prbf	Syak.g_00957	Prbf.g_00010
OG0000787	Prbg	Syak.g_00957	Prbg.g_00493
OG0000787	Prbn	Syak.g_00957	Prbn.g_01068
OG0000787	Pral	Syak.g_00957	Pral.g_01266
OG0000787	Prat	Syak.g_00957	Prat.g_01264
OG0000787	Prbc	Syak.g_00957	Prbc.g_00580
OG0000787	Praj	Syak.g_00957	Praj.g_01543
OG0000787	Prbm	Syak.g_00957	Prbm.g_01625
OG0000787	Prbb	Syak.g_00957	Prbb.g_01601
OG0000787	Prah	Syak.g_00957	Prah.g_01381
OG0000787	Praf	Syak.g_00957	Praf.g_00776
OG0000787	Prbj	Syak.g_00957	Prbj.g_01745
OG0000787	Prbk	Syak.g_00957	Prbk.g_01166
OG0000787	Prbl	Syak.g_00957	Prbl.g_01739
OG0000787	Syao	Syak.g_00957	Syao.g_01472
OG0000787	Syan	Syak.g_00957	Syan.g_01244
OG0000787	Syaq	Syak.g_00957	Syaq.g_00329
OG0000787	Syar	Syak.g_00957	Syar.g_02796
OG0000787	Syap	Syak.g_00957	Syap.g_02288
OG0000787	Syat	Syak.g_00957	Syat.g_01171
OG0000787	Syas	Syak.g_00957	Syas.g_02832
OG0000787	Syac	Syak.g_00957	Syac.g_01731
OG0000787	Syah	Syak.g_00957	Syah.g_01170
OG0000787	Syae	Syak.g_00957	Syae.g_02476
OG0000787	Syaa	Syak.g_00957	Syaa.g_01876
OG0000787	Syad	Syak.g_00957	Syad.g_01100
OG0000787	Syaj	Syak.g_00957	Syaj.g_00264
OG0000787	Syaf	Syak.g_00957	Syaf.g_02547
OG0000787	Syai	Syak.g_00957	Syai.g_00815
OG0000787	Syam	Syak.g_00957	Syam.g_01701
OG0000787	Syag	Syak.g_00957	Syag.g_01236
OG0000787	Syab	Syak.g_00957	Syab.g_00894
OG0000787	Syal	Syak.g_00957	Syal.g_01578
OG0000788	Prai	Syak.g_00048	Prai.g_01358
OG0000788	Prac	Syak.g_00048	Prac.g_00204
OG0000788	Praq	Syak.g_00048	Praq.g_00162
OG0000788	Prar	Syak.g_00048	Prar.g_00924
OG0000788	Prad	Syak.g_00048	Prad.g_00607
OG0000788	Pray	Syak.g_00048	Pray.g_01842
OG0000788	Praz	Syak.g_00048	Praz.g_01152
OG0000788	Prba	Syak.g_00048	Prba.g_00209
OG0000788	Prag	Syak.g_00048	Prag.g_01376
OG0000788	Praw	Syak.g_00048	Praw.g_01002
OG0000788	Prav	Syak.g_00048	Prav.g_01460
OG0000788	Prab	Syak.g_00048	Prab.g_01348
OG0000788	Pran	Syak.g_00048	Pran.g_00853
OG0000788	Prbi	Syak.g_00048	Prbi.g_01426
OG0000788	Praa	Syak.g_00048	Praa.g_01353
OG0000788	Prbd	Syak.g_00048	Prbd.g_01777
OG0000788	Prax	Syak.g_00048	Prax.g_01876
OG0000788	Prae	Syak.g_00048	Prae.g_01355
OG0000788	Pras	Syak.g_00048	Pras.g_00237
OG0000788	Prau	Syak.g_00048	Prau.g_01396
OG0000788	Prao	Syak.g_00048	Prao.g_01252
OG0000788	Prak	Syak.g_00048	Prak.g_00460
OG0000788	Prap	Syak.g_00048	Prap.g_01268
OG0000788	Prbe	Syak.g_00048	Prbe.g_00634
OG0000788	Prbf	Syak.g_00048	Prbf.g_01782
OG0000788	Prbg	Syak.g_00048	Prbg.g_00218
OG0000788	Prbn	Syak.g_00048	Prbn.g_00615
OG0000788	Pram	Syak.g_00048	Pram.g_01271
OG0000788	Prbh	Syak.g_00048	Prbh.g_00206
OG0000788	Prat	Syak.g_00048	Prat.g_01471
OG0000788	Prbj	Syak.g_00048	Prbj.g_00094
OG0000788	Prbk	Syak.g_00048	Prbk.g_00334
OG0000788	Prbl	Syak.g_00048	Prbl.g_00658
OG0000788	Praf	Syak.g_00048	Praf.g_01996
OG0000788	Prah	Syak.g_00048	Prah.g_00224
OG0000788	Pral	Syak.g_00048	Pral.g_00440
OG0000788	Prbm	Syak.g_00048	Prbm.g_00777
OG0000788	Prbb	Syak.g_00048	Prbb.g_00746
OG0000788	Praj	Syak.g_00048	Praj.g_00732
OG0000788	Prbc	Syak.g_00048	Prbc.g_01820
OG0000788	Syaq	Syak.g_00048	Syaq.g_02099
OG0000788	Syas	Syak.g_00048	Syas.g_00782
OG0000788	Syap	Syak.g_00048	Syap.g_01932
OG0000788	Syan	Syak.g_00048	Syan.g_00843
OG0000788	Syao	Syak.g_00048	Syao.g_00870
OG0000788	Syat	Syak.g_00048	Syat.g_00087
OG0000788	Syar	Syak.g_00048	Syar.g_02331
OG0000788	Syab	Syak.g_00048	Syab.g_01857
OG0000788	Syal	Syak.g_00048	Syal.g_02619
OG0000788	Syag	Syak.g_00048	Syag.g_00427
OG0000788	Syad	Syak.g_00048	Syad.g_02139
OG0000788	Syaj	Syak.g_00048	Syaj.g_01270
OG0000788	Syac	Syak.g_00048	Syac.g_00992
OG0000788	Syah	Syak.g_00048	Syah.g_01922
OG0000788	Syae	Syak.g_00048	Syae.g_00087
OG0000788	Syai	Syak.g_00048	Syai.g_01117
OG0000788	Syaf	Syak.g_00048	Syaf.g_02297
OG0000788	Syam	Syak.g_00048	Syam.g_01455
OG0000788	Syaa	Syak.g_00048	Syaa.g_01620
OG0000789	Prac	Syak.g_00085	Prac.g_00207
OG0000789	Praq	Syak.g_00085	Praq.g_00165
OG0000789	Prar	Syak.g_00085	Prar.g_00921
OG0000789	Prao	Syak.g_00085	Prao.g_01249
OG0000789	Prad	Syak.g_00085	Prad.g_00604
OG0000789	Prag	Syak.g_00085	Prag.g_01379
OG0000789	Praw	Syak.g_00085	Praw.g_01006
OG0000789	Pray	Syak.g_00085	Pray.g_01839
OG0000789	Praz	Syak.g_00085	Praz.g_01149
OG0000789	Prba	Syak.g_00085	Prba.g_00206
OG0000789	Pras	Syak.g_00085	Pras.g_00240
OG0000789	Prau	Syak.g_00085	Prau.g_01399
OG0000789	Prae	Syak.g_00085	Prae.g_01358
OG0000789	Praa	Syak.g_00085	Praa.g_01356
OG0000789	Prax	Syak.g_00085	Prax.g_01873
OG0000789	Prbd	Syak.g_00085	Prbd.g_01774
OG0000789	Prbi	Syak.g_00085	Prbi.g_01429
OG0000789	Prav	Syak.g_00085	Prav.g_01463
OG0000789	Prab	Syak.g_00085	Prab.g_01351
OG0000789	Pran	Syak.g_00085	Pran.g_00850
OG0000789	Prai	Syak.g_00085	Prai.g_01360
OG0000789	Prbm	Syak.g_00085	Prbm.g_01051
OG0000789	Praj	Syak.g_00085	Praj.g_01011
OG0000789	Prbc	Syak.g_00085	Prbc.g_02100
OG0000789	Prbb	Syak.g_00085	Prbb.g_01057
OG0000789	Pral	Syak.g_00085	Pral.g_01060
OG0000789	Prat	Syak.g_00085	Prat.g_01455
OG0000789	Prak	Syak.g_00085	Prak.g_01490
OG0000789	Prap	Syak.g_00085	Prap.g_00220
OG0000789	Prbe	Syak.g_00085	Prbe.g_00212
OG0000789	Prbf	Syak.g_00085	Prbf.g_00256
OG0000789	Prbg	Syak.g_00085	Prbg.g_00690
OG0000789	Prbn	Syak.g_00085	Prbn.g_00883
OG0000789	Pram	Syak.g_00085	Pram.g_01281
OG0000789	Prbh	Syak.g_00085	Prbh.g_00196
OG0000789	Syan	Syak.g_00085	Syan.g_00075
OG0000789	Syao	Syak.g_00085	Syao.g_00623
OG0000789	Syag	Syak.g_00085	Syag.g_00453
OG0000789	Prah	Syak.g_00085	Prah.g_01183
OG0000789	Praf	Syak.g_00085	Praf.g_01001
OG0000789	Prbj	Syak.g_00085	Prbj.g_00687
OG0000789	Prbk	Syak.g_00085	Prbk.g_01691
OG0000789	Prbl	Syak.g_00085	Prbl.g_01695
OG0000789	Syab	Syak.g_00085	Syab.g_01835
OG0000789	Syal	Syak.g_00085	Syal.g_02598
OG0000789	Syac	Syak.g_00085	Syac.g_01111
OG0000789	Syah	Syak.g_00085	Syah.g_01556
OG0000789	Syaf	Syak.g_00085	Syaf.g_01750
OG0000789	Syai	Syak.g_00085	Syai.g_01596
OG0000789	Syam	Syak.g_00085	Syam.g_01044
OG0000789	Syad	Syak.g_00085	Syad.g_01982
OG0000789	Syaj	Syak.g_00085	Syaj.g_01121
OG0000789	Syaa	Syak.g_00085	Syaa.g_01434
OG0000789	Syae	Syak.g_00085	Syae.g_00281
OG0000789	Syar	Syak.g_00085	Syar.g_02040
OG0000789	Syas	Syak.g_00085	Syas.g_01507
OG0000789	Syap	Syak.g_00085	Syap.g_00372
OG0000789	Syat	Syak.g_00085	Syat.g_00845
OG0000789	Syaq	Syak.g_00085	Syaq.g_02123
OG0000790	Prai	Syak.g_02560	Prai.g_01375
OG0000790	Prab	Syak.g_02560	Prab.g_01365
OG0000790	Pran	Syak.g_02560	Pran.g_00836
OG0000790	Prad	Syak.g_02560	Prad.g_00589
OG0000790	Pras	Syak.g_02560	Pras.g_00255
OG0000790	Prau	Syak.g_02560	Prau.g_01414
OG0000790	Prbi	Syak.g_02560	Prbi.g_01444
OG0000790	Prae	Syak.g_02560	Prae.g_01373
OG0000790	Praa	Syak.g_02560	Praa.g_01371
OG0000790	Prax	Syak.g_02560	Prax.g_01858
OG0000790	Prbd	Syak.g_02560	Prbd.g_01759
OG0000790	Prav	Syak.g_02560	Prav.g_01478
OG0000790	Prao	Syak.g_02560	Prao.g_01234
OG0000790	Prag	Syak.g_02560	Prag.g_01394
OG0000790	Praw	Syak.g_02560	Praw.g_01021
OG0000790	Prac	Syak.g_02560	Prac.g_00222
OG0000790	Praq	Syak.g_02560	Praq.g_00182
OG0000790	Prar	Syak.g_02560	Prar.g_00906
OG0000790	Pray	Syak.g_02560	Pray.g_01824
OG0000790	Praz	Syak.g_02560	Praz.g_01134
OG0000790	Prba	Syak.g_02560	Prba.g_00191
OG0000790	Praj	Syak.g_02560	Praj.g_01580
OG0000790	Prbb	Syak.g_02560	Prbb.g_01644
OG0000790	Prbm	Syak.g_02560	Prbm.g_01665
OG0000790	Prbc	Syak.g_02560	Prbc.g_00662
OG0000790	Pral	Syak.g_02560	Pral.g_01217
OG0000790	Prat	Syak.g_02560	Prat.g_01296
OG0000790	Prak	Syak.g_02560	Prak.g_01334
OG0000790	Prap	Syak.g_02560	Prap.g_00064
OG0000790	Prbe	Syak.g_02560	Prbe.g_00368
OG0000790	Prbf	Syak.g_02560	Prbf.g_00100
OG0000790	Prbg	Syak.g_02560	Prbg.g_00534
OG0000790	Prbn	Syak.g_02560	Prbn.g_00155
OG0000790	Pram	Syak.g_02560	Pram.g_01463
OG0000790	Prbh	Syak.g_02560	Prbh.g_00014
OG0000790	Syad	Syak.g_02560	Syad.g_00886
OG0000790	Syaj	Syak.g_02560	Syaj.g_00054
OG0000790	Syae	Syak.g_02560	Syae.g_02294
OG0000790	Syac	Syak.g_02560	Syac.g_01921
OG0000790	Syah	Syak.g_02560	Syah.g_00981
OG0000790	Syaa	Syak.g_02560	Syaa.g_02064
OG0000790	Syaf	Syak.g_02560	Syaf.g_02738
OG0000790	Syai	Syak.g_02560	Syai.g_00623
OG0000790	Syam	Syak.g_02560	Syam.g_00570
OG0000790	Syar	Syak.g_02560	Syar.g_01456
OG0000790	Syan	Syak.g_02560	Syan.g_02778
OG0000790	Syao	Syak.g_02560	Syao.g_00041, Syao.g_00315
OG0000790	Syas	Syak.g_02560	Syas.g_01266
OG0000790	Syat	Syak.g_02560	Syat.g_01300
OG0000790	Syab	Syak.g_02560	Syab.g_02082
OG0000790	Syal	Syak.g_02560	Syal.g_02883
OG0000790	Prbj	Syak.g_02560	Prbj.g_01643
OG0000790	Prbk	Syak.g_02560	Prbk.g_02048
OG0000790	Prbl	Syak.g_02560	Prbl.g_00498
OG0000790	Praf	Syak.g_02560	Praf.g_00579
OG0000790	Prah	Syak.g_02560	Prah.g_01580
OG0000790	Syag	Syak.g_02560	Syag.g_01542
OG0000790	Syaq	Syak.g_02560	Syaq.g_01758
OG0000791	Prab	Syak.g_02558	Prab.g_01367
OG0000791	Pran	Syak.g_02558	Pran.g_00834
OG0000791	Prai	Syak.g_02558	Prai.g_01377
OG0000791	Prad	Syak.g_02558	Prad.g_00587
OG0000791	Prag	Syak.g_02558	Prag.g_01396
OG0000791	Praw	Syak.g_02558	Praw.g_01023
OG0000791	Prao	Syak.g_02558	Prao.g_01232
OG0000791	Prav	Syak.g_02558	Prav.g_01480
OG0000791	Pray	Syak.g_02558	Pray.g_01822
OG0000791	Praz	Syak.g_02558	Praz.g_01132
OG0000791	Prba	Syak.g_02558	Prba.g_00189
OG0000791	Prac	Syak.g_02558	Prac.g_00224
OG0000791	Praq	Syak.g_02558	Praq.g_00184
OG0000791	Prar	Syak.g_02558	Prar.g_00904
OG0000791	Praa	Syak.g_02558	Praa.g_01373
OG0000791	Prae	Syak.g_02558	Prae.g_01375
OG0000791	Prbd	Syak.g_02558	Prbd.g_01757
OG0000791	Pras	Syak.g_02558	Pras.g_00257
OG0000791	Prau	Syak.g_02558	Prau.g_01416
OG0000791	Prbi	Syak.g_02558	Prbi.g_01446
OG0000791	Prax	Syak.g_02558	Prax.g_01856
OG0000791	Prbm	Syak.g_02558	Prbm.g_01667
OG0000791	Prbb	Syak.g_02558	Prbb.g_01646
OG0000791	Praj	Syak.g_02558	Praj.g_01582
OG0000791	Prbc	Syak.g_02558	Prbc.g_00664
OG0000791	Prak	Syak.g_02558	Prak.g_01336
OG0000791	Prap	Syak.g_02558	Prap.g_00066
OG0000791	Prbe	Syak.g_02558	Prbe.g_00366
OG0000791	Prbf	Syak.g_02558	Prbf.g_00102
OG0000791	Prbg	Syak.g_02558	Prbg.g_00536
OG0000791	Prbn	Syak.g_02558	Prbn.g_00157
OG0000791	Pral	Syak.g_02558	Pral.g_01215
OG0000791	Prat	Syak.g_02558	Prat.g_01298
OG0000791	Pram	Syak.g_02558	Pram.g_01461
OG0000791	Prbh	Syak.g_02558	Prbh.g_00016
OG0000791	Syat	Syak.g_02558	Syat.g_01302
OG0000791	Syap	Syak.g_02558	Syap.g_02520
OG0000791	Syas	Syak.g_02558	Syas.g_01268
OG0000791	Syar	Syak.g_02558	Syar.g_01454
OG0000791	Syan	Syak.g_02558	Syan.g_02780
OG0000791	Syao	Syak.g_02558	Syao.g_00043
OG0000791	Prbj	Syak.g_02558	Prbj.g_01645
OG0000791	Prbk	Syak.g_02558	Prbk.g_02046
OG0000791	Prbl	Syak.g_02558	Prbl.g_00496
OG0000791	Praf	Syak.g_02558	Praf.g_00577
OG0000791	Prah	Syak.g_02558	Prah.g_01582
OG0000791	Syam	Syak.g_02558	Syam.g_00568
OG0000791	Syai	Syak.g_02558	Syai.g_00621
OG0000791	Syaf	Syak.g_02558	Syaf.g_02740
OG0000791	Syac	Syak.g_02558	Syac.g_01922
OG0000791	Syah	Syak.g_02558	Syah.g_00980
OG0000791	Syad	Syak.g_02558	Syad.g_00885
OG0000791	Syaj	Syak.g_02558	Syaj.g_00053
OG0000791	Syaa	Syak.g_02558	Syaa.g_02066
OG0000791	Syae	Syak.g_02558	Syae.g_02292
OG0000791	Syag	Syak.g_02558	Syag.g_01544
OG0000791	Syaq	Syak.g_02558	Syaq.g_01756
OG0000791	Syab	Syak.g_02558	Syab.g_02080
OG0000791	Syal	Syak.g_02558	Syal.g_02882
OG0000792	Prbi	Syak.g_02557	Prbi.g_01447
OG0000792	Prae	Syak.g_02557	Prae.g_01376
OG0000792	Prag	Syak.g_02557	Prag.g_01397
OG0000792	Praw	Syak.g_02557	Praw.g_01024
OG0000792	Prav	Syak.g_02557	Prav.g_01481
OG0000792	Prad	Syak.g_02557	Prad.g_00586
OG0000792	Prab	Syak.g_02557	Prab.g_01368
OG0000792	Pran	Syak.g_02557	Pran.g_00833
OG0000792	Prai	Syak.g_02557	Prai.g_01378
OG0000792	Prac	Syak.g_02557	Prac.g_00225
OG0000792	Praq	Syak.g_02557	Praq.g_00185
OG0000792	Prar	Syak.g_02557	Prar.g_00903
OG0000792	Prao	Syak.g_02557	Prao.g_01231
OG0000792	Pray	Syak.g_02557	Pray.g_01821
OG0000792	Praz	Syak.g_02557	Praz.g_01131
OG0000792	Prba	Syak.g_02557	Prba.g_00188
OG0000792	Prbd	Syak.g_02557	Prbd.g_01756
OG0000792	Pras	Syak.g_02557	Pras.g_00258
OG0000792	Prau	Syak.g_02557	Prau.g_01417
OG0000792	Praa	Syak.g_02557	Praa.g_01374
OG0000792	Prax	Syak.g_02557	Prax.g_01855
OG0000792	Praj	Syak.g_02557	Praj.g_01583
OG0000792	Prbb	Syak.g_02557	Prbb.g_01647
OG0000792	Prbc	Syak.g_02557	Prbc.g_00665
OG0000792	Prbm	Syak.g_02557	Prbm.g_01668
OG0000792	Prak	Syak.g_02557	Prak.g_01337
OG0000792	Prap	Syak.g_02557	Prap.g_00067
OG0000792	Prbe	Syak.g_02557	Prbe.g_00365
OG0000792	Prbf	Syak.g_02557	Prbf.g_00103
OG0000792	Prbg	Syak.g_02557	Prbg.g_00537
OG0000792	Prbn	Syak.g_02557	Prbn.g_00158
OG0000792	Pram	Syak.g_02557	Pram.g_01460
OG0000792	Prbh	Syak.g_02557	Prbh.g_00017
OG0000792	Pral	Syak.g_02557	Pral.g_01214
OG0000792	Prat	Syak.g_02557	Prat.g_01299
OG0000792	Praf	Syak.g_02557	Praf.g_00576
OG0000792	Prah	Syak.g_02557	Prah.g_01583
OG0000792	Prbj	Syak.g_02557	Prbj.g_01646
OG0000792	Prbk	Syak.g_02557	Prbk.g_02045
OG0000792	Prbl	Syak.g_02557	Prbl.g_00495
OG0000792	Syae	Syak.g_02557	Syae.g_02291
OG0000792	Syad	Syak.g_02557	Syad.g_00884
OG0000792	Syaj	Syak.g_02557	Syaj.g_00052
OG0000792	Syaa	Syak.g_02557	Syaa.g_02067
OG0000792	Syac	Syak.g_02557	Syac.g_01923
OG0000792	Syah	Syak.g_02557	Syah.g_00979
OG0000792	Syaf	Syak.g_02557	Syaf.g_02741
OG0000792	Syai	Syak.g_02557	Syai.g_00620
OG0000792	Syam	Syak.g_02557	Syam.g_00567
OG0000792	Syas	Syak.g_02557	Syas.g_01269
OG0000792	Syap	Syak.g_02557	Syap.g_02519
OG0000792	Syan	Syak.g_02557	Syan.g_02781
OG0000792	Syao	Syak.g_02557	Syao.g_00044
OG0000792	Syat	Syak.g_02557	Syat.g_01303
OG0000792	Syar	Syak.g_02557	Syar.g_01453
OG0000792	Syag	Syak.g_02557	Syag.g_01545
OG0000792	Syaq	Syak.g_02557	Syaq.g_01755
OG0000792	Syab	Syak.g_02557	Syab.g_02079
OG0000792	Syal	Syak.g_02557	Syal.g_02881
OG0000793	Prab	Syak.g_02552	Prab.g_01371
OG0000793	Pran	Syak.g_02552	Pran.g_00830
OG0000793	Prai	Syak.g_02552	Prai.g_01381
OG0000793	Prbd	Syak.g_02552	Prbd.g_01753
