Orthogroup	Prac	Syaj
OG0001123	Prac.g_01280	Syaj.g_00810
OG0001124	Prac.g_01278	Syaj.g_00808
OG0001125	Prac.g_01277	Syaj.g_00806
OG0001126	Prac.g_01267	Syaj.g_00413
OG0001127	Prac.g_01266	Syaj.g_00414
OG0001128	Prac.g_01264	Syaj.g_00417
OG0001129	Prac.g_01263	Syaj.g_00419
OG0001130	Prac.g_01262	Syaj.g_00420
OG0001131	Prac.g_01225	Syaj.g_01070
OG0001132	Prac.g_01216	Syaj.g_01166
OG0001133	Prac.g_01031	Syaj.g_01302
OG0001134	Prac.g_01018	Syaj.g_00645
OG0001135	Prac.g_01015	Syaj.g_00647
OG0001136	Prac.g_00988	Syaj.g_00300
OG0001137	Prac.g_00977	Syaj.g_00318
OG0001138	Prac.g_00959	Syaj.g_00620
OG0001139	Prac.g_00958	Syaj.g_00618
OG0001140	Prac.g_00957	Syaj.g_00617
OG0001141	Prac.g_00956	Syaj.g_00616
OG0001142	Prac.g_00955	Syaj.g_00615
OG0001143	Prac.g_00948	Syaj.g_00602
OG0001144	Prac.g_00943	Syaj.g_00588
OG0001145	Prac.g_00167	Syaj.g_00276
OG0001146	Prac.g_00179	Syaj.g_01518
OG0001147	Prac.g_00203	Syaj.g_01438
OG0001148	Prac.g_00219	Syaj.g_00057
OG0001149	Prac.g_00220	Syaj.g_00056
OG0001150	Prac.g_00221	Syaj.g_00055
OG0001151	Prac.g_00232	Syaj.g_00043
OG0001152	Prac.g_00233	Syaj.g_00040
OG0001153	Prac.g_00379	Syaj.g_01425
OG0001154	Prac.g_00378	Syaj.g_01426
OG0001155	Prac.g_00366	Syaj.g_01637
OG0001156	Prac.g_00363	Syaj.g_01640
OG0001157	Prac.g_00362	Syaj.g_01641
OG0001158	Prac.g_00361	Syaj.g_01643
OG0001159	Prac.g_00360	Syaj.g_01644
OG0001160	Prac.g_00336	Syaj.g_01697
OG0001161	Prac.g_00324	Syaj.g_02148
OG0001162	Prac.g_00313	Syaj.g_00979
OG0001163	Prac.g_00633	Syaj.g_01705
OG0001164	Prac.g_00629	Syaj.g_01711
OG0001165	Prac.g_00626	Syaj.g_01716
OG0001166	Prac.g_00606	Syaj.g_01746
OG0001167	Prac.g_00589	Syaj.g_01592
OG0001168	Prac.g_00587	Syaj.g_01594
OG0001169	Prac.g_00585	Syaj.g_01596
OG0001170	Prac.g_00583	Syaj.g_01597
OG0001171	Prac.g_00574	Syaj.g_01607
OG0001172	Prac.g_00479	Syaj.g_02641
OG0001173	Prac.g_00480	Syaj.g_02642
OG0001174	Prac.g_00488	Syaj.g_02650
OG0001175	Prac.g_00489	Syaj.g_02651
OG0001176	Prac.g_00496	Syaj.g_02688
OG0001177	Prac.g_00499	Syaj.g_02685
OG0001178	Prac.g_00504	Syaj.g_01726
OG0001179	Prac.g_00532	Syaj.g_02719
OG0001180	Prac.g_00553	Syaj.g_02744
OG0001181	Prac.g_00557	Syaj.g_02748
OG0001182	Prac.g_00564	Syaj.g_02757
OG0001183	Prac.g_00006	Syaj.g_02762
OG0001184	Prac.g_00022	Syaj.g_02449
OG0001185	Prac.g_00036	Syaj.g_02423
OG0001186	Prac.g_00058	Syaj.g_02339
OG0001187	Prac.g_00062	Syaj.g_02369
OG0001188	Prac.g_00064	Syaj.g_02336
OG0001189	Prac.g_00081	Syaj.g_02318
OG0001190	Prac.g_00085	Syaj.g_02111
OG0001191	Prac.g_00095	Syaj.g_02128
OG0001192	Prac.g_00099	Syaj.g_02138
OG0001193	Prac.g_00109	Syaj.g_02178
OG0001194	Prac.g_00110	Syaj.g_02180
OG0001195	Prac.g_00111	Syaj.g_02181
OG0001196	Prac.g_00124	Syaj.g_02244
OG0001197	Prac.g_00125	Syaj.g_02246
OG0001198	Prac.g_01950	Syaj.g_02259
OG0001199	Prac.g_01857	Syaj.g_01825
OG0001200	Prac.g_01855	Syaj.g_01827
OG0001201	Prac.g_01823	Syaj.g_01888
OG0001202	Prac.g_01731	Syaj.g_02032
OG0001203	Prac.g_01692	Syaj.g_02877
OG0001204	Prac.g_01687	Syaj.g_02621
OG0001205	Prac.g_01102	Syaj.g_01545
OG0001206	Prac.g_01083	Syaj.g_01484
OG0001207	Prac.g_01067	Syaj.g_00061
OG0001208	Prac.g_01062	Syaj.g_00074
OG0001209	Prac.g_00837	Syaj.g_00147
OG0001210	Prac.g_00832	Syaj.g_00158
OG0001211	Prac.g_00822	Syaj.g_00184
OG0001212	Prac.g_00776	Syaj.g_00246
OG0001214	Prac.g_00734	Syaj.g_01281
OG0001215	Prac.g_00681	Syaj.g_00492
OG0001216	Prac.g_01558	Syaj.g_00958
OG0001219	Prac.g_01487	Syaj.g_00782
OG0001220	Prac.g_01424	Syaj.g_00345
OG0001221	Prac.g_01373	Syaj.g_01067
OG0001222	Prac.g_01335	Syaj.g_00911
OG0001223	Prac.g_01309	Syaj.g_00844
OG0001224	Prac.g_01260	Syaj.g_00423
OG0001225	Prac.g_01258	Syaj.g_00425
OG0001227	Prac.g_01213	Syaj.g_02152
OG0001228	Prac.g_00940	Syaj.g_01565
OG0001229	Prac.g_00215	Syaj.g_00451
OG0001231	Prac.g_00315	Syaj.g_02279
OG0001232	Prac.g_00602	Syaj.g_01757
OG0001233	Prac.g_00582	Syaj.g_01598
OG0001234	Prac.g_00491	Syaj.g_02655
OG0001235	Prac.g_00501	Syaj.g_02679
OG0001236	Prac.g_00019	Syaj.g_02453
OG0001237	Prac.g_00023	Syaj.g_02447
OG0001239	Prac.g_01860	Syaj.g_01822
OG0001240	Prac.g_01838	Syaj.g_01871
OG0001242	Prac.g_01812	Syaj.g_01913
OG0001243	Prac.g_01806	Syaj.g_01926
OG0001244	Prac.g_01790	Syaj.g_01960
OG0001246	Prac.g_00867	Syaj.g_00100
OG0001247	Prac.g_00688	Syaj.g_00973
OG0001248	Prac.g_00686	Syaj.g_00978
OG0001250	Prac.g_01435	Syaj.g_00375
OG0001251	Prac.g_01400	Syaj.g_02187
OG0001252	Prac.g_01265	Syaj.g_00416
OG0001253	Prac.g_01212	Syaj.g_01165
OG0001254	Prac.g_01016	Syaj.g_00646
OG0001256	Prac.g_00322	Syaj.g_01704
OG0001257	Prac.g_00316	Syaj.g_01342
OG0001258	Prac.g_00628	Syaj.g_01714
OG0001260	Prac.g_00568	Syaj.g_01617
OG0001261	Prac.g_00540	Syaj.g_02728
OG0001262	Prac.g_00079	Syaj.g_02320
OG0001263	Prac.g_01803	Syaj.g_01929
OG0001265	Prac.g_01813	Syaj.g_01911
OG0001266	Prac.g_01727	Syaj.g_02036
OG0001267	Prac.g_01651	Syaj.g_02565
OG0001268	Prac.g_01195	Syaj.g_02811
OG0001270	Prac.g_01113	Syaj.g_01558
OG0001271	Prac.g_01072	Syaj.g_01447
OG0001272	Prac.g_01058	Syaj.g_00078
OG0001273	Prac.g_00740	Syaj.g_01288
OG0001274	Prac.g_00668	Syaj.g_02077
OG0001275	Prac.g_01300	Syaj.g_00827
OG0001276	Prac.g_01281	Syaj.g_00811
OG0001277	Prac.g_01223	Syaj.g_02227
OG0001278	Prac.g_00935	Syaj.g_00575
OG0001280	Prac.g_00174	Syaj.g_01508
OG0001281	Prac.g_00180	Syaj.g_01519
OG0001282	Prac.g_00218	Syaj.g_00058
OG0001283	Prac.g_00237	Syaj.g_02238
OG0001284	Prac.g_00341	Syaj.g_01688
OG0001285	Prac.g_00599	Syaj.g_01170
OG0001287	Prac.g_00043	Syaj.g_02415
OG0001288	Prac.g_00051	Syaj.g_02394
OG0001289	Prac.g_01844	Syaj.g_01845
OG0001290	Prac.g_01831	Syaj.g_01880
OG0001291	Prac.g_01796	Syaj.g_01939
OG0001292	Prac.g_01682	Syaj.g_02616
OG0001293	Prac.g_01670	Syaj.g_02594
OG0001294	Prac.g_01155	Syaj.g_00722
OG0001295	Prac.g_01078	Syaj.g_00161
OG0001296	Prac.g_00862	Syaj.g_00106
OG0001298	Prac.g_00796	Syaj.g_00221
OG0001299	Prac.g_00705	Syaj.g_00716
OG0001300	Prac.g_00678	Syaj.g_00479
OG0001301	Prac.g_00675	Syaj.g_00440
OG0001302	Prac.g_01489	Syaj.g_01251
OG0001303	Prac.g_01296	Syaj.g_00784
OG0001304	Prac.g_01271	Syaj.g_00795
OG0001305	Prac.g_01252	Syaj.g_00433
OG0001306	Prac.g_00999	Syaj.g_00285
OG0001307	Prac.g_00200	Syaj.g_02672
OG0001309	Prac.g_00318	Syaj.g_00116
OG0001310	Prac.g_00613	Syaj.g_01735
OG0001311	Prac.g_01279	Syaj.g_00809
OG0001312	Prac.g_01346	Syaj.g_00931
OG0001315	Prac.g_01869	Syaj.g_02760
OG0001316	Prac.g_01791	Syaj.g_01946
OG0001317	Prac.g_01696	Syaj.g_02857
OG0001319	Prac.g_01659	Syaj.g_02576
OG0001321	Prac.g_01096	Syaj.g_01528
OG0001322	Prac.g_01095	Syaj.g_01527
OG0001323	Prac.g_00853	Syaj.g_00119
OG0001324	Prac.g_00677	Syaj.g_00478
OG0001325	Prac.g_01555	Syaj.g_00953
OG0001326	Prac.g_00647	Syaj.g_02196
OG0001327	Prac.g_01240	Syaj.g_00729
OG0001328	Prac.g_01214	Syaj.g_00764
OG0001329	Prac.g_01024	Syaj.g_00028
OG0001330	Prac.g_00153	Syaj.g_01501
OG0001332	Prac.g_00368	Syaj.g_01631
OG0001333	Prac.g_00588	Syaj.g_01593
OG0001334	Prac.g_00009	Syaj.g_02770
OG0001335	Prac.g_00010	Syaj.g_02771
OG0001336	Prac.g_00121	Syaj.g_02239
OG0001339	Prac.g_01828	Syaj.g_01883
OG0001340	Prac.g_01603	Syaj.g_02787
OG0001341	Prac.g_01523	Syaj.g_00449
OG0001343	Prac.g_01403	Syaj.g_02184
OG0001344	Prac.g_00981	Syaj.g_00307
OG0001345	Prac.g_00966	Syaj.g_00337
OG0001346	Prac.g_00176	Syaj.g_01512
OG0001348	Prac.g_00295	Syaj.g_00393
OG0001351	Prac.g_01093	Syaj.g_00272
OG0001352	Prac.g_00691	Syaj.g_00136
OG0001355	Prac.g_00285, Prac.g_00878	Syaj.g_01244
OG0001358	Prac.g_00751	Syaj.g_01309
OG0001359	Prac.g_01402	Syaj.g_02183
OG0001360	Prac.g_01211	Syaj.g_00340
OG0001361	Prac.g_00969	Syaj.g_00334
OG0001362	Prac.g_00397	Syaj.g_01396
OG0001363	Prac.g_00395	Syaj.g_01398
OG0001364	Prac.g_00012	Syaj.g_02473
OG0001369	Prac.g_01839	Syaj.g_01870
OG0001370	Prac.g_01086	Syaj.g_01672, Syaj.g_01171, Syaj.g_01252
OG0001373	Prac.g_00646	Syaj.g_02195
OG0001374	Prac.g_00654	Syaj.g_02203
OG0001375	Prac.g_01404	Syaj.g_02185
OG0001376	Prac.g_01246	Syaj.g_02140
OG0001377	Prac.g_01245	Syaj.g_02139
OG0001378	Prac.g_01047	Syaj.g_01559
OG0001381	Prac.g_00211	Syaj.g_00405, Syaj.g_02663
OG0001382	Prac.g_00302	Syaj.g_00685
OG0001385	Prac.g_00643	Syaj.g_02192
OG0001386	Prac.g_00644	Syaj.g_02193
OG0001387	Prac.g_00645	Syaj.g_02194
OG0001388	Prac.g_00648	Syaj.g_02197
OG0001389	Prac.g_00649	Syaj.g_02198
OG0001390	Prac.g_00650	Syaj.g_02199
OG0001391	Prac.g_00651	Syaj.g_02200
OG0001392	Prac.g_00652	Syaj.g_02201
OG0001393	Prac.g_00653	Syaj.g_02202
OG0001395	Prac.g_01269	Syaj.g_00935
OG0001397	Prac.g_00396	Syaj.g_01397
OG0001400	Prac.g_00440	Syaj.g_00151
OG0001403	Prac.g_01917	Syaj.g_02297
OG0001404	Prac.g_01863	Syaj.g_01817
OG0001405	Prac.g_01605	Syaj.g_02773
OG0001406	Prac.g_01247	Syaj.g_02141
OG0001407	Prac.g_01234	Syaj.g_00137
OG0001408	Prac.g_01228, Prac.g_01229	Syaj.g_00561
OG0001410	Prac.g_00201	Syaj.g_02673
OG0001413	Prac.g_00327	Syaj.g_01241
OG0001414	Prac.g_01701	Syaj.g_02664
OG0001416	Prac.g_01088, Prac.g_01087	Syaj.g_01516
OG0001417	Prac.g_01076, Prac.g_01075	Syaj.g_00858
OG0001419	Prac.g_01233	Syaj.g_00138
OG0001420	Prac.g_01038	Syaj.g_00131
OG0001421	Prac.g_00321	Syaj.g_01235, Syaj.g_01167
OG0001428	Prac.g_01758	Syaj.g_01993
OG0001430	Prac.g_00148	Syaj.g_02104
OG0001432	Prac.g_00328	Syaj.g_00509
OG0001435	Prac.g_01388	Syaj.g_00736
OG0001438	Prac.g_01638	Syaj.g_02550
OG0001439	Prac.g_01624	Syaj.g_02520
OG0001446	Prac.g_01852	Syaj.g_00527
OG0001447	Prac.g_01805	Syaj.g_01927
OG0001448	Prac.g_01167	Syaj.g_01813
OG0001452	Prac.g_01398	Syaj.g_02607
OG0001453	Prac.g_01306	Syaj.g_00838
OG0001454	Prac.g_01218	Syaj.g_01231
OG0001456	Prac.g_01008	Syaj.g_02205
OG0001457	Prac.g_01007	Syaj.g_02206
OG0001458	Prac.g_01006	Syaj.g_02207
OG0001459	Prac.g_00134	Syaj.g_00653
OG0001462	Prac.g_01912	Syaj.g_02304
OG0001463	Prac.g_01645	Syaj.g_00403
OG0001464	Prac.g_01602	Syaj.g_02788
OG0001465	Prac.g_00669	Syaj.g_00968
OG0001470	Prac.g_00239	Syaj.g_01567, Syaj.g_02342
OG0001471	Prac.g_00326	Syaj.g_02526
OG0001473	Prac.g_00059	Syaj.g_01255
OG0001474	Prac.g_01194	Syaj.g_02812
OG0001475	Prac.g_00241	Syaj.g_01569
OG0001479	Prac.g_01197	Syaj.g_02809
OG0001480	Prac.g_01165	Syaj.g_00343
OG0001482	Prac.g_01090	Syaj.g_00848
OG0001492	Prac.g_00938	Syaj.g_00578
OG0001493	Prac.g_00930	Syaj.g_00569
OG0001494	Prac.g_00453	Syaj.g_01773
OG0001499	Prac.g_01870	Syaj.g_01211
OG0001502	Prac.g_01502	Syaj.g_00351
OG0001504	Prac.g_00135	Syaj.g_00652
OG0001508	Prac.g_00238	Syaj.g_01566
OG0001520	Prac.g_01141, Prac.g_01140	Syaj.g_00206
OG0001522	Prac.g_01443	Syaj.g_00385
OG0001523	Prac.g_01014	Syaj.g_00673
OG0001524	Prac.g_01013	Syaj.g_00672
OG0001528	Prac.g_00240	Syaj.g_01568
OG0001546	Prac.g_00848	Syaj.g_00124
OG0001548	Prac.g_01500	Syaj.g_01222
OG0001551	Prac.g_01009	Syaj.g_00395
OG0001554	Prac.g_00320	Syaj.g_02109
OG0001572	Prac.g_00911	Syaj.g_00522
OG0001582	Prac.g_01077	Syaj.g_01215
OG0001585	Prac.g_00132	Syaj.g_01778
OG0001588	Prac.g_00435	Syaj.g_02467
OG0001602	Prac.g_00670	Syaj.g_00969
OG0001625	Prac.g_01673	Syaj.g_02600
OG0001627	Prac.g_01516	Syaj.g_01633
OG0001633	Prac.g_00214	Syaj.g_01347
OG0001647	Prac.g_01658	Syaj.g_02574
OG0001713	Prac.g_01873	Syaj.g_00314
OG0001924	Prac.g_01585	Syaj.g_01318
OG0001925	Prac.g_01586	Syaj.g_01319
OG0001926	Prac.g_01587	Syaj.g_01320
OG0001927	Prac.g_01588	Syaj.g_01321
OG0001993	Prac.g_01583	Syaj.g_01316
OG0001994	Prac.g_01584	Syaj.g_01317
OG0002063	Prac.g_01962	Syaj.g_00557
OG0002097	Prac.g_00274	Syaj.g_02340
OG0002274	Prac.g_00470	Syaj.g_02341
OG0002488	Prac.g_00449	Syaj.g_02472
OG0002618	Prac.g_01964	Syaj.g_00171
OG0002627	Prac.g_00446	Syaj.g_02354
OG0002898	Prac.g_00566	Syaj.g_01094
OG0003029	Prac.g_00910	Syaj.g_00139
