Orthogroup	Prac	Prbd
OG0001107	Prac.g_01329	Prbd.g_00262
OG0001108	Prac.g_01325	Prbd.g_00266
OG0001109	Prac.g_01324	Prbd.g_00267
OG0001110	Prac.g_01322	Prbd.g_00269
OG0001111	Prac.g_01321	Prbd.g_00270
OG0001112	Prac.g_01320	Prbd.g_00271
OG0001113	Prac.g_01319	Prbd.g_00272
OG0001114	Prac.g_01318	Prbd.g_00273
OG0001115	Prac.g_01316	Prbd.g_00275
OG0001116	Prac.g_01315	Prbd.g_00276
OG0001117	Prac.g_01314	Prbd.g_00277
OG0001118	Prac.g_01313	Prbd.g_00278
OG0001119	Prac.g_01312	Prbd.g_00279
OG0001120	Prac.g_01310	Prbd.g_00281
OG0001121	Prac.g_01020	Prbd.g_00425
OG0001122	Prac.g_01284	Prbd.g_00312
OG0001123	Prac.g_01280	Prbd.g_00316
OG0001124	Prac.g_01278	Prbd.g_00318
OG0001125	Prac.g_01277	Prbd.g_00319
OG0001126	Prac.g_01267	Prbd.g_00329
OG0001127	Prac.g_01266	Prbd.g_00330
OG0001128	Prac.g_01264	Prbd.g_00332
OG0001129	Prac.g_01263	Prbd.g_00333
OG0001130	Prac.g_01262	Prbd.g_00334
OG0001131	Prac.g_01225	Prbd.g_00370
OG0001132	Prac.g_01216	Prbd.g_00380
OG0001133	Prac.g_01031	Prbd.g_00414
OG0001134	Prac.g_01018	Prbd.g_00427
OG0001135	Prac.g_01015	Prbd.g_00430
OG0001136	Prac.g_00988	Prbd.g_00465
OG0001137	Prac.g_00977	Prbd.g_00476
OG0001138	Prac.g_00959	Prbd.g_00494
OG0001139	Prac.g_00958	Prbd.g_00495
OG0001140	Prac.g_00957	Prbd.g_00496
OG0001141	Prac.g_00956	Prbd.g_00497
OG0001142	Prac.g_00955	Prbd.g_00498
OG0001143	Prac.g_00948	Prbd.g_00505
OG0001144	Prac.g_00943	Prbd.g_00510
OG0001145	Prac.g_00167	Prbd.g_01809
OG0001146	Prac.g_00179	Prbd.g_01797
OG0001147	Prac.g_00203	Prbd.g_01778
OG0001148	Prac.g_00219	Prbd.g_01762
OG0001149	Prac.g_00220	Prbd.g_01761
OG0001150	Prac.g_00221	Prbd.g_01760
OG0001151	Prac.g_00232	Prbd.g_01749
OG0001152	Prac.g_00233	Prbd.g_01748
OG0001153	Prac.g_00379	Prbd.g_01657
OG0001154	Prac.g_00378	Prbd.g_01656
OG0001155	Prac.g_00366	Prbd.g_01644
OG0001156	Prac.g_00363	Prbd.g_01641
OG0001157	Prac.g_00362	Prbd.g_01640
OG0001158	Prac.g_00361	Prbd.g_01639
OG0001159	Prac.g_00360	Prbd.g_01638
OG0001160	Prac.g_00336	Prbd.g_01613
OG0001161	Prac.g_00324	Prbd.g_01600
OG0001162	Prac.g_00313	Prbd.g_01589
OG0001163	Prac.g_00633	Prbd.g_01533
OG0001164	Prac.g_00629	Prbd.g_01529
OG0001165	Prac.g_00626	Prbd.g_01526
OG0001166	Prac.g_00606	Prbd.g_01506
OG0001167	Prac.g_00589	Prbd.g_01489
OG0001168	Prac.g_00587	Prbd.g_01487
OG0001169	Prac.g_00585	Prbd.g_01485
OG0001170	Prac.g_00583	Prbd.g_01483
OG0001171	Prac.g_00574	Prbd.g_01473
OG0001172	Prac.g_00479	Prbd.g_01460
OG0001173	Prac.g_00480	Prbd.g_01459
OG0001174	Prac.g_00488	Prbd.g_01451
OG0001175	Prac.g_00489	Prbd.g_01450
OG0001176	Prac.g_00496	Prbd.g_01443
OG0001177	Prac.g_00499	Prbd.g_01440
OG0001178	Prac.g_00504	Prbd.g_01435
OG0001179	Prac.g_00532	Prbd.g_01407
OG0001180	Prac.g_00553	Prbd.g_01385
OG0001181	Prac.g_00557	Prbd.g_01381
OG0001182	Prac.g_00564	Prbd.g_01374
OG0001183	Prac.g_00006	Prbd.g_01370
OG0001184	Prac.g_00022	Prbd.g_01354
OG0001185	Prac.g_00036	Prbd.g_01340
OG0001186	Prac.g_00058	Prbd.g_01316
OG0001187	Prac.g_00062	Prbd.g_01311
OG0001188	Prac.g_00064	Prbd.g_01309
OG0001189	Prac.g_00081	Prbd.g_01292
OG0001190	Prac.g_00085	Prbd.g_01288
OG0001191	Prac.g_00095	Prbd.g_01278
OG0001192	Prac.g_00099	Prbd.g_01274
OG0001193	Prac.g_00109	Prbd.g_01264
OG0001194	Prac.g_00110	Prbd.g_01263
OG0001195	Prac.g_00111	Prbd.g_01262
OG0001196	Prac.g_00124	Prbd.g_01249
OG0001197	Prac.g_00125	Prbd.g_01248
OG0001198	Prac.g_01950	Prbd.g_01240
OG0001199	Prac.g_01857	Prbd.g_01170
OG0001200	Prac.g_01855	Prbd.g_01168
OG0001201	Prac.g_01823	Prbd.g_01136
OG0001202	Prac.g_01731	Prbd.g_01041
OG0001203	Prac.g_01692	Prbd.g_01001
OG0001204	Prac.g_01687	Prbd.g_00996
OG0001205	Prac.g_01102	Prbd.g_00797
OG0001206	Prac.g_01083	Prbd.g_00780
OG0001207	Prac.g_01067	Prbd.g_00765
OG0001208	Prac.g_01062	Prbd.g_00760
OG0001209	Prac.g_00837	Prbd.g_00707
OG0001210	Prac.g_00832	Prbd.g_00702
OG0001211	Prac.g_00822	Prbd.g_00692
OG0001212	Prac.g_00776	Prbd.g_00648
OG0001213	Prac.g_00742	Prbd.g_00615
OG0001214	Prac.g_00734	Prbd.g_00607
OG0001215	Prac.g_00681	Prbd.g_00554
OG0001216	Prac.g_01558	Prbd.g_00009
OG0001217	Prac.g_01521	Prbd.g_00049
OG0001219	Prac.g_01487	Prbd.g_00091
OG0001220	Prac.g_01424	Prbd.g_00154
OG0001221	Prac.g_01373	Prbd.g_00217
OG0001222	Prac.g_01335	Prbd.g_00256
OG0001223	Prac.g_01309	Prbd.g_00282
OG0001224	Prac.g_01260	Prbd.g_00336
OG0001225	Prac.g_01258	Prbd.g_00338
OG0001226	Prac.g_01232	Prbd.g_00364
OG0001227	Prac.g_01213	Prbd.g_00383
OG0001228	Prac.g_00940	Prbd.g_00513
OG0001229	Prac.g_00215	Prbd.g_01766
OG0001230	Prac.g_00419	Prbd.g_01697
OG0001231	Prac.g_00315	Prbd.g_01591
OG0001232	Prac.g_00602	Prbd.g_01502
OG0001233	Prac.g_00582	Prbd.g_01482
OG0001234	Prac.g_00491	Prbd.g_01448
OG0001235	Prac.g_00501	Prbd.g_01438
OG0001236	Prac.g_00019	Prbd.g_01357
OG0001237	Prac.g_00023	Prbd.g_01353
OG0001238	Prac.g_00096	Prbd.g_01277
OG0001239	Prac.g_01860	Prbd.g_01173
OG0001240	Prac.g_01838	Prbd.g_01151
OG0001241	Prac.g_01830	Prbd.g_01143
OG0001242	Prac.g_01812	Prbd.g_01124
OG0001243	Prac.g_01806	Prbd.g_01118
OG0001244	Prac.g_01790	Prbd.g_01101
OG0001245	Prac.g_01153	Prbd.g_00858
OG0001246	Prac.g_00867	Prbd.g_00738
OG0001247	Prac.g_00688	Prbd.g_00561
OG0001248	Prac.g_00686	Prbd.g_00559
OG0001249	Prac.g_01498	Prbd.g_00080
OG0001250	Prac.g_01435	Prbd.g_00143
OG0001251	Prac.g_01400	Prbd.g_00191
OG0001252	Prac.g_01265	Prbd.g_00331
OG0001253	Prac.g_01212	Prbd.g_00384
OG0001254	Prac.g_01016	Prbd.g_00429
OG0001255	Prac.g_01001	Prbd.g_00452
OG0001256	Prac.g_00322	Prbd.g_01598
OG0001257	Prac.g_00316	Prbd.g_01592
OG0001258	Prac.g_00628	Prbd.g_01528
OG0001259	Prac.g_00584	Prbd.g_01484
OG0001260	Prac.g_00568	Prbd.g_01467
OG0001261	Prac.g_00540	Prbd.g_01399
OG0001262	Prac.g_00079	Prbd.g_01294
OG0001263	Prac.g_01803	Prbd.g_01115
OG0001265	Prac.g_01813	Prbd.g_01125
OG0001266	Prac.g_01727	Prbd.g_01037
OG0001267	Prac.g_01651	Prbd.g_00959
OG0001268	Prac.g_01195	Prbd.g_00900
OG0001269	Prac.g_01175	Prbd.g_00880
OG0001270	Prac.g_01113	Prbd.g_00808
OG0001271	Prac.g_01072	Prbd.g_00770
OG0001272	Prac.g_01058	Prbd.g_00756
OG0001273	Prac.g_00740	Prbd.g_00613
OG0001274	Prac.g_00668	Prbd.g_00541
OG0001275	Prac.g_01300	Prbd.g_00292
OG0001276	Prac.g_01281	Prbd.g_00315
OG0001277	Prac.g_01223	Prbd.g_00372
OG0001278	Prac.g_00935	Prbd.g_00518
OG0001280	Prac.g_00174	Prbd.g_01802
OG0001281	Prac.g_00180	Prbd.g_01796
OG0001282	Prac.g_00218	Prbd.g_01763
OG0001283	Prac.g_00237	Prbd.g_01744
OG0001284	Prac.g_00341	Prbd.g_01618, Prbd.g_01619
OG0001285	Prac.g_00599	Prbd.g_01499
OG0001287	Prac.g_00043	Prbd.g_01333
OG0001288	Prac.g_00051	Prbd.g_01324
OG0001289	Prac.g_01844	Prbd.g_01157
OG0001290	Prac.g_01831	Prbd.g_01144
OG0001291	Prac.g_01796	Prbd.g_01108
OG0001292	Prac.g_01682	Prbd.g_00991
OG0001293	Prac.g_01670	Prbd.g_00978
OG0001294	Prac.g_01155	Prbd.g_00860
OG0001295	Prac.g_01078	Prbd.g_00775
OG0001296	Prac.g_00862	Prbd.g_00733
OG0001298	Prac.g_00796	Prbd.g_00666
OG0001299	Prac.g_00705	Prbd.g_00578
OG0001300	Prac.g_00678	Prbd.g_00551
OG0001301	Prac.g_00675	Prbd.g_00548
OG0001302	Prac.g_01489	Prbd.g_00089
OG0001303	Prac.g_01296	Prbd.g_00296
OG0001304	Prac.g_01271	Prbd.g_00325
OG0001305	Prac.g_01252	Prbd.g_00344
OG0001306	Prac.g_00999	Prbd.g_00454
OG0001307	Prac.g_00200	Prbd.g_01781
OG0001308	Prac.g_00401	Prbd.g_01679
OG0001309	Prac.g_00318	Prbd.g_01594
OG0001310	Prac.g_00613	Prbd.g_01513
OG0001311	Prac.g_01279	Prbd.g_00317
OG0001312	Prac.g_01346	Prbd.g_00245
OG0001315	Prac.g_01869	Prbd.g_01182
OG0001316	Prac.g_01791	Prbd.g_01102
OG0001317	Prac.g_01696	Prbd.g_01005
OG0001318	Prac.g_01675	Prbd.g_00983
OG0001319	Prac.g_01659	Prbd.g_00967
OG0001320	Prac.g_01151	Prbd.g_00856
OG0001321	Prac.g_01096	Prbd.g_00791
OG0001322	Prac.g_01095	Prbd.g_00790
OG0001323	Prac.g_00853	Prbd.g_00723
OG0001324	Prac.g_00677	Prbd.g_00550
OG0001325	Prac.g_01555	Prbd.g_00012
OG0001326	Prac.g_00647	Prbd.g_00179
OG0001327	Prac.g_01240	Prbd.g_00356
OG0001328	Prac.g_01214	Prbd.g_00382
OG0001329	Prac.g_01024	Prbd.g_00421
OG0001331	Prac.g_00223	Prbd.g_01758
OG0001332	Prac.g_00368	Prbd.g_01646
OG0001333	Prac.g_00588	Prbd.g_01488
OG0001334	Prac.g_00009	Prbd.g_01367
OG0001335	Prac.g_00010	Prbd.g_01366
OG0001336	Prac.g_00121	Prbd.g_01252
OG0001339	Prac.g_01828	Prbd.g_01141
OG0001340	Prac.g_01603	Prbd.g_00911
OG0001341	Prac.g_01523	Prbd.g_00047
OG0001342	Prac.g_01494	Prbd.g_00084
OG0001343	Prac.g_01403	Prbd.g_00188
OG0001344	Prac.g_00981	Prbd.g_00472
OG0001345	Prac.g_00966	Prbd.g_00487
OG0001346	Prac.g_00176	Prbd.g_01800
OG0001348	Prac.g_00295	Prbd.g_01570
OG0001350	Prac.g_01693	Prbd.g_01002
OG0001351	Prac.g_01093	Prbd.g_00788
OG0001352	Prac.g_00691	Prbd.g_00564
OG0001356	Prac.g_00900	Prbd.g_00830
OG0001358	Prac.g_00751	Prbd.g_00624
OG0001359	Prac.g_01402	Prbd.g_00189
OG0001360	Prac.g_01211	Prbd.g_00385
OG0001361	Prac.g_00969	Prbd.g_00484
OG0001362	Prac.g_00397	Prbd.g_01675
OG0001363	Prac.g_00395	Prbd.g_01673
OG0001364	Prac.g_00012	Prbd.g_01364
OG0001365	Prac.g_00089	Prbd.g_01284
OG0001369	Prac.g_01839	Prbd.g_01152
OG0001371	Prac.g_00692	Prbd.g_00565
OG0001372	Prac.g_01515	Prbd.g_00055
OG0001373	Prac.g_00646	Prbd.g_00178
OG0001374	Prac.g_00654	Prbd.g_00186
OG0001375	Prac.g_01404	Prbd.g_00187
OG0001376	Prac.g_01246	Prbd.g_00350
OG0001377	Prac.g_01245	Prbd.g_00351
OG0001378	Prac.g_01047	Prbd.g_00394
OG0001380	Prac.g_00205	Prbd.g_01776
OG0001381	Prac.g_00211	Prbd.g_01770
OG0001382	Prac.g_00302	Prbd.g_01578
OG0001384	Prac.g_01533	Prbd.g_00034
OG0001384	Prac.g_00325	Prbd.g_01601
OG0001385	Prac.g_00643	Prbd.g_00175
OG0001386	Prac.g_00644	Prbd.g_00176
OG0001387	Prac.g_00645	Prbd.g_00177
OG0001388	Prac.g_00648	Prbd.g_00180
OG0001389	Prac.g_00649	Prbd.g_00181
OG0001390	Prac.g_00650	Prbd.g_00182
OG0001391	Prac.g_00651	Prbd.g_00183
OG0001392	Prac.g_00652	Prbd.g_00184
OG0001393	Prac.g_00653	Prbd.g_00185
OG0001395	Prac.g_01269	Prbd.g_00327
OG0001397	Prac.g_00396	Prbd.g_01674
OG0001399	Prac.g_00493	Prbd.g_01446
OG0001400	Prac.g_00921	Prbd.g_01920
OG0001403	Prac.g_01917	Prbd.g_01207
OG0001404	Prac.g_01863	Prbd.g_01176
OG0001405	Prac.g_01605	Prbd.g_00913
OG0001406	Prac.g_01247	Prbd.g_00349
OG0001407	Prac.g_01234	Prbd.g_00362
OG0001408	Prac.g_01228	Prbd.g_00367
OG0001409	Prac.g_00978	Prbd.g_00475
OG0001410	Prac.g_00201	Prbd.g_01780
OG0001411	Prac.g_00259	Prbd.g_01732
OG0001413	Prac.g_00327	Prbd.g_01603
OG0001414	Prac.g_01701	Prbd.g_01010
OG0001415	Prac.g_01699	Prbd.g_01008
OG0001416	Prac.g_01088, Prac.g_01087	Prbd.g_00783
OG0001417	Prac.g_01076	Prbd.g_00773
OG0001418	Prac.g_00687	Prbd.g_00560
OG0001419	Prac.g_01233	Prbd.g_00363
OG0001420	Prac.g_01038	Prbd.g_00403
OG0001421	Prac.g_00321	Prbd.g_01597
OG0001422	Prac.g_00297	Prbd.g_01572
OG0001423	Prac.g_00634	Prbd.g_00832
OG0001424	Prac.g_01217	Prbd.g_00379
OG0001424	Prac.g_01399	Prbd.g_00192
OG0001428	Prac.g_01758	Prbd.g_01068
OG0001429	Prac.g_01486	Prbd.g_00092
OG0001431	Prac.g_00151	Prbd.g_01860
OG0001432	Prac.g_00328	Prbd.g_01605
OG0001433	Prac.g_00899	Prbd.g_00829
OG0001435	Prac.g_01388	Prbd.g_00202
OG0001437	Prac.g_01700	Prbd.g_01009
OG0001438	Prac.g_01638	Prbd.g_00946
OG0001439	Prac.g_01624	Prbd.g_00932
OG0001440	Prac.g_01119	Prbd.g_00833
OG0001441	Prac.g_00851	Prbd.g_00721
OG0001442	Prac.g_01530	Prbd.g_00037
OG0001446	Prac.g_01852	Prbd.g_01165
OG0001447	Prac.g_01805	Prbd.g_01117
OG0001448	Prac.g_01167	Prbd.g_00872
OG0001450	Prac.g_00684	Prbd.g_00557
OG0001451	Prac.g_01415	Prbd.g_00163
OG0001452	Prac.g_01398	Prbd.g_00193
OG0001453	Prac.g_01306	Prbd.g_00286
OG0001454	Prac.g_01218	Prbd.g_00378
OG0001456	Prac.g_01008	Prbd.g_00445
OG0001457	Prac.g_01007	Prbd.g_00446
OG0001458	Prac.g_01006	Prbd.g_00447
OG0001459	Prac.g_00134	Prbd.g_01879
OG0001462	Prac.g_01912	Prbd.g_01203
OG0001463	Prac.g_01645	Prbd.g_00953
OG0001464	Prac.g_01602	Prbd.g_00910
OG0001465	Prac.g_00669	Prbd.g_00542
OG0001466	Prac.g_01531	Prbd.g_00036
OG0001467	Prac.g_01497	Prbd.g_00081
OG0001468	Prac.g_01242	Prbd.g_00354
OG0001469	Prac.g_00133	Prbd.g_01884
OG0001471	Prac.g_00326	Prbd.g_01602
OG0001472	Prac.g_00319	Prbd.g_01595
OG0001473	Prac.g_00059	Prbd.g_01315
OG0001474	Prac.g_01194	Prbd.g_00899
OG0001479	Prac.g_01197	Prbd.g_00902
OG0001480	Prac.g_01165	Prbd.g_00870
OG0001481	Prac.g_01160	Prbd.g_00865
OG0001482	Prac.g_01090	Prbd.g_00785
OG0001483	Prac.g_00276	Prbd.g_01913
OG0001485	Prac.g_00886	Prbd.g_01561
OG0001486	Prac.g_00987	Prbd.g_00466
OG0001490	Prac.g_01893	Prbd.g_01199
OG0001491	Prac.g_01491	Prbd.g_00087
OG0001492	Prac.g_00938	Prbd.g_00515
OG0001493	Prac.g_00930	Prbd.g_00523
OG0001499	Prac.g_01870	Prbd.g_01183
OG0001500	Prac.g_01668	Prbd.g_00976
OG0001501	Prac.g_00666	Prbd.g_00539
OG0001502	Prac.g_01502	Prbd.g_00072
OG0001503	Prac.g_01011	Prbd.g_00434
OG0001504	Prac.g_00135	Prbd.g_01878
OG0001506	Prac.g_00370	Prbd.g_01648
OG0001507	Prac.g_00278	Prbd.g_01549
OG0001520	Prac.g_01141, Prac.g_01140	Prbd.g_00846
OG0001521	Prac.g_01522	Prbd.g_00048
OG0001522	Prac.g_01443	Prbd.g_00135
OG0001523	Prac.g_01014	Prbd.g_00431
OG0001524	Prac.g_01013	Prbd.g_00432
OG0001546	Prac.g_00848	Prbd.g_00718
OG0001548	Prac.g_01500	Prbd.g_00078
OG0001550	Prac.g_01026	Prbd.g_00418
OG0001551	Prac.g_01009	Prbd.g_00444
OG0001552	Prac.g_00923	Prbd.g_01922
OG0001553	Prac.g_00414	Prbd.g_01692
OG0001554	Prac.g_00320	Prbd.g_01596
OG0001555	Prac.g_00306	Prbd.g_01582
OG0001566	Prac.g_00695	Prbd.g_00568
OG0001569	Prac.g_01206	Prbd.g_00390
OG0001571	Prac.g_01033	Prbd.g_00412
OG0001572	Prac.g_00911	Prbd.g_00003
OG0001581	Prac.g_01786	Prbd.g_01096
OG0001582	Prac.g_01077	Prbd.g_00774
OG0001583	Prac.g_01492	Prbd.g_00086
OG0001584	Prac.g_01354	Prbd.g_00237
OG0001585	Prac.g_00132	Prbd.g_01889
OG0001587	Prac.g_00472	Prbd.g_01465
OG0001595	Prac.g_01864	Prbd.g_01177
OG0001596	Prac.g_01856	Prbd.g_01169
OG0001597	Prac.g_01172	Prbd.g_00877
OG0001599	Prac.g_01085	Prbd.g_00782
OG0001600	Prac.g_00860	Prbd.g_00731
OG0001601	Prac.g_00697	Prbd.g_00570
OG0001602	Prac.g_00670	Prbd.g_00543
OG0001603	Prac.g_01490	Prbd.g_00088
OG0001604	Prac.g_01376	Prbd.g_00214
OG0001605	Prac.g_01288	Prbd.g_00308
OG0001606	Prac.g_01226	Prbd.g_00369
OG0001607	Prac.g_01012	Prbd.g_00433
OG0001608	Prac.g_00208	Prbd.g_01773
OG0001609	Prac.g_00372	Prbd.g_01650
OG0001610	Prac.g_00369	Prbd.g_01647
OG0001611	Prac.g_00308	Prbd.g_01584
OG0001613	Prac.g_00004	Prbd.g_01372
OG0001625	Prac.g_01673	Prbd.g_00981
OG0001626	Prac.g_01524	Prbd.g_00046
OG0001627	Prac.g_01516	Prbd.g_00053
OG0001628	Prac.g_01513	Prbd.g_00058
OG0001629	Prac.g_01512	Prbd.g_00059
OG0001630	Prac.g_01395	Prbd.g_00195
OG0001631	Prac.g_01237	Prbd.g_00359
OG0001632	Prac.g_01952	Prbd.g_01890
OG0001633	Prac.g_00214	Prbd.g_01767
OG0001647	Prac.g_01658	Prbd.g_00966
OG0001648	Prac.g_01161	Prbd.g_00866
OG0001649	Prac.g_01236	Prbd.g_00360
OG0001650	Prac.g_00196	Prbd.g_01784
OG0001651	Prac.g_00310	Prbd.g_01585
OG0001662	Prac.g_01041	Prbd.g_00400
OG0001663	Prac.g_01002	Prbd.g_00451
OG0001664	Prac.g_00143	Prbd.g_01866
OG0001665	Prac.g_00146	Prbd.g_01863
OG0001667	Prac.g_00155	Prbd.g_01857
OG0001685	Prac.g_01413	Prbd.g_00165
OG0001686	Prac.g_01289	Prbd.g_00307
OG0001687	Prac.g_01243	Prbd.g_00353
OG0001688	Prac.g_01238	Prbd.g_00358
OG0001696	Prac.g_01414	Prbd.g_00164
OG0001697	Prac.g_01406	Prbd.g_00173
OG0001698	Prac.g_01239	Prbd.g_00357
OG0001699	Prac.g_01577, Prac.g_00275	Prbd.g_01912
OG0001705	Prac.g_01132	Prbd.g_00840
OG0001706	Prac.g_00915	Prbd.g_01901
OG0001707	Prac.g_01219	Prbd.g_00377
OG0001708	Prac.g_01003	Prbd.g_00450
OG0001710	Prac.g_00494	Prbd.g_01445
OG0001718	Prac.g_01171	Prbd.g_00876
OG0001719	Prac.g_01144	Prbd.g_00848
OG0001720	Prac.g_00158	Prbd.g_01834
OG0001721	Prac.g_01518	Prbd.g_00050
OG0001723	Prac.g_01953	Prbd.g_01892
OG0001725	Prac.g_01146	Prbd.g_00850
OG0001742	Prac.g_01157	Prbd.g_00862
OG0001743	Prac.g_01043	Prbd.g_00398
OG0001744	Prac.g_00162	Prbd.g_01829
OG0001745	Prac.g_00329	Prbd.g_01606
OG0001772	Prac.g_00642	Prbd.g_00839
OG0001773	Prac.g_00304	Prbd.g_01580
OG0001774	Prac.g_00694	Prbd.g_00567
OG0001775	Prac.g_01231	Prbd.g_00365
OG0001776	Prac.g_01045	Prbd.g_00396
OG0001777	Prac.g_00909	Prbd.g_01918
OG0001778	Prac.g_00150	Prbd.g_01861
OG0001779	Prac.g_00163	Prbd.g_01828
OG0001781	Prac.g_00296	Prbd.g_01571
OG0001819	Prac.g_01143	Prbd.g_00847
OG0001821	Prac.g_01517	Prbd.g_00051
OG0001822	Prac.g_01504	Prbd.g_00070
OG0001823	Prac.g_01412	Prbd.g_00166
OG0001824	Prac.g_01290	Prbd.g_00306
OG0001825	Prac.g_01230	Prbd.g_00366
OG0001826	Prac.g_01227	Prbd.g_00368
OG0001827	Prac.g_01224	Prbd.g_00371
OG0001828	Prac.g_01048	Prbd.g_00393
OG0001829	Prac.g_01044	Prbd.g_00397
OG0001830	Prac.g_01030	Prbd.g_00415
OG0001831	Prac.g_01019	Prbd.g_00426
OG0001832	Prac.g_00140	Prbd.g_01869
OG0001833	Prac.g_00216	Prbd.g_01765
OG0001919	Prac.g_01134	Prbd.g_00844
OG0001920	Prac.g_00665	Prbd.g_00538
OG0001921	Prac.g_01410	Prbd.g_00168
OG0001982	Prac.g_01166	Prbd.g_00871
OG0001983	Prac.g_01535	Prbd.g_00032
OG0001984	Prac.g_01499	Prbd.g_00079
OG0001985	Prac.g_01407	Prbd.g_00172
OG0001986	Prac.g_01302	Prbd.g_00290
OG0001987	Prac.g_00137	Prbd.g_01874
OG0001989	Prac.g_00206	Prbd.g_01775
OG0002026	Prac.g_01135	Prbd.g_00845
OG0002027	Prac.g_01409	Prbd.g_00170
OG0002028	Prac.g_01295	Prbd.g_00301
OG0002031	Prac.g_00286	Prbd.g_01563
OG0002032	Prac.g_00098	Prbd.g_01275
OG0002057	Prac.g_01821	Prbd.g_01134
OG0002058	Prac.g_01750	Prbd.g_01060
OG0002059	Prac.g_01170	Prbd.g_00875
OG0002060	Prac.g_01168	Prbd.g_00873
OG0002061	Prac.g_01133	Prbd.g_00842
OG0002064	Prac.g_01079	Prbd.g_00776
OG0002065	Prac.g_00813	Prbd.g_00683
OG0002066	Prac.g_00807	Prbd.g_00677
OG0002067	Prac.g_01561	Prbd.g_00006
OG0002068	Prac.g_01528	Prbd.g_00042
OG0002069	Prac.g_01526	Prbd.g_00044
OG0002070	Prac.g_01503	Prbd.g_00071
OG0002071	Prac.g_01501	Prbd.g_00077
OG0002072	Prac.g_01493	Prbd.g_00085
OG0002073	Prac.g_01470	Prbd.g_00107
OG0002074	Prac.g_01419	Prbd.g_00159
OG0002075	Prac.g_01408	Prbd.g_00171
OG0002076	Prac.g_01372	Prbd.g_00218
OG0002077	Prac.g_01294	Prbd.g_00302
OG0002078	Prac.g_01291	Prbd.g_00305
OG0002079	Prac.g_01286	Prbd.g_00310
OG0002080	Prac.g_01268	Prbd.g_00328
OG0002081	Prac.g_01244	Prbd.g_00352
OG0002082	Prac.g_01235	Prbd.g_00361
OG0002083	Prac.g_01222	Prbd.g_00373
OG0002084	Prac.g_01221	Prbd.g_00374
OG0002085	Prac.g_01215	Prbd.g_00381
OG0002086	Prac.g_01210	Prbd.g_00386
OG0002087	Prac.g_01209	Prbd.g_00387
OG0002088	Prac.g_01208	Prbd.g_00388
OG0002089	Prac.g_01032	Prbd.g_00413
OG0002090	Prac.g_01027	Prbd.g_00417
OG0002091	Prac.g_01010	Prbd.g_00443
OG0002093	Prac.g_00879	Prbd.g_01897
OG0002094	Prac.g_00156	Prbd.g_01856
OG0002095	Prac.g_00160	Prbd.g_01831
OG0002099	Prac.g_00323	Prbd.g_01599
OG0002100	Prac.g_00314	Prbd.g_01590
OG0002101	Prac.g_00311	Prbd.g_01587
OG0002102	Prac.g_00307	Prbd.g_01583
OG0002103	Prac.g_00305	Prbd.g_01581
OG0002104	Prac.g_00303	Prbd.g_01579
OG0002105	Prac.g_00620	Prbd.g_01520
OG0002110	Prac.g_00641	Prbd.g_01905, Prbd.g_01906
OG0002148	Prac.g_01532	Prbd.g_00035
OG0002149	Prac.g_01514	Prbd.g_00057
OG0002150	Prac.g_01293	Prbd.g_00303
OG0002151	Prac.g_01028	Prbd.g_00416
OG0002152	Prac.g_00147	Prbd.g_01862
OG0002153	Prac.g_01292	Prbd.g_00304
OG0002215	Prac.g_01534	Prbd.g_00033
OG0002217	Prac.g_01488	Prbd.g_00090
OG0002218	Prac.g_01411	Prbd.g_00167
OG0002219	Prac.g_01039	Prbd.g_00402
OG0002221	Prac.g_00161	Prbd.g_01830
OG0002222	Prac.g_00299	Prbd.g_01574
OG0002223	Prac.g_00283	Prbd.g_01555
OG0002224	Prac.g_01147	Prbd.g_00851
OG0002226	Prac.g_01562	Prbd.g_00005
OG0002262	Prac.g_01891	Prbd.g_01197
OG0002264	Prac.g_01446	Prbd.g_00131
OG0002265	Prac.g_01025	Prbd.g_00420
OG0002266	Prac.g_00144	Prbd.g_01865
OG0002268	Prac.g_00136	Prbd.g_01875
OG0002269	Prac.g_00138	Prbd.g_01873
OG0002310	Prac.g_01156	Prbd.g_00861
OG0002311	Prac.g_01951	Prbd.g_00834
OG0002312	Prac.g_01511	Prbd.g_00060
OG0002316	Prac.g_01249	Prbd.g_00347
OG0002319	Prac.g_01128	Prbd.g_01917
OG0002322	Prac.g_00312	Prbd.g_01588
OG0002324	Prac.g_00280	Prbd.g_01551
OG0002361	Prac.g_01191	Prbd.g_00896
OG0002367	Prac.g_00141	Prbd.g_01868
OG0002370	Prac.g_00390	Prbd.g_01668
OG0002376	Prac.g_00298	Prbd.g_01573
OG0002378	Prac.g_01021	Prbd.g_00424
OG0002414	Prac.g_01034	Prbd.g_00411
OG0002482	Prac.g_01145	Prbd.g_00849
OG0002554	Prac.g_01527	Prbd.g_00043
OG0002617	Prac.g_01173	Prbd.g_00878
OG0002620	Prac.g_01142	Prbd.g_01915
OG0002621	Prac.g_00882	Prbd.g_01543
OG0002623	Prac.g_00281	Prbd.g_01553
OG0002624	Prac.g_01164	Prbd.g_00869
OG0002625	Prac.g_01152	Prbd.g_00857
OG0002690	Prac.g_01960	Prbd.g_01910
OG0002696	Prac.g_00885	Prbd.g_01554
OG0003355	Prac.g_00639	Prbd.g_01908
OG0003356	Prac.g_00640	Prbd.g_01907
