Orthogroup	Prac	Prbk
OG0001127	Prac.g_01266	Prbk.g_00067
OG0001128	Prac.g_01264	Prbk.g_00064
OG0001129	Prac.g_01263	Prbk.g_00063
OG0001130	Prac.g_01262	Prbk.g_00062
OG0001131	Prac.g_01225	Prbk.g_00627
OG0001132	Prac.g_01216	Prbk.g_02595
OG0001133	Prac.g_01031	Prbk.g_02613
OG0001134	Prac.g_01018	Prbk.g_02195
OG0001135	Prac.g_01015	Prbk.g_02197
OG0001136	Prac.g_00988	Prbk.g_01021
OG0001137	Prac.g_00977	Prbk.g_00155
OG0001138	Prac.g_00959	Prbk.g_00137
OG0001139	Prac.g_00958	Prbk.g_00135
OG0001140	Prac.g_00957	Prbk.g_00134
OG0001141	Prac.g_00956	Prbk.g_00133
OG0001142	Prac.g_00955	Prbk.g_00132
OG0001143	Prac.g_00948	Prbk.g_01504
OG0001144	Prac.g_00943	Prbk.g_00188
OG0001145	Prac.g_00167	Prbk.g_01194
OG0001146	Prac.g_00179	Prbk.g_01178
OG0001147	Prac.g_00203	Prbk.g_02120
OG0001148	Prac.g_00219	Prbk.g_02051
OG0001149	Prac.g_00220	Prbk.g_02050
OG0001150	Prac.g_00221	Prbk.g_02049
OG0001151	Prac.g_00232	Prbk.g_02037
OG0001152	Prac.g_00233	Prbk.g_02036
OG0001153	Prac.g_00379	Prbk.g_01217
OG0001154	Prac.g_00378	Prbk.g_01216
OG0001155	Prac.g_00366	Prbk.g_02004
OG0001156	Prac.g_00363	Prbk.g_02001
OG0001157	Prac.g_00362	Prbk.g_02596
OG0001158	Prac.g_00361	Prbk.g_02000
OG0001159	Prac.g_00360	Prbk.g_01999
OG0001160	Prac.g_00336	Prbk.g_00934
OG0001161	Prac.g_00324	Prbk.g_02593
OG0001162	Prac.g_00313	Prbk.g_01788
OG0001163	Prac.g_00633	Prbk.g_00920
OG0001164	Prac.g_00629	Prbk.g_00915
OG0001165	Prac.g_00626	Prbk.g_00912
OG0001166	Prac.g_00606	Prbk.g_01438
OG0001167	Prac.g_00589	Prbk.g_01417
OG0001168	Prac.g_00587	Prbk.g_01415
OG0001169	Prac.g_00585	Prbk.g_01413
OG0001170	Prac.g_00583	Prbk.g_01411
OG0001171	Prac.g_00574	Prbk.g_01401
OG0001172	Prac.g_00479	Prbk.g_01908
OG0001173	Prac.g_00480	Prbk.g_01909
OG0001174	Prac.g_00488	Prbk.g_01917
OG0001175	Prac.g_00489	Prbk.g_01918
OG0001176	Prac.g_00496	Prbk.g_00991
OG0001177	Prac.g_00499	Prbk.g_00993
OG0001178	Prac.g_00504	Prbk.g_00901
OG0001179	Prac.g_00532	Prbk.g_00962
OG0001180	Prac.g_00553	Prbk.g_00804
OG0001181	Prac.g_00557	Prbk.g_00808
OG0001182	Prac.g_00564	Prbk.g_00817
OG0001183	Prac.g_00006	Prbk.g_00845
OG0001184	Prac.g_00022	Prbk.g_00521
OG0001185	Prac.g_00036	Prbk.g_00231
OG0001186	Prac.g_00058	Prbk.g_01568
OG0001187	Prac.g_00062	Prbk.g_01572
OG0001188	Prac.g_00064	Prbk.g_01576
OG0001189	Prac.g_00081	Prbk.g_01598
OG0001190	Prac.g_00085	Prbk.g_02160
OG0001191	Prac.g_00095	Prbk.g_02173
OG0001192	Prac.g_00099	Prbk.g_02180
OG0001193	Prac.g_00109	Prbk.g_02218
OG0001194	Prac.g_00110	Prbk.g_02224
OG0001195	Prac.g_00111	Prbk.g_02225
OG0001196	Prac.g_00124	Prbk.g_02261
OG0001197	Prac.g_00125	Prbk.g_02263
OG0001198	Prac.g_01950	Prbk.g_02275
OG0001199	Prac.g_01857	Prbk.g_01314
OG0001200	Prac.g_01855	Prbk.g_01312
OG0001201	Prac.g_01823	Prbk.g_00010
OG0001202	Prac.g_01731	Prbk.g_01254
OG0001203	Prac.g_01692	Prbk.g_01519
OG0001204	Prac.g_01687	Prbk.g_01013
OG0001205	Prac.g_01102	Prbk.g_00318
OG0001206	Prac.g_01083	Prbk.g_02089
OG0001207	Prac.g_01067	Prbk.g_02053
OG0001208	Prac.g_01062	Prbk.g_02063
OG0001209	Prac.g_00837	Prbk.g_01083
OG0001210	Prac.g_00832	Prbk.g_01095
OG0001211	Prac.g_00822	Prbk.g_01892
OG0001212	Prac.g_00776	Prbk.g_01140
OG0001213	Prac.g_00742	Prbk.g_02623
OG0001214	Prac.g_00734	Prbk.g_02633
OG0001215	Prac.g_00681	Prbk.g_01816
OG0001216	Prac.g_01558	Prbk.g_00616
OG0001217	Prac.g_01521	Prbk.g_01872
OG0001219	Prac.g_01487	Prbk.g_02367
OG0001220	Prac.g_01424	Prbk.g_02559
OG0001221	Prac.g_01373	Prbk.g_02420
OG0001222	Prac.g_01335	Prbk.g_02189
OG0001223	Prac.g_01309	Prbk.g_02299
OG0001224	Prac.g_01260	Prbk.g_00060
OG0001225	Prac.g_01258	Prbk.g_00058
OG0001226	Prac.g_01232	Prbk.g_01682
OG0001227	Prac.g_01213	Prbk.g_02022
OG0001228	Prac.g_00940	Prbk.g_00183
OG0001229	Prac.g_00215	Prbk.g_00923
OG0001230	Prac.g_00419	Prbk.g_00249
OG0001231	Prac.g_00315	Prbk.g_01637
OG0001232	Prac.g_00602	Prbk.g_01433
OG0001233	Prac.g_00582	Prbk.g_01410
OG0001234	Prac.g_00491	Prbk.g_01921
OG0001235	Prac.g_00501	Prbk.g_00996
OG0001236	Prac.g_00019	Prbk.g_00517
OG0001237	Prac.g_00023	Prbk.g_00524
OG0001238	Prac.g_00096	Prbk.g_02174
OG0001239	Prac.g_01860	Prbk.g_01317
OG0001240	Prac.g_01838	Prbk.g_00027
OG0001241	Prac.g_01830	Prbk.g_00017
OG0001242	Prac.g_01812	Prbk.g_00200
OG0001243	Prac.g_01806	Prbk.g_00541
OG0001245	Prac.g_01153	Prbk.g_01693
OG0001246	Prac.g_00867	Prbk.g_01044
OG0001247	Prac.g_00688	Prbk.g_02509
OG0001248	Prac.g_00686	Prbk.g_01805
OG0001249	Prac.g_01498	Prbk.g_00865
OG0001250	Prac.g_01435	Prbk.g_02538
OG0001252	Prac.g_01265	Prbk.g_00065
OG0001253	Prac.g_01212	Prbk.g_01700
OG0001254	Prac.g_01016	Prbk.g_02196
OG0001255	Prac.g_01001	Prbk.g_01776
OG0001258	Prac.g_00628	Prbk.g_00914
OG0001259	Prac.g_00584	Prbk.g_01412
OG0001260	Prac.g_00568	Prbk.g_01382
OG0001261	Prac.g_00540	Prbk.g_00953
OG0001262	Prac.g_00079	Prbk.g_01595
OG0001263	Prac.g_01803	Prbk.g_00543
OG0001265	Prac.g_01813	Prbk.g_00198
OG0001266	Prac.g_01727	Prbk.g_01250
OG0001267	Prac.g_01651	Prbk.g_00417
OG0001268	Prac.g_01195	Prbk.g_00877
OG0001269	Prac.g_01175	Prbk.g_02556
OG0001270	Prac.g_01113	Prbk.g_00330
OG0001271	Prac.g_01072	Prbk.g_02110
OG0001272	Prac.g_01058	Prbk.g_02067
OG0001273	Prac.g_00740	Prbk.g_02626
OG0001274	Prac.g_00668	Prbk.g_00651
OG0001275	Prac.g_01300	Prbk.g_00570
OG0001276	Prac.g_01281	Prbk.g_00587
OG0001277	Prac.g_01223	Prbk.g_02247
OG0001278	Prac.g_00935	Prbk.g_00176
OG0001280	Prac.g_00174	Prbk.g_01186
OG0001281	Prac.g_00180	Prbk.g_01177
OG0001283	Prac.g_00237	Prbk.g_02256
OG0001285	Prac.g_00599	Prbk.g_01429
OG0001288	Prac.g_00051	Prbk.g_01534
OG0001290	Prac.g_01831	Prbk.g_00018
OG0001291	Prac.g_01796	Prbk.g_00553
OG0001292	Prac.g_01682	Prbk.g_01007
OG0001293	Prac.g_01670	Prbk.g_00381
OG0001294	Prac.g_01155	Prbk.g_00707
OG0001295	Prac.g_01078	Prbk.g_01098
OG0001298	Prac.g_00796	Prbk.g_01114
OG0001300	Prac.g_00678	Prbk.g_01801
OG0001301	Prac.g_00675	Prbk.g_01761
OG0001302	Prac.g_01489	Prbk.g_01455
OG0001303	Prac.g_01296	Prbk.g_02365
OG0001307	Prac.g_00200	Prbk.g_01198
OG0001308	Prac.g_00401	Prbk.g_00277
OG0001309	Prac.g_00318	Prbk.g_01059
OG0001310	Prac.g_00613	Prbk.g_01444
OG0001311	Prac.g_01279	Prbk.g_00589
OG0001312	Prac.g_01346	Prbk.g_02354
OG0001316	Prac.g_01791	Prbk.g_00560
OG0001319	Prac.g_01659	Prbk.g_00407
OG0001321	Prac.g_01096	Prbk.g_00309
OG0001322	Prac.g_01095	Prbk.g_00308
OG0001323	Prac.g_00853	Prbk.g_01062
OG0001324	Prac.g_00677	Prbk.g_01800
OG0001326	Prac.g_00647	Prbk.g_02231
OG0001328	Prac.g_01214	Prbk.g_02413
OG0001329	Prac.g_01024	Prbk.g_01661
OG0001330	Prac.g_00153	Prbk.g_01193
OG0001331	Prac.g_00223	Prbk.g_02047
OG0001332	Prac.g_00368	Prbk.g_02016
OG0001333	Prac.g_00588	Prbk.g_01416
OG0001334	Prac.g_00009	Prbk.g_00849
OG0001335	Prac.g_00010	Prbk.g_00850
OG0001336	Prac.g_00121	Prbk.g_02257
OG0001339	Prac.g_01828	Prbk.g_00015
OG0001340	Prac.g_01603	Prbk.g_00860
OG0001341	Prac.g_01523	Prbk.g_02519
OG0001344	Prac.g_00981	Prbk.g_00142
OG0001348	Prac.g_00295	Prbk.g_00671
OG0001351	Prac.g_01093	Prbk.g_00300
OG0001352	Prac.g_00691	Prbk.g_01767
OG0001355	Prac.g_00285, Prac.g_00878	Prbk.g_02424
OG0001356	Prac.g_00900	Prbk.g_02191
OG0001358	Prac.g_00751	Prbk.g_02607
OG0001360	Prac.g_01211	Prbk.g_00123
OG0001361	Prac.g_00969	Prbk.g_00102
OG0001362	Prac.g_00397	Prbk.g_00281
OG0001363	Prac.g_00395	Prbk.g_00283
OG0001365	Prac.g_00089	Prbk.g_02165
OG0001369	Prac.g_01839	Prbk.g_00028
OG0001370	Prac.g_01086	Prbk.g_02516
OG0001371	Prac.g_00692	Prbk.g_01361
OG0001372	Prac.g_01515	Prbk.g_01468
OG0001373	Prac.g_00646	Prbk.g_02230
OG0001374	Prac.g_00654	Prbk.g_02238
OG0001376	Prac.g_01246	Prbk.g_02183
OG0001377	Prac.g_01245	Prbk.g_02182
OG0001378	Prac.g_01047	Prbk.g_00337
OG0001380	Prac.g_00205	Prbk.g_02564
OG0001381	Prac.g_00211	Prbk.g_00629
OG0001382	Prac.g_00302	Prbk.g_00623
OG0001385	Prac.g_00643	Prbk.g_02227
OG0001386	Prac.g_00644	Prbk.g_02228
OG0001387	Prac.g_00645	Prbk.g_02229
OG0001388	Prac.g_00648	Prbk.g_02232
OG0001389	Prac.g_00649	Prbk.g_02233
OG0001390	Prac.g_00650	Prbk.g_02234
OG0001391	Prac.g_00651	Prbk.g_02235
OG0001392	Prac.g_00652	Prbk.g_02236
OG0001393	Prac.g_00653	Prbk.g_02237
OG0001395	Prac.g_01269	Prbk.g_00600
OG0001397	Prac.g_00396	Prbk.g_00282
OG0001399	Prac.g_00493	Prbk.g_00834, Prbk.g_00821
OG0001400	Prac.g_00440	Prbk.g_00747
OG0001403	Prac.g_01917	Prbk.g_01618
OG0001405	Prac.g_01605	Prbk.g_00852
OG0001406	Prac.g_01247	Prbk.g_02184
OG0001409	Prac.g_00978	Prbk.g_00153
OG0001410	Prac.g_00201	Prbk.g_01197
OG0001414	Prac.g_01701	Prbk.g_01364
OG0001415	Prac.g_01699	Prbk.g_01135
OG0001416	Prac.g_01088, Prac.g_01087	Prbk.g_01180
OG0001418	Prac.g_00687	Prbk.g_01925
OG0001422	Prac.g_00297	Prbk.g_02082
OG0001423	Prac.g_00634	Prbk.g_02679, Prbk.g_01945
OG0001431	Prac.g_00151	Prbk.g_01737
OG0001435	Prac.g_01388	Prbk.g_02392
OG0001437	Prac.g_01700	Prbk.g_01136
OG0001438	Prac.g_01638	Prbk.g_00432
OG0001441	Prac.g_00851	Prbk.g_01064
OG0001442	Prac.g_01530	Prbk.g_02445
OG0001446	Prac.g_01852	Prbk.g_01665
OG0001450	Prac.g_00684	Prbk.g_01827
OG0001451	Prac.g_01415	Prbk.g_00598
OG0001455	Prac.g_01029	Prbk.g_00694
OG0001462	Prac.g_01912	Prbk.g_01611
OG0001463	Prac.g_01645	Prbk.g_00425
OG0001464	Prac.g_01602	Prbk.g_00861
OG0001470	Prac.g_00239	Prbk.g_01566
OG0001472	Prac.g_00319	Prbk.g_01841
OG0001474	Prac.g_01194	Prbk.g_00878
OG0001475	Prac.g_00241	Prbk.g_01564
OG0001479	Prac.g_01197	Prbk.g_00875
OG0001481	Prac.g_01160	Prbk.g_00303
OG0001485	Prac.g_00886	Prbk.g_02012
OG0001491	Prac.g_01491	Prbk.g_01642
OG0001500	Prac.g_01668	Prbk.g_01365
OG0001501	Prac.g_00666	Prbk.g_00169
OG0001503	Prac.g_01011	Prbk.g_01456
OG0001506	Prac.g_00370	Prbk.g_01654
OG0001508	Prac.g_00238	Prbk.g_01567
OG0001528	Prac.g_00240	Prbk.g_01570
OG0001550	Prac.g_01026	Prbk.g_01692
OG0001553	Prac.g_00414	Prbk.g_00256
OG0001555	Prac.g_00306	Prbk.g_01476
OG0001565	Prac.g_01120	Prbk.g_02513
OG0001569	Prac.g_01206	Prbk.g_02659
OG0001572	Prac.g_00911	Prbk.g_01332
OG0001588	Prac.g_00435	Prbk.g_00504
OG0001605	Prac.g_01288	Prbk.g_01656
OG0001627	Prac.g_01516	Prbk.g_02008
OG0001670	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282	Prbk.g_01742
OG0001684	Prac.g_01965, Prac.g_00784	Prbk.g_01128
OG0001696	Prac.g_01414	Prbk.g_01828
OG0001698	Prac.g_01239	Prbk.g_01771
OG0001712	Prac.g_01123	Prbk.g_02521
OG0001726	Prac.g_01126	Prbk.g_02377
OG0001746	Prac.g_00907	Prbk.g_00357
OG0001992	Prac.g_01509	Prbk.g_00832
OG0002063	Prac.g_01962	Prbk.g_01792
OG0002110	Prac.g_00641, Prac.g_00638	Prbk.g_02409
OG0002111	Prac.g_00781	Prbk.g_02674
OG0002424	Prac.g_00291	Prbk.g_01264
OG0002628	Prac.g_00663	Prbk.g_00532
