Orthogroup	Prac	Prbl
OG0001125	Prac.g_01277	Prbl.g_02540
OG0001126	Prac.g_01267	Prbl.g_00939
OG0001127	Prac.g_01266	Prbl.g_00938
OG0001128	Prac.g_01264	Prbl.g_00935
OG0001129	Prac.g_01263	Prbl.g_00934
OG0001130	Prac.g_01262	Prbl.g_00933
OG0001131	Prac.g_01225	Prbl.g_02575
OG0001132	Prac.g_01216	Prbl.g_01603
OG0001133	Prac.g_01031	Prbl.g_01621
OG0001134	Prac.g_01018	Prbl.g_02204
OG0001135	Prac.g_01015	Prbl.g_02202
OG0001136	Prac.g_00988	Prbl.g_02082
OG0001137	Prac.g_00977	Prbl.g_02102
OG0001138	Prac.g_00959	Prbl.g_01118
OG0001139	Prac.g_00958	Prbl.g_01116
OG0001140	Prac.g_00957	Prbl.g_01115
OG0001141	Prac.g_00956	Prbl.g_01114
OG0001142	Prac.g_00955	Prbl.g_01113
OG0001143	Prac.g_00948	Prbl.g_01376
OG0001144	Prac.g_00943	Prbl.g_02580
OG0001145	Prac.g_00167	Prbl.g_01711
OG0001146	Prac.g_00179	Prbl.g_01727
OG0001147	Prac.g_00203	Prbl.g_01333
OG0001148	Prac.g_00219	Prbl.g_00501
OG0001149	Prac.g_00220	Prbl.g_00500
OG0001150	Prac.g_00221	Prbl.g_00499
OG0001151	Prac.g_00232	Prbl.g_00487
OG0001152	Prac.g_00233	Prbl.g_00486
OG0001153	Prac.g_00379	Prbl.g_00704
OG0001154	Prac.g_00378	Prbl.g_00705
OG0001155	Prac.g_00366	Prbl.g_00454
OG0001156	Prac.g_00363	Prbl.g_00451
OG0001157	Prac.g_00362	Prbl.g_01604
OG0001158	Prac.g_00361	Prbl.g_00450
OG0001159	Prac.g_00360	Prbl.g_00449
OG0001160	Prac.g_00336	Prbl.g_00420
OG0001161	Prac.g_00324	Prbl.g_01601
OG0001162	Prac.g_00313	Prbl.g_00048
OG0001163	Prac.g_00633	Prbl.g_00406
OG0001164	Prac.g_00629	Prbl.g_00401
OG0001165	Prac.g_00626	Prbl.g_00398
OG0001166	Prac.g_00606	Prbl.g_00371
OG0001167	Prac.g_00589	Prbl.g_00350
OG0001168	Prac.g_00587	Prbl.g_00348
OG0001169	Prac.g_00585	Prbl.g_00346
OG0001170	Prac.g_00583	Prbl.g_00344
OG0001171	Prac.g_00574	Prbl.g_00334
OG0001173	Prac.g_00480	Prbl.g_01062
OG0001174	Prac.g_00488	Prbl.g_01054
OG0001175	Prac.g_00489	Prbl.g_01053
OG0001176	Prac.g_00496	Prbl.g_00953
OG0001177	Prac.g_00499	Prbl.g_00951
OG0001179	Prac.g_00532	Prbl.g_00982
OG0001180	Prac.g_00553	Prbl.g_01134
OG0001181	Prac.g_00557	Prbl.g_01138
OG0001182	Prac.g_00564	Prbl.g_01147
OG0001183	Prac.g_00006	Prbl.g_01175
OG0001184	Prac.g_00022	Prbl.g_00848
OG0001185	Prac.g_00036	Prbl.g_01291
OG0001186	Prac.g_00058	Prbl.g_02026
OG0001187	Prac.g_00062	Prbl.g_02022
OG0001188	Prac.g_00064	Prbl.g_02018
OG0001189	Prac.g_00081	Prbl.g_01996
OG0001190	Prac.g_00085	Prbl.g_02239
OG0001191	Prac.g_00095	Prbl.g_02226
OG0001192	Prac.g_00099	Prbl.g_02219
OG0001193	Prac.g_00109	Prbl.g_02181
OG0001194	Prac.g_00110	Prbl.g_02175
OG0001195	Prac.g_00111	Prbl.g_02174
OG0001196	Prac.g_00124	Prbl.g_02138
OG0001197	Prac.g_00125	Prbl.g_02136
OG0001198	Prac.g_01950	Prbl.g_02124
OG0001199	Prac.g_01857	Prbl.g_00602
OG0001200	Prac.g_01855	Prbl.g_00600
OG0001201	Prac.g_01823	Prbl.g_00551
OG0001202	Prac.g_01731	Prbl.g_00095
OG0001203	Prac.g_01692	Prbl.g_00197
OG0001204	Prac.g_01687	Prbl.g_02667
OG0001205	Prac.g_01102	Prbl.g_00642
OG0001206	Prac.g_01083	Prbl.g_01363
OG0001207	Prac.g_01067	Prbl.g_00503
OG0001208	Prac.g_01062	Prbl.g_00513
OG0001209	Prac.g_00837	Prbl.g_00763
OG0001210	Prac.g_00832	Prbl.g_00751
OG0001211	Prac.g_00822	Prbl.g_01884
OG0001212	Prac.g_00776	Prbl.g_01765
OG0001213	Prac.g_00742	Prbl.g_01631
OG0001214	Prac.g_00734	Prbl.g_01641
OG0001215	Prac.g_00681	Prbl.g_01858
OG0001216	Prac.g_01558	Prbl.g_02564
OG0001217	Prac.g_01521	Prbl.g_01904
OG0001219	Prac.g_01487	Prbl.g_02435
OG0001220	Prac.g_01424	Prbl.g_01567
OG0001221	Prac.g_01373	Prbl.g_02383
OG0001222	Prac.g_01335	Prbl.g_02210
OG0001223	Prac.g_01309	Prbl.g_02503
OG0001224	Prac.g_01260	Prbl.g_00931
OG0001225	Prac.g_01258	Prbl.g_00929
OG0001226	Prac.g_01232	Prbl.g_01704
OG0001227	Prac.g_01213	Prbl.g_00472
OG0001228	Prac.g_00940	Prbl.g_02585
OG0001229	Prac.g_00215	Prbl.g_00409
OG0001230	Prac.g_00419	Prbl.g_00252
OG0001231	Prac.g_00315	Prbl.g_01957
OG0001232	Prac.g_00602	Prbl.g_00366
OG0001233	Prac.g_00582	Prbl.g_00343
OG0001234	Prac.g_00491	Prbl.g_01050
OG0001235	Prac.g_00501	Prbl.g_00948
OG0001236	Prac.g_00019	Prbl.g_00852
OG0001237	Prac.g_00023	Prbl.g_00845
OG0001238	Prac.g_00096	Prbl.g_02225
OG0001239	Prac.g_01860	Prbl.g_00605
OG0001240	Prac.g_01838	Prbl.g_00568
OG0001241	Prac.g_01830	Prbl.g_00558
OG0001242	Prac.g_01812	Prbl.g_01322
OG0001243	Prac.g_01806	Prbl.g_00828
OG0001245	Prac.g_01153	Prbl.g_01693
OG0001246	Prac.g_00867	Prbl.g_00803
OG0001247	Prac.g_00688	Prbl.g_02295
OG0001248	Prac.g_00686	Prbl.g_01869
OG0001249	Prac.g_01498	Prbl.g_01195
OG0001250	Prac.g_01435	Prbl.g_01546
OG0001252	Prac.g_01265	Prbl.g_00936
OG0001253	Prac.g_01212	Prbl.g_01686
OG0001254	Prac.g_01016	Prbl.g_02203
OG0001255	Prac.g_01001	Prbl.g_00036
OG0001258	Prac.g_00628	Prbl.g_00400
OG0001259	Prac.g_00584	Prbl.g_00345
OG0001260	Prac.g_00568	Prbl.g_00315
OG0001261	Prac.g_00540	Prbl.g_00991
OG0001262	Prac.g_00079	Prbl.g_01999
OG0001263	Prac.g_01803	Prbl.g_00826
OG0001265	Prac.g_01813	Prbl.g_01324
OG0001266	Prac.g_01727	Prbl.g_00099
OG0001267	Prac.g_01651	Prbl.g_01453
OG0001268	Prac.g_01195	Prbl.g_01207
OG0001269	Prac.g_01175	Prbl.g_01564
OG0001270	Prac.g_01113	Prbl.g_00654
OG0001271	Prac.g_01072	Prbl.g_01343
OG0001272	Prac.g_01058	Prbl.g_00517
OG0001273	Prac.g_00740	Prbl.g_01634
OG0001274	Prac.g_00668	Prbl.g_01263
OG0001275	Prac.g_01300	Prbl.g_02518
OG0001276	Prac.g_01281	Prbl.g_02535
OG0001277	Prac.g_01223	Prbl.g_02152
OG0001278	Prac.g_00935	Prbl.g_02592
OG0001280	Prac.g_00174	Prbl.g_01719
OG0001281	Prac.g_00180	Prbl.g_01728
OG0001283	Prac.g_00237	Prbl.g_02143
OG0001285	Prac.g_00599	Prbl.g_00362
OG0001288	Prac.g_00051	Prbl.g_02059
OG0001290	Prac.g_01831	Prbl.g_00559
OG0001291	Prac.g_01796	Prbl.g_00816
OG0001292	Prac.g_01682	Prbl.g_01512
OG0001293	Prac.g_01670	Prbl.g_01489
OG0001294	Prac.g_01155	Prbl.g_01393
OG0001295	Prac.g_01078	Prbl.g_00748
OG0001298	Prac.g_00796	Prbl.g_01791
OG0001300	Prac.g_00678	Prbl.g_01873
OG0001301	Prac.g_00675	Prbl.g_00022
OG0001302	Prac.g_01489	Prbl.g_01930
OG0001303	Prac.g_01296	Prbl.g_02437
OG0001307	Prac.g_00200	Prbl.g_00723
OG0001308	Prac.g_00401	Prbl.g_00224
OG0001309	Prac.g_00318	Prbl.g_00787
OG0001310	Prac.g_00613	Prbl.g_00377
OG0001311	Prac.g_01279	Prbl.g_02537
OG0001312	Prac.g_01346	Prbl.g_02448
OG0001316	Prac.g_01791	Prbl.g_00809
OG0001319	Prac.g_01659	Prbl.g_01463
OG0001321	Prac.g_01096	Prbl.g_00633
OG0001322	Prac.g_01095	Prbl.g_00632
OG0001323	Prac.g_00853	Prbl.g_00784
OG0001324	Prac.g_00677	Prbl.g_01874
OG0001326	Prac.g_00647	Prbl.g_02168
OG0001328	Prac.g_01214	Prbl.g_02390
OG0001329	Prac.g_01024	Prbl.g_01079
OG0001330	Prac.g_00153	Prbl.g_01712
OG0001331	Prac.g_00223	Prbl.g_00497
OG0001332	Prac.g_00368	Prbl.g_00466
OG0001333	Prac.g_00588	Prbl.g_00349
OG0001334	Prac.g_00009	Prbl.g_01179
OG0001335	Prac.g_00010	Prbl.g_01180
OG0001336	Prac.g_00121	Prbl.g_02142
OG0001339	Prac.g_01828	Prbl.g_00556
OG0001340	Prac.g_01603	Prbl.g_01190
OG0001341	Prac.g_01523	Prbl.g_02285
OG0001344	Prac.g_00981	Prbl.g_02089
OG0001348	Prac.g_00295	Prbl.g_01243
OG0001351	Prac.g_01093	Prbl.g_00624
OG0001352	Prac.g_00691	Prbl.g_00027
OG0001355	Prac.g_00285, Prac.g_00878	Prbl.g_02379
OG0001356	Prac.g_00900	Prbl.g_02208
OG0001358	Prac.g_00751	Prbl.g_01615
OG0001360	Prac.g_01211	Prbl.g_01104
OG0001361	Prac.g_00969	Prbl.g_00182
OG0001362	Prac.g_00397	Prbl.g_00220
OG0001363	Prac.g_00395	Prbl.g_00218
OG0001365	Prac.g_00089	Prbl.g_02234
OG0001369	Prac.g_01839	Prbl.g_00569
OG0001370	Prac.g_01086	Prbl.g_02288
OG0001371	Prac.g_00692	Prbl.g_01915
OG0001372	Prac.g_01515	Prbl.g_01943
OG0001373	Prac.g_00646	Prbl.g_02169
OG0001374	Prac.g_00654	Prbl.g_02161
OG0001376	Prac.g_01246	Prbl.g_02216
OG0001377	Prac.g_01245	Prbl.g_02217
OG0001378	Prac.g_01047	Prbl.g_00661
OG0001380	Prac.g_00205	Prbl.g_01572
OG0001381	Prac.g_00211	Prbl.g_02577
OG0001382	Prac.g_00302	Prbl.g_02571
OG0001385	Prac.g_00643	Prbl.g_02172
OG0001386	Prac.g_00644	Prbl.g_02171
OG0001387	Prac.g_00645	Prbl.g_02170
OG0001388	Prac.g_00648	Prbl.g_02167
OG0001389	Prac.g_00649	Prbl.g_02166
OG0001390	Prac.g_00650	Prbl.g_02165
OG0001391	Prac.g_00651	Prbl.g_02164
OG0001392	Prac.g_00652	Prbl.g_02163
OG0001393	Prac.g_00653	Prbl.g_02162
OG0001395	Prac.g_01269	Prbl.g_02548
OG0001397	Prac.g_00396	Prbl.g_00219
OG0001399	Prac.g_00493	Prbl.g_01164, Prbl.g_01151
OG0001400	Prac.g_00440	Prbl.g_00307
OG0001403	Prac.g_01917	Prbl.g_01976
OG0001405	Prac.g_01605	Prbl.g_01182
OG0001406	Prac.g_01247	Prbl.g_02215
OG0001409	Prac.g_00978	Prbl.g_02100
OG0001410	Prac.g_00201	Prbl.g_00724
OG0001414	Prac.g_01701	Prbl.g_01918
OG0001415	Prac.g_01699	Prbl.g_01770
OG0001416	Prac.g_01088, Prac.g_01087	Prbl.g_01725
OG0001418	Prac.g_00687	Prbl.g_01046
OG0001422	Prac.g_00297	Prbl.g_01370
OG0001423	Prac.g_00634	Prbl.g_02629, Prbl.g_00738
OG0001431	Prac.g_00151	Prbl.g_02617
OG0001435	Prac.g_01388	Prbl.g_02411
OG0001437	Prac.g_01700	Prbl.g_01769
OG0001438	Prac.g_01638	Prbl.g_01438
OG0001441	Prac.g_00851	Prbl.g_00782
OG0001442	Prac.g_01530	Prbl.g_02358
OG0001446	Prac.g_01852	Prbl.g_01075
OG0001450	Prac.g_00684	Prbl.g_01847
OG0001451	Prac.g_01415	Prbl.g_02546
OG0001455	Prac.g_01029	Prbl.g_00138
OG0001462	Prac.g_01912	Prbl.g_01983
OG0001463	Prac.g_01645	Prbl.g_01445
OG0001464	Prac.g_01602	Prbl.g_01191
OG0001470	Prac.g_00239	Prbl.g_02028
OG0001472	Prac.g_00319	Prbl.g_01833
OG0001475	Prac.g_00241	Prbl.g_02030
OG0001479	Prac.g_01197	Prbl.g_01205
OG0001481	Prac.g_01160	Prbl.g_00627
OG0001485	Prac.g_00886	Prbl.g_00462
OG0001491	Prac.g_01491	Prbl.g_01099
OG0001500	Prac.g_01668	Prbl.g_01919
OG0001501	Prac.g_00666	Prbl.g_00120
OG0001503	Prac.g_01011	Prbl.g_01931
OG0001506	Prac.g_00370	Prbl.g_01086
OG0001508	Prac.g_00238	Prbl.g_02027
OG0001528	Prac.g_00240	Prbl.g_02024
OG0001550	Prac.g_01026	Prbl.g_01694
OG0001553	Prac.g_00414	Prbl.g_00245
OG0001555	Prac.g_00306	Prbl.g_01949
OG0001565	Prac.g_01120	Prbl.g_02291
OG0001569	Prac.g_01206	Prbl.g_01813
OG0001572	Prac.g_00911	Prbl.g_01025
OG0001588	Prac.g_00435	Prbl.g_00865
OG0001605	Prac.g_01288	Prbl.g_01084
OG0001627	Prac.g_01516	Prbl.g_00458
OG0001670	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282	Prbl.g_00003
OG0001684	Prac.g_01965, Prac.g_00784	Prbl.g_01777
OG0001696	Prac.g_01414	Prbl.g_01846
OG0001698	Prac.g_01239	Prbl.g_00031
OG0001712	Prac.g_01123	Prbl.g_02283
OG0001726	Prac.g_01126	Prbl.g_02425
OG0001746	Prac.g_00907	Prbl.g_00681
OG0001992	Prac.g_01509	Prbl.g_01162
OG0002063	Prac.g_01962	Prbl.g_00052
OG0002110	Prac.g_00641, Prac.g_00638	Prbl.g_02394
OG0002111	Prac.g_00781	Prbl.g_02632
OG0002364	Prac.g_01485	Prbl.g_02438
OG0002424	Prac.g_00291	Prbl.g_00085
OG0002628	Prac.g_00663	Prbl.g_00837
